Date,CHL
2011-11-03,49.259997999999996
2011-11-04,48.439999
2011-11-07,48.619999
2011-11-08,49.099998
2011-11-09,47.889998999999996
2011-11-10,48.439999
2011-11-11,49.23
2011-11-14,48.77
2011-11-15,49.150002
2011-11-16,49.139998999999996
2011-11-17,48.669998
2011-11-18,48.720001
2011-11-21,48.5
2011-11-22,48.52
2011-11-23,47.720001
2011-11-25,47.459998999999996
2011-11-28,48.400002
2011-11-29,48.02
2011-11-30,49.669998
2011-12-01,49.299999
2011-12-02,48.900002
2011-12-05,48.950001
2011-12-06,48.330002
2011-12-07,48.48
2011-12-08,47.98
2011-12-09,48.450001
2011-12-12,47.939999
2011-12-13,47.950001
2011-12-14,47.720001
2011-12-15,47.009997999999996
2011-12-16,47.099998
2011-12-19,46.360001000000004
2011-12-20,47.360001000000004
2011-12-21,46.849998
2011-12-22,47.419998
2011-12-23,47.779999
2011-12-27,47.77
2011-12-28,47.610001000000004
2011-12-29,48.16
2011-12-30,48.490002000000004
2012-01-03,49.099998
2012-01-04,48.630001
2012-01-05,49.209998999999996
2012-01-06,48.619999
2012-01-09,49.5
2012-01-10,49.560001
2012-01-11,49.41
2012-01-12,49.66
2012-01-13,49.009997999999996
2012-01-17,49.0
2012-01-18,49.02
2012-01-19,49.360001000000004
2012-01-20,49.279999
2012-01-23,49.619999
2012-01-24,49.639998999999996
2012-01-25,49.860001000000004
2012-01-26,49.93
2012-01-27,50.799999
2012-01-30,50.259997999999996
2012-01-31,51.080002
2012-02-01,51.450001
2012-02-02,51.34
2012-02-03,51.18
2012-02-06,50.459998999999996
2012-02-07,50.43
2012-02-08,50.869999
2012-02-09,50.619999
2012-02-10,50.599998
2012-02-13,51.240002000000004
2012-02-14,51.209998999999996
2012-02-15,51.990002000000004
2012-02-16,52.799999
2012-02-17,52.919998
2012-02-21,52.490002000000004
2012-02-22,52.41
2012-02-23,52.369999
2012-02-24,52.419998
2012-02-27,52.16
2012-02-28,52.709998999999996
2012-02-29,53.009997999999996
2012-03-01,52.799999
2012-03-02,52.68
2012-03-05,52.290001000000004
2012-03-06,51.880001
2012-03-07,51.639998999999996
2012-03-08,52.59
2012-03-09,55.349998
2012-03-12,56.029999
2012-03-13,56.080002
2012-03-14,54.029999
2012-03-15,54.240002000000004
2012-03-16,53.560001
2012-03-19,52.830002
2012-03-20,52.189999
2012-03-21,53.27
2012-03-22,53.049999
2012-03-23,53.209998999999996
2012-03-26,53.810001
2012-03-27,54.040001000000004
2012-03-28,53.93
2012-03-29,53.880001
2012-03-30,55.080002
2012-04-02,54.73
2012-04-03,54.439999
2012-04-04,53.959998999999996
2012-04-05,53.93
2012-04-09,53.68
2012-04-10,53.389998999999996
2012-04-11,53.990002000000004
2012-04-12,54.73
2012-04-13,54.470001
2012-04-16,54.790001000000004
2012-04-17,55.049999
2012-04-18,55.02
2012-04-19,55.240002000000004
2012-04-20,56.0
2012-04-23,54.080002
2012-04-24,54.580002
2012-04-25,54.790001000000004
2012-04-26,54.52
2012-04-27,54.52
2012-04-30,55.34
2012-05-01,55.610001000000004
2012-05-02,56.16
2012-05-03,56.889998999999996
2012-05-04,56.470001
2012-05-07,56.869999
2012-05-08,55.779999
2012-05-09,56.669998
2012-05-10,56.75
2012-05-11,56.169998
2012-05-14,55.43
2012-05-15,55.630001
2012-05-16,54.400002
2012-05-17,52.599998
2012-05-18,52.48
2012-05-21,52.77
2012-05-22,52.82
2012-05-23,52.68
2012-05-24,50.990002000000004
2012-05-25,50.990002000000004
2012-05-29,51.779999
2012-05-30,50.880001
2012-05-31,50.73
2012-06-01,49.68
2012-06-04,49.709998999999996
2012-06-05,49.830002
2012-06-06,51.02
2012-06-07,51.139998999999996
2012-06-08,50.459998999999996
2012-06-11,50.290001000000004
2012-06-12,51.189999
2012-06-13,51.110001000000004
2012-06-14,50.889998999999996
2012-06-15,51.470001
2012-06-18,52.200001
2012-06-19,53.400002
2012-06-20,52.959998999999996
2012-06-21,51.900002
2012-06-22,52.09
2012-06-25,52.369999
2012-06-26,53.080002
2012-06-27,54.0
2012-06-28,53.360001000000004
2012-06-29,54.669998
2012-07-02,54.779999
2012-07-03,56.049999
2012-07-05,55.209998999999996
2012-07-06,54.810001
2012-07-09,55.0
2012-07-10,55.040001000000004
2012-07-11,55.59
2012-07-12,54.580002
2012-07-13,55.470001
2012-07-16,55.400002
2012-07-17,55.73
2012-07-18,55.860001000000004
2012-07-19,56.259997999999996
2012-07-20,56.299999
2012-07-23,55.799999
2012-07-24,55.959998999999996
2012-07-25,56.200001
2012-07-26,57.119999
2012-07-27,57.799999
2012-07-30,57.759997999999996
2012-07-31,58.119999
2012-08-01,57.450001
2012-08-02,57.150002
2012-08-03,56.880001
2012-08-06,57.48
2012-08-07,57.099998
2012-08-08,57.32
2012-08-09,58.0
2012-08-10,58.599998
2012-08-13,58.25
2012-08-14,59.299999
2012-08-15,58.889998999999996
2012-08-16,54.740002000000004
2012-08-17,53.650002
2012-08-20,53.23
2012-08-21,53.130001
2012-08-22,53.240002000000004
2012-08-23,53.34
2012-08-24,53.529999
2012-08-27,53.779999
2012-08-28,54.02
2012-08-29,54.150002
2012-08-30,53.41
2012-08-31,53.689999
2012-09-04,52.400002
2012-09-05,52.259997999999996
2012-09-06,52.93
2012-09-07,53.189999
2012-09-10,52.360001000000004
2012-09-11,52.950001
2012-09-12,53.040001000000004
2012-09-13,53.34
2012-09-14,53.799999
2012-09-17,53.369999
2012-09-18,53.740002000000004
2012-09-19,55.0
2012-09-20,54.490002000000004
2012-09-21,55.009997999999996
2012-09-24,55.34
2012-09-25,54.959998999999996
2012-09-26,54.68
2012-09-27,55.549999
2012-09-28,55.360001000000004
2012-10-01,55.509997999999996
2012-10-02,55.470001
2012-10-03,55.700001
2012-10-04,55.419998
2012-10-05,55.360001000000004
2012-10-08,54.419998
2012-10-09,54.509997999999996
2012-10-10,54.240002000000004
2012-10-11,54.43
2012-10-12,54.279999
2012-10-15,54.259997999999996
2012-10-16,54.16
2012-10-17,53.849998
2012-10-18,54.700001
2012-10-19,54.09
2012-10-22,55.599998
2012-10-23,54.720001
2012-10-24,56.560001
2012-10-25,55.91
2012-10-26,55.669998
2012-10-31,55.389998999999996
2012-11-01,56.389998999999996
2012-11-02,56.150002
2012-11-05,56.099998
2012-11-06,56.779999
2012-11-07,56.779999
2012-11-08,55.560001
2012-11-09,55.59
2012-11-12,55.209998999999996
2012-11-13,54.720001
2012-11-14,54.41
2012-11-15,54.080002
2012-11-16,54.75
2012-11-19,55.48
2012-11-20,54.669998
2012-11-21,56.150002
2012-11-23,56.880001
2012-11-26,56.540001000000004
2012-11-27,55.950001
2012-11-28,56.790001000000004
2012-11-29,56.740002000000004
2012-11-30,56.919998
2012-12-03,55.919998
2012-12-04,57.150002
2012-12-05,57.880001
2012-12-06,57.220001
2012-12-07,57.150002
2012-12-10,57.330002
2012-12-11,57.740002000000004
2012-12-12,57.509997999999996
2012-12-13,57.060001
2012-12-14,57.189999
2012-12-17,57.290001000000004
2012-12-18,58.110001000000004
2012-12-19,57.779999
2012-12-20,58.470001
2012-12-21,57.82
2012-12-24,57.610001000000004
2012-12-26,58.080002
2012-12-27,58.310001
2012-12-28,58.25
2012-12-31,58.720001
2013-01-02,59.529999
2013-01-03,59.029999
2013-01-04,58.68
2013-01-07,57.68
2013-01-08,56.900002
2013-01-09,57.299999
2013-01-10,58.75
2013-01-11,58.189999
2013-01-14,57.939999
2013-01-15,57.060001
2013-01-16,56.75
2013-01-17,56.23
2013-01-18,56.560001
2013-01-22,55.689999
2013-01-23,55.639998999999996
2013-01-24,55.150002
2013-01-25,53.810001
2013-01-28,53.970001
2013-01-29,55.060001
2013-01-30,54.759997999999996
2013-01-31,54.700001
2013-02-01,54.950001
2013-02-04,54.41
2013-02-05,54.740002000000004
2013-02-06,54.900002
2013-02-07,54.950001
2013-02-08,55.32
2013-02-11,55.099998
2013-02-12,55.439999
2013-02-13,55.599998
2013-02-14,55.34
2013-02-15,55.099998
2013-02-19,55.240002000000004
2013-02-20,55.009997999999996
2013-02-21,54.950001
2013-02-22,55.529999
2013-02-25,54.919998
2013-02-26,55.049999
2013-02-27,55.150002
2013-02-28,54.799999
2013-03-01,54.720001
2013-03-04,54.279999
2013-03-05,54.32
2013-03-06,53.810001
2013-03-07,53.91
2013-03-08,54.650002
2013-03-11,54.599998
2013-03-12,54.040001000000004
2013-03-13,53.369999
2013-03-14,53.950001
2013-03-15,53.18
2013-03-18,52.700001
2013-03-19,52.200001
2013-03-20,53.029999
2013-03-21,53.16
2013-03-22,52.75
2013-03-25,52.880001
2013-03-26,52.91
2013-03-27,53.110001000000004
2013-03-28,53.130001
2013-04-01,53.02
2013-04-02,53.369999
2013-04-03,53.290001000000004
2013-04-04,53.259997999999996
2013-04-05,53.32
2013-04-08,53.240002000000004
2013-04-09,53.77
2013-04-10,53.549999
2013-04-11,53.509997999999996
2013-04-12,53.529999
2013-04-15,52.400002
2013-04-16,52.650002
2013-04-17,51.759997999999996
2013-04-18,52.189999
2013-04-19,53.110001000000004
2013-04-22,53.380001
2013-04-23,53.169998
2013-04-24,53.75
2013-04-25,54.299999
2013-04-26,54.220001
2013-04-29,54.720001
2013-04-30,55.240002000000004
2013-05-01,54.75
2013-05-02,54.860001000000004
2013-05-03,54.900002
2013-05-06,54.919998
2013-05-07,55.400002
2013-05-08,55.709998999999996
2013-05-09,55.610001000000004
2013-05-10,55.48
2013-05-13,55.200001
2013-05-14,55.759997999999996
2013-05-15,55.93
2013-05-16,54.939999
2013-05-17,55.32
2013-05-20,55.599998
2013-05-21,55.560001
2013-05-22,54.330002
2013-05-23,53.220001
2013-05-24,53.220001
2013-05-28,53.84
2013-05-29,53.0
2013-05-30,53.380001
2013-05-31,51.799999
2013-06-03,52.25
2013-06-04,51.91
2013-06-05,51.279999
2013-06-06,51.099998
2013-06-07,50.869999
2013-06-10,50.950001
2013-06-11,50.720001
2013-06-12,50.119999
2013-06-13,49.950001
2013-06-14,49.310001
2013-06-17,50.16
2013-06-18,50.299999
2013-06-19,48.84
2013-06-20,47.740002000000004
2013-06-21,49.5
2013-06-24,48.98
2013-06-25,49.200001
2013-06-26,49.889998999999996
2013-06-27,50.560001
2013-06-28,51.77
2013-07-01,51.57
2013-07-02,51.400002
2013-07-03,51.029999
2013-07-05,51.25
2013-07-08,51.220001
2013-07-09,52.27
2013-07-10,51.73
2013-07-11,52.970001
2013-07-12,52.299999
2013-07-15,52.450001
2013-07-16,52.41
2013-07-17,52.889998999999996
2013-07-18,52.57
2013-07-19,52.669998
2013-07-22,53.43
2013-07-23,53.880001
2013-07-24,53.119999
2013-07-25,53.450001
2013-07-26,53.380001
2013-07-29,53.02
2013-07-30,53.119999
2013-07-31,52.919998
2013-08-01,53.68
2013-08-02,53.77
2013-08-05,53.400002
2013-08-06,53.23
2013-08-07,52.98
2013-08-08,53.82
2013-08-09,53.419998
2013-08-12,54.16
2013-08-13,54.52
2013-08-14,54.59
2013-08-15,54.240002000000004
2013-08-16,54.099998
2013-08-19,53.900002
2013-08-20,53.5
2013-08-21,52.889998999999996
2013-08-22,53.529999
2013-08-23,53.68
2013-08-26,53.34
2013-08-27,53.32
2013-08-28,53.599998
2013-08-29,53.52
2013-08-30,53.970001
2013-09-03,54.779999
2013-09-04,54.799999
2013-09-05,55.23
2013-09-06,55.779999
2013-09-09,56.290001000000004
2013-09-10,57.400002
2013-09-11,55.869999
2013-09-12,55.560001
2013-09-13,56.150002
2013-09-16,56.549999
2013-09-17,56.639998999999996
2013-09-18,57.119999
2013-09-19,57.369999
2013-09-20,56.799999
2013-09-23,57.040001000000004
2013-09-24,56.700001
2013-09-25,56.5
2013-09-26,56.849998
2013-09-27,56.790001000000004
2013-09-30,56.43
2013-10-01,56.799999
2013-10-02,56.5
2013-10-03,55.169998
2013-10-04,54.950001
2013-10-07,54.119999
2013-10-08,54.380001
2013-10-09,54.259997999999996
2013-10-10,54.950001
2013-10-11,55.25
2013-10-14,55.139998999999996
2013-10-15,54.57
2013-10-16,54.59
2013-10-17,54.759997999999996
2013-10-18,55.279999
2013-10-21,52.98
2013-10-22,52.639998999999996
2013-10-23,51.630001
2013-10-24,52.02
2013-10-25,52.009997999999996
2013-10-28,52.07
2013-10-29,52.139998999999996
2013-10-30,52.619999
2013-10-31,52.02
2013-11-01,52.16
2013-11-04,52.32
2013-11-05,51.93
2013-11-06,52.790001000000004
2013-11-07,52.189999
2013-11-08,52.099998
2013-11-11,52.41
2013-11-12,51.639998999999996
2013-11-13,51.66
2013-11-14,52.0
2013-11-15,53.48
2013-11-18,53.869999
2013-11-19,53.02
2013-11-20,52.740002000000004
2013-11-21,52.080002
2013-11-22,52.25
2013-11-25,52.360001000000004
2013-11-26,52.84
2013-11-27,54.25
2013-11-29,54.240002000000004
2013-12-02,53.619999
2013-12-03,53.75
2013-12-04,55.029999
2013-12-05,54.77
2013-12-06,55.02
2013-12-09,54.740002000000004
2013-12-10,53.779999
2013-12-11,52.07
2013-12-12,51.93
2013-12-13,52.189999
2013-12-16,52.310001
2013-12-17,51.799999
2013-12-18,52.610001000000004
2013-12-19,51.849998
2013-12-20,51.630001
2013-12-23,52.470001
2013-12-24,52.599998
2013-12-26,52.5
2013-12-27,52.759997999999996
2013-12-30,52.209998999999996
2013-12-31,52.290001000000004
2014-01-02,51.330002
2014-01-03,50.650002
2014-01-06,50.450001
2014-01-07,50.599998
2014-01-08,50.23
2014-01-09,49.810001
2014-01-10,50.5
2014-01-13,49.939999
2014-01-14,50.48
2014-01-15,50.389998999999996
2014-01-16,50.169998
2014-01-17,50.16
2014-01-21,50.130001
2014-01-22,50.389998999999996
2014-01-23,49.540001000000004
2014-01-24,48.549999
2014-01-27,48.48
2014-01-28,48.240002000000004
2014-01-29,47.630001
2014-01-30,47.889998999999996
2014-01-31,47.849998
2014-02-03,46.779999
2014-02-04,47.099998
2014-02-05,46.860001000000004
2014-02-06,47.349998
2014-02-07,47.52
2014-02-10,47.41
2014-02-11,48.240002000000004
2014-02-12,47.669998
2014-02-13,47.459998999999996
2014-02-14,48.080002
2014-02-18,47.59
2014-02-19,47.610001000000004
2014-02-20,47.540001000000004
2014-02-21,47.869999
2014-02-24,47.66
2014-02-25,47.080002
2014-02-26,47.380001
2014-02-27,47.93
2014-02-28,47.549999
2014-03-03,47.77
2014-03-04,47.900002
2014-03-05,47.650002
2014-03-06,47.900002
2014-03-07,46.900002
2014-03-10,45.939999
2014-03-11,45.650002
2014-03-12,45.25
2014-03-13,44.849998
2014-03-14,44.869999
2014-03-17,44.740002000000004
2014-03-18,45.389998999999996
2014-03-19,44.630001
2014-03-20,42.91
2014-03-21,41.549999
2014-03-24,43.110001000000004
2014-03-25,43.779999
2014-03-26,43.599998
2014-03-27,44.459998999999996
2014-03-28,45.439999
2014-03-31,45.59
2014-04-01,45.630001
2014-04-02,45.759997999999996
2014-04-03,46.09
2014-04-04,45.630001
2014-04-07,45.959998999999996
2014-04-08,46.650002
2014-04-09,47.41
2014-04-10,48.0
2014-04-11,47.759997999999996
2014-04-14,47.43
2014-04-15,46.599998
2014-04-16,46.669998
2014-04-17,46.900002
2014-04-21,46.669998
2014-04-22,46.360001000000004
2014-04-23,45.09
2014-04-24,45.099998
2014-04-25,44.77
2014-04-28,45.299999
2014-04-29,46.900002
2014-04-30,47.43
2014-05-01,47.060001
2014-05-02,47.09
2014-05-05,46.98
2014-05-06,46.889998999999996
2014-05-07,47.310001
2014-05-08,48.189999
2014-05-09,48.16
2014-05-12,48.93
2014-05-13,48.98
2014-05-14,48.990002000000004
2014-05-15,48.959998999999996
2014-05-16,49.650002
2014-05-19,50.540001000000004
2014-05-20,50.48
2014-05-21,50.68
2014-05-22,49.43
2014-05-23,48.959998999999996
2014-05-27,48.919998
2014-05-28,48.860001000000004
2014-05-29,49.099998
2014-05-30,49.060001
2014-06-02,49.259997999999996
2014-06-03,49.490002000000004
2014-06-04,49.080002
2014-06-05,49.27
2014-06-06,48.93
2014-06-09,49.09
2014-06-10,49.25
2014-06-11,48.549999
2014-06-12,48.639998999999996
2014-06-13,48.799999
2014-06-16,48.73
2014-06-17,48.82
2014-06-18,49.0
2014-06-19,48.77
2014-06-20,48.810001
2014-06-23,47.959998999999996
2014-06-24,47.91
2014-06-25,48.150002
2014-06-26,48.5
2014-06-27,48.669998
2014-06-30,48.610001000000004
2014-07-01,48.669998
2014-07-02,49.130001
2014-07-03,49.189999
2014-07-07,49.200001
2014-07-08,49.110001000000004
2014-07-09,49.200001
2014-07-10,49.310001
2014-07-11,49.709998999999996
2014-07-14,51.200001
2014-07-15,52.490002000000004
2014-07-16,52.98
2014-07-17,52.580002
2014-07-18,52.709998999999996
2014-07-21,52.990002000000004
2014-07-22,53.990002000000004
2014-07-23,54.439999
2014-07-24,54.849998
2014-07-25,54.43
2014-07-28,54.919998
2014-07-29,54.889998999999996
2014-07-30,55.150002
2014-07-31,54.490002000000004
2014-08-01,54.540001000000004
2014-08-04,54.939999
2014-08-05,54.84
2014-08-06,54.290001000000004
2014-08-07,54.959998999999996
2014-08-08,55.34
2014-08-11,55.220001
2014-08-12,55.349998
2014-08-13,56.549999
2014-08-14,58.349998
2014-08-15,59.869999
2014-08-18,61.93
2014-08-19,61.209998999999996
2014-08-20,61.169998
2014-08-21,60.48
2014-08-22,60.939999
2014-08-25,61.040001000000004
2014-08-26,60.52
2014-08-27,61.740002000000004
2014-08-28,61.939999
2014-08-29,62.279999
2014-09-02,62.389998999999996
2014-09-03,64.230003
2014-09-04,64.519997
2014-09-05,64.910004
2014-09-08,64.889999
2014-09-09,64.809998
2014-09-10,63.880001
2014-09-11,64.339996
2014-09-12,63.860001000000004
2014-09-15,63.119999
2014-09-16,62.080002
2014-09-17,61.419998
2014-09-18,61.59
2014-09-19,61.43
2014-09-22,61.060001
2014-09-23,60.810001
2014-09-24,61.799999
2014-09-25,59.849998
2014-09-26,60.32
2014-09-29,59.330002
2014-09-30,58.75
2014-10-01,57.73
2014-10-02,57.290001000000004
2014-10-03,59.360001000000004
2014-10-06,59.200001
2014-10-07,59.209998999999996
2014-10-08,60.150002
2014-10-09,60.25
2014-10-10,58.43
2014-10-13,60.080002
2014-10-14,59.560001
2014-10-15,59.099998
2014-10-16,58.939999
2014-10-17,60.049999
2014-10-20,59.610001000000004
2014-10-21,58.790001000000004
2014-10-22,58.16
2014-10-23,56.990002000000004
2014-10-24,58.360001000000004
2014-10-27,57.360001000000004
2014-10-28,59.34
2014-10-29,60.700001
2014-10-30,60.900002
2014-10-31,62.09
2014-11-03,61.799999
2014-11-04,62.119999
2014-11-05,61.880001
2014-11-06,62.490002000000004
2014-11-07,62.16
2014-11-10,62.68
2014-11-11,60.970001
2014-11-12,61.549999
2014-11-13,61.470001
2014-11-14,63.169998
2014-11-17,61.209998999999996
2014-11-18,61.32
2014-11-19,60.830002
2014-11-20,60.77
2014-11-21,62.549999
2014-11-24,62.549999
2014-11-25,61.970001
2014-11-26,62.189999
2014-11-28,61.720001
2014-12-01,59.529999
2014-12-02,59.939999
2014-12-03,58.869999
2014-12-04,60.68
2014-12-05,61.41
2014-12-08,60.200001
2014-12-09,58.91
2014-12-10,58.189999
2014-12-11,58.400002
2014-12-12,57.75
2014-12-15,57.049999
2014-12-16,56.82
2014-12-17,57.630001
2014-12-18,58.459998999999996
2014-12-19,58.25
2014-12-22,59.939999
2014-12-23,59.169998
2014-12-24,59.150002
2014-12-26,59.52
2014-12-29,59.75
2014-12-30,58.619999
2014-12-31,58.82
2015-01-02,58.490002000000004
2015-01-05,57.619999
2015-01-06,56.700001
2015-01-07,59.57
2015-01-08,60.619999
2015-01-09,60.950001
2015-01-12,61.040001000000004
2015-01-13,63.259997999999996
2015-01-14,62.18
2015-01-15,62.68
2015-01-16,63.0
2015-01-20,63.459998999999996
2015-01-21,66.739998
2015-01-22,67.32
2015-01-23,67.059998
2015-01-26,66.620003
2015-01-27,65.849998
2015-01-28,65.519997
2015-01-29,67.08000200000001
2015-01-30,65.32
2015-02-02,67.18
2015-02-03,66.93
2015-02-04,68.209999
2015-02-05,69.470001
2015-02-06,67.690002
2015-02-09,66.959999
2015-02-10,66.769997
2015-02-11,66.620003
2015-02-12,68.91999799999999
2015-02-13,68.699997
2015-02-17,68.709999
2015-02-18,68.139999
2015-02-19,67.989998
2015-02-20,68.400002
2015-02-23,67.449997
2015-02-24,68.66999799999999
2015-02-25,68.139999
2015-02-26,68.610001
2015-02-27,67.75
2015-03-02,67.400002
2015-03-03,64.75
2015-03-04,65.220001
2015-03-05,65.889999
2015-03-06,64.360001
2015-03-09,65.440002
2015-03-10,63.439999
2015-03-11,63.650002
2015-03-12,63.93
2015-03-13,63.73
2015-03-16,66.519997
2015-03-17,65.879997
2015-03-18,67.389999
2015-03-19,64.540001
2015-03-20,63.720001
2015-03-23,64.029999
2015-03-24,64.629997
2015-03-25,65.120003
2015-03-26,64.690002
2015-03-27,64.25
2015-03-30,65.07
2015-03-31,65.029999
2015-04-01,65.32
2015-04-02,66.309998
2015-04-06,66.660004
2015-04-07,66.66999799999999
2015-04-08,71.940002
2015-04-09,72.230003
2015-04-10,71.489998
2015-04-13,70.470001
2015-04-14,70.629997
2015-04-15,69.019997
2015-04-16,68.58000200000001
2015-04-17,67.68
2015-04-20,71.33000200000001
2015-04-21,74.410004
2015-04-22,74.290001
2015-04-23,74.290001
2015-04-24,75.0
2015-04-27,74.93
2015-04-28,74.089996
2015-04-29,73.040001
2015-04-30,71.43
2015-05-01,72.029999
2015-05-04,72.690002
2015-05-05,71.209999
2015-05-06,70.720001
2015-05-07,70.0
2015-05-08,70.410004
2015-05-11,68.93
2015-05-12,68.470001
2015-05-13,67.91999799999999
2015-05-14,68.019997
2015-05-15,70.529999
2015-05-18,67.629997
2015-05-19,68.059998
2015-05-20,66.82
2015-05-21,66.839996
2015-05-22,68.58000200000001
2015-05-26,68.199997
2015-05-27,68.129997
2015-05-28,66.849998
2015-05-29,65.739998
2015-06-01,66.099998
2015-06-02,65.870003
2015-06-03,66.57
2015-06-04,66.059998
2015-06-05,65.989998
2015-06-08,65.690002
2015-06-09,64.639999
2015-06-10,64.120003
2015-06-11,65.379997
2015-06-12,65.75
2015-06-15,64.739998
2015-06-16,64.379997
2015-06-17,64.720001
2015-06-18,64.440002
2015-06-19,64.33000200000001
2015-06-22,65.459999
2015-06-23,67.25
2015-06-24,66.510002
2015-06-25,65.610001
2015-06-26,64.589996
2015-06-29,63.580002
2015-06-30,64.089996
2015-07-01,63.900002
2015-07-02,64.66999799999999
2015-07-06,62.66
2015-07-07,61.0
2015-07-08,57.720001
2015-07-09,58.66
2015-07-10,61.349998
2015-07-13,61.459998999999996
2015-07-14,61.880001
2015-07-15,62.279999
2015-07-16,62.779999
2015-07-17,62.900002
2015-07-20,63.389998999999996
2015-07-21,65.489998
2015-07-22,64.660004
2015-07-23,64.379997
2015-07-24,63.75
2015-07-27,62.02
2015-07-28,63.139998999999996
2015-07-29,63.75
2015-07-30,64.040001
2015-07-31,65.0
2015-08-03,63.82
2015-08-04,63.68
2015-08-05,64.800003
2015-08-06,64.120003
2015-08-07,64.970001
2015-08-10,66.029999
2015-08-11,65.68
2015-08-12,64.540001
2015-08-13,63.720001
2015-08-14,63.970001
2015-08-17,65.139999
2015-08-18,64.510002
2015-08-19,62.970001
2015-08-20,62.73
2015-08-21,62.869999
2015-08-24,57.880001
2015-08-25,58.82
2015-08-26,59.02
2015-08-27,61.34
2015-08-28,59.740002000000004
2015-08-31,59.82
2015-09-01,58.939999
2015-09-02,58.23
2015-09-03,58.779999
2015-09-04,56.91
2015-09-08,59.450001
2015-09-09,59.639998999999996
2015-09-10,59.310001
2015-09-11,59.740002000000004
2015-09-14,58.509997999999996
2015-09-15,58.459998999999996
2015-09-16,60.66
2015-09-17,59.279999
2015-09-18,58.360001000000004
2015-09-21,60.09
2015-09-22,61.400002
2015-09-23,61.009997999999996
2015-09-24,60.939999
2015-09-25,60.290001000000004
2015-09-28,59.09
2015-09-29,59.310001
2015-09-30,59.5
2015-10-01,59.439999
2015-10-02,61.25
2015-10-05,61.689999
2015-10-06,60.23
2015-10-07,60.98
2015-10-08,60.689999
2015-10-09,58.970001
2015-10-12,59.689999
2015-10-13,59.049999
2015-10-14,59.98
2015-10-15,61.009997999999996
2015-10-16,61.439999
2015-10-19,61.41
2015-10-20,61.950001
2015-10-21,61.029999
2015-10-22,60.790001000000004
2015-10-23,61.290001000000004
2015-10-26,60.779999
2015-10-27,61.07
2015-10-28,60.599998
2015-10-29,60.080002
2015-10-30,60.310001
2015-11-02,60.509997999999996
2015-11-03,60.560001
2015-11-04,61.41
2015-11-05,61.049999
2015-11-06,59.610001000000004
2015-11-09,58.369999
2015-11-10,58.25
2015-11-11,58.529999
2015-11-12,59.150002
2015-11-13,57.48
2015-11-16,58.779999
2015-11-17,58.599998
2015-11-18,58.77
2015-11-19,59.009997999999996
2015-11-20,59.040001000000004
2015-11-23,58.459998999999996
2015-11-24,58.779999
2015-11-25,58.310001
2015-11-27,57.82
2015-11-30,57.470001
2015-12-01,58.810001
2015-12-02,58.459998999999996
2015-12-03,57.68
2015-12-04,58.700001
2015-12-07,58.450001
2015-12-08,57.77
2015-12-09,57.389998999999996
2015-12-10,57.77
2015-12-11,56.830002
2015-12-14,56.869999
2015-12-15,57.330002
2015-12-16,58.060001
2015-12-17,57.099998
2015-12-18,56.610001000000004
2015-12-21,56.77
2015-12-22,56.779999
2015-12-23,57.41
2015-12-24,57.130001
2015-12-28,56.290001000000004
2015-12-29,56.860001000000004
2015-12-30,56.459998999999996
2015-12-31,56.330002
2016-01-04,55.080002
2016-01-05,54.110001000000004
2016-01-06,52.77
2016-01-07,51.369999
2016-01-08,51.509997999999996
2016-01-11,51.650002
2016-01-12,51.790001000000004
2016-01-13,51.700001
2016-01-14,52.34
2016-01-15,50.66
2016-01-19,52.57
2016-01-20,51.139998999999996
2016-01-21,51.93
2016-01-22,53.869999
2016-01-25,53.279999
2016-01-26,53.799999
2016-01-27,53.57
2016-01-28,53.880001
2016-01-29,54.529999
2016-02-01,54.57
2016-02-02,53.77
2016-02-03,55.259997999999996
2016-02-04,54.540001000000004
2016-02-05,53.759997999999996
2016-02-08,53.110001000000004
2016-02-09,52.360001000000004
2016-02-10,52.759997999999996
2016-02-11,52.389998999999996
2016-02-12,53.209998999999996
2016-02-16,53.57
2016-02-17,54.240002000000004
2016-02-18,54.150002
2016-02-19,54.34
2016-02-22,55.5
2016-02-23,54.43
2016-02-24,54.169998
2016-02-25,54.360001000000004
2016-02-26,54.310001
2016-02-29,53.490002000000004
2016-03-01,54.66
2016-03-02,55.330002
2016-03-03,55.16
2016-03-04,55.880001
2016-03-07,54.869999
2016-03-08,54.57
2016-03-09,54.900002
2016-03-10,54.439999
2016-03-11,55.720001
2016-03-14,55.560001
2016-03-15,55.41
2016-03-16,56.32
2016-03-17,54.900002
2016-03-18,55.009997999999996
2016-03-21,54.580002
2016-03-22,54.369999
2016-03-23,53.779999
2016-03-24,54.349998
2016-03-28,54.290001000000004
2016-03-29,54.790001000000004
2016-03-30,54.810001
2016-03-31,55.450001
2016-04-01,55.790001000000004
2016-04-04,55.049999
2016-04-05,54.380001
2016-04-06,55.110001000000004
2016-04-07,54.869999
2016-04-08,55.5
2016-04-11,55.080002
2016-04-12,55.580002
2016-04-13,57.200001
2016-04-14,57.580002
2016-04-15,57.490002000000004
2016-04-18,57.560001
2016-04-19,57.52
2016-04-20,57.380001
2016-04-21,58.299999
2016-04-22,58.549999
2016-04-25,57.990002000000004
2016-04-26,58.450001
2016-04-27,58.950001
2016-04-28,58.299999
2016-04-29,57.52
2016-05-02,57.450001
2016-05-03,56.700001
2016-05-04,56.349998
