Date,RHHVF
2018-04-23,221.83999599999999
2018-04-24,223.0
2018-04-25,222.61999500000002
2018-04-26,219.19999700000002
2018-04-27,219.80000299999998
2018-04-30,224.13000499999998
2018-05-01,222.080002
2018-05-02,223.309998
2018-05-03,224.399994
2018-05-04,223.600006
2018-05-07,227.52999900000003
2018-05-08,225.57000699999998
2018-05-09,223.36999500000002
2018-05-10,221.97000099999997
2018-05-11,220.399994
2018-05-14,226.16000400000001
2018-05-15,225.600006
2018-05-16,226.92999300000002
2018-05-17,222.75
2018-05-18,223.63000499999998
2018-05-21,227.99000499999997
2018-05-22,226.960007
2018-05-23,219.32000699999998
2018-05-24,219.600006
2018-05-25,217.940002
2018-05-29,216.399994
2018-05-30,216.66000400000001
2018-05-31,213.11999500000002
2018-06-01,221.11999500000002
2018-06-04,214.850006
2018-06-05,212.899994
2018-06-06,214.960007
2018-06-07,212.38000499999998
2018-06-08,212.399994
2018-06-11,212.770004
2018-06-12,212.27999900000003
2018-06-13,211.0
2018-06-14,210.789993
2018-06-15,211.100006
2018-06-18,210.75
2018-06-19,210.460007
2018-06-20,216.080002
2018-06-21,217.0
2018-06-22,223.94999700000002
2018-06-25,220.399994
2018-06-26,220.399994
2018-06-27,218.30000299999998
2018-06-28,216.149994
2018-06-29,222.30000299999998
2018-07-02,219.5
2018-07-03,222.850006
2018-07-05,225.02999900000003
2018-07-06,227.94999700000002
2018-07-09,224.580002
2018-07-10,226.50999500000003
2018-07-11,225.559998
2018-07-12,229.0
2018-07-13,230.42999300000002
2018-07-16,231.30000299999998
2018-07-17,232.69999700000002
2018-07-18,234.399994
2018-07-19,230.11999500000002
2018-07-20,236.69999700000002
2018-07-23,235.100006
2018-07-24,235.30000299999998
2018-07-25,240.0
2018-07-26,241.789993
2018-07-27,244.38000499999998
2018-07-30,243.36000099999998
2018-07-31,243.75999500000003
2018-08-01,243.080002
2018-08-02,248.0
2018-08-03,246.0
2018-08-06,245.0
2018-08-07,245.33999599999999
2018-08-08,243.0
2018-08-09,241.69999700000002
2018-08-10,241.649994
2018-08-13,238.25
2018-08-14,241.25999500000003
2018-08-15,239.55000299999998
2018-08-16,239.25
2018-08-17,239.25
2018-08-20,242.399994
2018-08-21,244.960007
2018-08-22,243.75999500000003
2018-08-23,245.0
2018-08-24,243.399994
2018-08-27,246.05000299999998
2018-08-28,248.289993
2018-08-29,247.600006
2018-08-30,247.75
2018-08-31,247.75
2018-09-04,247.05000299999998
2018-09-05,243.850006
2018-09-06,242.80000299999998
2018-09-07,244.86000099999998
2018-09-10,244.899994
2018-09-11,244.0
2018-09-12,246.0
2018-09-13,246.44999700000002
2018-09-14,245.05000299999998
2018-09-17,248.0
2018-09-18,245.919998
2018-09-19,245.919998
2018-09-20,245.0
2018-09-21,246.50999500000003
2018-09-24,242.42999300000002
2018-09-25,243.67999300000002
2018-09-26,243.100006
2018-09-27,244.94999700000002
2018-09-28,244.63999900000002
2018-10-01,241.75
2018-10-02,244.16000400000001
2018-10-03,245.91000400000001
2018-10-04,245.440002
2018-10-05,245.440002
2018-10-08,244.479996
2018-10-09,244.039993
2018-10-10,244.47000099999997
2018-10-11,235.75999500000003
2018-10-12,237.669998
2018-10-15,236.27999900000003
2018-10-16,245.0
2018-10-17,236.960007
2018-10-18,237.559998
2018-10-19,246.16000400000001
2018-10-22,245.0
2018-10-23,244.399994
2018-10-24,236.32000699999998
2018-10-25,233.19999700000002
2018-10-26,233.520004
2018-10-29,236.25
2018-10-30,237.88999900000002
2018-10-31,241.11999500000002
2018-11-01,245.0
2018-11-02,239.42999300000002
2018-11-05,243.350006
2018-11-06,241.80000299999998
2018-11-07,247.0
2018-11-08,248.75
2018-11-09,250.0
2018-11-12,248.67999300000002
2018-11-13,247.270004
2018-11-14,246.44999700000002
2018-11-15,246.24000499999997
2018-11-16,250.039993
2018-11-19,248.38000499999998
2018-11-20,250.0
2018-11-21,248.05000299999998
2018-11-23,248.05000299999998
2018-11-26,249.72000099999997
2018-11-27,249.27999900000003
2018-11-28,253.83999599999999
2018-11-29,256.049988
2018-11-30,258.079987
2018-12-03,258.440002
2018-12-04,256.0
2018-12-06,249.80000299999998
2018-12-07,250.88999900000002
2018-12-10,246.80000299999998
2018-12-11,254.0
2018-12-12,256.75
2018-12-13,254.399994
2018-12-14,249.02999900000003
2018-12-17,247.72000099999997
2018-12-18,246.07000699999998
2018-12-19,244.11000099999998
2018-12-20,240.52999900000003
2018-12-21,242.55000299999998
2018-12-24,238.69999700000002
2018-12-26,244.80000299999998
2018-12-27,235.74000499999997
2018-12-28,244.899994
2018-12-31,248.100006
2019-01-02,244.24000499999997
2019-01-03,251.080002
2019-01-04,253.52999900000003
2019-01-07,252.25999500000003
2019-01-08,258.0
2019-01-09,257.600006
2019-01-10,261.75
2019-01-11,258.299988
2019-01-14,256.940002
2019-01-15,258.450012
2019-01-16,261.119995
2019-01-17,257.149994
2019-01-18,257.5
2019-01-22,259.230011
2019-01-23,259.77999900000003
2019-01-24,255.49000499999997
2019-01-25,255.850006
2019-01-28,258.75
2019-01-29,258.5
2019-01-30,258.850006
2019-01-31,263.700012
2019-02-01,263.679993
2019-02-04,264.72000099999997
2019-02-05,267.049988
2019-02-06,265.5
2019-02-07,267.200012
2019-02-08,268.0
2019-02-11,267.399994
2019-02-12,271.899994
2019-02-13,267.76001
2019-02-14,268.959991
2019-02-15,269.519989
2019-02-19,273.320007
2019-02-20,275.519989
2019-02-21,278.149994
2019-02-22,276.339996
2019-02-25,276.309998
2019-02-26,278.320007
2019-02-27,278.5
2019-02-28,276.98999
2019-03-01,275.920013
2019-03-04,278.299988
2019-03-05,276.579987
2019-03-06,273.140015
2019-03-07,267.5
2019-03-08,268.600006
2019-03-11,268.130005
2019-03-12,268.190002
2019-03-13,270.950012
2019-03-14,272.850006
2019-03-15,270.350006
2019-03-18,271.200012
2019-03-19,271.25
2019-03-20,274.390015
2019-03-21,271.0
2019-03-22,271.76001
2019-03-25,271.380005
2019-03-26,273.549988
2019-03-27,271.709991
2019-03-28,273.399994
2019-03-29,273.5
2019-04-01,274.350006
2019-04-02,273.149994
2019-04-03,275.399994
2019-04-04,272.799988
2019-04-05,272.890015
2019-04-08,272.589996
2019-04-09,274.23999
2019-04-10,275.089996
2019-04-11,272.559998
2019-04-12,265.77999900000003
2019-04-15,266.25
2019-04-16,262.910004
2019-04-17,262.070007
2019-04-18,261.540009
2019-04-22,258.600006
2019-04-23,263.0
2019-04-24,261.0
2019-04-25,260.25
2019-04-26,259.75
2019-04-29,260.200012
2019-04-30,262.450012
2019-05-01,263.72000099999997
2019-05-02,262.26001
2019-05-03,265.75
2019-05-06,264.77999900000003
2019-05-07,259.049988
2019-05-08,260.399994
2019-05-09,256.72000099999997
2019-05-10,254.039993
2019-05-13,255.33999599999999
2019-05-14,254.600006
2019-05-15,255.789993
2019-05-16,262.450012
2019-05-17,263.27999900000003
2019-05-20,264.399994
2019-05-21,264.399994
2019-05-22,268.390015
2019-05-23,269.25
2019-05-24,272.25
2019-05-28,265.100006
2019-05-29,262.5
2019-05-30,263.350006
2019-05-31,262.859985
2019-06-03,265.820007
2019-06-04,265.75
2019-06-05,265.359985
2019-06-06,270.850006
2019-06-07,274.0
2019-06-10,272.76001
2019-06-11,273.850006
2019-06-12,276.200012
2019-06-13,277.75
2019-06-14,275.799988
2019-06-17,274.76001
2019-06-18,280.5
2019-06-19,281.679993
2019-06-20,287.27999900000003
2019-06-21,282.959991
2019-06-24,282.5
2019-06-25,282.0
2019-06-26,280.920013
2019-06-27,279.0
2019-06-28,279.619995
2019-07-01,283.880005
2019-07-02,283.880005
2019-07-03,284.839996
2019-07-05,281.059998
2019-07-08,277.410004
2019-07-09,277.25
2019-07-10,277.52999900000003
2019-07-11,272.75
2019-07-12,266.0
2019-07-15,267.399994
2019-07-16,268.049988
2019-07-17,273.359985
2019-07-18,273.600006
2019-07-19,269.26001
2019-07-22,269.299988
2019-07-23,270.0
2019-07-24,270.72000099999997
2019-07-25,265.799988
2019-07-26,271.450012
2019-07-29,269.25
2019-07-30,266.859985
2019-07-31,265.709991
2019-08-01,269.519989
2019-08-02,270.399994
2019-08-05,269.559998
2019-08-06,270.670013
2019-08-07,272.47000099999997
2019-08-08,275.25
2019-08-09,280.799988
2019-08-12,280.600006
2019-08-13,279.0
2019-08-14,275.0
2019-08-15,274.410004
2019-08-16,274.410004
2019-08-19,281.160004
2019-08-20,276.950012
2019-08-21,277.5
2019-08-22,277.5
2019-08-23,273.690002
2019-08-26,273.690002
2019-08-27,274.959991
2019-08-28,274.48999
2019-08-29,274.290009
2019-08-30,274.100006
2019-09-03,272.660004
2019-09-04,275.25
2019-09-05,274.399994
2019-09-06,276.160004
2019-09-09,274.179993
2019-09-10,271.109985
2019-09-11,273.649994
2019-09-12,272.179993
2019-09-13,277.75
2019-09-16,276.399994
2019-09-17,280.040009
2019-09-18,280.040009
2019-09-19,284.339996
2019-09-20,285.73999
2019-09-23,284.799988
2019-09-24,285.290009
2019-09-25,283.5
2019-09-26,289.429993
2019-09-27,289.399994
2019-09-30,290.350006
2019-10-01,289.019989
2019-10-02,283.5
2019-10-03,281.119995
2019-10-04,289.149994
2019-10-07,289.700012
2019-10-08,287.950012
2019-10-09,288.51001
2019-10-10,287.22000099999997
2019-10-11,290.0
2019-10-14,287.359985
2019-10-15,288.98999
2019-10-16,284.339996
2019-10-17,290.649994
2019-10-18,294.5
2019-10-21,292.799988
2019-10-22,290.269989
2019-10-23,289.77999900000003
2019-10-24,289.649994
2019-10-25,294.299988
2019-10-28,295.160004
2019-10-29,294.679993
2019-10-30,299.640015
2019-10-31,299.040009
2019-11-01,299.649994
2019-11-04,301.299988
2019-11-05,296.549988
2019-11-06,296.0
2019-11-07,296.25
2019-11-08,296.25
2019-11-11,300.119995
2019-11-12,298.399994
2019-11-13,301.600006
2019-11-14,298.950012
2019-11-15,300.0
2019-11-18,301.72000099999997
2019-11-19,304.399994
2019-11-20,305.519989
2019-11-21,305.350006
2019-11-22,303.350006
2019-11-25,306.0
2019-11-26,310.0
2019-11-27,306.799988
2019-11-29,307.01001
2019-12-02,306.98999
2019-12-03,303.200012
2019-12-04,305.920013
2019-12-05,306.549988
2019-12-06,308.5
2019-12-09,307.679993
2019-12-10,305.459991
2019-12-11,307.839996
2019-12-12,308.320007
2019-12-13,301.690002
2019-12-16,307.519989
2019-12-17,310.549988
2019-12-18,309.25
2019-12-19,314.47000099999997
2019-12-20,318.899994
2019-12-23,321.899994
2019-12-24,319.799988
2019-12-26,328.27999900000003
2019-12-27,324.26001
2019-12-30,323.48999
2019-12-31,323.399994
2020-01-02,326.299988
2020-01-03,324.399994
2020-01-06,327.350006
2020-01-07,325.959991
2020-01-08,325.040009
2020-01-09,325.450012
2020-01-10,327.23999
2020-01-13,328.0
2020-01-14,329.200012
2020-01-15,333.5
2020-01-16,333.25
2020-01-17,334.899994
2020-01-21,339.149994
2020-01-22,342.100006
2020-01-23,337.540009
2020-01-24,332.859985
2020-01-27,327.070007
2020-01-28,327.02999900000003
2020-01-29,334.75
2020-01-30,338.769989
2020-01-31,331.0
2020-02-03,336.329987
2020-02-04,338.51001
2020-02-05,347.25
2020-02-06,346.100006
2020-02-07,346.450012
2020-02-10,346.290009
2020-02-11,346.380005
2020-02-12,347.0
2020-02-13,349.350006
2020-02-14,346.649994
2020-02-18,351.079987
2020-02-19,358.600006
2020-02-20,353.799988
2020-02-21,350.0
2020-02-24,340.049988
2020-02-25,333.619995
2020-02-26,339.799988
2020-02-27,324.399994
2020-02-28,325.600006
2020-03-02,327.269989
2020-03-03,334.5
2020-03-04,348.98999
2020-03-05,342.059998
2020-03-06,333.5
2020-03-09,312.100006
2020-03-10,317.5
2020-03-11,318.959991
2020-03-12,299.0
2020-03-13,325.0
2020-03-16,298.0
2020-03-17,316.52999900000003
2020-03-18,291.25
2020-03-19,310.75
2020-03-20,287.809998
2020-03-23,282.399994
2020-03-24,296.0
2020-03-25,302.700012
2020-03-26,301.5
2020-03-27,309.25
2020-03-30,324.899994
2020-03-31,322.040009
2020-04-01,322.22000099999997
2020-04-02,329.25
2020-04-03,330.0
2020-04-06,333.049988
2020-04-07,320.01001
2020-04-08,320.959991
2020-04-09,319.0
2020-04-13,312.450012
2020-04-14,331.5
2020-04-15,321.75
2020-04-16,334.98999
2020-04-17,341.600006
2020-04-20,345.200012
2020-04-21,344.709991
2020-04-22,358.790009
2020-04-23,352.25
2020-04-24,358.450012
2020-04-27,358.0
2020-04-28,364.75
2020-04-29,348.269989
2020-04-30,345.22000099999997
2020-05-01,341.0
2020-05-04,354.429993
2020-05-05,347.75
2020-05-06,354.160004
2020-05-07,348.899994
2020-05-08,353.829987
