Date,EGLE
2018-08-07,5.42
2018-08-08,5.45
2018-08-09,5.39
2018-08-10,5.4
2018-08-13,5.18
2018-08-14,5.24
2018-08-15,5.14
2018-08-16,5.17
2018-08-17,5.28
2018-08-20,5.33
2018-08-21,5.39
2018-08-22,5.31
2018-08-23,5.17
2018-08-24,5.16
2018-08-27,5.14
2018-08-28,5.06
2018-08-29,5.11
2018-08-30,5.14
2018-08-31,5.01
2018-09-04,4.98
2018-09-05,5.0
2018-09-06,4.9
2018-09-07,4.86
2018-09-10,5.38
2018-09-11,5.59
2018-09-12,5.6
2018-09-13,5.6
2018-09-14,5.63
2018-09-17,5.64
2018-09-18,5.59
2018-09-19,5.6
2018-09-20,5.78
2018-09-21,5.66
2018-09-24,5.67
2018-09-25,5.64
2018-09-26,5.55
2018-09-27,5.66
2018-09-28,5.62
2018-10-01,5.84
2018-10-02,5.72
2018-10-03,5.7
2018-10-04,5.71
2018-10-05,5.66
2018-10-08,5.62
2018-10-09,5.55
2018-10-10,5.33
2018-10-11,5.23
2018-10-12,5.21
2018-10-15,5.17
2018-10-16,5.2
2018-10-17,5.07
2018-10-18,5.02
2018-10-19,4.88
2018-10-22,5.31
2018-10-23,5.01
2018-10-24,4.63
2018-10-25,4.9
2018-10-26,4.74
2018-10-29,4.7
2018-10-30,4.82
2018-10-31,4.99
2018-11-01,5.1
2018-11-02,5.07
2018-11-05,4.94
2018-11-06,4.97
2018-11-07,5.09
2018-11-08,4.43
2018-11-09,4.29
2018-11-12,4.67
2018-11-13,4.71
2018-11-14,4.65
2018-11-15,4.71
2018-11-16,4.72
2018-11-19,4.46
2018-11-20,4.37
2018-11-21,4.62
2018-11-23,4.35
2018-11-26,4.48
2018-11-27,4.76
2018-11-28,4.65
2018-11-29,4.67
2018-11-30,4.68
2018-12-03,4.88
2018-12-04,4.78
2018-12-06,4.74
2018-12-07,4.77
2018-12-10,4.63
2018-12-11,4.71
2018-12-12,4.71
2018-12-13,4.61
2018-12-14,4.71
2018-12-17,4.38
2018-12-18,4.35
2018-12-19,4.41
2018-12-20,4.45
2018-12-21,4.28
2018-12-24,4.2
2018-12-26,4.43
2018-12-27,4.48
2018-12-28,4.59
2018-12-31,4.61
2019-01-02,4.72
2019-01-03,4.68
2019-01-04,4.92
2019-01-07,5.1
2019-01-08,5.16
2019-01-09,5.15
2019-01-10,4.98
2019-01-11,5.08
2019-01-14,5.02
2019-01-15,4.76
2019-01-16,4.79
2019-01-17,4.83
2019-01-18,4.9
2019-01-22,4.28
2019-01-23,4.48
2019-01-24,4.49
2019-01-25,4.43
2019-01-28,4.16
2019-01-29,4.14
2019-01-30,4.13
2019-01-31,4.11
2019-02-01,4.11
2019-02-04,4.09
2019-02-05,4.09
2019-02-06,4.27
2019-02-07,4.02
2019-02-08,4.03
2019-02-11,4.31
2019-02-12,4.68
2019-02-13,4.63
2019-02-14,4.68
2019-02-15,4.83
2019-02-19,4.77
2019-02-20,4.72
2019-02-21,4.82
2019-02-22,5.06
2019-02-25,5.04
2019-02-26,5.04
2019-02-27,5.01
2019-02-28,4.89
2019-03-01,4.8
2019-03-04,4.83
2019-03-05,4.83
2019-03-06,4.59
2019-03-07,4.58
2019-03-08,4.41
2019-03-11,4.65
2019-03-12,4.75
2019-03-13,4.59
2019-03-14,4.64
2019-03-15,4.73
2019-03-18,4.74
2019-03-19,4.69
2019-03-20,4.67
2019-03-21,4.63
2019-03-22,4.38
2019-03-25,4.45
2019-03-26,4.31
2019-03-27,4.58
2019-03-28,4.56
2019-03-29,4.65
2019-04-01,4.79
2019-04-02,4.71
2019-04-03,4.72
2019-04-04,4.86
2019-04-05,5.13
2019-04-08,5.06
2019-04-09,4.89
2019-04-10,5.13
2019-04-11,5.08
2019-04-12,5.16
2019-04-15,5.17
2019-04-16,5.16
2019-04-17,5.14
2019-04-18,5.11
2019-04-22,5.22
2019-04-23,5.38
2019-04-24,5.26
2019-04-25,5.09
2019-04-26,5.22
2019-04-29,5.48
2019-04-30,5.45
2019-05-01,5.81
2019-05-02,5.6
2019-05-03,5.7
2019-05-06,5.65
2019-05-07,5.4
2019-05-08,5.55
2019-05-09,5.31
2019-05-10,5.47
2019-05-13,5.31
2019-05-14,5.37
2019-05-15,5.34
2019-05-16,5.32
2019-05-17,5.3
2019-05-20,5.26
2019-05-21,5.28
2019-05-22,5.23
2019-05-23,4.87
2019-05-24,4.85
2019-05-28,4.73
2019-05-29,4.69
2019-05-30,4.64
2019-05-31,4.66
2019-06-03,4.63
2019-06-04,4.69
2019-06-05,4.71
2019-06-06,4.72
2019-06-07,4.86
2019-06-10,4.8
2019-06-11,4.81
2019-06-12,4.71
2019-06-13,4.82
2019-06-14,4.69
2019-06-17,4.76
2019-06-18,4.86
2019-06-19,4.87
2019-06-20,4.93
2019-06-21,4.99
2019-06-24,4.73
2019-06-25,4.59
2019-06-26,4.78
2019-06-27,5.0
2019-06-28,5.24
2019-07-01,5.28
2019-07-02,5.44
2019-07-03,5.5
2019-07-05,5.65
2019-07-08,5.68
2019-07-09,5.7
2019-07-10,5.59
2019-07-11,5.68
2019-07-12,5.65
2019-07-15,5.58
2019-07-16,5.49
2019-07-17,5.32
2019-07-18,5.22
2019-07-19,5.19
2019-07-22,5.5
2019-07-23,5.49
2019-07-24,4.49
2019-07-25,4.73
2019-07-26,4.5
2019-07-29,4.67
2019-07-30,4.62
2019-07-31,4.63
2019-08-01,4.56
2019-08-02,4.47
2019-08-05,4.23
2019-08-06,4.34
2019-08-07,4.11
2019-08-08,4.18
2019-08-09,4.1
2019-08-12,4.04
2019-08-13,4.34
2019-08-14,4.22
2019-08-15,4.18
2019-08-16,4.28
2019-08-19,4.52
2019-08-20,4.55
2019-08-21,4.55
2019-08-22,4.59
2019-08-23,4.2
2019-08-26,4.34
2019-08-27,4.21
2019-08-28,4.2
2019-08-29,4.29
2019-08-30,4.6
2019-09-03,4.64
2019-09-04,4.69
2019-09-05,4.72
2019-09-06,4.78
2019-09-09,4.9
2019-09-10,4.88
2019-09-11,4.99
2019-09-12,4.98
2019-09-13,5.0
2019-09-16,4.84
2019-09-17,4.65
2019-09-18,4.58
2019-09-19,4.46
2019-09-20,4.44
2019-09-23,4.5
2019-09-24,4.38
2019-09-25,4.36
2019-09-26,4.3
2019-09-27,4.36
2019-09-30,4.38
2019-10-01,4.35
2019-10-02,4.31
2019-10-03,4.31
2019-10-04,4.44
2019-10-07,4.48
2019-10-08,4.39
2019-10-09,4.49
2019-10-10,4.66
2019-10-11,4.61
2019-10-14,4.66
2019-10-15,4.63
2019-10-16,4.48
2019-10-17,4.49
2019-10-18,4.48
2019-10-21,4.46
2019-10-22,4.26
2019-10-23,4.65
2019-10-24,4.48
2019-10-25,4.38
2019-10-28,4.55
2019-10-29,4.66
2019-10-30,4.44
2019-10-31,4.34
2019-11-01,4.56
2019-11-04,4.53
2019-11-05,4.42
2019-11-06,4.18
2019-11-07,3.95
2019-11-08,4.05
2019-11-11,4.06
2019-11-12,4.07
2019-11-13,3.95
2019-11-14,3.92
2019-11-15,4.05
2019-11-18,4.05
2019-11-19,4.08
2019-11-20,4.16
2019-11-21,4.26
2019-11-22,4.32
2019-11-25,4.46
2019-11-26,4.48
2019-11-27,4.44
2019-11-29,4.77
2019-12-02,4.69
2019-12-03,4.56
2019-12-04,4.53
2019-12-05,4.41
2019-12-06,4.44
2019-12-09,4.35
2019-12-10,4.27
2019-12-11,4.26
2019-12-12,4.17
2019-12-13,4.22
2019-12-16,4.11
2019-12-17,4.09
2019-12-18,4.41
2019-12-19,4.56
2019-12-20,4.5
2019-12-23,4.64
2019-12-24,4.76
2019-12-26,4.78
2019-12-27,4.66
2019-12-30,4.58
2019-12-31,4.6
2020-01-02,4.51
2020-01-03,4.5
2020-01-06,4.36
2020-01-07,4.46
2020-01-08,4.43
2020-01-09,4.44
2020-01-10,4.4
2020-01-13,4.35
2020-01-14,4.4
2020-01-15,4.35
2020-01-16,4.27
2020-01-17,4.25
2020-01-21,4.07
2020-01-22,4.12
2020-01-23,4.05
2020-01-24,4.06
2020-01-27,3.75
2020-01-28,3.65
2020-01-29,3.57
2020-01-30,3.53
2020-01-31,3.25
2020-02-03,3.04
2020-02-04,3.12
2020-02-05,3.32
2020-02-06,3.21
2020-02-07,3.03
2020-02-10,3.06
2020-02-11,3.37
2020-02-12,3.63
2020-02-13,3.14
2020-02-14,3.18
2020-02-18,3.14
2020-02-19,3.25
2020-02-20,3.21
2020-02-21,3.19
2020-02-24,3.26
2020-02-25,3.09
2020-02-26,3.08
2020-02-27,3.0
2020-02-28,3.32
2020-03-02,3.22
2020-03-03,3.17
2020-03-04,3.38
2020-03-05,2.96
2020-03-06,2.88
2020-03-09,2.39
2020-03-10,2.6
2020-03-11,2.39
2020-03-12,2.13
2020-03-13,2.22
2020-03-16,1.69
2020-03-17,1.93
2020-03-18,1.59
2020-03-19,1.94
2020-03-20,1.87
2020-03-23,1.8
2020-03-24,1.96
2020-03-25,1.95
2020-03-26,2.04
2020-03-27,1.94
2020-03-30,1.75
2020-03-31,1.85
2020-04-01,1.8
2020-04-02,1.8
2020-04-03,1.73
2020-04-06,1.78
2020-04-07,1.8
2020-04-08,1.84
2020-04-09,1.87
2020-04-13,1.77
2020-04-14,1.83
2020-04-15,1.76
2020-04-16,1.58
2020-04-17,1.61
2020-04-20,1.56
2020-04-21,1.49
2020-04-22,1.46
2020-04-23,1.49
2020-04-24,1.48
2020-04-27,1.58
2020-04-28,1.65
2020-04-29,1.7
2020-04-30,1.68
2020-05-01,1.62
2020-05-04,1.57
2020-05-05,1.57
2020-05-06,1.48
2020-05-07,1.55
2020-05-08,1.7
