Date,AKR
2012-10-23,25.27
2012-10-24,25.629998999999998
2012-10-25,25.66
2012-10-26,25.530001000000002
2012-10-31,25.68
2012-11-01,25.639999
2012-11-02,25.690001000000002
2012-11-05,25.719998999999998
2012-11-06,25.75
2012-11-07,25.26
2012-11-08,25.059998999999998
2012-11-09,24.950001
2012-11-12,24.77
2012-11-13,24.790001
2012-11-14,24.379998999999998
2012-11-15,24.139999
2012-11-16,24.450001
2012-11-19,24.68
2012-11-20,24.889999
2012-11-21,24.83
2012-11-23,25.08
2012-11-26,25.139999
2012-11-27,24.9
2012-11-28,24.85
2012-11-29,24.85
2012-11-30,24.82
2012-12-03,24.83
2012-12-04,24.83
2012-12-05,24.620001000000002
2012-12-06,24.940001000000002
2012-12-07,25.48
2012-12-10,25.4
2012-12-11,25.6
2012-12-12,25.25
2012-12-13,25.02
2012-12-14,25.040001
2012-12-17,25.120001000000002
2012-12-18,25.290001
2012-12-19,25.24
2012-12-20,25.379998999999998
2012-12-21,25.450001
2012-12-24,25.25
2012-12-26,25.030001000000002
2012-12-27,24.879998999999998
2012-12-28,24.700001
2012-12-31,25.08
2013-01-02,25.27
2013-01-03,25.440001000000002
2013-01-04,25.5
2013-01-07,25.459999
2013-01-08,25.360001
2013-01-09,25.450001
2013-01-10,25.52
2013-01-11,25.52
2013-01-14,25.709999
2013-01-15,25.889999
2013-01-16,25.82
2013-01-17,25.93
2013-01-18,25.639999
2013-01-22,25.940001000000002
2013-01-23,25.809998999999998
2013-01-24,25.92
2013-01-25,26.07
2013-01-28,26.219998999999998
2013-01-29,26.469998999999998
2013-01-30,26.219998999999998
2013-01-31,26.139999
2013-02-01,26.26
2013-02-04,26.559998999999998
2013-02-05,26.76
2013-02-06,26.92
2013-02-07,26.780001000000002
2013-02-08,26.73
2013-02-11,26.82
2013-02-12,26.950001
2013-02-13,26.969998999999998
2013-02-14,26.879998999999998
2013-02-15,26.809998999999998
2013-02-19,27.25
2013-02-20,27.120001000000002
2013-02-21,26.73
2013-02-22,26.99
2013-02-25,26.5
2013-02-26,26.530001000000002
2013-02-27,26.85
2013-02-28,26.92
2013-03-01,27.09
2013-03-04,27.219998999999998
2013-03-05,27.91
2013-03-06,27.83
2013-03-07,27.809998999999998
2013-03-08,27.889999
2013-03-11,28.0
2013-03-12,27.950001
2013-03-13,27.690001000000002
2013-03-14,27.799999
2013-03-15,27.9
2013-03-18,27.799999
2013-03-19,27.620001000000002
2013-03-20,27.639999
2013-03-21,27.559998999999998
2013-03-22,27.860001
2013-03-25,27.959999
2013-03-26,28.0
2013-03-27,27.790001
2013-03-28,27.77
2013-04-01,27.93
2013-04-02,27.700001
2013-04-03,27.540001
2013-04-04,27.799999
2013-04-05,27.99
2013-04-08,28.23
2013-04-09,27.93
2013-04-10,28.139999
2013-04-11,28.299999
2013-04-12,28.309998999999998
2013-04-15,27.709999
2013-04-16,27.92
2013-04-17,27.5
2013-04-18,27.549999
2013-04-19,28.0
2013-04-22,27.85
2013-04-23,28.09
2013-04-24,28.190001000000002
2013-04-25,28.299999
2013-04-26,28.389999
2013-04-29,28.5
2013-04-30,28.549999
2013-05-01,28.01
2013-05-02,28.290001
2013-05-03,28.75
2013-05-06,28.940001000000002
2013-05-07,29.26
2013-05-08,29.1
2013-05-09,28.77
2013-05-10,28.690001000000002
2013-05-13,28.75
2013-05-14,28.74
2013-05-15,28.9
2013-05-16,28.58
2013-05-17,28.9
2013-05-20,28.67
2013-05-21,28.9
2013-05-22,27.93
2013-05-23,27.559998999999998
2013-05-24,27.290001
2013-05-28,27.07
2013-05-29,26.5
2013-05-30,26.18
2013-05-31,25.92
2013-06-03,26.030001000000002
2013-06-04,25.889999
2013-06-05,25.77
2013-06-06,26.35
2013-06-07,26.4
2013-06-10,26.379998999999998
2013-06-11,25.91
2013-06-12,25.49
2013-06-13,25.629998999999998
2013-06-14,25.620001000000002
2013-06-17,25.58
2013-06-18,25.77
2013-06-19,25.23
2013-06-20,24.24
2013-06-21,24.120001000000002
2013-06-24,23.77
2013-06-25,24.15
2013-06-26,24.280001000000002
2013-06-27,24.82
2013-06-28,24.690001000000002
2013-07-01,24.67
2013-07-02,24.959999
2013-07-03,24.610001
2013-07-05,24.34
2013-07-08,24.370001000000002
2013-07-09,24.700001
2013-07-10,25.18
2013-07-11,25.879998999999998
2013-07-12,26.059998999999998
2013-07-15,26.030001000000002
2013-07-16,26.129998999999998
2013-07-17,26.15
2013-07-18,26.43
2013-07-19,26.139999
2013-07-22,26.33
2013-07-23,26.51
2013-07-24,25.969998999999998
2013-07-25,26.190001000000002
2013-07-26,26.16
2013-07-29,25.91
2013-07-30,26.35
2013-07-31,25.780001000000002
2013-08-01,25.940001000000002
2013-08-02,25.83
2013-08-05,25.66
2013-08-06,25.49
2013-08-07,25.469998999999998
2013-08-08,25.389999
2013-08-09,25.629998999999998
2013-08-12,25.540001
2013-08-13,25.17
2013-08-14,25.16
2013-08-15,24.809998999999998
2013-08-16,24.26
2013-08-19,23.860001
2013-08-20,24.370001000000002
2013-08-21,24.0
2013-08-22,24.139999
2013-08-23,24.280001000000002
2013-08-26,24.209999
2013-08-27,23.99
2013-08-28,23.75
2013-08-29,23.67
2013-08-30,23.33
2013-09-03,23.129998999999998
2013-09-04,23.51
2013-09-05,23.27
2013-09-06,23.67
2013-09-09,24.1
2013-09-10,24.16
2013-09-11,24.219998999999998
2013-09-12,24.17
2013-09-13,24.41
2013-09-16,24.559998999999998
2013-09-17,24.51
2013-09-18,25.139999
2013-09-19,25.23
2013-09-20,25.07
2013-09-23,25.1
2013-09-24,25.040001
2013-09-25,24.870001000000002
2013-09-26,24.790001
2013-09-27,24.690001000000002
2013-09-30,24.68
2013-10-01,25.059998999999998
2013-10-02,24.950001
2013-10-03,24.5
2013-10-04,24.459999
2013-10-07,24.459999
2013-10-08,24.139999
2013-10-09,24.25
2013-10-10,24.99
2013-10-11,25.26
2013-10-14,25.15
2013-10-15,25.16
2013-10-16,25.67
2013-10-17,26.030001000000002
2013-10-18,26.1
2013-10-21,25.879998999999998
2013-10-22,26.379998999999998
2013-10-23,26.889999
2013-10-24,27.24
2013-10-25,27.51
2013-10-28,27.360001
2013-10-29,27.02
2013-10-30,27.01
2013-10-31,26.67
2013-11-01,26.77
2013-11-04,27.049999
2013-11-05,26.809998999999998
2013-11-06,26.65
2013-11-07,26.219998999999998
2013-11-08,26.26
2013-11-11,26.23
2013-11-12,26.059998999999998
2013-11-13,26.309998999999998
2013-11-14,26.48
2013-11-15,26.299999
2013-11-18,26.4
2013-11-19,26.219998999999998
2013-11-20,26.139999
2013-11-21,26.25
2013-11-22,26.059998999999998
2013-11-25,26.040001
2013-11-26,25.959999
2013-11-27,26.18
2013-11-29,25.969998999999998
2013-12-02,25.629998999999998
2013-12-03,25.690001000000002
2013-12-04,25.690001000000002
2013-12-05,25.67
2013-12-06,26.030001000000002
2013-12-09,26.1
2013-12-10,26.030001000000002
2013-12-11,25.299999
2013-12-12,25.27
2013-12-13,25.34
2013-12-16,25.309998999999998
2013-12-17,25.34
2013-12-18,25.75
2013-12-19,25.27
2013-12-20,25.23
2013-12-23,25.23
2013-12-24,25.23
2013-12-26,25.32
2013-12-27,25.049999
2013-12-30,25.049999
2013-12-31,24.83
2014-01-02,24.780001000000002
2014-01-03,24.959999
2014-01-06,25.209999
2014-01-07,25.18
2014-01-08,25.0
2014-01-09,25.1
2014-01-10,25.190001000000002
2014-01-13,24.92
2014-01-14,25.1
2014-01-15,25.09
2014-01-16,25.09
2014-01-17,24.98
2014-01-21,25.059998999999998
2014-01-22,25.42
2014-01-23,25.26
2014-01-24,24.84
2014-01-27,24.74
2014-01-28,24.74
2014-01-29,24.65
2014-01-30,25.01
2014-01-31,25.450001
2014-02-03,24.93
2014-02-04,25.209999
2014-02-05,25.27
2014-02-06,25.469998999999998
2014-02-07,25.809998999999998
2014-02-10,25.99
2014-02-11,25.969998999999998
2014-02-12,25.950001
2014-02-13,26.26
2014-02-14,26.57
2014-02-18,26.5
2014-02-19,26.32
2014-02-20,26.450001
2014-02-21,26.530001000000002
2014-02-24,26.290001
2014-02-25,26.209999
2014-02-26,26.35
2014-02-27,26.26
2014-02-28,26.450001
2014-03-03,26.33
2014-03-04,26.860001
2014-03-05,26.65
2014-03-06,26.65
2014-03-07,26.190001000000002
2014-03-10,26.02
2014-03-11,26.08
2014-03-12,26.32
2014-03-13,26.190001000000002
2014-03-14,26.23
2014-03-17,26.32
2014-03-18,26.450001
2014-03-19,25.940001000000002
2014-03-20,26.02
2014-03-21,26.299999
2014-03-24,26.16
2014-03-25,26.33
2014-03-26,26.02
2014-03-27,26.040001
2014-03-28,26.17
2014-03-31,26.379998999999998
2014-04-01,26.559998999999998
2014-04-02,26.76
2014-04-03,26.58
2014-04-04,26.309998999999998
2014-04-07,26.58
2014-04-08,26.700001
2014-04-09,26.66
2014-04-10,26.280001000000002
2014-04-11,25.99
2014-04-14,26.200001
2014-04-15,26.200001
2014-04-16,26.809998999999998
2014-04-17,27.040001
2014-04-21,26.799999
2014-04-22,27.0
2014-04-23,26.709999
2014-04-24,26.879998999999998
2014-04-25,26.85
2014-04-28,27.01
2014-04-29,27.02
2014-04-30,27.129998999999998
2014-05-01,27.190001000000002
2014-05-02,27.17
2014-05-05,27.08
2014-05-06,26.950001
2014-05-07,27.379998999999998
2014-05-08,27.370001000000002
2014-05-09,27.74
2014-05-12,27.950001
2014-05-13,27.629998999999998
2014-05-14,27.25
2014-05-15,27.040001
2014-05-16,27.6
2014-05-19,27.450001
2014-05-20,27.24
2014-05-21,27.17
2014-05-22,27.16
2014-05-23,27.459999
2014-05-27,27.799999
2014-05-28,27.540001
2014-05-29,27.450001
2014-05-30,27.59
2014-06-02,27.790001
2014-06-03,27.790001
2014-06-04,27.9
2014-06-05,28.360001
2014-06-06,28.32
2014-06-09,28.0
2014-06-10,27.629998999999998
2014-06-11,27.66
2014-06-12,27.610001
2014-06-13,27.9
2014-06-16,27.74
2014-06-17,27.76
2014-06-18,28.129998999999998
2014-06-19,28.42
2014-06-20,28.42
2014-06-23,28.440001000000002
2014-06-24,28.4
2014-06-25,28.530001000000002
2014-06-26,28.17
2014-06-27,28.559998999999998
2014-06-30,28.09
2014-07-01,28.389999
2014-07-02,28.280001000000002
2014-07-03,28.26
2014-07-07,28.190001000000002
2014-07-08,28.360001
2014-07-09,28.23
2014-07-10,28.32
2014-07-11,28.290001
2014-07-14,28.49
2014-07-15,28.469998999999998
2014-07-16,28.42
2014-07-17,28.35
2014-07-18,28.73
2014-07-21,28.6
2014-07-22,28.690001000000002
2014-07-23,28.870001000000002
2014-07-24,28.65
2014-07-25,28.290001
2014-07-28,28.57
2014-07-29,28.620001000000002
2014-07-30,28.48
2014-07-31,28.23
2014-08-01,28.309998999999998
2014-08-04,28.370001000000002
2014-08-05,28.200001
2014-08-06,28.26
2014-08-07,28.280001000000002
2014-08-08,28.219998999999998
2014-08-11,28.459999
2014-08-12,28.25
2014-08-13,28.719998999999998
2014-08-14,28.77
2014-08-15,28.75
2014-08-18,28.99
2014-08-19,29.18
2014-08-20,29.209999
2014-08-21,29.18
2014-08-22,28.879998999999998
2014-08-25,28.639999
2014-08-26,28.83
2014-08-27,28.83
2014-08-28,28.780001000000002
2014-08-29,28.82
2014-09-02,28.860001
2014-09-03,28.82
2014-09-04,28.67
2014-09-05,28.83
2014-09-08,28.77
2014-09-09,28.65
2014-09-10,28.110001
2014-09-11,28.09
2014-09-12,27.299999
2014-09-15,27.48
2014-09-16,27.719998999999998
2014-09-17,27.870001000000002
2014-09-18,27.870001000000002
2014-09-19,27.9
2014-09-22,27.809998999999998
2014-09-23,27.76
2014-09-24,27.65
2014-09-25,27.440001000000002
2014-09-26,27.620001000000002
2014-09-29,27.68
2014-09-30,27.58
2014-10-01,27.76
2014-10-02,27.709999
2014-10-03,27.780001000000002
2014-10-06,27.84
2014-10-07,27.67
2014-10-08,28.49
2014-10-09,28.389999
2014-10-10,28.52
2014-10-13,28.73
2014-10-14,29.01
2014-10-15,29.059998999999998
2014-10-16,29.030001000000002
2014-10-17,28.85
2014-10-20,29.389999
2014-10-21,29.67
2014-10-22,29.82
2014-10-23,30.120001000000002
2014-10-24,30.07
2014-10-27,30.34
2014-10-28,30.540001
2014-10-29,30.35
2014-10-30,30.799999
2014-10-31,31.200001
2014-11-03,32.139998999999996
2014-11-04,31.99
2014-11-05,31.889999
2014-11-06,31.610001
2014-11-07,31.83
2014-11-10,32.049999
2014-11-11,32.209998999999996
2014-11-12,31.809998999999998
2014-11-13,31.82
2014-11-14,31.450001
2014-11-17,31.559998999999998
2014-11-18,31.440001000000002
2014-11-19,31.24
2014-11-20,31.15
2014-11-21,31.43
2014-11-24,31.549999
2014-11-25,31.6
2014-11-26,32.029999
2014-11-28,31.959999
2014-12-01,31.66
2014-12-02,31.68
2014-12-03,31.690001000000002
2014-12-04,31.790001
2014-12-05,31.799999
2014-12-08,31.82
2014-12-09,32.150002
2014-12-10,32.150002
2014-12-11,32.43
2014-12-12,31.73
2014-12-15,31.1
2014-12-16,31.040001
2014-12-17,31.709999
2014-12-18,31.959999
2014-12-19,32.220001
2014-12-22,32.889998999999996
2014-12-23,32.849998
2014-12-24,32.959998999999996
2014-12-26,33.16
2014-12-29,32.59
2014-12-30,32.619999
2014-12-31,32.029999
2015-01-02,32.57
2015-01-05,32.900002
2015-01-06,33.32
2015-01-07,34.169998
2015-01-08,34.23
2015-01-09,34.200001
2015-01-12,34.439999
2015-01-13,34.34
2015-01-14,34.830002
2015-01-15,34.740002000000004
2015-01-16,35.189999
2015-01-20,34.599998
2015-01-21,34.880001
2015-01-22,35.52
2015-01-23,35.25
2015-01-26,36.099998
2015-01-27,36.02
2015-01-28,36.310001
2015-01-29,36.689999
2015-01-30,36.189999
2015-02-02,35.889998999999996
2015-02-03,36.290001000000004
2015-02-04,36.43
2015-02-05,36.810001
2015-02-06,35.43
2015-02-09,35.139998999999996
2015-02-10,35.279999
2015-02-11,35.169998
2015-02-12,35.849998
2015-02-13,35.470001
2015-02-17,35.529999
2015-02-18,35.599998
2015-02-19,34.91
2015-02-20,35.259997999999996
2015-02-23,35.560001
2015-02-24,34.810001
2015-02-25,34.700001
2015-02-26,34.27
2015-02-27,34.16
2015-03-02,34.25
2015-03-03,34.119999
2015-03-04,34.029999
2015-03-05,34.16
2015-03-06,32.93
2015-03-09,33.189999
2015-03-10,33.130001
2015-03-11,33.200001
2015-03-12,34.009997999999996
2015-03-13,34.029999
2015-03-16,34.419998
2015-03-17,34.200001
2015-03-18,34.970001
2015-03-19,34.98
2015-03-20,35.32
2015-03-23,35.599998
2015-03-24,35.400002
2015-03-25,34.889998999999996
2015-03-26,34.459998999999996
2015-03-27,34.380001
2015-03-30,35.110001000000004
2015-03-31,34.880001
2015-04-01,34.75
2015-04-02,34.869999
2015-04-06,35.040001000000004
2015-04-07,34.459998999999996
2015-04-08,34.400002
2015-04-09,33.610001000000004
2015-04-10,33.470001
2015-04-13,33.119999
2015-04-14,33.099998
2015-04-15,32.860001000000004
2015-04-16,32.790001000000004
2015-04-17,32.470001
2015-04-20,32.57
2015-04-21,32.57
2015-04-22,32.549999
2015-04-23,32.400002
2015-04-24,32.57
2015-04-27,32.439999
2015-04-28,32.259997999999996
2015-04-29,31.360001
2015-04-30,30.9
2015-05-01,31.18
2015-05-04,31.16
2015-05-05,30.51
2015-05-06,30.6
2015-05-07,31.08
2015-05-08,31.35
2015-05-11,30.950001
2015-05-12,31.1
2015-05-13,30.67
2015-05-14,31.35
2015-05-15,31.58
2015-05-18,31.6
2015-05-19,31.530001000000002
2015-05-20,31.52
2015-05-21,31.32
2015-05-22,31.35
2015-05-26,31.16
2015-05-27,31.440001000000002
2015-05-28,31.41
2015-05-29,31.02
2015-06-01,31.440001000000002
2015-06-02,31.290001
2015-06-03,30.809998999999998
2015-06-04,30.58
2015-06-05,30.33
2015-06-08,30.33
2015-06-09,30.059998999999998
2015-06-10,30.33
2015-06-11,30.49
2015-06-12,30.57
2015-06-15,30.290001
2015-06-16,30.49
2015-06-17,30.41
2015-06-18,30.879998999999998
2015-06-19,30.84
2015-06-22,30.76
2015-06-23,30.360001
2015-06-24,30.08
2015-06-25,29.790001
2015-06-26,29.780001000000002
2015-06-29,29.18
2015-06-30,29.110001
2015-07-01,29.639999
2015-07-02,30.110001
2015-07-06,30.5
2015-07-07,31.0
2015-07-08,31.0
2015-07-09,30.780001000000002
2015-07-10,31.16
2015-07-13,31.209999
2015-07-14,31.209999
2015-07-15,31.08
2015-07-16,31.559998999999998
2015-07-17,31.49
2015-07-20,31.59
2015-07-21,31.52
2015-07-22,31.73
2015-07-23,31.299999
2015-07-24,31.360001
2015-07-27,31.469998999999998
2015-07-28,31.51
2015-07-29,31.639999
2015-07-30,31.5
2015-07-31,31.98
2015-08-03,32.200001
2015-08-04,31.84
2015-08-05,31.700001
2015-08-06,31.76
2015-08-07,31.9
2015-08-10,31.66
2015-08-11,32.080002
2015-08-12,32.139998999999996
2015-08-13,32.299999
2015-08-14,32.490002000000004
2015-08-17,32.669998
2015-08-18,32.619999
2015-08-19,32.41
2015-08-20,32.119999
2015-08-21,31.58
2015-08-24,29.889999
2015-08-25,29.030001000000002
2015-08-26,29.77
2015-08-27,30.299999
2015-08-28,30.08
2015-08-31,29.549999
2015-09-01,28.870001000000002
2015-09-02,29.139999
2015-09-03,29.190001000000002
2015-09-04,28.559998999999998
2015-09-08,29.049999
2015-09-09,28.459999
2015-09-10,28.549999
2015-09-11,29.25
2015-09-14,29.26
2015-09-15,29.610001
2015-09-16,29.92
2015-09-17,30.33
2015-09-18,30.440001000000002
2015-09-21,30.629998999999998
2015-09-22,30.16
2015-09-23,30.48
2015-09-24,30.139999
2015-09-25,30.309998999999998
2015-09-28,29.799999
2015-09-29,30.1
2015-09-30,30.07
2015-10-01,30.24
2015-10-02,30.48
2015-10-05,31.030001000000002
2015-10-06,30.91
2015-10-07,31.49
2015-10-08,31.75
2015-10-09,31.879998999999998
2015-10-12,32.18
2015-10-13,31.75
2015-10-14,31.4
2015-10-15,31.98
2015-10-16,32.099998
2015-10-19,32.669998
2015-10-20,32.529999
2015-10-21,32.25
2015-10-22,32.779999
2015-10-23,32.68
2015-10-26,32.880001
2015-10-27,32.880001
2015-10-28,33.349998
2015-10-29,33.34
2015-10-30,32.889998999999996
2015-11-02,33.43
2015-11-03,33.07
2015-11-04,32.959998999999996
2015-11-05,33.32
2015-11-06,32.68
2015-11-09,31.940001000000002
2015-11-10,32.220001
2015-11-11,32.630001
2015-11-12,32.18
2015-11-13,31.780001000000002
2015-11-16,32.119999
2015-11-17,32.310001
2015-11-18,32.93
2015-11-19,33.029999
2015-11-20,33.529999
2015-11-23,33.560001
2015-11-24,33.400002
2015-11-25,33.52
2015-11-27,33.869999
2015-11-30,33.540001000000004
2015-12-01,33.549999
2015-12-02,32.91
2015-12-03,32.27
2015-12-04,32.740002000000004
2015-12-07,32.75
2015-12-08,32.720001
2015-12-09,32.790001000000004
2015-12-10,32.419998
2015-12-11,32.48
2015-12-14,32.389998999999996
2015-12-15,33.099998
2015-12-16,33.68
2015-12-17,33.470001
2015-12-18,32.779999
2015-12-21,32.759997999999996
2015-12-22,32.950001
2015-12-23,33.25
2015-12-24,33.27
2015-12-28,33.5
2015-12-29,33.57
2015-12-30,33.34
2015-12-31,33.150002
2016-01-04,32.18
2016-01-05,33.169998
2016-01-06,33.029999
2016-01-07,32.34
2016-01-08,31.530001000000002
2016-01-11,31.93
2016-01-12,31.66
2016-01-13,31.190001000000002
2016-01-14,31.049999
2016-01-15,31.09
2016-01-19,31.66
2016-01-20,31.08
2016-01-21,31.299999
2016-01-22,32.380001
2016-01-25,32.220001
2016-01-26,33.029999
2016-01-27,32.41
2016-01-28,32.630001
2016-01-29,34.099998
2016-02-01,34.509997999999996
2016-02-02,34.25
2016-02-03,34.400002
2016-02-04,34.259997999999996
2016-02-05,33.549999
2016-02-08,32.880001
2016-02-09,32.740002000000004
2016-02-10,32.959998999999996
2016-02-11,32.560001
2016-02-12,32.59
2016-02-16,33.25
2016-02-17,32.860001000000004
2016-02-18,33.049999
2016-02-19,33.130001
2016-02-22,33.34
2016-02-23,33.18
2016-02-24,33.09
2016-02-25,33.900002
2016-02-26,33.299999
2016-02-29,33.049999
2016-03-01,33.91
2016-03-02,33.98
2016-03-03,33.889998999999996
2016-03-04,34.040001000000004
2016-03-07,33.830002
2016-03-08,33.529999
2016-03-09,33.75
2016-03-10,33.509997999999996
2016-03-11,34.189999
2016-03-14,33.990002000000004
2016-03-15,34.169998
2016-03-16,34.740002000000004
2016-03-17,35.0
2016-03-18,34.529999
2016-03-21,34.02
2016-03-22,33.889998999999996
2016-03-23,33.700001
2016-03-24,33.700001
2016-03-28,34.119999
2016-03-29,34.84
2016-03-30,35.029999
2016-03-31,35.130001
2016-04-01,35.459998999999996
2016-04-04,35.23
2016-04-05,34.09
2016-04-06,34.279999
2016-04-07,34.080002
2016-04-08,34.259997999999996
2016-04-11,34.110001000000004
2016-04-12,34.240002000000004
2016-04-13,34.25
2016-04-14,33.720001
2016-04-15,34.02
2016-04-18,34.16
2016-04-19,33.900002
2016-04-20,33.369999
2016-04-21,32.880001
2016-04-22,33.439999
2016-04-25,33.68
2016-04-26,34.060001
2016-04-27,34.099998
2016-04-28,34.099998
2016-04-29,33.700001
2016-05-02,34.41
2016-05-03,34.27
2016-05-04,34.82
2016-05-05,35.259997999999996
2016-05-06,35.509997999999996
2016-05-09,35.740002000000004
2016-05-10,35.650002
2016-05-11,34.970001
2016-05-12,34.970001
2016-05-13,34.619999
2016-05-16,34.849998
2016-05-17,33.939999
2016-05-18,33.369999
2016-05-19,33.16
2016-05-20,33.709998999999996
2016-05-23,33.52
2016-05-24,34.040001000000004
2016-05-25,33.740002000000004
2016-05-26,33.849998
2016-05-27,33.889998999999996
2016-05-31,33.900002
2016-06-01,33.869999
2016-06-02,34.110001000000004
2016-06-03,34.080002
2016-06-06,33.889998999999996
2016-06-07,34.07
2016-06-08,34.32
2016-06-09,34.209998999999996
2016-06-10,34.150002
2016-06-13,34.07
2016-06-14,33.799999
2016-06-15,34.060001
2016-06-16,34.279999
2016-06-17,34.09
2016-06-20,34.099998
2016-06-21,34.23
2016-06-22,34.18
2016-06-23,34.139998999999996
2016-06-24,33.740002000000004
2016-06-27,33.830002
2016-06-28,34.439999
2016-06-29,35.029999
2016-06-30,35.52
2016-07-01,35.91
2016-07-05,36.470001
2016-07-06,36.23
2016-07-07,35.959998999999996
2016-07-08,36.66
2016-07-11,36.84
2016-07-12,36.619999
2016-07-13,36.959998999999996
2016-07-14,36.639998999999996
2016-07-15,36.630001
2016-07-18,36.48
2016-07-19,36.650002
2016-07-20,36.669998
2016-07-21,36.709998999999996
2016-07-22,37.02
2016-07-25,37.150002
2016-07-26,36.93
2016-07-27,36.709998999999996
2016-07-28,37.139998999999996
2016-07-29,37.66
2016-08-01,37.689999
2016-08-02,36.970001
2016-08-03,36.689999
2016-08-04,36.599998
2016-08-05,36.599998
2016-08-08,36.27
2016-08-09,36.57
2016-08-10,36.889998999999996
2016-08-11,36.400002
2016-08-12,36.439999
2016-08-15,36.119999
2016-08-16,35.790001000000004
2016-08-17,35.869999
2016-08-18,36.25
2016-08-19,36.009997999999996
2016-08-22,36.310001
2016-08-23,36.380001
2016-08-24,36.48
2016-08-25,36.700001
2016-08-26,36.610001000000004
2016-08-29,36.740002000000004
2016-08-30,36.689999
2016-08-31,36.939999
2016-09-01,36.560001
2016-09-02,36.990002000000004
2016-09-06,37.400002
2016-09-07,37.490002000000004
2016-09-08,37.169998
2016-09-09,36.09
2016-09-12,36.290001000000004
2016-09-13,35.18
2016-09-14,35.130001
2016-09-15,35.25
2016-09-16,35.5
2016-09-19,35.84
2016-09-20,35.759997999999996
2016-09-21,36.080002
2016-09-22,36.970001
2016-09-23,37.099998
2016-09-26,37.279999
2016-09-27,36.790001000000004
2016-09-28,36.82
2016-09-29,36.369999
2016-09-30,36.240002000000004
2016-10-03,35.470001
2016-10-04,34.98
2016-10-05,34.490002000000004
2016-10-06,34.299999
2016-10-07,34.25
2016-10-10,34.599998
2016-10-11,34.169998
2016-10-12,34.669998
2016-10-13,34.91
2016-10-14,34.599998
2016-10-17,34.740002000000004
2016-10-18,35.0
2016-10-19,35.02
2016-10-20,34.900002
2016-10-21,34.98
2016-10-24,35.07
2016-10-25,35.02
2016-10-26,34.400002
2016-10-27,33.57
2016-10-28,33.27
2016-10-31,33.689999
2016-11-01,32.580002
2016-11-02,31.950001
2016-11-03,32.049999
2016-11-04,32.150002
2016-11-07,32.709998999999996
2016-11-08,33.07
2016-11-09,32.799999
2016-11-10,32.349998
2016-11-11,32.700001
2016-11-14,33.459998999999996
2016-11-15,33.34
2016-11-16,33.209998999999996
2016-11-17,32.93
2016-11-18,33.040001000000004
2016-11-21,32.650002
2016-11-22,33.349998
2016-11-23,33.32
2016-11-25,33.459998999999996
2016-11-28,33.41
2016-11-29,33.450001
2016-11-30,33.060001
2016-12-01,32.68
2016-12-02,32.98
2016-12-05,33.09
2016-12-06,33.200001
2016-12-07,33.880001
2016-12-08,33.91
2016-12-09,33.830002
2016-12-12,33.599998
2016-12-13,33.279999
2016-12-14,32.110001000000004
2016-12-15,31.93
2016-12-16,32.5
2016-12-19,32.790001000000004
2016-12-20,32.77
2016-12-21,32.220001
2016-12-22,32.07
2016-12-23,32.16
2016-12-27,32.139998999999996
2016-12-28,31.66
2016-12-29,32.119999
2016-12-30,32.68
2017-01-03,32.619999
2017-01-04,33.349998
2017-01-05,33.330002
2017-01-06,33.07
2017-01-09,32.360001000000004
2017-01-10,32.279999
2017-01-11,32.02
2017-01-12,32.200001
2017-01-13,32.029999
2017-01-17,32.369999
2017-01-18,32.189999
2017-01-19,31.719998999999998
2017-01-20,31.9
2017-01-23,32.029999
2017-01-24,32.07
2017-01-25,31.719998999999998
2017-01-26,31.76
2017-01-27,31.360001
2017-01-30,31.5
2017-01-31,31.84
2017-02-01,31.42
2017-02-02,31.82
2017-02-03,32.150002
2017-02-06,32.029999
2017-02-07,31.780001000000002
2017-02-08,31.99
2017-02-09,32.220001
2017-02-10,32.619999
2017-02-13,32.52
2017-02-14,31.91
2017-02-15,31.4
2017-02-16,31.66
2017-02-17,31.76
2017-02-21,32.470001
2017-02-22,32.259997999999996
2017-02-23,32.740002000000004
2017-02-24,32.619999
2017-02-27,32.610001000000004
2017-02-28,32.029999
2017-03-01,31.76
2017-03-02,31.959999
2017-03-03,31.9
2017-03-06,31.690001000000002
2017-03-07,31.049999
2017-03-08,30.25
2017-03-09,29.65
2017-03-10,29.48
2017-03-13,29.92
2017-03-14,30.299999
2017-03-15,31.139999
2017-03-16,30.940001000000002
2017-03-17,30.860001
2017-03-20,30.65
2017-03-21,30.530001000000002
2017-03-22,29.76
2017-03-23,30.02
2017-03-24,30.33
2017-03-27,29.73
2017-03-28,29.9
2017-03-29,29.73
2017-03-30,29.9
2017-03-31,30.059998999999998
2017-04-03,30.18
2017-04-04,29.99
2017-04-05,29.65
2017-04-06,29.92
2017-04-07,29.940001000000002
2017-04-10,30.23
2017-04-11,30.57
2017-04-12,31.02
2017-04-13,31.209999
2017-04-17,31.459999
2017-04-18,31.719998999999998
2017-04-19,31.709999
2017-04-20,31.73
2017-04-21,31.42
2017-04-24,30.76
2017-04-25,30.75
2017-04-26,29.940001000000002
2017-04-27,29.790001
2017-04-28,29.08
2017-05-01,29.41
2017-05-02,29.48
2017-05-03,29.18
2017-05-04,28.6
2017-05-05,28.75
2017-05-08,28.200001
2017-05-09,28.450001
2017-05-10,28.530001000000002
2017-05-11,28.040001
2017-05-12,27.51
2017-05-15,27.629998999999998
