Date,AVA
1977-12-21,11.1875
1977-12-22,11.125
1977-12-23,11.375
1977-12-27,11.1875
1977-12-28,11.25
1977-12-29,11.25
1977-12-30,11.0
1978-01-03,11.0
1978-01-04,11.25
1978-01-05,11.1875
1978-01-06,11.3125
1978-01-09,11.1875
1978-01-10,11.125
1978-01-11,11.25
1978-01-12,11.1875
1978-01-13,11.125
1978-01-16,11.125
1978-01-17,11.0625
1978-01-18,11.25
1978-01-19,11.3125
1978-01-20,11.1875
1978-01-23,11.0625
1978-01-24,11.0
1978-01-25,11.0625
1978-01-26,11.0625
1978-01-27,11.0625
1978-01-30,11.0
1978-01-31,11.0625
1978-02-01,11.0625
1978-02-02,11.1875
1978-02-03,11.1875
1978-02-06,11.1875
1978-02-07,11.25
1978-02-08,11.375
1978-02-09,11.4375
1978-02-10,11.625
1978-02-13,11.75
1978-02-14,11.5625
1978-02-15,11.5
1978-02-16,11.5
1978-02-17,11.3125
1978-02-21,11.375
1978-02-22,11.25
1978-02-23,11.25
1978-02-24,11.1875
1978-02-27,11.25
1978-02-28,11.1875
1978-03-01,11.125
1978-03-02,11.1875
1978-03-03,11.0625
1978-03-06,11.125
1978-03-07,11.0
1978-03-08,11.0625
1978-03-09,11.0625
1978-03-10,11.125
1978-03-13,11.125
1978-03-14,11.125
1978-03-15,11.0
1978-03-16,11.0
1978-03-17,10.875
1978-03-20,11.0
1978-03-21,11.0
1978-03-22,11.0
1978-03-23,11.0625
1978-03-27,11.125
1978-03-28,11.0625
1978-03-29,11.0
1978-03-30,11.0
1978-03-31,11.0
1978-04-03,10.9375
1978-04-04,10.9375
1978-04-05,11.125
1978-04-06,11.1875
1978-04-07,11.0
1978-04-10,10.9375
1978-04-11,11.0
1978-04-12,11.0625
1978-04-13,11.0625
1978-04-14,11.0625
1978-04-17,11.25
1978-04-18,11.25
1978-04-19,11.1875
1978-04-20,11.125
1978-04-21,11.0
1978-04-24,10.875
1978-04-25,11.125
1978-04-26,11.0
1978-04-27,10.8125
1978-04-28,10.8125
1978-05-01,11.0
1978-05-02,10.875
1978-05-03,11.0
1978-05-04,11.0
1978-05-05,11.125
1978-05-08,10.875
1978-05-09,10.9375
1978-05-10,10.9375
1978-05-11,10.9375
1978-05-12,10.875
1978-05-15,10.875
1978-05-16,10.9375
1978-05-17,10.9375
1978-05-18,10.875
1978-05-19,10.8125
1978-05-22,10.875
1978-05-23,10.8125
1978-05-24,10.75
1978-05-25,10.75
1978-05-26,10.875
1978-05-30,10.875
1978-05-31,10.875
1978-06-01,10.75
1978-06-02,10.9375
1978-06-05,10.8125
1978-06-06,10.8125
1978-06-07,11.0
1978-06-08,11.0
1978-06-09,11.125
1978-06-12,11.125
1978-06-13,11.125
1978-06-14,11.25
1978-06-15,11.375
1978-06-16,11.375
1978-06-19,11.25
1978-06-20,11.1875
1978-06-21,11.25
1978-06-22,11.25
1978-06-23,11.25
1978-06-26,11.3125
1978-06-27,11.125
1978-06-28,11.0
1978-06-29,11.1875
1978-06-30,11.1875
1978-07-03,11.1875
1978-07-05,11.1875
1978-07-06,11.25
1978-07-07,11.25
1978-07-10,11.3125
1978-07-11,11.3125
1978-07-12,11.4375
1978-07-13,11.375
1978-07-14,11.3125
1978-07-17,11.375
1978-07-18,11.375
1978-07-19,11.4375
1978-07-20,11.3125
1978-07-21,11.3125
1978-07-24,11.3125
1978-07-25,11.3125
1978-07-26,11.3125
1978-07-27,11.1875
1978-07-28,11.3125
1978-07-31,11.25
1978-08-01,11.3125
1978-08-02,11.25
1978-08-03,11.4375
1978-08-04,11.5
1978-08-07,11.6875
1978-08-08,11.75
1978-08-09,11.875
1978-08-10,11.875
1978-08-11,11.8125
1978-08-14,12.125
1978-08-15,11.875
1978-08-16,11.8125
1978-08-17,11.8125
1978-08-18,11.75
1978-08-21,11.75
1978-08-22,11.8125
1978-08-23,11.75
1978-08-24,11.75
1978-08-25,11.6875
1978-08-28,11.75
1978-08-29,11.6875
1978-08-30,11.6875
1978-08-31,11.5625
1978-09-01,11.375
1978-09-05,11.25
1978-09-06,11.375
1978-09-07,11.4375
1978-09-08,11.375
1978-09-11,11.5
1978-09-12,11.4375
1978-09-13,11.5
1978-09-14,11.625
1978-09-15,11.6875
1978-09-18,11.75
1978-09-19,11.6875
1978-09-20,11.6875
1978-09-21,11.6875
1978-09-22,11.6875
1978-09-25,11.3125
1978-09-26,11.1875
1978-09-27,11.1875
1978-09-28,11.3125
1978-09-29,11.375
1978-10-02,11.375
1978-10-03,11.375
1978-10-04,11.3125
1978-10-05,11.25
1978-10-06,11.375
1978-10-09,11.375
1978-10-10,11.3125
1978-10-11,11.3125
1978-10-12,11.25
1978-10-13,11.25
1978-10-16,11.25
1978-10-17,11.25
1978-10-18,11.1875
1978-10-19,11.0625
1978-10-20,10.9375
1978-10-23,11.0
1978-10-24,10.875
1978-10-25,11.0
1978-10-26,10.9375
1978-10-27,10.9375
1978-10-30,10.5625
1978-10-31,10.625
1978-11-01,10.6875
1978-11-02,10.6875
1978-11-03,10.75
1978-11-06,10.5625
1978-11-07,10.5
1978-11-08,10.5625
1978-11-09,10.6875
1978-11-10,10.6875
1978-11-13,10.75
1978-11-14,10.75
1978-11-15,10.3125
1978-11-16,10.375
1978-11-17,10.5625
1978-11-20,10.5
1978-11-21,10.5625
1978-11-22,10.625
1978-11-24,10.5
1978-11-27,10.4375
1978-11-28,10.5
1978-11-29,10.5
1978-11-30,10.5
1978-12-01,10.5625
1978-12-04,10.625
1978-12-05,10.8125
1978-12-06,10.75
1978-12-07,10.625
1978-12-08,10.6875
1978-12-11,10.75
1978-12-12,10.6875
1978-12-13,10.75
1978-12-14,10.75
1978-12-15,10.5625
1978-12-18,10.625
1978-12-19,10.8125
1978-12-20,10.6875
1978-12-21,10.6875
1978-12-22,10.6875
1978-12-26,10.6875
1978-12-27,10.8125
1978-12-28,10.8125
1978-12-29,10.875
1979-01-02,10.875
1979-01-03,11.0625
1979-01-04,11.0
1979-01-05,11.125
1979-01-08,11.4375
1979-01-09,11.1875
1979-01-10,11.1875
1979-01-11,11.0625
1979-01-12,11.25
1979-01-15,11.1875
1979-01-16,11.125
1979-01-17,11.125
1979-01-18,11.1875
1979-01-19,11.125
1979-01-22,11.3125
1979-01-23,11.5625
1979-01-24,11.625
1979-01-25,11.5
1979-01-26,11.625
1979-01-29,11.6875
1979-01-30,11.5625
1979-01-31,11.5
1979-02-01,11.625
1979-02-02,11.75
1979-02-05,11.5625
1979-02-06,11.6875
1979-02-07,11.4375
1979-02-08,11.5
1979-02-09,11.5
1979-02-12,11.625
1979-02-13,11.375
1979-02-14,11.4375
1979-02-15,11.375
1979-02-16,11.25
1979-02-20,11.125
1979-02-21,11.125
1979-02-22,11.1875
1979-02-23,11.25
1979-02-26,11.25
1979-02-27,11.1875
1979-02-28,11.25
1979-03-01,11.125
1979-03-02,11.25
1979-03-05,11.3125
1979-03-06,11.375
1979-03-07,11.25
1979-03-08,11.25
1979-03-09,11.1875
1979-03-12,11.3125
1979-03-13,11.1875
1979-03-14,11.25
1979-03-15,11.1875
1979-03-16,11.25
1979-03-19,11.3125
1979-03-20,11.3125
1979-03-21,11.25
1979-03-22,11.3125
1979-03-23,11.25
1979-03-26,11.3125
1979-03-27,11.4375
1979-03-28,11.25
1979-03-29,11.375
1979-03-30,11.4375
1979-04-02,11.5
1979-04-03,11.4375
1979-04-04,11.4375
1979-04-05,11.5
1979-04-06,11.5
1979-04-09,11.5
1979-04-10,11.0
1979-04-11,11.25
1979-04-12,11.125
1979-04-16,10.6875
1979-04-17,11.0625
1979-04-18,11.125
1979-04-19,11.1875
1979-04-20,11.125
1979-04-23,11.0
1979-04-24,11.1875
1979-04-25,11.125
1979-04-26,11.1875
1979-04-27,11.25
1979-04-30,11.375
1979-05-01,11.4375
1979-05-02,11.375
1979-05-03,11.3125
1979-05-04,11.375
1979-05-07,11.375
1979-05-08,11.3125
1979-05-09,11.375
1979-05-10,11.3125
1979-05-11,11.4375
1979-05-14,11.375
1979-05-15,11.1875
1979-05-16,11.1875
1979-05-17,11.125
1979-05-18,11.25
1979-05-21,11.1875
1979-05-22,11.1875
1979-05-23,11.125
1979-05-24,11.1875
1979-05-25,11.125
1979-05-29,11.125
1979-05-30,11.1875
1979-05-31,11.1875
1979-06-01,11.25
1979-06-04,11.125
1979-06-05,11.25
1979-06-06,11.3125
1979-06-07,11.1875
1979-06-08,11.1875
1979-06-11,11.1875
1979-06-12,11.25
1979-06-13,11.375
1979-06-14,11.375
1979-06-15,11.3125
1979-06-18,11.1875
1979-06-19,11.1875
1979-06-20,11.25
1979-06-21,11.3125
1979-06-22,11.3125
1979-06-25,11.3125
1979-06-26,11.125
1979-06-27,11.25
1979-06-28,11.375
1979-06-29,11.4375
1979-07-02,11.4375
1979-07-03,11.5
1979-07-05,11.5
1979-07-06,11.625
1979-07-09,11.6875
1979-07-10,11.5625
1979-07-11,11.625
1979-07-12,11.5
1979-07-13,11.625
1979-07-16,11.4375
1979-07-17,11.375
1979-07-18,11.375
1979-07-19,11.375
1979-07-20,11.5625
1979-07-23,11.5
1979-07-24,11.5625
1979-07-25,11.4375
1979-07-26,11.4375
1979-07-27,11.5
1979-07-30,11.5
1979-07-31,11.5625
1979-08-01,11.5625
1979-08-02,11.5625
1979-08-03,11.5
1979-08-06,11.5
1979-08-07,11.5
1979-08-08,11.5
1979-08-09,11.4375
1979-08-10,11.4375
1979-08-13,11.625
1979-08-14,11.375
1979-08-15,11.375
1979-08-16,11.5
1979-08-17,11.4375
1979-08-20,11.375
1979-08-21,11.25
1979-08-22,11.25
1979-08-23,11.125
1979-08-24,11.125
1979-08-27,11.1875
1979-08-28,11.1875
1979-08-29,11.125
1979-08-30,11.3125
1979-08-31,11.1875
1979-09-04,11.25
1979-09-05,11.0625
1979-09-06,11.1875
1979-09-07,11.125
1979-09-10,11.125
1979-09-11,11.125
1979-09-12,11.25
1979-09-13,11.25
1979-09-14,11.25
1979-09-17,11.25
1979-09-18,11.25
1979-09-19,11.1875
1979-09-20,11.125
1979-09-21,11.0625
1979-09-24,11.125
1979-09-25,11.0
1979-09-26,11.0625
1979-09-27,11.0625
1979-09-28,11.0625
1979-10-01,11.125
1979-10-02,11.0
1979-10-03,11.0
1979-10-04,11.0
1979-10-05,10.9375
1979-10-08,11.0
1979-10-09,10.5625
1979-10-10,10.0625
1979-10-11,10.0
1979-10-12,10.3125
1979-10-15,10.25
1979-10-16,10.3125
1979-10-17,10.25
1979-10-18,10.1875
1979-10-19,10.1875
1979-10-22,9.9375
1979-10-23,9.875
1979-10-24,9.8125
1979-10-25,9.9375
1979-10-26,9.875
1979-10-29,10.0
1979-10-30,10.125
1979-10-31,10.3125
1979-11-01,10.125
1979-11-02,10.125
1979-11-05,10.1875
1979-11-06,10.125
1979-11-07,10.125
1979-11-08,10.25
1979-11-09,10.25
1979-11-12,10.1875
1979-11-13,10.375
1979-11-14,10.0
1979-11-15,10.0
1979-11-16,10.0
1979-11-19,9.875
1979-11-20,9.8125
1979-11-21,9.8125
1979-11-23,9.875
1979-11-26,9.8125
1979-11-27,10.0
1979-11-28,10.375
1979-11-29,10.25
1979-11-30,10.375
1979-12-03,10.25
1979-12-04,10.3125
1979-12-05,10.1875
1979-12-06,10.125
1979-12-07,10.0
1979-12-10,9.9375
1979-12-11,10.0625
1979-12-12,10.0
1979-12-13,9.9375
1979-12-14,9.875
1979-12-17,9.9375
1979-12-18,9.9375
1979-12-19,10.125
1979-12-20,10.0625
1979-12-21,9.875
1979-12-24,9.8125
1979-12-26,9.75
1979-12-27,9.8125
1979-12-28,9.5625
1979-12-31,9.6875
1980-01-02,9.75
1980-01-03,9.6875
1980-01-04,9.625
1980-01-07,9.8125
1980-01-08,9.75
1980-01-09,9.9375
1980-01-10,9.9375
1980-01-11,9.875
1980-01-14,9.9375
1980-01-15,9.9375
1980-01-16,10.0625
1980-01-17,10.125
1980-01-18,10.1875
1980-01-21,10.125
1980-01-22,10.0
1980-01-23,9.8125
1980-01-24,9.75
1980-01-25,9.6875
1980-01-28,9.625
1980-01-29,9.4375
1980-01-30,9.5
1980-01-31,9.4375
1980-02-01,9.3125
1980-02-04,9.6875
1980-02-05,9.6875
1980-02-06,9.875
1980-02-07,10.0
1980-02-08,10.3125
1980-02-11,9.875
1980-02-12,9.9375
1980-02-13,9.875
1980-02-14,9.8125
1980-02-15,9.8125
1980-02-19,9.6875
1980-02-20,9.5625
1980-02-21,9.25
1980-02-22,9.0625
1980-02-25,9.0
1980-02-26,9.0
1980-02-27,9.0625
1980-02-28,9.0625
1980-02-29,9.125
1980-03-03,9.0625
1980-03-04,8.9375
1980-03-05,8.5
1980-03-06,8.5
1980-03-07,8.5625
1980-03-10,8.5625
1980-03-11,8.875
1980-03-12,9.0
1980-03-13,9.0
1980-03-14,9.0625
1980-03-17,9.0625
1980-03-18,9.25
1980-03-19,9.3125
1980-03-20,9.5625
1980-03-21,9.625
1980-03-24,9.5
1980-03-25,9.3125
1980-03-26,8.9375
1980-03-27,8.5
1980-03-28,8.6875
1980-03-31,8.75
1980-04-01,8.9375
1980-04-02,9.0625
1980-04-03,9.125
1980-04-07,9.25
1980-04-08,9.3125
1980-04-09,9.375
1980-04-10,9.5
1980-04-11,9.75
1980-04-14,9.625
1980-04-15,9.5625
1980-04-16,9.4375
1980-04-17,9.4375
1980-04-18,9.375
1980-04-21,9.375
1980-04-22,9.25
1980-04-23,9.25
1980-04-24,9.4375
1980-04-25,9.4375
1980-04-28,9.4375
1980-04-29,9.4375
1980-04-30,9.3125
1980-05-01,9.5
1980-05-02,9.4375
1980-05-05,9.5625
1980-05-06,9.625
1980-05-07,9.75
1980-05-08,10.0
1980-05-09,9.8125
1980-05-12,9.6875
1980-05-13,9.9375
1980-05-14,9.625
1980-05-15,9.8125
1980-05-16,9.6875
1980-05-19,9.6875
1980-05-20,9.0
1980-05-21,9.0
1980-05-22,9.5
1980-05-23,9.5
1980-05-27,9.375
1980-05-28,9.25
1980-05-29,9.125
1980-05-30,9.125
1980-06-02,9.375
1980-06-03,9.25
1980-06-04,9.375
1980-06-05,9.5
1980-06-06,9.5
1980-06-09,9.5
1980-06-10,9.25
1980-06-11,9.3125
1980-06-12,9.375
1980-06-13,9.375
1980-06-16,9.375
1980-06-17,9.4375
1980-06-18,9.4375
1980-06-19,9.4375
1980-06-20,9.5
1980-06-23,9.625
1980-06-24,9.625
1980-06-25,9.75
1980-06-26,9.8125
1980-06-27,9.75
1980-06-30,9.6875
1980-07-01,9.6875
1980-07-02,9.75
1980-07-03,9.625
1980-07-07,9.625
1980-07-08,9.75
1980-07-09,9.6875
1980-07-10,9.8125
1980-07-11,9.875
1980-07-14,9.875
1980-07-15,9.875
1980-07-16,9.8125
1980-07-17,9.75
1980-07-18,9.75
1980-07-21,9.75
1980-07-22,9.8125
1980-07-23,9.75
1980-07-24,9.75
1980-07-25,9.75
1980-07-28,9.8125
1980-07-29,9.8125
1980-07-30,9.8125
1980-07-31,9.75
1980-08-01,9.6875
1980-08-04,9.6875
1980-08-05,9.6875
1980-08-06,9.6875
1980-08-07,9.6875
1980-08-08,9.625
1980-08-11,9.6875
1980-08-12,9.3125
1980-08-13,9.3125
1980-08-14,9.3125
1980-08-15,9.3125
1980-08-18,9.125
1980-08-19,9.125
1980-08-20,9.25
1980-08-21,9.125
1980-08-22,9.125
1980-08-25,9.0625
1980-08-26,8.875
1980-08-27,8.9375
1980-08-28,9.0625
1980-08-29,9.0
1980-09-02,8.9375
1980-09-03,9.0
1980-09-04,9.1875
1980-09-05,9.125
1980-09-08,9.1875
1980-09-09,9.0625
1980-09-10,9.125
1980-09-11,9.125
1980-09-12,8.9375
1980-09-15,8.875
1980-09-16,8.875
1980-09-17,8.9375
1980-09-18,8.875
1980-09-19,8.9375
1980-09-22,8.875
1980-09-23,8.9375
1980-09-24,8.875
1980-09-25,9.0
1980-09-26,8.9375
1980-09-29,8.9375
1980-09-30,8.75
1980-10-01,8.8125
1980-10-02,8.875
1980-10-03,8.9375
1980-10-06,8.875
1980-10-07,8.8125
1980-10-08,8.8125
1980-10-09,9.0625
1980-10-10,9.1875
1980-10-13,9.25
1980-10-14,9.125
1980-10-15,9.125
1980-10-16,9.25
1980-10-17,9.25
1980-10-20,9.125
1980-10-21,9.25
1980-10-22,9.1875
1980-10-23,9.125
1980-10-24,9.25
1980-10-27,9.25
1980-10-28,9.25
1980-10-29,9.3125
1980-10-30,9.25
1980-10-31,9.1875
1980-11-03,9.125
1980-11-05,9.25
1980-11-06,9.0
1980-11-07,8.9375
1980-11-10,8.9375
1980-11-11,9.0
1980-11-12,8.875
1980-11-13,8.875
1980-11-14,8.625
1980-11-17,8.4375
1980-11-18,8.5
1980-11-19,8.4375
1980-11-20,8.3125
1980-11-21,8.3125
1980-11-24,8.25
1980-11-25,8.1875
1980-11-26,8.1875
1980-11-28,8.1875
1980-12-01,8.0625
1980-12-02,7.875
1980-12-03,8.0
1980-12-04,8.0625
1980-12-05,8.0625
1980-12-08,7.8125
1980-12-09,7.8125
1980-12-10,7.875
1980-12-11,7.8125
1980-12-12,7.8125
1980-12-15,7.6875
1980-12-16,7.625
1980-12-17,7.5625
1980-12-18,7.875
1980-12-19,8.1875
1980-12-22,8.125
1980-12-23,8.25
1980-12-24,8.375
1980-12-26,8.5
1980-12-29,8.4375
1980-12-30,8.3125
1980-12-31,8.25
1981-01-02,8.5625
1981-01-05,9.0
1981-01-06,9.125
1981-01-07,9.1875
1981-01-08,9.0625
1981-01-09,9.0
1981-01-12,9.0
1981-01-13,9.0625
1981-01-14,9.125
1981-01-15,9.0625
1981-01-16,9.125
1981-01-19,9.0625
1981-01-20,9.0
1981-01-21,9.0
1981-01-22,9.0
1981-01-23,9.0
1981-01-26,9.125
1981-01-27,8.9375
1981-01-28,8.8125
1981-01-29,8.8125
1981-01-30,8.875
1981-02-02,8.75
1981-02-03,8.6875
1981-02-04,8.6875
1981-02-05,8.4375
1981-02-06,8.375
1981-02-09,8.4375
1981-02-10,8.375
1981-02-11,8.375
1981-02-12,8.4375
1981-02-13,8.5
1981-02-17,8.125
1981-02-18,8.1875
1981-02-19,8.25
1981-02-20,8.3125
1981-02-23,8.25
1981-02-24,8.375
1981-02-25,8.3125
1981-02-26,8.375
1981-02-27,8.375
1981-03-02,8.4375
1981-03-03,8.5
1981-03-04,8.375
1981-03-05,8.3125
1981-03-06,8.375
1981-03-09,8.3125
1981-03-10,8.375
1981-03-11,8.3125
1981-03-12,8.3125
1981-03-13,8.4375
1981-03-16,8.5
1981-03-17,8.5
1981-03-18,8.5625
1981-03-19,8.625
1981-03-20,8.75
1981-03-23,8.5625
1981-03-24,8.4375
1981-03-25,8.5
1981-03-26,8.6875
1981-03-27,8.625
1981-03-30,8.5625
1981-03-31,8.5
1981-04-01,8.5625
1981-04-02,8.625
1981-04-03,8.625
1981-04-06,8.4375
1981-04-07,8.375
1981-04-08,8.375
1981-04-09,8.375
1981-04-10,8.4375
1981-04-13,8.3125
1981-04-14,8.375
1981-04-15,8.3125
1981-04-16,8.375
1981-04-20,8.3125
1981-04-21,8.375
1981-04-22,8.375
1981-04-23,8.4375
1981-04-24,8.375
1981-04-27,8.375
1981-04-28,8.4375
1981-04-29,8.375
1981-04-30,8.375
1981-05-01,8.25
1981-05-04,8.3125
1981-05-05,8.1875
1981-05-06,8.0625
1981-05-07,8.125
1981-05-08,8.0625
1981-05-11,8.0625
1981-05-12,8.1875
1981-05-13,7.9375
1981-05-14,8.0625
1981-05-15,8.125
1981-05-18,8.0
1981-05-19,7.9375
1981-05-20,8.0
1981-05-21,7.875
1981-05-22,7.9375
1981-05-26,8.0
1981-05-27,7.875
1981-05-28,7.9375
1981-05-29,7.9375
1981-06-01,8.0
1981-06-02,8.0625
1981-06-03,8.125
1981-06-04,8.125
1981-06-05,8.3125
1981-06-08,8.1875
1981-06-09,8.25
1981-06-10,8.25
1981-06-11,8.3125
1981-06-12,8.25
1981-06-15,8.75
1981-06-16,8.8125
1981-06-17,8.875
1981-06-18,8.75
1981-06-19,8.625
1981-06-22,8.5625
1981-06-23,8.6875
1981-06-24,8.625
1981-06-25,8.5
1981-06-26,8.625
1981-06-29,8.625
1981-06-30,8.625
1981-07-01,8.625
1981-07-02,8.625
1981-07-06,8.625
1981-07-07,8.625
1981-07-08,8.625
1981-07-09,8.625
1981-07-10,8.625
1981-07-13,8.625
1981-07-14,8.6875
1981-07-15,8.75
1981-07-16,8.8125
1981-07-17,8.625
1981-07-20,8.6875
1981-07-21,8.625
1981-07-22,8.625
1981-07-23,8.625
1981-07-24,8.75
1981-07-27,8.9375
1981-07-28,9.0
1981-07-29,9.0
1981-07-30,8.9375
1981-07-31,8.8125
1981-08-03,8.8125
1981-08-04,8.875
1981-08-05,8.8125
1981-08-06,8.875
1981-08-07,8.875
1981-08-10,9.0
1981-08-11,9.0625
1981-08-12,9.125
1981-08-13,8.6875
1981-08-14,8.6875
1981-08-17,8.6875
1981-08-18,8.5625
1981-08-19,8.5625
1981-08-20,8.625
1981-08-21,8.5
1981-08-24,8.625
1981-08-25,8.5
1981-08-26,8.4375
1981-08-27,8.25
1981-08-28,8.375
1981-08-31,8.3125
1981-09-01,8.375
1981-09-02,8.3125
1981-09-03,8.25
1981-09-04,8.25
1981-09-08,8.3125
1981-09-09,8.25
1981-09-10,8.25
1981-09-11,8.375
1981-09-14,8.3125
1981-09-15,8.4375
1981-09-16,8.375
1981-09-17,8.4375
1981-09-18,8.375
1981-09-21,8.375
1981-09-22,8.5
1981-09-23,8.5
1981-09-24,8.4375
1981-09-25,8.3125
1981-09-28,8.4375
1981-09-29,8.5
1981-09-30,8.4375
1981-10-01,8.4375
1981-10-02,8.5625
1981-10-05,8.5
1981-10-06,8.5
1981-10-07,8.625
1981-10-08,8.875
1981-10-09,8.9375
1981-10-12,8.875
1981-10-13,8.875
1981-10-14,8.75
1981-10-15,8.6875
1981-10-16,8.75
1981-10-19,8.6875
1981-10-20,8.5625
1981-10-21,8.375
1981-10-22,8.375
1981-10-23,8.375
1981-10-26,8.375
1981-10-27,8.4375
1981-10-28,8.5
1981-10-29,8.5
1981-10-30,8.5
1981-11-02,8.5625
1981-11-03,8.6875
1981-11-04,8.6875
1981-11-05,8.625
1981-11-06,8.625
1981-11-09,8.6875
1981-11-10,8.9375
1981-11-11,9.0625
1981-11-12,9.125
1981-11-13,9.0
1981-11-16,8.5
1981-11-17,8.6875
1981-11-18,8.625
1981-11-19,8.8125
1981-11-20,8.875
1981-11-23,8.875
1981-11-24,8.9375
1981-11-25,8.875
1981-11-27,8.9375
1981-11-30,9.0
1981-12-01,9.0
1981-12-02,8.875
1981-12-03,8.9375
1981-12-04,9.0
1981-12-07,9.0
1981-12-08,9.0
1981-12-09,9.0
1981-12-10,8.9375
1981-12-11,9.0
1981-12-14,8.875
1981-12-15,8.875
1981-12-16,8.9375
1981-12-17,8.9375
1981-12-18,8.9375
1981-12-21,8.8125
1981-12-22,8.6875
1981-12-23,8.75
1981-12-24,8.8125
1981-12-28,8.875
1981-12-29,8.9375
1981-12-30,8.75
1981-12-31,8.75
1982-01-04,8.8125
1982-01-05,8.875
1982-01-06,8.9375
1982-01-07,9.0
1982-01-08,9.0
1982-01-11,8.9375
1982-01-12,9.0
1982-01-13,8.9375
1982-01-14,9.0
1982-01-15,8.8125
1982-01-18,8.875
1982-01-19,8.8125
1982-01-20,8.75
1982-01-21,8.875
1982-01-22,8.8125
1982-01-25,8.75
1982-01-26,8.8125
1982-01-27,8.75
1982-01-28,8.875
1982-01-29,9.0
1982-02-01,8.875
1982-02-02,8.9375
1982-02-03,8.875
1982-02-04,9.0
1982-02-05,8.875
1982-02-08,8.875
1982-02-09,9.0
1982-02-10,9.0625
1982-02-11,9.125
1982-02-12,9.0625
1982-02-16,8.75
1982-02-17,8.75
1982-02-18,8.6875
1982-02-19,8.8125
1982-02-22,8.8125
1982-02-23,8.8125
1982-02-24,8.8125
1982-02-25,9.0
1982-02-26,9.0
1982-03-01,8.9375
1982-03-02,9.0
1982-03-03,9.0625
1982-03-04,9.125
1982-03-05,9.0625
1982-03-08,9.0625
1982-03-09,9.0
1982-03-10,9.125
1982-03-11,9.1875
1982-03-12,9.125
1982-03-15,9.1875
1982-03-16,9.125
1982-03-17,9.125
1982-03-18,9.1875
1982-03-19,9.0
1982-03-22,9.0625
1982-03-23,9.0625
1982-03-24,9.0
1982-03-25,8.875
1982-03-26,8.8125
1982-03-29,8.9375
1982-03-30,9.0625
1982-03-31,8.5
1982-04-01,8.9375
1982-04-02,8.9375
1982-04-05,8.875
1982-04-06,8.8125
1982-04-07,8.875
1982-04-08,8.875
1982-04-12,8.875
1982-04-13,8.9375
1982-04-14,8.9375
1982-04-15,8.8125
1982-04-16,8.8125
1982-04-19,8.875
1982-04-20,8.9375
1982-04-21,9.0625
1982-04-22,9.1875
1982-04-23,9.125
1982-04-26,9.1875
1982-04-27,9.1875
1982-04-28,9.1875
1982-04-29,9.1875
1982-04-30,9.1875
1982-05-03,9.25
1982-05-04,9.3125
1982-05-05,9.5
1982-05-06,9.5
1982-05-07,9.5
1982-05-10,9.5
1982-05-11,9.4375
1982-05-12,9.5
1982-05-13,9.375
1982-05-14,9.3125
1982-05-17,9.1875
1982-05-18,9.25
1982-05-19,9.0625
1982-05-20,9.0625
1982-05-21,9.0
1982-05-24,9.0
1982-05-25,9.0
1982-05-26,9.0
1982-05-27,9.0625
1982-05-28,9.0625
1982-06-01,9.125
1982-06-02,9.0625
1982-06-03,8.9375
1982-06-04,8.9375
1982-06-07,8.875
1982-06-08,8.8125
1982-06-09,8.8125
1982-06-10,8.6875
1982-06-11,8.875
1982-06-14,8.75
1982-06-15,8.8125
1982-06-16,8.8125
1982-06-17,8.75
1982-06-18,8.625
1982-06-21,8.6875
1982-06-22,8.8125
1982-06-23,8.5625
1982-06-24,8.625
1982-06-25,8.625
1982-06-28,8.5625
1982-06-29,8.5625
1982-06-30,8.625
1982-07-01,8.5625
1982-07-02,8.6875
1982-07-06,8.625
1982-07-07,8.6875
1982-07-08,8.75
1982-07-09,8.6875
1982-07-12,8.8125
1982-07-13,8.9375
1982-07-14,8.875
1982-07-15,8.8125
1982-07-16,8.75
1982-07-19,8.8125
1982-07-20,8.875
1982-07-21,9.0
1982-07-22,9.0
1982-07-23,8.9375
1982-07-26,9.0
1982-07-27,8.9375
1982-07-28,8.8125
1982-07-29,8.8125
1982-07-30,8.8125
1982-08-02,9.0
1982-08-03,9.0
1982-08-04,9.125
1982-08-05,9.0
1982-08-06,9.125
1982-08-09,9.0
1982-08-10,9.0
1982-08-11,9.0625
1982-08-12,9.0625
1982-08-13,9.0625
1982-08-16,9.3125
1982-08-17,10.0
1982-08-18,9.375
1982-08-19,9.3125
1982-08-20,9.6875
1982-08-23,9.625
1982-08-24,9.4375
1982-08-25,9.5
1982-08-26,9.5625
1982-08-27,9.625
1982-08-30,9.5
1982-08-31,9.4375
1982-09-01,9.3125
1982-09-02,9.375
1982-09-03,9.375
1982-09-07,9.375
1982-09-08,9.5
1982-09-09,9.625
1982-09-10,9.5625
1982-09-13,9.625
1982-09-14,9.75
1982-09-15,9.5625
1982-09-16,9.6875
1982-09-17,9.5625
1982-09-20,9.5625
1982-09-21,9.5
1982-09-22,9.5
1982-09-23,9.625
1982-09-24,9.625
1982-09-27,9.625
1982-09-28,9.6875
1982-09-29,9.75
1982-09-30,9.75
1982-10-01,9.6875
1982-10-04,9.75
1982-10-05,9.75
1982-10-06,9.8125
1982-10-07,9.8125
1982-10-08,9.9375
1982-10-11,10.125
1982-10-12,10.1875
1982-10-13,10.4375
1982-10-14,10.1875
1982-10-15,10.0625
1982-10-18,10.3125
1982-10-19,10.4375
1982-10-20,10.4375
