Date,OLLI
2020-03-06,49.150002
2020-03-09,47.0
2020-03-10,49.619999
2020-03-11,46.330002
2020-03-12,39.380001
2020-03-13,45.029999
2020-03-16,38.630001
2020-03-17,41.0
2020-03-18,34.25
2020-03-19,38.060001
2020-03-20,38.779999
2020-03-23,40.09
2020-03-24,41.490002000000004
2020-03-25,41.669998
2020-03-26,42.400002
2020-03-27,43.639998999999996
2020-03-30,45.790001000000004
2020-03-31,46.34
2020-04-01,44.950001
2020-04-02,46.650002
2020-04-03,44.59
2020-04-06,48.389998999999996
2020-04-07,51.59
2020-04-08,53.25
2020-04-09,54.639998999999996
2020-04-13,54.235001000000004
2020-04-14,53.549999
2020-04-15,53.189999
2020-04-16,55.029999
2020-04-17,58.02
2020-04-20,59.009997999999996
2020-04-21,57.939999
2020-04-22,60.490002000000004
2020-04-23,59.990002000000004
2020-04-24,62.09
2020-04-27,67.940002
2020-04-28,70.160004
2020-04-29,69.139999
2020-04-30,67.910004
2020-05-01,66.040001
2020-05-04,67.150002
2020-05-05,66.160004
2020-05-06,66.43
2020-05-07,67.019997
2020-05-08,69.620003
