Date,VEON
2015-10-08,4.15
2015-10-09,4.08
2015-10-12,4.04
2015-10-13,3.95
2015-10-14,4.0
2015-10-15,4.1
2015-10-16,4.3
2015-10-19,4.2
2015-10-20,4.04
2015-10-21,3.76
2015-10-22,4.01
2015-10-23,4.01
2015-10-26,3.91
2015-10-27,3.9
2015-10-28,4.06
2015-10-29,3.86
2015-10-30,3.78
2015-11-02,3.67
2015-11-03,3.5
2015-11-04,3.41
2015-11-05,3.71
2015-11-06,3.52
2015-11-09,3.36
2015-11-10,3.57
2015-11-11,3.49
2015-11-12,3.48
2015-11-13,3.37
2015-11-16,3.3
2015-11-17,3.61
2015-11-18,3.68
2015-11-19,3.64
2015-11-20,3.71
2015-11-23,3.43
2015-11-24,3.37
2015-11-25,3.6
2015-11-27,3.42
2015-11-30,3.6
2015-12-01,3.4
2015-12-02,3.35
2015-12-03,3.27
2015-12-04,3.43
2015-12-07,3.27
2015-12-08,3.33
2015-12-09,3.28
2015-12-10,3.21
2015-12-11,3.11
2015-12-14,3.04
2015-12-15,3.31
2015-12-16,3.17
2015-12-17,3.01
2015-12-18,3.26
2015-12-21,3.46
2015-12-22,3.47
2015-12-23,3.52
2015-12-24,3.5
2015-12-28,3.31
2015-12-29,3.3
2015-12-30,3.26
2015-12-31,3.28
2016-01-04,3.28
2016-01-05,3.41
2016-01-06,3.26
2016-01-07,3.13
2016-01-08,3.11
2016-01-11,2.97
2016-01-12,2.94
2016-01-13,2.98
2016-01-14,3.18
2016-01-15,2.99
2016-01-19,2.92
2016-01-20,2.9
2016-01-21,3.04
2016-01-22,3.11
2016-01-25,3.0
2016-01-26,3.12
2016-01-27,3.04
2016-01-28,3.1
2016-01-29,3.29
2016-02-01,3.24
2016-02-02,3.13
2016-02-03,3.45
2016-02-04,3.51
2016-02-05,3.45
2016-02-08,3.44
2016-02-09,3.28
2016-02-10,3.4
2016-02-11,3.35
2016-02-12,3.41
2016-02-16,3.37
2016-02-17,3.79
2016-02-18,3.73
2016-02-19,3.65
2016-02-22,3.67
2016-02-23,3.6
2016-02-24,3.7
2016-02-25,3.69
2016-02-26,3.64
2016-02-29,3.54
2016-03-01,3.76
2016-03-02,3.73
2016-03-03,3.72
2016-03-04,3.72
2016-03-07,3.92
2016-03-08,3.78
2016-03-09,4.0
2016-03-10,3.94
2016-03-11,3.97
2016-03-14,3.98
2016-03-15,3.83
2016-03-16,3.97
2016-03-17,4.09
2016-03-18,4.13
2016-03-21,4.06
2016-03-22,4.02
2016-03-23,3.84
2016-03-24,4.02
2016-03-28,4.06
2016-03-29,3.95
2016-03-30,3.94
2016-03-31,4.26
2016-04-01,4.22
2016-04-04,4.11
2016-04-05,3.94
2016-04-06,3.87
2016-04-07,3.76
2016-04-08,3.93
2016-04-11,3.95
2016-04-12,4.08
2016-04-13,4.09
2016-04-14,4.04
2016-04-15,3.95
2016-04-18,3.85
2016-04-19,4.0
2016-04-20,3.94
2016-04-21,3.87
2016-04-22,3.81
2016-04-25,3.71
2016-04-26,3.74
2016-04-27,3.72
2016-04-28,3.78
2016-04-29,3.81
2016-05-02,3.77
2016-05-03,3.66
2016-05-04,3.53
2016-05-05,3.54
2016-05-06,3.43
2016-05-09,3.41
2016-05-10,3.66
2016-05-11,3.61
2016-05-12,3.75
2016-05-13,3.71
2016-05-16,3.59
2016-05-17,3.58
2016-05-18,3.49
2016-05-19,3.36
2016-05-20,3.42
2016-05-23,3.41
2016-05-24,3.51
2016-05-25,3.62
2016-05-26,3.8
2016-05-27,3.82
2016-05-31,3.8
2016-06-01,3.75
2016-06-02,3.85
2016-06-03,3.72
2016-06-06,4.0
2016-06-07,3.97
2016-06-08,4.08
2016-06-09,3.98
2016-06-10,3.79
2016-06-13,3.72
2016-06-14,3.62
2016-06-15,3.64
2016-06-16,3.64
2016-06-17,3.7
2016-06-20,3.75
2016-06-21,3.78
2016-06-22,3.81
2016-06-23,3.84
2016-06-24,3.52
2016-06-27,3.35
2016-06-28,3.52
2016-06-29,3.81
2016-06-30,3.88
2016-07-01,3.81
2016-07-05,3.95
2016-07-06,3.99
2016-07-07,3.95
2016-07-08,4.0
2016-07-11,4.06
2016-07-12,4.03
2016-07-13,4.0
2016-07-14,4.03
2016-07-15,4.05
2016-07-18,4.06
2016-07-19,4.09
2016-07-20,4.0
2016-07-21,4.14
2016-07-22,4.12
2016-07-25,4.04
2016-07-26,3.98
2016-07-27,4.08
2016-07-28,4.07
2016-07-29,4.08
2016-08-01,4.14
2016-08-02,4.08
2016-08-03,4.09
2016-08-04,4.24
2016-08-05,4.45
2016-08-08,4.37
2016-08-09,4.44
2016-08-10,4.39
2016-08-11,4.48
2016-08-12,4.41
2016-08-15,4.45
2016-08-16,4.42
2016-08-17,4.34
2016-08-18,4.35
2016-08-19,4.35
2016-08-22,4.31
2016-08-23,4.26
2016-08-24,4.25
2016-08-25,4.17
2016-08-26,4.18
2016-08-29,4.34
2016-08-30,4.32
2016-08-31,4.27
2016-09-01,4.17
2016-09-02,4.35
2016-09-06,4.25
2016-09-07,4.18
2016-09-08,4.19
2016-09-09,3.9
2016-09-12,3.63
2016-09-13,3.41
2016-09-14,3.33
2016-09-15,3.63
2016-09-16,3.4
2016-09-19,3.4
2016-09-20,3.41
2016-09-21,3.53
2016-09-22,3.57
2016-09-23,3.54
2016-09-26,3.57
2016-09-27,3.51
2016-09-28,3.57
2016-09-29,3.49
2016-09-30,3.48
2016-10-03,3.51
2016-10-04,3.48
2016-10-05,3.44
2016-10-06,3.44
2016-10-07,3.38
2016-10-10,3.39
2016-10-11,3.31
2016-10-12,3.33
2016-10-13,3.34
2016-10-14,3.27
2016-10-17,3.21
2016-10-18,3.26
2016-10-19,3.25
2016-10-20,3.18
2016-10-21,3.21
2016-10-24,3.14
2016-10-25,3.22
2016-10-26,3.17
2016-10-27,3.15
2016-10-28,3.22
2016-10-31,3.34
2016-11-01,3.37
2016-11-02,3.3
2016-11-03,3.47
2016-11-04,3.38
2016-11-07,3.4
2016-11-08,3.41
2016-11-09,3.47
2016-11-10,3.41
2016-11-11,3.38
2016-11-14,3.34
2016-11-15,3.32
2016-11-16,3.32
2016-11-17,3.29
2016-11-18,3.3
2016-11-21,3.27
2016-11-22,3.23
2016-11-23,3.35
2016-11-25,3.34
2016-11-28,3.3
2016-11-29,3.28
2016-11-30,3.36
2016-12-01,3.39
2016-12-02,3.42
2016-12-05,3.48
2016-12-06,3.51
2016-12-07,3.65
2016-12-08,3.67
2016-12-09,3.64
2016-12-12,3.85
2016-12-13,3.98
2016-12-14,3.84
2016-12-15,3.76
2016-12-16,3.79
2016-12-19,3.8
2016-12-20,3.79
2016-12-21,3.84
2016-12-22,3.82
2016-12-23,3.81
2016-12-27,3.85
2016-12-28,3.84
2016-12-29,3.78
2016-12-30,3.85
2017-01-03,3.95
2017-01-04,4.07
2017-01-05,4.06
2017-01-06,4.1
2017-01-09,4.11
2017-01-10,4.04
2017-01-11,4.05
2017-01-12,3.99
2017-01-13,3.97
2017-01-17,3.94
2017-01-18,3.93
2017-01-19,4.03
2017-01-20,4.03
2017-01-23,4.07
2017-01-24,4.11
2017-01-25,4.12
2017-01-26,4.2
2017-01-27,4.28
2017-01-30,4.22
2017-01-31,4.23
2017-02-01,4.12
2017-02-02,4.04
2017-02-03,3.99
2017-02-06,3.98
2017-02-07,4.12
2017-02-08,4.09
2017-02-09,4.14
2017-02-10,4.24
2017-02-13,4.29
2017-02-14,4.39
2017-02-15,4.38
2017-02-16,4.3
2017-02-17,4.27
2017-02-21,4.36
2017-02-22,4.39
2017-02-23,4.34
2017-02-24,4.3
2017-02-27,4.13
2017-02-28,4.11
2017-03-01,4.15
2017-03-02,4.09
2017-03-03,4.1
2017-03-06,4.05
2017-03-07,3.98
2017-03-08,3.98
2017-03-09,3.99
2017-03-10,3.98
2017-03-13,4.03
2017-03-14,4.05
2017-03-15,4.1
2017-03-16,4.1
2017-03-17,4.1
2017-03-20,4.06
2017-03-21,4.08
2017-03-22,4.05
2017-03-23,4.05
2017-03-24,4.1
2017-03-27,4.09
2017-03-28,3.92
2017-03-29,3.95
2017-03-30,4.05
2017-03-31,4.05
2017-04-03,3.9
2017-04-04,3.99
2017-04-05,4.01
2017-04-06,3.97
2017-04-07,3.86
2017-04-10,3.87
2017-04-11,3.95
2017-04-12,3.91
2017-04-13,3.89
2017-04-17,3.89
2017-04-18,3.95
2017-04-19,3.99
2017-04-20,4.09
2017-04-21,4.07
2017-04-24,4.14
2017-04-25,4.34
2017-04-26,4.24
2017-04-27,4.15
2017-04-28,4.13
2017-05-01,4.13
2017-05-02,4.16
2017-05-03,4.09
2017-05-04,4.04
2017-05-05,4.06
2017-05-08,4.09
2017-05-09,4.17
2017-05-10,4.15
2017-05-11,4.08
2017-05-12,4.12
2017-05-15,4.07
2017-05-16,3.99
2017-05-17,3.91
2017-05-18,3.84
2017-05-19,3.94
2017-05-22,3.93
2017-05-23,3.89
2017-05-24,3.87
2017-05-25,3.84
2017-05-26,3.86
2017-05-30,3.9
2017-05-31,3.88
2017-06-01,3.87
2017-06-02,3.87
2017-06-05,3.86
2017-06-06,3.84
2017-06-07,3.83
2017-06-08,3.73
2017-06-09,3.75
2017-06-12,3.87
2017-06-13,3.87
2017-06-14,3.79
2017-06-15,3.78
2017-06-16,3.77
2017-06-19,3.8
2017-06-20,3.74
2017-06-21,3.71
2017-06-22,3.68
2017-06-23,3.78
2017-06-26,3.84
2017-06-27,3.87
2017-06-28,3.94
2017-06-29,3.88
2017-06-30,3.91
2017-07-03,3.92
2017-07-05,3.89
2017-07-06,3.91
2017-07-07,3.92
2017-07-10,3.96
2017-07-11,3.95
2017-07-12,3.99
2017-07-13,3.96
2017-07-14,3.97
2017-07-17,3.96
2017-07-18,3.94
2017-07-19,3.95
2017-07-20,4.01
2017-07-21,4.0
2017-07-24,4.01
2017-07-25,4.03
2017-07-26,4.11
2017-07-27,4.1
2017-07-28,4.13
2017-07-31,4.09
2017-08-01,4.06
2017-08-02,4.07
2017-08-03,4.19
2017-08-04,4.18
2017-08-07,4.16
2017-08-08,4.16
2017-08-09,4.08
2017-08-10,3.96
2017-08-11,3.97
2017-08-14,3.97
2017-08-15,3.98
2017-08-16,4.06
2017-08-17,3.99
2017-08-18,3.96
2017-08-21,3.99
2017-08-22,4.01
2017-08-23,4.06
2017-08-24,4.08
2017-08-25,4.11
2017-08-28,4.16
2017-08-29,4.19
2017-08-30,4.17
2017-08-31,4.22
2017-09-01,4.19
2017-09-05,4.13
2017-09-06,4.18
2017-09-07,4.24
2017-09-08,4.18
2017-09-11,4.2
2017-09-12,4.2
2017-09-13,4.3
2017-09-14,4.4
2017-09-15,4.36
2017-09-18,4.2
2017-09-19,4.21
2017-09-20,4.18
2017-09-21,4.16
2017-09-22,4.1
2017-09-25,4.11
2017-09-26,4.16
2017-09-27,4.11
2017-09-28,4.1
2017-09-29,4.18
2017-10-02,4.16
2017-10-03,4.14
2017-10-04,4.01
2017-10-05,3.99
2017-10-06,3.96
2017-10-09,3.94
2017-10-10,3.84
2017-10-11,3.97
2017-10-12,3.94
2017-10-13,4.01
2017-10-16,4.03
2017-10-17,4.02
2017-10-18,4.04
2017-10-19,4.02
2017-10-20,4.0
2017-10-23,3.91
2017-10-24,3.91
2017-10-25,3.85
2017-10-26,3.88
2017-10-27,3.92
2017-10-30,3.85
2017-10-31,3.91
2017-11-01,3.93
2017-11-02,3.82
2017-11-03,3.81
2017-11-06,3.74
2017-11-07,3.78
2017-11-08,3.81
2017-11-09,3.79
2017-11-10,3.72
2017-11-13,3.72
2017-11-14,3.79
2017-11-15,3.82
2017-11-16,3.75
2017-11-17,3.89
2017-11-20,3.94
2017-11-21,4.0
2017-11-22,4.05
2017-11-24,4.12
2017-11-27,4.13
2017-11-28,4.12
2017-11-29,4.13
2017-11-30,4.04
2017-12-01,4.01
2017-12-04,3.94
2017-12-05,3.92
2017-12-06,3.85
2017-12-07,3.81
2017-12-08,3.75
2017-12-11,3.82
2017-12-12,3.88
2017-12-13,3.92
2017-12-14,3.91
2017-12-15,3.85
2017-12-18,3.85
2017-12-19,3.9
2017-12-20,3.82
2017-12-21,3.77
2017-12-22,3.82
2017-12-26,3.85
2017-12-27,3.82
2017-12-28,3.88
2017-12-29,3.84
2018-01-02,3.9
2018-01-03,3.99
2018-01-04,4.0
2018-01-05,4.01
2018-01-08,3.98
2018-01-09,3.89
2018-01-10,3.83
2018-01-11,3.89
2018-01-12,3.92
2018-01-16,3.92
2018-01-17,3.95
2018-01-18,3.89
2018-01-19,3.87
2018-01-22,3.94
2018-01-23,3.93
2018-01-24,3.95
2018-01-25,3.91
2018-01-26,3.9
2018-01-29,3.86
2018-01-30,3.8
2018-01-31,3.8
2018-02-01,3.78
2018-02-02,3.65
2018-02-05,3.7
2018-02-06,3.72
2018-02-07,3.63
2018-02-08,3.47
2018-02-09,3.42
2018-02-12,3.61
2018-02-13,3.58
2018-02-14,3.55
2018-02-15,3.56
2018-02-16,3.56
2018-02-20,3.6
2018-02-21,3.58
2018-02-22,3.07
2018-02-23,3.09
2018-02-26,3.08
2018-02-27,2.97
2018-02-28,2.89
2018-03-01,3.02
2018-03-02,2.87
2018-03-05,2.92
2018-03-06,2.86
2018-03-07,2.71
2018-03-08,2.74
2018-03-09,2.67
2018-03-12,2.65
2018-03-13,2.7
2018-03-14,2.68
2018-03-15,2.65
2018-03-16,2.66
2018-03-19,2.56
2018-03-20,2.55
2018-03-21,2.74
2018-03-22,2.67
2018-03-23,2.63
2018-03-26,2.65
2018-03-27,2.61
2018-03-28,2.6
2018-03-29,2.64
2018-04-02,2.63
2018-04-03,2.68
2018-04-04,2.69
2018-04-05,2.68
2018-04-06,2.68
2018-04-09,2.2
2018-04-10,2.35
2018-04-11,2.3
2018-04-12,2.26
2018-04-13,2.27
2018-04-16,2.3
2018-04-17,2.35
2018-04-18,2.53
2018-04-19,2.66
2018-04-20,2.75
2018-04-23,2.61
2018-04-24,2.6
2018-04-25,2.7
2018-04-26,2.71
2018-04-27,2.66
2018-04-30,2.75
2018-05-01,2.68
2018-05-02,2.68
2018-05-03,2.67
2018-05-04,2.69
2018-05-07,2.68
2018-05-08,2.6
2018-05-09,2.62
2018-05-10,2.68
2018-05-11,2.69
2018-05-14,2.7
2018-05-15,2.72
2018-05-16,2.69
2018-05-17,2.68
2018-05-18,2.61
2018-05-21,2.62
2018-05-22,2.6
2018-05-23,2.57
2018-05-24,2.56
2018-05-25,2.54
2018-05-29,2.36
2018-05-30,2.4
2018-05-31,2.39
2018-06-01,2.39
2018-06-04,2.4
2018-06-05,2.34
2018-06-06,2.33
2018-06-07,2.32
2018-06-08,2.24
2018-06-11,2.29
2018-06-12,2.37
2018-06-13,2.4
2018-06-14,2.38
2018-06-15,2.47
2018-06-18,2.38
2018-06-19,2.37
2018-06-20,2.31
2018-06-21,2.28
2018-06-22,2.3
2018-06-25,2.35
2018-06-26,2.36
2018-06-27,2.35
2018-06-28,2.38
2018-06-29,2.38
2018-07-02,2.39
2018-07-03,2.71
2018-07-05,3.03
2018-07-06,3.09
2018-07-09,3.07
2018-07-10,3.08
2018-07-11,3.03
2018-07-12,3.05
2018-07-13,3.04
2018-07-16,3.05
2018-07-17,3.12
2018-07-18,3.07
2018-07-19,3.03
2018-07-20,2.98
2018-07-23,3.0
2018-07-24,3.05
2018-07-25,3.06
2018-07-26,3.01
2018-07-27,3.02
2018-07-30,3.04
2018-07-31,3.03
2018-08-01,3.04
2018-08-02,3.01
2018-08-03,3.0
2018-08-06,2.99
2018-08-07,3.0
2018-08-08,2.94
2018-08-09,2.89
2018-08-10,2.8
2018-08-13,2.65
2018-08-14,2.69
2018-08-15,2.69
2018-08-16,2.72
2018-08-17,2.78
2018-08-20,2.77
2018-08-21,2.78
2018-08-22,2.76
2018-08-23,2.78
2018-08-24,2.74
2018-08-27,2.85
2018-08-28,2.81
2018-08-29,2.86
2018-08-30,2.88
2018-08-31,2.9
2018-09-04,2.87
2018-09-05,2.92
2018-09-06,2.89
2018-09-07,2.84
2018-09-10,2.78
2018-09-11,2.76
2018-09-12,2.85
2018-09-13,2.86
2018-09-14,2.82
2018-09-17,2.85
2018-09-18,2.91
2018-09-19,2.85
2018-09-20,2.85
2018-09-21,2.91
2018-09-24,2.91
2018-09-25,2.91
2018-09-26,2.9
2018-09-27,2.94
2018-09-28,2.9
2018-10-01,2.88
2018-10-02,2.91
2018-10-03,2.87
2018-10-04,2.89
2018-10-05,2.9
2018-10-08,2.87
2018-10-09,2.84
2018-10-10,2.8
2018-10-11,2.77
2018-10-12,2.75
2018-10-15,2.79
2018-10-16,2.83
2018-10-17,2.93
2018-10-18,2.94
2018-10-19,2.92
2018-10-22,2.88
2018-10-23,2.93
2018-10-24,2.91
2018-10-25,2.9
2018-10-26,2.84
2018-10-29,2.81
2018-10-30,2.85
2018-10-31,2.81
2018-11-01,2.9
2018-11-02,2.87
2018-11-05,2.87
2018-11-06,2.84
2018-11-07,2.9
2018-11-08,2.9
2018-11-09,2.82
2018-11-12,2.75
2018-11-13,2.82
2018-11-14,2.79
2018-11-15,2.83
2018-11-16,2.82
2018-11-19,2.79
2018-11-20,2.77
2018-11-21,2.81
2018-11-23,2.75
2018-11-26,2.7
2018-11-27,2.65
2018-11-28,2.57
2018-11-29,2.69
2018-11-30,2.72
2018-12-03,2.74
2018-12-04,2.63
2018-12-06,2.54
2018-12-07,2.51
2018-12-10,2.47
2018-12-11,2.49
2018-12-12,2.51
2018-12-13,2.46
2018-12-14,2.4
2018-12-17,2.28
2018-12-18,2.28
2018-12-19,2.28
2018-12-20,2.28
2018-12-21,2.22
2018-12-24,2.21
2018-12-26,2.36
2018-12-27,2.36
2018-12-28,2.35
2018-12-31,2.34
2019-01-02,2.45
2019-01-03,2.45
2019-01-04,2.5
2019-01-07,2.52
2019-01-08,2.55
2019-01-09,2.51
2019-01-10,2.56
2019-01-11,2.63
2019-01-14,2.55
2019-01-15,2.59
2019-01-16,2.56
2019-01-17,2.58
2019-01-18,2.59
2019-01-22,2.56
2019-01-23,2.57
2019-01-24,2.56
2019-01-25,2.53
2019-01-28,2.49
2019-01-29,2.48
2019-01-30,2.47
2019-01-31,2.53
2019-02-01,2.53
2019-02-04,2.57
2019-02-05,2.6
2019-02-06,2.65
2019-02-07,2.56
2019-02-08,2.53
2019-02-11,2.53
2019-02-12,2.57
2019-02-13,2.57
2019-02-14,2.56
2019-02-15,2.52
2019-02-19,2.52
2019-02-20,2.48
2019-02-21,2.38
2019-02-22,2.41
2019-02-25,2.44
2019-02-26,2.45
2019-02-27,2.51
2019-02-28,2.51
2019-03-01,2.54
2019-03-04,2.53
2019-03-05,2.54
2019-03-06,2.5
2019-03-07,2.37
2019-03-08,2.45
2019-03-11,2.44
2019-03-12,2.49
2019-03-13,2.49
2019-03-14,2.53
2019-03-15,2.49
2019-03-18,2.59
2019-03-19,2.57
2019-03-20,2.51
2019-03-21,2.52
2019-03-22,2.47
2019-03-25,2.39
2019-03-26,2.35
2019-03-27,2.15
2019-03-28,2.1
2019-03-29,2.09
2019-04-01,2.12
2019-04-02,2.11
2019-04-03,2.13
2019-04-04,2.14
2019-04-05,2.17
2019-04-08,2.19
2019-04-09,2.15
2019-04-10,2.16
2019-04-11,2.14
2019-04-12,2.17
2019-04-15,2.17
2019-04-16,2.25
2019-04-17,2.28
2019-04-18,2.36
2019-04-22,2.34
2019-04-23,2.31
2019-04-24,2.32
2019-04-25,2.35
2019-04-26,2.36
2019-04-29,2.32
2019-04-30,2.34
2019-05-01,2.34
2019-05-02,2.39
2019-05-03,2.42
2019-05-06,2.38
2019-05-07,2.36
2019-05-08,2.4
2019-05-09,2.38
2019-05-10,2.43
2019-05-13,2.38
2019-05-14,2.37
2019-05-15,2.38
2019-05-16,2.49
2019-05-17,2.51
2019-05-20,2.43
2019-05-21,2.46
2019-05-22,2.46
2019-05-23,2.41
2019-05-24,2.38
2019-05-28,2.33
2019-05-29,2.29
2019-05-30,2.3
2019-05-31,2.3
2019-06-03,2.35
2019-06-04,2.34
2019-06-05,2.34
2019-06-06,2.32
2019-06-07,2.36
2019-06-10,2.37
2019-06-11,2.37
2019-06-12,2.36
2019-06-13,2.39
2019-06-14,2.44
2019-06-17,2.57
2019-06-18,2.67
2019-06-19,2.71
2019-06-20,2.73
2019-06-21,2.85
2019-06-24,2.81
2019-06-25,2.75
2019-06-26,2.81
2019-06-27,2.84
2019-06-28,2.8
2019-07-01,2.79
2019-07-02,2.73
2019-07-03,2.83
2019-07-05,2.92
2019-07-08,3.11
2019-07-09,3.1
2019-07-10,3.19
2019-07-11,3.2
2019-07-12,3.17
2019-07-15,3.18
2019-07-16,3.14
2019-07-17,3.1
2019-07-18,3.03
2019-07-19,3.03
2019-07-22,3.02
2019-07-23,3.07
2019-07-24,3.11
2019-07-25,3.06
2019-07-26,3.12
2019-07-29,3.12
2019-07-30,3.02
2019-07-31,3.13
2019-08-01,2.81
2019-08-02,2.9
2019-08-05,2.86
2019-08-06,2.84
2019-08-07,2.86
2019-08-08,2.86
2019-08-09,2.82
2019-08-12,2.78
2019-08-13,2.69
2019-08-14,2.62
2019-08-15,2.6
2019-08-16,2.61
2019-08-19,2.68
2019-08-20,2.63
2019-08-21,2.65
2019-08-22,2.7
2019-08-23,2.55
2019-08-26,2.59
2019-08-27,2.55
2019-08-28,2.54
2019-08-29,2.57
2019-08-30,2.61
2019-09-03,2.49
2019-09-04,2.5
2019-09-05,2.5
2019-09-06,2.53
2019-09-09,2.54
2019-09-10,2.57
2019-09-11,2.55
2019-09-12,2.49
2019-09-13,2.47
2019-09-16,2.39
2019-09-17,2.34
2019-09-18,2.4
2019-09-19,2.4
2019-09-20,2.41
2019-09-23,2.37
2019-09-24,2.42
2019-09-25,2.42
2019-09-26,2.43
2019-09-27,2.4
2019-09-30,2.4
2019-10-01,2.37
2019-10-02,2.35
2019-10-03,2.35
2019-10-04,2.36
2019-10-07,2.38
2019-10-08,2.42
2019-10-09,2.38
2019-10-10,2.42
2019-10-11,2.43
2019-10-14,2.32
2019-10-15,2.31
2019-10-16,2.38
2019-10-17,2.41
2019-10-18,2.31
2019-10-21,2.34
2019-10-22,2.41
2019-10-23,2.47
2019-10-24,2.37
2019-10-25,2.43
2019-10-28,2.36
2019-10-29,2.36
2019-10-30,2.39
2019-10-31,2.4
2019-11-01,2.5
2019-11-04,2.42
2019-11-05,2.4
2019-11-06,2.35
2019-11-07,2.36
2019-11-08,2.44
2019-11-11,2.47
2019-11-12,2.41
2019-11-13,2.42
2019-11-14,2.42
2019-11-15,2.42
2019-11-18,2.38
2019-11-19,2.4
2019-11-20,2.45
2019-11-21,2.44
2019-11-22,2.46
2019-11-25,2.64
2019-11-26,2.62
2019-11-27,2.63
2019-11-29,2.64
2019-12-02,2.66
2019-12-03,2.58
2019-12-04,2.54
2019-12-05,2.5
2019-12-06,2.5
2019-12-09,2.54
2019-12-10,2.56
2019-12-11,2.55
2019-12-12,2.54
2019-12-13,2.5
2019-12-16,2.51
2019-12-17,2.49
2019-12-18,2.46
2019-12-19,2.54
2019-12-20,2.54
2019-12-23,2.55
2019-12-24,2.57
2019-12-26,2.58
2019-12-27,2.53
2019-12-30,2.52
2019-12-31,2.53
2020-01-02,2.55
2020-01-03,2.57
2020-01-06,2.56
2020-01-07,2.55
2020-01-08,2.57
2020-01-09,2.59
2020-01-10,2.61
2020-01-13,2.61
2020-01-14,2.59
2020-01-15,2.55
2020-01-16,2.61
2020-01-17,2.67
2020-01-21,2.66
2020-01-22,2.68
2020-01-23,2.67
2020-01-24,2.68
2020-01-27,2.61
2020-01-28,2.63
2020-01-29,2.65
2020-01-30,2.64
2020-01-31,2.59
2020-02-03,2.52
2020-02-04,2.59
2020-02-05,2.65
2020-02-06,2.61
2020-02-07,2.61
2020-02-10,2.64
2020-02-11,2.66
2020-02-12,2.73
2020-02-13,2.72
2020-02-14,2.44
2020-02-18,2.36
2020-02-19,2.39
2020-02-20,2.36
2020-02-21,2.36
2020-02-24,2.32
2020-02-25,2.24
2020-02-26,2.2
2020-02-27,2.13
2020-02-28,1.98
2020-03-02,1.95
2020-03-03,1.87
2020-03-04,2.04
2020-03-05,2.02
2020-03-06,1.94
2020-03-09,1.57
2020-03-10,1.68
2020-03-11,1.71
2020-03-12,1.52
2020-03-13,1.56
2020-03-16,1.48
2020-03-17,1.47
2020-03-18,1.33
2020-03-19,1.34
2020-03-20,1.34
2020-03-23,1.35
2020-03-24,1.47
2020-03-25,1.49
2020-03-26,1.52
2020-03-27,1.43
2020-03-30,1.48
2020-03-31,1.51
2020-04-01,1.55
2020-04-02,1.5
2020-04-03,1.52
2020-04-06,1.58
2020-04-07,1.59
2020-04-08,1.59
2020-04-09,1.66
2020-04-13,1.6
2020-04-14,1.66
2020-04-15,1.61
2020-04-16,1.62
2020-04-17,1.62
2020-04-20,1.59
2020-04-21,1.56
2020-04-22,1.58
2020-04-23,1.6
2020-04-24,1.63
2020-04-27,1.63
2020-04-28,1.63
2020-04-29,1.66
2020-04-30,1.71
2020-05-01,1.56
2020-05-04,1.53
2020-05-05,1.51
2020-05-06,1.48
2020-05-07,1.48
2020-05-08,1.54
