Date,EOG
1999-03-02,4.046875
1999-03-03,4.0
1999-03-04,4.140625
1999-03-05,4.1875
1999-03-08,4.265625
1999-03-09,4.078125
1999-03-10,4.34375
1999-03-11,4.34375
1999-03-12,4.3125
1999-03-15,4.28125
1999-03-16,4.34375
1999-03-17,4.484375
1999-03-18,4.328125
1999-03-19,4.390625
1999-03-22,4.3125
1999-03-23,4.296875
1999-03-24,4.234375
1999-03-25,4.125
1999-03-26,4.203125
1999-03-29,4.3125
1999-03-30,4.140625
1999-03-31,4.15625
1999-04-01,4.1875
1999-04-05,4.203125
1999-04-06,4.15625
1999-04-07,4.09375
1999-04-08,4.0625
1999-04-09,4.09375
1999-04-12,4.234375
1999-04-13,4.34375
1999-04-14,4.265625
1999-04-15,4.453125
1999-04-16,4.734375
1999-04-19,4.75
1999-04-20,4.5625
1999-04-21,4.6875
1999-04-22,4.65625
1999-04-23,4.53125
1999-04-26,4.375
1999-04-27,4.609375
1999-04-28,4.75
1999-04-29,4.78125
1999-04-30,4.75
1999-05-03,4.75
1999-05-04,4.8125
1999-05-05,4.703125
1999-05-06,4.59375
1999-05-07,4.6875
1999-05-10,4.828125
1999-05-11,4.84375
1999-05-12,4.84375
1999-05-13,4.890625
1999-05-14,4.796875
1999-05-17,4.78125
1999-05-18,4.734375
1999-05-19,4.84375
1999-05-20,4.765625
1999-05-21,4.828125
1999-05-24,4.6875
1999-05-25,4.671875
1999-05-26,4.734375
1999-05-27,4.71875
1999-05-28,4.765625
1999-06-01,4.703125
1999-06-02,4.875
1999-06-03,4.875
1999-06-04,5.015625
1999-06-07,5.125
1999-06-08,5.234375
1999-06-09,5.203125
1999-06-10,5.203125
1999-06-11,5.234375
1999-06-14,5.21875
1999-06-15,5.234375
1999-06-16,5.15625
1999-06-17,5.34375
1999-06-18,5.328125
1999-06-21,5.28125
1999-06-22,5.265625
1999-06-23,5.1875
1999-06-24,5.109375
1999-06-25,5.09375
1999-06-28,5.0
1999-06-29,5.046875
1999-06-30,5.0625
1999-07-01,5.078125
1999-07-02,5.15625
1999-07-06,5.078125
1999-07-07,5.09375
1999-07-08,5.109375
1999-07-09,5.0
1999-07-12,4.953125
1999-07-13,4.921875
1999-07-14,4.921875
1999-07-15,4.90625
1999-07-16,4.953125
1999-07-19,4.9375
1999-07-20,5.109375
1999-07-21,5.0
1999-07-22,5.0625
1999-07-23,5.34375
1999-07-26,5.09375
1999-07-27,5.0
1999-07-28,5.03125
1999-07-29,5.390625
1999-07-30,5.34375
1999-08-02,5.390625
1999-08-03,5.28125
1999-08-04,5.5
1999-08-05,5.765625
1999-08-06,6.234375
1999-08-09,6.1875
1999-08-10,5.59375
1999-08-11,5.796875
1999-08-12,5.875
1999-08-13,5.859375
1999-08-16,5.796875
1999-08-17,5.8125
1999-08-18,5.78125
1999-08-19,5.90625
1999-08-20,5.921875
1999-08-23,5.90625
1999-08-24,5.890625
1999-08-25,5.890625
1999-08-26,5.796875
1999-08-27,5.796875
1999-08-30,5.828125
1999-08-31,5.96875
1999-09-01,6.015625
1999-09-02,5.84375
1999-09-03,5.859375
1999-09-07,5.984375
1999-09-08,6.0
1999-09-09,6.3125
1999-09-10,6.1875
1999-09-13,6.09375
1999-09-14,5.890625
1999-09-15,5.734375
1999-09-16,5.8125
1999-09-17,5.828125
1999-09-20,6.046875
1999-09-21,5.71875
1999-09-22,5.71875
1999-09-23,5.578125
1999-09-24,5.234375
1999-09-27,5.4375
1999-09-28,5.09375
1999-09-29,5.265625
1999-09-30,5.3125
1999-10-01,5.3125
1999-10-04,5.34375
1999-10-05,5.25
1999-10-06,5.171875
1999-10-07,5.359375
1999-10-08,5.109375
1999-10-11,5.25
1999-10-12,5.4375
1999-10-13,5.234375
1999-10-14,5.28125
1999-10-15,5.0
1999-10-18,5.03125
1999-10-19,5.28125
1999-10-20,5.546875
1999-10-21,5.34375
1999-10-22,5.578125
1999-10-25,5.390625
1999-10-26,5.28125
1999-10-27,5.28125
1999-10-28,5.140625
1999-10-29,5.203125
1999-11-01,5.25
1999-11-02,4.8125
1999-11-03,4.921875
1999-11-04,4.734375
1999-11-05,4.578125
1999-11-08,4.6875
1999-11-09,4.84375
1999-11-10,4.9375
1999-11-11,4.84375
1999-11-12,4.90625
1999-11-15,5.03125
1999-11-16,4.859375
1999-11-17,5.21875
1999-11-18,5.09375
1999-11-19,4.90625
1999-11-22,4.859375
1999-11-23,4.8125
1999-11-24,4.9375
1999-11-26,4.9375
1999-11-29,4.6875
1999-11-30,4.625
1999-12-01,4.671875
1999-12-02,4.46875
1999-12-03,4.34375
1999-12-06,4.125
1999-12-07,3.78125
1999-12-08,3.90625
1999-12-09,3.953125
1999-12-10,3.90625
1999-12-13,4.0
1999-12-14,3.96875
1999-12-15,4.03125
1999-12-16,4.234375
1999-12-17,4.296875
1999-12-20,4.265625
1999-12-21,4.25
1999-12-22,4.203125
1999-12-23,4.265625
1999-12-27,4.125
1999-12-28,4.25
1999-12-29,4.328125
1999-12-30,4.265625
1999-12-31,4.390625
2000-01-03,3.875
2000-01-04,3.875
2000-01-05,3.765625
2000-01-06,4.078125
2000-01-07,4.03125
2000-01-10,4.0625
2000-01-11,4.09375
2000-01-12,4.09375
2000-01-13,4.171875
2000-01-14,4.25
2000-01-18,4.265625
2000-01-19,4.28125
2000-01-20,4.1875
2000-01-21,4.0625
2000-01-24,3.96875
2000-01-25,3.90625
2000-01-26,3.953125
2000-01-27,3.859375
2000-01-28,3.8125
2000-01-31,3.96875
2000-02-01,4.0
2000-02-02,4.125
2000-02-03,4.03125
2000-02-04,3.921875
2000-02-07,3.890625
2000-02-08,3.875
2000-02-09,3.765625
2000-02-10,3.96875
2000-02-11,3.90625
2000-02-14,3.9375
2000-02-15,4.0625
2000-02-16,3.984375
2000-02-17,4.046875
2000-02-18,3.921875
2000-02-22,3.875
2000-02-23,3.6875
2000-02-24,3.5
2000-02-25,3.46875
2000-02-28,3.546875
2000-02-29,3.8125
2000-03-01,3.90625
2000-03-02,4.4375
2000-03-03,4.328125
2000-03-06,4.34375
2000-03-07,4.671875
2000-03-08,4.71875
2000-03-09,4.6875
2000-03-10,4.640625
2000-03-13,4.5625
2000-03-14,4.625
2000-03-15,4.578125
2000-03-16,4.6875
2000-03-17,4.625
2000-03-20,4.59375
2000-03-21,4.671875
2000-03-22,4.734375
2000-03-23,4.75
2000-03-24,4.609375
2000-03-27,4.609375
2000-03-28,4.828125
2000-03-29,5.273438
2000-03-30,5.75
2000-03-31,5.296875
2000-04-03,5.8125
2000-04-04,5.671875
2000-04-05,5.578125
2000-04-06,5.8125
2000-04-07,5.90625
2000-04-10,5.625
2000-04-11,5.859375
2000-04-12,6.078125
2000-04-13,6.125
2000-04-14,5.8125
2000-04-17,5.734375
2000-04-18,5.9375
2000-04-19,5.796875
2000-04-20,5.953125
2000-04-24,5.8125
2000-04-25,5.90625
2000-04-26,5.90625
2000-04-27,6.0
2000-04-28,6.21875
2000-05-01,6.46875
2000-05-02,6.71875
2000-05-03,6.5625
2000-05-04,6.921875
2000-05-05,7.109375
2000-05-08,7.25
2000-05-09,7.140625
2000-05-10,7.1875
2000-05-11,7.359375
2000-05-12,7.421875
2000-05-15,7.375
2000-05-16,7.0
2000-05-17,7.46875
2000-05-18,7.625
2000-05-19,7.765625
2000-05-22,7.796875
2000-05-23,7.78125
2000-05-24,7.703125
2000-05-25,7.5625
2000-05-26,7.5
2000-05-30,7.78125
2000-05-31,8.125
2000-06-01,8.015625
2000-06-02,7.625
2000-06-05,7.546875
2000-06-06,7.84375
2000-06-07,7.8125
2000-06-08,8.046875
2000-06-09,7.921875
2000-06-12,8.140625
2000-06-13,8.3125
2000-06-14,8.375
2000-06-15,8.3125
2000-06-16,8.65625
2000-06-19,8.542969
2000-06-20,8.390625
2000-06-21,8.40625
2000-06-22,8.078125
2000-06-23,8.265625
2000-06-26,8.125
2000-06-27,8.234375
2000-06-28,8.359375
2000-06-29,8.4375
2000-06-30,8.351563
2000-07-03,8.234375
2000-07-05,7.390625
2000-07-06,7.1875
2000-07-07,7.5
2000-07-10,7.59375
2000-07-11,8.09375
2000-07-12,7.859375
2000-07-13,7.984375
2000-07-14,7.875
2000-07-17,7.59375
2000-07-18,7.875
2000-07-19,7.734375
2000-07-20,7.25
2000-07-21,7.015625
2000-07-24,6.828125
2000-07-25,6.75
2000-07-26,6.953125
2000-07-27,7.375
2000-07-28,7.5
2000-07-31,7.390625
2000-08-01,7.71875
2000-08-02,8.0
2000-08-03,7.875
2000-08-04,8.171875
2000-08-07,8.238281
2000-08-08,8.203125
2000-08-09,8.28125
2000-08-10,8.546875
2000-08-11,8.5625
2000-08-14,8.6875
2000-08-15,8.875
2000-08-16,8.8125
2000-08-17,9.0625
2000-08-18,9.03125
2000-08-21,9.09375
2000-08-22,9.171875
2000-08-23,9.4375
2000-08-24,9.5
2000-08-25,9.484375
2000-08-28,9.484375
2000-08-29,9.734375
2000-08-30,9.46875
2000-08-31,9.5625
2000-09-01,9.625
2000-09-05,9.625
2000-09-06,9.8125
2000-09-07,9.828125
2000-09-08,9.6875
2000-09-11,9.921875
2000-09-12,10.0625
2000-09-13,9.8125
2000-09-14,9.90625
2000-09-15,9.875
2000-09-18,9.988281
2000-09-19,9.703125
2000-09-20,9.921875
2000-09-21,9.5625
2000-09-22,9.5
2000-09-25,9.296875
2000-09-26,9.734375
2000-09-27,9.875
2000-09-28,9.75
2000-09-29,9.71875
2000-10-02,9.921875
2000-10-03,9.875
2000-10-04,9.40625
2000-10-05,9.234375
2000-10-06,9.484375
2000-10-09,9.46875
2000-10-10,10.140625
2000-10-11,10.5625
2000-10-12,10.53125
2000-10-13,10.390625
2000-10-16,10.21875
2000-10-17,10.625
2000-10-18,10.5625
2000-10-19,10.546875
2000-10-20,10.859375
2000-10-23,10.734375
2000-10-24,10.0
2000-10-25,9.203125
2000-10-26,9.46875
2000-10-27,9.5625
2000-10-30,9.65625
2000-10-31,9.84375
2000-11-01,10.53125
2000-11-02,10.265625
2000-11-03,10.125
2000-11-06,9.96875
2000-11-07,9.96875
2000-11-08,10.21875
2000-11-09,9.921875
2000-11-10,9.96875
2000-11-13,9.734375
2000-11-14,10.0625
2000-11-15,10.9375
2000-11-16,11.109375
2000-11-17,10.90625
2000-11-20,10.5625
2000-11-21,10.984375
2000-11-22,11.0
2000-11-24,11.375
2000-11-27,11.4375
2000-11-28,11.3125
2000-11-29,10.703125
2000-11-30,10.609375
2000-12-01,11.109375
2000-12-04,11.5
2000-12-05,11.515625
2000-12-06,11.90625
2000-12-07,11.359375
2000-12-08,11.40625
2000-12-11,11.875
2000-12-12,12.078125
2000-12-13,12.234375
2000-12-14,11.796875
2000-12-15,11.90625
2000-12-18,12.375
2000-12-19,12.609375
2000-12-20,12.53125
2000-12-21,12.90625
2000-12-22,13.0
2000-12-26,13.890625
2000-12-27,14.015625
2000-12-28,14.109375
2000-12-29,13.65625
2001-01-02,13.390625
2001-01-03,12.25
2001-01-04,11.59375
2001-01-05,11.953125
2001-01-08,12.28125
2001-01-09,12.09375
2001-01-10,12.171875
2001-01-11,11.90625
2001-01-12,11.703125
2001-01-16,11.984375
2001-01-17,11.171875
2001-01-18,10.875
2001-01-19,11.0625
2001-01-22,11.25
2001-01-23,11.5
2001-01-24,11.5
2001-01-25,11.828125
2001-01-26,11.71875
2001-01-29,11.345
2001-01-30,11.125
2001-01-31,10.935
2001-02-01,10.8125
2001-02-02,11.3625
2001-02-05,11.3125
2001-02-06,11.5275
2001-02-07,11.84
2001-02-08,11.525
2001-02-09,11.8675
2001-02-12,11.6425
2001-02-13,11.79
2001-02-14,11.7675
2001-02-15,11.325
2001-02-16,11.51
2001-02-20,11.46
2001-02-21,11.175
2001-02-22,11.025
2001-02-23,10.8975
2001-02-26,11.07
2001-02-27,11.0925
2001-02-28,10.9
2001-03-01,10.91
2001-03-02,11.275
2001-03-05,11.43
2001-03-06,11.5875
2001-03-07,12.195
2001-03-08,12.5625
2001-03-09,12.6025
2001-03-12,11.875
2001-03-13,11.73
2001-03-14,11.3875
2001-03-15,11.1975
2001-03-16,11.2
2001-03-19,11.4175
2001-03-20,11.675
2001-03-21,11.025
2001-03-22,10.71
2001-03-23,10.87
2001-03-26,10.8575
2001-03-27,10.585
2001-03-28,10.485
2001-03-29,10.0225
2001-03-30,10.3075
2001-04-02,9.915
2001-04-03,9.4725
2001-04-04,9.785
2001-04-05,10.0825
2001-04-06,10.0875
2001-04-09,10.5
2001-04-10,10.7425
2001-04-11,10.66
2001-04-12,10.84
2001-04-16,11.1525
2001-04-17,11.3275
2001-04-18,11.1225
2001-04-19,10.815
2001-04-20,10.925
2001-04-23,11.725
2001-04-24,11.6625
2001-04-25,11.9225
2001-04-26,11.9575
2001-04-27,11.825
2001-04-30,11.5975
2001-05-01,11.3625
2001-05-02,10.61
2001-05-03,10.5275
2001-05-04,10.9075
2001-05-07,10.9125
2001-05-08,11.0
2001-05-09,11.3
2001-05-10,11.145
2001-05-11,11.1025
2001-05-14,11.3625
2001-05-15,11.79
2001-05-16,11.82
2001-05-17,12.0225
2001-05-18,12.305
2001-05-21,12.445
2001-05-22,12.345
2001-05-23,11.6925
2001-05-24,11.4975
2001-05-25,11.37
2001-05-29,11.28
2001-05-30,11.25
2001-05-31,11.2225
2001-06-01,11.25
2001-06-04,11.4075
2001-06-05,11.2625
2001-06-06,10.44
2001-06-07,10.29
2001-06-08,10.3325
2001-06-11,10.47
2001-06-12,10.6875
2001-06-13,10.395
2001-06-14,10.205
2001-06-15,10.18
2001-06-18,9.875
2001-06-19,9.9675
2001-06-20,9.7775
2001-06-21,9.2375
2001-06-22,9.505
2001-06-25,9.3825
2001-06-26,9.49
2001-06-27,9.1775
2001-06-28,8.785
2001-06-29,8.8875
2001-07-02,8.715
2001-07-03,8.845
2001-07-05,9.0125
2001-07-06,9.2
2001-07-09,8.85
2001-07-10,8.74
2001-07-11,8.4375
2001-07-12,8.315
2001-07-13,8.4975
2001-07-16,8.1525
2001-07-17,7.955
2001-07-18,7.8325
2001-07-19,7.8675
2001-07-20,8.03
2001-07-23,8.025
2001-07-24,7.72
2001-07-25,8.4675
2001-07-26,8.625
2001-07-27,9.0975
2001-07-30,8.85
2001-07-31,8.8375
2001-08-01,8.65
2001-08-02,8.8
2001-08-03,8.5925
2001-08-06,8.48
2001-08-07,8.4025
2001-08-08,8.0425
2001-08-09,8.0375
2001-08-10,8.1275
2001-08-13,8.18
2001-08-14,8.375
2001-08-15,9.05
2001-08-16,9.02
2001-08-17,8.815
2001-08-20,8.5375
2001-08-21,8.525
2001-08-22,8.4275
2001-08-23,8.3175
2001-08-24,8.185
2001-08-27,8.13
2001-08-28,8.035
2001-08-29,8.05
2001-08-30,7.895
2001-08-31,7.905
2001-09-04,8.125
2001-09-05,7.9375
2001-09-06,8.145
2001-09-07,8.1675
2001-09-10,8.1825
2001-09-17,7.6925
2001-09-18,7.2475
2001-09-19,7.0225
2001-09-20,6.9725
2001-09-21,7.0975
2001-09-24,6.7875
2001-09-25,6.6675
2001-09-26,6.66
2001-09-27,6.825
2001-09-28,7.2325
2001-10-01,7.06
2001-10-02,7.225
2001-10-03,7.385
2001-10-04,7.78
2001-10-05,7.8675
2001-10-08,8.005
2001-10-09,8.0375
2001-10-10,8.5
2001-10-11,8.495
2001-10-12,8.5025
2001-10-15,8.225
2001-10-16,8.5225
2001-10-17,8.4975
2001-10-18,8.2925
2001-10-19,8.5
2001-10-22,8.5975
2001-10-23,8.575
2001-10-24,8.7225
2001-10-25,9.2225
2001-10-26,9.425
2001-10-29,9.4775
2001-10-30,8.895
2001-10-31,8.8425
2001-11-01,8.9925
2001-11-02,8.645
2001-11-05,8.4575
2001-11-06,8.515
2001-11-07,8.82
2001-11-08,8.8325
2001-11-09,9.1525
2001-11-12,9.025
2001-11-13,9.02
2001-11-14,8.5025
2001-11-15,7.9475
2001-11-16,8.1825
2001-11-19,8.1875
2001-11-20,8.61
2001-11-21,8.58
2001-11-23,8.785
2001-11-26,8.65
2001-11-27,8.645
2001-11-28,8.5925
2001-11-29,8.795
2001-11-30,8.745
2001-12-03,9.005
2001-12-04,9.3075
2001-12-05,9.7775
2001-12-06,9.65
2001-12-07,9.54
2001-12-10,9.34
2001-12-11,9.1
2001-12-12,8.9175
2001-12-13,8.805
2001-12-14,9.03
2001-12-17,8.95
2001-12-18,9.1725
2001-12-19,9.3975
2001-12-20,9.3
2001-12-21,9.3775
2001-12-24,9.4775
2001-12-26,9.75
2001-12-27,9.7425
2001-12-28,9.8125
2001-12-31,9.7775
2002-01-02,9.5225
2002-01-03,9.3375
2002-01-04,9.4475
2002-01-07,9.53
2002-01-08,9.4325
2002-01-09,9.375
2002-01-10,9.28
2002-01-11,8.9075
2002-01-14,8.65
2002-01-15,8.775
2002-01-16,8.5875
2002-01-17,8.4
2002-01-18,8.1875
2002-01-22,8.175
2002-01-23,8.3925
2002-01-24,8.535
2002-01-25,8.5675
2002-01-28,8.2925
2002-01-29,7.985
2002-01-30,8.225
2002-01-31,8.4975
2002-02-01,8.3175
2002-02-04,8.2525
2002-02-05,8.21
2002-02-06,8.1725
2002-02-07,7.95
2002-02-08,8.0475
2002-02-11,8.2675
2002-02-12,8.1
2002-02-13,8.1325
2002-02-14,8.245
2002-02-15,8.1625
2002-02-19,8.205
2002-02-20,8.11
2002-02-21,8.3275
2002-02-22,8.505
2002-02-25,8.72
2002-02-26,8.655
2002-02-27,8.625
2002-02-28,8.7975
2002-03-01,8.7875
2002-03-04,8.925
2002-03-05,8.9775
2002-03-06,9.4875
2002-03-07,9.7475
2002-03-08,9.74
2002-03-11,9.8725
2002-03-12,9.8875
2002-03-13,9.9575
2002-03-14,9.8375
2002-03-15,9.8125
2002-03-18,9.97
2002-03-19,10.1925
2002-03-20,10.1075
2002-03-21,10.2875
2002-03-22,10.04
2002-03-25,9.97
2002-03-26,9.825
2002-03-27,10.1675
2002-03-28,10.14
2002-04-01,10.3475
2002-04-02,10.5825
2002-04-03,10.2775
2002-04-04,9.9275
2002-04-05,9.8125
2002-04-08,10.0575
2002-04-09,9.7575
2002-04-10,10.0275
2002-04-11,10.0075
2002-04-12,9.5075
2002-04-15,9.7325
2002-04-16,9.7125
2002-04-17,10.035
2002-04-18,10.1625
2002-04-19,10.3275
2002-04-22,10.335
2002-04-23,10.425
2002-04-24,10.2525
2002-04-25,10.4425
2002-04-26,10.5325
2002-04-29,10.5275
2002-04-30,10.6375
2002-05-01,10.64
2002-05-02,10.8
2002-05-03,10.9425
2002-05-06,10.555
2002-05-07,10.595
2002-05-08,10.865
2002-05-09,10.6775
2002-05-10,10.6875
2002-05-13,10.91
2002-05-14,10.925
2002-05-15,10.6525
2002-05-16,10.8225
2002-05-17,10.6
2002-05-20,10.675
2002-05-21,10.6275
2002-05-22,10.7525
2002-05-23,10.785
2002-05-24,10.5375
2002-05-28,10.455
2002-05-29,10.46
2002-05-30,10.1775
2002-05-31,10.25
2002-06-03,10.0275
2002-06-04,9.955
2002-06-05,9.89
2002-06-06,9.815
2002-06-07,9.9475
2002-06-10,9.6075
2002-06-11,9.4425
2002-06-12,9.4625
2002-06-13,9.5125
2002-06-14,9.5825
2002-06-17,9.8025
2002-06-18,9.7875
2002-06-19,9.76
2002-06-20,9.745
2002-06-21,9.695
2002-06-24,9.775
2002-06-25,9.78
2002-06-26,9.83
2002-06-27,9.7925
2002-06-28,9.925
2002-07-01,9.675
2002-07-02,9.4175
2002-07-03,9.4525
2002-07-05,9.6225
2002-07-08,9.35
2002-07-09,9.2475
2002-07-10,8.99
2002-07-11,8.865
2002-07-12,8.805
2002-07-15,8.8375
2002-07-16,8.7875
2002-07-17,8.785
2002-07-18,8.72
2002-07-19,8.485
2002-07-22,7.9075
2002-07-23,7.7325
2002-07-24,8.2
2002-07-25,7.9375
2002-07-26,8.105
2002-07-29,8.575
2002-07-30,8.5825
2002-07-31,8.5725
2002-08-01,8.3125
2002-08-02,8.2775
2002-08-05,7.985
2002-08-06,8.2975
2002-08-07,8.415
2002-08-08,8.74
2002-08-09,8.8775
2002-08-12,9.0
2002-08-13,8.6225
2002-08-14,8.7125
2002-08-15,8.9375
2002-08-16,8.775
2002-08-19,8.8125
2002-08-20,8.62
2002-08-21,8.69
2002-08-22,8.9175
2002-08-23,8.77
2002-08-26,8.88
2002-08-27,8.975
2002-08-28,8.7475
2002-08-29,8.565
2002-08-30,8.71
2002-09-03,8.3875
2002-09-04,8.425
2002-09-05,8.5125
2002-09-06,8.675
2002-09-09,8.6375
2002-09-10,8.8375
2002-09-11,8.905
2002-09-12,8.7675
2002-09-13,8.805
2002-09-16,8.915
2002-09-17,8.6975
2002-09-18,8.8075
2002-09-19,8.555
2002-09-20,8.505
2002-09-23,8.545
2002-09-24,8.28
2002-09-25,8.6375
2002-09-26,8.8925
2002-09-27,8.92
2002-09-30,8.99
2002-10-01,9.025
2002-10-02,9.1225
2002-10-03,8.945
2002-10-04,8.7425
2002-10-07,8.65
2002-10-08,8.5375
2002-10-09,8.3275
2002-10-10,8.3325
2002-10-11,8.495
2002-10-14,8.945
2002-10-15,9.2175
2002-10-16,9.0775
2002-10-17,9.3875
2002-10-18,9.3325
2002-10-21,9.45
2002-10-22,9.3075
2002-10-23,9.7125
2002-10-24,9.5675
2002-10-25,9.1175
2002-10-28,9.1575
2002-10-29,8.9425
2002-10-30,9.325
2002-10-31,9.0
2002-11-01,9.4125
2002-11-04,9.47
2002-11-05,9.4275
2002-11-06,9.505
2002-11-07,9.465
2002-11-08,9.3725
2002-11-11,9.3025
2002-11-12,9.2225
2002-11-13,8.9625
2002-11-14,9.4175
2002-11-15,9.3975
2002-11-18,9.49
2002-11-19,9.5775
2002-11-20,9.975
2002-11-21,10.09
2002-11-22,9.595
2002-11-25,9.6625
2002-11-26,9.4275
2002-11-27,9.57
2002-11-29,9.6925
2002-12-02,9.7725
2002-12-03,9.86
2002-12-04,9.7175
2002-12-05,9.8275
2002-12-06,9.965
2002-12-09,9.845
2002-12-10,10.04
2002-12-11,10.07
2002-12-12,10.3725
2002-12-13,10.29
2002-12-16,10.345
2002-12-17,10.175
2002-12-18,9.9675
2002-12-19,9.95
2002-12-20,10.3475
2002-12-23,10.415
2002-12-24,10.3275
2002-12-26,10.275
2002-12-27,10.0325
2002-12-30,10.0125
2002-12-31,9.98
2003-01-02,10.29
2003-01-03,10.225
2003-01-06,10.175
2003-01-07,9.6875
2003-01-08,9.6575
2003-01-09,9.8225
2003-01-10,9.73
2003-01-13,9.6825
2003-01-14,9.7325
2003-01-15,9.8975
2003-01-16,9.8975
2003-01-17,9.8125
2003-01-21,9.5925
2003-01-22,9.565
2003-01-23,9.575
2003-01-24,9.35
2003-01-27,9.0
2003-01-28,9.2725
2003-01-29,9.6
2003-01-30,9.4775
2003-01-31,9.69
2003-02-03,9.67
2003-02-04,9.9725
2003-02-05,9.935
2003-02-06,9.8725
2003-02-07,9.7625
2003-02-10,9.855
2003-02-11,9.8175
2003-02-12,9.54
2003-02-13,9.6125
2003-02-14,9.72
2003-02-18,9.865
2003-02-19,9.94
2003-02-20,10.05
2003-02-21,10.15
2003-02-24,10.42
2003-02-25,10.46
2003-02-26,10.535
2003-02-27,10.375
2003-02-28,10.325
2003-03-03,10.225
2003-03-04,10.225
2003-03-05,10.395
2003-03-06,10.4625
2003-03-07,10.5125
2003-03-10,10.5725
2003-03-11,10.435
2003-03-12,10.2525
2003-03-13,10.09
2003-03-14,9.9
2003-03-17,9.8775
2003-03-18,10.0325
2003-03-19,10.0175
2003-03-20,10.1275
2003-03-21,9.8125
2003-03-24,9.6975
2003-03-25,9.8525
2003-03-26,9.73
2003-03-27,9.89
2003-03-28,10.0225
2003-03-31,9.89
2003-04-01,10.0625
2003-04-02,9.8675
2003-04-03,9.71
2003-04-04,9.5275
2003-04-07,9.405
2003-04-08,9.235
2003-04-09,9.2575
2003-04-10,9.6325
2003-04-11,9.5625
2003-04-14,9.575
2003-04-15,9.5875
2003-04-16,9.4275
2003-04-17,9.675
2003-04-21,9.7925
2003-04-22,9.895
2003-04-23,9.7525
2003-04-24,9.6
2003-04-25,9.545
2003-04-28,9.5225
2003-04-29,9.1775
2003-04-30,9.345
2003-05-01,9.255
2003-05-02,9.325
2003-05-05,9.4425
2003-05-06,9.335
2003-05-07,9.3175
2003-05-08,9.31
2003-05-09,9.4825
2003-05-12,9.6475
2003-05-13,9.785
2003-05-14,9.8775
2003-05-15,9.9625
2003-05-16,10.0325
2003-05-19,9.95
2003-05-20,9.7875
2003-05-21,10.2775
2003-05-22,10.3325
2003-05-23,10.5025
2003-05-27,10.68
2003-05-28,10.6075
2003-05-29,10.545
2003-05-30,10.775
2003-06-02,10.8725
2003-06-03,11.035
2003-06-04,10.985
2003-06-05,10.9925
2003-06-06,10.9225
2003-06-09,10.825
2003-06-10,10.84
2003-06-11,11.305
2003-06-12,10.9375
2003-06-13,10.645
2003-06-16,10.4875
2003-06-17,10.4375
2003-06-18,10.33
2003-06-19,10.525
2003-06-20,10.415
2003-06-23,10.54
2003-06-24,10.45
2003-06-25,10.7375
2003-06-26,10.495
2003-06-27,10.4675
2003-06-30,10.46
2003-07-01,10.3425
2003-07-02,10.2425
2003-07-03,10.3
2003-07-07,10.065
2003-07-08,9.9975
2003-07-09,10.115
2003-07-10,9.835
2003-07-11,9.875
2003-07-14,9.6325
2003-07-15,9.575
2003-07-16,9.4425
2003-07-17,9.7375
2003-07-18,9.925
2003-07-21,9.8625
2003-07-22,9.7825
2003-07-23,9.695
2003-07-24,9.5625
2003-07-25,9.75
2003-07-28,9.78
2003-07-29,9.5525
2003-07-30,9.6525
2003-07-31,9.695
2003-08-01,9.715
2003-08-04,9.53
2003-08-05,9.6325
2003-08-06,9.75
2003-08-07,10.0125
2003-08-08,9.915
2003-08-11,10.19
2003-08-12,10.435
2003-08-13,10.365
2003-08-14,10.2775
2003-08-15,10.3575
2003-08-18,10.4
2003-08-19,10.2125
2003-08-20,10.275
2003-08-21,10.385
2003-08-22,10.4475
2003-08-25,10.375
2003-08-26,10.325
2003-08-27,10.375
2003-08-28,10.535
2003-08-29,10.6
2003-09-02,10.61
2003-09-03,10.6175
2003-09-04,10.6125
2003-09-05,10.4425
2003-09-08,10.5475
2003-09-09,10.3925
2003-09-10,10.2975
2003-09-11,10.1925
2003-09-12,10.1975
2003-09-15,10.2
2003-09-16,10.3775
2003-09-17,10.2175
2003-09-18,10.375
2003-09-19,10.35
2003-09-22,10.4175
2003-09-23,10.325
2003-09-24,10.4625
2003-09-25,10.3125
2003-09-26,10.165
2003-09-29,10.2375
2003-09-30,10.435
2003-10-01,10.4475
2003-10-02,10.5675
2003-10-03,10.6325
2003-10-06,10.6
2003-10-07,10.625
2003-10-08,10.59
2003-10-09,10.525
2003-10-10,10.6875
2003-10-13,10.695
2003-10-14,10.6025
2003-10-15,10.365
2003-10-16,10.5
2003-10-17,10.4375
2003-10-20,10.36
2003-10-21,10.5075
2003-10-22,10.5125
2003-10-23,10.4775
2003-10-24,10.49
2003-10-27,10.34
2003-10-28,10.2925
2003-10-29,10.405
2003-10-30,10.3
2003-10-31,10.535
2003-11-03,10.5625
2003-11-04,10.5125
2003-11-05,10.4125
2003-11-06,10.4125
2003-11-07,10.4375
2003-11-10,10.425
2003-11-11,10.455
2003-11-12,10.65
2003-11-13,10.775
2003-11-14,10.75
2003-11-17,10.6125
2003-11-18,10.6275
2003-11-19,10.645
2003-11-20,10.65
2003-11-21,10.51
2003-11-24,10.425
2003-11-25,10.4725
2003-11-26,10.475
2003-11-28,10.485
2003-12-01,10.605
2003-12-02,10.7125
2003-12-03,10.5875
2003-12-04,11.14
2003-12-05,11.13
2003-12-08,11.2125
2003-12-09,11.2625
2003-12-10,11.1975
