Date,ZAYO
2019-05-01,31.120001000000002
2019-05-02,31.01
2019-05-03,31.24
2019-05-06,31.02
2019-05-07,30.620001000000002
2019-05-08,33.0
2019-05-09,32.91
2019-05-10,32.830002
2019-05-13,32.919998
2019-05-14,32.849998
2019-05-15,32.860001000000004
2019-05-16,32.810001
2019-05-17,32.700001
2019-05-20,32.700001
2019-05-21,32.740002000000004
2019-05-22,32.689999
2019-05-23,32.619999
2019-05-24,32.619999
2019-05-28,32.34
2019-05-29,32.580002
2019-05-30,32.509997999999996
2019-05-31,32.700001
2019-06-03,32.669998
2019-06-04,32.75
2019-06-05,32.75
2019-06-06,32.73
2019-06-07,32.68
2019-06-10,32.650002
2019-06-11,32.669998
2019-06-12,32.619999
2019-06-13,32.639998999999996
2019-06-14,32.599998
2019-06-17,32.610001000000004
2019-06-18,32.790001000000004
2019-06-19,32.889998999999996
2019-06-20,32.860001000000004
2019-06-21,33.040001000000004
2019-06-24,33.0
2019-06-25,33.0
2019-06-26,33.139998999999996
2019-06-27,33.099998
2019-06-28,32.91
2019-07-01,33.150002
2019-07-02,33.029999
2019-07-03,33.16
2019-07-05,33.169998
2019-07-08,33.330002
2019-07-09,33.419998
2019-07-10,33.369999
2019-07-11,33.43
2019-07-12,33.48
2019-07-15,33.5
2019-07-16,33.490002000000004
2019-07-17,33.5
2019-07-18,33.59
2019-07-19,33.540001000000004
2019-07-22,33.5
2019-07-23,33.540001000000004
2019-07-24,33.580002
2019-07-25,33.540001000000004
2019-07-26,33.630001
2019-07-29,33.66
2019-07-30,33.75
2019-07-31,33.73
2019-08-01,33.75
2019-08-02,33.77
2019-08-05,33.66
2019-08-06,33.75
2019-08-07,33.610001000000004
2019-08-08,33.689999
2019-08-09,33.720001
2019-08-12,33.709998999999996
2019-08-13,33.82
2019-08-14,33.740002000000004
2019-08-15,33.77
2019-08-16,33.790001000000004
2019-08-19,33.830002
2019-08-20,33.790001000000004
2019-08-21,33.759997999999996
2019-08-22,33.900002
2019-08-23,33.869999
2019-08-26,33.880001
2019-08-27,33.889998999999996
2019-08-28,33.799999
2019-08-29,33.669998
2019-08-30,33.66
2019-09-03,33.560001
2019-09-04,33.75
2019-09-05,33.759997999999996
2019-09-06,33.82
2019-09-09,33.799999
2019-09-10,33.790001000000004
2019-09-11,33.869999
2019-09-12,33.860001000000004
2019-09-13,33.799999
2019-09-16,33.84
2019-09-17,33.82
2019-09-18,33.830002
2019-09-19,33.849998
2019-09-20,33.900002
2019-09-23,34.009997999999996
2019-09-24,33.959998999999996
2019-09-25,33.889998999999996
2019-09-26,33.84
2019-09-27,33.900002
2019-09-30,33.900002
2019-10-01,33.880001
2019-10-02,33.849998
2019-10-03,33.950001
2019-10-04,33.919998
2019-10-07,33.939999
2019-10-08,33.900002
2019-10-09,33.91
2019-10-10,34.0
2019-10-11,33.950001
2019-10-14,33.98
2019-10-15,34.110001000000004
2019-10-16,34.150002
2019-10-17,34.200001
2019-10-18,34.330002
2019-10-21,34.27
2019-10-22,34.220001
2019-10-23,34.279999
2019-10-24,34.27
2019-10-25,34.279999
2019-10-28,34.209998999999996
2019-10-29,34.150002
2019-10-30,34.240002000000004
2019-10-31,34.139998999999996
2019-11-01,34.220001
2019-11-04,34.290001000000004
2019-11-05,34.23
2019-11-06,34.290001000000004
2019-11-07,34.27
2019-11-08,34.23
2019-11-11,34.200001
2019-11-12,34.240002000000004
2019-11-13,34.259997999999996
2019-11-14,34.18
2019-11-15,34.290001000000004
2019-11-18,34.330002
2019-11-19,34.34
2019-11-20,34.299999
2019-11-21,34.310001
2019-11-22,34.299999
2019-11-25,34.220001
2019-11-26,34.310001
2019-11-27,34.200001
2019-11-29,34.240002000000004
2019-12-02,34.200001
2019-12-03,34.279999
2019-12-04,34.209998999999996
2019-12-05,34.279999
2019-12-06,34.279999
2019-12-09,34.259997999999996
2019-12-10,34.299999
2019-12-11,34.259997999999996
2019-12-12,34.279999
2019-12-13,34.25
2019-12-16,34.380001
2019-12-17,34.380001
2019-12-18,34.439999
2019-12-19,34.560001
2019-12-20,34.59
2019-12-23,34.540001000000004
2019-12-24,34.509997999999996
2019-12-26,34.560001
2019-12-27,34.59
2019-12-30,34.619999
2019-12-31,34.650002
2020-01-02,34.689999
2020-01-03,34.720001
2020-01-06,34.66
2020-01-07,34.66
2020-01-08,34.68
2020-01-09,34.669998
2020-01-10,34.689999
2020-01-13,34.669998
2020-01-14,34.689999
2020-01-15,34.709998999999996
2020-01-16,34.740002000000004
2020-01-17,34.77
2020-01-21,34.779999
2020-01-22,34.799999
2020-01-23,34.799999
2020-01-24,34.779999
2020-01-27,34.790001000000004
2020-01-28,34.75
2020-01-29,34.759997999999996
2020-01-30,34.759997999999996
2020-01-31,34.75
2020-02-03,34.860001000000004
2020-02-04,34.869999
2020-02-05,34.900002
2020-02-06,34.91
2020-02-07,34.91
2020-02-10,34.919998
2020-02-11,34.900002
2020-02-12,34.91
2020-02-13,34.919998
2020-02-14,34.91
2020-02-18,34.970001
2020-02-19,34.959998999999996
2020-02-20,35.0
2020-02-21,34.98
2020-02-24,34.93
2020-02-25,34.91
2020-02-26,34.880001
2020-02-27,34.900002
2020-02-28,34.990002000000004
2020-03-02,34.939999
2020-03-03,34.950001
2020-03-04,34.98
2020-03-05,34.959998999999996
2020-03-06,34.990002000000004
2020-03-09,34.990002000000004
2020-03-10,34.990002000000004
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-30,
2020-03-31,
2020-04-01,
2020-04-02,
2020-04-03,
2020-04-06,
2020-04-07,
2020-04-08,
2020-04-09,
2020-04-13,
2020-04-14,
2020-04-15,
2020-04-16,
2020-04-17,
2020-04-20,
2020-04-21,
2020-04-22,
2020-04-23,
2020-04-24,
2020-04-27,
2020-04-28,
2020-04-29,
2020-04-30,
2020-05-01,
2020-05-04,
2020-05-05,
2020-05-06,
2020-05-07,
