Date,RDN
2011-09-21,2.51
2011-09-22,2.2
2011-09-23,2.21
2011-09-26,2.11
2011-09-27,2.29
2011-09-28,2.26
2011-09-29,2.33
2011-09-30,2.19
2011-10-03,2.0
2011-10-04,2.05
2011-10-05,2.08
2011-10-06,2.33
2011-10-07,2.21
2011-10-10,2.41
2011-10-11,2.55
2011-10-12,2.39
2011-10-13,2.47
2011-10-14,2.42
2011-10-17,2.29
2011-10-18,2.5
2011-10-19,2.64
2011-10-20,2.63
2011-10-21,2.45
2011-10-24,2.39
2011-10-25,2.3
2011-10-26,2.23
2011-10-27,2.46
2011-10-28,2.54
2011-10-31,2.35
2011-11-01,2.55
2011-11-02,2.7
2011-11-03,2.81
2011-11-04,2.84
2011-11-07,2.97
2011-11-08,3.4
2011-11-09,3.11
2011-11-10,2.76
2011-11-11,2.56
2011-11-14,2.53
2011-11-15,2.48
2011-11-16,2.42
2011-11-17,2.35
2011-11-18,2.34
2011-11-21,2.18
2011-11-22,2.17
2011-11-23,2.13
2011-11-25,2.19
2011-11-28,2.39
2011-11-29,2.04
2011-11-30,2.16
2011-12-01,2.35
2011-12-02,2.24
2011-12-05,2.49
2011-12-06,2.39
2011-12-07,2.56
2011-12-08,2.4
2011-12-09,2.38
2011-12-12,2.22
2011-12-13,2.17
2011-12-14,2.11
2011-12-15,2.1
2011-12-16,2.04
2011-12-19,1.95
2011-12-20,2.07
2011-12-21,1.97
2011-12-22,2.13
2011-12-23,2.25
2011-12-27,2.3
2011-12-28,2.2
2011-12-29,2.26
2011-12-30,2.34
2012-01-03,2.29
2012-01-04,2.33
2012-01-05,2.59
2012-01-06,2.44
2012-01-09,2.37
2012-01-10,2.53
2012-01-11,2.7
2012-01-12,2.97
2012-01-13,2.99
2012-01-17,2.93
2012-01-18,3.07
2012-01-19,3.08
2012-01-20,3.09
2012-01-23,2.97
2012-01-24,2.95
2012-01-25,2.88
2012-01-26,2.59
2012-01-27,2.66
2012-01-30,2.75
2012-01-31,2.75
2012-02-01,2.79
2012-02-02,2.81
2012-02-03,3.06
2012-02-06,3.24
2012-02-07,3.28
2012-02-08,3.43
2012-02-09,3.7
2012-02-10,3.39
2012-02-13,3.63
2012-02-14,3.61
2012-02-15,3.4
2012-02-16,3.61
2012-02-17,3.76
2012-02-21,4.1
2012-02-22,3.9
2012-02-23,3.76
2012-02-24,3.62
2012-02-27,3.77
2012-02-28,3.76
2012-02-29,3.79
2012-03-01,3.69
2012-03-02,3.54
2012-03-05,3.67
2012-03-06,3.46
2012-03-07,3.7
2012-03-08,3.8
2012-03-09,3.92
2012-03-12,3.78
2012-03-13,3.97
2012-03-14,4.25
2012-03-15,4.39
2012-03-16,4.17
2012-03-19,4.37
2012-03-20,4.46
2012-03-21,4.61
2012-03-22,4.45
2012-03-23,4.42
2012-03-26,4.58
2012-03-27,4.46
2012-03-28,4.46
2012-03-29,4.38
2012-03-30,4.35
2012-04-02,4.35
2012-04-03,4.27
2012-04-04,4.12
2012-04-05,3.91
2012-04-09,3.66
2012-04-10,3.49
2012-04-11,3.69
2012-04-12,3.73
2012-04-13,3.54
2012-04-16,3.44
2012-04-17,3.48
2012-04-18,3.32
2012-04-19,3.2
2012-04-20,3.1
2012-04-23,2.92
2012-04-24,3.13
2012-04-25,3.3
2012-04-26,3.19
2012-04-27,3.25
2012-04-30,3.12
2012-05-01,2.89
2012-05-02,2.62
2012-05-03,2.42
2012-05-04,2.48
2012-05-07,2.47
2012-05-08,2.41
2012-05-09,2.43
2012-05-10,2.43
2012-05-11,2.36
2012-05-14,2.37
2012-05-15,2.28
2012-05-16,2.15
2012-05-17,2.08
2012-05-18,2.02
2012-05-21,2.39
2012-05-22,2.61
2012-05-23,2.48
2012-05-24,2.54
2012-05-25,2.44
2012-05-29,2.63
2012-05-30,2.48
2012-05-31,2.48
2012-06-01,2.22
2012-06-04,2.2
2012-06-05,2.37
2012-06-06,2.45
2012-06-07,2.47
2012-06-08,2.57
2012-06-11,2.42
2012-06-12,2.55
2012-06-13,2.52
2012-06-14,2.61
2012-06-15,2.75
2012-06-18,2.81
2012-06-19,2.92
2012-06-20,2.89
2012-06-21,2.75
2012-06-22,2.81
2012-06-25,2.68
2012-06-26,2.64
2012-06-27,2.93
2012-06-28,3.17
2012-06-29,3.29
2012-07-02,3.39
2012-07-03,3.46
2012-07-05,3.31
2012-07-06,3.22
2012-07-09,3.07
2012-07-10,3.04
2012-07-11,2.98
2012-07-12,2.86
2012-07-13,3.01
2012-07-16,3.02
2012-07-17,2.98
2012-07-18,3.06
2012-07-19,2.96
2012-07-20,2.9
2012-07-23,2.72
2012-07-24,2.74
2012-07-25,2.77
2012-07-26,2.74
2012-07-27,2.8
2012-07-30,2.83
2012-07-31,2.8
2012-08-01,3.13
2012-08-02,2.69
2012-08-03,2.86
2012-08-06,3.11
2012-08-07,3.06
2012-08-08,2.96
2012-08-09,3.0
2012-08-10,3.1
2012-08-13,3.21
2012-08-14,3.12
2012-08-15,3.17
2012-08-16,3.24
2012-08-17,3.34
2012-08-20,3.38
2012-08-21,3.44
2012-08-22,3.4
2012-08-23,3.34
2012-08-24,3.36
2012-08-27,3.28
2012-08-28,3.38
2012-08-29,3.49
2012-08-30,3.51
2012-08-31,3.36
2012-09-04,3.34
2012-09-05,3.3
2012-09-06,4.04
2012-09-07,4.33
2012-09-10,4.62
2012-09-11,4.84
2012-09-12,4.8
2012-09-13,4.55
2012-09-14,4.72
2012-09-17,4.54
2012-09-18,4.4
2012-09-19,4.68
2012-09-20,4.5
2012-09-21,4.6
2012-09-24,4.52
2012-09-25,4.3
2012-09-26,4.36
2012-09-27,4.39
2012-09-28,4.34
2012-10-01,4.28
2012-10-02,4.33
2012-10-03,4.45
2012-10-04,4.65
2012-10-05,4.62
2012-10-08,4.38
2012-10-09,4.3
2012-10-10,4.37
2012-10-11,4.37
2012-10-12,4.35
2012-10-15,4.6
2012-10-16,4.72
2012-10-17,5.13
2012-10-18,4.87
2012-10-19,4.66
2012-10-22,4.75
2012-10-23,4.59
2012-10-24,4.46
2012-10-25,4.57
2012-10-26,4.4
2012-10-31,4.69
2012-11-01,5.37
2012-11-02,5.38
2012-11-05,4.83
2012-11-06,4.71
2012-11-07,4.47
2012-11-08,4.57
2012-11-09,4.56
2012-11-12,4.57
2012-11-13,4.33
2012-11-14,4.01
2012-11-15,3.91
2012-11-16,4.18
2012-11-19,4.32
2012-11-20,4.2
2012-11-21,4.26
2012-11-23,4.24
2012-11-26,4.24
2012-11-27,4.23
2012-11-28,4.28
2012-11-29,4.35
2012-11-30,4.38
2012-12-03,4.55
2012-12-04,4.61
2012-12-05,4.62
2012-12-06,4.78
2012-12-07,4.73
2012-12-10,4.81
2012-12-11,4.89
2012-12-12,4.94
2012-12-13,5.05
2012-12-14,4.95
2012-12-17,5.09
2012-12-18,5.26
2012-12-19,5.29
2012-12-20,5.32
2012-12-21,5.13
2012-12-24,5.4
2012-12-26,5.64
2012-12-27,5.77
2012-12-28,5.72
2012-12-31,6.11
2013-01-02,6.31
2013-01-03,6.4
2013-01-04,6.48
2013-01-07,6.34
2013-01-08,6.25
2013-01-09,6.26
2013-01-10,6.13
2013-01-11,6.18
2013-01-14,6.09
2013-01-15,6.11
2013-01-16,6.04
2013-01-17,6.18
2013-01-18,6.14
2013-01-22,6.62
2013-01-23,6.67
2013-01-24,6.39
2013-01-25,6.6
2013-01-28,6.66
2013-01-29,6.43
2013-01-30,6.32
2013-01-31,6.43
2013-02-01,6.77
2013-02-04,6.85
2013-02-05,6.89
2013-02-06,7.05
2013-02-07,6.88
2013-02-08,6.72
2013-02-11,6.51
2013-02-12,6.9
2013-02-13,6.94
2013-02-14,7.21
2013-02-15,7.25
2013-02-19,7.59
2013-02-20,7.5
2013-02-21,7.71
2013-02-22,7.95
2013-02-25,8.15
2013-02-26,8.43
2013-02-27,8.45
2013-02-28,8.81
2013-03-01,9.17
2013-03-04,9.87
2013-03-05,10.49
2013-03-06,9.93
2013-03-07,9.37
2013-03-08,9.53
2013-03-11,10.09
2013-03-12,9.93
2013-03-13,10.14
2013-03-14,10.38
2013-03-15,10.04
2013-03-18,10.17
2013-03-19,9.89
2013-03-20,10.13
2013-03-21,10.11
2013-03-22,10.28
2013-03-25,10.3
2013-03-26,10.24
2013-03-27,10.43
2013-03-28,10.71
2013-04-01,10.35
2013-04-02,10.2
2013-04-03,9.85
2013-04-04,10.22
2013-04-05,10.15
2013-04-08,10.73
2013-04-09,10.97
2013-04-10,11.27
2013-04-11,11.32
2013-04-12,11.16
2013-04-15,10.45
2013-04-16,10.65
2013-04-17,10.16
2013-04-18,10.07
2013-04-19,10.69
2013-04-22,10.7
2013-04-23,11.05
2013-04-24,11.27
2013-04-25,11.7
2013-04-26,11.78
2013-04-29,12.02
2013-04-30,11.95
2013-05-01,11.44
2013-05-02,11.89
2013-05-03,12.09
2013-05-06,12.49
2013-05-07,13.03
2013-05-08,13.03
2013-05-09,13.02
2013-05-10,13.26
2013-05-13,13.37
2013-05-14,13.99
2013-05-15,13.7
2013-05-16,13.27
2013-05-17,13.69
2013-05-20,13.62
2013-05-21,13.73
2013-05-22,13.27
2013-05-23,13.4
2013-05-24,13.13
2013-05-28,13.49
2013-05-29,13.22
2013-05-30,13.17
2013-05-31,12.87
2013-06-03,12.78
2013-06-04,12.31
2013-06-05,12.0
2013-06-06,12.48
2013-06-07,12.66
2013-06-10,13.21
2013-06-11,12.98
2013-06-12,12.88
2013-06-13,12.86
2013-06-14,12.73
2013-06-17,12.92
2013-06-18,12.9
2013-06-19,12.73
2013-06-20,12.07
2013-06-21,11.78
2013-06-24,11.0
2013-06-25,11.37
2013-06-26,11.38
2013-06-27,11.98
2013-06-28,11.62
2013-07-01,11.81
2013-07-02,11.56
2013-07-03,11.68
2013-07-05,11.89
2013-07-08,12.18
2013-07-09,12.05
2013-07-10,11.85
2013-07-11,12.24
2013-07-12,12.19
2013-07-15,12.26
2013-07-16,12.48
2013-07-17,12.73
2013-07-18,13.18
2013-07-19,13.2
2013-07-22,13.28
2013-07-23,13.83
2013-07-24,13.87
2013-07-25,14.07
2013-07-26,13.98
2013-07-29,13.93
2013-07-30,14.15
2013-07-31,14.05
2013-08-01,14.49
2013-08-02,14.59
2013-08-05,14.55
2013-08-06,14.21
2013-08-07,14.21
2013-08-08,14.15
2013-08-09,14.0
2013-08-12,13.71
2013-08-13,13.34
2013-08-14,13.05
2013-08-15,12.99
2013-08-16,13.06
2013-08-19,12.65
2013-08-20,13.18
2013-08-21,12.89
2013-08-22,13.18
2013-08-23,13.01
2013-08-26,13.05
2013-08-27,12.53
2013-08-28,12.79
2013-08-29,13.21
2013-08-30,13.55
2013-09-03,13.62
2013-09-04,13.73
2013-09-05,13.87
2013-09-06,13.48
2013-09-09,13.71
2013-09-10,13.98
2013-09-11,13.74
2013-09-12,13.26
2013-09-13,13.53
2013-09-16,13.64
2013-09-17,14.05
2013-09-18,14.25
2013-09-19,14.02
2013-09-20,13.73
2013-09-23,13.46
2013-09-24,13.74
2013-09-25,13.94
2013-09-26,14.16
2013-09-27,13.91
2013-09-30,13.93
2013-10-01,13.91
2013-10-02,14.02
2013-10-03,13.93
2013-10-04,13.97
2013-10-07,13.78
2013-10-08,13.32
2013-10-09,13.1
2013-10-10,13.5
2013-10-11,13.67
2013-10-14,13.75
2013-10-15,13.43
2013-10-16,14.46
2013-10-17,14.4
2013-10-18,14.39
2013-10-21,14.14
2013-10-22,14.19
2013-10-23,14.12
2013-10-24,14.18
2013-10-25,14.28
2013-10-28,14.66
2013-10-29,14.96
2013-10-30,14.66
2013-10-31,14.57
2013-11-01,14.52
2013-11-04,14.74
2013-11-05,14.9
2013-11-06,14.52
2013-11-07,13.27
2013-11-08,13.0
2013-11-11,13.04
2013-11-12,12.75
2013-11-13,12.71
2013-11-14,13.03
2013-11-15,13.21
2013-11-18,13.07
2013-11-19,12.95
2013-11-20,13.0
2013-11-21,13.48
2013-11-22,13.66
2013-11-25,13.75
2013-11-26,14.22
2013-11-27,14.28
2013-11-29,14.26
2013-12-02,14.36
2013-12-03,14.33
2013-12-04,14.45
2013-12-05,14.61
2013-12-06,14.5
2013-12-09,14.39
2013-12-10,14.17
2013-12-11,13.91
2013-12-12,14.41
2013-12-13,14.24
2013-12-16,14.3
2013-12-17,14.06
2013-12-18,14.14
2013-12-19,13.97
2013-12-20,13.93
2013-12-23,14.56
2013-12-24,14.63
2013-12-26,14.55
2013-12-27,14.37
2013-12-30,14.22
2013-12-31,14.12
2014-01-02,14.06
2014-01-03,14.07
2014-01-06,13.9
2014-01-07,13.82
2014-01-08,14.76
2014-01-09,15.08
2014-01-10,15.29
2014-01-13,14.99
2014-01-14,15.4
2014-01-15,15.64
2014-01-16,15.69
2014-01-17,15.5
2014-01-21,15.72
2014-01-22,15.77
2014-01-23,15.59
2014-01-24,14.81
2014-01-27,14.61
2014-01-28,15.0
2014-01-29,14.48
2014-01-30,14.69
2014-01-31,14.88
2014-02-03,14.27
2014-02-04,14.33
2014-02-05,15.19
2014-02-06,15.2
2014-02-07,15.46
2014-02-10,15.46
2014-02-11,15.62
2014-02-12,15.67
2014-02-13,15.87
2014-02-14,15.78
2014-02-18,15.95
2014-02-19,15.59
2014-02-20,15.69
2014-02-21,15.4
2014-02-24,15.58
2014-02-25,15.5
2014-02-26,15.66
2014-02-27,15.67
2014-02-28,15.55
2014-03-03,15.42
2014-03-04,16.07
2014-03-05,15.9
2014-03-06,15.94
2014-03-07,15.76
2014-03-10,15.61
2014-03-11,15.84
2014-03-12,15.63
2014-03-13,15.18
2014-03-14,15.29
2014-03-17,15.36
2014-03-18,15.65
2014-03-19,15.6
2014-03-20,15.59
2014-03-21,15.32
2014-03-24,15.29
2014-03-25,15.04
2014-03-26,15.0
2014-03-27,14.45
2014-03-28,14.55
2014-03-31,15.03
2014-04-01,15.16
2014-04-02,15.24
2014-04-03,14.87
2014-04-04,14.54
2014-04-07,14.14
2014-04-08,14.48
2014-04-09,14.82
2014-04-10,14.22
2014-04-11,14.04
2014-04-14,13.59
2014-04-15,13.67
2014-04-16,13.73
2014-04-17,13.91
2014-04-21,13.95
2014-04-22,14.47
2014-04-23,14.34
2014-04-24,14.33
2014-04-25,13.89
2014-04-28,13.75
2014-04-29,13.68
2014-04-30,13.98
2014-05-01,13.98
2014-05-02,14.27
2014-05-05,14.3
2014-05-06,14.05
2014-05-07,14.83
2014-05-08,14.72
2014-05-09,14.69
2014-05-12,14.67
2014-05-13,14.87
2014-05-14,14.7
2014-05-15,14.31
2014-05-16,14.15
2014-05-19,14.3
2014-05-20,14.26
2014-05-21,14.12
2014-05-22,14.11
2014-05-23,14.24
2014-05-27,14.41
2014-05-28,14.3
2014-05-29,14.49
2014-05-30,14.42
2014-06-02,14.33
2014-06-03,14.62
2014-06-04,14.57
2014-06-05,15.01
2014-06-06,15.27
2014-06-09,15.24
2014-06-10,15.3
2014-06-11,15.19
2014-06-12,14.95
2014-06-13,15.15
2014-06-16,15.17
2014-06-17,15.44
2014-06-18,15.45
2014-06-19,15.22
2014-06-20,15.08
2014-06-23,15.25
2014-06-24,15.12
2014-06-25,15.28
2014-06-26,15.12
2014-06-27,14.97
2014-06-30,14.81
2014-07-01,14.68
2014-07-02,14.79
2014-07-03,14.67
2014-07-07,14.25
2014-07-08,14.07
2014-07-09,14.11
2014-07-10,14.55
2014-07-11,13.77
2014-07-14,13.86
2014-07-15,13.68
2014-07-16,13.1
2014-07-17,12.97
2014-07-18,13.17
2014-07-21,13.08
2014-07-22,13.1
2014-07-23,13.24
2014-07-24,13.24
2014-07-25,13.17
2014-07-28,13.09
2014-07-29,12.94
2014-07-30,12.89
2014-07-31,12.66
2014-08-01,12.56
2014-08-04,12.45
2014-08-05,12.5
2014-08-06,12.75
2014-08-07,13.42
2014-08-08,13.42
2014-08-11,13.55
2014-08-12,13.57
2014-08-13,13.7
2014-08-14,14.12
2014-08-15,14.26
2014-08-18,14.3
2014-08-19,14.42
2014-08-20,14.26
2014-08-21,14.3
2014-08-22,14.28
2014-08-25,14.23
2014-08-26,14.4
2014-08-27,14.39
2014-08-28,14.38
2014-08-29,14.56
2014-09-02,14.67
2014-09-03,14.56
2014-09-04,14.65
2014-09-05,14.6
2014-09-08,14.87
2014-09-09,14.74
2014-09-10,14.8
2014-09-11,14.78
2014-09-12,14.7
2014-09-15,14.6
2014-09-16,14.53
2014-09-17,14.83
2014-09-18,14.89
2014-09-19,14.76
2014-09-22,14.61
2014-09-23,14.4
2014-09-24,14.45
2014-09-25,14.33
2014-09-26,14.38
2014-09-29,14.37
2014-09-30,14.26
2014-10-01,14.18
2014-10-02,14.29
2014-10-03,14.45
2014-10-06,14.36
2014-10-07,14.22
2014-10-08,14.7
2014-10-09,14.17
2014-10-10,14.33
2014-10-13,14.23
2014-10-14,14.45
2014-10-15,14.59
2014-10-16,14.89
2014-10-17,15.42
2014-10-20,15.51
2014-10-21,15.5
2014-10-22,15.29
2014-10-23,15.18
2014-10-24,15.33
2014-10-27,15.34
2014-10-28,15.6
2014-10-29,15.49
2014-10-30,16.290001
2014-10-31,16.85
2014-11-03,16.530001000000002
2014-11-04,16.459999
2014-11-05,16.370001000000002
2014-11-06,16.389999
2014-11-07,16.48
2014-11-10,16.48
2014-11-11,16.77
2014-11-12,16.639999
2014-11-13,16.48
2014-11-14,16.370001000000002
2014-11-17,16.73
2014-11-18,16.93
2014-11-19,16.73
2014-11-20,16.99
2014-11-21,17.0
2014-11-24,16.85
2014-11-25,16.91
2014-11-26,17.09
2014-11-28,17.049999
2014-12-01,16.91
2014-12-02,17.0
2014-12-03,17.139999
2014-12-04,17.280001000000002
2014-12-05,17.139999
2014-12-08,17.200001
2014-12-09,17.49
2014-12-10,16.889999
2014-12-11,16.91
2014-12-12,16.68
2014-12-15,16.530001000000002
2014-12-16,16.290001
2014-12-17,16.67
2014-12-18,16.6
2014-12-19,16.309998999999998
2014-12-22,16.280001000000002
2014-12-23,16.6
2014-12-24,16.780001000000002
2014-12-26,16.959999
2014-12-29,16.870001000000002
2014-12-30,16.83
2014-12-31,16.719998999999998
2015-01-02,16.969998999999998
2015-01-05,16.799999
2015-01-06,16.530001000000002
2015-01-07,15.85
2015-01-08,15.71
2015-01-09,15.59
2015-01-12,15.49
2015-01-13,15.69
2015-01-14,15.88
2015-01-15,15.78
2015-01-16,15.94
2015-01-20,15.98
2015-01-21,16.0
2015-01-22,16.34
2015-01-23,16.33
2015-01-26,16.620001000000002
2015-01-27,16.42
2015-01-28,16.030001000000002
2015-01-29,16.120001000000002
2015-01-30,15.76
2015-02-02,16.040001
2015-02-03,16.66
2015-02-04,16.709999
2015-02-05,16.889999
2015-02-06,16.959999
2015-02-09,16.73
2015-02-10,16.879998999999998
2015-02-11,16.700001
2015-02-12,16.530001000000002
2015-02-13,16.1
2015-02-17,16.030001000000002
2015-02-18,15.88
2015-02-19,15.74
2015-02-20,15.81
2015-02-23,15.77
2015-02-24,15.91
2015-02-25,15.91
2015-02-26,15.95
2015-02-27,15.81
2015-03-02,16.02
2015-03-03,16.23
2015-03-04,16.33
2015-03-05,16.33
2015-03-06,16.0
2015-03-09,16.17
2015-03-10,16.18
2015-03-11,16.280001000000002
2015-03-12,16.440001000000002
2015-03-13,16.32
2015-03-16,16.58
2015-03-17,16.75
2015-03-18,16.959999
2015-03-19,16.809998999999998
2015-03-20,17.030001000000002
2015-03-23,17.01
2015-03-24,16.99
2015-03-25,16.6
2015-03-26,16.440001000000002
2015-03-27,16.35
2015-03-30,16.690001000000002
2015-03-31,16.790001
2015-04-01,16.700001
2015-04-02,16.879998999999998
2015-04-06,17.08
2015-04-07,17.08
2015-04-08,17.34
2015-04-09,17.290001
2015-04-10,17.440001000000002
2015-04-13,17.379998999999998
2015-04-14,17.43
2015-04-15,17.24
2015-04-16,17.16
2015-04-17,17.15
2015-04-20,17.940001000000002
2015-04-21,17.91
2015-04-22,18.1
2015-04-23,18.450001
2015-04-24,18.370001000000002
2015-04-27,18.280001000000002
2015-04-28,18.41
2015-04-29,18.23
2015-04-30,17.860001
2015-05-01,17.73
2015-05-04,17.85
2015-05-05,17.66
2015-05-06,17.6
2015-05-07,17.889999
2015-05-08,18.1
2015-05-11,18.18
2015-05-12,18.129998999999998
2015-05-13,18.16
2015-05-14,18.200001
2015-05-15,17.91
2015-05-18,17.91
2015-05-19,17.76
2015-05-20,17.870001000000002
2015-05-21,17.940001000000002
2015-05-22,17.780001000000002
2015-05-26,17.58
2015-05-27,17.860001
2015-05-28,17.91
2015-05-29,17.92
2015-06-01,17.879998999999998
2015-06-02,17.93
2015-06-03,18.15
2015-06-04,17.98
2015-06-05,17.969998999999998
2015-06-08,17.879998999999998
2015-06-09,17.73
2015-06-10,18.110001
2015-06-11,18.35
2015-06-12,18.360001
2015-06-15,18.370001000000002
2015-06-16,18.58
2015-06-17,18.68
2015-06-18,18.66
2015-06-19,18.5
2015-06-22,18.84
2015-06-23,18.870001000000002
2015-06-24,18.66
2015-06-25,18.92
2015-06-26,18.870001000000002
2015-06-29,18.6
2015-06-30,18.76
2015-07-01,18.66
2015-07-02,18.65
2015-07-06,18.49
2015-07-07,18.42
2015-07-08,18.23
2015-07-09,18.42
2015-07-10,18.41
2015-07-13,18.6
2015-07-14,18.82
2015-07-15,18.82
2015-07-16,18.75
2015-07-17,18.719998999999998
2015-07-20,18.610001
2015-07-21,18.530001000000002
2015-07-22,18.440001000000002
2015-07-23,18.34
2015-07-24,18.209999
2015-07-27,18.33
2015-07-28,18.440001000000002
2015-07-29,18.51
2015-07-30,18.540001
2015-07-31,18.459999
2015-08-03,18.42
2015-08-04,18.290001
2015-08-05,18.27
2015-08-06,18.280001000000002
2015-08-07,18.139999
2015-08-10,18.5
2015-08-11,18.33
2015-08-12,18.34
2015-08-13,18.360001
2015-08-14,18.57
2015-08-17,18.450001
2015-08-18,18.24
2015-08-19,18.139999
2015-08-20,17.84
2015-08-21,17.49
2015-08-24,16.93
2015-08-25,16.889999
2015-08-26,17.41
2015-08-27,17.9
2015-08-28,17.950001
2015-08-31,17.98
2015-09-01,17.26
2015-09-02,17.43
2015-09-03,17.389999
2015-09-04,17.18
2015-09-08,17.360001
2015-09-09,17.23
2015-09-10,17.370001000000002
2015-09-11,17.42
2015-09-14,17.49
2015-09-15,17.51
2015-09-16,17.58
2015-09-17,17.49
2015-09-18,17.0
2015-09-21,17.02
2015-09-22,16.629998999999998
2015-09-23,16.51
2015-09-24,16.26
2015-09-25,16.280001000000002
2015-09-28,15.84
2015-09-29,15.85
2015-09-30,15.91
2015-10-01,15.9
2015-10-02,16.09
2015-10-05,16.4
2015-10-06,16.440001000000002
2015-10-07,16.67
2015-10-08,16.799999
2015-10-09,16.73
2015-10-12,16.889999
2015-10-13,16.549999
2015-10-14,16.59
2015-10-15,16.879998999999998
2015-10-16,16.709999
2015-10-19,16.719998999999998
2015-10-20,16.08
2015-10-21,15.75
2015-10-22,15.81
2015-10-23,15.98
2015-10-26,16.15
2015-10-27,14.48
2015-10-28,14.3
2015-10-29,14.52
2015-10-30,14.47
2015-11-02,14.14
2015-11-03,13.95
2015-11-04,13.9
2015-11-05,14.23
2015-11-06,14.6
2015-11-09,14.54
2015-11-10,14.51
2015-11-11,14.29
2015-11-12,13.98
2015-11-13,14.01
2015-11-16,14.07
2015-11-17,14.24
2015-11-18,14.38
2015-11-19,14.28
2015-11-20,14.22
2015-11-23,14.23
2015-11-24,14.32
2015-11-25,14.29
2015-11-27,14.33
2015-11-30,14.25
2015-12-01,14.31
2015-12-02,14.16
2015-12-03,14.08
2015-12-04,14.13
2015-12-07,13.92
2015-12-08,13.92
2015-12-09,13.78
2015-12-10,13.93
2015-12-11,13.68
2015-12-14,13.34
2015-12-15,13.28
2015-12-16,12.87
2015-12-17,13.09
2015-12-18,13.27
2015-12-21,13.47
2015-12-22,13.72
2015-12-23,13.8
2015-12-24,13.79
2015-12-28,13.62
2015-12-29,13.76
2015-12-30,13.51
2015-12-31,13.39
2016-01-04,13.18
2016-01-05,13.1
2016-01-06,12.96
2016-01-07,12.61
2016-01-08,11.91
2016-01-11,11.83
2016-01-12,11.37
2016-01-13,11.37
2016-01-14,11.53
2016-01-15,11.4
2016-01-19,11.11
2016-01-20,11.06
2016-01-21,10.29
2016-01-22,10.24
2016-01-25,9.37
2016-01-26,9.5
2016-01-27,9.76
2016-01-28,9.96
2016-01-29,10.06
2016-02-01,10.44
2016-02-02,10.17
2016-02-03,10.22
2016-02-04,10.79
2016-02-05,10.65
2016-02-08,10.43
2016-02-09,10.65
2016-02-10,10.59
2016-02-11,10.65
2016-02-12,11.22
2016-02-16,11.15
2016-02-17,11.23
2016-02-18,11.01
2016-02-19,10.84
2016-02-22,11.0
2016-02-23,10.78
2016-02-24,10.75
2016-02-25,10.88
2016-02-26,11.09
2016-02-29,10.8
2016-03-01,11.47
2016-03-02,11.54
2016-03-03,11.78
2016-03-04,11.94
2016-03-07,11.96
2016-03-08,11.77
2016-03-09,11.66
2016-03-10,11.8
2016-03-11,12.08
2016-03-14,12.11
2016-03-15,11.86
2016-03-16,11.86
2016-03-17,12.46
2016-03-18,12.66
2016-03-21,12.49
2016-03-22,12.13
2016-03-23,11.85
2016-03-24,11.75
2016-03-28,11.78
2016-03-29,12.0
2016-03-30,12.29
2016-03-31,12.4
2016-04-01,12.44
2016-04-04,12.01
2016-04-05,11.85
2016-04-06,11.85
2016-04-07,11.68
2016-04-08,11.84
2016-04-11,11.55
2016-04-12,12.07
2016-04-13,12.42
2016-04-14,12.47
2016-04-15,12.38
2016-04-18,12.39
2016-04-19,12.13
2016-04-20,12.4
2016-04-21,12.25
2016-04-22,12.41
2016-04-25,12.31
2016-04-26,12.52
2016-04-27,13.04
2016-04-28,12.99
2016-04-29,12.79
2016-05-02,12.87
2016-05-03,12.46
2016-05-04,12.2
2016-05-05,12.29
2016-05-06,12.19
2016-05-09,12.18
2016-05-10,12.46
2016-05-11,12.16
2016-05-12,12.02
2016-05-13,11.81
2016-05-16,11.92
2016-05-17,11.75
2016-05-18,12.12
2016-05-19,11.92
2016-05-20,12.07
2016-05-23,12.13
2016-05-24,12.21
2016-05-25,12.32
2016-05-26,12.35
2016-05-27,12.43
2016-05-31,12.41
2016-06-01,12.26
2016-06-02,12.06
2016-06-03,11.9
2016-06-06,11.86
2016-06-07,11.82
2016-06-08,11.8
2016-06-09,11.55
2016-06-10,11.35
2016-06-13,11.05
2016-06-14,10.64
2016-06-15,10.5
2016-06-16,10.39
2016-06-17,10.42
2016-06-20,10.25
2016-06-21,10.24
2016-06-22,10.56
2016-06-23,10.79
2016-06-24,10.14
2016-06-27,9.32
2016-06-28,9.72
2016-06-29,9.89
2016-06-30,10.42
2016-07-01,10.46
2016-07-05,9.88
2016-07-06,10.47
2016-07-07,10.59
2016-07-08,10.97
2016-07-11,11.3
2016-07-12,11.69
2016-07-13,11.73
2016-07-14,12.12
2016-07-15,12.02
2016-07-18,11.98
2016-07-19,12.12
2016-07-20,12.01
2016-07-21,11.97
2016-07-22,11.97
2016-07-25,12.21
2016-07-26,12.36
2016-07-27,12.33
2016-07-28,12.72
2016-07-29,12.9
2016-08-01,12.73
2016-08-02,12.52
2016-08-03,12.73
2016-08-04,12.7
2016-08-05,12.91
2016-08-08,13.0
2016-08-09,12.95
2016-08-10,12.71
2016-08-11,12.85
2016-08-12,13.18
2016-08-15,13.47
2016-08-16,13.41
2016-08-17,13.33
2016-08-18,13.54
2016-08-19,13.46
2016-08-22,13.5
2016-08-23,13.6
2016-08-24,13.58
2016-08-25,13.58
2016-08-26,13.6
2016-08-29,13.72
2016-08-30,13.77
2016-08-31,13.71
2016-09-01,13.84
2016-09-02,13.96
2016-09-06,13.83
2016-09-07,13.92
