Date,MTB
2002-02-11,74.93
2002-02-12,74.949997
2002-02-13,75.510002
2002-02-14,75.699997
2002-02-15,75.550003
2002-02-19,74.519997
2002-02-20,74.889999
2002-02-21,74.639999
2002-02-22,74.879997
2002-02-25,75.559998
2002-02-26,76.150002
2002-02-27,76.199997
2002-02-28,76.5
2002-03-01,77.41999799999999
2002-03-04,78.25
2002-03-05,78.449997
2002-03-06,79.699997
2002-03-07,78.860001
2002-03-08,79.0
2002-03-11,79.660004
2002-03-12,80.300003
2002-03-13,80.209999
2002-03-14,80.989998
2002-03-15,81.58000200000001
2002-03-18,81.800003
2002-03-19,81.940002
2002-03-20,81.300003
2002-03-21,80.889999
2002-03-22,81.260002
2002-03-25,81.0
2002-03-26,80.650002
2002-03-27,81.16999799999999
2002-03-28,80.370003
2002-04-01,80.989998
2002-04-02,81.459999
2002-04-03,80.41999799999999
2002-04-04,80.550003
2002-04-05,81.099998
2002-04-08,81.900002
2002-04-09,82.699997
2002-04-10,83.599998
2002-04-11,82.209999
2002-04-12,83.559998
2002-04-15,83.449997
2002-04-16,83.739998
2002-04-17,84.339996
2002-04-18,84.58000200000001
2002-04-19,84.550003
2002-04-22,84.050003
2002-04-23,84.019997
2002-04-24,84.099998
2002-04-25,84.550003
2002-04-26,84.550003
2002-04-29,84.43
2002-04-30,85.379997
2002-05-01,86.199997
2002-05-02,87.400002
2002-05-03,87.16999799999999
2002-05-06,86.779999
2002-05-07,87.290001
2002-05-08,86.779999
2002-05-09,85.809998
2002-05-10,85.25
2002-05-13,86.449997
2002-05-14,88.699997
2002-05-15,88.849998
2002-05-16,89.559998
2002-05-17,89.940002
2002-05-20,88.879997
2002-05-21,89.019997
2002-05-22,87.599998
2002-05-23,88.0
2002-05-24,87.339996
2002-05-28,86.769997
2002-05-29,87.300003
2002-05-30,87.199997
2002-05-31,87.16999799999999
2002-06-03,85.849998
2002-06-04,84.730003
2002-06-05,85.0
2002-06-06,82.660004
2002-06-07,83.0
2002-06-10,83.550003
2002-06-11,83.209999
2002-06-12,83.32
2002-06-13,81.910004
2002-06-14,82.599998
2002-06-17,86.260002
2002-06-18,86.32
2002-06-19,86.25
2002-06-20,85.739998
2002-06-21,85.720001
2002-06-24,84.339996
2002-06-25,84.66999799999999
2002-06-26,83.760002
2002-06-27,85.400002
2002-06-28,85.760002
2002-07-01,84.75
2002-07-02,84.0
2002-07-03,82.089996
2002-07-05,83.879997
2002-07-08,84.75
2002-07-09,84.400002
2002-07-10,82.800003
2002-07-11,83.050003
2002-07-12,81.790001
2002-07-15,80.57
2002-07-16,80.650002
2002-07-17,81.300003
2002-07-18,78.400002
2002-07-19,77.300003
2002-07-22,76.129997
2002-07-23,73.360001
2002-07-24,74.809998
2002-07-25,76.800003
2002-07-26,78.279999
2002-07-29,81.400002
2002-07-30,81.220001
2002-07-31,83.599998
2002-08-01,81.309998
2002-08-02,80.75
2002-08-05,77.75
2002-08-06,80.58000200000001
2002-08-07,82.029999
2002-08-08,82.949997
2002-08-09,82.93
2002-08-12,82.540001
2002-08-13,81.860001
2002-08-14,84.470001
2002-08-15,85.0
2002-08-16,84.83000200000001
2002-08-19,86.339996
2002-08-20,84.300003
2002-08-21,84.93
2002-08-22,84.650002
2002-08-23,83.040001
2002-08-26,85.029999
2002-08-27,84.790001
2002-08-28,84.190002
2002-08-29,84.370003
2002-08-30,85.800003
2002-09-03,82.58000200000001
2002-09-04,83.800003
2002-09-05,83.059998
2002-09-06,83.510002
2002-09-09,84.529999
2002-09-10,83.16999799999999
2002-09-11,82.529999
2002-09-12,78.91999799999999
2002-09-13,79.959999
2002-09-16,78.620003
2002-09-17,78.300003
2002-09-18,75.370003
2002-09-19,73.0
2002-09-20,73.08000200000001
2002-09-23,74.07
2002-09-24,72.860001
2002-09-25,74.68
2002-09-26,80.110001
2002-09-27,79.760002
2002-09-30,78.809998
2002-10-01,81.769997
2002-10-02,78.980003
2002-10-03,74.5
2002-10-04,72.360001
2002-10-07,69.389999
2002-10-08,73.400002
2002-10-09,68.0
2002-10-10,73.540001
2002-10-11,75.370003
2002-10-14,77.209999
2002-10-15,80.269997
2002-10-16,79.449997
2002-10-17,82.089996
2002-10-18,81.550003
2002-10-21,81.800003
2002-10-22,80.889999
2002-10-23,82.0
2002-10-24,80.029999
2002-10-25,82.510002
2002-10-28,81.58000200000001
2002-10-29,81.410004
2002-10-30,82.589996
2002-10-31,81.91999799999999
2002-11-01,84.650002
2002-11-04,82.0
2002-11-05,83.400002
2002-11-06,81.940002
2002-11-07,79.82
2002-11-08,80.0
2002-11-11,79.300003
2002-11-12,80.300003
2002-11-13,79.900002
2002-11-14,80.989998
2002-11-15,80.650002
2002-11-18,78.739998
2002-11-19,78.910004
2002-11-20,80.220001
2002-11-21,80.980003
2002-11-22,80.800003
2002-11-25,80.489998
2002-11-26,79.519997
2002-11-27,81.75
2002-11-29,80.68
2002-12-02,82.0
2002-12-03,80.41999799999999
2002-12-04,80.66999799999999
2002-12-05,78.660004
2002-12-06,79.099998
2002-12-09,77.900002
2002-12-10,79.139999
2002-12-11,79.75
2002-12-12,78.739998
2002-12-13,78.849998
2002-12-16,79.879997
2002-12-17,79.449997
2002-12-18,79.07
2002-12-19,79.019997
2002-12-20,79.849998
2002-12-23,79.809998
2002-12-24,79.400002
2002-12-26,80.019997
2002-12-27,79.050003
2002-12-30,79.400002
2002-12-31,79.349998
2003-01-02,81.66999799999999
2003-01-03,80.470001
2003-01-06,83.300003
2003-01-07,82.050003
2003-01-08,81.68
2003-01-09,83.129997
2003-01-10,83.33000200000001
2003-01-13,83.489998
2003-01-14,84.440002
2003-01-15,82.75
2003-01-16,82.650002
2003-01-17,82.730003
2003-01-21,80.230003
2003-01-22,79.519997
2003-01-23,79.650002
2003-01-24,77.550003
2003-01-27,77.07
2003-01-28,78.07
2003-01-29,78.360001
2003-01-30,77.470001
2003-01-31,79.800003
2003-02-03,79.400002
2003-02-04,78.440002
2003-02-05,78.260002
2003-02-06,78.120003
2003-02-07,77.650002
2003-02-10,77.019997
2003-02-11,76.199997
2003-02-12,76.019997
2003-02-13,77.129997
2003-02-14,77.82
2003-02-18,78.980003
2003-02-19,79.510002
2003-02-20,78.58000200000001
2003-02-21,79.150002
2003-02-24,78.150002
2003-02-25,79.379997
2003-02-26,78.370003
2003-02-27,79.410004
2003-02-28,79.019997
2003-03-03,79.400002
2003-03-04,78.809998
2003-03-05,78.83000200000001
2003-03-06,78.709999
2003-03-07,79.360001
2003-03-10,77.349998
2003-03-11,76.379997
2003-03-12,75.690002
2003-03-13,77.769997
2003-03-14,76.650002
2003-03-17,78.209999
2003-03-18,78.529999
2003-03-19,79.379997
2003-03-20,79.779999
2003-03-21,81.18
2003-03-24,78.93
2003-03-25,79.449997
2003-03-26,79.290001
2003-03-27,79.449997
2003-03-28,79.690002
2003-03-31,78.58000200000001
2003-04-01,81.66999799999999
2003-04-02,82.489998
2003-04-03,81.949997
2003-04-04,82.650002
2003-04-07,81.800003
2003-04-08,82.019997
2003-04-09,80.57
2003-04-10,81.199997
2003-04-11,81.389999
2003-04-14,81.879997
2003-04-15,82.25
2003-04-16,81.599998
2003-04-17,82.150002
2003-04-21,82.300003
2003-04-22,83.839996
2003-04-23,84.550003
2003-04-24,83.730003
2003-04-25,83.089996
2003-04-28,83.760002
2003-04-29,83.739998
2003-04-30,84.470001
2003-05-01,85.32
2003-05-02,87.43
2003-05-05,86.779999
2003-05-06,86.779999
2003-05-07,86.089996
2003-05-08,85.440002
2003-05-09,85.550003
2003-05-12,86.300003
2003-05-13,86.190002
2003-05-14,86.18
2003-05-15,85.449997
2003-05-16,84.900002
2003-05-19,83.800003
2003-05-20,83.959999
2003-05-21,84.190002
2003-05-22,83.800003
2003-05-23,84.07
2003-05-27,85.879997
2003-05-28,85.940002
2003-05-29,85.589996
2003-05-30,89.050003
2003-06-02,88.470001
2003-06-03,90.129997
2003-06-04,90.720001
2003-06-05,89.940002
2003-06-06,89.339996
2003-06-09,87.760002
2003-06-10,89.010002
2003-06-11,89.940002
2003-06-12,90.160004
2003-06-13,88.550003
2003-06-16,89.370003
2003-06-17,88.650002
2003-06-18,88.239998
2003-06-19,86.720001
2003-06-20,87.800003
2003-06-23,86.440002
2003-06-24,85.5
2003-06-25,85.440002
2003-06-26,86.199997
2003-06-27,85.849998
2003-06-30,84.220001
2003-07-01,85.349998
2003-07-02,85.199997
2003-07-03,84.529999
2003-07-07,85.699997
2003-07-08,86.0
2003-07-09,85.800003
2003-07-10,84.779999
2003-07-11,85.230003
2003-07-14,90.0
2003-07-15,88.970001
2003-07-16,89.910004
2003-07-17,88.349998
2003-07-18,90.059998
2003-07-21,89.0
2003-07-22,89.260002
2003-07-23,89.470001
2003-07-24,88.339996
2003-07-25,89.449997
2003-07-28,89.099998
2003-07-29,88.690002
2003-07-30,89.059998
2003-07-31,88.57
2003-08-01,86.449997
2003-08-04,86.449997
2003-08-05,85.489998
2003-08-06,86.010002
2003-08-07,85.959999
2003-08-08,85.82
2003-08-11,85.800003
2003-08-12,86.620003
2003-08-13,86.32
2003-08-14,86.769997
2003-08-15,87.019997
2003-08-18,86.699997
2003-08-19,86.5
2003-08-20,86.599998
2003-08-21,86.699997
2003-08-22,84.849998
2003-08-25,84.610001
2003-08-26,85.010002
2003-08-27,84.57
2003-08-28,84.209999
2003-08-29,84.239998
2003-09-02,84.949997
2003-09-03,85.629997
2003-09-04,86.190002
2003-09-05,85.949997
2003-09-08,86.379997
2003-09-09,86.589996
2003-09-10,84.790001
2003-09-11,85.25
2003-09-12,84.870003
2003-09-15,86.050003
2003-09-16,86.559998
2003-09-17,85.900002
2003-09-18,88.33000200000001
2003-09-19,88.220001
2003-09-22,87.199997
2003-09-23,86.980003
2003-09-24,86.599998
2003-09-25,86.550003
2003-09-26,86.089996
2003-09-29,87.75
2003-09-30,87.300003
2003-10-01,89.050003
2003-10-02,89.230003
2003-10-03,90.199997
2003-10-06,90.550003
2003-10-07,91.190002
2003-10-08,91.510002
2003-10-09,91.91999799999999
2003-10-10,91.510002
2003-10-13,93.25
2003-10-14,92.980003
2003-10-15,92.610001
2003-10-16,92.440002
2003-10-17,91.099998
2003-10-20,91.199997
2003-10-21,91.150002
2003-10-22,90.75
2003-10-23,91.489998
2003-10-24,91.809998
2003-10-27,93.150002
2003-10-28,94.57
2003-10-29,94.16999799999999
2003-10-30,93.980003
2003-10-31,93.900002
2003-11-03,95.41999799999999
2003-11-04,96.309998
2003-11-05,96.110001
2003-11-06,96.900002
2003-11-07,96.139999
2003-11-10,94.400002
2003-11-11,94.400002
2003-11-12,95.5
2003-11-13,95.099998
2003-11-14,93.900002
2003-11-17,93.779999
2003-11-18,92.349998
2003-11-19,92.43
2003-11-20,92.059998
2003-11-21,92.300003
2003-11-24,93.199997
2003-11-25,93.5
2003-11-26,94.0
2003-11-28,93.870003
2003-12-01,94.760002
2003-12-02,95.82
2003-12-03,95.68
2003-12-04,95.400002
2003-12-05,94.269997
2003-12-08,96.050003
2003-12-09,94.550003
2003-12-10,94.050003
2003-12-11,95.58000200000001
2003-12-12,95.879997
2003-12-15,94.480003
2003-12-16,94.660004
2003-12-17,94.629997
2003-12-18,95.91999799999999
2003-12-19,95.93
2003-12-22,96.620003
2003-12-23,96.980003
2003-12-24,96.730003
2003-12-26,96.91999799999999
2003-12-29,98.099998
2003-12-30,98.550003
2003-12-31,98.300003
2004-01-02,97.699997
2004-01-05,97.410004
2004-01-06,97.089996
2004-01-07,97.0
2004-01-08,96.57
2004-01-09,94.870003
2004-01-12,92.989998
2004-01-13,91.099998
2004-01-14,91.190002
2004-01-15,92.879997
2004-01-16,90.779999
2004-01-20,91.75
2004-01-21,91.379997
2004-01-22,91.699997
2004-01-23,92.800003
2004-01-26,93.980003
2004-01-27,91.889999
2004-01-28,90.5
2004-01-29,90.07
2004-01-30,89.970001
2004-02-02,89.620003
2004-02-03,90.410004
2004-02-04,89.800003
2004-02-05,90.349998
2004-02-06,91.910004
2004-02-09,92.269997
2004-02-10,92.68
2004-02-11,93.480003
2004-02-12,94.0
2004-02-13,94.550003
2004-02-17,94.0
2004-02-18,93.650002
2004-02-19,93.360001
2004-02-20,92.75
2004-02-23,92.269997
2004-02-24,95.290001
2004-02-25,94.199997
2004-02-26,96.0
2004-02-27,96.050003
2004-03-01,96.300003
2004-03-02,96.0
2004-03-03,95.849998
2004-03-04,95.849998
2004-03-05,96.879997
2004-03-08,95.760002
2004-03-09,94.699997
2004-03-10,93.599998
2004-03-11,91.860001
2004-03-12,92.5
2004-03-15,91.290001
2004-03-16,91.720001
2004-03-17,92.58000200000001
2004-03-18,91.66999799999999
2004-03-19,90.470001
2004-03-22,89.940002
2004-03-23,89.08000200000001
2004-03-24,89.349998
2004-03-25,89.650002
2004-03-26,89.160004
2004-03-29,89.800003
2004-03-30,90.08000200000001
2004-03-31,89.849998
2004-04-01,90.050003
2004-04-02,89.18
2004-04-05,88.860001
2004-04-06,89.150002
2004-04-07,88.769997
2004-04-08,88.489998
2004-04-12,88.0
2004-04-13,86.190002
2004-04-14,85.510002
2004-04-15,86.379997
2004-04-16,87.699997
2004-04-19,86.290001
2004-04-20,83.860001
2004-04-21,83.370003
2004-04-22,85.5
2004-04-23,84.599998
2004-04-26,84.779999
2004-04-27,85.33000200000001
2004-04-28,84.139999
2004-04-29,84.449997
2004-04-30,85.0
2004-05-03,86.040001
2004-05-04,86.480003
2004-05-05,88.480003
2004-05-06,87.790001
2004-05-07,85.629997
2004-05-10,84.410004
2004-05-11,84.779999
2004-05-12,84.860001
2004-05-13,85.540001
2004-05-14,85.790001
2004-05-17,85.019997
2004-05-18,85.900002
2004-05-19,85.849998
2004-05-20,86.440002
2004-05-21,86.66999799999999
2004-05-24,86.93
2004-05-25,88.400002
2004-05-26,90.379997
2004-05-27,90.480003
2004-05-28,90.57
2004-06-01,90.559998
2004-06-02,90.889999
2004-06-03,90.599998
2004-06-04,91.66999799999999
2004-06-07,92.209999
2004-06-08,92.519997
2004-06-09,91.870003
2004-06-10,92.050003
2004-06-14,89.889999
2004-06-15,88.650002
2004-06-16,89.199997
2004-06-17,89.010002
2004-06-18,88.75
2004-06-21,88.699997
2004-06-22,88.910004
2004-06-23,89.07
2004-06-24,88.779999
2004-06-25,88.199997
2004-06-28,88.230003
2004-06-29,87.349998
2004-06-30,87.300003
2004-07-01,87.08000200000001
2004-07-02,88.029999
2004-07-06,87.32
2004-07-07,88.059998
2004-07-08,87.730003
2004-07-09,87.900002
2004-07-12,91.599998
2004-07-13,92.480003
2004-07-14,93.610001
2004-07-15,92.599998
2004-07-16,93.610001
2004-07-19,93.199997
2004-07-20,94.099998
2004-07-21,93.349998
2004-07-22,93.470001
2004-07-23,93.019997
2004-07-26,93.269997
2004-07-27,93.57
2004-07-28,92.699997
2004-07-29,93.449997
2004-07-30,93.230003
2004-08-02,96.190002
2004-08-03,94.730003
2004-08-04,94.550003
2004-08-05,93.57
2004-08-06,92.57
2004-08-09,92.900002
2004-08-10,95.0
2004-08-11,94.599998
2004-08-12,94.599998
2004-08-13,94.339996
2004-08-16,96.0
2004-08-17,96.220001
2004-08-18,98.43
2004-08-19,95.93
2004-08-20,96.349998
2004-08-23,96.0
2004-08-24,96.660004
2004-08-25,98.400002
2004-08-26,98.0
2004-08-27,97.559998
2004-08-30,96.489998
2004-08-31,94.980003
2004-09-01,94.959999
2004-09-02,95.989998
2004-09-03,96.0
2004-09-07,97.980003
2004-09-08,95.800003
2004-09-09,95.370003
2004-09-10,95.949997
2004-09-13,95.959999
2004-09-14,95.010002
2004-09-15,95.339996
2004-09-16,95.82
2004-09-17,96.339996
2004-09-20,94.900002
2004-09-21,94.849998
2004-09-22,94.510002
2004-09-23,93.57
2004-09-24,94.620003
2004-09-27,94.0
2004-09-28,93.779999
2004-09-29,94.32
2004-09-30,95.699997
2004-10-01,97.589996
2004-10-04,97.519997
2004-10-05,97.610001
2004-10-06,98.660004
2004-10-07,99.25
2004-10-08,99.08000200000001
2004-10-11,99.83000200000001
2004-10-12,101.699997
2004-10-13,99.449997
2004-10-14,99.010002
2004-10-15,100.300003
2004-10-18,100.83000200000001
2004-10-19,99.5
2004-10-20,98.779999
2004-10-21,98.900002
2004-10-22,97.279999
2004-10-25,98.0
2004-10-26,99.5
2004-10-27,101.07
2004-10-28,102.5
2004-10-29,103.0
2004-11-01,102.5
2004-11-02,103.010002
2004-11-03,103.599998
2004-11-04,106.349998
2004-11-05,105.43
2004-11-08,105.940002
2004-11-09,105.849998
2004-11-10,106.349998
2004-11-11,106.440002
2004-11-12,106.300003
2004-11-15,105.660004
2004-11-16,105.709999
2004-11-17,106.18
2004-11-18,106.220001
2004-11-19,104.25
2004-11-22,105.550003
2004-11-23,106.120003
2004-11-24,106.190002
2004-11-26,106.059998
2004-11-29,105.300003
2004-11-30,105.410004
2004-12-01,107.5
2004-12-02,106.900002
2004-12-03,105.91999799999999
2004-12-06,105.900002
2004-12-07,104.120003
2004-12-08,104.099998
2004-12-09,104.860001
2004-12-10,103.83000200000001
2004-12-13,104.279999
2004-12-14,104.970001
2004-12-15,105.059998
2004-12-16,104.529999
2004-12-17,104.150002
2004-12-20,104.91999799999999
2004-12-21,106.529999
2004-12-22,107.470001
2004-12-23,108.010002
2004-12-27,107.120003
2004-12-28,107.610001
2004-12-29,107.720001
2004-12-30,107.639999
2004-12-31,107.839996
2005-01-03,105.879997
2005-01-04,105.41999799999999
2005-01-05,105.260002
2005-01-06,104.900002
2005-01-07,103.489998
2005-01-10,104.720001
2005-01-11,103.849998
2005-01-12,102.510002
2005-01-13,100.769997
2005-01-14,100.769997
2005-01-18,101.800003
2005-01-19,100.910004
2005-01-20,100.57
2005-01-21,100.599998
2005-01-24,100.949997
2005-01-25,100.93
2005-01-26,101.660004
2005-01-27,100.900002
2005-01-28,100.239998
2005-01-31,102.360001
2005-02-01,103.360001
2005-02-02,102.949997
2005-02-03,102.800003
2005-02-04,103.029999
2005-02-07,103.010002
2005-02-08,102.519997
2005-02-09,101.339996
2005-02-10,101.910004
2005-02-11,101.25
2005-02-14,101.300003
2005-02-15,102.33000200000001
2005-02-16,101.139999
2005-02-17,100.110001
2005-02-18,98.949997
2005-02-22,96.93
2005-02-23,97.440002
2005-02-24,98.57
2005-02-25,100.199997
2005-02-28,99.010002
2005-03-01,101.370003
2005-03-02,101.379997
2005-03-03,101.209999
2005-03-04,104.68
2005-03-07,105.309998
2005-03-08,104.57
2005-03-09,102.150002
2005-03-10,102.66999799999999
2005-03-11,101.209999
2005-03-14,102.040001
2005-03-15,101.139999
2005-03-16,101.0
2005-03-17,101.099998
2005-03-18,100.059998
2005-03-21,100.209999
2005-03-22,98.220001
2005-03-23,98.559998
2005-03-24,98.32
2005-03-28,99.010002
2005-03-29,99.199997
2005-03-30,101.440002
2005-03-31,102.059998
2005-04-01,100.889999
2005-04-04,101.949997
2005-04-05,102.809998
2005-04-06,103.279999
2005-04-07,103.400002
2005-04-08,102.370003
2005-04-11,102.43
2005-04-12,105.139999
2005-04-13,104.199997
2005-04-14,102.75
2005-04-15,101.300003
2005-04-18,103.129997
2005-04-19,102.139999
2005-04-20,99.620003
2005-04-21,100.540001
2005-04-22,99.900002
2005-04-25,101.260002
2005-04-26,100.889999
2005-04-27,103.75
2005-04-28,102.599998
2005-04-29,103.449997
2005-05-02,103.410004
2005-05-03,102.839996
2005-05-04,104.599998
2005-05-05,104.099998
2005-05-06,103.300003
2005-05-09,104.0
2005-05-10,102.279999
2005-05-11,102.5
2005-05-12,101.150002
2005-05-13,100.93
2005-05-16,103.410004
2005-05-17,104.470001
2005-05-18,105.699997
2005-05-19,105.349998
2005-05-20,104.519997
2005-05-23,104.129997
2005-05-24,103.480003
2005-05-25,102.83000200000001
2005-05-26,103.860001
2005-05-27,103.050003
2005-05-31,102.139999
2005-06-01,103.720001
2005-06-02,104.059998
2005-06-03,103.190002
2005-06-06,103.370003
2005-06-07,102.57
2005-06-08,102.620003
2005-06-09,102.639999
2005-06-10,102.779999
2005-06-13,102.970001
2005-06-14,104.230003
2005-06-15,105.07
2005-06-16,104.629997
2005-06-17,106.599998
2005-06-20,106.510002
2005-06-21,106.400002
2005-06-22,106.440002
2005-06-23,104.949997
2005-06-24,104.5
2005-06-27,104.849998
2005-06-28,106.57
2005-06-29,106.379997
2005-06-30,105.160004
2005-07-01,105.58000200000001
2005-07-05,106.43
2005-07-06,105.129997
2005-07-07,105.739998
2005-07-08,106.459999
2005-07-11,106.839996
2005-07-12,108.970001
2005-07-13,109.82
2005-07-14,110.18
2005-07-15,110.120003
2005-07-18,109.440002
2005-07-19,110.059998
2005-07-20,112.279999
2005-07-21,110.43
2005-07-22,110.459999
2005-07-25,109.900002
2005-07-26,110.559998
2005-07-27,109.68
2005-07-28,110.07
2005-07-29,108.510002
2005-08-01,108.879997
2005-08-02,110.120003
2005-08-03,109.910004
2005-08-04,108.25
2005-08-05,107.339996
2005-08-08,107.639999
2005-08-09,108.510002
2005-08-10,107.58000200000001
2005-08-11,109.559998
2005-08-12,108.699997
2005-08-15,108.83000200000001
2005-08-16,107.260002
2005-08-17,107.900002
2005-08-18,107.75
2005-08-19,108.389999
2005-08-22,108.459999
2005-08-23,107.290001
2005-08-24,106.389999
2005-08-25,107.18
2005-08-26,105.760002
2005-08-29,106.279999
2005-08-30,105.309998
2005-08-31,106.620003
2005-09-01,107.900002
2005-09-02,107.050003
2005-09-06,108.480003
2005-09-07,108.800003
2005-09-08,107.720001
2005-09-09,108.370003
2005-09-12,107.709999
2005-09-13,106.120003
2005-09-14,105.900002
2005-09-15,105.199997
2005-09-16,106.849998
2005-09-19,106.150002
2005-09-20,106.160004
2005-09-21,105.129997
2005-09-22,105.349998
2005-09-23,105.650002
2005-09-26,105.32
2005-09-27,105.25
2005-09-28,104.91999799999999
2005-09-29,107.0
2005-09-30,105.709999
2005-10-03,106.059998
2005-10-04,104.160004
2005-10-05,102.790001
2005-10-06,102.75
2005-10-07,102.489998
2005-10-10,102.139999
2005-10-11,101.889999
2005-10-12,102.339996
2005-10-13,103.199997
2005-10-14,103.93
2005-10-17,102.75
2005-10-18,102.18
2005-10-19,103.879997
2005-10-20,102.769997
2005-10-21,103.519997
2005-10-24,104.989998
2005-10-25,104.449997
2005-10-26,104.800003
2005-10-27,104.129997
2005-10-28,106.650002
2005-10-31,107.58000200000001
2005-11-01,106.110001
2005-11-02,107.019997
2005-11-03,106.5
2005-11-04,106.940002
2005-11-07,107.279999
2005-11-08,106.57
2005-11-09,108.099998
2005-11-10,110.400002
2005-11-11,110.800003
2005-11-14,109.959999
2005-11-15,109.290001
2005-11-16,108.739998
2005-11-17,109.239998
2005-11-18,109.83000200000001
2005-11-21,109.769997
2005-11-22,110.779999
2005-11-23,110.33000200000001
2005-11-25,110.839996
2005-11-28,111.290001
2005-11-29,110.58000200000001
2005-11-30,108.220001
2005-12-01,109.629997
2005-12-02,109.879997
2005-12-05,110.0
2005-12-06,109.33000200000001
2005-12-07,108.269997
2005-12-08,108.08000200000001
2005-12-09,109.620003
2005-12-12,109.150002
2005-12-13,110.489998
2005-12-14,110.66999799999999
2005-12-15,110.129997
2005-12-16,110.93
2005-12-19,109.620003
2005-12-20,109.949997
2005-12-21,110.110001
2005-12-22,110.389999
2005-12-23,110.349998
2005-12-27,109.449997
2005-12-28,109.660004
2005-12-29,109.75
2005-12-30,109.050003
2006-01-03,110.989998
2006-01-04,111.269997
2006-01-05,111.650002
2006-01-06,112.029999
2006-01-09,113.519997
2006-01-10,113.959999
2006-01-11,111.769997
2006-01-12,109.769997
2006-01-13,110.120003
2006-01-17,108.93
2006-01-18,109.099998
2006-01-19,108.800003
2006-01-20,106.5
2006-01-23,107.029999
2006-01-24,107.879997
2006-01-25,108.220001
2006-01-26,109.540001
2006-01-27,109.25
2006-01-30,108.260002
2006-01-31,108.300003
2006-02-01,108.230003
2006-02-02,107.769997
2006-02-03,106.82
2006-02-06,106.449997
2006-02-07,106.519997
2006-02-08,107.059998
2006-02-09,107.389999
2006-02-10,108.199997
2006-02-13,107.690002
2006-02-14,109.41999799999999
2006-02-15,110.18
2006-02-16,111.25
2006-02-17,111.82
2006-02-21,111.260002
2006-02-22,113.32
2006-02-23,113.18
2006-02-24,113.309998
2006-02-27,113.5
2006-02-28,112.400002
2006-03-01,113.07
2006-03-02,112.389999
2006-03-03,112.519997
2006-03-06,111.449997
2006-03-07,112.449997
2006-03-08,112.33000200000001
2006-03-09,111.410004
2006-03-10,112.309998
2006-03-13,113.08000200000001
2006-03-14,114.239998
2006-03-15,115.660004
2006-03-16,116.050003
2006-03-17,117.190002
2006-03-20,117.290001
2006-03-21,115.480003
2006-03-22,115.900002
2006-03-23,115.790001
2006-03-24,115.940002
2006-03-27,115.760002
2006-03-28,114.550003
2006-03-29,114.410004
2006-03-30,113.739998
2006-03-31,114.139999
2006-04-03,114.480003
2006-04-04,114.5
2006-04-05,114.480003
2006-04-06,114.190002
2006-04-07,113.699997
2006-04-10,114.199997
2006-04-11,113.339996
2006-04-12,113.370003
2006-04-13,114.07
2006-04-17,114.620003
2006-04-18,115.440002
2006-04-19,114.5
2006-04-20,115.07
2006-04-21,114.300003
2006-04-24,114.480003
2006-04-25,113.959999
2006-04-26,114.43
2006-04-27,117.0
2006-04-28,119.400002
2006-05-01,116.709999
2006-05-02,116.720001
2006-05-03,116.5
2006-05-04,116.870003
2006-05-05,118.91999799999999
2006-05-08,118.18
2006-05-09,118.769997
2006-05-10,118.900002
2006-05-11,117.019997
2006-05-12,116.550003
2006-05-15,118.0
2006-05-16,116.709999
2006-05-17,114.57
2006-05-18,113.879997
2006-05-19,115.33000200000001
2006-05-22,115.790001
2006-05-23,114.629997
2006-05-24,115.18
2006-05-25,116.279999
2006-05-26,116.41999799999999
2006-05-30,114.400002
2006-05-31,115.099998
2006-06-01,116.91999799999999
2006-06-02,116.889999
2006-06-05,114.730003
2006-06-06,115.150002
2006-06-07,116.550003
2006-06-08,118.279999
2006-06-09,118.309998
2006-06-12,117.970001
2006-06-13,115.769997
2006-06-14,114.370003
2006-06-15,116.879997
2006-06-16,116.18
2006-06-19,115.18
2006-06-20,115.290001
2006-06-21,115.779999
2006-06-22,115.989998
2006-06-23,113.839996
2006-06-26,115.370003
2006-06-27,114.760002
2006-06-28,115.93
2006-06-29,117.629997
2006-06-30,117.91999799999999
2006-07-03,118.470001
2006-07-05,116.489998
2006-07-06,116.589996
2006-07-07,117.010002
2006-07-10,117.57
2006-07-11,118.349998
2006-07-12,117.83000200000001
2006-07-13,117.550003
2006-07-14,116.389999
2006-07-17,116.66999799999999
2006-07-18,116.82
2006-07-19,119.010002
2006-07-20,118.860001
2006-07-21,118.959999
2006-07-24,121.040001
2006-07-25,121.519997
2006-07-26,121.160004
2006-07-27,120.279999
2006-07-28,122.769997
2006-07-31,121.91999799999999
2006-08-01,121.18
2006-08-02,121.110001
2006-08-03,123.300003
2006-08-04,123.959999
2006-08-07,123.699997
2006-08-08,122.33000200000001
2006-08-09,121.08000200000001
2006-08-10,121.660004
2006-08-11,121.57
2006-08-14,121.07
2006-08-15,123.110001
2006-08-16,124.209999
2006-08-17,123.290001
2006-08-18,124.139999
2006-08-21,123.940002
2006-08-22,123.370003
2006-08-23,123.16999799999999
2006-08-24,123.389999
2006-08-25,122.449997
2006-08-28,123.190002
2006-08-29,122.690002
2006-08-30,122.309998
2006-08-31,122.459999
2006-09-01,122.510002
2006-09-05,122.699997
2006-09-06,120.68
2006-09-07,118.68
2006-09-08,118.720001
2006-09-11,118.129997
2006-09-12,119.309998
2006-09-13,119.449997
2006-09-14,119.739998
2006-09-15,120.83000200000001
2006-09-18,120.0
2006-09-19,120.400002
2006-09-20,121.129997
2006-09-21,119.839996
