Date,CMI
2011-11-23,86.839996
2011-11-25,86.040001
2011-11-28,90.449997
2011-11-29,88.470001
2011-11-30,96.33000200000001
2011-12-01,96.32
2011-12-02,95.730003
2011-12-05,95.709999
2011-12-06,96.699997
2011-12-07,94.58000200000001
2011-12-08,91.889999
2011-12-09,95.110001
2011-12-12,92.370003
2011-12-13,89.239998
2011-12-14,87.510002
2011-12-15,86.83000200000001
2011-12-16,87.300003
2011-12-19,85.82
2011-12-20,90.019997
2011-12-21,87.970001
2011-12-22,88.150002
2011-12-23,89.07
2011-12-27,88.83000200000001
2011-12-28,87.849998
2011-12-29,88.980003
2011-12-30,88.019997
2012-01-03,91.050003
2012-01-04,92.300003
2012-01-05,94.699997
2012-01-06,93.529999
2012-01-09,96.209999
2012-01-10,98.730003
2012-01-11,98.57
2012-01-12,99.230003
2012-01-13,97.760002
2012-01-17,99.25
2012-01-18,101.32
2012-01-19,105.510002
2012-01-20,104.779999
2012-01-23,105.5
2012-01-24,106.800003
2012-01-25,108.959999
2012-01-26,107.25
2012-01-27,106.5
2012-01-30,105.349998
2012-01-31,104.0
2012-02-01,105.82
2012-02-02,113.309998
2012-02-03,120.089996
2012-02-06,119.800003
2012-02-07,119.550003
2012-02-08,119.58000200000001
2012-02-09,121.239998
2012-02-10,120.300003
2012-02-13,122.879997
2012-02-14,121.5
2012-02-15,121.07
2012-02-16,123.040001
2012-02-17,122.07
2012-02-21,123.300003
2012-02-22,122.379997
2012-02-23,122.559998
2012-02-24,121.779999
2012-02-27,121.400002
2012-02-28,121.709999
2012-02-29,120.57
2012-03-01,121.650002
2012-03-02,119.459999
2012-03-05,120.279999
2012-03-06,115.370003
2012-03-07,117.720001
2012-03-08,119.980003
2012-03-09,118.93
2012-03-12,117.550003
2012-03-13,124.309998
2012-03-14,123.879997
2012-03-15,126.989998
2012-03-16,127.540001
2012-03-19,128.0
2012-03-20,123.41999799999999
2012-03-21,123.589996
2012-03-22,120.120003
2012-03-23,121.519997
2012-03-26,123.910004
2012-03-27,122.510002
2012-03-28,117.980003
2012-03-29,119.660004
2012-03-30,120.040001
2012-04-02,121.709999
2012-04-03,119.839996
2012-04-04,115.620003
2012-04-05,115.540001
2012-04-09,115.540001
2012-04-10,111.760002
2012-04-11,111.809998
2012-04-12,116.050003
2012-04-13,114.019997
2012-04-16,114.099998
2012-04-17,116.07
2012-04-18,116.809998
2012-04-19,114.800003
2012-04-20,116.029999
2012-04-23,114.66999799999999
2012-04-24,116.040001
2012-04-25,115.099998
2012-04-26,116.08000200000001
2012-04-27,118.290001
2012-04-30,115.83000200000001
2012-05-01,111.139999
2012-05-02,112.489998
2012-05-03,110.440002
2012-05-04,107.110001
2012-05-07,105.5
2012-05-08,106.889999
2012-05-09,106.739998
2012-05-10,105.870003
2012-05-11,106.470001
2012-05-14,103.660004
2012-05-15,102.970001
2012-05-16,100.610001
2012-05-17,96.739998
2012-05-18,97.199997
2012-05-21,99.489998
2012-05-22,100.940002
2012-05-23,101.519997
2012-05-24,100.260002
2012-05-25,98.949997
2012-05-29,101.059998
2012-05-30,99.0
2012-05-31,96.949997
2012-06-01,93.559998
2012-06-04,91.68
2012-06-05,92.33000200000001
2012-06-06,95.75
2012-06-07,97.290001
2012-06-08,96.800003
2012-06-11,92.480003
2012-06-12,96.730003
2012-06-13,93.650002
2012-06-14,93.150002
2012-06-15,94.690002
2012-06-18,94.360001
2012-06-19,96.639999
2012-06-20,95.400002
2012-06-21,91.480003
2012-06-22,90.389999
2012-06-25,89.82
2012-06-26,89.650002
2012-06-27,90.629997
2012-06-28,92.260002
2012-06-29,96.910004
2012-07-02,96.08000200000001
2012-07-03,100.139999
2012-07-05,99.309998
2012-07-06,96.290001
2012-07-09,95.440002
2012-07-10,86.910004
2012-07-11,83.529999
2012-07-12,85.769997
2012-07-13,88.629997
2012-07-16,86.559998
2012-07-17,86.529999
2012-07-18,87.540001
2012-07-19,88.699997
2012-07-20,86.089996
2012-07-23,87.459999
2012-07-24,86.860001
2012-07-25,87.08000200000001
2012-07-26,89.089996
2012-07-27,92.620003
2012-07-30,90.480003
2012-07-31,95.900002
2012-08-01,93.620003
2012-08-02,95.339996
2012-08-03,99.0
2012-08-06,98.279999
2012-08-07,101.010002
2012-08-08,101.0
2012-08-09,101.279999
2012-08-10,101.309998
2012-08-13,100.720001
2012-08-14,100.900002
2012-08-15,100.760002
2012-08-16,102.82
2012-08-17,103.190002
2012-08-20,102.709999
2012-08-21,102.809998
2012-08-22,101.529999
2012-08-23,100.400002
2012-08-24,100.089996
2012-08-27,98.58000200000001
2012-08-28,96.940002
2012-08-29,97.699997
2012-08-30,95.739998
2012-08-31,97.110001
2012-09-04,95.290001
2012-09-05,95.33000200000001
2012-09-06,98.43
2012-09-07,100.57
2012-09-10,97.389999
2012-09-11,98.25
2012-09-12,98.5
2012-09-13,100.190002
2012-09-14,102.620003
2012-09-17,99.970001
2012-09-18,99.07
2012-09-19,99.190002
2012-09-20,96.949997
2012-09-21,96.16999799999999
2012-09-24,95.190002
2012-09-25,92.410004
2012-09-26,92.269997
2012-09-27,92.860001
2012-09-28,92.209999
2012-10-01,92.309998
2012-10-02,91.75
2012-10-03,90.639999
2012-10-04,92.010002
2012-10-05,92.110001
2012-10-08,92.139999
2012-10-09,90.839996
2012-10-10,87.790001
2012-10-11,86.489998
2012-10-12,87.489998
2012-10-15,89.059998
2012-10-16,91.379997
2012-10-17,92.410004
2012-10-18,93.120003
2012-10-19,91.93
2012-10-22,93.5
2012-10-23,93.449997
2012-10-24,92.269997
2012-10-25,94.050003
2012-10-26,93.82
2012-10-31,93.58000200000001
2012-11-01,98.75
2012-11-02,100.029999
2012-11-05,101.0
2012-11-06,101.910004
2012-11-07,98.099998
2012-11-08,96.559998
2012-11-09,97.099998
2012-11-12,98.690002
2012-11-13,97.540001
2012-11-14,94.370003
2012-11-15,94.870003
2012-11-16,95.779999
2012-11-19,98.720001
2012-11-20,98.089996
2012-11-21,98.279999
2012-11-23,99.639999
2012-11-26,99.610001
2012-11-27,99.720001
2012-11-28,100.08000200000001
2012-11-29,99.849998
2012-11-30,98.160004
2012-12-03,97.370003
2012-12-04,97.309998
2012-12-05,101.309998
2012-12-06,100.410004
2012-12-07,101.690002
2012-12-10,103.239998
2012-12-11,105.480003
2012-12-12,105.879997
2012-12-13,105.480003
2012-12-14,106.300003
2012-12-17,105.75
2012-12-18,108.66999799999999
2012-12-19,107.949997
2012-12-20,107.769997
2012-12-21,108.07
2012-12-24,107.160004
2012-12-26,107.160004
2012-12-27,106.800003
2012-12-28,105.82
2012-12-31,108.349998
2013-01-02,113.370003
2013-01-03,114.16999799999999
2013-01-04,113.860001
2013-01-07,112.529999
2013-01-08,111.160004
2013-01-09,113.120003
2013-01-10,112.440002
2013-01-11,110.589996
2013-01-14,111.550003
2013-01-15,111.82
2013-01-16,112.059998
2013-01-17,114.199997
2013-01-18,115.589996
2013-01-22,115.75
2013-01-23,115.269997
2013-01-24,115.459999
2013-01-25,116.980003
2013-01-28,115.910004
2013-01-29,116.050003
2013-01-30,115.519997
2013-01-31,114.83000200000001
2013-02-01,116.339996
2013-02-04,116.41999799999999
2013-02-05,117.389999
2013-02-06,120.379997
2013-02-07,118.959999
2013-02-08,119.470001
2013-02-11,119.260002
2013-02-12,119.190002
2013-02-13,119.040001
2013-02-14,118.730003
2013-02-15,119.209999
2013-02-19,118.870003
2013-02-20,114.83000200000001
2013-02-21,112.529999
2013-02-22,112.790001
2013-02-25,111.25
2013-02-26,113.379997
2013-02-27,115.769997
2013-02-28,115.870003
2013-03-01,115.050003
2013-03-04,114.129997
2013-03-05,116.449997
2013-03-06,116.870003
2013-03-07,117.279999
2013-03-08,119.629997
2013-03-11,119.620003
2013-03-12,118.629997
2013-03-13,117.769997
2013-03-14,117.279999
2013-03-15,117.360001
2013-03-18,116.309998
2013-03-19,115.08000200000001
2013-03-20,116.25
2013-03-21,114.010002
2013-03-22,113.5
2013-03-25,112.309998
2013-03-26,113.150002
2013-03-27,113.91999799999999
2013-03-28,115.809998
2013-04-01,112.709999
2013-04-02,111.839996
2013-04-03,112.540001
2013-04-04,114.07
2013-04-05,112.940002
2013-04-08,112.83000200000001
2013-04-09,114.980003
2013-04-10,118.099998
2013-04-11,118.18
2013-04-12,117.110001
2013-04-15,109.75
2013-04-16,111.32
2013-04-17,108.010002
2013-04-18,106.019997
2013-04-19,107.059998
2013-04-22,107.66999799999999
2013-04-23,107.489998
2013-04-24,110.08000200000001
2013-04-25,112.160004
2013-04-26,111.199997
2013-04-29,113.25
2013-04-30,106.389999
2013-05-01,103.660004
2013-05-02,106.410004
2013-05-03,110.599998
2013-05-06,110.849998
2013-05-07,112.980003
2013-05-08,115.010002
2013-05-09,114.239998
2013-05-10,114.379997
2013-05-13,113.400002
2013-05-14,114.800003
2013-05-15,114.68
2013-05-16,114.33000200000001
2013-05-17,116.43
2013-05-20,118.150002
2013-05-21,118.83000200000001
2013-05-22,117.5
2013-05-23,116.940002
2013-05-24,116.309998
2013-05-28,117.269997
2013-05-29,117.720001
2013-05-30,117.690002
2013-05-31,119.629997
2013-06-03,118.440002
2013-06-04,118.209999
2013-06-05,116.0
2013-06-06,117.339996
2013-06-07,118.540001
2013-06-10,118.650002
2013-06-11,117.43
2013-06-12,115.739998
2013-06-13,118.269997
2013-06-14,116.129997
2013-06-17,116.059998
2013-06-18,117.370003
2013-06-19,115.599998
2013-06-20,112.41999799999999
2013-06-21,111.120003
2013-06-24,105.940002
2013-06-25,107.440002
2013-06-26,107.360001
2013-06-27,108.510002
2013-06-28,108.459999
2013-07-01,110.33000200000001
2013-07-02,110.199997
2013-07-03,108.900002
2013-07-05,110.790001
2013-07-08,110.83000200000001
2013-07-09,112.620003
2013-07-10,113.699997
2013-07-11,115.279999
2013-07-12,115.400002
2013-07-15,117.290001
2013-07-16,115.989998
2013-07-17,116.480003
2013-07-18,117.019997
2013-07-19,118.139999
2013-07-22,118.010002
2013-07-23,117.66999799999999
2013-07-24,116.239998
2013-07-25,116.58000200000001
2013-07-26,115.879997
2013-07-29,116.440002
2013-07-30,118.230003
2013-07-31,121.190002
2013-08-01,122.940002
2013-08-02,123.050003
2013-08-05,122.730003
2013-08-06,122.089996
2013-08-07,122.190002
2013-08-08,123.699997
2013-08-09,124.019997
2013-08-12,125.839996
2013-08-13,127.519997
2013-08-14,127.510002
2013-08-15,124.720001
2013-08-16,124.940002
2013-08-19,123.83000200000001
2013-08-20,123.57
2013-08-21,123.43
2013-08-22,126.559998
2013-08-23,125.209999
2013-08-26,124.57
2013-08-27,122.029999
2013-08-28,122.760002
2013-08-29,123.440002
2013-08-30,123.199997
2013-09-03,124.129997
2013-09-04,127.0
2013-09-05,127.110001
2013-09-06,126.769997
2013-09-09,129.380005
2013-09-10,131.75
2013-09-11,132.33999599999999
2013-09-12,133.050003
2013-09-13,133.679993
2013-09-16,133.850006
2013-09-17,131.96000700000002
2013-09-18,133.720001
2013-09-19,135.25
2013-09-20,134.570007
2013-09-23,133.610001
2013-09-24,133.929993
2013-09-25,133.699997
2013-09-26,134.190002
2013-09-27,133.53999299999998
2013-09-30,132.869995
2013-10-01,132.729996
2013-10-02,134.639999
2013-10-03,131.759995
2013-10-04,133.21000700000002
2013-10-07,131.149994
2013-10-08,129.470001
2013-10-09,129.33999599999999
2013-10-10,132.649994
2013-10-11,132.309998
2013-10-14,134.070007
2013-10-15,132.520004
2013-10-16,133.28999299999998
2013-10-17,133.979996
2013-10-18,136.440002
2013-10-21,136.91000400000001
2013-10-22,138.179993
2013-10-23,135.53999299999998
2013-10-24,137.860001
2013-10-25,135.58999599999999
2013-10-28,134.91000400000001
2013-10-29,127.900002
2013-10-30,125.440002
2013-10-31,127.019997
2013-11-01,128.850006
2013-11-04,129.91000400000001
2013-11-05,131.720001
2013-11-06,132.479996
2013-11-07,128.889999
2013-11-08,130.699997
2013-11-11,130.100006
2013-11-12,130.100006
2013-11-13,131.550003
2013-11-14,132.490005
2013-11-15,132.03999299999998
2013-11-18,132.58999599999999
2013-11-19,130.0
2013-11-20,128.740005
2013-11-21,129.259995
2013-11-22,130.369995
2013-11-25,130.800003
2013-11-26,130.979996
2013-11-27,132.630005
2013-11-29,132.360001
2013-12-02,132.979996
2013-12-03,130.029999
2013-12-04,129.020004
2013-12-05,129.600006
2013-12-06,130.479996
2013-12-09,131.66000400000001
2013-12-10,132.860001
2013-12-11,130.66000400000001
2013-12-12,129.53999299999998
2013-12-13,130.009995
2013-12-16,133.08999599999999
2013-12-17,133.25
2013-12-18,136.029999
2013-12-19,137.199997
2013-12-20,137.75
2013-12-23,138.66000400000001
2013-12-24,139.399994
2013-12-26,139.850006
2013-12-27,139.830002
2013-12-30,139.929993
2013-12-31,140.970001
2014-01-02,138.559998
2014-01-03,139.16000400000001
2014-01-06,138.720001
2014-01-07,139.889999
2014-01-08,139.350006
2014-01-09,138.669998
2014-01-10,138.100006
2014-01-13,136.149994
2014-01-14,137.130005
2014-01-15,137.78999299999998
2014-01-16,137.83999599999999
2014-01-17,137.740005
2014-01-21,136.41000400000001
2014-01-22,134.880005
2014-01-23,132.080002
2014-01-24,126.309998
2014-01-27,125.949997
2014-01-28,128.630005
2014-01-29,128.58999599999999
2014-01-30,128.479996
2014-01-31,126.980003
2014-02-03,123.699997
2014-02-04,126.400002
2014-02-05,126.66999799999999
2014-02-06,130.779999
2014-02-07,134.330002
2014-02-10,133.020004
2014-02-11,135.520004
2014-02-12,138.58999599999999
2014-02-13,140.919998
2014-02-14,142.119995
2014-02-18,143.100006
2014-02-19,139.979996
2014-02-20,141.75
2014-02-21,142.830002
2014-02-24,146.009995
2014-02-25,145.630005
2014-02-26,145.899994
2014-02-27,145.300003
2014-02-28,145.919998
2014-03-03,143.0
2014-03-04,145.699997
2014-03-05,145.259995
2014-03-06,146.119995
2014-03-07,145.619995
2014-03-10,143.899994
2014-03-11,142.899994
2014-03-12,143.070007
2014-03-13,140.619995
2014-03-14,139.360001
2014-03-17,142.78999299999998
2014-03-18,142.679993
2014-03-19,142.759995
2014-03-20,143.550003
2014-03-21,144.350006
2014-03-24,142.360001
2014-03-25,144.33999599999999
2014-03-26,143.990005
2014-03-27,144.080002
2014-03-28,146.0
2014-03-31,148.990005
2014-04-01,148.949997
2014-04-02,149.33999599999999
2014-04-03,149.429993
2014-04-04,147.080002
2014-04-07,144.690002
2014-04-08,146.699997
2014-04-09,147.919998
2014-04-10,144.08999599999999
2014-04-11,142.050003
2014-04-14,143.259995
2014-04-15,141.759995
2014-04-16,145.300003
2014-04-17,146.279999
2014-04-21,146.570007
2014-04-22,146.800003
2014-04-23,147.350006
2014-04-24,149.059998
2014-04-25,147.179993
2014-04-28,145.199997
2014-04-29,150.809998
2014-04-30,150.850006
2014-05-01,151.479996
2014-05-02,150.880005
2014-05-05,150.28999299999998
2014-05-06,148.41000400000001
2014-05-07,149.559998
2014-05-08,151.16000400000001
2014-05-09,149.940002
2014-05-12,153.320007
2014-05-13,153.429993
2014-05-14,151.699997
2014-05-15,149.639999
2014-05-16,149.720001
2014-05-19,150.100006
2014-05-20,147.550003
2014-05-21,148.990005
2014-05-22,148.490005
2014-05-23,150.050003
2014-05-27,152.080002
2014-05-28,152.229996
2014-05-29,152.520004
2014-05-30,152.929993
2014-06-02,153.28999299999998
2014-06-03,153.529999
2014-06-04,153.779999
2014-06-05,156.25
2014-06-06,159.059998
2014-06-09,160.25
2014-06-10,160.550003
2014-06-11,158.490005
2014-06-12,154.770004
2014-06-13,156.029999
2014-06-16,156.669998
2014-06-17,155.940002
2014-06-18,156.809998
2014-06-19,157.0
2014-06-20,158.550003
2014-06-23,157.490005
2014-06-24,156.46000700000002
2014-06-25,157.119995
2014-06-26,155.020004
2014-06-27,154.649994
2014-06-30,154.28999299999998
2014-07-01,154.350006
2014-07-02,153.990005
2014-07-03,157.75
2014-07-07,156.009995
2014-07-08,155.96000700000002
2014-07-09,154.470001
2014-07-10,152.0
2014-07-11,152.229996
2014-07-14,152.559998
2014-07-15,151.889999
2014-07-16,154.199997
2014-07-17,151.550003
2014-07-18,152.740005
2014-07-21,153.0
2014-07-22,154.009995
2014-07-23,153.28999299999998
2014-07-24,150.800003
2014-07-25,150.149994
2014-07-28,145.350006
2014-07-29,143.699997
2014-07-30,142.949997
2014-07-31,139.389999
2014-08-01,138.990005
2014-08-04,140.110001
2014-08-05,140.0
2014-08-06,139.369995
2014-08-07,139.369995
2014-08-08,141.389999
2014-08-11,141.800003
2014-08-12,141.03999299999998
2014-08-13,141.970001
2014-08-14,141.949997
2014-08-15,140.929993
2014-08-18,142.169998
2014-08-19,144.399994
2014-08-20,147.279999
2014-08-21,146.21000700000002
2014-08-22,145.220001
2014-08-25,145.08999599999999
2014-08-26,144.169998
2014-08-27,145.190002
2014-08-28,144.75
2014-08-29,145.110001
2014-09-02,144.350006
2014-09-03,144.139999
2014-09-04,143.580002
2014-09-05,142.619995
2014-09-08,141.979996
2014-09-09,141.440002
2014-09-10,140.399994
2014-09-11,140.0
2014-09-12,138.570007
2014-09-15,137.91000400000001
2014-09-16,137.46000700000002
2014-09-17,137.300003
2014-09-18,138.71000700000002
2014-09-19,137.889999
2014-09-22,136.03999299999998
2014-09-23,134.58999599999999
2014-09-24,134.21000700000002
2014-09-25,133.03999299999998
2014-09-26,133.779999
2014-09-29,132.850006
2014-09-30,131.979996
2014-10-01,131.059998
2014-10-02,132.979996
2014-10-03,135.100006
2014-10-06,136.130005
2014-10-07,129.570007
2014-10-08,133.940002
2014-10-09,130.860001
2014-10-10,127.370003
2014-10-13,124.949997
2014-10-14,127.489998
2014-10-15,128.46000700000002
2014-10-16,130.570007
2014-10-17,130.529999
2014-10-20,130.880005
2014-10-21,134.800003
2014-10-22,132.0
2014-10-23,136.360001
2014-10-24,137.25
2014-10-27,135.369995
2014-10-28,144.58999599999999
2014-10-29,144.509995
2014-10-30,144.619995
2014-10-31,146.179993
2014-11-03,145.08999599999999
2014-11-04,141.770004
2014-11-05,144.119995
2014-11-06,146.639999
2014-11-07,146.03999299999998
2014-11-10,146.5
2014-11-11,146.600006
2014-11-12,146.490005
2014-11-13,144.520004
2014-11-14,145.059998
2014-11-17,144.779999
2014-11-18,144.83999599999999
2014-11-19,143.139999
2014-11-20,143.96000700000002
2014-11-21,148.449997
2014-11-24,147.990005
2014-11-25,149.220001
2014-11-26,148.919998
2014-11-28,145.619995
2014-12-01,145.33999599999999
2014-12-02,146.190002
2014-12-03,150.600006
2014-12-04,149.96000700000002
2014-12-05,150.860001
2014-12-08,147.619995
2014-12-09,149.220001
2014-12-10,143.970001
2014-12-11,144.199997
2014-12-12,140.899994
2014-12-15,140.300003
2014-12-16,138.470001
2014-12-17,140.419998
2014-12-18,144.0
2014-12-19,143.059998
2014-12-22,145.300003
2014-12-23,145.729996
2014-12-24,145.820007
2014-12-26,146.529999
2014-12-29,146.889999
2014-12-30,146.16000400000001
2014-12-31,144.169998
2015-01-02,146.419998
2015-01-05,141.46000700000002
2015-01-06,142.25
2015-01-07,142.929993
2015-01-08,145.820007
2015-01-09,143.600006
2015-01-12,142.559998
2015-01-13,141.33999599999999
2015-01-14,142.399994
2015-01-15,141.520004
2015-01-16,140.860001
2015-01-20,142.029999
2015-01-21,144.729996
2015-01-22,147.330002
2015-01-23,145.850006
2015-01-26,147.850006
2015-01-27,142.270004
2015-01-28,141.619995
2015-01-29,142.699997
2015-01-30,139.46000700000002
2015-02-02,143.009995
2015-02-03,145.550003
2015-02-04,144.16000400000001
2015-02-05,138.110001
2015-02-06,135.860001
2015-02-09,134.399994
2015-02-10,134.96000700000002
2015-02-11,135.119995
2015-02-12,136.630005
2015-02-13,139.03999299999998
2015-02-17,138.979996
2015-02-18,140.179993
2015-02-19,140.800003
2015-02-20,142.550003
2015-02-23,141.559998
2015-02-24,141.78999299999998
2015-02-25,142.179993
2015-02-26,142.229996
2015-02-27,142.229996
2015-03-02,143.429993
2015-03-03,145.360001
2015-03-04,143.949997
2015-03-05,142.270004
2015-03-06,140.419998
2015-03-09,140.949997
2015-03-10,138.259995
2015-03-11,137.369995
2015-03-12,140.03999299999998
2015-03-13,139.270004
2015-03-16,140.5
2015-03-17,138.699997
2015-03-18,139.830002
2015-03-19,137.449997
2015-03-20,138.399994
2015-03-23,138.380005
2015-03-24,138.940002
2015-03-25,136.759995
2015-03-26,136.779999
2015-03-27,137.46000700000002
2015-03-30,140.139999
2015-03-31,138.639999
2015-04-01,137.020004
2015-04-02,136.820007
2015-04-06,137.880005
2015-04-07,136.759995
2015-04-08,135.0
2015-04-09,134.179993
2015-04-10,136.550003
2015-04-13,136.0
2015-04-14,136.440002
2015-04-15,137.240005
2015-04-16,136.33999599999999
2015-04-17,133.83999599999999
2015-04-20,135.149994
2015-04-21,136.029999
2015-04-22,136.929993
2015-04-23,136.449997
2015-04-24,136.5
2015-04-27,139.25
2015-04-28,137.25
2015-04-29,138.029999
2015-04-30,138.259995
2015-05-01,141.130005
2015-05-04,141.08999599999999
2015-05-05,139.270004
2015-05-06,139.320007
2015-05-07,139.91000400000001
2015-05-08,140.66000400000001
2015-05-11,141.759995
2015-05-12,141.229996
2015-05-13,142.309998
2015-05-14,143.220001
2015-05-15,142.770004
2015-05-18,143.21000700000002
2015-05-19,140.550003
2015-05-20,140.970001
2015-05-21,141.929993
2015-05-22,141.880005
2015-05-26,140.419998
2015-05-27,140.479996
2015-05-28,139.25
2015-05-29,135.550003
2015-06-01,135.220001
2015-06-02,135.759995
2015-06-03,135.570007
2015-06-04,136.169998
2015-06-05,136.190002
2015-06-08,135.470001
2015-06-09,135.91000400000001
2015-06-10,137.16000400000001
2015-06-11,137.850006
2015-06-12,137.119995
2015-06-15,135.850006
2015-06-16,135.419998
2015-06-17,135.779999
2015-06-18,136.46000700000002
2015-06-19,136.139999
2015-06-22,135.699997
2015-06-23,135.66000400000001
2015-06-24,135.179993
2015-06-25,134.08999599999999
2015-06-26,133.53999299999998
2015-06-29,131.139999
2015-06-30,131.190002
2015-07-01,131.08999599999999
2015-07-02,131.360001
2015-07-06,130.830002
2015-07-07,131.490005
2015-07-08,129.059998
2015-07-09,127.769997
2015-07-10,128.740005
2015-07-13,130.190002
2015-07-14,129.869995
2015-07-15,129.91000400000001
2015-07-16,130.389999
2015-07-17,128.190002
2015-07-20,128.970001
2015-07-21,128.619995
2015-07-22,127.230003
2015-07-23,126.970001
2015-07-24,124.370003
2015-07-27,123.779999
2015-07-28,128.0
2015-07-29,130.270004
2015-07-30,129.800003
2015-07-31,129.529999
2015-08-03,128.610001
2015-08-04,126.0
2015-08-05,127.839996
2015-08-06,127.18
2015-08-07,126.879997
2015-08-10,130.929993
2015-08-11,127.980003
2015-08-12,129.059998
2015-08-13,128.389999
2015-08-14,128.050003
2015-08-17,128.610001
2015-08-18,128.03999299999998
2015-08-19,127.440002
2015-08-20,124.08000200000001
2015-08-21,119.75
2015-08-24,116.839996
2015-08-25,114.870003
2015-08-26,118.730003
2015-08-27,122.599998
2015-08-28,122.269997
2015-08-31,121.75
2015-09-01,120.309998
2015-09-02,120.900002
2015-09-03,120.029999
2015-09-04,118.0
2015-09-08,119.82
2015-09-09,118.989998
2015-09-10,119.019997
2015-09-11,120.489998
2015-09-14,119.019997
2015-09-15,121.730003
2015-09-16,122.839996
2015-09-17,120.16999799999999
2015-09-18,115.239998
2015-09-21,114.82
2015-09-22,113.269997
2015-09-23,112.220001
2015-09-24,111.16999799999999
2015-09-25,110.519997
2015-09-28,106.839996
2015-09-29,108.099998
2015-09-30,108.58000200000001
2015-10-01,105.400002
2015-10-02,107.959999
2015-10-05,111.760002
2015-10-06,112.16999799999999
2015-10-07,112.529999
2015-10-08,114.269997
2015-10-09,113.089996
2015-10-12,111.980003
2015-10-13,109.980003
2015-10-14,109.370003
2015-10-15,109.160004
2015-10-16,108.709999
2015-10-19,108.57
2015-10-20,109.489998
2015-10-21,108.589996
2015-10-22,111.82
2015-10-23,112.839996
2015-10-26,112.099998
2015-10-27,102.349998
2015-10-28,103.230003
2015-10-29,103.400002
2015-10-30,103.510002
2015-11-02,106.860001
2015-11-03,107.400002
2015-11-04,106.760002
2015-11-05,106.5
2015-11-06,106.480003
2015-11-09,105.199997
2015-11-10,103.730003
2015-11-11,100.08000200000001
2015-11-12,97.83000200000001
2015-11-13,98.66999799999999
2015-11-16,99.129997
2015-11-17,97.900002
2015-11-18,98.349998
2015-11-19,98.57
2015-11-20,98.699997
2015-11-23,98.139999
2015-11-24,98.68
2015-11-25,99.57
2015-11-27,99.739998
2015-11-30,100.370003
2015-12-01,92.410004
2015-12-02,94.849998
2015-12-03,92.480003
2015-12-04,92.5
2015-12-07,91.410004
2015-12-08,90.18
2015-12-09,89.91999799999999
2015-12-10,90.160004
2015-12-11,87.610001
2015-12-14,86.83000200000001
2015-12-15,87.099998
2015-12-16,87.360001
2015-12-17,85.959999
2015-12-18,85.209999
2015-12-21,85.389999
2015-12-22,87.410004
2015-12-23,89.559998
2015-12-24,89.300003
2015-12-28,89.269997
2015-12-29,89.849998
2015-12-30,89.18
2015-12-31,88.010002
2016-01-04,89.970001
2016-01-05,89.089996
2016-01-06,88.68
2016-01-07,87.190002
2016-01-08,86.019997
2016-01-11,85.41999799999999
2016-01-12,86.629997
2016-01-13,84.900002
2016-01-14,86.68
2016-01-15,84.349998
2016-01-19,83.519997
2016-01-20,84.239998
2016-01-21,86.019997
2016-01-22,86.410004
2016-01-25,84.050003
2016-01-26,85.379997
2016-01-27,85.209999
2016-01-28,86.949997
2016-01-29,89.889999
2016-02-01,91.16999799999999
2016-02-02,88.970001
2016-02-03,90.660004
2016-02-04,97.57
2016-02-05,99.0
2016-02-08,98.43
2016-02-09,99.699997
2016-02-10,96.33000200000001
2016-02-11,95.25
2016-02-12,97.010002
2016-02-16,99.139999
2016-02-17,97.529999
2016-02-18,97.199997
2016-02-19,96.589996
2016-02-22,98.529999
2016-02-23,97.529999
2016-02-24,96.129997
2016-02-25,97.699997
2016-02-26,97.660004
2016-02-29,97.57
2016-03-01,100.260002
2016-03-02,99.459999
2016-03-03,101.25
2016-03-04,102.239998
2016-03-07,105.07
2016-03-08,101.779999
2016-03-09,102.07
2016-03-10,102.790001
2016-03-11,104.0
2016-03-14,105.120003
2016-03-15,104.58000200000001
2016-03-16,106.379997
2016-03-17,109.58000200000001
2016-03-18,110.089996
2016-03-21,110.610001
2016-03-22,109.449997
2016-03-23,107.739998
2016-03-24,107.400002
2016-03-28,108.440002
2016-03-29,109.93
2016-03-30,109.309998
2016-03-31,109.940002
2016-04-01,110.120003
2016-04-04,109.089996
2016-04-05,108.019997
2016-04-06,106.43
2016-04-07,105.089996
2016-04-08,106.279999
2016-04-11,106.260002
2016-04-12,107.800003
2016-04-13,113.699997
2016-04-14,114.57
2016-04-15,115.32
2016-04-18,116.660004
2016-04-19,117.75
2016-04-20,116.610001
2016-04-21,115.139999
2016-04-22,116.110001
2016-04-25,114.910004
2016-04-26,116.18
2016-04-27,116.720001
2016-04-28,116.610001
2016-04-29,117.029999
2016-05-02,116.529999
2016-05-03,118.599998
2016-05-04,114.440002
2016-05-05,113.889999
2016-05-06,114.989998
2016-05-09,112.41999799999999
2016-05-10,114.779999
2016-05-11,114.720001
2016-05-12,114.389999
2016-05-13,111.790001
2016-05-16,114.190002
2016-05-17,114.279999
2016-05-18,110.66999799999999
2016-05-19,108.08000200000001
2016-05-20,108.209999
2016-05-23,108.160004
2016-05-24,109.709999
2016-05-25,113.16999799999999
2016-05-26,113.5
2016-05-27,113.239998
2016-05-31,114.470001
2016-06-01,114.129997
2016-06-02,115.129997
2016-06-03,113.639999
2016-06-06,116.300003
2016-06-07,117.150002
2016-06-08,118.870003
2016-06-09,118.639999
