Date,TRMB
2009-01-15,7.775
2009-01-16,7.61
2009-01-20,7.185
2009-01-21,7.59
2009-01-22,7.455
2009-01-23,7.5
2009-01-26,7.535
2009-01-27,7.625
2009-01-28,7.75
2009-01-29,7.505
2009-01-30,7.41
2009-02-02,7.38
2009-02-03,7.265
2009-02-04,7.005
2009-02-05,7.17
2009-02-06,7.615
2009-02-09,7.495
2009-02-10,7.25
2009-02-11,7.325
2009-02-12,7.42
2009-02-13,7.665
2009-02-17,7.1
2009-02-18,7.11
2009-02-19,7.015
2009-02-20,7.025
2009-02-23,6.775
2009-02-24,7.255
2009-02-25,7.155
2009-02-26,7.205
2009-02-27,7.05
2009-03-02,6.2
2009-03-03,6.16
2009-03-04,6.715
2009-03-05,6.25
2009-03-06,6.215
2009-03-09,6.045
2009-03-10,6.715
2009-03-11,6.735
2009-03-12,7.105
2009-03-13,7.12
2009-03-16,6.8
2009-03-17,7.275
2009-03-18,7.585
2009-03-19,7.725
2009-03-20,7.455
2009-03-23,7.775
2009-03-24,7.49
2009-03-25,7.565
2009-03-26,8.1
2009-03-27,7.875
2009-03-30,7.545
2009-03-31,7.64
2009-04-01,7.86
2009-04-02,8.29
2009-04-03,8.255
2009-04-06,8.11
2009-04-07,7.65
2009-04-08,7.77
2009-04-09,8.435
2009-04-13,8.16
2009-04-14,8.27
2009-04-15,8.37
2009-04-16,8.935
2009-04-17,9.01
2009-04-20,8.65
2009-04-21,9.03
2009-04-22,9.39
2009-04-23,9.59
2009-04-24,9.775
2009-04-27,9.99
2009-04-28,9.47
2009-04-29,11.01
2009-04-30,10.72
2009-05-01,10.95
2009-05-04,11.395
2009-05-05,11.26
2009-05-06,11.205
2009-05-07,10.62
2009-05-08,10.775
2009-05-11,10.545
2009-05-12,10.52
2009-05-13,10.03
2009-05-14,10.165
2009-05-15,10.11
2009-05-18,10.15
2009-05-19,10.005
2009-05-20,9.82
2009-05-21,9.365
2009-05-22,9.26
2009-05-26,9.5
2009-05-27,9.35
2009-05-28,9.415
2009-05-29,9.59
2009-06-01,10.015
2009-06-02,10.075
2009-06-03,10.055
2009-06-04,10.45
2009-06-05,10.6
2009-06-08,10.56
2009-06-09,11.25
2009-06-10,11.125
2009-06-11,11.325
2009-06-12,11.17
2009-06-15,10.77
2009-06-16,10.465
2009-06-17,10.19
2009-06-18,10.02
2009-06-19,10.1
2009-06-22,9.815
2009-06-23,9.8
2009-06-24,9.845
2009-06-25,9.95
2009-06-26,9.89
2009-06-29,9.895
2009-06-30,9.815
2009-07-01,9.835
2009-07-02,9.65
2009-07-06,9.505
2009-07-07,9.31
2009-07-08,9.25
2009-07-09,9.515
2009-07-10,9.535
2009-07-13,9.57
2009-07-14,9.82
2009-07-15,10.335
2009-07-16,10.33
2009-07-17,10.35
2009-07-20,10.525
2009-07-21,10.665
2009-07-22,10.815
2009-07-23,11.025
2009-07-24,10.8
2009-07-27,10.72
2009-07-28,10.66
2009-07-29,11.965
2009-07-30,12.31
2009-07-31,11.855
2009-08-03,12.265
2009-08-04,12.225
2009-08-05,12.155
2009-08-06,11.88
2009-08-07,12.285
2009-08-10,12.16
2009-08-11,12.115
2009-08-12,12.555
2009-08-13,12.59
2009-08-14,12.32
2009-08-17,11.745
2009-08-18,11.94
2009-08-19,12.045
2009-08-20,12.245
2009-08-21,12.605
2009-08-24,12.32
2009-08-25,12.285
2009-08-26,12.38
2009-08-27,12.44
2009-08-28,12.715
2009-08-31,12.73
2009-09-01,12.38
2009-09-02,12.31
2009-09-03,12.38
2009-09-04,12.75
2009-09-08,12.73
2009-09-09,12.955
2009-09-10,12.945
2009-09-11,13.03
2009-09-14,13.0
2009-09-15,12.81
2009-09-16,12.86
2009-09-17,12.72
2009-09-18,12.59
2009-09-21,12.525
2009-09-22,12.345
2009-09-23,12.12
2009-09-24,12.045
2009-09-25,11.805
2009-09-28,12.02
2009-09-29,11.93
2009-09-30,11.955
2009-10-01,11.45
2009-10-02,11.22
2009-10-05,11.365
2009-10-06,11.345
2009-10-07,11.0
2009-10-08,10.925
2009-10-09,10.925
2009-10-12,10.905
2009-10-13,11.02
2009-10-14,11.285
2009-10-15,11.225
2009-10-16,11.05
2009-10-19,11.155
2009-10-20,11.32
2009-10-21,11.055
2009-10-22,11.05
2009-10-23,10.84
2009-10-26,10.715
2009-10-27,10.65
2009-10-28,10.625
2009-10-29,10.775
2009-10-30,10.485
2009-11-02,10.6
2009-11-03,10.83
2009-11-04,10.89
2009-11-05,11.145
2009-11-06,11.2
2009-11-09,11.44
2009-11-10,11.655
2009-11-11,11.8
2009-11-12,11.675
2009-11-13,11.795
2009-11-16,12.0
2009-11-17,12.02
2009-11-18,11.98
2009-11-19,11.75
2009-11-20,11.7
2009-11-23,11.825
2009-11-24,11.76
2009-11-25,11.78
2009-11-27,11.39
2009-11-30,11.165
2009-12-01,11.48
2009-12-02,11.545
2009-12-03,11.355
2009-12-04,11.61
2009-12-07,11.715
2009-12-08,11.53
2009-12-09,11.575
2009-12-10,11.685
2009-12-11,11.845
2009-12-14,12.12
2009-12-15,12.4
2009-12-16,12.23
2009-12-17,12.18
2009-12-18,12.215
2009-12-21,12.445
2009-12-22,12.64
2009-12-23,12.755
2009-12-24,12.925
2009-12-28,12.785
2009-12-29,12.79
2009-12-30,12.785
2009-12-31,12.6
2010-01-04,12.825
2010-01-05,12.76
2010-01-06,12.725
2010-01-07,12.745
2010-01-08,12.845
2010-01-11,12.74
2010-01-12,12.54
2010-01-13,12.675
2010-01-14,12.675
2010-01-15,12.275
2010-01-19,12.43
2010-01-20,12.0
2010-01-21,11.87
2010-01-22,11.615
2010-01-25,11.74
2010-01-26,11.695
2010-01-27,11.795
2010-01-28,11.5
2010-01-29,11.445
2010-02-01,11.605
2010-02-02,11.635
2010-02-03,12.315
2010-02-04,11.82
2010-02-05,12.13
2010-02-08,12.245
2010-02-09,12.35
2010-02-10,12.345
2010-02-11,12.53
2010-02-12,12.565
2010-02-16,12.56
2010-02-17,12.795
2010-02-18,13.015
2010-02-19,13.23
2010-02-22,13.6
2010-02-23,13.28
2010-02-24,13.555
2010-02-25,13.5
2010-02-26,13.435
2010-03-01,13.705
2010-03-02,13.76
2010-03-03,13.79
2010-03-04,13.695
2010-03-05,13.58
2010-03-08,13.47
2010-03-09,13.505
2010-03-10,13.525
2010-03-11,13.455
2010-03-12,13.535
2010-03-15,13.555
2010-03-16,13.56
2010-03-17,13.915
2010-03-18,13.975
2010-03-19,14.14
2010-03-22,14.2
2010-03-23,14.535
2010-03-24,14.295
2010-03-25,14.08
2010-03-26,14.105
2010-03-29,14.42
2010-03-30,14.395
2010-03-31,14.36
2010-04-01,14.26
2010-04-05,14.465
2010-04-06,14.495
2010-04-07,14.305
2010-04-08,14.365
2010-04-09,14.49
2010-04-12,14.57
2010-04-13,14.665
2010-04-14,15.015
2010-04-15,15.08
2010-04-16,14.915
2010-04-19,14.65
2010-04-20,15.035
2010-04-21,15.29
2010-04-22,15.425
2010-04-23,15.505
2010-04-26,15.575
2010-04-27,15.4
2010-04-28,15.54
2010-04-29,15.895
2010-04-30,16.35
2010-05-03,16.15
2010-05-04,15.42
2010-05-05,15.185
2010-05-06,14.59
2010-05-07,14.235
2010-05-10,14.9
2010-05-11,15.05
2010-05-12,15.75
2010-05-13,15.595
2010-05-14,15.08
2010-05-17,15.585
2010-05-18,15.22
2010-05-19,15.075
2010-05-20,14.25
2010-05-21,14.35
2010-05-24,14.05
2010-05-25,13.945
2010-05-26,14.05
2010-05-27,14.665
2010-05-28,14.365
2010-06-01,14.115
2010-06-02,14.5
2010-06-03,14.665
2010-06-04,14.14
2010-06-07,13.76
2010-06-08,13.7
2010-06-09,14.125
2010-06-10,14.73
2010-06-11,14.93
2010-06-14,14.705
2010-06-15,15.09
2010-06-16,15.125
2010-06-17,15.055
2010-06-18,15.235
2010-06-21,15.22
2010-06-22,15.05
2010-06-23,14.745
2010-06-24,14.515
2010-06-25,14.815
2010-06-28,14.575
2010-06-29,14.06
2010-06-30,14.0
2010-07-01,13.87
2010-07-02,14.035
2010-07-06,13.96
2010-07-07,14.425
2010-07-08,14.51
2010-07-09,14.63
2010-07-12,14.55
2010-07-13,14.965
2010-07-14,14.89
2010-07-15,14.88
2010-07-16,14.16
2010-07-19,14.215
2010-07-20,14.13
2010-07-21,14.245
2010-07-22,14.425
2010-07-23,14.855
2010-07-26,15.345
2010-07-27,15.1
2010-07-28,14.41
2010-07-29,14.135
2010-07-30,14.185
2010-08-02,14.355
2010-08-03,14.575
2010-08-04,14.53
2010-08-05,14.685
2010-08-06,14.715
2010-08-09,14.825
2010-08-10,14.6
2010-08-11,14.235
2010-08-12,14.06
2010-08-13,13.895
2010-08-16,13.91
2010-08-17,14.61
2010-08-18,14.565
2010-08-19,14.5
2010-08-20,14.805
2010-08-23,14.855
2010-08-24,14.43
2010-08-25,14.345
2010-08-26,14.155
2010-08-27,14.37
2010-08-30,14.085
2010-08-31,14.065
2010-09-01,14.5
2010-09-02,14.78
2010-09-03,14.99
2010-09-07,14.67
2010-09-08,14.63
2010-09-09,14.74
2010-09-10,14.96
2010-09-13,15.315
2010-09-14,15.905
2010-09-15,16.01
2010-09-16,16.059998999999998
2010-09-17,16.23
2010-09-20,16.945
2010-09-21,17.045
2010-09-22,17.025
2010-09-23,17.01
2010-09-24,17.385
2010-09-27,17.264999
2010-09-28,17.5
2010-09-29,17.264999
2010-09-30,17.52
2010-10-01,17.605
2010-10-04,17.469998999999998
2010-10-05,17.82
2010-10-06,17.365
2010-10-07,17.424999
2010-10-08,17.25
2010-10-11,17.08
2010-10-12,17.445
2010-10-13,17.605
2010-10-14,17.4
2010-10-15,17.58
2010-10-18,17.705
2010-10-19,17.219998999999998
2010-10-20,17.709999
2010-10-21,17.92
2010-10-22,17.969998999999998
2010-10-25,18.135
2010-10-26,18.1
2010-10-27,17.950001
2010-10-28,17.875
2010-10-29,17.92
2010-11-01,17.745001000000002
2010-11-02,17.790001
2010-11-03,18.65
2010-11-04,19.049999
2010-11-05,18.955
2010-11-08,18.815001000000002
2010-11-09,18.440001000000002
2010-11-10,18.375
2010-11-11,18.129998999999998
2010-11-12,18.049999
2010-11-15,18.190001000000002
2010-11-16,17.985001
2010-11-17,17.975
2010-11-18,18.575001
2010-11-19,18.445
2010-11-22,18.355
2010-11-23,18.145
2010-11-24,18.76
2010-11-26,18.844998999999998
2010-11-29,18.764999
2010-11-30,18.620001000000002
2010-12-01,18.99
2010-12-02,19.42
2010-12-03,20.014999
2010-12-06,19.924999
2010-12-07,20.16
2010-12-08,20.34
2010-12-09,20.51
2010-12-10,20.629998999999998
2010-12-13,20.83
2010-12-14,20.379998999999998
2010-12-15,19.895
2010-12-16,19.82
2010-12-17,20.040001
2010-12-20,19.985001
2010-12-21,20.139999
2010-12-22,20.139999
2010-12-23,20.075001
2010-12-27,20.165001
2010-12-28,19.965
2010-12-29,20.08
2010-12-30,20.105
2010-12-31,19.965
2011-01-03,20.32
2011-01-04,20.004998999999998
2011-01-05,20.129998999999998
2011-01-06,20.084999
2011-01-07,20.049999
2011-01-10,20.370001000000002
2011-01-11,20.52
2011-01-12,20.674999
2011-01-13,20.705
2011-01-14,21.690001000000002
2011-01-18,22.725
2011-01-19,22.280001000000002
2011-01-20,21.0
2011-01-21,21.110001
2011-01-24,21.370001000000002
2011-01-25,21.6
2011-01-26,22.16
2011-01-27,22.475
2011-01-28,22.145
2011-01-31,23.040001
2011-02-01,23.24
2011-02-02,23.34
2011-02-03,22.915001
2011-02-04,23.940001000000002
2011-02-07,24.025
2011-02-08,23.65
2011-02-09,23.67
2011-02-10,23.844998999999998
2011-02-11,24.09
2011-02-14,24.66
2011-02-15,24.5
2011-02-16,25.055
2011-02-17,25.004998999999998
2011-02-18,25.094998999999998
2011-02-22,24.385
2011-02-23,23.57
2011-02-24,23.459999
2011-02-25,24.424999
2011-02-28,24.575001
2011-03-01,24.290001
2011-03-02,24.415001
2011-03-03,25.24
2011-03-04,25.184998999999998
2011-03-07,24.745001000000002
2011-03-08,24.82
2011-03-09,24.17
2011-03-10,23.459999
2011-03-11,23.875
2011-03-14,23.59
2011-03-15,22.99
2011-03-16,22.84
2011-03-17,22.950001
2011-03-18,23.0
2011-03-21,23.504998999999998
2011-03-22,23.645
2011-03-23,23.635
2011-03-24,24.0
2011-03-25,24.1
2011-03-28,23.940001000000002
2011-03-29,24.955
2011-03-30,25.0
2011-03-31,25.27
2011-04-01,25.834999
2011-04-04,25.93
2011-04-05,25.719998999999998
2011-04-06,25.344998999999998
2011-04-07,25.125
2011-04-08,25.059998999999998
2011-04-11,24.860001
2011-04-12,24.559998999999998
2011-04-13,24.705
2011-04-14,24.665001
2011-04-15,24.959999
2011-04-18,24.07
2011-04-19,24.695
2011-04-20,25.27
2011-04-21,25.6
2011-04-25,25.379998999999998
2011-04-26,25.615
2011-04-27,25.605
2011-04-28,25.219998999999998
2011-04-29,23.42
2011-05-02,23.309998999999998
2011-05-03,21.530001000000002
2011-05-04,20.245001000000002
2011-05-05,22.0
2011-05-06,21.934998999999998
2011-05-09,22.02
2011-05-10,22.245001000000002
2011-05-11,21.950001
2011-05-12,22.014999
2011-05-13,21.555
2011-05-16,21.139999
2011-05-17,20.950001
2011-05-18,21.504998999999998
2011-05-19,21.695
2011-05-20,21.459999
2011-05-23,21.125
2011-05-24,20.870001000000002
2011-05-25,21.190001000000002
2011-05-26,21.504998999999998
2011-05-27,21.575001
2011-05-31,21.844998999999998
2011-06-01,21.115
2011-06-02,21.025
2011-06-03,20.93
2011-06-06,20.49
2011-06-07,20.504998999999998
2011-06-08,20.035
2011-06-09,19.969998999999998
2011-06-10,19.35
2011-06-13,19.200001
2011-06-14,19.52
2011-06-15,19.040001
2011-06-16,18.905001000000002
2011-06-17,18.799999
2011-06-20,18.785
2011-06-21,19.225
2011-06-22,19.004998999999998
2011-06-23,19.17
2011-06-24,18.530001000000002
2011-06-27,18.51
2011-06-28,18.934998999999998
2011-06-29,19.264999
2011-06-30,19.82
2011-07-01,20.43
2011-07-05,20.475
2011-07-06,20.610001
2011-07-07,20.764999
2011-07-08,20.49
2011-07-11,19.975
2011-07-12,19.620001000000002
2011-07-13,19.49
2011-07-14,19.110001
2011-07-15,19.280001000000002
2011-07-18,18.809998999999998
2011-07-19,19.135
2011-07-20,18.83
2011-07-21,18.889999
2011-07-22,18.895
2011-07-25,18.84
2011-07-26,18.795
2011-07-27,18.105
2011-07-28,18.0
2011-07-29,17.790001
2011-08-01,17.325001
2011-08-02,16.540001
2011-08-03,19.450001
2011-08-04,18.440001000000002
2011-08-05,18.57
2011-08-08,17.325001
2011-08-09,17.834999
2011-08-10,17.120001000000002
2011-08-11,18.395
2011-08-12,18.344998999999998
2011-08-15,18.709999
2011-08-16,18.190001000000002
2011-08-17,18.045
2011-08-18,16.625
2011-08-19,16.375
2011-08-22,16.469998999999998
2011-08-23,17.315001000000002
2011-08-24,17.360001
2011-08-25,16.98
2011-08-26,17.834999
2011-08-29,18.65
2011-08-30,18.66
2011-08-31,18.57
2011-09-01,18.91
2011-09-02,17.940001000000002
2011-09-06,17.73
2011-09-07,18.48
2011-09-08,18.139999
2011-09-09,17.530001000000002
2011-09-12,17.780001000000002
2011-09-13,17.764999
2011-09-14,18.405001000000002
2011-09-15,18.67
2011-09-16,18.195
2011-09-19,17.969998999999998
2011-09-20,17.594998999999998
2011-09-21,17.375
2011-09-22,16.879998999999998
2011-09-23,17.049999
2011-09-26,17.205
2011-09-27,18.165001
2011-09-28,17.25
2011-09-29,17.315001000000002
2011-09-30,16.775
2011-10-03,16.209999
2011-10-04,16.77
2011-10-05,17.59
2011-10-06,18.075001
2011-10-07,17.98
2011-10-10,18.745001000000002
2011-10-11,18.575001
2011-10-12,18.99
2011-10-13,18.549999
2011-10-14,19.025
2011-10-17,18.195
2011-10-18,18.74
2011-10-19,18.25
2011-10-20,18.23
2011-10-21,18.780001000000002
2011-10-24,20.01
2011-10-25,19.485001
2011-10-26,19.290001
2011-10-27,20.605
2011-10-28,20.639999
2011-10-31,20.205
2011-11-01,19.290001
2011-11-02,20.605
2011-11-03,21.74
2011-11-04,21.120001000000002
2011-11-07,21.0
2011-11-08,21.514999
2011-11-09,20.695
2011-11-10,20.809998999999998
2011-11-11,21.209999
2011-11-14,21.18
2011-11-15,21.514999
2011-11-16,21.514999
2011-11-17,21.495001000000002
2011-11-18,21.299999
2011-11-21,20.610001
2011-11-22,20.219998999999998
2011-11-23,19.495001000000002
2011-11-25,19.205
2011-11-28,20.0
2011-11-29,20.049999
2011-11-30,21.540001
2011-12-01,21.365
2011-12-02,21.73
2011-12-05,22.08
2011-12-06,22.059998999999998
2011-12-07,22.43
2011-12-08,21.719998999999998
2011-12-09,22.344998999999998
2011-12-12,21.860001
2011-12-13,21.775
2011-12-14,21.355
2011-12-15,21.334999
2011-12-16,21.360001
2011-12-19,21.375
2011-12-20,22.465
2011-12-21,22.0
2011-12-22,22.360001
2011-12-23,22.315001000000002
2011-12-27,22.299999
2011-12-28,21.605
2011-12-29,21.860001
2011-12-30,21.700001
2012-01-03,20.815001000000002
2012-01-04,20.105
2012-01-05,20.385
2012-01-06,20.075001
2012-01-09,20.870001000000002
2012-01-10,21.504998999999998
2012-01-11,21.535
2012-01-12,21.889999
2012-01-13,21.565001000000002
2012-01-17,21.42
2012-01-18,21.889999
2012-01-19,22.35
2012-01-20,22.205
2012-01-23,22.129998999999998
2012-01-24,22.504998999999998
2012-01-25,22.385
2012-01-26,22.775
2012-01-27,23.235001
2012-01-30,23.295
2012-01-31,23.415001
2012-02-01,23.795
2012-02-02,24.07
2012-02-03,25.415001
2012-02-06,25.530001000000002
2012-02-07,25.535
2012-02-08,25.535
2012-02-09,25.790001
2012-02-10,25.674999
2012-02-13,25.82
2012-02-14,25.870001000000002
2012-02-15,25.405001000000002
2012-02-16,25.895
2012-02-17,25.834999
2012-02-21,25.459999
2012-02-22,25.565001000000002
2012-02-23,25.75
2012-02-24,25.485001
2012-02-27,25.535
2012-02-28,25.5
2012-02-29,25.145
2012-03-01,25.299999
2012-03-02,24.735001
2012-03-05,24.645
2012-03-06,24.125
2012-03-07,24.385
2012-03-08,25.15
2012-03-09,25.43
2012-03-12,25.379998999999998
2012-03-13,26.514999
2012-03-14,26.334999
2012-03-15,27.264999
2012-03-16,27.195
2012-03-19,27.245001000000002
2012-03-20,27.065001000000002
2012-03-21,27.219998999999998
2012-03-22,27.01
2012-03-23,27.02
2012-03-26,27.43
2012-03-27,27.715
2012-03-28,27.165001
2012-03-29,27.225
2012-03-30,27.209999
2012-04-02,27.215
2012-04-03,27.395
2012-04-04,27.040001
2012-04-05,26.625
2012-04-09,26.35
2012-04-10,25.535
2012-04-11,26.440001000000002
2012-04-12,26.76
2012-04-13,26.375
2012-04-16,26.584999
2012-04-17,27.700001
2012-04-18,27.555
2012-04-19,27.41
2012-04-20,27.045
2012-04-23,26.15
2012-04-24,26.200001
2012-04-25,27.030001000000002
2012-04-26,27.115
2012-04-27,27.67
2012-04-30,27.07
2012-05-01,26.975
2012-05-02,27.139999
2012-05-03,26.610001
2012-05-04,25.799999
2012-05-07,25.52
2012-05-08,25.780001000000002
2012-05-09,25.639999
2012-05-10,25.375
2012-05-11,25.360001
2012-05-14,24.950001
2012-05-15,24.625
2012-05-16,24.094998999999998
2012-05-17,23.379998999999998
2012-05-18,22.785
2012-05-21,23.280001000000002
2012-05-22,23.665001
2012-05-23,23.99
2012-05-24,23.870001000000002
2012-05-25,23.83
2012-05-29,24.719998999999998
2012-05-30,23.594998999999998
2012-05-31,23.584999
2012-06-01,22.450001
2012-06-04,22.65
2012-06-05,23.334999
2012-06-06,24.07
2012-06-07,23.74
2012-06-08,23.799999
2012-06-11,22.85
2012-06-12,23.17
2012-06-13,22.629998999999998
2012-06-14,22.719998999999998
2012-06-15,23.41
2012-06-18,23.745001000000002
2012-06-19,24.795
2012-06-20,24.635
2012-06-21,23.565001000000002
2012-06-22,23.235001
2012-06-25,22.629998999999998
2012-06-26,22.995001000000002
2012-06-27,22.684998999999998
2012-06-28,22.379998999999998
2012-06-29,23.004998999999998
2012-07-02,23.459999
2012-07-03,23.639999
2012-07-05,24.004998999999998
2012-07-06,23.325001
2012-07-09,23.01
2012-07-10,22.434998999999998
2012-07-11,22.174999
2012-07-12,21.805
2012-07-13,22.094998999999998
2012-07-16,21.5
2012-07-17,20.969998999999998
2012-07-18,21.370001000000002
2012-07-19,21.705
2012-07-20,21.145
2012-07-23,20.67
2012-07-24,20.115
2012-07-25,20.780001000000002
2012-07-26,21.610001
2012-07-27,22.209999
2012-07-30,21.959999
2012-07-31,22.129998999999998
2012-08-01,22.299999
2012-08-02,21.775
2012-08-03,22.639999
2012-08-06,23.049999
2012-08-07,23.18
2012-08-08,23.469998999999998
2012-08-09,23.43
2012-08-10,23.215
2012-08-13,23.049999
2012-08-14,22.68
2012-08-15,23.115
2012-08-16,23.82
2012-08-17,23.98
2012-08-20,23.655001000000002
2012-08-21,23.655001000000002
2012-08-22,23.67
2012-08-23,23.555
2012-08-24,23.305
2012-08-27,24.110001
2012-08-28,24.57
2012-08-29,24.764999
2012-08-30,24.17
2012-08-31,24.514999
2012-09-04,24.360001
2012-09-05,24.235001
2012-09-06,25.360001
2012-09-07,25.620001000000002
2012-09-10,25.334999
2012-09-11,25.275
2012-09-12,25.735001
2012-09-13,26.025
2012-09-14,26.705
2012-09-17,25.825001
2012-09-18,25.200001
2012-09-19,25.184998999999998
2012-09-20,24.715
2012-09-21,24.629998999999998
2012-09-24,24.51
2012-09-25,23.73
2012-09-26,23.690001000000002
2012-09-27,24.07
2012-09-28,23.83
2012-10-01,23.68
2012-10-02,23.945
2012-10-03,24.055
2012-10-04,24.32
2012-10-05,24.33
2012-10-08,24.27
2012-10-09,23.834999
2012-10-10,23.379998999999998
2012-10-11,23.715
2012-10-12,23.495001000000002
2012-10-15,23.57
2012-10-16,24.0
2012-10-17,23.995001000000002
2012-10-18,23.825001
2012-10-19,23.004998999999998
2012-10-22,23.115
2012-10-23,23.27
2012-10-24,23.209999
2012-10-25,23.625
2012-10-26,23.530001000000002
2012-10-31,23.584999
2012-11-01,24.32
2012-11-02,26.34
2012-11-05,26.815001000000002
2012-11-06,26.82
2012-11-07,26.120001000000002
2012-11-08,26.200001
2012-11-09,26.450001
2012-11-12,26.27
2012-11-13,26.535
2012-11-14,26.219998999999998
2012-11-15,26.52
2012-11-16,26.665001
2012-11-19,27.135
2012-11-20,27.0
2012-11-21,27.025
2012-11-23,27.43
2012-11-26,27.360001
2012-11-27,27.235001
2012-11-28,27.66
2012-11-29,27.84
2012-11-30,27.82
2012-12-03,27.695
2012-12-04,27.459999
2012-12-05,28.035
2012-12-06,28.365
2012-12-07,28.639999
2012-12-10,29.549999
2012-12-11,29.77
2012-12-12,29.360001
2012-12-13,29.145
2012-12-14,28.959999
2012-12-17,29.42
2012-12-18,29.434998999999998
2012-12-19,29.51
2012-12-20,29.875
2012-12-21,29.684998999999998
2012-12-24,29.51
2012-12-26,29.475
2012-12-27,29.535
2012-12-28,29.299999
2012-12-31,29.889999
2013-01-02,30.76
2013-01-03,30.625
2013-01-04,30.969998999999998
2013-01-07,30.865
2013-01-08,31.115
2013-01-09,31.42
2013-01-10,31.02
2013-01-11,31.040001
2013-01-14,31.254998999999998
2013-01-15,31.110001
2013-01-16,30.93
2013-01-17,31.004998999999998
2013-01-18,31.09
2013-01-22,31.42
2013-01-23,31.450001
2013-01-24,31.545
2013-01-25,31.780001000000002
2013-01-28,31.65
2013-01-29,31.639999
2013-01-30,31.629998999999998
2013-01-31,31.25
2013-02-01,31.225
2013-02-04,31.23
2013-02-05,31.75
2013-02-06,30.344998999999998
2013-02-07,30.045
2013-02-08,30.105
2013-02-11,29.790001
2013-02-12,30.355
2013-02-13,30.879998999999998
2013-02-14,30.780001000000002
2013-02-15,30.855
2013-02-19,31.049999
2013-02-20,30.485001
2013-02-21,29.51
2013-02-22,29.549999
2013-02-25,28.870001000000002
2013-02-26,28.82
2013-02-27,29.620001000000002
2013-02-28,29.715
2013-03-01,29.73
2013-03-04,29.995001000000002
2013-03-05,30.514999
2013-03-06,30.295
2013-03-07,30.674999
2013-03-08,30.844998999999998
2013-03-11,30.610001
2013-03-12,30.235001
2013-03-13,30.264999
2013-03-14,30.309998999999998
2013-03-15,29.965
2013-03-18,30.059998999999998
2013-03-19,29.985001
2013-03-20,30.139999
2013-03-21,29.440001000000002
2013-03-22,29.59
2013-03-25,29.549999
2013-03-26,29.42
2013-03-27,28.93
2013-03-28,29.959999
2013-04-01,29.08
2013-04-02,28.57
2013-04-03,28.709999
2013-04-04,29.0
2013-04-05,28.629998999999998
2013-04-08,28.549999
2013-04-09,28.52
2013-04-10,29.120001000000002
2013-04-11,29.200001
2013-04-12,28.780001000000002
2013-04-15,27.459999
2013-04-16,28.299999
2013-04-17,27.549999
2013-04-18,27.139999
2013-04-19,27.41
2013-04-22,27.25
2013-04-23,27.41
2013-04-24,27.99
2013-04-25,28.6
2013-04-26,28.209999
2013-04-29,28.26
2013-04-30,28.74
2013-05-01,26.43
2013-05-02,26.27
2013-05-03,27.09
2013-05-06,27.76
2013-05-07,28.08
2013-05-08,28.629998999999998
2013-05-09,28.690001000000002
2013-05-10,29.139999
2013-05-13,29.059998999999998
2013-05-14,28.49
2013-05-15,29.07
2013-05-16,29.049999
2013-05-17,28.99
2013-05-20,29.190001000000002
2013-05-21,29.08
2013-05-22,28.35
2013-05-23,28.040001
2013-05-24,27.690001000000002
2013-05-28,28.09
2013-05-29,27.73
2013-05-30,28.379998999999998
2013-05-31,27.9
2013-06-03,27.799999
2013-06-04,27.23
2013-06-05,26.5
2013-06-06,26.67
2013-06-07,27.0
2013-06-10,26.790001
2013-06-11,26.440001000000002
2013-06-12,26.15
2013-06-13,26.0
2013-06-14,26.25
2013-06-17,26.450001
2013-06-18,27.0
2013-06-19,26.4
2013-06-20,25.57
2013-06-21,25.370001000000002
2013-06-24,24.85
2013-06-25,25.190001000000002
2013-06-26,25.15
2013-06-27,25.98
2013-06-28,25.99
2013-07-01,26.35
2013-07-02,26.35
2013-07-03,26.68
2013-07-05,27.370001000000002
2013-07-08,26.93
2013-07-09,27.25
2013-07-10,27.77
2013-07-11,27.969998999999998
2013-07-12,27.48
2013-07-15,27.26
2013-07-16,27.16
2013-07-17,27.23
2013-07-18,27.32
2013-07-19,27.5
2013-07-22,28.440001000000002
2013-07-23,29.02
2013-07-24,28.5
2013-07-25,28.450001
2013-07-26,27.82
2013-07-29,27.860001
2013-07-30,28.02
2013-07-31,28.540001
2013-08-01,28.0
2013-08-02,27.889999
2013-08-05,27.76
2013-08-06,27.110001
2013-08-07,26.450001
2013-08-08,26.35
2013-08-09,26.43
2013-08-12,26.870001000000002
2013-08-13,26.73
2013-08-14,26.040001
2013-08-15,25.469998999999998
2013-08-16,25.450001
2013-08-19,25.139999
2013-08-20,25.459999
2013-08-21,25.32
2013-08-22,25.879998999999998
2013-08-23,25.92
2013-08-26,25.76
2013-08-27,25.200001
2013-08-28,25.26
2013-08-29,25.690001000000002
2013-08-30,25.25
2013-09-03,25.190001000000002
2013-09-04,25.700001
2013-09-05,27.1
2013-09-06,27.209999
2013-09-09,27.58
2013-09-10,28.200001
2013-09-11,28.27
2013-09-12,28.24
2013-09-13,28.4
2013-09-16,28.280001000000002
2013-09-17,28.34
2013-09-18,28.76
2013-09-19,29.15
2013-09-20,29.389999
2013-09-23,29.27
2013-09-24,29.5
2013-09-25,29.76
2013-09-26,29.780001000000002
2013-09-27,29.93
2013-09-30,29.709999
2013-10-01,30.719998999999998
2013-10-02,30.889999
2013-10-03,30.610001
2013-10-04,30.67
2013-10-07,30.52
2013-10-08,29.67
