Date,ITRN
2020-03-16,12.35
2020-03-17,12.49
2020-03-18,11.58
2020-03-19,12.98
2020-03-20,14.66
2020-03-23,14.11
2020-03-24,15.18
2020-03-25,15.15
2020-03-26,15.63
2020-03-27,15.27
2020-03-30,14.07
2020-03-31,14.21
2020-04-01,13.8
2020-04-02,13.38
2020-04-03,13.1
2020-04-06,13.42
2020-04-07,15.07
2020-04-08,16.42
2020-04-09,17.030001000000002
2020-04-13,16.93
2020-04-14,17.26
2020-04-15,15.83
2020-04-16,15.66
2020-04-17,15.73
2020-04-20,15.57
2020-04-21,14.94
2020-04-22,14.73
2020-04-23,15.31
2020-04-24,15.6
2020-04-27,16.969998999999998
2020-04-28,17.51
2020-04-29,18.059998999999998
2020-04-30,17.700001
2020-05-01,17.25
2020-05-04,16.459999
2020-05-05,17.040001
2020-05-06,16.41
2020-05-07,16.41
2020-05-08,16.700001
