Date,D
1984-05-29,7.4583330000000005
1984-05-30,7.3333330000000005
1984-05-31,7.25
1984-06-01,7.375
1984-06-04,7.4583330000000005
1984-06-05,7.3333330000000005
1984-06-06,7.4583330000000005
1984-06-07,7.5
1984-06-08,7.5
1984-06-11,7.4583330000000005
1984-06-12,7.4166669999999995
1984-06-13,7.4166669999999995
1984-06-14,7.4583330000000005
1984-06-15,7.5416669999999995
1984-06-18,7.625
1984-06-19,7.5833330000000005
1984-06-20,7.6666669999999995
1984-06-21,7.75
1984-06-22,7.7083330000000005
1984-06-25,7.7083330000000005
1984-06-26,7.7083330000000005
1984-06-27,7.7083330000000005
1984-06-28,7.7083330000000005
1984-06-29,7.75
1984-07-02,7.75
1984-07-03,7.875
1984-07-05,7.8333330000000005
1984-07-06,7.875
1984-07-09,7.875
1984-07-10,7.8333330000000005
1984-07-11,7.875
1984-07-12,7.8333330000000005
1984-07-13,7.7916669999999995
1984-07-16,7.9166669999999995
1984-07-17,7.9166669999999995
1984-07-18,7.875
1984-07-19,7.875
1984-07-20,7.8333330000000005
1984-07-23,7.7083330000000005
1984-07-24,7.75
1984-07-25,7.8333330000000005
1984-07-26,7.875
1984-07-27,7.9583330000000005
1984-07-30,7.9583330000000005
1984-07-31,8.083333
1984-08-01,8.083333
1984-08-02,8.25
1984-08-03,8.25
1984-08-06,8.25
1984-08-07,8.25
1984-08-08,8.208333
1984-08-09,8.25
1984-08-10,8.333333
1984-08-13,8.291667
1984-08-14,8.375
1984-08-15,8.291667
1984-08-16,8.291667
1984-08-17,8.291667
1984-08-20,8.333333
1984-08-21,8.416667
1984-08-22,8.416667
1984-08-23,8.25
1984-08-24,8.291667
1984-08-27,8.0
1984-08-28,8.041667
1984-08-29,8.083333
1984-08-30,8.083333
1984-08-31,8.125
1984-09-04,8.041667
1984-09-05,8.0
1984-09-06,8.083333
1984-09-07,8.083333
1984-09-10,8.083333
1984-09-11,8.166667
1984-09-12,8.208333
1984-09-13,8.25
1984-09-14,8.333333
1984-09-17,8.375
1984-09-18,8.333333
1984-09-19,8.416667
1984-09-20,8.541667
1984-09-21,8.458333
1984-09-24,8.541667
1984-09-25,8.583333
1984-09-26,8.583333
1984-09-27,8.5
1984-09-28,8.541667
1984-10-01,8.5
1984-10-02,8.541667
1984-10-03,8.541667
1984-10-04,8.541667
1984-10-05,8.541667
1984-10-08,8.541667
1984-10-09,8.791667
1984-10-10,8.791667
1984-10-11,8.875
1984-10-12,8.958333
1984-10-15,9.0
1984-10-16,8.958333
1984-10-17,9.041667
1984-10-18,9.208333
1984-10-19,9.25
1984-10-22,9.125
1984-10-23,9.083333
1984-10-24,9.166667
1984-10-25,9.083333
1984-10-26,8.958333
1984-10-29,9.0
1984-10-30,9.083333
1984-10-31,9.083333
1984-11-01,9.375
1984-11-02,9.458333
1984-11-05,9.583333
1984-11-06,9.75
1984-11-07,9.583333
1984-11-08,9.458333
1984-11-09,9.458333
1984-11-12,9.5
1984-11-13,9.458333
1984-11-14,9.5
1984-11-15,9.5
1984-11-16,9.416667
1984-11-19,9.333333
1984-11-20,9.375
1984-11-21,9.375
1984-11-23,9.25
1984-11-26,9.333333
1984-11-27,9.375
1984-11-28,9.416667
1984-11-29,9.291667
1984-11-30,9.333333
1984-12-03,9.416667
1984-12-04,9.458333
1984-12-05,9.416667
1984-12-06,9.333333
1984-12-07,9.333333
1984-12-10,9.291667
1984-12-11,9.291667
1984-12-12,9.25
1984-12-13,9.25
1984-12-14,9.375
1984-12-17,9.416667
1984-12-18,9.541667
1984-12-19,9.583333
1984-12-20,9.666667
1984-12-21,9.458333
1984-12-24,9.416667
1984-12-26,9.416667
1984-12-27,9.458333
1984-12-28,9.5
1984-12-31,9.625
1985-01-02,9.5
1985-01-03,9.541667
1985-01-04,9.5
1985-01-07,9.708333
1985-01-08,9.625
1985-01-09,9.666667
1985-01-10,9.791667
1985-01-11,9.791667
1985-01-14,9.833333
1985-01-15,9.833333
1985-01-16,9.791667
1985-01-17,9.791667
1985-01-18,9.875
1985-01-21,9.875
1985-01-22,10.0
1985-01-23,9.916667
1985-01-24,9.833333
1985-01-25,9.75
1985-01-28,9.625
1985-01-29,9.75
1985-01-30,9.75
1985-01-31,9.666667
1985-02-01,9.583333
1985-02-04,9.583333
1985-02-05,9.5
1985-02-06,9.458333
1985-02-07,9.583333
1985-02-08,9.583333
1985-02-11,9.541667
1985-02-12,9.5
1985-02-13,9.583333
1985-02-14,9.5
1985-02-15,9.583333
1985-02-19,9.625
1985-02-20,9.625
1985-02-21,9.541667
1985-02-22,9.541667
1985-02-25,9.125
1985-02-26,9.125
1985-02-27,9.166667
1985-02-28,9.166667
1985-03-01,9.166667
1985-03-04,9.083333
1985-03-05,9.0
1985-03-06,9.083333
1985-03-07,9.041667
1985-03-08,9.083333
1985-03-11,9.125
1985-03-12,9.083333
1985-03-13,9.083333
1985-03-14,9.083333
1985-03-15,9.083333
1985-03-18,9.166667
1985-03-19,9.25
1985-03-20,9.333333
1985-03-21,9.5
1985-03-22,9.5
1985-03-25,9.5
1985-03-26,9.541667
1985-03-27,9.583333
1985-03-28,9.625
1985-03-29,9.833333
1985-04-01,9.875
1985-04-02,9.833333
1985-04-03,9.791667
1985-04-04,9.916667
1985-04-08,9.75
1985-04-09,9.791667
1985-04-10,9.916667
1985-04-11,9.958333
1985-04-12,10.0
1985-04-15,10.0
1985-04-16,10.0
1985-04-17,10.041667
1985-04-18,10.083333
1985-04-19,10.166667
1985-04-22,10.083333
1985-04-23,10.083333
1985-04-24,10.083333
1985-04-25,10.125
1985-04-26,10.208333
1985-04-29,10.166667
1985-04-30,10.083333
1985-05-01,10.041667
1985-05-02,10.0
1985-05-03,10.041667
1985-05-06,10.0
1985-05-07,10.125
1985-05-08,10.166667
1985-05-09,10.208333
1985-05-10,10.25
1985-05-13,10.125
1985-05-14,10.125
1985-05-15,10.25
1985-05-16,10.375
1985-05-17,10.583333
1985-05-20,10.583333
1985-05-21,10.833333
1985-05-22,10.708333
1985-05-23,10.708333
1985-05-24,10.416667
1985-05-28,10.416667
1985-05-29,10.333333
1985-05-30,10.375
1985-05-31,10.375
1985-06-03,10.375
1985-06-04,10.458333
1985-06-05,10.541667
1985-06-06,10.583333
1985-06-07,10.541667
1985-06-10,10.583333
1985-06-11,10.625
1985-06-12,10.666667
1985-06-13,10.666667
1985-06-14,10.708333
1985-06-17,10.708333
1985-06-18,10.708333
1985-06-19,10.875
1985-06-20,10.875
1985-06-21,11.208333
1985-06-24,11.083333
1985-06-25,10.958333
1985-06-26,10.916667
1985-06-27,10.916667
1985-06-28,11.0
1985-07-01,11.083333
1985-07-02,11.083333
1985-07-03,11.041667
1985-07-05,11.125
1985-07-08,11.208333
1985-07-09,11.25
1985-07-10,11.333333
1985-07-11,11.291667
1985-07-12,11.291667
1985-07-15,11.333333
1985-07-16,11.333333
1985-07-17,11.25
1985-07-18,11.125
1985-07-19,10.833333
1985-07-22,10.708333
1985-07-23,10.291667
1985-07-24,10.208333
1985-07-25,10.208333
1985-07-26,9.916667
1985-07-29,9.666667
1985-07-30,9.916667
1985-07-31,10.041667
1985-08-01,10.083333
1985-08-02,10.083333
1985-08-05,9.958333
1985-08-06,9.833333
1985-08-07,9.875
1985-08-08,10.083333
1985-08-09,10.166667
1985-08-12,10.208333
1985-08-13,10.208333
1985-08-14,10.166667
1985-08-15,10.291667
1985-08-16,10.25
1985-08-19,10.25
1985-08-20,10.333333
1985-08-21,10.375
1985-08-22,10.375
1985-08-23,10.291667
1985-08-26,10.041667
1985-08-27,10.166667
1985-08-28,10.291667
1985-08-29,10.375
1985-08-30,10.333333
1985-09-03,10.25
1985-09-04,10.208333
1985-09-05,10.083333
1985-09-06,10.0
1985-09-09,10.041667
1985-09-10,9.833333
1985-09-11,9.791667
1985-09-12,9.5
1985-09-13,9.583333
1985-09-16,9.666667
1985-09-17,9.708333
1985-09-18,9.625
1985-09-19,9.75
1985-09-20,9.666667
1985-09-23,9.625
1985-09-24,9.541667
1985-09-25,9.5
1985-09-26,9.583333
1985-09-30,9.666667
1985-10-01,9.666667
1985-10-02,9.708333
1985-10-03,9.708333
1985-10-04,9.833333
1985-10-07,9.833333
1985-10-08,9.875
1985-10-09,9.916667
1985-10-10,9.916667
1985-10-11,9.916667
1985-10-14,9.958333
1985-10-15,9.916667
1985-10-16,10.083333
1985-10-17,10.0
1985-10-18,10.0
1985-10-21,10.0
1985-10-22,10.208333
1985-10-23,10.208333
1985-10-24,10.25
1985-10-25,10.25
1985-10-28,10.333333
1985-10-29,10.541667
1985-10-30,10.708333
1985-10-31,10.666667
1985-11-01,10.916667
1985-11-04,10.916667
1985-11-05,10.958333
1985-11-06,10.916667
1985-11-07,10.875
1985-11-08,10.916667
1985-11-11,11.166667
1985-11-12,11.083333
1985-11-13,11.0
1985-11-14,11.083333
1985-11-15,11.0
1985-11-18,11.041667
1985-11-19,11.041667
1985-11-20,11.041667
1985-11-21,11.041667
1985-11-22,10.708333
1985-11-25,10.583333
1985-11-26,10.666667
1985-11-27,10.666667
1985-11-29,10.791667
1985-12-02,10.75
1985-12-03,10.791667
1985-12-04,10.875
1985-12-05,10.875
1985-12-06,10.958333
1985-12-09,11.041667
1985-12-10,11.125
1985-12-11,11.25
1985-12-12,11.25
1985-12-13,11.291667
1985-12-16,11.625
1985-12-17,11.916667
1985-12-18,11.791667
1985-12-19,11.791667
1985-12-20,11.75
1985-12-23,11.333333
1985-12-24,11.458333
1985-12-26,11.5
1985-12-27,11.666667
1985-12-30,11.75
1985-12-31,11.833333
1986-01-02,11.625
1986-01-03,11.75
1986-01-06,11.75
1986-01-07,11.916667
1986-01-08,11.583333
1986-01-09,11.375
1986-01-10,11.583333
1986-01-13,11.666667
1986-01-14,11.583333
1986-01-15,11.666667
1986-01-16,11.583333
1986-01-17,11.625
1986-01-20,11.583333
1986-01-21,11.583333
1986-01-22,11.666667
1986-01-23,11.666667
1986-01-24,11.875
1986-01-27,12.0
1986-01-28,12.208333
1986-01-29,12.166667
1986-01-30,12.083333
1986-01-31,12.333333
1986-02-03,12.5
1986-02-04,12.5
1986-02-05,12.625
1986-02-06,12.5
1986-02-07,12.541667
1986-02-10,12.625
1986-02-11,12.75
1986-02-12,12.791667
1986-02-13,12.791667
1986-02-14,12.875
1986-02-18,13.333332999999998
1986-02-19,13.208332999999998
1986-02-20,13.458332999999998
1986-02-21,13.5
1986-02-24,13.541667000000002
1986-02-25,13.166667000000002
1986-02-26,13.166667000000002
1986-02-27,13.0
1986-02-28,13.125
1986-03-03,13.166667000000002
1986-03-04,13.291667000000002
1986-03-05,13.291667000000002
1986-03-06,13.208332999999998
1986-03-07,13.166667000000002
1986-03-10,13.208332999999998
1986-03-11,13.375
1986-03-12,13.333332999999998
1986-03-13,13.291667000000002
1986-03-14,13.375
1986-03-17,13.25
1986-03-18,13.125
1986-03-19,12.916667
1986-03-20,12.833333
1986-03-21,12.708333
1986-03-24,13.0
1986-03-25,13.0
1986-03-26,13.166667000000002
1986-03-27,13.375
1986-03-31,13.375
1986-04-01,13.166667000000002
1986-04-02,13.166667000000002
1986-04-03,13.125
1986-04-04,13.125
1986-04-07,13.083333
1986-04-08,13.208332999999998
1986-04-09,13.208332999999998
1986-04-10,13.208332999999998
1986-04-11,13.166667000000002
1986-04-14,13.25
1986-04-15,13.333332999999998
1986-04-16,13.625
1986-04-17,13.75
1986-04-18,13.75
1986-04-21,13.833332999999998
1986-04-22,13.791667000000002
1986-04-23,13.541667000000002
1986-04-24,13.375
1986-04-25,13.291667000000002
1986-04-28,13.25
1986-04-29,13.0
1986-04-30,12.75
1986-05-01,12.666667
1986-05-02,12.75
1986-05-05,13.166667000000002
1986-05-06,13.125
1986-05-07,13.083333
1986-05-08,13.25
1986-05-09,13.208332999999998
1986-05-12,13.166667000000002
1986-05-13,13.041667
1986-05-14,13.125
1986-05-15,13.125
1986-05-16,13.041667
1986-05-19,13.041667
1986-05-20,13.0
1986-05-21,13.208332999999998
1986-05-22,12.916667
1986-05-23,13.0
1986-05-27,13.083333
1986-05-28,13.125
1986-05-29,13.125
1986-05-30,13.166667000000002
1986-06-02,13.166667000000002
1986-06-03,13.125
1986-06-04,13.083333
1986-06-05,13.291667000000002
1986-06-06,13.166667000000002
1986-06-09,13.166667000000002
1986-06-10,13.041667
1986-06-11,13.125
1986-06-12,13.041667
1986-06-13,13.208332999999998
1986-06-16,13.25
1986-06-17,13.125
1986-06-18,13.208332999999998
1986-06-19,13.166667000000002
1986-06-20,13.333332999999998
1986-06-23,13.458332999999998
1986-06-24,13.833332999999998
1986-06-25,13.916667000000002
1986-06-26,13.958332999999998
1986-06-27,13.958332999999998
1986-06-30,14.0
1986-07-01,14.291667000000002
1986-07-02,14.666667000000002
1986-07-03,14.583332999999998
1986-07-07,14.375
1986-07-08,14.291667000000002
1986-07-09,14.458332999999998
1986-07-10,14.583332999999998
1986-07-11,14.791667000000002
1986-07-14,14.875
1986-07-15,15.166667000000002
1986-07-16,15.125
1986-07-17,15.041667000000002
1986-07-18,15.083332999999998
1986-07-21,15.0
1986-07-22,15.5
1986-07-23,16.0
1986-07-24,16.083334
1986-07-25,16.041666
1986-07-28,15.833332999999998
1986-07-29,16.0
1986-07-30,15.75
1986-07-31,15.75
1986-08-01,15.791667000000002
1986-08-04,15.916667000000002
1986-08-05,15.833332999999998
1986-08-06,15.958332999999998
1986-08-07,16.125
1986-08-08,15.916667000000002
1986-08-11,16.25
1986-08-12,16.333334
1986-08-13,16.375
1986-08-14,16.458334
1986-08-15,16.666666
1986-08-18,16.666666
1986-08-19,17.0
1986-08-20,17.291666
1986-08-21,17.375
1986-08-22,17.125
1986-08-25,16.5
1986-08-26,16.583334
1986-08-27,16.625
1986-08-28,16.583334
1986-08-29,16.583334
1986-09-02,16.333334
1986-09-03,16.25
1986-09-04,16.25
1986-09-05,15.958332999999998
1986-09-08,15.666667000000002
1986-09-09,15.541667000000002
1986-09-10,15.5
1986-09-11,15.208332999999998
1986-09-12,14.791667000000002
1986-09-15,14.625
1986-09-16,14.625
1986-09-17,14.958332999999998
1986-09-18,14.958332999999998
1986-09-19,14.916667000000002
1986-09-22,14.833332999999998
1986-09-23,14.958332999999998
1986-09-24,15.208332999999998
1986-09-25,14.916667000000002
1986-09-26,14.791667000000002
1986-09-29,14.666667000000002
1986-09-30,14.791667000000002
1986-10-01,14.833332999999998
1986-10-02,14.833332999999998
1986-10-03,14.875
1986-10-06,14.916667000000002
1986-10-07,14.916667000000002
1986-10-08,14.833332999999998
1986-10-09,14.875
1986-10-10,14.916667000000002
1986-10-13,14.791667000000002
1986-10-14,14.791667000000002
1986-10-15,14.916667000000002
1986-10-16,14.958332999999998
1986-10-17,15.208332999999998
1986-10-20,15.166667000000002
1986-10-21,15.208332999999998
1986-10-22,15.333332999999998
1986-10-23,15.333332999999998
1986-10-24,15.291667000000002
1986-10-27,15.5
1986-10-28,15.666667000000002
1986-10-29,15.875
1986-10-30,15.833332999999998
1986-10-31,15.791667000000002
1986-11-03,15.791667000000002
1986-11-04,15.958332999999998
1986-11-05,15.916667000000002
1986-11-06,15.833332999999998
1986-11-07,15.75
1986-11-10,15.75
1986-11-11,15.958332999999998
1986-11-12,16.083334
1986-11-13,16.0
1986-11-14,16.125
1986-11-17,16.0
1986-11-18,15.708332999999998
1986-11-19,15.791667000000002
1986-11-20,15.791667000000002
1986-11-21,16.041666
1986-11-24,15.75
1986-11-25,15.791667000000002
1986-11-26,15.625
1986-11-28,15.791667000000002
1986-12-01,15.833332999999998
1986-12-02,15.875
1986-12-03,15.958332999999998
1986-12-04,15.958332999999998
1986-12-05,15.833332999999998
1986-12-08,15.75
1986-12-09,15.583332999999998
1986-12-10,15.5
1986-12-11,15.375
1986-12-12,15.333332999999998
1986-12-15,15.291667000000002
1986-12-16,15.458332999999998
1986-12-17,15.291667000000002
1986-12-18,15.25
1986-12-19,15.25
1986-12-22,15.125
1986-12-23,14.958332999999998
1986-12-24,14.958332999999998
1986-12-26,14.916667000000002
1986-12-29,14.791667000000002
1986-12-30,14.708332999999998
1986-12-31,14.75
1987-01-02,14.958332999999998
1987-01-05,15.583332999999998
1987-01-06,15.5
1987-01-07,15.625
1987-01-08,15.583332999999998
1987-01-09,15.5
1987-01-12,15.666667000000002
1987-01-13,15.625
1987-01-14,15.791667000000002
1987-01-15,15.75
1987-01-16,15.708332999999998
1987-01-19,15.833332999999998
1987-01-20,15.875
1987-01-21,15.916667000000002
1987-01-22,16.416666
1987-01-23,16.333334
1987-01-26,16.25
1987-01-27,16.333334
1987-01-28,16.333334
1987-01-29,16.166666
1987-01-30,16.25
1987-02-02,16.333334
1987-02-03,16.291666
1987-02-04,16.375
1987-02-05,16.25
1987-02-06,16.25
1987-02-09,16.166666
1987-02-10,15.875
1987-02-11,15.916667000000002
1987-02-12,15.625
1987-02-13,15.791667000000002
1987-02-17,15.875
1987-02-18,15.666667000000002
1987-02-19,15.666667000000002
1987-02-20,15.583332999999998
1987-02-23,15.166667000000002
1987-02-24,15.208332999999998
1987-02-25,15.083332999999998
1987-02-26,15.041667000000002
1987-02-27,15.083332999999998
1987-03-02,15.083332999999998
1987-03-03,15.0
1987-03-04,15.083332999999998
1987-03-05,14.958332999999998
1987-03-06,15.125
1987-03-09,14.875
1987-03-10,14.708332999999998
1987-03-11,14.541667000000002
1987-03-12,14.666667000000002
1987-03-13,14.708332999999998
1987-03-16,14.625
1987-03-17,14.833332999999998
1987-03-18,14.916667000000002
1987-03-19,15.041667000000002
1987-03-20,15.291667000000002
1987-03-23,15.458332999999998
1987-03-24,15.333332999999998
1987-03-25,15.583332999999998
1987-03-26,15.625
1987-03-27,15.375
1987-03-30,15.041667000000002
1987-03-31,15.083332999999998
1987-04-01,15.041667000000002
1987-04-02,14.916667000000002
1987-04-03,14.958332999999998
1987-04-06,14.958332999999998
1987-04-07,14.791667000000002
1987-04-08,14.708332999999998
1987-04-09,14.125
1987-04-10,13.958332999999998
1987-04-13,13.958332999999998
1987-04-14,13.416667000000002
1987-04-15,13.791667000000002
1987-04-16,14.166667000000002
1987-04-20,14.25
1987-04-21,14.625
1987-04-22,14.375
1987-04-23,14.333332999999998
1987-04-24,14.0
1987-04-27,13.916667000000002
1987-04-28,13.916667000000002
1987-04-29,14.166667000000002
1987-04-30,14.5
1987-05-01,14.416667000000002
1987-05-04,14.416667000000002
1987-05-05,14.583332999999998
1987-05-06,14.416667000000002
1987-05-07,14.291667000000002
1987-05-08,14.25
1987-05-11,14.291667000000002
1987-05-12,14.375
1987-05-13,14.291667000000002
1987-05-14,14.291667000000002
1987-05-15,14.041667000000002
1987-05-18,14.041667000000002
1987-05-19,13.791667000000002
1987-05-20,13.833332999999998
1987-05-21,13.833332999999998
1987-05-22,13.916667000000002
1987-05-26,13.875
1987-05-27,13.833332999999998
1987-05-28,13.875
1987-05-29,13.875
1987-06-01,13.875
1987-06-02,13.875
1987-06-03,14.041667000000002
1987-06-04,14.0
1987-06-05,14.0
1987-06-08,14.208332999999998
1987-06-09,14.375
1987-06-10,14.5
1987-06-11,14.291667000000002
1987-06-12,14.5
1987-06-15,14.5
1987-06-16,14.375
1987-06-17,14.333332999999998
1987-06-18,14.375
1987-06-19,14.333332999999998
1987-06-22,14.5
1987-06-23,14.5
1987-06-24,14.416667000000002
1987-06-25,14.541667000000002
1987-06-26,14.5
1987-06-29,14.458332999999998
1987-06-30,14.416667000000002
1987-07-01,14.375
1987-07-02,14.583332999999998
1987-07-06,14.375
1987-07-07,14.25
1987-07-08,14.166667000000002
1987-07-09,14.166667000000002
1987-07-10,14.208332999999998
1987-07-13,14.083332999999998
1987-07-14,14.041667000000002
1987-07-15,13.791667000000002
1987-07-16,13.875
1987-07-17,14.041667000000002
1987-07-20,14.041667000000002
1987-07-21,13.916667000000002
1987-07-22,13.916667000000002
1987-07-23,13.791667000000002
1987-07-24,13.666667000000002
1987-07-27,13.791667000000002
1987-07-28,13.791667000000002
1987-07-29,13.791667000000002
1987-07-30,13.875
1987-07-31,13.916667000000002
1987-08-03,13.833332999999998
1987-08-04,13.708332999999998
1987-08-05,13.75
1987-08-06,14.0
1987-08-07,14.0
1987-08-10,14.333332999999998
1987-08-11,14.5
1987-08-12,14.625
1987-08-13,15.0
1987-08-14,15.041667000000002
1987-08-17,15.166667000000002
1987-08-18,15.041667000000002
1987-08-19,15.0
1987-08-20,15.125
1987-08-21,15.125
1987-08-24,14.958332999999998
1987-08-25,14.625
1987-08-26,14.5
1987-08-27,14.458332999999998
1987-08-28,14.291667000000002
1987-08-31,14.25
1987-09-01,14.125
1987-09-02,14.125
1987-09-03,14.125
1987-09-04,14.166667000000002
1987-09-08,14.125
1987-09-09,14.041667000000002
1987-09-10,13.916667000000002
1987-09-11,14.125
1987-09-14,13.916667000000002
1987-09-15,13.791667000000002
1987-09-16,13.833332999999998
1987-09-17,14.0
1987-09-18,13.916667000000002
1987-09-21,13.75
1987-09-22,14.083332999999998
1987-09-23,14.0
1987-09-24,13.666667000000002
1987-09-25,13.791667000000002
1987-09-28,13.958332999999998
1987-09-29,13.958332999999998
1987-09-30,13.916667000000002
1987-10-01,14.125
1987-10-02,14.166667000000002
1987-10-05,14.291667000000002
1987-10-06,14.291667000000002
1987-10-07,14.375
1987-10-08,14.5
1987-10-09,14.625
1987-10-12,14.5
1987-10-13,15.208332999999998
1987-10-14,14.916667000000002
1987-10-15,15.125
1987-10-16,14.625
1987-10-19,12.458333
1987-10-20,12.833333
1987-10-21,13.875
1987-10-22,14.208332999999998
1987-10-23,14.541667000000002
1987-10-26,14.208332999999998
1987-10-27,14.291667000000002
1987-10-28,14.166667000000002
1987-10-29,14.0
1987-10-30,14.083332999999998
1987-11-02,14.166667000000002
1987-11-03,14.25
1987-11-04,14.291667000000002
1987-11-05,14.583332999999998
1987-11-06,14.416667000000002
1987-11-09,14.5
1987-11-10,14.5
1987-11-11,14.5
1987-11-12,14.666667000000002
1987-11-13,14.666667000000002
1987-11-16,14.75
1987-11-17,14.625
1987-11-18,14.625
1987-11-19,14.583332999999998
1987-11-20,14.458332999999998
1987-11-23,14.166667000000002
1987-11-24,14.083332999999998
1987-11-25,14.041667000000002
1987-11-27,13.916667000000002
1987-11-30,13.416667000000002
1987-12-01,13.666667000000002
1987-12-02,13.666667000000002
1987-12-03,13.583332999999998
1987-12-04,13.458332999999998
1987-12-07,13.666667000000002
1987-12-08,13.75
1987-12-09,13.833332999999998
1987-12-10,13.75
1987-12-11,13.708332999999998
1987-12-14,13.958332999999998
1987-12-15,14.083332999999998
1987-12-16,14.0
1987-12-17,13.875
1987-12-18,14.0
1987-12-21,13.958332999999998
1987-12-22,13.833332999999998
1987-12-23,13.916667000000002
1987-12-24,13.916667000000002
1987-12-28,13.833332999999998
1987-12-29,13.833332999999998
1987-12-30,13.916667000000002
1987-12-31,13.791667000000002
1988-01-04,14.0
1988-01-05,14.041667000000002
1988-01-06,14.083332999999998
1988-01-07,14.166667000000002
1988-01-08,13.833332999999998
1988-01-11,14.041667000000002
1988-01-12,14.041667000000002
1988-01-13,13.833332999999998
1988-01-14,13.833332999999998
1988-01-15,14.0
1988-01-18,14.083332999999998
1988-01-19,14.333332999999998
1988-01-20,14.291667000000002
1988-01-21,14.333332999999998
1988-01-22,14.625
1988-01-25,14.916667000000002
1988-01-26,15.0
1988-01-27,15.083332999999998
1988-01-28,15.333332999999998
1988-01-29,15.708332999999998
1988-02-01,15.333332999999998
1988-02-02,15.25
1988-02-03,14.958332999999998
1988-02-04,14.916667000000002
1988-02-05,15.083332999999998
1988-02-08,14.916667000000002
1988-02-09,15.041667000000002
1988-02-10,15.166667000000002
1988-02-11,14.833332999999998
