Date,JCDXF
2018-07-20,33.369999
2018-07-23,33.369999
2018-07-24,33.009997999999996
2018-07-25,33.299999
2018-07-26,33.799999
2018-07-27,33.599998
2018-07-30,32.799999
2018-07-31,33.259997999999996
2018-08-01,32.139998999999996
2018-08-02,31.01
2018-08-03,30.860001
2018-08-06,30.77
2018-08-07,30.950001
2018-08-08,31.950001
2018-08-09,31.950001
2018-08-10,31.0
2018-08-13,30.77
2018-08-14,29.65
2018-08-15,29.25
2018-08-16,32.049999
2018-08-17,30.809998999999998
2018-08-20,31.4
2018-08-21,32.299999
2018-08-22,32.549999
2018-08-23,32.549999
2018-08-24,33.0
2018-08-27,33.099998
2018-08-28,33.099998
2018-08-29,33.099998
2018-08-30,33.099998
2018-08-31,33.099998
2018-09-04,32.009997999999996
2018-09-05,32.009997999999996
2018-09-06,32.009997999999996
2018-09-07,32.009997999999996
2018-09-10,34.93
2018-09-11,34.799999
2018-09-12,34.599998
2018-09-13,34.599998
2018-09-14,34.599998
2018-09-17,34.599998
2018-09-18,34.599998
2018-09-19,34.700001
2018-09-20,34.700001
2018-09-21,34.880001
2018-09-24,35.580002
2018-09-25,35.599998
2018-09-26,35.599998
2018-09-27,35.599998
2018-09-28,36.48
2018-10-01,36.189999
2018-10-02,35.41
2018-10-03,36.41
2018-10-04,36.599998
2018-10-05,36.599998
2018-10-08,35.75
2018-10-09,35.75
2018-10-10,35.75
2018-10-11,33.349998
2018-10-12,33.349998
2018-10-15,33.349998
2018-10-16,33.349998
2018-10-17,33.349998
2018-10-18,33.549999
2018-10-19,33.549999
2018-10-22,33.5
2018-10-23,33.5
2018-10-24,33.5
2018-10-25,33.5
2018-10-26,33.5
2018-10-29,32.700001
2018-10-30,32.150002
2018-10-31,32.150002
2018-11-01,32.150002
2018-11-02,34.75
2018-11-05,34.099998
2018-11-06,34.240002000000004
2018-11-07,34.240002000000004
2018-11-08,35.16
2018-11-09,33.400002
2018-11-12,33.400002
2018-11-13,33.400002
2018-11-14,33.400002
2018-11-15,33.400002
2018-11-16,32.84
2018-11-19,32.84
2018-11-20,32.950001
2018-11-21,33.150002
2018-11-23,33.150002
2018-11-26,32.650002
2018-11-27,33.299999
2018-11-28,33.860001000000004
2018-11-29,33.75
2018-11-30,33.700001
2018-12-03,34.450001
2018-12-04,34.0
2018-12-06,31.49
2018-12-07,31.18
2018-12-10,30.459999
2018-12-11,30.459999
2018-12-12,30.08
2018-12-13,29.309998999999998
2018-12-14,29.15
2018-12-17,29.9
2018-12-18,28.200001
2018-12-19,28.200001
2018-12-20,27.540001
2018-12-21,28.049999
2018-12-24,27.700001
2018-12-26,26.459999
2018-12-27,27.02
2018-12-28,27.75
2018-12-31,27.799999
2019-01-02,27.780001000000002
2019-01-03,27.6
2019-01-04,27.85
2019-01-07,29.139999
2019-01-08,29.549999
2019-01-09,31.059998999999998
2019-01-10,30.16
2019-01-11,29.950001
2019-01-14,29.5
2019-01-15,29.5
2019-01-16,29.5
2019-01-17,28.700001
2019-01-18,28.700001
2019-01-22,29.139999
2019-01-23,29.049999
2019-01-24,29.9
2019-01-25,29.9
2019-01-28,30.17
2019-01-29,29.719998999999998
2019-01-30,29.719998999999998
2019-01-31,29.540001
2019-02-01,29.540001
2019-02-04,30.719998999999998
2019-02-05,32.02
2019-02-06,32.02
2019-02-07,30.25
2019-02-08,30.25
2019-02-11,29.950001
2019-02-12,30.26
2019-02-13,30.76
2019-02-14,30.209999
2019-02-15,30.209999
2019-02-19,30.209999
2019-02-20,31.48
2019-02-21,30.809998999999998
2019-02-22,30.950001
2019-02-25,30.83
2019-02-26,31.16
2019-02-27,30.6
2019-02-28,30.530001000000002
2019-03-01,30.530001000000002
2019-03-04,30.870001000000002
2019-03-05,30.280001000000002
2019-03-06,30.280001000000002
2019-03-07,30.280001000000002
2019-03-08,29.5
2019-03-11,29.299999
2019-03-12,29.299999
2019-03-13,29.299999
2019-03-14,30.32
2019-03-15,30.67
2019-03-18,30.67
2019-03-19,31.16
2019-03-20,31.16
2019-03-21,31.040001
2019-03-22,31.040001
2019-03-25,31.040001
2019-03-26,31.040001
2019-03-27,31.040001
2019-03-28,31.040001
2019-03-29,30.41
2019-04-01,30.940001000000002
2019-04-02,31.219998999999998
2019-04-03,31.219998999999998
2019-04-04,30.799999
2019-04-05,31.030001000000002
2019-04-08,30.49
2019-04-09,30.59
2019-04-10,30.59
2019-04-11,31.33
2019-04-12,32.009997999999996
2019-04-15,32.419998
2019-04-16,32.419998
2019-04-17,32.419998
2019-04-18,32.419998
2019-04-22,32.419998
2019-04-23,32.419998
2019-04-24,32.419998
2019-04-25,31.959999
2019-04-26,32.779999
2019-04-29,32.650002
2019-04-30,32.82
2019-05-01,32.82
2019-05-02,32.82
2019-05-03,32.82
2019-05-06,32.02
2019-05-07,31.790001
2019-05-08,32.060001
2019-05-09,32.060001
2019-05-10,32.060001
2019-05-13,30.49
2019-05-14,30.49
2019-05-15,30.49
2019-05-16,30.49
2019-05-17,30.49
2019-05-20,30.49
2019-05-21,29.0
2019-05-22,29.0
2019-05-23,29.0
2019-05-24,29.0
2019-05-28,28.4
2019-05-29,27.6
2019-05-30,27.6
2019-05-31,27.799999
2019-06-03,27.799999
2019-06-04,28.73
2019-06-05,28.73
2019-06-06,28.73
2019-06-07,29.43
2019-06-10,29.440001000000002
2019-06-11,29.93
2019-06-12,29.73
2019-06-13,29.73
2019-06-14,29.540001
2019-06-17,29.540001
2019-06-18,29.540001
2019-06-19,29.540001
2019-06-20,29.540001
2019-06-21,29.540001
2019-06-24,29.540001
2019-06-25,29.540001
2019-06-26,29.540001
2019-06-27,30.01
2019-06-28,30.01
2019-07-01,30.01
2019-07-02,30.209999
2019-07-03,30.209999
2019-07-05,30.209999
2019-07-08,30.209999
2019-07-09,30.209999
2019-07-10,30.209999
2019-07-11,29.110001
2019-07-12,29.450001
2019-07-15,29.450001
2019-07-16,29.059998999999998
2019-07-17,29.059998999999998
2019-07-18,28.85
2019-07-19,29.049999
2019-07-22,29.049999
2019-07-23,29.049999
2019-07-24,29.049999
2019-07-25,29.049999
2019-07-26,27.98
2019-07-29,28.58
2019-07-30,28.58
2019-07-31,28.959999
2019-08-01,28.959999
2019-08-02,28.1
2019-08-05,28.1
2019-08-06,28.1
2019-08-07,28.1
2019-08-08,28.1
2019-08-09,28.1
2019-08-12,27.809998999999998
2019-08-13,27.809998999999998
2019-08-14,27.610001
2019-08-15,27.74
2019-08-16,27.74
2019-08-19,28.75
2019-08-20,28.75
2019-08-21,28.75
2019-08-22,28.4
2019-08-23,28.4
2019-08-26,28.4
2019-08-27,27.719998999999998
2019-08-28,27.33
2019-08-29,27.15
2019-08-30,27.15
2019-09-03,27.15
2019-09-04,26.629998999999998
2019-09-05,27.0
2019-09-06,27.0
2019-09-09,27.0
2019-09-10,26.780001000000002
2019-09-11,27.57
2019-09-12,27.57
2019-09-13,27.950001
2019-09-16,27.950001
2019-09-17,27.08
2019-09-18,27.08
2019-09-19,27.08
2019-09-20,27.08
2019-09-23,27.059998999999998
2019-09-24,27.219998999999998
2019-09-25,27.219998999999998
2019-09-26,27.219998999999998
2019-09-27,26.99
2019-09-30,26.99
2019-10-01,26.99
2019-10-02,26.99
2019-10-03,26.129998999999998
2019-10-04,26.059998999999998
2019-10-07,26.059998999999998
2019-10-08,26.059998999999998
2019-10-09,26.049999
2019-10-10,26.049999
2019-10-11,25.9
2019-10-14,25.9
2019-10-15,25.9
2019-10-16,24.809998999999998
2019-10-17,25.709999
2019-10-18,25.75
2019-10-21,26.219998999999998
2019-10-22,26.219998999999998
2019-10-23,26.290001
2019-10-24,26.290001
2019-10-25,26.799999
2019-10-28,26.799999
2019-10-29,27.219998999999998
2019-10-30,27.549999
2019-10-31,27.549999
2019-11-01,27.34
2019-11-04,27.950001
2019-11-05,28.040001
2019-11-06,28.049999
2019-11-07,28.049999
2019-11-08,28.049999
2019-11-11,28.049999
2019-11-12,28.049999
2019-11-13,28.049999
2019-11-14,29.4
2019-11-15,29.110001
2019-11-18,29.0
2019-11-19,29.450001
2019-11-20,29.299999
2019-11-21,28.6
2019-11-22,28.6
2019-11-25,28.190001000000002
2019-11-26,28.209999
2019-11-27,28.959999
2019-11-29,28.959999
2019-12-02,28.959999
2019-12-03,28.959999
2019-12-04,28.959999
2019-12-05,28.82
2019-12-06,29.15
2019-12-09,29.15
2019-12-10,28.92
2019-12-11,29.35
2019-12-12,29.35
2019-12-13,29.35
2019-12-16,30.799999
2019-12-17,29.99
2019-12-18,30.030001000000002
2019-12-19,30.5
2019-12-20,30.23
2019-12-23,30.549999
2019-12-24,30.549999
2019-12-26,30.549999
2019-12-27,30.889999
2019-12-30,30.42
2019-12-31,30.42
2020-01-02,30.5
2020-01-03,30.4
2020-01-06,30.4
2020-01-07,30.6
2020-01-08,30.4
2020-01-09,30.4
2020-01-10,30.4
2020-01-13,29.35
2020-01-14,29.09
2020-01-15,29.549999
2020-01-16,29.08
2020-01-17,28.889999
2020-01-21,28.889999
2020-01-22,28.5
2020-01-23,28.879998999999998
2020-01-24,27.5
2020-01-27,27.35
2020-01-28,27.75
2020-01-29,27.700001
2020-01-30,27.700001
2020-01-31,27.700001
2020-02-03,26.1
2020-02-04,26.950001
2020-02-05,27.0
2020-02-06,27.0
2020-02-07,27.0
2020-02-10,25.48
2020-02-11,25.76
2020-02-12,25.76
2020-02-13,25.190001000000002
2020-02-14,25.1
2020-02-18,24.610001
2020-02-19,24.610001
2020-02-20,24.610001
2020-02-21,24.41
2020-02-24,24.41
2020-02-25,24.41
2020-02-26,24.15
2020-02-27,24.15
2020-02-28,23.35
2020-03-02,23.35
2020-03-03,23.5
2020-03-04,23.5
2020-03-05,22.26
2020-03-06,22.26
2020-03-09,22.26
2020-03-10,22.27
2020-03-11,21.969998999999998
2020-03-12,18.790001
2020-03-13,18.690001000000002
2020-03-16,18.690001000000002
2020-03-17,18.799999
2020-03-18,18.0
2020-03-19,20.5
2020-03-20,20.25
2020-03-23,18.83
2020-03-24,17.92
2020-03-25,17.629998999999998
2020-03-26,17.629998999999998
2020-03-27,18.389999
2020-03-30,17.040001
2020-03-31,18.83
2020-04-01,18.83
2020-04-02,18.83
2020-04-03,18.83
2020-04-06,17.17
2020-04-07,18.6
2020-04-08,19.0
2020-04-09,19.99
2020-04-13,19.030001000000002
2020-04-14,19.9
2020-04-15,19.9
2020-04-16,17.83
2020-04-17,17.83
2020-04-20,17.83
2020-04-21,17.83
2020-04-22,17.83
2020-04-23,18.299999
2020-04-24,17.24
2020-04-27,17.24
2020-04-28,17.24
2020-04-29,20.5
2020-04-30,20.0
2020-05-01,19.65
2020-05-04,19.65
2020-05-05,19.459999
2020-05-06,20.25
2020-05-07,20.25
2020-05-08,20.25
