Date,CORE
2014-11-06,28.225
2014-11-07,29.02
2014-11-10,29.450001
2014-11-11,29.825001
2014-11-12,30.825001
2014-11-13,30.110001
2014-11-14,29.4
2014-11-17,29.01
2014-11-18,29.18
2014-11-19,28.715
2014-11-20,29.0
2014-11-21,28.525
2014-11-24,29.535
2014-11-25,29.459999
2014-11-26,29.809998999999998
2014-11-28,30.055
2014-12-01,29.32
2014-12-02,30.115
2014-12-03,30.620001000000002
2014-12-04,30.969998999999998
2014-12-05,30.934998999999998
2014-12-08,30.465
2014-12-09,30.834999
2014-12-10,30.83
2014-12-11,31.165001
2014-12-12,31.01
2014-12-15,30.754998999999998
2014-12-16,30.684998999999998
2014-12-17,31.309998999999998
2014-12-18,31.33
2014-12-19,30.84
2014-12-22,31.415001
2014-12-23,31.565001000000002
2014-12-24,31.51
2014-12-26,32.005001
2014-12-29,31.555
2014-12-30,31.344998999999998
2014-12-31,30.965
2015-01-02,30.485001
2015-01-05,31.33
2015-01-06,31.155001000000002
2015-01-07,31.655001000000002
2015-01-08,32.18
2015-01-09,32.150002
2015-01-12,31.955
2015-01-13,32.264998999999996
2015-01-14,32.5
2015-01-15,32.005001
2015-01-16,32.580002
2015-01-20,32.939999
2015-01-21,32.595001
2015-01-22,34.650002
2015-01-23,34.5
2015-01-26,34.380001
2015-01-27,34.455002
2015-01-28,34.310001
2015-01-29,34.595001
2015-01-30,33.34
2015-02-02,33.75
2015-02-03,34.055
2015-02-04,33.639998999999996
2015-02-05,33.970001
2015-02-06,33.764998999999996
2015-02-09,33.52
2015-02-10,34.314999
2015-02-11,33.740002000000004
2015-02-12,33.759997999999996
2015-02-13,33.805
2015-02-17,33.93
2015-02-18,34.34
2015-02-19,34.625
2015-02-20,34.674999
2015-02-23,35.075001
2015-02-24,34.855
2015-02-25,35.0
2015-02-26,35.68
2015-02-27,35.16
2015-03-02,32.150002
2015-03-03,31.65
2015-03-04,30.549999
2015-03-05,29.620001000000002
2015-03-06,29.764999
2015-03-09,30.17
2015-03-10,29.254998999999998
2015-03-11,29.445
2015-03-12,30.559998999999998
2015-03-13,30.465
2015-03-16,31.809998999999998
2015-03-17,31.775
2015-03-18,32.25
2015-03-19,32.529999
2015-03-20,32.619999
2015-03-23,32.009997999999996
2015-03-24,32.314999
2015-03-25,32.125
2015-03-26,32.139998999999996
2015-03-27,32.294998
2015-03-30,32.185001
2015-03-31,32.16
2015-04-01,32.215
2015-04-02,32.715
2015-04-06,32.240002000000004
2015-04-07,32.174999
2015-04-08,32.459998999999996
2015-04-09,32.244999
2015-04-10,32.294998
2015-04-13,29.225
2015-04-14,28.985001
2015-04-15,28.575001
2015-04-16,28.58
2015-04-17,27.809998999999998
2015-04-20,28.18
2015-04-21,28.135
2015-04-22,27.709999
2015-04-23,28.120001000000002
2015-04-24,27.889999
2015-04-27,27.299999
2015-04-28,27.42
2015-04-29,26.870001000000002
2015-04-30,26.355
2015-05-01,26.75
2015-05-04,26.75
2015-05-05,26.305
2015-05-06,26.695
2015-05-07,29.525
2015-05-08,27.125
2015-05-11,26.934998999999998
2015-05-12,26.73
2015-05-13,26.68
2015-05-14,27.1
2015-05-15,27.245001000000002
2015-05-18,27.65
2015-05-19,27.66
2015-05-20,27.84
2015-05-21,27.645
2015-05-22,26.934998999999998
2015-05-26,26.754998999999998
2015-05-27,27.23
2015-05-28,27.110001
2015-05-29,26.855
2015-06-01,27.17
2015-06-02,27.389999
2015-06-03,27.535
2015-06-04,27.555
2015-06-05,27.455
2015-06-08,27.35
2015-06-09,27.105
2015-06-10,27.530001000000002
2015-06-11,27.73
2015-06-12,27.700001
2015-06-15,28.004998999999998
2015-06-16,28.184998999999998
2015-06-17,28.695
2015-06-18,28.98
2015-06-19,28.9
2015-06-22,28.795
2015-06-23,28.975
2015-06-24,29.115
2015-06-25,29.629998999999998
2015-06-26,29.68
2015-06-29,29.51
2015-06-30,29.625
2015-07-01,29.93
2015-07-02,29.74
2015-07-06,29.855
2015-07-07,30.07
2015-07-08,30.125
2015-07-09,30.48
2015-07-10,31.205
2015-07-13,31.26
2015-07-14,31.165001
2015-07-15,31.139999
2015-07-16,31.34
2015-07-17,31.25
2015-07-20,31.450001
2015-07-21,30.655001000000002
2015-07-22,30.225
2015-07-23,29.754998999999998
2015-07-24,29.75
2015-07-27,29.844998999999998
2015-07-28,29.875
2015-07-29,30.985001
2015-07-30,31.525
2015-07-31,31.785
2015-08-03,31.495001000000002
2015-08-04,31.85
2015-08-05,32.535
2015-08-06,31.32
2015-08-07,31.844998999999998
2015-08-10,32.134997999999996
2015-08-11,31.475
2015-08-12,31.565001000000002
2015-08-13,32.459998999999996
2015-08-14,32.459998999999996
2015-08-17,32.235001000000004
2015-08-18,32.09
2015-08-19,31.715
2015-08-20,31.25
2015-08-21,29.9
2015-08-24,29.735001
2015-08-25,30.09
2015-08-26,29.780001000000002
2015-08-27,29.620001000000002
2015-08-28,29.834999
2015-08-31,30.055
2015-09-01,29.684998999999998
2015-09-02,30.135
2015-09-03,29.93
2015-09-04,29.48
2015-09-08,29.754998999999998
2015-09-09,29.549999
2015-09-10,29.795
2015-09-11,30.190001000000002
2015-09-14,30.045
2015-09-15,30.17
2015-09-16,30.92
2015-09-17,31.424999
2015-09-18,30.83
2015-09-21,31.415001
2015-09-22,32.16
2015-09-23,32.634997999999996
2015-09-24,33.095001
2015-09-25,33.09
2015-09-28,33.165001000000004
2015-09-29,33.259997999999996
2015-09-30,32.724998
2015-10-01,32.220001
2015-10-02,32.490002000000004
2015-10-05,32.959998999999996
2015-10-06,32.384997999999996
2015-10-07,36.650002
2015-10-08,37.525002
2015-10-09,38.799999
2015-10-12,37.794998
2015-10-13,37.580002
2015-10-14,36.700001
2015-10-15,37.174999
2015-10-16,37.119999
2015-10-19,37.055
2015-10-20,38.095001
2015-10-21,37.610001000000004
2015-10-22,39.244999
2015-10-23,39.77
2015-10-26,39.169998
2015-10-27,38.195
2015-10-28,40.025002
2015-10-29,40.02
2015-10-30,40.645
2015-11-02,40.290001000000004
2015-11-03,39.84
2015-11-04,39.68
2015-11-05,40.369999
2015-11-06,41.77
2015-11-09,40.349998
2015-11-10,42.645
2015-11-11,41.945
2015-11-12,41.700001
2015-11-13,41.32
2015-11-16,41.345001
2015-11-17,41.084998999999996
2015-11-18,41.029999
2015-11-19,40.939999
2015-11-20,41.290001000000004
2015-11-23,41.834998999999996
2015-11-24,42.935001
2015-11-25,43.165001000000004
2015-11-27,43.735001000000004
2015-11-30,42.645
2015-12-01,42.695
2015-12-02,41.875
2015-12-03,42.0
2015-12-04,43.785
2015-12-07,43.470001
2015-12-08,43.685001
2015-12-09,43.509997999999996
2015-12-10,43.875
2015-12-11,43.529999
2015-12-14,43.625
2015-12-15,43.950001
2015-12-16,45.075001
2015-12-17,45.299999
2015-12-18,40.98
2015-12-21,40.5
2015-12-22,40.700001
2015-12-23,41.740002000000004
2015-12-24,42.224998
2015-12-28,42.915001000000004
2015-12-29,42.764998999999996
2015-12-30,42.16
2015-12-31,40.970001
2016-01-04,39.240002000000004
2016-01-05,39.759997999999996
2016-01-06,40.005001
2016-01-07,38.540001000000004
2016-01-08,37.375
2016-01-11,37.575001
2016-01-12,38.455002
2016-01-13,37.375
2016-01-14,37.549999
2016-01-15,38.299999
2016-01-19,39.16
2016-01-20,38.205002
2016-01-21,37.669998
2016-01-22,38.744999
2016-01-25,39.009997999999996
2016-01-26,40.035
2016-01-27,38.314999
2016-01-28,39.400002
2016-01-29,40.645
2016-02-01,39.785
2016-02-02,38.830002
2016-02-03,37.77
2016-02-04,37.970001
2016-02-05,36.375
2016-02-08,38.305
2016-02-09,37.384997999999996
2016-02-10,37.435001
2016-02-11,37.865002000000004
2016-02-12,37.02
2016-02-16,36.66
2016-02-17,37.035
2016-02-18,38.195
2016-02-19,38.605
2016-02-22,37.240002000000004
2016-02-23,38.139998999999996
2016-02-24,37.785
2016-02-25,36.810001
2016-02-26,36.330002
2016-02-29,36.814999
2016-03-01,36.235001000000004
2016-03-02,35.990002000000004
2016-03-03,37.040001000000004
2016-03-04,37.630001
2016-03-07,37.639998999999996
2016-03-08,37.435001
2016-03-09,37.924999
2016-03-10,37.705002
2016-03-11,38.049999
2016-03-14,39.365002000000004
2016-03-15,39.235001000000004
2016-03-16,40.384997999999996
2016-03-17,41.595001
2016-03-18,40.939999
2016-03-21,40.415001000000004
2016-03-22,39.685001
2016-03-23,39.279999
2016-03-24,38.875
2016-03-28,38.615002000000004
2016-03-29,39.275002
2016-03-30,41.145
2016-03-31,40.779999
2016-04-01,41.584998999999996
2016-04-04,40.205002
2016-04-05,39.490002000000004
2016-04-06,39.799999
2016-04-07,38.965
2016-04-08,40.255001
2016-04-11,38.974998
2016-04-12,39.040001000000004
2016-04-13,39.709998999999996
2016-04-14,39.959998999999996
2016-04-15,39.560001
2016-04-18,40.540001000000004
2016-04-19,39.845001
2016-04-20,39.825001
2016-04-21,38.259997999999996
2016-04-22,38.365002000000004
2016-04-25,39.724998
2016-04-26,39.845001
2016-04-27,41.055
2016-04-28,41.154999
2016-04-29,40.830002
2016-05-02,42.235001000000004
2016-05-03,42.189999
2016-05-04,42.564999
2016-05-05,42.099998
2016-05-06,42.695
2016-05-09,43.310001
2016-05-10,41.395
2016-05-11,41.049999
2016-05-12,42.799999
2016-05-13,41.990002000000004
2016-05-16,42.310001
2016-05-17,40.615002000000004
2016-05-18,41.150002
2016-05-19,40.900002
2016-05-20,41.490002000000004
2016-05-23,41.049999
2016-05-24,41.904999
2016-05-25,41.889998999999996
2016-05-26,42.779999
2016-05-27,43.099998
2016-05-31,42.810001
2016-06-01,42.825001
2016-06-02,43.490002000000004
2016-06-03,43.200001
2016-06-06,43.064999
2016-06-07,45.355
2016-06-08,45.650002
2016-06-09,46.0
2016-06-10,44.75
2016-06-13,44.845001
2016-06-14,45.779999
2016-06-15,45.080002
2016-06-16,45.955002
2016-06-17,45.220001
2016-06-20,46.244999
2016-06-21,46.18
2016-06-22,45.724998
2016-06-23,45.830002
2016-06-24,45.419998
2016-06-27,45.244999
2016-06-28,44.82
2016-06-29,45.09
2016-06-30,46.860001000000004
2016-07-01,47.869999
2016-07-05,46.77
2016-07-06,46.869999
2016-07-07,47.369999
2016-07-08,48.34
2016-07-11,48.790001000000004
2016-07-12,48.549999
2016-07-13,48.709998999999996
2016-07-14,48.82
2016-07-15,48.029999
2016-07-18,48.310001
2016-07-19,48.25
2016-07-20,48.200001
2016-07-21,48.049999
2016-07-22,48.900002
2016-07-25,48.599998
2016-07-26,48.650002
2016-07-27,48.240002000000004
2016-07-28,48.259997999999996
2016-07-29,48.959998999999996
2016-08-01,48.75
2016-08-02,47.630001
2016-08-03,47.779999
2016-08-04,47.580002
2016-08-05,47.799999
2016-08-08,47.599998
2016-08-09,45.959998999999996
2016-08-10,46.439999
2016-08-11,44.009997999999996
2016-08-12,43.779999
2016-08-15,43.630001
2016-08-16,42.849998
2016-08-17,43.07
2016-08-18,44.049999
2016-08-19,44.599998
2016-08-22,45.040001000000004
2016-08-23,45.25
2016-08-24,45.700001
2016-08-25,45.200001
2016-08-26,45.110001000000004
2016-08-29,38.720001
2016-08-30,39.07
2016-08-31,38.150002
2016-09-01,37.799999
2016-09-02,38.610001000000004
2016-09-06,38.049999
2016-09-07,37.049999
2016-09-08,36.900002
2016-09-09,35.919998
2016-09-12,36.5
2016-09-13,36.009997999999996
2016-09-14,35.5
2016-09-15,36.09
2016-09-16,35.880001
2016-09-19,36.34
2016-09-20,35.16
2016-09-21,35.25
2016-09-22,35.880001
2016-09-23,36.349998
2016-09-26,36.400002
2016-09-27,36.639998999999996
2016-09-28,36.639998999999996
2016-09-29,36.849998
2016-09-30,35.799999
2016-10-03,35.849998
2016-10-04,35.470001
2016-10-05,34.880001
2016-10-06,34.990002000000004
2016-10-07,34.77
2016-10-10,34.889998999999996
2016-10-11,34.310001
2016-10-12,34.959998999999996
2016-10-13,35.130001
2016-10-14,35.200001
2016-10-17,35.110001000000004
2016-10-18,35.349998
2016-10-19,35.02
2016-10-20,34.09
2016-10-21,34.130001
2016-10-24,34.810001
2016-10-25,34.970001
2016-10-26,35.02
2016-10-27,34.959998999999996
2016-10-28,35.130001
2016-10-31,35.349998
2016-11-01,35.369999
2016-11-02,35.75
2016-11-03,33.959998999999996
2016-11-04,33.59
2016-11-07,33.490002000000004
2016-11-08,33.240002000000004
2016-11-09,33.720001
2016-11-10,33.310001
2016-11-11,34.630001
2016-11-14,35.669998
2016-11-15,35.599998
2016-11-16,35.869999
2016-11-17,36.360001000000004
2016-11-18,36.700001
2016-11-21,35.830002
2016-11-22,36.25
2016-11-23,36.279999
2016-11-25,36.52
2016-11-28,36.34
2016-11-29,36.189999
2016-11-30,36.509997999999996
2016-12-01,35.029999
2016-12-02,35.369999
2016-12-05,36.529999
2016-12-06,38.09
2016-12-07,38.900002
2016-12-08,38.84
2016-12-09,40.0
2016-12-12,39.09
2016-12-13,38.919998
2016-12-14,38.52
2016-12-15,39.34
2016-12-16,42.939999
2016-12-19,43.169998
2016-12-20,43.459998999999996
2016-12-21,43.02
2016-12-22,42.919998
2016-12-23,43.189999
2016-12-27,43.200001
2016-12-28,43.009997999999996
2016-12-29,43.459998999999996
2016-12-30,43.07
2017-01-03,43.02
2017-01-04,43.009997999999996
2017-01-05,42.82
2017-01-06,42.450001
2017-01-09,42.470001
2017-01-10,42.490002000000004
2017-01-11,42.720001
2017-01-12,42.799999
2017-01-13,42.91
2017-01-17,42.75
2017-01-18,42.400002
2017-01-19,40.57
2017-01-20,40.080002
2017-01-23,39.34
2017-01-24,40.130001
2017-01-25,37.880001
2017-01-26,36.75
2017-01-27,35.939999
2017-01-30,35.790001000000004
2017-01-31,34.93
2017-02-01,33.689999
2017-02-02,33.669998
2017-02-03,34.150002
2017-02-06,33.259997999999996
2017-02-07,32.68
2017-02-08,32.830002
2017-02-09,33.360001000000004
2017-02-10,33.139998999999996
2017-02-13,33.029999
2017-02-14,32.939999
2017-02-15,33.150002
2017-02-16,33.25
2017-02-17,32.939999
2017-02-21,33.52
2017-02-22,33.200001
2017-02-23,33.580002
2017-02-24,32.990002000000004
2017-02-27,33.060001
2017-02-28,32.52
2017-03-01,32.529999
2017-03-02,32.240002000000004
2017-03-03,31.26
2017-03-06,31.35
2017-03-07,31.219998999999998
2017-03-08,31.110001
2017-03-09,31.629998999999998
2017-03-10,31.49
2017-03-13,31.25
2017-03-14,31.35
2017-03-15,32.68
2017-03-16,32.84
2017-03-17,33.959998999999996
2017-03-20,32.369999
2017-03-21,31.280001000000002
2017-03-22,30.92
2017-03-23,31.07
2017-03-24,30.84
2017-03-27,30.889999
2017-03-28,30.719998999999998
2017-03-29,30.379998999999998
2017-03-30,30.690001000000002
2017-03-31,31.190001000000002
2017-04-03,30.34
2017-04-04,30.25
2017-04-05,30.23
2017-04-06,30.76
2017-04-07,30.85
2017-04-10,31.299999
2017-04-11,31.450001
2017-04-12,31.559998999999998
2017-04-13,30.82
2017-04-17,30.76
2017-04-18,34.869999
2017-04-19,33.060001
2017-04-20,33.919998
2017-04-21,33.599998
2017-04-24,34.18
2017-04-25,34.860001000000004
2017-04-26,35.509997999999996
2017-04-27,35.610001000000004
2017-04-28,35.02
2017-05-01,34.91
2017-05-02,35.0
2017-05-03,35.389998999999996
2017-05-04,35.540001000000004
2017-05-05,35.709998999999996
2017-05-08,35.299999
2017-05-09,36.009997999999996
2017-05-10,34.73
2017-05-11,35.189999
2017-05-12,35.049999
2017-05-15,35.080002
2017-05-16,35.18
2017-05-17,34.490002000000004
2017-05-18,33.849998
2017-05-19,33.75
2017-05-22,34.779999
2017-05-23,34.580002
2017-05-24,34.490002000000004
2017-05-25,34.77
2017-05-26,34.389998999999996
2017-05-30,34.080002
2017-05-31,34.049999
2017-06-01,34.91
2017-06-02,35.48
2017-06-05,35.48
2017-06-06,35.139998999999996
2017-06-07,35.349998
2017-06-08,35.740002000000004
2017-06-09,36.720001
2017-06-12,36.099998
2017-06-13,36.049999
2017-06-14,36.18
2017-06-15,35.73
2017-06-16,34.400002
2017-06-19,34.200001
2017-06-20,32.720001
2017-06-21,32.639998999999996
2017-06-22,32.849998
2017-06-23,33.439999
2017-06-26,32.790001000000004
2017-06-27,32.25
2017-06-28,32.549999
2017-06-29,32.599998
2017-06-30,33.060001
2017-07-03,33.459998999999996
2017-07-05,32.779999
2017-07-06,31.799999
2017-07-07,32.220001
2017-07-10,32.830002
2017-07-11,35.259997999999996
2017-07-12,36.299999
2017-07-13,36.240002000000004
2017-07-14,35.66
2017-07-17,35.77
2017-07-18,35.650002
2017-07-19,36.450001
2017-07-20,37.02
2017-07-21,37.099998
2017-07-24,36.98
2017-07-25,37.529999
2017-07-26,37.959998999999996
2017-07-27,37.57
2017-07-28,36.43
2017-07-31,36.669998
2017-08-01,37.439999
2017-08-02,37.139998999999996
2017-08-03,36.509997999999996
2017-08-04,35.77
2017-08-07,35.919998
2017-08-08,29.959999
2017-08-09,28.790001
2017-08-10,27.969998999999998
2017-08-11,27.98
2017-08-14,27.620001000000002
2017-08-15,27.17
2017-08-16,26.85
2017-08-17,26.83
2017-08-18,26.51
2017-08-21,26.5
2017-08-22,27.950001
2017-08-23,27.549999
2017-08-24,26.91
2017-08-25,26.370001000000002
2017-08-28,26.4
2017-08-29,26.280001000000002
2017-08-30,26.540001
2017-08-31,27.059998999999998
2017-09-01,27.33
2017-09-05,27.98
2017-09-06,28.34
2017-09-07,28.24
2017-09-08,27.35
2017-09-11,27.940001000000002
2017-09-12,27.969998999999998
2017-09-13,28.450001
2017-09-14,28.639999
2017-09-15,29.43
2017-09-18,28.93
2017-09-19,29.030001000000002
2017-09-20,29.58
2017-09-21,29.59
2017-09-22,29.940001000000002
2017-09-25,30.6
2017-09-26,31.66
2017-09-27,32.34
2017-09-28,32.369999
2017-09-29,32.139998999999996
2017-10-02,32.18
2017-10-03,32.799999
2017-10-04,32.810001
2017-10-05,32.700001
2017-10-06,32.380001
2017-10-09,31.610001
2017-10-10,32.279999
2017-10-11,32.529999
2017-10-12,33.029999
2017-10-13,33.110001000000004
2017-10-16,33.349998
2017-10-17,33.32
2017-10-18,33.540001000000004
2017-10-19,33.560001
2017-10-20,33.41
2017-10-23,33.259997999999996
2017-10-24,33.330002
2017-10-25,33.450001
2017-10-26,33.799999
2017-10-27,33.650002
2017-10-30,33.18
2017-10-31,34.060001
2017-11-01,34.389998999999996
2017-11-02,34.09
2017-11-03,33.84
2017-11-06,33.700001
2017-11-07,30.629998999999998
2017-11-08,29.059998999999998
2017-11-09,29.15
2017-11-10,29.280001000000002
2017-11-13,30.17
2017-11-14,30.0
2017-11-15,30.35
2017-11-16,31.280001000000002
2017-11-17,30.879998999999998
2017-11-20,30.49
2017-11-21,30.690001000000002
2017-11-22,31.110001
2017-11-24,31.23
2017-11-27,30.93
2017-11-28,31.299999
2017-11-29,33.040001000000004
2017-11-30,33.16
2017-12-01,32.240002000000004
2017-12-04,33.740002000000004
2017-12-05,32.610001000000004
2017-12-06,32.630001
2017-12-07,32.139998999999996
2017-12-08,31.959999
2017-12-11,31.75
2017-12-12,31.49
2017-12-13,31.200001
2017-12-14,30.700001
2017-12-15,31.379998999999998
2017-12-18,31.870001000000002
2017-12-19,31.26
2017-12-20,30.309998999999998
2017-12-21,29.950001
2017-12-22,30.34
2017-12-26,31.290001
2017-12-27,31.25
2017-12-28,31.299999
2017-12-29,31.58
2018-01-02,31.23
2018-01-03,31.059998999999998
2018-01-04,31.41
2018-01-05,24.18
2018-01-08,25.68
2018-01-09,25.219998999999998
2018-01-10,24.4
2018-01-11,24.24
2018-01-12,24.73
2018-01-16,25.09
2018-01-17,24.719998999999998
2018-01-18,23.629998999999998
2018-01-19,23.85
2018-01-22,23.790001
2018-01-23,23.450001
2018-01-24,23.379998999999998
2018-01-25,23.360001
2018-01-26,22.85
2018-01-29,22.639999
2018-01-30,22.059998999999998
2018-01-31,22.09
2018-02-01,21.77
2018-02-02,20.92
2018-02-05,20.58
2018-02-06,20.5
2018-02-07,20.67
2018-02-08,20.75
2018-02-09,20.709999
2018-02-12,20.719998999999998
2018-02-13,20.74
2018-02-14,21.110001
2018-02-15,21.42
2018-02-16,21.25
2018-02-20,20.360001
2018-02-21,20.93
2018-02-22,20.219998999999998
2018-02-23,20.85
2018-02-26,20.91
2018-02-27,20.92
2018-02-28,20.469998999999998
2018-03-01,20.25
2018-03-02,20.59
2018-03-05,21.870001000000002
2018-03-06,22.719998999999998
2018-03-07,22.42
2018-03-08,22.459999
2018-03-09,22.66
2018-03-12,22.629998999999998
2018-03-13,22.5
2018-03-14,22.59
2018-03-15,22.35
2018-03-16,22.450001
2018-03-19,22.35
2018-03-20,21.74
2018-03-21,21.6
2018-03-22,21.200001
2018-03-23,20.74
2018-03-26,20.92
2018-03-27,20.9
2018-03-28,21.299999
2018-03-29,21.26
2018-04-02,20.870001000000002
2018-04-03,21.129998999999998
2018-04-04,21.74
2018-04-05,21.870001000000002
2018-04-06,21.530001000000002
2018-04-09,21.27
2018-04-10,21.35
2018-04-11,21.620001000000002
2018-04-12,21.809998999999998
2018-04-13,21.360001
2018-04-16,21.58
2018-04-17,22.049999
2018-04-18,21.66
2018-04-19,21.219998999999998
2018-04-20,21.120001000000002
2018-04-23,20.9
2018-04-24,21.0
2018-04-25,21.0
2018-04-26,20.42
2018-04-27,20.450001
2018-04-30,20.610001
2018-05-01,20.51
2018-05-02,20.51
2018-05-03,20.34
2018-05-04,20.309998999999998
2018-05-07,20.24
2018-05-08,17.379998999999998
2018-05-09,18.25
2018-05-10,18.290001
2018-05-11,19.059998999999998
2018-05-14,19.129998999999998
2018-05-15,18.92
2018-05-16,18.5
2018-05-17,18.6
2018-05-18,18.450001
2018-05-21,18.24
2018-05-22,18.450001
2018-05-23,18.379998999999998
2018-05-24,18.41
2018-05-25,18.49
2018-05-29,18.639999
2018-05-30,19.309998999999998
2018-05-31,19.52
2018-06-01,19.440001000000002
2018-06-04,20.389999
2018-06-05,20.370001000000002
2018-06-06,20.4
2018-06-07,20.35
2018-06-08,20.49
2018-06-11,20.700001
2018-06-12,20.76
2018-06-13,20.09
2018-06-14,20.68
2018-06-15,20.940001000000002
2018-06-18,21.379998999999998
2018-06-19,22.25
2018-06-20,22.41
2018-06-21,22.57
2018-06-22,22.809998999999998
2018-06-25,22.84
2018-06-26,23.290001
2018-06-27,22.99
2018-06-28,22.99
2018-06-29,22.700001
2018-07-02,22.58
2018-07-03,22.77
2018-07-05,23.360001
2018-07-06,23.74
2018-07-09,23.959999
2018-07-10,23.99
2018-07-11,23.85
2018-07-12,23.379998999999998
2018-07-13,23.49
2018-07-16,23.440001000000002
2018-07-17,23.629998999999998
2018-07-18,23.950001
2018-07-19,24.16
2018-07-20,24.33
2018-07-23,24.200001
2018-07-24,23.9
2018-07-25,24.32
2018-07-26,24.76
2018-07-27,23.940001000000002
2018-07-30,24.309998999999998
2018-07-31,24.18
2018-08-01,23.790001
2018-08-02,24.34
2018-08-03,24.51
2018-08-06,25.139999
2018-08-07,28.280001000000002
2018-08-08,29.059998999999998
2018-08-09,31.08
2018-08-10,31.540001
2018-08-13,31.66
2018-08-14,33.139998999999996
2018-08-15,33.509997999999996
2018-08-16,33.490002000000004
2018-08-17,33.610001000000004
2018-08-20,34.040001000000004
2018-08-21,34.790001000000004
2018-08-22,34.549999
2018-08-23,34.790001000000004
2018-08-24,35.540001000000004
2018-08-27,35.32
2018-08-28,34.470001
2018-08-29,34.669998
2018-08-30,35.200001
2018-08-31,35.77
2018-09-04,35.869999
2018-09-05,36.59
2018-09-06,36.959998999999996
2018-09-07,36.959998999999996
2018-09-10,35.990002000000004
2018-09-11,34.889998999999996
2018-09-12,35.68
2018-09-13,34.27
2018-09-14,33.66
2018-09-17,33.27
2018-09-18,34.150002
2018-09-19,33.509997999999996
2018-09-20,33.830002
2018-09-21,34.099998
2018-09-24,33.290001000000004
2018-09-25,33.529999
2018-09-26,33.57
2018-09-27,33.830002
2018-09-28,33.959998999999996
2018-10-01,34.029999
2018-10-02,33.560001
2018-10-03,33.650002
2018-10-04,33.599998
2018-10-05,33.57
2018-10-08,34.049999
2018-10-09,34.77
2018-10-10,34.09
2018-10-11,33.849998
2018-10-12,34.830002
2018-10-15,35.759997999999996
2018-10-16,36.880001
2018-10-17,37.380001
2018-10-18,36.66
2018-10-19,37.779999
2018-10-22,37.950001
2018-10-23,37.970001
2018-10-24,37.490002000000004
2018-10-25,37.41
2018-10-26,37.209998999999996
2018-10-29,38.68
2018-10-30,39.419998
2018-10-31,38.41
2018-11-01,38.310001
2018-11-02,38.150002
2018-11-05,37.900002
2018-11-06,30.389999
2018-11-07,29.67
2018-11-08,30.540001
2018-11-09,29.0
2018-11-12,28.620001000000002
2018-11-13,28.469998999999998
2018-11-14,28.139999
2018-11-15,27.780001000000002
2018-11-16,27.85
2018-11-19,27.77
2018-11-20,26.969998999999998
2018-11-21,27.25
2018-11-23,26.75
2018-11-26,26.860001
2018-11-27,25.9
2018-11-28,26.92
2018-11-29,27.32
2018-11-30,26.280001000000002
2018-12-03,27.0
2018-12-04,25.84
2018-12-06,25.120001000000002
2018-12-07,24.74
2018-12-10,24.969998999999998
2018-12-11,25.209999
2018-12-12,25.870001000000002
2018-12-13,26.219998999999998
2018-12-14,24.76
2018-12-17,24.459999
2018-12-18,24.84
2018-12-19,24.440001000000002
2018-12-20,24.950001
2018-12-21,24.34
2018-12-24,23.32
2018-12-26,24.440001000000002
2018-12-27,24.559998999999998
2018-12-28,23.75
2018-12-31,23.25
2019-01-02,23.790001
2019-01-03,24.59
2019-01-04,25.52
2019-01-07,26.08
2019-01-08,27.17
2019-01-09,27.110001
2019-01-10,26.84
2019-01-11,27.549999
2019-01-14,27.610001
2019-01-15,27.639999
2019-01-16,28.620001000000002
2019-01-17,28.530001000000002
2019-01-18,28.74
2019-01-22,28.719998999999998
2019-01-23,29.18
2019-01-24,28.889999
2019-01-25,28.700001
2019-01-28,28.25
2019-01-29,28.15
2019-01-30,28.040001
2019-01-31,27.879998999999998
2019-02-01,28.059998999999998
2019-02-04,28.33
2019-02-05,28.85
2019-02-06,28.280001000000002
2019-02-07,27.99
2019-02-08,28.74
2019-02-11,28.950001
2019-02-12,29.370001000000002
2019-02-13,29.690001000000002
2019-02-14,29.389999
2019-02-15,29.51
2019-02-19,29.85
2019-02-20,30.73
2019-02-21,30.73
2019-02-22,31.26
2019-02-25,30.940001000000002
2019-02-26,30.18
2019-02-27,30.82
2019-02-28,31.51
2019-03-01,35.919998
2019-03-04,37.119999
2019-03-05,38.439999
2019-03-06,37.860001000000004
2019-03-07,38.150002
2019-03-08,38.18
2019-03-11,38.689999
2019-03-12,37.900002
2019-03-13,37.509997999999996
2019-03-14,37.029999
2019-03-15,36.09
2019-03-18,36.720001
2019-03-19,36.330002
2019-03-20,35.529999
2019-03-21,36.150002
2019-03-22,35.759997999999996
2019-03-25,36.43
2019-03-26,36.810001
2019-03-27,36.700001
2019-03-28,37.279999
2019-03-29,37.130001
2019-04-01,38.0
2019-04-02,37.34
2019-04-03,37.299999
2019-04-04,37.549999
2019-04-05,37.490002000000004
2019-04-08,37.400002
2019-04-09,36.91
2019-04-10,37.27
2019-04-11,37.5
2019-04-12,36.849998
2019-04-15,37.169998
2019-04-16,37.82
2019-04-17,37.48
2019-04-18,36.349998
2019-04-22,36.0
2019-04-23,36.950001
2019-04-24,36.959998999999996
2019-04-25,36.389998999999996
2019-04-26,36.330002
2019-04-29,36.119999
2019-04-30,36.349998
2019-05-01,35.23
2019-05-02,36.009997999999996
2019-05-03,36.580002
2019-05-06,36.43
2019-05-07,35.889998999999996
2019-05-08,39.709998999999996
2019-05-09,38.029999
