Date,LPLA
2019-11-29,92.349998
2019-12-02,91.68
2019-12-03,90.470001
2019-12-04,91.66999799999999
2019-12-05,91.480003
2019-12-06,92.260002
2019-12-09,91.709999
2019-12-10,91.959999
2019-12-11,92.139999
2019-12-12,93.0
2019-12-13,92.900002
2019-12-16,93.489998
2019-12-17,94.260002
2019-12-18,92.220001
2019-12-19,93.33000200000001
2019-12-20,93.190002
2019-12-23,92.809998
2019-12-24,92.720001
2019-12-26,93.16999799999999
2019-12-27,92.58000200000001
2019-12-30,92.589996
2019-12-31,92.25
2020-01-02,93.910004
2020-01-03,92.339996
2020-01-06,92.650002
2020-01-07,94.629997
2020-01-08,95.489998
2020-01-09,96.989998
2020-01-10,97.059998
2020-01-13,98.489998
2020-01-14,97.66999799999999
2020-01-15,97.629997
2020-01-16,98.860001
2020-01-17,98.139999
2020-01-21,97.07
2020-01-22,97.339996
2020-01-23,97.050003
2020-01-24,94.940002
2020-01-27,92.760002
2020-01-28,94.32
2020-01-29,94.25
2020-01-30,95.620003
2020-01-31,92.129997
2020-02-03,90.900002
2020-02-04,92.809998
2020-02-05,94.709999
2020-02-06,94.0
2020-02-07,94.489998
2020-02-10,93.629997
2020-02-11,95.970001
2020-02-12,95.699997
2020-02-13,95.050003
2020-02-14,94.660004
2020-02-18,94.379997
2020-02-19,97.489998
2020-02-20,98.809998
2020-02-21,94.860001
2020-02-24,87.57
2020-02-25,84.480003
2020-02-26,83.290001
2020-02-27,81.339996
2020-02-28,79.480003
2020-03-02,82.5
2020-03-03,75.410004
2020-03-04,72.610001
2020-03-05,66.239998
2020-03-06,66.470001
2020-03-09,56.139998999999996
2020-03-10,60.380001
2020-03-11,57.970001
2020-03-12,50.400002
2020-03-13,59.759997999999996
2020-03-16,52.650002
2020-03-17,49.849998
2020-03-18,39.02
2020-03-19,45.189999
2020-03-20,44.82
2020-03-23,41.52
2020-03-24,51.790001000000004
2020-03-25,53.959998999999996
2020-03-26,56.330002
2020-03-27,52.91
2020-03-30,55.150002
2020-03-31,54.43
2020-04-01,51.93
2020-04-02,51.389998999999996
2020-04-03,48.650002
2020-04-06,53.310001
2020-04-07,52.48
2020-04-08,54.450001
2020-04-09,57.580002
2020-04-13,55.189999
2020-04-14,56.16
2020-04-15,54.77
2020-04-16,53.349998
2020-04-17,53.799999
2020-04-20,52.279999
2020-04-21,50.799999
2020-04-22,51.630001
2020-04-23,52.389998999999996
2020-04-24,53.419998
2020-04-27,56.810001
2020-04-28,58.130001
2020-04-29,61.450001
2020-04-30,60.220001
2020-05-01,61.98
2020-05-04,61.740002000000004
2020-05-05,62.169998
2020-05-06,62.619999
2020-05-07,64.739998
2020-05-08,66.139999
