Date,AVP
1996-10-14,12.375
1996-10-15,12.4375
1996-10-16,12.28125
1996-10-17,12.25
1996-10-18,12.46875
1996-10-21,12.5625
1996-10-22,12.5625
1996-10-23,12.65625
1996-10-24,13.25
1996-10-25,13.46875
1996-10-28,13.5625
1996-10-29,13.5
1996-10-30,13.40625
1996-10-31,13.5625
1996-11-01,13.34375
1996-11-04,13.5
1996-11-05,13.59375
1996-11-06,14.0625
1996-11-07,14.21875
1996-11-08,14.21875
1996-11-11,14.125
1996-11-12,14.21875
1996-11-13,14.4375
1996-11-14,14.125
1996-11-15,14.0625
1996-11-18,14.1875
1996-11-19,14.21875
1996-11-20,14.0
1996-11-21,14.125
1996-11-22,14.03125
1996-11-25,13.9375
1996-11-26,13.9375
1996-11-27,13.90625
1996-11-29,13.9375
1996-12-02,13.9375
1996-12-03,13.8125
1996-12-04,13.6875
1996-12-05,13.3125
1996-12-06,13.9375
1996-12-09,14.375
1996-12-10,14.28125
1996-12-11,14.1875
1996-12-12,14.40625
1996-12-13,14.71875
1996-12-16,14.3125
1996-12-17,14.53125
1996-12-18,14.3125
1996-12-19,14.625
1996-12-20,14.5625
1996-12-23,14.28125
1996-12-24,14.4375
1996-12-26,14.5
1996-12-27,14.5
1996-12-30,14.46875
1996-12-31,14.28125
1997-01-02,14.1875
1997-01-03,14.3125
1997-01-06,14.3125
1997-01-07,14.40625
1997-01-08,14.46875
1997-01-09,14.5
1997-01-10,14.53125
1997-01-13,14.375
1997-01-14,14.5
1997-01-15,14.46875
1997-01-16,14.46875
1997-01-17,14.75
1997-01-20,14.4375
1997-01-21,14.46875
1997-01-22,15.0625
1997-01-23,15.1875
1997-01-24,15.0625
1997-01-27,14.90625
1997-01-28,15.21875
1997-01-29,15.5
1997-01-30,15.75
1997-01-31,15.6875
1997-02-03,15.4375
1997-02-04,15.4375
1997-02-05,15.21875
1997-02-06,15.09375
1997-02-07,15.75
1997-02-10,15.4375
1997-02-11,15.4375
1997-02-12,15.71875
1997-02-13,15.71875
1997-02-14,15.5625
1997-02-18,15.6875
1997-02-19,15.625
1997-02-20,15.25
1997-02-21,15.125
1997-02-24,15.21875
1997-02-25,15.03125
1997-02-26,14.90625
1997-02-27,14.75
1997-02-28,14.59375
1997-03-03,14.71875
1997-03-04,14.875
1997-03-05,15.125
1997-03-06,15.03125
1997-03-07,15.125
1997-03-10,15.40625
1997-03-11,15.53125
1997-03-12,14.9375
1997-03-13,14.40625
1997-03-14,14.5
1997-03-17,14.0
1997-03-18,13.71875
1997-03-19,13.875
1997-03-20,13.84375
1997-03-21,13.84375
1997-03-24,13.75
1997-03-25,13.53125
1997-03-26,13.5
1997-03-27,13.375
1997-03-31,13.125
1997-04-01,12.75
1997-04-02,12.875
1997-04-03,13.0
1997-04-04,13.15625
1997-04-07,13.375
1997-04-08,13.5
1997-04-09,13.75
1997-04-10,14.03125
1997-04-11,13.78125
1997-04-14,13.71875
1997-04-15,14.09375
1997-04-16,14.4375
1997-04-17,14.40625
1997-04-18,14.59375
1997-04-21,14.4375
1997-04-22,14.71875
1997-04-23,14.25
1997-04-24,14.40625
1997-04-25,14.5625
1997-04-28,14.71875
1997-04-29,15.3125
1997-04-30,15.4375
1997-05-01,15.25
1997-05-02,15.53125
1997-05-05,15.65625
1997-05-06,15.40625
1997-05-07,15.21875
1997-05-08,15.25
1997-05-09,15.65625
1997-05-12,15.5
1997-05-13,15.40625
1997-05-14,15.34375
1997-05-15,15.375
1997-05-16,15.125
1997-05-19,15.25
1997-05-20,15.15625
1997-05-21,15.03125
1997-05-22,14.875
1997-05-23,15.3125
1997-05-27,15.84375
1997-05-28,15.6875
1997-05-29,15.65625
1997-05-30,15.9375
1997-06-02,15.71875
1997-06-03,15.71875
1997-06-04,15.78125
1997-06-05,15.78125
1997-06-06,16.59375
1997-06-09,16.625
1997-06-10,16.96875
1997-06-11,17.25
1997-06-12,17.8125
1997-06-13,18.1875
1997-06-16,17.78125
1997-06-17,17.6875
1997-06-18,17.5
1997-06-19,17.71875
1997-06-20,17.53125
1997-06-23,17.09375
1997-06-24,17.53125
1997-06-25,17.203125
1997-06-26,17.40625
1997-06-27,17.734375
1997-06-30,17.640625
1997-07-01,17.8125
1997-07-02,18.734375
1997-07-03,18.75
1997-07-07,18.5625
1997-07-08,19.125
1997-07-09,18.453125
1997-07-10,18.890625
1997-07-11,18.90625
1997-07-14,18.71875
1997-07-15,18.921875
1997-07-16,19.0
1997-07-17,19.171875
1997-07-18,18.828125
1997-07-21,18.8125
1997-07-22,19.03125
1997-07-23,18.90625
1997-07-24,18.4375
1997-07-25,18.703125
1997-07-28,18.484375
1997-07-29,18.4375
1997-07-30,18.4375
1997-07-31,18.140625
1997-08-01,17.9375
1997-08-04,17.46875
1997-08-05,17.421875
1997-08-06,17.8125
1997-08-07,17.53125
1997-08-08,17.203125
1997-08-11,16.75
1997-08-12,16.359375
1997-08-13,16.625
1997-08-14,16.765625
1997-08-15,15.984375
1997-08-18,16.234375
1997-08-19,16.796875
1997-08-20,17.203125
1997-08-21,16.953125
1997-08-22,16.984375
1997-08-25,16.734375
1997-08-26,16.359375
1997-08-27,16.171875
1997-08-28,16.125
1997-08-29,16.0
1997-09-02,16.40625
1997-09-03,16.359375
1997-09-04,16.1875
1997-09-05,14.984375
1997-09-08,15.125
1997-09-09,14.90625
1997-09-10,14.765625
1997-09-11,15.046875
1997-09-12,15.15625
1997-09-15,14.953125
1997-09-16,15.75
1997-09-17,16.015625
1997-09-18,16.28125
1997-09-19,16.0625
1997-09-22,16.25
1997-09-23,15.609375
1997-09-24,15.625
1997-09-25,15.5625
1997-09-26,15.46875
1997-09-29,15.8125
1997-09-30,15.5
1997-10-01,15.453125
1997-10-02,15.578125
1997-10-03,15.640625
1997-10-06,16.1875
1997-10-07,16.25
1997-10-08,16.65625
1997-10-09,16.875
1997-10-10,17.421875
1997-10-13,17.5
1997-10-14,17.5
1997-10-15,17.546875
1997-10-16,16.890625
1997-10-17,16.984375
1997-10-20,17.265625
1997-10-21,17.40625
1997-10-22,17.671875
1997-10-23,16.71875
1997-10-24,18.4375
1997-10-27,17.25
1997-10-28,17.4375
1997-10-29,17.671875
1997-10-30,17.171875
1997-10-31,16.375
1997-11-03,16.671875
1997-11-04,16.234375
1997-11-05,16.328125
1997-11-06,16.21875
1997-11-07,15.46875
1997-11-10,15.5
1997-11-11,15.71875
1997-11-12,15.21875
1997-11-13,15.296875
1997-11-14,15.625
1997-11-17,16.359375
1997-11-18,14.375
1997-11-19,14.015625
1997-11-20,14.515625
1997-11-21,14.328125
1997-11-24,14.109375
1997-11-25,14.375
1997-11-26,14.578125
1997-11-28,14.453125
1997-12-01,14.53125
1997-12-02,14.578125
1997-12-03,14.640625
1997-12-04,14.140625
1997-12-05,15.3125
1997-12-08,15.15625
1997-12-09,15.125
1997-12-10,15.53125
1997-12-11,15.609375
1997-12-12,15.5
1997-12-15,15.484375
1997-12-16,15.546875
1997-12-17,15.5
1997-12-18,15.0
1997-12-19,14.953125
1997-12-22,14.75
1997-12-23,14.875
1997-12-24,15.0
1997-12-26,14.953125
1997-12-29,15.109375
1997-12-30,15.375
1997-12-31,15.34375
1998-01-02,15.25
1998-01-05,15.1875
1998-01-06,15.515625
1998-01-07,15.03125
1998-01-08,14.6875
1998-01-09,14.25
1998-01-12,14.109375
1998-01-13,14.40625
1998-01-14,14.4375
1998-01-15,14.140625
1998-01-16,14.390625
1998-01-20,14.828125
1998-01-21,14.796875
1998-01-22,14.84375
1998-01-23,14.515625
1998-01-26,14.28125
1998-01-27,14.46875
1998-01-28,14.578125
1998-01-29,14.921875
1998-01-30,15.0
1998-02-02,15.515625
1998-02-03,15.40625
1998-02-04,15.390625
1998-02-05,16.453125
1998-02-06,16.640625
1998-02-09,16.90625
1998-02-10,16.84375
1998-02-11,16.703125
1998-02-12,17.140625
1998-02-13,17.296875
1998-02-17,17.5
1998-02-18,17.734375
1998-02-19,17.640625
1998-02-20,18.09375
1998-02-23,17.90625
1998-02-24,17.9375
1998-02-25,17.828125
1998-02-26,17.78125
1998-02-27,17.609375
1998-03-02,17.46875
1998-03-03,17.703125
1998-03-04,18.625
1998-03-05,18.40625
1998-03-06,18.25
1998-03-09,18.234375
1998-03-10,18.546875
1998-03-11,18.640625
1998-03-12,18.765625
1998-03-13,19.109375
1998-03-16,18.953125
1998-03-17,18.890625
1998-03-18,19.078125
1998-03-19,19.078125
1998-03-20,19.90625
1998-03-23,19.78125
1998-03-24,20.109375
1998-03-25,19.96875
1998-03-26,20.125
1998-03-27,19.5625
1998-03-30,19.734375
1998-03-31,19.5
1998-04-01,20.125
1998-04-02,20.34375
1998-04-03,20.59375
1998-04-06,20.78125
1998-04-07,20.4375
1998-04-08,20.25
1998-04-09,20.359375
1998-04-13,20.15625
1998-04-14,20.640625
1998-04-15,20.96875
1998-04-16,20.6875
1998-04-17,20.375
1998-04-20,20.125
1998-04-21,19.8125
1998-04-22,20.5625
1998-04-23,20.65625
1998-04-24,20.5
1998-04-27,20.328125
1998-04-28,20.125
1998-04-29,20.3125
1998-04-30,20.546875
1998-05-01,20.75
1998-05-04,21.0
1998-05-05,20.828125
1998-05-06,20.65625
1998-05-07,20.0625
1998-05-08,20.90625
1998-05-11,21.03125
1998-05-12,21.71875
1998-05-13,21.609375
1998-05-14,21.9375
1998-05-15,21.875
1998-05-18,21.890625
1998-05-19,21.203125
1998-05-20,21.09375
1998-05-21,20.859375
1998-05-22,21.0625
1998-05-26,20.765625
1998-05-27,19.9375
1998-05-28,20.109375
1998-05-29,20.453125
1998-06-01,20.328125
1998-06-02,19.890625
1998-06-03,20.078125
1998-06-04,20.25
1998-06-05,20.375
1998-06-08,20.921875
1998-06-09,20.953125
1998-06-10,20.078125
1998-06-11,19.453125
1998-06-12,19.875
1998-06-15,19.625
1998-06-16,19.125
1998-06-17,19.4375
1998-06-18,19.40625
1998-06-19,19.34375
1998-06-22,19.140625
1998-06-23,19.671875
1998-06-24,19.796875
1998-06-25,19.71875
1998-06-26,19.984375
1998-06-29,19.671875
1998-06-30,19.359375
1998-07-01,19.6875
1998-07-02,19.59375
1998-07-06,20.28125
1998-07-07,20.328125
1998-07-08,20.375
1998-07-09,20.34375
1998-07-10,20.484375
1998-07-13,20.515625
1998-07-14,21.046875
1998-07-15,21.453125
1998-07-16,21.640625
1998-07-17,21.78125
1998-07-20,21.4375
1998-07-21,21.140625
1998-07-22,21.828125
1998-07-23,21.5625
1998-07-24,21.1875
1998-07-27,21.5
1998-07-28,21.484375
1998-07-29,21.375
1998-07-30,21.421875
1998-07-31,21.625
1998-08-03,22.0
1998-08-04,21.46875
1998-08-05,21.25
1998-08-06,20.984375
1998-08-07,20.859375
1998-08-10,20.546875
1998-08-11,20.421875
1998-08-12,20.65625
1998-08-13,19.9375
1998-08-14,19.4375
1998-08-17,20.21875
1998-08-18,19.984375
1998-08-19,19.4375
1998-08-20,18.84375
1998-08-21,18.4375
1998-08-24,18.625
1998-08-25,19.03125
1998-08-26,18.75
1998-08-27,17.515625
1998-08-28,16.8125
1998-08-31,15.71875
1998-09-01,16.46875
1998-09-02,15.5
1998-09-03,14.9375
1998-09-04,14.28125
1998-09-08,14.484375
1998-09-09,14.0
1998-09-10,13.75
1998-09-11,13.734375
1998-09-14,14.0625
1998-09-15,14.3125
1998-09-16,14.90625
1998-09-17,14.15625
1998-09-18,13.5625
1998-09-21,12.9375
1998-09-22,12.6875
1998-09-23,13.1875
1998-09-24,13.0
1998-09-25,12.875
1998-09-28,12.75
1998-09-29,13.09375
1998-09-30,14.03125
1998-10-01,13.625
1998-10-02,14.5625
1998-10-05,14.4375
1998-10-06,14.9375
1998-10-07,15.9375
1998-10-08,16.03125
1998-10-09,15.0
1998-10-12,15.6875
1998-10-13,15.8125
1998-10-14,16.125
1998-10-15,16.9375
1998-10-16,18.15625
1998-10-19,18.21875
1998-10-20,18.5
1998-10-21,17.21875
1998-10-22,17.96875
1998-10-23,19.125
1998-10-26,19.21875
1998-10-27,19.5
1998-10-28,19.1875
1998-10-29,19.0
1998-10-30,19.875
1998-11-02,20.4375
1998-11-03,20.4375
1998-11-04,20.03125
1998-11-05,20.65625
1998-11-06,21.1875
1998-11-09,20.375
1998-11-10,20.53125
1998-11-11,20.25
1998-11-12,20.03125
1998-11-13,19.625
1998-11-16,20.21875
1998-11-17,20.03125
1998-11-18,20.25
1998-11-19,19.84375
1998-11-20,19.875
1998-11-23,21.0625
1998-11-24,20.5
1998-11-25,20.875
1998-11-27,20.78125
1998-11-30,20.3125
1998-12-01,19.75
1998-12-02,19.125
1998-12-03,18.4375
1998-12-04,18.8125
1998-12-07,18.8125
1998-12-08,18.03125
1998-12-09,17.53125
1998-12-10,18.09375
1998-12-11,18.875
1998-12-14,18.6875
1998-12-15,19.59375
1998-12-16,20.125
1998-12-17,19.96875
1998-12-18,20.03125
1998-12-21,20.40625
1998-12-22,20.6875
1998-12-23,22.3125
1998-12-24,21.75
1998-12-28,22.03125
1998-12-29,23.09375
1998-12-30,21.90625
1998-12-31,22.125
1999-01-04,21.8125
1999-01-05,21.9375
1999-01-06,21.375
1999-01-07,21.84375
1999-01-08,21.3125
1999-01-11,20.96875
1999-01-12,20.75
1999-01-13,19.71875
1999-01-14,18.625
1999-01-15,19.125
1999-01-19,19.40625
1999-01-20,19.375
1999-01-21,19.1875
1999-01-22,18.78125
1999-01-25,18.78125
1999-01-26,18.21875
1999-01-27,18.28125
1999-01-28,17.8125
1999-01-29,18.46875
1999-02-01,18.375
1999-02-02,18.25
1999-02-03,19.65625
1999-02-04,21.75
1999-02-05,21.46875
1999-02-08,20.65625
1999-02-09,20.5
1999-02-10,21.09375
1999-02-11,21.3125
1999-02-12,21.3125
1999-02-16,21.71875
1999-02-17,21.4375
1999-02-18,21.78125
1999-02-19,21.53125
1999-02-22,21.875
1999-02-23,21.46875
1999-02-24,21.5
1999-02-25,21.6875
1999-02-26,20.8125
1999-03-01,21.5
1999-03-02,22.78125
1999-03-03,23.3125
1999-03-04,23.15625
1999-03-05,23.625
1999-03-08,23.53125
1999-03-09,23.4375
1999-03-10,23.75
1999-03-11,23.78125
1999-03-12,23.3125
1999-03-15,22.71875
1999-03-16,22.4375
1999-03-17,22.21875
1999-03-18,22.65625
1999-03-19,22.6875
1999-03-22,22.9375
1999-03-23,22.875
1999-03-24,22.3125
1999-03-25,23.09375
1999-03-26,22.875
1999-03-29,23.625
1999-03-30,23.25
1999-03-31,23.53125
1999-04-01,23.90625
1999-04-05,24.1875
1999-04-06,23.25
1999-04-07,23.71875
1999-04-08,23.65625
1999-04-09,24.59375
1999-04-12,25.71875
1999-04-13,26.625
1999-04-14,27.375
1999-04-15,27.1875
1999-04-16,28.09375
1999-04-19,27.75
1999-04-20,25.65625
1999-04-21,26.40625
1999-04-22,25.6875
1999-04-23,25.625
1999-04-26,25.875
1999-04-27,25.5625
1999-04-28,26.0
1999-04-29,26.875
1999-04-30,27.15625
1999-05-03,27.46875
1999-05-04,26.71875
1999-05-05,25.6875
1999-05-06,25.75
1999-05-07,25.90625
1999-05-10,25.3125
1999-05-11,25.96875
1999-05-12,26.125
1999-05-13,26.5
1999-05-14,25.9375
1999-05-17,25.75
1999-05-18,25.5625
1999-05-19,25.5
1999-05-20,25.5625
1999-05-21,25.65625
1999-05-24,25.375
1999-05-25,24.65625
1999-05-26,25.15625
1999-05-27,24.65625
1999-05-28,24.71875
1999-06-01,25.65625
1999-06-02,25.28125
1999-06-03,26.28125
1999-06-04,26.4375
1999-06-07,26.375
1999-06-08,26.96875
1999-06-09,26.4375
1999-06-10,25.96875
1999-06-11,26.0
1999-06-14,26.90625
1999-06-15,27.0
1999-06-16,26.8125
1999-06-17,26.875
1999-06-18,26.375
1999-06-21,26.875
1999-06-22,26.34375
1999-06-23,26.1875
1999-06-24,26.46875
1999-06-25,26.59375
1999-06-28,27.1875
1999-06-29,27.71875
1999-06-30,27.75
1999-07-01,27.5
1999-07-02,27.40625
1999-07-06,27.90625
1999-07-07,27.875
1999-07-08,27.75
1999-07-09,27.6875
1999-07-12,27.1875
1999-07-13,26.84375
1999-07-14,27.375
1999-07-15,26.875
1999-07-16,26.84375
1999-07-19,26.4375
1999-07-20,26.5
1999-07-21,25.375
1999-07-22,24.875
1999-07-23,23.4375
1999-07-26,22.96875
1999-07-27,23.09375
1999-07-28,22.75
1999-07-29,22.9375
1999-07-30,22.75
1999-08-02,23.3125
1999-08-03,23.25
1999-08-04,22.125
1999-08-05,22.28125
1999-08-06,22.09375
1999-08-09,21.75
1999-08-10,21.9375
1999-08-11,21.5
1999-08-12,21.875
1999-08-13,21.96875
1999-08-16,22.21875
1999-08-17,22.5
1999-08-18,21.71875
1999-08-19,21.75
1999-08-20,22.25
1999-08-23,22.5625
1999-08-24,22.40625
1999-08-25,23.5
1999-08-26,23.53125
1999-08-27,22.75
1999-08-30,22.09375
1999-08-31,21.9375
1999-09-01,21.9375
1999-09-02,22.25
1999-09-03,22.65625
1999-09-07,20.59375
1999-09-08,20.40625
1999-09-09,20.03125
1999-09-10,20.28125
1999-09-13,20.375
1999-09-14,20.5
1999-09-15,20.15625
1999-09-16,19.96875
1999-09-17,19.96875
1999-09-20,19.6875
1999-09-21,19.625
1999-09-22,19.8125
1999-09-23,19.1875
1999-09-24,18.90625
1999-09-27,18.03125
1999-09-28,17.84375
1999-09-29,12.90625
1999-09-30,12.40625
1999-10-01,12.4375
1999-10-04,11.90625
1999-10-05,12.15625
1999-10-06,13.0625
1999-10-07,13.46875
1999-10-08,13.0
1999-10-11,12.875
1999-10-12,13.125
1999-10-13,13.09375
1999-10-14,13.15625
1999-10-15,13.1875
1999-10-18,13.71875
1999-10-19,14.28125
1999-10-20,14.6875
1999-10-21,14.90625
1999-10-22,15.40625
1999-10-25,16.0
1999-10-26,15.40625
1999-10-27,15.40625
1999-10-28,16.375
1999-10-29,16.125
1999-11-01,15.625
1999-11-02,14.90625
1999-11-03,14.8125
1999-11-04,15.875
1999-11-05,14.53125
1999-11-08,14.4375
1999-11-09,14.28125
1999-11-10,14.375
1999-11-11,14.09375
1999-11-12,14.09375
1999-11-15,14.78125
1999-11-16,14.21875
1999-11-17,14.40625
1999-11-18,15.0
1999-11-19,14.84375
1999-11-22,14.46875
1999-11-23,15.03125
1999-11-24,16.75
1999-11-26,16.78125
1999-11-29,18.0
1999-11-30,18.21875
1999-12-01,17.625
1999-12-02,17.84375
1999-12-03,18.125
1999-12-06,17.34375
1999-12-07,17.09375
1999-12-08,16.15625
1999-12-09,16.0
1999-12-10,16.125
1999-12-13,15.28125
1999-12-14,15.46875
1999-12-15,16.0
1999-12-16,15.34375
1999-12-17,15.875
1999-12-20,16.0
1999-12-21,16.21875
1999-12-22,16.28125
1999-12-23,16.3125
1999-12-27,16.3125
1999-12-28,16.40625
1999-12-29,16.15625
1999-12-30,16.84375
1999-12-31,16.5
2000-01-03,15.875
2000-01-04,15.46875
2000-01-05,15.1875
2000-01-06,15.5
2000-01-07,16.0
2000-01-10,15.78125
2000-01-11,15.96875
2000-01-12,15.53125
2000-01-13,15.09375
2000-01-14,14.9375
2000-01-18,14.9375
2000-01-19,14.9375
2000-01-20,15.25
2000-01-21,14.5
2000-01-24,13.9375
2000-01-25,13.5
2000-01-26,15.0
2000-01-27,16.78125
2000-01-28,16.03125
2000-01-31,15.90625
2000-02-01,16.0
2000-02-02,16.09375
2000-02-03,16.15625
2000-02-04,15.875
2000-02-07,15.5625
2000-02-08,15.1875
2000-02-09,14.5
2000-02-10,14.40625
2000-02-11,14.125
2000-02-14,14.09375
2000-02-15,14.34375
2000-02-16,14.125
2000-02-17,13.9375
2000-02-18,13.84375
2000-02-22,14.6875
2000-02-23,14.15625
2000-02-24,13.65625
2000-02-25,12.6875
2000-02-28,13.125
2000-02-29,13.53125
2000-03-01,14.875
2000-03-02,14.6875
2000-03-03,14.8125
2000-03-06,14.375
2000-03-07,14.59375
2000-03-08,14.34375
2000-03-09,13.875
2000-03-10,13.125
2000-03-13,14.03125
2000-03-14,13.9375
2000-03-15,15.0625
2000-03-16,17.0
2000-03-17,15.21875
2000-03-20,15.0625
2000-03-21,14.96875
2000-03-22,14.84375
2000-03-23,15.09375
2000-03-24,14.71875
2000-03-27,14.3125
2000-03-28,14.1875
2000-03-29,13.96875
2000-03-30,15.25
2000-03-31,14.625
2000-04-03,15.0625
2000-04-04,15.8125
2000-04-05,16.90625
2000-04-06,15.75
2000-04-07,15.0625
2000-04-10,14.625
2000-04-11,14.65625
2000-04-12,17.46875
2000-04-13,17.9375
2000-04-14,16.5
2000-04-17,17.03125
2000-04-18,16.625
2000-04-19,16.90625
2000-04-20,17.78125
2000-04-24,19.0
2000-04-25,18.875
2000-04-26,18.90625
2000-04-27,19.34375
2000-04-28,20.75
2000-05-01,20.375
2000-05-02,19.53125
2000-05-03,19.40625
2000-05-04,18.84375
2000-05-05,19.4375
2000-05-08,19.875
2000-05-09,20.09375
2000-05-10,20.90625
2000-05-11,20.78125
2000-05-12,20.234375
2000-05-15,20.28125
2000-05-16,20.21875
2000-05-17,19.96875
2000-05-18,20.5
2000-05-19,19.6875
2000-05-22,19.40625
2000-05-23,19.25
2000-05-24,19.78125
2000-05-25,19.625
2000-05-26,19.53125
2000-05-30,19.90625
2000-05-31,20.65625
2000-06-01,21.59375
2000-06-02,21.3125
2000-06-05,20.65625
2000-06-06,20.25
2000-06-07,20.59375
2000-06-08,20.5
2000-06-09,20.8125
2000-06-12,20.9375
2000-06-13,20.3125
2000-06-14,20.46875
2000-06-15,21.4375
2000-06-16,21.03125
2000-06-19,20.4375
2000-06-20,20.25
2000-06-21,20.375
2000-06-22,20.59375
2000-06-23,20.3125
2000-06-26,20.71875
2000-06-27,20.875
2000-06-28,20.765625
2000-06-29,20.875
2000-06-30,22.25
2000-07-03,21.9375
2000-07-05,21.3125
2000-07-06,20.4375
2000-07-07,20.75
2000-07-10,20.125
2000-07-11,19.9375
2000-07-12,19.1875
2000-07-13,18.75
2000-07-14,18.78125
2000-07-17,18.765625
2000-07-18,18.625
2000-07-19,19.8125
2000-07-20,19.75
2000-07-21,19.59375
2000-07-24,19.375
2000-07-25,19.71875
2000-07-26,19.59375
2000-07-27,19.46875
2000-07-28,19.6875
2000-07-31,19.84375
2000-08-01,20.78125
2000-08-02,20.59375
2000-08-03,20.34375
2000-08-04,19.9375
2000-08-07,20.03125
2000-08-08,20.03125
2000-08-09,20.15625
2000-08-10,20.28125
2000-08-11,20.15625
2000-08-14,20.15625
2000-08-15,20.34375
2000-08-16,20.0
2000-08-17,20.0
2000-08-18,19.6875
2000-08-21,19.84375
2000-08-22,19.75
2000-08-23,19.554688
2000-08-24,19.46875
2000-08-25,19.09375
2000-08-28,18.40625
2000-08-29,18.96875
2000-08-30,19.375
2000-08-31,19.601563
2000-09-01,19.625
2000-09-05,19.59375
2000-09-06,19.78125
2000-09-07,20.25
2000-09-08,20.84375
2000-09-11,21.1875
2000-09-12,21.375
2000-09-13,21.21875
2000-09-14,20.84375
2000-09-15,20.59375
2000-09-18,20.28125
2000-09-19,20.03125
2000-09-20,19.4375
2000-09-21,20.125
2000-09-22,20.9375
2000-09-25,20.15625
2000-09-26,20.0625
2000-09-27,19.9375
2000-09-28,20.59375
2000-09-29,20.4375
2000-10-02,20.625
2000-10-03,20.5
2000-10-04,20.375
2000-10-05,21.75
2000-10-06,20.71875
2000-10-09,21.21875
2000-10-10,21.78125
2000-10-11,22.59375
2000-10-12,22.25
2000-10-13,21.75
2000-10-16,22.375
2000-10-17,22.0
2000-10-18,21.96875
2000-10-19,22.4375
2000-10-20,22.875
2000-10-23,22.8125
2000-10-24,23.5625
2000-10-25,23.6875
2000-10-26,23.03125
2000-10-27,23.3125
2000-10-30,23.8125
2000-10-31,24.25
2000-11-01,23.84375
2000-11-02,23.3125
2000-11-03,23.03125
2000-11-06,23.1875
2000-11-07,22.96875
2000-11-08,23.3125
2000-11-09,24.09375
2000-11-10,23.90625
2000-11-13,23.5
2000-11-14,23.28125
2000-11-15,23.9375
2000-11-16,22.25
2000-11-17,22.71875
2000-11-20,22.1875
2000-11-21,21.375
2000-11-22,21.46875
2000-11-24,21.1875
2000-11-27,20.96875
2000-11-28,21.25
2000-11-29,20.9375
2000-11-30,20.8125
2000-12-01,20.78125
2000-12-04,21.0625
2000-12-05,20.0625
2000-12-06,19.375
2000-12-07,20.15625
2000-12-08,20.40625
2000-12-11,20.4375
2000-12-12,20.84375
2000-12-13,20.5625
2000-12-14,21.28125
2000-12-15,21.0625
2000-12-18,21.75
2000-12-19,21.96875
2000-12-20,22.1875
2000-12-21,22.40625
2000-12-22,22.625
2000-12-26,23.21875
2000-12-27,24.1875
2000-12-28,24.78125
2000-12-29,23.9375
2001-01-02,23.625
2001-01-03,23.21875
2001-01-04,22.09375
2001-01-05,22.25
2001-01-08,23.0
2001-01-09,23.3125
2001-01-10,23.375
2001-01-11,22.78125
2001-01-12,21.625
2001-01-16,21.28125
2001-01-17,20.5625
2001-01-18,21.3125
2001-01-19,20.78125
2001-01-22,20.96875
2001-01-23,21.75
2001-01-24,21.84375
2001-01-25,21.3125
2001-01-26,20.46875
2001-01-29,19.57
2001-01-30,20.26
2001-01-31,21.15
2001-02-01,21.0
2001-02-02,20.690001000000002
2001-02-05,20.790001
2001-02-06,20.825001
2001-02-07,21.299999
2001-02-08,21.389999
2001-02-09,21.105
2001-02-12,20.855
2001-02-13,20.795
2001-02-14,20.275
2001-02-15,19.709999
2001-02-16,20.09
2001-02-20,20.504998999999998
2001-02-21,20.51
2001-02-22,20.370001000000002
2001-02-23,20.254998999999998
2001-02-26,20.245001000000002
2001-02-27,20.575001
2001-02-28,21.23
2001-03-01,20.6
2001-03-02,20.780001000000002
2001-03-05,21.184998999999998
2001-03-06,21.370001000000002
2001-03-07,21.594998999999998
2001-03-08,21.465
2001-03-09,21.344998999999998
2001-03-12,21.35
2001-03-13,19.945
2001-03-14,19.655001000000002
2001-03-15,19.65
2001-03-16,19.459999
2001-03-19,19.6
2001-03-20,19.49
2001-03-21,19.545
2001-03-22,19.65
2001-03-23,19.209999
2001-03-26,19.67
2001-03-27,19.65
2001-03-28,19.6
2001-03-29,19.764999
2001-03-30,19.995001000000002
2001-04-02,20.0
2001-04-03,19.530001000000002
2001-04-04,19.42
2001-04-05,19.780001000000002
2001-04-06,19.360001
2001-04-09,18.639999
2001-04-10,18.504998999999998
2001-04-11,18.385
2001-04-12,19.334999
2001-04-16,19.65
2001-04-17,19.385
2001-04-18,19.0
2001-04-19,18.834999
2001-04-20,19.200001
2001-04-23,19.135
2001-04-24,19.0
2001-04-25,18.895
2001-04-26,19.200001
2001-04-27,20.48
2001-04-30,21.16
2001-05-01,21.51
2001-05-02,21.77
2001-05-03,21.58
2001-05-04,21.865
2001-05-07,21.92
2001-05-08,21.865
2001-05-09,21.924999
2001-05-10,22.575001
2001-05-11,22.915001
2001-05-14,22.6
2001-05-15,22.129998999999998
2001-05-16,22.555
2001-05-17,22.254998999999998
2001-05-18,21.99
2001-05-21,21.695
2001-05-22,21.389999
2001-05-23,21.825001
2001-05-24,22.004998999999998
2001-05-25,21.834999
2001-05-29,22.035
2001-05-30,22.129998999999998
2001-05-31,21.879998999999998
2001-06-01,21.969998999999998
2001-06-04,22.305
2001-06-05,22.625
2001-06-06,23.129998999999998
2001-06-07,23.299999
2001-06-08,23.834999
2001-06-11,23.08
2001-06-12,23.129998999999998
2001-06-13,23.129998999999998
2001-06-14,23.08
2001-06-15,22.924999
2001-06-18,22.934998999999998
2001-06-19,22.940001000000002
2001-06-20,22.940001000000002
2001-06-21,22.754998999999998
2001-06-22,22.485001
2001-06-25,22.450001
2001-06-26,22.51
2001-06-27,22.639999
2001-06-28,23.174999
