Date,DISH
2004-10-21,32.57
2004-10-22,32.150002
2004-10-25,31.85
2004-10-26,32.119999
2004-10-27,32.220001
2004-10-28,31.75
2004-10-29,31.620001000000002
2004-11-01,31.620001000000002
2004-11-02,30.59
2004-11-03,30.25
2004-11-04,30.27
2004-11-05,30.299999
2004-11-08,30.02
2004-11-09,30.709999
2004-11-10,31.4
2004-11-11,31.91
2004-11-12,32.450001
2004-11-15,32.779999
2004-11-16,32.75
2004-11-17,33.119999
2004-11-18,33.130001
2004-11-19,32.650002
2004-11-22,33.310001
2004-11-23,33.169998
2004-11-24,33.529999
2004-11-26,33.459998999999996
2004-11-29,33.5
2004-11-30,32.790001000000004
2004-12-01,34.27
2004-12-02,33.59
2004-12-03,33.599998
2004-12-06,32.330002
2004-12-07,31.75
2004-12-08,31.65
2004-12-09,32.330002
2004-12-10,32.299999
2004-12-13,31.98
2004-12-14,32.369999
2004-12-15,32.950001
2004-12-16,33.189999
2004-12-17,33.080002
2004-12-20,33.349998
2004-12-21,33.68
2004-12-22,33.389998999999996
2004-12-23,33.07
2004-12-27,32.919998
2004-12-28,33.25
2004-12-29,33.200001
2004-12-30,33.16
2004-12-31,33.25
2005-01-03,33.099998
2005-01-04,32.299999
2005-01-05,32.290001000000004
2005-01-06,32.41
2005-01-07,32.759997999999996
2005-01-10,33.119999
2005-01-11,32.75
2005-01-12,32.599998
2005-01-13,31.969998999999998
2005-01-14,33.0
2005-01-18,32.990002000000004
2005-01-19,32.380001
2005-01-20,31.98
2005-01-21,32.540001000000004
2005-01-24,32.02
2005-01-25,31.959999
2005-01-26,30.57
2005-01-27,30.07
2005-01-28,30.02
2005-01-31,30.51
2005-02-01,30.41
2005-02-02,30.0
2005-02-03,29.950001
2005-02-04,30.299999
2005-02-07,30.549999
2005-02-08,30.76
2005-02-09,30.129998999999998
2005-02-10,30.08
2005-02-11,30.35
2005-02-14,30.99
2005-02-15,30.91
2005-02-16,30.5
2005-02-17,29.9
2005-02-18,29.65
2005-02-22,29.65
2005-02-23,29.280001000000002
2005-02-24,29.18
2005-02-25,29.309998999999998
2005-02-28,29.75
2005-03-01,30.0
2005-03-02,30.24
2005-03-03,30.059998999999998
2005-03-04,30.389999
2005-03-07,30.43
2005-03-08,30.59
2005-03-09,30.59
2005-03-10,28.719998999999998
2005-03-11,28.49
2005-03-14,28.58
2005-03-15,28.440001000000002
2005-03-16,28.83
2005-03-17,29.639999
2005-03-18,29.0
2005-03-21,28.940001000000002
2005-03-22,28.540001
2005-03-23,28.719998999999998
2005-03-24,28.52
2005-03-28,28.559998999999998
2005-03-29,28.309998999999998
2005-03-30,28.700001
2005-03-31,29.25
2005-04-01,29.290001
2005-04-04,28.93
2005-04-05,29.0
2005-04-06,28.809998999999998
2005-04-07,29.120001000000002
2005-04-08,29.1
2005-04-11,29.299999
2005-04-12,29.77
2005-04-13,29.26
2005-04-14,28.73
2005-04-15,28.9
2005-04-18,28.700001
2005-04-19,29.450001
2005-04-20,29.52
2005-04-21,29.969998999999998
2005-04-22,29.65
2005-04-25,29.5
2005-04-26,29.049999
2005-04-27,29.139999
2005-04-28,28.469998999999998
2005-04-29,28.950001
2005-05-02,29.01
2005-05-03,29.23
2005-05-04,29.860001
2005-05-05,28.99
2005-05-06,27.93
2005-05-09,28.25
2005-05-10,28.32
2005-05-11,28.200001
2005-05-12,28.02
2005-05-13,28.82
2005-05-16,28.48
2005-05-17,28.959999
2005-05-18,29.4
2005-05-19,29.690001000000002
2005-05-20,29.76
2005-05-23,29.309998999999998
2005-05-24,29.530001000000002
2005-05-25,28.950001
2005-05-26,29.110001
2005-05-27,29.049999
2005-05-31,29.219998999999998
2005-06-01,29.389999
2005-06-02,29.950001
2005-06-03,29.98
2005-06-06,29.65
2005-06-07,29.559998999999998
2005-06-08,29.459999
2005-06-09,29.200001
2005-06-10,29.15
2005-06-13,29.809998999999998
2005-06-14,30.309998999999998
2005-06-15,30.18
2005-06-16,30.049999
2005-06-17,29.969998999999998
2005-06-20,30.09
2005-06-21,30.129998999999998
2005-06-22,29.66
2005-06-23,29.65
2005-06-24,29.860001
2005-06-27,29.700001
2005-06-28,29.82
2005-06-29,29.91
2005-06-30,30.16
2005-07-01,30.190001000000002
2005-07-05,29.99
2005-07-06,29.98
2005-07-07,29.84
2005-07-08,30.07
2005-07-11,30.02
2005-07-12,30.0
2005-07-13,29.790001
2005-07-14,29.940001000000002
2005-07-15,29.950001
2005-07-18,29.83
2005-07-19,29.969998999999998
2005-07-20,30.0
2005-07-21,28.950001
2005-07-22,29.08
2005-07-25,28.99
2005-07-26,28.610001
2005-07-27,28.620001000000002
2005-07-28,28.790001
2005-07-29,28.719998999999998
2005-08-01,29.110001
2005-08-02,29.700001
2005-08-03,29.620001000000002
2005-08-04,29.84
2005-08-05,29.700001
2005-08-08,29.389999
2005-08-09,31.0
2005-08-10,30.9
2005-08-11,31.01
2005-08-12,31.219998999999998
2005-08-15,31.26
2005-08-16,30.93
2005-08-17,30.889999
2005-08-18,30.780001000000002
2005-08-19,30.639999
2005-08-22,30.82
2005-08-23,30.93
2005-08-24,30.23
2005-08-25,29.92
2005-08-26,30.02
2005-08-29,30.120001000000002
2005-08-30,30.0
2005-08-31,29.93
2005-09-01,30.25
2005-09-02,30.4
2005-09-06,31.309998999999998
2005-09-07,31.48
2005-09-08,31.459999
2005-09-09,31.84
2005-09-12,32.060001
2005-09-13,32.110001000000004
2005-09-14,31.99
2005-09-15,30.08
2005-09-16,29.85
2005-09-19,29.799999
2005-09-20,29.48
2005-09-21,29.200001
2005-09-22,29.209999
2005-09-23,29.02
2005-09-26,29.1
2005-09-27,28.92
2005-09-28,29.24
2005-09-29,29.639999
2005-09-30,29.57
2005-10-03,29.6
2005-10-04,29.49
2005-10-05,29.120001000000002
2005-10-06,28.879998999999998
2005-10-07,28.959999
2005-10-10,29.030001000000002
2005-10-11,28.6
2005-10-12,28.27
2005-10-13,27.809998999999998
2005-10-14,28.129998999999998
2005-10-17,27.889999
2005-10-18,26.75
2005-10-19,27.17
2005-10-20,27.27
2005-10-21,27.129998999999998
2005-10-24,27.540001
2005-10-25,27.48
2005-10-26,27.5
2005-10-27,26.790001
2005-10-28,26.91
2005-10-31,26.870001000000002
2005-11-01,26.74
2005-11-02,26.48
2005-11-03,26.6
2005-11-04,26.66
2005-11-07,26.92
2005-11-08,26.280001000000002
2005-11-09,26.0
2005-11-10,25.91
2005-11-11,25.74
2005-11-14,25.469998999999998
2005-11-15,25.25
2005-11-16,24.52
2005-11-17,24.75
2005-11-18,26.08
2005-11-21,26.25
2005-11-22,26.549999
2005-11-23,26.59
2005-11-25,26.540001
2005-11-28,26.200001
2005-11-29,26.059998999999998
2005-11-30,25.84
2005-12-01,26.360001
2005-12-02,26.440001000000002
2005-12-05,26.07
2005-12-06,26.309998999999998
2005-12-07,26.1
2005-12-08,25.98
2005-12-09,26.040001
2005-12-12,26.17
2005-12-13,26.15
2005-12-14,26.190001000000002
2005-12-15,26.41
2005-12-16,27.25
2005-12-19,26.969998999999998
2005-12-20,26.709999
2005-12-21,26.309998999999998
2005-12-22,27.0
2005-12-23,27.389999
2005-12-27,27.0
2005-12-28,26.82
2005-12-29,27.16
2005-12-30,27.18
2006-01-03,28.120001000000002
2006-01-04,28.620001000000002
2006-01-05,28.5
2006-01-06,28.959999
2006-01-09,28.809998999999998
2006-01-10,28.1
2006-01-11,27.57
2006-01-12,28.09
2006-01-13,27.91
2006-01-17,28.33
2006-01-18,27.9
2006-01-19,27.99
2006-01-20,27.93
2006-01-23,27.559998999999998
2006-01-24,27.24
2006-01-25,27.200001
2006-01-26,27.4
2006-01-27,27.809998999999998
2006-01-30,27.620001000000002
2006-01-31,27.6
2006-02-01,27.719998999999998
2006-02-02,27.35
2006-02-03,27.42
2006-02-06,27.41
2006-02-07,27.370001000000002
2006-02-08,27.82
2006-02-09,28.200001
2006-02-10,28.34
2006-02-13,28.209999
2006-02-14,27.709999
2006-02-15,28.0
2006-02-16,28.1
2006-02-17,28.450001
2006-02-21,27.93
2006-02-22,28.51
2006-02-23,28.309998999999998
2006-02-24,28.4
2006-02-27,29.82
2006-02-28,29.370001000000002
2006-03-01,29.1
2006-03-02,29.059998999999998
2006-03-03,29.1
2006-03-06,29.129998999999998
2006-03-07,28.709999
2006-03-08,28.75
2006-03-09,28.73
2006-03-10,29.059998999999998
2006-03-13,29.049999
2006-03-14,29.35
2006-03-15,29.780001000000002
2006-03-16,29.1
2006-03-17,29.1
2006-03-20,29.379998999999998
2006-03-21,28.969998999999998
2006-03-22,29.190001000000002
2006-03-23,29.01
2006-03-24,29.290001
2006-03-27,29.34
2006-03-28,29.030001000000002
2006-03-29,29.26
2006-03-30,29.98
2006-03-31,29.870001000000002
2006-04-03,30.549999
2006-04-04,30.540001
2006-04-05,30.67
2006-04-06,30.66
2006-04-07,30.450001
2006-04-10,30.17
2006-04-11,30.15
2006-04-12,29.85
2006-04-13,29.969998999999998
2006-04-17,30.040001
2006-04-18,30.66
2006-04-19,30.540001
2006-04-20,30.65
2006-04-21,30.82
2006-04-24,30.74
2006-04-25,30.77
2006-04-26,30.610001
2006-04-27,30.92
2006-04-28,30.9
2006-05-01,30.889999
2006-05-02,31.66
2006-05-03,31.950001
2006-05-04,31.34
2006-05-05,31.83
2006-05-08,32.040001000000004
2006-05-09,32.119999
2006-05-10,32.25
2006-05-11,30.950001
2006-05-12,30.92
2006-05-15,30.860001
2006-05-16,30.58
2006-05-17,30.51
2006-05-18,30.5
2006-05-19,30.42
2006-05-22,30.27
2006-05-23,30.35
2006-05-24,30.1
2006-05-25,30.110001
2006-05-26,30.23
2006-05-30,29.9
2006-05-31,29.93
2006-06-01,30.77
2006-06-02,30.799999
2006-06-05,30.549999
2006-06-06,30.65
2006-06-07,29.969998999999998
2006-06-08,30.24
2006-06-09,30.440001000000002
2006-06-12,30.17
2006-06-13,30.309998999999998
2006-06-14,30.129998999999998
2006-06-15,30.559998999999998
2006-06-16,30.5
2006-06-19,30.25
2006-06-20,30.379998999999998
2006-06-21,30.309998999999998
2006-06-22,30.08
2006-06-23,30.16
2006-06-26,30.25
2006-06-27,30.049999
2006-06-28,30.43
2006-06-29,30.690001000000002
2006-06-30,30.809998999999998
2006-07-03,31.059998999999998
2006-07-05,30.799999
2006-07-06,30.08
2006-07-07,30.02
2006-07-10,30.1
2006-07-11,30.459999
2006-07-12,30.49
2006-07-13,30.530001000000002
2006-07-14,30.629998999999998
2006-07-17,32.52
2006-07-18,32.009997999999996
2006-07-19,33.080002
2006-07-20,32.98
2006-07-21,33.360001000000004
2006-07-24,33.57
2006-07-25,34.139998999999996
2006-07-26,34.099998
2006-07-27,33.970001
2006-07-28,35.220001
2006-07-31,35.049999
2006-08-01,34.490002000000004
2006-08-02,35.139998999999996
2006-08-03,35.439999
2006-08-04,35.400002
2006-08-07,35.380001
2006-08-08,35.080002
2006-08-09,31.48
2006-08-10,32.759997999999996
2006-08-11,33.240002000000004
2006-08-14,33.290001000000004
2006-08-15,32.959998999999996
2006-08-16,33.110001000000004
2006-08-17,32.75
2006-08-18,32.450001
2006-08-21,31.940001000000002
2006-08-22,31.67
2006-08-23,31.35
2006-08-24,31.52
2006-08-25,31.700001
2006-08-28,32.209998999999996
2006-08-29,31.85
2006-08-30,31.690001000000002
2006-08-31,31.75
2006-09-01,32.299999
2006-09-05,33.049999
2006-09-06,32.889998999999996
2006-09-07,33.330002
2006-09-08,33.540001000000004
2006-09-11,33.619999
2006-09-12,34.220001
2006-09-13,34.43
2006-09-14,32.73
2006-09-15,32.349998
2006-09-18,32.369999
2006-09-19,31.790001
2006-09-20,31.83
2006-09-21,31.610001
2006-09-22,31.639999
2006-09-25,31.790001
2006-09-26,32.119999
2006-09-27,32.299999
2006-09-28,32.450001
2006-09-29,32.740002000000004
2006-10-02,32.09
2006-10-03,32.07
2006-10-04,32.130001
2006-10-05,33.16
2006-10-06,33.400002
2006-10-09,33.529999
2006-10-10,33.060001
2006-10-11,33.169998
2006-10-12,34.200001
2006-10-13,34.919998
2006-10-16,34.189999
2006-10-17,33.790001000000004
2006-10-18,33.41
2006-10-19,33.98
2006-10-20,33.919998
2006-10-23,34.73
2006-10-24,35.049999
2006-10-25,35.099998
2006-10-26,35.380001
2006-10-27,35.380001
2006-10-30,35.16
2006-10-31,35.52
2006-11-01,34.43
2006-11-02,34.759997999999996
2006-11-03,34.389998999999996
2006-11-06,35.310001
2006-11-07,35.98
2006-11-08,36.68
2006-11-09,36.450001
2006-11-10,36.310001
2006-11-13,36.66
2006-11-14,36.279999
2006-11-15,36.599998
2006-11-16,36.349998
2006-11-17,36.290001000000004
2006-11-20,36.049999
2006-11-21,36.540001000000004
2006-11-22,36.459998999999996
2006-11-24,36.610001000000004
2006-11-27,35.459998999999996
2006-11-28,35.689999
2006-11-29,36.080002
2006-11-30,36.009997999999996
2006-12-01,36.59
2006-12-04,36.990002000000004
2006-12-05,37.490002000000004
2006-12-06,37.200001
2006-12-07,37.130001
2006-12-08,36.830002
2006-12-11,37.529999
2006-12-12,37.98
2006-12-13,38.279999
2006-12-14,38.32
2006-12-15,38.450001
2006-12-18,37.990002000000004
2006-12-19,37.73
2006-12-20,37.75
2006-12-21,37.639998999999996
2006-12-22,37.75
2006-12-26,37.919998
2006-12-27,38.18
2006-12-28,38.009997999999996
2006-12-29,38.029999
2007-01-03,38.369999
2007-01-04,38.209998999999996
2007-01-05,38.369999
2007-01-08,38.950001
2007-01-09,39.43
2007-01-10,39.529999
2007-01-11,39.860001000000004
2007-01-12,40.48
2007-01-16,40.91
2007-01-17,40.77
2007-01-18,40.41
2007-01-19,40.049999
2007-01-22,39.860001000000004
2007-01-23,40.560001
2007-01-24,40.990002000000004
2007-01-25,39.419998
2007-01-26,39.41
2007-01-29,39.439999
2007-01-30,39.09
2007-01-31,40.34
2007-02-01,39.73
2007-02-02,40.380001
2007-02-05,41.0
2007-02-06,41.290001000000004
2007-02-07,42.07
2007-02-08,42.32
2007-02-09,41.580002
2007-02-12,41.700001
2007-02-13,42.119999
2007-02-14,42.040001000000004
2007-02-15,42.0
2007-02-16,42.529999
2007-02-20,43.169998
2007-02-21,42.349998
2007-02-22,42.439999
2007-02-23,42.52
2007-02-26,42.470001
2007-02-27,40.900002
2007-02-28,40.599998
2007-03-01,42.68
2007-03-02,41.82
2007-03-05,42.27
2007-03-06,43.049999
2007-03-07,43.939999
2007-03-08,44.43
2007-03-09,43.32
2007-03-12,44.279999
2007-03-13,42.93
2007-03-14,42.5
2007-03-15,42.970001
2007-03-16,42.700001
2007-03-19,43.32
2007-03-20,43.34
2007-03-21,44.040001000000004
2007-03-22,44.169998
2007-03-23,43.360001000000004
2007-03-26,43.09
2007-03-27,43.169998
2007-03-28,42.77
2007-03-29,42.869999
2007-03-30,43.43
2007-04-02,43.540001000000004
2007-04-03,44.040001000000004
2007-04-04,44.77
2007-04-05,44.709998999999996
2007-04-09,45.139998999999996
2007-04-10,45.900002
2007-04-11,45.970001
2007-04-12,46.23
2007-04-13,46.470001
2007-04-16,46.91
2007-04-17,47.049999
2007-04-18,47.0
2007-04-19,46.630001
2007-04-20,46.869999
2007-04-23,46.57
2007-04-24,46.84
2007-04-25,46.669998
2007-04-26,46.650002
2007-04-27,46.290001000000004
2007-04-30,46.529999
2007-05-01,47.75
2007-05-02,48.619999
2007-05-03,49.02
2007-05-04,48.900002
2007-05-07,48.41
2007-05-08,48.509997999999996
2007-05-09,48.169998
2007-05-10,48.32
2007-05-11,49.130001
2007-05-14,48.130001
2007-05-15,47.740002000000004
2007-05-16,48.98
2007-05-17,48.48
2007-05-18,49.240002000000004
2007-05-21,49.560001
2007-05-22,48.43
2007-05-23,48.869999
2007-05-24,47.209998999999996
2007-05-25,47.59
2007-05-29,47.060001
2007-05-30,46.860001000000004
2007-05-31,46.060001
2007-06-01,46.650002
2007-06-04,47.09
2007-06-05,45.939999
2007-06-06,45.32
2007-06-07,45.150002
2007-06-08,45.389998999999996
2007-06-11,45.400002
2007-06-12,45.23
2007-06-13,44.93
2007-06-14,44.93
2007-06-15,43.919998
2007-06-18,43.41
2007-06-19,44.220001
2007-06-20,43.73
2007-06-21,43.57
2007-06-22,43.290001000000004
2007-06-25,43.080002
2007-06-26,42.889998999999996
2007-06-27,43.360001000000004
2007-06-28,43.400002
2007-06-29,43.369999
2007-07-02,43.939999
2007-07-03,43.529999
2007-07-05,43.869999
2007-07-06,44.560001
2007-07-09,44.060001
2007-07-10,43.369999
2007-07-11,43.799999
2007-07-12,44.110001000000004
2007-07-13,44.060001
2007-07-16,43.919998
2007-07-17,43.490002000000004
2007-07-18,44.560001
2007-07-19,44.490002000000004
2007-07-20,44.09
2007-07-23,44.75
2007-07-24,44.240002000000004
2007-07-25,43.73
2007-07-26,42.259997999999996
2007-07-27,42.099998
2007-07-30,42.93
2007-07-31,42.290001000000004
2007-08-01,42.23
2007-08-02,42.220001
2007-08-03,41.299999
2007-08-06,40.709998999999996
2007-08-07,39.630001
2007-08-08,39.82
2007-08-09,38.299999
2007-08-10,38.75
2007-08-13,40.02
2007-08-14,39.150002
2007-08-15,38.790001000000004
2007-08-16,38.0
2007-08-17,39.84
2007-08-20,38.700001
2007-08-21,38.380001
2007-08-22,39.18
2007-08-23,40.200001
2007-08-24,42.450001
2007-08-27,41.459998999999996
2007-08-28,40.790001000000004
2007-08-29,41.68
2007-08-30,41.32
2007-08-31,42.32
2007-09-04,42.790001000000004
2007-09-05,42.549999
2007-09-06,41.970001
2007-09-07,41.73
2007-09-10,41.200001
2007-09-11,41.400002
2007-09-12,40.700001
2007-09-13,41.169998
2007-09-14,41.18
2007-09-17,40.959998999999996
2007-09-18,42.040001000000004
2007-09-19,42.040001000000004
2007-09-20,41.549999
2007-09-21,41.73
2007-09-24,41.32
2007-09-25,44.139998999999996
2007-09-26,43.470001
2007-09-27,45.98
2007-09-28,46.810001
2007-10-01,46.900002
2007-10-02,46.77
2007-10-03,48.939999
2007-10-04,47.880001
2007-10-05,48.48
2007-10-08,48.259997999999996
2007-10-09,48.18
2007-10-10,48.869999
2007-10-11,48.349998
2007-10-12,48.48
2007-10-15,49.040001000000004
2007-10-16,51.080002
2007-10-17,49.450001
2007-10-18,49.73
2007-10-19,48.720001
2007-10-22,48.650002
2007-10-23,48.349998
2007-10-24,49.990002000000004
2007-10-25,49.580002
2007-10-26,49.720001
2007-10-29,49.779999
2007-10-30,49.0
2007-10-31,48.959998999999996
2007-11-01,48.610001000000004
2007-11-02,47.5
2007-11-05,47.880001
2007-11-06,49.099998
2007-11-07,49.279999
2007-11-08,50.470001
2007-11-09,48.509997999999996
2007-11-12,40.830002
2007-11-13,41.25
2007-11-14,39.459998999999996
2007-11-15,39.509997999999996
2007-11-16,39.830002
2007-11-19,47.490002000000004
2007-11-20,43.240002000000004
2007-11-21,42.25
2007-11-23,41.849998
2007-11-26,42.18
2007-11-27,42.43
2007-11-28,42.84
2007-11-29,42.700001
2007-11-30,43.099998
2007-12-03,42.360001000000004
2007-12-04,40.310001
2007-12-05,40.029999
2007-12-06,39.509997999999996
2007-12-07,40.27
2007-12-10,40.080002
2007-12-11,38.830002
2007-12-12,38.849998
2007-12-13,37.93
2007-12-14,37.82
2007-12-17,36.77
2007-12-18,37.009997999999996
2007-12-19,37.130001
2007-12-20,37.32
2007-12-21,37.369999
2007-12-24,37.68
2007-12-26,37.299999
2007-12-27,37.009997999999996
2007-12-28,36.91
2007-12-31,37.720001
2008-01-02,32.099998
2008-01-03,33.169998
2008-01-04,33.48
2008-01-07,31.98
2008-01-08,31.299999
2008-01-09,30.299999
2008-01-10,30.32
2008-01-11,30.4
2008-01-14,29.620001000000002
2008-01-15,28.82
2008-01-16,28.639999
2008-01-17,28.15
2008-01-18,27.950001
2008-01-22,28.129998999999998
2008-01-23,28.610001
2008-01-24,28.4
2008-01-25,28.15
2008-01-28,28.790001
2008-01-29,28.940001000000002
2008-01-30,28.389999
2008-01-31,28.24
2008-02-01,31.17
2008-02-04,30.33
2008-02-05,29.629998999999998
2008-02-06,28.700001
2008-02-07,29.450001
2008-02-08,29.18
2008-02-11,29.190001000000002
2008-02-12,29.5
2008-02-13,30.629998999999998
2008-02-14,30.280001000000002
2008-02-15,30.440001000000002
2008-02-19,30.33
2008-02-20,30.74
2008-02-21,30.09
2008-02-22,31.25
2008-02-25,30.66
2008-02-26,29.18
2008-02-27,29.73
2008-02-28,30.540001
2008-02-29,29.65
2008-03-03,30.0
2008-03-04,29.950001
2008-03-05,29.219998999999998
2008-03-06,29.07
2008-03-07,28.34
2008-03-10,27.08
2008-03-11,27.66
2008-03-12,28.0
2008-03-13,28.82
2008-03-14,27.74
2008-03-17,26.639999
2008-03-18,27.77
2008-03-19,28.049999
2008-03-20,28.620001000000002
2008-03-24,27.98
2008-03-25,29.26
2008-03-26,29.09
2008-03-27,28.93
2008-03-28,28.389999
2008-03-31,28.73
2008-04-01,29.790001
2008-04-02,30.049999
2008-04-03,29.91
2008-04-04,29.65
2008-04-07,30.540001
2008-04-08,31.23
2008-04-09,30.559998999999998
2008-04-10,31.629998999999998
2008-04-11,30.82
2008-04-14,30.74
2008-04-15,30.49
2008-04-16,31.559998999999998
2008-04-17,31.84
2008-04-18,32.0
2008-04-21,31.549999
2008-04-22,30.889999
2008-04-23,30.52
2008-04-24,30.940001000000002
2008-04-25,30.59
2008-04-28,31.200001
2008-04-29,30.879998999999998
2008-04-30,29.84
2008-05-01,30.43
2008-05-02,30.34
2008-05-05,30.1
2008-05-06,30.6
2008-05-07,30.610001
2008-05-08,30.959999
2008-05-09,30.389999
2008-05-12,30.450001
2008-05-13,31.559998999999998
2008-05-14,33.32
2008-05-15,33.560001
2008-05-16,33.740002000000004
2008-05-19,34.700001
2008-05-20,35.299999
2008-05-21,34.369999
2008-05-22,34.650002
2008-05-23,34.349998
2008-05-27,35.0
2008-05-28,35.23
2008-05-29,35.43
2008-05-30,35.110001000000004
2008-06-02,35.279999
2008-06-03,34.369999
2008-06-04,35.130001
2008-06-05,35.66
2008-06-06,35.130001
2008-06-09,34.869999
2008-06-10,34.709998999999996
2008-06-11,33.849998
2008-06-12,33.66
2008-06-13,33.91
2008-06-16,33.919998
2008-06-17,33.02
2008-06-18,30.870001000000002
2008-06-19,30.85
2008-06-20,30.02
2008-06-23,29.709999
2008-06-24,29.35
2008-06-25,30.34
2008-06-26,29.09
2008-06-27,29.26
2008-06-30,29.280001000000002
2008-07-01,29.110001
2008-07-02,26.91
2008-07-03,26.84
2008-07-07,26.700001
2008-07-08,27.67
2008-07-09,27.42
2008-07-10,27.07
2008-07-11,26.98
2008-07-14,26.690001000000002
2008-07-15,27.15
2008-07-16,28.0
2008-07-17,27.74
2008-07-18,28.440001000000002
2008-07-21,28.110001
2008-07-22,28.17
2008-07-23,28.110001
2008-07-24,28.09
2008-07-25,28.379998999999998
2008-07-28,27.9
2008-07-29,28.5
2008-07-30,28.52
2008-07-31,29.42
2008-08-01,28.959999
2008-08-04,27.91
2008-08-05,29.98
2008-08-06,30.16
2008-08-07,30.540001
2008-08-08,30.91
2008-08-11,30.540001
2008-08-12,30.41
2008-08-13,31.48
2008-08-14,31.57
2008-08-15,31.469998999999998
2008-08-18,30.469998999999998
2008-08-19,30.01
2008-08-20,28.84
2008-08-21,28.450001
2008-08-22,28.92
2008-08-25,28.09
2008-08-26,28.77
2008-08-27,28.59
2008-08-28,28.67
2008-08-29,28.209999
2008-09-02,28.33
2008-09-03,28.33
2008-09-04,27.76
2008-09-05,27.75
2008-09-08,27.879998999999998
2008-09-09,27.190001000000002
2008-09-10,27.860001
2008-09-11,28.139999
2008-09-12,28.120001000000002
2008-09-15,26.73
2008-09-16,26.34
2008-09-17,24.860001
2008-09-18,25.459999
2008-09-19,25.33
2008-09-22,24.469998999999998
2008-09-23,23.639999
2008-09-24,23.860001
2008-09-25,24.059998999999998
2008-09-26,24.549999
2008-09-29,19.969998999999998
2008-09-30,21.0
2008-10-01,20.690001000000002
2008-10-02,19.43
2008-10-03,18.799999
2008-10-06,18.059998999999998
2008-10-07,16.93
2008-10-08,18.190001000000002
2008-10-09,16.09
2008-10-10,13.71
2008-10-13,16.5
2008-10-14,15.9
2008-10-15,14.45
2008-10-16,15.02
2008-10-17,15.4
2008-10-20,16.48
2008-10-21,16.33
2008-10-22,15.97
2008-10-23,16.969998999999998
2008-10-24,16.190001000000002
2008-10-27,15.62
2008-10-28,16.379998999999998
2008-10-29,15.82
2008-10-30,16.559998999999998
2008-10-31,15.74
2008-11-03,15.7
2008-11-04,16.280001000000002
2008-11-05,15.76
2008-11-06,15.05
2008-11-07,15.52
2008-11-10,13.24
2008-11-11,11.48
2008-11-12,11.4
2008-11-13,11.63
2008-11-14,11.0
2008-11-17,10.91
2008-11-18,10.53
2008-11-19,9.62
2008-11-20,8.37
2008-11-21,9.01
2008-11-24,9.8
2008-11-25,10.33
2008-11-26,10.52
2008-11-28,11.08
2008-12-01,10.1
2008-12-02,10.6
2008-12-03,10.77
2008-12-04,10.25
2008-12-05,11.03
2008-12-08,11.97
2008-12-09,11.68
2008-12-10,11.59
2008-12-11,11.15
2008-12-12,10.99
2008-12-15,10.68
2008-12-16,11.31
2008-12-17,11.49
2008-12-18,11.19
2008-12-19,11.73
2008-12-22,11.05
2008-12-23,10.41
2008-12-24,10.69
2008-12-26,10.74
2008-12-29,10.45
2008-12-30,11.11
2008-12-31,11.09
2009-01-02,11.74
2009-01-05,11.49
2009-01-06,11.98
2009-01-07,12.02
2009-01-08,13.51
2009-01-09,13.05
2009-01-12,12.69
2009-01-13,12.57
2009-01-14,12.33
2009-01-15,12.46
2009-01-16,12.34
2009-01-20,11.01
2009-01-21,11.49
2009-01-22,11.16
2009-01-23,11.19
2009-01-26,11.38
2009-01-27,11.93
2009-01-28,13.22
2009-01-29,13.07
2009-01-30,12.84
2009-02-02,12.97
2009-02-03,12.67
2009-02-04,12.84
2009-02-05,13.56
2009-02-06,13.57
2009-02-09,13.91
2009-02-10,13.15
2009-02-11,12.98
2009-02-12,13.2
2009-02-13,13.58
2009-02-17,12.55
2009-02-18,11.98
2009-02-19,11.49
2009-02-20,11.16
2009-02-23,10.94
2009-02-24,11.56
2009-02-25,11.28
2009-02-26,11.08
2009-02-27,11.25
2009-03-02,9.93
2009-03-03,9.1
2009-03-04,9.59
2009-03-05,9.07
2009-03-06,9.27
2009-03-09,9.24
2009-03-10,9.74
2009-03-11,10.01
2009-03-12,10.74
2009-03-13,10.88
2009-03-16,10.42
2009-03-17,10.77
2009-03-18,10.96
2009-03-19,10.73
2009-03-20,10.35
2009-03-23,11.32
2009-03-24,11.44
2009-03-25,11.72
2009-03-26,12.12
2009-03-27,11.57
2009-03-30,11.01
2009-03-31,11.11
2009-04-01,11.54
2009-04-02,12.19
2009-04-03,12.43
2009-04-06,12.66
2009-04-07,12.35
2009-04-08,12.59
2009-04-09,13.68
2009-04-13,13.51
2009-04-14,12.82
2009-04-15,13.02
2009-04-16,13.98
2009-04-17,14.21
2009-04-20,13.56
2009-04-21,13.56
2009-04-22,13.79
2009-04-23,13.33
2009-04-24,13.88
2009-04-27,13.5
2009-04-28,12.82
2009-04-29,13.26
2009-04-30,13.25
2009-05-01,14.38
2009-05-04,14.85
2009-05-05,15.05
2009-05-06,15.12
2009-05-07,14.58
2009-05-08,15.31
2009-05-11,17.92
2009-05-12,17.139999
2009-05-13,15.75
2009-05-14,15.84
2009-05-15,15.71
2009-05-18,17.34
2009-05-19,17.219998999999998
2009-05-20,17.27
2009-05-21,16.74
2009-05-22,16.82
2009-05-26,17.09
2009-05-27,16.4
2009-05-28,16.540001
2009-05-29,16.4
2009-06-01,16.93
2009-06-02,17.24
2009-06-03,15.56
2009-06-04,15.98
