Date,VSTO
2019-10-07,5.77
2019-10-08,5.84
2019-10-09,6.0
2019-10-10,6.16
2019-10-11,6.31
2019-10-14,6.38
2019-10-15,6.4
2019-10-16,6.39
2019-10-17,6.46
2019-10-18,6.33
2019-10-21,6.4
2019-10-22,6.5
2019-10-23,6.65
2019-10-24,6.69
2019-10-25,6.56
2019-10-28,6.6
2019-10-29,6.65
2019-10-30,6.65
2019-10-31,6.7
2019-11-01,6.67
2019-11-04,6.95
2019-11-05,7.0
2019-11-06,6.9
2019-11-07,9.05
2019-11-08,9.67
2019-11-11,9.9
2019-11-12,9.61
2019-11-13,9.84
2019-11-14,9.5
2019-11-15,9.34
2019-11-18,9.19
2019-11-19,9.03
2019-11-20,8.73
2019-11-21,8.58
2019-11-22,8.62
2019-11-25,8.8
2019-11-26,8.66
2019-11-27,8.46
2019-11-29,8.28
2019-12-02,8.14
2019-12-03,8.02
2019-12-04,7.89
2019-12-05,8.09
2019-12-06,8.2
2019-12-09,8.16
2019-12-10,8.05
2019-12-11,7.71
2019-12-12,7.5
2019-12-13,7.66
2019-12-16,7.72
2019-12-17,7.67
2019-12-18,7.63
2019-12-19,7.64
2019-12-20,7.61
2019-12-23,7.66
2019-12-24,7.71
2019-12-26,7.6
2019-12-27,7.33
2019-12-30,7.25
2019-12-31,7.48
2020-01-02,7.09
2020-01-03,7.08
2020-01-06,7.23
2020-01-07,7.1
2020-01-08,7.02
2020-01-09,7.02
2020-01-10,6.81
2020-01-13,7.04
2020-01-14,7.17
2020-01-15,7.31
2020-01-16,7.57
2020-01-17,7.44
2020-01-21,7.44
2020-01-22,7.4
2020-01-23,7.3
2020-01-24,7.21
2020-01-27,6.97
2020-01-28,7.21
2020-01-29,7.3
2020-01-30,7.38
2020-01-31,7.43
2020-02-03,7.66
2020-02-04,7.54
2020-02-05,8.43
2020-02-06,9.42
2020-02-07,9.64
2020-02-10,10.18
2020-02-11,9.76
2020-02-12,9.61
2020-02-13,9.59
2020-02-14,9.3
2020-02-18,9.56
2020-02-19,9.4
2020-02-20,9.4
2020-02-21,9.38
2020-02-24,9.16
2020-02-25,8.41
2020-02-26,7.81
2020-02-27,7.59
2020-02-28,7.35
2020-03-02,7.41
2020-03-03,7.14
2020-03-04,7.27
2020-03-05,6.71
2020-03-06,6.28
2020-03-09,5.44
2020-03-10,5.57
2020-03-11,4.8
2020-03-12,4.93
2020-03-13,5.47
2020-03-16,5.9
2020-03-17,8.12
2020-03-18,6.27
2020-03-19,7.37
2020-03-20,7.0
2020-03-23,7.98
2020-03-24,8.04
2020-03-25,7.33
2020-03-26,7.56
2020-03-27,8.01
2020-03-30,8.14
2020-03-31,8.8
2020-04-01,9.37
2020-04-02,9.24
2020-04-03,9.33
2020-04-06,8.61
2020-04-07,7.76
2020-04-08,8.23
2020-04-09,8.95
2020-04-13,9.25
2020-04-14,9.43
2020-04-15,9.12
2020-04-16,9.09
2020-04-17,9.16
2020-04-20,9.01
2020-04-21,9.51
2020-04-22,9.41
2020-04-23,9.43
2020-04-24,9.56
2020-04-27,10.1
2020-04-28,9.96
2020-04-29,10.49
2020-04-30,10.12
2020-05-01,9.84
2020-05-04,9.7
2020-05-05,9.72
2020-05-06,9.7
2020-05-07,7.09
2020-05-08,7.04
