Date,BDX
1997-05-27,24.5
1997-05-28,24.3125
1997-05-29,24.75
1997-05-30,24.625
1997-06-02,24.75
1997-06-03,24.8125
1997-06-04,24.625
1997-06-05,24.3125
1997-06-06,24.125
1997-06-09,23.875
1997-06-10,24.125
1997-06-11,25.1875
1997-06-12,26.125
1997-06-13,26.125
1997-06-16,26.0
1997-06-17,26.1875
1997-06-18,26.125
1997-06-19,26.3125
1997-06-20,26.25
1997-06-23,25.375
1997-06-24,26.375
1997-06-25,26.0
1997-06-26,26.21875
1997-06-27,26.4375
1997-06-30,25.3125
1997-07-01,26.59375
1997-07-02,26.84375
1997-07-03,27.53125
1997-07-07,27.15625
1997-07-08,27.625
1997-07-09,27.09375
1997-07-10,27.0
1997-07-11,27.59375
1997-07-14,27.28125
1997-07-15,27.625
1997-07-16,27.53125
1997-07-17,27.1875
1997-07-18,26.53125
1997-07-21,26.1875
1997-07-22,27.1875
1997-07-23,27.34375
1997-07-24,26.9375
1997-07-25,27.0
1997-07-28,27.0
1997-07-29,26.84375
1997-07-30,26.75
1997-07-31,26.8125
1997-08-01,26.25
1997-08-04,25.6875
1997-08-05,25.65625
1997-08-06,26.03125
1997-08-07,25.125
1997-08-08,24.25
1997-08-11,24.09375
1997-08-12,24.3125
1997-08-13,24.6875
1997-08-14,24.5625
1997-08-15,24.0
1997-08-18,24.125
1997-08-19,24.65625
1997-08-20,24.96875
1997-08-21,24.6875
1997-08-22,24.28125
1997-08-25,24.46875
1997-08-26,24.15625
1997-08-27,24.4375
1997-08-28,24.28125
1997-08-29,23.96875
1997-09-02,24.28125
1997-09-03,24.78125
1997-09-04,24.96875
1997-09-05,24.5625
1997-09-08,25.0625
1997-09-09,24.96875
1997-09-10,24.25
1997-09-11,23.6875
1997-09-12,23.96875
1997-09-15,24.03125
1997-09-16,24.65625
1997-09-17,24.4375
1997-09-18,24.59375
1997-09-19,24.5
1997-09-22,25.03125
1997-09-23,24.53125
1997-09-24,24.0
1997-09-25,24.0625
1997-09-26,23.90625
1997-09-29,23.75
1997-09-30,23.9375
1997-10-01,24.125
1997-10-02,24.46875
1997-10-03,24.6875
1997-10-06,24.78125
1997-10-07,25.0
1997-10-08,25.09375
1997-10-09,24.9375
1997-10-10,24.25
1997-10-13,24.59375
1997-10-14,24.96875
1997-10-15,24.71875
1997-10-16,24.46875
1997-10-17,24.40625
1997-10-20,24.8125
1997-10-21,24.78125
1997-10-22,24.03125
1997-10-23,23.1875
1997-10-24,23.5625
1997-10-27,21.8125
1997-10-28,23.15625
1997-10-29,23.28125
1997-10-30,22.9375
1997-10-31,23.03125
1997-11-03,23.53125
1997-11-04,23.5
1997-11-05,23.34375
1997-11-06,23.0
1997-11-07,22.625
1997-11-10,22.875
1997-11-11,22.78125
1997-11-12,22.15625
1997-11-13,22.1875
1997-11-14,22.53125
1997-11-17,23.21875
1997-11-18,24.5625
1997-11-19,24.46875
1997-11-20,25.75
1997-11-21,26.125
1997-11-24,25.6875
1997-11-25,25.6875
1997-11-26,25.6875
1997-11-28,25.78125
1997-12-01,25.875
1997-12-02,26.125
1997-12-03,25.65625
1997-12-04,25.65625
1997-12-05,25.875
1997-12-08,25.53125
1997-12-09,26.125
1997-12-10,26.375
1997-12-11,26.09375
1997-12-12,26.3125
1997-12-15,26.09375
1997-12-16,25.6875
1997-12-17,25.46875
1997-12-18,25.6875
1997-12-19,25.21875
1997-12-22,24.96875
1997-12-23,24.75
1997-12-24,24.25
1997-12-26,24.125
1997-12-29,24.65625
1997-12-30,25.21875
1997-12-31,25.0
1998-01-02,25.0
1998-01-05,25.125
1998-01-06,25.09375
1998-01-07,24.90625
1998-01-08,25.3125
1998-01-09,24.78125
1998-01-12,24.75
1998-01-13,24.8125
1998-01-14,25.3125
1998-01-15,26.15625
1998-01-16,27.5
1998-01-20,27.59375
1998-01-21,28.25
1998-01-22,29.25
1998-01-23,30.125
1998-01-26,29.5
1998-01-27,30.84375
1998-01-28,30.9375
1998-01-29,31.625
1998-01-30,31.5625
1998-02-02,33.03125
1998-02-03,33.03125
1998-02-04,32.28125
1998-02-05,31.34375
1998-02-06,32.34375
1998-02-09,32.1875
1998-02-10,32.59375
1998-02-11,32.40625
1998-02-12,32.59375
1998-02-13,32.1875
1998-02-17,32.15625
1998-02-18,32.1875
1998-02-19,31.71875
1998-02-20,32.625
1998-02-23,32.53125
1998-02-24,32.125
1998-02-25,32.0625
1998-02-26,32.25
1998-02-27,31.8125
1998-03-02,31.375
1998-03-03,31.28125
1998-03-04,31.5625
1998-03-05,31.53125
1998-03-06,32.65625
1998-03-09,32.65625
1998-03-10,33.0
1998-03-11,33.40625
1998-03-12,34.625
1998-03-13,34.71875
1998-03-16,34.75
1998-03-17,35.03125
1998-03-18,35.15625
1998-03-19,35.46875
1998-03-20,35.40625
1998-03-23,34.90625
1998-03-24,35.21875
1998-03-25,35.125
1998-03-26,34.9375
1998-03-27,34.3125
1998-03-30,34.5
1998-03-31,34.03125
1998-04-01,34.59375
1998-04-02,35.125
1998-04-03,34.8125
1998-04-06,34.65625
1998-04-07,34.71875
1998-04-08,35.0
1998-04-09,35.28125
1998-04-13,34.75
1998-04-14,34.625
1998-04-15,34.84375
1998-04-16,34.40625
1998-04-17,34.59375
1998-04-20,34.75
1998-04-21,34.65625
1998-04-22,36.125
1998-04-23,36.78125
1998-04-24,36.625
1998-04-27,35.34375
1998-04-28,34.5625
1998-04-29,35.09375
1998-04-30,34.8125
1998-05-01,35.125
1998-05-04,35.4375
1998-05-05,35.0
1998-05-06,34.625
1998-05-07,33.84375
1998-05-08,34.125
1998-05-11,34.53125
1998-05-12,35.0
1998-05-13,35.53125
1998-05-14,35.21875
1998-05-15,34.65625
1998-05-18,34.40625
1998-05-19,34.75
1998-05-20,36.125
1998-05-21,36.15625
1998-05-22,36.0
1998-05-26,35.78125
1998-05-27,35.5
1998-05-28,35.5
1998-05-29,35.375
1998-06-01,36.21875
1998-06-02,35.71875
1998-06-03,36.0
1998-06-04,36.09375
1998-06-05,36.6875
1998-06-08,36.96875
1998-06-09,36.40625
1998-06-10,37.0
1998-06-11,36.9375
1998-06-12,36.3125
1998-06-15,36.0
1998-06-16,36.96875
1998-06-17,38.21875
1998-06-18,37.71875
1998-06-19,38.03125
1998-06-22,38.375
1998-06-23,38.09375
1998-06-24,38.125
1998-06-25,37.78125
1998-06-26,38.0
1998-06-29,39.09375
1998-06-30,38.8125
1998-07-01,39.6875
1998-07-02,40.75
1998-07-06,41.09375
1998-07-07,40.84375
1998-07-08,41.75
1998-07-09,42.71875
1998-07-10,42.75
1998-07-13,42.3125
1998-07-14,43.125
1998-07-15,43.0625
1998-07-16,43.5625
1998-07-17,43.6875
1998-07-20,43.03125
1998-07-21,42.1875
1998-07-22,43.0
1998-07-23,42.6875
1998-07-24,41.84375
1998-07-27,41.78125
1998-07-28,41.375
1998-07-29,42.3125
1998-07-30,41.78125
1998-07-31,41.3125
1998-08-03,41.0625
1998-08-04,39.65625
1998-08-05,40.15625
1998-08-06,41.5
1998-08-07,41.625
1998-08-10,41.9375
1998-08-11,42.125
1998-08-12,42.21875
1998-08-13,41.90625
1998-08-14,41.625
1998-08-17,41.03125
1998-08-18,41.125
1998-08-19,41.9375
1998-08-20,42.125
1998-08-21,42.5
1998-08-24,42.3125
1998-08-25,41.3125
1998-08-26,39.9375
1998-08-27,39.625
1998-08-28,37.625
1998-08-31,33.3125
1998-09-01,38.875
1998-09-02,39.375
1998-09-03,40.0
1998-09-04,38.1875
1998-09-08,41.1875
1998-09-09,39.9375
1998-09-10,42.25
1998-09-11,40.375
1998-09-14,41.0
1998-09-15,40.75
1998-09-16,40.6875
1998-09-17,40.0
1998-09-18,41.0
1998-09-21,40.0
1998-09-22,41.375
1998-09-23,41.625
1998-09-24,40.75
1998-09-25,39.9375
1998-09-28,40.625
1998-09-29,42.125
1998-09-30,41.125
1998-10-01,38.6875
1998-10-02,40.0625
1998-10-05,40.375
1998-10-06,39.0
1998-10-07,37.75
1998-10-08,39.4375
1998-10-09,39.0625
1998-10-12,40.625
1998-10-13,41.8125
1998-10-14,40.75
1998-10-15,42.875
1998-10-16,44.1875
1998-10-19,45.3125
1998-10-20,46.875
1998-10-21,43.75
1998-10-22,42.375
1998-10-23,41.375
1998-10-26,40.375
1998-10-27,40.9375
1998-10-28,42.125
1998-10-29,43.625
1998-10-30,42.125
1998-11-02,42.0625
1998-11-03,42.0
1998-11-04,41.0
1998-11-05,42.875
1998-11-06,42.125
1998-11-09,40.9375
1998-11-10,41.0
1998-11-11,39.125
1998-11-12,38.6875
1998-11-13,39.25
1998-11-16,41.0625
1998-11-17,40.8125
1998-11-18,40.5
1998-11-19,41.0625
1998-11-20,42.0
1998-11-23,42.5625
1998-11-24,42.25
1998-11-25,43.5
1998-11-27,43.25
1998-11-30,42.5
1998-12-01,44.0625
1998-12-02,44.625
1998-12-03,43.0
1998-12-04,44.25
1998-12-07,42.5
1998-12-08,43.125
1998-12-09,42.5
1998-12-10,41.0625
1998-12-11,40.875
1998-12-14,38.5625
1998-12-15,39.3125
1998-12-16,38.9375
1998-12-17,39.4375
1998-12-18,40.4375
1998-12-21,41.0
1998-12-22,40.8125
1998-12-23,42.0625
1998-12-24,41.5625
1998-12-28,42.5625
1998-12-29,44.0625
1998-12-30,42.875
1998-12-31,42.6875
1999-01-04,43.0
1999-01-05,42.8125
1999-01-06,41.8125
1999-01-07,40.0
1999-01-08,41.5625
1999-01-11,41.0625
1999-01-12,40.625
1999-01-13,40.0
1999-01-14,39.25
1999-01-15,39.75
1999-01-19,38.375
1999-01-20,35.25
1999-01-21,36.8125
1999-01-22,33.75
1999-01-25,35.6875
1999-01-26,36.25
1999-01-27,36.5
1999-01-28,36.3125
1999-01-29,35.75
1999-02-01,36.0
1999-02-02,36.625
1999-02-03,37.4375
1999-02-04,36.125
1999-02-05,36.5625
1999-02-08,35.75
1999-02-09,34.75
1999-02-10,34.0
1999-02-11,35.0625
1999-02-12,34.875
1999-02-16,34.4375
1999-02-17,33.75
1999-02-18,33.625
1999-02-19,33.25
1999-02-22,33.9375
1999-02-23,33.8125
1999-02-24,34.8125
1999-02-25,33.5
1999-02-26,33.5
1999-03-01,33.5625
1999-03-02,35.0
1999-03-03,35.5
1999-03-04,34.75
1999-03-05,36.625
1999-03-08,37.125
1999-03-09,37.3125
1999-03-10,37.0
1999-03-11,38.75
1999-03-12,39.375
1999-03-15,39.125
1999-03-16,38.5625
1999-03-17,38.0
1999-03-18,37.0
1999-03-19,35.3125
1999-03-22,35.75
1999-03-23,38.1875
1999-03-24,39.75
1999-03-25,40.625
1999-03-26,42.0
1999-03-29,41.625
1999-03-30,39.75
1999-03-31,38.3125
1999-04-01,38.25
1999-04-05,37.8125
1999-04-06,37.375
1999-04-07,37.6875
1999-04-08,38.0
1999-04-09,38.0625
1999-04-12,37.6875
1999-04-13,38.5625
1999-04-14,38.375
1999-04-15,38.3125
1999-04-16,37.75
1999-04-19,37.0
1999-04-20,36.8125
1999-04-21,39.125
1999-04-22,41.0625
1999-04-23,41.6875
1999-04-26,40.8125
1999-04-27,40.8125
1999-04-28,39.125
1999-04-29,38.4375
1999-04-30,37.1875
1999-05-03,38.6875
1999-05-04,37.8125
1999-05-05,37.0
1999-05-06,38.625
1999-05-07,38.5625
1999-05-10,38.625
1999-05-11,38.25
1999-05-12,38.5
1999-05-13,37.875
1999-05-14,37.0
1999-05-17,37.25
1999-05-18,37.0
1999-05-19,37.875
1999-05-20,38.1875
1999-05-21,38.25
1999-05-24,37.4375
1999-05-25,37.1875
1999-05-26,38.4375
1999-05-27,38.375
1999-05-28,38.8125
1999-06-01,38.375
1999-06-02,37.25
1999-06-03,37.0
1999-06-04,37.1875
1999-06-07,39.0
1999-06-08,37.6875
1999-06-09,38.6875
1999-06-10,39.125
1999-06-11,39.0625
1999-06-14,30.3125
1999-06-15,29.5
1999-06-16,30.0
1999-06-17,31.0
1999-06-18,30.59375
1999-06-21,30.125
1999-06-22,29.9375
1999-06-23,29.75
1999-06-24,30.0625
1999-06-25,30.0
1999-06-28,30.5
1999-06-29,30.5
1999-06-30,30.0
1999-07-01,29.625
1999-07-02,28.9375
1999-07-06,29.1875
1999-07-07,28.8125
1999-07-08,28.4375
1999-07-09,28.3125
1999-07-12,29.625
1999-07-13,29.75
1999-07-14,29.625
1999-07-15,29.875
1999-07-16,29.0
1999-07-19,28.1875
1999-07-20,28.1875
1999-07-21,28.5
1999-07-22,27.25
1999-07-23,27.1875
1999-07-26,26.9375
1999-07-27,27.375
1999-07-28,27.3125
1999-07-29,27.3125
1999-07-30,27.4375
1999-08-02,27.8125
1999-08-03,27.875
1999-08-04,26.625
1999-08-05,26.1875
1999-08-06,26.375
1999-08-09,26.8125
1999-08-10,26.0625
1999-08-11,26.625
1999-08-12,26.5625
1999-08-13,26.375
1999-08-16,25.875
1999-08-17,25.625
1999-08-18,25.625
1999-08-19,25.875
1999-08-20,27.125
1999-08-23,27.25
1999-08-24,27.3125
1999-08-25,28.4375
1999-08-26,28.125
1999-08-27,28.5
1999-08-30,28.0
1999-08-31,28.125
1999-09-01,28.3125
1999-09-02,27.875
1999-09-03,29.125
1999-09-07,29.125
1999-09-08,28.625
1999-09-09,28.75
1999-09-10,28.75
1999-09-13,29.1875
1999-09-14,29.0
1999-09-15,28.4375
1999-09-16,26.4375
1999-09-17,25.9375
1999-09-20,26.0625
1999-09-21,26.0
1999-09-22,26.125
1999-09-23,26.0
1999-09-24,26.625
1999-09-27,26.875
1999-09-28,26.6875
1999-09-29,27.375
1999-09-30,28.0625
1999-10-01,27.5
1999-10-04,28.375
1999-10-05,28.375
1999-10-06,29.125
1999-10-07,28.5625
1999-10-08,29.0
1999-10-11,28.625
1999-10-12,28.4375
1999-10-13,28.0
1999-10-14,27.0625
1999-10-15,26.25
1999-10-18,26.3125
1999-10-19,26.3125
1999-10-20,26.5
1999-10-21,26.875
1999-10-22,26.8125
1999-10-25,25.4375
1999-10-26,25.875
1999-10-27,25.3125
1999-10-28,25.4375
1999-10-29,25.375
1999-11-01,25.375
1999-11-02,25.875
1999-11-03,26.5
1999-11-04,28.8125
1999-11-05,28.0
1999-11-08,29.0
1999-11-09,28.75
1999-11-10,29.0625
1999-11-11,29.0
1999-11-12,28.8125
1999-11-15,29.25
1999-11-16,29.8125
1999-11-17,29.6875
1999-11-18,29.3125
1999-11-19,29.25
1999-11-22,28.5
1999-11-23,27.625
1999-11-24,27.1875
1999-11-26,27.5625
1999-11-29,27.0625
1999-11-30,27.375
1999-12-01,27.1875
1999-12-02,27.1875
1999-12-03,26.9375
1999-12-06,26.5
1999-12-07,26.875
1999-12-08,26.5625
1999-12-09,26.0625
1999-12-10,26.125
1999-12-13,26.0
1999-12-14,26.625
1999-12-15,25.9375
1999-12-16,25.5
1999-12-17,24.8125
1999-12-20,25.25
1999-12-21,24.25
1999-12-22,24.8125
1999-12-23,27.125
1999-12-27,27.5
1999-12-28,27.25
1999-12-29,27.0
1999-12-30,26.9375
1999-12-31,26.9375
2000-01-03,26.1875
2000-01-04,25.5
2000-01-05,25.6875
2000-01-06,26.75
2000-01-07,28.25
2000-01-10,27.625
2000-01-11,27.1875
2000-01-12,26.3125
2000-01-13,28.125
2000-01-14,27.375
2000-01-18,27.4375
2000-01-19,28.375
2000-01-20,27.8125
2000-01-21,28.8125
2000-01-24,27.875
2000-01-25,27.1875
2000-01-26,26.8125
2000-01-27,27.875
2000-01-28,26.5
2000-01-31,26.1875
2000-02-01,27.125
2000-02-02,26.3125
2000-02-03,26.0
2000-02-04,26.0
2000-02-07,26.0
2000-02-08,25.6875
2000-02-09,25.875
2000-02-10,25.125
2000-02-11,25.0
2000-02-14,25.8125
2000-02-15,25.125
2000-02-16,25.625
2000-02-17,26.3125
2000-02-18,30.5625
2000-02-22,29.0625
2000-02-23,30.0
2000-02-24,32.0
2000-02-25,34.125
2000-02-28,31.0
2000-02-29,31.0
2000-03-01,31.3125
2000-03-02,31.4375
2000-03-03,31.5
2000-03-06,30.8125
2000-03-07,29.625
2000-03-08,30.0625
2000-03-09,30.875
2000-03-10,32.0
2000-03-13,30.625
2000-03-14,29.625
2000-03-15,30.4375
2000-03-16,31.0
2000-03-17,31.25
2000-03-20,31.0
2000-03-21,31.0
2000-03-22,30.9375
2000-03-23,30.0
2000-03-24,28.0
2000-03-27,26.9375
2000-03-28,27.125
2000-03-29,26.875
2000-03-30,26.5
2000-03-31,26.3125
2000-04-03,27.0
2000-04-04,27.0625
2000-04-05,27.1875
2000-04-06,27.0
2000-04-07,26.6875
2000-04-10,26.5625
2000-04-11,27.4375
2000-04-12,28.75
2000-04-13,28.5625
2000-04-14,26.875
2000-04-17,26.0625
2000-04-18,26.75
2000-04-19,25.8125
2000-04-20,25.5625
2000-04-24,25.5
2000-04-25,26.0
2000-04-26,25.75
2000-04-27,25.75
2000-04-28,25.625
2000-05-01,25.8125
2000-05-02,26.1875
2000-05-03,26.8125
2000-05-04,26.0
2000-05-05,26.9375
2000-05-08,26.75
2000-05-09,26.875
2000-05-10,26.75
2000-05-11,27.1875
2000-05-12,26.6875
2000-05-15,27.8125
2000-05-16,27.625
2000-05-17,27.4375
2000-05-18,27.8125
2000-05-19,27.25
2000-05-22,27.0
2000-05-23,27.5
2000-05-24,29.5
2000-05-25,28.75
2000-05-26,28.1875
2000-05-30,29.3125
2000-05-31,29.1875
2000-06-01,28.625
2000-06-02,28.5625
2000-06-05,29.0
2000-06-06,29.3125
2000-06-07,28.125
2000-06-08,27.875
2000-06-09,28.125
2000-06-12,27.4375
2000-06-13,27.625
2000-06-14,27.875
2000-06-15,28.25
2000-06-16,27.78125
2000-06-19,27.875
2000-06-20,27.375
2000-06-21,27.75
2000-06-22,27.375
2000-06-23,27.375
2000-06-26,27.3125
2000-06-27,26.875
2000-06-28,27.65625
2000-06-29,27.75
2000-06-30,28.6875
2000-07-03,28.25
2000-07-05,29.5625
2000-07-06,29.5
2000-07-07,29.375
2000-07-10,29.75
2000-07-11,29.625
2000-07-12,29.25
2000-07-13,28.0
2000-07-14,27.25
2000-07-17,27.5625
2000-07-18,28.5625
2000-07-19,28.25
2000-07-20,24.9375
2000-07-21,25.5
2000-07-24,25.3125
2000-07-25,24.75
2000-07-26,23.875
2000-07-27,24.875
2000-07-28,24.625
2000-07-31,25.25
2000-08-01,26.25
2000-08-02,26.5
2000-08-03,26.3125
2000-08-04,26.0
2000-08-07,25.8125
2000-08-08,25.75
2000-08-09,24.75
2000-08-10,25.375
2000-08-11,25.5625
2000-08-14,26.0625
2000-08-15,26.0625
2000-08-16,26.25
2000-08-17,26.5
2000-08-18,26.5
2000-08-21,28.375
2000-08-22,27.3125
2000-08-23,27.5
2000-08-24,27.8125
2000-08-25,27.8125
2000-08-28,28.5
2000-08-29,28.0
2000-08-30,29.0
2000-08-31,30.015625
2000-09-01,28.9375
2000-09-05,28.6875
2000-09-06,28.5625
2000-09-07,28.5
2000-09-08,28.1875
2000-09-11,28.5625
2000-09-12,29.0625
2000-09-13,28.1875
2000-09-14,28.0625
2000-09-15,28.0625
2000-09-18,26.9375
2000-09-19,26.25
2000-09-20,25.5625
2000-09-21,25.5625
2000-09-22,25.4375
2000-09-25,25.0
2000-09-26,22.375
2000-09-27,26.375
2000-09-28,26.125
2000-09-29,26.4375
2000-10-02,26.5625
2000-10-03,26.8125
2000-10-04,27.0
2000-10-05,27.375
2000-10-06,27.75
2000-10-09,27.3125
2000-10-10,28.0
2000-10-11,28.5625
2000-10-12,28.3125
2000-10-13,29.25
2000-10-16,29.3125
2000-10-17,29.5
2000-10-18,31.0
2000-10-19,29.75
2000-10-20,29.5625
2000-10-23,29.0
2000-10-24,29.0
2000-10-25,30.1875
2000-10-26,30.5
2000-10-27,30.3125
2000-10-30,31.875
2000-10-31,33.5
2000-11-01,32.9375
2000-11-02,33.1875
2000-11-03,33.3125
2000-11-06,33.0
2000-11-07,33.0625
2000-11-08,33.25
2000-11-09,31.875
2000-11-10,31.4375
2000-11-13,31.1875
2000-11-14,31.0
2000-11-15,31.0
2000-11-16,30.9375
2000-11-17,31.6875
2000-11-20,31.4375
2000-11-21,31.625
2000-11-22,31.75
2000-11-24,31.625
2000-11-27,32.0
2000-11-28,32.9375
2000-11-29,34.0
2000-11-30,34.0
2000-12-01,33.875
2000-12-04,33.75
2000-12-05,33.75
2000-12-06,32.5
2000-12-07,33.1875
2000-12-08,33.4375
2000-12-11,32.625
2000-12-12,33.3125
2000-12-13,33.1875
2000-12-14,31.875
2000-12-15,31.0625
2000-12-18,32.5
2000-12-19,32.25
2000-12-20,31.9375
2000-12-21,32.3125
2000-12-22,32.1875
2000-12-26,33.3125
2000-12-27,33.75
2000-12-28,35.125
2000-12-29,34.625
2001-01-02,34.1875
2001-01-03,33.0625
2001-01-04,31.875
2001-01-05,31.3125
2001-01-08,31.5625
2001-01-09,32.625
2001-01-10,31.9375
2001-01-11,33.125
2001-01-12,32.5
2001-01-16,33.0
2001-01-17,32.5
2001-01-18,33.75
2001-01-19,32.375
2001-01-22,34.8125
2001-01-23,34.1875
2001-01-24,34.875
2001-01-25,35.25
2001-01-26,35.0
2001-01-29,35.060001
2001-01-30,34.84
2001-01-31,34.380001
2001-02-01,34.84
2001-02-02,36.25
2001-02-05,35.959998999999996
2001-02-06,36.599998
2001-02-07,36.060001
2001-02-08,36.98
2001-02-09,37.029999
2001-02-12,37.669998
2001-02-13,39.0
2001-02-14,37.380001
2001-02-15,36.5
2001-02-16,36.759997999999996
2001-02-20,37.099998
2001-02-21,37.200001
2001-02-22,36.389998999999996
2001-02-23,35.200001
2001-02-26,36.560001
2001-02-27,35.889998999999996
2001-02-28,35.98
2001-03-01,36.060001
2001-03-02,35.849998
2001-03-05,35.470001
2001-03-06,34.869999
2001-03-07,35.040001000000004
2001-03-08,35.650002
2001-03-09,36.0
2001-03-12,35.509997999999996
2001-03-13,34.98
2001-03-14,34.119999
2001-03-15,33.900002
2001-03-16,32.450001
2001-03-19,34.509997999999996
2001-03-20,33.599998
2001-03-21,33.860001000000004
2001-03-22,32.0
2001-03-23,33.009997999999996
2001-03-26,32.900002
2001-03-27,33.0
2001-03-28,33.150002
2001-03-29,34.369999
2001-03-30,35.32
2001-04-02,35.150002
2001-04-03,33.880001
2001-04-04,33.84
2001-04-05,34.98
2001-04-06,34.529999
2001-04-09,34.740002000000004
2001-04-10,34.939999
2001-04-11,33.889998999999996
2001-04-12,34.459998999999996
2001-04-16,34.34
2001-04-17,35.02
2001-04-18,34.669998
2001-04-19,33.849998
2001-04-20,32.799999
2001-04-23,32.330002
2001-04-24,31.200001
2001-04-25,31.58
2001-04-26,31.610001
2001-04-27,32.549999
2001-04-30,32.349998
2001-05-01,32.75
2001-05-02,32.189999
2001-05-03,31.41
2001-05-04,31.5
2001-05-07,31.93
2001-05-08,31.49
2001-05-09,31.940001000000002
2001-05-10,30.6
2001-05-11,30.139999
2001-05-14,30.780001000000002
2001-05-15,30.82
2001-05-16,31.08
2001-05-17,31.0
2001-05-18,30.84
2001-05-21,31.76
2001-05-22,32.259997999999996
2001-05-23,31.66
2001-05-24,32.52
2001-05-25,33.18
2001-05-29,33.110001000000004
2001-05-30,34.25
2001-05-31,34.330002
2001-06-01,34.849998
2001-06-04,35.330002
2001-06-05,35.919998
2001-06-06,35.290001000000004
2001-06-07,35.299999
2001-06-08,35.119999
2001-06-11,34.48
2001-06-12,34.650002
2001-06-13,34.93
2001-06-14,34.549999
2001-06-15,34.98
2001-06-18,35.189999
2001-06-19,35.009997999999996
2001-06-20,35.799999
2001-06-21,36.0
2001-06-22,35.709998999999996
2001-06-25,35.400002
2001-06-26,35.610001000000004
2001-06-27,35.299999
2001-06-28,35.57
2001-06-29,35.790001000000004
2001-07-02,36.02
2001-07-03,35.720001
2001-07-05,36.060001
2001-07-06,35.279999
2001-07-09,35.669998
2001-07-10,35.810001
2001-07-11,35.209998999999996
2001-07-12,35.630001
2001-07-13,36.099998
2001-07-16,36.919998
2001-07-17,36.689999
2001-07-18,36.560001
2001-07-19,33.860001000000004
2001-07-20,34.740002000000004
2001-07-23,34.799999
2001-07-24,34.32
2001-07-25,34.380001
2001-07-26,34.790001000000004
2001-07-27,34.830002
2001-07-30,34.450001
2001-07-31,34.560001
2001-08-01,34.23
2001-08-02,33.57
2001-08-03,33.490002000000004
2001-08-06,33.740002000000004
2001-08-07,34.07
2001-08-08,34.0
2001-08-09,34.619999
2001-08-10,34.779999
2001-08-13,35.349998
2001-08-14,35.630001
2001-08-15,36.23
2001-08-16,36.540001000000004
2001-08-17,36.5
2001-08-20,37.139998999999996
2001-08-21,37.0
2001-08-22,37.459998999999996
2001-08-23,37.439999
2001-08-24,37.369999
2001-08-27,37.369999
2001-08-28,37.220001
2001-08-29,37.040001000000004
2001-08-30,36.240002000000004
2001-08-31,35.93
2001-09-04,36.400002
2001-09-05,36.200001
2001-09-06,35.41
2001-09-07,34.799999
2001-09-10,35.34
2001-09-17,36.150002
2001-09-18,35.689999
2001-09-19,35.310001
2001-09-20,34.82
2001-09-21,33.650002
2001-09-24,34.27
2001-09-25,34.75
2001-09-26,34.549999
2001-09-27,37.549999
2001-09-28,37.0
2001-10-01,36.700001
2001-10-02,37.049999
2001-10-03,36.939999
2001-10-04,36.400002
2001-10-05,37.48
2001-10-08,37.799999
2001-10-09,37.41
2001-10-10,37.709998999999996
2001-10-11,37.950001
2001-10-12,38.0
2001-10-15,38.110001000000004
2001-10-16,37.970001
2001-10-17,36.810001
2001-10-18,36.75
2001-10-19,36.549999
2001-10-22,37.650002
2001-10-23,37.400002
2001-10-24,37.349998
2001-10-25,37.220001
2001-10-26,36.700001
2001-10-29,36.259997999999996
2001-10-30,35.220001
2001-10-31,35.799999
2001-11-01,37.119999
2001-11-02,37.240002000000004
2001-11-05,37.880001
2001-11-06,36.950001
2001-11-07,36.700001
2001-11-08,32.77
2001-11-09,33.98
2001-11-12,32.98
2001-11-13,33.700001
2001-11-14,33.25
2001-11-15,33.0
2001-11-16,32.209998999999996
2001-11-19,32.400002
2001-11-20,32.07
2001-11-21,32.02
2001-11-23,32.299999
2001-11-26,32.490002000000004
2001-11-27,32.490002000000004
2001-11-28,32.959998999999996
2001-11-29,33.759997999999996
2001-11-30,33.869999
2001-12-03,33.98
2001-12-04,34.68
2001-12-05,33.709998999999996
2001-12-06,33.369999
2001-12-07,32.5
2001-12-10,32.02
2001-12-11,32.59
2001-12-12,32.529999
2001-12-13,32.299999
2001-12-14,32.470001
2001-12-17,32.349998
2001-12-18,32.900002
2001-12-19,33.0
2001-12-20,33.400002
2001-12-21,33.509997999999996
2001-12-24,33.889998999999996
2001-12-26,33.169998
2001-12-27,33.07
2001-12-28,33.650002
2001-12-31,33.150002
2002-01-02,33.290001000000004
2002-01-03,32.310001
2002-01-04,32.400002
2002-01-07,32.150002
2002-01-08,32.459998999999996
2002-01-09,32.709998999999996
2002-01-10,33.09
2002-01-11,33.549999
2002-01-14,34.0
2002-01-15,33.84
2002-01-16,34.150002
2002-01-17,34.490002000000004
2002-01-18,34.25
2002-01-22,34.16
2002-01-23,34.830002
2002-01-24,34.490002000000004
2002-01-25,35.5
2002-01-28,35.549999
2002-01-29,35.080002
2002-01-30,35.84
2002-01-31,36.220001
2002-02-01,36.450001
2002-02-04,36.349998
2002-02-05,36.66
2002-02-06,36.349998
2002-02-07,36.009997999999996
2002-02-08,35.970001
2002-02-11,36.689999
2002-02-12,37.0
2002-02-13,36.68
2002-02-14,36.740002000000004
2002-02-15,37.43
2002-02-19,37.0
2002-02-20,36.919998
2002-02-21,36.66
2002-02-22,37.02
2002-02-25,37.009997999999996
2002-02-26,37.619999
2002-02-27,37.349998
2002-02-28,36.689999
2002-03-01,37.09
