Date,CHRW
2016-03-16,73.110001
2016-03-17,73.83000200000001
2016-03-18,74.339996
2016-03-21,73.650002
2016-03-22,73.480003
2016-03-23,73.480003
2016-03-24,73.739998
2016-03-28,74.040001
2016-03-29,74.5
2016-03-30,74.550003
2016-03-31,74.230003
2016-04-01,73.650002
2016-04-04,73.470001
2016-04-05,73.529999
2016-04-06,73.660004
2016-04-07,71.849998
2016-04-08,71.839996
2016-04-11,71.769997
2016-04-12,72.489998
2016-04-13,72.949997
2016-04-14,72.900002
2016-04-15,73.510002
2016-04-18,74.110001
2016-04-19,75.230003
2016-04-20,74.730003
2016-04-21,74.309998
2016-04-22,74.559998
2016-04-25,74.599998
2016-04-26,75.709999
2016-04-27,71.809998
2016-04-28,70.83000200000001
2016-04-29,70.970001
2016-05-02,71.809998
2016-05-03,70.839996
2016-05-04,71.739998
2016-05-05,70.849998
2016-05-06,72.82
2016-05-09,73.139999
2016-05-10,73.050003
2016-05-11,72.589996
2016-05-12,72.470001
2016-05-13,72.309998
2016-05-16,72.440002
2016-05-17,72.779999
2016-05-18,73.150002
2016-05-19,73.099998
2016-05-20,74.32
2016-05-23,74.360001
2016-05-24,74.690002
2016-05-25,74.809998
2016-05-26,74.970001
2016-05-27,75.18
2016-05-31,74.980003
2016-06-01,74.25
2016-06-02,73.790001
2016-06-03,73.360001
2016-06-06,73.220001
2016-06-07,72.949997
2016-06-08,73.66999799999999
2016-06-09,74.110001
2016-06-10,72.989998
2016-06-13,72.980003
2016-06-14,72.470001
2016-06-15,72.519997
2016-06-16,72.089996
2016-06-17,71.980003
2016-06-20,72.540001
2016-06-21,72.089996
2016-06-22,71.860001
2016-06-23,71.91999799999999
2016-06-24,71.639999
2016-06-27,72.18
2016-06-28,73.41999799999999
2016-06-29,73.650002
2016-06-30,74.25
2016-07-01,75.190002
2016-07-05,75.029999
2016-07-06,74.800003
2016-07-07,73.360001
2016-07-08,74.43
2016-07-11,71.860001
2016-07-12,72.449997
2016-07-13,72.83000200000001
2016-07-14,72.300003
2016-07-15,71.940002
2016-07-18,71.440002
2016-07-19,71.620003
2016-07-20,71.16999799999999
2016-07-21,71.230003
2016-07-22,72.029999
2016-07-25,71.5
2016-07-26,72.139999
2016-07-27,68.349998
2016-07-28,69.230003
2016-07-29,69.620003
2016-08-01,69.239998
2016-08-02,68.360001
2016-08-03,68.790001
2016-08-04,68.489998
2016-08-05,69.220001
2016-08-08,69.25
2016-08-09,68.91999799999999
2016-08-10,69.019997
2016-08-11,69.029999
2016-08-12,69.68
2016-08-15,69.230003
2016-08-16,69.82
2016-08-17,69.900002
2016-08-18,68.959999
2016-08-19,69.41999799999999
2016-08-22,69.440002
2016-08-23,69.400002
2016-08-24,69.650002
2016-08-25,68.870003
2016-08-26,68.779999
2016-08-29,69.43
2016-08-30,69.519997
2016-08-31,69.41999799999999
2016-09-01,71.040001
2016-09-02,71.32
2016-09-06,70.309998
2016-09-07,70.220001
2016-09-08,70.07
2016-09-09,68.900002
2016-09-12,69.010002
2016-09-13,67.760002
2016-09-14,67.269997
2016-09-15,67.360001
2016-09-16,67.529999
2016-09-19,67.279999
2016-09-20,68.040001
2016-09-21,68.540001
2016-09-22,69.25
2016-09-23,69.589996
2016-09-26,69.540001
2016-09-27,70.120003
2016-09-28,70.25
2016-09-29,70.309998
2016-09-30,70.459999
2016-10-03,70.5
2016-10-04,70.199997
2016-10-05,70.18
2016-10-06,70.260002
2016-10-07,70.339996
2016-10-10,70.900002
2016-10-11,70.709999
2016-10-12,70.389999
2016-10-13,70.309998
2016-10-14,70.260002
2016-10-17,68.66999799999999
2016-10-18,68.800003
2016-10-19,68.760002
2016-10-20,68.75
2016-10-21,68.860001
2016-10-24,69.120003
2016-10-25,69.43
2016-10-26,67.300003
2016-10-27,67.43
2016-10-28,67.589996
2016-10-31,68.120003
2016-11-01,68.41999799999999
2016-11-02,68.459999
2016-11-03,68.940002
2016-11-04,68.690002
2016-11-07,70.459999
2016-11-08,70.489998
2016-11-09,71.449997
2016-11-10,72.800003
2016-11-11,73.58000200000001
2016-11-14,73.510002
2016-11-15,74.08000200000001
2016-11-16,74.18
2016-11-17,74.010002
2016-11-18,74.400002
2016-11-21,74.370003
2016-11-22,73.940002
2016-11-23,74.120003
2016-11-25,74.300003
2016-11-28,74.209999
2016-11-29,74.980003
2016-11-30,74.849998
2016-12-01,74.860001
2016-12-02,74.040001
2016-12-05,75.389999
2016-12-06,75.559998
2016-12-07,76.720001
2016-12-08,77.470001
2016-12-09,77.040001
2016-12-12,77.25
2016-12-13,77.059998
2016-12-14,76.620003
2016-12-15,74.309998
2016-12-16,73.110001
2016-12-19,74.620003
2016-12-20,74.529999
2016-12-21,74.629997
2016-12-22,74.470001
2016-12-23,74.540001
2016-12-27,74.480003
2016-12-28,73.470001
2016-12-29,73.730003
2016-12-30,73.260002
2017-01-03,72.849998
2017-01-04,72.989998
2017-01-05,73.739998
2017-01-06,74.150002
2017-01-09,73.160004
2017-01-10,73.139999
2017-01-11,73.440002
2017-01-12,73.440002
2017-01-13,73.379997
2017-01-17,73.559998
2017-01-18,74.050003
2017-01-19,73.370003
2017-01-20,73.599998
2017-01-23,73.68
2017-01-24,74.660004
2017-01-25,74.68
2017-01-26,75.75
2017-01-27,77.58000200000001
2017-01-30,76.510002
2017-01-31,76.059998
2017-02-01,75.110001
2017-02-02,74.940002
2017-02-03,75.550003
2017-02-06,74.83000200000001
2017-02-07,75.620003
2017-02-08,76.129997
2017-02-09,75.620003
2017-02-10,76.559998
2017-02-13,76.980003
2017-02-14,77.199997
2017-02-15,77.879997
2017-02-16,78.059998
2017-02-17,79.059998
2017-02-21,79.41999799999999
2017-02-22,79.410004
2017-02-23,79.459999
2017-02-24,80.129997
2017-02-27,80.230003
2017-02-28,80.370003
2017-03-01,80.860001
2017-03-02,80.529999
2017-03-03,79.769997
2017-03-06,79.279999
2017-03-07,78.940002
2017-03-08,78.730003
2017-03-09,78.519997
2017-03-10,79.339996
2017-03-13,79.309998
2017-03-14,78.559998
2017-03-15,78.540001
2017-03-16,78.209999
2017-03-17,78.91999799999999
2017-03-20,78.93
2017-03-21,78.360001
2017-03-22,78.089996
2017-03-23,77.68
2017-03-24,77.470001
2017-03-27,77.019997
2017-03-28,77.519997
2017-03-29,77.290001
2017-03-30,77.650002
2017-03-31,77.290001
2017-04-03,76.709999
2017-04-04,76.860001
2017-04-05,76.410004
2017-04-06,76.279999
2017-04-07,75.730003
2017-04-10,76.239998
2017-04-11,75.75
2017-04-12,74.790001
2017-04-13,74.459999
2017-04-17,75.66999799999999
2017-04-18,75.290001
2017-04-19,75.339996
2017-04-20,76.449997
2017-04-21,76.540001
2017-04-24,77.589996
2017-04-25,77.699997
2017-04-26,72.809998
2017-04-27,72.809998
2017-04-28,72.699997
2017-05-01,72.550003
2017-05-02,72.720001
2017-05-03,72.779999
2017-05-04,72.559998
2017-05-05,73.349998
2017-05-08,71.459999
2017-05-09,70.860001
2017-05-10,70.16999799999999
2017-05-11,69.779999
2017-05-12,69.349998
2017-05-15,69.470001
2017-05-16,69.599998
2017-05-17,67.839996
2017-05-18,68.059998
2017-05-19,67.360001
2017-05-22,68.08000200000001
2017-05-23,68.339996
2017-05-24,68.379997
2017-05-25,67.910004
2017-05-26,67.040001
2017-05-30,67.269997
2017-05-31,67.010002
2017-06-01,67.58000200000001
2017-06-02,67.620003
2017-06-05,67.260002
2017-06-06,67.120003
2017-06-07,67.230003
2017-06-08,66.970001
2017-06-09,67.860001
2017-06-12,68.82
2017-06-13,69.089996
2017-06-14,67.839996
2017-06-15,69.449997
2017-06-16,70.040001
2017-06-19,70.099998
2017-06-20,68.400002
2017-06-21,67.16999799999999
2017-06-22,67.300003
2017-06-23,66.989998
2017-06-26,67.58000200000001
2017-06-27,67.33000200000001
2017-06-28,67.33000200000001
2017-06-29,67.550003
2017-06-30,68.68
2017-07-03,70.08000200000001
2017-07-05,68.760002
2017-07-06,67.68
2017-07-07,67.970001
2017-07-10,68.230003
2017-07-11,68.599998
2017-07-12,68.870003
2017-07-13,68.760002
2017-07-14,69.459999
2017-07-17,68.889999
2017-07-18,69.5
2017-07-19,68.690002
2017-07-20,65.010002
2017-07-21,65.559998
2017-07-24,65.620003
2017-07-25,65.93
2017-07-26,65.910004
2017-07-27,65.459999
2017-07-28,65.25
2017-07-31,65.610001
2017-08-01,64.980003
2017-08-02,65.610001
2017-08-03,65.699997
2017-08-04,67.220001
2017-08-07,66.540001
2017-08-08,66.75
2017-08-09,66.129997
2017-08-10,66.110001
2017-08-11,65.629997
2017-08-14,67.139999
2017-08-15,68.019997
2017-08-16,68.010002
2017-08-17,66.889999
2017-08-18,66.779999
2017-08-21,66.860001
2017-08-22,67.099998
2017-08-23,67.089996
2017-08-24,66.870003
2017-08-25,69.07
2017-08-28,71.050003
2017-08-29,71.57
2017-08-30,73.059998
2017-08-31,70.629997
2017-09-01,70.16999799999999
2017-09-05,71.790001
2017-09-06,72.769997
2017-09-07,73.269997
2017-09-08,73.739998
2017-09-11,72.83000200000001
2017-09-12,72.790001
2017-09-13,72.279999
2017-09-14,70.769997
2017-09-15,71.449997
2017-09-18,72.25
2017-09-19,72.599998
2017-09-20,72.790001
2017-09-21,73.0
2017-09-22,73.129997
2017-09-25,73.91999799999999
2017-09-26,74.889999
2017-09-27,75.68
2017-09-28,75.480003
2017-09-29,76.099998
2017-10-02,77.300003
2017-10-03,76.129997
2017-10-04,75.019997
2017-10-05,76.050003
2017-10-06,76.519997
2017-10-09,75.449997
2017-10-10,77.089996
2017-10-11,76.699997
2017-10-12,77.18
2017-10-13,77.260002
2017-10-16,77.33000200000001
2017-10-17,76.019997
2017-10-18,77.339996
2017-10-19,77.980003
2017-10-20,78.300003
2017-10-23,78.43
2017-10-24,78.83000200000001
2017-10-25,78.599998
2017-10-26,79.589996
2017-10-27,79.82
2017-10-30,78.349998
2017-10-31,78.529999
2017-11-01,79.33000200000001
2017-11-02,79.550003
2017-11-03,79.440002
2017-11-06,79.08000200000001
2017-11-07,80.5
2017-11-08,80.629997
2017-11-09,80.68
2017-11-10,80.33000200000001
2017-11-13,80.360001
2017-11-14,80.370003
2017-11-15,79.949997
2017-11-16,80.400002
2017-11-17,78.440002
2017-11-20,78.43
2017-11-21,78.790001
2017-11-22,79.239998
2017-11-24,79.66999799999999
2017-11-27,79.540001
2017-11-28,81.529999
2017-11-29,84.489998
2017-11-30,86.650002
2017-12-01,86.540001
2017-12-04,86.760002
2017-12-05,85.91999799999999
2017-12-06,87.150002
2017-12-07,87.41999799999999
2017-12-08,88.379997
2017-12-11,87.970001
2017-12-12,88.0
2017-12-13,87.769997
2017-12-14,85.790001
2017-12-15,86.209999
2017-12-18,87.160004
2017-12-19,86.629997
2017-12-20,86.75
2017-12-21,87.129997
2017-12-22,88.699997
2017-12-26,88.790001
2017-12-27,89.5
2017-12-28,89.459999
2017-12-29,89.089996
2018-01-02,89.739998
2018-01-03,89.489998
2018-01-04,89.720001
2018-01-05,89.57
2018-01-08,90.779999
2018-01-09,91.459999
2018-01-10,91.440002
2018-01-11,93.91999799999999
2018-01-12,94.279999
2018-01-16,92.970001
2018-01-17,92.980003
2018-01-18,93.68
2018-01-19,95.160004
2018-01-22,95.43
2018-01-23,94.900002
2018-01-24,96.18
2018-01-25,96.529999
2018-01-26,96.730003
2018-01-29,96.309998
2018-01-30,94.93
2018-01-31,91.459999
2018-02-01,91.980003
2018-02-02,91.790001
2018-02-05,90.33000200000001
2018-02-06,90.769997
2018-02-07,92.57
2018-02-08,90.470001
2018-02-09,89.349998
2018-02-12,91.18
2018-02-13,92.720001
2018-02-14,92.43
2018-02-15,92.949997
2018-02-16,92.620003
2018-02-20,89.970001
2018-02-21,90.18
2018-02-22,90.089996
2018-02-23,92.629997
2018-02-26,94.629997
2018-02-27,93.470001
2018-02-28,93.360001
2018-03-01,89.699997
2018-03-02,89.510002
2018-03-05,89.779999
2018-03-06,89.989998
2018-03-07,90.010002
2018-03-08,89.599998
2018-03-09,91.739998
2018-03-12,91.029999
2018-03-13,91.709999
2018-03-14,89.739998
2018-03-15,90.279999
2018-03-16,92.139999
2018-03-19,92.629997
2018-03-20,93.07
2018-03-21,93.620003
2018-03-22,92.660004
2018-03-23,90.860001
2018-03-26,92.760002
2018-03-27,91.559998
2018-03-28,91.690002
2018-03-29,93.709999
2018-04-02,92.230003
2018-04-03,93.629997
2018-04-04,94.360001
2018-04-05,93.290001
2018-04-06,90.480003
2018-04-09,91.57
2018-04-10,94.120003
2018-04-11,93.949997
2018-04-12,95.410004
2018-04-13,94.269997
2018-04-16,97.620003
2018-04-17,96.029999
2018-04-18,94.940002
2018-04-19,94.290001
2018-04-20,93.68
2018-04-23,93.709999
2018-04-24,92.360001
2018-04-25,92.589996
2018-04-26,91.32
2018-04-27,92.0
2018-04-30,92.029999
2018-05-01,90.650002
2018-05-02,82.900002
2018-05-03,82.599998
2018-05-04,82.540001
2018-05-07,82.43
2018-05-08,83.93
2018-05-09,83.489998
2018-05-10,84.58000200000001
2018-05-11,86.440002
2018-05-14,85.68
2018-05-15,85.18
2018-05-16,85.739998
2018-05-17,87.559998
2018-05-18,88.5
2018-05-21,89.910004
2018-05-22,88.349998
2018-05-23,87.440002
2018-05-24,88.0
2018-05-25,88.230003
2018-05-29,87.93
2018-05-30,89.43
2018-05-31,87.0
2018-06-01,87.519997
2018-06-04,87.959999
2018-06-05,87.839996
2018-06-06,87.800003
2018-06-07,87.989998
2018-06-08,88.32
2018-06-11,88.68
2018-06-12,90.83000200000001
2018-06-13,90.790001
2018-06-14,90.43
2018-06-15,90.089996
2018-06-18,90.629997
2018-06-19,89.980003
2018-06-20,90.269997
2018-06-21,89.790001
2018-06-22,88.610001
2018-06-25,85.589996
2018-06-26,84.889999
2018-06-27,83.720001
2018-06-28,83.529999
2018-06-29,83.660004
2018-07-02,85.620003
2018-07-03,84.989998
2018-07-05,84.400002
2018-07-06,84.459999
2018-07-09,85.860001
2018-07-10,85.879997
2018-07-11,85.839996
2018-07-12,85.83000200000001
2018-07-13,86.739998
2018-07-16,87.300003
2018-07-17,87.699997
2018-07-18,88.839996
2018-07-19,89.589996
2018-07-20,90.32
2018-07-23,89.639999
2018-07-24,89.980003
2018-07-25,91.75
2018-07-26,91.849998
2018-07-27,91.449997
2018-07-30,90.470001
2018-07-31,92.230003
2018-08-01,95.379997
2018-08-02,95.43
2018-08-03,95.790001
2018-08-06,96.220001
2018-08-07,96.32
2018-08-08,96.07
2018-08-09,94.75
2018-08-10,94.900002
2018-08-13,93.940002
2018-08-14,93.970001
2018-08-15,94.57
2018-08-16,96.400002
2018-08-17,97.139999
2018-08-20,97.370003
2018-08-21,97.209999
2018-08-22,97.269997
2018-08-23,96.400002
2018-08-24,96.5
2018-08-27,96.809998
2018-08-28,96.32
2018-08-29,96.07
2018-08-30,95.58000200000001
2018-08-31,96.08000200000001
2018-09-04,96.089996
2018-09-05,96.57
2018-09-06,97.199997
2018-09-07,96.440002
2018-09-10,100.18
2018-09-11,99.660004
2018-09-12,99.110001
2018-09-13,98.529999
2018-09-14,100.089996
2018-09-17,96.709999
2018-09-18,97.190002
2018-09-19,96.860001
2018-09-20,96.360001
2018-09-21,97.57
2018-09-24,96.360001
2018-09-25,96.190002
2018-09-26,97.230003
2018-09-27,97.389999
2018-09-28,97.91999799999999
2018-10-01,97.839996
2018-10-02,97.050003
2018-10-03,97.93
2018-10-04,97.540001
2018-10-05,97.279999
2018-10-08,97.760002
2018-10-09,96.25
2018-10-10,92.550003
2018-10-11,91.110001
2018-10-12,91.68
2018-10-15,93.010002
2018-10-16,94.199997
2018-10-17,93.68
2018-10-18,93.339996
2018-10-19,90.860001
2018-10-22,91.639999
2018-10-23,88.400002
2018-10-24,86.290001
2018-10-25,87.410004
2018-10-26,86.190002
2018-10-29,87.059998
2018-10-30,88.290001
2018-10-31,89.029999
2018-11-01,90.900002
2018-11-02,88.699997
2018-11-05,88.129997
2018-11-06,88.83000200000001
2018-11-07,90.870003
2018-11-08,91.370003
2018-11-09,89.610001
2018-11-12,88.150002
2018-11-13,88.190002
2018-11-14,90.0
2018-11-15,91.260002
2018-11-16,90.800003
2018-11-19,90.57
2018-11-20,88.040001
2018-11-21,89.239998
2018-11-23,89.230003
2018-11-26,90.699997
2018-11-27,91.029999
2018-11-28,91.889999
2018-11-29,91.75
2018-11-30,92.33000200000001
2018-12-03,91.470001
2018-12-04,88.870003
2018-12-06,90.050003
2018-12-07,87.690002
2018-12-10,87.82
2018-12-11,88.07
2018-12-12,88.120003
2018-12-13,84.83000200000001
2018-12-14,84.650002
2018-12-17,84.839996
2018-12-18,84.980003
2018-12-19,83.879997
2018-12-20,82.589996
2018-12-21,80.870003
2018-12-24,79.059998
2018-12-26,82.220001
2018-12-27,83.33000200000001
2018-12-28,83.209999
2018-12-31,84.089996
2019-01-02,82.980003
2019-01-03,79.91999799999999
2019-01-04,82.690002
2019-01-07,83.089996
2019-01-08,83.760002
2019-01-09,84.720001
2019-01-10,85.440002
2019-01-11,85.629997
2019-01-14,85.849998
2019-01-15,85.230003
2019-01-16,85.019997
2019-01-17,86.040001
2019-01-18,88.66999799999999
2019-01-22,86.949997
2019-01-23,86.980003
2019-01-24,86.540001
2019-01-25,87.050003
2019-01-28,86.769997
2019-01-29,86.610001
2019-01-30,86.730003
2019-01-31,86.769997
2019-02-01,87.720001
2019-02-04,88.620003
2019-02-05,89.720001
2019-02-06,90.790001
2019-02-07,90.360001
2019-02-08,90.360001
2019-02-11,90.089996
2019-02-12,91.010002
2019-02-13,90.900002
2019-02-14,90.699997
2019-02-15,91.449997
2019-02-19,91.949997
2019-02-20,92.019997
2019-02-21,92.18
2019-02-22,91.940002
2019-02-25,91.029999
2019-02-26,91.110001
2019-02-27,90.07
2019-02-28,90.379997
2019-03-01,90.199997
2019-03-04,88.739998
2019-03-05,88.83000200000001
2019-03-06,87.989998
2019-03-07,87.470001
2019-03-08,87.440002
2019-03-11,88.870003
2019-03-12,88.75
2019-03-13,89.08000200000001
2019-03-14,89.339996
2019-03-15,89.0
2019-03-18,90.089996
2019-03-19,88.309998
2019-03-20,86.639999
2019-03-21,87.279999
2019-03-22,84.68
2019-03-25,83.43
2019-03-26,85.540001
2019-03-27,85.82
2019-03-28,86.279999
2019-03-29,86.989998
2019-04-01,88.300003
2019-04-02,88.489998
2019-04-03,88.699997
2019-04-04,89.230003
2019-04-05,89.459999
2019-04-08,89.620003
2019-04-09,89.230003
2019-04-10,88.33000200000001
2019-04-11,89.66999799999999
2019-04-12,90.790001
2019-04-15,90.879997
2019-04-16,89.519997
2019-04-17,89.470001
2019-04-18,89.989998
2019-04-22,90.160004
2019-04-23,90.730003
2019-04-24,91.41999799999999
2019-04-25,88.58000200000001
2019-04-26,87.760002
2019-04-29,81.110001
2019-04-30,81.0
2019-05-01,80.730003
2019-05-02,83.41999799999999
2019-05-03,83.900002
2019-05-06,83.209999
2019-05-07,82.550003
2019-05-08,83.260002
2019-05-09,82.68
2019-05-10,81.730003
2019-05-13,80.050003
2019-05-14,81.389999
2019-05-15,81.860001
2019-05-16,82.910004
2019-05-17,82.220001
2019-05-20,81.790001
2019-05-21,81.889999
2019-05-22,81.18
2019-05-23,80.739998
2019-05-24,79.720001
2019-05-28,79.010002
2019-05-29,79.690002
2019-05-30,78.790001
2019-05-31,79.629997
2019-06-03,79.800003
2019-06-04,80.239998
2019-06-05,81.0
2019-06-06,79.559998
2019-06-07,79.690002
2019-06-10,80.199997
2019-06-11,80.410004
2019-06-12,82.220001
2019-06-13,83.57
2019-06-14,83.699997
2019-06-17,82.290001
2019-06-18,83.5
2019-06-19,83.370003
2019-06-20,84.0
2019-06-21,83.029999
2019-06-24,82.870003
2019-06-25,82.739998
2019-06-26,83.32
2019-06-27,84.16999799999999
2019-06-28,84.349998
2019-07-01,84.309998
2019-07-02,83.629997
2019-07-03,85.040001
2019-07-05,84.900002
2019-07-08,83.91999799999999
2019-07-09,83.190002
2019-07-10,82.190002
2019-07-11,82.839996
2019-07-12,85.059998
2019-07-15,84.510002
2019-07-16,84.949997
2019-07-17,82.25
2019-07-18,82.459999
2019-07-19,83.650002
2019-07-22,83.220001
2019-07-23,83.410004
2019-07-24,85.889999
2019-07-25,84.07
2019-07-26,85.120003
2019-07-29,85.059998
2019-07-30,84.769997
2019-07-31,83.730003
2019-08-01,81.0
2019-08-02,81.660004
2019-08-05,81.160004
2019-08-06,81.33000200000001
2019-08-07,83.5
2019-08-08,86.059998
2019-08-09,84.480003
2019-08-12,84.43
2019-08-13,84.629997
2019-08-14,82.389999
2019-08-15,82.900002
2019-08-16,83.82
2019-08-19,84.309998
2019-08-20,84.16999799999999
2019-08-21,84.260002
2019-08-22,83.720001
2019-08-23,82.230003
2019-08-26,83.089996
2019-08-27,82.33000200000001
2019-08-28,83.16999799999999
2019-08-29,84.120003
2019-08-30,84.489998
2019-09-03,82.050003
2019-09-04,82.760002
2019-09-05,83.940002
2019-09-06,83.279999
2019-09-09,83.290001
2019-09-10,86.699997
2019-09-11,89.07
2019-09-12,86.449997
2019-09-13,87.099998
2019-09-16,85.290001
2019-09-17,86.25
2019-09-18,86.790001
2019-09-19,85.599998
2019-09-20,84.5
2019-09-23,83.889999
2019-09-24,83.18
2019-09-25,84.860001
2019-09-26,84.089996
2019-09-27,83.790001
2019-09-30,84.779999
2019-10-01,83.57
2019-10-02,82.199997
2019-10-03,82.099998
2019-10-04,83.290001
2019-10-07,83.43
2019-10-08,82.150002
2019-10-09,83.019997
2019-10-10,84.33000200000001
2019-10-11,85.25
2019-10-14,85.32
2019-10-15,85.290001
2019-10-16,86.0
2019-10-17,86.660004
2019-10-18,86.559998
2019-10-21,86.809998
2019-10-22,88.849998
2019-10-23,89.040001
2019-10-24,87.68
2019-10-25,90.110001
2019-10-28,90.33000200000001
2019-10-29,90.519997
2019-10-30,77.08000200000001
2019-10-31,75.639999
2019-11-01,74.699997
2019-11-04,75.529999
2019-11-05,76.339996
2019-11-06,78.610001
2019-11-07,79.139999
2019-11-08,78.059998
2019-11-11,76.860001
2019-11-12,75.5
2019-11-13,74.629997
2019-11-14,74.66999799999999
2019-11-15,74.720001
2019-11-18,75.199997
2019-11-19,75.900002
2019-11-20,75.559998
2019-11-21,74.599998
2019-11-22,75.589996
2019-11-25,76.209999
2019-11-26,77.050003
2019-11-27,77.75
2019-11-29,76.849998
2019-12-02,77.75
2019-12-03,76.019997
2019-12-04,76.389999
2019-12-05,76.309998
2019-12-06,76.019997
2019-12-09,76.269997
2019-12-10,75.800003
2019-12-11,75.889999
2019-12-12,77.980003
2019-12-13,76.550003
2019-12-16,77.050003
2019-12-17,77.769997
2019-12-18,77.75
2019-12-19,76.730003
2019-12-20,76.800003
2019-12-23,76.809998
2019-12-24,77.540001
2019-12-26,77.910004
2019-12-27,77.93
2019-12-30,77.540001
2019-12-31,78.199997
2020-01-02,77.83000200000001
2020-01-03,77.739998
2020-01-06,76.510002
2020-01-07,78.32
2020-01-08,78.800003
2020-01-09,79.43
2020-01-10,80.120003
2020-01-13,80.459999
2020-01-14,81.75
2020-01-15,83.5
2020-01-16,84.099998
2020-01-17,80.739998
2020-01-21,80.199997
2020-01-22,80.309998
2020-01-23,79.800003
2020-01-24,79.620003
2020-01-27,78.470001
2020-01-28,77.879997
2020-01-29,73.410004
2020-01-30,72.639999
2020-01-31,72.220001
2020-02-03,72.010002
2020-02-04,72.230003
2020-02-05,72.739998
2020-02-06,73.58000200000001
2020-02-07,74.379997
2020-02-10,72.91999799999999
2020-02-11,72.720001
2020-02-12,73.32
2020-02-13,72.129997
2020-02-14,72.010002
2020-02-18,72.449997
2020-02-19,73.480003
2020-02-20,74.82
2020-02-21,74.550003
2020-02-24,72.139999
2020-02-25,71.849998
2020-02-26,71.660004
2020-02-27,69.870003
2020-02-28,68.900002
2020-03-02,70.089996
2020-03-03,68.269997
2020-03-04,70.790001
2020-03-05,66.379997
2020-03-06,66.08000200000001
2020-03-09,62.669998
2020-03-10,64.779999
2020-03-11,64.110001
2020-03-12,60.110001000000004
2020-03-13,62.369999
2020-03-16,61.060001
2020-03-17,64.599998
2020-03-18,64.849998
2020-03-19,64.059998
2020-03-20,63.91
2020-03-23,63.240002000000004
2020-03-24,63.549999
2020-03-25,62.290001000000004
2020-03-26,65.889999
2020-03-27,62.509997999999996
2020-03-30,65.190002
2020-03-31,66.199997
2020-04-01,66.57
2020-04-02,68.91999799999999
2020-04-03,68.150002
2020-04-06,72.389999
2020-04-07,71.839996
2020-04-08,72.82
2020-04-09,73.220001
2020-04-13,71.269997
2020-04-14,70.989998
2020-04-15,70.91999799999999
2020-04-16,74.220001
2020-04-17,74.230003
2020-04-20,72.32
2020-04-21,70.959999
2020-04-22,71.58000200000001
2020-04-23,70.480003
2020-04-24,72.279999
2020-04-27,74.040001
2020-04-28,74.010002
2020-04-29,71.260002
2020-04-30,70.900002
2020-05-01,70.83000200000001
2020-05-04,69.940002
2020-05-05,71.129997
2020-05-06,70.43
2020-05-07,71.949997
2020-05-08,73.800003
