Date,SLRC
2019-04-03,21.42
2019-04-04,21.360001
2019-04-05,21.540001
2019-04-08,21.42
2019-04-09,21.32
2019-04-10,21.309998999999998
2019-04-11,21.379998999999998
2019-04-12,21.440001000000002
2019-04-15,21.360001
2019-04-16,21.34
2019-04-17,21.41
2019-04-18,21.290001
2019-04-22,21.34
2019-04-23,21.440001000000002
2019-04-24,21.34
2019-04-25,21.33
2019-04-26,21.32
2019-04-29,21.440001000000002
2019-04-30,21.42
2019-05-01,21.25
2019-05-02,21.379998999999998
2019-05-03,21.49
2019-05-06,21.459999
2019-05-07,21.360001
2019-05-08,21.209999
2019-05-09,21.34
2019-05-10,21.23
2019-05-13,21.08
2019-05-14,21.219998999999998
2019-05-15,21.030001000000002
2019-05-16,21.120001000000002
2019-05-17,21.23
2019-05-20,21.18
2019-05-21,21.16
2019-05-22,21.209999
2019-05-23,21.059998999999998
2019-05-24,21.059998999999998
2019-05-28,20.99
2019-05-29,20.940001000000002
2019-05-30,20.950001
2019-05-31,20.5
2019-06-03,20.6
2019-06-04,20.77
2019-06-05,20.709999
2019-06-06,20.719998999999998
2019-06-07,20.77
2019-06-10,20.889999
2019-06-11,20.879998999999998
2019-06-12,20.74
2019-06-13,20.75
2019-06-14,20.799999
2019-06-17,20.84
2019-06-18,20.84
2019-06-19,20.58
2019-06-20,20.41
2019-06-21,20.440001000000002
2019-06-24,20.34
2019-06-25,20.18
2019-06-26,20.209999
2019-06-27,20.23
2019-06-28,20.530001000000002
2019-07-01,20.379998999999998
2019-07-02,20.469998999999998
2019-07-03,20.530001000000002
2019-07-05,20.629998999999998
2019-07-08,20.52
2019-07-09,20.450001
2019-07-10,20.48
2019-07-11,20.51
2019-07-12,20.629998999999998
2019-07-15,20.440001000000002
2019-07-16,20.549999
2019-07-17,20.450001
2019-07-18,20.440001000000002
2019-07-19,20.370001000000002
2019-07-22,20.309998999999998
2019-07-23,20.51
2019-07-24,20.76
2019-07-25,20.84
2019-07-26,20.879998999999998
2019-07-29,20.77
2019-07-30,20.870001000000002
2019-07-31,20.76
2019-08-01,20.77
2019-08-02,20.700001
2019-08-05,20.32
2019-08-06,20.15
2019-08-07,20.27
2019-08-08,20.469998999999998
2019-08-09,20.280001000000002
2019-08-12,20.35
2019-08-13,20.360001
2019-08-14,20.17
2019-08-15,20.27
2019-08-16,20.440001000000002
2019-08-19,20.620001000000002
2019-08-20,20.59
2019-08-21,20.620001000000002
2019-08-22,20.540001
2019-08-23,20.370001000000002
2019-08-26,20.440001000000002
2019-08-27,20.34
2019-08-28,20.379998999999998
2019-08-29,20.450001
2019-08-30,20.459999
2019-09-03,20.42
2019-09-04,20.450001
2019-09-05,20.549999
2019-09-06,20.51
2019-09-09,20.639999
2019-09-10,20.690001000000002
2019-09-11,20.82
2019-09-12,20.870001000000002
2019-09-13,20.91
2019-09-16,20.969998999999998
2019-09-17,21.07
2019-09-18,20.690001000000002
2019-09-19,20.709999
2019-09-20,20.77
2019-09-23,20.690001000000002
2019-09-24,20.57
2019-09-25,20.74
2019-09-26,20.75
2019-09-27,20.709999
2019-09-30,20.65
2019-10-01,20.469998999999998
2019-10-02,19.98
2019-10-03,19.98
2019-10-04,20.09
2019-10-07,20.01
2019-10-08,20.059998999999998
2019-10-09,20.08
2019-10-10,20.08
2019-10-11,20.18
2019-10-14,20.120001000000002
2019-10-15,20.190001000000002
2019-10-16,20.200001
2019-10-17,20.450001
2019-10-18,20.549999
2019-10-21,20.57
2019-10-22,20.610001
2019-10-23,20.620001000000002
2019-10-24,20.549999
2019-10-25,20.49
2019-10-28,20.530001000000002
2019-10-29,20.639999
2019-10-30,20.65
2019-10-31,20.690001000000002
2019-11-01,20.719998999999998
2019-11-04,20.700001
2019-11-05,20.709999
2019-11-06,20.709999
2019-11-07,20.530001000000002
2019-11-08,20.48
2019-11-11,20.530001000000002
2019-11-12,20.66
2019-11-13,20.559998999999998
2019-11-14,20.620001000000002
2019-11-15,20.559998999999998
2019-11-18,20.5
2019-11-19,20.549999
2019-11-20,20.549999
2019-11-21,20.4
2019-11-22,20.389999
2019-11-25,20.530001000000002
2019-11-26,20.4
2019-11-27,20.700001
2019-11-29,20.75
2019-12-02,20.5
2019-12-03,20.469998999999998
2019-12-04,20.49
2019-12-05,20.49
2019-12-06,20.540001
2019-12-09,20.67
2019-12-10,20.709999
2019-12-11,20.719998999999998
2019-12-12,20.790001
2019-12-13,20.790001
2019-12-16,20.99
2019-12-17,21.18
2019-12-18,20.83
2019-12-19,20.85
2019-12-20,20.9
2019-12-23,20.809998999999998
2019-12-24,20.870001000000002
2019-12-26,20.790001
2019-12-27,20.690001000000002
2019-12-30,20.68
2019-12-31,20.620001000000002
2020-01-02,20.559998999999998
2020-01-03,20.65
2020-01-06,20.76
2020-01-07,20.67
2020-01-08,20.67
2020-01-09,20.700001
2020-01-10,20.67
2020-01-13,20.83
2020-01-14,20.85
2020-01-15,20.799999
2020-01-16,20.799999
2020-01-17,20.780001000000002
2020-01-21,20.76
2020-01-22,20.91
2020-01-23,20.85
2020-01-24,20.65
2020-01-27,20.530001000000002
2020-01-28,20.6
2020-01-29,20.639999
2020-01-30,20.67
2020-01-31,20.549999
2020-02-03,20.959999
2020-02-04,20.950001
2020-02-05,21.07
2020-02-06,21.120001000000002
2020-02-07,21.15
2020-02-10,21.129998999999998
2020-02-11,21.059998999999998
2020-02-12,21.0
2020-02-13,21.07
2020-02-14,20.959999
2020-02-18,20.870001000000002
2020-02-19,20.85
2020-02-20,21.120001000000002
2020-02-21,19.85
2020-02-24,19.950001
2020-02-25,19.459999
2020-02-26,19.370001000000002
2020-02-27,19.17
2020-02-28,18.67
2020-03-02,19.370001000000002
2020-03-03,19.309998999999998
2020-03-04,19.459999
2020-03-05,19.370001000000002
2020-03-06,18.780001000000002
2020-03-09,17.24
2020-03-10,16.99
2020-03-11,16.860001
2020-03-12,14.23
2020-03-13,14.68
2020-03-16,12.95
2020-03-17,12.2
2020-03-18,7.55
2020-03-19,10.85
2020-03-20,9.77
2020-03-23,8.28
2020-03-24,10.32
2020-03-25,10.62
2020-03-26,11.61
2020-03-27,11.35
2020-03-30,10.54
2020-03-31,11.64
2020-04-01,11.03
2020-04-02,11.37
2020-04-03,11.19
2020-04-06,12.37
2020-04-07,13.13
2020-04-08,13.53
2020-04-09,13.92
2020-04-13,14.22
2020-04-14,14.63
2020-04-15,14.27
2020-04-16,14.0
2020-04-17,14.29
2020-04-20,13.39
2020-04-21,13.29
2020-04-22,12.83
2020-04-23,12.98
2020-04-24,13.87
2020-04-27,14.5
2020-04-28,13.84
2020-04-29,14.65
2020-04-30,15.06
2020-05-01,14.64
2020-05-04,14.47
2020-05-05,14.19
2020-05-06,14.3
2020-05-07,14.61
2020-05-08,15.07
