Date,BCE
2003-03-07,18.33
2003-03-10,18.200001
2003-03-11,18.280001000000002
2003-03-12,18.25
2003-03-13,18.17
2003-03-14,18.200001
2003-03-17,18.379998999999998
2003-03-18,18.799999
2003-03-19,18.870001000000002
2003-03-20,18.73
2003-03-21,18.84
2003-03-24,18.48
2003-03-25,18.49
2003-03-26,18.49
2003-03-27,18.610001
2003-03-28,18.629998999999998
2003-03-31,18.32
2003-04-01,18.639999
2003-04-02,19.049999
2003-04-03,19.299999
2003-04-04,19.280001000000002
2003-04-07,19.219998999999998
2003-04-08,19.469998999999998
2003-04-09,19.040001
2003-04-10,19.129998999999998
2003-04-11,19.27
2003-04-14,19.34
2003-04-15,19.51
2003-04-16,19.389999
2003-04-17,19.41
2003-04-21,19.389999
2003-04-22,19.49
2003-04-23,19.610001
2003-04-24,19.389999
2003-04-25,19.620001000000002
2003-04-28,19.76
2003-04-29,19.860001
2003-04-30,19.82
2003-05-01,19.790001
2003-05-02,20.02
2003-05-05,20.059998999999998
2003-05-06,20.43
2003-05-07,20.27
2003-05-08,20.16
2003-05-09,20.110001
2003-05-12,20.4
2003-05-13,20.43
2003-05-14,20.639999
2003-05-15,20.440001000000002
2003-05-16,20.68
2003-05-19,20.48
2003-05-20,20.83
2003-05-21,20.85
2003-05-22,21.129998999999998
2003-05-23,21.200001
2003-05-27,21.530001000000002
2003-05-28,21.5
2003-05-29,21.75
2003-05-30,22.02
2003-06-02,22.35
2003-06-03,22.299999
2003-06-04,22.379998999999998
2003-06-05,22.52
2003-06-06,22.49
2003-06-09,22.34
2003-06-10,22.66
2003-06-11,22.98
2003-06-12,22.83
2003-06-13,22.73
2003-06-16,23.030001000000002
2003-06-17,23.139999
2003-06-18,23.48
2003-06-19,23.549999
2003-06-20,23.200001
2003-06-23,22.870001000000002
2003-06-24,22.9
2003-06-25,22.57
2003-06-26,22.610001
2003-06-27,22.85
2003-06-30,23.110001
2003-07-01,23.02
2003-07-02,23.190001000000002
2003-07-03,23.27
2003-07-07,23.41
2003-07-08,22.950001
2003-07-09,22.75
2003-07-10,22.440001000000002
2003-07-11,22.469998999999998
2003-07-14,22.700001
2003-07-15,22.32
2003-07-16,22.18
2003-07-17,21.690001000000002
2003-07-18,21.76
2003-07-21,21.57
2003-07-22,21.959999
2003-07-23,21.940001000000002
2003-07-24,22.02
2003-07-25,22.620001000000002
2003-07-28,22.709999
2003-07-29,23.280001000000002
2003-07-30,22.6
2003-07-31,22.200001
2003-08-01,22.110001
2003-08-04,22.34
2003-08-05,21.870001000000002
2003-08-06,21.690001000000002
2003-08-07,21.59
2003-08-08,21.549999
2003-08-11,22.110001
2003-08-12,22.25
2003-08-13,22.24
2003-08-14,22.07
2003-08-15,22.110001
2003-08-18,21.950001
2003-08-19,21.99
2003-08-20,21.66
2003-08-21,21.6
2003-08-22,21.51
2003-08-25,21.57
2003-08-26,21.77
2003-08-27,21.700001
2003-08-28,21.76
2003-08-29,21.700001
2003-09-02,21.780001000000002
2003-09-03,21.959999
2003-09-04,21.98
2003-09-05,22.15
2003-09-08,22.09
2003-09-09,22.07
2003-09-10,22.15
2003-09-11,21.870001000000002
2003-09-12,21.99
2003-09-15,21.93
2003-09-16,21.879998999999998
2003-09-17,21.950001
2003-09-18,22.040001
2003-09-19,22.25
2003-09-22,22.25
2003-09-23,22.02
2003-09-24,21.83
2003-09-25,21.5
2003-09-26,21.610001
2003-09-29,21.549999
2003-09-30,21.85
2003-10-01,21.549999
2003-10-02,21.540001
2003-10-03,21.57
2003-10-06,21.549999
2003-10-07,21.49
2003-10-08,21.4
2003-10-09,21.360001
2003-10-10,21.91
2003-10-13,21.700001
2003-10-14,21.85
2003-10-15,21.84
2003-10-16,22.360001
2003-10-17,22.5
2003-10-20,22.51
2003-10-21,22.110001
2003-10-22,22.299999
2003-10-23,21.75
2003-10-24,22.030001000000002
2003-10-27,22.02
2003-10-28,22.1
2003-10-29,22.43
2003-10-30,22.620001000000002
2003-10-31,22.610001
2003-11-03,22.27
2003-11-04,22.42
2003-11-05,22.27
2003-11-06,22.15
2003-11-07,22.299999
2003-11-10,22.440001000000002
2003-11-11,22.33
2003-11-12,22.52
2003-11-13,22.469998999999998
2003-11-14,22.32
2003-11-17,22.299999
2003-11-18,22.290001
2003-11-19,22.26
2003-11-20,22.540001
2003-11-21,22.549999
2003-11-24,22.450001
2003-11-25,22.49
2003-11-26,22.290001
2003-11-28,22.370001000000002
2003-12-01,22.1
2003-12-02,22.129998999999998
2003-12-03,22.299999
2003-12-04,22.32
2003-12-05,22.530001000000002
2003-12-08,22.77
2003-12-09,22.77
2003-12-10,22.67
2003-12-11,22.280001000000002
2003-12-12,22.23
2003-12-15,21.950001
2003-12-16,22.1
2003-12-17,21.950001
2003-12-18,21.700001
2003-12-19,21.59
2003-12-22,21.48
2003-12-23,21.6
2003-12-24,21.73
2003-12-26,21.700001
2003-12-29,21.950001
2003-12-30,22.26
2003-12-31,22.360001
2004-01-02,22.57
2004-01-05,22.85
2004-01-06,23.030001000000002
2004-01-07,22.5
2004-01-08,22.629998999999998
2004-01-09,22.540001
2004-01-12,22.59
2004-01-13,22.51
2004-01-14,22.379998999999998
2004-01-15,22.389999
2004-01-16,22.450001
2004-01-20,22.610001
2004-01-21,23.08
2004-01-22,23.15
2004-01-23,22.799999
2004-01-26,22.67
2004-01-27,22.73
2004-01-28,22.52
2004-01-29,22.450001
2004-01-30,22.26
2004-02-02,22.18
2004-02-03,22.309998999999998
2004-02-04,21.959999
2004-02-05,21.75
2004-02-06,22.08
2004-02-09,21.92
2004-02-10,22.049999
2004-02-11,22.049999
2004-02-12,22.0
2004-02-13,21.860001
2004-02-17,22.049999
2004-02-18,21.799999
2004-02-19,21.59
2004-02-20,21.42
2004-02-23,21.4
2004-02-24,21.719998999999998
2004-02-25,21.889999
2004-02-26,21.68
2004-02-27,21.879998999999998
2004-03-01,21.780001000000002
2004-03-02,21.559998999999998
2004-03-03,21.76
2004-03-04,21.74
2004-03-05,22.030001000000002
2004-03-08,21.969998999999998
2004-03-09,21.93
2004-03-10,22.01
2004-03-11,21.6
2004-03-12,21.52
2004-03-15,21.219998999999998
2004-03-16,21.4
2004-03-17,21.280001000000002
2004-03-18,21.24
2004-03-19,21.1
2004-03-22,20.93
2004-03-23,20.84
2004-03-24,20.59
2004-03-25,21.0
2004-03-26,21.15
2004-03-29,21.01
2004-03-30,21.0
2004-03-31,21.030001000000002
2004-04-01,21.110001
2004-04-02,21.549999
2004-04-05,21.9
2004-04-06,21.75
2004-04-07,21.370001000000002
2004-04-08,21.07
2004-04-12,20.9
2004-04-13,20.73
2004-04-14,20.48
2004-04-15,20.5
2004-04-16,20.66
2004-04-19,20.639999
2004-04-20,20.49
2004-04-21,20.52
2004-04-22,20.530001000000002
2004-04-23,20.49
2004-04-26,20.32
2004-04-27,19.969998999999998
2004-04-28,19.42
2004-04-29,19.58
2004-04-30,19.940001000000002
2004-05-03,19.700001
2004-05-04,20.190001000000002
2004-05-05,20.35
2004-05-06,20.41
2004-05-07,19.93
2004-05-10,19.4
2004-05-11,19.35
2004-05-12,19.110001
2004-05-13,19.27
2004-05-14,19.639999
2004-05-17,19.43
2004-05-18,19.25
2004-05-19,19.469998999999998
2004-05-20,19.459999
2004-05-21,19.450001
2004-05-24,19.469998999999998
2004-05-25,19.57
2004-05-26,19.51
2004-05-27,20.01
2004-05-28,19.9
2004-06-01,19.85
2004-06-02,19.92
2004-06-03,20.049999
2004-06-04,20.0
2004-06-07,20.08
2004-06-08,20.0
2004-06-09,19.77
2004-06-10,19.860001
2004-06-14,18.969998999999998
2004-06-15,19.08
2004-06-16,18.719998999999998
2004-06-17,18.82
2004-06-18,18.98
2004-06-21,19.200001
2004-06-22,19.379998999999998
2004-06-23,19.49
2004-06-24,19.52
2004-06-25,19.57
2004-06-28,19.639999
2004-06-29,19.950001
2004-06-30,20.040001
2004-07-01,19.639999
2004-07-02,19.9
2004-07-06,19.889999
2004-07-07,19.83
2004-07-08,19.75
2004-07-09,20.0
2004-07-12,20.07
2004-07-13,20.190001000000002
2004-07-14,20.200001
2004-07-15,19.799999
2004-07-16,19.799999
2004-07-19,19.969998999999998
2004-07-20,19.870001000000002
2004-07-21,20.0
2004-07-22,20.290001
2004-07-23,20.23
2004-07-26,19.66
2004-07-27,19.98
2004-07-28,20.25
2004-07-29,21.07
2004-07-30,20.969998999999998
2004-08-02,21.0
2004-08-03,21.129998999999998
2004-08-04,21.25
2004-08-05,20.629998999999998
2004-08-06,20.52
2004-08-09,20.58
2004-08-10,20.77
2004-08-11,20.58
2004-08-12,20.58
2004-08-13,21.0
2004-08-16,20.879998999999998
2004-08-17,20.93
2004-08-18,20.74
2004-08-19,20.99
2004-08-20,21.33
2004-08-23,21.07
2004-08-24,21.200001
2004-08-25,21.23
2004-08-26,20.93
2004-08-27,20.65
2004-08-30,20.549999
2004-08-31,20.82
2004-09-01,21.120001000000002
2004-09-02,21.15
2004-09-03,21.15
2004-09-07,22.08
2004-09-08,21.860001
2004-09-09,22.15
2004-09-10,22.1
2004-09-13,21.77
2004-09-14,21.629998999999998
2004-09-15,21.530001000000002
2004-09-16,21.74
2004-09-17,21.92
2004-09-20,21.790001
2004-09-21,22.01
2004-09-22,22.15
2004-09-23,22.07
2004-09-24,22.309998999999998
2004-09-27,21.98
2004-09-28,22.01
2004-09-29,21.67
2004-09-30,21.65
2004-10-01,22.0
2004-10-04,22.190001000000002
2004-10-05,22.08
2004-10-06,22.09
2004-10-07,21.92
2004-10-08,22.1
2004-10-11,22.110001
2004-10-12,21.93
2004-10-13,22.16
2004-10-14,22.219998999999998
2004-10-15,22.5
2004-10-18,22.639999
2004-10-19,22.469998999999998
2004-10-20,22.9
2004-10-21,22.700001
2004-10-22,22.99
2004-10-25,22.98
2004-10-26,23.049999
2004-10-27,22.98
2004-10-28,23.299999
2004-10-29,23.219998999999998
2004-11-01,23.049999
2004-11-02,23.040001
2004-11-03,23.139999
2004-11-04,23.040001
2004-11-05,23.139999
2004-11-08,23.049999
2004-11-09,23.059998999999998
2004-11-10,23.469998999999998
2004-11-11,23.6
2004-11-12,23.940001000000002
2004-11-15,24.110001
2004-11-16,24.15
2004-11-17,24.309998999999998
2004-11-18,24.139999
2004-11-19,23.959999
2004-11-22,24.17
2004-11-23,24.41
2004-11-24,24.559998999999998
2004-11-26,24.6
2004-11-29,24.32
2004-11-30,24.25
2004-12-01,24.08
2004-12-02,23.559998999999998
2004-12-03,23.950001
2004-12-06,23.58
2004-12-07,23.26
2004-12-08,23.299999
2004-12-09,23.33
2004-12-10,23.360001
2004-12-13,23.129998999999998
2004-12-14,23.309998999999998
2004-12-15,23.969998999999998
2004-12-16,23.52
2004-12-17,23.719998999999998
2004-12-20,23.6
2004-12-21,23.610001
2004-12-22,23.459999
2004-12-23,23.469998999999998
2004-12-27,23.639999
2004-12-28,23.48
2004-12-29,23.9
2004-12-30,24.1
2004-12-31,24.129998999999998
2005-01-03,23.85
2005-01-04,23.75
2005-01-05,23.809998999999998
2005-01-06,24.25
2005-01-07,24.139999
2005-01-10,24.25
2005-01-11,24.5
2005-01-12,24.77
2005-01-13,24.950001
2005-01-14,24.58
2005-01-18,24.190001000000002
2005-01-19,24.08
2005-01-20,24.120001000000002
2005-01-21,24.41
2005-01-24,24.120001000000002
2005-01-25,23.82
2005-01-26,24.07
2005-01-27,23.969998999999998
2005-01-28,23.74
2005-01-31,23.84
2005-02-01,23.639999
2005-02-02,23.530001000000002
2005-02-03,23.309998999999998
2005-02-04,23.219998999999998
2005-02-07,23.280001000000002
2005-02-08,23.549999
2005-02-09,23.73
2005-02-10,23.9
2005-02-11,23.66
2005-02-14,23.85
2005-02-15,23.82
2005-02-16,23.77
2005-02-17,23.790001
2005-02-18,23.75
2005-02-22,24.07
2005-02-23,23.889999
2005-02-24,23.620001000000002
2005-02-25,23.639999
2005-02-28,23.440001000000002
2005-03-01,23.77
2005-03-02,24.129998999999998
2005-03-03,23.52
2005-03-04,23.83
2005-03-07,24.01
2005-03-08,24.4
2005-03-09,24.65
2005-03-10,24.719998999999998
2005-03-11,24.4
2005-03-14,24.42
2005-03-15,24.48
2005-03-16,24.809998999999998
2005-03-17,24.85
2005-03-18,24.9
2005-03-21,24.68
2005-03-22,24.83
2005-03-23,24.59
2005-03-24,24.6
2005-03-28,24.549999
2005-03-29,24.67
2005-03-30,24.6
2005-03-31,24.99
2005-04-01,24.700001
2005-04-04,24.77
2005-04-05,24.91
2005-04-06,24.58
2005-04-07,24.450001
2005-04-08,24.43
2005-04-11,24.469998999999998
2005-04-12,24.549999
2005-04-13,24.280001000000002
2005-04-14,24.370001000000002
2005-04-15,24.030001000000002
2005-04-18,23.99
2005-04-19,24.219998999999998
2005-04-20,24.15
2005-04-21,24.299999
2005-04-22,24.360001
2005-04-25,24.280001000000002
2005-04-26,24.07
2005-04-27,24.049999
2005-04-28,23.98
2005-04-29,24.059998999999998
2005-05-02,23.860001
2005-05-03,24.049999
2005-05-04,24.08
2005-05-05,24.08
2005-05-06,23.93
2005-05-09,24.07
2005-05-10,23.66
2005-05-11,23.219998999999998
2005-05-12,23.26
2005-05-13,22.780001000000002
2005-05-16,22.709999
2005-05-17,22.809998999999998
2005-05-18,22.74
2005-05-19,22.940001000000002
2005-05-20,22.950001
2005-05-23,22.969998999999998
2005-05-24,22.959999
2005-05-25,22.9
2005-05-26,22.85
2005-05-27,23.0
2005-05-31,23.0
2005-06-01,22.91
2005-06-02,22.73
2005-06-03,23.040001
2005-06-06,23.110001
2005-06-07,23.370001000000002
2005-06-08,23.26
2005-06-09,23.620001000000002
2005-06-10,23.620001000000002
2005-06-13,23.280001000000002
2005-06-14,23.18
2005-06-15,23.450001
2005-06-16,23.59
2005-06-17,23.58
2005-06-20,23.610001
2005-06-21,23.700001
2005-06-22,23.629998999999998
2005-06-23,23.809998999999998
2005-06-24,23.85
2005-06-27,23.700001
2005-06-28,23.83
2005-06-29,23.92
2005-06-30,23.68
2005-07-01,23.879998999999998
2005-07-05,23.389999
2005-07-06,23.629998999999998
2005-07-07,23.75
2005-07-08,24.07
2005-07-11,24.200001
2005-07-12,24.459999
2005-07-13,24.18
2005-07-14,24.23
2005-07-15,24.18
2005-07-18,24.23
2005-07-19,24.57
2005-07-20,24.5
2005-07-21,24.41
2005-07-22,24.530001000000002
2005-07-25,24.299999
2005-07-26,24.07
2005-07-27,24.27
2005-07-28,24.18
2005-07-29,24.16
2005-08-01,24.4
2005-08-02,24.809998999999998
2005-08-03,24.790001
2005-08-04,25.0
2005-08-05,25.02
2005-08-08,25.219998999999998
2005-08-09,25.43
2005-08-10,25.469998999999998
2005-08-11,25.889999
2005-08-12,25.6
2005-08-15,25.620001000000002
2005-08-16,25.610001
2005-08-17,25.389999
2005-08-18,24.950001
2005-08-19,25.209999
2005-08-22,25.370001000000002
2005-08-23,25.309998999999998
2005-08-24,25.309998999999998
2005-08-25,25.51
2005-08-26,25.23
2005-08-29,25.23
2005-08-30,25.41
2005-08-31,26.200001
2005-09-01,26.440001000000002
2005-09-02,26.59
2005-09-06,26.629998999999998
2005-09-07,26.879998999999998
2005-09-08,27.24
2005-09-09,27.360001
2005-09-12,27.389999
2005-09-13,27.110001
2005-09-14,26.98
2005-09-15,27.209999
2005-09-16,27.459999
2005-09-19,28.190001000000002
2005-09-20,26.700001
2005-09-21,26.389999
2005-09-22,26.620001000000002
2005-09-23,27.129998999999998
2005-09-26,27.200001
2005-09-27,27.17
2005-09-28,26.77
2005-09-29,26.99
2005-09-30,27.440001000000002
2005-10-03,27.139999
2005-10-04,26.99
2005-10-05,26.35
2005-10-06,25.99
2005-10-07,26.200001
2005-10-10,26.07
2005-10-11,26.0
2005-10-12,26.18
2005-10-13,25.83
2005-10-14,25.83
2005-10-17,25.67
2005-10-18,24.91
2005-10-19,25.17
2005-10-20,24.76
2005-10-21,24.42
2005-10-24,24.52
2005-10-25,24.76
2005-10-26,24.91
2005-10-27,24.67
2005-10-28,24.530001000000002
2005-10-31,24.75
2005-11-01,24.049999
2005-11-02,23.459999
2005-11-03,23.35
2005-11-04,23.440001000000002
2005-11-07,23.15
2005-11-08,23.059998999999998
2005-11-09,23.23
2005-11-10,23.0
2005-11-11,22.92
2005-11-14,22.879998999999998
2005-11-15,22.82
2005-11-16,22.65
2005-11-17,22.809998999999998
2005-11-18,22.719998999999998
2005-11-21,22.48
2005-11-22,22.629998999999998
2005-11-23,23.799999
2005-11-25,24.959999
2005-11-28,24.34
2005-11-29,24.07
2005-11-30,23.719998999999998
2005-12-01,24.26
2005-12-02,24.09
2005-12-05,23.85
2005-12-06,23.67
2005-12-07,23.83
2005-12-08,23.57
2005-12-09,23.68
2005-12-12,23.68
2005-12-13,23.280001000000002
2005-12-14,23.469998999999998
2005-12-15,23.290001
2005-12-16,23.629998999999998
2005-12-19,23.700001
2005-12-20,23.639999
2005-12-21,23.76
2005-12-22,23.700001
2005-12-23,23.629998999999998
2005-12-27,23.6
2005-12-28,23.91
2005-12-29,24.0
2005-12-30,23.950001
2006-01-03,24.16
2006-01-04,24.379998999999998
2006-01-05,23.860001
2006-01-06,24.07
2006-01-09,23.870001000000002
2006-01-10,23.9
2006-01-11,24.610001
2006-01-12,24.709999
2006-01-13,24.610001
2006-01-17,24.030001000000002
2006-01-18,23.49
2006-01-19,23.809998999999998
2006-01-20,23.959999
2006-01-23,23.940001000000002
2006-01-24,23.84
2006-01-25,23.799999
2006-01-26,23.879998999999998
2006-01-27,23.85
2006-01-30,23.91
2006-01-31,24.209999
2006-02-01,24.610001
2006-02-02,23.809998999999998
2006-02-03,23.780001000000002
2006-02-06,23.77
2006-02-07,23.77
2006-02-08,23.85
2006-02-09,23.799999
2006-02-10,23.74
2006-02-13,23.58
2006-02-14,23.59
2006-02-15,23.469998999999998
2006-02-16,23.469998999999998
2006-02-17,23.629998999999998
2006-02-21,23.379998999999998
2006-02-22,23.48
2006-02-23,23.450001
2006-02-24,23.42
2006-02-27,23.950001
2006-02-28,24.26
2006-03-01,24.049999
2006-03-02,24.139999
2006-03-03,24.280001000000002
2006-03-06,24.219998999999998
2006-03-07,24.440001000000002
2006-03-08,24.83
2006-03-09,24.83
2006-03-10,24.879998999999998
2006-03-13,24.610001
2006-03-14,24.469998999999998
2006-03-15,24.48
2006-03-16,24.879998999999998
2006-03-17,24.74
2006-03-20,24.77
2006-03-21,24.76
2006-03-22,24.690001000000002
2006-03-23,24.35
2006-03-24,24.42
2006-03-27,24.200001
2006-03-28,24.08
2006-03-29,24.32
2006-03-30,24.41
2006-03-31,24.059998999999998
2006-04-03,23.879998999999998
2006-04-04,23.99
2006-04-05,24.5
2006-04-06,24.690001000000002
2006-04-07,24.309998999999998
2006-04-10,24.549999
2006-04-11,24.65
2006-04-12,24.43
2006-04-13,24.6
2006-04-17,24.68
2006-04-18,24.66
2006-04-19,24.629998999999998
2006-04-20,24.4
2006-04-21,24.530001000000002
2006-04-24,24.690001000000002
2006-04-25,24.870001000000002
2006-04-26,24.809998999999998
2006-04-27,24.91
2006-04-28,24.719998999999998
2006-05-01,24.75
2006-05-02,24.940001000000002
2006-05-03,24.629998999999998
2006-05-04,24.35
2006-05-05,24.309998999999998
2006-05-08,24.32
2006-05-09,24.49
2006-05-10,24.530001000000002
2006-05-11,24.1
2006-05-12,23.959999
2006-05-15,24.110001
2006-05-16,24.07
2006-05-17,23.620001000000002
2006-05-18,23.68
2006-05-19,23.879998999999998
2006-05-22,23.610001
2006-05-23,23.51
2006-05-24,23.450001
2006-05-25,23.84
2006-05-26,23.889999
2006-05-30,24.25
2006-05-31,24.24
2006-06-01,24.389999
2006-06-02,24.559998999999998
2006-06-05,24.440001000000002
2006-06-06,24.709999
2006-06-07,24.719998999999998
2006-06-08,24.530001000000002
2006-06-09,24.889999
2006-06-12,25.190001000000002
2006-06-13,24.110001
2006-06-14,23.879998999999998
2006-06-15,23.84
2006-06-16,23.469998999999998
2006-06-19,23.860001
2006-06-20,23.99
2006-06-21,23.870001000000002
2006-06-22,23.52
2006-06-23,23.52
2006-06-26,23.379998999999998
2006-06-27,23.459999
2006-06-28,23.24
2006-06-29,23.549999
2006-06-30,23.65
2006-07-03,24.01
2006-07-05,23.48
2006-07-06,23.540001
2006-07-07,23.6
2006-07-10,23.43
2006-07-11,23.459999
2006-07-12,23.139999
2006-07-13,23.15
2006-07-14,23.35
2006-07-17,23.139999
2006-07-18,23.200001
2006-07-19,23.1
2006-07-20,22.809998999999998
2006-07-21,22.52
2006-07-24,22.76
2006-07-25,22.5
2006-07-26,22.85
2006-07-27,23.030001000000002
2006-07-28,23.32
2006-07-31,22.84
2006-08-01,22.959999
2006-08-02,22.76
2006-08-03,23.01
2006-08-04,23.139999
2006-08-07,23.68
2006-08-08,23.440001000000002
2006-08-09,24.040001
2006-08-10,23.709999
2006-08-11,23.75
2006-08-14,23.809998999999998
2006-08-15,24.48
2006-08-16,24.51
2006-08-17,24.540001
2006-08-18,24.41
2006-08-21,24.42
2006-08-22,24.450001
2006-08-23,24.690001000000002
2006-08-24,24.690001000000002
2006-08-25,24.9
2006-08-28,25.120001000000002
2006-08-29,24.959999
2006-08-30,25.129998999999998
2006-08-31,24.99
2006-09-01,24.73
2006-09-05,24.74
2006-09-06,24.58
2006-09-07,24.629998999999998
2006-09-08,24.450001
2006-09-11,26.450001
2006-09-12,27.4
2006-09-13,26.68
2006-09-14,26.540001
2006-09-15,26.379998999999998
2006-09-18,26.450001
2006-09-19,26.450001
2006-09-20,26.82
2006-09-21,27.42
2006-09-22,27.459999
2006-09-25,27.459999
2006-09-26,27.290001
2006-09-27,27.370001000000002
2006-09-28,27.25
2006-09-29,27.09
2006-10-02,27.66
2006-10-03,27.950001
2006-10-04,28.15
2006-10-05,28.040001
2006-10-06,27.93
2006-10-09,27.860001
2006-10-10,27.860001
2006-10-11,29.030001000000002
2006-10-12,28.059998999999998
2006-10-13,28.780001000000002
2006-10-16,28.450001
2006-10-17,28.120001000000002
2006-10-18,27.75
2006-10-19,27.6
2006-10-20,27.690001000000002
2006-10-23,27.790001
2006-10-24,28.139999
2006-10-25,28.049999
2006-10-26,28.360001
2006-10-27,27.99
2006-10-30,28.09
2006-10-31,28.280001000000002
2006-11-01,24.82
2006-11-02,24.35
2006-11-03,24.51
2006-11-06,24.620001000000002
2006-11-07,24.719998999999998
2006-11-08,24.700001
2006-11-09,24.459999
2006-11-10,24.299999
2006-11-13,23.99
2006-11-14,23.700001
2006-11-15,23.790001
2006-11-16,23.950001
2006-11-17,23.82
2006-11-20,23.77
2006-11-21,23.83
2006-11-22,23.91
2006-11-24,24.360001
2006-11-27,24.73
2006-11-28,24.77
2006-11-29,24.77
2006-11-30,24.59
2006-12-01,24.459999
2006-12-04,24.620001000000002
2006-12-05,24.860001
2006-12-06,24.92
2006-12-07,25.190001000000002
2006-12-08,25.110001
2006-12-11,25.23
2006-12-12,26.360001
2006-12-13,25.700001
2006-12-14,26.01
2006-12-15,25.92
2006-12-18,26.48
2006-12-19,26.67
2006-12-20,27.0
2006-12-21,26.280001000000002
2006-12-22,26.43
2006-12-26,26.709999
2006-12-27,26.639999
2006-12-28,26.950001
2006-12-29,27.0
2007-01-03,26.469998999999998
2007-01-04,26.379998999999998
2007-01-05,25.83
2007-01-08,25.690001000000002
2007-01-09,25.700001
2007-01-10,25.629998999999998
2007-01-11,25.51
2007-01-12,25.58
2007-01-16,25.370001000000002
2007-01-17,25.35
2007-01-18,24.969998999999998
2007-01-19,25.02
2007-01-22,24.700001
2007-01-23,24.65
2007-01-24,25.25
2007-01-25,25.57
2007-01-26,25.889999
2007-01-29,25.6
2007-01-30,26.049999
2007-01-31,26.26
2007-02-01,26.49
2007-02-02,25.99
2007-02-05,26.120001000000002
2007-02-06,26.469998999999998
2007-02-07,25.59
2007-02-08,25.51
2007-02-09,25.82
2007-02-12,25.700001
2007-02-13,26.23
2007-02-14,26.76
2007-02-15,27.24
2007-02-16,27.290001
2007-02-20,27.15
2007-02-21,27.25
2007-02-22,26.93
2007-02-23,27.18
2007-02-26,27.07
2007-02-27,26.33
2007-02-28,26.219998999999998
2007-03-01,25.84
2007-03-02,25.65
2007-03-05,25.559998999999998
2007-03-06,26.15
2007-03-07,26.23
2007-03-08,26.030001000000002
2007-03-09,26.26
2007-03-12,26.299999
2007-03-13,25.65
2007-03-14,25.57
2007-03-15,25.67
2007-03-16,25.629998999999998
2007-03-19,25.969998999999998
2007-03-20,26.450001
2007-03-21,26.73
2007-03-22,26.280001000000002
2007-03-23,26.17
2007-03-26,25.9
2007-03-27,25.99
2007-03-28,26.01
2007-03-29,27.66
2007-03-30,28.280001000000002
2007-04-02,28.15
2007-04-03,28.190001000000002
2007-04-04,28.389999
2007-04-05,28.67
2007-04-09,28.23
2007-04-10,29.889999
2007-04-11,30.379998999999998
2007-04-12,30.73
2007-04-13,30.67
2007-04-16,32.07
2007-04-17,34.099998
2007-04-18,34.049999
2007-04-19,34.060001
2007-04-20,35.450001
2007-04-23,35.25
2007-04-24,35.029999
2007-04-25,35.119999
2007-04-26,34.580002
2007-04-27,34.740002000000004
2007-04-30,33.75
2007-05-01,33.709998999999996
2007-05-02,33.880001
2007-05-03,33.869999
2007-05-04,33.880001
2007-05-07,34.0
2007-05-08,33.919998
2007-05-09,33.650002
2007-05-10,33.59
2007-05-11,33.48
2007-05-14,33.41
2007-05-15,33.720001
2007-05-16,33.59
2007-05-17,34.459998999999996
2007-05-18,35.630001
2007-05-21,36.040001000000004
2007-05-22,35.700001
2007-05-23,36.360001000000004
2007-05-24,36.259997999999996
2007-05-25,36.610001000000004
2007-05-29,36.830002
2007-05-30,36.82
2007-05-31,36.900002
2007-06-01,37.439999
2007-06-04,36.91
2007-06-05,36.970001
2007-06-06,37.5
2007-06-07,36.990002000000004
2007-06-08,37.299999
2007-06-11,37.639998999999996
2007-06-12,37.099998
2007-06-13,36.830002
2007-06-14,36.419998
2007-06-15,36.75
2007-06-18,36.740002000000004
2007-06-19,36.990002000000004
2007-06-20,36.77
2007-06-21,37.889998999999996
2007-06-22,37.669998
2007-06-25,38.040001000000004
2007-06-26,36.860001000000004
2007-06-27,37.029999
2007-06-28,37.450001
2007-06-29,37.790001000000004
2007-07-02,39.450001
2007-07-03,39.0
2007-07-05,39.330002
2007-07-06,39.84
2007-07-09,39.700001
2007-07-10,39.419998
2007-07-11,39.290001000000004
2007-07-12,39.450001
2007-07-13,39.369999
2007-07-16,39.119999
2007-07-17,39.389998999999996
2007-07-18,39.610001000000004
2007-07-19,39.599998
2007-07-20,39.32
2007-07-23,39.18
2007-07-24,38.950001
2007-07-25,38.779999
2007-07-26,38.400002
2007-07-27,37.700001
2007-07-30,37.580002
2007-07-31,37.84
2007-08-01,37.720001
2007-08-02,38.43
2007-08-03,37.459998999999996
2007-08-06,37.259997999999996
2007-08-07,37.09
2007-08-08,37.57
2007-08-09,37.009997999999996
2007-08-10,36.880001
2007-08-13,37.0
2007-08-14,36.360001000000004
2007-08-15,36.009997999999996
2007-08-16,35.330002
2007-08-17,36.389998999999996
2007-08-20,37.009997999999996
2007-08-21,37.48
2007-08-22,37.59
2007-08-23,37.630001
2007-08-24,38.029999
2007-08-27,37.799999
2007-08-28,37.360001000000004
2007-08-29,37.830002
2007-08-30,37.84
2007-08-31,38.200001
2007-09-04,38.400002
2007-09-05,38.490002000000004
2007-09-06,38.810001
2007-09-07,38.75
2007-09-10,38.880001
2007-09-11,39.220001
2007-09-12,39.060001
2007-09-13,39.130001
2007-09-14,39.040001000000004
2007-09-17,38.98
2007-09-18,39.939999
2007-09-19,39.970001
2007-09-20,40.009997999999996
2007-09-21,40.099998
2007-09-24,40.02
2007-09-25,40.099998
2007-09-26,39.959998999999996
