Date,NCR
2006-05-16,38.849998
2006-05-17,38.290001000000004
2006-05-18,38.759997999999996
2006-05-19,39.189999
2006-05-22,38.490002000000004
2006-05-23,38.709998999999996
2006-05-24,39.560001
2006-05-25,39.720001
2006-05-26,39.57
2006-05-30,38.439999
2006-05-31,39.080002
2006-06-01,38.669998
2006-06-02,38.580002
2006-06-05,38.189999
2006-06-06,37.34
2006-06-07,36.810001
2006-06-08,36.419998
2006-06-09,36.310001
2006-06-12,35.509997999999996
2006-06-13,35.459998999999996
2006-06-14,34.98
2006-06-15,35.450001
2006-06-16,35.529999
2006-06-19,35.009997999999996
2006-06-20,35.200001
2006-06-21,35.93
2006-06-22,35.98
2006-06-23,35.669998
2006-06-26,35.439999
2006-06-27,34.5
2006-06-28,34.82
2006-06-29,36.619999
2006-06-30,36.639998999999996
2006-07-03,36.619999
2006-07-05,36.41
2006-07-06,36.73
2006-07-07,35.549999
2006-07-10,35.43
2006-07-11,35.939999
2006-07-12,35.52
2006-07-13,34.48
2006-07-14,33.900002
2006-07-17,33.610001000000004
2006-07-18,33.25
2006-07-19,33.5
2006-07-20,33.0
2006-07-21,32.459998999999996
2006-07-24,33.200001
2006-07-25,33.68
2006-07-26,34.630001
2006-07-27,32.68
2006-07-28,32.330002
2006-07-31,32.139998999999996
2006-08-01,31.889999
2006-08-02,32.759997999999996
2006-08-03,32.830002
2006-08-04,32.810001
2006-08-07,32.540001000000004
2006-08-08,32.759997999999996
2006-08-09,32.82
2006-08-10,32.939999
2006-08-11,32.650002
2006-08-14,33.150002
2006-08-15,33.91
2006-08-16,35.09
2006-08-17,34.919998
2006-08-18,34.959998999999996
2006-08-21,34.279999
2006-08-22,34.009997999999996
2006-08-23,33.869999
2006-08-24,33.869999
2006-08-25,33.450001
2006-08-28,34.380001
2006-08-29,34.689999
2006-08-30,34.57
2006-08-31,34.790001000000004
2006-09-01,34.689999
2006-09-05,34.799999
2006-09-06,34.130001
2006-09-07,34.599998
2006-09-08,34.610001000000004
2006-09-11,34.900002
2006-09-12,35.5
2006-09-13,35.709998999999996
2006-09-14,35.310001
2006-09-15,36.02
2006-09-18,36.27
2006-09-19,36.220001
2006-09-20,38.139998999999996
2006-09-21,38.779999
2006-09-22,38.41
2006-09-25,39.0
2006-09-26,39.150002
2006-09-27,38.830002
2006-09-28,38.950001
2006-09-29,39.48
2006-10-02,39.389998999999996
2006-10-03,38.799999
2006-10-04,39.400002
2006-10-05,39.27
2006-10-06,38.689999
2006-10-09,38.91
2006-10-10,38.959998999999996
2006-10-11,38.959998999999996
2006-10-12,39.169998
2006-10-13,39.619999
2006-10-16,40.0
2006-10-17,39.700001
2006-10-18,39.669998
2006-10-19,39.689999
2006-10-20,39.43
2006-10-23,38.700001
2006-10-24,39.110001000000004
2006-10-25,39.380001
2006-10-26,39.279999
2006-10-27,41.139998999999996
2006-10-30,41.470001
2006-10-31,41.52
2006-11-01,41.209998999999996
2006-11-02,41.200001
2006-11-03,40.93
2006-11-06,41.419998
2006-11-07,43.330002
2006-11-08,44.220001
2006-11-09,43.59
2006-11-10,43.849998
2006-11-13,44.330002
2006-11-14,44.049999
2006-11-15,44.23
2006-11-16,44.240002000000004
2006-11-17,44.25
2006-11-20,44.310001
2006-11-21,44.580002
2006-11-22,44.490002000000004
2006-11-24,44.34
2006-11-27,43.360001000000004
2006-11-28,42.689999
2006-11-29,43.07
2006-11-30,42.91
2006-12-01,42.57
2006-12-04,43.040001000000004
2006-12-05,43.099998
2006-12-06,43.040001000000004
2006-12-07,42.549999
2006-12-08,42.759997999999996
2006-12-11,42.150002
2006-12-12,41.080002
2006-12-13,40.68
2006-12-14,41.200001
2006-12-15,41.25
2006-12-18,41.639998999999996
2006-12-19,42.060001
2006-12-20,42.220001
2006-12-21,42.279999
2006-12-22,42.209998999999996
2006-12-26,42.380001
2006-12-27,42.849998
2006-12-28,42.669998
2006-12-29,42.759997999999996
2007-01-03,43.009997999999996
2007-01-04,42.560001
2007-01-05,42.400002
2007-01-08,43.790001000000004
2007-01-09,44.0
2007-01-10,43.73
2007-01-11,43.700001
2007-01-12,43.5
2007-01-16,44.619999
2007-01-17,44.919998
2007-01-18,44.380001
2007-01-19,44.349998
2007-01-22,44.830002
2007-01-23,44.459998999999996
2007-01-24,44.82
2007-01-25,45.439999
2007-01-26,45.43
2007-01-29,45.759997999999996
2007-01-30,46.41
2007-01-31,47.389998999999996
2007-02-01,46.700001
2007-02-02,46.970001
2007-02-05,47.290001000000004
2007-02-06,46.950001
2007-02-07,47.25
2007-02-08,46.93
2007-02-09,46.599998
2007-02-12,46.580002
2007-02-13,47.009997999999996
2007-02-14,47.130001
2007-02-15,47.040001000000004
2007-02-16,46.849998
2007-02-20,47.799999
2007-02-21,47.98
2007-02-22,47.990002000000004
2007-02-23,48.200001
2007-02-26,47.91
2007-02-27,46.0
2007-02-28,46.220001
2007-03-01,46.130001
2007-03-02,45.650002
2007-03-05,45.41
2007-03-06,46.110001000000004
2007-03-07,47.02
2007-03-08,47.599998
2007-03-09,47.610001000000004
2007-03-12,48.25
2007-03-13,46.950001
2007-03-14,47.77
2007-03-15,47.759997999999996
2007-03-16,47.73
2007-03-19,47.799999
2007-03-20,47.790001000000004
2007-03-21,48.73
2007-03-22,49.099998
2007-03-23,49.02
2007-03-26,49.299999
2007-03-27,48.740002000000004
2007-03-28,47.939999
2007-03-29,48.009997999999996
2007-03-30,47.77
2007-04-02,47.75
2007-04-03,48.18
2007-04-04,47.869999
2007-04-05,47.919998
2007-04-09,48.049999
2007-04-10,47.669998
2007-04-11,47.290001000000004
2007-04-12,47.290001000000004
2007-04-13,47.330002
2007-04-16,47.82
2007-04-17,47.599998
2007-04-18,47.290001000000004
2007-04-19,47.580002
2007-04-20,48.25
2007-04-23,48.779999
2007-04-24,48.849998
2007-04-25,49.799999
2007-04-26,50.25
2007-04-27,50.23
2007-04-30,50.400002
2007-05-01,50.16
2007-05-02,50.919998
2007-05-03,51.360001000000004
2007-05-04,52.119999
2007-05-07,52.240002000000004
2007-05-08,51.919998
2007-05-09,51.82
2007-05-10,50.869999
2007-05-11,51.669998
2007-05-14,51.07
2007-05-15,50.900002
2007-05-16,51.400002
2007-05-17,51.610001000000004
2007-05-18,52.23
2007-05-21,52.0
2007-05-22,51.830002
2007-05-23,52.130001
2007-05-24,51.939999
2007-05-25,52.439999
2007-05-29,52.880001
2007-05-30,53.360001000000004
2007-05-31,53.669998
2007-06-01,53.57
2007-06-04,53.73
2007-06-05,54.34
2007-06-06,52.98
2007-06-07,52.720001
2007-06-08,53.220001
2007-06-11,52.869999
2007-06-12,52.16
2007-06-13,52.880001
2007-06-14,52.939999
2007-06-15,52.650002
2007-06-18,52.66
2007-06-19,52.759997999999996
2007-06-20,52.060001
2007-06-21,52.490002000000004
2007-06-22,51.5
2007-06-25,51.16
2007-06-26,51.029999
2007-06-27,51.900002
2007-06-28,51.860001000000004
2007-06-29,52.540001000000004
2007-07-02,53.029999
2007-07-03,53.299999
2007-07-05,53.369999
2007-07-06,53.790001000000004
2007-07-09,54.119999
2007-07-10,53.130001
2007-07-11,53.290001000000004
2007-07-12,53.98
2007-07-13,53.810001
2007-07-16,53.849998
2007-07-17,54.0
2007-07-18,54.0
2007-07-19,54.93
2007-07-20,55.27
2007-07-23,55.18
2007-07-24,54.610001000000004
2007-07-25,54.669998
2007-07-26,53.060001
2007-07-27,50.790001000000004
2007-07-30,51.349998
2007-07-31,52.220001
2007-08-01,52.099998
2007-08-02,52.599998
2007-08-03,51.189999
2007-08-06,51.360001000000004
2007-08-07,51.110001000000004
2007-08-08,51.279999
2007-08-09,48.700001
2007-08-10,49.59
2007-08-13,50.610001000000004
2007-08-14,49.259997999999996
2007-08-15,47.419998
2007-08-16,47.619999
2007-08-17,48.810001
2007-08-20,48.869999
2007-08-21,49.02
2007-08-22,49.450001
2007-08-23,49.470001
2007-08-24,49.66
2007-08-27,49.830002
2007-08-28,48.689999
2007-08-29,49.25
2007-08-30,49.27
2007-08-31,49.77
2007-09-04,49.130001
2007-09-05,48.900002
2007-09-06,49.25
2007-09-07,48.880001
2007-09-10,49.700001
2007-09-11,49.709998999999996
2007-09-12,48.400002
2007-09-13,48.200001
2007-09-14,48.330002
2007-09-17,48.130001
2007-09-18,47.810001
2007-09-19,47.990002000000004
2007-09-20,48.290001000000004
2007-09-21,48.119999
2007-09-24,48.240002000000004
2007-09-25,48.139998999999996
2007-09-26,48.310001
2007-09-27,49.060001
2007-09-28,49.799999
2007-10-01,23.93
2007-10-02,24.17
2007-10-03,24.48
2007-10-04,25.1
2007-10-05,26.25
2007-10-08,26.49
2007-10-09,27.08
2007-10-10,26.690001000000002
2007-10-11,26.49
2007-10-12,26.25
2007-10-15,26.530001000000002
2007-10-16,26.280001000000002
2007-10-17,26.57
2007-10-18,26.52
2007-10-19,25.629998999999998
2007-10-22,25.75
2007-10-23,25.74
2007-10-24,25.68
2007-10-25,25.610001
2007-10-26,25.91
2007-10-29,25.58
2007-10-30,25.530001000000002
2007-10-31,27.59
2007-11-01,27.9
2007-11-02,28.309998999999998
2007-11-05,27.459999
2007-11-06,27.73
2007-11-07,27.059998999999998
2007-11-08,26.84
2007-11-09,25.809998999999998
2007-11-12,25.200001
2007-11-13,25.42
2007-11-14,25.35
2007-11-15,25.450001
2007-11-16,25.15
2007-11-19,24.549999
2007-11-20,23.43
2007-11-21,22.940001000000002
2007-11-23,22.93
2007-11-26,23.25
2007-11-27,23.530001000000002
2007-11-28,24.370001000000002
2007-11-29,24.059998999999998
2007-11-30,23.940001000000002
2007-12-03,24.16
2007-12-04,24.379998999999998
2007-12-05,24.27
2007-12-06,23.059998999999998
2007-12-07,24.41
2007-12-10,25.280001000000002
2007-12-11,24.51
2007-12-12,24.4
2007-12-13,24.25
2007-12-14,23.92
2007-12-17,23.59
2007-12-18,23.709999
2007-12-19,24.18
2007-12-20,24.440001000000002
2007-12-21,25.0
2007-12-24,25.309998999999998
2007-12-26,25.219998999999998
2007-12-27,25.0
2007-12-28,25.040001
2007-12-31,25.1
2008-01-02,24.309998999999998
2008-01-03,24.15
2008-01-04,23.17
2008-01-07,21.92
2008-01-08,21.84
2008-01-09,20.969998999999998
2008-01-10,23.77
2008-01-11,22.709999
2008-01-14,22.799999
2008-01-15,21.690001000000002
2008-01-16,21.73
2008-01-17,20.77
2008-01-18,21.0
2008-01-22,20.530001000000002
2008-01-23,20.620001000000002
2008-01-24,21.719998999999998
2008-01-25,21.129998999999998
2008-01-28,21.559998999999998
2008-01-29,22.889999
2008-01-30,21.870001000000002
2008-01-31,21.49
2008-02-01,22.25
2008-02-04,21.530001000000002
2008-02-05,21.73
2008-02-06,21.6
2008-02-07,21.110001
2008-02-08,22.18
2008-02-11,22.02
2008-02-12,22.67
2008-02-13,23.42
2008-02-14,22.969998999999998
2008-02-15,22.08
2008-02-19,22.25
2008-02-20,22.65
2008-02-21,22.58
2008-02-22,22.719998999999998
2008-02-25,23.07
2008-02-26,23.200001
2008-02-27,23.49
2008-02-28,22.950001
2008-02-29,22.16
2008-03-03,23.6
2008-03-04,22.719998999999998
2008-03-05,23.280001000000002
2008-03-06,23.059998999999998
2008-03-07,22.65
2008-03-10,22.129998999999998
2008-03-11,22.32
2008-03-12,22.200001
2008-03-13,21.82
2008-03-14,21.17
2008-03-17,20.75
2008-03-18,21.25
2008-03-19,21.25
2008-03-20,21.41
2008-03-24,21.98
2008-03-25,22.139999
2008-03-26,21.99
2008-03-27,22.16
2008-03-28,22.200001
2008-03-31,22.83
2008-04-01,23.639999
2008-04-02,23.51
2008-04-03,23.66
2008-04-04,23.690001000000002
2008-04-07,23.68
2008-04-08,23.719998999999998
2008-04-09,23.48
2008-04-10,23.52
2008-04-11,23.360001
2008-04-14,23.450001
2008-04-15,23.440001000000002
2008-04-16,23.85
2008-04-17,23.639999
2008-04-18,24.139999
2008-04-21,24.43
2008-04-22,23.9
2008-04-23,24.01
2008-04-24,23.99
2008-04-25,23.950001
2008-04-28,24.34
2008-04-29,24.08
2008-04-30,24.629998999999998
2008-05-01,25.32
2008-05-02,25.33
2008-05-05,24.790001
2008-05-06,25.23
2008-05-07,25.530001000000002
2008-05-08,25.0
2008-05-09,25.0
2008-05-12,24.799999
2008-05-13,25.24
2008-05-14,25.17
2008-05-15,25.639999
2008-05-16,25.719998999999998
2008-05-19,26.25
2008-05-20,25.82
2008-05-21,25.16
2008-05-22,25.52
2008-05-23,25.209999
2008-05-27,25.879998999999998
2008-05-28,26.01
2008-05-29,26.030001000000002
2008-05-30,26.459999
2008-06-02,26.120001000000002
2008-06-03,26.25
2008-06-04,26.719998999999998
2008-06-05,27.4
2008-06-06,26.92
2008-06-09,27.26
2008-06-10,26.74
2008-06-11,26.1
2008-06-12,26.200001
2008-06-13,26.700001
2008-06-16,27.559998999999998
2008-06-17,27.35
2008-06-18,26.48
2008-06-19,26.559998999999998
2008-06-20,25.790001
2008-06-23,25.690001000000002
2008-06-24,25.309998999999998
2008-06-25,25.879998999999998
2008-06-26,25.219998999999998
2008-06-27,25.27
2008-06-30,25.200001
2008-07-01,25.610001
2008-07-02,25.049999
2008-07-03,25.549999
2008-07-07,25.799999
2008-07-08,27.059998999999998
2008-07-09,26.620001000000002
2008-07-10,26.41
2008-07-11,25.75
2008-07-14,25.440001000000002
2008-07-15,25.23
2008-07-16,26.059998999999998
2008-07-17,26.459999
2008-07-18,26.57
2008-07-21,26.65
2008-07-22,26.540001
2008-07-23,26.940001000000002
2008-07-24,26.459999
2008-07-25,26.82
2008-07-28,26.92
2008-07-29,26.65
2008-07-30,27.190001000000002
2008-07-31,26.860001
2008-08-01,26.690001000000002
2008-08-04,26.32
2008-08-05,26.139999
2008-08-06,25.25
2008-08-07,26.139999
2008-08-08,26.209999
2008-08-11,26.299999
2008-08-12,26.07
2008-08-13,26.200001
2008-08-14,26.700001
2008-08-15,26.92
2008-08-18,26.799999
2008-08-19,26.68
2008-08-20,26.51
2008-08-21,26.620001000000002
2008-08-22,26.799999
2008-08-25,26.48
2008-08-26,26.440001000000002
2008-08-27,26.639999
2008-08-28,27.15
2008-08-29,26.459999
2008-09-02,26.02
2008-09-03,25.540001
2008-09-04,24.76
2008-09-05,24.690001000000002
2008-09-08,25.5
2008-09-09,24.360001
2008-09-10,24.629998999999998
2008-09-11,24.42
2008-09-12,24.26
2008-09-15,21.85
2008-09-16,22.9
2008-09-17,22.299999
2008-09-18,23.08
2008-09-19,23.93
2008-09-22,23.25
2008-09-23,22.639999
2008-09-24,22.129998999999998
2008-09-25,23.01
2008-09-26,23.07
2008-09-29,21.110001
2008-09-30,22.049999
2008-10-01,21.65
2008-10-02,20.809998999999998
2008-10-03,20.6
2008-10-06,18.98
2008-10-07,17.700001
2008-10-08,18.219998999999998
2008-10-09,17.299999
2008-10-10,15.81
2008-10-13,17.139999
2008-10-14,18.209999
2008-10-15,16.709999
2008-10-16,16.690001000000002
2008-10-17,16.290001
2008-10-20,17.68
2008-10-21,17.01
2008-10-22,16.360001
2008-10-23,15.4
2008-10-24,16.530001000000002
2008-10-27,16.4
2008-10-28,17.68
2008-10-29,17.43
2008-10-30,18.26
2008-10-31,18.280001000000002
2008-11-03,18.219998999999998
2008-11-04,18.549999
2008-11-05,17.43
2008-11-06,17.01
2008-11-07,17.59
2008-11-10,17.469998999999998
2008-11-11,17.16
2008-11-12,15.6
2008-11-13,16.4
2008-11-14,16.17
2008-11-17,16.02
2008-11-18,15.18
2008-11-19,14.23
2008-11-20,13.32
2008-11-21,13.33
2008-11-24,14.33
2008-11-25,14.42
2008-11-26,14.83
2008-11-28,15.18
2008-12-01,13.67
2008-12-02,14.47
2008-12-03,14.27
2008-12-04,13.25
2008-12-05,13.25
2008-12-08,13.58
2008-12-09,13.19
2008-12-10,13.07
2008-12-11,13.03
2008-12-12,13.63
2008-12-15,13.31
2008-12-16,13.7
2008-12-17,13.7
2008-12-18,13.44
2008-12-19,13.19
2008-12-22,12.87
2008-12-23,12.84
2008-12-24,12.9
2008-12-26,13.0
2008-12-29,13.02
2008-12-30,13.46
2008-12-31,14.14
2009-01-02,14.59
2009-01-05,14.35
2009-01-06,15.06
2009-01-07,14.8
2009-01-08,14.99
2009-01-09,14.65
2009-01-12,13.94
2009-01-13,13.98
2009-01-14,13.23
2009-01-15,13.25
2009-01-16,13.34
2009-01-20,12.54
2009-01-21,12.96
2009-01-22,12.21
2009-01-23,12.82
2009-01-26,12.86
2009-01-27,12.88
2009-01-28,13.36
2009-01-29,12.97
2009-01-30,12.55
2009-02-02,12.34
2009-02-03,12.14
2009-02-04,12.23
2009-02-05,10.44
2009-02-06,10.61
2009-02-09,11.1
2009-02-10,10.37
2009-02-11,10.36
2009-02-12,10.41
2009-02-13,10.21
2009-02-17,9.87
2009-02-18,9.59
2009-02-19,9.36
2009-02-20,9.02
2009-02-23,8.45
2009-02-24,8.67
2009-02-25,8.43
2009-02-26,8.21
2009-02-27,7.92
2009-03-02,7.22
2009-03-03,7.16
2009-03-04,7.47
2009-03-05,6.9
2009-03-06,6.8
2009-03-09,6.67
2009-03-10,7.28
2009-03-11,7.46
2009-03-12,8.15
2009-03-13,8.18
2009-03-16,8.21
2009-03-17,8.7
2009-03-18,9.2
2009-03-19,9.02
2009-03-20,8.69
2009-03-23,9.39
2009-03-24,9.5
2009-03-25,9.49
2009-03-26,10.14
2009-03-27,9.62
2009-03-30,7.99
2009-03-31,7.95
2009-04-01,8.02
2009-04-02,8.83
2009-04-03,9.12
2009-04-06,8.82
2009-04-07,8.62
2009-04-08,8.7
2009-04-09,9.59
2009-04-13,9.77
2009-04-14,9.36
2009-04-15,9.3
2009-04-16,10.23
2009-04-17,10.4
2009-04-20,9.24
2009-04-21,9.51
2009-04-22,9.81
2009-04-23,8.9
2009-04-24,9.27
2009-04-27,9.03
2009-04-28,9.28
2009-04-29,10.01
2009-04-30,10.15
2009-05-01,10.09
2009-05-04,10.38
2009-05-05,10.63
2009-05-06,10.63
2009-05-07,10.38
2009-05-08,11.04
2009-05-11,11.15
2009-05-12,10.65
2009-05-13,10.08
2009-05-14,10.46
2009-05-15,10.25
2009-05-18,10.73
2009-05-19,10.85
2009-05-20,10.59
2009-05-21,10.41
2009-05-22,10.5
2009-05-26,10.77
2009-05-27,10.78
2009-05-28,10.89
2009-05-29,10.74
2009-06-01,11.39
2009-06-02,10.97
2009-06-03,10.68
2009-06-04,11.11
2009-06-05,12.16
2009-06-08,12.27
2009-06-09,12.78
2009-06-10,12.64
2009-06-11,12.88
2009-06-12,12.74
2009-06-15,12.33
2009-06-16,12.01
2009-06-17,12.07
2009-06-18,12.11
2009-06-19,12.1
2009-06-22,11.55
2009-06-23,11.18
2009-06-24,11.42
2009-06-25,11.67
2009-06-26,11.67
2009-06-29,12.04
2009-06-30,11.83
2009-07-01,11.76
2009-07-02,11.33
2009-07-06,11.01
2009-07-07,10.9
2009-07-08,11.0
2009-07-09,11.03
2009-07-10,11.14
2009-07-13,11.36
2009-07-14,11.42
2009-07-15,12.0
2009-07-16,12.38
2009-07-17,12.1
2009-07-20,12.47
2009-07-21,12.43
2009-07-22,11.9
2009-07-23,13.0
2009-07-24,13.21
2009-07-27,13.25
2009-07-28,13.39
2009-07-29,13.0
2009-07-30,13.09
2009-07-31,12.94
2009-08-03,13.21
2009-08-04,13.55
2009-08-05,13.4
2009-08-06,13.56
2009-08-07,13.98
2009-08-10,13.97
2009-08-11,13.66
2009-08-12,13.9
2009-08-13,13.89
2009-08-14,13.68
2009-08-17,13.52
2009-08-18,13.77
2009-08-19,13.77
2009-08-20,13.73
2009-08-21,13.72
2009-08-24,13.73
2009-08-25,13.8
2009-08-26,13.67
2009-08-27,13.79
2009-08-28,13.75
2009-08-31,13.33
2009-09-01,12.77
2009-09-02,12.76
2009-09-03,12.87
2009-09-04,13.17
2009-09-08,13.5
2009-09-09,13.61
2009-09-10,13.77
2009-09-11,13.78
2009-09-14,14.12
2009-09-15,14.09
2009-09-16,14.15
2009-09-17,14.05
2009-09-18,14.07
2009-09-21,13.98
2009-09-22,14.17
2009-09-23,13.97
2009-09-24,13.74
2009-09-25,13.68
2009-09-28,13.7
2009-09-29,13.8
2009-09-30,13.82
2009-10-01,13.46
2009-10-02,13.08
2009-10-05,13.34
2009-10-06,13.66
2009-10-07,13.53
2009-10-08,11.82
2009-10-09,12.76
2009-10-12,12.79
2009-10-13,12.65
2009-10-14,12.36
2009-10-15,12.5
2009-10-16,12.29
2009-10-19,12.43
2009-10-20,12.5
2009-10-21,12.22
2009-10-22,10.89
2009-10-23,10.94
2009-10-26,10.54
2009-10-27,10.63
2009-10-28,10.35
2009-10-29,10.59
2009-10-30,10.15
2009-11-02,9.87
2009-11-03,9.9
2009-11-04,10.06
2009-11-05,10.24
2009-11-06,10.09
2009-11-09,10.43
2009-11-10,10.31
2009-11-11,10.32
2009-11-12,10.2
2009-11-13,10.14
2009-11-16,10.4
2009-11-17,10.38
2009-11-18,10.3
2009-11-19,9.99
2009-11-20,10.11
2009-11-23,9.95
2009-11-24,9.69
2009-11-25,9.88
2009-11-27,9.67
2009-11-30,9.41
2009-12-01,9.55
2009-12-02,9.44
2009-12-03,9.25
2009-12-04,9.27
2009-12-07,9.25
2009-12-08,9.27
2009-12-09,9.31
2009-12-10,9.79
2009-12-11,10.72
2009-12-14,10.42
2009-12-15,10.53
2009-12-16,11.03
2009-12-17,10.66
2009-12-18,10.69
2009-12-21,10.88
2009-12-22,11.11
2009-12-23,11.24
2009-12-24,11.34
2009-12-28,11.29
2009-12-29,11.22
2009-12-30,11.24
2009-12-31,11.13
2010-01-04,11.31
2010-01-05,11.32
2010-01-06,11.56
2010-01-07,11.48
2010-01-08,11.67
2010-01-11,11.63
2010-01-12,11.92
2010-01-13,12.15
2010-01-14,12.37
2010-01-15,12.04
2010-01-19,12.51
2010-01-20,12.42
2010-01-21,12.49
2010-01-22,12.07
2010-01-25,12.24
2010-01-26,12.17
2010-01-27,12.32
2010-01-28,11.96
2010-01-29,11.97
2010-02-01,12.13
2010-02-02,12.57
2010-02-03,12.36
2010-02-04,12.82
2010-02-05,12.98
2010-02-08,12.69
2010-02-09,12.84
2010-02-10,12.65
2010-02-11,13.06
2010-02-12,12.86
2010-02-16,13.11
2010-02-17,13.14
2010-02-18,13.08
2010-02-19,13.19
2010-02-22,13.09
2010-02-23,12.81
2010-02-24,12.83
2010-02-25,12.64
2010-02-26,12.62
2010-03-01,12.68
2010-03-02,12.9
2010-03-03,12.71
2010-03-04,12.76
2010-03-05,13.05
2010-03-08,13.29
2010-03-09,12.96
2010-03-10,13.27
2010-03-11,13.71
2010-03-12,13.8
2010-03-15,13.97
2010-03-16,14.16
2010-03-17,14.11
2010-03-18,14.15
2010-03-19,13.67
2010-03-22,13.7
2010-03-23,13.94
2010-03-24,13.83
2010-03-25,13.62
2010-03-26,13.82
2010-03-29,13.83
2010-03-30,13.77
2010-03-31,13.8
2010-04-01,14.08
2010-04-05,14.52
2010-04-06,15.1
2010-04-07,15.17
2010-04-08,15.22
2010-04-09,15.34
2010-04-12,15.29
2010-04-13,15.21
2010-04-14,15.45
2010-04-15,15.51
2010-04-16,15.12
2010-04-19,15.0
2010-04-20,15.28
2010-04-21,15.32
2010-04-22,15.93
2010-04-23,14.32
2010-04-26,14.3
2010-04-27,13.75
2010-04-28,13.58
2010-04-29,13.63
2010-04-30,13.16
2010-05-03,13.57
2010-05-04,13.23
2010-05-05,13.01
2010-05-06,12.42
2010-05-07,11.72
2010-05-10,12.2
2010-05-11,12.21
2010-05-12,12.59
2010-05-13,12.66
2010-05-14,12.42
2010-05-17,12.59
2010-05-18,12.67
2010-05-19,12.51
2010-05-20,12.11
2010-05-21,12.32
2010-05-24,12.29
2010-05-25,13.13
2010-05-26,12.89
2010-05-27,13.53
2010-05-28,13.28
2010-06-01,12.74
2010-06-02,12.78
2010-06-03,13.24
2010-06-04,12.58
2010-06-07,12.04
2010-06-08,12.03
2010-06-09,12.0
2010-06-10,12.83
2010-06-11,12.8
2010-06-14,12.83
2010-06-15,13.31
2010-06-16,13.5
2010-06-17,13.63
2010-06-18,13.15
2010-06-21,12.93
2010-06-22,12.74
2010-06-23,12.83
2010-06-24,12.87
2010-06-25,12.96
2010-06-28,12.81
2010-06-29,12.19
2010-06-30,12.12
2010-07-01,12.2
2010-07-02,12.03
2010-07-06,12.2
2010-07-07,12.68
2010-07-08,12.75
2010-07-09,13.06
2010-07-12,12.97
2010-07-13,13.47
2010-07-14,13.49
2010-07-15,13.33
2010-07-16,12.68
2010-07-19,12.76
2010-07-20,13.0
2010-07-21,12.67
2010-07-22,13.17
2010-07-23,13.99
2010-07-26,14.26
2010-07-27,14.16
2010-07-28,13.89
2010-07-29,13.8
2010-07-30,13.7
2010-08-02,14.05
2010-08-03,13.88
2010-08-04,14.1
2010-08-05,13.91
2010-08-06,13.63
2010-08-09,13.7
2010-08-10,12.89
2010-08-11,12.47
2010-08-12,12.5
2010-08-13,12.39
2010-08-16,12.39
2010-08-17,12.66
2010-08-18,12.63
2010-08-19,12.45
2010-08-20,12.61
2010-08-23,12.86
2010-08-24,12.55
2010-08-25,12.64
2010-08-26,12.64
2010-08-27,13.09
2010-08-30,12.76
2010-08-31,12.85
2010-09-01,13.33
2010-09-02,13.62
2010-09-03,13.73
2010-09-07,13.65
2010-09-08,13.66
2010-09-09,13.58
2010-09-10,13.64
2010-09-13,14.11
2010-09-14,14.07
2010-09-15,14.04
2010-09-16,14.1
2010-09-17,14.11
2010-09-20,14.15
2010-09-21,13.99
2010-09-22,13.8
2010-09-23,13.74
2010-09-24,13.81
2010-09-27,13.69
2010-09-28,13.55
2010-09-29,13.59
2010-09-30,13.63
2010-10-01,13.76
2010-10-04,13.7
2010-10-05,13.96
2010-10-06,13.84
2010-10-07,13.63
2010-10-08,14.09
2010-10-11,14.19
2010-10-12,14.2
2010-10-13,14.29
2010-10-14,14.22
2010-10-15,14.27
2010-10-18,14.25
2010-10-19,13.88
2010-10-20,14.05
2010-10-21,13.87
2010-10-22,13.75
2010-10-25,13.61
2010-10-26,13.55
2010-10-27,13.71
2010-10-28,13.63
2010-10-29,13.72
2010-11-01,14.07
2010-11-02,14.46
2010-11-03,14.55
2010-11-04,14.72
2010-11-05,14.83
2010-11-08,14.69
2010-11-09,14.39
2010-11-10,14.66
2010-11-11,14.66
2010-11-12,14.2
2010-11-15,14.27
2010-11-16,14.11
2010-11-17,13.9
2010-11-18,14.39
2010-11-19,14.38
2010-11-22,14.46
2010-11-23,14.42
2010-11-24,14.72
2010-11-26,14.58
2010-11-29,14.49
2010-11-30,14.39
2010-12-01,14.76
2010-12-02,14.59
2010-12-03,14.46
2010-12-06,14.3
2010-12-07,14.34
2010-12-08,14.6
2010-12-09,14.64
2010-12-10,15.01
2010-12-13,15.05
2010-12-14,15.05
2010-12-15,14.85
2010-12-16,15.11
2010-12-17,15.29
2010-12-20,15.23
2010-12-21,15.39
2010-12-22,15.31
2010-12-23,15.29
2010-12-27,15.27
2010-12-28,15.38
2010-12-29,15.36
2010-12-30,15.3
2010-12-31,15.37
2011-01-03,15.53
2011-01-04,15.41
2011-01-05,16.559998999999998
2011-01-06,16.620001000000002
2011-01-07,16.59
2011-01-10,16.959999
2011-01-11,16.85
2011-01-12,17.139999
2011-01-13,17.059998999999998
2011-01-14,16.83
2011-01-18,17.09
2011-01-19,16.540001
2011-01-20,16.469998999999998
2011-01-21,16.42
2011-01-24,16.43
2011-01-25,16.530001000000002
2011-01-26,16.52
2011-01-27,16.68
2011-01-28,16.35
2011-01-31,16.4
2011-02-01,16.879998999999998
2011-02-02,17.23
2011-02-03,17.09
2011-02-04,18.290001
2011-02-07,18.870001000000002
2011-02-08,19.02
2011-02-09,18.889999
