Date,TIF
2001-04-27,30.5
2001-04-30,32.419998
2001-05-01,33.080002
2001-05-02,33.970001
2001-05-03,33.459998999999996
2001-05-04,34.0
2001-05-07,33.200001
2001-05-08,32.240002000000004
2001-05-09,31.889999
2001-05-10,32.82
2001-05-11,32.299999
2001-05-14,34.150002
2001-05-15,33.689999
2001-05-16,34.080002
2001-05-17,36.990002000000004
2001-05-18,35.669998
2001-05-21,36.849998
2001-05-22,37.25
2001-05-23,36.169998
2001-05-24,36.650002
2001-05-25,35.970001
2001-05-29,35.200001
2001-05-30,34.009997999999996
2001-05-31,34.580002
2001-06-01,35.68
2001-06-04,35.400002
2001-06-05,36.73
2001-06-06,36.139998999999996
2001-06-07,36.790001000000004
2001-06-08,36.360001000000004
2001-06-11,34.900002
2001-06-12,35.310001
2001-06-13,33.240002000000004
2001-06-14,32.970001
2001-06-15,32.439999
2001-06-18,33.529999
2001-06-19,33.009997999999996
2001-06-20,34.299999
2001-06-21,35.200001
2001-06-22,35.240002000000004
2001-06-25,35.540001000000004
2001-06-26,35.34
2001-06-27,35.18
2001-06-28,36.5
2001-06-29,36.220001
2001-07-02,37.099998
2001-07-03,36.73
2001-07-05,35.34
2001-07-06,34.84
2001-07-09,35.200001
2001-07-10,34.73
2001-07-11,35.110001000000004
2001-07-12,36.529999
2001-07-13,36.849998
2001-07-16,37.59
2001-07-17,37.0
2001-07-18,37.299999
2001-07-19,37.5
2001-07-20,37.279999
2001-07-23,37.139998999999996
2001-07-24,35.869999
2001-07-25,36.689999
2001-07-26,37.189999
2001-07-27,36.290001000000004
2001-07-30,35.599998
2001-07-31,35.299999
2001-08-01,34.889998999999996
2001-08-02,36.110001000000004
2001-08-03,35.720001
2001-08-06,35.0
2001-08-07,35.0
2001-08-08,34.439999
2001-08-09,34.02
2001-08-10,33.25
2001-08-13,32.970001
2001-08-14,32.889998999999996
2001-08-15,33.009997999999996
2001-08-16,33.580002
2001-08-17,32.610001000000004
2001-08-20,32.889998999999996
2001-08-21,31.59
2001-08-22,32.709998999999996
2001-08-23,31.65
2001-08-24,34.0
2001-08-27,33.52
2001-08-28,31.99
2001-08-29,31.77
2001-08-30,31.049999
2001-08-31,31.15
2001-09-04,31.17
2001-09-05,31.370001000000002
2001-09-06,29.24
2001-09-07,27.75
2001-09-10,27.74
2001-09-17,21.959999
2001-09-18,22.25
2001-09-19,21.24
2001-09-20,21.08
2001-09-21,21.0
2001-09-24,22.040001
2001-09-25,22.35
2001-09-26,21.0
2001-09-27,21.0
2001-09-28,21.65
2001-10-01,21.190001000000002
2001-10-02,20.76
2001-10-03,23.58
2001-10-04,22.84
2001-10-05,22.799999
2001-10-08,21.99
2001-10-09,22.049999
2001-10-10,23.620001000000002
2001-10-11,24.98
2001-10-12,24.25
2001-10-15,23.969998999999998
2001-10-16,24.549999
2001-10-17,23.82
2001-10-18,24.25
2001-10-19,24.870001000000002
2001-10-22,24.879998999999998
2001-10-23,25.01
2001-10-24,24.83
2001-10-25,25.26
2001-10-26,25.52
2001-10-29,25.049999
2001-10-30,23.85
2001-10-31,23.389999
2001-11-01,23.6
2001-11-02,24.450001
2001-11-05,24.940001000000002
2001-11-06,25.85
2001-11-07,25.799999
2001-11-08,25.459999
2001-11-09,25.700001
2001-11-12,25.01
2001-11-13,26.700001
2001-11-14,28.35
2001-11-15,28.450001
2001-11-16,27.07
2001-11-19,29.0
2001-11-20,28.809998999999998
2001-11-21,28.389999
2001-11-23,29.17
2001-11-26,29.290001
2001-11-27,29.0
2001-11-28,28.040001
2001-11-29,28.9
2001-11-30,28.799999
2001-12-03,28.26
2001-12-04,28.870001000000002
2001-12-05,29.75
2001-12-06,30.08
2001-12-07,29.629998999999998
2001-12-10,28.43
2001-12-11,28.030001000000002
2001-12-12,28.0
2001-12-13,27.440001000000002
2001-12-14,28.040001
2001-12-17,27.98
2001-12-18,28.0
2001-12-19,28.6
2001-12-20,29.110001
2001-12-21,30.059998999999998
2001-12-24,30.4
2001-12-26,31.379998999999998
2001-12-27,31.700001
2001-12-28,32.139998999999996
2001-12-31,31.469998999999998
2002-01-02,31.17
2002-01-03,32.32
2002-01-04,32.509997999999996
2002-01-07,32.889998999999996
2002-01-08,34.84
2002-01-09,35.009997999999996
2002-01-10,35.009997999999996
2002-01-11,34.66
2002-01-14,34.0
2002-01-15,34.360001000000004
2002-01-16,33.900002
2002-01-17,33.889998999999996
2002-01-18,33.75
2002-01-22,33.66
2002-01-23,35.43
2002-01-24,35.970001
2002-01-25,35.380001
2002-01-28,36.150002
2002-01-29,34.889998999999996
2002-01-30,35.0
2002-01-31,35.700001
2002-02-01,35.200001
2002-02-04,33.75
2002-02-05,33.810001
2002-02-06,33.0
2002-02-07,32.259997999999996
2002-02-08,32.540001000000004
2002-02-11,33.759997999999996
2002-02-12,33.73
2002-02-13,34.130001
2002-02-14,34.029999
2002-02-15,33.209998999999996
2002-02-19,32.369999
2002-02-20,33.040001000000004
2002-02-21,33.099998
2002-02-22,32.32
2002-02-25,32.66
2002-02-26,34.610001000000004
2002-02-27,35.029999
2002-02-28,32.810001
2002-03-01,33.369999
2002-03-04,34.93
2002-03-05,34.02
2002-03-06,35.150002
2002-03-07,36.040001000000004
2002-03-08,37.880001
2002-03-11,38.310001
2002-03-12,37.189999
2002-03-13,36.450001
2002-03-14,37.18
2002-03-15,37.709998999999996
2002-03-18,37.009997999999996
2002-03-19,36.5
2002-03-20,36.310001
2002-03-21,36.290001000000004
2002-03-22,35.830002
2002-03-25,35.52
2002-03-26,36.009997999999996
2002-03-27,36.18
2002-03-28,35.549999
2002-04-01,35.02
2002-04-02,34.330002
2002-04-03,34.779999
2002-04-04,35.450001
2002-04-05,35.799999
2002-04-08,36.07
2002-04-09,36.490002000000004
2002-04-10,36.790001000000004
2002-04-11,35.720001
2002-04-12,36.41
2002-04-15,35.900002
2002-04-16,36.900002
2002-04-17,36.720001
2002-04-18,36.529999
2002-04-19,36.93
2002-04-22,36.27
2002-04-23,36.639998999999996
2002-04-24,36.400002
2002-04-25,39.549999
2002-04-26,40.07
2002-04-29,39.549999
2002-04-30,39.75
2002-05-01,39.900002
2002-05-02,39.950001
2002-05-03,39.639998999999996
2002-05-06,39.0
2002-05-07,38.900002
2002-05-08,39.490002000000004
2002-05-09,39.52
2002-05-10,39.110001000000004
2002-05-13,39.790001000000004
2002-05-14,40.099998
2002-05-15,40.200001
2002-05-16,39.5
2002-05-17,39.009997999999996
2002-05-20,38.990002000000004
2002-05-21,38.150002
2002-05-22,38.099998
2002-05-23,38.25
2002-05-24,38.07
2002-05-28,37.639998999999996
2002-05-29,37.389998999999996
2002-05-30,36.619999
2002-05-31,37.5
2002-06-03,36.650002
2002-06-04,36.299999
2002-06-05,37.150002
2002-06-06,36.650002
2002-06-07,36.639998999999996
2002-06-10,37.009997999999996
2002-06-11,36.52
2002-06-12,36.990002000000004
2002-06-13,36.25
2002-06-14,35.48
2002-06-17,36.720001
2002-06-18,37.009997999999996
2002-06-19,36.34
2002-06-20,36.02
2002-06-21,35.93
2002-06-24,35.209998999999996
2002-06-25,34.77
2002-06-26,34.029999
2002-06-27,34.91
2002-06-28,35.200001
2002-07-01,34.049999
2002-07-02,32.950001
2002-07-03,32.959998999999996
2002-07-05,34.41
2002-07-08,33.580002
2002-07-09,30.49
2002-07-10,27.98
2002-07-11,27.9
2002-07-12,27.299999
2002-07-15,26.620001000000002
2002-07-16,26.0
2002-07-17,25.219998999999998
2002-07-18,24.639999
2002-07-19,23.43
2002-07-22,22.6
2002-07-23,22.200001
2002-07-24,24.1
2002-07-25,23.1
2002-07-26,23.950001
2002-07-29,25.65
2002-07-30,25.190001000000002
2002-07-31,24.639999
2002-08-01,23.0
2002-08-02,21.65
2002-08-05,20.82
2002-08-06,21.75
2002-08-07,21.93
2002-08-08,22.129998999999998
2002-08-09,22.59
2002-08-12,21.559998999999998
2002-08-13,23.190001000000002
2002-08-14,25.51
2002-08-15,26.4
2002-08-16,25.83
2002-08-19,26.0
2002-08-20,25.450001
2002-08-21,26.01
2002-08-22,25.940001000000002
2002-08-23,25.200001
2002-08-26,25.370001000000002
2002-08-27,24.559998999999998
2002-08-28,24.24
2002-08-29,25.07
2002-08-30,24.799999
2002-09-03,23.82
2002-09-04,24.92
2002-09-05,24.65
2002-09-06,25.780001000000002
2002-09-09,25.85
2002-09-10,25.719998999999998
2002-09-11,26.26
2002-09-12,24.84
2002-09-13,25.120001000000002
2002-09-16,25.08
2002-09-17,25.059998999999998
2002-09-18,25.0
2002-09-19,23.780001000000002
2002-09-20,23.709999
2002-09-23,22.75
2002-09-24,21.66
2002-09-25,22.709999
2002-09-26,23.42
2002-09-27,22.09
2002-09-30,21.43
2002-10-01,22.030001000000002
2002-10-02,22.67
2002-10-03,22.620001000000002
2002-10-04,22.719998999999998
2002-10-07,21.389999
2002-10-08,21.549999
2002-10-09,20.41
2002-10-10,21.200001
2002-10-11,23.0
2002-10-14,23.08
2002-10-15,25.59
2002-10-16,25.219998999999998
2002-10-17,26.540001
2002-10-18,27.09
2002-10-21,26.0
2002-10-22,26.41
2002-10-23,27.33
2002-10-24,26.73
2002-10-25,27.02
2002-10-28,26.15
2002-10-29,26.74
2002-10-30,25.940001000000002
2002-10-31,26.18
2002-11-01,26.43
2002-11-04,26.83
2002-11-05,26.73
2002-11-06,26.77
2002-11-07,25.809998999999998
2002-11-08,25.360001
2002-11-11,24.309998999999998
2002-11-12,24.83
2002-11-13,26.59
2002-11-14,27.99
2002-11-15,28.780001000000002
2002-11-18,28.200001
2002-11-19,27.540001
2002-11-20,28.07
2002-11-21,28.799999
2002-11-22,27.74
2002-11-25,28.0
2002-11-26,27.0
2002-11-27,27.690001000000002
2002-11-29,28.379998999999998
2002-12-02,28.700001
2002-12-03,27.969998999999998
2002-12-04,28.0
2002-12-05,27.41
2002-12-06,27.16
2002-12-09,26.25
2002-12-10,26.24
2002-12-11,26.07
2002-12-12,26.17
2002-12-13,25.57
2002-12-16,26.540001
2002-12-17,26.1
2002-12-18,25.059998999999998
2002-12-19,24.889999
2002-12-20,25.469998999999998
2002-12-23,24.65
2002-12-24,24.290001
2002-12-26,24.709999
2002-12-27,24.059998999999998
2002-12-30,24.16
2002-12-31,23.91
2003-01-02,24.969998999999998
2003-01-03,24.540001
2003-01-06,25.52
2003-01-07,25.049999
2003-01-08,25.17
2003-01-09,25.700001
2003-01-10,26.049999
2003-01-13,25.809998999999998
2003-01-14,25.870001000000002
2003-01-15,25.629998999999998
2003-01-16,25.77
2003-01-17,24.969998999999998
2003-01-21,23.790001
2003-01-22,24.0
2003-01-23,24.57
2003-01-24,23.719998999999998
2003-01-27,23.059998999999998
2003-01-28,23.51
2003-01-29,23.530001000000002
2003-01-30,22.889999
2003-01-31,23.25
2003-02-03,23.34
2003-02-04,22.9
2003-02-05,23.35
2003-02-06,23.25
2003-02-07,22.959999
2003-02-10,22.99
2003-02-11,23.02
2003-02-12,22.5
2003-02-13,22.01
2003-02-14,23.110001
2003-02-18,23.370001000000002
2003-02-19,22.73
2003-02-20,22.49
2003-02-21,23.120001000000002
2003-02-24,22.450001
2003-02-25,22.290001
2003-02-26,23.709999
2003-02-27,23.84
2003-02-28,23.969998999999998
2003-03-03,23.6
2003-03-04,22.889999
2003-03-05,23.040001
2003-03-06,23.0
2003-03-07,23.059998999999998
2003-03-10,22.42
2003-03-11,22.41
2003-03-12,22.6
2003-03-13,23.969998999999998
2003-03-14,24.639999
2003-03-17,25.969998999999998
2003-03-18,26.200001
2003-03-19,26.290001
2003-03-20,26.4
2003-03-21,26.92
2003-03-24,25.65
2003-03-25,26.34
2003-03-26,26.200001
2003-03-27,25.870001000000002
2003-03-28,25.18
2003-03-31,25.0
2003-04-01,24.91
2003-04-02,26.83
2003-04-03,26.780001000000002
2003-04-04,26.82
2003-04-07,27.139999
2003-04-08,26.709999
2003-04-09,26.290001
2003-04-10,27.33
2003-04-11,27.209999
2003-04-14,27.799999
2003-04-15,28.65
2003-04-16,28.129998999999998
2003-04-17,28.85
2003-04-21,27.879998999999998
2003-04-22,28.440001000000002
2003-04-23,28.48
2003-04-24,28.0
2003-04-25,27.299999
2003-04-28,28.370001000000002
2003-04-29,27.9
2003-04-30,27.74
2003-05-01,27.719998999999998
2003-05-02,28.299999
2003-05-05,28.74
2003-05-06,29.1
2003-05-07,28.870001000000002
2003-05-08,28.67
2003-05-09,28.549999
2003-05-12,29.1
2003-05-13,27.940001000000002
2003-05-14,30.93
2003-05-15,30.389999
2003-05-16,30.74
2003-05-19,29.889999
2003-05-20,29.870001000000002
2003-05-21,29.68
2003-05-22,30.5
2003-05-23,31.0
2003-05-27,31.59
2003-05-28,32.169998
2003-05-29,31.799999
2003-05-30,32.759997999999996
2003-06-02,33.130001
2003-06-03,32.93
2003-06-04,33.5
2003-06-05,34.189999
2003-06-06,34.139998999999996
2003-06-09,33.650002
2003-06-10,33.57
2003-06-11,34.029999
2003-06-12,34.009997999999996
2003-06-13,33.169998
2003-06-16,34.16
2003-06-17,33.470001
2003-06-18,32.970001
2003-06-19,32.060001
2003-06-20,32.279999
2003-06-23,31.76
2003-06-24,31.99
2003-06-25,31.9
2003-06-26,32.27
2003-06-27,32.23
2003-06-30,32.68
2003-07-01,32.84
2003-07-02,32.880001
2003-07-03,32.919998
2003-07-07,34.029999
2003-07-08,34.560001
2003-07-09,33.93
2003-07-10,33.240002000000004
2003-07-11,34.110001000000004
2003-07-14,34.759997999999996
2003-07-15,35.02
2003-07-16,35.25
2003-07-17,34.57
2003-07-18,35.189999
2003-07-21,34.509997999999996
2003-07-22,34.380001
2003-07-23,34.369999
2003-07-24,34.5
2003-07-25,34.639998999999996
2003-07-28,35.16
2003-07-29,34.75
2003-07-30,34.419998
2003-07-31,34.360001000000004
2003-08-01,33.869999
2003-08-04,33.27
2003-08-05,33.07
2003-08-06,33.23
2003-08-07,33.799999
2003-08-08,34.619999
2003-08-11,36.049999
2003-08-12,36.279999
2003-08-13,37.41
2003-08-14,37.580002
2003-08-15,37.799999
2003-08-18,38.830002
2003-08-19,39.310001
2003-08-20,39.32
2003-08-21,39.080002
2003-08-22,39.049999
2003-08-25,38.98
2003-08-26,38.400002
2003-08-27,37.849998
2003-08-28,38.41
2003-08-29,38.919998
2003-09-02,39.630001
2003-09-03,39.57
2003-09-04,39.360001000000004
2003-09-05,38.950001
2003-09-08,39.080002
2003-09-09,37.77
2003-09-10,37.259997999999996
2003-09-11,38.41
2003-09-12,39.130001
2003-09-15,38.419998
2003-09-16,39.02
2003-09-17,39.299999
2003-09-18,39.66
2003-09-19,40.0
2003-09-22,39.139998999999996
2003-09-23,39.32
2003-09-24,38.41
2003-09-25,38.189999
2003-09-26,37.189999
2003-09-29,38.049999
2003-09-30,37.330002
2003-10-01,38.599998
2003-10-02,38.5
2003-10-03,38.77
2003-10-06,38.880001
2003-10-07,38.950001
2003-10-08,38.700001
2003-10-09,40.77
2003-10-10,40.720001
2003-10-13,41.939999
2003-10-14,42.900002
2003-10-15,43.0
2003-10-16,43.0
2003-10-17,42.150002
2003-10-20,43.099998
2003-10-21,44.57
2003-10-22,44.080002
2003-10-23,43.959998999999996
2003-10-24,43.619999
2003-10-27,44.619999
2003-10-28,46.0
2003-10-29,46.810001
2003-10-30,46.799999
2003-10-31,47.450001
2003-11-03,48.360001000000004
2003-11-04,47.529999
2003-11-05,47.080002
2003-11-06,47.619999
2003-11-07,47.209998999999996
2003-11-10,47.200001
2003-11-11,48.720001
2003-11-12,48.130001
2003-11-13,44.700001
2003-11-14,43.360001000000004
2003-11-17,42.619999
2003-11-18,41.630001
2003-11-19,41.889998999999996
2003-11-20,42.990002000000004
2003-11-21,42.43
2003-11-24,44.549999
2003-11-25,44.470001
2003-11-26,44.84
2003-11-28,45.349998
2003-12-01,45.200001
2003-12-02,44.75
2003-12-03,43.939999
2003-12-04,43.029999
2003-12-05,42.599998
2003-12-08,43.029999
2003-12-09,42.060001
2003-12-10,41.93
2003-12-11,43.52
2003-12-12,43.25
2003-12-15,42.459998999999996
2003-12-16,42.009997999999996
2003-12-17,42.810001
2003-12-18,43.720001
2003-12-19,43.380001
2003-12-22,43.57
2003-12-23,44.139998999999996
2003-12-24,44.27
2003-12-26,44.740002000000004
2003-12-29,44.630001
2003-12-30,44.689999
2003-12-31,45.200001
2004-01-02,43.549999
2004-01-05,43.299999
2004-01-06,43.66
2004-01-07,43.060001
2004-01-08,42.0
2004-01-09,41.950001
2004-01-12,40.869999
2004-01-13,40.450001
2004-01-14,39.200001
2004-01-15,39.990002000000004
2004-01-16,40.470001
2004-01-20,40.52
2004-01-21,41.07
2004-01-22,40.759997999999996
2004-01-23,40.549999
2004-01-26,40.950001
2004-01-27,40.75
2004-01-28,39.98
2004-01-29,39.68
2004-01-30,39.639998999999996
2004-02-02,39.490002000000004
2004-02-03,38.900002
2004-02-04,38.939999
2004-02-05,38.740002000000004
2004-02-06,39.799999
2004-02-09,39.68
2004-02-10,39.580002
2004-02-11,39.889998999999996
2004-02-12,39.860001000000004
2004-02-13,38.970001
2004-02-17,41.0
2004-02-18,40.16
2004-02-19,40.049999
2004-02-20,39.330002
2004-02-23,37.830002
2004-02-24,37.119999
2004-02-25,39.48
2004-02-26,42.650002
2004-02-27,42.049999
2004-03-01,42.330002
2004-03-02,42.009997999999996
2004-03-03,41.959998999999996
2004-03-04,42.23
2004-03-05,42.700001
2004-03-08,41.490002000000004
2004-03-09,40.75
2004-03-10,40.040001000000004
2004-03-11,38.400002
2004-03-12,39.549999
2004-03-15,38.73
2004-03-16,38.27
2004-03-17,38.639998999999996
2004-03-18,38.299999
2004-03-19,38.25
2004-03-22,37.0
2004-03-23,36.529999
2004-03-24,35.57
2004-03-25,37.349998
2004-03-26,38.43
2004-03-29,38.779999
2004-03-30,38.41
2004-03-31,38.169998
2004-04-01,38.369999
2004-04-02,39.040001000000004
2004-04-05,39.32
2004-04-06,39.349998
2004-04-07,39.080002
2004-04-08,38.709998999999996
2004-04-12,38.509997999999996
2004-04-13,37.599998
2004-04-14,38.02
2004-04-15,38.599998
2004-04-16,39.369999
2004-04-19,39.560001
2004-04-20,40.509997999999996
2004-04-21,40.84
2004-04-22,41.52
2004-04-23,41.32
2004-04-26,40.720001
2004-04-27,40.970001
2004-04-28,39.709998999999996
2004-04-29,39.099998
2004-04-30,39.0
2004-05-03,39.099998
2004-05-04,38.98
2004-05-05,39.630001
2004-05-06,38.299999
2004-05-07,36.889998999999996
2004-05-10,36.119999
2004-05-11,37.150002
2004-05-12,36.900002
2004-05-13,34.080002
2004-05-14,33.490002000000004
2004-05-17,32.490002000000004
2004-05-18,34.0
2004-05-19,33.459998999999996
2004-05-20,33.900002
2004-05-21,33.540001000000004
2004-05-24,34.48
2004-05-25,34.950001
2004-05-26,34.68
2004-05-27,35.02
2004-05-28,35.369999
2004-06-01,35.369999
2004-06-02,36.32
2004-06-03,35.91
2004-06-04,36.150002
2004-06-07,37.439999
2004-06-08,37.48
2004-06-09,37.09
2004-06-10,37.209998999999996
2004-06-14,37.049999
2004-06-15,37.419998
2004-06-16,37.16
2004-06-17,37.080002
2004-06-18,37.73
2004-06-21,37.939999
2004-06-22,36.849998
2004-06-23,37.419998
2004-06-24,37.52
2004-06-25,37.889998999999996
2004-06-28,37.52
2004-06-29,36.689999
2004-06-30,36.849998
2004-07-01,36.48
2004-07-02,35.759997999999996
2004-07-06,35.290001000000004
2004-07-07,35.810001
2004-07-08,34.849998
2004-07-09,35.119999
2004-07-12,34.669998
2004-07-13,35.709998999999996
2004-07-14,35.68
2004-07-15,36.040001000000004
2004-07-16,35.48
2004-07-19,34.639998999999996
2004-07-20,35.299999
2004-07-21,34.540001000000004
2004-07-22,34.75
2004-07-23,34.610001000000004
2004-07-26,34.139998999999996
2004-07-27,35.220001
2004-07-28,34.939999
2004-07-29,35.849998
2004-07-30,35.75
2004-08-02,35.880001
2004-08-03,34.189999
2004-08-04,33.27
2004-08-05,32.0
2004-08-06,31.43
2004-08-09,31.98
2004-08-10,32.419998
2004-08-11,31.799999
2004-08-12,27.1
2004-08-13,27.700001
2004-08-16,29.75
2004-08-17,29.92
2004-08-18,29.940001000000002
2004-08-19,29.309998999999998
2004-08-20,29.52
2004-08-23,29.16
2004-08-24,29.200001
2004-08-25,30.549999
2004-08-26,31.0
2004-08-27,30.99
2004-08-30,31.0
2004-08-31,30.950001
2004-09-01,31.15
2004-09-02,31.32
2004-09-03,31.459999
2004-09-07,31.5
2004-09-08,31.370001000000002
2004-09-09,30.6
2004-09-10,31.34
2004-09-13,31.75
2004-09-14,31.85
2004-09-15,32.360001000000004
2004-09-16,32.060001
2004-09-17,31.639999
2004-09-20,31.43
2004-09-21,31.83
2004-09-22,31.32
2004-09-23,31.639999
2004-09-24,31.620001000000002
2004-09-27,30.65
2004-09-28,30.25
2004-09-29,29.75
2004-09-30,30.74
2004-10-01,31.219998999999998
2004-10-04,31.48
2004-10-05,31.360001
2004-10-06,31.120001000000002
2004-10-07,30.99
2004-10-08,29.5
2004-10-11,29.93
2004-10-12,29.76
2004-10-13,29.0
2004-10-14,28.870001000000002
2004-10-15,28.77
2004-10-18,29.139999
2004-10-19,28.98
2004-10-20,28.549999
2004-10-21,28.34
2004-10-22,28.27
2004-10-25,28.200001
2004-10-26,28.299999
2004-10-27,28.73
2004-10-28,29.26
2004-10-29,29.33
2004-11-01,29.76
2004-11-02,29.92
2004-11-03,29.98
2004-11-04,31.049999
2004-11-05,32.41
2004-11-08,32.119999
2004-11-09,31.6
2004-11-10,32.130001
2004-11-11,30.290001
2004-11-12,31.190001000000002
2004-11-15,31.5
2004-11-16,31.049999
2004-11-17,31.25
2004-11-18,31.25
2004-11-19,31.16
2004-11-22,31.0
2004-11-23,31.629998999999998
2004-11-24,32.099998
2004-11-26,32.23
2004-11-29,31.42
2004-11-30,30.6
2004-12-01,31.42
2004-12-02,31.299999
2004-12-03,31.110001
2004-12-06,30.76
2004-12-07,30.799999
2004-12-08,30.42
2004-12-09,30.08
2004-12-10,29.870001000000002
2004-12-13,30.15
2004-12-14,30.57
2004-12-15,30.85
2004-12-16,30.950001
2004-12-17,30.68
2004-12-20,30.950001
2004-12-21,31.25
2004-12-22,31.26
2004-12-23,31.83
2004-12-27,31.540001
2004-12-28,31.18
2004-12-29,31.73
2004-12-30,32.220001
2004-12-31,31.969998999999998
2005-01-03,31.6
2005-01-04,31.23
2005-01-05,30.66
2005-01-06,30.299999
2005-01-07,31.5
2005-01-10,31.5
2005-01-11,31.59
2005-01-12,31.66
2005-01-13,31.65
2005-01-14,31.530001000000002
2005-01-18,31.9
2005-01-19,31.5
2005-01-20,31.76
2005-01-21,31.58
2005-01-24,31.540001
2005-01-25,31.809998999999998
2005-01-26,31.92
2005-01-27,31.700001
2005-01-28,31.5
2005-01-31,31.43
2005-02-01,31.299999
2005-02-02,31.02
2005-02-03,30.629998999999998
2005-02-04,30.83
2005-02-07,30.9
2005-02-08,30.860001
2005-02-09,30.299999
2005-02-10,30.33
2005-02-11,31.18
2005-02-14,31.030001000000002
2005-02-15,31.190001000000002
2005-02-16,31.110001
2005-02-17,30.59
2005-02-18,31.139999
2005-02-22,30.75
2005-02-23,30.889999
2005-02-24,30.940001000000002
2005-02-25,30.92
2005-02-28,30.15
2005-03-01,30.25
2005-03-02,30.4
2005-03-03,30.9
2005-03-04,31.209999
2005-03-07,31.43
2005-03-08,31.690001000000002
2005-03-09,31.459999
2005-03-10,31.58
2005-03-11,31.110001
2005-03-14,31.790001
2005-03-15,31.860001
2005-03-16,31.309998999999998
2005-03-17,31.82
2005-03-18,33.16
2005-03-21,33.0
2005-03-22,32.669998
2005-03-23,32.310001
2005-03-24,32.610001000000004
2005-03-28,34.349998
2005-03-29,33.369999
2005-03-30,34.189999
2005-03-31,34.52
2005-04-01,33.689999
2005-04-04,33.779999
2005-04-05,33.919998
2005-04-06,33.669998
2005-04-07,33.52
2005-04-08,33.279999
2005-04-11,33.209998999999996
2005-04-12,33.369999
2005-04-13,33.060001
2005-04-14,32.619999
2005-04-15,31.870001000000002
2005-04-18,32.130001
2005-04-19,32.07
2005-04-20,31.719998999999998
2005-04-21,31.99
2005-04-22,31.040001
2005-04-25,31.549999
2005-04-26,31.059998999999998
2005-04-27,30.91
2005-04-28,30.49
2005-04-29,30.15
2005-05-02,30.17
2005-05-03,30.280001000000002
2005-05-04,30.34
2005-05-05,30.42
2005-05-06,30.49
2005-05-09,30.48
2005-05-10,30.0
2005-05-11,30.15
2005-05-12,29.77
2005-05-13,29.299999
2005-05-16,29.379998999999998
2005-05-17,29.59
2005-05-18,30.65
2005-05-19,30.73
2005-05-20,30.809998999999998
2005-05-23,31.42
2005-05-24,31.5
2005-05-25,31.129998999999998
2005-05-26,31.23
2005-05-27,31.6
2005-05-31,31.129998999999998
2005-06-01,31.709999
2005-06-02,32.130001
2005-06-03,32.009997999999996
2005-06-06,31.98
2005-06-07,32.209998999999996
2005-06-08,33.259997999999996
2005-06-09,32.860001000000004
2005-06-10,32.860001000000004
2005-06-13,33.02
2005-06-14,32.970001
2005-06-15,32.889998999999996
2005-06-16,32.919998
2005-06-17,33.02
2005-06-20,32.689999
2005-06-21,32.529999
2005-06-22,33.389998999999996
2005-06-23,32.599998
2005-06-24,32.349998
2005-06-27,32.279999
2005-06-28,32.75
2005-06-29,33.029999
2005-06-30,32.759997999999996
2005-07-01,32.860001000000004
2005-07-05,33.259997999999996
2005-07-06,32.849998
2005-07-07,32.790001000000004
2005-07-08,33.349998
2005-07-11,33.830002
2005-07-12,33.98
2005-07-13,33.630001
2005-07-14,33.900002
2005-07-15,33.950001
2005-07-18,34.290001000000004
2005-07-19,34.41
2005-07-20,34.169998
2005-07-21,34.049999
2005-07-22,34.150002
2005-07-25,33.709998999999996
2005-07-26,34.34
2005-07-27,34.48
2005-07-28,34.630001
2005-07-29,34.029999
2005-08-01,34.82
2005-08-02,34.889998999999996
2005-08-03,34.080002
2005-08-04,33.599998
2005-08-05,33.880001
2005-08-08,33.580002
2005-08-09,34.02
2005-08-10,34.509997999999996
2005-08-11,35.630001
2005-08-12,35.130001
2005-08-15,35.360001000000004
2005-08-16,34.5
2005-08-17,34.540001000000004
2005-08-18,34.43
2005-08-19,34.200001
2005-08-22,33.709998999999996
2005-08-23,34.259997999999996
2005-08-24,34.209998999999996
2005-08-25,34.23
2005-08-26,34.240002000000004
2005-08-29,34.189999
2005-08-30,33.310001
2005-08-31,37.419998
2005-09-01,36.950001
2005-09-02,36.799999
2005-09-06,38.59
2005-09-07,39.169998
2005-09-08,38.27
2005-09-09,38.450001
2005-09-12,38.990002000000004
2005-09-13,38.939999
2005-09-14,37.970001
2005-09-15,37.349998
2005-09-16,37.759997999999996
2005-09-19,37.369999
2005-09-20,36.650002
2005-09-21,36.560001
2005-09-22,37.23
2005-09-23,37.599998
2005-09-26,37.990002000000004
2005-09-27,38.610001000000004
2005-09-28,38.619999
2005-09-29,39.59
2005-09-30,39.77
2005-10-03,40.869999
2005-10-04,40.57
2005-10-05,39.43
2005-10-06,38.91
2005-10-07,39.48
2005-10-10,38.91
2005-10-11,38.900002
2005-10-12,39.099998
2005-10-13,38.549999
2005-10-14,38.880001
2005-10-17,38.860001000000004
2005-10-18,38.560001
2005-10-19,39.27
2005-10-20,38.240002000000004
2005-10-21,38.0
2005-10-24,38.669998
2005-10-25,37.950001
2005-10-26,37.98
2005-10-27,36.849998
2005-10-28,38.349998
2005-10-31,39.400002
2005-11-01,38.25
2005-11-02,38.959998999999996
2005-11-03,40.23
2005-11-04,41.049999
2005-11-07,41.5
2005-11-08,40.959998999999996
2005-11-09,42.07
2005-11-10,41.970001
2005-11-11,41.560001
2005-11-14,41.68
2005-11-15,41.25
2005-11-16,41.610001000000004
