Date,AGO
2020-04-13,30.440001000000002
2020-04-14,31.27
2020-04-15,28.0
2020-04-16,28.82
2020-04-17,30.610001
2020-04-20,29.41
2020-04-21,27.440001000000002
2020-04-22,26.42
2020-04-23,27.549999
2020-04-24,28.469998999999998
2020-04-27,29.799999
2020-04-28,30.49
2020-04-29,30.959999
2020-04-30,29.73
2020-05-01,28.91
2020-05-04,28.799999
2020-05-05,28.799999
2020-05-06,28.120001000000002
2020-05-07,29.440001000000002
2020-05-08,28.67
