Date,MDP
2001-12-19,35.599998
2001-12-20,35.5
2001-12-21,35.52
2001-12-24,35.549999
2001-12-26,36.02
2001-12-27,36.580002
2001-12-28,36.130001
2001-12-31,35.650002
2002-01-02,35.959998999999996
2002-01-03,36.02
2002-01-04,36.0
2002-01-07,36.02
2002-01-08,35.790001000000004
2002-01-09,35.790001000000004
2002-01-10,35.82
2002-01-11,35.360001000000004
2002-01-14,36.389998999999996
2002-01-15,36.650002
2002-01-16,35.82
2002-01-17,36.169998
2002-01-18,35.200001
2002-01-22,35.57
2002-01-23,35.02
2002-01-24,34.689999
2002-01-25,34.939999
2002-01-28,35.099998
2002-01-29,35.110001000000004
2002-01-30,35.009997999999996
2002-01-31,35.040001000000004
2002-02-01,34.66
2002-02-04,34.650002
2002-02-05,34.630001
2002-02-06,35.18
2002-02-07,35.720001
2002-02-08,35.880001
2002-02-11,36.560001
2002-02-12,36.209998999999996
2002-02-13,36.75
2002-02-14,36.599998
2002-02-15,36.509997999999996
2002-02-19,36.389998999999996
2002-02-20,37.09
2002-02-21,37.25
2002-02-22,38.290001000000004
2002-02-25,38.830002
2002-02-26,39.02
2002-02-27,38.950001
2002-02-28,39.459998999999996
2002-03-01,39.990002000000004
2002-03-04,40.700001
2002-03-05,41.389998999999996
2002-03-06,41.5
2002-03-07,41.220001
2002-03-08,41.849998
2002-03-11,41.93
2002-03-12,42.0
2002-03-13,42.040001000000004
2002-03-14,41.950001
2002-03-15,41.98
2002-03-18,42.400002
2002-03-19,42.5
2002-03-20,42.02
2002-03-21,41.990002000000004
2002-03-22,42.029999
2002-03-25,42.080002
2002-03-26,42.099998
2002-03-27,42.130001
2002-03-28,42.509997999999996
2002-04-01,43.400002
2002-04-02,43.009997999999996
2002-04-03,42.82
2002-04-04,43.490002000000004
2002-04-05,43.93
2002-04-08,43.98
2002-04-09,43.959998999999996
2002-04-10,44.540001000000004
2002-04-11,43.900002
2002-04-12,44.48
2002-04-15,44.619999
2002-04-16,44.459998999999996
2002-04-17,44.09
2002-04-18,44.16
2002-04-19,44.75
2002-04-22,43.860001000000004
2002-04-23,43.93
2002-04-24,44.009997999999996
2002-04-25,43.709998999999996
2002-04-26,43.75
2002-04-29,43.360001000000004
2002-04-30,42.82
2002-05-01,43.860001000000004
2002-05-02,43.549999
2002-05-03,42.75
2002-05-06,42.27
2002-05-07,41.380001
2002-05-08,42.630001
2002-05-09,42.68
2002-05-10,41.860001000000004
2002-05-13,42.59
2002-05-14,43.799999
2002-05-15,43.48
2002-05-16,43.610001000000004
2002-05-17,43.77
2002-05-20,42.740002000000004
2002-05-21,42.450001
2002-05-22,41.950001
2002-05-23,42.119999
2002-05-24,42.169998
2002-05-28,41.060001
2002-05-29,40.540001000000004
2002-05-30,40.400002
2002-05-31,40.439999
2002-06-03,40.299999
2002-06-04,39.619999
2002-06-05,39.740002000000004
2002-06-06,39.169998
2002-06-07,40.029999
2002-06-10,40.080002
2002-06-11,40.02
2002-06-12,40.119999
2002-06-13,39.360001000000004
2002-06-14,39.490002000000004
2002-06-17,40.150002
2002-06-18,40.68
2002-06-19,40.259997999999996
2002-06-20,40.27
2002-06-21,39.93
2002-06-24,39.82
2002-06-25,39.27
2002-06-26,38.790001000000004
2002-06-27,38.400002
2002-06-28,38.349998
2002-07-01,37.77
2002-07-02,37.299999
2002-07-03,37.23
2002-07-05,38.919998
2002-07-08,38.52
2002-07-09,37.580002
2002-07-10,37.09
2002-07-11,37.349998
2002-07-12,37.650002
2002-07-15,36.919998
2002-07-16,35.990002000000004
2002-07-17,35.880001
2002-07-18,35.560001
2002-07-19,34.950001
2002-07-22,34.849998
2002-07-23,34.09
2002-07-24,34.41
2002-07-25,35.650002
2002-07-26,35.73
2002-07-29,36.740002000000004
2002-07-30,37.060001
2002-07-31,36.470001
2002-08-01,35.43
2002-08-02,36.75
2002-08-05,36.060001
2002-08-06,37.549999
2002-08-07,37.860001000000004
2002-08-08,38.740002000000004
2002-08-09,38.93
2002-08-12,39.029999
2002-08-13,39.049999
2002-08-14,40.41
2002-08-15,40.470001
2002-08-16,40.48
2002-08-19,40.869999
2002-08-20,40.880001
2002-08-21,41.200001
2002-08-22,40.810001
2002-08-23,40.34
2002-08-26,40.900002
2002-08-27,40.200001
2002-08-28,39.889998999999996
2002-08-29,39.900002
2002-08-30,39.619999
2002-09-03,38.669998
2002-09-04,39.119999
2002-09-05,39.73
2002-09-06,41.299999
2002-09-09,41.419998
2002-09-10,42.950001
2002-09-11,42.740002000000004
2002-09-12,42.740002000000004
2002-09-13,43.369999
2002-09-16,43.400002
2002-09-17,43.349998
2002-09-18,43.540001000000004
2002-09-19,42.240002000000004
2002-09-20,44.630001
2002-09-23,43.540001000000004
2002-09-24,42.849998
2002-09-25,42.810001
2002-09-26,44.299999
2002-09-27,43.869999
2002-09-30,43.049999
2002-10-01,44.369999
2002-10-02,45.169998
2002-10-03,44.830002
2002-10-04,43.02
2002-10-07,42.18
2002-10-08,42.25
2002-10-09,42.41
2002-10-10,43.459998999999996
2002-10-11,43.349998
2002-10-14,44.049999
2002-10-15,45.52
2002-10-16,44.009997999999996
2002-10-17,45.09
2002-10-18,45.380001
2002-10-21,45.889998999999996
2002-10-22,45.669998
2002-10-23,46.099998
2002-10-24,46.549999
2002-10-25,47.580002
2002-10-28,46.380001
2002-10-29,46.48
2002-10-30,46.34
2002-10-31,45.549999
2002-11-01,46.91
2002-11-04,46.419998
2002-11-05,45.540001000000004
2002-11-06,47.0
2002-11-07,46.080002
2002-11-08,45.799999
2002-11-11,45.07
2002-11-12,45.349998
2002-11-13,45.310001
2002-11-14,45.939999
2002-11-15,45.709998999999996
2002-11-18,44.779999
2002-11-19,44.439999
2002-11-20,44.880001
2002-11-21,45.369999
2002-11-22,45.450001
2002-11-25,44.91
2002-11-26,43.869999
2002-11-27,44.099998
2002-11-29,43.610001000000004
2002-12-02,43.150002
2002-12-03,42.560001
2002-12-04,42.939999
2002-12-05,42.919998
2002-12-06,43.380001
2002-12-09,42.169998
2002-12-10,41.400002
2002-12-11,41.48
2002-12-12,41.369999
2002-12-13,40.959998999999996
2002-12-16,41.619999
2002-12-17,41.459998999999996
2002-12-18,41.509997999999996
2002-12-19,40.93
2002-12-20,41.75
2002-12-23,41.240002000000004
2002-12-24,41.080002
2002-12-26,41.0
2002-12-27,40.349998
2002-12-30,40.689999
2002-12-31,41.110001000000004
2003-01-02,41.59
2003-01-03,41.299999
2003-01-06,42.5
2003-01-07,41.990002000000004
2003-01-08,41.470001
2003-01-09,42.400002
2003-01-10,42.619999
2003-01-13,42.560001
2003-01-14,42.68
2003-01-15,42.049999
2003-01-16,42.049999
2003-01-17,41.91
2003-01-21,41.810001
2003-01-22,42.43
2003-01-23,42.950001
2003-01-24,42.240002000000004
2003-01-27,41.880001
2003-01-28,41.799999
2003-01-29,42.299999
2003-01-30,41.799999
2003-01-31,42.189999
2003-02-03,41.59
2003-02-04,41.25
2003-02-05,40.849998
2003-02-06,40.889998999999996
2003-02-07,40.369999
2003-02-10,40.209998999999996
2003-02-11,40.849998
2003-02-12,40.0
2003-02-13,39.68
2003-02-14,40.23
2003-02-18,40.669998
2003-02-19,40.080002
2003-02-20,39.84
2003-02-21,40.549999
2003-02-24,38.970001
2003-02-25,39.610001000000004
2003-02-26,38.799999
2003-02-27,38.82
2003-02-28,39.119999
2003-03-03,39.060001
2003-03-04,38.259997999999996
2003-03-05,38.59
2003-03-06,37.900002
2003-03-07,38.470001
2003-03-10,37.799999
2003-03-11,37.299999
2003-03-12,37.700001
2003-03-13,39.43
2003-03-14,38.599998
2003-03-17,39.610001000000004
2003-03-18,39.16
2003-03-19,39.150002
2003-03-20,40.040001000000004
2003-03-21,41.049999
2003-03-24,39.389998999999996
2003-03-25,39.77
2003-03-26,39.25
2003-03-27,39.02
2003-03-28,38.779999
2003-03-31,38.18
2003-04-01,38.459998999999996
2003-04-02,39.360001000000004
2003-04-03,39.119999
2003-04-04,39.209998999999996
2003-04-07,39.619999
2003-04-08,39.380001
2003-04-09,38.720001
2003-04-10,39.25
2003-04-11,39.330002
2003-04-14,40.400002
2003-04-15,40.5
2003-04-16,39.759997999999996
2003-04-17,40.450001
2003-04-21,40.279999
2003-04-22,41.16
2003-04-23,41.27
2003-04-24,40.919998
2003-04-25,40.610001000000004
2003-04-28,41.5
2003-04-29,42.599998
2003-04-30,43.220001
2003-05-01,43.810001
2003-05-02,44.009997999999996
2003-05-05,43.450001
2003-05-06,43.950001
2003-05-07,44.599998
2003-05-08,44.189999
2003-05-09,44.700001
2003-05-12,44.68
2003-05-13,44.669998
2003-05-14,44.5
2003-05-15,45.0
2003-05-16,45.0
2003-05-19,44.009997999999996
2003-05-20,43.740002000000004
2003-05-21,43.919998
2003-05-22,44.130001
2003-05-23,44.099998
2003-05-27,44.73
2003-05-28,44.330002
2003-05-29,43.84
2003-05-30,43.970001
2003-06-02,44.669998
2003-06-03,44.560001
2003-06-04,44.830002
2003-06-05,44.580002
2003-06-06,43.900002
2003-06-09,43.759997999999996
2003-06-10,43.349998
2003-06-11,43.470001
2003-06-12,43.240002000000004
2003-06-13,42.740002000000004
2003-06-16,43.98
2003-06-17,43.470001
2003-06-18,42.799999
2003-06-19,42.400002
2003-06-20,42.189999
2003-06-23,41.810001
2003-06-24,42.0
2003-06-25,42.98
2003-06-26,42.57
2003-06-27,43.200001
2003-06-30,44.0
2003-07-01,44.779999
2003-07-02,45.349998
2003-07-03,45.0
2003-07-07,45.66
2003-07-08,47.0
2003-07-09,46.330002
2003-07-10,45.98
2003-07-11,46.0
2003-07-14,46.009997999999996
2003-07-15,46.16
2003-07-16,46.299999
2003-07-17,46.200001
2003-07-18,46.439999
2003-07-21,46.419998
2003-07-22,46.720001
2003-07-23,46.209998999999996
2003-07-24,46.200001
2003-07-25,46.400002
2003-07-28,46.130001
2003-07-29,45.849998
2003-07-30,45.59
2003-07-31,45.48
2003-08-01,45.299999
2003-08-04,45.27
2003-08-05,45.919998
2003-08-06,46.099998
2003-08-07,45.950001
2003-08-08,46.029999
2003-08-11,46.189999
2003-08-12,46.349998
2003-08-13,46.560001
2003-08-14,46.98
2003-08-15,46.75
2003-08-18,47.669998
2003-08-19,47.790001000000004
2003-08-20,47.759997999999996
2003-08-21,48.099998
2003-08-22,47.66
2003-08-25,47.349998
2003-08-26,47.0
2003-08-27,46.77
2003-08-28,46.950001
2003-08-29,47.419998
2003-09-02,47.150002
2003-09-03,47.400002
2003-09-04,46.990002000000004
2003-09-05,46.98
2003-09-08,47.200001
2003-09-09,47.119999
2003-09-10,47.59
2003-09-11,47.849998
2003-09-12,47.73
2003-09-15,47.580002
2003-09-16,48.119999
2003-09-17,47.709998999999996
2003-09-18,47.990002000000004
2003-09-19,47.970001
2003-09-22,47.470001
2003-09-23,47.549999
2003-09-24,46.48
2003-09-25,46.709998999999996
2003-09-26,46.040001000000004
2003-09-29,46.669998
2003-09-30,46.169998
2003-10-01,47.029999
2003-10-02,47.110001000000004
2003-10-03,47.25
2003-10-06,47.560001
2003-10-07,47.900002
2003-10-08,48.110001000000004
2003-10-09,48.099998
2003-10-10,48.200001
2003-10-13,48.139998999999996
2003-10-14,48.07
2003-10-15,48.290001000000004
2003-10-16,48.360001000000004
2003-10-17,48.400002
2003-10-20,48.369999
2003-10-21,48.240002000000004
2003-10-22,47.959998999999996
2003-10-23,48.25
2003-10-24,47.810001
2003-10-27,48.09
2003-10-28,48.139998999999996
2003-10-29,48.299999
2003-10-30,48.75
2003-10-31,48.52
2003-11-03,49.43
2003-11-04,49.5
2003-11-05,49.970001
2003-11-06,50.279999
2003-11-07,49.919998
2003-11-10,49.990002000000004
2003-11-11,49.66
2003-11-12,49.619999
2003-11-13,49.599998
2003-11-14,49.450001
2003-11-17,49.09
2003-11-18,48.759997999999996
2003-11-19,48.450001
2003-11-20,48.16
2003-11-21,48.169998
2003-11-24,48.0
2003-11-25,48.0
2003-11-26,47.91
2003-11-28,47.889998999999996
2003-12-01,48.16
2003-12-02,47.799999
2003-12-03,48.25
2003-12-04,48.52
2003-12-05,48.0
2003-12-08,47.950001
2003-12-09,47.709998999999996
2003-12-10,47.900002
2003-12-11,47.880001
2003-12-12,47.810001
2003-12-15,47.869999
2003-12-16,47.950001
2003-12-17,47.849998
2003-12-18,47.77
2003-12-19,47.830002
2003-12-22,47.950001
2003-12-23,48.310001
2003-12-24,48.32
2003-12-26,48.349998
2003-12-29,48.619999
2003-12-30,48.68
2003-12-31,48.810001
2004-01-02,48.98
2004-01-05,49.75
2004-01-06,49.549999
2004-01-07,50.169998
2004-01-08,50.080002
2004-01-09,50.060001
2004-01-12,49.869999
2004-01-13,49.59
2004-01-14,50.41
2004-01-15,50.220001
2004-01-16,49.849998
2004-01-20,49.77
2004-01-21,49.73
2004-01-22,50.099998
2004-01-23,50.0
2004-01-26,50.279999
2004-01-27,49.950001
2004-01-28,50.509997999999996
2004-01-29,51.23
2004-01-30,50.41
2004-02-02,50.790001000000004
2004-02-03,50.52
2004-02-04,50.369999
2004-02-05,50.490002000000004
2004-02-06,50.869999
2004-02-09,51.25
2004-02-10,52.259997999999996
2004-02-11,52.900002
2004-02-12,52.419998
2004-02-13,51.610001000000004
2004-02-17,51.880001
2004-02-18,52.240002000000004
2004-02-19,51.259997999999996
2004-02-20,51.349998
2004-02-23,50.52
2004-02-24,50.380001
2004-02-25,50.09
2004-02-26,50.200001
2004-02-27,50.299999
2004-03-01,50.900002
2004-03-02,50.759997999999996
2004-03-03,51.650002
2004-03-04,51.360001000000004
2004-03-05,51.16
2004-03-08,51.48
2004-03-09,51.369999
2004-03-10,50.630001
2004-03-11,50.110001000000004
2004-03-12,50.849998
2004-03-15,50.02
2004-03-16,50.09
2004-03-17,50.549999
2004-03-18,50.119999
2004-03-19,49.98
2004-03-22,49.5
2004-03-23,49.700001
2004-03-24,49.299999
2004-03-25,49.52
2004-03-26,49.450001
2004-03-29,50.150002
2004-03-30,50.32
2004-03-31,50.560001
2004-04-01,51.25
2004-04-02,51.619999
2004-04-05,52.139998999999996
2004-04-06,51.93
2004-04-07,51.380001
2004-04-08,51.400002
2004-04-12,51.259997999999996
2004-04-13,51.02
2004-04-14,51.450001
2004-04-15,51.189999
2004-04-16,51.57
2004-04-19,51.84
2004-04-20,50.740002000000004
2004-04-21,50.5
2004-04-22,50.779999
2004-04-23,50.599998
2004-04-26,50.189999
2004-04-27,50.139998999999996
2004-04-28,50.150002
2004-04-29,51.419998
2004-04-30,50.939999
2004-05-03,52.610001000000004
2004-05-04,52.630001
2004-05-05,53.119999
2004-05-06,53.080002
2004-05-07,52.580002
2004-05-10,51.529999
2004-05-11,51.779999
2004-05-12,51.639998999999996
2004-05-13,51.84
2004-05-14,51.630001
2004-05-17,51.16
2004-05-18,51.490002000000004
2004-05-19,51.540001000000004
2004-05-20,52.23
2004-05-21,52.240002000000004
2004-05-24,52.439999
2004-05-25,53.220001
2004-05-26,52.830002
2004-05-27,52.369999
2004-05-28,52.459998999999996
2004-06-01,54.200001
2004-06-02,54.84
2004-06-03,54.799999
2004-06-04,55.459998999999996
2004-06-07,55.75
2004-06-08,55.529999
2004-06-09,55.52
2004-06-10,55.41
2004-06-14,55.200001
2004-06-15,55.099998
2004-06-16,54.299999
2004-06-17,54.119999
2004-06-18,54.029999
2004-06-21,54.490002000000004
2004-06-22,54.599998
2004-06-23,54.529999
2004-06-24,54.099998
2004-06-25,54.5
2004-06-28,54.540001000000004
2004-06-29,54.439999
2004-06-30,54.959998999999996
2004-07-01,55.130001
2004-07-02,55.09
2004-07-06,54.48
2004-07-07,53.970001
2004-07-08,53.68
2004-07-09,54.029999
2004-07-12,54.16
2004-07-13,53.869999
2004-07-14,54.610001000000004
2004-07-15,53.919998
2004-07-16,53.509997999999996
2004-07-19,53.580002
2004-07-20,53.59
2004-07-21,53.59
2004-07-22,53.849998
2004-07-23,53.150002
2004-07-26,52.650002
2004-07-27,52.799999
2004-07-28,52.450001
2004-07-29,52.959998999999996
2004-07-30,52.880001
2004-08-02,53.48
2004-08-03,52.939999
2004-08-04,52.119999
2004-08-05,51.400002
2004-08-06,50.400002
2004-08-09,50.02
2004-08-10,50.119999
2004-08-11,50.110001000000004
2004-08-12,49.599998
2004-08-13,49.310001
2004-08-16,49.75
2004-08-17,49.939999
2004-08-18,50.299999
2004-08-19,50.0
2004-08-20,50.650002
2004-08-23,50.009997999999996
2004-08-24,49.950001
2004-08-25,50.07
2004-08-26,50.07
2004-08-27,50.009997999999996
2004-08-30,49.639998999999996
2004-08-31,50.080002
2004-09-01,49.849998
2004-09-02,50.380001
2004-09-03,50.52
2004-09-07,50.860001000000004
2004-09-08,51.290001000000004
2004-09-09,51.799999
2004-09-10,51.669998
2004-09-13,50.970001
2004-09-14,50.990002000000004
2004-09-15,51.650002
2004-09-16,52.200001
2004-09-17,52.400002
2004-09-20,52.040001000000004
2004-09-21,52.009997999999996
2004-09-22,51.860001000000004
2004-09-23,51.450001
2004-09-24,51.619999
2004-09-27,51.700001
2004-09-28,51.700001
2004-09-29,51.060001
2004-09-30,51.380001
2004-10-01,52.060001
2004-10-04,51.82
2004-10-05,51.75
2004-10-06,51.759997999999996
2004-10-07,51.389998999999996
2004-10-08,51.0
2004-10-11,51.650002
2004-10-12,51.830002
2004-10-13,52.16
2004-10-14,51.599998
2004-10-15,52.049999
2004-10-18,52.040001000000004
2004-10-19,50.669998
2004-10-20,50.360001000000004
2004-10-21,50.68
2004-10-22,50.029999
2004-10-25,50.060001
2004-10-26,50.369999
2004-10-27,51.150002
2004-10-28,51.060001
2004-10-29,49.0
2004-11-01,49.040001000000004
2004-11-02,49.5
2004-11-03,50.049999
2004-11-04,51.349998
2004-11-05,52.029999
2004-11-08,51.939999
2004-11-09,51.990002000000004
2004-11-10,52.080002
2004-11-11,52.389998999999996
2004-11-12,52.380001
2004-11-15,52.619999
2004-11-16,52.540001000000004
2004-11-17,52.52
2004-11-18,53.130001
2004-11-19,52.779999
2004-11-22,52.639998999999996
2004-11-23,53.290001000000004
2004-11-24,53.349998
2004-11-26,53.119999
2004-11-29,52.720001
2004-11-30,52.720001
2004-12-01,53.279999
2004-12-02,53.099998
2004-12-03,52.32
2004-12-06,52.700001
2004-12-07,53.02
2004-12-08,53.150002
2004-12-09,53.48
2004-12-10,53.939999
2004-12-13,54.189999
2004-12-14,54.0
2004-12-15,53.799999
2004-12-16,53.169998
2004-12-17,53.349998
2004-12-20,53.389998999999996
2004-12-21,53.950001
2004-12-22,54.330002
2004-12-23,54.040001000000004
2004-12-27,54.009997999999996
2004-12-28,54.23
2004-12-29,54.18
2004-12-30,54.310001
2004-12-31,54.200001
2005-01-03,53.970001
2005-01-04,53.549999
2005-01-05,52.919998
2005-01-06,52.549999
2005-01-07,52.130001
2005-01-10,51.77
2005-01-11,51.599998
2005-01-12,51.34
2005-01-13,51.240002000000004
2005-01-14,51.27
2005-01-18,52.220001
2005-01-19,51.720001
2005-01-20,51.380001
2005-01-21,51.759997999999996
2005-01-24,51.439999
2005-01-25,50.57
2005-01-26,48.189999
2005-01-27,47.43
2005-01-28,47.400002
2005-01-31,48.029999
2005-02-01,47.419998
2005-02-02,47.48
2005-02-03,47.759997999999996
2005-02-04,47.509997999999996
2005-02-07,47.48
2005-02-08,47.650002
2005-02-09,47.200001
2005-02-10,47.029999
2005-02-11,47.110001000000004
2005-02-14,47.720001
2005-02-15,47.799999
2005-02-16,47.580002
2005-02-17,47.709998999999996
2005-02-18,47.400002
2005-02-22,46.59
2005-02-23,46.799999
2005-02-24,46.84
2005-02-25,46.099998
2005-02-28,45.889998999999996
2005-03-01,46.32
2005-03-02,48.18
2005-03-03,47.209998999999996
2005-03-04,47.779999
2005-03-07,47.599998
2005-03-08,47.25
2005-03-09,46.59
2005-03-10,46.709998999999996
2005-03-11,46.970001
2005-03-14,47.509997999999996
2005-03-15,47.490002000000004
2005-03-16,47.259997999999996
2005-03-17,47.25
2005-03-18,47.099998
2005-03-21,46.990002000000004
2005-03-22,46.869999
2005-03-23,47.099998
2005-03-24,46.82
2005-03-28,46.73
2005-03-29,46.48
2005-03-30,47.009997999999996
2005-03-31,46.75
2005-04-01,46.59
2005-04-04,46.810001
2005-04-05,46.869999
2005-04-06,46.509997999999996
2005-04-07,46.720001
2005-04-08,46.380001
2005-04-11,46.389998999999996
2005-04-12,46.48
2005-04-13,46.040001000000004
2005-04-14,45.290001000000004
2005-04-15,44.810001
2005-04-18,45.099998
2005-04-19,45.049999
2005-04-20,45.110001000000004
2005-04-21,45.610001000000004
2005-04-22,44.98
2005-04-25,45.360001000000004
2005-04-26,47.060001
2005-04-27,47.080002
2005-04-28,46.66
2005-04-29,47.0
2005-05-02,46.990002000000004
2005-05-03,47.049999
2005-05-04,48.0
2005-05-05,47.490002000000004
2005-05-06,47.02
2005-05-09,47.639998999999996
2005-05-10,47.639998999999996
2005-05-11,46.950001
2005-05-12,47.810001
2005-05-13,47.740002000000004
2005-05-16,47.98
2005-05-17,47.869999
2005-05-18,48.0
2005-05-19,47.919998
2005-05-20,47.5
2005-05-23,47.639998999999996
2005-05-24,50.279999
2005-05-25,49.52
2005-05-26,50.200001
2005-05-27,50.110001000000004
2005-05-31,49.599998
2005-06-01,49.389998999999996
2005-06-02,49.32
2005-06-03,49.009997999999996
2005-06-06,49.09
2005-06-07,49.900002
2005-06-08,48.919998
2005-06-09,48.98
2005-06-10,49.220001
2005-06-13,49.400002
2005-06-14,49.080002
2005-06-15,48.990002000000004
2005-06-16,48.84
2005-06-17,48.93
2005-06-20,48.889998999999996
2005-06-21,49.130001
2005-06-22,48.98
2005-06-23,48.82
2005-06-24,48.549999
2005-06-27,48.279999
2005-06-28,49.099998
2005-06-29,49.0
2005-06-30,49.060001
2005-07-01,48.439999
2005-07-05,49.330002
2005-07-06,49.0
2005-07-07,48.610001000000004
2005-07-08,49.5
2005-07-11,49.52
2005-07-12,49.959998999999996
2005-07-13,49.790001000000004
2005-07-14,49.990002000000004
2005-07-15,49.799999
2005-07-18,49.459998999999996
2005-07-19,49.93
2005-07-20,49.959998999999996
2005-07-21,49.360001000000004
2005-07-22,50.0
2005-07-25,49.48
2005-07-26,49.5
2005-07-27,49.560001
2005-07-28,49.98
2005-07-29,49.5
2005-08-01,49.25
2005-08-02,49.220001
2005-08-03,49.27
2005-08-04,49.18
2005-08-05,48.759997999999996
2005-08-08,48.900002
2005-08-09,49.169998
2005-08-10,49.049999
2005-08-11,49.240002000000004
2005-08-12,49.209998999999996
2005-08-15,49.84
2005-08-16,48.790001000000004
2005-08-17,49.32
2005-08-18,49.509997999999996
2005-08-19,49.73
2005-08-22,50.23
2005-08-23,49.610001000000004
2005-08-24,49.799999
2005-08-25,49.709998999999996
2005-08-26,49.5
2005-08-29,49.5
2005-08-30,48.990002000000004
2005-08-31,49.099998
2005-09-01,49.369999
2005-09-02,49.110001000000004
2005-09-06,49.599998
2005-09-07,50.400002
2005-09-08,50.610001000000004
2005-09-09,50.799999
2005-09-12,50.77
2005-09-13,50.27
2005-09-14,50.07
2005-09-15,50.32
2005-09-16,50.169998
2005-09-19,50.099998
2005-09-20,50.099998
2005-09-21,49.799999
2005-09-22,49.450001
2005-09-23,49.560001
2005-09-26,49.82
2005-09-27,49.77
2005-09-28,49.75
2005-09-29,50.029999
2005-09-30,49.889998999999996
2005-10-03,49.810001
2005-10-04,49.549999
2005-10-05,48.810001
2005-10-06,50.900002
2005-10-07,50.560001
2005-10-10,50.0
2005-10-11,49.959998999999996
2005-10-12,49.16
2005-10-13,49.259997999999996
2005-10-14,49.080002
2005-10-17,48.630001
2005-10-18,48.25
2005-10-19,49.169998
2005-10-20,48.619999
2005-10-21,48.779999
2005-10-24,50.029999
2005-10-25,49.650002
2005-10-26,50.630001
2005-10-27,49.73
2005-10-28,49.98
2005-10-31,49.900002
2005-11-01,49.700001
2005-11-02,49.799999
2005-11-03,49.889998999999996
2005-11-04,50.810001
2005-11-07,50.509997999999996
2005-11-08,50.220001
2005-11-09,50.119999
2005-11-10,50.099998
2005-11-11,50.060001
2005-11-14,49.950001
2005-11-15,49.75
2005-11-16,49.5
2005-11-17,49.84
2005-11-18,50.169998
2005-11-21,50.43
2005-11-22,51.360001000000004
2005-11-23,51.529999
2005-11-25,51.389998999999996
2005-11-28,51.0
2005-11-29,51.130001
2005-11-30,51.0
2005-12-01,51.009997999999996
2005-12-02,51.02
2005-12-05,50.73
2005-12-06,50.43
2005-12-07,50.610001000000004
2005-12-08,50.860001000000004
2005-12-09,51.23
2005-12-12,51.950001
2005-12-13,51.599998
2005-12-14,51.849998
2005-12-15,51.700001
2005-12-16,51.57
2005-12-19,51.830002
2005-12-20,51.450001
2005-12-21,51.689999
2005-12-22,51.900002
2005-12-23,51.830002
2005-12-27,52.0
2005-12-28,52.009997999999996
2005-12-29,52.400002
2005-12-30,52.34
2006-01-03,52.48
2006-01-04,52.400002
2006-01-05,52.349998
2006-01-06,53.040001000000004
2006-01-09,53.400002
2006-01-10,53.52
2006-01-11,53.639998999999996
2006-01-12,53.16
2006-01-13,53.779999
2006-01-17,53.849998
2006-01-18,54.130001
2006-01-19,54.32
2006-01-20,53.950001
2006-01-23,53.709998999999996
2006-01-24,53.68
2006-01-25,54.869999
2006-01-26,54.700001
2006-01-27,54.439999
2006-01-30,54.299999
2006-01-31,54.759997999999996
2006-02-01,54.599998
2006-02-02,53.970001
2006-02-03,53.849998
2006-02-06,53.91
2006-02-07,53.700001
2006-02-08,54.150002
2006-02-09,53.970001
2006-02-10,54.080002
2006-02-13,54.310001
2006-02-14,54.98
2006-02-15,55.029999
2006-02-16,55.41
2006-02-17,55.549999
2006-02-21,55.369999
2006-02-22,55.77
2006-02-23,55.049999
2006-02-24,54.990002000000004
2006-02-27,54.91
2006-02-28,55.09
2006-03-01,54.939999
2006-03-02,54.66
2006-03-03,54.900002
2006-03-06,53.919998
2006-03-07,54.189999
2006-03-08,54.650002
2006-03-09,54.349998
2006-03-10,55.0
2006-03-13,55.0
2006-03-14,55.5
2006-03-15,54.59
2006-03-16,55.580002
2006-03-17,56.130001
2006-03-20,55.240002000000004
2006-03-21,54.91
2006-03-22,55.07
2006-03-23,54.869999
2006-03-24,54.849998
2006-03-27,55.25
2006-03-28,55.0
2006-03-29,55.48
2006-03-30,55.889998999999996
2006-03-31,55.790001000000004
2006-04-03,55.889998999999996
2006-04-04,56.369999
2006-04-05,56.0
2006-04-06,56.48
2006-04-07,55.700001
2006-04-10,55.990002000000004
2006-04-11,55.490002000000004
2006-04-12,55.560001
2006-04-13,55.889998999999996
2006-04-17,55.560001
2006-04-18,50.790001000000004
2006-04-19,51.0
2006-04-20,51.119999
2006-04-21,50.799999
2006-04-24,50.189999
2006-04-25,50.200001
2006-04-26,48.470001
2006-04-27,48.779999
2006-04-28,49.599998
2006-05-01,49.099998
2006-05-02,48.91
2006-05-03,48.689999
2006-05-04,48.450001
2006-05-05,48.450001
2006-05-08,49.369999
2006-05-09,49.16
2006-05-10,49.169998
2006-05-11,48.52
2006-05-12,48.380001
2006-05-15,48.360001000000004
2006-05-16,48.18
2006-05-17,47.700001
2006-05-18,47.650002
2006-05-19,47.93
2006-05-22,48.75
2006-05-23,49.549999
2006-05-24,49.959998999999996
2006-05-25,49.799999
2006-05-26,49.889998999999996
2006-05-30,49.959998999999996
2006-05-31,50.049999
2006-06-01,50.810001
2006-06-02,50.970001
2006-06-05,50.34
2006-06-06,50.110001000000004
2006-06-07,50.25
2006-06-08,50.07
2006-06-09,50.0
2006-06-12,49.549999
2006-06-13,48.450001
2006-06-14,48.41
2006-06-15,49.380001
2006-06-16,48.84
2006-06-19,48.669998
2006-06-20,48.290001000000004
2006-06-21,48.740002000000004
2006-06-22,48.540001000000004
