Date,SJM
2013-07-24,109.510002
2013-07-25,110.720001
2013-07-26,111.540001
2013-07-29,112.050003
2013-07-30,112.389999
2013-07-31,112.519997
2013-08-01,113.66999799999999
2013-08-02,113.970001
2013-08-05,114.360001
2013-08-06,114.230003
2013-08-07,113.57
2013-08-08,113.059998
2013-08-09,113.300003
2013-08-12,113.510002
2013-08-13,113.910004
2013-08-14,112.57
2013-08-15,110.43
2013-08-16,110.32
2013-08-19,109.059998
2013-08-20,109.099998
2013-08-21,107.790001
2013-08-22,107.489998
2013-08-23,108.459999
2013-08-26,107.5
2013-08-27,106.57
2013-08-28,105.32
2013-08-29,105.800003
2013-08-30,106.139999
2013-09-03,105.389999
2013-09-04,106.25
2013-09-05,106.779999
2013-09-06,105.989998
2013-09-09,108.139999
2013-09-10,108.910004
2013-09-11,107.779999
2013-09-12,107.269997
2013-09-13,107.870003
2013-09-16,107.91999799999999
2013-09-17,108.300003
2013-09-18,108.480003
2013-09-19,107.68
2013-09-20,107.139999
2013-09-23,106.559998
2013-09-24,106.389999
2013-09-25,105.860001
2013-09-26,105.690002
2013-09-27,104.790001
2013-09-30,105.040001
2013-10-01,105.410004
2013-10-02,104.949997
2013-10-03,104.970001
2013-10-04,105.93
2013-10-07,105.779999
2013-10-08,105.58000200000001
2013-10-09,104.379997
2013-10-10,106.510002
2013-10-11,106.599998
2013-10-14,106.730003
2013-10-15,105.970001
2013-10-16,107.5
2013-10-17,108.440002
2013-10-18,107.879997
2013-10-21,106.860001
2013-10-22,108.730003
2013-10-23,108.849998
2013-10-24,109.599998
2013-10-25,110.360001
2013-10-28,112.199997
2013-10-29,112.900002
2013-10-30,111.5
2013-10-31,111.209999
2013-11-01,111.010002
2013-11-04,110.620003
2013-11-05,110.690002
2013-11-06,111.870003
2013-11-07,107.610001
2013-11-08,108.610001
2013-11-11,107.639999
2013-11-12,107.410004
2013-11-13,107.93
2013-11-14,108.93
2013-11-15,109.349998
2013-11-18,108.910004
2013-11-19,108.589996
2013-11-20,101.489998
2013-11-21,103.019997
2013-11-22,103.949997
2013-11-25,104.309998
2013-11-26,105.620003
2013-11-27,105.610001
2013-11-29,104.239998
2013-12-02,104.449997
2013-12-03,104.980003
2013-12-04,104.75
2013-12-05,102.290001
2013-12-06,104.32
2013-12-09,104.879997
2013-12-10,103.199997
2013-12-11,103.989998
2013-12-12,101.379997
2013-12-13,100.410004
2013-12-16,101.599998
2013-12-17,101.099998
2013-12-18,101.860001
2013-12-19,101.949997
2013-12-20,102.120003
2013-12-23,101.639999
2013-12-24,102.360001
2013-12-26,102.989998
2013-12-27,103.18
2013-12-30,103.650002
2013-12-31,103.620003
2014-01-02,102.029999
2014-01-03,101.510002
2014-01-06,100.900002
2014-01-07,101.519997
2014-01-08,98.16999799999999
2014-01-09,97.980003
2014-01-10,98.41999799999999
2014-01-13,97.389999
2014-01-14,99.339996
2014-01-15,98.690002
2014-01-16,98.550003
2014-01-17,97.199997
2014-01-21,97.199997
2014-01-22,98.449997
2014-01-23,98.08000200000001
2014-01-24,97.970001
2014-01-27,98.629997
2014-01-28,99.309998
2014-01-29,97.110001
2014-01-30,97.860001
2014-01-31,96.389999
2014-02-03,93.93
2014-02-04,93.709999
2014-02-05,92.82
2014-02-06,93.589996
2014-02-07,93.370003
2014-02-10,93.699997
2014-02-11,94.029999
2014-02-12,93.709999
2014-02-13,95.139999
2014-02-14,91.809998
2014-02-18,95.309998
2014-02-19,95.550003
2014-02-20,98.279999
2014-02-21,97.940002
2014-02-24,98.699997
2014-02-25,99.010002
2014-02-26,98.610001
2014-02-27,99.639999
2014-02-28,100.010002
2014-03-03,99.050003
2014-03-04,99.269997
2014-03-05,98.43
2014-03-06,97.629997
2014-03-07,97.540001
2014-03-10,97.209999
2014-03-11,96.550003
2014-03-12,97.980003
2014-03-13,96.989998
2014-03-14,96.18
2014-03-17,96.120003
2014-03-18,97.720001
2014-03-19,96.139999
2014-03-20,96.699997
2014-03-21,96.019997
2014-03-24,96.209999
2014-03-25,95.940002
2014-03-26,95.93
2014-03-27,96.07
2014-03-28,96.480003
2014-03-31,97.239998
2014-04-01,97.139999
2014-04-02,97.790001
2014-04-03,97.900002
2014-04-04,97.550003
2014-04-07,97.900002
2014-04-08,97.110001
2014-04-09,97.230003
2014-04-10,95.5
2014-04-11,94.33000200000001
2014-04-14,95.389999
2014-04-15,95.08000200000001
2014-04-16,96.83000200000001
2014-04-17,96.699997
2014-04-21,96.730003
2014-04-22,96.93
2014-04-23,96.41999799999999
2014-04-24,96.989998
2014-04-25,96.019997
2014-04-28,97.459999
2014-04-29,96.730003
2014-04-30,96.68
2014-05-01,97.16999799999999
2014-05-02,96.940002
2014-05-05,97.199997
2014-05-06,96.449997
2014-05-07,98.610001
2014-05-08,99.190002
2014-05-09,100.150002
2014-05-12,100.610001
2014-05-13,100.400002
2014-05-14,98.589996
2014-05-15,97.510002
2014-05-16,98.559998
2014-05-19,98.279999
2014-05-20,98.07
2014-05-21,99.050003
2014-05-22,98.75
2014-05-23,99.120003
2014-05-27,100.440002
2014-05-28,100.620003
2014-05-29,103.0
2014-05-30,102.599998
2014-06-02,102.470001
2014-06-03,102.940002
2014-06-04,102.83000200000001
2014-06-05,104.309998
2014-06-06,105.690002
2014-06-09,105.660004
2014-06-10,105.099998
2014-06-11,104.800003
2014-06-12,104.93
2014-06-13,105.239998
2014-06-16,105.83000200000001
2014-06-17,106.099998
2014-06-18,106.629997
2014-06-19,106.599998
2014-06-20,106.459999
2014-06-23,106.709999
2014-06-24,106.339996
2014-06-25,105.790001
2014-06-26,105.480003
2014-06-27,106.050003
2014-06-30,106.57
2014-07-01,106.809998
2014-07-02,106.629997
2014-07-03,107.529999
2014-07-07,107.349998
2014-07-08,106.660004
2014-07-09,106.599998
2014-07-10,106.209999
2014-07-11,106.470001
2014-07-14,106.41999799999999
2014-07-15,105.599998
2014-07-16,105.639999
2014-07-17,104.720001
2014-07-18,105.690002
2014-07-21,105.089996
2014-07-22,105.059998
2014-07-23,104.75
2014-07-24,105.160004
2014-07-25,104.629997
2014-07-28,104.08000200000001
2014-07-29,103.25
2014-07-30,102.110001
2014-07-31,99.639999
2014-08-01,100.519997
2014-08-04,100.900002
2014-08-05,99.370003
2014-08-06,101.209999
2014-08-07,100.620003
2014-08-08,101.83000200000001
2014-08-11,103.08000200000001
2014-08-12,102.589996
2014-08-13,102.66999799999999
2014-08-14,103.300003
2014-08-15,102.870003
2014-08-18,103.129997
2014-08-19,103.449997
2014-08-20,102.41999799999999
2014-08-21,101.650002
2014-08-22,101.360001
2014-08-25,101.949997
2014-08-26,102.470001
2014-08-27,102.41999799999999
2014-08-28,102.360001
2014-08-29,102.599998
2014-09-02,102.660004
2014-09-03,102.389999
2014-09-04,102.019997
2014-09-05,102.709999
2014-09-08,101.970001
2014-09-09,101.260002
2014-09-10,101.08000200000001
2014-09-11,101.129997
2014-09-12,99.699997
2014-09-15,99.730003
2014-09-16,100.800003
2014-09-17,99.709999
2014-09-18,100.220001
2014-09-19,100.190002
2014-09-22,99.510002
2014-09-23,98.809998
2014-09-24,99.900002
2014-09-25,98.220001
2014-09-26,98.529999
2014-09-29,98.440002
2014-09-30,98.989998
2014-10-01,97.889999
2014-10-02,97.75
2014-10-03,98.660004
2014-10-06,98.5
2014-10-07,97.25
2014-10-08,98.730003
2014-10-09,97.870003
2014-10-10,97.709999
2014-10-13,97.410004
2014-10-14,97.980003
2014-10-15,97.360001
2014-10-16,97.879997
2014-10-17,98.660004
2014-10-20,101.029999
2014-10-21,102.389999
2014-10-22,101.730003
2014-10-23,101.75
2014-10-24,102.339996
2014-10-27,103.139999
2014-10-28,103.910004
2014-10-29,102.519997
2014-10-30,103.029999
2014-10-31,104.0
2014-11-03,104.07
2014-11-04,104.309998
2014-11-05,105.339996
2014-11-06,105.800003
2014-11-07,104.839996
2014-11-10,105.309998
2014-11-11,104.720001
2014-11-12,100.379997
2014-11-13,99.870003
2014-11-14,100.230003
2014-11-17,101.519997
2014-11-18,101.970001
2014-11-19,101.660004
2014-11-20,101.110001
2014-11-21,101.290001
2014-11-24,100.639999
2014-11-25,101.190002
2014-11-26,101.129997
2014-11-28,102.57
2014-12-01,102.779999
2014-12-02,103.239998
2014-12-03,101.91999799999999
2014-12-04,101.150002
2014-12-05,101.720001
2014-12-08,101.839996
2014-12-09,101.199997
2014-12-10,100.230003
2014-12-11,100.639999
2014-12-12,99.160004
2014-12-15,98.290001
2014-12-16,98.309998
2014-12-17,100.349998
2014-12-18,102.610001
2014-12-19,102.790001
2014-12-22,103.150002
2014-12-23,103.650002
2014-12-24,103.449997
2014-12-26,103.389999
2014-12-29,103.099998
2014-12-30,102.5
2014-12-31,100.980003
2015-01-02,100.480003
2015-01-05,98.839996
2015-01-06,98.050003
2015-01-07,100.239998
2015-01-08,101.690002
2015-01-09,101.040001
2015-01-12,100.339996
2015-01-13,100.940002
2015-01-14,100.959999
2015-01-15,101.300003
2015-01-16,101.860001
2015-01-20,104.190002
2015-01-21,106.040001
2015-01-22,106.870003
2015-01-23,106.489998
2015-01-26,106.449997
2015-01-27,105.769997
2015-01-28,104.730003
2015-01-29,105.099998
2015-01-30,103.150002
2015-02-02,104.470001
2015-02-03,105.879997
2015-02-04,112.099998
2015-02-05,113.33000200000001
2015-02-06,113.0
2015-02-09,112.910004
2015-02-10,113.150002
2015-02-11,111.260002
2015-02-12,112.389999
2015-02-13,113.889999
2015-02-17,113.209999
2015-02-18,114.300003
2015-02-19,113.879997
2015-02-20,113.440002
2015-02-23,113.25
2015-02-24,113.470001
2015-02-25,113.110001
2015-02-26,115.209999
2015-02-27,115.349998
2015-03-02,114.959999
2015-03-03,114.120003
2015-03-04,114.239998
2015-03-05,114.230003
2015-03-06,112.769997
2015-03-09,113.050003
2015-03-10,110.730003
2015-03-11,111.120003
2015-03-12,112.440002
2015-03-13,111.019997
2015-03-16,111.779999
2015-03-17,110.589996
2015-03-18,112.610001
2015-03-19,112.0
2015-03-20,113.709999
2015-03-23,113.389999
2015-03-24,112.620003
2015-03-25,114.639999
2015-03-26,114.480003
2015-03-27,116.010002
2015-03-30,117.129997
2015-03-31,115.730003
2015-04-01,115.480003
2015-04-02,116.010002
2015-04-06,117.239998
2015-04-07,115.870003
2015-04-08,115.550003
2015-04-09,116.139999
2015-04-10,116.75
2015-04-13,116.900002
2015-04-14,117.790001
2015-04-15,118.08000200000001
2015-04-16,117.980003
2015-04-17,117.41999799999999
2015-04-20,117.08000200000001
2015-04-21,117.440002
2015-04-22,117.940002
2015-04-23,116.970001
2015-04-24,116.309998
2015-04-27,118.199997
2015-04-28,116.190002
2015-04-29,116.019997
2015-04-30,115.91999799999999
2015-05-01,116.860001
2015-05-04,118.370003
2015-05-05,116.279999
2015-05-06,116.25
2015-05-07,115.769997
2015-05-08,115.989998
2015-05-11,116.269997
2015-05-12,116.459999
2015-05-13,116.58000200000001
2015-05-14,118.360001
2015-05-15,118.5
2015-05-18,118.66999799999999
2015-05-19,119.269997
2015-05-20,119.879997
2015-05-21,119.279999
2015-05-22,120.389999
2015-05-26,119.470001
2015-05-27,119.900002
2015-05-28,119.5
2015-05-29,118.550003
2015-06-01,118.41999799999999
2015-06-02,118.550003
2015-06-03,118.190002
2015-06-04,113.75
2015-06-05,111.32
2015-06-08,110.480003
2015-06-09,111.599998
2015-06-10,111.57
2015-06-11,111.75
2015-06-12,111.290001
2015-06-15,110.989998
2015-06-16,112.349998
2015-06-17,112.720001
2015-06-18,113.32
2015-06-19,113.480003
2015-06-22,113.68
2015-06-23,112.809998
2015-06-24,111.699997
2015-06-25,110.93
2015-06-26,110.620003
2015-06-29,108.379997
2015-06-30,108.410004
2015-07-01,109.209999
2015-07-02,108.75
2015-07-06,108.029999
2015-07-07,109.809998
2015-07-08,108.459999
2015-07-09,108.300003
2015-07-10,107.589996
2015-07-13,108.699997
2015-07-14,108.540001
2015-07-15,108.110001
2015-07-16,108.610001
2015-07-17,108.459999
2015-07-20,108.07
2015-07-21,107.379997
2015-07-22,107.43
2015-07-23,106.93
2015-07-24,105.589996
2015-07-27,105.980003
2015-07-28,108.709999
2015-07-29,109.769997
2015-07-30,110.760002
2015-07-31,111.690002
2015-08-03,111.900002
2015-08-04,112.099998
2015-08-05,113.489998
2015-08-06,111.760002
2015-08-07,110.040001
2015-08-10,110.510002
2015-08-11,108.900002
2015-08-12,109.349998
2015-08-13,108.629997
2015-08-14,109.379997
2015-08-17,109.010002
2015-08-18,108.970001
2015-08-19,111.879997
2015-08-20,111.760002
2015-08-21,109.900002
2015-08-24,108.120003
2015-08-25,106.849998
2015-08-26,109.150002
2015-08-27,116.290001
2015-08-28,117.589996
2015-08-31,117.720001
2015-09-01,114.019997
2015-09-02,115.639999
2015-09-03,116.879997
2015-09-04,115.610001
2015-09-08,116.349998
2015-09-09,114.599998
2015-09-10,114.57
2015-09-11,116.110001
2015-09-14,115.629997
2015-09-15,116.220001
2015-09-16,117.529999
2015-09-17,116.779999
2015-09-18,116.57
2015-09-21,117.050003
2015-09-22,113.220001
2015-09-23,113.550003
2015-09-24,113.43
2015-09-25,114.360001
2015-09-28,113.010002
2015-09-29,112.540001
2015-09-30,114.089996
2015-10-01,113.610001
2015-10-02,115.650002
2015-10-05,116.730003
2015-10-06,114.82
2015-10-07,115.989998
2015-10-08,116.959999
2015-10-09,118.089996
2015-10-12,118.41999799999999
2015-10-13,118.809998
2015-10-14,119.300003
2015-10-15,119.620003
2015-10-16,119.099998
2015-10-19,118.769997
2015-10-20,114.910004
2015-10-21,115.620003
2015-10-22,118.269997
2015-10-23,118.269997
2015-10-26,117.32
2015-10-27,117.099998
2015-10-28,116.349998
2015-10-29,116.690002
2015-10-30,117.389999
2015-11-02,117.41999799999999
2015-11-03,117.209999
2015-11-04,117.620003
2015-11-05,117.970001
2015-11-06,115.0
2015-11-09,114.910004
2015-11-10,114.720001
2015-11-11,115.239998
2015-11-12,113.33000200000001
2015-11-13,111.739998
2015-11-16,113.33000200000001
2015-11-17,112.110001
2015-11-18,113.379997
2015-11-19,121.279999
2015-11-20,122.389999
2015-11-23,122.540001
2015-11-24,122.139999
2015-11-25,122.940002
2015-11-27,123.260002
2015-11-30,121.190002
2015-12-01,120.809998
2015-12-02,120.620003
2015-12-03,120.300003
2015-12-04,123.139999
2015-12-07,123.66999799999999
2015-12-08,123.480003
2015-12-09,122.589996
2015-12-10,122.010002
2015-12-11,120.58000200000001
2015-12-14,120.16999799999999
2015-12-15,122.040001
2015-12-16,124.07
2015-12-17,123.639999
2015-12-18,121.550003
2015-12-21,123.0
2015-12-22,122.970001
2015-12-23,124.860001
2015-12-24,124.779999
2015-12-28,124.230003
2015-12-29,124.800003
2015-12-30,123.949997
2015-12-31,123.339996
2016-01-04,122.379997
2016-01-05,123.300003
2016-01-06,122.400002
2016-01-07,120.309998
2016-01-08,120.040001
2016-01-11,120.739998
2016-01-12,121.66999799999999
2016-01-13,119.160004
2016-01-14,120.300003
2016-01-15,118.260002
2016-01-19,119.730003
2016-01-20,119.379997
2016-01-21,119.260002
2016-01-22,122.889999
2016-01-25,121.849998
2016-01-26,122.93
2016-01-27,124.440002
2016-01-28,126.290001
2016-01-29,128.320007
2016-02-01,129.130005
2016-02-02,128.330002
2016-02-03,129.369995
2016-02-04,125.93
2016-02-05,125.470001
2016-02-08,125.690002
2016-02-09,127.349998
2016-02-10,127.82
2016-02-11,126.150002
2016-02-12,126.91999799999999
2016-02-16,127.699997
2016-02-17,127.43
2016-02-18,127.529999
2016-02-19,127.75
2016-02-22,126.860001
2016-02-23,123.849998
2016-02-24,127.760002
2016-02-25,129.570007
2016-02-26,127.66999799999999
2016-02-29,127.57
2016-03-01,128.229996
2016-03-02,127.809998
2016-03-03,128.309998
2016-03-04,127.540001
2016-03-07,126.800003
2016-03-08,126.209999
2016-03-09,127.07
2016-03-10,128.490005
2016-03-11,129.520004
2016-03-14,129.259995
2016-03-15,128.46000700000002
2016-03-16,129.139999
2016-03-17,129.91000400000001
2016-03-18,128.850006
2016-03-21,128.33999599999999
2016-03-22,127.699997
2016-03-23,128.770004
2016-03-24,128.71000700000002
2016-03-28,129.600006
2016-03-29,129.979996
2016-03-30,130.179993
2016-03-31,129.83999599999999
2016-04-01,132.520004
2016-04-04,127.57
2016-04-05,126.010002
2016-04-06,127.540001
2016-04-07,127.720001
2016-04-08,127.900002
2016-04-11,127.779999
2016-04-12,127.970001
2016-04-13,128.220001
2016-04-14,127.400002
2016-04-15,128.399994
2016-04-18,129.380005
2016-04-19,129.529999
2016-04-20,128.53999299999998
2016-04-21,124.58000200000001
2016-04-22,126.150002
2016-04-25,127.43
2016-04-26,127.309998
2016-04-27,127.940002
2016-04-28,127.779999
2016-04-29,126.980003
2016-05-02,127.68
2016-05-03,126.82
2016-05-04,128.149994
2016-05-05,128.380005
2016-05-06,129.270004
2016-05-09,129.419998
2016-05-10,131.270004
2016-05-11,130.46000700000002
2016-05-12,131.509995
2016-05-13,130.570007
2016-05-16,130.830002
2016-05-17,127.739998
2016-05-18,126.720001
2016-05-19,127.08000200000001
2016-05-20,126.599998
2016-05-23,126.940002
2016-05-24,127.93
2016-05-25,128.78999299999998
2016-05-26,129.470001
2016-05-27,129.220001
2016-05-31,129.149994
2016-06-01,129.720001
2016-06-02,130.399994
2016-06-03,131.720001
2016-06-06,131.929993
2016-06-07,132.529999
2016-06-08,132.71000700000002
2016-06-09,143.229996
2016-06-10,144.240005
2016-06-13,144.220001
2016-06-14,144.080002
2016-06-15,143.520004
2016-06-16,145.399994
2016-06-17,144.720001
2016-06-20,145.16000400000001
2016-06-21,146.0
2016-06-22,147.08999599999999
2016-06-23,146.559998
2016-06-24,145.330002
2016-06-27,146.75
2016-06-28,146.979996
2016-06-29,149.110001
2016-06-30,152.41000400000001
2016-07-01,151.639999
2016-07-05,152.130005
2016-07-06,153.050003
2016-07-07,153.21000700000002
2016-07-08,154.080002
2016-07-11,153.25
2016-07-12,151.860001
2016-07-13,152.679993
2016-07-14,151.5
2016-07-15,152.759995
2016-07-18,152.740005
2016-07-19,152.830002
2016-07-20,152.389999
2016-07-21,152.740005
2016-07-22,152.970001
2016-07-25,154.720001
2016-07-26,152.720001
2016-07-27,151.740005
2016-07-28,152.350006
2016-07-29,154.16000400000001
2016-08-01,154.279999
2016-08-02,154.580002
2016-08-03,152.770004
2016-08-04,156.199997
2016-08-05,155.229996
2016-08-08,154.470001
2016-08-09,153.889999
2016-08-10,153.990005
2016-08-11,152.860001
2016-08-12,152.830002
2016-08-15,152.059998
2016-08-16,151.33999599999999
2016-08-17,153.279999
2016-08-18,154.369995
2016-08-19,154.610001
2016-08-22,156.229996
2016-08-23,143.630005
2016-08-24,142.279999
2016-08-25,140.990005
2016-08-26,138.979996
2016-08-29,141.490005
2016-08-30,139.759995
2016-08-31,141.78999299999998
2016-09-01,140.66000400000001
2016-09-02,141.470001
2016-09-06,141.820007
2016-09-07,140.139999
2016-09-08,139.580002
2016-09-09,135.929993
2016-09-12,137.830002
2016-09-13,136.440002
2016-09-14,136.949997
2016-09-15,137.679993
2016-09-16,137.029999
2016-09-19,137.029999
2016-09-20,135.690002
2016-09-21,136.330002
2016-09-22,137.869995
2016-09-23,137.179993
2016-09-26,137.720001
2016-09-27,133.649994
2016-09-28,134.720001
2016-09-29,134.770004
2016-09-30,135.53999299999998
2016-10-03,135.389999
2016-10-04,133.179993
2016-10-05,133.100006
2016-10-06,133.080002
2016-10-07,132.940002
2016-10-10,134.399994
2016-10-11,132.169998
2016-10-12,132.58999599999999
2016-10-13,133.919998
2016-10-14,133.520004
2016-10-17,133.059998
2016-10-18,132.220001
2016-10-19,132.820007
2016-10-20,129.779999
2016-10-21,130.009995
2016-10-24,129.889999
2016-10-25,130.190002
2016-10-26,130.479996
2016-10-27,129.279999
2016-10-28,131.919998
2016-10-31,131.309998
2016-11-01,130.949997
2016-11-02,130.66000400000001
2016-11-03,130.220001
2016-11-04,129.270004
2016-11-07,131.470001
2016-11-08,132.580002
2016-11-09,131.21000700000002
2016-11-10,127.489998
2016-11-11,127.059998
2016-11-14,128.820007
2016-11-15,128.800003
2016-11-16,129.949997
2016-11-17,124.849998
2016-11-18,124.849998
2016-11-21,126.459999
2016-11-22,126.91999799999999
2016-11-23,125.58000200000001
2016-11-25,126.459999
2016-11-28,126.989998
2016-11-29,127.269997
2016-11-30,125.949997
2016-12-01,124.739998
2016-12-02,125.279999
2016-12-05,126.010002
2016-12-06,126.75
2016-12-07,128.649994
2016-12-08,128.759995
2016-12-09,130.490005
2016-12-12,130.190002
2016-12-13,130.580002
2016-12-14,128.080002
2016-12-15,127.449997
2016-12-16,129.139999
2016-12-19,129.389999
2016-12-20,129.199997
2016-12-21,128.550003
2016-12-22,129.220001
2016-12-23,129.46000700000002
2016-12-27,128.880005
2016-12-28,127.959999
2016-12-29,129.149994
2016-12-30,128.059998
2017-01-03,128.970001
2017-01-04,128.529999
2017-01-05,129.179993
2017-01-06,129.03999299999998
2017-01-09,128.009995
2017-01-10,128.740005
2017-01-11,130.649994
2017-01-12,130.559998
2017-01-13,131.0
2017-01-17,132.259995
2017-01-18,133.0
2017-01-19,132.860001
2017-01-20,133.570007
2017-01-23,133.490005
2017-01-24,134.509995
2017-01-25,135.009995
2017-01-26,135.820007
2017-01-27,135.58999599999999
2017-01-30,134.119995
2017-01-31,135.850006
2017-02-01,135.5
2017-02-02,137.580002
2017-02-03,138.779999
2017-02-06,138.0
2017-02-07,139.66000400000001
2017-02-08,137.190002
2017-02-09,137.699997
2017-02-10,138.020004
2017-02-13,138.78999299999998
2017-02-14,137.929993
2017-02-15,138.529999
2017-02-16,137.83999599999999
2017-02-17,135.949997
2017-02-21,141.919998
2017-02-22,140.729996
2017-02-23,140.830002
2017-02-24,141.179993
2017-02-27,140.96000700000002
2017-02-28,141.729996
2017-03-01,140.690002
2017-03-02,140.949997
2017-03-03,140.490005
2017-03-06,139.990005
2017-03-07,139.169998
2017-03-08,138.440002
2017-03-09,139.690002
2017-03-10,139.490005
2017-03-13,139.110001
2017-03-14,138.919998
2017-03-15,139.139999
2017-03-16,138.720001
2017-03-17,138.550003
2017-03-20,138.5
2017-03-21,134.610001
2017-03-22,133.639999
2017-03-23,133.16000400000001
2017-03-24,133.059998
2017-03-27,132.889999
2017-03-28,133.139999
2017-03-29,132.58999599999999
2017-03-30,131.259995
2017-03-31,131.080002
2017-04-03,131.080002
2017-04-04,130.800003
2017-04-05,130.020004
2017-04-06,129.440002
2017-04-07,129.399994
2017-04-10,127.690002
2017-04-11,127.769997
2017-04-12,128.199997
2017-04-13,127.379997
2017-04-17,128.009995
2017-04-18,128.110001
2017-04-19,127.5
2017-04-20,127.459999
2017-04-21,126.58000200000001
2017-04-24,127.160004
2017-04-25,126.93
2017-04-26,126.900002
2017-04-27,126.410004
2017-04-28,126.720001
2017-05-01,125.889999
2017-05-02,124.66999799999999
2017-05-03,124.959999
2017-05-04,125.599998
2017-05-05,126.08000200000001
2017-05-08,126.239998
2017-05-09,125.489998
2017-05-10,125.339996
2017-05-11,125.040001
2017-05-12,124.75
2017-05-15,124.779999
2017-05-16,124.769997
2017-05-17,125.790001
2017-05-18,125.900002
2017-05-19,126.010002
2017-05-22,126.959999
2017-05-23,127.540001
2017-05-24,127.75
2017-05-25,128.0
2017-05-26,128.169998
2017-05-30,127.769997
2017-05-31,127.849998
2017-06-01,130.229996
2017-06-02,130.509995
2017-06-05,130.5
2017-06-06,130.520004
2017-06-07,130.880005
2017-06-08,128.509995
2017-06-09,127.160004
2017-06-12,128.050003
2017-06-13,128.240005
2017-06-14,127.480003
2017-06-15,127.150002
2017-06-16,124.720001
2017-06-19,124.160004
2017-06-20,122.370003
2017-06-21,121.57
2017-06-22,121.230003
2017-06-23,120.720001
2017-06-26,122.059998
2017-06-27,120.16999799999999
2017-06-28,119.809998
2017-06-29,118.019997
2017-06-30,118.33000200000001
2017-07-03,118.150002
2017-07-05,116.300003
2017-07-06,115.110001
2017-07-07,115.389999
2017-07-10,114.410004
2017-07-11,114.449997
2017-07-12,115.160004
2017-07-13,116.339996
2017-07-14,116.75
2017-07-17,118.57
2017-07-18,116.480003
2017-07-19,116.760002
2017-07-20,118.25
2017-07-21,118.480003
2017-07-24,119.610001
2017-07-25,121.019997
2017-07-26,120.709999
2017-07-27,122.129997
2017-07-28,122.41999799999999
2017-07-31,121.900002
2017-08-01,120.739998
2017-08-02,120.809998
2017-08-03,121.16999799999999
2017-08-04,121.470001
2017-08-07,122.57
2017-08-08,121.790001
2017-08-09,122.190002
2017-08-10,121.720001
2017-08-11,122.279999
2017-08-14,123.010002
2017-08-15,122.91999799999999
2017-08-16,123.18
2017-08-17,122.660004
2017-08-18,121.900002
2017-08-21,121.849998
2017-08-22,119.860001
2017-08-23,118.849998
2017-08-24,107.510002
2017-08-25,105.150002
2017-08-28,105.400002
2017-08-29,104.699997
2017-08-30,104.239998
2017-08-31,104.760002
2017-09-01,104.839996
2017-09-05,106.08000200000001
2017-09-06,106.209999
2017-09-07,106.019997
2017-09-08,107.139999
2017-09-11,107.099998
2017-09-12,107.75
2017-09-13,107.050003
2017-09-14,108.489998
2017-09-15,110.220001
2017-09-18,111.059998
2017-09-19,109.510002
2017-09-20,106.650002
2017-09-21,105.91999799999999
2017-09-22,104.589996
2017-09-25,105.57
2017-09-26,106.08000200000001
2017-09-27,106.800003
2017-09-28,105.120003
2017-09-29,104.93
2017-10-02,104.720001
2017-10-03,104.290001
2017-10-04,105.019997
2017-10-05,105.599998
2017-10-06,104.239998
2017-10-09,102.900002
2017-10-10,103.690002
2017-10-11,104.269997
2017-10-12,106.010002
2017-10-13,105.110001
2017-10-16,105.959999
2017-10-17,104.650002
2017-10-18,104.139999
2017-10-19,104.0
2017-10-20,104.220001
2017-10-23,104.790001
2017-10-24,104.41999799999999
2017-10-25,103.93
2017-10-26,104.139999
2017-10-27,103.709999
2017-10-30,101.910004
2017-10-31,106.050003
2017-11-01,105.220001
2017-11-02,103.129997
2017-11-03,102.220001
2017-11-06,99.989998
2017-11-07,101.769997
2017-11-08,103.379997
2017-11-09,102.599998
2017-11-10,104.120003
2017-11-13,106.489998
2017-11-14,108.190002
2017-11-15,106.510002
2017-11-16,116.650002
2017-11-17,114.190002
2017-11-20,114.010002
2017-11-21,113.540001
2017-11-22,112.699997
2017-11-24,111.370003
2017-11-27,113.25
2017-11-28,114.93
2017-11-29,117.660004
2017-11-30,116.66999799999999
2017-12-01,115.610001
2017-12-04,119.389999
2017-12-05,117.459999
2017-12-06,118.910004
2017-12-07,118.470001
2017-12-08,118.610001
2017-12-11,117.260002
2017-12-12,117.949997
2017-12-13,118.150002
2017-12-14,118.519997
2017-12-15,119.440002
2017-12-18,120.610001
2017-12-19,121.470001
2017-12-20,123.41999799999999
2017-12-21,123.910004
2017-12-22,125.220001
2017-12-26,125.269997
2017-12-27,124.790001
2017-12-28,124.889999
2017-12-29,124.239998
2018-01-02,123.720001
2018-01-03,123.400002
2018-01-04,124.389999
2018-01-05,125.550003
2018-01-08,126.690002
2018-01-09,126.790001
2018-01-10,124.160004
2018-01-11,123.150002
2018-01-12,123.43
2018-01-16,124.010002
2018-01-17,125.839996
2018-01-18,125.68
2018-01-19,127.529999
2018-01-22,127.379997
2018-01-23,128.03999299999998
2018-01-24,126.940002
2018-01-25,129.550003
2018-01-26,131.059998
2018-01-29,129.419998
2018-01-30,127.459999
2018-01-31,126.889999
2018-02-01,126.029999
2018-02-02,120.120003
2018-02-05,116.629997
2018-02-06,119.91999799999999
2018-02-07,119.83000200000001
2018-02-08,118.370003
2018-02-09,119.519997
2018-02-12,119.400002
2018-02-13,119.690002
2018-02-14,121.010002
2018-02-15,122.650002
2018-02-16,124.459999
