Date,AU
2007-11-07,45.419998
2007-11-08,46.310001
2007-11-09,46.919998
2007-11-12,44.66
2007-11-13,46.16
2007-11-14,47.110001000000004
2007-11-15,44.299999
2007-11-16,44.950001
2007-11-19,42.68
2007-11-20,44.580002
2007-11-21,42.669998
2007-11-23,45.720001
2007-11-26,44.040001000000004
2007-11-27,44.669998
2007-11-28,46.099998
2007-11-29,47.02
2007-11-30,48.77
2007-12-03,48.389998999999996
2007-12-04,47.68
2007-12-05,47.700001
2007-12-06,46.41
2007-12-07,44.02
2007-12-10,44.790001000000004
2007-12-11,43.98
2007-12-12,44.060001
2007-12-13,43.639998999999996
2007-12-14,42.869999
2007-12-17,41.400002
2007-12-18,42.279999
2007-12-19,40.709998999999996
2007-12-20,40.57
2007-12-21,42.169998
2007-12-24,42.619999
2007-12-26,42.970001
2007-12-27,42.790001000000004
2007-12-28,43.849998
2007-12-31,42.810001
2008-01-02,45.860001000000004
2008-01-03,47.0
2008-01-04,45.66
2008-01-07,45.5
2008-01-08,47.220001
2008-01-09,49.07
2008-01-10,50.419998
2008-01-11,49.59
2008-01-14,50.07
2008-01-15,47.82
2008-01-16,46.490002000000004
2008-01-17,45.419998
2008-01-18,45.09
2008-01-22,44.259997999999996
2008-01-23,43.139998999999996
2008-01-24,45.169998
2008-01-25,43.009997999999996
2008-01-28,41.75
2008-01-29,42.43
2008-01-30,41.619999
2008-01-31,41.549999
2008-02-01,40.740002000000004
2008-02-04,40.830002
2008-02-05,38.740002000000004
2008-02-06,39.869999
2008-02-07,38.57
2008-02-08,36.310001
2008-02-11,35.07
2008-02-12,34.700001
2008-02-13,34.779999
2008-02-14,34.18
2008-02-15,33.75
2008-02-19,34.82
2008-02-20,35.52
2008-02-21,35.52
2008-02-22,36.060001
2008-02-25,35.009997999999996
2008-02-26,35.169998
2008-02-27,35.48
2008-02-28,36.419998
2008-02-29,36.119999
2008-03-03,36.84
2008-03-04,36.43
2008-03-05,37.23
2008-03-06,36.98
2008-03-07,36.0
2008-03-10,35.0
2008-03-11,36.189999
2008-03-12,35.389998999999996
2008-03-13,35.099998
2008-03-14,35.0
2008-03-17,34.0
2008-03-18,33.52
2008-03-19,32.080002
2008-03-20,31.629998999999998
2008-03-24,31.49
2008-03-25,32.0
2008-03-26,32.900002
2008-03-27,32.950001
2008-03-28,33.349998
2008-03-31,33.959998999999996
2008-04-01,33.150002
2008-04-02,34.490002000000004
2008-04-03,35.869999
2008-04-04,35.380001
2008-04-07,36.029999
2008-04-08,36.02
2008-04-09,36.259997999999996
2008-04-10,36.720001
2008-04-11,36.990002000000004
2008-04-14,37.290001000000004
2008-04-15,36.900002
2008-04-16,37.889998999999996
2008-04-17,37.389998999999996
2008-04-18,37.16
2008-04-21,37.540001000000004
2008-04-22,36.619999
2008-04-23,36.279999
2008-04-24,35.599998
2008-04-25,35.98
2008-04-28,35.549999
2008-04-29,33.540001000000004
2008-04-30,34.119999
2008-05-01,33.43
2008-05-02,33.849998
2008-05-05,34.810001
2008-05-06,38.310001
2008-05-07,38.470001
2008-05-08,39.400002
2008-05-09,39.759997999999996
2008-05-12,40.5
2008-05-13,39.380001
2008-05-14,38.509997999999996
2008-05-15,39.25
2008-05-16,39.91
2008-05-19,39.299999
2008-05-20,39.959998999999996
2008-05-21,39.119999
2008-05-22,38.950001
2008-05-23,39.290001000000004
2008-05-27,38.16
2008-05-28,38.049999
2008-05-29,35.669998
2008-05-30,34.790001000000004
2008-06-02,34.759997999999996
2008-06-03,34.650002
2008-06-04,34.450001
2008-06-05,34.849998
2008-06-06,35.02
2008-06-09,34.880001
2008-06-10,34.200001
2008-06-11,33.060001
2008-06-12,32.130001
2008-06-13,31.959999
2008-06-16,32.049999
2008-06-17,31.690001000000002
2008-06-18,31.459999
2008-06-19,30.700001
2008-06-20,29.959999
2008-06-23,29.51
2008-06-24,29.65
2008-06-25,30.610001
2008-06-26,32.080002
2008-06-27,33.080002
2008-06-30,33.939999
2008-07-01,33.459998999999996
2008-07-02,33.93
2008-07-03,33.529999
2008-07-07,32.59
2008-07-08,32.369999
2008-07-09,32.84
2008-07-10,33.0
2008-07-11,33.099998
2008-07-14,34.0
2008-07-15,35.110001000000004
2008-07-16,34.580002
2008-07-17,35.860001000000004
2008-07-18,35.669998
2008-07-21,34.740002000000004
2008-07-22,34.540001000000004
2008-07-23,33.330002
2008-07-24,33.040001000000004
2008-07-25,33.740002000000004
2008-07-28,33.52
2008-07-29,33.0
2008-07-30,32.73
2008-07-31,32.970001
2008-08-01,32.07
2008-08-04,31.120001000000002
2008-08-05,30.82
2008-08-06,31.08
2008-08-07,30.809998999999998
2008-08-08,29.75
2008-08-11,25.700001
2008-08-12,27.41
2008-08-13,28.92
2008-08-14,27.469998999999998
2008-08-15,26.67
2008-08-18,26.67
2008-08-19,26.709999
2008-08-20,26.209999
2008-08-21,27.700001
2008-08-22,26.809998999999998
2008-08-25,26.440001000000002
2008-08-26,26.51
2008-08-27,27.17
2008-08-28,27.25
2008-08-29,26.92
2008-09-02,24.98
2008-09-03,23.91
2008-09-04,23.049999
2008-09-05,24.01
2008-09-08,23.450001
2008-09-09,21.200001
2008-09-10,22.450001
2008-09-11,23.1
2008-09-12,24.110001
2008-09-15,23.34
2008-09-16,23.559998999999998
2008-09-17,25.700001
2008-09-18,27.0
2008-09-19,24.719998999999998
2008-09-22,26.17
2008-09-23,25.09
2008-09-24,25.1
2008-09-25,24.43
2008-09-26,24.219998999999998
2008-09-29,22.540001
2008-09-30,23.1
2008-10-01,23.25
2008-10-02,19.32
2008-10-03,19.969998999999998
2008-10-06,17.360001
2008-10-07,16.49
2008-10-08,19.709999
2008-10-09,17.26
2008-10-10,16.5
2008-10-13,20.32
2008-10-14,22.74
2008-10-15,18.49
2008-10-16,18.440001000000002
2008-10-17,18.57
2008-10-20,20.17
2008-10-21,18.6
2008-10-22,14.94
2008-10-23,14.95
2008-10-24,15.1
2008-10-27,14.21
2008-10-28,15.04
2008-10-29,17.860001
2008-10-30,18.59
2008-10-31,18.25
2008-11-03,18.0
2008-11-04,20.450001
2008-11-05,18.91
2008-11-06,17.09
2008-11-07,17.92
2008-11-10,18.51
2008-11-11,17.299999
2008-11-12,15.8
2008-11-13,17.389999
2008-11-14,16.59
2008-11-17,15.94
2008-11-18,15.54
2008-11-19,14.43
2008-11-20,13.71
2008-11-21,19.610001
2008-11-24,20.32
2008-11-25,20.709999
2008-11-26,21.15
2008-11-28,21.35
2008-12-01,19.57
2008-12-02,21.33
2008-12-03,22.25
2008-12-04,21.48
2008-12-05,22.75
2008-12-08,24.02
2008-12-09,24.040001
2008-12-10,27.99
2008-12-11,26.280001000000002
2008-12-12,27.110001
2008-12-15,26.290001
2008-12-16,26.82
2008-12-17,26.59
2008-12-18,24.469998999999998
2008-12-19,25.540001
2008-12-22,25.17
2008-12-23,26.209999
2008-12-24,25.02
2008-12-26,26.780001000000002
2008-12-29,26.6
2008-12-30,26.57
2008-12-31,27.709999
2009-01-02,27.6
2009-01-05,26.1
2009-01-06,27.309998999999998
2009-01-07,25.5
2009-01-08,26.809998999999998
2009-01-09,25.389999
2009-01-12,24.200001
2009-01-13,24.6
2009-01-14,23.15
2009-01-15,24.17
2009-01-16,25.959999
2009-01-20,24.809998999999998
2009-01-21,26.209999
2009-01-22,26.030001000000002
2009-01-23,27.690001000000002
2009-01-26,27.629998999999998
2009-01-27,27.639999
2009-01-28,27.83
2009-01-29,28.370001000000002
2009-01-30,28.690001000000002
2009-02-02,26.940001000000002
2009-02-03,26.85
2009-02-04,26.0
2009-02-05,25.959999
2009-02-06,27.67
2009-02-09,28.120001000000002
2009-02-10,27.540001
2009-02-11,30.629998999999998
2009-02-12,30.219998999999998
2009-02-13,29.639999
2009-02-17,31.110001
2009-02-18,31.549999
2009-02-19,30.82
2009-02-20,32.779999
2009-02-23,31.77
2009-02-24,29.15
2009-02-25,28.82
2009-02-26,29.549999
2009-02-27,29.83
2009-03-02,28.540001
2009-03-03,29.139999
2009-03-04,28.34
2009-03-05,29.440001000000002
2009-03-06,30.709999
2009-03-09,30.360001
2009-03-10,29.969998999999998
2009-03-11,32.09
2009-03-12,34.970001
2009-03-13,33.849998
2009-03-16,33.700001
2009-03-17,34.619999
2009-03-18,37.790001000000004
2009-03-19,38.669998
2009-03-20,37.200001
2009-03-23,37.529999
2009-03-24,36.57
2009-03-25,38.09
2009-03-26,38.09
2009-03-27,36.889998999999996
2009-03-30,36.389998999999996
2009-03-31,36.759997999999996
2009-04-01,38.34
2009-04-02,34.66
2009-04-03,31.379998999999998
2009-04-06,30.99
2009-04-07,31.799999
2009-04-08,32.400002
2009-04-09,31.190001000000002
2009-04-13,32.68
2009-04-14,31.549999
2009-04-15,31.26
2009-04-16,30.68
2009-04-17,29.709999
2009-04-20,30.309998999999998
2009-04-21,30.620001000000002
2009-04-22,31.18
2009-04-23,31.58
2009-04-24,33.099998
2009-04-27,32.669998
2009-04-28,32.150002
2009-04-29,32.849998
2009-04-30,30.799999
2009-05-01,31.040001
2009-05-04,32.709998999999996
2009-05-05,32.509997999999996
2009-05-06,36.419998
2009-05-07,35.619999
2009-05-08,36.259997999999996
2009-05-11,36.200001
2009-05-12,37.59
2009-05-13,36.93
2009-05-14,36.59
2009-05-15,36.599998
2009-05-18,34.549999
2009-05-19,35.599998
2009-05-20,37.110001000000004
2009-05-21,38.389998999999996
2009-05-22,37.619999
2009-05-26,38.27
2009-05-27,37.799999
2009-05-28,40.849998
2009-05-29,42.330002
2009-06-01,41.490002000000004
2009-06-02,41.869999
2009-06-03,40.150002
2009-06-04,41.650002
2009-06-05,38.950001
2009-06-08,39.799999
2009-06-09,39.259997999999996
2009-06-10,39.189999
2009-06-11,38.119999
2009-06-12,36.700001
2009-06-15,35.790001000000004
2009-06-16,36.59
2009-06-17,36.84
2009-06-18,36.25
2009-06-19,38.389998999999996
2009-06-22,34.639998999999996
2009-06-23,35.66
2009-06-24,36.919998
2009-06-25,38.419998
2009-06-26,37.599998
2009-06-29,37.98
2009-06-30,36.630001
2009-07-01,37.549999
2009-07-02,36.080002
2009-07-06,34.849998
2009-07-07,34.82
2009-07-08,34.099998
2009-07-09,34.299999
2009-07-10,34.060001
2009-07-13,34.029999
2009-07-14,35.099998
2009-07-15,37.110001000000004
2009-07-16,36.93
2009-07-17,37.490002000000004
2009-07-20,39.459998999999996
2009-07-21,38.970001
2009-07-22,39.259997999999996
2009-07-23,39.59
2009-07-24,39.240002000000004
2009-07-27,38.490002000000004
2009-07-28,37.299999
2009-07-29,36.299999
2009-07-30,37.23
2009-07-31,39.200001
2009-08-03,39.759997999999996
2009-08-04,39.34
2009-08-05,38.52
2009-08-06,38.599998
2009-08-07,37.209998999999996
2009-08-10,36.32
2009-08-11,35.540001000000004
2009-08-12,35.869999
2009-08-13,38.02
2009-08-14,37.759997999999996
2009-08-17,35.849998
2009-08-18,36.189999
2009-08-19,36.040001000000004
2009-08-20,36.349998
2009-08-21,37.529999
2009-08-24,36.91
2009-08-25,38.09
2009-08-26,37.970001
2009-08-27,38.799999
2009-08-28,39.27
2009-08-31,38.419998
2009-09-01,36.310001
2009-09-02,39.77
2009-09-03,41.889998999999996
2009-09-04,42.490002000000004
2009-09-08,42.439999
2009-09-09,41.330002
2009-09-10,42.830002
2009-09-11,43.18
2009-09-14,42.84
2009-09-15,44.25
2009-09-16,44.810001
2009-09-17,44.009997999999996
2009-09-18,43.650002
2009-09-21,42.0
2009-09-22,42.220001
2009-09-23,40.220001
2009-09-24,39.669998
2009-09-25,39.27
2009-09-28,39.009997999999996
2009-09-29,40.080002
2009-09-30,40.759997999999996
2009-10-01,38.73
2009-10-02,38.799999
2009-10-05,41.209998999999996
2009-10-06,44.790001000000004
2009-10-07,44.970001
2009-10-08,45.009997999999996
2009-10-09,44.810001
2009-10-12,44.639998999999996
2009-10-13,45.950001
2009-10-14,45.82
2009-10-15,44.77
2009-10-16,44.98
2009-10-19,45.450001
2009-10-20,44.310001
2009-10-21,43.77
2009-10-22,43.43
2009-10-23,43.169998
2009-10-26,41.18
2009-10-27,40.700001
2009-10-28,38.16
2009-10-29,39.130001
2009-10-30,37.540001000000004
2009-11-02,37.759997999999996
2009-11-03,41.549999
2009-11-04,40.23
2009-11-05,40.0
2009-11-06,41.48
2009-11-09,42.400002
2009-11-10,43.189999
2009-11-11,43.380001
2009-11-12,43.439999
2009-11-13,44.700001
2009-11-16,46.02
2009-11-17,45.509997999999996
2009-11-18,45.049999
2009-11-19,44.5
2009-11-20,43.959998999999996
2009-11-23,44.860001000000004
2009-11-24,44.459998999999996
2009-11-25,46.470001
2009-11-27,44.52
2009-11-30,44.040001000000004
2009-12-01,46.310001
2009-12-02,46.93
2009-12-03,45.509997999999996
2009-12-04,43.650002
2009-12-07,42.790001000000004
2009-12-08,41.27
2009-12-09,42.860001000000004
2009-12-10,42.349998
2009-12-11,42.040001000000004
2009-12-14,42.540001000000004
2009-12-15,41.380001
2009-12-16,42.290001000000004
2009-12-17,40.470001
2009-12-18,40.93
2009-12-21,40.450001
2009-12-22,40.299999
2009-12-23,41.259997999999996
2009-12-24,41.139998999999996
2009-12-28,41.119999
2009-12-29,40.68
2009-12-30,40.380001
2009-12-31,40.18
2010-01-04,42.16
2010-01-05,42.82
2010-01-06,44.18
2010-01-07,43.68
2010-01-08,44.18
2010-01-11,44.16
2010-01-12,41.75
2010-01-13,42.529999
2010-01-14,42.0
2010-01-15,40.810001
2010-01-19,40.77
2010-01-20,39.299999
2010-01-21,38.799999
2010-01-22,38.77
2010-01-25,38.200001
2010-01-26,38.029999
2010-01-27,37.529999
2010-01-28,37.369999
2010-01-29,35.689999
2010-02-01,37.040001000000004
2010-02-02,37.450001
2010-02-03,36.860001000000004
2010-02-04,35.59
2010-02-05,37.259997999999996
2010-02-08,35.799999
2010-02-09,37.43
2010-02-10,36.970001
2010-02-11,38.66
2010-02-12,38.080002
2010-02-16,39.220001
2010-02-17,38.360001000000004
2010-02-18,37.299999
2010-02-19,36.669998
2010-02-22,35.880001
2010-02-23,34.849998
2010-02-24,34.720001
2010-02-25,36.0
2010-02-26,36.380001
2010-03-01,36.119999
2010-03-02,36.98
2010-03-03,37.68
2010-03-04,37.470001
2010-03-05,38.299999
2010-03-08,37.860001000000004
2010-03-09,37.419998
2010-03-10,37.23
2010-03-11,37.580002
2010-03-12,37.380001
2010-03-15,37.610001000000004
2010-03-16,38.41
2010-03-17,38.700001
2010-03-18,38.93
2010-03-19,38.490002000000004
2010-03-22,38.450001
2010-03-23,38.610001000000004
2010-03-24,36.799999
2010-03-25,36.119999
2010-03-26,37.299999
2010-03-29,37.91
2010-03-30,37.41
2010-03-31,37.950001
2010-04-01,39.650002
2010-04-05,40.32
2010-04-06,40.360001000000004
2010-04-07,41.110001000000004
2010-04-08,40.700001
2010-04-09,41.200001
2010-04-12,40.650002
2010-04-13,39.959998999999996
2010-04-14,40.209998999999996
2010-04-15,39.68
2010-04-16,38.580002
2010-04-19,38.830002
2010-04-20,38.689999
2010-04-21,38.779999
2010-04-22,39.0
2010-04-23,39.939999
2010-04-26,40.259997999999996
2010-04-27,40.439999
2010-04-28,41.040001000000004
2010-04-29,41.630001
2010-04-30,41.860001000000004
2010-05-03,41.990002000000004
2010-05-04,41.639998999999996
2010-05-05,40.93
2010-05-06,40.939999
2010-05-07,41.009997999999996
2010-05-10,41.810001
2010-05-11,43.25
2010-05-12,43.23
2010-05-13,42.77
2010-05-14,42.959998999999996
2010-05-17,42.48
2010-05-18,41.990002000000004
2010-05-19,40.84
2010-05-20,39.32
2010-05-21,38.919998
2010-05-24,38.959998999999996
2010-05-25,40.619999
2010-05-26,42.279999
2010-05-27,42.450001
2010-05-28,41.919998
2010-06-01,41.549999
2010-06-02,42.830002
2010-06-03,42.57
2010-06-04,41.669998
2010-06-07,43.040001000000004
2010-06-08,42.389998999999996
2010-06-09,42.110001000000004
2010-06-10,42.450001
2010-06-11,42.279999
2010-06-14,42.259997999999996
2010-06-15,43.580002
2010-06-16,43.66
2010-06-17,44.799999
2010-06-18,44.790001000000004
2010-06-21,43.759997999999996
2010-06-22,43.68
2010-06-23,43.939999
2010-06-24,43.869999
2010-06-25,44.349998
2010-06-28,43.689999
2010-06-29,43.209998999999996
2010-06-30,43.18
2010-07-01,40.52
2010-07-02,40.75
2010-07-06,40.450001
2010-07-07,40.950001
2010-07-08,40.669998
2010-07-09,40.959998999999996
2010-07-12,41.049999
2010-07-13,41.369999
2010-07-14,41.419998
2010-07-15,41.34
2010-07-16,40.41
2010-07-19,39.099998
2010-07-20,39.529999
2010-07-21,39.290001000000004
2010-07-22,40.02
2010-07-23,39.950001
2010-07-26,40.080002
2010-07-27,39.450001
2010-07-28,39.709998999999996
2010-07-29,39.580002
2010-07-30,40.52
2010-08-02,40.119999
2010-08-03,41.110001000000004
2010-08-04,42.080002
2010-08-05,42.419998
2010-08-06,43.09
2010-08-09,43.150002
2010-08-10,43.139998999999996
2010-08-11,42.740002000000004
2010-08-12,43.41
2010-08-13,42.91
2010-08-16,43.970001
2010-08-17,43.98
2010-08-18,44.200001
2010-08-19,44.07
2010-08-20,43.849998
2010-08-23,43.240002000000004
2010-08-24,42.299999
2010-08-25,42.82
2010-08-26,42.84
2010-08-27,42.68
2010-08-30,42.459998999999996
2010-08-31,42.290001000000004
2010-09-01,42.009997999999996
2010-09-02,43.849998
2010-09-03,43.950001
2010-09-07,44.389998999999996
2010-09-08,43.970001
2010-09-09,43.849998
2010-09-10,44.290001000000004
2010-09-13,44.59
2010-09-14,46.720001
2010-09-15,44.5
2010-09-16,44.830002
2010-09-17,43.610001000000004
2010-09-20,44.07
2010-09-21,44.669998
2010-09-22,45.860001000000004
2010-09-23,45.849998
2010-09-24,45.240002000000004
2010-09-27,45.119999
2010-09-28,46.799999
2010-09-29,46.5
2010-09-30,46.240002000000004
2010-10-01,47.060001
2010-10-04,46.139998999999996
2010-10-05,47.0
2010-10-06,47.52
2010-10-07,46.5
2010-10-08,46.990002000000004
2010-10-11,46.799999
2010-10-12,46.799999
2010-10-13,48.119999
2010-10-14,47.450001
2010-10-15,47.290001000000004
2010-10-18,47.02
2010-10-19,45.25
2010-10-20,46.119999
2010-10-21,45.509997999999996
2010-10-22,45.889998999999996
2010-10-25,46.5
2010-10-26,46.110001000000004
2010-10-27,45.130001
2010-10-28,46.439999
2010-10-29,47.110001000000004
2010-11-01,46.759997999999996
2010-11-02,46.970001
2010-11-03,46.59
2010-11-04,49.169998
2010-11-05,49.310001
2010-11-08,49.93
2010-11-09,48.810001
2010-11-10,51.209998999999996
2010-11-11,50.84
2010-11-12,49.099998
2010-11-15,48.689999
2010-11-16,47.02
2010-11-17,47.310001
2010-11-18,47.740002000000004
2010-11-19,47.580002
2010-11-22,48.0
2010-11-23,46.959998999999996
2010-11-24,46.970001
2010-11-26,46.560001
2010-11-29,46.869999
2010-11-30,46.830002
2010-12-01,47.32
2010-12-02,48.439999
2010-12-03,49.869999
2010-12-06,49.599998
2010-12-07,48.779999
2010-12-08,48.060001
2010-12-09,48.369999
2010-12-10,48.790001000000004
2010-12-13,49.529999
2010-12-14,50.540001000000004
2010-12-15,49.23
2010-12-16,47.919998
2010-12-17,48.23
2010-12-20,48.25
2010-12-21,47.880001
2010-12-22,47.57
2010-12-23,48.009997999999996
2010-12-27,48.029999
2010-12-28,49.540001000000004
2010-12-29,49.360001000000004
2010-12-30,48.77
2010-12-31,49.23
2011-01-03,48.549999
2011-01-04,46.880001
2011-01-05,46.880001
2011-01-06,44.799999
2011-01-07,44.82
2011-01-10,44.82
2011-01-11,45.18
2011-01-12,45.560001
2011-01-13,44.369999
2011-01-14,44.669998
2011-01-18,45.099998
2011-01-19,44.700001
2011-01-20,44.610001000000004
2011-01-21,44.439999
2011-01-24,44.360001000000004
2011-01-25,43.360001000000004
2011-01-26,44.669998
2011-01-27,43.720001
2011-01-28,43.130001
2011-01-31,43.040001000000004
2011-02-01,44.580002
2011-02-02,44.23
2011-02-03,45.41
2011-02-04,44.73
2011-02-07,44.98
2011-02-08,46.369999
2011-02-09,45.470001
2011-02-10,44.73
2011-02-11,44.779999
2011-02-14,45.07
2011-02-15,45.91
2011-02-16,46.259997999999996
2011-02-17,47.299999
2011-02-18,47.549999
2011-02-22,47.880001
2011-02-23,48.580002
2011-02-24,48.240002000000004
2011-02-25,48.5
2011-02-28,48.84
2011-03-01,49.049999
2011-03-02,49.799999
2011-03-03,49.299999
2011-03-04,47.849998
2011-03-07,47.619999
2011-03-08,47.619999
2011-03-09,47.5
2011-03-10,45.48
2011-03-11,47.040001000000004
2011-03-14,47.040001000000004
2011-03-15,46.060001
2011-03-16,43.779999
2011-03-17,44.040001000000004
2011-03-18,44.240002000000004
2011-03-21,45.009997999999996
2011-03-22,45.23
2011-03-23,46.450001
2011-03-24,46.509997999999996
2011-03-25,46.650002
2011-03-28,46.060001
2011-03-29,46.02
2011-03-30,47.330002
2011-03-31,47.950001
2011-04-01,48.849998
2011-04-04,48.66
2011-04-05,50.32
2011-04-06,50.540001000000004
2011-04-07,49.48
2011-04-08,51.09
2011-04-11,49.25
2011-04-12,48.93
2011-04-13,48.91
2011-04-14,49.259997999999996
2011-04-15,49.299999
2011-04-18,48.5
2011-04-19,49.02
2011-04-20,49.740002000000004
2011-04-21,49.98
2011-04-25,49.630001
2011-04-26,49.380001
2011-04-27,49.869999
2011-04-28,49.369999
2011-04-29,50.98
2011-05-02,50.389998999999996
2011-05-03,48.18
2011-05-04,47.990002000000004
2011-05-05,45.77
2011-05-06,45.650002
2011-05-09,46.41
2011-05-10,45.48
2011-05-11,44.84
2011-05-12,44.459998999999996
2011-05-13,43.610001000000004
2011-05-16,44.34
2011-05-17,45.130001
2011-05-18,45.209998999999996
2011-05-19,45.610001000000004
2011-05-20,45.799999
2011-05-23,44.5
2011-05-24,45.220001
2011-05-25,45.009997999999996
2011-05-26,44.549999
2011-05-27,45.5
2011-05-31,45.959998999999996
2011-06-01,45.209998999999996
2011-06-02,45.0
2011-06-03,45.439999
2011-06-06,43.73
2011-06-07,43.869999
2011-06-08,43.080002
2011-06-09,43.84
2011-06-10,42.93
2011-06-13,42.509997999999996
2011-06-14,43.200001
2011-06-15,42.790001000000004
2011-06-16,41.970001
2011-06-17,42.099998
2011-06-20,42.119999
2011-06-21,42.849998
2011-06-22,42.669998
2011-06-23,41.459998999999996
2011-06-24,40.119999
2011-06-27,39.91
2011-06-28,41.259997999999996
2011-06-29,41.889998999999996
2011-06-30,42.09
2011-07-01,41.18
2011-07-05,41.82
2011-07-06,42.48
2011-07-07,42.790001000000004
2011-07-08,42.360001000000004
2011-07-11,41.52
2011-07-12,42.709998999999996
2011-07-13,43.779999
2011-07-14,43.77
2011-07-15,43.860001000000004
2011-07-18,45.240002000000004
2011-07-19,44.41
2011-07-20,44.259997999999996
2011-07-21,44.349998
2011-07-22,44.470001
2011-07-25,43.830002
2011-07-26,43.619999
2011-07-27,42.799999
2011-07-28,42.16
2011-07-29,41.939999
2011-08-01,42.27
2011-08-02,43.290001000000004
2011-08-03,43.830002
2011-08-04,42.07
2011-08-05,41.810001
2011-08-08,42.009997999999996
2011-08-09,42.860001000000004
2011-08-10,44.330002
2011-08-11,45.799999
2011-08-12,43.82
2011-08-15,45.470001
2011-08-16,45.439999
2011-08-17,46.189999
2011-08-18,44.759997999999996
2011-08-19,45.84
2011-08-22,46.18
2011-08-23,44.0
2011-08-24,43.52
2011-08-25,44.529999
2011-08-26,44.849998
2011-08-29,44.369999
2011-08-30,44.759997999999996
2011-08-31,44.860001000000004
2011-09-01,45.57
2011-09-02,45.509997999999996
2011-09-06,46.02
2011-09-07,46.259997999999996
2011-09-08,46.689999
2011-09-09,47.130001
2011-09-12,45.48
2011-09-13,46.099998
2011-09-14,45.119999
2011-09-15,46.220001
2011-09-16,47.619999
2011-09-19,46.779999
2011-09-20,48.009997999999996
2011-09-21,47.110001000000004
2011-09-22,44.32
2011-09-23,43.240002000000004
2011-09-26,43.869999
2011-09-27,43.509997999999996
2011-09-28,41.029999
2011-09-29,41.669998
2011-09-30,41.360001000000004
2011-10-03,40.700001
2011-10-04,40.209998999999996
2011-10-05,41.759997999999996
2011-10-06,41.470001
2011-10-07,40.360001000000004
2011-10-10,41.16
2011-10-11,40.880001
2011-10-12,41.740002000000004
2011-10-13,41.560001
2011-10-14,42.490002000000004
2011-10-17,42.419998
2011-10-18,42.200001
2011-10-19,40.759997999999996
2011-10-20,39.669998
2011-10-21,41.080002
2011-10-24,42.75
2011-10-25,43.630001
2011-10-26,43.970001
2011-10-27,45.630001
2011-10-28,47.299999
2011-10-31,45.209998999999996
2011-11-01,45.310001
2011-11-02,45.369999
2011-11-03,47.43
2011-11-04,47.240002000000004
2011-11-07,48.5
2011-11-08,47.970001
2011-11-09,46.900002
2011-11-10,47.240002000000004
2011-11-11,48.830002
2011-11-14,47.040001000000004
2011-11-15,47.389998999999996
2011-11-16,46.529999
2011-11-17,45.57
2011-11-18,45.139998999999996
2011-11-21,44.029999
2011-11-22,44.330002
2011-11-23,43.299999
2011-11-25,42.98
2011-11-28,44.290001000000004
2011-11-29,44.119999
2011-11-30,47.959998999999996
2011-12-01,48.419998
2011-12-02,47.02
2011-12-05,46.459998999999996
2011-12-06,46.830002
2011-12-07,46.669998
2011-12-08,45.27
2011-12-09,45.630001
2011-12-12,44.490002000000004
2011-12-13,43.029999
2011-12-14,42.669998
2011-12-15,41.240002000000004
2011-12-16,41.139998999999996
2011-12-19,40.98
2011-12-20,42.580002
2011-12-21,42.34
2011-12-22,42.400002
2011-12-23,42.599998
2011-12-27,42.43
2011-12-28,41.080002
2011-12-29,41.880001
2011-12-30,42.450001
2012-01-03,43.849998
2012-01-04,43.439999
2012-01-05,43.57
2012-01-06,43.560001
2012-01-09,43.18
2012-01-10,43.299999
2012-01-11,43.27
2012-01-12,43.689999
2012-01-13,43.02
2012-01-17,44.119999
2012-01-18,44.540001000000004
2012-01-19,43.48
2012-01-20,43.52
2012-01-23,44.009997999999996
2012-01-24,43.310001
2012-01-25,44.470001
2012-01-26,45.060001
2012-01-27,46.240002000000004
2012-01-30,45.689999
2012-01-31,45.799999
2012-02-01,46.029999
2012-02-02,46.73
2012-02-03,46.509997999999996
2012-02-06,45.82
2012-02-07,45.279999
2012-02-08,45.470001
2012-02-09,45.93
2012-02-10,45.110001000000004
2012-02-13,45.259997999999996
2012-02-14,44.799999
2012-02-15,43.119999
2012-02-16,42.650002
2012-02-17,42.419998
2012-02-21,43.029999
2012-02-22,43.360001000000004
2012-02-23,43.16
2012-02-24,43.040001000000004
2012-02-27,42.610001000000004
2012-02-28,43.490002000000004
2012-02-29,42.450001
2012-03-01,42.490002000000004
2012-03-02,41.240002000000004
2012-03-05,40.950001
2012-03-06,39.869999
2012-03-07,40.380001
2012-03-08,40.279999
2012-03-09,39.990002000000004
2012-03-12,39.650002
2012-03-13,39.490002000000004
2012-03-14,37.950001
2012-03-15,38.419998
2012-03-16,38.580002
2012-03-19,38.0
2012-03-20,38.02
2012-03-21,37.880001
2012-03-22,37.150002
2012-03-23,37.66
2012-03-26,38.66
2012-03-27,38.18
2012-03-28,36.470001
2012-03-29,36.689999
2012-03-30,36.919998
2012-04-02,36.900002
2012-04-03,36.029999
2012-04-04,34.349998
2012-04-05,34.110001000000004
2012-04-09,34.07
2012-04-10,33.360001000000004
2012-04-11,33.599998
2012-04-12,34.299999
2012-04-13,34.009997999999996
2012-04-16,33.450001
2012-04-17,33.610001000000004
2012-04-18,33.599998
2012-04-19,33.330002
2012-04-20,32.869999
2012-04-23,32.880001
2012-04-24,32.990002000000004
2012-04-25,34.080002
2012-04-26,34.380001
2012-04-27,34.279999
2012-04-30,34.380001
2012-05-01,34.560001
