Date,UN
2000-03-09,14.25
2000-03-10,13.75
2000-03-13,13.541667000000002
2000-03-14,13.291667000000002
2000-03-15,14.333332999999998
2000-03-16,16.0625
2000-03-17,15.166667000000002
2000-03-20,15.083332999999998
2000-03-21,15.854167000000002
2000-03-22,15.416667000000002
2000-03-23,15.583332999999998
2000-03-24,15.625
2000-03-27,15.479167000000002
2000-03-28,15.583332999999998
2000-03-29,15.875
2000-03-30,16.104166
2000-03-31,16.041666
2000-04-03,16.5
2000-04-04,17.354166
2000-04-05,16.895834
2000-04-06,16.520834
2000-04-07,16.8125
2000-04-10,16.5625
2000-04-11,16.729166
2000-04-12,17.083334
2000-04-13,17.3125
2000-04-14,16.5625
2000-04-17,17.145834
2000-04-18,16.333334
2000-04-19,16.041666
2000-04-20,16.3125
2000-04-24,16.375
2000-04-25,16.520834
2000-04-26,15.6875
2000-04-27,15.229167000000002
2000-04-28,15.1875
2000-05-01,15.083332999999998
2000-05-02,15.145832999999998
2000-05-03,14.375
2000-05-04,14.395832999999998
2000-05-05,14.604167000000002
2000-05-08,14.479167000000002
2000-05-09,14.625
2000-05-10,15.666667000000002
2000-05-11,15.916667000000002
2000-05-12,16.020834
2000-05-15,16.291666
2000-05-16,16.104166
2000-05-17,15.875
2000-05-18,16.229166
2000-05-19,16.541666
2000-05-22,17.0625
2000-05-23,17.083334
2000-05-24,17.666666
2000-05-25,17.583334
2000-05-26,17.916666
2000-05-30,17.5625
2000-05-31,16.9375
2000-06-01,16.770834
2000-06-02,16.604166
2000-06-05,16.791666
2000-06-06,17.083334
2000-06-07,17.208334
2000-06-08,16.75
2000-06-09,16.6875
2000-06-12,16.697916
2000-06-13,17.520834
2000-06-14,16.958334
2000-06-15,17.1875
2000-06-16,17.145834
2000-06-19,16.979166
2000-06-20,17.020834
2000-06-21,16.9375
2000-06-22,16.75
2000-06-23,16.0
2000-06-26,15.979167000000002
2000-06-27,15.979167000000002
2000-06-28,15.536457999999998
2000-06-29,15.020832999999998
2000-06-30,14.328125
2000-07-03,15.375
2000-07-05,15.4375
2000-07-06,15.4375
2000-07-07,15.3125
2000-07-10,15.3125
2000-07-11,15.3125
2000-07-12,15.083332999999998
2000-07-13,14.895832999999998
2000-07-14,15.0
2000-07-17,14.833332999999998
2000-07-18,14.791667000000002
2000-07-19,15.229167000000002
2000-07-20,15.604167000000002
2000-07-21,15.5625
2000-07-24,15.291667000000002
2000-07-25,15.6875
2000-07-26,15.53125
2000-07-27,15.229167000000002
2000-07-28,15.166667000000002
2000-07-31,14.75
2000-08-01,15.041667000000002
2000-08-02,16.020834
2000-08-03,15.5625
2000-08-04,16.0625
2000-08-07,16.270834
2000-08-08,15.979167000000002
2000-08-09,15.916667000000002
2000-08-10,16.166666
2000-08-11,16.291666
2000-08-14,16.270834
2000-08-15,16.166666
2000-08-16,16.270834
2000-08-17,16.041666
2000-08-18,16.041666
2000-08-21,16.354166
2000-08-22,16.229166
2000-08-23,16.270834
2000-08-24,16.458334
2000-08-25,16.375
2000-08-28,16.416666
2000-08-29,16.270834
2000-08-30,15.895832999999998
2000-08-31,15.755207999999998
2000-09-01,15.5625
2000-09-05,15.145832999999998
2000-09-06,15.104167000000002
2000-09-07,15.020832999999998
2000-09-08,15.020832999999998
2000-09-11,14.770832999999998
2000-09-12,15.0
2000-09-13,14.916667000000002
2000-09-14,14.666667000000002
2000-09-15,14.645832999999998
2000-09-18,14.625
2000-09-19,14.833332999999998
2000-09-20,14.708332999999998
2000-09-21,15.020832999999998
2000-09-22,15.520832999999998
2000-09-25,15.291667000000002
2000-09-26,15.375
2000-09-27,15.375
2000-09-28,15.8125
2000-09-29,16.083334
2000-10-02,16.104166
2000-10-03,15.9375
2000-10-04,16.0625
2000-10-05,16.270834
2000-10-06,16.791666
2000-10-09,16.708334
2000-10-10,16.8125
2000-10-11,17.020834
2000-10-12,16.666666
2000-10-13,16.604166
2000-10-16,16.770834
2000-10-17,17.0625
2000-10-18,17.0625
2000-10-19,16.895834
2000-10-20,16.5
2000-10-23,16.3125
2000-10-24,16.625
2000-10-25,16.854166
2000-10-26,16.791666
2000-10-27,16.854166
2000-10-30,17.25
2000-10-31,16.9375
2000-11-01,17.208334
2000-11-02,17.083334
2000-11-03,17.875
2000-11-06,18.333334
2000-11-07,18.333334
2000-11-08,18.375
2000-11-09,18.854166
2000-11-10,19.208334
2000-11-13,19.3125
2000-11-14,18.833334
2000-11-15,18.958334
2000-11-16,19.3125
2000-11-17,19.770834
2000-11-20,19.729166
2000-11-21,19.666666
2000-11-22,19.625
2000-11-24,18.75
2000-11-27,19.25
2000-11-28,19.5625
2000-11-29,19.958334
2000-11-30,20.6875
2000-12-01,20.604166
2000-12-04,20.770834
2000-12-05,20.291666
2000-12-06,19.479166
2000-12-07,19.604166
2000-12-08,19.208334
2000-12-11,18.520834
2000-12-12,18.625
2000-12-13,18.541666
2000-12-14,18.875
2000-12-15,19.25
2000-12-18,19.5
2000-12-19,19.375
2000-12-20,20.125
2000-12-21,20.541666
2000-12-22,20.541666
2000-12-26,21.083334
2000-12-27,21.395834
2000-12-28,21.3125
2000-12-29,20.979166
2001-01-02,21.520834
2001-01-03,20.6875
2001-01-04,19.229166
2001-01-05,19.5
2001-01-08,19.583334
2001-01-09,19.208334
2001-01-10,18.604166
2001-01-11,18.875
2001-01-12,19.041666
2001-01-16,19.0625
2001-01-17,18.666666
2001-01-18,18.291666
2001-01-19,17.8125
2001-01-22,18.125
2001-01-23,18.416666
2001-01-24,18.020834
2001-01-25,18.1875
2001-01-26,18.333334
2001-01-29,18.276667
2001-01-30,18.75
2001-01-31,18.853333
2001-02-01,19.073334
2001-02-02,18.903334
2001-02-05,19.200001
2001-02-06,19.02
2001-02-07,19.216667
2001-02-08,19.236666
2001-02-09,19.276667
2001-02-12,19.469998999999998
2001-02-13,19.623333
2001-02-14,19.166666
2001-02-15,18.943333
2001-02-16,19.219998999999998
2001-02-20,19.003334
2001-02-21,18.973333
2001-02-22,18.99
2001-02-23,18.646667
2001-02-26,18.586666
2001-02-27,18.58
2001-02-28,18.633333
2001-03-01,19.166666
2001-03-02,19.299999
2001-03-05,19.153334
2001-03-06,19.059998999999998
2001-03-07,19.026667
2001-03-08,19.32
2001-03-09,19.333334
2001-03-12,18.953332999999997
2001-03-13,18.700001
2001-03-14,18.299999
2001-03-15,18.059998999999998
2001-03-16,17.813334
2001-03-19,18.073334
2001-03-20,17.836666
2001-03-21,17.23
2001-03-22,16.753334
2001-03-23,16.82
2001-03-26,17.293332999999997
2001-03-27,17.616667
2001-03-28,17.43
2001-03-29,17.463333
2001-03-30,17.546667000000003
2001-04-02,17.476667000000003
2001-04-03,17.41
2001-04-04,17.906666
2001-04-05,18.053333
2001-04-06,17.85
2001-04-09,18.120001000000002
2001-04-10,17.996666
2001-04-11,17.833334
2001-04-12,18.193333
2001-04-16,18.333334
2001-04-17,18.290001
2001-04-18,18.290001
2001-04-19,18.15
2001-04-20,18.036667
2001-04-23,17.913334
2001-04-24,17.996666
2001-04-25,18.193333
2001-04-26,18.379998999999998
2001-04-27,18.983334
2001-04-30,18.706667000000003
2001-05-01,19.316668
2001-05-02,18.959999
2001-05-03,18.656666
2001-05-04,18.959999
2001-05-07,18.726667000000003
2001-05-08,18.42
2001-05-09,18.296667000000003
2001-05-10,18.803333
2001-05-11,18.673334
2001-05-14,18.620001000000002
2001-05-15,18.68
2001-05-16,19.153334
2001-05-17,18.783333
2001-05-18,18.796667000000003
2001-05-21,18.683332
2001-05-22,18.413334
2001-05-23,18.42
2001-05-24,18.446667
2001-05-25,18.193333
2001-05-29,18.389999
2001-05-30,18.466667
2001-05-31,18.530001000000002
2001-06-01,18.566668
2001-06-04,18.68
2001-06-05,18.903334
2001-06-06,18.893333
2001-06-07,19.01
2001-06-08,18.833334
2001-06-11,18.756666
2001-06-12,18.923334
2001-06-13,19.033333
2001-06-14,18.933332
2001-06-15,19.0
2001-06-18,18.876667
2001-06-19,18.969998999999998
2001-06-20,19.33
2001-06-21,19.533333
2001-06-22,19.533333
2001-06-25,19.656666
2001-06-26,19.953332999999997
2001-06-27,19.933332
2001-06-28,19.826666
2001-06-29,19.856667
2001-07-02,20.200001
2001-07-03,20.016666
2001-07-05,19.783333
2001-07-06,19.799999
2001-07-09,20.056667
2001-07-10,20.013334
2001-07-11,19.969998999999998
2001-07-12,19.573334
2001-07-13,19.25
2001-07-16,19.353333
2001-07-17,19.483334
2001-07-18,19.65
2001-07-19,19.806667
2001-07-20,19.85
2001-07-23,19.716667
2001-07-24,19.43
2001-07-25,19.576666
2001-07-26,19.450001
2001-07-27,19.666666
2001-07-30,19.666666
2001-07-31,19.983334
2001-08-01,19.883333
2001-08-02,20.1
2001-08-03,19.776667
2001-08-06,19.653334
2001-08-07,19.733334
2001-08-08,19.463333
2001-08-09,19.716667
2001-08-10,19.933332
2001-08-13,19.906666
2001-08-14,19.950001
2001-08-15,20.183332
2001-08-16,20.393333
2001-08-17,20.323334
2001-08-20,20.4
2001-08-21,20.376667
2001-08-22,20.549999
2001-08-23,20.6
2001-08-24,20.943333
2001-08-27,20.790001
2001-08-28,20.466667
2001-08-29,20.083334
2001-08-30,20.07
2001-08-31,20.363332999999997
2001-09-04,20.08
2001-09-05,20.243334
2001-09-06,20.103333
2001-09-07,19.723333
2001-09-10,19.629998999999998
2001-09-17,19.9
2001-09-18,19.6
2001-09-19,19.446667
2001-09-20,19.033333
2001-09-21,18.299999
2001-09-24,17.773332999999997
2001-09-25,17.379998999999998
2001-09-26,17.576666
2001-09-27,17.799999
2001-09-28,18.006666
2001-10-01,17.613332999999997
2001-10-02,17.973333
2001-10-03,18.263334
2001-10-04,18.043332999999997
2001-10-05,18.506666
2001-10-08,18.34
2001-10-09,18.333334
2001-10-10,18.559998999999998
2001-10-11,17.973333
2001-10-12,17.99
2001-10-15,17.889999
2001-10-16,17.543332999999997
2001-10-17,17.286667
2001-10-18,17.313334
2001-10-19,17.530001000000002
2001-10-22,17.57
2001-10-23,17.286667
2001-10-24,17.003334
2001-10-25,16.870001000000002
2001-10-26,17.290001
2001-10-29,16.916666
2001-10-30,16.799999
2001-10-31,17.326666
2001-11-01,17.416666
2001-11-02,18.02
2001-11-05,18.383333
2001-11-06,18.316668
2001-11-07,18.323334
2001-11-08,18.216667
2001-11-09,18.34
2001-11-12,18.200001
2001-11-13,18.370001000000002
2001-11-14,18.4
2001-11-15,18.586666
2001-11-16,18.776667
2001-11-19,18.786667
2001-11-20,18.68
2001-11-21,18.766666
2001-11-23,18.83
2001-11-26,18.976667000000003
2001-11-27,18.629998999999998
2001-11-28,18.373333
2001-11-29,18.74
2001-11-30,18.966667
2001-12-03,18.98
2001-12-04,18.633333
2001-12-05,18.563334
2001-12-06,18.546667000000003
2001-12-07,18.08
2001-12-10,17.786667
2001-12-11,17.726667000000003
2001-12-12,18.033333
2001-12-13,18.059998999999998
2001-12-14,18.15
2001-12-17,18.563334
2001-12-18,18.860001
2001-12-19,19.016666
2001-12-20,19.033333
2001-12-21,19.299999
2001-12-24,19.116667
2001-12-26,19.09
2001-12-27,19.446667
2001-12-28,19.25
2001-12-31,19.203332999999997
2002-01-02,19.333334
2002-01-03,19.200001
2002-01-04,18.906666
2002-01-07,18.596666
2002-01-08,18.526667
2002-01-09,18.526667
2002-01-10,18.443333
2002-01-11,18.459999
2002-01-14,18.403334
2002-01-15,18.6
2002-01-16,18.563334
2002-01-17,18.799999
2002-01-18,18.753334
2002-01-22,18.996666
2002-01-23,18.84
2002-01-24,18.84
2002-01-25,18.466667
2002-01-28,18.376667
2002-01-29,18.023332999999997
2002-01-30,18.513334
2002-01-31,18.780001000000002
2002-02-01,18.91
2002-02-04,18.956667000000003
2002-02-05,18.836666
2002-02-06,18.693333
2002-02-07,18.683332
2002-02-08,18.700001
2002-02-11,19.086666
2002-02-12,19.226667000000003
2002-02-13,19.433332
2002-02-14,19.333334
2002-02-15,19.49
2002-02-19,19.030001000000002
2002-02-20,19.276667
2002-02-21,19.306667
2002-02-22,19.666666
2002-02-25,19.559998999999998
2002-02-26,19.246666
2002-02-27,19.493334
2002-02-28,19.426666
2002-03-01,19.6
2002-03-04,19.66
2002-03-05,19.533333
2002-03-06,19.593334
2002-03-07,19.466667
2002-03-08,19.266666
2002-03-11,19.266666
2002-03-12,19.463333
2002-03-13,19.48
2002-03-14,19.633333
2002-03-15,19.646667
2002-03-18,19.59
2002-03-19,19.85
2002-03-20,19.763334
2002-03-21,19.696667
2002-03-22,19.516666
2002-03-25,19.200001
2002-03-26,19.143333
2002-03-27,18.933332
2002-03-28,18.933332
2002-04-01,19.139999
2002-04-02,18.973333
2002-04-03,18.913334
2002-04-04,19.003334
2002-04-05,19.023332999999997
2002-04-08,18.9
2002-04-09,19.1
2002-04-10,19.453332999999997
2002-04-11,19.286667
2002-04-12,19.516666
2002-04-15,19.373333
2002-04-16,19.639999
2002-04-17,19.496666
2002-04-18,19.549999
2002-04-19,19.826666
2002-04-22,19.893333
2002-04-23,20.166666
2002-04-24,19.856667
2002-04-25,20.006666
2002-04-26,20.433332
2002-04-29,20.786667
2002-04-30,21.566668
2002-05-01,21.766666
2002-05-02,21.700001
2002-05-03,21.816668
2002-05-06,21.620001000000002
2002-05-07,21.716667
2002-05-08,21.693333
2002-05-09,21.620001000000002
2002-05-10,21.633333
2002-05-13,22.299999
2002-05-14,21.966667
2002-05-15,21.656666
2002-05-16,21.690001000000002
2002-05-17,21.693333
2002-05-20,21.473333
2002-05-21,21.370001000000002
2002-05-22,21.603333
2002-05-23,21.629998999999998
2002-05-24,21.629998999999998
2002-05-28,21.596666
2002-05-29,21.76
2002-05-30,21.886667000000003
2002-05-31,21.84
2002-06-03,21.75
2002-06-04,21.643333
2002-06-05,21.696667
2002-06-06,21.75
2002-06-07,21.469998999999998
2002-06-10,21.616667
2002-06-11,21.639999
2002-06-12,21.466667
2002-06-13,21.190001000000002
2002-06-14,20.733334
2002-06-17,21.163334
2002-06-18,20.993334
2002-06-19,20.666666
2002-06-20,20.84
2002-06-21,20.643333
2002-06-24,20.483334
2002-06-25,20.67
2002-06-26,20.963333
2002-06-27,21.333334
2002-06-28,21.6
2002-07-01,22.016666
2002-07-02,21.643333
2002-07-03,21.403334
2002-07-05,21.9
2002-07-08,21.943333
2002-07-09,21.706667000000003
2002-07-10,20.323334
2002-07-11,20.223333
2002-07-12,19.783333
2002-07-15,19.366667
2002-07-16,18.51
2002-07-17,18.843334
2002-07-18,18.856667
2002-07-19,17.799999
2002-07-22,17.016666
2002-07-23,16.700001
2002-07-24,16.969998999999998
2002-07-25,17.283333
2002-07-26,17.040001
2002-07-29,17.85
2002-07-30,17.833334
2002-07-31,18.783333
2002-08-01,18.716667
2002-08-02,19.243334
2002-08-05,18.703332999999997
2002-08-06,19.083334
2002-08-07,19.08
2002-08-08,19.813334
2002-08-09,19.956667000000003
2002-08-12,20.01
2002-08-13,19.783333
2002-08-14,20.066668
2002-08-15,20.129998999999998
2002-08-16,20.049999
2002-08-19,20.309998999999998
2002-08-20,19.866667
2002-08-21,20.049999
2002-08-22,20.09
2002-08-23,19.793332999999997
2002-08-26,19.493334
2002-08-27,19.879998999999998
2002-08-28,19.466667
2002-08-29,19.299999
2002-08-30,19.723333
2002-09-03,19.016666
2002-09-04,19.326666
2002-09-05,19.516666
2002-09-06,19.5
2002-09-09,19.530001000000002
2002-09-10,19.423334
2002-09-11,19.616667
2002-09-12,19.32
2002-09-13,19.336666
2002-09-16,19.293332999999997
2002-09-17,19.299999
2002-09-18,19.313334
2002-09-19,19.066668
2002-09-20,18.776667
2002-09-23,19.733334
2002-09-24,19.49
2002-09-25,19.873333
2002-09-26,20.153334
2002-09-27,19.686666
2002-09-30,19.816668
2002-10-01,20.616667
2002-10-02,20.376667
2002-10-03,20.656666
2002-10-04,20.483334
2002-10-07,20.48
2002-10-08,20.286667
2002-10-09,19.719998999999998
2002-10-10,19.896667
2002-10-11,20.096666
2002-10-14,20.27
2002-10-15,20.67
2002-10-16,20.526667
2002-10-17,20.446667
2002-10-18,20.233334
2002-10-21,20.719998999999998
2002-10-22,20.66
2002-10-23,20.423334
2002-10-24,20.233334
2002-10-25,20.34
2002-10-28,20.086666
2002-10-29,19.943333
2002-10-30,20.936666
2002-10-31,21.336666
2002-11-01,21.626667
2002-11-04,21.273332999999997
2002-11-05,21.456667000000003
2002-11-06,21.283333
2002-11-07,21.299999
2002-11-08,21.23
2002-11-11,21.326666
2002-11-12,21.063334
2002-11-13,20.856667
2002-11-14,20.976667000000003
2002-11-15,21.0
2002-11-18,20.76
2002-11-19,20.783333
2002-11-20,20.553333
2002-11-21,20.516666
2002-11-22,20.790001
2002-11-25,20.176666
2002-11-26,19.856667
2002-11-27,19.833334
2002-11-29,19.383333
2002-12-02,19.266666
2002-12-03,19.24
2002-12-04,19.666666
2002-12-05,19.566668
2002-12-06,19.766666
2002-12-09,19.469998999999998
2002-12-10,19.583334
2002-12-11,19.803333
2002-12-12,19.846666
2002-12-13,19.666666
2002-12-16,20.233334
2002-12-17,19.73
2002-12-18,19.379998999999998
2002-12-19,19.59
2002-12-20,19.92
2002-12-23,19.896667
2002-12-24,19.85
2002-12-26,19.883333
2002-12-27,19.766666
2002-12-30,20.283333
2002-12-31,20.57
2003-01-02,20.633333
2003-01-03,20.413334
2003-01-06,20.51
2003-01-07,20.263334
2003-01-08,20.34
2003-01-09,20.433332
2003-01-10,20.436666
2003-01-13,20.453332999999997
2003-01-14,20.496666
2003-01-15,20.0
2003-01-16,20.049999
2003-01-17,19.790001
2003-01-21,19.146667
2003-01-22,18.879998999999998
2003-01-23,18.576666
2003-01-24,18.963333
2003-01-27,18.620001000000002
2003-01-28,19.02
2003-01-29,18.52
2003-01-30,18.533333
2003-01-31,18.903334
2003-02-03,18.799999
2003-02-04,18.396667
2003-02-05,18.49
2003-02-06,18.059998999999998
2003-02-07,17.996666
2003-02-10,17.790001
2003-02-11,17.85
2003-02-12,17.860001
2003-02-13,18.293332999999997
2003-02-14,18.780001000000002
2003-02-18,18.926666
2003-02-19,18.49
2003-02-20,18.516666
2003-02-21,18.953332999999997
2003-02-24,18.76
2003-02-25,18.59
2003-02-26,18.416666
2003-02-27,18.606667
2003-02-28,18.893333
2003-03-03,18.83
2003-03-04,18.940001000000002
2003-03-05,19.110001
2003-03-06,18.966667
2003-03-07,18.5
2003-03-10,17.943333
2003-03-11,18.09
2003-03-12,17.65
2003-03-13,18.466667
2003-03-14,18.316668
2003-03-17,18.966667
2003-03-18,19.133333
2003-03-19,19.393333
2003-03-20,19.413334
2003-03-21,20.1
2003-03-24,18.799999
2003-03-25,19.443333
2003-03-26,19.85
2003-03-27,19.843334
2003-03-28,19.963333
2003-03-31,19.813334
2003-04-01,20.133333
2003-04-02,20.48
2003-04-03,19.896667
2003-04-04,20.23
2003-04-07,20.323334
2003-04-08,20.556667
2003-04-09,20.59
2003-04-10,20.65
2003-04-11,20.693333
2003-04-14,20.959999
2003-04-15,21.153334
2003-04-16,20.916666
2003-04-17,21.139999
2003-04-21,21.026667
2003-04-22,21.200001
2003-04-23,20.666666
2003-04-24,20.486666
2003-04-25,20.406666
2003-04-28,20.946667
2003-04-29,20.693333
2003-04-30,20.99
2003-05-01,21.096666
2003-05-02,19.023332999999997
2003-05-05,19.73
2003-05-06,20.123333
2003-05-07,19.676666
2003-05-08,19.826666
2003-05-09,20.02
2003-05-12,20.450001
2003-05-13,20.309998999999998
2003-05-14,19.733334
2003-05-15,19.35
2003-05-16,19.226667000000003
2003-05-19,19.436666
2003-05-20,19.790001
2003-05-21,19.813334
2003-05-22,19.543332999999997
2003-05-23,19.613332999999997
2003-05-27,19.876667
2003-05-28,19.803333
2003-05-29,19.799999
2003-05-30,19.5
2003-06-02,19.803333
2003-06-03,19.796667000000003
2003-06-04,20.003334
2003-06-05,20.193333
2003-06-06,20.283333
2003-06-09,20.023332999999997
2003-06-10,19.879998999999998
2003-06-11,20.406666
2003-06-12,20.303333
2003-06-13,20.049999
2003-06-16,20.413334
2003-06-17,20.033333
2003-06-18,20.306667
2003-06-19,20.136667000000003
2003-06-20,20.386667000000003
2003-06-23,18.413334
2003-06-24,17.846666
2003-06-25,18.086666
2003-06-26,18.046667000000003
2003-06-27,18.003334
2003-06-30,18.0
2003-07-01,17.843334
2003-07-02,18.133333
2003-07-03,18.086666
2003-07-07,18.353333
2003-07-08,18.283333
2003-07-09,18.233334
2003-07-10,18.286667
2003-07-11,18.24
2003-07-14,18.313334
2003-07-15,17.99
2003-07-16,18.176666
2003-07-17,18.1
2003-07-18,18.516666
2003-07-21,18.476667000000003
2003-07-22,18.896667
2003-07-23,19.156666
2003-07-24,19.066668
2003-07-25,19.26
2003-07-28,18.940001000000002
2003-07-29,18.833334
2003-07-30,18.933332
2003-07-31,18.826666
2003-08-01,18.690001000000002
2003-08-04,18.876667
2003-08-05,18.6
2003-08-06,18.703332999999997
2003-08-07,18.913334
2003-08-08,19.190001000000002
2003-08-11,19.280001000000002
2003-08-12,19.120001000000002
2003-08-13,19.036667
2003-08-14,19.173334
2003-08-15,19.18
2003-08-18,19.213333
2003-08-19,19.013334
2003-08-20,18.866667
2003-08-21,18.790001
2003-08-22,18.786667
2003-08-25,18.780001000000002
2003-08-26,18.626667
2003-08-27,18.52
2003-08-28,18.523332999999997
2003-08-29,18.66
2003-09-02,18.613332999999997
2003-09-03,18.813334
2003-09-04,18.98
2003-09-05,19.1
2003-09-08,19.25
2003-09-09,19.139999
2003-09-10,19.336666
2003-09-11,19.763334
2003-09-12,19.883333
2003-09-15,19.950001
2003-09-16,19.883333
2003-09-17,20.073334
2003-09-18,20.23
2003-09-19,19.993334
2003-09-22,20.056667
2003-09-23,19.959999
2003-09-24,20.043332999999997
2003-09-25,19.959999
2003-09-26,19.893333
2003-09-29,19.98
2003-09-30,19.726667000000003
2003-10-01,20.0
2003-10-02,19.940001000000002
2003-10-03,20.0
2003-10-06,20.186666
2003-10-07,20.139999
2003-10-08,19.733334
2003-10-09,20.123333
2003-10-10,20.226667000000003
2003-10-13,20.176666
2003-10-14,20.196667
2003-10-15,20.186666
2003-10-16,20.146667
2003-10-17,20.256666
2003-10-20,19.083334
2003-10-21,19.546667000000003
2003-10-22,19.356667
2003-10-23,19.5
2003-10-24,19.4
2003-10-27,19.440001000000002
2003-10-28,19.663334
2003-10-29,19.299999
2003-10-30,19.403334
2003-10-31,19.549999
2003-11-03,19.516666
2003-11-04,19.576666
2003-11-05,19.5
2003-11-06,19.693333
2003-11-07,19.85
2003-11-10,19.923334
2003-11-11,19.843334
2003-11-12,20.156666
2003-11-13,19.99
2003-11-14,19.926666
2003-11-17,19.766666
2003-11-18,19.696667
2003-11-19,19.833334
2003-11-20,19.816668
2003-11-21,19.836666
2003-11-24,20.083334
2003-11-25,20.086666
2003-11-26,20.106667
2003-11-28,20.033333
2003-12-01,20.103333
2003-12-02,20.036667
2003-12-03,20.07
2003-12-04,19.9
2003-12-05,20.016666
2003-12-08,20.046667000000003
2003-12-09,20.110001
2003-12-10,19.996666
2003-12-11,20.006666
2003-12-12,20.213333
2003-12-15,20.290001
2003-12-16,20.566668
2003-12-17,20.790001
2003-12-18,20.836666
2003-12-19,20.796667000000003
2003-12-22,20.833334
2003-12-23,20.790001
2003-12-24,20.796667000000003
2003-12-26,20.85
2003-12-29,21.25
2003-12-30,21.48
2003-12-31,21.633333
2004-01-02,21.639999
2004-01-05,21.866667
2004-01-06,21.98
2004-01-07,21.983334
2004-01-08,22.559998999999998
2004-01-09,22.716667
2004-01-12,22.713333
2004-01-13,22.549999
2004-01-14,22.58
2004-01-15,22.526667
2004-01-16,22.35
2004-01-20,22.790001
2004-01-21,23.006666
2004-01-22,22.889999
2004-01-23,22.966667
2004-01-26,22.836666
2004-01-27,22.703332999999997
2004-01-28,22.346666
2004-01-29,22.383333
2004-01-30,22.493334
2004-02-02,22.433332
2004-02-03,22.563334
2004-02-04,22.576666
2004-02-05,22.959999
2004-02-06,23.206667000000003
2004-02-09,22.996666
2004-02-10,23.056667
2004-02-11,23.246666
2004-02-12,23.969998999999998
2004-02-13,24.126667
2004-02-17,24.450001
2004-02-18,24.530001000000002
2004-02-19,24.799999
2004-02-20,24.783333
2004-02-23,24.466667
2004-02-24,24.646667
2004-02-25,24.466667
2004-02-26,24.176666
2004-02-27,24.233334
2004-03-01,24.620001000000002
2004-03-02,23.93
2004-03-03,23.68
2004-03-04,23.533333
2004-03-05,23.85
2004-03-08,23.809998999999998
2004-03-09,23.746666
2004-03-10,23.549999
2004-03-11,23.370001000000002
2004-03-12,23.163334
2004-03-15,22.77
2004-03-16,22.853333
2004-03-17,23.190001000000002
2004-03-18,23.059998999999998
2004-03-19,23.043332999999997
2004-03-22,22.733334
2004-03-23,22.51
2004-03-24,21.916666
2004-03-25,22.23
2004-03-26,22.303333
2004-03-29,22.610001
2004-03-30,22.833334
2004-03-31,23.146667
2004-04-01,23.006666
2004-04-02,22.866667
2004-04-05,22.713333
2004-04-06,22.790001
2004-04-07,23.003334
2004-04-08,22.816668
2004-04-12,22.796667000000003
2004-04-13,22.583334
2004-04-14,22.593334
2004-04-15,22.826666
2004-04-16,23.02
2004-04-19,23.16
2004-04-20,22.976667000000003
2004-04-21,23.526667
2004-04-22,23.809998999999998
2004-04-23,23.226667000000003
2004-04-26,23.323334
2004-04-27,23.43
2004-04-28,21.700001
2004-04-29,22.040001
2004-04-30,21.976667000000003
2004-05-03,22.333334
2004-05-04,22.780001000000002
2004-05-05,22.870001000000002
2004-05-06,22.246666
2004-05-07,21.82
2004-05-10,21.533333
2004-05-11,21.513334
2004-05-12,21.383333
2004-05-13,21.226667000000003
2004-05-14,20.766666
2004-05-17,20.913334
2004-05-18,21.15
2004-05-19,21.23
2004-05-20,21.006666
2004-05-21,21.073334
2004-05-24,21.17
2004-05-25,21.313334
2004-05-26,21.273332999999997
2004-05-27,21.513334
2004-05-28,21.99
2004-06-01,21.923334
2004-06-02,21.959999
2004-06-03,21.950001
2004-06-04,22.166666
2004-06-07,22.466667
2004-06-08,22.396667
2004-06-09,22.200001
2004-06-10,22.333334
2004-06-14,22.046667000000003
2004-06-15,22.276667
2004-06-16,22.393333
2004-06-17,22.540001
2004-06-18,22.803333
2004-06-21,22.766666
2004-06-22,22.663334
2004-06-23,22.620001000000002
2004-06-24,22.639999
2004-06-25,22.633333
2004-06-28,22.776667
2004-06-29,22.75
2004-06-30,22.836666
2004-07-01,22.753334
2004-07-02,22.633333
2004-07-06,22.336666
2004-07-07,22.33
2004-07-08,22.4
2004-07-09,22.299999
2004-07-12,22.316668
2004-07-13,21.889999
2004-07-14,22.049999
2004-07-15,21.940001000000002
2004-07-16,22.113332999999997
2004-07-19,21.959999
2004-07-20,21.756666
2004-07-21,21.5
2004-07-22,21.58
2004-07-23,21.326666
2004-07-26,21.293332999999997
2004-07-27,21.406666
2004-07-28,20.543332999999997
2004-07-29,20.66
2004-07-30,20.443333
2004-08-02,20.346666
2004-08-03,20.203332999999997
2004-08-04,20.253334
2004-08-05,20.096666
2004-08-06,19.953332999999997
2004-08-09,20.049999
2004-08-10,20.046667000000003
2004-08-11,19.700001
2004-08-12,19.703332999999997
2004-08-13,19.84
2004-08-16,19.973333
2004-08-17,20.09
2004-08-18,20.016666
2004-08-19,19.966667
2004-08-20,19.85
2004-08-23,19.896667
2004-08-24,19.856667
2004-08-25,19.796667000000003
2004-08-26,19.866667
2004-08-27,19.923334
2004-08-30,19.866667
2004-08-31,20.02
2004-09-01,20.233334
2004-09-02,20.253334
2004-09-03,20.176666
2004-09-07,20.463333
2004-09-08,20.226667000000003
2004-09-09,20.253334
2004-09-10,20.526667
2004-09-13,20.530001000000002
2004-09-14,20.559998999999998
2004-09-15,20.23
