Date,TRGP
2019-12-16,37.509997999999996
2019-12-17,38.0
2019-12-18,38.669998
2019-12-19,39.169998
2019-12-20,39.720001
2019-12-23,40.279999
2019-12-24,40.310001
2019-12-26,40.700001
2019-12-27,40.610001000000004
2019-12-30,40.200001
2019-12-31,40.830002
2020-01-02,40.610001000000004
2020-01-03,41.25
2020-01-06,41.860001000000004
2020-01-07,41.970001
2020-01-08,39.59
2020-01-09,40.360001000000004
2020-01-10,39.650002
2020-01-13,40.16
2020-01-14,40.889998999999996
2020-01-15,40.830002
2020-01-16,41.259997999999996
2020-01-17,41.279999
2020-01-21,40.220001
2020-01-22,39.349998
2020-01-23,39.369999
2020-01-24,38.68
2020-01-27,37.549999
2020-01-28,38.259997999999996
2020-01-29,38.049999
2020-01-30,37.02
2020-01-31,36.5
2020-02-03,36.560001
2020-02-04,37.580002
2020-02-05,38.349998
2020-02-06,37.91
2020-02-07,37.279999
2020-02-10,35.360001000000004
2020-02-11,36.23
2020-02-12,36.880001
2020-02-13,36.509997999999996
2020-02-14,36.889998999999996
2020-02-18,36.860001000000004
2020-02-19,36.950001
2020-02-20,39.450001
2020-02-21,39.139998999999996
2020-02-24,37.759997999999996
2020-02-25,35.669998
2020-02-26,34.740002000000004
2020-02-27,32.27
2020-02-28,32.400002
2020-03-02,33.91
2020-03-03,33.07
2020-03-04,33.959998999999996
2020-03-05,32.5
2020-03-06,27.860001
2020-03-09,13.12
2020-03-10,14.15
2020-03-11,14.45
2020-03-12,11.12
2020-03-13,12.48
2020-03-16,9.83
2020-03-17,7.21
2020-03-18,4.73
2020-03-19,6.39
2020-03-20,7.3
2020-03-23,7.1
2020-03-24,8.02
2020-03-25,8.18
2020-03-26,7.65
2020-03-27,6.99
2020-03-30,6.48
2020-03-31,6.91
2020-04-01,5.89
2020-04-02,6.32
2020-04-03,6.33
2020-04-06,7.21
2020-04-07,7.86
2020-04-08,7.99
2020-04-09,8.61
2020-04-13,8.55
2020-04-14,8.68
2020-04-15,7.99
2020-04-16,7.68
2020-04-17,7.93
2020-04-20,7.88
2020-04-21,7.84
2020-04-22,8.3
2020-04-23,9.26
2020-04-24,9.72
2020-04-27,10.04
2020-04-28,10.57
2020-04-29,12.22
2020-04-30,12.96
2020-05-01,11.81
2020-05-04,11.96
2020-05-05,12.45
2020-05-06,11.66
2020-05-07,13.42
2020-05-08,13.8
