Date,JCP
1998-01-26,61.5
1998-01-27,62.8125
1998-01-28,65.6875
1998-01-29,66.0
1998-01-30,67.375
1998-02-02,67.625
1998-02-03,67.5
1998-02-04,66.75
1998-02-05,65.0
1998-02-06,67.1875
1998-02-09,66.125
1998-02-10,66.0
1998-02-11,66.0
1998-02-12,66.375
1998-02-13,65.8125
1998-02-17,66.8125
1998-02-18,66.75
1998-02-19,66.9375
1998-02-20,68.375
1998-02-23,68.125
1998-02-24,67.3125
1998-02-25,69.3125
1998-02-26,69.625
1998-02-27,70.6875
1998-03-02,72.0
1998-03-03,72.6875
1998-03-04,71.9375
1998-03-05,70.875
1998-03-06,73.75
1998-03-09,74.625
1998-03-10,74.8125
1998-03-11,74.9375
1998-03-12,73.8125
1998-03-13,73.5
1998-03-16,74.0
1998-03-17,74.25
1998-03-18,74.125
1998-03-19,73.75
1998-03-20,74.0
1998-03-23,73.5
1998-03-24,74.25
1998-03-25,73.25
1998-03-26,72.5625
1998-03-27,74.5625
1998-03-30,75.125
1998-03-31,75.6875
1998-04-01,77.5
1998-04-02,77.75
1998-04-03,77.3125
1998-04-06,75.3125
1998-04-07,74.875
1998-04-08,74.25
1998-04-09,74.125
1998-04-13,73.9375
1998-04-14,74.5625
1998-04-15,74.75
1998-04-16,73.8125
1998-04-17,74.3125
1998-04-20,73.6875
1998-04-21,73.1875
1998-04-22,72.5625
1998-04-23,71.5
1998-04-24,70.625
1998-04-27,68.5
1998-04-28,69.3125
1998-04-29,70.6875
1998-04-30,71.0625
1998-05-01,71.9375
1998-05-04,71.0625
1998-05-05,71.3125
1998-05-06,70.625
1998-05-07,70.625
1998-05-08,70.9375
1998-05-11,71.125
1998-05-12,71.0625
1998-05-13,71.25
1998-05-14,71.0625
1998-05-15,70.9375
1998-05-18,69.9375
1998-05-19,69.0625
1998-05-20,70.9375
1998-05-21,72.1875
1998-05-22,72.625
1998-05-26,73.25
1998-05-27,73.5
1998-05-28,73.75
1998-05-29,71.8125
1998-06-01,72.5
1998-06-02,72.5
1998-06-03,72.625
1998-06-04,73.5
1998-06-05,75.25
1998-06-08,76.25
1998-06-09,77.0625
1998-06-10,76.3125
1998-06-11,75.875
1998-06-12,75.25
1998-06-15,74.4375
1998-06-16,75.5
1998-06-17,77.125
1998-06-18,77.75
1998-06-19,77.875
1998-06-22,76.4375
1998-06-23,73.5625
1998-06-24,73.0625
1998-06-25,71.9375
1998-06-26,72.25
1998-06-29,73.3125
1998-06-30,72.3125
1998-07-01,71.25
1998-07-02,72.5625
1998-07-06,72.875
1998-07-07,72.625
1998-07-08,71.4375
1998-07-09,65.625
1998-07-10,65.875
1998-07-13,66.0
1998-07-14,68.625
1998-07-15,68.1875
1998-07-16,67.875
1998-07-17,66.9375
1998-07-20,66.0
1998-07-21,64.9375
1998-07-22,64.9375
1998-07-23,61.0
1998-07-24,60.625
1998-07-27,60.4375
1998-07-28,59.5625
1998-07-29,59.75
1998-07-30,60.125
1998-07-31,58.6875
1998-08-03,58.1875
1998-08-04,57.0
1998-08-05,54.5
1998-08-06,56.875
1998-08-07,57.25
1998-08-10,57.5
1998-08-11,57.25
1998-08-12,57.3125
1998-08-13,57.125
1998-08-14,55.875
1998-08-17,57.125
1998-08-18,58.5625
1998-08-19,57.125
1998-08-20,57.1875
1998-08-21,57.125
1998-08-24,57.875
1998-08-25,58.1875
1998-08-26,57.0625
1998-08-27,56.25
1998-08-28,53.375
1998-08-31,49.5625
1998-09-01,53.4375
1998-09-02,53.25
1998-09-03,52.3125
1998-09-04,52.3125
1998-09-08,53.9375
1998-09-09,53.0
1998-09-10,51.375
1998-09-11,50.5
1998-09-14,51.9375
1998-09-15,51.8125
1998-09-16,51.5625
1998-09-17,49.8125
1998-09-18,49.5625
1998-09-21,47.9375
1998-09-22,47.875
1998-09-23,48.75
1998-09-24,46.875
1998-09-25,47.4375
1998-09-28,47.0625
1998-09-29,46.1875
1998-09-30,44.9375
1998-10-01,43.875
1998-10-02,44.625
1998-10-05,43.375
1998-10-06,44.125
1998-10-07,45.0
1998-10-08,45.25
1998-10-09,46.75
1998-10-12,47.25
1998-10-13,46.125
1998-10-14,46.1875
1998-10-15,47.75
1998-10-16,48.875
1998-10-19,48.9375
1998-10-20,49.5625
1998-10-21,48.75
1998-10-22,51.0625
1998-10-23,49.8125
1998-10-26,48.875
1998-10-27,48.8125
1998-10-28,46.5625
1998-10-29,44.25
1998-10-30,47.5
1998-11-02,50.0625
1998-11-03,48.75
1998-11-04,49.6875
1998-11-05,49.9375
1998-11-06,48.5
1998-11-09,47.4375
1998-11-10,47.625
1998-11-11,49.6875
1998-11-12,48.4375
1998-11-13,51.0
1998-11-16,51.625
1998-11-17,50.1875
1998-11-18,50.875
1998-11-19,51.5
1998-11-20,53.0
1998-11-23,54.9375
1998-11-24,52.5
1998-11-25,53.5
1998-11-27,53.9375
1998-11-30,55.0
1998-12-01,54.8125
1998-12-02,53.75
1998-12-03,53.125
1998-12-04,54.6875
1998-12-07,54.75
1998-12-08,55.1875
1998-12-09,54.25
1998-12-10,54.5
1998-12-11,54.8125
1998-12-14,54.4375
1998-12-15,55.25
1998-12-16,55.5
1998-12-17,53.25
1998-12-18,52.6875
1998-12-21,49.875
1998-12-22,49.25
1998-12-23,48.8125
1998-12-24,48.6875
1998-12-28,47.625
1998-12-29,48.8125
1998-12-30,47.0
1998-12-31,46.875
1999-01-04,46.875
1999-01-05,46.0
1999-01-06,46.3125
1999-01-07,43.0
1999-01-08,42.5
1999-01-11,42.125
1999-01-12,41.1875
1999-01-13,41.0625
1999-01-14,39.875
1999-01-15,40.9375
1999-01-19,40.1875
1999-01-20,39.6875
1999-01-21,38.5
1999-01-22,39.875
1999-01-25,39.9375
1999-01-26,40.0
1999-01-27,39.125
1999-01-28,38.625
1999-01-29,39.0
1999-02-01,39.25
1999-02-02,40.6875
1999-02-03,40.5625
1999-02-04,40.1875
1999-02-05,40.375
1999-02-08,39.4375
1999-02-09,38.375
1999-02-10,38.3125
1999-02-11,38.5
1999-02-12,38.0
1999-02-16,38.625
1999-02-17,38.0625
1999-02-18,37.9375
1999-02-19,38.5
1999-02-22,39.5
1999-02-23,38.6875
1999-02-24,38.625
1999-02-25,38.375
1999-02-26,36.125
1999-03-01,36.625
1999-03-02,35.8125
1999-03-03,36.3125
1999-03-04,38.3125
1999-03-05,38.1875
1999-03-08,37.25
1999-03-09,37.125
1999-03-10,37.8125
1999-03-11,39.5
1999-03-12,40.5625
1999-03-15,39.625
1999-03-16,39.375
1999-03-17,38.875
1999-03-18,40.5
1999-03-19,39.25
1999-03-22,39.125
1999-03-23,38.3125
1999-03-24,39.125
1999-03-25,40.875
1999-03-26,40.875
1999-03-29,41.375
1999-03-30,40.875
1999-03-31,40.5
1999-04-01,40.4375
1999-04-05,41.25
1999-04-06,40.625
1999-04-07,40.0625
1999-04-08,40.875
1999-04-09,42.1875
1999-04-12,43.5
1999-04-13,42.0625
1999-04-14,42.125
1999-04-15,42.1875
1999-04-16,42.5
1999-04-19,43.5
1999-04-20,43.75
1999-04-21,44.125
1999-04-22,44.0
1999-04-23,44.5625
1999-04-26,44.5
1999-04-27,48.1875
1999-04-28,46.875
1999-04-29,46.875
1999-04-30,45.625
1999-05-03,50.0
1999-05-04,46.875
1999-05-05,47.25
1999-05-06,46.5625
1999-05-07,46.625
1999-05-10,45.5625
1999-05-11,45.875
1999-05-12,45.75
1999-05-13,46.0625
1999-05-14,45.125
1999-05-17,45.6875
1999-05-18,50.125
1999-05-19,49.0625
1999-05-20,52.5
1999-05-21,52.8125
1999-05-24,52.625
1999-05-25,53.4375
1999-05-26,52.75
1999-05-27,50.5
1999-05-28,51.6875
1999-06-01,51.6875
1999-06-02,50.0
1999-06-03,49.875
1999-06-04,52.625
1999-06-07,52.8125
1999-06-08,50.9375
1999-06-09,50.125
1999-06-10,49.375
1999-06-11,48.9375
1999-06-14,50.4375
1999-06-15,50.375
1999-06-16,50.375
1999-06-17,50.1875
1999-06-18,50.375
1999-06-21,50.75
1999-06-22,49.9375
1999-06-23,49.0625
1999-06-24,49.25
1999-06-25,49.0
1999-06-28,48.9375
1999-06-29,48.125
1999-06-30,48.5625
1999-07-01,49.1875
1999-07-02,49.625
1999-07-06,48.875
1999-07-07,48.75
1999-07-08,47.25
1999-07-09,45.4375
1999-07-12,45.6875
1999-07-13,45.0
1999-07-14,45.125
1999-07-15,46.25
1999-07-16,46.5
1999-07-19,46.5625
1999-07-20,46.5
1999-07-21,46.375
1999-07-22,46.5625
1999-07-23,46.4375
1999-07-26,46.5625
1999-07-27,46.625
1999-07-28,46.1875
1999-07-29,45.5625
1999-07-30,43.75
1999-08-02,44.375
1999-08-03,44.125
1999-08-04,42.875
1999-08-05,43.3125
1999-08-06,43.5
1999-08-09,42.0
1999-08-10,41.625
1999-08-11,42.9375
1999-08-12,42.6875
1999-08-13,42.875
1999-08-16,43.0
1999-08-17,42.5625
1999-08-18,41.875
1999-08-19,41.5625
1999-08-20,41.625
1999-08-23,41.8125
1999-08-24,41.5625
1999-08-25,41.5625
1999-08-26,39.75
1999-08-27,39.625
1999-08-30,38.6875
1999-08-31,36.25
1999-09-01,38.125
1999-09-02,36.4375
1999-09-03,36.3125
1999-09-07,36.0625
1999-09-08,36.1875
1999-09-09,35.9375
1999-09-10,36.125
1999-09-13,36.5
1999-09-14,36.5625
1999-09-15,37.25
1999-09-16,37.5
1999-09-17,36.9375
1999-09-20,36.8125
1999-09-21,35.6875
1999-09-22,38.0
1999-09-23,36.625
1999-09-24,34.4375
1999-09-27,35.0
1999-09-28,35.5625
1999-09-29,34.4375
1999-09-30,34.5
1999-10-01,36.0
1999-10-04,35.875
1999-10-05,35.1875
1999-10-06,34.9375
1999-10-07,33.9375
1999-10-08,33.8125
1999-10-11,33.5625
1999-10-12,32.75
1999-10-13,31.375
1999-10-14,31.25
1999-10-15,30.0
1999-10-18,31.1875
1999-10-19,30.1875
1999-10-20,29.1875
1999-10-21,28.9375
1999-10-22,28.625
1999-10-25,28.0625
1999-10-26,26.875
1999-10-27,26.5625
1999-10-28,26.4375
1999-10-29,25.375
1999-11-01,27.0
1999-11-02,27.125
1999-11-03,26.5625
1999-11-04,27.0
1999-11-05,26.125
1999-11-08,26.125
1999-11-09,25.625
1999-11-10,25.0
1999-11-11,24.375
1999-11-12,23.875
1999-11-15,23.4375
1999-11-16,23.625
1999-11-17,22.3125
1999-11-18,22.5
1999-11-19,22.5
1999-11-22,21.875
1999-11-23,22.0
1999-11-24,21.5625
1999-11-26,21.6875
1999-11-29,22.375
1999-11-30,22.3125
1999-12-01,22.4375
1999-12-02,20.9375
1999-12-03,21.125
1999-12-06,20.5
1999-12-07,19.5
1999-12-08,19.125
1999-12-09,19.0
1999-12-10,19.0625
1999-12-13,18.6875
1999-12-14,18.75
1999-12-15,19.0
1999-12-16,18.875
1999-12-17,18.5625
1999-12-20,18.0625
1999-12-21,17.9375
1999-12-22,18.125
1999-12-23,18.625
1999-12-27,18.25
1999-12-28,18.4375
1999-12-29,19.0625
1999-12-30,19.9375
1999-12-31,19.9375
2000-01-03,19.6875
2000-01-04,20.1875
2000-01-05,20.125
2000-01-06,20.375
2000-01-07,21.0625
2000-01-10,21.25
2000-01-11,22.0
2000-01-12,22.375
2000-01-13,21.25
2000-01-14,21.5
2000-01-18,21.1875
2000-01-19,21.5
2000-01-20,20.5625
2000-01-21,21.0
2000-01-24,20.125
2000-01-25,19.625
2000-01-26,19.4375
2000-01-27,19.375
2000-01-28,18.375
2000-01-31,19.625
2000-02-01,18.8125
2000-02-02,18.375
2000-02-03,18.125
2000-02-04,17.875
2000-02-07,17.5
2000-02-08,18.375
2000-02-09,18.0625
2000-02-10,17.875
2000-02-11,17.625
2000-02-14,17.0625
2000-02-15,16.625
2000-02-16,16.1875
2000-02-17,15.625
2000-02-18,16.5
2000-02-22,17.0
2000-02-23,16.875
2000-02-24,16.1875
2000-02-25,15.9375
2000-02-28,16.0
2000-02-29,15.75
2000-03-01,15.5
2000-03-02,14.75
2000-03-03,14.875
2000-03-06,14.4375
2000-03-07,14.25
2000-03-08,13.875
2000-03-09,14.1875
2000-03-10,13.9375
2000-03-13,14.0
2000-03-14,13.875
2000-03-15,14.4375
2000-03-16,15.25
2000-03-17,15.375
2000-03-20,15.25
2000-03-21,15.625
2000-03-22,15.25
2000-03-23,15.4375
2000-03-24,15.0
2000-03-27,14.5625
2000-03-28,14.6875
2000-03-29,14.8125
2000-03-30,14.875
2000-03-31,14.875
2000-04-03,14.8125
2000-04-04,14.0
2000-04-05,14.75
2000-04-06,14.0625
2000-04-07,13.9375
2000-04-10,14.8125
2000-04-11,14.9375
2000-04-12,15.3125
2000-04-13,14.5625
2000-04-14,13.5625
2000-04-17,13.1875
2000-04-18,13.25
2000-04-19,13.0
2000-04-20,13.25
2000-04-24,13.9375
2000-04-25,14.375
2000-04-26,14.3125
2000-04-27,14.0
2000-04-28,13.875
2000-05-01,14.6875
2000-05-02,16.5625
2000-05-03,15.875
2000-05-04,17.4375
2000-05-05,17.1875
2000-05-08,18.8125
2000-05-09,18.0625
2000-05-10,18.0
2000-05-11,17.9375
2000-05-12,18.875
2000-05-15,18.75
2000-05-16,18.375
2000-05-17,18.125
2000-05-18,18.125
2000-05-19,18.125
2000-05-22,18.0
2000-05-23,18.0625
2000-05-24,18.1875
2000-05-25,17.875
2000-05-26,17.875
2000-05-30,17.5625
2000-05-31,18.125
2000-06-01,18.0625
2000-06-02,18.4375
2000-06-05,18.625
2000-06-06,18.6875
2000-06-07,18.3125
2000-06-08,17.625
2000-06-09,17.625
2000-06-12,17.46875
2000-06-13,17.5
2000-06-14,17.875
2000-06-15,18.4375
2000-06-16,18.03125
2000-06-19,18.0
2000-06-20,18.0
2000-06-21,18.0
2000-06-22,17.0
2000-06-23,17.125
2000-06-26,17.1875
2000-06-27,17.75
2000-06-28,18.765625
2000-06-29,18.125
2000-06-30,18.4375
2000-07-03,18.4375
2000-07-05,18.75
2000-07-06,18.1875
2000-07-07,18.25
2000-07-10,18.4375
2000-07-11,18.0625
2000-07-12,17.9375
2000-07-13,17.6875
2000-07-14,18.375
2000-07-17,17.6875
2000-07-18,17.8125
2000-07-19,16.8125
2000-07-20,16.75
2000-07-21,16.0625
2000-07-24,15.4375
2000-07-25,15.1875
2000-07-26,14.875
2000-07-27,17.25
2000-07-28,16.5
2000-07-31,16.125
2000-08-01,17.5
2000-08-02,17.5625
2000-08-03,17.375
2000-08-04,17.3125
2000-08-07,17.4375
2000-08-08,17.875
2000-08-09,17.75
2000-08-10,17.5625
2000-08-11,17.875
2000-08-14,17.9375
2000-08-15,16.5
2000-08-16,15.5625
2000-08-17,15.6875
2000-08-18,15.5
2000-08-21,15.125
2000-08-22,15.4375
2000-08-23,15.125
2000-08-24,15.375
2000-08-25,15.1875
2000-08-28,15.0625
2000-08-29,15.25
2000-08-30,15.1875
2000-08-31,14.015625
2000-09-01,14.6875
2000-09-05,14.6875
2000-09-06,14.4375
2000-09-07,13.875
2000-09-08,13.875
2000-09-11,14.25
2000-09-12,14.5625
2000-09-13,13.875
2000-09-14,13.625
2000-09-15,13.625
2000-09-18,13.3125
2000-09-19,13.125
2000-09-20,12.6875
2000-09-21,13.5
2000-09-22,12.25
2000-09-25,12.0625
2000-09-26,11.5625
2000-09-27,11.625
2000-09-28,12.0
2000-09-29,11.8125
2000-10-02,11.5625
2000-10-03,11.5
2000-10-04,11.3125
2000-10-05,10.0625
2000-10-06,9.25
2000-10-09,9.375
2000-10-10,9.5
2000-10-11,8.875
2000-10-12,8.875
2000-10-13,10.4375
2000-10-16,10.125
2000-10-17,9.875
2000-10-18,9.8125
2000-10-19,10.0625
2000-10-20,10.0
2000-10-23,9.8125
2000-10-24,10.0
2000-10-25,10.0625
2000-10-26,10.25
2000-10-27,10.625
2000-10-30,11.25
2000-10-31,11.75
2000-11-01,11.25
2000-11-02,11.9375
2000-11-03,11.1875
2000-11-06,11.4375
2000-11-07,11.1875
2000-11-08,11.5625
2000-11-09,10.8125
2000-11-10,10.5625
2000-11-13,10.625
2000-11-14,11.125
2000-11-15,11.125
2000-11-16,11.0
2000-11-17,10.9375
2000-11-20,10.625
2000-11-21,10.3125
2000-11-22,10.3125
2000-11-24,10.0625
2000-11-27,10.3125
2000-11-28,10.0625
2000-11-29,9.625
2000-11-30,9.625
2000-12-01,9.8125
2000-12-04,10.125
2000-12-05,9.9375
2000-12-06,9.6875
2000-12-07,9.5
2000-12-08,9.5625
2000-12-11,9.0625
2000-12-12,9.75
2000-12-13,9.125
2000-12-14,9.0625
2000-12-15,9.3125
2000-12-18,9.25
2000-12-19,8.9375
2000-12-20,8.75
2000-12-21,9.0
2000-12-22,9.1875
2000-12-26,9.5
2000-12-27,10.25
2000-12-28,10.75
2000-12-29,10.875
2001-01-02,10.5625
2001-01-03,12.0
2001-01-04,12.5625
2001-01-05,11.6875
2001-01-08,11.8125
2001-01-09,11.8125
2001-01-10,11.8125
2001-01-11,11.875
2001-01-12,12.375
2001-01-16,12.9375
2001-01-17,12.875
2001-01-18,12.0625
2001-01-19,11.625
2001-01-22,12.25
2001-01-23,12.5
2001-01-24,12.8125
2001-01-25,12.25
2001-01-26,12.8125
2001-01-29,13.95
2001-01-30,13.96
2001-01-31,13.97
2001-02-01,15.15
2001-02-02,14.91
2001-02-05,14.77
2001-02-06,15.37
2001-02-07,15.41
2001-02-08,14.7
2001-02-09,13.96
2001-02-12,14.35
2001-02-13,14.29
2001-02-14,14.51
2001-02-15,14.2
2001-02-16,14.14
2001-02-20,14.85
2001-02-21,13.65
2001-02-22,13.5
2001-02-23,13.9
2001-02-26,15.18
2001-02-27,15.65
2001-02-28,16.18
2001-03-01,15.44
2001-03-02,14.9
2001-03-05,15.06
2001-03-06,15.8
2001-03-07,16.99
2001-03-08,18.25
2001-03-09,17.75
2001-03-12,17.0
2001-03-13,16.91
2001-03-14,16.950001
2001-03-15,16.99
2001-03-16,16.4
2001-03-19,16.700001
2001-03-20,16.379998999999998
2001-03-21,15.99
2001-03-22,15.1
2001-03-23,15.45
2001-03-26,15.95
2001-03-27,15.9
2001-03-28,16.24
2001-03-29,15.94
2001-03-30,15.99
2001-04-02,15.95
2001-04-03,15.55
2001-04-04,15.05
2001-04-05,15.99
2001-04-06,15.57
2001-04-09,15.46
2001-04-10,16.059998999999998
2001-04-11,16.43
2001-04-12,17.76
2001-04-16,17.5
2001-04-17,17.75
2001-04-18,18.559998999999998
2001-04-19,19.08
2001-04-20,18.959999
2001-04-23,19.059998999999998
2001-04-24,18.4
2001-04-25,18.959999
2001-04-26,19.73
2001-04-27,20.66
2001-04-30,20.26
2001-05-01,20.25
2001-05-02,20.280001000000002
2001-05-03,20.34
2001-05-04,20.73
2001-05-07,20.4
2001-05-08,19.98
2001-05-09,20.540001
2001-05-10,21.4
2001-05-11,21.16
2001-05-14,21.049999
2001-05-15,20.190001000000002
2001-05-16,20.459999
2001-05-17,20.85
2001-05-18,20.98
2001-05-21,22.49
2001-05-22,22.059998999999998
2001-05-23,21.34
2001-05-24,21.110001
2001-05-25,20.959999
2001-05-29,21.49
2001-05-30,20.9
2001-05-31,20.91
2001-06-01,20.85
2001-06-04,20.68
2001-06-05,22.74
2001-06-06,22.92
2001-06-07,22.76
2001-06-08,23.690001000000002
2001-06-11,22.629998999999998
2001-06-12,23.549999
2001-06-13,23.040001
2001-06-14,22.67
2001-06-15,22.57
2001-06-18,23.389999
2001-06-19,24.15
2001-06-20,25.4
2001-06-21,26.190001000000002
2001-06-22,25.92
2001-06-25,25.65
2001-06-26,25.450001
2001-06-27,24.629998999999998
2001-06-28,26.0
2001-06-29,26.360001
2001-07-02,26.139999
2001-07-03,26.299999
2001-07-05,24.99
2001-07-06,24.219998999999998
2001-07-09,24.629998999999998
2001-07-10,24.299999
2001-07-11,24.629998999999998
2001-07-12,26.639999
2001-07-13,27.389999
2001-07-16,28.799999
2001-07-17,29.1
2001-07-18,28.58
2001-07-19,28.780001000000002
2001-07-20,28.48
2001-07-23,27.93
2001-07-24,27.120001000000002
2001-07-25,26.950001
2001-07-26,27.360001
2001-07-27,27.139999
2001-07-30,28.0
2001-07-31,28.440001000000002
2001-08-01,27.709999
2001-08-02,27.860001
2001-08-03,27.6
2001-08-06,27.48
2001-08-07,27.6
2001-08-08,27.209999
2001-08-09,26.549999
2001-08-10,26.620001000000002
2001-08-13,26.389999
2001-08-14,26.49
2001-08-15,25.65
2001-08-16,25.969998999999998
2001-08-17,25.879998999999998
2001-08-20,26.9
2001-08-21,26.379998999999998
2001-08-22,25.049999
2001-08-23,24.93
2001-08-24,25.41
2001-08-27,24.98
2001-08-28,24.59
2001-08-29,24.5
2001-08-30,23.879998999999998
2001-08-31,24.0
2001-09-04,24.43
2001-09-05,24.280001000000002
2001-09-06,24.58
2001-09-07,24.219998999999998
2001-09-10,23.0
2001-09-17,20.200001
2001-09-18,20.58
2001-09-19,20.73
2001-09-20,20.01
2001-09-21,18.860001
2001-09-24,21.700001
2001-09-25,20.98
2001-09-26,20.799999
2001-09-27,20.5
2001-09-28,21.9
2001-10-01,23.0
2001-10-02,23.67
2001-10-03,24.200001
2001-10-04,23.4
2001-10-05,23.200001
2001-10-08,22.99
2001-10-09,22.41
2001-10-10,22.290001
2001-10-11,23.360001
2001-10-12,22.950001
2001-10-15,22.99
2001-10-16,23.5
2001-10-17,22.41
2001-10-18,22.559998999999998
2001-10-19,23.440001000000002
2001-10-22,24.0
2001-10-23,24.15
2001-10-24,23.6
2001-10-25,24.0
2001-10-26,23.9
2001-10-29,23.299999
2001-10-30,21.27
2001-10-31,21.719998999999998
2001-11-01,22.84
2001-11-02,22.610001
2001-11-05,23.33
2001-11-06,23.67
2001-11-07,23.450001
2001-11-08,23.35
2001-11-09,23.68
2001-11-12,23.75
2001-11-13,25.25
2001-11-14,25.66
2001-11-15,26.1
2001-11-16,25.99
2001-11-19,27.879998999999998
2001-11-20,27.32
2001-11-21,26.549999
2001-11-23,27.27
2001-11-26,27.32
2001-11-27,27.1
2001-11-28,26.91
2001-11-29,26.299999
2001-11-30,25.34
2001-12-03,24.700001
2001-12-04,24.17
2001-12-05,25.75
2001-12-06,24.75
2001-12-07,23.82
2001-12-10,23.639999
2001-12-11,23.120001000000002
2001-12-12,23.139999
2001-12-13,23.08
2001-12-14,24.299999
2001-12-17,24.74
2001-12-18,24.549999
2001-12-19,24.73
2001-12-20,25.0
2001-12-21,25.389999
2001-12-24,25.809998999999998
2001-12-26,26.18
2001-12-27,26.209999
2001-12-28,26.85
2001-12-31,26.9
2002-01-02,26.200001
2002-01-03,26.0
2002-01-04,26.620001000000002
2002-01-07,26.940001000000002
2002-01-08,27.66
2002-01-09,26.530001000000002
2002-01-10,26.0
2002-01-11,25.469998999999998
2002-01-14,24.969998999999998
2002-01-15,24.9
2002-01-16,25.1
2002-01-17,25.700001
2002-01-18,25.129998999999998
2002-01-22,25.15
2002-01-23,25.85
2002-01-24,23.73
2002-01-25,23.700001
2002-01-28,24.299999
2002-01-29,24.049999
2002-01-30,24.290001
2002-01-31,24.870001000000002
2002-02-01,23.6
2002-02-04,23.799999
2002-02-05,24.26
2002-02-06,23.120001000000002
2002-02-07,21.9
2002-02-08,21.030001000000002
2002-02-11,23.51
2002-02-12,23.59
2002-02-13,23.129998999999998
2002-02-14,22.58
2002-02-15,21.700001
2002-02-19,21.709999
2002-02-20,23.59
2002-02-21,20.790001
2002-02-22,20.280001000000002
2002-02-25,19.809998999999998
2002-02-26,20.73
2002-02-27,19.709999
2002-02-28,19.540001
2002-03-01,19.950001
2002-03-04,19.59
2002-03-05,18.93
2002-03-06,19.190001000000002
2002-03-07,21.27
2002-03-08,20.870001000000002
2002-03-11,21.690001000000002
2002-03-12,22.16
2002-03-13,22.0
2002-03-14,21.9
2002-03-15,22.129998999999998
2002-03-18,21.780001000000002
2002-03-19,22.33
2002-03-20,22.24
2002-03-21,21.65
2002-03-22,20.99
2002-03-25,20.719998999999998
2002-03-26,20.5
2002-03-27,20.440001000000002
2002-03-28,20.709999
2002-04-01,19.99
2002-04-02,19.190001000000002
2002-04-03,19.120001000000002
2002-04-04,20.059998999999998
2002-04-05,19.91
2002-04-08,20.969998999999998
2002-04-09,21.110001
2002-04-10,21.51
2002-04-11,21.389999
2002-04-12,21.68
2002-04-15,21.66
2002-04-16,21.49
2002-04-17,21.629998999999998
2002-04-18,22.200001
2002-04-19,20.98
2002-04-22,21.27
2002-04-23,22.1
2002-04-24,21.65
2002-04-25,21.85
2002-04-26,21.459999
2002-04-29,21.66
2002-04-30,21.74
2002-05-01,21.889999
2002-05-02,21.91
2002-05-03,21.549999
2002-05-06,21.299999
2002-05-07,22.01
2002-05-08,22.549999
2002-05-09,22.16
2002-05-10,22.76
2002-05-13,23.200001
2002-05-14,24.889999
2002-05-15,24.92
2002-05-16,24.889999
2002-05-17,25.0
2002-05-20,24.77
2002-05-21,23.92
2002-05-22,23.76
2002-05-23,24.76
2002-05-24,24.5
2002-05-28,23.35
2002-05-29,23.85
2002-05-30,23.65
2002-05-31,24.459999
2002-06-03,23.709999
2002-06-04,23.41
2002-06-05,24.139999
2002-06-06,22.6
2002-06-07,23.33
2002-06-10,23.610001
2002-06-11,23.35
2002-06-12,23.48
2002-06-13,22.74
2002-06-14,22.370001000000002
2002-06-17,23.450001
2002-06-18,23.299999
2002-06-19,23.059998999999998
2002-06-20,22.809998999999998
2002-06-21,22.280001000000002
2002-06-24,21.83
2002-06-25,21.700001
2002-06-26,21.0
2002-06-27,21.99
2002-06-28,22.02
2002-07-01,20.860001
2002-07-02,19.34
2002-07-03,19.5
2002-07-05,20.950001
2002-07-08,19.870001000000002
2002-07-09,19.139999
2002-07-10,19.139999
2002-07-11,18.6
2002-07-12,18.540001
2002-07-15,18.059998999999998
2002-07-16,17.42
2002-07-17,16.9
2002-07-18,16.4
2002-07-19,16.0
2002-07-22,15.67
2002-07-23,15.27
2002-07-24,16.709999
2002-07-25,17.620001000000002
2002-07-26,17.549999
2002-07-29,18.620001000000002
2002-07-30,18.469998999999998
2002-07-31,17.6
2002-08-01,16.57
2002-08-02,16.01
2002-08-05,15.91
2002-08-06,16.75
2002-08-07,16.43
2002-08-08,17.01
2002-08-09,16.629998999999998
2002-08-12,16.75
2002-08-13,16.15
2002-08-14,16.09
2002-08-15,16.91
2002-08-16,16.73
2002-08-19,17.379998999999998
2002-08-20,16.969998999999998
2002-08-21,17.15
2002-08-22,17.559998999999998
2002-08-23,17.049999
2002-08-26,17.709999
2002-08-27,17.690001000000002
2002-08-28,17.24
2002-08-29,17.299999
2002-08-30,17.360001
2002-09-03,17.0
2002-09-04,16.9
2002-09-05,17.030001000000002
2002-09-06,17.450001
2002-09-09,17.91
2002-09-10,18.16
2002-09-11,18.450001
2002-09-12,18.18
2002-09-13,18.299999
2002-09-16,18.809998999999998
2002-09-17,18.450001
2002-09-18,18.690001000000002
2002-09-19,18.280001000000002
2002-09-20,18.26
2002-09-23,18.25
2002-09-24,18.559998999999998
2002-09-25,18.799999
2002-09-26,18.959999
2002-09-27,17.6
2002-09-30,15.92
2002-10-01,16.4
2002-10-02,15.38
2002-10-03,15.1
2002-10-04,15.34
2002-10-07,14.58
2002-10-08,15.55
2002-10-09,14.76
2002-10-10,15.1
2002-10-11,16.34
2002-10-14,16.540001
2002-10-15,17.549999
2002-10-16,16.0
2002-10-17,16.299999
2002-10-18,17.08
2002-10-21,18.01
2002-10-22,17.5
2002-10-23,18.26
2002-10-24,18.610001
2002-10-25,18.92
2002-10-28,19.469998999999998
2002-10-29,19.809998999999998
2002-10-30,19.09
2002-10-31,19.049999
2002-11-01,20.24
2002-11-04,19.700001
2002-11-05,19.799999
2002-11-06,19.860001
