Date,CBWBF
2019-02-19,22.959999
2019-02-20,22.959999
2019-02-21,22.959999
2019-02-22,22.959999
2019-02-25,23.450001
2019-02-26,23.450001
2019-02-27,23.450001
2019-02-28,23.43
2019-03-01,23.43
2019-03-04,23.43
2019-03-05,23.43
2019-03-06,22.540001
2019-03-07,21.620001000000002
2019-03-08,21.59
2019-03-11,21.59
2019-03-12,22.25
2019-03-13,22.08
2019-03-14,22.07
2019-03-15,22.07
2019-03-18,22.07
2019-03-19,22.07
2019-03-20,22.07
2019-03-21,22.07
2019-03-22,21.059998999999998
2019-03-25,21.059998999999998
2019-03-26,21.08
2019-03-27,21.219998999999998
2019-03-28,21.02
2019-03-29,21.02
2019-04-01,21.02
2019-04-02,21.02
2019-04-03,21.02
2019-04-04,21.190001000000002
2019-04-05,21.15
2019-04-08,21.309998999999998
2019-04-09,21.309998999999998
2019-04-10,21.18
2019-04-11,21.18
2019-04-12,21.700001
2019-04-15,21.540001
2019-04-16,21.540001
2019-04-17,21.540001
2019-04-18,22.129998999999998
2019-04-22,22.0
2019-04-23,22.0
2019-04-24,21.950001
2019-04-25,21.950001
2019-04-26,22.0
2019-04-29,22.27
2019-04-30,22.4
2019-05-01,22.4
2019-05-02,22.4
2019-05-03,22.27
2019-05-06,21.84
2019-05-07,21.84
2019-05-08,22.18
2019-05-09,21.469998999999998
2019-05-10,21.469998999999998
2019-05-13,21.139999
2019-05-14,21.139999
2019-05-15,21.870001000000002
2019-05-16,21.709999
2019-05-17,21.709999
2019-05-20,21.709999
2019-05-21,21.709999
2019-05-22,21.709999
2019-05-23,21.709999
2019-05-24,21.709999
2019-05-28,20.780001000000002
2019-05-29,20.73
2019-05-30,20.73
2019-05-31,20.57
2019-06-03,21.33
2019-06-04,21.200001
2019-06-05,21.309998999999998
2019-06-06,21.16
2019-06-07,21.34
2019-06-10,21.34
2019-06-11,22.01
2019-06-12,22.01
2019-06-13,21.68
2019-06-14,21.5
2019-06-17,21.5
2019-06-18,21.5
2019-06-19,21.73
2019-06-20,22.049999
2019-06-21,22.1
2019-06-24,22.1
2019-06-25,22.1
2019-06-26,22.1
2019-06-27,22.1
2019-06-28,22.1
2019-07-01,22.1
2019-07-02,22.1
2019-07-03,22.790001
2019-07-05,22.790001
2019-07-08,22.73
2019-07-09,22.59
2019-07-10,22.59
2019-07-11,22.66
2019-07-12,22.559998999999998
2019-07-15,22.559998999999998
2019-07-16,22.559998999999998
2019-07-17,22.48
2019-07-18,22.48
2019-07-19,22.5
2019-07-22,22.41
2019-07-23,22.41
2019-07-24,22.41
2019-07-25,22.41
2019-07-26,22.41
2019-07-29,22.41
2019-07-30,22.459999
2019-07-31,23.309998999999998
2019-08-01,23.309998999999998
2019-08-02,22.219998999999998
2019-08-05,22.219998999999998
2019-08-06,22.09
2019-08-07,21.950001
2019-08-08,21.950001
2019-08-09,22.629998999999998
2019-08-12,22.629998999999998
2019-08-13,22.809998999999998
2019-08-14,21.790001
2019-08-15,21.790001
2019-08-16,21.790001
2019-08-19,23.01
2019-08-20,22.73
2019-08-21,22.9
2019-08-22,22.9
2019-08-23,22.889999
2019-08-26,23.059998999999998
2019-08-27,22.860001
2019-08-28,23.58
2019-08-29,23.6
2019-08-30,23.6
2019-09-03,23.6
2019-09-04,24.459999
2019-09-05,24.459999
2019-09-06,24.83
2019-09-09,24.940001000000002
2019-09-10,25.209999
2019-09-11,25.26
2019-09-12,25.219998999999998
2019-09-13,25.17
2019-09-16,25.17
2019-09-17,25.09
2019-09-18,25.09
2019-09-19,25.24
2019-09-20,25.139999
2019-09-23,25.0
2019-09-24,25.0
2019-09-25,25.0
2019-09-26,25.129998999999998
2019-09-27,25.129998999999998
2019-09-30,25.129998999999998
2019-10-01,24.77
2019-10-02,24.379998999999998
2019-10-03,24.43
2019-10-04,24.43
2019-10-07,24.43
2019-10-08,24.379998999999998
2019-10-09,24.379998999999998
2019-10-10,24.58
2019-10-11,25.459999
2019-10-14,25.459999
2019-10-15,25.459999
2019-10-16,25.459999
2019-10-17,25.459999
2019-10-18,25.459999
2019-10-21,25.690001000000002
2019-10-22,25.6
2019-10-23,25.6
2019-10-24,25.6
2019-10-25,25.540001
2019-10-28,25.67
2019-10-29,25.67
2019-10-30,25.67
2019-10-31,25.67
2019-11-01,25.5
2019-11-04,25.5
2019-11-05,25.5
2019-11-06,26.33
2019-11-07,26.65
2019-11-08,26.469998999999998
2019-11-11,26.709999
2019-11-12,26.299999
2019-11-13,26.299999
2019-11-14,26.209999
2019-11-15,26.559998999999998
2019-11-18,26.58
2019-11-19,26.58
2019-11-20,26.66
2019-11-21,26.66
2019-11-22,27.08
2019-11-25,26.83
2019-11-26,26.860001
2019-11-27,26.860001
2019-11-29,26.799999
2019-12-02,26.73
2019-12-03,26.73
2019-12-04,26.73
2019-12-05,24.75
2019-12-06,24.799999
2019-12-09,24.639999
2019-12-10,24.639999
2019-12-11,24.33
2019-12-12,24.049999
2019-12-13,24.01
2019-12-16,24.01
2019-12-17,24.01
2019-12-18,24.01
2019-12-19,24.01
2019-12-20,24.01
2019-12-23,24.370001000000002
2019-12-24,24.370001000000002
2019-12-26,24.370001000000002
2019-12-27,24.440001000000002
2019-12-30,24.440001000000002
2019-12-31,24.57
2020-01-02,24.57
2020-01-03,24.57
2020-01-06,24.73
2020-01-07,24.709999
2020-01-08,25.02
2020-01-09,25.02
2020-01-10,25.48
2020-01-13,25.32
2020-01-14,25.559998999999998
2020-01-15,25.559998999999998
2020-01-16,25.559998999999998
2020-01-17,25.540001
2020-01-21,25.540001
2020-01-22,25.73
2020-01-23,25.01
2020-01-24,25.01
2020-01-27,25.01
2020-01-28,25.190001000000002
2020-01-29,25.26
2020-01-30,25.26
2020-01-31,24.92
2020-02-03,24.860001
2020-02-04,24.860001
2020-02-05,25.360001
2020-02-06,25.360001
2020-02-07,25.040001
2020-02-10,25.040001
2020-02-11,25.299999
2020-02-12,25.110001
2020-02-13,25.07
2020-02-14,25.07
2020-02-18,25.07
2020-02-19,25.07
2020-02-20,25.07
2020-02-21,24.5
2020-02-24,24.059998999999998
2020-02-25,23.549999
2020-02-26,23.74
2020-02-27,23.26
2020-02-28,22.24
2020-03-02,22.23
2020-03-03,22.360001
2020-03-04,22.040001
2020-03-05,22.040001
2020-03-06,20.360001
2020-03-09,17.26
2020-03-10,17.15
2020-03-11,16.799999
2020-03-12,15.12
2020-03-13,15.34
2020-03-16,13.51
2020-03-17,13.05
2020-03-18,12.15
2020-03-19,12.79
2020-03-20,12.46
2020-03-23,11.02
2020-03-24,11.97
2020-03-25,12.64
2020-03-26,13.25
2020-03-27,12.2
2020-03-30,12.49
2020-03-31,13.57
2020-04-01,12.85
2020-04-02,13.09
2020-04-03,12.7
2020-04-06,13.2
2020-04-07,14.07
2020-04-08,14.59
2020-04-09,14.98
2020-04-13,14.71
2020-04-14,14.9
2020-04-15,14.9
2020-04-16,13.39
2020-04-17,14.12
2020-04-20,13.8
2020-04-21,13.33
2020-04-22,13.33
2020-04-23,13.58
2020-04-24,13.64
2020-04-27,14.2
2020-04-28,15.27
2020-04-29,16.5
2020-04-30,15.87
2020-05-01,15.08
2020-05-04,14.87
2020-05-05,15.0
2020-05-06,14.75
2020-05-07,14.75
2020-05-08,14.92
