Date,ABC
2004-07-14,13.1975
2004-07-15,13.215
2004-07-16,13.225
2004-07-19,13.3175
2004-07-20,13.46
2004-07-21,13.1375
2004-07-22,13.71
2004-07-23,13.845
2004-07-26,13.71
2004-07-27,13.3575
2004-07-28,13.215
2004-07-29,13.4975
2004-07-30,13.515
2004-08-02,13.475
2004-08-03,13.4725
2004-08-04,13.5725
2004-08-05,13.3875
2004-08-06,13.2475
2004-08-09,13.1775
2004-08-10,13.2975
2004-08-11,13.3675
2004-08-12,13.25
2004-08-13,12.4775
2004-08-16,12.875
2004-08-17,12.9725
2004-08-18,13.0975
2004-08-19,13.125
2004-08-20,13.195
2004-08-23,13.3025
2004-08-24,13.255
2004-08-25,13.345
2004-08-26,13.4125
2004-08-27,13.5175
2004-08-30,13.515
2004-08-31,13.525
2004-09-01,13.7975
2004-09-02,14.14
2004-09-03,14.0675
2004-09-07,14.145
2004-09-08,13.5675
2004-09-09,13.77
2004-09-10,13.625
2004-09-13,13.5125
2004-09-14,13.7475
2004-09-15,13.6875
2004-09-16,13.7825
2004-09-17,13.7625
2004-09-20,13.6325
2004-09-21,13.725
2004-09-22,13.545
2004-09-23,13.685
2004-09-24,13.73
2004-09-27,13.595
2004-09-28,13.6025
2004-09-29,13.55
2004-09-30,13.4275
2004-10-01,13.755
2004-10-04,13.5125
2004-10-05,13.38
2004-10-06,13.5275
2004-10-07,13.2925
2004-10-08,13.23
2004-10-11,13.265
2004-10-12,13.3175
2004-10-13,13.2325
2004-10-14,13.1975
2004-10-15,13.15
2004-10-18,13.25
2004-10-19,13.025
2004-10-20,12.7325
2004-10-21,12.6125
2004-10-22,12.9375
2004-10-25,12.79
2004-10-26,13.1225
2004-10-27,13.86
2004-10-28,13.75
2004-10-29,13.76
2004-11-01,13.65
2004-11-02,14.0475
2004-11-03,14.09
2004-11-04,14.125
2004-11-05,14.3825
2004-11-08,14.6525
2004-11-09,14.7325
2004-11-10,14.85
2004-11-11,14.7625
2004-11-12,14.75
2004-11-15,14.765
2004-11-16,14.59
2004-11-17,14.495
2004-11-18,14.535
2004-11-19,14.325
2004-11-22,14.445
2004-11-23,14.535
2004-11-24,14.46
2004-11-26,14.48
2004-11-29,14.5825
2004-11-30,14.735
2004-12-01,14.945
2004-12-02,14.895
2004-12-03,14.9575
2004-12-06,15.4025
2004-12-07,15.3375
2004-12-08,15.71
2004-12-09,15.9025
2004-12-10,15.92
2004-12-13,15.7925
2004-12-14,15.8275
2004-12-15,15.7625
2004-12-16,15.735
2004-12-17,15.4175
2004-12-20,15.495
2004-12-21,15.5025
2004-12-22,14.2725
2004-12-23,14.21
2004-12-27,14.145
2004-12-28,14.375
2004-12-29,14.5
2004-12-30,14.635
2004-12-31,14.67
2005-01-03,14.5375
2005-01-04,14.4225
2005-01-05,14.395
2005-01-06,14.5175
2005-01-07,14.475
2005-01-10,14.475
2005-01-11,14.51
2005-01-12,14.515
2005-01-13,14.275
2005-01-14,14.3175
2005-01-18,14.4875
2005-01-19,14.375
2005-01-20,14.5025
2005-01-21,14.2525
2005-01-24,14.3925
2005-01-25,14.13
2005-01-26,14.47
2005-01-27,14.365
2005-01-28,14.5925
2005-01-31,14.57
2005-02-01,14.74
2005-02-02,14.71
2005-02-03,14.995
2005-02-04,14.9
2005-02-07,14.8625
2005-02-08,15.0325
2005-02-09,14.78
2005-02-10,14.875
2005-02-11,15.085
2005-02-14,15.0525
2005-02-15,15.4275
2005-02-16,15.3075
2005-02-17,14.9225
2005-02-18,15.0
2005-02-22,14.7025
2005-02-23,14.7975
2005-02-24,15.0
2005-02-25,15.0
2005-02-28,14.975
2005-03-01,15.3775
2005-03-02,15.435
2005-03-03,15.5325
2005-03-04,15.6625
2005-03-07,15.6575
2005-03-08,15.695
2005-03-09,15.1275
2005-03-10,15.1025
2005-03-11,15.0775
2005-03-14,15.265
2005-03-15,15.0325
2005-03-16,14.905
2005-03-17,15.1975
2005-03-18,15.215
2005-03-21,15.2025
2005-03-22,15.1025
2005-03-23,15.3775
2005-03-24,15.2775
2005-03-28,13.5075
2005-03-29,13.5275
2005-03-30,13.95
2005-03-31,14.3225
2005-04-01,14.09
2005-04-04,14.4275
2005-04-05,14.735
2005-04-06,14.6475
2005-04-07,14.8
2005-04-08,14.4575
2005-04-11,14.62
2005-04-12,14.7525
2005-04-13,14.7
2005-04-14,14.9
2005-04-15,15.125
2005-04-18,14.83
2005-04-19,14.9525
2005-04-20,14.825
2005-04-21,14.9625
2005-04-22,15.0
2005-04-25,14.975
2005-04-26,14.9675
2005-04-27,15.0975
2005-04-28,15.0875
2005-04-29,15.32
2005-05-02,15.5125
2005-05-03,15.38
2005-05-04,15.51
2005-05-05,15.575
2005-05-06,15.7475
2005-05-09,15.9975
2005-05-10,15.9175
2005-05-11,15.895
2005-05-12,15.955
2005-05-13,15.98
2005-05-16,16.209999
2005-05-17,16.459999
2005-05-18,16.5725
2005-05-19,16.514999
2005-05-20,16.4925
2005-05-23,16.5
2005-05-24,16.495001000000002
2005-05-25,16.4825
2005-05-26,16.372498999999998
2005-05-27,16.254998999999998
2005-05-31,16.1425
2005-06-01,16.299999
2005-06-02,16.370001000000002
2005-06-03,16.275
2005-06-06,16.3575
2005-06-07,16.27
2005-06-08,16.195
2005-06-09,16.077499
2005-06-10,16.139999
2005-06-13,16.3925
2005-06-14,16.795
2005-06-15,16.8025
2005-06-16,17.004998999999998
2005-06-17,17.0425
2005-06-20,17.155001000000002
2005-06-21,16.967501000000002
2005-06-22,16.8375
2005-06-23,16.737499
2005-06-24,16.762501
2005-06-27,16.702499
2005-06-28,17.004998999999998
2005-06-29,17.15
2005-06-30,17.2875
2005-07-01,17.3375
2005-07-05,17.3925
2005-07-06,17.3375
2005-07-07,17.512501
2005-07-08,17.7225
2005-07-11,17.639999
2005-07-12,17.602501
2005-07-13,17.497498999999998
2005-07-14,17.65
2005-07-15,17.705
2005-07-18,17.672501
2005-07-19,17.512501
2005-07-20,17.665001
2005-07-21,17.725
2005-07-22,17.327499
2005-07-25,17.299999
2005-07-26,17.557501000000002
2005-07-27,17.647499
2005-07-28,17.987499
2005-07-29,17.9475
2005-08-01,17.889999
2005-08-02,18.012501
2005-08-03,18.01
2005-08-04,17.967501000000002
2005-08-05,18.012501
2005-08-08,18.135
2005-08-09,18.264999
2005-08-10,18.0875
2005-08-11,18.360001
2005-08-12,18.25
2005-08-15,18.2075
2005-08-16,18.1
2005-08-17,18.1775
2005-08-18,18.1675
2005-08-19,17.9725
2005-08-22,18.1675
2005-08-23,17.68
2005-08-24,17.584999
2005-08-25,18.184998999999998
2005-08-26,18.172501
2005-08-29,18.547501
2005-08-30,18.709999
2005-08-31,18.6675
2005-09-01,18.637501
2005-09-02,18.4575
2005-09-06,18.525
2005-09-07,18.75
2005-09-08,18.625
2005-09-09,18.737499
2005-09-12,18.809998999999998
2005-09-13,18.8475
2005-09-14,18.969998999999998
2005-09-15,19.6075
2005-09-16,19.555
2005-09-19,19.4025
2005-09-20,19.5
2005-09-21,19.51
2005-09-22,19.4
2005-09-23,19.275
2005-09-26,19.285
2005-09-27,19.275
2005-09-28,19.4
2005-09-29,19.305
2005-09-30,19.325001
2005-10-03,19.389999
2005-10-04,19.467501000000002
2005-10-05,18.975
2005-10-06,18.975
2005-10-07,18.995001000000002
2005-10-10,18.7575
2005-10-11,18.612499
2005-10-12,18.690001000000002
2005-10-13,18.719998999999998
2005-10-14,18.702499
2005-10-17,18.879998999999998
2005-10-18,19.0425
2005-10-19,19.040001
2005-10-20,18.84
2005-10-21,18.764999
2005-10-24,18.950001
2005-10-25,18.610001
2005-10-26,18.3475
2005-10-27,18.360001
2005-10-28,18.834999
2005-10-31,19.067498999999998
2005-11-01,18.950001
2005-11-02,19.055
2005-11-03,19.2325
2005-11-04,19.125
2005-11-07,19.147499
2005-11-08,19.235001
2005-11-09,19.217501000000002
2005-11-10,19.237499
2005-11-11,19.245001000000002
2005-11-14,19.184998999999998
2005-11-15,19.2775
2005-11-16,19.325001
2005-11-17,19.5
2005-11-18,19.5
2005-11-21,19.737499
2005-11-22,19.8125
2005-11-23,19.82
2005-11-25,19.8475
2005-11-28,19.827499
2005-11-29,20.125
2005-11-30,20.0875
2005-12-01,19.852501
2005-12-02,19.865
2005-12-05,20.25
2005-12-06,20.125
2005-12-07,20.1
2005-12-08,20.4275
2005-12-09,20.3575
2005-12-12,20.3575
2005-12-13,20.375
2005-12-14,20.355
2005-12-15,20.3125
2005-12-16,20.4825
2005-12-19,20.225
2005-12-20,20.3475
2005-12-21,20.317498999999998
2005-12-22,20.4375
2005-12-23,20.450001
2005-12-27,20.422501
2005-12-28,20.942498999999998
2005-12-29,20.74
2005-12-30,20.700001
2006-01-03,21.129998999999998
2006-01-04,20.99
2006-01-05,20.73
2006-01-06,20.5
2006-01-09,20.5
2006-01-10,20.504998999999998
2006-01-11,20.5
2006-01-12,20.66
2006-01-13,20.709999
2006-01-17,20.455
2006-01-18,20.535
2006-01-19,20.48
2006-01-20,20.514999
2006-01-23,20.49
2006-01-24,20.875
2006-01-25,21.440001000000002
2006-01-26,21.530001000000002
2006-01-27,22.040001
2006-01-30,21.885
2006-01-31,21.82
2006-02-01,21.945
2006-02-02,21.865
2006-02-03,21.799999
2006-02-06,21.745001000000002
2006-02-07,21.665001
2006-02-08,21.725
2006-02-09,21.629998999999998
2006-02-10,21.83
2006-02-13,21.834999
2006-02-14,21.775
2006-02-15,21.959999
2006-02-16,22.205
2006-02-17,21.985001
2006-02-21,22.215
2006-02-22,22.895
2006-02-23,23.030001000000002
2006-02-24,22.940001000000002
2006-02-27,23.365
2006-02-28,22.995001000000002
2006-03-01,23.0
2006-03-02,22.98
2006-03-03,22.75
2006-03-06,22.575001
2006-03-07,22.790001
2006-03-08,22.9
2006-03-09,23.0
2006-03-10,22.879998999999998
2006-03-13,23.075001
2006-03-14,23.174999
2006-03-15,23.495001000000002
2006-03-16,23.674999
2006-03-17,23.855
2006-03-20,23.67
2006-03-21,23.66
2006-03-22,23.885
2006-03-23,23.545
2006-03-24,23.65
2006-03-27,23.48
2006-03-28,23.865
2006-03-29,23.98
2006-03-30,23.879998999999998
2006-03-31,24.135
2006-04-03,24.295
2006-04-04,23.98
2006-04-05,24.209999
2006-04-06,23.655001000000002
2006-04-07,23.049999
2006-04-10,23.334999
2006-04-11,22.875
2006-04-12,23.315001000000002
2006-04-13,23.059998999999998
2006-04-17,23.4
2006-04-18,23.75
2006-04-19,23.745001000000002
2006-04-20,23.790001
2006-04-21,23.445
2006-04-24,23.709999
2006-04-25,23.25
2006-04-26,21.625
2006-04-27,21.639999
2006-04-28,21.575001
2006-05-01,21.74
2006-05-02,21.885
2006-05-03,21.955
2006-05-04,21.795
2006-05-05,21.959999
2006-05-08,22.055
2006-05-09,22.094998999999998
2006-05-10,22.02
2006-05-11,22.08
2006-05-12,21.99
2006-05-15,22.115
2006-05-16,22.27
2006-05-17,21.915001
2006-05-18,21.825001
2006-05-19,21.725
2006-05-22,21.809998999999998
2006-05-23,21.875
2006-05-24,21.83
2006-05-25,22.35
2006-05-26,22.125
2006-05-30,21.620001000000002
2006-05-31,21.795
2006-06-01,21.92
2006-06-02,21.865
2006-06-05,21.49
2006-06-06,21.700001
2006-06-07,21.620001000000002
2006-06-08,21.32
2006-06-09,20.895
2006-06-12,20.594998999999998
2006-06-13,20.375
2006-06-14,20.49
2006-06-15,20.815001000000002
2006-06-16,20.65
2006-06-19,20.540001
2006-06-20,20.375
2006-06-21,20.59
2006-06-22,20.370001000000002
2006-06-23,20.485001
2006-06-26,20.65
2006-06-27,20.43
2006-06-28,20.395
2006-06-29,20.66
2006-06-30,20.959999
2006-07-03,20.9
2006-07-05,20.59
2006-07-06,20.98
2006-07-07,21.125
2006-07-10,20.945
2006-07-11,20.9
2006-07-12,20.860001
2006-07-13,20.775
2006-07-14,20.844998999999998
2006-07-17,20.74
2006-07-18,20.594998999999998
2006-07-19,21.309998999999998
2006-07-20,20.950001
2006-07-21,20.99
2006-07-24,21.754998999999998
2006-07-25,21.875
2006-07-26,21.52
2006-07-27,21.5
2006-07-28,21.5
2006-07-31,21.5
2006-08-01,21.504998999999998
2006-08-02,21.6
2006-08-03,21.665001
2006-08-04,21.360001
2006-08-07,21.59
2006-08-08,21.215
2006-08-09,21.455
2006-08-10,21.625
2006-08-11,21.655001000000002
2006-08-14,21.695
2006-08-15,21.75
2006-08-16,21.865
2006-08-17,21.790001
2006-08-18,21.834999
2006-08-21,21.844998999999998
2006-08-22,22.18
2006-08-23,22.040001
2006-08-24,21.924999
2006-08-25,21.860001
2006-08-28,22.405001000000002
2006-08-29,22.305
2006-08-30,22.120001000000002
2006-08-31,22.08
2006-09-01,22.719998999999998
2006-09-05,22.575001
2006-09-06,22.395
2006-09-07,22.355
2006-09-08,22.475
2006-09-11,22.59
2006-09-12,22.805
2006-09-13,23.084999
2006-09-14,22.73
2006-09-15,23.205
2006-09-18,23.125
2006-09-19,23.094998999999998
2006-09-20,23.105
2006-09-21,22.115
2006-09-22,22.215
2006-09-25,22.434998999999998
2006-09-26,22.23
2006-09-27,22.295
2006-09-28,22.5
2006-09-29,22.6
2006-10-02,22.610001
2006-10-03,22.629998999999998
2006-10-04,23.01
2006-10-05,23.365
2006-10-06,22.975
2006-10-09,23.0
2006-10-10,22.934998999999998
2006-10-11,22.995001000000002
2006-10-12,23.084999
2006-10-13,23.075001
2006-10-16,23.014999
2006-10-17,23.105
2006-10-18,23.18
2006-10-19,23.25
2006-10-20,23.344998999999998
2006-10-23,23.695
2006-10-24,23.695
2006-10-25,23.25
2006-10-26,23.245001000000002
2006-10-27,23.365
2006-10-30,23.41
2006-10-31,23.6
2006-11-01,23.57
2006-11-02,23.139999
2006-11-03,22.709999
2006-11-06,22.9
2006-11-07,22.93
2006-11-08,22.83
2006-11-09,22.445
2006-11-10,22.565001000000002
2006-11-13,22.49
2006-11-14,23.17
2006-11-15,23.485001
2006-11-16,23.684998999999998
2006-11-17,23.485001
2006-11-20,23.125
2006-11-21,22.895
2006-11-22,22.924999
2006-11-24,22.610001
2006-11-27,22.469998999999998
2006-11-28,22.610001
2006-11-29,22.709999
2006-11-30,22.995001000000002
2006-12-01,22.865
2006-12-04,23.360001
2006-12-05,23.27
2006-12-06,23.205
2006-12-07,23.184998999999998
2006-12-08,23.0
2006-12-11,23.040001
2006-12-12,23.285
2006-12-13,23.65
2006-12-14,23.07
2006-12-15,23.215
2006-12-18,22.84
2006-12-19,22.690001000000002
2006-12-20,22.695
2006-12-21,22.565001000000002
2006-12-22,22.33
2006-12-26,22.24
2006-12-27,22.52
2006-12-28,22.52
2006-12-29,22.48
2007-01-03,23.055
2007-01-04,23.145
2007-01-05,22.865
2007-01-08,23.225
2007-01-09,23.15
2007-01-10,23.26
2007-01-11,23.629998999999998
2007-01-12,23.684998999999998
2007-01-16,23.83
2007-01-17,24.184998999999998
2007-01-18,24.045
2007-01-19,24.004998999999998
2007-01-22,23.764999
2007-01-23,24.035
2007-01-24,25.98
2007-01-25,26.51
2007-01-26,26.415001
2007-01-29,25.91
2007-01-30,26.17
2007-01-31,26.190001000000002
2007-02-01,26.184998999999998
2007-02-02,26.165001
2007-02-05,26.25
2007-02-06,26.205
2007-02-07,26.254998999999998
2007-02-08,26.334999
2007-02-09,26.754998999999998
2007-02-12,26.76
2007-02-13,27.049999
2007-02-14,27.0
2007-02-15,27.66
2007-02-16,27.450001
2007-02-20,27.530001000000002
2007-02-21,27.424999
2007-02-22,27.42
2007-02-23,27.504998999999998
2007-02-26,27.01
2007-02-27,26.15
2007-02-28,26.299999
2007-03-01,26.215
2007-03-02,25.84
2007-03-05,25.514999
2007-03-06,26.23
2007-03-07,25.85
2007-03-08,26.33
2007-03-09,26.545
2007-03-12,26.219998999999998
2007-03-13,25.555
2007-03-14,25.940001000000002
2007-03-15,26.125
2007-03-16,25.93
2007-03-19,26.65
2007-03-20,26.405001000000002
2007-03-21,26.469998999999998
2007-03-22,26.639999
2007-03-23,26.945
2007-03-26,26.91
2007-03-27,26.65
2007-03-28,26.73
2007-03-29,26.735001
2007-03-30,26.375
2007-04-02,26.639999
2007-04-03,26.985001
2007-04-04,26.870001000000002
2007-04-05,27.004998999999998
2007-04-09,26.875
2007-04-10,26.945
2007-04-11,26.809998999999998
2007-04-12,26.875
2007-04-13,27.174999
2007-04-16,27.34
2007-04-17,27.405001000000002
2007-04-18,27.424999
2007-04-19,27.23
2007-04-20,27.379998999999998
2007-04-23,27.514999
2007-04-24,28.18
2007-04-25,26.16
2007-04-26,25.395
2007-04-27,25.165001
2007-04-30,24.995001000000002
2007-05-01,25.155001000000002
2007-05-02,25.575001
2007-05-03,25.764999
2007-05-04,25.66
2007-05-07,25.684998999999998
2007-05-08,25.75
2007-05-09,25.959999
2007-05-10,25.68
2007-05-11,25.0
2007-05-14,25.620001000000002
2007-05-15,24.84
2007-05-16,25.52
2007-05-17,25.4
2007-05-18,25.66
2007-05-21,25.84
2007-05-22,25.65
2007-05-23,25.58
2007-05-24,25.325001
2007-05-25,26.1
2007-05-29,26.17
2007-05-30,26.065001000000002
2007-05-31,25.610001
2007-06-01,25.67
2007-06-04,25.665001
2007-06-05,25.620001000000002
2007-06-06,25.514999
2007-06-07,25.5
2007-06-08,25.6
2007-06-11,25.469998999999998
2007-06-12,25.49
2007-06-13,25.67
2007-06-14,25.549999
2007-06-15,25.245001000000002
2007-06-18,25.209999
2007-06-19,25.135
2007-06-20,24.924999
2007-06-21,24.975
2007-06-22,24.700001
2007-06-25,24.799999
2007-06-26,24.725
2007-06-27,25.004998999999998
2007-06-28,24.825001
2007-06-29,24.735001
2007-07-02,24.915001
2007-07-03,25.040001
2007-07-05,24.91
2007-07-06,24.965
2007-07-09,24.754998999999998
2007-07-10,24.35
2007-07-11,24.48
2007-07-12,25.040001
2007-07-13,25.08
2007-07-16,24.895
2007-07-17,25.120001000000002
2007-07-18,24.6
2007-07-19,24.565001000000002
2007-07-20,24.165001
2007-07-23,24.525
2007-07-24,24.594998999999998
2007-07-25,24.799999
2007-07-26,23.865
2007-07-27,23.165001
2007-07-30,23.555
2007-07-31,23.555
2007-08-01,23.075001
2007-08-02,22.955
2007-08-03,23.045
2007-08-06,23.834999
2007-08-07,22.870001000000002
2007-08-08,22.559998999999998
2007-08-09,21.775
2007-08-10,22.780001000000002
2007-08-13,23.35
2007-08-14,22.834999
2007-08-15,22.315001000000002
2007-08-16,22.200001
2007-08-17,23.075001
2007-08-20,23.040001
2007-08-21,22.995001000000002
2007-08-22,23.48
2007-08-23,24.24
2007-08-24,23.870001000000002
2007-08-27,24.27
2007-08-28,23.575001
2007-08-29,23.635
2007-08-30,23.584999
2007-08-31,23.924999
2007-09-04,23.809998999999998
2007-09-05,23.52
2007-09-06,23.535
2007-09-07,23.549999
2007-09-10,23.225
2007-09-11,23.485001
2007-09-12,23.004998999999998
2007-09-13,22.93
2007-09-14,22.325001
2007-09-17,22.559998999999998
2007-09-18,23.0
2007-09-19,22.940001000000002
2007-09-20,22.795
2007-09-21,22.66
2007-09-24,22.305
2007-09-25,22.379998999999998
2007-09-26,22.620001000000002
2007-09-27,22.34
2007-09-28,22.665001
2007-10-01,22.459999
2007-10-02,22.695
2007-10-03,22.475
2007-10-04,22.290001
2007-10-05,22.92
2007-10-08,22.709999
2007-10-09,22.584999
2007-10-10,23.049999
2007-10-11,22.74
2007-10-12,22.725
2007-10-15,22.445
2007-10-16,22.325001
2007-10-17,22.344998999999998
2007-10-18,22.32
2007-10-19,22.135
2007-10-22,21.959999
2007-10-23,22.34
2007-10-24,22.205
2007-10-25,22.32
2007-10-26,22.27
2007-10-29,22.315001000000002
2007-10-30,22.309998999999998
2007-10-31,23.555
2007-11-01,22.594998999999998
2007-11-02,21.940001000000002
2007-11-05,21.725
2007-11-06,21.955
2007-11-07,21.6
2007-11-08,22.344998999999998
2007-11-09,21.860001
2007-11-12,22.07
2007-11-13,22.299999
2007-11-14,22.045
2007-11-15,22.184998999999998
2007-11-16,22.49
2007-11-19,21.844998999999998
2007-11-20,22.16
2007-11-21,21.76
2007-11-23,21.945
2007-11-26,21.815001000000002
2007-11-27,21.584999
2007-11-28,22.215
2007-11-29,22.280001000000002
2007-11-30,22.684998999999998
2007-12-03,22.014999
2007-12-04,21.865
2007-12-05,22.23
2007-12-06,22.525
2007-12-07,22.945
2007-12-10,22.9
2007-12-11,22.040001
2007-12-12,22.120001000000002
2007-12-13,21.844998999999998
2007-12-14,21.415001
2007-12-17,21.790001
2007-12-18,21.815001000000002
2007-12-19,21.629998999999998
2007-12-20,21.805
2007-12-21,22.275
2007-12-24,22.674999
2007-12-26,22.655001000000002
2007-12-27,22.73
2007-12-28,22.75
2007-12-31,22.434998999999998
2008-01-02,22.275
2008-01-03,22.41
2008-01-04,21.9
2008-01-07,22.190001000000002
2008-01-08,22.825001
2008-01-09,23.030001000000002
2008-01-10,23.355
2008-01-11,23.655001000000002
2008-01-14,23.615
2008-01-15,22.934998999999998
2008-01-16,23.475
2008-01-17,23.32
2008-01-18,23.295
2008-01-22,23.030001000000002
2008-01-23,22.879998999999998
2008-01-24,22.965
2008-01-25,22.485001
2008-01-28,22.65
2008-01-29,23.860001
2008-01-30,23.540001
2008-01-31,23.290001
2008-02-01,23.315001000000002
2008-02-04,23.645
2008-02-05,23.094998999999998
2008-02-06,22.885
2008-02-07,22.73
2008-02-08,22.665001
2008-02-11,22.18
2008-02-12,22.43
2008-02-13,22.17
2008-02-14,21.834999
2008-02-15,21.809998999999998
2008-02-19,21.950001
2008-02-20,21.799999
2008-02-21,21.215
2008-02-22,21.535
2008-02-25,21.799999
2008-02-26,21.690001000000002
2008-02-27,21.459999
2008-02-28,21.155001000000002
2008-02-29,20.860001
2008-03-03,20.74
2008-03-04,20.625
2008-03-05,20.75
2008-03-06,20.129998999999998
2008-03-07,20.565001000000002
2008-03-10,20.360001
2008-03-11,20.125
2008-03-12,19.83
2008-03-13,19.82
2008-03-14,19.59
2008-03-17,19.545
2008-03-18,20.025
2008-03-19,20.82
2008-03-20,20.715
2008-03-24,20.924999
2008-03-25,20.834999
2008-03-26,20.73
2008-03-27,20.445
2008-03-28,20.495001000000002
2008-03-31,20.49
2008-04-01,20.875
2008-04-02,20.195
2008-04-03,19.975
2008-04-04,20.455
2008-04-07,20.27
2008-04-08,20.075001
2008-04-09,20.125
2008-04-10,19.98
2008-04-11,19.674999
2008-04-14,19.635
2008-04-15,19.75
2008-04-16,19.924999
2008-04-17,19.98
2008-04-18,20.385
2008-04-21,20.43
2008-04-22,20.485001
2008-04-23,19.74
2008-04-24,20.030001000000002
2008-04-25,20.465
2008-04-28,20.65
2008-04-29,20.805
2008-04-30,20.275
2008-05-01,20.725
2008-05-02,20.725
2008-05-05,20.735001
2008-05-06,21.200001
2008-05-07,20.799999
2008-05-08,20.879998999999998
2008-05-09,20.594998999999998
2008-05-12,20.615
2008-05-13,20.565001000000002
2008-05-14,20.59
2008-05-15,20.514999
2008-05-16,20.565001000000002
2008-05-19,20.764999
2008-05-20,20.754998999999998
2008-05-21,20.475
2008-05-22,20.885
2008-05-23,20.57
2008-05-27,20.834999
2008-05-28,20.790001
2008-05-29,20.719998999999998
2008-05-30,20.665001
2008-06-02,20.695
2008-06-03,20.775
2008-06-04,20.99
2008-06-05,21.120001000000002
2008-06-06,20.559998999999998
2008-06-09,20.469998999999998
2008-06-10,20.225
2008-06-11,19.895
2008-06-12,20.125
2008-06-13,20.49
2008-06-16,20.385
2008-06-17,20.475
2008-06-18,19.77
2008-06-19,19.9
2008-06-20,19.889999
2008-06-23,19.790001
2008-06-24,19.76
2008-06-25,20.09
2008-06-26,19.5
2008-06-27,19.605
2008-06-30,19.995001000000002
2008-07-01,19.73
2008-07-02,19.445
2008-07-03,19.52
2008-07-07,19.184998999999998
2008-07-08,19.74
2008-07-09,19.450001
2008-07-10,19.360001
2008-07-11,19.18
2008-07-14,18.93
2008-07-15,18.879998999999998
2008-07-16,18.99
2008-07-17,19.07
2008-07-18,18.93
2008-07-21,18.975
2008-07-22,19.705
2008-07-23,20.0
2008-07-24,21.575001
2008-07-25,21.094998999999998
2008-07-28,20.73
2008-07-29,21.135
2008-07-30,21.105
2008-07-31,20.934998999999998
2008-08-01,21.02
2008-08-04,20.91
2008-08-05,21.455
2008-08-06,21.110001
2008-08-07,21.219998999999998
2008-08-08,21.575001
2008-08-11,21.434998999999998
2008-08-12,21.405001000000002
2008-08-13,21.174999
2008-08-14,21.09
2008-08-15,21.195
2008-08-18,20.82
2008-08-19,20.745001000000002
2008-08-20,20.780001000000002
2008-08-21,20.889999
2008-08-22,21.045
2008-08-25,20.725
2008-08-26,20.825001
2008-08-27,20.75
2008-08-28,20.795
2008-08-29,20.504998999999998
2008-09-02,20.66
2008-09-03,20.66
2008-09-04,20.495001000000002
2008-09-05,20.275
2008-09-08,20.76
2008-09-09,20.385
2008-09-10,20.334999
2008-09-11,20.415001
2008-09-12,20.530001000000002
2008-09-15,20.325001
2008-09-16,19.975
2008-09-17,18.955
2008-09-18,19.625
2008-09-19,19.715
2008-09-22,18.985001
2008-09-23,19.18
2008-09-24,19.264999
2008-09-25,19.129998999999998
2008-09-26,19.145
2008-09-29,19.115
2008-09-30,18.825001
2008-10-01,18.4
2008-10-02,18.139999
2008-10-03,18.5
2008-10-06,17.34
2008-10-07,16.719998999999998
2008-10-08,16.465
2008-10-09,15.43
2008-10-10,14.725
2008-10-13,16.23
2008-10-14,15.84
2008-10-15,15.175
2008-10-16,15.42
2008-10-17,15.51
2008-10-20,16.295
2008-10-21,16.424999
2008-10-22,16.09
2008-10-23,15.99
2008-10-24,15.33
2008-10-27,14.635
2008-10-28,15.765
2008-10-29,14.655
2008-10-30,15.09
2008-10-31,15.635
2008-11-03,15.675
2008-11-04,15.665
2008-11-05,15.46
2008-11-06,15.07
2008-11-07,15.125
2008-11-10,15.185
2008-11-11,14.685
2008-11-12,14.24
2008-11-13,15.145
2008-11-14,14.99
2008-11-17,15.215
2008-11-18,15.41
2008-11-19,14.805
2008-11-20,13.74
2008-11-21,14.875
2008-11-24,14.885
2008-11-25,14.89
2008-11-26,15.37
2008-11-28,15.675
2008-12-01,14.94
2008-12-02,15.085
2008-12-03,15.35
2008-12-04,14.87
2008-12-05,15.375
2008-12-08,15.425
2008-12-09,15.3
2008-12-10,15.095
2008-12-11,15.965
2008-12-12,16.530001000000002
2008-12-15,16.565001000000002
2008-12-16,17.610001
2008-12-17,17.035
2008-12-18,17.094998999999998
2008-12-19,17.200001
2008-12-22,17.120001000000002
2008-12-23,17.07
2008-12-24,17.02
2008-12-26,17.205
2008-12-29,17.135
2008-12-30,17.695
2008-12-31,17.83
2009-01-02,17.785
2009-01-05,18.125
2009-01-06,18.055
2009-01-07,17.955
2009-01-08,18.360001
2009-01-09,17.965
2009-01-12,17.93
2009-01-13,18.035
2009-01-14,18.1
2009-01-15,18.424999
2009-01-16,18.705
2009-01-20,18.295
2009-01-21,18.67
2009-01-22,18.77
2009-01-23,18.035
2009-01-26,18.424999
2009-01-27,18.469998999999998
2009-01-28,18.879998999999998
2009-01-29,18.540001
2009-01-30,18.16
2009-02-02,18.455
2009-02-03,18.775
2009-02-04,18.959999
2009-02-05,19.200001
2009-02-06,19.379998999999998
2009-02-09,19.34
2009-02-10,18.82
2009-02-11,18.684998999999998
2009-02-12,18.92
2009-02-13,18.674999
2009-02-17,18.115
2009-02-18,18.059998999999998
2009-02-19,17.775
2009-02-20,17.825001
2009-02-23,17.305
2009-02-24,17.540001
2009-02-25,17.084999
2009-02-26,16.315001000000002
2009-02-27,15.88
2009-03-02,15.27
2009-03-03,15.18
2009-03-04,15.52
2009-03-05,15.49
2009-03-06,15.355
2009-03-09,15.095
