Date,IPI
2017-10-12,3.94
2017-10-13,4.09
2017-10-16,4.06
2017-10-17,3.88
2017-10-18,3.88
2017-10-19,3.83
2017-10-20,3.78
2017-10-23,3.57
2017-10-24,3.92
2017-10-25,3.89
2017-10-26,3.8
2017-10-27,3.81
2017-10-30,3.71
2017-10-31,4.02
2017-11-01,3.91
2017-11-02,4.04
2017-11-03,4.0
2017-11-06,4.01
2017-11-07,3.95
2017-11-08,3.91
2017-11-09,3.78
2017-11-10,3.88
2017-11-13,3.95
2017-11-14,3.7
2017-11-15,3.54
2017-11-16,3.61
2017-11-17,3.53
2017-11-20,3.56
2017-11-21,3.71
2017-11-22,3.74
2017-11-24,3.76
2017-11-27,3.7
2017-11-28,3.78
2017-11-29,3.7
2017-11-30,3.82
2017-12-01,3.74
2017-12-04,3.6
2017-12-05,3.67
2017-12-06,3.56
2017-12-07,3.66
2017-12-08,3.7
2017-12-11,3.74
2017-12-12,3.77
2017-12-13,3.83
2017-12-14,3.86
2017-12-15,3.74
2017-12-18,3.8
2017-12-19,3.86
2017-12-20,3.91
2017-12-21,4.29
2017-12-22,4.25
2017-12-26,4.18
2017-12-27,4.34
2017-12-28,4.71
2017-12-29,4.76
2018-01-02,4.67
2018-01-03,4.63
2018-01-04,4.71
2018-01-05,4.6
2018-01-08,4.36
2018-01-09,4.22
2018-01-10,4.18
2018-01-11,4.43
2018-01-12,4.32
2018-01-16,4.03
2018-01-17,4.16
2018-01-18,4.09
2018-01-19,4.2
2018-01-22,4.19
2018-01-23,4.33
2018-01-24,4.16
2018-01-25,4.14
2018-01-26,4.2
2018-01-29,4.01
2018-01-30,3.99
2018-01-31,3.89
2018-02-01,3.69
2018-02-02,3.45
2018-02-05,3.34
2018-02-06,3.41
2018-02-07,3.54
2018-02-08,3.3
2018-02-09,3.36
2018-02-12,3.48
2018-02-13,3.41
2018-02-14,3.46
2018-02-15,3.54
2018-02-16,3.59
2018-02-20,3.72
2018-02-21,3.8
2018-02-22,3.86
2018-02-23,3.88
2018-02-26,3.8
2018-02-27,3.39
2018-02-28,3.31
2018-03-01,3.53
2018-03-02,3.56
2018-03-05,3.98
2018-03-06,4.04
2018-03-07,4.07
2018-03-08,3.9
2018-03-09,4.01
2018-03-12,3.9
2018-03-13,3.81
2018-03-14,3.83
2018-03-15,3.84
2018-03-16,3.74
2018-03-19,3.7
2018-03-20,3.67
2018-03-21,3.79
2018-03-22,3.61
2018-03-23,3.65
2018-03-26,3.77
2018-03-27,3.69
2018-03-28,3.5
2018-03-29,3.64
2018-04-02,3.47
2018-04-03,3.53
2018-04-04,3.58
2018-04-05,3.82
2018-04-06,3.71
2018-04-09,3.73
2018-04-10,3.85
2018-04-11,3.83
2018-04-12,4.01
2018-04-13,4.03
2018-04-16,3.98
2018-04-17,4.11
2018-04-18,4.3
2018-04-19,4.24
2018-04-20,4.15
2018-04-23,4.15
2018-04-24,3.95
2018-04-25,4.71
2018-04-26,4.85
2018-04-27,4.61
2018-04-30,4.53
2018-05-01,4.45
2018-05-02,4.4
2018-05-03,4.35
2018-05-04,4.29
2018-05-07,4.3
2018-05-08,4.05
2018-05-09,3.96
2018-05-10,4.09
2018-05-11,4.12
2018-05-14,4.33
2018-05-15,4.65
2018-05-16,5.05
2018-05-17,4.99
2018-05-18,4.88
2018-05-21,4.97
2018-05-22,4.84
2018-05-23,4.81
2018-05-24,4.76
2018-05-25,4.69
2018-05-29,4.57
2018-05-30,4.59
2018-05-31,4.48
2018-06-01,4.56
2018-06-04,4.41
2018-06-05,4.69
2018-06-06,4.63
2018-06-07,4.65
2018-06-08,4.69
2018-06-11,4.76
2018-06-12,4.71
2018-06-13,4.71
2018-06-14,4.62
2018-06-15,4.55
2018-06-18,4.58
2018-06-19,4.52
2018-06-20,4.51
2018-06-21,4.43
2018-06-22,4.55
2018-06-25,4.3
2018-06-26,4.31
2018-06-27,4.28
2018-06-28,4.19
2018-06-29,4.1
2018-07-02,4.12
2018-07-03,4.06
2018-07-05,4.1
2018-07-06,4.19
2018-07-09,4.19
2018-07-10,4.11
2018-07-11,3.99
2018-07-12,4.02
2018-07-13,4.0
2018-07-16,3.95
2018-07-17,4.06
2018-07-18,4.12
2018-07-19,4.11
2018-07-20,4.05
2018-07-23,4.03
2018-07-24,4.09
2018-07-25,4.11
2018-07-26,4.22
2018-07-27,4.15
2018-07-30,4.11
2018-07-31,4.27
2018-08-01,4.19
2018-08-02,3.26
2018-08-03,3.62
2018-08-06,3.48
2018-08-07,3.37
2018-08-08,3.54
2018-08-09,3.55
2018-08-10,3.51
2018-08-13,3.34
2018-08-14,3.29
2018-08-15,3.18
2018-08-16,3.25
2018-08-17,3.29
2018-08-20,3.32
2018-08-21,3.34
2018-08-22,3.38
2018-08-23,3.35
2018-08-24,3.4
2018-08-27,3.49
2018-08-28,3.43
2018-08-29,3.5
2018-08-30,3.44
2018-08-31,3.4
2018-09-04,3.32
2018-09-05,3.35
2018-09-06,3.36
2018-09-07,3.32
2018-09-10,3.35
2018-09-11,3.34
2018-09-12,3.36
2018-09-13,3.27
2018-09-14,3.32
2018-09-17,3.37
2018-09-18,3.42
2018-09-19,3.52
2018-09-20,3.62
2018-09-21,3.67
2018-09-24,3.58
2018-09-25,3.63
2018-09-26,3.61
2018-09-27,3.55
2018-09-28,3.59
2018-10-01,3.51
2018-10-02,3.52
2018-10-03,3.67
2018-10-04,3.58
2018-10-05,3.53
2018-10-08,3.6
2018-10-09,3.47
2018-10-10,3.38
2018-10-11,3.38
2018-10-12,3.42
2018-10-15,3.4
2018-10-16,3.48
2018-10-17,3.6
2018-10-18,3.57
2018-10-19,3.62
2018-10-22,3.64
2018-10-23,3.51
2018-10-24,3.25
2018-10-25,3.32
2018-10-26,3.31
2018-10-29,3.31
2018-10-30,3.9
2018-10-31,3.95
2018-11-01,4.07
2018-11-02,4.0
2018-11-05,4.01
2018-11-06,4.14
2018-11-07,4.23
2018-11-08,4.34
2018-11-09,4.28
2018-11-12,4.22
2018-11-13,4.05
2018-11-14,3.9
2018-11-15,3.95
2018-11-16,3.81
2018-11-19,3.78
2018-11-20,3.52
2018-11-21,3.57
2018-11-23,3.45
2018-11-26,3.49
2018-11-27,3.4
2018-11-28,3.44
2018-11-29,3.4
2018-11-30,3.32
2018-12-03,3.39
2018-12-04,3.22
2018-12-06,3.22
2018-12-07,3.07
2018-12-10,3.0
2018-12-11,3.07
2018-12-12,3.08
2018-12-13,2.96
2018-12-14,2.89
2018-12-17,2.85
2018-12-18,2.81
2018-12-19,2.75
2018-12-20,2.65
2018-12-21,2.71
2018-12-24,2.63
2018-12-26,2.69
2018-12-27,2.7
2018-12-28,2.66
2018-12-31,2.6
2019-01-02,2.71
2019-01-03,2.65
2019-01-04,2.84
2019-01-07,2.96
2019-01-08,2.98
2019-01-09,3.13
2019-01-10,3.2
2019-01-11,3.16
2019-01-14,3.12
2019-01-15,3.11
2019-01-16,3.14
2019-01-17,3.16
2019-01-18,3.19
2019-01-22,3.1
2019-01-23,3.09
2019-01-24,3.08
2019-01-25,3.11
2019-01-28,3.09
2019-01-29,3.13
2019-01-30,3.26
2019-01-31,3.11
2019-02-01,3.15
2019-02-04,3.12
2019-02-05,3.13
2019-02-06,3.24
2019-02-07,3.09
2019-02-08,3.12
2019-02-11,3.15
2019-02-12,3.22
2019-02-13,3.73
2019-02-14,3.81
2019-02-15,3.81
2019-02-19,3.87
2019-02-20,3.96
2019-02-21,3.97
2019-02-22,3.97
2019-02-25,3.92
2019-02-26,3.88
2019-02-27,3.88
2019-02-28,3.8
2019-03-01,3.72
2019-03-04,3.8
2019-03-05,3.73
2019-03-06,3.7
2019-03-07,3.63
2019-03-08,3.63
2019-03-11,3.83
2019-03-12,3.86
2019-03-13,3.94
2019-03-14,3.86
2019-03-15,3.97
2019-03-18,3.85
2019-03-19,3.92
2019-03-20,3.89
2019-03-21,3.88
2019-03-22,3.68
2019-03-25,3.88
2019-03-26,3.8
2019-03-27,3.8
2019-03-28,3.78
2019-03-29,3.79
2019-04-01,3.82
2019-04-02,3.7
2019-04-03,3.69
2019-04-04,3.81
2019-04-05,3.87
2019-04-08,3.88
2019-04-09,3.84
2019-04-10,3.95
2019-04-11,3.89
2019-04-12,3.88
2019-04-15,3.83
2019-04-16,3.88
2019-04-17,3.85
2019-04-18,3.81
2019-04-22,3.74
2019-04-23,3.73
2019-04-24,3.73
2019-04-25,3.64
2019-04-26,3.75
2019-04-29,3.76
2019-04-30,3.72
2019-05-01,3.61
2019-05-02,3.6
2019-05-03,3.64
2019-05-06,3.59
2019-05-07,3.79
2019-05-08,3.6
2019-05-09,3.38
2019-05-10,3.54
2019-05-13,3.37
2019-05-14,3.42
2019-05-15,3.4
2019-05-16,3.32
2019-05-17,3.25
2019-05-20,3.27
2019-05-21,3.38
2019-05-22,3.31
2019-05-23,3.13
2019-05-24,3.11
2019-05-28,3.17
2019-05-29,3.15
2019-05-30,3.15
2019-05-31,3.16
2019-06-03,3.27
2019-06-04,3.34
2019-06-05,3.26
2019-06-06,3.32
2019-06-07,3.24
2019-06-10,3.28
2019-06-11,3.26
2019-06-12,3.24
2019-06-13,3.27
2019-06-14,3.22
2019-06-17,3.23
2019-06-18,3.31
2019-06-19,3.29
2019-06-20,3.28
2019-06-21,3.3
2019-06-24,3.25
2019-06-25,3.3
2019-06-26,3.28
2019-06-27,3.26
2019-06-28,3.36
2019-07-01,3.37
2019-07-02,3.37
2019-07-03,3.3
2019-07-05,3.38
2019-07-08,3.26
2019-07-09,3.31
2019-07-10,3.27
2019-07-11,3.31
2019-07-12,3.41
2019-07-15,3.5
2019-07-16,3.58
2019-07-17,3.55
2019-07-18,3.54
2019-07-19,3.56
2019-07-22,3.53
2019-07-23,3.6
2019-07-24,3.78
2019-07-25,3.62
2019-07-26,3.53
2019-07-29,3.51
2019-07-30,3.7
2019-07-31,3.74
2019-08-01,3.68
2019-08-02,3.83
2019-08-05,3.55
2019-08-06,3.26
2019-08-07,3.29
2019-08-08,3.3
2019-08-09,3.25
2019-08-12,3.21
2019-08-13,3.25
2019-08-14,3.25
2019-08-15,3.02
2019-08-16,3.13
2019-08-19,3.13
2019-08-20,3.02
2019-08-21,3.02
2019-08-22,3.04
2019-08-23,2.88
2019-08-26,2.89
2019-08-27,2.8
2019-08-28,2.82
2019-08-29,2.94
2019-08-30,2.97
2019-09-03,2.98
2019-09-04,3.08
2019-09-05,3.16
2019-09-06,3.19
2019-09-09,3.35
2019-09-10,3.45
2019-09-11,3.56
2019-09-12,3.57
2019-09-13,3.71
2019-09-16,3.71
2019-09-17,3.66
2019-09-18,3.54
2019-09-19,3.42
2019-09-20,3.43
2019-09-23,3.43
2019-09-24,3.29
2019-09-25,3.31
2019-09-26,3.22
2019-09-27,3.2
2019-09-30,3.27
2019-10-01,3.27
2019-10-02,3.27
2019-10-03,3.26
2019-10-04,3.28
2019-10-07,3.28
2019-10-08,3.25
2019-10-09,3.27
2019-10-10,3.32
2019-10-11,3.43
2019-10-14,3.34
2019-10-15,3.36
2019-10-16,3.33
2019-10-17,3.18
2019-10-18,3.12
2019-10-21,3.12
2019-10-22,3.08
2019-10-23,3.15
2019-10-24,3.26
2019-10-25,3.24
2019-10-28,3.2
2019-10-29,3.17
2019-10-30,3.12
2019-10-31,3.09
2019-11-01,3.09
2019-11-04,3.21
2019-11-05,2.91
2019-11-06,2.76
2019-11-07,2.6
2019-11-08,2.53
2019-11-11,2.43
2019-11-12,2.35
2019-11-13,2.21
2019-11-14,2.41
2019-11-15,2.35
2019-11-18,2.25
2019-11-19,2.26
2019-11-20,2.2
2019-11-21,2.17
2019-11-22,2.14
2019-11-25,2.2
2019-11-26,2.24
2019-11-27,2.27
2019-11-29,2.28
2019-12-02,2.25
2019-12-03,2.17
2019-12-04,2.19
2019-12-05,2.15
2019-12-06,2.25
2019-12-09,2.22
2019-12-10,2.25
2019-12-11,2.24
2019-12-12,2.29
2019-12-13,2.39
2019-12-16,2.41
2019-12-17,2.34
2019-12-18,2.39
2019-12-19,2.55
2019-12-20,2.67
2019-12-23,2.68
2019-12-24,2.65
2019-12-26,2.66
2019-12-27,2.55
2019-12-30,2.61
2019-12-31,2.71
2020-01-02,2.72
2020-01-03,2.65
2020-01-06,2.59
2020-01-07,2.59
2020-01-08,2.42
2020-01-09,2.37
2020-01-10,2.3
2020-01-13,2.32
2020-01-14,2.29
2020-01-15,2.3
2020-01-16,2.35
2020-01-17,2.38
2020-01-21,2.41
2020-01-22,2.35
2020-01-23,2.31
2020-01-24,2.21
2020-01-27,2.19
2020-01-28,2.26
2020-01-29,2.29
2020-01-30,2.36
2020-01-31,2.38
2020-02-03,2.28
2020-02-04,2.28
2020-02-05,2.41
2020-02-06,2.26
2020-02-07,2.2
2020-02-10,2.14
2020-02-11,2.15
2020-02-12,2.24
2020-02-13,2.19
2020-02-14,2.14
2020-02-18,2.1
2020-02-19,2.11
2020-02-20,2.14
2020-02-21,2.13
2020-02-24,2.07
2020-02-25,1.91
2020-02-26,1.89
2020-02-27,1.81
2020-02-28,1.77
2020-03-02,1.72
2020-03-03,1.79
2020-03-04,1.83
2020-03-05,1.69
2020-03-06,1.53
2020-03-09,1.23
2020-03-10,1.29
2020-03-11,1.14
2020-03-12,0.92
2020-03-13,1.15
2020-03-16,1.09
2020-03-17,1.11
2020-03-18,0.77
2020-03-19,0.96
2020-03-20,0.98
2020-03-23,0.9
2020-03-24,0.96
2020-03-25,0.79
2020-03-26,0.81
2020-03-27,0.78
2020-03-30,0.8
2020-03-31,0.8
2020-04-01,0.75
2020-04-02,0.71
2020-04-03,0.7
2020-04-06,0.71
2020-04-07,0.73
2020-04-08,0.83
2020-04-09,0.94
2020-04-13,0.89
2020-04-14,0.93
2020-04-15,0.85
2020-04-16,0.83
2020-04-17,0.96
2020-04-20,0.9
2020-04-21,0.86
2020-04-22,0.88
2020-04-23,0.9
2020-04-24,0.87
2020-04-27,0.92
2020-04-28,0.92
2020-04-29,1.03
2020-04-30,0.96
2020-05-01,1.0
2020-05-04,0.99
2020-05-05,1.1
2020-05-06,1.02
2020-05-07,1.03
2020-05-08,1.06
