Date,VIV
2008-06-30,28.129998999999998
2008-07-01,27.459999
2008-07-02,27.200001
2008-07-03,26.75
2008-07-07,25.32
2008-07-08,25.35
2008-07-09,25.370001000000002
2008-07-10,26.08
2008-07-11,26.120001000000002
2008-07-14,26.85
2008-07-15,27.299999
2008-07-16,27.66
2008-07-17,27.6
2008-07-18,27.35
2008-07-21,27.92
2008-07-22,27.16
2008-07-23,27.200001
2008-07-24,27.41
2008-07-25,27.59
2008-07-28,28.139999
2008-07-29,28.33
2008-07-30,28.879998999999998
2008-07-31,29.24
2008-08-01,29.08
2008-08-04,29.450001
2008-08-05,29.860001
2008-08-06,30.42
2008-08-07,30.040001
2008-08-08,29.4
2008-08-11,28.77
2008-08-12,28.870001000000002
2008-08-13,29.559998999999998
2008-08-14,29.92
2008-08-15,29.129998999999998
2008-08-18,28.530001000000002
2008-08-19,28.92
2008-08-20,28.52
2008-08-21,28.27
2008-08-22,28.610001
2008-08-25,28.4
2008-08-26,28.09
2008-08-27,28.15
2008-08-28,28.66
2008-08-29,28.540001
2008-09-02,27.77
2008-09-03,26.91
2008-09-04,25.5
2008-09-05,25.57
2008-09-08,25.370001000000002
2008-09-09,23.870001000000002
2008-09-10,24.43
2008-09-11,23.99
2008-09-12,25.370001000000002
2008-09-15,23.860001
2008-09-16,23.5
2008-09-17,22.059998999999998
2008-09-18,20.65
2008-09-19,23.120001000000002
2008-09-22,23.540001
2008-09-23,23.469998999999998
2008-09-24,22.91
2008-09-25,23.860001
2008-09-26,23.9
2008-09-29,20.799999
2008-09-30,23.200001
2008-10-01,24.02
2008-10-02,22.58
2008-10-03,22.41
2008-10-06,20.379998999999998
2008-10-07,20.1
2008-10-08,19.65
2008-10-09,19.9
2008-10-10,19.18
2008-10-13,23.450001
2008-10-14,24.049999
2008-10-15,22.209999
2008-10-16,24.6
2008-10-17,25.4
2008-10-20,25.35
2008-10-21,22.860001
2008-10-22,20.540001
2008-10-23,21.84
2008-10-24,21.959999
2008-10-27,23.5
2008-10-28,25.35
2008-10-29,26.09
2008-10-30,23.83
2008-10-31,22.75
2008-11-03,22.15
2008-11-04,23.1
2008-11-05,21.85
2008-11-06,22.219998999999998
2008-11-07,23.860001
2008-11-10,23.860001
2008-11-11,23.48
2008-11-12,22.33
2008-11-13,23.09
2008-11-14,22.5
2008-11-17,21.610001
2008-11-18,22.32
2008-11-19,20.52
2008-11-20,19.040001
2008-11-21,20.66
2008-11-24,21.34
2008-11-25,19.879998999999998
2008-11-26,21.35
2008-11-28,19.74
2008-12-01,18.620001000000002
2008-12-02,19.67
2008-12-03,19.49
2008-12-04,19.49
2008-12-05,20.76
2008-12-08,20.950001
2008-12-09,20.719998999999998
2008-12-10,20.620001000000002
2008-12-11,19.709999
2008-12-12,21.0
2008-12-15,20.030001000000002
2008-12-16,21.59
2008-12-17,21.07
2008-12-18,21.719998999999998
2008-12-19,20.76
2008-12-22,20.0
2008-12-23,19.32
2008-12-24,19.51
2008-12-26,18.969998999999998
2008-12-29,18.870001000000002
2008-12-30,19.51
2008-12-31,19.41
2009-01-02,19.459999
2009-01-05,20.059998999999998
2009-01-06,19.84
2009-01-07,18.969998999999998
2009-01-08,18.59
2009-01-09,18.639999
2009-01-12,18.43
2009-01-13,18.309998999999998
2009-01-14,17.790001
2009-01-15,17.82
2009-01-16,17.57
2009-01-20,17.120001000000002
2009-01-21,18.110001
2009-01-22,18.08
2009-01-23,18.65
2009-01-26,18.379998999999998
2009-01-27,18.299999
2009-01-28,18.75
2009-01-29,18.91
2009-01-30,18.780001000000002
2009-02-02,18.879998999999998
2009-02-03,19.049999
2009-02-04,18.99
2009-02-05,18.950001
2009-02-06,19.290001
2009-02-09,19.1
2009-02-10,18.620001000000002
2009-02-11,18.75
2009-02-12,19.219998999999998
2009-02-13,19.290001
2009-02-17,18.459999
2009-02-18,18.65
2009-02-19,18.639999
2009-02-20,18.33
2009-02-23,17.309998999999998
2009-02-24,18.08
2009-02-25,18.299999
2009-02-26,18.27
2009-02-27,18.379998999999998
2009-03-02,17.51
2009-03-03,17.57
2009-03-04,18.110001
2009-03-05,17.57
2009-03-06,17.379998999999998
2009-03-09,17.27
2009-03-10,18.0
2009-03-11,18.709999
2009-03-12,19.200001
2009-03-13,19.26
2009-03-16,19.42
2009-03-17,19.98
2009-03-18,19.91
2009-03-19,19.969998999999998
2009-03-20,20.58
2009-03-23,21.17
2009-03-24,20.99
2009-03-25,21.299999
2009-03-26,20.799999
2009-03-27,20.17
2009-03-30,20.450001
2009-03-31,20.780001000000002
2009-04-01,21.280001000000002
2009-04-02,21.75
2009-04-03,22.43
2009-04-06,21.799999
2009-04-07,21.450001
2009-04-08,21.639999
2009-04-09,22.07
2009-04-13,22.07
2009-04-14,21.34
2009-04-15,21.299999
2009-04-16,22.1
2009-04-17,21.889999
2009-04-20,21.01
2009-04-21,21.030001000000002
2009-04-22,21.120001000000002
2009-04-23,21.34
2009-04-24,21.860001
2009-04-27,20.950001
2009-04-28,21.65
2009-04-29,22.16
2009-04-30,21.690001000000002
2009-05-01,22.48
2009-05-04,22.68
2009-05-05,22.290001
2009-05-06,22.719998999999998
2009-05-07,22.709999
2009-05-08,23.459999
2009-05-11,23.1
2009-05-12,23.0
2009-05-13,22.129998999999998
2009-05-14,22.0
2009-05-15,21.42
2009-05-18,22.290001
2009-05-19,22.66
2009-05-20,23.0
2009-05-21,22.24
2009-05-22,22.15
2009-05-26,22.1
2009-05-27,22.32
2009-05-28,22.6
2009-05-29,23.120001000000002
2009-06-01,23.59
2009-06-02,24.549999
2009-06-03,24.01
2009-06-04,24.02
2009-06-05,23.65
2009-06-08,23.15
2009-06-09,23.32
2009-06-10,23.08
2009-06-11,23.41
2009-06-12,23.389999
2009-06-15,23.18
2009-06-16,22.780001000000002
2009-06-17,22.469998999999998
2009-06-18,22.1
2009-06-19,22.0
2009-06-22,21.52
2009-06-23,21.82
2009-06-24,21.68
2009-06-25,22.24
2009-06-26,22.09
2009-06-29,22.16
2009-06-30,22.24
2009-07-01,22.549999
2009-07-02,22.190001000000002
2009-07-06,22.190001000000002
2009-07-07,21.66
2009-07-08,21.610001
2009-07-09,21.93
2009-07-10,21.43
2009-07-13,21.49
2009-07-14,21.17
2009-07-15,21.610001
2009-07-16,21.969998999999998
2009-07-17,22.200001
2009-07-20,22.629998999999998
2009-07-21,22.27
2009-07-22,21.93
2009-07-23,22.200001
2009-07-24,22.370001000000002
2009-07-27,23.0
2009-07-28,22.34
2009-07-29,22.639999
2009-07-30,22.889999
2009-07-31,23.18
2009-08-03,23.549999
2009-08-04,23.700001
2009-08-05,23.889999
2009-08-06,23.799999
2009-08-07,23.889999
2009-08-10,23.719998999999998
2009-08-11,23.299999
2009-08-12,23.639999
2009-08-13,23.25
2009-08-14,22.91
2009-08-17,22.77
2009-08-18,22.610001
2009-08-19,22.65
2009-08-20,22.709999
2009-08-21,23.059998999999998
2009-08-24,23.059998999999998
2009-08-25,23.23
2009-08-26,23.23
2009-08-27,23.290001
2009-08-28,22.889999
2009-08-31,22.74
2009-09-01,22.52
2009-09-02,22.629998999999998
2009-09-03,22.84
2009-09-04,23.5
2009-09-08,23.459999
2009-09-09,23.42
2009-09-10,23.799999
2009-09-11,24.02
2009-09-14,24.17
2009-09-15,24.76
2009-09-16,24.99
2009-09-17,24.85
2009-09-18,25.01
2009-09-21,24.85
2009-09-22,25.360001
2009-09-23,24.92
2009-09-24,24.870001000000002
2009-09-25,24.709999
2009-09-28,24.950001
2009-09-29,24.940001000000002
2009-09-30,25.559998999999998
2009-10-01,24.440001000000002
2009-10-02,24.74
2009-10-05,25.379998999999998
2009-10-06,25.459999
2009-10-07,24.959999
2009-10-08,25.66
2009-10-09,25.5
2009-10-12,25.700001
2009-10-13,25.559998999999998
2009-10-14,26.41
2009-10-15,26.290001
2009-10-16,25.799999
2009-10-19,26.09
2009-10-20,25.52
2009-10-21,26.08
2009-10-22,25.969998999999998
2009-10-23,25.700001
2009-10-26,25.120001000000002
2009-10-27,25.299999
2009-10-28,24.25
2009-10-29,25.459999
2009-10-30,24.790001
2009-11-02,24.99
2009-11-03,24.879998999999998
2009-11-04,25.219998999999998
2009-11-05,25.940001000000002
2009-11-06,26.690001000000002
2009-11-09,27.379998999999998
2009-11-10,26.91
2009-11-11,25.959999
2009-11-12,25.07
2009-11-13,25.879998999999998
2009-11-16,26.110001
2009-11-17,26.1
2009-11-18,26.299999
2009-11-19,25.709999
2009-11-20,25.49
2009-11-23,25.99
2009-11-24,25.879998999999998
2009-11-25,25.719998999999998
2009-11-27,25.030001000000002
2009-11-30,24.790001
2009-12-01,25.09
2009-12-02,25.530001000000002
2009-12-03,25.33
2009-12-04,25.23
2009-12-07,25.059998999999998
2009-12-08,24.610001
2009-12-09,24.530001000000002
2009-12-10,24.75
2009-12-11,24.84
2009-12-14,25.1
2009-12-15,24.940001000000002
2009-12-16,24.58
2009-12-17,24.07
2009-12-18,23.74
2009-12-21,24.049999
2009-12-22,24.209999
2009-12-23,24.4
2009-12-24,24.35
2009-12-28,24.67
2009-12-29,24.77
2009-12-30,25.16
2009-12-31,24.969998999999998
2010-01-04,25.309998999999998
2010-01-05,24.940001000000002
2010-01-06,25.42
2010-01-07,24.870001000000002
2010-01-08,24.889999
2010-01-11,24.610001
2010-01-12,24.459999
2010-01-13,24.48
2010-01-14,24.049999
2010-01-15,23.98
2010-01-19,23.870001000000002
2010-01-20,23.65
2010-01-21,23.309998999999998
2010-01-22,23.059998999999998
2010-01-25,23.040001
2010-01-26,22.860001
2010-01-27,22.809998999999998
2010-01-28,22.370001000000002
2010-01-29,22.379998999999998
2010-02-01,22.790001
2010-02-02,22.67
2010-02-03,22.48
2010-02-04,21.99
2010-02-05,21.719998999999998
2010-02-08,21.559998999999998
2010-02-09,22.110001
2010-02-10,22.01
2010-02-11,22.24
2010-02-12,21.879998999999998
2010-02-16,22.16
2010-02-17,22.190001000000002
2010-02-18,22.459999
2010-02-19,22.280001000000002
2010-02-22,22.309998999999998
2010-02-23,21.93
2010-02-24,22.1
2010-02-25,21.969998999999998
2010-02-26,21.99
2010-03-01,22.09
2010-03-02,22.09
2010-03-03,22.01
2010-03-04,22.02
2010-03-05,22.18
2010-03-08,22.049999
2010-03-09,22.309998999999998
2010-03-10,22.84
2010-03-11,23.0
2010-03-12,22.700001
2010-03-15,22.65
2010-03-16,22.52
2010-03-17,22.48
2010-03-18,22.34
2010-03-19,21.75
2010-03-22,21.889999
2010-03-23,22.02
2010-03-24,21.559998999999998
2010-03-25,21.02
2010-03-26,21.08
2010-03-29,21.620001000000002
2010-03-30,21.549999
2010-03-31,21.76
2010-04-01,21.9
2010-04-05,22.1
2010-04-06,22.18
2010-04-07,22.16
2010-04-08,20.68
2010-04-09,20.42
2010-04-12,20.15
2010-04-13,20.08
2010-04-14,20.17
2010-04-15,19.99
2010-04-16,19.620001000000002
2010-04-19,19.57
2010-04-20,20.17
2010-04-21,19.950001
2010-04-22,19.879998999999998
2010-04-23,19.6
2010-04-26,19.639999
2010-04-27,19.02
2010-04-28,19.26
2010-04-29,19.42
2010-04-30,19.58
2010-05-03,19.57
2010-05-04,18.860001
2010-05-05,18.58
2010-05-06,18.01
2010-05-07,18.24
2010-05-10,19.049999
2010-05-11,19.690001000000002
2010-05-12,20.200001
2010-05-13,20.02
2010-05-14,20.049999
2010-05-17,19.77
2010-05-18,19.91
2010-05-19,19.639999
2010-05-20,18.59
2010-05-21,19.040001
2010-05-24,18.860001
2010-05-25,18.76
2010-05-26,19.110001
2010-05-27,19.58
2010-05-28,19.49
2010-06-01,19.35
2010-06-02,20.370001000000002
2010-06-03,20.09
2010-06-04,20.02
2010-06-07,20.6
2010-06-08,20.719998999999998
2010-06-09,20.469998999999998
2010-06-10,21.690001000000002
2010-06-11,21.76
2010-06-14,21.860001
2010-06-15,21.870001000000002
2010-06-16,21.4
2010-06-17,21.67
2010-06-18,21.5
2010-06-21,21.469998999999998
2010-06-22,21.35
2010-06-23,20.91
2010-06-24,20.6
2010-06-25,20.66
2010-06-28,20.49
2010-06-29,19.719998999999998
2010-06-30,20.360001
2010-07-01,20.84
2010-07-02,21.059998999999998
2010-07-06,20.870001000000002
2010-07-07,21.26
2010-07-08,21.32
2010-07-09,21.43
2010-07-12,21.15
2010-07-13,21.290001
2010-07-14,21.379998999999998
2010-07-15,21.49
2010-07-16,21.190001000000002
2010-07-19,21.24
2010-07-20,21.620001000000002
2010-07-21,21.34
2010-07-22,21.610001
2010-07-23,21.530001000000002
2010-07-26,21.67
2010-07-27,21.15
2010-07-28,21.549999
2010-07-29,21.4
2010-07-30,21.530001000000002
2010-08-02,21.5
2010-08-03,21.620001000000002
2010-08-04,22.200001
2010-08-05,22.33
2010-08-06,22.290001
2010-08-09,21.74
2010-08-10,21.209999
2010-08-11,20.98
2010-08-12,21.0
2010-08-13,21.18
2010-08-16,21.469998999999998
2010-08-17,21.559998999999998
2010-08-18,21.65
2010-08-19,21.76
2010-08-20,21.969998999999998
2010-08-23,21.709999
2010-08-24,22.02
2010-08-25,22.389999
2010-08-26,21.940001000000002
2010-08-27,22.799999
2010-08-30,22.299999
2010-08-31,22.780001000000002
2010-09-01,23.48
2010-09-02,23.6
2010-09-03,23.25
2010-09-07,22.9
2010-09-08,23.98
2010-09-09,23.65
2010-09-10,24.01
2010-09-13,23.959999
2010-09-14,24.0
2010-09-15,23.870001000000002
2010-09-16,24.01
2010-09-17,24.01
2010-09-20,24.24
2010-09-21,24.219998999999998
2010-09-22,24.18
2010-09-23,24.17
2010-09-24,24.360001
2010-09-27,24.58
2010-09-28,24.280001000000002
2010-09-29,24.33
2010-09-30,24.43
2010-10-01,24.6
2010-10-04,24.0
2010-10-05,24.530001000000002
2010-10-06,24.629998999999998
2010-10-07,24.66
2010-10-08,25.110001
2010-10-11,25.200001
2010-10-12,25.24
2010-10-13,25.35
2010-10-14,25.09
2010-10-15,24.799999
2010-10-18,24.709999
2010-10-19,24.209999
2010-10-20,24.6
2010-10-21,24.309998999999998
2010-10-22,24.01
2010-10-25,24.110001
2010-10-26,24.34
2010-10-27,24.67
2010-10-28,24.24
2010-10-29,24.5
2010-11-01,24.940001000000002
2010-11-02,25.190001000000002
2010-11-03,24.709999
2010-11-04,25.200001
2010-11-05,24.969998999999998
2010-11-08,24.82
2010-11-09,24.84
2010-11-10,24.940001000000002
2010-11-11,24.74
2010-11-12,24.559998999999998
2010-11-15,24.77
2010-11-16,24.209999
2010-11-17,24.440001000000002
2010-11-18,24.360001
2010-11-19,24.389999
2010-11-22,23.98
2010-11-23,23.299999
2010-11-24,23.709999
2010-11-26,23.969998999999998
2010-11-29,23.790001
2010-11-30,23.799999
2010-12-01,23.959999
2010-12-02,23.950001
2010-12-03,23.959999
2010-12-06,23.549999
2010-12-07,23.35
2010-12-08,23.190001000000002
2010-12-09,22.959999
2010-12-10,22.99
2010-12-13,23.280001000000002
2010-12-14,23.459999
2010-12-15,23.32
2010-12-16,23.049999
2010-12-17,22.860001
2010-12-20,22.700001
2010-12-21,23.16
2010-12-22,23.51
2010-12-23,23.559998999999998
2010-12-27,24.040001
2010-12-28,24.530001000000002
2010-12-29,24.33
2010-12-30,24.440001000000002
2010-12-31,24.469998999999998
2011-01-03,24.450001
2011-01-04,24.67
2011-01-05,24.540001
2011-01-06,24.5
2011-01-07,24.27
2011-01-10,24.58
2011-01-11,24.780001000000002
2011-01-12,25.15
2011-01-13,25.34
2011-01-14,25.16
2011-01-18,24.950001
2011-01-19,24.709999
2011-01-20,24.450001
2011-01-21,24.68
2011-01-24,25.02
2011-01-25,25.040001
2011-01-26,25.290001
2011-01-27,25.120001000000002
2011-01-28,24.58
2011-01-31,24.33
2011-02-01,24.25
2011-02-02,24.190001000000002
2011-02-03,24.17
2011-02-04,23.620001000000002
2011-02-07,23.809998999999998
2011-02-08,24.110001
2011-02-09,23.6
2011-02-10,23.57
2011-02-11,23.59
2011-02-14,23.200001
2011-02-15,23.209999
2011-02-16,23.799999
2011-02-17,24.18
2011-02-18,24.110001
2011-02-22,24.16
2011-02-23,23.92
2011-02-24,24.1
2011-02-25,24.219998999999998
2011-02-28,24.33
2011-03-01,24.299999
2011-03-02,24.469998999999998
2011-03-03,25.17
2011-03-04,25.16
2011-03-07,25.09
2011-03-08,25.040001
2011-03-09,25.120001000000002
2011-03-10,25.1
2011-03-11,25.200001
2011-03-14,25.26
2011-03-15,25.040001
2011-03-16,24.780001000000002
2011-03-17,24.719998999999998
2011-03-18,25.0
2011-03-21,23.24
2011-03-22,23.43
2011-03-23,23.469998999999998
2011-03-24,23.66
2011-03-25,24.530001000000002
2011-03-28,23.07
2011-03-29,23.610001
2011-03-30,23.620001000000002
2011-03-31,24.629998999999998
2011-04-01,25.0
2011-04-04,25.41
2011-04-05,26.139999
2011-04-06,25.77
2011-04-07,26.34
2011-04-08,26.129998999999998
2011-04-11,26.49
2011-04-12,26.719998999999998
2011-04-13,26.73
2011-04-14,27.09
2011-04-15,27.25
2011-04-18,27.57
2011-04-19,27.809998999999998
2011-04-20,27.629998999999998
2011-04-21,27.91
2011-04-25,27.27
2011-04-26,27.629998999999998
2011-04-27,27.360001
2011-04-28,27.48
2011-04-29,27.110001
2011-05-02,27.040001
2011-05-03,26.879998999999998
2011-05-04,26.200001
2011-05-05,25.540001
2011-05-06,26.370001000000002
2011-05-09,26.610001
2011-05-10,26.610001
2011-05-11,26.43
2011-05-12,26.93
2011-05-13,26.4
2011-05-16,26.559998999999998
2011-05-17,26.74
2011-05-18,27.01
2011-05-19,27.440001000000002
2011-05-20,27.299999
2011-05-23,27.18
2011-05-24,27.67
2011-05-25,28.299999
2011-05-26,28.48
2011-05-27,28.91
2011-05-31,29.24
2011-06-01,28.889999
2011-06-02,30.4
2011-06-03,30.07
2011-06-06,29.59
2011-06-07,29.700001
2011-06-08,29.49
2011-06-09,28.790001
2011-06-10,28.809998999999998
2011-06-13,28.4
2011-06-14,27.959999
2011-06-15,28.4
2011-06-16,28.040001
2011-06-17,28.370001000000002
2011-06-20,28.49
2011-06-21,28.799999
2011-06-22,28.15
2011-06-23,28.42
2011-06-24,28.65
2011-06-27,29.190001000000002
2011-06-28,29.280001000000002
2011-06-29,28.82
2011-06-30,29.700001
2011-07-01,30.129998999999998
2011-07-05,29.299999
2011-07-06,29.34
2011-07-07,29.07
2011-07-08,28.799999
2011-07-11,28.799999
2011-07-12,28.379998999999998
2011-07-13,28.75
2011-07-14,28.52
2011-07-15,28.809998999999998
2011-07-18,29.15
2011-07-19,29.82
2011-07-20,29.690001000000002
2011-07-21,30.290001
2011-07-22,29.559998999999998
2011-07-25,30.0
2011-07-26,31.049999
2011-07-27,31.0
2011-07-28,31.34
2011-07-29,31.719998999999998
2011-08-01,31.690001000000002
2011-08-02,30.870001000000002
2011-08-03,30.66
2011-08-04,29.709999
2011-08-05,29.780001000000002
2011-08-08,26.799999
2011-08-09,27.77
2011-08-10,27.360001
2011-08-11,28.209999
2011-08-12,28.16
2011-08-15,29.74
2011-08-16,28.92
2011-08-17,29.5
2011-08-18,28.809998999999998
2011-08-19,28.809998999999998
2011-08-22,28.84
2011-08-23,29.370001000000002
2011-08-24,29.700001
2011-08-25,29.02
2011-08-26,29.32
2011-08-29,31.07
2011-08-30,31.32
2011-08-31,31.77
2011-09-01,30.5
2011-09-02,30.219998999999998
2011-09-06,29.57
2011-09-07,30.24
2011-09-08,30.209999
2011-09-09,28.719998999999998
2011-09-12,28.98
2011-09-13,28.940001000000002
2011-09-14,29.74
2011-09-15,29.57
2011-09-16,30.49
2011-09-19,29.530001000000002
2011-09-20,29.139999
2011-09-21,28.129998999999998
2011-09-22,25.84
2011-09-23,26.16
2011-09-26,26.190001000000002
2011-09-27,26.41
2011-09-28,26.389999
2011-09-29,26.51
2011-09-30,26.450001
2011-10-03,25.77
2011-10-04,25.51
2011-10-05,25.389999
2011-10-06,27.0
2011-10-07,26.469998999999998
2011-10-10,27.48
2011-10-11,26.700001
2011-10-12,27.559998999999998
2011-10-13,27.15
2011-10-14,27.879998999999998
2011-10-17,27.879998999999998
2011-10-18,28.15
2011-10-19,28.42
2011-10-20,27.700001
2011-10-21,28.25
2011-10-24,28.5
2011-10-25,28.629998999999998
2011-10-26,28.469998999999998
2011-10-27,28.27
2011-10-28,29.34
2011-10-31,29.02
2011-11-01,28.01
2011-11-02,28.42
2011-11-03,28.25
2011-11-04,27.98
2011-11-07,27.48
2011-11-08,28.209999
2011-11-09,27.99
2011-11-10,27.23
2011-11-11,27.91
2011-11-14,28.0
2011-11-15,27.84
2011-11-16,27.549999
2011-11-17,26.860001
2011-11-18,26.639999
2011-11-21,26.35
2011-11-22,26.43
2011-11-23,25.690001000000002
2011-11-25,25.66
2011-11-28,26.049999
2011-11-29,25.99
2011-11-30,26.969998999999998
2011-12-01,26.83
2011-12-02,26.93
2011-12-05,27.959999
2011-12-06,27.370001000000002
2011-12-07,26.58
2011-12-08,26.040001
2011-12-09,26.200001
2011-12-12,25.969998999999998
2011-12-13,25.74
2011-12-14,25.99
2011-12-15,26.540001
2011-12-16,26.799999
2011-12-19,25.860001
2011-12-20,27.110001
2011-12-21,27.17
2011-12-22,27.24
2011-12-23,27.440001000000002
2011-12-27,28.33
2011-12-28,27.639999
2011-12-29,27.82
2011-12-30,27.33
2012-01-03,28.35
2012-01-04,28.26
2012-01-05,27.77
2012-01-06,27.02
2012-01-09,27.24
2012-01-10,27.99
2012-01-11,28.030001000000002
2012-01-12,28.200001
2012-01-13,28.09
2012-01-17,28.959999
2012-01-18,29.65
2012-01-19,29.549999
2012-01-20,29.0
2012-01-23,28.75
2012-01-24,29.08
2012-01-25,28.950001
2012-01-26,28.129998999999998
2012-01-27,27.92
2012-01-30,27.709999
2012-01-31,27.84
2012-02-01,27.75
2012-02-02,27.42
2012-02-03,27.42
2012-02-06,27.48
2012-02-07,27.690001000000002
2012-02-08,27.66
2012-02-09,27.5
2012-02-10,27.67
2012-02-13,27.959999
2012-02-14,28.08
2012-02-15,28.08
2012-02-16,29.24
2012-02-17,29.780001000000002
2012-02-21,30.27
2012-02-22,30.25
2012-02-23,29.709999
2012-02-24,29.67
2012-02-27,29.629998999999998
2012-02-28,30.27
2012-02-29,29.43
2012-03-01,29.77
2012-03-02,29.809998999999998
2012-03-05,29.59
2012-03-06,28.690001000000002
2012-03-07,29.219998999999998
2012-03-08,30.030001000000002
2012-03-09,30.52
2012-03-12,30.02
2012-03-13,30.77
2012-03-14,30.379998999999998
2012-03-15,30.139999
2012-03-16,30.59
2012-03-19,30.860001
2012-03-20,30.459999
2012-03-21,30.559998999999998
2012-03-22,29.950001
2012-03-23,29.9
2012-03-26,30.700001
2012-03-27,31.02
2012-03-28,30.23
2012-03-29,30.68
2012-03-30,30.629998999999998
2012-04-02,30.82
2012-04-03,30.639999
2012-04-04,30.42
2012-04-05,30.860001
2012-04-09,31.219998999999998
2012-04-10,30.66
2012-04-11,30.92
2012-04-12,30.17
2012-04-13,29.93
2012-04-16,29.68
2012-04-17,28.84
2012-04-18,28.809998999999998
2012-04-19,28.440001000000002
2012-04-20,28.84
2012-04-23,28.52
2012-04-24,28.33
2012-04-25,28.379998999999998
2012-04-26,28.07
2012-04-27,28.440001000000002
2012-04-30,28.469998999999998
2012-05-01,28.610001
2012-05-02,28.879998999999998
2012-05-03,28.51
2012-05-04,28.41
2012-05-07,28.51
2012-05-08,27.99
2012-05-09,27.9
2012-05-10,27.559998999999998
2012-05-11,27.0
2012-05-14,26.0
2012-05-15,25.809998999999998
2012-05-16,25.85
2012-05-17,25.299999
2012-05-18,25.469998999999998
2012-05-21,25.25
2012-05-22,25.1
2012-05-23,24.68
2012-05-24,24.33
2012-05-25,24.540001
2012-05-29,24.809998999999998
2012-05-30,23.790001
2012-05-31,23.620001000000002
2012-06-01,23.690001000000002
2012-06-04,23.690001000000002
2012-06-05,23.719998999999998
2012-06-06,23.450001
2012-06-07,23.83
2012-06-08,23.540001
2012-06-11,23.610001
2012-06-12,23.889999
2012-06-13,23.379998999999998
2012-06-14,23.43
2012-06-15,23.549999
2012-06-18,23.57
2012-06-19,24.469998999999998
2012-06-20,24.43
2012-06-21,23.530001000000002
2012-06-22,23.66
2012-06-25,23.309998999999998
2012-06-26,23.84
2012-06-27,23.77
2012-06-28,23.639999
2012-06-29,24.74
2012-07-02,25.66
2012-07-03,25.610001
2012-07-05,25.299999
2012-07-06,25.25
2012-07-09,25.120001000000002
2012-07-10,25.26
2012-07-11,24.9
2012-07-12,24.469998999999998
2012-07-13,23.860001
2012-07-16,23.51
2012-07-17,23.84
2012-07-18,24.01
2012-07-19,23.6
2012-07-20,23.200001
2012-07-23,22.66
2012-07-24,22.459999
2012-07-25,22.16
2012-07-26,23.120001000000002
2012-07-27,23.57
2012-07-30,23.42
2012-07-31,23.35
2012-08-01,23.58
2012-08-02,23.41
2012-08-03,24.040001
2012-08-06,24.24
2012-08-07,24.1
2012-08-08,24.379998999999998
2012-08-09,24.57
2012-08-10,25.0
2012-08-13,24.5
2012-08-14,24.48
2012-08-15,24.68
2012-08-16,24.68
2012-08-17,24.66
2012-08-20,24.290001
2012-08-21,23.34
2012-08-22,22.92
2012-08-23,22.75
2012-08-24,22.48
2012-08-27,22.4
2012-08-28,21.940001000000002
2012-08-29,21.620001000000002
2012-08-30,21.35
2012-08-31,21.370001000000002
2012-09-04,21.610001
2012-09-05,21.870001000000002
2012-09-06,22.48
2012-09-07,22.84
2012-09-10,22.450001
2012-09-11,22.74
2012-09-12,23.07
2012-09-13,22.85
2012-09-14,22.74
2012-09-17,22.440001000000002
2012-09-18,22.24
2012-09-19,22.16
2012-09-20,21.870001000000002
2012-09-21,21.860001
2012-09-24,21.76
2012-09-25,21.5
2012-09-26,21.559998999999998
2012-09-27,21.440001000000002
2012-09-28,21.74
2012-10-01,22.0
2012-10-02,21.84
2012-10-03,21.52
2012-10-04,22.02
2012-10-05,22.360001
2012-10-08,22.4
2012-10-09,22.110001
2012-10-10,21.940001000000002
2012-10-11,22.07
2012-10-12,21.809998999999998
2012-10-15,21.85
2012-10-16,22.24
2012-10-17,22.200001
2012-10-18,22.190001000000002
2012-10-19,21.83
2012-10-22,21.879998999999998
2012-10-23,21.6
2012-10-24,21.450001
2012-10-25,21.57
2012-10-26,21.49
2012-10-31,22.02
2012-11-01,22.23
2012-11-02,21.950001
2012-11-05,21.799999
2012-11-06,22.74
2012-11-07,22.99
2012-11-08,22.940001000000002
2012-11-09,22.9
2012-11-12,23.35
2012-11-13,23.09
2012-11-14,23.059998999999998
2012-11-15,22.76
2012-11-16,22.700001
2012-11-19,23.1
2012-11-20,23.200001
2012-11-21,22.93
2012-11-23,23.280001000000002
2012-11-26,22.25
2012-11-27,22.209999
2012-11-28,22.440001000000002
2012-11-29,22.469998999999998
2012-11-30,21.940001000000002
2012-12-03,21.309998999999998
2012-12-04,21.17
2012-12-05,21.780001000000002
2012-12-06,21.75
2012-12-07,21.91
2012-12-10,21.73
2012-12-11,21.98
2012-12-12,21.98
2012-12-13,22.16
2012-12-14,22.469998999999998
2012-12-17,22.33
2012-12-18,22.65
2012-12-19,23.120001000000002
2012-12-20,23.48
2012-12-21,23.469998999999998
2012-12-24,23.120001000000002
2012-12-26,23.690001000000002
2012-12-27,23.870001000000002
2012-12-28,24.08
2012-12-31,24.059998999999998
2013-01-02,24.32
2013-01-03,24.620001000000002
2013-01-04,24.620001000000002
2013-01-07,24.75
2013-01-08,24.700001
2013-01-09,24.49
2013-01-10,24.82
2013-01-11,25.02
2013-01-14,25.360001
2013-01-15,25.41
2013-01-16,25.58
2013-01-17,25.790001
2013-01-18,25.360001
2013-01-22,24.629998999999998
2013-01-23,24.74
2013-01-24,24.700001
2013-01-25,24.629998999999998
