Date,NXY
2008-01-10,31.950001
2008-01-11,31.870001000000002
2008-01-14,32.400002
2008-01-15,30.809998999999998
2008-01-16,29.040001
2008-01-17,28.17
2008-01-18,28.26
2008-01-22,27.139999
2008-01-23,27.139999
2008-01-24,27.959999
2008-01-25,27.67
2008-01-28,28.030001000000002
2008-01-29,28.17
2008-01-30,28.25
2008-01-31,28.59
2008-02-01,29.309998999999998
2008-02-04,29.57
2008-02-05,28.309998999999998
2008-02-06,27.59
2008-02-07,28.25
2008-02-08,29.27
2008-02-11,29.549999
2008-02-12,29.139999
2008-02-13,29.32
2008-02-14,28.85
2008-02-15,28.6
2008-02-19,28.77
2008-02-20,29.02
2008-02-21,28.4
2008-02-22,28.73
2008-02-25,29.809998999999998
2008-02-26,30.51
2008-02-27,30.059998999999998
2008-02-28,31.709999
2008-02-29,31.18
2008-03-03,31.309998999999998
2008-03-04,32.139998999999996
2008-03-05,32.799999
2008-03-06,31.809998999999998
2008-03-07,31.75
2008-03-10,31.07
2008-03-11,31.790001
2008-03-12,31.370001000000002
2008-03-13,32.110001000000004
2008-03-14,31.65
2008-03-17,29.809998999999998
2008-03-18,30.85
2008-03-19,28.82
2008-03-20,28.629998999999998
2008-03-24,28.879998999999998
2008-03-25,29.209999
2008-03-26,29.93
2008-03-27,29.77
2008-03-28,29.59
2008-03-31,29.610001
2008-04-01,29.67
2008-04-02,30.41
2008-04-03,30.459999
2008-04-04,31.15
2008-04-07,31.440001000000002
2008-04-08,31.4
2008-04-09,31.66
2008-04-10,32.43
2008-04-11,31.9
2008-04-14,32.73
2008-04-15,33.380001
2008-04-16,34.639998999999996
2008-04-17,34.110001000000004
2008-04-18,34.849998
2008-04-21,35.59
2008-04-22,35.610001000000004
2008-04-23,36.049999
2008-04-24,34.860001000000004
2008-04-25,36.080002
2008-04-28,36.18
2008-04-29,34.939999
2008-04-30,34.810001
2008-05-01,34.130001
2008-05-02,35.029999
2008-05-05,35.950001
2008-05-06,37.59
2008-05-07,37.630001
2008-05-08,38.240002000000004
2008-05-09,38.330002
2008-05-12,38.599998
2008-05-13,38.73
2008-05-14,38.529999
2008-05-15,38.740002000000004
2008-05-16,40.060001
2008-05-19,40.77
2008-05-20,40.990002000000004
2008-05-21,40.419998
2008-05-22,39.73
2008-05-23,39.630001
2008-05-27,38.25
2008-05-28,39.389998999999996
2008-05-29,37.740002000000004
2008-05-30,38.470001
2008-06-02,39.529999
2008-06-03,38.709998999999996
2008-06-04,37.580002
2008-06-05,39.77
2008-06-06,40.220001
2008-06-09,40.5
2008-06-10,39.310001
2008-06-11,40.689999
2008-06-12,40.169998
2008-06-13,40.349998
2008-06-16,40.400002
2008-06-17,41.669998
2008-06-18,42.34
2008-06-19,39.950001
2008-06-20,39.73
2008-06-23,41.009997999999996
2008-06-24,39.040001000000004
2008-06-25,39.220001
2008-06-26,39.099998
2008-06-27,39.150002
2008-06-30,39.75
2008-07-01,39.82
2008-07-02,38.279999
2008-07-03,37.419998
2008-07-07,36.970001
2008-07-08,37.0
2008-07-09,35.599998
2008-07-10,36.77
2008-07-11,36.139998999999996
2008-07-14,37.52
2008-07-15,36.299999
2008-07-16,36.82
2008-07-17,32.650002
2008-07-18,33.860001000000004
2008-07-21,34.09
2008-07-22,32.700001
2008-07-23,30.51
2008-07-24,30.59
2008-07-25,31.040001
2008-07-28,31.610001
2008-07-29,30.709999
2008-07-30,32.619999
2008-07-31,31.639999
2008-08-01,32.0
2008-08-04,29.950001
2008-08-05,30.610001
2008-08-06,31.049999
2008-08-07,29.68
2008-08-08,28.6
2008-08-11,28.610001
2008-08-12,28.58
2008-08-13,30.139999
2008-08-14,29.120001000000002
2008-08-15,28.440001000000002
2008-08-18,28.809998999999998
2008-08-19,29.43
2008-08-20,30.950001
2008-08-21,31.98
2008-08-22,31.52
2008-08-25,31.08
2008-08-26,31.690001000000002
2008-08-27,32.240002000000004
2008-08-28,32.029999
2008-08-29,31.27
2008-09-02,28.77
2008-09-03,28.389999
2008-09-04,27.450001
2008-09-05,27.379998999999998
2008-09-08,26.35
2008-09-09,24.34
2008-09-10,25.629998999999998
2008-09-11,25.639999
2008-09-12,26.25
2008-09-15,23.76
2008-09-16,23.84
2008-09-17,23.07
2008-09-18,23.889999
2008-09-19,25.65
2008-09-22,26.74
2008-09-23,25.549999
2008-09-24,25.719998999999998
2008-09-25,25.559998999999998
2008-09-26,24.290001
2008-09-29,21.41
2008-09-30,23.23
2008-10-01,21.91
2008-10-02,19.84
2008-10-03,19.51
2008-10-06,16.33
2008-10-07,15.29
2008-10-08,15.09
2008-10-09,14.14
2008-10-10,12.47
2008-10-13,15.93
2008-10-14,14.01
2008-10-15,12.38
2008-10-16,13.1
2008-10-17,13.54
2008-10-20,15.31
2008-10-21,14.75
2008-10-22,12.46
2008-10-23,12.79
2008-10-24,12.71
2008-10-27,11.11
2008-10-28,12.59
2008-10-29,15.29
2008-10-30,15.81
2008-10-31,15.99
2008-11-03,15.67
2008-11-04,17.309998999999998
2008-11-05,16.790001
2008-11-06,15.17
2008-11-07,15.95
2008-11-10,16.309998999999998
2008-11-11,14.86
2008-11-12,13.37
2008-11-13,15.22
2008-11-14,14.79
2008-11-17,14.78
2008-11-18,15.31
2008-11-19,14.46
2008-11-20,11.45
2008-11-21,13.16
2008-11-24,15.17
2008-11-25,16.48
2008-11-26,18.15
2008-11-28,19.34
2008-12-01,17.6
2008-12-02,18.85
2008-12-03,17.360001
2008-12-04,15.02
2008-12-05,15.2
2008-12-08,16.66
2008-12-09,16.459999
2008-12-10,17.18
2008-12-11,17.84
2008-12-12,17.16
2008-12-15,17.43
2008-12-16,18.620001000000002
2008-12-17,17.93
2008-12-18,16.98
2008-12-19,16.93
2008-12-22,16.16
2008-12-23,15.73
2008-12-24,15.75
2008-12-26,15.96
2008-12-29,16.790001
2008-12-30,17.07
2008-12-31,17.58
2009-01-02,18.799999
2009-01-05,19.629998999999998
2009-01-06,19.469998999999998
2009-01-07,17.809998999999998
2009-01-08,18.08
2009-01-09,17.4
2009-01-12,16.379998999999998
2009-01-13,16.57
2009-01-14,15.33
2009-01-15,15.56
2009-01-16,15.71
2009-01-20,13.91
2009-01-21,14.05
2009-01-22,13.58
2009-01-23,14.48
2009-01-26,15.04
2009-01-27,14.84
2009-01-28,15.01
2009-01-29,14.84
2009-01-30,14.5
2009-02-02,14.15
2009-02-03,14.39
2009-02-04,14.46
2009-02-05,14.56
2009-02-06,15.03
2009-02-09,15.52
2009-02-10,14.8
2009-02-11,14.21
2009-02-12,13.71
2009-02-13,14.15
2009-02-17,13.05
2009-02-18,12.37
2009-02-19,12.91
2009-02-20,12.58
2009-02-23,11.91
2009-02-24,13.16
2009-02-25,13.27
2009-02-26,14.04
2009-02-27,13.75
2009-03-02,12.34
2009-03-03,12.21
2009-03-04,13.33
2009-03-05,12.48
2009-03-06,12.71
2009-03-09,13.03
2009-03-10,13.84
2009-03-11,13.79
2009-03-12,14.69
2009-03-13,14.25
2009-03-16,14.43
2009-03-17,15.05
2009-03-18,15.28
2009-03-19,16.43
2009-03-20,15.63
2009-03-23,17.360001
2009-03-24,17.190001000000002
2009-03-25,16.67
2009-03-26,17.299999
2009-03-27,17.58
2009-03-30,16.610001
2009-03-31,16.959999
2009-04-01,17.75
2009-04-02,18.68
2009-04-03,19.049999
2009-04-06,18.73
2009-04-07,17.9
2009-04-08,18.879998999999998
2009-04-09,19.549999
2009-04-13,19.58
2009-04-14,19.27
2009-04-15,19.42
2009-04-16,19.959999
2009-04-17,19.940001000000002
2009-04-20,18.15
2009-04-21,18.469998999999998
2009-04-22,18.110001
2009-04-23,19.09
2009-04-24,19.799999
2009-04-27,19.01
2009-04-28,18.639999
2009-04-29,19.26
2009-04-30,19.1
2009-05-01,19.780001000000002
2009-05-04,20.700001
2009-05-05,20.309998999999998
2009-05-06,21.549999
2009-05-07,21.0
2009-05-08,22.15
2009-05-11,21.07
2009-05-12,21.01
2009-05-13,19.41
2009-05-14,19.969998999999998
2009-05-15,19.35
2009-05-18,20.530001000000002
2009-05-19,20.860001
2009-05-20,21.809998999999998
2009-05-21,21.17
2009-05-22,21.950001
2009-05-26,22.67
2009-05-27,22.690001000000002
2009-05-28,24.040001
2009-05-29,24.870001000000002
2009-06-01,25.719998999999998
2009-06-02,25.9
2009-06-03,24.1
2009-06-04,25.32
2009-06-05,24.690001000000002
2009-06-08,24.559998999999998
2009-06-09,24.91
2009-06-10,24.809998999999998
2009-06-11,25.639999
2009-06-12,25.049999
2009-06-15,23.690001000000002
2009-06-16,22.74
2009-06-17,21.950001
2009-06-18,21.620001000000002
2009-06-19,21.34
2009-06-22,19.67
2009-06-23,20.059998999999998
2009-06-24,20.4
2009-06-25,21.530001000000002
2009-06-26,21.26
2009-06-29,21.809998999999998
2009-06-30,21.65
2009-07-01,21.719998999999998
2009-07-02,21.41
2009-07-06,20.09
2009-07-07,19.82
2009-07-08,19.42
2009-07-09,19.82
2009-07-10,19.42
2009-07-13,19.59
2009-07-14,19.9
2009-07-15,20.83
2009-07-16,19.23
2009-07-17,19.719998999999998
2009-07-20,20.26
2009-07-21,20.01
2009-07-22,19.91
2009-07-23,20.530001000000002
2009-07-24,20.82
2009-07-27,20.76
2009-07-28,20.549999
2009-07-29,19.700001
2009-07-30,20.27
2009-07-31,20.809998999999998
2009-08-03,21.959999
2009-08-04,21.049999
2009-08-05,21.299999
2009-08-06,21.120001000000002
2009-08-07,21.42
2009-08-10,21.43
2009-08-11,20.4
2009-08-12,20.83
2009-08-13,21.450001
2009-08-14,21.139999
2009-08-17,19.99
2009-08-18,20.51
2009-08-19,20.690001000000002
2009-08-20,21.120001000000002
2009-08-21,21.379998999999998
2009-08-24,21.4
2009-08-25,20.98
2009-08-26,20.51
2009-08-27,20.24
2009-08-28,20.5
2009-08-31,19.66
2009-09-01,18.9
2009-09-02,18.940001000000002
2009-09-03,19.92
2009-09-04,20.35
2009-09-08,21.43
2009-09-09,21.52
2009-09-10,22.17
2009-09-11,22.309998999999998
2009-09-14,22.66
2009-09-15,23.700001
2009-09-16,24.190001000000002
2009-09-17,24.01
2009-09-18,23.76
2009-09-21,23.219998999999998
2009-09-22,23.91
2009-09-23,23.57
2009-09-24,22.51
2009-09-25,22.540001
2009-09-28,22.76
2009-09-29,22.690001000000002
2009-09-30,22.57
2009-10-01,21.51
2009-10-02,20.74
2009-10-05,21.24
2009-10-06,21.77
2009-10-07,21.719998999999998
2009-10-08,22.92
2009-10-09,23.0
2009-10-12,23.43
2009-10-13,24.17
2009-10-14,25.09
2009-10-15,25.190001000000002
2009-10-16,25.120001000000002
2009-10-19,25.68
2009-10-20,24.57
2009-10-21,24.389999
2009-10-22,23.950001
2009-10-23,23.379998999999998
2009-10-26,22.77
2009-10-27,22.629998999999998
2009-10-28,21.82
2009-10-29,22.74
2009-10-30,21.469998999999998
2009-11-02,21.780001000000002
2009-11-03,22.17
2009-11-04,22.879998999999998
2009-11-05,23.450001
2009-11-06,23.379998999999998
2009-11-09,24.6
2009-11-10,24.75
2009-11-11,24.799999
2009-11-12,24.01
2009-11-13,24.66
2009-11-16,25.360001
2009-11-17,25.57
2009-11-18,25.549999
2009-11-19,24.98
2009-11-20,24.42
2009-11-23,24.6
2009-11-24,24.07
2009-11-25,24.85
2009-11-27,23.76
2009-11-30,23.700001
2009-12-01,24.67
2009-12-02,24.459999
2009-12-03,23.889999
2009-12-04,23.700001
2009-12-07,23.48
2009-12-08,22.77
2009-12-09,22.66
2009-12-10,22.5
2009-12-11,22.17
2009-12-14,22.5
2009-12-15,22.629998999999998
2009-12-16,23.040001
2009-12-17,22.440001000000002
2009-12-18,22.41
2009-12-21,23.15
2009-12-22,23.52
2009-12-23,24.01
2009-12-24,24.23
2009-12-28,24.09
2009-12-29,24.190001000000002
2009-12-30,23.92
2009-12-31,23.93
2010-01-04,24.58
2010-01-05,24.620001000000002
2010-01-06,24.639999
2010-01-07,24.030001000000002
2010-01-08,24.35
2010-01-11,24.129998999999998
2010-01-12,23.219998999999998
2010-01-13,23.860001
2010-01-14,23.4
2010-01-15,23.0
2010-01-19,23.059998999999998
2010-01-20,22.700001
2010-01-21,22.23
2010-01-22,21.18
2010-01-25,21.620001000000002
2010-01-26,21.389999
2010-01-27,21.530001000000002
2010-01-28,21.860001
2010-01-29,21.940001000000002
2010-02-01,22.530001000000002
2010-02-02,23.1
2010-02-03,22.809998999999998
2010-02-04,21.9
2010-02-05,22.02
2010-02-08,21.9
2010-02-09,21.790001
2010-02-10,21.620001000000002
2010-02-11,21.98
2010-02-12,21.790001
2010-02-16,22.280001000000002
2010-02-17,22.110001
2010-02-18,22.549999
2010-02-19,22.959999
2010-02-22,22.58
2010-02-23,21.950001
2010-02-24,22.16
2010-02-25,21.870001000000002
2010-02-26,22.5
2010-03-01,22.84
2010-03-02,22.790001
2010-03-03,23.0
2010-03-04,22.92
2010-03-05,23.370001000000002
2010-03-08,23.379998999999998
2010-03-09,23.23
2010-03-10,23.469998999999998
2010-03-11,23.450001
2010-03-12,23.67
2010-03-15,23.26
2010-03-16,23.459999
2010-03-17,23.83
2010-03-18,23.559998999999998
2010-03-19,24.040001
2010-03-22,23.82
2010-03-23,23.780001000000002
2010-03-24,23.85
2010-03-25,23.9
2010-03-26,23.540001
2010-03-29,24.48
2010-03-30,24.719998999999998
2010-03-31,24.709999
2010-04-01,25.790001
2010-04-05,26.43
2010-04-06,26.27
2010-04-07,25.610001
2010-04-08,25.85
2010-04-09,25.799999
2010-04-12,25.809998999999998
2010-04-13,25.719998999999998
2010-04-14,26.1
2010-04-15,25.870001000000002
2010-04-16,25.440001000000002
2010-04-19,25.620001000000002
2010-04-20,26.27
2010-04-21,26.129998999999998
2010-04-22,26.299999
2010-04-23,26.68
2010-04-26,26.440001000000002
2010-04-27,24.950001
2010-04-28,24.65
2010-04-29,24.4
2010-04-30,24.280001000000002
2010-05-03,24.33
2010-05-04,23.57
2010-05-05,22.969998999999998
2010-05-06,21.719998999999998
2010-05-07,21.75
2010-05-10,22.68
2010-05-11,22.209999
2010-05-12,22.51
2010-05-13,22.25
2010-05-14,21.66
2010-05-17,21.24
2010-05-18,21.41
2010-05-19,21.370001000000002
2010-05-20,20.74
2010-05-21,21.27
2010-05-24,20.860001
2010-05-25,21.08
2010-05-26,20.950001
2010-05-27,22.08
2010-05-28,21.809998999999998
2010-06-01,21.27
2010-06-02,22.23
2010-06-03,22.41
2010-06-04,21.58
2010-06-07,21.15
2010-06-08,21.209999
2010-06-09,21.18
2010-06-10,21.889999
2010-06-11,22.18
2010-06-14,21.950001
2010-06-15,22.49
2010-06-16,22.34
2010-06-17,22.049999
2010-06-18,22.24
2010-06-21,22.139999
2010-06-22,21.75
2010-06-23,21.6
2010-06-24,21.25
2010-06-25,21.32
2010-06-28,21.1
2010-06-29,20.17
2010-06-30,19.67
2010-07-01,19.66
2010-07-02,19.559998999999998
2010-07-06,19.629998999999998
2010-07-07,20.32
2010-07-08,20.65
2010-07-09,20.780001000000002
2010-07-12,20.85
2010-07-13,21.07
2010-07-14,20.709999
2010-07-15,21.440001000000002
2010-07-16,20.059998999999998
2010-07-19,20.18
2010-07-20,20.530001000000002
2010-07-21,20.27
2010-07-22,20.75
2010-07-23,20.799999
2010-07-26,21.059998999999998
2010-07-27,20.82
2010-07-28,20.59
2010-07-29,20.870001000000002
2010-07-30,20.700001
2010-08-02,21.4
2010-08-03,21.18
2010-08-04,21.27
2010-08-05,21.049999
2010-08-06,20.799999
2010-08-09,21.030001000000002
2010-08-10,20.790001
2010-08-11,19.780001000000002
2010-08-12,19.4
2010-08-13,19.16
2010-08-16,18.940001000000002
2010-08-17,19.52
2010-08-18,19.440001000000002
2010-08-19,19.1
2010-08-20,18.9
2010-08-23,18.75
2010-08-24,17.809998999999998
2010-08-25,17.92
2010-08-26,18.190001000000002
2010-08-27,18.860001
2010-08-30,18.940001000000002
2010-08-31,18.51
2010-09-01,19.35
2010-09-02,19.6
2010-09-03,19.83
2010-09-07,19.25
2010-09-08,19.280001000000002
2010-09-09,19.51
2010-09-10,19.629998999999998
2010-09-13,20.1
2010-09-14,19.93
2010-09-15,20.049999
2010-09-16,20.09
2010-09-17,19.780001000000002
2010-09-20,19.959999
2010-09-21,19.92
2010-09-22,19.299999
2010-09-23,18.780001000000002
2010-09-24,19.379998999999998
2010-09-27,20.059998999999998
2010-09-28,20.040001
2010-09-29,20.01
2010-09-30,20.1
2010-10-01,20.27
2010-10-04,20.33
2010-10-05,20.85
2010-10-06,21.129998999999998
2010-10-07,20.799999
2010-10-08,21.129998999999998
2010-10-11,21.209999
2010-10-12,21.17
2010-10-13,22.32
2010-10-14,22.049999
2010-10-15,22.120001000000002
2010-10-18,22.290001
2010-10-19,21.309998999999998
2010-10-20,21.620001000000002
2010-10-21,21.68
2010-10-22,21.700001
2010-10-25,21.84
2010-10-26,21.450001
2010-10-27,21.0
2010-10-28,20.91
2010-10-29,21.290001
2010-11-01,21.08
2010-11-02,21.280001000000002
2010-11-03,20.75
2010-11-04,21.59
2010-11-05,21.73
2010-11-08,21.77
2010-11-09,21.610001
2010-11-10,21.540001
2010-11-11,21.6
2010-11-12,22.09
2010-11-15,22.200001
2010-11-16,21.049999
2010-11-17,20.98
2010-11-18,21.309998999999998
2010-11-19,21.66
2010-11-22,21.4
2010-11-23,20.879998999999998
2010-11-24,20.98
2010-11-26,21.07
2010-11-29,20.9
2010-11-30,20.92
2010-12-01,21.290001
2010-12-02,21.889999
2010-12-03,22.049999
2010-12-06,22.219998999999998
2010-12-07,22.34
2010-12-08,21.790001
2010-12-09,21.809998999999998
2010-12-10,21.76
2010-12-13,22.139999
2010-12-14,22.290001
2010-12-15,21.91
2010-12-16,21.42
2010-12-17,20.969998999999998
2010-12-20,20.99
2010-12-21,21.5
2010-12-22,21.98
2010-12-23,22.08
2010-12-27,21.93
2010-12-28,22.110001
2010-12-29,22.67
2010-12-30,22.92
2010-12-31,22.9
2011-01-03,23.139999
2011-01-04,22.73
2011-01-05,22.82
2011-01-06,22.190001000000002
2011-01-07,22.09
2011-01-10,21.91
2011-01-11,23.290001
2011-01-12,24.379998999999998
2011-01-13,24.120001000000002
2011-01-14,24.280001000000002
2011-01-18,24.35
2011-01-19,24.42
2011-01-20,24.26
2011-01-21,25.040001
2011-01-24,25.040001
2011-01-25,24.379998999999998
2011-01-26,24.66
2011-01-27,23.9
2011-01-28,24.26
2011-01-31,25.15
2011-02-01,25.059998999999998
2011-02-02,24.719998999999998
2011-02-03,24.42
2011-02-04,24.23
2011-02-07,24.360001
2011-02-08,24.07
2011-02-09,23.99
2011-02-10,23.030001000000002
2011-02-11,22.540001
2011-02-14,23.1
2011-02-15,22.92
2011-02-16,24.26
2011-02-17,25.08
2011-02-18,25.51
2011-02-22,24.870001000000002
2011-02-23,25.85
2011-02-24,25.77
2011-02-25,26.34
2011-02-28,27.309998999999998
2011-03-01,27.049999
2011-03-02,27.33
2011-03-03,26.969998999999998
2011-03-04,27.35
2011-03-07,27.02
2011-03-08,26.26
2011-03-09,26.360001
2011-03-10,25.219998999999998
2011-03-11,25.73
2011-03-14,26.08
2011-03-15,25.52
2011-03-16,24.969998999999998
2011-03-17,26.02
2011-03-18,26.280001000000002
2011-03-21,27.4
2011-03-22,26.780001000000002
2011-03-23,24.66
2011-03-24,24.5
2011-03-25,24.809998999999998
2011-03-28,24.190001000000002
2011-03-29,24.6
2011-03-30,24.98
2011-03-31,24.92
2011-04-01,25.129998999999998
2011-04-04,25.34
2011-04-05,25.08
2011-04-06,24.889999
2011-04-07,24.83
2011-04-08,24.940001000000002
2011-04-11,24.48
2011-04-12,23.549999
2011-04-13,23.629998999999998
2011-04-14,23.360001
2011-04-15,23.209999
2011-04-18,23.040001
2011-04-19,22.799999
2011-04-20,23.219998999999998
2011-04-21,24.24
2011-04-25,24.35
2011-04-26,24.73
2011-04-27,25.219998999999998
2011-04-28,25.99
2011-04-29,26.43
2011-05-02,26.709999
2011-05-03,26.17
2011-05-04,25.85
2011-05-05,24.57
2011-05-06,24.530001000000002
2011-05-09,24.030001000000002
2011-05-10,23.93
2011-05-11,23.17
2011-05-12,23.049999
2011-05-13,22.4
2011-05-16,22.18
2011-05-17,22.18
2011-05-18,22.889999
2011-05-19,22.76
2011-05-20,22.889999
2011-05-23,22.09
2011-05-24,22.25
2011-05-25,22.309998999999998
2011-05-26,22.27
2011-05-27,22.889999
2011-05-31,23.1
2011-06-01,22.379998999999998
2011-06-02,22.65
2011-06-03,22.42
2011-06-06,21.709999
2011-06-07,21.41
2011-06-08,21.27
2011-06-09,21.540001
2011-06-10,20.85
2011-06-13,20.530001000000002
2011-06-14,21.18
2011-06-15,20.91
2011-06-16,20.950001
2011-06-17,20.74
2011-06-20,20.66
2011-06-21,21.33
2011-06-22,20.879998999999998
2011-06-23,20.309998999999998
2011-06-24,19.75
2011-06-27,20.08
2011-06-28,21.049999
2011-06-29,21.74
2011-06-30,22.5
2011-07-01,22.870001000000002
2011-07-05,23.290001
2011-07-06,22.93
2011-07-07,23.040001
2011-07-08,22.83
2011-07-11,21.99
2011-07-12,22.030001000000002
2011-07-13,22.059998999999998
2011-07-14,22.75
2011-07-15,23.879998999999998
2011-07-18,23.67
2011-07-19,23.969998999999998
2011-07-20,24.52
2011-07-21,24.75
2011-07-22,24.75
2011-07-25,24.48
2011-07-26,24.23
2011-07-27,23.719998999999998
2011-07-28,23.370001000000002
2011-07-29,23.299999
2011-08-01,23.190001000000002
2011-08-02,22.74
2011-08-03,22.620001000000002
2011-08-04,20.530001000000002
2011-08-05,20.360001
2011-08-08,18.6
2011-08-09,19.68
2011-08-10,19.26
2011-08-11,20.469998999999998
2011-08-12,20.469998999999998
2011-08-15,21.01
2011-08-16,20.67
2011-08-17,20.82
2011-08-18,19.84
2011-08-19,19.99
2011-08-22,19.99
2011-08-23,20.540001
2011-08-24,20.73
2011-08-25,19.85
2011-08-26,20.299999
2011-08-29,21.120001000000002
2011-08-30,21.209999
2011-08-31,21.35
2011-09-01,21.120001000000002
2011-09-02,20.379998999999998
2011-09-06,20.26
2011-09-07,20.879998999999998
2011-09-08,20.690001000000002
2011-09-09,19.5
2011-09-12,19.190001000000002
2011-09-13,19.01
2011-09-14,19.02
2011-09-15,19.42
2011-09-16,19.219998999999998
2011-09-19,18.889999
2011-09-20,18.299999
2011-09-21,17.190001000000002
2011-09-22,15.97
2011-09-23,15.63
2011-09-26,16.280001000000002
2011-09-27,16.940001000000002
2011-09-28,15.86
2011-09-29,15.91
2011-09-30,15.49
2011-10-03,14.77
2011-10-04,15.17
2011-10-05,15.97
2011-10-06,15.85
2011-10-07,15.71
2011-10-10,16.190001000000002
2011-10-11,16.059998999999998
2011-10-12,16.290001
2011-10-13,16.17
2011-10-14,16.889999
2011-10-17,16.059998999999998
2011-10-18,16.719998999999998
2011-10-19,16.5
2011-10-20,16.24
2011-10-21,16.49
2011-10-24,16.889999
2011-10-25,16.379998999999998
2011-10-26,16.65
2011-10-27,16.790001
2011-10-28,16.889999
2011-10-31,16.98
2011-11-01,16.1
2011-11-02,16.799999
2011-11-03,17.639999
2011-11-04,17.309998999999998
2011-11-07,17.59
2011-11-08,17.65
2011-11-09,16.66
2011-11-10,16.700001
2011-11-11,17.059998999999998
2011-11-14,16.67
2011-11-15,16.4
2011-11-16,16.540001
2011-11-17,15.61
2011-11-18,15.38
2011-11-21,15.19
2011-11-22,14.7
2011-11-23,14.82
2011-11-25,14.33
2011-11-28,14.77
2011-11-29,15.46
2011-11-30,16.57
2011-12-01,15.89
2011-12-02,15.77
2011-12-05,15.73
2011-12-06,15.74
2011-12-07,15.52
2011-12-08,14.62
2011-12-09,14.71
2011-12-12,14.71
2011-12-13,14.4
2011-12-14,14.1
2011-12-15,14.48
2011-12-16,14.67
2011-12-19,14.46
2011-12-20,14.82
2011-12-21,15.52
2011-12-22,15.7
2011-12-23,15.63
2011-12-27,15.65
2011-12-28,15.5
2011-12-29,15.28
2011-12-30,15.91
2012-01-03,16.559998999999998
2012-01-04,16.83
2012-01-05,16.700001
2012-01-06,16.809998999999998
2012-01-09,16.700001
2012-01-10,18.09
2012-01-11,17.74
2012-01-12,17.860001
2012-01-13,17.65
2012-01-17,18.030001000000002
2012-01-18,18.049999
2012-01-19,17.860001
2012-01-20,17.59
2012-01-23,18.24
2012-01-24,17.9
2012-01-25,18.34
2012-01-26,18.389999
2012-01-27,18.370001000000002
2012-01-30,18.219998999999998
2012-01-31,17.92
2012-02-01,17.690001000000002
2012-02-02,17.49
2012-02-03,18.040001
2012-02-06,18.120001000000002
2012-02-07,18.219998999999998
2012-02-08,18.57
2012-02-09,18.82
2012-02-10,18.4
2012-02-13,18.82
2012-02-14,18.700001
2012-02-15,18.91
2012-02-16,19.76
2012-02-17,20.25
2012-02-21,20.57
2012-02-22,20.620001000000002
2012-02-23,20.9
2012-02-24,21.16
2012-02-27,20.549999
2012-02-28,20.540001
2012-02-29,20.379998999999998
2012-03-01,20.91
2012-03-02,20.440001000000002
2012-03-05,20.07
2012-03-06,19.25
2012-03-07,19.58
2012-03-08,19.75
2012-03-09,20.07
2012-03-12,19.879998999999998
2012-03-13,20.1
2012-03-14,19.389999
2012-03-15,19.6
2012-03-16,19.34
2012-03-19,19.639999
2012-03-20,19.200001
2012-03-21,19.18
2012-03-22,18.719998999999998
2012-03-23,18.700001
2012-03-26,18.73
2012-03-27,18.18
2012-03-28,17.799999
2012-03-29,18.040001
2012-03-30,18.35
2012-04-02,18.870001000000002
2012-04-03,18.27
2012-04-04,17.59
2012-04-05,17.74
2012-04-09,17.6
2012-04-10,16.969998999999998
2012-04-11,17.559998999999998
2012-04-12,18.389999
2012-04-13,18.370001000000002
2012-04-16,18.450001
2012-04-17,19.049999
2012-04-18,19.040001
2012-04-19,19.08
2012-04-20,19.18
2012-04-23,19.280001000000002
2012-04-24,19.219998999999998
2012-04-25,19.41
2012-04-26,19.370001000000002
2012-04-27,19.4
2012-04-30,19.35
2012-05-01,19.24
2012-05-02,18.93
2012-05-03,18.290001
2012-05-04,17.85
2012-05-07,17.370001000000002
2012-05-08,16.799999
2012-05-09,16.809998999999998
2012-05-10,17.219998999999998
2012-05-11,17.08
2012-05-14,16.450001
2012-05-15,15.94
2012-05-16,15.84
2012-05-17,15.83
2012-05-18,15.8
2012-05-21,16.290001
2012-05-22,16.0
2012-05-23,15.99
2012-05-24,15.99
2012-05-25,16.17
2012-05-29,16.34
2012-05-30,15.74
2012-05-31,15.63
2012-06-01,15.34
2012-06-04,15.35
2012-06-05,15.64
2012-06-06,16.27
2012-06-07,16.26
2012-06-08,15.99
2012-06-11,15.88
2012-06-12,16.129998999999998
2012-06-13,15.91
2012-06-14,16.389999
2012-06-15,16.42
2012-06-18,16.139999
2012-06-19,16.440001000000002
2012-06-20,16.290001
2012-06-21,15.76
2012-06-22,15.83
2012-06-25,15.35
2012-06-26,16.01
2012-06-27,16.120001000000002
2012-06-28,16.59
2012-06-29,16.889999
2012-07-02,17.01
2012-07-03,17.809998999999998
2012-07-05,17.24
2012-07-06,16.85
2012-07-09,16.459999
2012-07-10,16.0
2012-07-11,16.389999
2012-07-12,15.89
2012-07-13,16.26
2012-07-16,16.57
2012-07-17,16.93
2012-07-18,17.27
2012-07-19,17.280001000000002
2012-07-20,17.059998999999998
2012-07-23,25.9
2012-07-24,26.0
2012-07-25,25.75
2012-07-26,25.629998999999998
2012-07-27,25.809998999999998
2012-07-30,25.58
2012-07-31,25.4
2012-08-01,25.25
2012-08-02,25.26
2012-08-03,25.59
2012-08-06,25.66
2012-08-07,25.77
2012-08-08,25.719998999999998
2012-08-09,25.549999
2012-08-10,25.639999
2012-08-13,25.59
2012-08-14,25.65
2012-08-15,25.66
2012-08-16,25.73
