Date,GPN
2019-07-12,164.220001
2019-07-15,165.940002
2019-07-16,164.729996
2019-07-17,165.100006
2019-07-18,167.320007
2019-07-19,164.729996
2019-07-22,163.21000700000002
2019-07-23,164.690002
2019-07-24,161.889999
2019-07-25,165.330002
2019-07-26,169.639999
2019-07-29,171.449997
2019-07-30,167.360001
2019-07-31,167.919998
2019-08-01,164.899994
2019-08-02,161.479996
2019-08-05,153.580002
2019-08-06,154.41000400000001
2019-08-07,157.869995
2019-08-08,160.380005
2019-08-09,160.070007
2019-08-12,156.139999
2019-08-13,158.78999299999998
2019-08-14,153.949997
2019-08-15,156.330002
2019-08-16,157.75
2019-08-19,159.479996
2019-08-20,161.16000400000001
2019-08-21,162.58999599999999
2019-08-22,162.270004
2019-08-23,158.009995
2019-08-26,160.020004
2019-08-27,162.220001
2019-08-28,163.429993
2019-08-29,165.600006
2019-08-30,165.979996
2019-09-03,167.25
2019-09-04,169.850006
2019-09-05,174.83999599999999
2019-09-06,174.369995
2019-09-09,170.800003
2019-09-10,165.259995
2019-09-11,165.649994
2019-09-12,168.029999
2019-09-13,167.520004
2019-09-16,166.080002
2019-09-17,163.740005
2019-09-18,164.350006
2019-09-19,162.679993
2019-09-20,161.619995
2019-09-23,159.66000400000001
2019-09-24,160.580002
2019-09-25,160.58999599999999
2019-09-26,160.020004
2019-09-27,156.83999599999999
2019-09-30,159.0
2019-10-01,158.119995
2019-10-02,156.770004
2019-10-03,158.559998
2019-10-04,160.83999599999999
2019-10-07,160.199997
2019-10-08,157.520004
2019-10-09,161.08999599999999
2019-10-10,161.139999
2019-10-11,162.919998
2019-10-14,164.139999
2019-10-15,164.860001
2019-10-16,164.770004
2019-10-17,163.240005
2019-10-18,160.130005
2019-10-21,161.350006
2019-10-22,155.130005
2019-10-23,156.270004
2019-10-24,161.240005
2019-10-25,161.33999599999999
2019-10-28,162.199997
2019-10-29,163.199997
2019-10-30,165.53999299999998
2019-10-31,169.179993
2019-11-01,172.350006
2019-11-04,169.270004
2019-11-05,166.529999
2019-11-06,167.059998
2019-11-07,168.990005
2019-11-08,170.259995
2019-11-11,171.990005
2019-11-12,171.860001
2019-11-13,173.580002
2019-11-14,177.5
2019-11-15,179.229996
2019-11-18,179.630005
2019-11-19,181.720001
2019-11-20,180.509995
2019-11-21,178.389999
2019-11-22,178.649994
2019-11-25,179.649994
2019-11-26,180.520004
2019-11-27,181.059998
2019-11-29,181.100006
2019-12-02,178.070007
2019-12-03,177.419998
2019-12-04,175.970001
2019-12-05,176.919998
2019-12-06,176.66000400000001
2019-12-09,175.179993
2019-12-10,173.979996
2019-12-11,174.990005
2019-12-12,175.070007
2019-12-13,178.929993
2019-12-16,179.300003
2019-12-17,180.470001
2019-12-18,181.270004
2019-12-19,183.389999
2019-12-20,183.449997
2019-12-23,182.259995
2019-12-24,182.83999599999999
2019-12-26,183.490005
2019-12-27,182.889999
2019-12-30,181.350006
2019-12-31,182.559998
2020-01-02,185.669998
2020-01-03,184.399994
2020-01-06,187.970001
2020-01-07,187.369995
2020-01-08,188.860001
2020-01-09,191.369995
2020-01-10,190.440002
2020-01-13,193.300003
2020-01-14,191.309998
2020-01-15,194.380005
2020-01-16,195.949997
2020-01-17,198.619995
2020-01-21,198.78999299999998
2020-01-22,200.059998
2020-01-23,199.779999
2020-01-24,198.770004
2020-01-27,195.5
2020-01-28,198.029999
2020-01-29,199.270004
2020-01-30,200.03999299999998
2020-01-31,195.449997
2020-02-03,198.059998
2020-02-04,202.940002
2020-02-05,200.649994
2020-02-06,201.669998
2020-02-07,200.78999299999998
2020-02-10,204.639999
2020-02-11,203.179993
2020-02-12,201.649994
2020-02-13,202.729996
2020-02-14,206.369995
2020-02-18,207.070007
2020-02-19,206.979996
2020-02-20,208.470001
2020-02-21,204.389999
2020-02-24,200.419998
2020-02-25,191.199997
2020-02-26,189.649994
2020-02-27,183.75
2020-02-28,183.970001
2020-03-02,192.389999
2020-03-03,187.580002
2020-03-04,193.919998
2020-03-05,185.729996
2020-03-06,179.559998
2020-03-09,164.75
2020-03-10,181.770004
2020-03-11,172.149994
2020-03-12,157.110001
2020-03-13,172.990005
2020-03-16,139.830002
2020-03-17,147.809998
2020-03-18,134.559998
2020-03-19,130.520004
2020-03-20,119.0
2020-03-23,116.07
2020-03-24,141.229996
2020-03-25,146.699997
2020-03-26,152.869995
2020-03-27,144.96000700000002
2020-03-30,151.229996
2020-03-31,144.229996
2020-04-01,133.110001
2020-04-02,130.690002
2020-04-03,126.300003
2020-04-06,143.740005
2020-04-07,141.070007
2020-04-08,149.28999299999998
2020-04-09,151.029999
2020-04-13,143.66000400000001
2020-04-14,146.28999299999998
2020-04-15,140.779999
2020-04-16,141.0
2020-04-17,154.880005
2020-04-20,148.21000700000002
2020-04-21,141.28999299999998
2020-04-22,147.619995
2020-04-23,147.259995
2020-04-24,153.009995
2020-04-27,158.830002
2020-04-28,162.869995
2020-04-29,169.820007
2020-04-30,166.020004
2020-05-01,161.639999
2020-05-04,162.41000400000001
2020-05-05,166.949997
2020-05-06,170.100006
2020-05-07,174.759995
2020-05-08,175.03999299999998
