Date,HLX
2016-08-05,8.25
2016-08-08,8.44
2016-08-09,8.31
2016-08-10,8.21
2016-08-11,8.39
2016-08-12,7.82
2016-08-15,8.08
2016-08-16,8.06
2016-08-17,8.01
2016-08-18,8.44
2016-08-19,8.33
2016-08-22,8.0
2016-08-23,8.13
2016-08-24,7.47
2016-08-25,7.6
2016-08-26,7.49
2016-08-29,7.6
2016-08-30,7.8
2016-08-31,7.5
2016-09-01,7.5
2016-09-02,7.52
2016-09-06,7.61
2016-09-07,7.49
2016-09-08,7.69
2016-09-09,7.02
2016-09-12,7.23
2016-09-13,6.87
2016-09-14,6.8
2016-09-15,6.87
2016-09-16,6.93
2016-09-19,7.06
2016-09-20,6.99
2016-09-21,7.37
2016-09-22,7.43
2016-09-23,7.22
2016-09-26,7.4
2016-09-27,7.13
2016-09-28,7.75
2016-09-29,7.95
2016-09-30,8.13
2016-10-03,8.6
2016-10-04,8.28
2016-10-05,8.85
2016-10-06,8.98
2016-10-07,9.16
2016-10-10,9.59
2016-10-11,9.35
2016-10-12,9.33
2016-10-13,9.27
2016-10-14,9.46
2016-10-17,9.42
2016-10-18,9.53
2016-10-19,9.76
2016-10-20,9.92
2016-10-21,10.07
2016-10-24,10.08
2016-10-25,9.82
2016-10-26,9.75
2016-10-27,9.77
2016-10-28,9.0
2016-10-31,8.72
2016-11-01,8.61
2016-11-02,8.37
2016-11-03,8.59
2016-11-04,8.44
2016-11-07,8.86
2016-11-08,8.87
2016-11-09,9.09
2016-11-10,9.32
2016-11-11,9.46
2016-11-14,9.68
2016-11-15,9.82
2016-11-16,9.87
2016-11-17,9.73
2016-11-18,9.88
2016-11-21,9.95
2016-11-22,9.84
2016-11-23,10.23
2016-11-25,10.0
2016-11-28,9.49
2016-11-29,9.15
2016-11-30,10.45
2016-12-01,11.09
2016-12-02,11.21
2016-12-05,11.54
2016-12-06,11.71
2016-12-07,11.13
2016-12-08,10.52
2016-12-09,10.7
2016-12-12,10.27
2016-12-13,10.31
2016-12-14,10.16
2016-12-15,10.44
2016-12-16,9.96
2016-12-19,10.01
2016-12-20,10.1
2016-12-21,9.55
2016-12-22,9.27
2016-12-23,9.33
2016-12-27,9.41
2016-12-28,9.03
2016-12-29,8.67
2016-12-30,8.82
2017-01-03,9.36
2017-01-04,9.69
2017-01-05,9.3
2017-01-06,9.52
2017-01-09,9.34
2017-01-10,8.72
2017-01-11,8.66
2017-01-12,8.53
2017-01-13,8.48
2017-01-17,8.56
2017-01-18,8.5
2017-01-19,8.54
2017-01-20,8.58
2017-01-23,8.25
2017-01-24,8.02
2017-01-25,8.39
2017-01-26,8.64
2017-01-27,8.4
2017-01-30,8.19
2017-01-31,8.48
2017-02-01,8.24
2017-02-02,8.04
2017-02-03,8.26
2017-02-06,8.05
2017-02-07,7.66
2017-02-08,7.5
2017-02-09,7.62
2017-02-10,7.64
2017-02-13,7.49
2017-02-14,8.2
2017-02-15,7.97
2017-02-16,7.73
2017-02-17,7.41
2017-02-21,8.5
2017-02-22,8.28
2017-02-23,8.37
2017-02-24,8.09
2017-02-27,8.61
2017-02-28,8.26
2017-03-01,8.58
2017-03-02,8.19
2017-03-03,8.01
2017-03-06,7.89
2017-03-07,7.58
2017-03-08,7.39
2017-03-09,7.26
2017-03-10,7.61
2017-03-13,7.56
2017-03-14,7.23
2017-03-15,7.58
2017-03-16,7.4
2017-03-17,7.36
2017-03-20,7.47
2017-03-21,7.17
2017-03-22,7.11
2017-03-23,7.13
2017-03-24,7.04
2017-03-27,6.94
2017-03-28,7.29
2017-03-29,7.56
2017-03-30,7.54
2017-03-31,7.77
2017-04-03,7.62
2017-04-04,7.76
2017-04-05,7.53
2017-04-06,7.79
2017-04-07,7.54
2017-04-10,7.83
2017-04-11,7.87
2017-04-12,7.49
2017-04-13,7.32
2017-04-17,7.58
2017-04-18,7.67
2017-04-19,7.29
2017-04-20,7.28
2017-04-21,7.09
2017-04-24,6.06
2017-04-25,6.24
2017-04-26,6.26
2017-04-27,6.14
2017-04-28,6.12
2017-05-01,6.25
2017-05-02,6.08
2017-05-03,6.06
2017-05-04,5.68
2017-05-05,5.83
2017-05-08,5.87
2017-05-09,5.86
2017-05-10,6.08
2017-05-11,6.0
2017-05-12,5.69
2017-05-15,5.94
2017-05-16,5.91
2017-05-17,5.83
2017-05-18,5.65
2017-05-19,5.93
2017-05-22,5.87
2017-05-23,5.83
2017-05-24,5.69
2017-05-25,5.24
2017-05-26,5.17
2017-05-30,5.07
2017-05-31,4.98
2017-06-01,5.11
2017-06-02,4.9
2017-06-05,5.5
2017-06-06,5.75
2017-06-07,5.54
2017-06-08,5.42
2017-06-09,5.4
2017-06-12,5.68
2017-06-13,5.83
2017-06-14,5.46
2017-06-15,5.28
2017-06-16,5.4
2017-06-19,5.4
2017-06-20,5.28
2017-06-21,4.98
2017-06-22,5.07
2017-06-23,5.13
2017-06-26,5.16
2017-06-27,5.12
2017-06-28,5.35
2017-06-29,5.53
2017-06-30,5.64
2017-07-03,5.76
2017-07-05,5.44
2017-07-06,5.32
2017-07-07,5.17
2017-07-10,5.42
2017-07-11,5.42
2017-07-12,5.39
2017-07-13,5.54
2017-07-14,5.7
2017-07-17,5.71
2017-07-18,5.71
2017-07-19,6.14
2017-07-20,5.98
2017-07-21,5.69
2017-07-24,5.91
2017-07-25,6.09
2017-07-26,6.04
2017-07-27,6.34
2017-07-28,6.42
2017-07-31,6.54
2017-08-01,6.44
2017-08-02,6.31
2017-08-03,6.14
2017-08-04,6.26
2017-08-07,6.03
2017-08-08,6.0
2017-08-09,5.94
2017-08-10,5.85
2017-08-11,5.84
2017-08-14,5.87
2017-08-15,5.77
2017-08-16,5.66
2017-08-17,5.74
2017-08-18,5.91
2017-08-21,5.93
2017-08-22,6.08
2017-08-23,6.14
2017-08-24,6.1
2017-08-25,6.45
2017-08-28,6.3
2017-08-29,6.29
2017-08-30,6.28
2017-08-31,6.27
2017-09-01,6.46
2017-09-05,6.68
2017-09-06,6.8
2017-09-07,6.78
2017-09-08,6.44
2017-09-11,6.63
2017-09-12,7.02
2017-09-13,7.31
2017-09-14,7.35
2017-09-15,7.36
2017-09-18,7.39
2017-09-19,7.41
2017-09-20,7.72
2017-09-21,7.54
2017-09-22,7.46
2017-09-25,7.53
2017-09-26,7.52
2017-09-27,7.22
2017-09-28,7.37
2017-09-29,7.39
2017-10-02,7.01
2017-10-03,7.08
2017-10-04,6.87
2017-10-05,6.91
2017-10-06,6.63
2017-10-09,7.31
2017-10-10,7.64
2017-10-11,7.85
2017-10-12,7.77
2017-10-13,7.86
2017-10-16,7.88
2017-10-17,7.82
2017-10-18,7.9
2017-10-19,7.89
2017-10-20,7.76
2017-10-23,7.11
2017-10-24,7.04
2017-10-25,6.94
2017-10-26,6.97
2017-10-27,6.98
2017-10-30,6.73
2017-10-31,6.82
2017-11-01,6.91
2017-11-02,7.01
2017-11-03,7.15
2017-11-06,7.5
2017-11-07,7.36
2017-11-08,7.32
2017-11-09,7.46
2017-11-10,7.25
2017-11-13,6.87
2017-11-14,6.5
2017-11-15,6.36
2017-11-16,6.36
2017-11-17,6.74
2017-11-20,6.79
2017-11-21,6.85
2017-11-22,6.98
2017-11-24,6.91
2017-11-27,6.81
2017-11-28,6.76
2017-11-29,6.71
2017-11-30,6.65
2017-12-01,6.92
2017-12-04,6.79
2017-12-05,6.65
2017-12-06,6.37
2017-12-07,6.35
2017-12-08,6.5
2017-12-11,6.71
2017-12-12,6.84
2017-12-13,6.68
2017-12-14,6.75
2017-12-15,6.63
2017-12-18,6.85
2017-12-19,6.87
2017-12-20,7.18
2017-12-21,7.64
2017-12-22,7.58
2017-12-26,7.66
2017-12-27,7.55
2017-12-28,7.54
2017-12-29,7.54
2018-01-02,7.64
2018-01-03,8.0
2018-01-04,8.18
2018-01-05,8.12
2018-01-08,8.29
2018-01-09,8.19
2018-01-10,8.15
2018-01-11,8.34
2018-01-12,8.68
2018-01-16,8.22
2018-01-17,8.28
2018-01-18,8.03
2018-01-19,8.14
2018-01-22,8.28
2018-01-23,8.4
2018-01-24,8.27
2018-01-25,8.13
2018-01-26,8.08
2018-01-29,7.8
2018-01-30,7.65
2018-01-31,7.53
2018-02-01,7.55
2018-02-02,7.44
2018-02-05,7.07
2018-02-06,7.22
2018-02-07,6.98
2018-02-08,6.67
2018-02-09,6.6
2018-02-12,6.82
2018-02-13,6.83
2018-02-14,6.96
2018-02-15,6.96
2018-02-16,6.96
2018-02-20,6.45
2018-02-21,6.3
2018-02-22,6.48
2018-02-23,6.6
2018-02-26,6.6
2018-02-27,6.36
2018-02-28,5.96
2018-03-01,5.98
2018-03-02,6.09
2018-03-05,6.3
2018-03-06,6.25
2018-03-07,6.18
2018-03-08,6.23
2018-03-09,6.45
2018-03-12,6.52
2018-03-13,6.53
2018-03-14,6.05
2018-03-15,6.02
2018-03-16,6.14
2018-03-19,5.95
2018-03-20,5.96
2018-03-21,6.28
2018-03-22,6.07
2018-03-23,5.99
2018-03-26,6.03
2018-03-27,5.82
2018-03-28,5.73
2018-03-29,5.79
2018-04-02,5.52
2018-04-03,5.59
2018-04-04,5.86
2018-04-05,6.09
2018-04-06,5.91
2018-04-09,5.71
2018-04-10,6.1
2018-04-11,6.38
2018-04-12,6.39
2018-04-13,6.33
2018-04-16,6.27
2018-04-17,6.24
2018-04-18,6.49
2018-04-19,6.48
2018-04-20,6.49
2018-04-23,6.25
2018-04-24,7.05
2018-04-25,7.58
2018-04-26,7.92
2018-04-27,7.86
2018-04-30,7.72
2018-05-01,7.54
2018-05-02,7.78
2018-05-03,7.54
2018-05-04,7.65
2018-05-07,7.69
2018-05-08,7.77
2018-05-09,8.08
2018-05-10,8.09
2018-05-11,8.0
2018-05-14,7.96
2018-05-15,8.0
2018-05-16,8.07
2018-05-17,8.3
2018-05-18,8.4
2018-05-21,8.21
2018-05-22,8.05
2018-05-23,7.8
2018-05-24,7.75
2018-05-25,7.55
2018-05-29,7.48
2018-05-30,7.7
2018-05-31,7.6
2018-06-01,7.62
2018-06-04,7.39
2018-06-05,7.59
2018-06-06,7.64
2018-06-07,8.13
2018-06-08,7.81
2018-06-11,7.66
2018-06-12,7.65
2018-06-13,7.56
2018-06-14,7.42
2018-06-15,7.18
2018-06-18,7.33
2018-06-19,7.4
2018-06-20,7.42
2018-06-21,7.16
2018-06-22,7.63
2018-06-25,7.52
2018-06-26,7.65
2018-06-27,8.26
2018-06-28,8.45
2018-06-29,8.33
2018-07-02,8.1
2018-07-03,8.06
2018-07-05,7.97
2018-07-06,8.01
2018-07-09,8.38
2018-07-10,8.57
2018-07-11,8.44
2018-07-12,8.41
2018-07-13,8.53
2018-07-16,8.56
2018-07-17,8.65
2018-07-18,8.63
2018-07-19,8.61
2018-07-20,8.71
2018-07-23,8.75
2018-07-24,8.99
2018-07-25,9.26
2018-07-26,9.85
2018-07-27,9.94
2018-07-30,10.27
2018-07-31,10.01
2018-08-01,9.99
2018-08-02,9.49
2018-08-03,9.29
2018-08-06,9.36
2018-08-07,9.29
2018-08-08,9.29
2018-08-09,9.34
2018-08-10,9.43
2018-08-13,9.06
2018-08-14,9.22
2018-08-15,8.86
2018-08-16,8.92
2018-08-17,8.94
2018-08-20,8.97
2018-08-21,9.06
2018-08-22,9.16
2018-08-23,9.12
2018-08-24,9.21
2018-08-27,9.19
2018-08-28,9.02
2018-08-29,9.29
2018-08-30,9.19
2018-08-31,9.36
2018-09-04,9.53
2018-09-05,9.29
2018-09-06,8.82
2018-09-07,8.87
2018-09-10,9.1
2018-09-11,9.1
2018-09-12,9.15
2018-09-13,8.89
2018-09-14,9.01
2018-09-17,9.08
2018-09-18,9.3
2018-09-19,9.6
2018-09-20,9.79
2018-09-21,9.74
2018-09-24,9.73
2018-09-25,9.61
2018-09-26,9.49
2018-09-27,9.55
2018-09-28,9.88
2018-10-01,9.88
2018-10-02,9.92
2018-10-03,10.12
2018-10-04,10.1
2018-10-05,10.21
2018-10-08,10.31
2018-10-09,10.78
2018-10-10,10.18
2018-10-11,9.84
2018-10-12,10.02
2018-10-15,10.36
2018-10-16,10.53
2018-10-17,10.45
2018-10-18,10.18
2018-10-19,10.26
2018-10-22,10.26
2018-10-23,9.9
2018-10-24,8.95
2018-10-25,8.51
2018-10-26,8.44
2018-10-29,8.17
2018-10-30,8.4
2018-10-31,8.52
2018-11-01,8.46
2018-11-02,8.25
2018-11-05,8.33
2018-11-06,8.23
2018-11-07,8.5
2018-11-08,8.18
2018-11-09,8.19
2018-11-12,7.66
2018-11-13,7.35
2018-11-14,7.4
2018-11-15,7.58
2018-11-16,7.77
2018-11-19,7.92
2018-11-20,7.64
2018-11-21,7.81
2018-11-23,7.39
2018-11-26,7.83
2018-11-27,7.93
2018-11-28,8.13
2018-11-29,8.18
2018-11-30,8.2
2018-12-03,8.52
2018-12-04,8.35
2018-12-06,7.39
2018-12-07,7.23
2018-12-10,6.87
2018-12-11,6.82
2018-12-12,7.09
2018-12-13,6.64
2018-12-14,6.51
2018-12-17,6.19
2018-12-18,6.25
2018-12-19,6.01
2018-12-20,5.78
2018-12-21,5.45
2018-12-24,5.21
2018-12-26,5.44
2018-12-27,5.49
2018-12-28,5.44
2018-12-31,5.41
2019-01-02,5.71
2019-01-03,5.7
2019-01-04,6.14
2019-01-07,6.54
2019-01-08,6.66
2019-01-09,6.64
2019-01-10,6.76
2019-01-11,6.85
2019-01-14,6.73
2019-01-15,6.93
2019-01-16,6.73
2019-01-17,6.89
2019-01-18,7.12
2019-01-22,6.83
2019-01-23,6.88
2019-01-24,6.91
2019-01-25,7.06
2019-01-28,6.91
2019-01-29,7.02
2019-01-30,7.06
2019-01-31,6.83
2019-02-01,6.94
2019-02-04,7.0
2019-02-05,7.06
2019-02-06,7.04
2019-02-07,6.85
2019-02-08,6.69
2019-02-11,6.87
2019-02-12,7.09
2019-02-13,7.15
2019-02-14,7.22
2019-02-15,7.36
2019-02-19,6.83
2019-02-20,7.25
2019-02-21,7.24
2019-02-22,7.36
2019-02-25,7.48
2019-02-26,7.56
2019-02-27,7.6
2019-02-28,7.4
2019-03-01,7.24
2019-03-04,7.4
2019-03-05,7.37
2019-03-06,7.26
2019-03-07,7.4
2019-03-08,7.28
2019-03-11,7.55
2019-03-12,7.84
2019-03-13,7.74
2019-03-14,7.83
2019-03-15,7.4
2019-03-18,7.92
2019-03-19,7.82
2019-03-20,7.98
2019-03-21,8.06
2019-03-22,7.54
2019-03-25,7.55
2019-03-26,7.72
2019-03-27,7.6
2019-03-28,7.71
2019-03-29,7.91
2019-04-01,8.22
2019-04-02,8.01
2019-04-03,7.91
2019-04-04,8.02
2019-04-05,8.31
2019-04-08,8.3
2019-04-09,8.08
2019-04-10,8.15
2019-04-11,7.97
2019-04-12,7.95
2019-04-15,8.01
2019-04-16,8.07
2019-04-17,8.14
2019-04-18,8.38
2019-04-22,8.59
2019-04-23,8.58
2019-04-24,8.38
2019-04-25,7.66
2019-04-26,7.89
2019-04-29,8.06
2019-04-30,7.82
2019-05-01,7.97
2019-05-02,7.67
2019-05-03,7.86
2019-05-06,7.74
2019-05-07,7.48
2019-05-08,7.48
2019-05-09,7.48
2019-05-10,7.43
2019-05-13,7.38
2019-05-14,7.65
2019-05-15,7.83
2019-05-16,8.0
2019-05-17,7.7
2019-05-20,7.65
2019-05-21,7.72
2019-05-22,7.3
2019-05-23,6.97
2019-05-24,7.07
2019-05-28,7.05
2019-05-29,7.18
2019-05-30,7.05
2019-05-31,6.76
2019-06-03,6.91
2019-06-04,7.04
2019-06-05,6.98
2019-06-06,6.98
2019-06-07,7.73
2019-06-10,7.79
2019-06-11,7.91
2019-06-12,7.43
2019-06-13,7.62
2019-06-14,7.29
2019-06-17,7.62
2019-06-18,7.81
2019-06-19,7.87
2019-06-20,8.27
2019-06-21,8.22
2019-06-24,8.08
2019-06-25,8.22
2019-06-26,8.33
2019-06-27,8.47
2019-06-28,8.63
2019-07-01,8.74
2019-07-02,8.61
2019-07-03,8.61
2019-07-05,8.65
2019-07-08,8.45
2019-07-09,8.35
2019-07-10,8.39
2019-07-11,8.44
2019-07-12,8.38
2019-07-15,8.06
2019-07-16,8.08
2019-07-17,7.99
2019-07-18,8.03
2019-07-19,8.08
2019-07-22,8.29
2019-07-23,8.55
2019-07-24,8.58
2019-07-25,8.47
2019-07-26,8.62
2019-07-29,8.59
2019-07-30,8.76
2019-07-31,8.76
2019-08-01,8.74
2019-08-02,8.05
2019-08-05,7.75
2019-08-06,7.7
2019-08-07,7.4
2019-08-08,7.71
2019-08-09,7.41
2019-08-12,7.16
2019-08-13,7.48
2019-08-14,7.09
2019-08-15,6.87
2019-08-16,7.17
2019-08-19,7.37
2019-08-20,7.34
2019-08-21,7.54
2019-08-22,7.34
2019-08-23,6.93
2019-08-26,6.98
2019-08-27,6.86
2019-08-28,7.09
2019-08-29,7.31
2019-08-30,7.24
2019-09-03,7.12
2019-09-04,7.34
2019-09-05,7.78
2019-09-06,7.79
2019-09-09,8.41
2019-09-10,8.75
2019-09-11,8.89
2019-09-12,8.75
2019-09-13,8.88
2019-09-16,9.7
2019-09-17,9.32
2019-09-18,8.91
2019-09-19,8.42
2019-09-20,8.28
2019-09-23,8.39
2019-09-24,8.23
2019-09-25,8.64
2019-09-26,8.62
2019-09-27,8.33
2019-09-30,8.06
2019-10-01,7.72
2019-10-02,7.61
2019-10-03,7.67
2019-10-04,7.66
2019-10-07,7.65
2019-10-08,7.48
2019-10-09,7.62
2019-10-10,7.84
2019-10-11,8.3
2019-10-14,8.18
2019-10-15,8.33
2019-10-16,8.43
2019-10-17,8.4
2019-10-18,8.01
2019-10-21,8.31
2019-10-22,8.94
2019-10-23,9.16
2019-10-24,9.09
2019-10-25,8.97
2019-10-28,8.93
2019-10-29,9.17
2019-10-30,8.82
2019-10-31,8.59
2019-11-01,8.77
2019-11-04,8.94
2019-11-05,8.63
2019-11-06,8.47
2019-11-07,8.42
2019-11-08,8.51
2019-11-11,8.55
2019-11-12,8.58
2019-11-13,8.42
2019-11-14,8.32
2019-11-15,8.44
2019-11-18,8.15
2019-11-19,8.2
2019-11-20,8.1
2019-11-21,8.31
2019-11-22,8.51
2019-11-25,8.85
2019-11-26,8.47
2019-11-27,8.61
2019-11-29,8.3
2019-12-02,8.37
2019-12-03,8.22
2019-12-04,8.7
2019-12-05,8.66
2019-12-06,9.12
2019-12-09,9.14
2019-12-10,9.06
2019-12-11,9.13
2019-12-12,9.29
2019-12-13,9.34
2019-12-16,9.16
2019-12-17,9.2
2019-12-18,9.12
2019-12-19,9.32
2019-12-20,9.43
2019-12-23,9.74
2019-12-24,9.91
2019-12-26,9.82
2019-12-27,9.46
2019-12-30,9.66
2019-12-31,9.63
2020-01-02,9.66
2020-01-03,9.63
2020-01-06,9.57
2020-01-07,9.52
2020-01-08,9.16
2020-01-09,9.37
2020-01-10,9.39
2020-01-13,9.31
2020-01-14,9.3
2020-01-15,8.94
2020-01-16,9.04
2020-01-17,8.91
2020-01-21,8.75
2020-01-22,8.75
2020-01-23,8.85
2020-01-24,8.63
2020-01-27,8.32
2020-01-28,8.58
2020-01-29,8.47
2020-01-30,8.53
2020-01-31,8.34
2020-02-03,8.42
2020-02-04,8.65
2020-02-05,8.67
2020-02-06,8.62
2020-02-07,8.36
2020-02-10,8.45
2020-02-11,8.73
2020-02-12,8.73
2020-02-13,8.71
2020-02-14,8.84
2020-02-18,8.82
2020-02-19,8.95
2020-02-20,8.89
2020-02-21,8.25
2020-02-24,7.52
2020-02-25,7.14
2020-02-26,7.06
2020-02-27,6.43
2020-02-28,6.71
2020-03-02,6.85
2020-03-03,6.49
2020-03-04,6.6
2020-03-05,6.03
2020-03-06,5.19
2020-03-09,2.89
2020-03-10,2.76
2020-03-11,2.41
2020-03-12,1.65
2020-03-13,2.13
2020-03-16,1.94
2020-03-17,1.48
2020-03-18,1.33
2020-03-19,1.54
2020-03-20,1.56
2020-03-23,1.54
2020-03-24,1.8
2020-03-25,2.14
2020-03-26,1.91
2020-03-27,1.87
2020-03-30,1.74
2020-03-31,1.64
2020-04-01,1.25
2020-04-02,1.18
2020-04-03,1.0
2020-04-06,1.0
2020-04-07,1.01
2020-04-08,1.26
2020-04-09,1.65
2020-04-13,1.84
2020-04-14,1.75
2020-04-15,1.6
2020-04-16,1.46
2020-04-17,1.54
2020-04-20,1.4
2020-04-21,1.55
2020-04-22,1.59
2020-04-23,1.68
2020-04-24,1.58
2020-04-27,1.6
2020-04-28,1.69
2020-04-29,2.32
2020-04-30,2.54
2020-05-01,2.18
2020-05-04,2.28
2020-05-05,2.25
2020-05-06,2.15
2020-05-07,2.18
2020-05-08,2.35
