Date,BIIB
2000-08-04,45.666668
2000-08-07,47.583332
2000-08-08,45.375
2000-08-09,45.0
2000-08-10,46.791668
2000-08-11,45.333332
2000-08-14,44.270832
2000-08-15,43.057293
2000-08-16,41.916668
2000-08-17,43.854168
2000-08-18,43.979168
2000-08-21,43.416668
2000-08-22,42.458332
2000-08-23,42.520832
2000-08-24,45.458332
2000-08-25,46.458332
2000-08-28,46.583332
2000-08-29,45.958332
2000-08-30,45.3125
2000-08-31,46.541668
2000-09-01,50.3125
2000-09-05,46.520832
2000-09-06,44.583332
2000-09-07,47.0
2000-09-08,48.979168
2000-09-11,45.833332
2000-09-12,45.333332
2000-09-13,45.916668
2000-09-14,47.25
2000-09-15,48.791668
2000-09-18,46.4375
2000-09-19,48.895832
2000-09-20,51.0625
2000-09-21,55.75
2000-09-22,56.8125
2000-09-25,56.08333199999999
2000-09-26,56.75
2000-09-27,57.3125
2000-09-28,58.52083199999999
2000-09-29,58.453125
2000-10-02,52.333332
2000-10-03,53.02083199999999
2000-10-04,53.6875
2000-10-05,53.75
2000-10-06,53.70833199999999
2000-10-09,54.91666800000001
2000-10-10,56.33333199999999
2000-10-11,54.75520699999999
2000-10-12,53.29166800000001
2000-10-13,54.16666800000001
2000-10-16,55.875
2000-10-17,60.6875
2000-10-18,62.625
2000-10-19,62.875
2000-10-20,63.41666800000001
2000-10-23,65.630211
2000-10-24,66.916664
2000-10-25,62.33333199999999
2000-10-26,63.39583199999999
2000-10-27,61.625
2000-10-30,61.58333199999999
2000-10-31,65.375
2000-11-01,68.708336
2000-11-02,72.6875
2000-11-03,71.25
2000-11-06,69.6875
2000-11-07,70.041664
2000-11-08,73.416664
2000-11-09,69.8125
2000-11-10,66.5625
2000-11-13,56.5
2000-11-14,56.95833199999999
2000-11-15,60.60416800000001
2000-11-16,58.47916800000001
2000-11-17,56.83333199999999
2000-11-20,50.8125
2000-11-21,53.8125
2000-11-22,56.0625
2000-11-24,56.5
2000-11-27,64.854164
2000-11-28,62.875
2000-11-29,61.91666800000001
2000-11-30,58.02083199999999
2000-12-01,59.66666800000001
2000-12-04,57.79166800000001
2000-12-05,62.95833199999999
2000-12-06,66.166664
2000-12-07,67.6875
2000-12-08,71.104164
2000-12-11,72.666664
2000-12-12,69.166664
2000-12-13,67.791664
2000-12-14,69.395836
2000-12-15,69.8125
2000-12-18,75.083336
2000-12-19,66.791664
2000-12-20,61.35416800000001
2000-12-21,62.39583199999999
2000-12-22,65.3125
2000-12-26,67.458336
2000-12-27,66.645836
2000-12-28,65.583336
2000-12-29,63.1875
2001-01-02,59.25
2001-01-03,62.10416800000001
2001-01-04,55.33333199999999
2001-01-05,51.6875
2001-01-08,49.729168
2001-01-09,47.833332
2001-01-10,52.70833199999999
2001-01-11,55.0
2001-01-12,56.20833199999999
2001-01-16,57.33333199999999
2001-01-17,54.4375
2001-01-18,56.875
2001-01-19,56.890625
2001-01-22,60.125
2001-01-23,63.125
2001-01-24,64.0625
2001-01-25,61.765625
2001-01-26,63.3125
2001-01-29,66.8125
2001-01-30,62.625
2001-01-31,58.8125
2001-02-01,57.0625
2001-02-02,57.234375
2001-02-05,57.5
2001-02-06,59.0
2001-02-07,58.125
2001-02-08,59.5
2001-02-09,59.3125
2001-02-12,61.75
2001-02-13,59.625
2001-02-14,60.4375
2001-02-15,59.5
2001-02-16,55.0
2001-02-20,55.5
2001-02-21,53.25
2001-02-22,52.5625
2001-02-23,54.0
2001-02-26,58.0
2001-02-27,54.4375
2001-02-28,56.375
2001-03-01,54.546875
2001-03-02,54.3125
2001-03-05,54.9375
2001-03-06,57.0
2001-03-07,56.0625
2001-03-08,55.625
2001-03-09,51.125
2001-03-12,45.6875
2001-03-13,48.0
2001-03-14,51.125
2001-03-15,50.9375
2001-03-16,48.125
2001-03-19,52.5
2001-03-20,49.125
2001-03-21,42.0625
2001-03-22,38.5625
2001-03-23,39.6875
2001-03-26,39.0625
2001-03-27,38.4375
2001-03-28,39.375
2001-03-29,41.0
2001-03-30,40.0
2001-04-02,38.6875
2001-04-03,35.6875
2001-04-04,35.75
2001-04-05,42.125
2001-04-06,41.375
2001-04-09,43.389998999999996
2001-04-10,47.310001
2001-04-11,45.369999
2001-04-12,49.23
2001-04-16,48.779999
2001-04-17,50.509997999999996
2001-04-18,54.650002
2001-04-19,52.139998999999996
2001-04-20,48.27
2001-04-23,44.880001
2001-04-24,43.09
2001-04-25,46.060001
2001-04-26,45.099998
2001-04-27,48.029999
2001-04-30,49.200001
2001-05-01,47.509997999999996
2001-05-02,46.540001000000004
2001-05-03,45.099998
2001-05-04,51.939999
2001-05-07,52.959998999999996
2001-05-08,55.02
2001-05-09,54.189999
2001-05-10,52.810001
2001-05-11,52.0
2001-05-14,50.639998999999996
2001-05-15,49.810001
2001-05-16,53.18
2001-05-17,55.099998
2001-05-18,57.049999
2001-05-21,62.450001
2001-05-22,60.200001
2001-05-23,57.169998
2001-05-24,60.419998
2001-05-25,60.529999
2001-05-29,60.419998
2001-05-30,59.849998
2001-05-31,61.599998
2001-06-01,65.389999
2001-06-04,68.959999
2001-06-05,74.57
2001-06-06,70.959999
2001-06-07,72.959999
2001-06-08,71.660004
2001-06-11,68.940002
2001-06-12,67.970001
2001-06-13,68.5
2001-06-14,70.349998
2001-06-15,73.0
2001-06-18,71.470001
2001-06-19,70.0
2001-06-20,70.839996
2001-06-21,68.610001
2001-06-22,66.730003
2001-06-25,65.089996
2001-06-26,62.84
2001-06-27,64.379997
2001-06-28,64.980003
2001-06-29,67.690002
2001-07-02,65.75
2001-07-03,68.029999
2001-07-05,63.599998
2001-07-06,61.77
2001-07-09,63.779999
2001-07-10,61.299999
2001-07-11,61.48
2001-07-12,52.16
2001-07-13,54.77
2001-07-16,49.990002000000004
2001-07-17,52.150002
2001-07-18,52.77
2001-07-19,51.599998
2001-07-20,52.98
2001-07-23,55.040001000000004
2001-07-24,53.959998999999996
2001-07-25,52.93
2001-07-26,55.119999
2001-07-27,56.900002
2001-07-30,55.790001000000004
2001-07-31,53.98
2001-08-01,51.049999
2001-08-02,49.689999
2001-08-03,50.41
2001-08-06,49.34
2001-08-07,47.959998999999996
2001-08-08,47.139998999999996
2001-08-09,48.290001000000004
2001-08-10,48.619999
2001-08-13,50.77
2001-08-14,52.240002000000004
2001-08-15,50.82
2001-08-16,51.529999
2001-08-17,50.310001
2001-08-20,49.93
2001-08-21,50.110001000000004
2001-08-22,52.889998999999996
2001-08-23,57.369999
2001-08-24,60.919998
2001-08-27,60.34
2001-08-28,59.91
2001-08-29,60.040001000000004
2001-08-30,60.419998
2001-08-31,59.27
2001-09-04,59.27
2001-09-05,58.560001
2001-09-06,56.700001
2001-09-07,57.610001000000004
2001-09-10,56.150002
2001-09-17,53.939999
2001-09-18,50.310001
2001-09-19,49.810001
2001-09-20,50.09
2001-09-21,46.580002
2001-09-24,45.34
2001-09-25,46.060001
2001-09-26,46.360001000000004
2001-09-27,51.27
2001-09-28,49.57
2001-10-01,51.599998
2001-10-02,51.619999
2001-10-03,53.740002000000004
2001-10-04,51.470001
2001-10-05,50.619999
2001-10-08,48.82
2001-10-09,50.330002
2001-10-10,50.07
2001-10-11,52.970001
2001-10-12,52.93
2001-10-15,53.490002000000004
2001-10-16,53.939999
2001-10-17,51.91
2001-10-18,53.389998999999996
2001-10-19,55.0
2001-10-22,57.23
2001-10-23,57.119999
2001-10-24,57.049999
2001-10-25,59.860001000000004
2001-10-26,60.549999
2001-10-29,56.889998999999996
2001-10-30,59.209998999999996
2001-10-31,59.98
2001-11-01,61.200001
2001-11-02,61.200001
2001-11-05,63.919998
2001-11-06,65.510002
2001-11-07,64.83000200000001
2001-11-08,63.110001000000004
2001-11-09,62.709998999999996
2001-11-12,64.25
2001-11-13,67.599998
2001-11-14,67.18
2001-11-15,67.33000200000001
2001-11-16,67.610001
2001-11-19,70.540001
2001-11-20,67.470001
2001-11-21,66.970001
2001-11-23,67.0
2001-11-26,70.309998
2001-11-27,69.66999799999999
2001-11-28,67.230003
2001-11-29,69.209999
2001-11-30,70.300003
2001-12-03,69.260002
2001-12-04,69.43
2001-12-05,70.760002
2001-12-06,71.150002
2001-12-07,68.75
2001-12-10,64.809998
2001-12-11,67.75
2001-12-12,67.290001
2001-12-13,67.410004
2001-12-14,67.699997
2001-12-17,70.989998
2001-12-18,71.160004
2001-12-19,69.940002
2001-12-20,67.599998
2001-12-21,68.279999
2001-12-24,69.57
2001-12-26,70.43
2001-12-27,70.25
2001-12-28,72.230003
2001-12-31,68.93
2002-01-02,68.150002
2002-01-03,63.939999
2002-01-04,64.769997
2002-01-07,62.310001
2002-01-08,64.260002
2002-01-09,63.209998999999996
2002-01-10,64.91999799999999
2002-01-11,65.889999
2002-01-14,64.050003
2002-01-15,63.599998
2002-01-16,62.41
2002-01-17,62.07
2002-01-18,60.630001
2002-01-22,61.740002000000004
2002-01-23,65.059998
2002-01-24,64.230003
2002-01-25,63.490002000000004
2002-01-28,61.560001
2002-01-29,59.509997999999996
2002-01-30,57.849998
2002-01-31,59.459998999999996
2002-02-01,58.939999
2002-02-04,55.490002000000004
2002-02-05,55.400002
2002-02-06,53.299999
2002-02-07,51.950001
2002-02-08,57.389998999999996
2002-02-11,56.580002
2002-02-12,59.799999
2002-02-13,59.380001
2002-02-14,57.830002
2002-02-15,58.990002000000004
2002-02-19,56.009997999999996
2002-02-20,62.099998
2002-02-21,60.919998
2002-02-22,62.060001
2002-02-25,63.060001
2002-02-26,64.120003
2002-02-27,63.419998
2002-02-28,62.82
2002-03-01,65.239998
2002-03-04,67.559998
2002-03-05,65.730003
2002-03-06,68.970001
2002-03-07,67.440002
2002-03-08,67.589996
2002-03-11,66.160004
2002-03-12,66.379997
2002-03-13,69.309998
2002-03-14,68.220001
2002-03-15,69.93
2002-03-18,70.959999
2002-03-19,70.339996
2002-03-20,67.620003
2002-03-21,70.18
2002-03-22,69.199997
2002-03-25,67.150002
2002-03-26,67.989998
2002-03-27,67.730003
2002-03-28,64.300003
2002-04-01,65.550003
2002-04-02,64.779999
2002-04-03,63.189999
2002-04-04,60.93
2002-04-05,60.040001000000004
2002-04-08,59.779999
2002-04-09,57.939999
2002-04-10,61.700001
2002-04-11,59.369999
2002-04-12,60.18
2002-04-15,61.650002
2002-04-16,61.52
2002-04-17,61.0
2002-04-18,64.0
2002-04-19,62.73
2002-04-22,62.830002
2002-04-23,61.150002
2002-04-24,58.330002
2002-04-25,56.73
2002-04-26,54.650002
2002-04-29,52.52
2002-04-30,54.950001
2002-05-01,54.25
2002-05-02,52.509997999999996
2002-05-03,50.869999
2002-05-06,47.5
2002-05-07,47.57
2002-05-08,52.049999
2002-05-09,49.110001000000004
2002-05-10,45.990002000000004
2002-05-13,44.599998
2002-05-14,45.950001
2002-05-15,47.619999
2002-05-16,45.610001000000004
2002-05-17,47.93
2002-05-20,45.209998999999996
2002-05-21,42.209998999999996
2002-05-22,43.689999
2002-05-23,47.299999
2002-05-24,44.439999
2002-05-28,45.25
2002-05-29,43.650002
2002-05-30,44.400002
2002-05-31,42.889998999999996
2002-06-03,39.759997999999996
2002-06-04,38.099998
2002-06-05,38.900002
2002-06-06,37.5
2002-06-07,38.240002000000004
2002-06-10,38.369999
2002-06-11,32.029999
2002-06-12,31.84
2002-06-13,33.0
2002-06-14,35.130001
2002-06-17,37.669998
2002-06-18,36.27
2002-06-19,35.950001
2002-06-20,33.98
2002-06-21,32.610001000000004
2002-06-24,34.459998999999996
2002-06-25,33.860001000000004
2002-06-26,35.91
2002-06-27,36.299999
2002-06-28,35.450001
2002-07-01,32.599998
2002-07-02,31.6
2002-07-03,33.450001
2002-07-05,34.970001
2002-07-08,34.57
2002-07-09,32.810001
2002-07-10,30.15
2002-07-11,33.93
2002-07-12,36.259997999999996
2002-07-15,36.959998999999996
2002-07-16,38.91
2002-07-17,41.560001
2002-07-18,40.73
2002-07-19,38.779999
2002-07-22,38.200001
2002-07-23,37.59
2002-07-24,39.990002000000004
2002-07-25,40.560001
2002-07-26,39.5
2002-07-29,42.290001000000004
2002-07-30,44.0
2002-07-31,44.59
2002-08-01,42.669998
2002-08-02,41.75
2002-08-05,40.349998
2002-08-06,41.630001
2002-08-07,42.610001000000004
2002-08-08,44.849998
2002-08-09,45.869999
2002-08-12,46.279999
2002-08-13,43.889998999999996
2002-08-14,45.759997999999996
2002-08-15,45.84
2002-08-16,45.299999
2002-08-19,44.330002
2002-08-20,43.709998999999996
2002-08-21,45.130001
2002-08-22,46.77
2002-08-23,43.27
2002-08-26,42.080002
2002-08-27,41.299999
2002-08-28,41.41
2002-08-29,41.830002
2002-08-30,40.18
2002-09-03,38.990002000000004
2002-09-04,40.869999
2002-09-05,39.099998
2002-09-06,40.709998999999996
2002-09-09,42.099998
2002-09-10,43.330002
2002-09-11,43.639998999999996
2002-09-12,41.790001000000004
2002-09-13,43.630001
2002-09-16,43.700001
2002-09-17,44.029999
2002-09-18,44.240002000000004
2002-09-19,41.299999
2002-09-20,40.029999
2002-09-23,38.400002
2002-09-24,39.650002
2002-09-25,42.34
2002-09-26,42.490002000000004
2002-09-27,42.220001
2002-09-30,41.52
2002-10-01,41.66
2002-10-02,40.709998999999996
2002-10-03,39.299999
2002-10-04,36.400002
2002-10-07,37.549999
2002-10-08,37.599998
2002-10-09,36.419998
2002-10-10,38.599998
2002-10-11,38.669998
2002-10-14,39.209998999999996
2002-10-15,41.459998999999996
2002-10-16,40.419998
2002-10-17,43.73
2002-10-18,43.419998
2002-10-21,46.130001
2002-10-22,44.240002000000004
2002-10-23,44.400002
2002-10-24,42.490002000000004
2002-10-25,44.259997999999996
2002-10-28,43.950001
2002-10-29,43.209998999999996
2002-10-30,44.66
2002-10-31,46.02
2002-11-01,46.57
2002-11-04,46.34
2002-11-05,46.299999
2002-11-06,45.59
2002-11-07,43.68
2002-11-08,42.189999
2002-11-11,42.139998999999996
2002-11-12,42.360001000000004
2002-11-13,42.18
2002-11-14,42.200001
2002-11-15,40.360001000000004
2002-11-18,39.34
2002-11-19,38.240002000000004
2002-11-20,38.540001000000004
2002-11-21,40.360001000000004
2002-11-22,39.369999
2002-11-25,36.240002000000004
2002-11-26,32.84
2002-11-27,33.139998999999996
2002-11-29,32.810001
2002-12-02,33.450001
2002-12-03,32.290001000000004
2002-12-04,32.290001000000004
2002-12-05,32.82
2002-12-06,32.610001000000004
2002-12-09,33.32
2002-12-10,34.130001
2002-12-11,34.209998999999996
2002-12-12,34.84
2002-12-13,33.43
2002-12-16,33.93
2002-12-17,34.389998999999996
2002-12-18,34.0
2002-12-19,34.02
2002-12-20,34.349998
2002-12-23,35.68
2002-12-24,35.040001000000004
2002-12-26,35.02
2002-12-27,33.619999
2002-12-30,33.169998
2002-12-31,33.169998
2003-01-02,34.34
2003-01-03,33.689999
2003-01-06,34.23
2003-01-07,34.240002000000004
2003-01-08,33.029999
2003-01-09,33.150002
2003-01-10,33.869999
2003-01-13,34.040001000000004
2003-01-14,34.049999
2003-01-15,33.419998
2003-01-16,36.049999
2003-01-17,35.049999
2003-01-21,35.369999
2003-01-22,34.580002
2003-01-23,34.150002
2003-01-24,32.48
2003-01-27,31.889999
2003-01-28,32.220001
2003-01-29,31.5
2003-01-30,31.57
2003-01-31,32.080002
2003-02-03,32.41
2003-02-04,30.709999
2003-02-05,30.98
2003-02-06,30.709999
2003-02-07,30.860001
2003-02-10,30.75
2003-02-11,30.9
2003-02-12,30.27
2003-02-13,29.459999
2003-02-14,29.9
2003-02-18,30.65
2003-02-19,30.370001000000002
2003-02-20,29.5
2003-02-21,29.99
2003-02-24,29.1
2003-02-25,29.51
2003-02-26,28.57
2003-02-27,29.16
2003-02-28,28.75
2003-03-03,29.1
2003-03-04,28.719998999999998
2003-03-05,28.67
2003-03-06,28.719998999999998
2003-03-07,28.6
2003-03-10,28.690001000000002
2003-03-11,28.09
2003-03-12,28.379998999999998
2003-03-13,30.49
2003-03-14,30.34
2003-03-17,32.619999
2003-03-18,34.080002
2003-03-19,33.830002
2003-03-20,34.5
2003-03-21,34.369999
2003-03-24,32.880001
2003-03-25,34.299999
2003-03-26,34.369999
2003-03-27,35.540001000000004
2003-03-28,35.360001000000004
2003-03-31,34.220001
2003-04-01,34.099998
2003-04-02,35.139998999999996
2003-04-03,37.259997999999996
2003-04-04,36.950001
2003-04-07,34.84
2003-04-08,34.580002
2003-04-09,33.939999
2003-04-10,31.59
2003-04-11,31.629998999999998
2003-04-14,31.389999
2003-04-15,31.35
2003-04-16,30.07
2003-04-17,31.879998999999998
2003-04-21,31.85
2003-04-22,32.950001
2003-04-23,33.860001000000004
2003-04-24,33.849998
2003-04-25,32.220001
2003-04-28,33.0
2003-04-29,33.150002
2003-04-30,32.75
2003-05-01,33.060001
2003-05-02,34.18
2003-05-05,34.150002
2003-05-06,32.549999
2003-05-07,32.799999
2003-05-08,32.349998
2003-05-09,33.029999
2003-05-12,33.700001
2003-05-13,33.459998999999996
2003-05-14,33.380001
2003-05-15,34.439999
2003-05-16,34.18
2003-05-19,34.130001
2003-05-20,33.529999
2003-05-21,33.299999
2003-05-22,35.0
2003-05-23,37.759997999999996
2003-05-27,39.650002
2003-05-28,38.77
2003-05-29,37.189999
2003-05-30,38.220001
2003-06-02,38.57
2003-06-03,38.310001
2003-06-04,38.560001
2003-06-05,40.939999
2003-06-06,39.5
2003-06-09,38.360001000000004
2003-06-10,39.139998999999996
2003-06-11,40.290001000000004
2003-06-12,41.220001
2003-06-13,40.139998999999996
2003-06-16,41.450001
2003-06-17,41.57
2003-06-18,40.34
2003-06-19,39.0
2003-06-20,38.970001
2003-06-23,36.959998999999996
2003-06-24,36.52
2003-06-25,37.02
2003-06-26,36.549999
2003-06-27,35.290001000000004
2003-06-30,33.959998999999996
2003-07-01,35.32
2003-07-02,35.98
2003-07-03,35.830002
2003-07-07,36.900002
2003-07-08,37.959998999999996
2003-07-09,38.549999
2003-07-10,37.290001000000004
2003-07-11,37.82
2003-07-14,36.709998999999996
2003-07-15,36.549999
2003-07-16,36.349998
2003-07-17,35.799999
2003-07-18,35.0
2003-07-21,35.470001
2003-07-22,35.5
2003-07-23,36.049999
2003-07-24,34.110001000000004
2003-07-25,34.59
2003-07-28,33.869999
2003-07-29,33.290001000000004
2003-07-30,33.27
2003-07-31,33.759997999999996
2003-08-01,33.25
2003-08-04,33.459998999999996
2003-08-05,32.509997999999996
2003-08-06,31.889999
2003-08-07,32.459998999999996
2003-08-08,32.220001
2003-08-11,32.279999
2003-08-12,33.099998
2003-08-13,33.02
2003-08-14,32.700001
2003-08-15,33.16
2003-08-18,33.860001000000004
2003-08-19,33.220001
2003-08-20,33.43
2003-08-21,33.740002000000004
2003-08-22,32.84
2003-08-25,33.490002000000004
2003-08-26,33.439999
2003-08-27,33.41
2003-08-28,33.709998999999996
2003-08-29,34.720001
2003-09-02,34.880001
2003-09-03,34.16
2003-09-04,34.529999
2003-09-05,34.41
2003-09-08,35.900002
2003-09-09,35.779999
2003-09-10,34.59
2003-09-11,35.68
2003-09-12,35.990002000000004
2003-09-15,35.549999
2003-09-16,35.540001000000004
2003-09-17,36.790001000000004
2003-09-18,37.5
2003-09-19,37.77
2003-09-22,36.77
2003-09-23,37.0
2003-09-24,35.330002
2003-09-25,34.84
2003-09-26,34.25
2003-09-29,33.880001
2003-09-30,33.290001000000004
2003-10-01,33.68
2003-10-02,34.360001000000004
2003-10-03,34.779999
2003-10-06,33.939999
2003-10-07,34.450001
2003-10-08,33.869999
2003-10-09,33.310001
2003-10-10,33.169998
2003-10-13,34.029999
2003-10-14,34.130001
2003-10-15,33.650002
2003-10-16,33.740002000000004
2003-10-17,32.599998
2003-10-20,32.599998
2003-10-21,33.43
2003-10-22,32.240002000000004
2003-10-23,32.450001
2003-10-24,32.73
2003-10-27,32.419998
2003-10-28,34.27
2003-10-29,34.849998
2003-10-30,34.73
2003-10-31,35.139998999999996
2003-11-03,35.200001
2003-11-04,33.259997999999996
2003-11-05,34.009997999999996
2003-11-06,34.48
2003-11-07,34.049999
2003-11-10,33.07
2003-11-11,33.400002
2003-11-12,33.419998
2003-11-13,35.25
2003-11-14,35.75
2003-11-17,35.259997999999996
2003-11-18,34.43
2003-11-19,35.189999
2003-11-20,35.939999
2003-11-21,36.25
2003-11-24,37.529999
2003-11-25,38.18
2003-11-26,38.099998
2003-11-28,38.18
2003-12-01,39.240002000000004
2003-12-02,38.799999
2003-12-03,38.57
2003-12-04,38.5
2003-12-05,38.27
2003-12-08,37.34
2003-12-09,36.75
2003-12-10,35.970001
2003-12-11,36.900002
2003-12-12,36.939999
2003-12-15,36.639998999999996
2003-12-16,36.77
2003-12-17,37.0
2003-12-18,37.330002
2003-12-19,37.48
2003-12-22,36.82
2003-12-23,36.950001
2003-12-24,37.220001
2003-12-26,37.0
2003-12-29,37.490002000000004
2003-12-30,36.889998999999996
2003-12-31,36.700001
2004-01-02,36.939999
2004-01-05,37.099998
2004-01-06,38.59
2004-01-07,40.790001000000004
2004-01-08,41.25
2004-01-09,42.380001
2004-01-12,41.490002000000004
2004-01-13,40.799999
2004-01-14,40.419998
2004-01-15,41.849998
2004-01-16,43.189999
2004-01-20,43.52
2004-01-21,44.779999
2004-01-22,44.48
2004-01-23,44.32
2004-01-26,45.610001000000004
2004-01-27,44.470001
2004-01-28,42.830002
2004-01-29,43.400002
2004-01-30,42.98
2004-02-02,44.279999
2004-02-03,44.91
2004-02-04,43.18
2004-02-05,42.18
2004-02-06,43.5
2004-02-09,44.060001
2004-02-10,43.41
2004-02-11,44.139998999999996
2004-02-12,44.41
2004-02-13,43.529999
2004-02-17,44.259997999999996
2004-02-18,53.23
2004-02-19,58.880001
2004-02-20,56.869999
2004-02-23,55.700001
2004-02-24,55.029999
2004-02-25,54.759997999999996
2004-02-26,55.650002
2004-02-27,55.450001
2004-03-01,56.110001000000004
2004-03-02,57.639998999999996
2004-03-03,58.279999
2004-03-04,59.02
2004-03-05,59.209998999999996
2004-03-08,57.5
2004-03-09,56.189999
2004-03-10,55.0
2004-03-11,53.990002000000004
2004-03-12,54.700001
2004-03-15,52.91
2004-03-16,51.779999
2004-03-17,54.169998
2004-03-18,53.509997999999996
2004-03-19,52.880001
2004-03-22,52.32
2004-03-23,52.73
2004-03-24,54.630001
2004-03-25,54.630001
2004-03-26,53.18
2004-03-29,55.93
2004-03-30,56.029999
2004-03-31,55.599998
2004-04-01,56.5
2004-04-02,57.970001
2004-04-05,57.630001
2004-04-06,56.939999
2004-04-07,55.25
2004-04-08,55.029999
2004-04-12,56.599998
2004-04-13,55.830002
2004-04-14,56.91
2004-04-15,57.689999
2004-04-16,59.459998999999996
2004-04-19,60.619999
2004-04-20,57.900002
2004-04-21,58.73
2004-04-22,60.77
2004-04-23,60.68
2004-04-26,60.09
2004-04-27,59.990002000000004
2004-04-28,57.799999
2004-04-29,57.009997999999996
2004-04-30,59.0
2004-05-03,59.509997999999996
2004-05-04,57.75
2004-05-05,58.93
2004-05-06,57.490002000000004
2004-05-07,56.84
2004-05-10,56.369999
2004-05-11,57.57
2004-05-12,58.02
2004-05-13,58.48
2004-05-14,58.5
2004-05-17,58.150002
2004-05-18,59.209998999999996
2004-05-19,59.220001
2004-05-20,60.650002
2004-05-21,61.400002
2004-05-24,62.650002
2004-05-25,63.540001000000004
2004-05-26,63.09
2004-05-27,63.080002
2004-05-28,62.150002
2004-06-01,62.849998
2004-06-02,62.73
2004-06-03,61.150002
2004-06-04,61.450001
2004-06-07,63.139998999999996
2004-06-08,62.099998
2004-06-09,60.330002
2004-06-10,59.549999
2004-06-14,59.279999
2004-06-15,59.389998999999996
2004-06-16,59.77
2004-06-17,58.470001
2004-06-18,58.040001000000004
2004-06-21,57.48
2004-06-22,58.25
2004-06-23,59.860001000000004
2004-06-24,60.580002
2004-06-25,62.369999
2004-06-28,62.700001
2004-06-29,62.77
2004-06-30,63.25
2004-07-01,61.860001000000004
2004-07-02,62.009997999999996
2004-07-06,61.689999
2004-07-07,62.77
2004-07-08,62.259997999999996
2004-07-09,61.509997999999996
2004-07-12,61.330002
2004-07-13,61.189999
2004-07-14,60.509997999999996
2004-07-15,59.439999
2004-07-16,57.34
2004-07-19,56.560001
2004-07-20,57.139998999999996
2004-07-21,55.130001
2004-07-22,55.59
2004-07-23,55.389998999999996
2004-07-26,53.830002
2004-07-27,56.509997999999996
2004-07-28,58.450001
2004-07-29,59.650002
2004-07-30,60.0
2004-08-02,58.34
2004-08-03,57.84
2004-08-04,57.560001
2004-08-05,57.32
2004-08-06,55.970001
2004-08-09,55.23
2004-08-10,56.810001
2004-08-11,58.07
2004-08-12,58.27
2004-08-13,57.450001
2004-08-16,59.07
2004-08-17,58.34
2004-08-18,60.09
2004-08-19,59.049999
2004-08-20,59.77
2004-08-23,59.02
2004-08-24,59.049999
2004-08-25,59.830002
2004-08-26,59.630001
2004-08-27,60.459998999999996
2004-08-30,58.630001
2004-08-31,59.330002
2004-09-01,60.0
2004-09-02,61.220001
2004-09-03,60.470001
2004-09-07,60.900002
2004-09-08,60.549999
2004-09-09,61.360001000000004
2004-09-10,62.09
2004-09-13,62.25
2004-09-14,62.310001
2004-09-15,61.400002
2004-09-16,61.049999
2004-09-17,61.720001
2004-09-20,61.540001000000004
2004-09-21,61.52
2004-09-22,59.57
2004-09-23,59.310001
2004-09-24,59.669998
2004-09-27,59.279999
2004-09-28,60.009997999999996
2004-09-29,60.720001
2004-09-30,61.169998
2004-10-01,62.869999
2004-10-04,62.439999
2004-10-05,61.880001
2004-10-06,62.299999
2004-10-07,60.150002
2004-10-08,58.950001
2004-10-11,60.259997999999996
2004-10-12,59.82
2004-10-13,57.889998999999996
2004-10-14,56.880001
2004-10-15,58.02
2004-10-18,58.0
2004-10-19,57.060001
2004-10-20,58.07
2004-10-21,58.27
2004-10-22,56.779999
2004-10-25,55.799999
2004-10-26,56.68
2004-10-27,58.52
2004-10-28,59.610001000000004
2004-10-29,58.16
2004-11-01,57.650002
2004-11-02,57.080002
2004-11-03,60.290001000000004
2004-11-04,59.900002
2004-11-05,60.860001000000004
2004-11-08,60.400002
2004-11-09,60.5
2004-11-10,59.639998999999996
2004-11-11,60.119999
2004-11-12,59.040001000000004
2004-11-15,58.75
2004-11-16,58.310001
2004-11-17,57.060001
2004-11-18,57.52
2004-11-19,55.34
2004-11-22,57.139998999999996
2004-11-23,57.43
2004-11-24,58.59
2004-11-26,58.43
2004-11-29,58.900002
2004-11-30,58.68
2004-12-01,60.560001
2004-12-02,61.900002
2004-12-03,61.560001
2004-12-06,61.389998999999996
2004-12-07,61.470001
2004-12-08,64.529999
2004-12-09,66.120003
2004-12-10,65.529999
2004-12-13,66.290001
2004-12-14,66.190002
2004-12-15,64.910004
2004-12-16,65.889999
2004-12-17,64.800003
2004-12-20,65.839996
2004-12-21,65.91999799999999
2004-12-22,65.639999
2004-12-23,66.309998
2004-12-27,65.550003
2004-12-28,67.860001
2004-12-29,67.91999799999999
2004-12-30,67.209999
2004-12-31,66.610001
2005-01-03,66.290001
2005-01-04,64.760002
2005-01-05,64.839996
2005-01-06,65.190002
2005-01-07,66.089996
2005-01-10,66.82
2005-01-11,65.800003
2005-01-12,67.110001
2005-01-13,64.870003
2005-01-14,66.58000200000001
2005-01-18,67.800003
2005-01-19,66.93
2005-01-20,64.83000200000001
2005-01-21,64.83000200000001
2005-01-24,63.0
2005-01-25,63.080002
2005-01-26,63.470001
2005-01-27,63.689999
2005-01-28,62.200001
2005-01-31,64.959999
2005-02-01,64.720001
2005-02-02,65.5
2005-02-03,65.18
2005-02-04,66.949997
2005-02-07,66.150002
2005-02-08,66.230003
2005-02-09,65.029999
2005-02-10,65.91999799999999
2005-02-11,66.699997
2005-02-14,66.989998
2005-02-15,67.040001
2005-02-16,67.290001
