Date,OGZPY
2015-12-28,3.71
2015-12-29,3.77
2015-12-30,3.66
2015-12-31,3.67
2016-01-04,3.65
2016-01-05,3.7
2016-01-06,3.58
2016-01-07,3.43
2016-01-08,3.39
2016-01-11,3.37
2016-01-12,3.45
2016-01-13,3.37
2016-01-14,3.39
2016-01-15,3.19
2016-01-19,3.15
2016-01-20,3.11
2016-01-21,3.06
2016-01-22,3.33
2016-01-25,3.24
2016-01-26,3.34
2016-01-27,3.42
2016-01-28,3.55
2016-01-29,3.59
2016-02-01,3.42
2016-02-02,3.23
2016-02-03,3.45
2016-02-04,3.45
2016-02-05,3.42
2016-02-08,3.35
2016-02-09,3.26
2016-02-10,3.32
2016-02-11,3.26
2016-02-12,3.3
2016-02-16,3.43
2016-02-17,3.61
2016-02-18,3.52
2016-02-19,3.53
2016-02-22,3.65
2016-02-23,3.59
2016-02-24,3.6
2016-02-25,3.63
2016-02-26,3.59
2016-02-29,3.66
2016-03-01,3.83
2016-03-02,3.81
2016-03-03,3.91
2016-03-04,4.03
2016-03-07,4.19
2016-03-08,4.0
2016-03-09,4.12
2016-03-10,4.04
2016-03-11,4.08
2016-03-14,4.1
2016-03-15,3.95
2016-03-16,4.13
2016-03-17,4.27
2016-03-18,4.3
2016-03-21,4.36
2016-03-22,4.38
2016-03-23,4.19
2016-03-24,4.2
2016-03-28,4.18
2016-03-29,4.2
2016-03-30,4.3
2016-03-31,4.31
2016-04-01,4.35
2016-04-04,4.18
2016-04-05,4.12
2016-04-06,4.24
2016-04-07,4.16
2016-04-08,4.27
2016-04-11,4.35
2016-04-12,4.54
2016-04-13,4.56
2016-04-14,4.46
2016-04-15,4.38
2016-04-18,4.35
2016-04-19,4.67
2016-04-20,4.91
2016-04-21,4.8
2016-04-22,4.76
2016-04-25,4.74
2016-04-26,4.92
2016-04-27,4.92
2016-04-28,5.0
2016-04-29,5.19
2016-05-02,5.06
2016-05-03,4.98
2016-05-04,4.76
2016-05-05,4.79
2016-05-06,4.79
2016-05-09,4.72
2016-05-10,4.74
2016-05-11,4.88
2016-05-12,4.88
2016-05-13,4.8
2016-05-16,4.82
2016-05-17,4.72
2016-05-18,4.57
2016-05-19,4.42
2016-05-20,4.33
2016-05-23,4.31
2016-05-24,4.36
2016-05-25,4.43
2016-05-26,4.47
2016-05-27,4.47
2016-05-31,4.35
2016-06-01,4.25
2016-06-02,4.26
2016-06-03,4.31
2016-06-06,4.43
2016-06-07,4.51
2016-06-08,4.54
2016-06-09,4.45
2016-06-10,4.34
2016-06-13,4.3
2016-06-14,4.23
2016-06-15,4.25
2016-06-16,4.23
2016-06-17,4.3
2016-06-20,4.39
2016-06-21,4.44
2016-06-22,4.34
2016-06-23,4.48
2016-06-24,4.27
2016-06-27,4.18
2016-06-28,4.29
2016-06-29,4.35
2016-06-30,4.33
2016-07-01,4.36
2016-07-05,4.33
2016-07-06,4.32
2016-07-07,4.25
2016-07-08,4.33
2016-07-11,4.35
2016-07-12,4.4
2016-07-13,4.41
2016-07-14,4.53
2016-07-15,4.58
2016-07-18,4.55
2016-07-19,4.35
2016-07-20,4.33
2016-07-21,4.32
2016-07-22,4.31
2016-07-25,4.23
2016-07-26,4.22
2016-07-27,4.16
2016-07-28,4.12
2016-07-29,4.11
2016-08-01,4.02
2016-08-02,4.0
2016-08-03,4.03
2016-08-04,4.12
2016-08-05,4.11
2016-08-08,4.21
2016-08-09,4.21
2016-08-10,4.19
2016-08-11,4.21
2016-08-12,4.2
2016-08-15,4.26
2016-08-16,4.28
2016-08-17,4.26
2016-08-18,4.3
2016-08-19,4.24
2016-08-22,4.19
2016-08-23,4.22
2016-08-24,4.15
2016-08-25,4.14
2016-08-26,4.14
2016-08-29,4.15
2016-08-30,4.12
2016-08-31,4.09
2016-09-01,4.06
2016-09-02,4.13
2016-09-06,4.33
2016-09-07,4.39
2016-09-08,4.4
2016-09-09,4.23
2016-09-12,4.28
2016-09-13,4.17
2016-09-14,4.21
2016-09-15,4.19
2016-09-16,4.16
2016-09-19,4.16
2016-09-20,4.16
2016-09-21,4.22
2016-09-22,4.22
2016-09-23,4.18
2016-09-26,4.2
2016-09-27,4.12
2016-09-28,4.24
2016-09-29,4.2
2016-09-30,4.23
2016-10-03,4.27
2016-10-04,4.25
2016-10-05,4.29
2016-10-06,4.34
2016-10-07,4.34
2016-10-10,4.47
2016-10-11,4.37
2016-10-12,4.31
2016-10-13,4.3
2016-10-14,4.27
2016-10-17,4.25
2016-10-18,4.25
2016-10-19,4.3
2016-10-20,4.25
2016-10-21,4.28
2016-10-24,4.29
2016-10-25,4.3
2016-10-26,4.24
2016-10-27,4.24
2016-10-28,4.23
2016-10-31,4.33
2016-11-01,4.43
2016-11-02,4.37
2016-11-03,4.34
2016-11-04,4.28
2016-11-07,4.33
2016-11-08,4.34
2016-11-09,4.58
2016-11-10,4.52
2016-11-11,4.51
2016-11-14,4.47
2016-11-15,4.57
2016-11-16,4.51
2016-11-17,4.54
2016-11-18,4.56
2016-11-21,4.7
2016-11-22,4.7
2016-11-23,4.66
2016-11-25,4.7
2016-11-28,4.6
2016-11-29,4.53
2016-11-30,4.64
2016-12-01,4.8
2016-12-02,4.78
2016-12-05,4.86
2016-12-06,4.8
2016-12-07,4.82
2016-12-08,4.85
2016-12-09,4.91
2016-12-12,5.21
2016-12-13,5.28
2016-12-14,5.07
2016-12-15,5.13
2016-12-16,5.08
2016-12-19,5.02
2016-12-20,5.09
2016-12-21,5.02
2016-12-22,4.93
2016-12-23,4.91
2016-12-27,4.99
2016-12-28,4.98
2016-12-29,5.01
2016-12-30,5.09
2017-01-03,5.13
2017-01-04,5.23
2017-01-05,5.18
2017-01-06,5.18
2017-01-09,5.14
2017-01-10,5.2
2017-01-11,5.27
2017-01-12,5.23
2017-01-13,5.31
2017-01-17,5.22
2017-01-18,5.15
2017-01-19,5.01
2017-01-20,5.0
2017-01-23,4.96
2017-01-24,5.0
2017-01-25,4.95
2017-01-26,4.95
2017-01-27,5.08
2017-01-30,5.0
2017-01-31,4.93
2017-02-01,4.96
2017-02-02,4.99
2017-02-03,5.03
2017-02-06,4.99
2017-02-07,4.92
2017-02-08,4.85
2017-02-09,4.81
2017-02-10,4.77
2017-02-13,4.83
2017-02-14,4.84
2017-02-15,4.84
2017-02-16,4.8
2017-02-17,4.7
2017-02-21,4.76
2017-02-22,4.63
2017-02-23,4.66
2017-02-24,4.67
2017-02-27,4.6
2017-02-28,4.46
2017-03-01,4.58
2017-03-02,4.44
2017-03-03,4.63
2017-03-06,4.58
2017-03-07,4.53
2017-03-08,4.42
2017-03-09,4.28
2017-03-10,4.31
2017-03-13,4.39
2017-03-14,4.28
2017-03-15,4.35
2017-03-16,4.39
2017-03-17,4.49
2017-03-20,4.43
2017-03-21,4.43
2017-03-22,4.5
2017-03-23,4.5
2017-03-24,4.53
2017-03-27,4.49
2017-03-28,4.46
2017-03-29,4.5
2017-03-30,4.53
2017-03-31,4.5
2017-04-03,4.49
2017-04-04,4.55
2017-04-05,4.57
2017-04-06,4.56
2017-04-07,4.44
2017-04-10,4.37
2017-04-11,4.39
2017-04-12,4.35
2017-04-13,4.37
2017-04-17,4.41
2017-04-18,4.32
2017-04-19,4.26
2017-04-20,4.3
2017-04-21,4.29
2017-04-24,4.53
2017-04-25,4.64
2017-04-26,4.59
2017-04-27,4.75
2017-04-28,4.74
2017-05-01,4.74
2017-05-02,4.73
2017-05-03,4.68
2017-05-04,4.58
2017-05-05,4.58
2017-05-08,4.62
2017-05-09,4.56
2017-05-10,4.61
2017-05-11,4.54
2017-05-12,4.57
2017-05-15,4.61
2017-05-16,4.62
2017-05-17,4.53
2017-05-18,4.41
2017-05-19,4.34
2017-05-22,4.31
2017-05-23,4.35
2017-05-24,4.3
2017-05-25,4.22
2017-05-26,4.28
2017-05-30,4.29
2017-05-31,4.16
2017-06-01,4.11
2017-06-02,4.16
2017-06-05,4.19
2017-06-06,4.18
2017-06-07,4.15
2017-06-08,4.17
2017-06-09,4.16
2017-06-12,4.16
2017-06-13,4.12
2017-06-14,3.99
2017-06-15,3.98
2017-06-16,3.96
2017-06-19,3.98
2017-06-20,3.88
2017-06-21,3.83
2017-06-22,3.92
2017-06-23,3.96
2017-06-26,3.97
2017-06-27,3.96
2017-06-28,4.01
2017-06-29,3.97
2017-06-30,3.99
2017-07-03,3.98
2017-07-05,4.02
2017-07-06,4.05
2017-07-07,4.02
2017-07-10,4.07
2017-07-11,4.04
2017-07-12,4.11
2017-07-13,4.14
2017-07-14,4.2
2017-07-17,4.16
2017-07-18,4.18
2017-07-19,4.03
2017-07-20,4.04
2017-07-21,4.0
2017-07-24,3.92
2017-07-25,3.92
2017-07-26,3.96
2017-07-27,3.91
2017-07-28,3.88
2017-07-31,3.91
2017-08-01,3.9
2017-08-02,3.92
2017-08-03,3.94
2017-08-04,3.95
2017-08-07,3.96
2017-08-08,3.96
2017-08-09,3.92
2017-08-10,3.89
2017-08-11,3.86
2017-08-14,3.86
2017-08-15,3.86
2017-08-16,3.86
2017-08-17,3.84
2017-08-18,3.88
2017-08-21,3.85
2017-08-22,3.89
2017-08-23,3.87
2017-08-24,3.9
2017-08-25,3.98
2017-08-28,3.99
2017-08-29,3.99
2017-08-30,3.97
2017-08-31,3.99
2017-09-01,4.03
2017-09-05,3.99
2017-09-06,4.05
2017-09-07,4.11
2017-09-08,4.15
2017-09-11,4.17
2017-09-12,4.16
2017-09-13,4.22
2017-09-14,4.24
2017-09-15,4.2
2017-09-18,4.17
2017-09-19,4.14
2017-09-20,4.14
2017-09-21,4.16
2017-09-22,4.18
2017-09-25,4.25
2017-09-26,4.23
2017-09-27,4.21
2017-09-28,4.2
2017-09-29,4.19
2017-10-02,4.17
2017-10-03,4.15
2017-10-04,4.19
2017-10-05,4.26
2017-10-06,4.2
2017-10-09,4.24
2017-10-10,4.27
2017-10-11,4.31
2017-10-12,4.31
2017-10-13,4.38
2017-10-16,4.4
2017-10-17,4.33
2017-10-18,4.36
2017-10-19,4.33
2017-10-20,4.35
2017-10-23,4.36
2017-10-24,4.34
2017-10-25,4.3
2017-10-26,4.24
2017-10-27,4.29
2017-10-30,4.3
2017-10-31,4.29
2017-11-01,4.29
2017-11-02,4.3
2017-11-03,4.26
2017-11-06,4.36
2017-11-07,4.44
2017-11-08,4.46
2017-11-09,4.42
2017-11-10,4.45
2017-11-13,4.48
2017-11-14,4.41
2017-11-15,4.37
2017-11-16,4.35
2017-11-17,4.37
2017-11-20,4.36
2017-11-21,4.43
2017-11-22,4.51
2017-11-24,4.57
2017-11-27,4.57
2017-11-28,4.57
2017-11-29,4.55
2017-11-30,4.49
2017-12-01,4.47
2017-12-04,4.51
2017-12-05,4.52
2017-12-06,4.46
2017-12-07,4.5
2017-12-08,4.45
2017-12-11,4.51
2017-12-12,4.53
2017-12-13,4.58
2017-12-14,4.54
2017-12-15,4.54
2017-12-18,4.54
2017-12-19,4.52
2017-12-20,4.49
2017-12-21,4.46
2017-12-22,4.5
2017-12-26,4.5
2017-12-27,4.49
2017-12-28,4.48
2017-12-29,4.41
2018-01-02,4.52
2018-01-03,4.57
2018-01-04,4.74
2018-01-05,4.77
2018-01-08,4.83
2018-01-09,4.89
2018-01-10,5.01
2018-01-11,5.09
2018-01-12,5.08
2018-01-16,5.03
2018-01-17,5.18
2018-01-18,5.26
2018-01-19,5.22
2018-01-22,5.26
2018-01-23,5.23
2018-01-24,5.29
2018-01-25,5.27
2018-01-26,5.2
2018-01-29,5.05
2018-01-30,5.02
2018-01-31,4.98
2018-02-01,5.14
2018-02-02,5.03
2018-02-05,4.89
2018-02-06,4.97
2018-02-07,4.81
2018-02-08,4.6
2018-02-09,4.6
2018-02-12,4.79
2018-02-13,4.81
2018-02-14,4.86
2018-02-15,4.84
2018-02-16,4.77
2018-02-20,4.95
2018-02-21,5.01
2018-02-22,5.06
2018-02-23,5.08
2018-02-26,5.23
2018-02-27,5.11
2018-02-28,4.96
2018-03-01,4.89
2018-03-02,4.88
2018-03-05,4.98
2018-03-06,4.89
2018-03-07,4.83
2018-03-08,4.81
2018-03-09,4.91
2018-03-12,4.92
2018-03-13,4.9
2018-03-14,4.82
2018-03-15,4.73
2018-03-16,4.81
2018-03-19,4.77
2018-03-20,4.88
2018-03-21,4.93
2018-03-22,4.8
2018-03-23,4.87
2018-03-26,4.83
2018-03-27,4.83
2018-03-28,4.81
2018-03-29,4.93
2018-04-02,4.83
2018-04-03,4.83
2018-04-04,4.86
2018-04-05,4.81
2018-04-06,4.76
2018-04-09,4.39
2018-04-10,4.44
2018-04-11,4.6
2018-04-12,4.64
2018-04-13,4.55
2018-04-16,4.56
2018-04-17,4.58
2018-04-18,4.69
2018-04-19,4.66
2018-04-20,4.63
2018-04-23,4.62
2018-04-24,4.61
2018-04-25,4.56
2018-04-26,4.57
2018-04-27,4.59
2018-04-30,4.56
2018-05-01,4.51
2018-05-02,4.48
2018-05-03,4.51
2018-05-04,4.53
2018-05-07,4.49
2018-05-08,4.53
2018-05-09,4.59
2018-05-10,4.72
2018-05-11,4.78
2018-05-14,4.79
2018-05-15,4.71
2018-05-16,4.76
2018-05-17,4.71
2018-05-18,4.66
2018-05-21,4.72
2018-05-22,4.78
2018-05-23,4.75
2018-05-24,4.69
2018-05-25,4.64
2018-05-29,4.55
2018-05-30,4.59
2018-05-31,4.54
2018-06-01,4.6
2018-06-04,4.64
2018-06-05,4.62
2018-06-06,4.68
2018-06-07,4.67
2018-06-08,4.57
2018-06-11,4.5
2018-06-12,4.48
2018-06-13,4.48
2018-06-14,4.42
2018-06-15,4.34
2018-06-18,4.29
2018-06-19,4.24
2018-06-20,4.25
2018-06-21,4.21
2018-06-22,4.36
2018-06-25,4.36
2018-06-26,4.36
2018-06-27,4.37
2018-06-28,4.37
2018-06-29,4.41
2018-07-02,4.51
2018-07-03,4.43
2018-07-05,4.53
2018-07-06,4.57
2018-07-09,4.66
2018-07-10,4.68
2018-07-11,4.57
2018-07-12,4.61
2018-07-13,4.63
2018-07-16,4.65
2018-07-17,4.56
2018-07-18,4.37
2018-07-19,4.29
2018-07-20,4.31
2018-07-23,4.37
2018-07-24,4.37
2018-07-25,4.42
2018-07-26,4.36
2018-07-27,4.37
2018-07-30,4.46
2018-07-31,4.54
2018-08-01,4.51
2018-08-02,4.42
2018-08-03,4.46
2018-08-06,4.38
2018-08-07,4.43
2018-08-08,4.35
2018-08-09,4.32
2018-08-10,4.28
2018-08-13,4.21
2018-08-14,4.26
2018-08-15,4.17
2018-08-16,4.19
2018-08-17,4.22
2018-08-20,4.2
2018-08-21,4.25
2018-08-22,4.2
2018-08-23,4.13
2018-08-24,4.26
2018-08-27,4.27
2018-08-28,4.28
2018-08-29,4.35
2018-08-30,4.26
2018-08-31,4.43
2018-09-04,4.32
2018-09-05,4.35
2018-09-06,4.26
2018-09-07,4.28
2018-09-10,4.26
2018-09-11,4.37
2018-09-12,4.5
2018-09-13,4.48
2018-09-14,4.47
2018-09-17,4.56
2018-09-18,4.68
2018-09-19,4.66
2018-09-20,4.68
2018-09-21,4.75
2018-09-24,4.81
2018-09-25,4.87
2018-09-26,4.82
2018-09-27,4.92
2018-09-28,4.97
2018-10-01,4.97
2018-10-02,4.99
2018-10-03,5.17
2018-10-04,5.01
2018-10-05,5.15
2018-10-08,5.21
2018-10-09,5.23
2018-10-10,4.93
2018-10-11,4.87
2018-10-12,5.07
2018-10-15,4.97
2018-10-16,5.06
2018-10-17,4.99
2018-10-18,4.87
2018-10-19,4.93
2018-10-22,4.8
2018-10-23,4.74
2018-10-24,4.7
2018-10-25,4.75
2018-10-26,4.66
2018-10-29,4.62
2018-10-30,4.66
2018-10-31,4.7
2018-11-01,4.72
2018-11-02,4.66
2018-11-05,4.72
2018-11-06,4.76
2018-11-07,4.81
2018-11-08,4.71
2018-11-09,4.55
2018-11-12,4.44
2018-11-13,4.38
2018-11-14,4.55
2018-11-15,4.68
2018-11-16,4.64
2018-11-19,4.71
2018-11-20,4.6
2018-11-21,4.65
2018-11-23,4.61
2018-11-26,4.51
2018-11-27,4.6
2018-11-28,4.99
2018-11-29,4.95
2018-11-30,4.82
2018-12-03,4.94
2018-12-04,4.84
2018-12-06,4.79
2018-12-07,4.85
2018-12-10,4.81
2018-12-11,4.75
2018-12-12,4.68
2018-12-13,4.71
2018-12-14,4.63
2018-12-17,4.54
2018-12-18,4.51
2018-12-19,4.48
2018-12-20,4.4
2018-12-21,4.37
2018-12-24,4.34
2018-12-26,4.39
2018-12-27,4.32
2018-12-28,4.38
2018-12-31,4.42
2019-01-02,4.5
2019-01-03,4.56
2019-01-04,4.66
2019-01-07,4.72
2019-01-08,4.72
2019-01-09,4.79
2019-01-10,4.77
2019-01-11,4.76
2019-01-14,4.74
2019-01-15,4.68
2019-01-16,4.68
2019-01-17,4.7
2019-01-18,4.75
2019-01-22,4.71
2019-01-23,4.78
2019-01-24,4.86
2019-01-25,4.87
2019-01-28,4.79
2019-01-29,4.85
2019-01-30,4.97
2019-01-31,4.89
2019-02-01,4.96
2019-02-04,4.93
2019-02-05,4.95
2019-02-06,4.89
2019-02-07,4.78
2019-02-08,4.8
2019-02-11,4.85
2019-02-12,4.89
2019-02-13,4.7
2019-02-14,4.64
2019-02-15,4.74
2019-02-19,4.65
2019-02-20,4.67
2019-02-21,4.64
2019-02-22,4.65
2019-02-25,4.67
2019-02-26,4.69
2019-02-27,4.7
2019-02-28,4.72
2019-03-01,4.69
2019-03-04,4.64
2019-03-05,4.62
2019-03-06,4.62
2019-03-07,4.51
2019-03-08,4.5
2019-03-11,4.57
2019-03-12,4.57
2019-03-13,4.59
2019-03-14,4.64
2019-03-15,4.66
2019-03-18,4.79
2019-03-19,4.77
2019-03-20,4.82
2019-03-21,4.8
2019-03-22,4.64
2019-03-25,4.69
2019-03-26,4.62
2019-03-27,4.56
2019-03-28,4.57
2019-03-29,4.52
2019-04-01,4.68
2019-04-02,4.68
2019-04-03,4.73
2019-04-04,4.78
2019-04-05,4.81
2019-04-08,4.89
2019-04-09,4.96
2019-04-10,5.03
2019-04-11,4.85
2019-04-12,4.9
2019-04-15,4.9
2019-04-16,5.03
2019-04-17,5.06
2019-04-18,5.01
2019-04-22,5.03
2019-04-23,5.05
2019-04-24,4.93
2019-04-25,4.86
2019-04-26,4.93
2019-04-29,5.04
2019-04-30,5.02
2019-05-01,5.01
2019-05-02,5.03
2019-05-03,5.05
2019-05-06,5.01
2019-05-07,4.99
2019-05-08,5.0
2019-05-09,4.96
2019-05-10,4.98
2019-05-13,4.92
2019-05-14,6.0
2019-05-15,5.99
2019-05-16,6.21
2019-05-17,6.1
2019-05-20,6.19
2019-05-21,6.52
2019-05-22,6.44
2019-05-23,6.4
2019-05-24,6.22
2019-05-28,6.16
2019-05-29,6.31
2019-05-30,6.46
2019-05-31,6.5
2019-06-03,7.15
2019-06-04,7.01
2019-06-05,6.97
2019-06-06,7.05
2019-06-07,7.1
2019-06-10,7.12
2019-06-11,7.19
2019-06-12,7.08
2019-06-13,7.21
2019-06-14,7.16
2019-06-17,7.09
2019-06-18,7.19
2019-06-19,7.23
2019-06-20,7.32
2019-06-21,7.19
2019-06-24,7.35
2019-06-25,7.3
2019-06-26,7.36
2019-06-27,7.3
2019-06-28,7.32
2019-07-01,7.71
2019-07-02,7.69
2019-07-03,7.85
2019-07-05,7.81
2019-07-08,7.75
2019-07-09,7.77
2019-07-10,7.87
2019-07-11,7.79
2019-07-12,7.72
2019-07-15,7.59
2019-07-16,7.5
2019-07-17,6.93
2019-07-18,6.92
2019-07-19,6.81
2019-07-22,6.84
2019-07-23,6.83
2019-07-24,6.64
2019-07-25,7.04
2019-07-26,7.31
2019-07-29,7.4
2019-07-30,7.41
2019-07-31,7.31
2019-08-01,7.14
2019-08-02,6.97
2019-08-05,6.75
2019-08-06,6.9
2019-08-07,6.97
2019-08-08,7.07
2019-08-09,6.99
2019-08-12,6.97
2019-08-13,7.04
2019-08-14,6.85
2019-08-15,6.83
2019-08-16,6.68
2019-08-19,6.76
2019-08-20,6.91
2019-08-21,6.97
2019-08-22,7.04
2019-08-23,6.85
2019-08-26,6.87
2019-08-27,6.7
2019-08-28,6.81
2019-08-29,6.97
2019-08-30,6.89
2019-09-03,6.87
2019-09-04,7.04
2019-09-05,7.05
2019-09-06,7.08
2019-09-09,7.09
2019-09-10,7.05
2019-09-11,7.13
2019-09-12,7.12
2019-09-13,7.14
2019-09-16,7.29
2019-09-17,7.17
2019-09-18,7.18
2019-09-19,7.16
2019-09-20,7.12
2019-09-23,7.14
2019-09-24,7.05
2019-09-25,7.05
2019-09-26,7.15
2019-09-27,7.0
2019-09-30,6.9
2019-10-01,6.84
2019-10-02,6.8
2019-10-03,6.81
2019-10-04,6.81
2019-10-07,6.91
2019-10-08,6.78
2019-10-09,6.8
2019-10-10,6.9
2019-10-11,7.01
2019-10-14,6.95
2019-10-15,6.96
2019-10-16,7.03
2019-10-17,7.06
2019-10-18,7.07
2019-10-21,7.13
2019-10-22,7.31
2019-10-23,7.38
2019-10-24,7.55
2019-10-25,7.71
2019-10-28,7.58
2019-10-29,7.82
2019-10-30,8.14
2019-10-31,8.01
2019-11-01,8.25
2019-11-04,8.27
2019-11-05,8.25
2019-11-06,8.23
2019-11-07,8.43
2019-11-08,8.29
2019-11-11,8.12
2019-11-12,7.92
2019-11-13,7.81
2019-11-14,7.69
2019-11-15,7.77
2019-11-18,7.7
2019-11-19,7.73
2019-11-20,7.8
2019-11-21,8.08
2019-11-22,7.87
2019-11-25,7.95
2019-11-26,7.83
2019-11-27,7.92
2019-11-29,7.93
2019-12-02,7.81
2019-12-03,7.7
2019-12-04,7.74
2019-12-05,7.67
2019-12-06,7.73
2019-12-09,7.74
2019-12-10,7.7
2019-12-11,7.75
2019-12-12,7.89
2019-12-13,7.88
2019-12-16,7.98
2019-12-17,8.02
2019-12-18,7.96
2019-12-19,8.03
2019-12-20,8.21
2019-12-23,8.18
2019-12-24,8.18
2019-12-26,8.17
2019-12-27,8.23
2019-12-30,8.16
2019-12-31,8.22
2020-01-02,8.46
2020-01-03,8.26
2020-01-06,8.27
2020-01-07,8.24
2020-01-08,8.25
2020-01-09,8.23
2020-01-10,8.16
2020-01-13,8.18
2020-01-14,8.06
2020-01-15,8.13
2020-01-16,8.18
2020-01-17,8.23
2020-01-21,8.09
2020-01-22,7.93
2020-01-23,7.68
2020-01-24,7.59
2020-01-27,7.29
2020-01-28,7.49
2020-01-29,7.37
2020-01-30,7.27
2020-01-31,6.99
2020-02-03,7.11
2020-02-04,7.28
2020-02-05,7.41
2020-02-06,7.26
2020-02-07,7.04
2020-02-10,7.0
2020-02-11,7.32
2020-02-12,7.46
2020-02-13,7.3
2020-02-14,7.25
2020-02-18,7.23
2020-02-19,7.26
2020-02-20,7.22
2020-02-21,7.2
2020-02-24,6.83
2020-02-25,6.71
2020-02-26,6.74
2020-02-27,6.5
2020-02-28,6.1
2020-03-02,6.08
2020-03-03,5.92
2020-03-04,6.09
2020-03-05,5.66
2020-03-06,5.51
2020-03-09,4.62
2020-03-10,4.99
2020-03-11,4.69
2020-03-12,4.29
2020-03-13,4.74
2020-03-16,4.27
2020-03-17,4.46
2020-03-18,4.02
2020-03-19,4.49
2020-03-20,4.26
2020-03-23,4.26
2020-03-24,4.47
2020-03-25,4.61
2020-03-26,4.66
2020-03-27,4.43
2020-03-30,4.47
2020-03-31,4.56
2020-04-01,4.48
2020-04-02,4.82
2020-04-03,4.93
2020-04-06,5.02
2020-04-07,4.92
2020-04-08,5.12
2020-04-09,5.05
2020-04-13,5.08
2020-04-14,5.15
2020-04-15,4.91
2020-04-16,4.92
2020-04-17,4.97
2020-04-20,4.84
2020-04-21,4.7
2020-04-22,4.93
2020-04-23,4.94
2020-04-24,4.98
2020-04-27,5.01
2020-04-28,5.0
2020-04-29,5.26
2020-04-30,5.05
2020-05-01,4.97
2020-05-04,4.97
2020-05-05,5.09
2020-05-06,4.98
2020-05-07,4.94
2020-05-08,5.03
