Date,EL
2014-07-02,73.959999
2014-07-03,74.970001
2014-07-07,74.809998
2014-07-08,74.059998
2014-07-09,74.66999799999999
2014-07-10,74.690002
2014-07-11,74.5
2014-07-14,75.379997
2014-07-15,75.730003
2014-07-16,75.139999
2014-07-17,74.489998
2014-07-18,76.08000200000001
2014-07-21,75.41999799999999
2014-07-22,76.239998
2014-07-23,75.940002
2014-07-24,75.910004
2014-07-25,75.66999799999999
2014-07-28,74.93
2014-07-29,74.389999
2014-07-30,74.269997
2014-07-31,73.459999
2014-08-01,73.870003
2014-08-04,74.220001
2014-08-05,73.949997
2014-08-06,74.260002
2014-08-07,73.199997
2014-08-08,74.199997
2014-08-11,75.5
2014-08-12,75.370003
2014-08-13,75.150002
2014-08-14,75.900002
2014-08-15,76.160004
2014-08-18,76.790001
2014-08-19,76.639999
2014-08-20,76.58000200000001
2014-08-21,76.269997
2014-08-22,76.290001
2014-08-25,77.190002
2014-08-26,77.239998
2014-08-27,77.010002
2014-08-28,76.660004
2014-08-29,76.83000200000001
2014-09-02,76.839996
2014-09-03,76.230003
2014-09-04,76.650002
2014-09-05,76.779999
2014-09-08,75.589996
2014-09-09,74.410004
2014-09-10,74.900002
2014-09-11,74.739998
2014-09-12,74.480003
2014-09-15,74.43
2014-09-16,74.730003
2014-09-17,74.690002
2014-09-18,74.959999
2014-09-19,75.43
2014-09-22,75.25
2014-09-23,74.43
2014-09-24,75.120003
2014-09-25,74.0
2014-09-26,74.599998
2014-09-29,74.709999
2014-09-30,74.720001
2014-10-01,74.25
2014-10-02,73.699997
2014-10-03,74.110001
2014-10-06,74.050003
2014-10-07,74.139999
2014-10-08,74.739998
2014-10-09,73.610001
2014-10-10,72.650002
2014-10-13,71.019997
2014-10-14,71.889999
2014-10-15,71.599998
2014-10-16,71.779999
2014-10-17,72.18
2014-10-20,73.110001
2014-10-21,74.660004
2014-10-22,74.440002
2014-10-23,74.230003
2014-10-24,74.349998
2014-10-27,74.519997
2014-10-28,75.07
2014-10-29,74.720001
2014-10-30,74.940002
2014-10-31,75.18
2014-11-03,75.959999
2014-11-04,72.0
2014-11-05,71.199997
2014-11-06,71.83000200000001
2014-11-07,72.58000200000001
2014-11-10,72.83000200000001
2014-11-11,72.699997
2014-11-12,72.620003
2014-11-13,72.550003
2014-11-14,71.33000200000001
2014-11-17,71.120003
2014-11-18,72.029999
2014-11-19,72.809998
2014-11-20,72.849998
2014-11-21,73.040001
2014-11-24,72.760002
2014-11-25,73.260002
2014-11-26,73.209999
2014-11-28,74.139999
2014-12-01,73.739998
2014-12-02,74.260002
2014-12-03,74.610001
2014-12-04,74.360001
2014-12-05,74.660004
2014-12-08,74.230003
2014-12-09,74.639999
2014-12-10,73.449997
2014-12-11,74.010002
2014-12-12,73.029999
2014-12-15,72.230003
2014-12-16,72.989998
2014-12-17,74.0
2014-12-18,75.779999
2014-12-19,76.25
2014-12-22,76.099998
2014-12-23,77.760002
2014-12-24,77.389999
2014-12-26,77.449997
2014-12-29,77.400002
2014-12-30,77.16999799999999
2014-12-31,76.199997
2015-01-02,75.589996
2015-01-05,74.68
2015-01-06,73.989998
2015-01-07,74.33000200000001
2015-01-08,75.400002
2015-01-09,74.900002
2015-01-12,74.260002
2015-01-13,74.519997
2015-01-14,74.120003
2015-01-15,73.709999
2015-01-16,74.220001
2015-01-20,74.529999
2015-01-21,73.980003
2015-01-22,75.110001
2015-01-23,73.699997
2015-01-26,72.860001
2015-01-27,71.75
2015-01-28,70.400002
2015-01-29,71.970001
2015-01-30,70.589996
2015-02-02,71.83000200000001
2015-02-03,72.839996
2015-02-04,72.550003
2015-02-05,78.400002
2015-02-06,79.550003
2015-02-09,79.459999
2015-02-10,80.010002
2015-02-11,80.360001
2015-02-12,80.910004
2015-02-13,82.489998
2015-02-17,81.779999
2015-02-18,81.5
2015-02-19,81.08000200000001
2015-02-20,81.800003
2015-02-23,82.139999
2015-02-24,81.769997
2015-02-25,81.879997
2015-02-26,82.279999
2015-02-27,82.66999799999999
2015-03-02,83.400002
2015-03-03,82.910004
2015-03-04,82.230003
2015-03-05,83.220001
2015-03-06,82.230003
2015-03-09,82.879997
2015-03-10,81.269997
2015-03-11,80.5
2015-03-12,81.220001
2015-03-13,80.529999
2015-03-16,81.150002
2015-03-17,80.82
2015-03-18,81.739998
2015-03-19,81.66999799999999
2015-03-20,83.529999
2015-03-23,82.879997
2015-03-24,83.360001
2015-03-25,83.720001
2015-03-26,82.360001
2015-03-27,82.889999
2015-03-30,84.07
2015-03-31,83.160004
2015-04-01,83.160004
2015-04-02,84.099998
2015-04-06,84.970001
2015-04-07,83.980003
2015-04-08,84.16999799999999
2015-04-09,84.489998
2015-04-10,83.440002
2015-04-13,83.199997
2015-04-14,84.639999
2015-04-15,84.309998
2015-04-16,83.91999799999999
2015-04-17,82.82
2015-04-20,82.540001
2015-04-21,82.730003
2015-04-22,82.41999799999999
2015-04-23,82.449997
2015-04-24,82.260002
2015-04-27,83.16999799999999
2015-04-28,82.949997
2015-04-29,82.440002
2015-04-30,81.290001
2015-05-01,82.769997
2015-05-04,83.540001
2015-05-05,86.900002
2015-05-06,87.41999799999999
2015-05-07,88.33000200000001
2015-05-08,88.41999799999999
2015-05-11,87.91999799999999
2015-05-12,87.589996
2015-05-13,87.540001
2015-05-14,89.389999
2015-05-15,88.949997
2015-05-18,89.16999799999999
2015-05-19,89.57
2015-05-20,89.08000200000001
2015-05-21,89.349998
2015-05-22,90.220001
2015-05-26,88.480003
2015-05-27,88.769997
2015-05-28,88.459999
2015-05-29,87.43
2015-06-01,87.730003
2015-06-02,87.260002
2015-06-03,87.360001
2015-06-04,87.389999
2015-06-05,87.459999
2015-06-08,87.529999
2015-06-09,87.949997
2015-06-10,88.349998
2015-06-11,87.690002
2015-06-12,86.989998
2015-06-15,86.449997
2015-06-16,87.83000200000001
2015-06-17,87.910004
2015-06-18,88.339996
2015-06-19,88.32
2015-06-22,88.33000200000001
2015-06-23,87.709999
2015-06-24,87.480003
2015-06-25,86.75
2015-06-26,88.0
2015-06-29,86.050003
2015-06-30,86.660004
2015-07-01,87.66999799999999
2015-07-02,87.519997
2015-07-06,86.93
2015-07-07,88.239998
2015-07-08,86.199997
2015-07-09,86.220001
2015-07-10,87.41999799999999
2015-07-13,89.18
2015-07-14,89.199997
2015-07-15,89.41999799999999
2015-07-16,89.309998
2015-07-17,88.68
2015-07-20,88.529999
2015-07-21,89.239998
2015-07-22,89.32
2015-07-23,89.150002
2015-07-24,88.400002
2015-07-27,86.870003
2015-07-28,88.019997
2015-07-29,89.620003
2015-07-30,89.529999
2015-07-31,89.110001
2015-08-03,89.510002
2015-08-04,90.190002
2015-08-05,91.010002
2015-08-06,90.040001
2015-08-07,90.470001
2015-08-10,89.889999
2015-08-11,90.279999
2015-08-12,88.839996
2015-08-13,89.809998
2015-08-14,88.82
2015-08-17,82.800003
2015-08-18,83.82
2015-08-19,83.41999799999999
2015-08-20,82.18
2015-08-21,79.83000200000001
2015-08-24,76.559998
2015-08-25,75.730003
2015-08-26,78.400002
2015-08-27,80.07
2015-08-28,80.349998
2015-08-31,79.769997
2015-09-01,77.230003
2015-09-02,78.739998
2015-09-03,79.269997
2015-09-04,77.349998
2015-09-08,77.650002
2015-09-09,76.459999
2015-09-10,76.010002
2015-09-11,76.41999799999999
2015-09-14,76.379997
2015-09-15,77.400002
2015-09-16,78.110001
2015-09-17,78.860001
2015-09-18,77.639999
2015-09-21,78.510002
2015-09-22,77.349998
2015-09-23,78.349998
2015-09-24,78.540001
2015-09-25,79.769997
2015-09-28,77.190002
2015-09-29,78.730003
2015-09-30,80.68
2015-10-01,80.949997
2015-10-02,81.230003
2015-10-05,83.08000200000001
2015-10-06,83.08000200000001
2015-10-07,82.980003
2015-10-08,83.910004
2015-10-09,84.449997
2015-10-12,84.529999
2015-10-13,83.050003
2015-10-14,83.129997
2015-10-15,84.349998
2015-10-16,84.769997
2015-10-19,83.800003
2015-10-20,83.739998
2015-10-21,83.339996
2015-10-22,84.589996
2015-10-23,84.209999
2015-10-26,83.889999
2015-10-27,83.66999799999999
2015-10-28,83.25
2015-10-29,82.239998
2015-10-30,80.459999
2015-11-02,86.970001
2015-11-03,86.83000200000001
2015-11-04,85.900002
2015-11-05,86.730003
2015-11-06,85.66999799999999
2015-11-09,84.650002
2015-11-10,85.389999
2015-11-11,85.83000200000001
2015-11-12,84.349998
2015-11-13,82.660004
2015-11-16,83.050003
2015-11-17,82.059998
2015-11-18,83.75
2015-11-19,84.57
2015-11-20,84.400002
2015-11-23,85.410004
2015-11-24,85.57
2015-11-25,85.400002
2015-11-27,85.290001
2015-11-30,84.120003
2015-12-01,85.029999
2015-12-02,83.790001
2015-12-03,83.83000200000001
2015-12-04,85.43
2015-12-07,86.980003
2015-12-08,87.08000200000001
2015-12-09,86.239998
2015-12-10,86.860001
2015-12-11,84.5
2015-12-14,85.550003
2015-12-15,87.480003
2015-12-16,89.260002
2015-12-17,89.209999
2015-12-18,87.410004
2015-12-21,88.209999
2015-12-22,88.650002
2015-12-23,89.360001
2015-12-24,88.800003
2015-12-28,88.660004
2015-12-29,89.400002
2015-12-30,89.029999
2015-12-31,88.059998
2016-01-04,87.209999
2016-01-05,88.010002
2016-01-06,85.089996
2016-01-07,83.33000200000001
2016-01-08,82.82
2016-01-11,82.879997
2016-01-12,84.230003
2016-01-13,83.099998
2016-01-14,84.279999
2016-01-15,82.349998
2016-01-19,83.879997
2016-01-20,82.93
2016-01-21,83.300003
2016-01-22,85.690002
2016-01-25,83.470001
2016-01-26,83.589996
2016-01-27,82.400002
2016-01-28,83.690002
2016-01-29,85.25
2016-02-01,85.459999
2016-02-02,85.019997
2016-02-03,86.459999
2016-02-04,87.010002
2016-02-05,90.989998
2016-02-08,89.629997
2016-02-09,90.440002
2016-02-10,88.470001
2016-02-11,86.739998
2016-02-12,88.309998
2016-02-16,88.620003
2016-02-17,90.07
2016-02-18,91.25
2016-02-19,91.629997
2016-02-22,91.720001
2016-02-23,91.720001
2016-02-24,92.019997
2016-02-25,92.68
2016-02-26,91.790001
2016-02-29,91.33000200000001
2016-03-01,92.400002
2016-03-02,91.849998
2016-03-03,92.199997
2016-03-04,92.550003
2016-03-07,91.629997
2016-03-08,91.739998
2016-03-09,92.199997
2016-03-10,91.769997
2016-03-11,93.110001
2016-03-14,93.83000200000001
2016-03-15,93.800003
2016-03-16,93.110001
2016-03-17,93.949997
2016-03-18,94.18
2016-03-21,94.129997
2016-03-22,93.18
2016-03-23,93.379997
2016-03-24,93.269997
2016-03-28,93.599998
2016-03-29,94.16999799999999
2016-03-30,94.41999799999999
2016-03-31,94.309998
2016-04-01,95.650002
2016-04-04,95.5
2016-04-05,95.099998
2016-04-06,95.68
2016-04-07,94.540001
2016-04-08,95.209999
2016-04-11,95.25
2016-04-12,94.730003
2016-04-13,94.519997
2016-04-14,94.709999
2016-04-15,94.949997
2016-04-18,95.779999
2016-04-19,96.949997
2016-04-20,96.57
2016-04-21,93.889999
2016-04-22,93.949997
2016-04-25,94.720001
2016-04-26,95.690002
2016-04-27,96.16999799999999
2016-04-28,97.120003
2016-04-29,95.870003
2016-05-02,97.129997
2016-05-03,93.290001
2016-05-04,93.150002
2016-05-05,93.279999
2016-05-06,93.989998
2016-05-09,93.739998
2016-05-10,95.540001
2016-05-11,94.93
2016-05-12,94.610001
2016-05-13,92.660004
2016-05-16,92.790001
2016-05-17,92.019997
2016-05-18,90.5
2016-05-19,91.010002
2016-05-20,90.480003
2016-05-23,90.730003
2016-05-24,92.139999
2016-05-25,92.040001
2016-05-26,91.440002
2016-05-27,92.0
2016-05-31,91.779999
2016-06-01,92.989998
2016-06-02,93.199997
2016-06-03,93.07
2016-06-06,93.059998
2016-06-07,93.120003
2016-06-08,92.879997
2016-06-09,92.279999
2016-06-10,91.550003
2016-06-13,91.290001
2016-06-14,91.449997
2016-06-15,91.010002
2016-06-16,91.709999
2016-06-17,91.940002
2016-06-20,93.08000200000001
2016-06-21,93.099998
2016-06-22,93.589996
2016-06-23,94.949997
2016-06-24,89.730003
2016-06-27,87.239998
2016-06-28,88.190002
2016-06-29,89.709999
2016-06-30,91.019997
2016-07-01,91.82
2016-07-05,91.32
2016-07-06,91.029999
2016-07-07,91.550003
2016-07-08,93.010002
2016-07-11,93.279999
2016-07-12,93.290001
2016-07-13,93.300003
2016-07-14,94.029999
2016-07-15,94.400002
2016-07-18,93.970001
2016-07-19,93.489998
2016-07-20,93.5
2016-07-21,92.860001
2016-07-22,93.230003
2016-07-25,93.16999799999999
2016-07-26,93.050003
2016-07-27,92.410004
2016-07-28,92.110001
2016-07-29,92.900002
2016-08-01,93.43
2016-08-02,93.269997
2016-08-03,93.839996
2016-08-04,93.68
2016-08-05,93.58000200000001
2016-08-08,93.290001
2016-08-09,93.339996
2016-08-10,92.910004
2016-08-11,92.529999
2016-08-12,93.099998
2016-08-15,93.199997
2016-08-16,92.41999799999999
2016-08-17,93.019997
2016-08-18,95.099998
2016-08-19,91.730003
2016-08-22,91.379997
2016-08-23,91.57
2016-08-24,90.5
2016-08-25,91.230003
2016-08-26,90.910004
2016-08-29,90.860001
2016-08-30,89.870003
2016-08-31,89.230003
2016-09-01,88.949997
2016-09-02,89.620003
2016-09-06,89.470001
2016-09-07,88.209999
2016-09-08,88.089996
2016-09-09,87.550003
2016-09-12,88.769997
2016-09-13,87.839996
2016-09-14,87.510002
2016-09-15,87.860001
2016-09-16,87.720001
2016-09-19,87.379997
2016-09-20,87.300003
2016-09-21,88.25
2016-09-22,88.739998
2016-09-23,88.150002
2016-09-26,88.32
2016-09-27,89.389999
2016-09-28,88.449997
2016-09-29,86.870003
2016-09-30,88.559998
2016-10-03,88.07
2016-10-04,87.43
2016-10-05,87.949997
2016-10-06,88.309998
2016-10-07,87.83000200000001
2016-10-10,87.529999
2016-10-11,87.279999
2016-10-12,88.18
2016-10-13,88.150002
2016-10-14,87.33000200000001
2016-10-17,87.540001
2016-10-18,87.66999799999999
2016-10-19,87.599998
2016-10-20,86.300003
2016-10-21,86.510002
2016-10-24,86.629997
2016-10-25,86.18
2016-10-26,85.760002
2016-10-27,85.91999799999999
2016-10-28,86.410004
2016-10-31,87.129997
2016-11-01,86.300003
2016-11-02,81.599998
2016-11-03,79.57
2016-11-04,79.019997
2016-11-07,80.559998
2016-11-08,80.309998
2016-11-09,80.389999
2016-11-10,78.209999
2016-11-11,78.360001
2016-11-14,77.599998
2016-11-15,77.75
2016-11-16,77.010002
2016-11-17,78.110001
2016-11-18,77.410004
2016-11-21,77.82
2016-11-22,77.730003
2016-11-23,77.779999
2016-11-25,78.650002
2016-11-28,78.440002
2016-11-29,78.610001
2016-11-30,77.699997
2016-12-01,75.910004
2016-12-02,75.839996
2016-12-05,77.160004
2016-12-06,77.459999
2016-12-07,78.33000200000001
2016-12-08,79.290001
2016-12-09,79.709999
2016-12-12,78.230003
2016-12-13,78.730003
2016-12-14,77.959999
2016-12-15,77.58000200000001
2016-12-16,76.129997
2016-12-19,76.279999
2016-12-20,77.629997
2016-12-21,78.120003
2016-12-22,78.779999
2016-12-23,78.379997
2016-12-27,78.230003
2016-12-28,77.220001
2016-12-29,77.269997
2016-12-30,76.489998
2017-01-03,77.33000200000001
2017-01-04,78.699997
2017-01-05,78.599998
2017-01-06,79.160004
2017-01-09,78.239998
2017-01-10,77.349998
2017-01-11,78.33000200000001
2017-01-12,79.139999
2017-01-13,78.790001
2017-01-17,79.849998
2017-01-18,79.269997
2017-01-19,78.889999
2017-01-20,79.629997
2017-01-23,79.650002
2017-01-24,80.790001
2017-01-25,82.010002
2017-01-26,81.959999
2017-01-27,80.959999
2017-01-30,80.870003
2017-01-31,81.209999
2017-02-01,79.91999799999999
2017-02-02,82.0
2017-02-03,83.019997
2017-02-06,82.82
2017-02-07,83.400002
2017-02-08,82.489998
2017-02-09,82.660004
2017-02-10,82.589996
2017-02-13,82.589996
2017-02-14,83.25
2017-02-15,83.540001
2017-02-16,83.269997
2017-02-17,85.0
2017-02-21,84.639999
2017-02-22,84.199997
2017-02-23,84.019997
2017-02-24,83.75
2017-02-27,82.970001
2017-02-28,82.849998
2017-03-01,84.050003
2017-03-02,82.91999799999999
2017-03-03,82.949997
2017-03-06,82.709999
2017-03-07,82.769997
2017-03-08,82.93
2017-03-09,82.879997
2017-03-10,85.779999
2017-03-13,85.370003
2017-03-14,84.779999
2017-03-15,85.33000200000001
2017-03-16,85.58000200000001
2017-03-17,85.959999
2017-03-20,86.510002
2017-03-21,86.480003
2017-03-22,86.529999
2017-03-23,86.519997
2017-03-24,86.010002
2017-03-27,85.82
2017-03-28,85.610001
2017-03-29,85.519997
2017-03-30,85.339996
2017-03-31,84.790001
2017-04-03,83.5
2017-04-04,85.059998
2017-04-05,85.239998
2017-04-06,84.370003
2017-04-07,84.150002
2017-04-10,84.720001
2017-04-11,84.849998
2017-04-12,84.91999799999999
2017-04-13,84.940002
2017-04-17,85.360001
2017-04-18,86.290001
2017-04-19,85.620003
2017-04-20,86.029999
2017-04-21,85.18
2017-04-24,85.989998
2017-04-25,87.379997
2017-04-26,87.809998
2017-04-27,87.41999799999999
2017-04-28,87.139999
2017-05-01,87.18
2017-05-02,87.480003
2017-05-03,91.300003
2017-05-04,91.860001
2017-05-05,92.860001
2017-05-08,92.610001
2017-05-09,92.980003
2017-05-10,94.08000200000001
2017-05-11,92.900002
2017-05-12,92.93
2017-05-15,92.610001
2017-05-16,91.900002
2017-05-17,92.099998
2017-05-18,91.379997
2017-05-19,92.370003
2017-05-22,92.949997
2017-05-23,91.989998
2017-05-24,93.029999
2017-05-25,93.589996
2017-05-26,93.699997
2017-05-30,93.989998
2017-05-31,94.139999
2017-06-01,94.559998
2017-06-02,96.129997
2017-06-05,96.300003
2017-06-06,96.230003
2017-06-07,96.510002
2017-06-08,96.050003
2017-06-09,96.349998
2017-06-12,96.010002
2017-06-13,96.639999
2017-06-14,97.160004
2017-06-15,97.550003
2017-06-16,97.5
2017-06-19,98.190002
2017-06-20,97.050003
2017-06-21,97.33000200000001
2017-06-22,97.480003
2017-06-23,96.989998
2017-06-26,96.5
2017-06-27,96.410004
2017-06-28,96.809998
2017-06-29,95.620003
2017-06-30,95.980003
2017-07-03,95.809998
2017-07-05,95.720001
2017-07-06,94.839996
2017-07-07,94.279999
2017-07-10,94.269997
2017-07-11,93.860001
2017-07-12,94.519997
2017-07-13,94.730003
2017-07-14,95.309998
2017-07-17,96.199997
2017-07-18,96.290001
2017-07-19,96.940002
2017-07-20,97.110001
2017-07-21,97.949997
2017-07-24,97.75
2017-07-25,98.75
2017-07-26,98.91999799999999
2017-07-27,99.529999
2017-07-28,99.0
2017-07-31,98.989998
2017-08-01,98.610001
2017-08-02,98.489998
2017-08-03,98.16999799999999
2017-08-04,98.58000200000001
2017-08-07,100.529999
2017-08-08,101.059998
2017-08-09,103.769997
2017-08-10,101.690002
2017-08-11,99.650002
2017-08-14,101.129997
2017-08-15,101.040001
2017-08-16,101.07
2017-08-17,98.32
2017-08-18,105.91999799999999
2017-08-21,106.480003
2017-08-22,105.209999
2017-08-23,104.449997
2017-08-24,106.010002
2017-08-25,106.5
2017-08-28,105.959999
2017-08-29,105.699997
2017-08-30,105.660004
2017-08-31,106.989998
2017-09-01,107.93
2017-09-05,107.949997
2017-09-06,108.07
2017-09-07,108.230003
2017-09-08,108.809998
2017-09-11,108.739998
2017-09-12,108.900002
2017-09-13,109.660004
2017-09-14,110.010002
2017-09-15,109.690002
2017-09-18,110.269997
2017-09-19,110.349998
2017-09-20,110.230003
2017-09-21,108.25
2017-09-22,107.58000200000001
2017-09-25,107.980003
2017-09-26,107.959999
2017-09-27,108.519997
2017-09-28,106.349998
2017-09-29,107.839996
2017-10-02,108.199997
2017-10-03,108.449997
2017-10-04,109.940002
2017-10-05,110.019997
2017-10-06,109.739998
2017-10-09,109.629997
2017-10-10,109.589996
2017-10-11,109.730003
2017-10-12,109.489998
2017-10-13,111.0
2017-10-16,111.279999
2017-10-17,110.510002
2017-10-18,109.980003
2017-10-19,109.699997
2017-10-20,108.800003
2017-10-23,109.07
2017-10-24,110.239998
2017-10-25,111.120003
2017-10-26,111.790001
2017-10-27,111.870003
2017-10-30,110.849998
2017-10-31,111.809998
2017-11-01,122.120003
2017-11-02,120.150002
2017-11-03,121.709999
2017-11-06,121.120003
2017-11-07,122.220001
2017-11-08,123.08000200000001
2017-11-09,123.779999
2017-11-10,124.610001
2017-11-13,126.32
2017-11-14,126.019997
2017-11-15,124.610001
2017-11-16,125.639999
2017-11-17,124.690002
2017-11-20,125.18
2017-11-21,125.5
2017-11-22,125.839996
2017-11-24,126.190002
2017-11-27,125.150002
2017-11-28,125.309998
2017-11-29,123.93
2017-11-30,124.83000200000001
2017-12-01,124.769997
2017-12-04,125.339996
2017-12-05,124.5
2017-12-06,124.470001
2017-12-07,125.18
2017-12-08,125.629997
2017-12-11,125.470001
2017-12-12,124.949997
2017-12-13,127.949997
2017-12-14,127.809998
2017-12-15,129.619995
2017-12-18,129.389999
2017-12-19,127.839996
2017-12-20,127.690002
2017-12-21,127.58000200000001
2017-12-22,127.75
2017-12-26,128.850006
2017-12-27,127.75
2017-12-28,127.889999
2017-12-29,127.239998
2018-01-02,127.589996
2018-01-03,129.619995
2018-01-04,130.229996
2018-01-05,129.990005
2018-01-08,130.970001
2018-01-09,131.699997
2018-01-10,130.320007
2018-01-11,129.08999599999999
2018-01-12,128.529999
2018-01-16,128.66000400000001
2018-01-17,132.059998
2018-01-18,130.979996
2018-01-19,134.449997
2018-01-22,134.869995
2018-01-23,136.720001
2018-01-24,136.25
2018-01-25,137.169998
2018-01-26,137.71000700000002
2018-01-29,136.600006
2018-01-30,136.630005
2018-01-31,134.96000700000002
2018-02-01,134.559998
2018-02-02,134.389999
2018-02-05,134.300003
2018-02-06,137.220001
2018-02-07,134.71000700000002
2018-02-08,131.46000700000002
2018-02-09,134.75
2018-02-12,137.029999
2018-02-13,137.5
2018-02-14,139.729996
2018-02-15,139.630005
2018-02-16,141.03999299999998
2018-02-20,139.350006
2018-02-21,139.820007
2018-02-22,140.149994
2018-02-23,142.389999
2018-02-26,143.28999299999998
2018-02-27,139.779999
2018-02-28,138.440002
2018-03-01,138.53999299999998
2018-03-02,140.649994
2018-03-05,141.639999
2018-03-06,142.679993
2018-03-07,143.550003
2018-03-08,144.389999
2018-03-09,145.050003
2018-03-12,145.369995
2018-03-13,145.779999
2018-03-14,145.08999599999999
2018-03-15,144.119995
2018-03-16,146.270004
2018-03-19,145.860001
2018-03-20,148.199997
2018-03-21,146.130005
2018-03-22,144.5
2018-03-23,143.800003
2018-03-26,148.21000700000002
2018-03-27,146.690002
2018-03-28,146.029999
2018-03-29,149.720001
2018-04-02,147.669998
2018-04-03,149.380005
2018-04-04,150.5
2018-04-05,151.479996
2018-04-06,150.25
2018-04-09,150.330002
2018-04-10,152.300003
2018-04-11,152.419998
2018-04-12,151.490005
2018-04-13,148.809998
2018-04-16,150.820007
2018-04-17,153.110001
2018-04-18,152.5
2018-04-19,151.830002
2018-04-20,148.729996
2018-04-23,147.949997
2018-04-24,146.869995
2018-04-25,146.490005
2018-04-26,147.58999599999999
2018-04-27,148.740005
2018-04-30,148.08999599999999
2018-05-01,144.929993
2018-05-02,132.58999599999999
2018-05-03,134.119995
2018-05-04,135.740005
2018-05-07,133.78999299999998
2018-05-08,136.199997
2018-05-09,137.809998
2018-05-10,138.5
2018-05-11,140.190002
2018-05-14,140.630005
2018-05-15,142.16000400000001
2018-05-16,144.699997
2018-05-17,144.899994
2018-05-18,145.490005
2018-05-21,147.78999299999998
2018-05-22,147.880005
2018-05-23,151.300003
2018-05-24,150.529999
2018-05-25,150.820007
2018-05-29,150.130005
2018-05-30,151.190002
2018-05-31,149.440002
2018-06-01,148.399994
2018-06-04,149.16000400000001
2018-06-05,148.699997
2018-06-06,148.21000700000002
2018-06-07,151.509995
2018-06-08,153.050003
2018-06-11,155.050003
2018-06-12,157.08999599999999
2018-06-13,155.619995
2018-06-14,156.369995
2018-06-15,158.029999
2018-06-18,157.050003
2018-06-19,155.0
2018-06-20,153.070007
2018-06-21,151.869995
2018-06-22,152.929993
2018-06-25,145.619995
2018-06-26,146.740005
2018-06-27,144.990005
2018-06-28,142.550003
2018-06-29,142.690002
2018-07-02,142.740005
2018-07-03,141.949997
2018-07-05,143.550003
2018-07-06,142.419998
2018-07-09,142.639999
2018-07-10,144.600006
2018-07-11,139.470001
2018-07-12,138.83999599999999
2018-07-13,140.490005
2018-07-16,140.949997
2018-07-17,142.199997
2018-07-18,141.21000700000002
2018-07-19,140.419998
2018-07-20,141.080002
2018-07-23,141.389999
2018-07-24,139.58999599999999
2018-07-25,141.509995
2018-07-26,139.720001
2018-07-27,136.78999299999998
2018-07-30,134.059998
2018-07-31,134.940002
2018-08-01,134.429993
2018-08-02,136.740005
2018-08-03,134.990005
2018-08-06,135.080002
2018-08-07,135.350006
2018-08-08,133.119995
2018-08-09,132.169998
2018-08-10,132.729996
2018-08-13,132.330002
2018-08-14,133.050003
2018-08-15,133.529999
2018-08-16,133.570007
2018-08-17,135.940002
2018-08-20,140.559998
2018-08-21,136.630005
2018-08-22,135.070007
2018-08-23,133.130005
2018-08-24,135.58999599999999
2018-08-27,138.25
2018-08-28,140.08999599999999
2018-08-29,140.369995
2018-08-30,139.5
2018-08-31,140.119995
2018-09-04,138.149994
2018-09-05,137.75
2018-09-06,138.679993
2018-09-07,138.770004
2018-09-10,138.550003
2018-09-11,138.169998
2018-09-12,139.729996
2018-09-13,140.130005
2018-09-14,140.929993
2018-09-17,139.889999
2018-09-18,140.300003
2018-09-19,139.66000400000001
2018-09-20,142.58999599999999
2018-09-21,143.53999299999998
2018-09-24,143.600006
2018-09-25,142.080002
2018-09-26,141.729996
2018-09-27,144.119995
2018-09-28,145.320007
2018-10-01,145.779999
2018-10-02,144.309998
2018-10-03,143.28999299999998
2018-10-04,137.139999
2018-10-05,138.309998
2018-10-08,139.979996
2018-10-09,140.330002
2018-10-10,129.899994
2018-10-11,128.080002
2018-10-12,126.32
2018-10-15,125.860001
2018-10-16,128.479996
2018-10-17,128.820007
2018-10-18,126.769997
2018-10-19,125.449997
2018-10-22,126.190002
2018-10-23,125.300003
2018-10-24,124.269997
2018-10-25,126.410004
2018-10-26,125.620003
2018-10-29,126.459999
2018-10-30,131.220001
2018-10-31,137.440002
2018-11-01,141.940002
2018-11-02,143.110001
2018-11-05,141.809998
2018-11-06,142.399994
2018-11-07,142.33999599999999
2018-11-08,141.690002
2018-11-09,140.229996
2018-11-12,141.100006
2018-11-13,143.389999
2018-11-14,144.83999599999999
2018-11-15,144.850006
2018-11-16,144.020004
2018-11-19,142.869995
2018-11-20,142.020004
2018-11-21,140.669998
2018-11-23,140.110001
2018-11-26,140.929993
2018-11-27,139.990005
2018-11-28,140.199997
2018-11-29,141.5
2018-11-30,142.66000400000001
2018-12-03,152.649994
2018-12-04,144.08999599999999
2018-12-06,141.389999
2018-12-07,137.119995
2018-12-10,137.979996
2018-12-11,139.110001
2018-12-12,138.729996
2018-12-13,140.130005
2018-12-14,135.179993
2018-12-17,130.300003
2018-12-18,130.899994
2018-12-19,128.53999299999998
2018-12-20,124.910004
2018-12-21,125.82
2018-12-24,122.459999
2018-12-26,126.900002
2018-12-27,128.389999
2018-12-28,128.559998
2018-12-31,130.100006
2019-01-02,131.940002
2019-01-03,125.68
2019-01-04,129.919998
2019-01-07,131.5
2019-01-08,132.729996
2019-01-09,127.83000200000001
2019-01-10,125.300003
2019-01-11,125.940002
2019-01-14,124.910004
2019-01-15,125.08000200000001
2019-01-16,125.16999799999999
2019-01-17,125.43
2019-01-18,127.540001
2019-01-22,125.760002
2019-01-23,126.889999
