Date,BURL
2018-04-10,137.16000400000001
2018-04-11,136.149994
2018-04-12,137.759995
2018-04-13,136.0
2018-04-16,138.0
2018-04-17,139.360001
2018-04-18,137.009995
2018-04-19,136.259995
2018-04-20,133.259995
2018-04-23,133.679993
2018-04-24,133.46000700000002
2018-04-25,133.600006
2018-04-26,135.75
2018-04-27,137.259995
2018-04-30,135.850006
2018-05-01,135.369995
2018-05-02,136.050003
2018-05-03,137.479996
2018-05-04,138.649994
2018-05-07,135.610001
2018-05-08,137.770004
2018-05-09,139.41000400000001
2018-05-10,138.699997
2018-05-11,138.360001
2018-05-14,139.990005
2018-05-15,139.83999599999999
2018-05-16,140.490005
2018-05-17,140.33999599999999
2018-05-18,138.600006
2018-05-21,136.949997
2018-05-22,136.380005
2018-05-23,136.229996
2018-05-24,136.009995
2018-05-25,136.070007
2018-05-29,135.619995
2018-05-30,136.529999
2018-05-31,146.25
2018-06-01,149.970001
2018-06-04,152.350006
2018-06-05,155.91000400000001
2018-06-06,156.300003
2018-06-07,154.58999599999999
2018-06-08,156.41000400000001
2018-06-11,156.009995
2018-06-12,156.429993
2018-06-13,154.350006
2018-06-14,154.08999599999999
2018-06-15,154.199997
2018-06-18,154.100006
2018-06-19,153.58999599999999
2018-06-20,152.470001
2018-06-21,152.190002
2018-06-22,149.509995
2018-06-25,149.229996
2018-06-26,151.600006
2018-06-27,150.639999
2018-06-28,151.979996
2018-06-29,150.529999
2018-07-02,149.330002
2018-07-03,150.169998
2018-07-05,150.199997
2018-07-06,151.130005
2018-07-09,150.75
2018-07-10,150.649994
2018-07-11,148.779999
2018-07-12,147.979996
2018-07-13,151.149994
2018-07-16,149.130005
2018-07-17,153.28999299999998
2018-07-18,154.330002
2018-07-19,156.399994
2018-07-20,154.649994
2018-07-23,158.009995
2018-07-24,152.75
2018-07-25,153.03999299999998
2018-07-26,152.809998
2018-07-27,149.880005
2018-07-30,150.720001
2018-07-31,152.809998
2018-08-01,151.080002
2018-08-02,155.66000400000001
2018-08-03,154.130005
2018-08-06,155.300003
2018-08-07,156.619995
2018-08-08,157.58999599999999
2018-08-09,159.28999299999998
2018-08-10,159.490005
2018-08-13,160.149994
2018-08-14,166.179993
2018-08-15,162.899994
2018-08-16,161.83999599999999
2018-08-17,164.990005
2018-08-20,167.220001
2018-08-21,166.889999
2018-08-22,166.669998
2018-08-23,168.08999599999999
2018-08-24,167.470001
2018-08-27,167.380005
2018-08-28,167.130005
2018-08-29,166.440002
2018-08-30,165.0
2018-08-31,168.179993
2018-09-04,173.860001
2018-09-05,172.869995
2018-09-06,169.58999599999999
2018-09-07,168.779999
2018-09-10,168.050003
2018-09-11,168.66000400000001
2018-09-12,167.309998
2018-09-13,166.080002
2018-09-14,164.020004
2018-09-17,160.899994
2018-09-18,162.139999
2018-09-19,159.520004
2018-09-20,158.059998
2018-09-21,158.770004
2018-09-24,157.600006
2018-09-25,160.029999
2018-09-26,165.360001
2018-09-27,164.33999599999999
2018-09-28,162.919998
2018-10-01,159.399994
2018-10-02,154.53999299999998
2018-10-03,154.83999599999999
2018-10-04,153.110001
2018-10-05,152.33999599999999
2018-10-08,151.850006
2018-10-09,152.800003
2018-10-10,149.259995
2018-10-11,150.66000400000001
2018-10-12,155.479996
2018-10-15,156.779999
2018-10-16,161.399994
2018-10-17,158.649994
2018-10-18,155.639999
2018-10-19,155.350006
2018-10-22,159.33999599999999
2018-10-23,161.740005
2018-10-24,162.059998
2018-10-25,167.330002
2018-10-26,170.759995
2018-10-29,172.0
2018-10-30,175.33999599999999
2018-10-31,171.490005
2018-11-01,174.33999599999999
2018-11-02,173.190002
2018-11-05,173.33999599999999
2018-11-06,172.119995
2018-11-07,171.320007
2018-11-08,173.619995
2018-11-09,172.119995
2018-11-12,172.399994
2018-11-13,175.639999
2018-11-14,172.860001
2018-11-15,167.490005
2018-11-16,161.75
2018-11-19,156.600006
2018-11-20,148.380005
2018-11-21,148.53999299999998
2018-11-23,148.320007
2018-11-26,149.690002
2018-11-27,148.559998
2018-11-28,167.559998
2018-11-29,168.509995
2018-11-30,165.759995
2018-12-03,171.300003
2018-12-04,166.25
2018-12-06,167.550003
2018-12-07,157.78999299999998
2018-12-10,159.720001
2018-12-11,162.009995
2018-12-12,166.029999
2018-12-13,161.91000400000001
2018-12-14,158.300003
2018-12-17,157.78999299999998
2018-12-18,160.509995
2018-12-19,160.139999
2018-12-20,156.809998
2018-12-21,151.03999299999998
2018-12-24,150.279999
2018-12-26,160.41000400000001
2018-12-27,160.169998
2018-12-28,158.21000700000002
2018-12-31,162.669998
2019-01-02,160.16000400000001
2019-01-03,160.199997
2019-01-04,163.369995
2019-01-07,166.880005
2019-01-08,166.429993
2019-01-09,165.33999599999999
2019-01-10,164.300003
2019-01-11,166.03999299999998
2019-01-14,164.610001
2019-01-15,164.389999
2019-01-16,164.940002
2019-01-17,167.929993
2019-01-18,169.470001
2019-01-22,168.25
2019-01-23,168.929993
2019-01-24,167.220001
2019-01-25,167.990005
2019-01-28,167.440002
2019-01-29,168.610001
2019-01-30,170.050003
2019-01-31,171.71000700000002
2019-02-01,171.869995
2019-02-04,175.740005
2019-02-05,175.279999
2019-02-06,171.220001
2019-02-07,169.880005
2019-02-08,169.630005
2019-02-11,167.759995
2019-02-12,167.490005
2019-02-13,162.259995
2019-02-14,162.270004
2019-02-15,162.809998
2019-02-19,162.990005
2019-02-20,163.25
2019-02-21,163.050003
2019-02-22,164.190002
2019-02-25,163.190002
2019-02-26,165.639999
2019-02-27,167.309998
2019-02-28,169.740005
2019-03-01,170.78999299999998
2019-03-04,166.190002
2019-03-05,167.809998
2019-03-06,167.179993
2019-03-07,147.279999
2019-03-08,143.520004
2019-03-11,145.080002
2019-03-12,142.479996
2019-03-13,143.41000400000001
2019-03-14,140.800003
2019-03-15,139.889999
2019-03-18,145.449997
2019-03-19,148.75
2019-03-20,149.050003
2019-03-21,149.020004
2019-03-22,145.990005
2019-03-25,145.619995
2019-03-26,146.800003
2019-03-27,149.21000700000002
2019-03-28,153.699997
2019-03-29,156.679993
2019-04-01,155.25
2019-04-02,152.580002
2019-04-03,152.330002
2019-04-04,156.46000700000002
2019-04-05,156.46000700000002
2019-04-08,157.229996
2019-04-09,155.740005
2019-04-10,157.520004
2019-04-11,157.270004
2019-04-12,158.429993
2019-04-15,160.149994
2019-04-16,160.559998
2019-04-17,162.929993
2019-04-18,163.990005
2019-04-22,160.25
2019-04-23,161.949997
2019-04-24,176.66000400000001
2019-04-25,175.770004
2019-04-26,173.860001
2019-04-29,171.350006
2019-04-30,168.91000400000001
2019-05-01,170.080002
2019-05-02,170.550003
2019-05-03,172.5
2019-05-06,172.110001
2019-05-07,167.690002
2019-05-08,168.0
2019-05-09,166.509995
2019-05-10,165.470001
2019-05-13,155.940002
2019-05-14,159.639999
2019-05-15,160.770004
2019-05-16,163.119995
2019-05-17,165.25
2019-05-20,164.220001
2019-05-21,163.979996
2019-05-22,154.41000400000001
2019-05-23,155.53999299999998
2019-05-24,154.33999599999999
2019-05-28,147.889999
2019-05-29,146.0
2019-05-30,156.029999
2019-05-31,156.580002
2019-06-03,153.850006
2019-06-04,158.380005
2019-06-05,159.639999
2019-06-06,160.380005
2019-06-07,163.380005
2019-06-10,164.419998
2019-06-11,166.03999299999998
2019-06-12,165.41000400000001
2019-06-13,167.570007
2019-06-14,168.690002
2019-06-17,169.46000700000002
2019-06-18,171.369995
2019-06-19,170.940002
2019-06-20,173.41000400000001
2019-06-21,174.83999599999999
2019-06-24,174.570007
2019-06-25,174.28999299999998
2019-06-26,169.610001
2019-06-27,169.41000400000001
2019-06-28,170.149994
2019-07-01,170.759995
2019-07-02,169.66000400000001
2019-07-03,173.270004
2019-07-05,175.509995
2019-07-08,176.570007
2019-07-09,175.259995
2019-07-10,177.699997
2019-07-11,178.75
2019-07-12,182.919998
2019-07-15,179.33999599999999
2019-07-16,180.179993
2019-07-17,178.740005
2019-07-18,178.66000400000001
2019-07-19,179.949997
2019-07-22,180.630005
2019-07-23,182.309998
2019-07-24,182.0
2019-07-25,179.529999
2019-07-26,181.0
2019-07-29,182.259995
2019-07-30,179.33999599999999
2019-07-31,180.75
2019-08-01,177.130005
2019-08-02,176.78999299999998
2019-08-05,171.729996
2019-08-06,175.350006
2019-08-07,175.949997
2019-08-08,177.059998
2019-08-09,171.46000700000002
2019-08-12,168.16000400000001
2019-08-13,174.440002
2019-08-14,168.869995
2019-08-15,168.619995
2019-08-16,172.130005
2019-08-19,167.820007
2019-08-20,169.020004
2019-08-21,172.380005
2019-08-22,177.360001
2019-08-23,173.96000700000002
2019-08-26,173.899994
2019-08-27,170.380005
2019-08-28,173.270004
2019-08-29,205.419998
2019-08-30,202.490005
2019-09-03,200.58999599999999
2019-09-04,201.220001
2019-09-05,204.179993
2019-09-06,200.679993
2019-09-09,202.0
2019-09-10,198.899994
2019-09-11,196.360001
2019-09-12,197.0
2019-09-13,194.309998
2019-09-16,192.270004
2019-09-17,197.449997
2019-09-18,198.0
2019-09-19,196.0
2019-09-20,200.080002
2019-09-23,198.46000700000002
2019-09-24,202.0
2019-09-25,200.149994
2019-09-26,200.059998
2019-09-27,199.08999599999999
2019-09-30,199.820007
2019-10-01,198.91000400000001
2019-10-02,195.28999299999998
2019-10-03,193.58999599999999
2019-10-04,193.949997
2019-10-07,193.419998
2019-10-08,192.58999599999999
2019-10-09,194.199997
2019-10-10,197.330002
2019-10-11,199.520004
2019-10-14,200.41000400000001
2019-10-15,202.699997
2019-10-16,205.559998
2019-10-17,202.550003
2019-10-18,202.449997
2019-10-21,195.860001
2019-10-22,194.940002
2019-10-23,193.369995
2019-10-24,195.729996
2019-10-25,196.119995
2019-10-28,194.33999599999999
2019-10-29,193.929993
2019-10-30,194.119995
2019-10-31,192.169998
2019-11-01,191.889999
2019-11-04,197.740005
2019-11-05,198.529999
2019-11-06,202.96000700000002
2019-11-07,204.559998
2019-11-08,202.75
2019-11-11,200.139999
2019-11-12,200.529999
2019-11-13,199.509995
2019-11-14,203.0
2019-11-15,207.25
2019-11-18,208.169998
2019-11-19,205.03999299999998
2019-11-20,201.389999
2019-11-21,206.0
2019-11-22,206.009995
2019-11-25,208.259995
2019-11-26,225.97000099999997
2019-11-27,226.30000299999998
2019-11-29,225.0
2019-12-02,225.55000299999998
2019-12-03,223.07000699999998
2019-12-04,222.669998
2019-12-05,222.710007
2019-12-06,223.0
2019-12-09,223.649994
2019-12-10,224.47000099999997
2019-12-11,222.42999300000002
2019-12-12,225.57000699999998
2019-12-13,225.899994
2019-12-16,224.44999700000002
2019-12-17,225.289993
2019-12-18,227.330002
2019-12-19,227.49000499999997
2019-12-20,227.33999599999999
2019-12-23,224.27999900000003
2019-12-24,227.75999500000003
2019-12-26,225.92999300000002
2019-12-27,226.190002
2019-12-30,229.580002
2019-12-31,228.02999900000003
2020-01-02,229.17999300000002
2020-01-03,228.729996
2020-01-06,231.86000099999998
2020-01-07,234.039993
2020-01-08,233.13000499999998
2020-01-09,233.0
2020-01-10,231.330002
2020-01-13,231.32000699999998
2020-01-14,229.789993
2020-01-15,224.11000099999998
2020-01-16,224.979996
2020-01-17,226.97000099999997
2020-01-21,226.86000099999998
2020-01-22,227.17999300000002
2020-01-23,225.16000400000001
2020-01-24,220.74000499999997
2020-01-27,222.25999500000003
2020-01-28,221.94999700000002
2020-01-29,223.83999599999999
2020-01-30,218.27999900000003
2020-01-31,217.47000099999997
2020-02-03,222.47000099999997
2020-02-04,227.55000299999998
2020-02-05,231.63999900000002
2020-02-06,231.44999700000002
2020-02-07,229.82000699999998
2020-02-10,228.5
2020-02-11,243.44999700000002
2020-02-12,241.32000699999998
2020-02-13,244.13999900000002
2020-02-14,245.67999300000002
2020-02-18,246.97000099999997
2020-02-19,248.08999599999999
2020-02-20,245.80000299999998
2020-02-21,241.309998
2020-02-24,238.16000400000001
2020-02-25,235.24000499999997
2020-02-26,233.97000099999997
2020-02-27,221.24000499999997
2020-02-28,216.25999500000003
2020-03-02,218.41000400000001
2020-03-03,215.44999700000002
2020-03-04,219.36999500000002
2020-03-05,218.460007
2020-03-06,214.229996
2020-03-09,201.559998
2020-03-10,207.169998
2020-03-11,195.429993
2020-03-12,182.309998
2020-03-13,187.800003
2020-03-16,131.779999
2020-03-17,139.449997
2020-03-18,120.449997
2020-03-19,130.509995
2020-03-20,138.009995
2020-03-23,134.600006
2020-03-24,154.53999299999998
2020-03-25,162.0
2020-03-26,169.759995
2020-03-27,155.830002
2020-03-30,162.529999
2020-03-31,158.46000700000002
2020-04-01,146.0
2020-04-02,145.440002
2020-04-03,140.559998
2020-04-06,159.21000700000002
2020-04-07,166.75
2020-04-08,175.71000700000002
2020-04-09,176.889999
2020-04-13,166.169998
2020-04-14,177.179993
2020-04-15,173.479996
2020-04-16,175.509995
2020-04-17,182.610001
2020-04-20,177.16000400000001
2020-04-21,172.58999599999999
2020-04-22,174.300003
2020-04-23,171.020004
2020-04-24,174.490005
2020-04-27,182.440002
2020-04-28,186.78999299999998
2020-04-29,194.600006
2020-04-30,182.690002
2020-05-01,179.46000700000002
2020-05-04,178.350006
2020-05-05,178.820007
2020-05-06,175.669998
2020-05-07,178.330002
2020-05-08,179.070007
