Date,EXR
2018-09-20,87.379997
2018-09-21,87.690002
2018-09-24,87.029999
2018-09-25,86.900002
2018-09-26,86.43
2018-09-27,85.529999
2018-09-28,86.639999
2018-10-01,85.739998
2018-10-02,85.809998
2018-10-03,85.0
2018-10-04,84.809998
2018-10-05,85.309998
2018-10-08,86.040001
2018-10-09,87.099998
2018-10-10,86.32
2018-10-11,84.610001
2018-10-12,84.860001
2018-10-15,85.529999
2018-10-16,86.75
2018-10-17,86.059998
2018-10-18,86.370003
2018-10-19,87.18
2018-10-22,85.93
2018-10-23,86.440002
2018-10-24,87.739998
2018-10-25,88.269997
2018-10-26,87.690002
2018-10-29,90.599998
2018-10-30,90.970001
2018-10-31,90.059998
2018-11-01,90.379997
2018-11-02,87.220001
2018-11-05,88.870003
2018-11-06,88.699997
2018-11-07,89.529999
2018-11-08,90.279999
2018-11-09,90.75
2018-11-12,91.379997
2018-11-13,91.779999
2018-11-14,93.0
2018-11-15,92.860001
2018-11-16,94.940002
2018-11-19,95.400002
2018-11-20,94.5
2018-11-21,92.889999
2018-11-23,93.089996
2018-11-26,92.620003
2018-11-27,93.239998
2018-11-28,93.790001
2018-11-29,94.389999
2018-11-30,95.980003
2018-12-03,97.010002
2018-12-04,96.900002
2018-12-06,99.82
2018-12-07,98.699997
2018-12-10,97.68
2018-12-11,98.309998
2018-12-12,97.300003
2018-12-13,97.400002
2018-12-14,97.32
2018-12-17,93.199997
2018-12-18,93.709999
2018-12-19,93.779999
2018-12-20,93.040001
2018-12-21,92.58000200000001
2018-12-24,88.599998
2018-12-26,90.309998
2018-12-27,90.699997
2018-12-28,89.959999
2018-12-31,90.480003
2019-01-02,87.440002
2019-01-03,88.459999
2019-01-04,87.839996
2019-01-07,87.699997
2019-01-08,89.089996
2019-01-09,88.510002
2019-01-10,89.970001
2019-01-11,89.730003
2019-01-14,90.029999
2019-01-15,91.58000200000001
2019-01-16,92.010002
2019-01-17,92.139999
2019-01-18,92.33000200000001
2019-01-22,92.349998
2019-01-23,92.129997
2019-01-24,92.029999
2019-01-25,93.150002
2019-01-28,94.769997
2019-01-29,96.550003
2019-01-30,97.529999
2019-01-31,98.610001
2019-02-01,97.620003
2019-02-04,98.010002
2019-02-05,98.029999
2019-02-06,98.25
2019-02-07,99.599998
2019-02-08,100.379997
2019-02-11,99.959999
2019-02-12,99.0
2019-02-13,99.32
2019-02-14,98.980003
2019-02-15,99.720001
2019-02-19,99.110001
2019-02-20,96.0
2019-02-21,92.279999
2019-02-22,94.559998
2019-02-25,93.480003
2019-02-26,93.489998
2019-02-27,94.360001
2019-02-28,95.940002
2019-03-01,95.58000200000001
2019-03-04,96.300003
2019-03-05,97.800003
2019-03-06,97.25
2019-03-07,96.93
2019-03-08,97.059998
2019-03-11,98.889999
2019-03-12,99.639999
2019-03-13,100.150002
2019-03-14,100.050003
2019-03-15,99.779999
2019-03-18,99.150002
2019-03-19,98.93
2019-03-20,99.269997
2019-03-21,100.660004
2019-03-22,100.610001
2019-03-25,101.339996
2019-03-26,101.790001
2019-03-27,101.150002
2019-03-28,102.760002
2019-03-29,101.910004
2019-04-01,101.18
2019-04-02,102.089996
2019-04-03,102.190002
2019-04-04,100.91999799999999
2019-04-05,101.639999
2019-04-08,100.129997
2019-04-09,100.989998
2019-04-10,101.989998
2019-04-11,101.599998
2019-04-12,102.190002
2019-04-15,101.68
2019-04-16,100.029999
2019-04-17,99.790001
2019-04-18,100.699997
2019-04-22,99.239998
2019-04-23,100.089996
2019-04-24,101.809998
2019-04-25,102.040001
2019-04-26,103.559998
2019-04-29,102.650002
2019-04-30,103.690002
2019-05-01,105.989998
2019-05-02,106.459999
2019-05-03,106.279999
2019-05-06,106.25
2019-05-07,104.160004
2019-05-08,103.43
2019-05-09,103.790001
2019-05-10,105.879997
2019-05-13,107.620003
2019-05-14,106.629997
2019-05-15,106.529999
2019-05-16,106.25
2019-05-17,105.989998
2019-05-20,105.870003
2019-05-21,106.510002
2019-05-22,106.25
2019-05-23,106.690002
2019-05-24,106.980003
2019-05-28,105.300003
2019-05-29,104.769997
2019-05-30,105.660004
2019-05-31,107.160004
2019-06-03,107.050003
2019-06-04,106.370003
2019-06-05,109.730003
2019-06-06,108.910004
2019-06-07,109.480003
2019-06-10,109.120003
2019-06-11,109.110001
2019-06-12,108.83000200000001
2019-06-13,108.050003
2019-06-14,108.059998
2019-06-17,108.760002
2019-06-18,108.349998
2019-06-19,109.089996
2019-06-20,109.08000200000001
2019-06-21,107.739998
2019-06-24,107.230003
2019-06-25,106.389999
2019-06-26,105.059998
2019-06-27,105.610001
2019-06-28,106.099998
2019-07-01,105.709999
2019-07-02,107.309998
2019-07-03,108.5
2019-07-05,108.5
2019-07-08,109.41999799999999
2019-07-09,110.559998
2019-07-10,111.440002
2019-07-11,110.599998
2019-07-12,110.860001
2019-07-15,111.989998
2019-07-16,111.400002
2019-07-17,111.339996
2019-07-18,111.089996
2019-07-19,108.690002
2019-07-22,108.690002
2019-07-23,110.0
2019-07-24,109.82
2019-07-25,109.949997
2019-07-26,110.260002
2019-07-29,111.410004
2019-07-30,111.900002
2019-07-31,112.389999
2019-08-01,114.150002
2019-08-02,114.809998
2019-08-05,114.120003
2019-08-06,115.25
2019-08-07,116.980003
2019-08-08,118.709999
2019-08-09,118.639999
2019-08-12,119.099998
2019-08-13,119.010002
2019-08-14,117.970001
2019-08-15,120.800003
2019-08-16,120.620003
2019-08-19,121.709999
2019-08-20,120.959999
2019-08-21,120.769997
2019-08-22,121.370003
2019-08-23,121.0
2019-08-26,121.519997
2019-08-27,121.230003
2019-08-28,121.0
2019-08-29,121.209999
2019-08-30,121.91999799999999
2019-09-03,122.459999
2019-09-04,123.519997
2019-09-05,121.199997
2019-09-06,119.739998
2019-09-09,118.279999
2019-09-10,115.779999
2019-09-11,116.540001
2019-09-12,117.0
2019-09-13,116.120003
2019-09-16,117.120003
2019-09-17,117.720001
2019-09-18,116.83000200000001
2019-09-19,116.849998
2019-09-20,115.980003
2019-09-23,115.739998
2019-09-24,116.339996
2019-09-25,117.07
2019-09-26,117.980003
2019-09-27,116.690002
2019-09-30,116.82
2019-10-01,115.66999799999999
2019-10-02,115.199997
2019-10-03,116.650002
2019-10-04,117.449997
2019-10-07,116.75
2019-10-08,117.019997
2019-10-09,116.860001
2019-10-10,116.279999
2019-10-11,115.66999799999999
2019-10-14,115.239998
2019-10-15,115.0
2019-10-16,115.16999799999999
2019-10-17,114.300003
2019-10-18,114.239998
2019-10-21,115.639999
2019-10-22,115.220001
2019-10-23,115.68
2019-10-24,115.550003
2019-10-25,112.230003
2019-10-28,112.07
2019-10-29,112.730003
2019-10-30,110.849998
2019-10-31,112.269997
2019-11-01,111.220001
2019-11-04,109.010002
2019-11-05,107.110001
2019-11-06,108.900002
2019-11-07,107.970001
2019-11-08,106.290001
2019-11-11,105.660004
2019-11-12,104.470001
2019-11-13,105.360001
2019-11-14,107.110001
2019-11-15,107.199997
2019-11-18,106.5
2019-11-19,106.800003
2019-11-20,106.970001
2019-11-21,105.639999
2019-11-22,105.599998
2019-11-25,105.059998
2019-11-26,107.0
2019-11-27,106.209999
2019-11-29,106.050003
2019-12-02,104.610001
2019-12-03,106.239998
2019-12-04,106.449997
2019-12-05,107.08000200000001
2019-12-06,107.5
2019-12-09,106.629997
2019-12-10,105.41999799999999
2019-12-11,104.959999
2019-12-12,102.400002
2019-12-13,102.290001
2019-12-16,103.239998
2019-12-17,102.690002
2019-12-18,103.510002
2019-12-19,103.849998
2019-12-20,104.470001
2019-12-23,103.800003
2019-12-24,104.400002
2019-12-26,104.599998
2019-12-27,104.510002
2019-12-30,104.32
2019-12-31,105.620003
2020-01-02,104.730003
2020-01-03,106.519997
2020-01-06,106.449997
2020-01-07,105.970001
2020-01-08,106.18
2020-01-09,105.879997
2020-01-10,107.769997
2020-01-13,108.120003
2020-01-14,108.349998
2020-01-15,109.589996
2020-01-16,110.910004
2020-01-17,111.559998
2020-01-21,112.75
2020-01-22,109.709999
2020-01-23,110.559998
2020-01-24,110.93
2020-01-27,111.0
2020-01-28,110.519997
2020-01-29,109.449997
2020-01-30,110.58000200000001
2020-01-31,110.68
2020-02-03,109.58000200000001
2020-02-04,110.209999
2020-02-05,109.470001
2020-02-06,110.019997
2020-02-07,110.209999
2020-02-10,111.25
2020-02-11,111.550003
2020-02-12,112.160004
2020-02-13,113.040001
2020-02-14,115.43
2020-02-18,115.400002
2020-02-19,107.480003
2020-02-20,107.309998
2020-02-21,109.199997
2020-02-24,108.809998
2020-02-25,107.0
2020-02-26,107.660004
2020-02-27,100.690002
2020-02-28,100.360001
2020-03-02,105.400002
2020-03-03,105.650002
2020-03-04,109.790001
2020-03-05,110.559998
2020-03-06,110.019997
2020-03-09,105.900002
2020-03-10,107.58000200000001
2020-03-11,104.400002
2020-03-12,96.279999
2020-03-13,96.58000200000001
2020-03-16,81.639999
2020-03-17,86.230003
2020-03-18,89.970001
2020-03-19,86.699997
2020-03-20,79.720001
2020-03-23,74.610001
2020-03-24,78.32
2020-03-25,83.040001
2020-03-26,89.83000200000001
2020-03-27,96.019997
2020-03-30,96.75
2020-03-31,95.760002
2020-04-01,94.0
2020-04-02,95.959999
2020-04-03,96.129997
2020-04-06,99.879997
2020-04-07,97.470001
2020-04-08,98.190002
2020-04-09,102.910004
2020-04-13,96.449997
2020-04-14,95.620003
2020-04-15,93.0
2020-04-16,91.379997
2020-04-17,93.099998
2020-04-20,89.360001
2020-04-21,88.82
2020-04-22,91.5
2020-04-23,87.91999799999999
2020-04-24,88.889999
2020-04-27,91.660004
2020-04-28,92.66999799999999
2020-04-29,89.540001
2020-04-30,88.239998
2020-05-01,87.160004
2020-05-04,85.300003
2020-05-05,85.900002
2020-05-06,84.0
2020-05-07,88.16999799999999
2020-05-08,91.690002
2020-05-11,91.879997
2020-05-12,85.309998
2020-05-13,84.389999
2020-05-14,84.199997
2020-05-15,81.809998
2020-05-18,87.129997
2020-05-19,87.449997
2020-05-20,87.620003
2020-05-21,86.93
2020-05-22,86.230003
2020-05-26,92.190002
2020-05-27,94.379997
