Date,GS
2013-02-05,150.449997
2013-02-06,151.119995
2013-02-07,150.259995
2013-02-08,151.600006
2013-02-11,152.240005
2013-02-12,154.110001
2013-02-13,154.520004
2013-02-14,155.929993
2013-02-15,154.990005
2013-02-19,158.649994
2013-02-20,155.179993
2013-02-21,150.880005
2013-02-22,154.08999599999999
2013-02-25,147.649994
2013-02-26,148.0
2013-02-27,151.649994
2013-02-28,149.759995
2013-03-01,150.529999
2013-03-04,152.179993
2013-03-05,152.96000700000002
2013-03-06,154.130005
2013-03-07,156.619995
2013-03-08,152.979996
2013-03-11,153.300003
2013-03-12,151.850006
2013-03-13,151.91000400000001
2013-03-14,154.020004
2013-03-15,154.83999599999999
2013-03-18,151.949997
2013-03-19,148.83999599999999
2013-03-20,150.130005
2013-03-21,145.380005
2013-03-22,146.600006
2013-03-25,146.110001
2013-03-26,146.53999299999998
2013-03-27,147.83999599999999
2013-03-28,147.149994
2013-04-01,146.03999299999998
2013-04-02,146.679993
2013-04-03,143.41000400000001
2013-04-04,142.990005
2013-04-05,143.690002
2013-04-08,143.820007
2013-04-09,146.520004
2013-04-10,149.46000700000002
2013-04-11,149.070007
2013-04-12,149.119995
2013-04-15,146.46000700000002
2013-04-16,144.100006
2013-04-17,140.600006
2013-04-18,138.600006
2013-04-19,138.720001
2013-04-22,139.520004
2013-04-23,142.940002
2013-04-24,143.929993
2013-04-25,144.759995
2013-04-26,144.110001
2013-04-29,145.110001
2013-04-30,146.070007
2013-05-01,142.610001
2013-05-02,143.669998
2013-05-03,145.369995
2013-05-06,148.449997
2013-05-07,149.320007
2013-05-08,150.259995
2013-05-09,148.53999299999998
2013-05-10,149.100006
2013-05-13,149.630005
2013-05-14,154.520004
2013-05-15,155.610001
2013-05-16,154.470001
2013-05-17,158.179993
2013-05-20,158.899994
2013-05-21,160.729996
2013-05-22,159.33999599999999
2013-05-23,157.41000400000001
2013-05-24,158.720001
2013-05-28,160.699997
2013-05-29,162.869995
2013-05-30,164.350006
2013-05-31,162.080002
2013-06-03,163.559998
2013-06-04,161.679993
2013-06-05,158.300003
2013-06-06,159.679993
2013-06-07,166.009995
2013-06-10,167.490005
2013-06-11,163.309998
2013-06-12,161.860001
2013-06-13,165.820007
2013-06-14,162.919998
2013-06-17,164.110001
2013-06-18,164.149994
2013-06-19,161.559998
2013-06-20,155.41000400000001
2013-06-21,154.25
2013-06-24,150.779999
2013-06-25,153.059998
2013-06-26,151.66000400000001
2013-06-27,153.509995
2013-06-28,151.25
2013-07-01,151.75
2013-07-02,150.919998
2013-07-03,150.429993
2013-07-05,153.240005
2013-07-08,153.809998
2013-07-09,156.940002
2013-07-10,155.830002
2013-07-11,157.71000700000002
2013-07-12,160.110001
2013-07-15,163.0
2013-07-16,160.240005
2013-07-17,161.5
2013-07-18,164.059998
2013-07-19,164.360001
2013-07-22,166.25
2013-07-23,166.259995
2013-07-24,165.03999299999998
2013-07-25,165.91000400000001
2013-07-26,165.259995
2013-07-29,163.169998
2013-07-30,162.429993
2013-07-31,164.029999
2013-08-01,167.490005
2013-08-02,167.619995
2013-08-05,168.320007
2013-08-06,164.779999
2013-08-07,163.449997
2013-08-08,162.83999599999999
2013-08-09,162.130005
2013-08-12,161.690002
2013-08-13,163.71000700000002
2013-08-14,163.33999599999999
2013-08-15,160.75
2013-08-16,160.66000400000001
2013-08-19,158.630005
2013-08-20,159.559998
2013-08-21,157.110001
2013-08-22,159.41000400000001
2013-08-23,158.649994
2013-08-26,157.899994
2013-08-27,153.229996
2013-08-28,152.970001
2013-08-29,153.630005
2013-08-30,152.130005
2013-09-03,154.759995
2013-09-04,155.740005
2013-09-05,156.169998
2013-09-06,156.66000400000001
2013-09-09,159.490005
2013-09-10,165.139999
2013-09-11,165.059998
2013-09-12,163.350006
2013-09-13,164.0
2013-09-16,167.029999
2013-09-17,167.419998
2013-09-18,168.059998
2013-09-19,167.779999
2013-09-20,169.75
2013-09-23,165.25
2013-09-24,162.970001
2013-09-25,162.309998
2013-09-26,162.28999299999998
2013-09-27,159.850006
2013-09-30,158.21000700000002
2013-10-01,159.0
2013-10-02,158.669998
2013-10-03,156.850006
2013-10-04,156.550003
2013-10-07,154.25
2013-10-08,153.050003
2013-10-09,154.440002
2013-10-10,158.009995
2013-10-11,160.0
2013-10-14,159.46000700000002
2013-10-15,157.630005
2013-10-16,162.25
2013-10-17,158.320007
2013-10-18,158.690002
2013-10-21,159.770004
2013-10-22,159.25
2013-10-23,157.740005
2013-10-24,159.96000700000002
2013-10-25,162.08999599999999
2013-10-28,161.449997
2013-10-29,162.110001
2013-10-30,162.050003
2013-10-31,160.860001
2013-11-01,162.050003
2013-11-04,163.16000400000001
2013-11-05,161.949997
2013-11-06,163.520004
2013-11-07,159.639999
2013-11-08,163.169998
2013-11-11,163.83999599999999
2013-11-12,162.889999
2013-11-13,162.940002
2013-11-14,163.199997
2013-11-15,164.399994
2013-11-18,165.679993
2013-11-19,166.600006
2013-11-20,165.0
2013-11-21,167.070007
2013-11-22,168.100006
2013-11-25,169.479996
2013-11-26,168.03999299999998
2013-11-27,168.220001
2013-11-29,168.940002
2013-12-02,169.720001
2013-12-03,168.050003
2013-12-04,168.699997
2013-12-05,165.559998
2013-12-06,167.21000700000002
2013-12-09,167.669998
2013-12-10,169.729996
2013-12-11,167.600006
2013-12-12,168.330002
2013-12-13,168.389999
2013-12-16,170.949997
2013-12-17,170.490005
2013-12-18,174.83999599999999
2013-12-19,174.770004
2013-12-20,175.16000400000001
2013-12-23,176.470001
2013-12-24,176.16000400000001
2013-12-26,176.449997
2013-12-27,176.350006
2013-12-30,175.729996
2013-12-31,177.259995
2014-01-02,176.889999
2014-01-03,178.149994
2014-01-06,179.369995
2014-01-07,178.28999299999998
2014-01-08,178.440002
2014-01-09,177.399994
2014-01-10,178.389999
2014-01-13,175.880005
2014-01-14,176.600006
2014-01-15,178.75
2014-01-16,175.169998
2014-01-17,176.279999
2014-01-21,173.199997
2014-01-22,173.679993
2014-01-23,170.75
2014-01-24,167.639999
2014-01-27,164.690002
2014-01-28,166.25
2014-01-29,163.899994
2014-01-30,165.83999599999999
2014-01-31,164.119995
2014-02-03,159.820007
2014-02-04,161.759995
2014-02-05,160.419998
2014-02-06,161.75
2014-02-07,161.929993
2014-02-10,161.0
2014-02-11,164.389999
2014-02-12,163.5
2014-02-13,164.059998
2014-02-14,163.720001
2014-02-18,164.649994
2014-02-19,163.259995
2014-02-20,164.5
2014-02-21,164.5
2014-02-24,166.53999299999998
2014-02-25,163.479996
2014-02-26,162.800003
2014-02-27,165.380005
2014-02-28,166.449997
2014-03-03,164.740005
2014-03-04,168.729996
2014-03-05,171.899994
2014-03-06,172.600006
2014-03-07,174.259995
2014-03-10,173.509995
2014-03-11,169.889999
2014-03-12,169.720001
2014-03-13,166.699997
2014-03-14,165.350006
2014-03-17,166.83999599999999
2014-03-18,168.08999599999999
2014-03-19,168.179993
2014-03-20,169.220001
2014-03-21,166.949997
2014-03-24,165.720001
2014-03-25,163.25
2014-03-26,161.729996
2014-03-27,162.28999299999998
2014-03-28,162.300003
2014-03-31,163.850006
2014-04-01,165.919998
2014-04-02,167.270004
2014-04-03,166.08999599999999
2014-04-04,163.240005
2014-04-07,158.559998
2014-04-08,156.559998
2014-04-09,158.16000400000001
2014-04-10,155.979996
2014-04-11,152.720001
2014-04-14,154.740005
2014-04-15,154.919998
2014-04-16,157.220001
2014-04-17,157.440002
2014-04-21,157.800003
2014-04-22,160.46000700000002
2014-04-23,160.449997
2014-04-24,160.850006
2014-04-25,158.240005
2014-04-28,156.53999299999998
2014-04-29,158.240005
2014-04-30,159.820007
2014-05-01,160.369995
2014-05-02,158.880005
2014-05-05,156.350006
2014-05-06,154.53999299999998
2014-05-07,155.520004
2014-05-08,157.399994
2014-05-09,157.199997
2014-05-12,159.550003
2014-05-13,160.279999
2014-05-14,159.449997
2014-05-15,156.639999
2014-05-16,156.429993
2014-05-19,157.669998
2014-05-20,156.350006
2014-05-21,159.350006
2014-05-22,159.850006
2014-05-23,160.16000400000001
2014-05-27,161.770004
2014-05-28,161.190002
2014-05-29,160.740005
2014-05-30,159.809998
2014-06-02,160.029999
2014-06-03,161.800003
2014-06-04,162.389999
2014-06-05,162.580002
2014-06-06,166.190002
2014-06-09,166.0
2014-06-10,166.360001
2014-06-11,165.429993
2014-06-12,165.96000700000002
2014-06-13,165.889999
2014-06-16,165.850006
2014-06-17,168.220001
2014-06-18,169.860001
2014-06-19,169.729996
2014-06-20,169.83999599999999
2014-06-23,170.240005
2014-06-24,168.229996
2014-06-25,168.380005
2014-06-26,168.009995
2014-06-27,166.779999
2014-06-30,167.440002
2014-07-01,166.809998
2014-07-02,166.889999
2014-07-03,169.46000700000002
2014-07-07,167.779999
2014-07-08,164.91000400000001
2014-07-09,164.669998
2014-07-10,163.419998
2014-07-11,164.800003
2014-07-14,167.0
2014-07-15,169.169998
2014-07-16,170.470001
2014-07-17,170.139999
2014-07-18,171.470001
2014-07-21,171.720001
2014-07-22,175.020004
2014-07-23,176.820007
2014-07-24,176.259995
2014-07-25,175.399994
2014-07-28,175.949997
2014-07-29,175.53999299999998
2014-07-30,175.759995
2014-07-31,172.869995
2014-08-01,170.25
2014-08-04,171.690002
2014-08-05,169.419998
2014-08-06,169.740005
2014-08-07,169.100006
2014-08-08,172.259995
2014-08-11,172.46000700000002
2014-08-12,172.330002
2014-08-13,172.369995
2014-08-14,172.729996
2014-08-15,171.899994
2014-08-18,174.550003
2014-08-19,173.96000700000002
2014-08-20,174.029999
2014-08-21,175.149994
2014-08-22,175.470001
2014-08-25,177.869995
2014-08-26,177.899994
2014-08-27,177.809998
2014-08-28,177.649994
2014-08-29,179.110001
2014-09-02,179.770004
2014-09-03,179.600006
2014-09-04,180.080002
2014-09-05,179.75
2014-09-08,180.110001
2014-09-09,177.399994
2014-09-10,179.869995
2014-09-11,181.0
2014-09-12,183.169998
2014-09-15,183.979996
2014-09-16,184.03999299999998
2014-09-17,184.820007
2014-09-18,187.889999
2014-09-19,186.199997
2014-09-22,185.28999299999998
2014-09-23,185.08999599999999
2014-09-24,187.809998
2014-09-25,184.08999599999999
2014-09-26,185.119995
2014-09-29,183.830002
2014-09-30,183.570007
2014-10-01,180.699997
2014-10-02,182.880005
2014-10-03,188.070007
2014-10-06,187.479996
2014-10-07,183.800003
2014-10-08,186.639999
2014-10-09,181.270004
2014-10-10,180.380005
2014-10-13,178.770004
2014-10-14,178.699997
2014-10-15,177.240005
2014-10-16,172.580002
2014-10-17,176.91000400000001
2014-10-20,177.83999599999999
2014-10-21,180.179993
2014-10-22,176.830002
2014-10-23,180.059998
2014-10-24,183.350006
2014-10-27,183.91000400000001
2014-10-28,186.320007
2014-10-29,186.080002
2014-10-30,186.970001
2014-10-31,189.990005
2014-11-03,190.830002
2014-11-04,190.270004
2014-11-05,189.83999599999999
2014-11-06,191.0
2014-11-07,190.71000700000002
2014-11-10,191.800003
2014-11-11,191.880005
2014-11-12,190.179993
2014-11-13,190.240005
2014-11-14,189.979996
2014-11-17,189.929993
2014-11-18,189.639999
2014-11-19,189.190002
2014-11-20,189.75
2014-11-21,189.58999599999999
2014-11-24,190.070007
2014-11-25,188.860001
2014-11-26,188.520004
2014-11-28,188.41000400000001
2014-12-01,188.199997
2014-12-02,190.190002
2014-12-03,190.949997
2014-12-04,191.949997
2014-12-05,195.449997
2014-12-08,196.619995
2014-12-09,196.889999
2014-12-10,192.0
2014-12-11,193.53999299999998
2014-12-12,188.820007
2014-12-15,185.53999299999998
2014-12-16,183.309998
2014-12-17,185.029999
2014-12-18,191.610001
2014-12-19,193.279999
2014-12-22,194.440002
2014-12-23,195.5
2014-12-24,195.889999
2014-12-26,195.449997
2014-12-29,196.190002
2014-12-30,195.71000700000002
2014-12-31,193.830002
2015-01-02,194.41000400000001
2015-01-05,188.33999599999999
2015-01-06,184.529999
2015-01-07,187.279999
2015-01-08,190.270004
2015-01-09,187.350006
2015-01-12,185.070007
2015-01-13,184.929993
2015-01-14,180.229996
2015-01-15,178.490005
2015-01-16,177.229996
2015-01-20,175.630005
2015-01-21,177.149994
2015-01-22,182.03999299999998
2015-01-23,180.490005
2015-01-26,180.419998
2015-01-27,176.490005
2015-01-28,173.050003
2015-01-29,175.990005
2015-01-30,172.41000400000001
2015-02-02,175.490005
2015-02-03,180.240005
2015-02-04,178.779999
2015-02-05,180.770004
2015-02-06,183.429993
2015-02-09,182.220001
2015-02-10,184.559998
2015-02-11,187.649994
2015-02-12,189.779999
2015-02-13,189.0
2015-02-17,190.020004
2015-02-18,188.669998
2015-02-19,189.110001
2015-02-20,191.509995
2015-02-23,190.309998
2015-02-24,192.220001
2015-02-25,191.720001
2015-02-26,192.199997
2015-02-27,189.78999299999998
2015-03-02,191.78999299999998
2015-03-03,191.270004
2015-03-04,189.669998
2015-03-05,190.080002
2015-03-06,186.91000400000001
2015-03-09,187.929993
2015-03-10,182.71000700000002
2015-03-11,184.179993
2015-03-12,189.949997
2015-03-13,189.33999599999999
2015-03-16,191.899994
2015-03-17,190.570007
2015-03-18,192.320007
2015-03-19,189.970001
2015-03-20,193.130005
2015-03-23,191.96000700000002
2015-03-24,191.279999
2015-03-25,187.350006
2015-03-26,187.240005
2015-03-27,188.059998
2015-03-30,191.020004
2015-03-31,187.970001
2015-04-01,192.229996
2015-04-02,191.550003
2015-04-06,192.050003
2015-04-07,192.389999
2015-04-08,192.559998
2015-04-09,194.889999
2015-04-10,195.639999
2015-04-13,195.580002
2015-04-14,197.720001
2015-04-15,201.100006
2015-04-16,200.21000700000002
2015-04-17,197.350006
2015-04-20,198.100006
2015-04-21,196.83999599999999
2015-04-22,198.320007
2015-04-23,199.309998
2015-04-24,197.990005
2015-04-27,196.520004
2015-04-28,197.490005
2015-04-29,198.559998
2015-04-30,196.419998
2015-05-01,197.529999
2015-05-04,199.300003
2015-05-05,197.28999299999998
2015-05-06,196.25
2015-05-07,197.389999
2015-05-08,200.5
2015-05-11,201.729996
2015-05-12,200.529999
2015-05-13,201.429993
2015-05-14,202.619995
2015-05-15,202.970001
2015-05-18,204.66000400000001
2015-05-19,205.399994
2015-05-20,205.080002
2015-05-21,204.949997
2015-05-22,207.800003
2015-05-26,206.380005
2015-05-27,209.059998
2015-05-28,208.479996
2015-05-29,206.190002
2015-06-01,207.809998
2015-06-02,206.429993
2015-06-03,208.28999299999998
2015-06-04,208.869995
2015-06-05,210.44999700000002
2015-06-08,209.789993
2015-06-09,209.020004
2015-06-10,213.13000499999998
2015-06-11,213.940002
2015-06-12,213.059998
2015-06-15,211.75999500000003
2015-06-16,213.559998
2015-06-17,212.92999300000002
2015-06-18,214.600006
2015-06-19,213.190002
2015-06-22,216.50999500000003
2015-06-23,218.399994
2015-06-24,214.42999300000002
2015-06-25,212.82000699999998
2015-06-26,213.169998
2015-06-29,207.649994
2015-06-30,208.78999299999998
2015-07-01,209.940002
2015-07-02,209.199997
2015-07-06,208.03999299999998
2015-07-07,208.21000700000002
2015-07-08,204.059998
2015-07-09,204.809998
2015-07-10,207.190002
2015-07-13,210.11999500000002
2015-07-14,212.16000400000001
2015-07-15,212.960007
2015-07-16,211.17999300000002
2015-07-17,212.460007
2015-07-20,212.38999900000002
2015-07-21,211.5
2015-07-22,213.25
2015-07-23,211.05000299999998
2015-07-24,207.350006
2015-07-27,205.020004
2015-07-28,206.240005
2015-07-29,206.83999599999999
2015-07-30,207.199997
2015-07-31,205.070007
2015-08-03,204.690002
2015-08-04,205.169998
2015-08-05,205.699997
2015-08-06,205.08999599999999
2015-08-07,203.440002
2015-08-10,205.970001
2015-08-11,201.699997
2015-08-12,201.130005
2015-08-13,200.740005
2015-08-14,202.020004
2015-08-17,202.570007
2015-08-18,201.179993
2015-08-19,200.949997
2015-08-20,196.75
2015-08-21,187.740005
2015-08-24,179.46000700000002
2015-08-25,178.220001
2015-08-26,184.399994
2015-08-27,189.21000700000002
2015-08-28,187.75
2015-08-31,188.600006
2015-09-01,182.119995
2015-09-02,184.509995
2015-09-03,185.059998
2015-09-04,180.380005
2015-09-08,185.880005
2015-09-09,185.679993
2015-09-10,185.91000400000001
2015-09-11,185.270004
2015-09-14,183.940002
2015-09-15,187.449997
2015-09-16,188.639999
2015-09-17,186.449997
2015-09-18,180.940002
2015-09-21,183.350006
2015-09-22,179.720001
2015-09-23,179.41000400000001
2015-09-24,176.91000400000001
2015-09-25,179.830002
2015-09-28,173.020004
2015-09-29,171.860001
2015-09-30,173.759995
2015-10-01,176.020004
2015-10-02,177.009995
2015-10-05,180.699997
2015-10-06,180.320007
2015-10-07,182.229996
2015-10-08,181.070007
2015-10-09,179.190002
2015-10-12,180.229996
2015-10-13,180.970001
2015-10-14,179.509995
2015-10-15,184.96000700000002
2015-10-16,185.179993
2015-10-19,185.740005
2015-10-20,185.509995
2015-10-21,179.699997
2015-10-22,183.559998
2015-10-23,185.5
2015-10-26,187.009995
2015-10-27,186.309998
2015-10-28,191.320007
2015-10-29,189.889999
2015-10-30,187.5
2015-11-02,189.679993
2015-11-03,190.690002
2015-11-04,191.649994
2015-11-05,192.020004
2015-11-06,199.169998
2015-11-09,196.759995
2015-11-10,197.809998
2015-11-11,197.389999
2015-11-12,192.770004
2015-11-13,190.389999
2015-11-16,192.16000400000001
2015-11-17,190.570007
2015-11-18,193.66000400000001
2015-11-19,193.029999
2015-11-20,191.470001
2015-11-23,189.190002
2015-11-24,188.669998
2015-11-25,189.149994
2015-11-27,190.470001
2015-11-30,190.020004
2015-12-01,193.070007
2015-12-02,190.259995
2015-12-03,185.199997
2015-12-04,189.990005
2015-12-07,185.490005
2015-12-08,182.919998
2015-12-09,180.71000700000002
2015-12-10,182.110001
2015-12-11,176.559998
2015-12-14,176.399994
2015-12-15,182.009995
2015-12-16,186.21000700000002
2015-12-17,182.610001
2015-12-18,175.490005
2015-12-21,177.75
2015-12-22,180.050003
2015-12-23,182.949997
2015-12-24,182.470001
2015-12-28,181.619995
2015-12-29,183.529999
2015-12-30,182.009995
2015-12-31,180.229996
2016-01-04,177.139999
2016-01-05,174.08999599999999
2016-01-06,169.83999599999999
2016-01-07,164.619995
2016-01-08,163.940002
2016-01-11,165.729996
2016-01-12,165.71000700000002
2016-01-13,158.990005
2016-01-14,161.389999
2016-01-15,155.610001
2016-01-19,156.820007
2016-01-20,153.75
2016-01-21,151.649994
2016-01-22,156.860001
2016-01-25,151.119995
2016-01-26,154.449997
2016-01-27,153.720001
2016-01-28,157.059998
2016-01-29,161.559998
2016-02-01,159.649994
2016-02-02,151.699997
2016-02-03,152.679993
2016-02-04,156.490005
2016-02-05,156.470001
2016-02-08,149.25
2016-02-09,148.25
2016-02-10,147.229996
2016-02-11,140.690002
2016-02-12,146.130005
2016-02-16,149.020004
2016-02-17,150.940002
2016-02-18,147.729996
2016-02-19,146.91000400000001
2016-02-22,148.78999299999998
2016-02-23,144.91000400000001
2016-02-24,145.559998
2016-02-25,148.25
2016-02-26,150.25
2016-02-29,149.529999
2016-03-01,154.649994
2016-03-02,154.199997
2016-03-03,155.330002
2016-03-04,156.83999599999999
2016-03-07,155.350006
2016-03-08,151.600006
2016-03-09,149.91000400000001
2016-03-10,151.020004
2016-03-11,153.940002
2016-03-14,153.490005
2016-03-15,152.029999
2016-03-16,150.53999299999998
2016-03-17,152.91000400000001
2016-03-18,157.600006
2016-03-21,156.28999299999998
2016-03-22,154.199997
2016-03-23,154.080002
2016-03-24,153.0
2016-03-28,153.83999599999999
2016-03-29,155.029999
2016-03-30,156.5
2016-03-31,156.979996
2016-04-01,159.820007
2016-04-04,157.770004
2016-04-05,155.350006
2016-04-06,155.190002
2016-04-07,150.41000400000001
2016-04-08,150.279999
2016-04-11,152.199997
2016-04-12,154.309998
2016-04-13,159.850006
2016-04-14,160.91000400000001
2016-04-15,158.520004
2016-04-18,159.020004
2016-04-19,162.649994
2016-04-20,166.979996
2016-04-21,165.320007
2016-04-22,166.75
2016-04-25,165.08999599999999
2016-04-26,165.83999599999999
2016-04-27,166.919998
2016-04-28,164.28999299999998
2016-04-29,164.110001
2016-05-02,166.179993
2016-05-03,163.139999
2016-05-04,160.070007
2016-05-05,159.529999
2016-05-06,158.850006
2016-05-09,157.509995
2016-05-10,161.419998
2016-05-11,159.419998
2016-05-12,158.070007
2016-05-13,155.33999599999999
2016-05-16,155.380005
2016-05-17,154.649994
2016-05-18,159.940002
2016-05-19,154.699997
2016-05-20,154.509995
2016-05-23,155.449997
2016-05-24,157.58999599999999
2016-05-25,161.25
2016-05-26,159.220001
2016-05-27,159.529999
2016-05-31,159.479996
2016-06-01,159.970001
2016-06-02,159.279999
2016-06-03,155.669998
2016-06-06,157.059998
2016-06-07,155.169998
2016-06-08,154.639999
2016-06-09,153.169998
2016-06-10,149.889999
2016-06-13,148.630005
2016-06-14,146.190002
2016-06-15,146.16000400000001
2016-06-16,146.630005
2016-06-17,145.639999
2016-06-20,147.75
2016-06-21,148.350006
2016-06-22,148.139999
2016-06-23,152.66000400000001
2016-06-24,141.860001
2016-06-27,139.509995
2016-06-28,142.41000400000001
2016-06-29,145.5
2016-06-30,148.580002
2016-07-01,148.25
2016-07-05,144.449997
2016-07-06,145.580002
2016-07-07,147.0
2016-07-08,150.380005
2016-07-11,152.190002
2016-07-12,156.919998
2016-07-13,157.919998
2016-07-14,162.53999299999998
2016-07-15,161.639999
2016-07-18,163.330002
2016-07-19,161.41000400000001
2016-07-20,161.770004
2016-07-21,160.050003
2016-07-22,160.41000400000001
2016-07-25,160.509995
2016-07-26,161.16000400000001
2016-07-27,160.990005
2016-07-28,160.529999
2016-07-29,158.809998
2016-08-01,158.179993
2016-08-02,156.059998
2016-08-03,158.33999599999999
2016-08-04,158.050003
2016-08-05,162.08999599999999
2016-08-08,162.830002
2016-08-09,163.440002
2016-08-10,162.190002
2016-08-11,163.860001
2016-08-12,163.25
2016-08-15,165.550003
2016-08-16,165.649994
2016-08-17,165.669998
2016-08-18,166.059998
2016-08-19,166.229996
2016-08-22,166.259995
2016-08-23,166.080002
2016-08-24,165.300003
2016-08-25,165.899994
2016-08-26,165.970001
2016-08-29,166.869995
2016-08-30,169.369995
2016-08-31,169.46000700000002
2016-09-01,168.509995
2016-09-02,169.179993
2016-09-06,169.330002
2016-09-07,169.669998
2016-09-08,171.66000400000001
2016-09-09,168.570007
2016-09-12,171.059998
2016-09-13,167.0
2016-09-14,166.16000400000001
2016-09-15,168.080002
2016-09-16,166.0
2016-09-19,166.21000700000002
2016-09-20,166.470001
2016-09-21,167.029999
2016-09-22,168.020004
2016-09-23,165.130005
2016-09-26,161.479996
2016-09-27,162.889999
2016-09-28,163.449997
2016-09-29,158.949997
2016-09-30,161.270004
2016-10-03,161.070007
2016-10-04,162.270004
2016-10-05,166.399994
2016-10-06,167.149994
2016-10-07,169.830002
2016-10-10,171.03999299999998
2016-10-11,169.03999299999998
2016-10-12,169.300003
2016-10-13,167.419998
2016-10-14,170.520004
2016-10-17,169.0
2016-10-18,172.630005
2016-10-19,174.509995
2016-10-20,174.509995
2016-10-21,174.669998
2016-10-24,175.119995
2016-10-25,175.550003
2016-10-26,177.070007
2016-10-27,177.75
2016-10-28,177.139999
2016-10-31,178.240005
2016-11-01,178.059998
2016-11-02,176.580002
2016-11-03,176.21000700000002
2016-11-04,175.919998
2016-11-07,181.479996
2016-11-08,181.919998
2016-11-09,192.630005
2016-11-10,200.869995
2016-11-11,203.940002
2016-11-14,209.179993
2016-11-15,211.190002
2016-11-16,206.259995
2016-11-17,209.630005
2016-11-18,210.350006
2016-11-21,211.080002
2016-11-22,211.11000099999998
2016-11-23,212.309998
2016-11-25,211.38000499999998
2016-11-28,210.350006
2016-11-29,211.75
2016-11-30,219.289993
2016-12-01,226.63000499999998
2016-12-02,223.36000099999998
2016-12-05,228.55000299999998
2016-12-06,231.38000499999998
2016-12-07,235.559998
2016-12-08,241.44999700000002
2016-12-09,241.850006
2016-12-12,237.169998
2016-12-13,238.55000299999998
2016-12-14,239.92999300000002
2016-12-15,243.0
2016-12-16,238.899994
2016-12-19,239.07000699999998
2016-12-20,243.08999599999999
2016-12-21,241.440002
2016-12-22,240.11999500000002
2016-12-23,240.97000099999997
2016-12-27,241.559998
2016-12-28,240.649994
2016-12-29,238.17999300000002
2016-12-30,239.44999700000002
2017-01-03,241.57000699999998
2017-01-04,243.13000499999998
2017-01-05,241.32000699999998
2017-01-06,244.899994
2017-01-09,242.88999900000002
2017-01-10,242.57000699999998
2017-01-11,245.75999500000003
2017-01-12,243.83999599999999
2017-01-13,244.30000299999998
2017-01-17,235.74000499999997
2017-01-18,234.289993
2017-01-19,231.41000400000001
2017-01-20,232.19999700000002
2017-01-23,232.669998
2017-01-24,233.67999300000002
2017-01-25,237.25
2017-01-26,239.580002
2017-01-27,236.94999700000002
2017-01-30,233.899994
2017-01-31,229.32000699999998
2017-02-01,230.669998
2017-02-02,230.41000400000001
2017-02-03,240.94999700000002
2017-02-06,239.979996
2017-02-07,239.61999500000002
2017-02-08,237.729996
2017-02-09,241.55000299999998
2017-02-10,242.72000099999997
2017-02-13,246.270004
2017-02-14,249.460007
2017-02-15,250.539993
2017-02-16,249.440002
2017-02-17,250.38000499999998
2017-02-21,251.75999500000003
2017-02-22,251.729996
2017-02-23,251.190002
2017-02-24,247.350006
2017-02-27,249.330002
2017-02-28,248.059998
2017-03-01,252.710007
2017-03-02,251.059998
2017-03-03,252.88999900000002
2017-03-06,252.00999500000003
2017-03-07,250.899994
2017-03-08,250.24000499999997
2017-03-09,250.17999300000002
2017-03-10,248.38000499999998
2017-03-13,248.16000400000001
2017-03-14,247.72000099999997
2017-03-15,246.77999900000003
2017-03-16,248.22000099999997
2017-03-17,243.940002
2017-03-20,242.13999900000002
2017-03-21,233.0
2017-03-22,231.07000699999998
2017-03-23,231.899994
2017-03-24,228.41000400000001
2017-03-27,225.479996
2017-03-28,229.330002
2017-03-29,228.44999700000002
2017-03-30,231.22000099999997
2017-03-31,229.72000099999997
2017-04-03,228.960007
2017-04-04,229.25999500000003
2017-04-05,227.66000400000001
2017-04-06,228.63999900000002
2017-04-07,227.88000499999998
2017-04-10,228.88999900000002
2017-04-11,227.74000499999997
2017-04-12,225.75
2017-04-13,223.32000699999998
2017-04-17,226.25999500000003
2017-04-18,215.58999599999999
2017-04-19,214.08999599999999
2017-04-20,218.059998
2017-04-21,216.86000099999998
2017-04-24,223.22000099999997
2017-04-25,226.63000499999998
2017-04-26,226.19999700000002
2017-04-27,225.809998
2017-04-28,223.80000299999998
2017-05-01,224.850006
2017-05-02,225.11999500000002
2017-05-03,226.309998
2017-05-04,226.58999599999999
2017-05-05,226.86999500000002
2017-05-08,225.02999900000003
2017-05-09,223.75999500000003
2017-05-10,224.88000499999998
2017-05-11,224.75999500000003
2017-05-12,222.82000699999998
2017-05-15,225.11999500000002
2017-05-16,225.600006
2017-05-17,213.72000099999997
2017-05-18,215.16000400000001
2017-05-19,215.38999900000002
2017-05-22,216.020004
2017-05-23,219.63999900000002
2017-05-24,223.830002
2017-05-25,222.47000099999997
2017-05-26,223.52999900000003
2017-05-30,218.419998
2017-05-31,211.25999500000003
2017-06-01,215.00999500000003
2017-06-02,213.309998
2017-06-05,213.99000499999997
2017-06-06,214.52999900000003
2017-06-07,215.77999900000003
2017-06-08,218.75999500000003
2017-06-09,222.440002
2017-06-12,221.91000400000001
2017-06-13,224.19999700000002
2017-06-14,226.50999500000003
2017-06-15,223.229996
2017-06-16,221.809998
2017-06-19,226.13000499999998
2017-06-20,225.100006
2017-06-21,222.49000499999997
2017-06-22,219.770004
2017-06-23,217.190002
2017-06-26,220.440002
2017-06-27,220.27999900000003
2017-06-28,223.22000099999997
2017-06-29,224.41000400000001
2017-06-30,221.899994
2017-07-03,227.27999900000003
