Date,LKQ
2013-06-26,25.93
2013-06-27,26.200001
2013-06-28,25.75
2013-07-01,26.450001
2013-07-02,25.98
2013-07-03,25.99
2013-07-05,26.15
2013-07-08,26.200001
2013-07-09,26.290001
2013-07-10,25.92
2013-07-11,25.9
2013-07-12,26.0
2013-07-15,25.9
2013-07-16,25.620001000000002
2013-07-17,25.620001000000002
2013-07-18,25.91
2013-07-19,25.84
2013-07-22,26.0
2013-07-23,25.799999
2013-07-24,25.969998999999998
2013-07-25,26.139999
2013-07-26,26.18
2013-07-29,26.059998999999998
2013-07-30,26.389999
2013-07-31,26.07
2013-08-01,29.110001
2013-08-02,29.42
2013-08-05,29.299999
2013-08-06,28.959999
2013-08-07,28.83
2013-08-08,29.65
2013-08-09,29.809998999999998
2013-08-12,30.690001000000002
2013-08-13,30.51
2013-08-14,30.299999
2013-08-15,29.290001
2013-08-16,29.17
2013-08-19,29.33
2013-08-20,29.74
2013-08-21,29.620001000000002
2013-08-22,30.42
2013-08-23,30.209999
2013-08-26,30.030001000000002
2013-08-27,29.4
2013-08-28,29.51
2013-08-29,29.629998999999998
2013-08-30,29.24
2013-09-03,29.0
2013-09-04,29.459999
2013-09-05,29.74
2013-09-06,29.690001000000002
2013-09-09,30.51
2013-09-10,31.35
2013-09-11,31.27
2013-09-12,31.51
2013-09-13,31.57
2013-09-16,31.6
2013-09-17,31.92
2013-09-18,31.940001000000002
2013-09-19,32.150002
2013-09-20,31.92
2013-09-23,31.870001000000002
2013-09-24,31.610001
2013-09-25,31.34
2013-09-26,31.68
2013-09-27,31.559998999999998
2013-09-30,31.870001000000002
2013-10-01,33.630001
2013-10-02,32.93
2013-10-03,32.59
2013-10-04,32.610001000000004
2013-10-07,31.969998999999998
2013-10-08,31.030001000000002
2013-10-09,30.83
2013-10-10,32.07
2013-10-11,32.290001000000004
2013-10-14,32.220001
2013-10-15,31.83
2013-10-16,32.32
2013-10-17,31.940001000000002
2013-10-18,33.189999
2013-10-21,33.189999
2013-10-22,33.220001
2013-10-23,32.91
2013-10-24,32.82
2013-10-25,33.23
2013-10-28,33.349998
2013-10-29,33.220001
2013-10-30,33.0
2013-10-31,33.029999
2013-11-01,32.360001000000004
2013-11-04,32.580002
2013-11-05,32.02
2013-11-06,31.889999
2013-11-07,30.85
2013-11-08,31.190001000000002
2013-11-11,31.209999
2013-11-12,31.08
2013-11-13,32.040001000000004
2013-11-14,32.240002000000004
2013-11-15,32.509997999999996
2013-11-18,32.799999
2013-11-19,32.439999
2013-11-20,32.34
2013-11-21,33.009997999999996
2013-11-22,33.060001
2013-11-25,32.450001
2013-11-26,33.02
2013-11-27,33.18
2013-11-29,33.150002
2013-12-02,33.209998999999996
2013-12-03,33.040001000000004
2013-12-04,32.5
2013-12-05,32.25
2013-12-06,33.619999
2013-12-09,33.66
2013-12-10,33.799999
2013-12-11,33.259997999999996
2013-12-12,33.240002000000004
2013-12-13,33.860001000000004
2013-12-16,33.150002
2013-12-17,32.709998999999996
2013-12-18,33.040001000000004
2013-12-19,32.509997999999996
2013-12-20,32.790001000000004
2013-12-23,33.189999
2013-12-24,33.360001000000004
2013-12-26,32.959998999999996
2013-12-27,32.619999
2013-12-30,32.459998999999996
2013-12-31,32.900002
2014-01-02,32.400002
2014-01-03,32.259997999999996
2014-01-06,31.66
2014-01-07,31.99
2014-01-08,32.290001000000004
2014-01-09,32.040001000000004
2014-01-10,32.529999
2014-01-13,32.259997999999996
2014-01-14,32.290001000000004
2014-01-15,29.459999
2014-01-16,29.290001
2014-01-17,27.93
2014-01-21,25.940001000000002
2014-01-22,26.709999
2014-01-23,26.549999
2014-01-24,26.16
2014-01-27,26.24
2014-01-28,26.620001000000002
2014-01-29,26.52
2014-01-30,27.32
2014-01-31,27.07
2014-02-03,26.629998999999998
2014-02-04,26.459999
2014-02-05,26.18
2014-02-06,26.969998999999998
2014-02-07,28.09
2014-02-10,27.35
2014-02-11,27.48
2014-02-12,27.629998999999998
2014-02-13,28.5
2014-02-14,28.84
2014-02-18,28.92
2014-02-19,28.98
2014-02-20,29.09
2014-02-21,29.52
2014-02-24,29.51
2014-02-25,29.059998999999998
2014-02-26,29.07
2014-02-27,26.959999
2014-02-28,27.889999
2014-03-03,27.790001
2014-03-04,28.5
2014-03-05,28.43
2014-03-06,27.57
2014-03-07,27.83
2014-03-10,27.559998999999998
2014-03-11,27.25
2014-03-12,27.24
2014-03-13,26.959999
2014-03-14,26.280001000000002
2014-03-17,26.01
2014-03-18,25.74
2014-03-19,26.309998999999998
2014-03-20,25.809998999999998
2014-03-21,25.74
2014-03-24,25.280001000000002
2014-03-25,25.23
2014-03-26,24.77
2014-03-27,25.129998999999998
2014-03-28,25.889999
2014-03-31,26.35
2014-04-01,27.16
2014-04-02,27.059998999999998
2014-04-03,27.98
2014-04-04,27.48
2014-04-07,27.25
2014-04-08,27.67
2014-04-09,27.84
2014-04-10,27.139999
2014-04-11,27.42
2014-04-14,26.67
2014-04-15,27.440001000000002
2014-04-16,26.790001
2014-04-17,27.379998999999998
2014-04-21,27.450001
2014-04-22,27.16
2014-04-23,27.09
2014-04-24,27.370001000000002
2014-04-25,26.65
2014-04-28,27.219998999999998
2014-04-29,29.549999
2014-04-30,29.120001000000002
2014-05-01,29.120001000000002
2014-05-02,29.26
2014-05-05,29.26
2014-05-06,28.41
2014-05-07,28.950001
2014-05-08,28.93
2014-05-09,28.780001000000002
2014-05-12,29.35
2014-05-13,29.35
2014-05-14,28.51
2014-05-15,28.360001
2014-05-16,28.389999
2014-05-19,28.379998999999998
2014-05-20,27.92
2014-05-21,28.07
2014-05-22,28.139999
2014-05-23,28.129998999999998
2014-05-27,28.66
2014-05-28,28.290001
2014-05-29,28.040001
2014-05-30,27.74
2014-06-02,28.0
2014-06-03,28.120001000000002
2014-06-04,27.98
2014-06-05,27.889999
2014-06-06,28.139999
2014-06-09,28.209999
2014-06-10,27.24
2014-06-11,26.870001000000002
2014-06-12,26.34
2014-06-13,26.0
2014-06-16,25.66
2014-06-17,25.75
2014-06-18,26.790001
2014-06-19,26.48
2014-06-20,26.52
2014-06-23,26.040001
2014-06-24,25.84
2014-06-25,26.389999
2014-06-26,26.32
2014-06-27,26.65
2014-06-30,26.690001000000002
2014-07-01,27.02
2014-07-02,26.73
2014-07-03,27.059998999999998
2014-07-07,27.110001
2014-07-08,26.49
2014-07-09,27.030001000000002
2014-07-10,26.57
2014-07-11,26.6
2014-07-14,26.73
2014-07-15,26.620001000000002
2014-07-16,26.25
2014-07-17,25.74
2014-07-18,25.879998999999998
2014-07-21,25.76
2014-07-22,25.549999
2014-07-23,25.74
2014-07-24,25.709999
2014-07-25,25.35
2014-07-28,25.48
2014-07-29,25.41
2014-07-30,25.33
2014-07-31,26.16
2014-08-01,25.57
2014-08-04,26.459999
2014-08-05,26.15
2014-08-06,26.110001
2014-08-07,25.98
2014-08-08,26.549999
2014-08-11,26.6
2014-08-12,26.32
2014-08-13,26.18
2014-08-14,26.459999
2014-08-15,26.51
2014-08-18,27.23
2014-08-19,27.110001
2014-08-20,27.32
2014-08-21,27.209999
2014-08-22,27.299999
2014-08-25,28.049999
2014-08-26,27.9
2014-08-27,27.75
2014-08-28,27.77
2014-08-29,28.4
2014-09-02,28.950001
2014-09-03,28.799999
2014-09-04,28.75
2014-09-05,28.629998999999998
2014-09-08,28.440001000000002
2014-09-09,28.25
2014-09-10,27.969998999999998
2014-09-11,28.200001
2014-09-12,27.950001
2014-09-15,27.969998999999998
2014-09-16,28.059998999999998
2014-09-17,27.799999
2014-09-18,27.49
2014-09-19,27.33
2014-09-22,26.809998999999998
2014-09-23,26.43
2014-09-24,26.629998999999998
2014-09-25,26.26
2014-09-26,26.57
2014-09-29,26.59
2014-09-30,26.59
2014-10-01,26.629998999999998
2014-10-02,27.07
2014-10-03,27.379998999999998
2014-10-06,27.1
2014-10-07,26.389999
2014-10-08,26.66
2014-10-09,26.1
2014-10-10,25.700001
2014-10-13,25.129998999999998
2014-10-14,25.969998999999998
2014-10-15,25.860001
2014-10-16,26.290001
2014-10-17,26.25
2014-10-20,26.48
2014-10-21,26.98
2014-10-22,26.84
2014-10-23,27.15
2014-10-24,27.23
2014-10-27,27.280001000000002
2014-10-28,27.83
2014-10-29,27.639999
2014-10-30,26.860001
2014-10-31,28.57
2014-11-03,28.790001
2014-11-04,28.18
2014-11-05,28.76
2014-11-06,28.940001000000002
2014-11-07,29.120001000000002
2014-11-10,29.23
2014-11-11,29.120001000000002
2014-11-12,29.25
2014-11-13,29.07
2014-11-14,28.98
2014-11-17,28.77
2014-11-18,28.959999
2014-11-19,28.719998999999998
2014-11-20,28.82
2014-11-21,28.790001
2014-11-24,29.0
2014-11-25,28.75
2014-11-26,28.870001000000002
2014-11-28,29.049999
2014-12-01,28.73
2014-12-02,28.860001
2014-12-03,29.559998999999998
2014-12-04,28.98
2014-12-05,29.25
2014-12-08,28.959999
2014-12-09,29.43
2014-12-10,28.889999
2014-12-11,28.559998999999998
2014-12-12,27.809998999999998
2014-12-15,27.51
2014-12-16,26.92
2014-12-17,27.4
2014-12-18,27.51
2014-12-19,27.610001
2014-12-22,27.700001
2014-12-23,27.950001
2014-12-24,27.93
2014-12-26,28.110001
2014-12-29,28.219998999999998
2014-12-30,28.24
2014-12-31,28.120001000000002
2015-01-02,27.780001000000002
2015-01-05,27.440001000000002
2015-01-06,26.950001
2015-01-07,27.33
2015-01-08,27.620001000000002
2015-01-09,27.389999
2015-01-12,26.9
2015-01-13,26.629998999999998
2015-01-14,26.209999
2015-01-15,25.280001000000002
2015-01-16,25.629998999999998
2015-01-20,25.65
2015-01-21,26.290001
2015-01-22,26.889999
2015-01-23,26.98
2015-01-26,27.280001000000002
2015-01-27,26.84
2015-01-28,25.93
2015-01-29,26.209999
2015-01-30,25.809998999999998
2015-02-02,26.290001
2015-02-03,26.85
2015-02-04,26.58
2015-02-05,26.67
2015-02-06,27.02
2015-02-09,27.049999
2015-02-10,27.35
2015-02-11,27.15
2015-02-12,27.120001000000002
2015-02-13,27.219998999999998
2015-02-17,27.43
2015-02-18,27.25
2015-02-19,27.309998999999998
2015-02-20,27.379998999999998
2015-02-23,27.24
2015-02-24,27.360001
2015-02-25,27.85
2015-02-26,24.780001000000002
2015-02-27,24.58
2015-03-02,24.82
2015-03-03,24.93
2015-03-04,24.030001000000002
2015-03-05,24.15
2015-03-06,23.83
2015-03-09,23.98
2015-03-10,23.82
2015-03-11,24.15
2015-03-12,24.469998999999998
2015-03-13,24.42
2015-03-16,24.700001
2015-03-17,24.620001000000002
2015-03-18,24.309998999999998
2015-03-19,24.23
2015-03-20,24.43
2015-03-23,24.32
2015-03-24,24.190001000000002
2015-03-25,23.639999
2015-03-26,24.129998999999998
2015-03-27,24.77
2015-03-30,24.99
2015-03-31,25.559998999999998
2015-04-01,25.4
2015-04-02,25.58
2015-04-06,25.85
2015-04-07,25.67
2015-04-08,25.950001
2015-04-09,25.83
2015-04-10,25.85
2015-04-13,25.57
2015-04-14,25.5
2015-04-15,25.59
2015-04-16,25.620001000000002
2015-04-17,25.219998999999998
2015-04-20,25.49
2015-04-21,25.459999
2015-04-22,25.52
2015-04-23,25.58
2015-04-24,25.58
2015-04-27,25.25
2015-04-28,25.01
2015-04-29,25.26
2015-04-30,27.07
2015-05-01,27.809998999999998
2015-05-04,27.84
2015-05-05,27.66
2015-05-06,27.540001
2015-05-07,27.629998999999998
2015-05-08,27.51
2015-05-11,27.57
2015-05-12,27.76
2015-05-13,27.85
2015-05-14,27.82
2015-05-15,28.059998999999998
2015-05-18,28.42
2015-05-19,28.52
2015-05-20,28.690001000000002
2015-05-21,28.719998999999998
2015-05-22,28.75
2015-05-26,28.34
2015-05-27,28.860001
2015-05-28,28.809998999999998
2015-05-29,28.57
2015-06-01,28.809998999999998
2015-06-02,28.85
2015-06-03,29.24
2015-06-04,29.02
2015-06-05,29.51
2015-06-08,29.040001
2015-06-09,29.120001000000002
2015-06-10,29.290001
2015-06-11,29.42
2015-06-12,29.4
2015-06-15,29.290001
2015-06-16,29.290001
2015-06-17,29.35
2015-06-18,29.58
2015-06-19,29.690001000000002
2015-06-22,29.780001000000002
2015-06-23,30.030001000000002
2015-06-24,30.030001000000002
2015-06-25,30.33
2015-06-26,30.790001
2015-06-29,30.209999
2015-06-30,30.25
2015-07-01,30.6
2015-07-02,30.41
2015-07-06,30.25
2015-07-07,30.6
2015-07-08,30.360001
2015-07-09,30.08
2015-07-10,30.33
2015-07-13,30.76
2015-07-14,30.92
2015-07-15,31.049999
2015-07-16,31.17
2015-07-17,31.120001000000002
2015-07-20,31.26
2015-07-21,31.209999
2015-07-22,31.190001000000002
2015-07-23,31.4
2015-07-24,30.9
2015-07-27,30.73
2015-07-28,30.870001000000002
2015-07-29,31.370001000000002
2015-07-30,31.34
2015-07-31,31.459999
2015-08-03,31.360001
2015-08-04,31.719998999999998
2015-08-05,31.75
2015-08-06,31.49
2015-08-07,31.41
2015-08-10,31.639999
2015-08-11,31.450001
2015-08-12,31.110001
2015-08-13,31.360001
2015-08-14,31.530001000000002
2015-08-17,31.440001000000002
2015-08-18,31.200001
2015-08-19,30.84
2015-08-20,30.42
2015-08-21,29.469998999999998
2015-08-24,28.690001000000002
2015-08-25,28.48
2015-08-26,29.07
2015-08-27,29.85
2015-08-28,29.93
2015-08-31,29.99
2015-09-01,29.450001
2015-09-02,30.120001000000002
2015-09-03,30.370001000000002
2015-09-04,29.809998999999998
2015-09-08,30.49
2015-09-09,30.25
2015-09-10,30.35
2015-09-11,30.309998999999998
2015-09-14,30.360001
2015-09-15,30.5
2015-09-16,30.67
2015-09-17,30.66
2015-09-18,29.940001000000002
2015-09-21,30.59
2015-09-22,29.84
2015-09-23,29.49
2015-09-24,29.17
2015-09-25,29.129998999999998
2015-09-28,28.26
2015-09-29,27.940001000000002
2015-09-30,28.360001
2015-10-01,28.440001000000002
2015-10-02,28.620001000000002
2015-10-05,29.08
2015-10-06,28.950001
2015-10-07,28.83
2015-10-08,28.889999
2015-10-09,28.559998999999998
2015-10-12,28.459999
2015-10-13,28.219998999999998
2015-10-14,27.790001
2015-10-15,28.07
2015-10-16,27.799999
2015-10-19,27.959999
2015-10-20,27.85
2015-10-21,27.629998999999998
2015-10-22,28.1
2015-10-23,28.280001000000002
2015-10-26,28.549999
2015-10-27,28.190001000000002
2015-10-28,29.469998999999998
2015-10-29,29.940001000000002
2015-10-30,29.610001
2015-11-02,29.860001
2015-11-03,29.940001000000002
2015-11-04,30.040001
2015-11-05,30.09
2015-11-06,30.08
2015-11-09,30.110001
2015-11-10,30.4
2015-11-11,30.200001
2015-11-12,29.620001000000002
2015-11-13,28.799999
2015-11-16,29.4
2015-11-17,29.51
2015-11-18,29.450001
2015-11-19,29.48
2015-11-20,29.57
2015-11-23,29.790001
2015-11-24,29.790001
2015-11-25,29.76
2015-11-27,30.07
2015-11-30,29.49
2015-12-01,29.700001
2015-12-02,29.08
2015-12-03,28.559998999999998
2015-12-04,29.030001000000002
2015-12-07,29.129998999999998
2015-12-08,29.360001
2015-12-09,28.67
2015-12-10,28.65
2015-12-11,28.139999
2015-12-14,28.450001
2015-12-15,28.540001
2015-12-16,28.73
2015-12-17,27.99
2015-12-18,27.309998999999998
2015-12-21,27.35
2015-12-22,28.84
2015-12-23,29.459999
2015-12-24,29.49
2015-12-28,29.690001000000002
2015-12-29,30.030001000000002
2015-12-30,29.76
2015-12-31,29.629998999999998
2016-01-04,28.84
2016-01-05,28.620001000000002
2016-01-06,28.41
2016-01-07,28.190001000000002
2016-01-08,27.110001
2016-01-11,26.73
2016-01-12,27.02
2016-01-13,25.379998999999998
2016-01-14,25.82
2016-01-15,25.959999
2016-01-19,25.74
2016-01-20,26.059998999999998
2016-01-21,26.34
2016-01-22,26.77
2016-01-25,26.059998999999998
2016-01-26,26.790001
2016-01-27,26.15
2016-01-28,26.459999
2016-01-29,27.4
2016-02-01,27.34
2016-02-02,26.780001000000002
2016-02-03,26.559998999999998
2016-02-04,26.4
2016-02-05,25.219998999999998
2016-02-08,24.92
2016-02-09,24.190001000000002
2016-02-10,24.540001
2016-02-11,24.41
2016-02-12,25.030001000000002
2016-02-16,25.67
2016-02-17,26.02
2016-02-18,25.940001000000002
2016-02-19,26.309998999999998
2016-02-22,26.0
2016-02-23,26.17
2016-02-24,25.940001000000002
2016-02-25,27.75
2016-02-26,28.16
2016-02-29,27.6
2016-03-01,28.540001
2016-03-02,28.959999
2016-03-03,29.41
2016-03-04,30.030001000000002
2016-03-07,30.440001000000002
2016-03-08,30.41
2016-03-09,30.42
2016-03-10,30.5
2016-03-11,31.15
2016-03-14,30.83
2016-03-15,30.49
2016-03-16,30.809998999999998
2016-03-17,30.950001
2016-03-18,30.83
2016-03-21,30.870001000000002
2016-03-22,30.809998999999998
2016-03-23,30.209999
2016-03-24,30.120001000000002
2016-03-28,30.610001
2016-03-29,30.9
2016-03-30,31.120001000000002
2016-03-31,31.93
2016-04-01,32.16
2016-04-04,32.290001000000004
2016-04-05,31.5
2016-04-06,31.639999
2016-04-07,31.370001000000002
2016-04-08,31.639999
2016-04-11,31.360001
2016-04-12,32.290001000000004
2016-04-13,33.200001
2016-04-14,33.07
2016-04-15,33.200001
2016-04-18,33.209998999999996
2016-04-19,33.349998
2016-04-20,33.549999
2016-04-21,33.509997999999996
2016-04-22,33.259997999999996
2016-04-25,33.080002
2016-04-26,33.950001
2016-04-27,34.16
2016-04-28,32.889998999999996
2016-04-29,32.049999
2016-05-02,32.459998999999996
2016-05-03,32.5
2016-05-04,32.439999
2016-05-05,32.34
2016-05-06,32.509997999999996
2016-05-09,32.610001000000004
2016-05-10,33.0
2016-05-11,32.57
2016-05-12,33.0
2016-05-13,32.299999
2016-05-16,32.709998999999996
2016-05-17,32.18
2016-05-18,31.99
2016-05-19,31.459999
2016-05-20,31.42
2016-05-23,31.9
2016-05-24,32.259997999999996
2016-05-25,32.93
2016-05-26,32.740002000000004
2016-05-27,33.189999
2016-05-31,33.07
2016-06-01,32.689999
2016-06-02,33.09
2016-06-03,32.93
2016-06-06,32.5
2016-06-07,33.049999
2016-06-08,33.209998999999996
2016-06-09,33.110001000000004
2016-06-10,32.23
2016-06-13,32.139998999999996
2016-06-14,32.119999
2016-06-15,32.439999
2016-06-16,32.52
2016-06-17,32.580002
2016-06-20,32.889998999999996
2016-06-21,32.77
2016-06-22,32.84
2016-06-23,33.610001000000004
2016-06-24,31.040001
2016-06-27,29.52
2016-06-28,30.42
2016-06-29,31.35
2016-06-30,31.700001
2016-07-01,32.119999
2016-07-05,31.59
2016-07-06,31.76
2016-07-07,31.969998999999998
2016-07-08,33.09
2016-07-11,33.669998
2016-07-12,33.389998999999996
2016-07-13,33.16
2016-07-14,33.400002
2016-07-15,33.080002
2016-07-18,32.669998
2016-07-19,32.529999
2016-07-20,32.889998999999996
2016-07-21,32.98
2016-07-22,33.34
2016-07-25,33.619999
2016-07-26,33.84
2016-07-27,34.139998999999996
2016-07-28,33.619999
2016-07-29,34.389998999999996
2016-08-01,34.48
2016-08-02,34.5
2016-08-03,34.860001000000004
2016-08-04,34.669998
2016-08-05,35.189999
2016-08-08,34.919998
2016-08-09,34.709998999999996
2016-08-10,34.950001
2016-08-11,34.689999
2016-08-12,34.650002
2016-08-15,35.349998
2016-08-16,35.169998
2016-08-17,35.400002
2016-08-18,35.459998999999996
2016-08-19,35.669998
2016-08-22,35.599998
2016-08-23,35.790001000000004
2016-08-24,35.880001
2016-08-25,35.860001000000004
2016-08-26,35.689999
2016-08-29,35.98
2016-08-30,36.23
2016-08-31,36.09
2016-09-01,35.560001
2016-09-02,35.790001000000004
2016-09-06,36.040001000000004
2016-09-07,36.220001
2016-09-08,35.73
2016-09-09,34.91
2016-09-12,35.43
2016-09-13,35.18
2016-09-14,35.43
2016-09-15,35.689999
2016-09-16,35.459998999999996
2016-09-19,35.619999
2016-09-20,35.290001000000004
2016-09-21,35.400002
2016-09-22,35.740002000000004
2016-09-23,35.68
2016-09-26,35.299999
2016-09-27,35.41
2016-09-28,35.52
2016-09-29,35.240002000000004
2016-09-30,35.459998999999996
2016-10-03,35.209998999999996
2016-10-04,34.189999
2016-10-05,33.619999
2016-10-06,33.240002000000004
2016-10-07,33.200001
2016-10-10,33.549999
2016-10-11,33.110001000000004
2016-10-12,33.310001
2016-10-13,32.959998999999996
2016-10-14,32.84
2016-10-17,33.029999
2016-10-18,32.93
2016-10-19,32.939999
2016-10-20,32.98
2016-10-21,32.869999
2016-10-24,33.049999
2016-10-25,32.970001
2016-10-26,33.259997999999996
2016-10-27,31.82
2016-10-28,32.119999
2016-10-31,32.279999
2016-11-01,31.969998999999998
2016-11-02,31.799999
2016-11-03,31.190001000000002
2016-11-04,31.389999
2016-11-07,31.790001
2016-11-08,31.940001000000002
2016-11-09,32.09
2016-11-10,31.870001000000002
2016-11-11,32.200001
2016-11-14,32.52
2016-11-15,32.900002
2016-11-16,33.040001000000004
2016-11-17,32.669998
2016-11-18,32.25
2016-11-21,32.68
2016-11-22,33.220001
2016-11-23,33.290001000000004
2016-11-25,33.439999
2016-11-28,33.27
2016-11-29,33.009997999999996
2016-11-30,32.830002
2016-12-01,32.59
2016-12-02,32.240002000000004
2016-12-05,32.669998
2016-12-06,33.049999
2016-12-07,33.599998
2016-12-08,33.66
2016-12-09,34.290001000000004
2016-12-12,33.27
2016-12-13,33.360001000000004
2016-12-14,32.400002
2016-12-15,32.57
2016-12-16,32.43
2016-12-19,31.99
2016-12-20,32.02
2016-12-21,32.369999
2016-12-22,30.940001000000002
2016-12-23,30.93
2016-12-27,31.33
2016-12-28,30.879998999999998
2016-12-29,30.879998999999998
2016-12-30,30.65
2017-01-03,31.030001000000002
2017-01-04,31.24
2017-01-05,31.26
2017-01-06,31.67
2017-01-09,31.190001000000002
2017-01-10,31.26
2017-01-11,31.18
2017-01-12,31.639999
2017-01-13,31.799999
2017-01-17,31.6
2017-01-18,31.870001000000002
2017-01-19,31.48
2017-01-20,31.620001000000002
2017-01-23,31.66
2017-01-24,31.48
2017-01-25,31.610001
2017-01-26,31.59
2017-01-27,31.469998999999998
2017-01-30,31.85
2017-01-31,31.91
2017-02-01,31.700001
2017-02-02,31.74
2017-02-03,31.959999
2017-02-06,31.48
2017-02-07,30.889999
2017-02-08,30.639999
2017-02-09,31.24
2017-02-10,31.200001
2017-02-13,31.35
2017-02-14,31.66
2017-02-15,31.92
2017-02-16,31.98
2017-02-17,31.940001000000002
2017-02-21,32.830002
2017-02-22,33.049999
2017-02-23,31.58
2017-02-24,31.879998999999998
2017-02-27,31.59
2017-02-28,31.58
2017-03-01,32.259997999999996
2017-03-02,31.559998999999998
2017-03-03,31.709999
2017-03-06,31.309998999999998
2017-03-07,30.889999
2017-03-08,30.700001
2017-03-09,30.440001000000002
2017-03-10,30.0
2017-03-13,30.23
2017-03-14,30.15
2017-03-15,30.18
2017-03-16,30.41
2017-03-17,30.309998999999998
2017-03-20,29.99
2017-03-21,29.65
2017-03-22,29.67
2017-03-23,29.540001
2017-03-24,29.389999
2017-03-27,29.389999
2017-03-28,29.620001000000002
2017-03-29,29.65
2017-03-30,29.6
2017-03-31,29.27
2017-04-03,28.700001
2017-04-04,28.35
2017-04-05,27.950001
2017-04-06,28.110001
2017-04-07,28.059998999999998
2017-04-10,28.309998999999998
2017-04-11,28.620001000000002
2017-04-12,28.139999
2017-04-13,27.940001000000002
2017-04-17,28.08
2017-04-18,28.219998999999998
2017-04-19,28.49
2017-04-20,28.98
2017-04-21,29.01
2017-04-24,29.43
2017-04-25,29.77
2017-04-26,30.190001000000002
2017-04-27,31.190001000000002
2017-04-28,31.24
2017-05-01,31.440001000000002
2017-05-02,31.459999
2017-05-03,31.200001
2017-05-04,31.049999
2017-05-05,31.52
2017-05-08,31.42
2017-05-09,31.41
2017-05-10,31.290001
2017-05-11,31.030001000000002
2017-05-12,31.02
2017-05-15,31.17
2017-05-16,30.98
2017-05-17,30.73
2017-05-18,30.870001000000002
2017-05-19,31.049999
2017-05-22,31.450001
2017-05-23,31.27
2017-05-24,31.26
2017-05-25,31.51
2017-05-26,31.549999
2017-05-30,31.35
2017-05-31,31.49
2017-06-01,32.34
2017-06-02,32.330002
2017-06-05,32.34
2017-06-06,31.9
2017-06-07,31.860001
2017-06-08,31.52
2017-06-09,31.969998999999998
2017-06-12,32.349998
2017-06-13,32.650002
2017-06-14,32.509997999999996
2017-06-15,32.509997999999996
2017-06-16,32.43
2017-06-19,32.900002
2017-06-20,32.389998999999996
2017-06-21,32.099998
2017-06-22,32.110001000000004
2017-06-23,32.27
2017-06-26,32.669998
2017-06-27,32.349998
2017-06-28,32.389998999999996
2017-06-29,32.650002
2017-06-30,32.950001
2017-07-03,33.310001
2017-07-05,32.450001
2017-07-06,31.389999
2017-07-07,31.49
2017-07-10,31.73
2017-07-11,31.940001000000002
2017-07-12,32.09
2017-07-13,32.330002
2017-07-14,32.540001000000004
2017-07-17,33.200001
2017-07-18,33.049999
2017-07-19,33.389998999999996
2017-07-20,33.419998
2017-07-21,33.5
2017-07-24,33.009997999999996
2017-07-25,32.900002
2017-07-26,32.84
2017-07-27,33.91
2017-07-28,34.529999
2017-07-31,34.560001
2017-08-01,34.259997999999996
2017-08-02,34.150002
2017-08-03,34.110001000000004
2017-08-04,34.16
2017-08-07,34.5
2017-08-08,34.330002
2017-08-09,34.470001
2017-08-10,33.75
2017-08-11,33.82
2017-08-14,33.779999
2017-08-15,33.700001
2017-08-16,34.509997999999996
2017-08-17,34.09
2017-08-18,34.049999
2017-08-21,34.060001
2017-08-22,34.299999
2017-08-23,34.139998999999996
2017-08-24,33.950001
2017-08-25,34.299999
2017-08-28,34.240002000000004
2017-08-29,33.919998
2017-08-30,34.290001000000004
2017-08-31,34.650002
2017-09-01,34.720001
2017-09-05,34.889998999999996
2017-09-06,34.830002
2017-09-07,34.75
2017-09-08,34.810001
2017-09-11,35.380001
2017-09-12,35.619999
2017-09-13,35.540001000000004
2017-09-14,35.610001000000004
2017-09-15,35.349998
2017-09-18,35.23
2017-09-19,34.73
2017-09-20,35.119999
2017-09-21,34.59
2017-09-22,34.91
2017-09-25,35.080002
2017-09-26,35.0
2017-09-27,35.689999
2017-09-28,35.75
2017-09-29,35.990002000000004
2017-10-02,36.259997999999996
2017-10-03,36.43
2017-10-04,36.759997999999996
2017-10-05,36.790001000000004
2017-10-06,36.880001
2017-10-09,36.630001
2017-10-10,36.740002000000004
2017-10-11,36.959998999999996
2017-10-12,37.169998
2017-10-13,37.27
2017-10-16,37.459998999999996
2017-10-17,37.41
2017-10-18,37.540001000000004
2017-10-19,37.23
2017-10-20,37.34
2017-10-23,37.060001
2017-10-24,37.099998
2017-10-25,36.540001000000004
2017-10-26,37.099998
2017-10-27,36.740002000000004
2017-10-30,36.52
2017-10-31,37.689999
2017-11-01,37.419998
2017-11-02,37.740002000000004
2017-11-03,37.709998999999996
2017-11-06,37.630001
2017-11-07,36.970001
2017-11-08,36.91
2017-11-09,36.93
2017-11-10,37.16
2017-11-13,37.220001
2017-11-14,37.459998999999996
2017-11-15,37.150002
2017-11-16,37.669998
2017-11-17,37.75
2017-11-20,37.790001000000004
2017-11-21,37.75
2017-11-22,38.139998999999996
2017-11-24,38.049999
2017-11-27,38.380001
2017-11-28,38.919998
2017-11-29,39.5
2017-11-30,39.419998
2017-12-01,39.32
2017-12-04,39.279999
2017-12-05,39.240002000000004
2017-12-06,39.32
2017-12-07,39.75
2017-12-08,40.220001
2017-12-11,40.34
2017-12-12,40.59
2017-12-13,40.07
2017-12-14,39.310001
2017-12-15,39.509997999999996
2017-12-18,40.389998999999996
2017-12-19,40.799999
2017-12-20,40.740002000000004
2017-12-21,40.900002
2017-12-22,40.82
