Date,AIV
2013-05-22,32.34
2013-05-23,31.870001000000002
2013-05-24,31.610001
2013-05-28,31.219998999999998
2013-05-29,30.219998999999998
2013-05-30,30.33
2013-05-31,30.26
2013-06-03,30.99
2013-06-04,30.360001
2013-06-05,29.959999
2013-06-06,30.02
2013-06-07,29.790001
2013-06-10,29.52
2013-06-11,28.879998999999998
2013-06-12,28.25
2013-06-13,29.16
2013-06-14,28.93
2013-06-17,28.809998999999998
2013-06-18,28.879998999999998
2013-06-19,28.139999
2013-06-20,27.559998999999998
2013-06-21,27.889999
2013-06-24,28.07
2013-06-25,28.92
2013-06-26,29.42
2013-06-27,29.98
2013-06-28,30.040001
2013-07-01,29.959999
2013-07-02,30.27
2013-07-03,29.99
2013-07-05,29.9
2013-07-08,29.870001000000002
2013-07-09,30.43
2013-07-10,30.43
2013-07-11,31.219998999999998
2013-07-12,30.889999
2013-07-15,31.09
2013-07-16,31.129998999999998
2013-07-17,31.280001000000002
2013-07-18,31.459999
2013-07-19,30.77
2013-07-22,31.01
2013-07-23,31.18
2013-07-24,30.43
2013-07-25,30.629998999999998
2013-07-26,30.75
2013-07-29,30.379998999999998
2013-07-30,30.209999
2013-07-31,29.379998999999998
2013-08-01,29.42
2013-08-02,29.01
2013-08-05,29.18
2013-08-06,29.23
2013-08-07,29.0
2013-08-08,28.969998999999998
2013-08-09,29.209999
2013-08-12,29.01
2013-08-13,28.76
2013-08-14,28.74
2013-08-15,28.25
2013-08-16,27.639999
2013-08-19,27.450001
2013-08-20,28.1
2013-08-21,28.18
2013-08-22,28.27
2013-08-23,28.43
2013-08-26,28.120001000000002
2013-08-27,28.09
2013-08-28,27.76
2013-08-29,27.690001000000002
2013-08-30,27.530001000000002
2013-09-03,27.24
2013-09-04,27.65
2013-09-05,27.33
2013-09-06,27.719998999999998
2013-09-09,28.200001
2013-09-10,28.200001
2013-09-11,28.440001000000002
2013-09-12,28.469998999999998
2013-09-13,28.559998999999998
2013-09-16,28.76
2013-09-17,28.48
2013-09-18,29.77
2013-09-19,29.639999
2013-09-20,29.01
2013-09-23,28.450001
2013-09-24,28.110001
2013-09-25,28.209999
2013-09-26,28.309998999999998
2013-09-27,28.190001000000002
2013-09-30,27.940001000000002
2013-10-01,28.26
2013-10-02,28.08
2013-10-03,27.629998999999998
2013-10-04,27.76
2013-10-07,27.860001
2013-10-08,27.370001000000002
2013-10-09,27.58
2013-10-10,28.23
2013-10-11,28.700001
2013-10-14,28.65
2013-10-15,28.65
2013-10-16,29.1
2013-10-17,29.42
2013-10-18,29.34
2013-10-21,29.129998999999998
2013-10-22,29.290001
2013-10-23,29.42
2013-10-24,28.879998999999998
2013-10-25,29.370001000000002
2013-10-28,29.24
2013-10-29,28.65
2013-10-30,28.190001000000002
2013-10-31,27.98
2013-11-01,27.65
2013-11-04,27.84
2013-11-05,27.540001
2013-11-06,27.52
2013-11-07,26.58
2013-11-08,26.5
2013-11-11,26.48
2013-11-12,26.4
2013-11-13,26.43
2013-11-14,26.290001
2013-11-15,26.24
2013-11-18,25.9
2013-11-19,25.84
2013-11-20,25.5
2013-11-21,25.719998999999998
2013-11-22,25.6
2013-11-25,25.540001
2013-11-26,25.16
2013-11-27,25.33
2013-11-29,25.110001
2013-12-02,25.0
2013-12-03,25.0
2013-12-04,25.83
2013-12-05,25.76
2013-12-06,25.85
2013-12-09,26.040001
2013-12-10,26.08
2013-12-11,25.52
2013-12-12,25.450001
2013-12-13,25.67
2013-12-16,25.719998999999998
2013-12-17,25.790001
2013-12-18,26.059998999999998
2013-12-19,25.700001
2013-12-20,25.889999
2013-12-23,25.77
2013-12-24,25.870001000000002
2013-12-26,25.91
2013-12-27,26.059998999999998
2013-12-30,26.120001000000002
2013-12-31,25.91
2014-01-02,25.91
2014-01-03,25.91
2014-01-06,25.950001
2014-01-07,25.84
2014-01-08,25.75
2014-01-09,25.719998999999998
2014-01-10,26.41
2014-01-13,26.290001
2014-01-14,26.690001000000002
2014-01-15,26.719998999999998
2014-01-16,26.889999
2014-01-17,27.129998999999998
2014-01-21,27.17
2014-01-22,27.33
2014-01-23,27.049999
2014-01-24,26.73
2014-01-27,26.610001
2014-01-28,27.08
2014-01-29,27.309998999999998
2014-01-30,27.83
2014-01-31,27.969998999999998
2014-02-03,27.719998999999998
2014-02-04,28.02
2014-02-05,28.360001
2014-02-06,28.75
2014-02-07,29.52
2014-02-10,30.16
2014-02-11,30.17
2014-02-12,29.75
2014-02-13,29.99
2014-02-14,29.74
2014-02-18,29.780001000000002
2014-02-19,29.76
2014-02-20,29.280001000000002
2014-02-21,29.469998999999998
2014-02-24,29.57
2014-02-25,29.799999
2014-02-26,29.76
2014-02-27,29.809998999999998
2014-02-28,29.889999
2014-03-03,30.4
2014-03-04,31.09
2014-03-05,31.08
2014-03-06,30.68
2014-03-07,30.639999
2014-03-10,30.389999
2014-03-11,30.42
2014-03-12,30.299999
2014-03-13,30.15
2014-03-14,30.42
2014-03-17,30.469998999999998
2014-03-18,30.34
2014-03-19,29.67
2014-03-20,30.200001
2014-03-21,30.33
2014-03-24,29.98
2014-03-25,30.51
2014-03-26,29.85
2014-03-27,29.84
2014-03-28,29.93
2014-03-31,30.219998999999998
2014-04-01,30.01
2014-04-02,30.040001
2014-04-03,30.16
2014-04-04,30.200001
2014-04-07,30.01
2014-04-08,30.209999
2014-04-09,29.99
2014-04-10,29.6
2014-04-11,29.110001
2014-04-14,29.18
2014-04-15,29.23
2014-04-16,29.780001000000002
2014-04-17,29.629998999999998
2014-04-21,29.879998999999998
2014-04-22,30.35
2014-04-23,30.049999
2014-04-24,30.5
2014-04-25,30.43
2014-04-28,30.67
2014-04-29,30.719998999999998
2014-04-30,30.83
2014-05-01,31.15
2014-05-02,31.370001000000002
2014-05-05,31.469998999999998
2014-05-06,31.41
2014-05-07,31.790001
2014-05-08,31.780001000000002
2014-05-09,31.5
2014-05-12,31.559998999999998
2014-05-13,31.25
2014-05-14,30.940001000000002
2014-05-15,30.92
2014-05-16,31.299999
2014-05-19,31.16
2014-05-20,31.209999
2014-05-21,31.09
2014-05-22,31.049999
2014-05-23,31.24
2014-05-27,31.440001000000002
2014-05-28,31.33
2014-05-29,31.41
2014-05-30,31.48
2014-06-02,31.459999
2014-06-03,31.530001000000002
2014-06-04,31.6
2014-06-05,31.93
2014-06-06,31.799999
2014-06-09,31.34
2014-06-10,31.49
2014-06-11,31.559998999999998
2014-06-12,31.540001
2014-06-13,32.07
2014-06-16,31.860001
2014-06-17,31.58
2014-06-18,31.780001000000002
2014-06-19,31.99
2014-06-20,32.060001
2014-06-23,32.049999
2014-06-24,32.09
2014-06-25,32.25
2014-06-26,32.240002000000004
2014-06-27,32.540001000000004
2014-06-30,32.27
2014-07-01,32.27
2014-07-02,32.380001
2014-07-03,32.290001000000004
2014-07-07,32.439999
2014-07-08,32.799999
2014-07-09,32.889998999999996
2014-07-10,33.049999
2014-07-11,33.139998999999996
2014-07-14,33.380001
2014-07-15,33.630001
2014-07-16,33.759997999999996
2014-07-17,33.669998
2014-07-18,33.959998999999996
2014-07-21,33.77
2014-07-22,33.860001000000004
2014-07-23,33.970001
2014-07-24,33.93
2014-07-25,33.669998
2014-07-28,33.889998999999996
2014-07-29,33.889998999999996
2014-07-30,34.32
2014-07-31,34.18
2014-08-01,33.549999
2014-08-04,33.959998999999996
2014-08-05,33.580002
2014-08-06,33.380001
2014-08-07,33.169998
2014-08-08,33.240002000000004
2014-08-11,33.349998
2014-08-12,33.25
2014-08-13,33.439999
2014-08-14,33.259997999999996
2014-08-15,33.330002
2014-08-18,33.689999
2014-08-19,33.889998999999996
2014-08-20,34.16
2014-08-21,34.139998999999996
2014-08-22,34.02
2014-08-25,33.82
2014-08-26,34.130001
2014-08-27,34.02
2014-08-28,34.09
2014-08-29,34.27
2014-09-02,34.52
2014-09-03,34.73
2014-09-04,34.52
2014-09-05,34.830002
2014-09-08,34.650002
2014-09-09,34.529999
2014-09-10,33.900002
2014-09-11,33.889998999999996
2014-09-12,32.93
2014-09-15,32.700001
2014-09-16,33.150002
2014-09-17,33.02
2014-09-18,32.52
2014-09-19,32.709998999999996
2014-09-22,32.450001
2014-09-23,32.18
2014-09-24,31.940001000000002
2014-09-25,31.83
2014-09-26,31.98
2014-09-29,32.0
2014-09-30,31.82
2014-10-01,31.9
2014-10-02,31.91
2014-10-03,32.220001
2014-10-06,32.419998
2014-10-07,32.150002
2014-10-08,32.950001
2014-10-09,32.779999
2014-10-10,32.75
2014-10-13,33.439999
2014-10-14,34.310001
2014-10-15,34.060001
2014-10-16,33.759997999999996
2014-10-17,33.509997999999996
2014-10-20,34.029999
2014-10-21,34.41
2014-10-22,34.25
2014-10-23,34.59
2014-10-24,34.389998999999996
2014-10-27,34.490002000000004
2014-10-28,34.360001000000004
2014-10-29,34.27
2014-10-30,34.490002000000004
2014-10-31,35.790001000000004
2014-11-03,36.419998
2014-11-04,36.259997999999996
2014-11-05,36.32
2014-11-06,35.93
2014-11-07,35.959998999999996
2014-11-10,36.759997999999996
2014-11-11,36.52
2014-11-12,36.110001000000004
2014-11-13,36.720001
2014-11-14,36.209998999999996
2014-11-17,36.650002
2014-11-18,36.970001
2014-11-19,36.529999
2014-11-20,36.669998
2014-11-21,37.049999
2014-11-24,36.950001
2014-11-25,36.98
2014-11-26,37.360001000000004
2014-11-28,37.25
2014-12-01,37.080002
2014-12-02,37.200001
2014-12-03,36.939999
2014-12-04,37.099998
2014-12-05,36.880001
2014-12-08,37.389998999999996
2014-12-09,37.549999
2014-12-10,37.09
2014-12-11,37.009997999999996
2014-12-12,36.509997999999996
2014-12-15,35.939999
2014-12-16,35.66
2014-12-17,36.119999
2014-12-18,36.799999
2014-12-19,37.509997999999996
2014-12-22,38.32
2014-12-23,38.130001
2014-12-24,37.799999
2014-12-26,38.02
2014-12-29,38.139998999999996
2014-12-30,37.950001
2014-12-31,37.150002
2015-01-02,37.889998999999996
2015-01-05,38.220001
2015-01-06,38.529999
2015-01-07,38.919998
2015-01-08,39.34
2015-01-09,39.549999
2015-01-12,40.310001
2015-01-13,38.860001000000004
2015-01-14,39.41
2015-01-15,39.450001
2015-01-16,40.23
2015-01-20,39.66
2015-01-21,39.889998999999996
2015-01-22,40.5
2015-01-23,40.549999
2015-01-26,40.900002
2015-01-27,41.080002
2015-01-28,40.900002
2015-01-29,40.790001000000004
2015-01-30,39.860001000000004
2015-02-02,39.869999
2015-02-03,40.060001
2015-02-04,40.119999
2015-02-05,40.529999
2015-02-06,39.049999
2015-02-09,38.48
2015-02-10,38.330002
2015-02-11,38.02
2015-02-12,39.049999
2015-02-13,38.549999
2015-02-17,38.310001
2015-02-18,38.790001000000004
2015-02-19,37.740002000000004
2015-02-20,38.240002000000004
2015-02-23,38.869999
2015-02-24,37.700001
2015-02-25,37.470001
2015-02-26,37.099998
2015-02-27,37.68
2015-03-02,37.939999
2015-03-03,37.689999
2015-03-04,37.400002
2015-03-05,37.75
2015-03-06,36.860001000000004
2015-03-09,37.029999
2015-03-10,37.630001
2015-03-11,38.009997999999996
2015-03-12,38.5
2015-03-13,38.380001
2015-03-16,39.16
2015-03-17,39.009997999999996
2015-03-18,40.040001000000004
2015-03-19,40.049999
2015-03-20,41.189999
2015-03-23,40.849998
2015-03-24,40.330002
2015-03-25,39.450001
2015-03-26,39.279999
2015-03-27,39.380001
2015-03-30,39.869999
2015-03-31,39.360001000000004
2015-04-01,38.939999
2015-04-02,38.959998999999996
2015-04-06,39.27
2015-04-07,38.779999
2015-04-08,38.860001000000004
2015-04-09,37.869999
2015-04-10,37.830002
2015-04-13,37.740002000000004
2015-04-14,38.049999
2015-04-15,37.369999
2015-04-16,37.650002
2015-04-17,37.459998999999996
2015-04-20,37.599998
2015-04-21,37.93
2015-04-22,38.630001
2015-04-23,38.639998999999996
2015-04-24,38.68
2015-04-27,39.220001
2015-04-28,38.970001
2015-04-29,38.32
2015-04-30,37.73
2015-05-01,38.27
2015-05-04,38.650002
2015-05-05,37.43
2015-05-06,37.799999
2015-05-07,38.400002
2015-05-08,39.099998
2015-05-11,38.099998
2015-05-12,38.110001000000004
2015-05-13,37.279999
2015-05-14,37.900002
2015-05-15,38.349998
2015-05-18,37.810001
2015-05-19,37.889998999999996
2015-05-20,37.959998999999996
2015-05-21,37.779999
2015-05-22,37.959998999999996
2015-05-26,37.619999
2015-05-27,38.16
2015-05-28,38.240002000000004
2015-05-29,37.93
2015-06-01,38.610001000000004
2015-06-02,38.060001
2015-06-03,37.23
2015-06-04,37.200001
2015-06-05,37.080002
2015-06-08,37.02
2015-06-09,36.799999
2015-06-10,36.939999
2015-06-11,37.5
2015-06-12,37.18
2015-06-15,36.919998
2015-06-16,37.580002
2015-06-17,37.889998999999996
2015-06-18,38.470001
2015-06-19,38.150002
2015-06-22,38.049999
2015-06-23,37.380001
2015-06-24,37.18
2015-06-25,37.130001
2015-06-26,37.299999
2015-06-29,36.93
2015-06-30,36.93
2015-07-01,37.799999
2015-07-02,38.029999
2015-07-06,38.330002
2015-07-07,39.080002
2015-07-08,38.650002
2015-07-09,38.630001
2015-07-10,38.77
2015-07-13,38.66
2015-07-14,38.91
2015-07-15,39.080002
2015-07-16,39.41
2015-07-17,39.450001
2015-07-20,39.689999
2015-07-21,39.82
2015-07-22,39.990002000000004
2015-07-23,39.790001000000004
2015-07-24,40.009997999999996
2015-07-27,39.990002000000004
2015-07-28,39.91
2015-07-29,39.630001
2015-07-30,39.419998
2015-07-31,39.080002
2015-08-03,39.43
2015-08-04,39.369999
2015-08-05,39.009997999999996
2015-08-06,39.139998999999996
2015-08-07,39.330002
2015-08-10,39.220001
2015-08-11,39.93
2015-08-12,39.98
2015-08-13,39.610001000000004
2015-08-14,39.84
2015-08-17,40.150002
2015-08-18,40.34
2015-08-19,39.98
2015-08-20,39.439999
2015-08-21,38.5
2015-08-24,36.41
2015-08-25,35.540001000000004
2015-08-26,36.450001
2015-08-27,37.16
2015-08-28,37.419998
2015-08-31,36.029999
2015-09-01,35.43
2015-09-02,35.709998999999996
2015-09-03,35.650002
2015-09-04,34.849998
2015-09-08,35.200001
2015-09-09,34.990002000000004
2015-09-10,35.240002000000004
2015-09-11,36.139998999999996
2015-09-14,36.0
2015-09-15,35.849998
2015-09-16,36.080002
2015-09-17,36.41
2015-09-18,36.259997999999996
2015-09-21,36.57
2015-09-22,36.310001
2015-09-23,36.59
2015-09-24,36.18
2015-09-25,36.509997999999996
2015-09-28,35.880001
2015-09-29,36.650002
2015-09-30,37.02
2015-10-01,37.540001000000004
2015-10-02,37.889998999999996
2015-10-05,38.330002
2015-10-06,38.080002
2015-10-07,38.66
2015-10-08,39.0
2015-10-09,39.27
2015-10-12,39.509997999999996
2015-10-13,39.18
2015-10-14,38.689999
2015-10-15,39.400002
2015-10-16,39.580002
2015-10-19,40.32
2015-10-20,40.509997999999996
2015-10-21,40.200001
2015-10-22,40.23
2015-10-23,39.990002000000004
2015-10-26,39.98
2015-10-27,40.23
2015-10-28,39.810001
2015-10-29,39.959998999999996
2015-10-30,39.189999
2015-11-02,40.009997999999996
2015-11-03,39.669998
2015-11-04,38.259997999999996
2015-11-05,38.27
2015-11-06,37.09
2015-11-09,36.220001
2015-11-10,36.470001
2015-11-11,36.84
2015-11-12,36.560001
2015-11-13,36.349998
2015-11-16,36.529999
2015-11-17,36.720001
2015-11-18,36.82
2015-11-19,36.98
2015-11-20,37.560001
2015-11-23,37.66
2015-11-24,37.369999
2015-11-25,37.849998
2015-11-27,38.419998
2015-11-30,38.110001000000004
2015-12-01,38.77
2015-12-02,38.110001000000004
2015-12-03,37.490002000000004
2015-12-04,38.73
2015-12-07,38.380001
2015-12-08,38.450001
2015-12-09,38.27
2015-12-10,37.619999
2015-12-11,37.619999
2015-12-14,37.849998
2015-12-15,38.490002000000004
2015-12-16,39.779999
2015-12-17,39.529999
2015-12-18,39.389998999999996
2015-12-21,39.52
2015-12-22,39.52
2015-12-23,39.700001
2015-12-24,39.619999
2015-12-28,39.82
2015-12-29,40.360001000000004
2015-12-30,40.360001000000004
2015-12-31,40.029999
2016-01-04,39.650002
2016-01-05,40.66
2016-01-06,40.200001
2016-01-07,39.970001
2016-01-08,39.209998999999996
2016-01-11,39.459998999999996
2016-01-12,39.18
2016-01-13,38.439999
2016-01-14,37.810001
2016-01-15,37.810001
2016-01-19,38.240002000000004
2016-01-20,36.959998999999996
2016-01-21,36.950001
2016-01-22,37.759997999999996
2016-01-25,37.669998
2016-01-26,38.73
2016-01-27,38.240002000000004
2016-01-28,38.110001000000004
2016-01-29,39.150002
2016-02-01,39.610001000000004
2016-02-02,39.139998999999996
2016-02-03,39.619999
2016-02-04,39.68
2016-02-05,37.009997999999996
2016-02-08,35.599998
2016-02-09,35.450001
2016-02-10,36.32
2016-02-11,35.77
2016-02-12,36.049999
2016-02-16,36.619999
2016-02-17,36.25
2016-02-18,36.349998
2016-02-19,36.18
2016-02-22,36.459998999999996
2016-02-23,36.169998
2016-02-24,36.040001000000004
2016-02-25,36.619999
2016-02-26,36.470001
2016-02-29,36.610001000000004
2016-03-01,37.869999
2016-03-02,38.32
2016-03-03,38.580002
2016-03-04,38.540001000000004
2016-03-07,38.59
2016-03-08,38.310001
2016-03-09,38.490002000000004
2016-03-10,38.470001
2016-03-11,39.27
2016-03-14,39.139998999999996
2016-03-15,39.27
2016-03-16,39.66
2016-03-17,40.529999
2016-03-18,40.259997999999996
2016-03-21,40.259997999999996
2016-03-22,40.459998999999996
2016-03-23,40.349998
2016-03-24,40.369999
2016-03-28,40.650002
2016-03-29,41.43
2016-03-30,41.669998
2016-03-31,41.82
2016-04-01,42.029999
2016-04-04,42.130001
2016-04-05,41.740002000000004
2016-04-06,42.02
2016-04-07,41.869999
2016-04-08,42.189999
2016-04-11,41.330002
2016-04-12,41.599998
2016-04-13,40.619999
2016-04-14,39.599998
2016-04-15,40.48
2016-04-18,40.869999
2016-04-19,40.900002
2016-04-20,40.040001000000004
2016-04-21,39.57
2016-04-22,40.139998999999996
2016-04-25,40.700001
2016-04-26,40.599998
2016-04-27,40.23
2016-04-28,40.060001
2016-04-29,40.060001
2016-05-02,41.110001000000004
2016-05-03,41.549999
2016-05-04,42.169998
2016-05-05,42.310001
2016-05-06,42.82
2016-05-09,43.029999
2016-05-10,43.099998
2016-05-11,42.419998
2016-05-12,42.5
2016-05-13,42.259997999999996
2016-05-16,42.669998
2016-05-17,42.009997999999996
2016-05-18,41.630001
2016-05-19,41.18
2016-05-20,41.529999
2016-05-23,41.59
2016-05-24,42.099998
2016-05-25,42.349998
2016-05-26,42.639998999999996
2016-05-27,42.779999
2016-05-31,42.650002
2016-06-01,41.880001
2016-06-02,41.630001
2016-06-03,40.889998999999996
2016-06-06,39.810001
2016-06-07,40.07
2016-06-08,40.380001
2016-06-09,40.919998
2016-06-10,40.830002
2016-06-13,40.950001
2016-06-14,40.939999
2016-06-15,41.360001000000004
2016-06-16,41.57
2016-06-17,41.580002
2016-06-20,41.509997999999996
2016-06-21,41.740002000000004
2016-06-22,41.849998
2016-06-23,42.119999
2016-06-24,41.77
2016-06-27,41.700001
2016-06-28,42.599998
2016-06-29,43.41
2016-06-30,44.16
2016-07-01,44.509997999999996
2016-07-05,45.119999
2016-07-06,45.259997999999996
2016-07-07,44.889998999999996
2016-07-08,45.540001000000004
2016-07-11,45.73
2016-07-12,45.779999
2016-07-13,46.099998
2016-07-14,45.73
2016-07-15,45.509997999999996
2016-07-18,45.119999
2016-07-19,45.34
2016-07-20,45.09
2016-07-21,44.799999
2016-07-22,45.119999
2016-07-25,44.84
2016-07-26,44.48
2016-07-27,43.799999
2016-07-28,44.259997999999996
2016-07-29,45.970001
2016-08-01,46.060001
2016-08-02,45.169998
2016-08-03,45.049999
2016-08-04,44.880001
2016-08-05,45.360001000000004
2016-08-08,45.880001
2016-08-09,45.98
2016-08-10,45.400002
2016-08-11,44.869999
2016-08-12,45.049999
2016-08-15,45.540001000000004
2016-08-16,44.610001000000004
2016-08-17,44.220001
2016-08-18,44.200001
2016-08-19,43.740002000000004
2016-08-22,44.049999
2016-08-23,44.240002000000004
2016-08-24,44.0
2016-08-25,44.869999
2016-08-26,44.34
2016-08-29,45.150002
2016-08-30,44.849998
2016-08-31,45.18
2016-09-01,45.380001
2016-09-02,45.82
2016-09-06,46.75
2016-09-07,46.849998
2016-09-08,45.549999
2016-09-09,43.830002
2016-09-12,44.529999
2016-09-13,43.299999
2016-09-14,43.68
2016-09-15,43.84
2016-09-16,43.779999
2016-09-19,44.169998
2016-09-20,44.639998999999996
2016-09-21,45.380001
2016-09-22,46.580002
2016-09-23,46.950001
2016-09-26,47.59
2016-09-27,47.16
2016-09-28,47.380001
2016-09-29,46.599998
2016-09-30,45.91
2016-10-03,44.720001
2016-10-04,43.970001
2016-10-05,42.23
2016-10-06,42.009997999999996
2016-10-07,41.959998999999996
2016-10-10,42.360001000000004
2016-10-11,42.279999
2016-10-12,42.68
2016-10-13,43.110001000000004
2016-10-14,42.790001000000004
2016-10-17,43.09
2016-10-18,42.93
2016-10-19,43.330002
2016-10-20,43.34
2016-10-21,43.380001
2016-10-24,43.0
2016-10-25,42.919998
2016-10-26,43.130001
2016-10-27,42.110001000000004
2016-10-28,42.849998
2016-10-31,44.07
2016-11-01,43.630001
2016-11-02,43.93
2016-11-03,43.75
2016-11-04,44.330002
2016-11-07,44.200001
2016-11-08,44.860001000000004
2016-11-09,43.529999
2016-11-10,42.279999
2016-11-11,41.970001
2016-11-14,42.799999
2016-11-15,41.029999
2016-11-16,40.759997999999996
2016-11-17,40.400002
2016-11-18,40.450001
2016-11-21,39.880001
2016-11-22,40.66
2016-11-23,40.639998999999996
2016-11-25,41.060001
2016-11-28,41.700001
2016-11-29,42.049999
2016-11-30,42.099998
2016-12-01,41.360001000000004
2016-12-02,41.77
2016-12-05,41.900002
2016-12-06,41.77
2016-12-07,42.349998
2016-12-08,42.599998
2016-12-09,42.310001
2016-12-12,42.41
2016-12-13,42.75
2016-12-14,42.630001
2016-12-15,43.18
2016-12-16,44.169998
2016-12-19,44.57
2016-12-20,44.84
2016-12-21,43.970001
2016-12-22,44.549999
2016-12-23,44.740002000000004
2016-12-27,44.310001
2016-12-28,44.23
2016-12-29,44.700001
2016-12-30,45.450001
2017-01-03,44.939999
2017-01-04,45.360001000000004
2017-01-05,45.450001
2017-01-06,45.450001
2017-01-09,44.959998999999996
2017-01-10,44.25
2017-01-11,43.970001
2017-01-12,44.220001
2017-01-13,44.18
2017-01-17,44.52
2017-01-18,44.459998999999996
2017-01-19,44.040001000000004
2017-01-20,44.759997999999996
2017-01-23,45.16
2017-01-24,45.299999
2017-01-25,44.5
2017-01-26,44.459998999999996
2017-01-27,44.299999
2017-01-30,43.880001
2017-01-31,44.07
2017-02-01,43.23
2017-02-02,44.290001000000004
2017-02-03,44.439999
2017-02-06,44.259997999999996
2017-02-07,44.689999
2017-02-08,45.299999
2017-02-09,45.119999
2017-02-10,45.720001
2017-02-13,45.52
2017-02-14,45.360001000000004
2017-02-15,44.720001
2017-02-16,45.169998
2017-02-17,45.009997999999996
2017-02-21,45.779999
2017-02-22,45.43
2017-02-23,45.959998999999996
2017-02-24,46.09
2017-02-27,46.459998999999996
2017-02-28,46.529999
2017-03-01,46.02
2017-03-02,45.540001000000004
2017-03-03,45.389998999999996
2017-03-06,45.25
2017-03-07,45.43
2017-03-08,44.689999
2017-03-09,43.759997999999996
2017-03-10,43.43
2017-03-13,43.110001000000004
2017-03-14,43.110001000000004
2017-03-15,44.34
2017-03-16,44.130001
2017-03-17,44.209998999999996
2017-03-20,44.09
2017-03-21,44.459998999999996
2017-03-22,44.509997999999996
2017-03-23,44.709998999999996
2017-03-24,44.740002000000004
2017-03-27,44.220001
2017-03-28,44.349998
2017-03-29,44.400002
2017-03-30,44.32
2017-03-31,44.349998
2017-04-03,44.32
2017-04-04,44.439999
2017-04-05,44.639998999999996
2017-04-06,44.860001000000004
2017-04-07,44.919998
2017-04-10,44.990002000000004
2017-04-11,44.810001
2017-04-12,44.240002000000004
2017-04-13,43.990002000000004
2017-04-17,44.59
2017-04-18,44.720001
2017-04-19,44.299999
2017-04-20,44.049999
2017-04-21,44.150002
2017-04-24,43.810001
2017-04-25,44.650002
2017-04-26,44.84
2017-04-27,44.450001
2017-04-28,43.740002000000004
2017-05-01,43.349998
2017-05-02,43.130001
2017-05-03,42.830002
2017-05-04,43.169998
2017-05-05,43.959998999999996
2017-05-08,43.09
2017-05-09,42.900002
2017-05-10,43.349998
2017-05-11,43.200001
2017-05-12,43.220001
2017-05-15,43.07
2017-05-16,42.639998999999996
2017-05-17,42.869999
2017-05-18,42.790001000000004
2017-05-19,43.040001000000004
2017-05-22,43.150002
2017-05-23,43.279999
2017-05-24,43.27
2017-05-25,43.189999
2017-05-26,43.18
2017-05-30,42.919998
2017-05-31,42.919998
2017-06-01,43.049999
2017-06-02,43.689999
2017-06-05,44.040001000000004
2017-06-06,44.080002
2017-06-07,44.220001
2017-06-08,44.09
2017-06-09,44.360001000000004
2017-06-12,44.150002
2017-06-13,44.32
2017-06-14,44.490002000000004
2017-06-15,44.439999
2017-06-16,44.509997999999996
2017-06-19,44.720001
2017-06-20,44.43
2017-06-21,43.990002000000004
2017-06-22,43.830002
2017-06-23,43.779999
2017-06-26,43.759997999999996
2017-06-27,43.009997999999996
2017-06-28,42.66
2017-06-29,42.689999
2017-06-30,42.970001
2017-07-03,43.18
2017-07-05,43.759997999999996
2017-07-06,42.759997999999996
2017-07-07,42.650002
2017-07-10,42.59
2017-07-11,42.419998
2017-07-12,42.970001
2017-07-13,42.810001
2017-07-14,43.259997999999996
2017-07-17,43.630001
2017-07-18,43.299999
2017-07-19,43.73
2017-07-20,43.900002
2017-07-21,44.23
2017-07-24,43.68
2017-07-25,43.43
2017-07-26,43.880001
2017-07-27,44.009997999999996
2017-07-28,45.259997999999996
2017-07-31,45.549999
2017-08-01,45.599998
2017-08-02,45.490002000000004
2017-08-03,45.529999
2017-08-04,45.630001
2017-08-07,45.599998
2017-08-08,46.099998
2017-08-09,46.0
2017-08-10,45.740002000000004
2017-08-11,45.549999
2017-08-14,46.18
2017-08-15,45.959998999999996
2017-08-16,45.419998
2017-08-17,45.41
2017-08-18,45.150002
2017-08-21,45.419998
2017-08-22,45.380001
2017-08-23,45.900002
2017-08-24,45.84
2017-08-25,45.75
2017-08-28,45.509997999999996
2017-08-29,44.970001
2017-08-30,45.389998999999996
2017-08-31,45.330002
2017-09-01,45.220001
2017-09-05,45.32
2017-09-06,45.34
2017-09-07,45.84
2017-09-08,46.450001
2017-09-11,46.27
2017-09-12,45.57
2017-09-13,45.360001000000004
2017-09-14,45.759997999999996
2017-09-15,45.59
2017-09-18,45.700001
2017-09-19,45.439999
2017-09-20,45.220001
2017-09-21,44.889998999999996
2017-09-22,44.75
2017-09-25,44.540001000000004
2017-09-26,44.330002
2017-09-27,43.630001
2017-09-28,43.84
2017-09-29,43.860001000000004
2017-10-02,43.98
2017-10-03,43.880001
2017-10-04,44.450001
2017-10-05,44.740002000000004
2017-10-06,44.400002
2017-10-09,44.75
2017-10-10,44.689999
2017-10-11,44.970001
2017-10-12,45.240002000000004
2017-10-13,44.66
2017-10-16,44.25
2017-10-17,44.240002000000004
2017-10-18,44.189999
2017-10-19,44.130001
2017-10-20,44.07
2017-10-23,44.110001000000004
2017-10-24,43.75
2017-10-25,43.700001
2017-10-26,43.349998
2017-10-27,44.369999
2017-10-30,44.200001
2017-10-31,43.98
2017-11-01,44.34
2017-11-02,43.599998
2017-11-03,44.220001
2017-11-06,44.740002000000004
2017-11-07,44.900002
2017-11-08,45.360001000000004
2017-11-09,45.209998999999996
2017-11-10,45.130001
2017-11-13,45.470001
2017-11-14,45.23
