Date,MTD
2016-03-15,332.730011
2016-03-16,336.73999
2016-03-17,332.48999
2016-03-18,334.920013
2016-03-21,334.820007
2016-03-22,336.859985
2016-03-23,337.179993
2016-03-24,337.890015
2016-03-28,342.040009
2016-03-29,347.089996
2016-03-30,343.23999
2016-03-31,344.76001
2016-04-01,349.899994
2016-04-04,350.589996
2016-04-05,348.390015
2016-04-06,356.5
2016-04-07,347.76001
2016-04-08,350.27999900000003
2016-04-11,350.670013
2016-04-12,354.079987
2016-04-13,359.339996
2016-04-14,358.950012
2016-04-15,360.290009
2016-04-18,361.230011
2016-04-19,362.179993
2016-04-20,359.709991
2016-04-21,365.140015
2016-04-22,365.709991
2016-04-25,361.450012
2016-04-26,361.660004
2016-04-27,365.48999
2016-04-28,359.320007
2016-04-29,357.950012
2016-05-02,362.98999
2016-05-03,359.130005
2016-05-04,354.690002
2016-05-05,364.049988
2016-05-06,357.26001
2016-05-09,359.940002
2016-05-10,366.420013
2016-05-11,363.420013
2016-05-12,369.230011
2016-05-13,367.929993
2016-05-16,369.890015
2016-05-17,365.649994
2016-05-18,367.820007
2016-05-19,363.350006
2016-05-20,364.049988
2016-05-23,366.209991
2016-05-24,371.160004
2016-05-25,368.570007
2016-05-26,370.190002
2016-05-27,371.609985
2016-05-31,375.320007
2016-06-01,375.940002
2016-06-02,377.369995
2016-06-03,374.100006
2016-06-06,377.98999
2016-06-07,377.579987
2016-06-08,384.049988
2016-06-09,385.5
2016-06-10,377.690002
2016-06-13,375.100006
2016-06-14,373.299988
2016-06-15,372.299988
2016-06-16,374.450012
2016-06-17,369.820007
2016-06-20,375.98999
2016-06-21,374.73999
2016-06-22,377.940002
2016-06-23,381.559998
2016-06-24,361.600006
2016-06-27,348.519989
2016-06-28,357.5
2016-06-29,360.649994
2016-06-30,364.920013
2016-07-01,368.959991
2016-07-05,363.190002
2016-07-06,366.609985
2016-07-07,366.75
2016-07-08,373.02999900000003
2016-07-11,375.320007
2016-07-12,379.109985
2016-07-13,379.429993
2016-07-14,385.170013
2016-07-15,385.089996
2016-07-18,384.47000099999997
2016-07-19,385.040009
2016-07-20,389.47000099999997
2016-07-21,385.26001
2016-07-22,387.079987
2016-07-25,383.640015
2016-07-26,387.980011
2016-07-27,391.019989
2016-07-28,397.690002
2016-07-29,411.209991
2016-08-01,410.73999
2016-08-02,400.320007
2016-08-03,398.980011
2016-08-04,396.140015
2016-08-05,398.929993
2016-08-08,398.450012
2016-08-09,400.049988
2016-08-10,401.869995
2016-08-11,403.399994
2016-08-12,399.929993
2016-08-15,403.329987
2016-08-16,399.859985
2016-08-17,401.100006
2016-08-18,405.48999
2016-08-19,407.97000099999997
2016-08-22,408.72000099999997
2016-08-23,410.600006
2016-08-24,402.940002
2016-08-25,405.019989
2016-08-26,409.450012
2016-08-29,408.070007
2016-08-30,404.329987
2016-08-31,403.070007
2016-09-01,404.72000099999997
2016-09-02,401.549988
2016-09-06,404.809998
2016-09-07,406.799988
2016-09-08,402.540009
2016-09-09,388.799988
2016-09-12,395.559998
2016-09-13,394.660004
2016-09-14,395.350006
2016-09-15,399.070007
2016-09-16,399.77999900000003
2016-09-19,400.26001
2016-09-20,400.880005
2016-09-21,403.070007
2016-09-22,411.170013
2016-09-23,408.170013
2016-09-26,409.77999900000003
2016-09-27,414.049988
2016-09-28,414.380005
2016-09-29,407.329987
2016-09-30,419.829987
2016-10-03,418.859985
2016-10-04,415.839996
2016-10-05,416.670013
2016-10-06,418.820007
2016-10-07,417.0
2016-10-10,423.459991
2016-10-11,411.440002
2016-10-12,410.27999900000003
2016-10-13,405.679993
2016-10-14,406.609985
2016-10-17,409.109985
2016-10-18,410.070007
2016-10-19,411.339996
2016-10-20,410.630005
2016-10-21,407.230011
2016-10-24,414.290009
2016-10-25,401.920013
2016-10-26,399.630005
2016-10-27,397.730011
2016-10-28,400.670013
2016-10-31,404.079987
2016-11-01,402.600006
2016-11-02,401.109985
2016-11-03,397.950012
2016-11-04,420.459991
2016-11-07,429.26000999999997
2016-11-08,429.910004
2016-11-09,426.040009
2016-11-10,425.23999000000003
2016-11-11,422.299988
2016-11-14,419.27999900000003
2016-11-15,426.57000700000003
2016-11-16,421.329987
2016-11-17,418.480011
2016-11-18,414.97000099999997
2016-11-21,417.119995
2016-11-22,416.200012
2016-11-23,419.85000599999995
2016-11-25,419.149994
2016-11-28,415.809998
2016-11-29,421.700012
2016-11-30,412.019989
2016-12-01,408.899994
2016-12-02,410.829987
2016-12-05,412.929993
2016-12-06,418.589996
2016-12-07,419.290009
2016-12-08,418.700012
2016-12-09,421.73999000000003
2016-12-12,423.079987
2016-12-13,425.76998899999995
2016-12-14,419.55999800000006
2016-12-15,425.73001100000005
2016-12-16,421.959991
2016-12-19,421.25
2016-12-20,425.39999400000005
2016-12-21,423.05999800000006
2016-12-22,423.07000700000003
2016-12-23,426.07000700000003
2016-12-27,427.329987
2016-12-28,420.579987
2016-12-29,420.32000700000003
2016-12-30,418.559998
2017-01-03,422.35000599999995
2017-01-04,426.72000099999997
2017-01-05,422.51998899999995
2017-01-06,432.55999800000006
2017-01-09,426.380005
2017-01-10,429.94000199999994
2017-01-11,425.73999000000003
2017-01-12,421.920013
2017-01-13,424.450012
2017-01-17,421.73999000000003
2017-01-18,421.73001100000005
2017-01-19,415.72000099999997
2017-01-20,415.0
2017-01-23,414.519989
2017-01-24,417.5
2017-01-25,419.339996
2017-01-26,421.22000099999997
2017-01-27,423.130005
2017-01-30,422.05999800000006
2017-01-31,426.630005
2017-02-01,435.5
2017-02-02,433.64001500000006
2017-02-03,462.670013
2017-02-06,465.839996
2017-02-07,463.23001100000005
2017-02-08,461.369995
2017-02-09,465.42999299999997
2017-02-10,465.39999400000005
2017-02-13,463.85000599999995
2017-02-14,463.30999800000006
2017-02-15,465.23001100000005
2017-02-16,466.27999900000003
2017-02-17,471.549988
2017-02-21,473.709991
2017-02-22,473.47000099999997
2017-02-23,472.619995
2017-02-24,475.459991
2017-02-27,475.35000599999995
2017-02-28,476.22000099999997
2017-03-01,483.64999400000005
2017-03-02,481.48999000000003
2017-03-03,481.709991
2017-03-06,479.589996
2017-03-07,481.299988
2017-03-08,481.910004
2017-03-09,484.040009
2017-03-10,486.89999400000005
2017-03-13,485.450012
2017-03-14,481.369995
2017-03-15,485.5
2017-03-16,480.160004
2017-03-17,481.829987
2017-03-20,481.07000700000003
2017-03-21,473.35998499999994
2017-03-22,477.380005
2017-03-23,478.26998899999995
2017-03-24,478.589996
2017-03-27,478.94000199999994
2017-03-28,479.540009
2017-03-29,478.14001500000006
2017-03-30,478.69000199999994
2017-03-31,478.910004
2017-04-03,477.869995
2017-04-04,476.57000700000003
2017-04-05,476.880005
2017-04-06,480.540009
2017-04-07,482.89001500000006
2017-04-10,481.14001500000006
2017-04-11,480.040009
2017-04-12,477.01998899999995
2017-04-13,473.869995
2017-04-17,481.17999299999997
2017-04-18,477.880005
2017-04-19,492.869995
2017-04-20,489.790009
2017-04-21,490.47000099999997
2017-04-24,498.73001100000005
2017-04-25,509.44000199999994
2017-04-26,512.98999
2017-04-27,513.299988
2017-04-28,513.419983
2017-05-01,513.710022
2017-05-02,516.659973
2017-05-03,513.429993
2017-05-04,519.3099980000001
2017-05-05,544.1400150000001
2017-05-08,542.590027
2017-05-09,547.429993
2017-05-10,552.539978
2017-05-11,552.73999
2017-05-12,556.1099849999999
2017-05-15,564.400024
2017-05-16,565.820007
2017-05-17,558.340027
2017-05-18,561.5
2017-05-19,564.090027
2017-05-22,569.799988
2017-05-23,570.75
2017-05-24,573.849976
2017-05-25,577.099976
2017-05-26,578.400024
2017-05-30,579.849976
2017-05-31,582.8099980000001
2017-06-01,588.8599849999999
2017-06-02,597.119995
2017-06-05,595.460022
2017-06-06,593.5
2017-06-07,601.159973
2017-06-08,601.150024
2017-06-09,593.950012
2017-06-12,577.630005
2017-06-13,584.429993
2017-06-14,581.77002
2017-06-15,584.22998
2017-06-16,587.380005
2017-06-19,594.780029
2017-06-20,592.900024
2017-06-21,598.539978
2017-06-22,595.76001
2017-06-23,599.6400150000001
2017-06-26,596.1400150000001
2017-06-27,591.119995
2017-06-28,594.669983
2017-06-29,583.869995
2017-06-30,588.539978
2017-07-03,588.400024
2017-07-05,588.0
2017-07-06,584.73999
2017-07-07,588.179993
2017-07-10,593.0
2017-07-11,592.580017
2017-07-12,602.349976
2017-07-13,603.01001
2017-07-14,604.76001
2017-07-17,609.719971
2017-07-18,606.47998
2017-07-19,608.76001
2017-07-20,610.320007
2017-07-21,613.48999
2017-07-24,614.98999
2017-07-25,600.900024
2017-07-26,597.849976
2017-07-27,595.210022
2017-07-28,578.0599980000001
2017-07-31,573.080017
2017-08-01,573.52002
2017-08-02,577.0
2017-08-03,577.6400150000001
2017-08-04,576.6099849999999
2017-08-07,581.619995
2017-08-08,575.1900019999999
2017-08-09,575.570007
2017-08-10,571.25
2017-08-11,577.580017
2017-08-14,582.080017
2017-08-15,580.780029
2017-08-16,584.960022
2017-08-17,573.840027
2017-08-18,574.6400150000001
2017-08-21,579.950012
2017-08-22,592.679993
2017-08-23,590.01001
2017-08-24,591.830017
2017-08-25,590.380005
2017-08-28,594.0599980000001
2017-08-29,591.960022
2017-08-30,598.400024
2017-08-31,605.090027
2017-09-01,602.9400019999999
2017-09-05,603.25
2017-09-06,605.469971
2017-09-07,611.830017
2017-09-08,612.700012
2017-09-11,623.73999
2017-09-12,629.419983
2017-09-13,623.880005
2017-09-14,624.799988
2017-09-15,626.0
2017-09-18,633.280029
2017-09-19,632.27002
2017-09-20,635.169983
2017-09-21,631.409973
2017-09-22,632.8599849999999
2017-09-25,625.6099849999999
2017-09-26,625.3900150000001
2017-09-27,628.780029
2017-09-28,624.47998
2017-09-29,626.159973
2017-10-02,635.799988
2017-10-03,639.8900150000001
2017-10-04,643.320007
2017-10-05,644.849976
2017-10-06,645.76001
2017-10-09,651.950012
2017-10-10,652.969971
2017-10-11,659.700012
2017-10-12,660.070007
2017-10-13,658.650024
2017-10-16,666.97998
2017-10-17,662.219971
2017-10-18,655.659973
2017-10-19,661.1900019999999
2017-10-20,668.719971
2017-10-23,667.369995
2017-10-24,669.3599849999999
2017-10-25,665.429993
2017-10-26,667.73999
2017-10-27,679.0
2017-10-30,675.219971
2017-10-31,682.630005
2017-11-01,689.1099849999999
2017-11-02,671.599976
2017-11-03,646.0
2017-11-06,635.1099849999999
2017-11-07,624.580017
2017-11-08,623.719971
2017-11-09,626.820007
2017-11-10,622.659973
2017-11-13,630.840027
2017-11-14,631.369995
2017-11-15,625.1900019999999
2017-11-16,630.5
2017-11-17,630.919983
2017-11-20,631.919983
2017-11-21,627.619995
2017-11-22,626.349976
2017-11-24,635.02002
2017-11-27,633.76001
2017-11-28,634.1400150000001
2017-11-29,625.4400019999999
2017-11-30,629.210022
2017-12-01,624.6400150000001
2017-12-04,606.799988
2017-12-05,612.25
2017-12-06,615.97998
2017-12-07,620.150024
2017-12-08,623.1900019999999
2017-12-11,624.669983
2017-12-12,625.01001
2017-12-13,626.3900150000001
2017-12-14,629.929993
2017-12-15,639.9400019999999
2017-12-18,642.98999
2017-12-19,635.070007
2017-12-20,626.659973
2017-12-21,618.429993
2017-12-22,614.77002
2017-12-26,613.530029
2017-12-27,615.929993
2017-12-28,622.599976
2017-12-29,619.52002
2018-01-02,626.099976
2018-01-03,631.539978
2018-01-04,627.030029
2018-01-05,637.349976
2018-01-08,633.179993
2018-01-09,649.98999
2018-01-10,646.1900019999999
2018-01-11,639.26001
2018-01-12,650.599976
2018-01-16,649.419983
2018-01-17,656.51001
2018-01-18,653.75
2018-01-19,666.6900019999999
2018-01-22,670.880005
2018-01-23,667.150024
2018-01-24,672.6900019999999
2018-01-25,678.049988
2018-01-26,692.299988
2018-01-29,685.789978
2018-01-30,677.1400150000001
2018-01-31,675.26001
2018-02-01,684.1099849999999
2018-02-02,667.159973
2018-02-05,635.5
2018-02-06,637.280029
2018-02-07,641.960022
2018-02-08,601.0
2018-02-09,600.369995
2018-02-12,613.869995
2018-02-13,613.6900019999999
2018-02-14,624.669983
2018-02-15,631.969971
2018-02-16,634.369995
2018-02-20,624.219971
2018-02-21,628.6099849999999
2018-02-22,624.969971
2018-02-23,636.099976
2018-02-26,636.630005
2018-02-27,625.570007
2018-02-28,616.219971
2018-03-01,596.169983
2018-03-02,593.26001
2018-03-05,599.950012
2018-03-06,605.289978
2018-03-07,611.539978
2018-03-08,606.880005
2018-03-09,616.0
2018-03-12,615.909973
2018-03-13,612.0
2018-03-14,606.130005
2018-03-15,613.830017
2018-03-16,613.880005
2018-03-19,611.51001
2018-03-20,611.900024
2018-03-21,606.409973
2018-03-22,585.3900150000001
2018-03-23,566.869995
2018-03-26,588.75
2018-03-27,573.210022
2018-03-28,571.900024
2018-03-29,575.030029
2018-04-02,562.679993
2018-04-03,568.580017
2018-04-04,574.530029
2018-04-05,577.669983
2018-04-06,555.26001
2018-04-09,560.219971
2018-04-10,571.280029
2018-04-11,565.169983
2018-04-12,569.76001
2018-04-13,568.210022
2018-04-16,570.76001
2018-04-17,581.570007
2018-04-18,585.630005
2018-04-19,577.369995
2018-04-20,576.76001
2018-04-23,574.349976
2018-04-24,561.880005
2018-04-25,560.669983
2018-04-26,563.6099849999999
2018-04-27,564.01001
2018-04-30,559.929993
2018-05-01,567.219971
2018-05-02,560.830017
2018-05-03,574.799988
2018-05-04,552.969971
2018-05-07,552.900024
2018-05-08,546.429993
2018-05-09,549.659973
2018-05-10,563.25
2018-05-11,563.719971
2018-05-14,568.919983
2018-05-15,556.4400019999999
2018-05-16,560.75
2018-05-17,562.099976
2018-05-18,573.1900019999999
2018-05-21,582.01001
2018-05-22,574.099976
2018-05-23,569.799988
2018-05-24,565.580017
2018-05-25,554.830017
2018-05-29,546.73999
2018-05-30,551.710022
2018-05-31,550.73999
2018-06-01,569.0
2018-06-04,572.159973
2018-06-05,574.1900019999999
2018-06-06,584.869995
2018-06-07,590.619995
2018-06-08,594.8599849999999
2018-06-11,592.280029
2018-06-12,595.1400150000001
2018-06-13,593.0
2018-06-14,592.700012
2018-06-15,589.0
2018-06-18,585.3099980000001
2018-06-19,581.0599980000001
2018-06-20,579.650024
2018-06-21,576.330017
2018-06-22,582.3099980000001
2018-06-25,570.469971
2018-06-26,573.799988
2018-06-27,564.299988
2018-06-28,572.679993
2018-06-29,578.630005
2018-07-02,570.799988
2018-07-03,580.580017
2018-07-05,583.969971
2018-07-06,583.77002
2018-07-09,594.76001
2018-07-10,593.369995
2018-07-11,581.929993
2018-07-12,587.030029
2018-07-13,583.130005
2018-07-16,575.3599849999999
2018-07-17,584.799988
2018-07-18,585.6099849999999
2018-07-19,598.1099849999999
2018-07-20,602.5599980000001
2018-07-23,594.6099849999999
2018-07-24,602.76001
2018-07-25,612.6099849999999
2018-07-26,617.9400019999999
2018-07-27,589.9400019999999
2018-07-30,581.8099980000001
2018-07-31,592.51001
2018-08-01,587.52002
2018-08-02,588.820007
2018-08-03,586.669983
2018-08-06,587.02002
2018-08-07,583.97998
2018-08-08,583.099976
2018-08-09,575.599976
2018-08-10,572.200012
2018-08-13,567.1400150000001
2018-08-14,562.1099849999999
2018-08-15,559.4400019999999
2018-08-16,567.76001
2018-08-17,564.73999
2018-08-20,564.849976
2018-08-21,564.0599980000001
2018-08-22,566.23999
2018-08-23,563.070007
2018-08-24,568.0
2018-08-27,573.049988
2018-08-28,575.6099849999999
2018-08-29,581.0
2018-08-30,579.820007
2018-08-31,584.460022
2018-09-04,580.450012
2018-09-05,586.76001
2018-09-06,588.0
2018-09-07,588.909973
2018-09-10,595.409973
2018-09-11,592.570007
2018-09-12,603.27002
2018-09-13,609.280029
2018-09-14,610.01001
2018-09-17,610.3099980000001
2018-09-18,606.039978
2018-09-19,614.849976
2018-09-20,616.1900019999999
2018-09-21,611.97998
2018-09-24,610.01001
2018-09-25,610.200012
2018-09-26,611.289978
2018-09-27,610.0
2018-09-28,608.97998
2018-10-01,616.01001
2018-10-02,616.340027
2018-10-03,614.340027
2018-10-04,611.669983
2018-10-05,603.97998
2018-10-08,591.23999
2018-10-09,590.909973
2018-10-10,567.400024
2018-10-11,554.450012
2018-10-12,558.150024
2018-10-15,555.97998
2018-10-16,573.590027
2018-10-17,578.6900019999999
2018-10-18,566.349976
2018-10-19,558.340027
2018-10-22,558.1099849999999
2018-10-23,542.210022
2018-10-24,524.030029
2018-10-25,536.400024
2018-10-26,535.580017
2018-10-29,533.77002
2018-10-30,541.070007
2018-10-31,546.820007
2018-11-01,559.6900019999999
2018-11-02,567.789978
2018-11-05,573.97998
2018-11-06,577.030029
2018-11-07,592.719971
2018-11-08,595.3099980000001
2018-11-09,608.030029
2018-11-12,595.419983
2018-11-13,589.25
2018-11-14,581.0
2018-11-15,592.4400019999999
2018-11-16,599.299988
2018-11-19,577.789978
2018-11-20,584.330017
2018-11-21,591.210022
2018-11-23,596.419983
2018-11-26,604.6900019999999
2018-11-27,605.840027
2018-11-28,621.909973
2018-11-29,630.919983
2018-11-30,636.659973
2018-12-03,645.330017
2018-12-04,628.669983
2018-12-06,610.099976
2018-12-07,590.780029
2018-12-10,591.659973
2018-12-11,597.8900150000001
2018-12-12,607.6400150000001
2018-12-13,599.580017
2018-12-14,587.119995
2018-12-17,572.340027
2018-12-18,574.52002
2018-12-19,558.049988
2018-12-20,553.1400150000001
2018-12-21,545.330017
2018-12-24,531.280029
2018-12-26,553.710022
2018-12-27,563.6400150000001
2018-12-28,557.539978
2018-12-31,565.580017
2019-01-02,546.039978
2019-01-03,513.5599980000001
2019-01-04,527.150024
2019-01-07,533.580017
2019-01-08,556.530029
2019-01-09,568.469971
2019-01-10,576.289978
2019-01-11,576.960022
2019-01-14,573.219971
2019-01-15,582.1099849999999
2019-01-16,580.150024
2019-01-17,587.6900019999999
2019-01-18,602.099976
2019-01-22,593.6900019999999
2019-01-23,605.179993
2019-01-24,605.650024
2019-01-25,614.549988
2019-01-28,618.159973
2019-01-29,621.01001
2019-01-30,632.929993
2019-01-31,638.159973
2019-02-01,642.820007
2019-02-04,642.52002
2019-02-05,652.840027
2019-02-06,655.150024
2019-02-07,648.130005
2019-02-08,662.299988
2019-02-11,662.48999
2019-02-12,672.48999
2019-02-13,668.6099849999999
2019-02-14,662.909973
2019-02-15,668.8599849999999
2019-02-19,671.8599849999999
2019-02-20,673.049988
2019-02-21,674.210022
2019-02-22,678.830017
2019-02-25,689.969971
2019-02-26,676.97998
2019-02-27,686.0
2019-02-28,680.909973
2019-03-01,698.76001
2019-03-04,689.1900019999999
2019-03-05,693.409973
2019-03-06,681.9400019999999
2019-03-07,683.840027
2019-03-08,680.950012
2019-03-11,688.929993
2019-03-12,691.47998
2019-03-13,689.950012
2019-03-14,698.679993
2019-03-15,708.580017
2019-03-18,706.840027
2019-03-19,715.73999
2019-03-20,712.880005
2019-03-21,729.719971
2019-03-22,702.070007
2019-03-25,708.599976
2019-03-26,716.400024
2019-03-27,702.710022
2019-03-28,703.780029
2019-03-29,723.0
2019-04-01,730.340027
2019-04-02,734.450012
2019-04-03,732.72998
2019-04-04,727.200012
2019-04-05,734.840027
2019-04-08,738.369995
2019-04-09,733.98999
2019-04-10,737.969971
2019-04-11,740.75
2019-04-12,742.349976
2019-04-15,744.340027
2019-04-16,732.169983
2019-04-17,715.219971
2019-04-18,728.72998
2019-04-22,734.1900019999999
2019-04-23,723.619995
2019-04-24,725.530029
2019-04-25,731.01001
2019-04-26,736.950012
2019-04-29,741.52002
2019-04-30,745.26001
2019-05-01,739.159973
2019-05-02,753.200012
2019-05-03,762.429993
2019-05-06,760.77002
2019-05-07,742.299988
2019-05-08,740.48999
2019-05-09,741.669983
2019-05-10,727.669983
2019-05-13,701.77002
2019-05-14,722.669983
2019-05-15,719.1400150000001
2019-05-16,744.97998
2019-05-17,726.419983
2019-05-20,716.179993
2019-05-21,716.5
2019-05-22,724.080017
2019-05-23,719.130005
2019-05-24,728.820007
2019-05-28,720.030029
2019-05-29,724.789978
2019-05-30,727.3599849999999
2019-05-31,723.090027
2019-06-03,728.75
2019-06-04,741.8900150000001
2019-06-05,756.929993
2019-06-06,772.820007
2019-06-07,790.880005
2019-06-10,806.789978
2019-06-11,804.849976
2019-06-12,808.460022
2019-06-13,797.01001
2019-06-14,791.0599980000001
2019-06-17,791.409973
2019-06-18,804.0
2019-06-19,817.039978
2019-06-20,821.3900150000001
2019-06-21,830.1099849999999
2019-06-24,825.969971
2019-06-25,833.700012
2019-06-26,825.400024
2019-06-27,833.549988
2019-06-28,840.0
2019-07-01,844.330017
2019-07-02,853.2999880000001
2019-07-03,872.4500119999999
2019-07-05,859.909973
2019-07-08,861.75
2019-07-09,861.5499880000001
2019-07-10,858.4799800000001
2019-07-11,854.070007
2019-07-12,835.4400019999999
2019-07-15,825.219971
2019-07-16,821.849976
2019-07-17,818.130005
2019-07-18,828.960022
2019-07-19,813.849976
2019-07-22,818.700012
2019-07-23,818.3099980000001
2019-07-24,812.169983
2019-07-25,790.679993
2019-07-26,775.1099849999999
2019-07-29,775.0
2019-07-30,759.969971
2019-07-31,756.75
2019-08-01,760.789978
2019-08-02,717.820007
2019-08-05,692.719971
2019-08-06,707.169983
2019-08-07,704.969971
2019-08-08,713.419983
2019-08-09,702.280029
2019-08-12,681.780029
2019-08-13,689.969971
2019-08-14,660.590027
2019-08-15,660.3900150000001
2019-08-16,665.1900019999999
2019-08-19,675.51001
2019-08-20,659.1400150000001
2019-08-21,669.580017
2019-08-22,663.679993
2019-08-23,642.840027
2019-08-26,647.450012
2019-08-27,647.22998
2019-08-28,646.3900150000001
2019-08-29,654.169983
2019-08-30,656.789978
2019-09-03,653.0
2019-09-04,660.169983
2019-09-05,685.780029
2019-09-06,684.97998
2019-09-09,679.5599980000001
2019-09-10,699.6400150000001
2019-09-11,718.179993
2019-09-12,711.73999
2019-09-13,713.0
2019-09-16,711.650024
2019-09-17,710.539978
2019-09-18,709.049988
2019-09-19,710.099976
2019-09-20,709.179993
2019-09-23,706.210022
2019-09-24,690.98999
2019-09-25,699.340027
2019-09-26,700.3900150000001
2019-09-27,699.280029
2019-09-30,704.400024
2019-10-01,688.1400150000001
2019-10-02,663.299988
2019-10-03,670.77002
2019-10-04,686.27002
2019-10-07,681.849976
2019-10-08,658.6099849999999
2019-10-09,673.280029
2019-10-10,672.369995
2019-10-11,688.099976
2019-10-14,680.73999
2019-10-15,680.0
2019-10-16,668.5
2019-10-17,670.820007
2019-10-18,680.5
2019-10-21,685.219971
2019-10-22,684.210022
2019-10-23,688.869995
2019-10-24,686.73999
2019-10-25,698.1900019999999
2019-10-28,701.349976
2019-10-29,703.76001
2019-10-30,708.469971
2019-10-31,704.9400019999999
2019-11-01,714.179993
2019-11-04,723.669983
2019-11-05,714.400024
2019-11-06,709.780029
2019-11-07,720.8099980000001
2019-11-08,708.8599849999999
2019-11-11,700.400024
2019-11-12,711.450012
2019-11-13,722.73999
2019-11-14,713.650024
2019-11-15,724.820007
2019-11-18,718.210022
2019-11-19,732.960022
2019-11-20,717.700012
2019-11-21,705.070007
2019-11-22,711.849976
2019-11-25,716.969971
2019-11-26,723.900024
2019-11-27,725.400024
2019-11-29,719.409973
2019-12-02,723.960022
2019-12-03,712.039978
2019-12-04,731.659973
2019-12-05,736.849976
2019-12-06,761.0
2019-12-09,756.97998
2019-12-10,754.219971
2019-12-11,762.349976
2019-12-12,775.419983
2019-12-13,769.700012
2019-12-16,781.27002
2019-12-17,777.169983
2019-12-18,775.710022
2019-12-19,786.590027
2019-12-20,793.3099980000001
2019-12-23,789.429993
2019-12-24,790.469971
2019-12-26,791.97998
2019-12-27,792.830017
2019-12-30,791.909973
2019-12-31,793.280029
2020-01-02,805.0599980000001
2020-01-03,789.539978
2020-01-06,793.72998
2020-01-07,797.159973
2020-01-08,797.070007
2020-01-09,810.8599849999999
2020-01-10,817.6900019999999
2020-01-13,822.570007
2020-01-14,830.630005
2020-01-15,818.3900150000001
2020-01-16,830.669983
2020-01-17,831.3099980000001
2020-01-21,835.130005
2020-01-22,834.919983
2020-01-23,831.119995
2020-01-24,819.950012
2020-01-27,799.880005
2020-01-28,799.950012
2020-01-29,802.619995
2020-01-30,777.0
2020-01-31,757.179993
2020-02-03,758.0599980000001
2020-02-04,768.0
2020-02-05,779.030029
2020-02-06,778.52002
2020-02-07,787.150024
2020-02-10,780.77002
2020-02-11,780.0
2020-02-12,772.789978
2020-02-13,769.47998
2020-02-14,763.200012
2020-02-18,752.23999
2020-02-19,766.3900150000001
2020-02-20,755.3900150000001
2020-02-21,760.219971
2020-02-24,726.580017
2020-02-25,703.0
2020-02-26,700.380005
2020-02-27,691.650024
2020-02-28,701.700012
2020-03-02,724.1400150000001
2020-03-03,731.049988
2020-03-04,773.8900150000001
2020-03-05,734.099976
2020-03-06,715.549988
2020-03-09,669.780029
2020-03-10,701.710022
2020-03-11,658.650024
2020-03-12,639.77002
2020-03-13,672.6400150000001
2020-03-16,622.630005
2020-03-17,682.48999
2020-03-18,700.130005
2020-03-19,721.429993
2020-03-20,645.119995
2020-03-23,589.409973
2020-03-24,645.530029
2020-03-25,640.299988
2020-03-26,659.27002
2020-03-27,658.780029
2020-03-30,685.400024
2020-03-31,690.51001
2020-04-01,656.23999
2020-04-02,655.570007
2020-04-03,630.580017
2020-04-06,702.599976
2020-04-07,709.48999
2020-04-08,740.98999
2020-04-09,727.419983
2020-04-13,690.780029
2020-04-14,711.77002
2020-04-15,692.960022
2020-04-16,695.869995
2020-04-17,720.909973
2020-04-20,707.630005
2020-04-21,683.429993
2020-04-22,704.200012
2020-04-23,703.299988
2020-04-24,713.380005
2020-04-27,735.26001
2020-04-28,699.97998
2020-04-29,738.619995
2020-04-30,719.9400019999999
2020-05-01,689.159973
2020-05-04,690.8900150000001
2020-05-05,709.72998
2020-05-06,715.580017
2020-05-07,732.73999
2020-05-08,719.570007
2020-05-11,716.929993
2020-05-12,690.070007
2020-05-13,690.880005
2020-05-14,689.530029
2020-05-15,698.700012
2020-05-18,718.700012
2020-05-19,714.0599980000001
2020-05-20,735.5599980000001
2020-05-21,723.0
2020-05-22,748.3099980000001
2020-05-26,766.0
2020-05-27,788.3099980000001
