Date,TFX
2001-12-18,45.200001
2001-12-19,45.5
2001-12-20,45.509997999999996
2001-12-21,46.119999
2001-12-24,46.580002
2001-12-26,47.150002
2001-12-27,47.099998
2001-12-28,47.700001
2001-12-31,47.310001
2002-01-02,46.470001
2002-01-03,46.790001000000004
2002-01-04,47.110001000000004
2002-01-07,47.139998999999996
2002-01-08,47.700001
2002-01-09,47.099998
2002-01-10,46.470001
2002-01-11,46.150002
2002-01-14,45.200001
2002-01-15,44.970001
2002-01-16,44.459998999999996
2002-01-17,45.080002
2002-01-18,44.130001
2002-01-22,44.830002
2002-01-23,44.66
2002-01-24,44.650002
2002-01-25,45.509997999999996
2002-01-28,45.450001
2002-01-29,45.130001
2002-01-30,45.439999
2002-01-31,45.310001
2002-02-01,45.650002
2002-02-04,45.299999
2002-02-05,44.990002000000004
2002-02-06,44.650002
2002-02-07,44.080002
2002-02-08,44.599998
2002-02-11,44.849998
2002-02-12,45.610001000000004
2002-02-13,47.25
2002-02-14,46.91
2002-02-15,47.709998999999996
2002-02-19,47.950001
2002-02-20,49.310001
2002-02-21,48.240002000000004
2002-02-22,48.779999
2002-02-25,50.240002000000004
2002-02-26,50.290001000000004
2002-02-27,49.98
2002-02-28,49.380001
2002-03-01,49.889998999999996
2002-03-04,52.139998999999996
2002-03-05,51.830002
2002-03-06,54.189999
2002-03-07,53.950001
2002-03-08,54.91
2002-03-11,53.529999
2002-03-12,54.259997999999996
2002-03-13,53.82
2002-03-14,53.5
2002-03-15,53.73
2002-03-18,54.91
2002-03-19,54.869999
2002-03-20,54.919998
2002-03-21,54.799999
2002-03-22,54.490002000000004
2002-03-25,54.119999
2002-03-26,54.82
2002-03-27,55.060001
2002-03-28,54.669998
2002-04-01,54.68
2002-04-02,55.169998
2002-04-03,54.990002000000004
2002-04-04,54.700001
2002-04-05,54.919998
2002-04-08,55.580002
2002-04-09,56.73
2002-04-10,58.080002
2002-04-11,56.98
2002-04-12,57.200001
2002-04-15,56.529999
2002-04-16,57.66
2002-04-17,57.650002
2002-04-18,57.18
2002-04-19,57.310001
2002-04-22,56.450001
2002-04-23,55.400002
2002-04-24,54.860001000000004
2002-04-25,55.490002000000004
2002-04-26,55.029999
2002-04-29,54.59
2002-04-30,56.509997999999996
2002-05-01,56.59
2002-05-02,57.5
2002-05-03,56.759997999999996
2002-05-06,56.16
2002-05-07,56.16
2002-05-08,57.279999
2002-05-09,55.91
2002-05-10,55.48
2002-05-13,55.830002
2002-05-14,57.259997999999996
2002-05-15,57.490002000000004
2002-05-16,57.349998
2002-05-17,58.25
2002-05-20,58.439999
2002-05-21,58.0
2002-05-22,58.0
2002-05-23,58.57
2002-05-24,58.330002
2002-05-28,57.689999
2002-05-29,57.23
2002-05-30,57.279999
2002-05-31,57.450001
2002-06-03,55.869999
2002-06-04,55.759997999999996
2002-06-05,56.439999
2002-06-06,55.610001000000004
2002-06-07,56.110001000000004
2002-06-10,56.02
2002-06-11,55.889998999999996
2002-06-12,56.34
2002-06-13,56.009997999999996
2002-06-14,56.5
2002-06-17,57.299999
2002-06-18,57.619999
2002-06-19,57.77
2002-06-20,56.82
2002-06-21,57.450001
2002-06-24,57.799999
2002-06-25,56.099998
2002-06-26,55.400002
2002-06-27,55.700001
2002-06-28,57.150002
2002-07-01,56.369999
2002-07-02,55.419998
2002-07-03,53.299999
2002-07-05,56.060001
2002-07-08,55.150002
2002-07-09,53.380001
2002-07-10,52.209998999999996
2002-07-11,50.880001
2002-07-12,50.299999
2002-07-15,49.5
2002-07-16,49.740002000000004
2002-07-17,49.490002000000004
2002-07-18,48.310001
2002-07-19,45.990002000000004
2002-07-22,44.080002
2002-07-23,42.330002
2002-07-24,44.529999
2002-07-25,45.73
2002-07-26,46.029999
2002-07-29,49.400002
2002-07-30,49.48
2002-07-31,49.34
2002-08-01,48.560001
2002-08-02,45.98
2002-08-05,45.07
2002-08-06,46.799999
2002-08-07,47.68
2002-08-08,48.939999
2002-08-09,49.02
2002-08-12,48.77
2002-08-13,47.18
2002-08-14,47.77
2002-08-15,48.759997999999996
2002-08-16,48.599998
2002-08-19,50.18
2002-08-20,49.77
2002-08-21,50.709998999999996
2002-08-22,51.080002
2002-08-23,50.040001000000004
2002-08-26,50.400002
2002-08-27,49.869999
2002-08-28,48.720001
2002-08-29,48.43
2002-08-30,48.369999
2002-09-03,46.610001000000004
2002-09-04,47.709998999999996
2002-09-05,47.150002
2002-09-06,48.189999
2002-09-09,48.709998999999996
2002-09-10,48.869999
2002-09-11,49.130001
2002-09-12,48.349998
2002-09-13,47.27
2002-09-16,47.16
2002-09-17,46.299999
2002-09-18,45.310001
2002-09-19,45.369999
2002-09-20,45.5
2002-09-23,44.380001
2002-09-24,43.470001
2002-09-25,45.400002
2002-09-26,46.75
2002-09-27,45.27
2002-09-30,45.580002
2002-10-01,46.830002
2002-10-02,45.439999
2002-10-03,45.68
2002-10-04,43.950001
2002-10-07,42.400002
2002-10-08,43.490002000000004
2002-10-09,41.849998
2002-10-10,42.700001
2002-10-11,44.139998999999996
2002-10-14,43.599998
2002-10-15,44.98
2002-10-16,43.700001
2002-10-17,42.080002
2002-10-18,42.189999
2002-10-21,43.700001
2002-10-22,42.299999
2002-10-23,42.700001
2002-10-24,42.0
2002-10-25,42.130001
2002-10-28,41.529999
2002-10-29,41.189999
2002-10-30,41.709998999999996
2002-10-31,42.060001
2002-11-01,42.52
2002-11-04,42.959998999999996
2002-11-05,42.470001
2002-11-06,42.919998
2002-11-07,42.41
2002-11-08,42.0
2002-11-11,40.919998
2002-11-12,41.200001
2002-11-13,41.700001
2002-11-14,42.919998
2002-11-15,42.98
2002-11-18,42.98
2002-11-19,42.490002000000004
2002-11-20,42.950001
2002-11-21,43.880001
2002-11-22,43.560001
2002-11-25,44.119999
2002-11-26,42.720001
2002-11-27,43.900002
2002-11-29,43.880001
2002-12-02,43.630001
2002-12-03,43.610001000000004
2002-12-04,43.189999
2002-12-05,42.98
2002-12-06,42.959998999999996
2002-12-09,42.450001
2002-12-10,42.849998
2002-12-11,43.169998
2002-12-12,42.900002
2002-12-13,41.91
2002-12-16,42.349998
2002-12-17,41.470001
2002-12-18,41.369999
2002-12-19,41.68
2002-12-20,41.669998
2002-12-23,41.98
2002-12-24,41.91
2002-12-26,41.91
2002-12-27,41.299999
2002-12-30,41.709998999999996
2002-12-31,42.889998999999996
2003-01-02,44.380001
2003-01-03,43.900002
2003-01-06,43.720001
2003-01-07,43.0
2003-01-08,42.669998
2003-01-09,43.0
2003-01-10,42.990002000000004
2003-01-13,42.619999
2003-01-14,42.400002
2003-01-15,42.110001000000004
2003-01-16,42.439999
2003-01-17,42.0
2003-01-21,41.57
2003-01-22,40.900002
2003-01-23,41.509997999999996
2003-01-24,41.080002
2003-01-27,40.279999
2003-01-28,40.599998
2003-01-29,40.34
2003-01-30,40.0
2003-01-31,41.130001
2003-02-03,41.580002
2003-02-04,41.23
2003-02-05,40.810001
2003-02-06,40.950001
2003-02-07,40.220001
2003-02-10,40.259997999999996
2003-02-11,40.220001
2003-02-12,39.450001
2003-02-13,37.189999
2003-02-14,37.700001
2003-02-18,38.09
2003-02-19,37.580002
2003-02-20,37.5
2003-02-21,37.869999
2003-02-24,37.040001000000004
2003-02-25,37.400002
2003-02-26,36.970001
2003-02-27,37.5
2003-02-28,37.200001
2003-03-03,37.220001
2003-03-04,36.639998999999996
2003-03-05,36.279999
2003-03-06,35.619999
2003-03-07,35.5
2003-03-10,34.900002
2003-03-11,34.349998
2003-03-12,34.240002000000004
2003-03-13,34.990002000000004
2003-03-14,34.93
2003-03-17,36.09
2003-03-18,36.950001
2003-03-19,36.630001
2003-03-20,36.849998
2003-03-21,38.27
2003-03-24,36.59
2003-03-25,37.200001
2003-03-26,36.689999
2003-03-27,36.389998999999996
2003-03-28,36.0
2003-03-31,35.700001
2003-04-01,35.689999
2003-04-02,36.5
2003-04-03,36.560001
2003-04-04,36.48
2003-04-07,37.150002
2003-04-08,36.400002
2003-04-09,36.099998
2003-04-10,36.0
2003-04-11,35.619999
2003-04-14,35.849998
2003-04-15,36.080002
2003-04-16,35.900002
2003-04-17,36.080002
2003-04-21,35.939999
2003-04-22,37.02
2003-04-23,37.5
2003-04-24,37.490002000000004
2003-04-25,37.119999
2003-04-28,38.119999
2003-04-29,38.509997999999996
2003-04-30,38.389998999999996
2003-05-01,38.5
2003-05-02,38.549999
2003-05-05,38.810001
2003-05-06,38.82
2003-05-07,39.07
2003-05-08,38.75
2003-05-09,39.619999
2003-05-12,40.299999
2003-05-13,40.279999
2003-05-14,40.16
2003-05-15,40.150002
2003-05-16,39.459998999999996
2003-05-19,38.619999
2003-05-20,38.740002000000004
2003-05-21,38.709998999999996
2003-05-22,38.639998999999996
2003-05-23,39.139998999999996
2003-05-27,40.099998
2003-05-28,41.209998999999996
2003-05-29,41.700001
2003-05-30,43.130001
2003-06-02,42.82
2003-06-03,43.369999
2003-06-04,44.07
2003-06-05,43.919998
2003-06-06,44.330002
2003-06-09,43.169998
2003-06-10,43.669998
2003-06-11,44.189999
2003-06-12,44.459998999999996
2003-06-13,43.849998
2003-06-16,44.84
2003-06-17,44.900002
2003-06-18,44.400002
2003-06-19,44.080002
2003-06-20,44.200001
2003-06-23,43.119999
2003-06-24,43.400002
2003-06-25,43.360001000000004
2003-06-26,43.630001
2003-06-27,43.41
2003-06-30,42.549999
2003-07-01,42.0
2003-07-02,42.869999
2003-07-03,42.599998
2003-07-07,42.950001
2003-07-08,43.34
2003-07-09,43.529999
2003-07-10,42.669998
2003-07-11,43.709998999999996
2003-07-14,44.240002000000004
2003-07-15,43.5
2003-07-16,42.799999
2003-07-17,42.16
2003-07-18,42.5
2003-07-21,42.349998
2003-07-22,43.34
2003-07-23,43.73
2003-07-24,43.889998999999996
2003-07-25,43.98
2003-07-28,44.349998
2003-07-29,44.150002
2003-07-30,44.75
2003-07-31,45.73
2003-08-01,45.799999
2003-08-04,46.049999
2003-08-05,45.650002
2003-08-06,45.610001000000004
2003-08-07,45.84
2003-08-08,46.080002
2003-08-11,45.43
2003-08-12,45.869999
2003-08-13,46.220001
2003-08-14,46.720001
2003-08-15,47.25
2003-08-18,47.48
2003-08-19,48.009997999999996
2003-08-20,47.779999
2003-08-21,47.43
2003-08-22,46.889998999999996
2003-08-25,46.599998
2003-08-26,46.91
2003-08-27,47.16
2003-08-28,47.040001000000004
2003-08-29,47.43
2003-09-02,48.82
2003-09-03,49.689999
2003-09-04,49.950001
2003-09-05,49.450001
2003-09-08,49.369999
2003-09-09,48.810001
2003-09-10,45.209998999999996
2003-09-11,45.130001
2003-09-12,45.529999
2003-09-15,44.849998
2003-09-16,45.0
2003-09-17,44.689999
2003-09-18,45.189999
2003-09-19,45.0
2003-09-22,44.599998
2003-09-23,44.689999
2003-09-24,43.779999
2003-09-25,43.540001000000004
2003-09-26,42.84
2003-09-29,43.34
2003-09-30,43.43
2003-10-01,44.169998
2003-10-02,44.25
2003-10-03,44.5
2003-10-06,44.48
2003-10-07,44.919998
2003-10-08,44.970001
2003-10-09,45.48
2003-10-10,45.869999
2003-10-13,46.689999
2003-10-14,46.549999
2003-10-15,46.880001
2003-10-16,46.060001
2003-10-17,45.040001000000004
2003-10-20,44.98
2003-10-21,44.75
2003-10-22,44.240002000000004
2003-10-23,44.209998999999996
2003-10-24,44.080002
2003-10-27,44.549999
2003-10-28,44.389998999999996
2003-10-29,45.25
2003-10-30,45.560001
2003-10-31,46.009997999999996
2003-11-03,46.849998
2003-11-04,46.189999
2003-11-05,46.09
2003-11-06,46.630001
2003-11-07,45.880001
2003-11-10,45.150002
2003-11-11,44.66
2003-11-12,45.400002
2003-11-13,45.450001
2003-11-14,44.68
2003-11-17,44.25
2003-11-18,44.0
2003-11-19,45.060001
2003-11-20,44.709998999999996
2003-11-21,44.639998999999996
2003-11-24,45.200001
2003-11-25,45.900002
2003-11-26,45.73
2003-11-28,45.759997999999996
2003-12-01,46.169998
2003-12-02,46.029999
2003-12-03,46.0
2003-12-04,46.25
2003-12-05,46.09
2003-12-08,46.669998
2003-12-09,46.16
2003-12-10,46.419998
2003-12-11,46.790001000000004
2003-12-12,47.0
2003-12-15,46.91
2003-12-16,47.439999
2003-12-17,46.75
2003-12-18,47.41
2003-12-19,47.900002
2003-12-22,48.419998
2003-12-23,49.119999
2003-12-24,48.169998
2003-12-26,48.32
2003-12-29,48.700001
2003-12-30,48.52
2003-12-31,48.330002
2004-01-02,48.02
2004-01-05,48.419998
2004-01-06,47.900002
2004-01-07,47.860001000000004
2004-01-08,48.349998
2004-01-09,48.279999
2004-01-12,48.950001
2004-01-13,48.990002000000004
2004-01-14,49.330002
2004-01-15,49.740002000000004
2004-01-16,49.950001
2004-01-20,49.639998999999996
2004-01-21,49.779999
2004-01-22,49.810001
2004-01-23,49.810001
2004-01-26,49.669998
2004-01-27,49.349998
2004-01-28,48.700001
2004-01-29,48.950001
2004-01-30,48.900002
2004-02-02,49.200001
2004-02-03,48.700001
2004-02-04,48.130001
2004-02-05,48.48
2004-02-06,48.849998
2004-02-09,48.759997999999996
2004-02-10,48.32
2004-02-11,49.0
2004-02-12,53.669998
2004-02-13,54.369999
2004-02-17,54.82
2004-02-18,53.549999
2004-02-19,52.490002000000004
2004-02-20,51.720001
2004-02-23,51.389998999999996
2004-02-24,51.790001000000004
2004-02-25,51.57
2004-02-26,52.130001
2004-02-27,51.57
2004-03-01,51.509997999999996
2004-03-02,52.110001000000004
2004-03-03,51.080002
2004-03-04,51.27
2004-03-05,51.740002000000004
2004-03-08,50.619999
2004-03-09,50.060001
2004-03-10,49.439999
2004-03-11,48.950001
2004-03-12,49.099998
2004-03-15,48.57
2004-03-16,49.0
2004-03-17,49.220001
2004-03-18,49.200001
2004-03-19,49.009997999999996
2004-03-22,47.68
2004-03-23,47.799999
2004-03-24,47.740002000000004
2004-03-25,48.349998
2004-03-26,49.07
2004-03-29,49.689999
2004-03-30,49.419998
2004-03-31,49.23
2004-04-01,49.57
2004-04-02,50.299999
2004-04-05,50.919998
2004-04-06,50.400002
2004-04-07,50.43
2004-04-08,49.799999
2004-04-12,49.959998999999996
2004-04-13,47.860001000000004
2004-04-14,48.369999
2004-04-15,48.57
2004-04-16,48.810001
2004-04-19,48.810001
2004-04-20,49.150002
2004-04-21,49.23
2004-04-22,50.23
2004-04-23,49.740002000000004
2004-04-26,49.400002
2004-04-27,49.490002000000004
2004-04-28,47.950001
2004-04-29,45.939999
2004-04-30,45.650002
2004-05-03,46.970001
2004-05-04,46.580002
2004-05-05,46.889998999999996
2004-05-06,45.900002
2004-05-07,45.5
2004-05-10,44.450001
2004-05-11,45.119999
2004-05-12,45.27
2004-05-13,45.200001
2004-05-14,45.0
2004-05-17,44.34
2004-05-18,45.049999
2004-05-19,45.310001
2004-05-20,45.540001000000004
2004-05-21,45.48
2004-05-24,45.84
2004-05-25,46.25
2004-05-26,46.299999
2004-05-27,46.860001000000004
2004-05-28,46.470001
2004-06-01,46.91
2004-06-02,46.799999
2004-06-03,45.889998999999996
2004-06-04,46.580002
2004-06-07,47.66
2004-06-08,47.599998
2004-06-09,47.25
2004-06-10,48.119999
2004-06-14,47.540001000000004
2004-06-15,47.849998
2004-06-16,48.049999
2004-06-17,47.759997999999996
2004-06-18,48.080002
2004-06-21,47.830002
2004-06-22,48.150002
2004-06-23,49.220001
2004-06-24,48.580002
2004-06-25,48.849998
2004-06-28,48.650002
2004-06-29,49.599998
2004-06-30,50.150002
2004-07-01,49.459998999999996
2004-07-02,49.41
2004-07-06,48.040001000000004
2004-07-07,43.599998
2004-07-08,43.349998
2004-07-09,43.630001
2004-07-12,43.610001000000004
2004-07-13,43.299999
2004-07-14,43.349998
2004-07-15,44.07
2004-07-16,44.25
2004-07-19,44.02
2004-07-20,44.41
2004-07-21,43.860001000000004
2004-07-22,43.549999
2004-07-23,43.25
2004-07-26,43.080002
2004-07-27,43.82
2004-07-28,43.650002
2004-07-29,44.43
2004-07-30,44.450001
2004-08-02,44.740002000000004
2004-08-03,43.98
2004-08-04,43.880001
2004-08-05,43.150002
2004-08-06,42.43
2004-08-09,42.509997999999996
2004-08-10,44.099998
2004-08-11,43.07
2004-08-12,42.82
2004-08-13,42.779999
2004-08-16,43.389998999999996
2004-08-17,43.369999
2004-08-18,44.09
2004-08-19,42.990002000000004
2004-08-20,43.25
2004-08-23,43.040001000000004
2004-08-24,43.310001
2004-08-25,43.650002
2004-08-26,43.439999
2004-08-27,43.950001
2004-08-30,43.049999
2004-08-31,43.73
2004-09-01,43.830002
2004-09-02,44.27
2004-09-03,43.709998999999996
2004-09-07,43.799999
2004-09-08,44.259997999999996
2004-09-09,44.709998999999996
2004-09-10,44.650002
2004-09-13,44.950001
2004-09-14,45.02
2004-09-15,44.75
2004-09-16,45.25
2004-09-17,46.389998999999996
2004-09-20,41.59
2004-09-21,41.669998
2004-09-22,40.970001
2004-09-23,40.720001
2004-09-24,41.25
2004-09-27,41.25
2004-09-28,42.549999
2004-09-29,42.869999
2004-09-30,42.5
2004-10-01,43.700001
2004-10-04,43.790001000000004
2004-10-05,43.650002
2004-10-06,44.689999
2004-10-07,44.099998
2004-10-08,43.900002
2004-10-11,43.939999
2004-10-12,44.16
2004-10-13,43.52
2004-10-14,43.5
2004-10-15,43.349998
2004-10-18,43.23
2004-10-19,43.299999
2004-10-20,43.66
2004-10-21,44.150002
2004-10-22,43.830002
2004-10-25,43.299999
2004-10-26,43.439999
2004-10-27,44.68
2004-10-28,44.09
2004-10-29,43.790001000000004
2004-11-01,44.48
2004-11-02,45.0
2004-11-03,46.119999
2004-11-04,46.990002000000004
2004-11-05,48.049999
2004-11-08,47.0
2004-11-09,47.040001000000004
2004-11-10,47.099998
2004-11-11,49.689999
2004-11-12,49.540001000000004
2004-11-15,49.599998
2004-11-16,48.77
2004-11-17,48.939999
2004-11-18,49.0
2004-11-19,49.400002
2004-11-22,49.700001
2004-11-23,49.98
2004-11-24,50.150002
2004-11-26,50.09
2004-11-29,50.650002
2004-11-30,50.5
2004-12-01,51.330002
2004-12-02,51.150002
2004-12-03,50.889998999999996
2004-12-06,50.880001
2004-12-07,50.740002000000004
2004-12-08,51.0
2004-12-09,51.110001000000004
2004-12-10,50.959998999999996
2004-12-13,51.299999
2004-12-14,52.139998999999996
2004-12-15,52.099998
2004-12-16,51.380001
2004-12-17,51.060001
2004-12-20,51.220001
2004-12-21,51.610001000000004
2004-12-22,51.82
2004-12-23,51.889998999999996
2004-12-27,51.630001
2004-12-28,51.869999
2004-12-29,51.66
2004-12-30,51.950001
2004-12-31,51.939999
2005-01-03,50.68
2005-01-04,50.27
2005-01-05,50.240002000000004
2005-01-06,50.439999
2005-01-07,50.139998999999996
2005-01-10,50.200001
2005-01-11,50.16
2005-01-12,49.919998
2005-01-13,49.5
2005-01-14,49.619999
2005-01-18,50.23
2005-01-19,49.779999
2005-01-20,49.169998
2005-01-21,48.709998999999996
2005-01-24,48.619999
2005-01-25,48.619999
2005-01-26,48.849998
2005-01-27,48.84
2005-01-28,49.279999
2005-01-31,50.75
2005-02-01,50.650002
2005-02-02,50.709998999999996
2005-02-03,50.490002000000004
2005-02-04,50.849998
2005-02-07,50.799999
2005-02-08,51.150002
2005-02-09,50.48
2005-02-10,50.740002000000004
2005-02-11,51.049999
2005-02-14,51.009997999999996
2005-02-15,51.299999
2005-02-16,51.389998999999996
2005-02-17,50.73
2005-02-18,50.77
2005-02-22,49.810001
2005-02-23,49.869999
2005-02-24,49.48
2005-02-25,49.950001
2005-02-28,50.360001000000004
2005-03-01,50.66
2005-03-02,50.919998
2005-03-03,51.450001
2005-03-04,52.41
2005-03-07,52.48
2005-03-08,51.900002
2005-03-09,51.5
2005-03-10,51.400002
2005-03-11,51.650002
2005-03-14,52.599998
2005-03-15,52.18
2005-03-16,51.889998999999996
2005-03-17,51.900002
2005-03-18,52.0
2005-03-21,52.080002
2005-03-22,51.630001
2005-03-23,51.380001
2005-03-24,51.400002
2005-03-28,51.040001000000004
2005-03-29,49.48
2005-03-30,50.639998999999996
2005-03-31,51.18
2005-04-01,51.720001
2005-04-04,51.830002
2005-04-05,51.73
2005-04-06,52.189999
2005-04-07,52.299999
2005-04-08,51.73
2005-04-11,51.759997999999996
2005-04-12,52.599998
2005-04-13,51.959998999999996
2005-04-14,51.889998999999996
2005-04-15,51.200001
2005-04-18,50.59
2005-04-19,51.049999
2005-04-20,51.799999
2005-04-21,52.970001
2005-04-22,52.759997999999996
2005-04-25,53.779999
2005-04-26,53.32
2005-04-27,53.34
2005-04-28,52.75
2005-04-29,53.470001
2005-05-02,53.560001
2005-05-03,53.860001000000004
2005-05-04,53.900002
2005-05-05,53.950001
2005-05-06,54.23
2005-05-09,54.310001
2005-05-10,54.080002
2005-05-11,54.52
2005-05-12,54.740002000000004
2005-05-13,53.790001000000004
2005-05-16,55.060001
2005-05-17,54.919998
2005-05-18,56.349998
2005-05-19,56.419998
2005-05-20,56.220001
2005-05-23,55.950001
2005-05-24,55.52
2005-05-25,55.029999
2005-05-26,56.0
2005-05-27,56.279999
2005-05-31,55.950001
2005-06-01,55.779999
2005-06-02,56.490002000000004
2005-06-03,56.369999
2005-06-06,56.950001
2005-06-07,57.889998999999996
2005-06-08,57.84
2005-06-09,58.630001
2005-06-10,58.439999
2005-06-13,59.25
2005-06-14,58.900002
2005-06-15,58.950001
2005-06-16,59.650002
2005-06-17,59.439999
2005-06-20,59.080002
2005-06-21,58.740002000000004
2005-06-22,58.169998
2005-06-23,58.060001
2005-06-24,57.299999
2005-06-27,58.029999
2005-06-28,59.349998
2005-06-29,59.5
2005-06-30,59.369999
2005-07-01,59.849998
2005-07-05,60.740002000000004
2005-07-06,59.950001
2005-07-07,59.59
2005-07-08,60.509997999999996
2005-07-11,60.849998
2005-07-12,60.849998
2005-07-13,61.150002
2005-07-14,60.950001
2005-07-15,61.0
2005-07-18,60.880001
2005-07-19,60.700001
2005-07-20,61.650002
2005-07-21,61.52
2005-07-22,61.740002000000004
2005-07-25,61.869999
2005-07-26,61.830002
2005-07-27,64.989998
2005-07-28,65.0
2005-07-29,66.33000200000001
2005-08-01,67.800003
2005-08-02,68.620003
2005-08-03,67.75
2005-08-04,66.650002
2005-08-05,66.699997
2005-08-08,66.900002
2005-08-09,67.41999799999999
2005-08-10,67.139999
2005-08-11,68.309998
2005-08-12,67.800003
2005-08-15,69.139999
2005-08-16,67.620003
2005-08-17,67.66999799999999
2005-08-18,67.529999
2005-08-19,67.639999
2005-08-22,68.75
2005-08-23,68.449997
2005-08-24,67.800003
2005-08-25,67.980003
2005-08-26,67.66999799999999
2005-08-29,68.769997
2005-08-30,67.589996
2005-08-31,68.849998
2005-09-01,69.589996
2005-09-02,69.230003
2005-09-06,69.82
2005-09-07,70.25
2005-09-08,70.279999
2005-09-09,70.769997
2005-09-12,71.150002
2005-09-13,70.300003
2005-09-14,70.309998
2005-09-15,69.83000200000001
2005-09-16,70.690002
2005-09-19,70.099998
2005-09-20,69.58000200000001
2005-09-21,68.449997
2005-09-22,68.510002
2005-09-23,69.699997
2005-09-26,69.82
2005-09-27,69.440002
2005-09-28,69.5
2005-09-29,70.650002
2005-09-30,70.5
2005-10-03,71.800003
2005-10-04,71.269997
2005-10-05,69.660004
2005-10-06,68.610001
2005-10-07,69.900002
2005-10-10,68.910004
2005-10-11,68.849998
2005-10-12,67.300003
2005-10-13,65.940002
2005-10-14,66.360001
2005-10-17,66.839996
2005-10-18,65.639999
2005-10-19,65.849998
2005-10-20,64.970001
2005-10-21,65.489998
2005-10-24,66.449997
2005-10-25,64.900002
2005-10-26,65.540001
2005-10-27,64.099998
2005-10-28,65.239998
2005-10-31,66.190002
2005-11-01,65.400002
2005-11-02,65.959999
2005-11-03,67.199997
2005-11-04,66.33000200000001
2005-11-07,67.110001
2005-11-08,66.559998
2005-11-09,66.279999
2005-11-10,66.959999
2005-11-11,66.970001
2005-11-14,66.720001
2005-11-15,66.18
2005-11-16,66.309998
2005-11-17,66.519997
2005-11-18,66.550003
2005-11-21,67.82
2005-11-22,68.720001
2005-11-23,67.110001
2005-11-25,67.449997
2005-11-28,65.620003
2005-11-29,66.18
2005-11-30,66.16999799999999
2005-12-01,67.699997
2005-12-02,67.269997
2005-12-05,66.57
2005-12-06,66.16999799999999
2005-12-07,66.059998
2005-12-08,66.940002
2005-12-09,67.220001
2005-12-12,66.449997
2005-12-13,66.220001
2005-12-14,66.720001
2005-12-15,66.16999799999999
2005-12-16,66.849998
2005-12-19,65.309998
2005-12-20,65.349998
2005-12-21,65.300003
2005-12-22,65.510002
2005-12-23,65.360001
2005-12-27,64.970001
2005-12-28,65.58000200000001
2005-12-29,65.349998
2005-12-30,64.980003
2006-01-03,65.739998
2006-01-04,65.150002
2006-01-05,65.050003
2006-01-06,67.470001
2006-01-09,65.529999
2006-01-10,65.33000200000001
2006-01-11,64.739998
2006-01-12,64.019997
2006-01-13,64.410004
2006-01-17,63.990002000000004
2006-01-18,62.52
2006-01-19,63.849998
2006-01-20,63.759997999999996
2006-01-23,63.860001000000004
2006-01-24,63.919998
2006-01-25,63.369999
2006-01-26,63.48
2006-01-27,63.5
2006-01-30,63.849998
2006-01-31,63.07
2006-02-01,63.169998
2006-02-02,63.099998
2006-02-03,63.150002
2006-02-06,63.299999
2006-02-07,63.099998
2006-02-08,63.099998
2006-02-09,63.049999
2006-02-10,63.490002000000004
2006-02-13,63.150002
2006-02-14,63.540001000000004
2006-02-15,63.450001
2006-02-16,64.349998
2006-02-17,64.120003
2006-02-21,63.93
2006-02-22,64.269997
2006-02-23,64.139999
2006-02-24,64.440002
2006-02-27,63.990002000000004
2006-02-28,64.650002
2006-03-01,65.120003
2006-03-02,64.75
2006-03-03,64.739998
2006-03-06,64.980003
2006-03-07,64.620003
2006-03-08,64.91999799999999
2006-03-09,64.949997
2006-03-10,66.029999
2006-03-13,65.980003
2006-03-14,67.08000200000001
2006-03-15,68.400002
2006-03-16,68.690002
2006-03-17,68.790001
2006-03-20,68.449997
2006-03-21,68.720001
2006-03-22,69.760002
2006-03-23,69.68
2006-03-24,70.699997
2006-03-27,70.839996
2006-03-28,69.519997
2006-03-29,71.120003
2006-03-30,71.110001
2006-03-31,71.629997
2006-04-03,70.940002
2006-04-04,70.879997
2006-04-05,71.800003
2006-04-06,70.800003
2006-04-07,70.139999
2006-04-10,69.75
2006-04-11,69.239998
2006-04-12,69.889999
2006-04-13,69.599998
2006-04-17,69.760002
2006-04-18,70.510002
2006-04-19,70.769997
2006-04-20,70.470001
2006-04-21,71.480003
2006-04-24,71.650002
2006-04-25,71.599998
2006-04-26,71.400002
2006-04-27,65.400002
2006-04-28,65.239998
2006-05-01,67.800003
2006-05-02,67.099998
2006-05-03,66.739998
2006-05-04,67.800003
2006-05-05,68.309998
2006-05-08,67.32
2006-05-09,67.18
2006-05-10,65.629997
2006-05-11,65.160004
2006-05-12,63.84
2006-05-15,64.379997
2006-05-16,64.029999
2006-05-17,62.580002
2006-05-18,62.360001000000004
2006-05-19,61.869999
2006-05-22,62.950001
2006-05-23,62.099998
2006-05-24,61.849998
2006-05-25,62.060001
2006-05-26,62.400002
2006-05-30,61.700001
2006-05-31,61.34
2006-06-01,62.279999
2006-06-02,61.75
2006-06-05,61.419998
2006-06-06,60.779999
2006-06-07,59.740002000000004
2006-06-08,58.98
2006-06-09,59.23
2006-06-12,58.099998
2006-06-13,58.040001000000004
2006-06-14,53.380001
2006-06-15,51.279999
2006-06-16,51.77
2006-06-19,51.060001
2006-06-20,51.459998999999996
2006-06-21,52.889998999999996
2006-06-22,52.52
2006-06-23,53.09
2006-06-26,53.02
2006-06-27,53.25
2006-06-28,52.5
2006-06-29,53.48
2006-06-30,54.02
2006-07-03,54.529999
