Date,ALL
2002-12-10,38.450001
2002-12-11,38.610001000000004
2002-12-12,38.23
2002-12-13,38.060001
2002-12-16,38.48
2002-12-17,38.150002
2002-12-18,37.98
2002-12-19,37.950001
2002-12-20,38.240002000000004
2002-12-23,38.060001
2002-12-24,37.98
2002-12-26,38.099998
2002-12-27,37.540001000000004
2002-12-30,37.299999
2002-12-31,36.990002000000004
2003-01-02,37.959998999999996
2003-01-03,38.029999
2003-01-06,38.490002000000004
2003-01-07,37.830002
2003-01-08,37.59
2003-01-09,38.099998
2003-01-10,38.150002
2003-01-13,38.119999
2003-01-14,38.419998
2003-01-15,37.52
2003-01-16,37.439999
2003-01-17,37.52
2003-01-21,36.849998
2003-01-22,36.27
2003-01-23,35.560001
2003-01-24,34.290001000000004
2003-01-27,34.349998
2003-01-28,34.439999
2003-01-29,34.549999
2003-01-30,34.68
2003-01-31,35.189999
2003-02-03,35.18
2003-02-04,34.490002000000004
2003-02-05,34.389998999999996
2003-02-06,32.02
2003-02-07,31.42
2003-02-10,31.83
2003-02-11,31.5
2003-02-12,31.059998999999998
2003-02-13,31.700001
2003-02-14,32.07
2003-02-18,31.690001000000002
2003-02-19,31.450001
2003-02-20,31.459999
2003-02-21,32.189999
2003-02-24,31.84
2003-02-25,32.290001000000004
2003-02-26,31.5
2003-02-27,31.709999
2003-02-28,31.629998999999998
2003-03-03,31.879998999999998
2003-03-04,31.82
2003-03-05,32.18
2003-03-06,31.879998999999998
2003-03-07,32.130001
2003-03-10,31.26
2003-03-11,30.860001
2003-03-12,30.68
2003-03-13,31.709999
2003-03-14,31.9
2003-03-17,32.939999
2003-03-18,33.189999
2003-03-19,33.189999
2003-03-20,33.48
2003-03-21,33.810001
2003-03-24,32.84
2003-03-25,32.900002
2003-03-26,32.779999
2003-03-27,32.939999
2003-03-28,33.0
2003-03-31,33.169998
2003-04-01,34.189999
2003-04-02,34.689999
2003-04-03,34.689999
2003-04-04,35.16
2003-04-07,35.150002
2003-04-08,35.220001
2003-04-09,35.34
2003-04-10,35.220001
2003-04-11,35.099998
2003-04-14,35.990002000000004
2003-04-15,35.939999
2003-04-16,36.599998
2003-04-17,37.470001
2003-04-21,37.279999
2003-04-22,38.189999
2003-04-23,38.41
2003-04-24,37.610001000000004
2003-04-25,37.549999
2003-04-28,38.0
2003-04-29,37.400002
2003-04-30,37.790001000000004
2003-05-01,38.189999
2003-05-02,38.349998
2003-05-05,38.060001
2003-05-06,37.0
2003-05-07,36.900002
2003-05-08,36.25
2003-05-09,36.32
2003-05-12,36.459998999999996
2003-05-13,36.380001
2003-05-14,36.490002000000004
2003-05-15,36.580002
2003-05-16,36.720001
2003-05-19,36.169998
2003-05-20,35.66
2003-05-21,35.400002
2003-05-22,35.07
2003-05-23,34.98
2003-05-27,35.299999
2003-05-28,35.360001000000004
2003-05-29,35.0
2003-05-30,35.990002000000004
2003-06-02,36.040001000000004
2003-06-03,35.869999
2003-06-04,36.009997999999996
2003-06-05,35.75
2003-06-06,36.060001
2003-06-09,35.389998999999996
2003-06-10,35.25
2003-06-11,35.360001000000004
2003-06-12,35.849998
2003-06-13,36.049999
2003-06-16,37.0
2003-06-17,36.919998
2003-06-18,36.630001
2003-06-19,36.200001
2003-06-20,36.549999
2003-06-23,36.189999
2003-06-24,36.57
2003-06-25,36.5
2003-06-26,36.669998
2003-06-27,36.299999
2003-06-30,35.650002
2003-07-01,36.950001
2003-07-02,37.75
2003-07-03,37.599998
2003-07-07,38.029999
2003-07-08,38.25
2003-07-09,38.419998
2003-07-10,37.560001
2003-07-11,37.77
2003-07-14,37.799999
2003-07-15,37.68
2003-07-16,37.5
2003-07-17,39.240002000000004
2003-07-18,39.290001000000004
2003-07-21,38.810001
2003-07-22,38.610001000000004
2003-07-23,38.27
2003-07-24,38.330002
2003-07-25,39.0
2003-07-28,38.349998
2003-07-29,38.150002
2003-07-30,38.23
2003-07-31,38.029999
2003-08-01,37.560001
2003-08-04,36.759997999999996
2003-08-05,36.360001000000004
2003-08-06,36.439999
2003-08-07,36.75
2003-08-08,36.77
2003-08-11,36.049999
2003-08-12,35.959998999999996
2003-08-13,35.889998999999996
2003-08-14,36.139998999999996
2003-08-15,36.200001
2003-08-18,36.18
2003-08-19,36.02
2003-08-20,36.32
2003-08-21,36.810001
2003-08-22,36.27
2003-08-25,36.060001
2003-08-26,36.09
2003-08-27,35.509997999999996
2003-08-28,35.560001
2003-08-29,35.75
2003-09-02,36.169998
2003-09-03,36.59
2003-09-04,36.799999
2003-09-05,36.799999
2003-09-08,37.09
2003-09-09,36.919998
2003-09-10,37.02
2003-09-11,36.57
2003-09-12,35.990002000000004
2003-09-15,35.560001
2003-09-16,36.860001000000004
2003-09-17,36.439999
2003-09-18,36.950001
2003-09-19,37.48
2003-09-22,37.220001
2003-09-23,37.450001
2003-09-24,36.700001
2003-09-25,36.490002000000004
2003-09-26,36.5
2003-09-29,36.610001000000004
2003-09-30,36.529999
2003-10-01,37.299999
2003-10-02,37.380001
2003-10-03,37.639998999999996
2003-10-06,37.779999
2003-10-07,38.0
2003-10-08,38.290001000000004
2003-10-09,38.27
2003-10-10,37.950001
2003-10-13,37.950001
2003-10-14,38.700001
2003-10-15,39.169998
2003-10-16,39.900002
2003-10-17,40.049999
2003-10-20,40.130001
2003-10-21,40.25
2003-10-22,39.990002000000004
2003-10-23,39.990002000000004
2003-10-24,39.950001
2003-10-27,39.84
2003-10-28,39.759997999999996
2003-10-29,40.240002000000004
2003-10-30,39.59
2003-10-31,39.5
2003-11-03,40.080002
2003-11-04,40.279999
2003-11-05,40.419998
2003-11-06,40.48
2003-11-07,40.48
2003-11-10,40.5
2003-11-11,40.700001
2003-11-12,40.459998999999996
2003-11-13,40.25
2003-11-14,40.880001
2003-11-17,40.57
2003-11-18,39.830002
2003-11-19,39.799999
2003-11-20,39.93
2003-11-21,40.02
2003-11-24,40.369999
2003-11-25,40.389998999999996
2003-11-26,40.52
2003-11-28,40.380001
2003-12-01,41.040001000000004
2003-12-02,40.82
2003-12-03,40.41
2003-12-04,40.720001
2003-12-05,40.709998999999996
2003-12-08,40.970001
2003-12-09,40.849998
2003-12-10,40.709998999999996
2003-12-11,41.75
2003-12-12,41.900002
2003-12-15,41.400002
2003-12-16,41.75
2003-12-17,41.700001
2003-12-18,42.27
2003-12-19,42.509997999999996
2003-12-22,42.360001000000004
2003-12-23,42.110001000000004
2003-12-24,42.27
2003-12-26,42.330002
2003-12-29,42.59
2003-12-30,43.029999
2003-12-31,43.02
2004-01-02,43.459998999999996
2004-01-05,43.029999
2004-01-06,42.709998999999996
2004-01-07,43.060001
2004-01-08,43.380001
2004-01-09,44.02
2004-01-12,44.330002
2004-01-13,44.279999
2004-01-14,44.610001000000004
2004-01-15,44.610001000000004
2004-01-16,44.700001
2004-01-20,44.139998999999996
2004-01-21,45.16
2004-01-22,44.98
2004-01-23,44.889998999999996
2004-01-26,45.639998999999996
2004-01-27,45.189999
2004-01-28,45.040001000000004
2004-01-29,44.830002
2004-01-30,45.459998999999996
2004-02-02,45.919998
2004-02-03,45.439999
2004-02-04,44.790001000000004
2004-02-05,45.360001000000004
2004-02-06,46.509997999999996
2004-02-09,46.310001
2004-02-10,46.639998999999996
2004-02-11,47.040001000000004
2004-02-12,46.57
2004-02-13,46.73
2004-02-17,46.650002
2004-02-18,46.470001
2004-02-19,46.450001
2004-02-20,46.549999
2004-02-23,46.25
2004-02-24,45.939999
2004-02-25,45.52
2004-02-26,45.740002000000004
2004-02-27,45.630001
2004-03-01,45.119999
2004-03-02,44.57
2004-03-03,44.48
2004-03-04,44.5
2004-03-05,44.450001
2004-03-08,45.0
2004-03-09,45.139998999999996
2004-03-10,44.849998
2004-03-11,44.049999
2004-03-12,44.650002
2004-03-15,43.939999
2004-03-16,44.360001000000004
2004-03-17,44.560001
2004-03-18,44.790001000000004
2004-03-19,44.759997999999996
2004-03-22,44.360001000000004
2004-03-23,44.450001
2004-03-24,43.77
2004-03-25,44.939999
2004-03-26,44.759997999999996
2004-03-29,45.360001000000004
2004-03-30,45.360001000000004
2004-03-31,45.459998999999996
2004-04-01,46.189999
2004-04-02,46.110001000000004
2004-04-05,46.5
2004-04-06,46.16
2004-04-07,45.849998
2004-04-08,47.849998
2004-04-12,47.48
2004-04-13,46.950001
2004-04-14,47.040001000000004
2004-04-15,46.669998
2004-04-16,47.200001
2004-04-19,47.040001000000004
2004-04-20,46.240002000000004
2004-04-21,46.0
2004-04-22,46.689999
2004-04-23,46.5
2004-04-26,46.41
2004-04-27,46.82
2004-04-28,46.220001
2004-04-29,45.970001
2004-04-30,45.900002
2004-05-03,46.299999
2004-05-04,46.209998999999996
2004-05-05,46.040001000000004
2004-05-06,45.610001000000004
2004-05-07,44.779999
2004-05-10,44.200001
2004-05-11,44.200001
2004-05-12,43.810001
2004-05-13,44.080002
2004-05-14,43.700001
2004-05-17,43.360001000000004
2004-05-18,43.259997999999996
2004-05-19,43.220001
2004-05-20,43.779999
2004-05-21,43.669998
2004-05-24,43.700001
2004-05-25,44.169998
2004-05-26,43.990002000000004
2004-05-27,44.099998
2004-05-28,43.98
2004-06-01,43.970001
2004-06-02,44.220001
2004-06-03,43.459998999999996
2004-06-04,43.77
2004-06-07,44.599998
2004-06-08,44.919998
2004-06-09,44.779999
2004-06-10,45.16
2004-06-14,44.77
2004-06-15,45.310001
2004-06-16,45.07
2004-06-17,45.459998999999996
2004-06-18,45.700001
2004-06-21,45.669998
2004-06-22,45.919998
2004-06-23,46.16
2004-06-24,46.369999
2004-06-25,45.900002
2004-06-28,45.830002
2004-06-29,45.950001
2004-06-30,46.549999
2004-07-01,46.549999
2004-07-02,46.299999
2004-07-06,46.419998
2004-07-07,46.599998
2004-07-08,46.169998
2004-07-09,46.599998
2004-07-12,47.040001000000004
2004-07-13,46.880001
2004-07-14,47.060001
2004-07-15,46.740002000000004
2004-07-16,46.200001
2004-07-19,47.619999
2004-07-20,46.639998999999996
2004-07-21,46.099998
2004-07-22,45.82
2004-07-23,46.02
2004-07-26,46.400002
2004-07-27,46.849998
2004-07-28,47.02
2004-07-29,46.959998999999996
2004-07-30,47.080002
2004-08-02,47.029999
2004-08-03,46.98
2004-08-04,47.119999
2004-08-05,46.720001
2004-08-06,46.220001
2004-08-09,46.509997999999996
2004-08-10,47.23
2004-08-11,47.48
2004-08-12,46.580002
2004-08-13,45.93
2004-08-16,46.549999
2004-08-17,46.119999
2004-08-18,46.869999
2004-08-19,47.080002
2004-08-20,47.52
2004-08-23,47.66
2004-08-24,47.939999
2004-08-25,48.610001000000004
2004-08-26,48.16
2004-08-27,47.689999
2004-08-30,47.439999
2004-08-31,47.209998999999996
2004-09-01,46.169998
2004-09-02,46.669998
2004-09-03,47.02
2004-09-07,47.91
2004-09-08,47.540001000000004
2004-09-09,46.5
2004-09-10,46.919998
2004-09-13,47.630001
2004-09-14,47.73
2004-09-15,47.709998999999996
2004-09-16,48.080002
2004-09-17,48.84
2004-09-20,48.389998999999996
2004-09-21,49.080002
2004-09-22,48.509997999999996
2004-09-23,48.400002
2004-09-24,48.25
2004-09-27,47.41
2004-09-28,47.799999
2004-09-29,47.919998
2004-09-30,47.990002000000004
2004-10-01,48.470001
2004-10-04,48.610001000000004
2004-10-05,48.299999
2004-10-06,48.5
2004-10-07,48.110001000000004
2004-10-08,47.900002
2004-10-11,47.849998
2004-10-12,47.849998
2004-10-13,47.639998999999996
2004-10-14,47.389998999999996
2004-10-15,47.389998999999996
2004-10-18,48.060001
2004-10-19,46.48
2004-10-20,46.34
2004-10-21,47.09
2004-10-22,46.830002
2004-10-25,46.700001
2004-10-26,47.610001000000004
2004-10-27,47.830002
2004-10-28,47.700001
2004-10-29,48.09
2004-11-01,48.0
2004-11-02,48.119999
2004-11-03,48.110001000000004
2004-11-04,48.560001
2004-11-05,48.34
2004-11-08,48.25
2004-11-09,48.25
2004-11-10,49.580002
2004-11-11,50.52
2004-11-12,50.740002000000004
2004-11-15,50.41
2004-11-16,50.34
2004-11-17,50.48
2004-11-18,50.650002
2004-11-19,50.279999
2004-11-22,51.110001000000004
2004-11-23,50.900002
2004-11-24,50.939999
2004-11-26,51.0
2004-11-29,50.459998999999996
2004-11-30,50.5
2004-12-01,51.43
2004-12-02,51.200001
2004-12-03,51.349998
2004-12-06,50.970001
2004-12-07,50.799999
2004-12-08,51.240002000000004
2004-12-09,50.869999
2004-12-10,50.759997999999996
2004-12-13,50.669998
2004-12-14,50.529999
2004-12-15,51.349998
2004-12-16,50.549999
2004-12-17,50.049999
2004-12-20,50.240002000000004
2004-12-21,50.549999
2004-12-22,51.25
2004-12-23,51.029999
2004-12-27,50.849998
2004-12-28,51.32
2004-12-29,51.459998999999996
2004-12-30,51.759997999999996
2004-12-31,51.720001
2005-01-03,51.220001
2005-01-04,51.049999
2005-01-05,50.650002
2005-01-06,51.09
2005-01-07,51.029999
2005-01-10,51.34
2005-01-11,51.099998
2005-01-12,51.299999
2005-01-13,51.52
2005-01-14,51.490002000000004
2005-01-18,51.580002
2005-01-19,50.669998
2005-01-20,50.16
2005-01-21,50.220001
2005-01-24,50.18
2005-01-25,49.950001
2005-01-26,50.689999
2005-01-27,50.259997999999996
2005-01-28,49.669998
2005-01-31,50.439999
2005-02-01,50.93
2005-02-02,51.099998
2005-02-03,50.93
2005-02-04,52.349998
2005-02-07,52.200001
2005-02-08,52.439999
2005-02-09,52.150002
2005-02-10,52.27
2005-02-11,52.93
2005-02-14,53.130001
2005-02-15,53.189999
2005-02-16,53.549999
2005-02-17,53.490002000000004
2005-02-18,53.099998
2005-02-22,52.139998999999996
2005-02-23,52.32
2005-02-24,53.369999
2005-02-25,53.700001
2005-02-28,53.68
2005-03-01,53.830002
2005-03-02,53.880001
2005-03-03,53.52
2005-03-04,53.939999
2005-03-07,54.389998999999996
2005-03-08,54.529999
2005-03-09,54.0
2005-03-10,54.540001000000004
2005-03-11,54.41
2005-03-14,54.599998
2005-03-15,54.75
2005-03-16,54.200001
2005-03-17,53.75
2005-03-18,53.02
2005-03-21,53.119999
2005-03-22,52.799999
2005-03-23,52.950001
2005-03-24,52.759997999999996
2005-03-28,53.119999
2005-03-29,53.389998999999996
2005-03-30,53.810001
2005-03-31,54.060001
2005-04-01,53.400002
2005-04-04,54.669998
2005-04-05,54.630001
2005-04-06,54.720001
2005-04-07,54.77
2005-04-08,54.200001
2005-04-11,54.02
2005-04-12,54.799999
2005-04-13,54.5
2005-04-14,54.110001000000004
2005-04-15,53.310001
2005-04-18,52.720001
2005-04-19,53.189999
2005-04-20,53.549999
2005-04-21,53.790001000000004
2005-04-22,54.57
2005-04-25,54.689999
2005-04-26,54.630001
2005-04-27,54.939999
2005-04-28,54.75
2005-04-29,56.16
2005-05-02,55.880001
2005-05-03,56.18
2005-05-04,57.32
2005-05-05,57.470001
2005-05-06,57.5
2005-05-09,57.360001000000004
2005-05-10,56.630001
2005-05-11,56.540001000000004
2005-05-12,56.790001000000004
2005-05-13,56.32
2005-05-16,56.57
2005-05-17,57.34
2005-05-18,57.389998999999996
2005-05-19,57.150002
2005-05-20,57.099998
2005-05-23,57.75
2005-05-24,58.259997999999996
2005-05-25,58.029999
2005-05-26,58.43
2005-05-27,58.279999
2005-05-31,58.200001
2005-06-01,58.490002000000004
2005-06-02,59.02
2005-06-03,58.610001000000004
2005-06-06,59.240002000000004
2005-06-07,58.950001
2005-06-08,59.0
2005-06-09,59.43
2005-06-10,59.189999
2005-06-13,58.549999
2005-06-14,59.32
2005-06-15,59.529999
2005-06-16,59.860001000000004
2005-06-17,60.189999
2005-06-20,60.18
2005-06-21,60.360001000000004
2005-06-22,60.34
2005-06-23,59.529999
2005-06-24,59.810001
2005-06-27,60.25
2005-06-28,59.73
2005-06-29,60.189999
2005-06-30,59.75
2005-07-01,59.849998
2005-07-05,61.049999
2005-07-06,60.380001
2005-07-07,60.400002
2005-07-08,60.169998
2005-07-11,60.630001
2005-07-12,61.360001000000004
2005-07-13,61.02
2005-07-14,61.650002
2005-07-15,62.259997999999996
2005-07-18,61.939999
2005-07-19,62.330002
2005-07-20,62.0
2005-07-21,61.200001
2005-07-22,61.07
2005-07-25,61.259997999999996
2005-07-26,61.93
2005-07-27,61.900002
2005-07-28,61.860001000000004
2005-07-29,61.259997999999996
2005-08-01,60.799999
2005-08-02,61.349998
2005-08-03,60.810001
2005-08-04,60.25
2005-08-05,59.080002
2005-08-08,58.939999
2005-08-09,58.779999
2005-08-10,58.040001000000004
2005-08-11,58.220001
2005-08-12,58.080002
2005-08-15,58.610001000000004
2005-08-16,57.779999
2005-08-17,58.34
2005-08-18,58.369999
2005-08-19,58.48
2005-08-22,58.860001000000004
2005-08-23,58.91
2005-08-24,58.139998999999996
2005-08-25,58.709998999999996
2005-08-26,58.27
2005-08-29,57.18
2005-08-30,56.639998999999996
2005-08-31,56.209998999999996
2005-09-01,55.790001000000004
2005-09-02,55.529999
2005-09-06,55.900002
2005-09-07,56.189999
2005-09-08,54.580002
2005-09-09,54.259997999999996
2005-09-12,54.080002
2005-09-13,53.419998
2005-09-14,53.529999
2005-09-15,54.240002000000004
2005-09-16,55.130001
2005-09-19,53.419998
2005-09-20,53.110001000000004
2005-09-21,51.830002
2005-09-22,51.939999
2005-09-23,54.529999
2005-09-26,54.07
2005-09-27,54.549999
2005-09-28,55.099998
2005-09-29,55.759997999999996
2005-09-30,55.290001000000004
2005-10-03,54.880001
2005-10-04,54.630001
2005-10-05,53.900002
2005-10-06,53.830002
2005-10-07,54.099998
2005-10-10,53.849998
2005-10-11,53.779999
2005-10-12,53.5
2005-10-13,53.82
2005-10-14,54.139998999999996
2005-10-17,54.110001000000004
2005-10-18,53.380001
2005-10-19,54.400002
2005-10-20,53.02
2005-10-21,53.200001
2005-10-24,52.75
2005-10-25,51.91
2005-10-26,52.25
2005-10-27,52.07
2005-10-28,52.689999
2005-10-31,52.790001000000004
2005-11-01,53.639998999999996
2005-11-02,55.139998999999996
2005-11-03,55.139998999999996
2005-11-04,55.150002
2005-11-07,55.720001
2005-11-08,55.599998
2005-11-09,55.84
2005-11-10,57.0
2005-11-11,56.869999
2005-11-14,57.360001000000004
2005-11-15,56.360001000000004
2005-11-16,56.459998999999996
2005-11-17,56.759997999999996
2005-11-18,57.349998
2005-11-21,56.810001
2005-11-22,57.119999
2005-11-23,57.41
2005-11-25,57.48
2005-11-28,56.790001000000004
2005-11-29,57.060001
2005-11-30,56.099998
2005-12-01,56.27
2005-12-02,55.84
2005-12-05,55.189999
2005-12-06,55.169998
2005-12-07,55.130001
2005-12-08,55.220001
2005-12-09,55.279999
2005-12-12,54.790001000000004
2005-12-13,55.009997999999996
2005-12-14,55.310001
2005-12-15,54.759997999999996
2005-12-16,54.290001000000004
2005-12-19,54.16
2005-12-20,54.450001
2005-12-21,54.639998999999996
2005-12-22,54.93
2005-12-23,54.759997999999996
2005-12-27,54.549999
2005-12-28,54.490002000000004
2005-12-29,54.299999
2005-12-30,54.07
2006-01-03,54.73
2006-01-04,54.669998
2006-01-05,54.82
2006-01-06,54.84
2006-01-09,54.650002
2006-01-10,55.740002000000004
2006-01-11,55.549999
2006-01-12,54.799999
2006-01-13,54.68
2006-01-17,54.380001
2006-01-18,53.48
2006-01-19,52.860001000000004
2006-01-20,52.209998999999996
2006-01-23,52.349998
2006-01-24,51.279999
2006-01-25,50.560001
2006-01-26,52.5
2006-01-27,52.029999
2006-01-30,52.189999
2006-01-31,52.049999
2006-02-01,52.099998
2006-02-02,52.099998
2006-02-03,52.009997999999996
2006-02-06,52.639998999999996
2006-02-07,52.07
2006-02-08,52.139998999999996
2006-02-09,52.59
2006-02-10,52.919998
2006-02-13,52.639998999999996
2006-02-14,53.650002
2006-02-15,53.91
2006-02-16,54.16
2006-02-17,54.299999
2006-02-21,53.810001
2006-02-22,54.700001
2006-02-23,54.490002000000004
2006-02-24,54.900002
2006-02-27,54.950001
2006-02-28,54.779999
2006-03-01,54.75
2006-03-02,54.650002
2006-03-03,54.540001000000004
2006-03-06,54.25
2006-03-07,54.25
2006-03-08,54.349998
2006-03-09,54.389998999999996
2006-03-10,54.560001
2006-03-13,54.549999
2006-03-14,54.779999
2006-03-15,54.849998
2006-03-16,54.459998999999996
2006-03-17,54.82
2006-03-20,54.549999
2006-03-21,53.599998
2006-03-22,53.580002
2006-03-23,53.41
2006-03-24,53.23
2006-03-27,52.529999
2006-03-28,52.049999
2006-03-29,52.400002
2006-03-30,52.139998999999996
2006-03-31,52.110001000000004
2006-04-03,52.369999
2006-04-04,52.27
2006-04-05,51.990002000000004
2006-04-06,51.799999
2006-04-07,51.220001
2006-04-10,51.09
2006-04-11,50.5
2006-04-12,50.560001
2006-04-13,50.599998
2006-04-17,50.419998
2006-04-18,51.950001
2006-04-19,54.82
2006-04-20,55.43
2006-04-21,55.650002
2006-04-24,55.650002
2006-04-25,55.630001
2006-04-26,55.82
2006-04-27,55.950001
2006-04-28,56.490002000000004
2006-05-01,56.43
2006-05-02,56.790001000000004
2006-05-03,56.720001
2006-05-04,56.880001
2006-05-05,56.869999
2006-05-08,57.610001000000004
2006-05-09,57.34
2006-05-10,57.330002
2006-05-11,57.310001
2006-05-12,56.380001
2006-05-15,57.099998
2006-05-16,57.34
2006-05-17,56.18
2006-05-18,56.610001000000004
2006-05-19,56.389998999999996
2006-05-22,56.18
2006-05-23,55.52
2006-05-24,55.360001000000004
2006-05-25,55.630001
2006-05-26,55.009997999999996
2006-05-30,54.639998999999996
2006-05-31,55.009997999999996
2006-06-01,55.25
2006-06-02,55.110001000000004
2006-06-05,54.240002000000004
2006-06-06,54.209998999999996
2006-06-07,54.360001000000004
2006-06-08,54.650002
2006-06-09,54.360001000000004
2006-06-12,53.599998
2006-06-13,52.830002
2006-06-14,53.349998
2006-06-15,53.900002
2006-06-16,53.509997999999996
2006-06-19,53.299999
2006-06-20,53.139998999999996
2006-06-21,53.369999
2006-06-22,53.040001000000004
2006-06-23,52.91
2006-06-26,53.610001000000004
2006-06-27,53.700001
2006-06-28,53.950001
2006-06-29,54.669998
2006-06-30,54.73
2006-07-03,55.029999
2006-07-05,54.799999
2006-07-06,54.82
2006-07-07,55.029999
2006-07-10,55.490002000000004
2006-07-11,55.580002
2006-07-12,55.169998
2006-07-13,54.889998999999996
2006-07-14,54.73
2006-07-17,55.07
2006-07-18,55.43
2006-07-19,56.150002
2006-07-20,57.169998
2006-07-21,56.650002
2006-07-24,57.200001
2006-07-25,57.490002000000004
2006-07-26,57.360001000000004
2006-07-27,56.900002
2006-07-28,57.02
2006-07-31,56.82
2006-08-01,55.75
2006-08-02,55.380001
2006-08-03,55.639998999999996
2006-08-04,55.630001
2006-08-07,55.880001
2006-08-08,55.849998
2006-08-09,55.220001
2006-08-10,55.650002
2006-08-11,55.66
2006-08-14,56.419998
2006-08-15,57.360001000000004
2006-08-16,57.330002
2006-08-17,57.720001
2006-08-18,57.919998
2006-08-21,58.259997999999996
2006-08-22,57.740002000000004
2006-08-23,57.540001000000004
2006-08-24,57.41
2006-08-25,57.0
2006-08-28,57.43
2006-08-29,57.470001
2006-08-30,57.639998999999996
2006-08-31,57.939999
2006-09-01,58.369999
2006-09-05,58.32
2006-09-06,58.009997999999996
2006-09-07,57.849998
2006-09-08,59.060001
2006-09-11,59.349998
2006-09-12,59.66
2006-09-13,59.860001000000004
2006-09-14,59.990002000000004
2006-09-15,60.119999
2006-09-18,60.630001
2006-09-19,60.009997999999996
2006-09-20,60.82
2006-09-21,60.650002
2006-09-22,60.669998
2006-09-25,61.810001
2006-09-26,62.470001
2006-09-27,62.049999
2006-09-28,62.84
2006-09-29,62.73
2006-10-02,62.669998
2006-10-03,63.880001
2006-10-04,64.139999
2006-10-05,63.98
2006-10-06,63.150002
2006-10-09,63.060001
2006-10-10,62.43
2006-10-11,62.32
2006-10-12,62.700001
2006-10-13,62.93
2006-10-16,63.259997999999996
2006-10-17,63.490002000000004
2006-10-18,63.299999
2006-10-19,61.639998999999996
2006-10-20,61.23
2006-10-23,61.349998
2006-10-24,61.740002000000004
2006-10-25,61.709998999999996
2006-10-26,61.959998999999996
2006-10-27,61.740002000000004
2006-10-30,61.599998
2006-10-31,61.360001000000004
2006-11-01,61.040001000000004
2006-11-02,61.150002
2006-11-03,61.48
2006-11-06,62.259997999999996
2006-11-07,62.610001000000004
2006-11-08,62.59
2006-11-09,62.490002000000004
2006-11-10,63.060001
2006-11-13,63.02
2006-11-14,63.41
2006-11-15,63.889998999999996
2006-11-16,64.279999
2006-11-17,64.480003
2006-11-20,64.709999
2006-11-21,64.75
2006-11-22,64.769997
2006-11-24,64.910004
2006-11-27,64.540001
2006-11-28,63.669998
2006-11-29,63.27
2006-11-30,63.48
2006-12-01,63.290001000000004
2006-12-04,63.630001
2006-12-05,64.0
2006-12-06,64.209999
2006-12-07,63.66
2006-12-08,63.82
2006-12-11,64.199997
2006-12-12,64.949997
2006-12-13,64.529999
2006-12-14,64.879997
2006-12-15,65.209999
2006-12-18,65.519997
2006-12-19,65.760002
2006-12-20,65.860001
2006-12-21,65.300003
2006-12-22,65.370003
2006-12-26,65.690002
2006-12-27,65.91999799999999
2006-12-28,65.91999799999999
2006-12-29,65.110001
2007-01-03,65.279999
2007-01-04,65.360001
2007-01-05,65.18
2007-01-08,65.269997
2007-01-09,64.93
2007-01-10,64.760002
2007-01-11,64.110001
2007-01-12,64.599998
2007-01-16,64.449997
2007-01-17,64.5
2007-01-18,64.269997
2007-01-19,63.73
2007-01-22,63.060001
2007-01-23,63.360001000000004
2007-01-24,63.709998999999996
2007-01-25,63.119999
2007-01-26,63.470001
2007-01-29,63.529999
2007-01-30,64.0
2007-01-31,60.16
2007-02-01,61.0
2007-02-02,61.189999
2007-02-05,61.18
2007-02-06,61.669998
2007-02-07,61.540001000000004
2007-02-08,61.529999
2007-02-09,61.080002
2007-02-12,60.900002
2007-02-13,61.200001
2007-02-14,61.880001
2007-02-15,62.27
2007-02-16,62.18
2007-02-20,62.240002000000004
2007-02-21,61.830002
2007-02-22,62.009997999999996
2007-02-23,61.279999
2007-02-26,61.439999
2007-02-27,60.189999
2007-02-28,60.110001000000004
2007-03-01,59.93
2007-03-02,59.599998
2007-03-05,59.099998
2007-03-06,59.630001
2007-03-07,58.93
2007-03-08,59.59
2007-03-09,60.099998
2007-03-12,60.130001
2007-03-13,59.130001
2007-03-14,59.299999
2007-03-15,59.639998999999996
2007-03-16,59.700001
2007-03-19,60.189999
2007-03-20,60.599998
2007-03-21,60.84
2007-03-22,60.84
2007-03-23,60.779999
2007-03-26,60.77
2007-03-27,60.419998
2007-03-28,59.860001000000004
2007-03-29,60.16
2007-03-30,60.060001
2007-04-02,59.580002
2007-04-03,59.610001000000004
2007-04-04,60.0
2007-04-05,60.32
2007-04-09,60.360001000000004
2007-04-10,60.669998
2007-04-11,60.889998999999996
2007-04-12,60.990002000000004
2007-04-13,61.330002
2007-04-16,61.57
2007-04-17,61.299999
2007-04-18,61.27
2007-04-19,61.130001
2007-04-20,62.490002000000004
2007-04-23,62.130001
2007-04-24,62.16
2007-04-25,63.279999
2007-04-26,63.310001
2007-04-27,62.630001
2007-04-30,62.32
2007-05-01,62.459998999999996
2007-05-02,62.849998
2007-05-03,63.02
2007-05-04,62.84
2007-05-07,63.34
2007-05-08,63.279999
2007-05-09,63.470001
2007-05-10,63.200001
2007-05-11,63.450001
2007-05-14,62.860001000000004
2007-05-15,62.66
2007-05-16,62.720001
2007-05-17,62.490002000000004
2007-05-18,62.75
2007-05-21,62.610001000000004
2007-05-22,61.919998
2007-05-23,62.169998
2007-05-24,61.509997999999996
2007-05-25,61.400002
2007-05-29,61.599998
2007-05-30,61.689999
2007-05-31,61.5
2007-06-01,61.580002
2007-06-04,61.68
2007-06-05,61.34
