Date,ICE
2019-10-28,91.599998
2019-10-29,91.349998
2019-10-30,93.18
2019-10-31,94.32
2019-11-01,92.93
2019-11-04,91.16999799999999
2019-11-05,89.410004
2019-11-06,91.110001
2019-11-07,90.639999
2019-11-08,90.470001
2019-11-11,91.18
2019-11-12,91.400002
2019-11-13,92.66999799999999
2019-11-14,93.16999799999999
2019-11-15,92.959999
2019-11-18,92.82
2019-11-19,93.980003
2019-11-20,94.480003
2019-11-21,93.889999
2019-11-22,93.75
2019-11-25,94.32
2019-11-26,94.470001
2019-11-27,93.43
2019-11-29,94.16999799999999
2019-12-02,93.300003
2019-12-03,93.449997
2019-12-04,93.32
2019-12-05,93.650002
2019-12-06,93.800003
2019-12-09,92.879997
2019-12-10,92.33000200000001
2019-12-11,92.309998
2019-12-12,90.720001
2019-12-13,91.910004
2019-12-16,92.269997
2019-12-17,92.599998
2019-12-18,91.860001
2019-12-19,93.489998
2019-12-20,93.029999
2019-12-23,92.360001
2019-12-24,92.190002
2019-12-26,92.870003
2019-12-27,93.0
2019-12-30,92.440002
2019-12-31,92.550003
2020-01-02,92.66999799999999
2020-01-03,94.66999799999999
2020-01-06,94.699997
2020-01-07,94.43
2020-01-08,93.599998
2020-01-09,94.43
2020-01-10,94.25
2020-01-13,95.029999
2020-01-14,93.769997
2020-01-15,95.769997
2020-01-16,96.269997
2020-01-17,96.769997
2020-01-21,96.760002
2020-01-22,96.43
2020-01-23,97.300003
2020-01-24,97.110001
2020-01-27,98.18
2020-01-28,98.940002
2020-01-29,98.910004
2020-01-30,100.16999799999999
2020-01-31,99.739998
2020-02-03,100.040001
2020-02-04,92.589996
2020-02-05,92.879997
2020-02-06,90.110001
2020-02-07,92.629997
2020-02-10,94.82
2020-02-11,94.760002
2020-02-12,94.389999
2020-02-13,94.190002
2020-02-14,96.860001
2020-02-18,96.199997
2020-02-19,95.41999799999999
2020-02-20,95.209999
2020-02-21,94.75
2020-02-24,93.849998
2020-02-25,91.970001
2020-02-26,93.860001
2020-02-27,91.82
2020-02-28,89.220001
2020-03-02,93.400002
2020-03-03,94.940002
2020-03-04,100.16999799999999
2020-03-05,97.910004
2020-03-06,94.040001
2020-03-09,88.620003
2020-03-10,90.550003
2020-03-11,86.199997
2020-03-12,75.610001
2020-03-13,83.120003
2020-03-16,74.129997
2020-03-17,76.790001
2020-03-18,70.08000200000001
2020-03-19,73.68
2020-03-20,72.989998
2020-03-23,66.849998
2020-03-24,73.660004
2020-03-25,74.519997
2020-03-26,79.82
2020-03-27,81.25
2020-03-30,83.809998
2020-03-31,80.75
2020-04-01,79.309998
2020-04-02,81.139999
2020-04-03,80.989998
2020-04-06,84.43
2020-04-07,82.300003
2020-04-08,85.339996
2020-04-09,87.379997
2020-04-13,85.18
2020-04-14,87.0
2020-04-15,86.25
2020-04-16,88.099998
2020-04-17,90.400002
2020-04-20,89.400002
2020-04-21,87.529999
2020-04-22,89.190002
2020-04-23,88.5
2020-04-24,88.91999799999999
2020-04-27,92.349998
2020-04-28,90.290001
2020-04-29,90.699997
2020-04-30,89.449997
2020-05-01,88.66999799999999
2020-05-04,89.66999799999999
2020-05-05,92.970001
2020-05-06,91.739998
2020-05-07,93.089996
2020-05-08,93.519997
2020-05-11,94.099998
2020-05-12,92.550003
2020-05-13,93.300003
2020-05-14,93.25
2020-05-15,93.470001
2020-05-18,96.0
2020-05-19,92.959999
2020-05-20,93.449997
2020-05-21,92.860001
2020-05-22,93.769997
2020-05-26,94.230003
2020-05-27,92.83000200000001
