Date,LHX
2002-12-16,11.81
2002-12-17,11.639936
2002-12-18,11.47932
2002-12-19,11.564352
2002-12-20,11.673003999999999
2002-12-23,11.81
2002-12-24,11.852516
2002-12-26,12.017856
2002-12-27,12.083992
2002-12-30,12.324916
2002-12-31,12.42412
2003-01-02,12.551668
2003-01-03,12.73118
2003-01-06,13.279164000000002
2003-01-07,13.316956
2003-01-08,13.028792
2003-01-09,13.090204
2003-01-10,13.53426
2003-01-13,13.657084
2003-01-14,13.671256
2003-01-15,14.705812
2003-01-16,14.828636
2003-01-17,14.795568
2003-01-21,14.469612
2003-01-22,14.26648
2003-01-23,14.035004
2003-01-24,13.88856
2003-01-27,13.751564000000002
2003-01-28,14.422372
2003-01-29,14.247584
2003-01-30,14.6444
2003-01-31,14.738879999999998
2003-02-03,14.866427999999999
2003-02-04,14.512128
2003-02-05,14.346788
2003-02-06,14.228688
2003-02-07,14.24286
2003-02-10,14.549920000000002
2003-02-11,14.502679999999998
2003-02-12,14.181448000000001
2003-02-13,13.864939999999999
2003-02-14,14.167276000000001
2003-02-18,14.36096
2003-02-19,14.214516
2003-02-20,14.38458
2003-02-21,14.663295999999999
2003-02-24,14.431820000000002
2003-02-25,14.280651999999998
2003-02-26,14.12476
2003-02-27,14.153104
2003-02-28,14.153104
2003-03-03,14.049176000000001
2003-03-04,14.616056
2003-03-05,14.601884
2003-03-06,14.545195999999999
2003-03-07,14.261756
2003-03-10,12.844555999999999
2003-03-11,12.561116
2003-03-12,12.2824
2003-03-13,12.688664
2003-03-14,12.995724000000001
2003-03-17,13.4634
2003-03-18,13.435056
2003-03-19,13.430332
2003-03-20,13.619292000000002
2003-03-21,14.016108
2003-03-24,13.520088000000001
2003-03-25,13.27444
2003-03-26,13.137444
2003-03-27,13.27444
2003-03-28,13.2272
2003-03-31,13.118548
2003-04-01,13.161064000000001
2003-04-02,13.151616
2003-04-03,12.887072
2003-04-04,12.806764
2003-04-07,13.2272
2003-04-08,12.816212
2003-04-09,12.688664
2003-04-10,12.8729
2003-04-11,12.882348
2003-04-14,12.92014
2003-04-15,13.420884
2003-04-16,13.13272
2003-04-17,13.264992000000001
2003-04-21,13.491744
2003-04-22,13.5815
2003-04-23,13.633464000000002
2003-04-24,13.605120000000001
2003-04-25,13.179960000000001
2003-04-28,13.236648
2003-04-29,13.298060000000001
2003-04-30,13.491744
2003-05-01,13.08548
2003-05-02,13.335852
2003-05-05,13.628739999999999
2003-05-06,13.543707999999999
2003-05-07,13.595672
2003-05-08,13.538984
2003-05-09,13.893284
2003-05-12,13.869664000000002
2003-05-13,13.841320000000001
2003-05-14,13.548432
2003-05-15,14.039728
2003-05-16,13.879112
2003-05-19,13.553156
2003-05-20,13.633464000000002
2003-05-21,13.727944
2003-05-22,13.751564000000002
2003-05-23,13.855492000000002
2003-05-27,14.223964000000002
2003-05-28,14.186172000000001
2003-05-29,14.26648
2003-05-30,14.308995999999999
2003-06-02,14.304272000000001
2003-06-03,14.38458
2003-06-04,14.592436
2003-06-05,14.7625
2003-06-06,14.80974
2003-06-09,14.620779999999998
2003-06-10,14.856979999999998
2003-06-11,14.753051999999999
2003-06-12,14.814464000000001
2003-06-13,14.653848000000002
2003-06-16,14.90422
2003-06-17,15.107351999999999
2003-06-18,15.277416
2003-06-19,15.2349
2003-06-20,15.40024
2003-06-23,15.003423999999999
2003-06-24,14.705812
2003-06-25,14.771948000000002
2003-06-26,14.507404000000001
2003-06-27,14.441267999999999
2003-06-30,14.195620000000002
2003-07-01,14.488508
2003-07-02,14.464888
2003-07-03,14.26648
2003-07-07,14.502679999999998
2003-07-08,14.356235999999999
2003-07-09,14.625504000000001
2003-07-10,14.153104
2003-07-11,14.365684
2003-07-14,14.549920000000002
2003-07-15,14.460164
2003-07-16,14.03028
2003-07-17,13.798804
2003-07-18,13.836595999999998
2003-07-21,13.964144000000001
2003-07-22,14.512128
2003-07-23,14.601884
2003-07-24,14.92784
2003-07-25,14.738879999999998
2003-07-28,15.069560000000001
2003-07-29,15.225451999999999
2003-07-30,15.348276
2003-07-31,15.291588
2003-08-01,15.182935999999998
2003-08-04,15.182935999999998
2003-08-05,14.719984
2003-08-06,14.59716
2003-08-07,14.356235999999999
2003-08-08,14.299548000000001
2003-08-11,14.26648
2003-08-12,14.417648000000002
2003-08-13,14.342064
2003-08-14,14.776672
2003-08-15,14.823912
2003-08-18,14.92784
2003-08-19,15.291588
2003-08-20,15.201832000000001
2003-08-21,15.447479999999999
2003-08-22,15.37662
2003-08-25,15.556132
2003-08-26,15.419135999999998
2003-08-27,15.409688000000001
2003-08-28,15.565579999999999
2003-08-29,15.683679999999999
2003-09-02,16.075771
2003-09-03,16.137184
2003-09-04,16.661549
2003-09-05,16.434795
2003-09-08,16.571793
2003-09-09,16.415899
2003-09-10,16.108841
2003-09-11,16.108841
2003-09-12,16.056875
2003-09-15,16.0616
2003-09-16,16.392281
2003-09-17,16.628481
2003-09-18,16.968609
2003-09-19,17.162292
2003-09-22,16.850507999999998
2003-09-23,16.670996
2003-09-24,16.208044
2003-09-25,15.948224
2003-09-26,16.066323999999998
2003-09-29,16.255283
2003-09-30,16.907196
2003-10-01,17.015848000000002
2003-10-02,16.95916
2003-10-03,16.973330999999998
2003-10-06,17.063087
2003-10-07,16.992228
2003-10-08,17.077258999999998
2003-10-09,17.115051
2003-10-10,17.233152
2003-10-13,16.907196
2003-10-14,17.110329
2003-10-15,17.091433
2003-10-16,17.058365
2003-10-17,16.831612
2003-10-20,16.883575
2003-10-21,16.883575
2003-10-22,16.727684
2003-10-23,16.784372
2003-10-24,16.831612
2003-10-27,16.921368
2003-10-28,17.190635999999998
2003-10-29,17.379597
2003-10-30,17.681932
2003-10-31,17.582727
2003-11-03,17.932304000000002
2003-11-04,18.045679
2003-11-05,17.903959
2003-11-06,18.09292
2003-11-07,18.007889000000002
2003-11-10,17.64414
2003-11-11,17.540213
2003-11-12,17.899237
2003-11-13,17.833099
2003-11-14,17.422112
2003-11-17,17.365423
2003-11-18,17.370148
2003-11-19,17.370148
2003-11-20,17.4788
2003-11-21,17.492971
2003-11-24,18.003164
2003-11-25,18.21102
2003-11-26,18.16378
2003-11-28,18.314947
2003-12-01,18.518079999999998
2003-12-02,18.551147
2003-12-03,18.135435
2003-12-04,17.861444
2003-12-05,17.667761
2003-12-08,17.800032
2003-12-09,17.516592000000003
2003-12-10,17.615795000000002
2003-12-11,18.159056
2003-12-12,18.107092
2003-12-15,18.059853
2003-12-16,17.856720000000003
2003-12-17,17.9512
2003-12-18,18.007889000000002
2003-12-19,17.842548
2003-12-22,17.823652
2003-12-23,17.757517
2003-12-24,17.771688
2003-12-26,17.847273
2003-12-29,18.258260999999997
2003-12-30,18.102367
2003-12-31,17.92758
2004-01-02,18.097645
2004-01-05,18.612560000000002
2004-01-06,18.716488000000002
2004-01-07,18.281879
2004-01-08,18.281879
2004-01-09,18.494459
2004-01-12,18.749556
2004-01-13,18.929068
2004-01-14,19.151096
2004-01-15,18.96686
2004-01-16,19.1322
2004-01-20,22.46262
2004-01-21,23.336559
2004-01-22,22.98226
2004-01-23,22.519308
2004-01-26,23.213735999999997
2004-01-27,22.845264
2004-01-28,22.5571
2004-01-29,22.750784
2004-01-30,22.996431
2004-02-02,22.9114
2004-02-03,23.100361
2004-02-04,22.831093
2004-02-05,22.812197
2004-02-06,23.005879999999998
2004-02-09,23.161772
2004-02-10,23.553864
2004-02-11,23.733376
2004-02-12,23.719204
2004-02-13,23.05312
2004-02-17,23.242081
2004-02-18,23.194839
2004-02-19,23.327112
2004-02-20,22.533479999999997
2004-02-23,22.136663000000002
2004-02-24,21.957151
2004-02-25,22.150837
2004-02-26,22.613789
2004-02-27,22.3209
2004-03-01,22.613789
2004-03-02,22.542929
2004-03-03,22.316175
2004-03-04,22.131941
2004-03-05,22.3209
2004-03-08,21.787088
2004-03-09,21.546164
2004-03-10,21.1399
2004-03-11,20.979284
2004-03-12,21.65954
2004-03-15,21.102107999999998
2004-03-16,21.111555
2004-03-17,21.206035999999997
2004-03-18,21.328859
2004-03-19,21.7304
2004-03-22,21.4942
2004-03-23,21.456408
2004-03-24,21.135176
2004-03-25,21.919359
2004-03-26,22.297279
2004-03-29,22.98226
2004-03-30,23.100361
2004-03-31,22.868883
2004-04-01,23.374352
2004-04-02,23.7381
2004-04-05,23.95068
2004-04-06,23.620001000000002
2004-04-07,23.870373
2004-04-08,23.714479
2004-04-12,23.620001000000002
2004-04-13,23.114532
2004-04-14,22.703545000000002
2004-04-15,22.670476999999998
2004-04-16,22.6752
2004-04-19,22.920849
2004-04-20,22.39176
2004-04-21,22.925570999999998
2004-04-22,22.9114
2004-04-23,22.599615
2004-04-26,22.571272
2004-04-27,21.919359
2004-04-28,21.631195
2004-04-29,21.324137
2004-04-30,21.28162
2004-05-03,20.993456
2004-05-04,21.135176
2004-05-05,21.18714
2004-05-06,20.743084
2004-05-07,20.639156
2004-05-10,20.280132000000002
2004-05-11,20.497436999999998
2004-05-12,20.261236
2004-05-13,20.502159
2004-05-14,20.431299
2004-05-17,20.124241
2004-05-18,20.17148
2004-05-19,20.280132000000002
2004-05-20,20.653328
2004-05-21,20.69112
2004-05-24,20.917870999999998
2004-05-25,21.206035999999997
2004-05-26,21.560335000000002
2004-05-27,21.58868
2004-05-28,21.824881
2004-06-01,21.65954
2004-06-02,21.640644
2004-06-03,21.432789
2004-06-04,21.664265
2004-06-07,21.848499
2004-06-08,21.796535000000002
2004-06-09,21.772917
2004-06-10,21.881569
2004-06-14,21.371376
2004-06-15,22.042185
2004-06-16,22.268936
2004-06-17,22.481516
2004-06-18,22.585442999999998
2004-06-21,22.344521
2004-06-22,22.438999
2004-06-23,22.831093
2004-06-24,22.859436
2004-06-25,23.067291
2004-06-28,23.21846
2004-06-29,23.57276
2004-06-30,23.9743
2004-07-01,23.407419
2004-07-02,23.506624
2004-07-06,22.746059
2004-07-07,22.9114
2004-07-08,22.849989
2004-07-09,23.024776
2004-07-12,22.849989
2004-07-13,22.963364000000002
2004-07-14,22.793301
2004-07-15,22.505136
2004-07-16,22.339796
2004-07-19,22.363417000000002
2004-07-20,22.48624
2004-07-21,21.805984
2004-07-22,22.01384
2004-07-23,21.480028
2004-07-26,21.220207000000002
2004-07-27,21.42334
2004-07-28,21.357204
2004-07-29,22.599615
2004-07-30,22.429551999999997
2004-08-02,22.6752
2004-08-03,22.661027999999998
2004-08-04,22.736612
2004-08-05,22.098871
2004-08-06,21.574509
2004-08-09,21.621748
2004-08-10,21.957151
2004-08-11,21.257998999999998
2004-08-12,20.700567000000003
2004-08-13,20.577744
2004-08-16,21.191864000000002
2004-08-17,21.276896
2004-08-18,21.583956
2004-08-19,21.706779
2004-08-20,22.065804
2004-08-23,22.216972
2004-08-24,21.994944
2004-08-25,22.382313
2004-08-26,22.368139000000003
2004-08-27,22.6752
2004-08-30,22.533479999999997
2004-08-31,22.750784
2004-09-01,23.12398
2004-09-02,23.232632000000002
2004-09-03,22.878332
2004-09-07,23.090912
2004-09-08,22.580721
2004-09-09,23.138151
2004-09-10,23.308216
2004-09-13,23.681411999999998
2004-09-14,23.601105
2004-09-15,23.690860999999998
2004-09-16,23.955404
2004-09-17,24.42308
2004-09-20,25.325363
2004-09-21,26.062307
2004-09-22,25.372604
2004-09-23,25.136404000000002
2004-09-24,25.287573000000002
2004-09-27,25.263952
2004-09-28,25.230885
2004-09-29,25.235607
2004-09-30,25.953654999999998
2004-10-01,26.511087
2004-10-04,26.610291999999998
2004-10-05,26.841768
2004-10-06,27.158276
2004-10-07,27.281098999999998
2004-10-08,27.200792
2004-10-11,27.318891999999998
2004-10-12,27.441715000000002
2004-10-13,27.243307
2004-10-14,27.167725
2004-10-15,27.408648
2004-10-18,27.625952
2004-10-19,27.692087
2004-10-20,27.158276
2004-10-21,27.82436
2004-10-22,27.257481
2004-10-25,27.299995000000003
2004-10-26,27.418096999999996
2004-10-27,28.627439000000003
2004-10-28,28.764437
2004-10-29,29.066771999999997
2004-11-01,29.024256
2004-11-02,29.057322999999997
2004-11-03,29.000635
2004-11-04,29.61948
2004-11-05,29.969054999999997
2004-11-08,29.874577000000002
2004-11-09,29.661996999999996
2004-11-10,29.421072
2004-11-11,30.167463
2004-11-12,30.984716
2004-11-15,31.116986999999998
2004-11-16,31.707487
2004-11-17,32.17989
2004-11-18,32.231853
2004-11-19,31.825588
2004-11-22,31.934240000000003
2004-11-23,31.901172999999996
2004-11-24,31.957860999999998
2004-11-26,31.830313
2004-11-29,31.721660999999997
2004-11-30,31.268156
2004-12-01,31.721660999999997
2004-12-02,31.603559000000004
2004-12-03,31.513803000000003
2004-12-06,31.348463
2004-12-07,30.899684999999998
2004-12-08,30.753241
2004-12-09,30.313908
2004-12-10,30.167463
2004-12-13,29.987951000000002
2004-12-14,30.299736
2004-12-15,29.718683000000002
2004-12-16,29.926540000000003
2004-12-17,29.194321000000002
2004-12-20,29.104565
2004-12-21,29.217939
2004-12-22,29.118736
2004-12-23,29.137632
2004-12-27,28.896708
2004-12-28,29.251007
2004-12-29,29.132908
2004-12-30,29.236835
2004-12-31,29.189596
2005-01-03,28.405413
2005-01-04,27.148829
2005-01-05,26.855940000000004
2005-01-06,27.243307
2005-01-07,26.907904
2005-01-10,27.314169
2005-01-11,26.940971
2005-01-12,27.252756
2005-01-13,27.134657
2005-01-14,27.54092
2005-01-18,27.290547999999998
2005-01-19,26.666981
2005-01-20,25.953654999999998
2005-01-21,25.561563
2005-01-24,25.793039
2005-01-25,25.637148
2005-01-26,26.175684
2005-01-27,30.228876
2005-01-28,29.798992
2005-01-31,30.597346999999996
2005-02-01,30.9422
2005-02-02,30.720173
2005-02-03,30.233601
2005-02-04,30.346975
2005-02-07,30.469801
2005-02-08,30.682381
2005-02-09,30.285564
2005-02-10,30.3517
2005-02-11,30.871340000000004
2005-02-14,30.838271999999996
2005-02-15,31.03668
2005-02-16,31.031956
2005-02-17,30.658759999999997
2005-02-18,30.668207000000002
2005-02-22,30.502869
2005-02-23,30.474524
2005-02-24,31.367359000000004
2005-02-25,31.679144
2005-02-28,31.509081
2005-03-01,32.345226000000004
2005-03-02,32.529465
2005-03-03,32.468052
2005-03-04,32.510567
2005-03-07,32.779835
2005-03-08,31.976754999999997
2005-03-09,32.057064000000004
2005-03-10,31.820864
2005-03-11,32.14682
2005-03-14,32.864868
2005-03-15,32.699528
2005-03-16,32.085407000000004
2005-03-17,32.548359000000005
2005-03-18,31.211468
2005-03-21,31.272880999999998
2005-03-22,31.674419
2005-03-23,31.754728000000004
2005-03-24,31.835034999999998
2005-03-28,31.594112
2005-03-29,30.540661
2005-03-30,30.616243
2005-03-31,30.847719
2005-04-01,30.762688
2005-04-04,30.488695
2005-04-05,30.602071999999996
2005-04-06,30.979992
2005-04-07,31.310672999999998
2005-04-08,31.301223999999998
2005-04-11,31.102815999999997
2005-04-12,30.951649
2005-04-13,30.384767999999998
2005-04-14,30.224152
2005-04-15,29.364384
2005-04-18,29.005359999999996
2005-04-19,29.666719
2005-04-20,28.173937
2005-04-21,28.674681
2005-04-22,28.173937
2005-04-25,28.72192
2005-04-26,29.014809000000003
2005-04-27,26.312679
2005-04-28,26.577225
2005-04-29,26.643359999999998
2005-05-02,26.737840999999996
2005-05-03,26.9268
2005-05-04,27.049622999999997
2005-05-05,27.30472
2005-05-06,27.58816
2005-05-09,27.758224
2005-05-10,27.333063
2005-05-11,27.54092
2005-05-12,27.748775
2005-05-13,27.625952
2005-05-16,27.654296999999996
2005-05-17,27.58816
2005-05-18,27.777121
2005-05-19,28.315657
2005-05-20,28.315657
2005-05-23,28.977016
2005-05-24,28.5802
2005-05-25,27.361408
2005-05-26,27.503128000000004
2005-05-27,27.503128000000004
2005-05-31,27.153551
2005-06-01,27.796017
2005-06-02,28.06056
2005-06-03,27.238584999999997
2005-06-06,27.493678999999997
2005-06-07,26.964592
2005-06-08,26.652807
2005-06-09,26.690599
2005-06-10,29.85568
2005-06-13,30.205256
2005-06-14,30.51704
2005-06-15,30.772137
2005-06-16,30.554832
2005-06-17,30.668207000000002
2005-06-20,30.091881
2005-06-21,30.158015999999996
2005-06-22,30.753241
2005-06-23,30.356424
2005-06-24,29.373833
2005-06-27,29.175425
2005-06-28,29.553345
2005-06-29,29.572240999999998
2005-06-30,29.487207
2005-07-01,29.959608000000003
2005-07-05,29.846231
2005-07-06,29.477759999999996
2005-07-07,30.04464
2005-07-08,30.394216999999998
2005-07-11,31.197296
2005-07-12,31.150057
2005-07-13,30.526487
2005-07-14,30.828823
2005-07-15,30.781584000000002
2005-07-18,30.460352
2005-07-19,30.51704
2005-07-20,30.139120000000002
2005-07-21,29.950159000000003
2005-07-22,29.836784
2005-07-25,29.392729
2005-07-26,29.921815999999996
2005-07-27,30.677656
2005-07-28,34.305687
2005-07-29,35.023734999999995
2005-08-01,34.041145
2005-08-02,34.11673
2005-08-03,34.173415999999996
2005-08-04,33.729359
2005-08-05,33.795497999999995
2005-08-08,33.91832
2005-08-09,34.012798
2005-08-10,34.107281
2005-08-11,34.419064
2005-08-12,34.579681
2005-08-15,35.259937
2005-08-16,35.01429
2005-08-17,35.146561
2005-08-18,34.853671999999996
2005-08-19,34.9576
2005-08-22,35.241039
2005-08-23,35.43
2005-08-24,35.212696
2005-08-25,35.807919
2005-08-26,35.137112
2005-08-29,35.231590000000004
2005-08-30,35.420551
2005-08-31,36.478729
2005-09-01,36.081913
2005-09-02,35.713440000000006
2005-09-06,37.414082
2005-09-07,39.256439
2005-09-08,38.377777
2005-09-09,38.595081
2005-09-12,37.688072
2005-09-13,38.094337
2005-09-14,37.149536
2005-09-15,37.725864
2005-09-16,37.839240999999994
2005-09-19,37.272362
2005-09-20,37.187328
2005-09-21,35.883503000000005
2005-09-22,36.346455
2005-09-23,37.518009
2005-09-26,37.262913
2005-09-27,37.508559999999996
2005-09-28,37.980961
2005-09-29,38.784039
2005-09-30,39.492641
2005-10-03,39.634361
2005-10-04,38.869071999999996
2005-10-05,37.924271000000005
2005-10-06,37.489662
2005-10-07,37.99041
2005-10-10,37.546352
2005-10-11,36.988918
2005-10-12,36.412594
2005-10-13,36.12915
2005-10-14,35.883503000000005
2005-10-17,35.666199
2005-10-18,35.448895
2005-10-19,35.760681
2005-10-20,35.921295
2005-10-21,35.930744
2005-10-24,36.233082
2005-10-25,36.12915
2005-10-26,35.892952
2005-10-27,37.319599
2005-10-28,37.952618
2005-10-31,38.83128
2005-11-01,38.746246
2005-11-02,39.454848999999996
2005-11-03,39.965038
2005-11-04,39.681599
2005-11-07,40.569714000000005
2005-11-08,40.352409
2005-11-09,40.163447999999995
2005-11-10,40.267376
2005-11-11,40.437439000000005
2005-11-14,42.327042
2005-11-15,41.901878
2005-11-16,41.174385
2005-11-17,41.334998999999996
2005-11-18,41.334998999999996
2005-11-21,41.325554
2005-11-22,42.2798
2005-11-23,42.440414000000004
2005-11-25,42.383728000000005
2005-11-28,41.845192
2005-11-29,42.213665
2005-11-30,42.119183
2005-12-01,42.487656
2005-12-02,42.232559
2005-12-05,42.109737
2005-12-06,41.448376
2005-12-07,41.552303
2005-12-08,41.259415000000004
2005-12-09,41.136593
2005-12-12,40.673640999999996
2005-12-13,40.399646999999995
2005-12-14,40.683085999999996
2005-12-15,40.645294
2005-12-16,40.116207
2005-12-19,39.511536
2005-12-20,39.530434
2005-12-21,39.738289
2005-12-22,41.571201
2005-12-23,41.637337
2005-12-27,41.420033000000004
2005-12-28,41.212177000000004
2005-12-29,41.023216
2005-12-30,40.635849
2006-01-03,41.457825
2006-01-04,41.467273999999996
2006-01-05,43.016743
2006-01-06,44.008784999999996
2006-01-09,43.829273
2006-01-10,44.065472
2006-01-11,43.848167
2006-01-12,43.621414
2006-01-13,44.490631
2006-01-17,44.660694
2006-01-18,44.877998
2006-01-19,44.915791
2006-01-20,42.9884
2006-01-23,43.517487
2006-01-24,43.498591999999995
2006-01-25,42.733303
2006-01-26,44.396152
2006-01-27,43.725346
2006-01-30,43.432457
2006-01-31,43.867065000000004
2006-02-01,44.226089
2006-02-02,44.074921
2006-02-03,44.178847999999995
2006-02-06,45.284264
2006-02-07,44.585114000000004
2006-02-08,44.339462
2006-02-09,44.92524
2006-02-10,45.170887
2006-02-13,45.066959000000004
2006-02-14,45.095303
2006-02-15,44.282776
2006-02-16,45.189785
2006-02-17,45.699978
2006-02-21,45.926727
2006-02-22,46.91877
2006-02-23,45.511016999999995
2006-02-24,45.293713000000004
2006-02-27,44.6418
2006-02-28,43.158463
2006-03-01,43.470249
2006-03-02,44.301674
2006-03-03,44.670142999999996
2006-03-06,44.339462
2006-03-07,43.281288
2006-03-08,42.053047
2006-03-09,41.599545
2006-03-10,41.467273999999996
2006-03-13,40.853153000000006
2006-03-14,44.207190999999995
2006-03-15,44.330017
2006-03-16,43.139568
2006-03-17,43.300182
2006-03-20,43.687553
2006-03-21,42.752201
2006-03-22,42.912815
2006-03-23,42.393177
2006-03-24,43.007298
2006-03-27,42.9884
2006-03-28,43.007298
2006-03-29,44.377254
2006-03-30,44.717384
2006-03-31,44.679592
2006-04-03,44.726833
2006-04-04,44.093815
2006-04-05,44.698485999999995
2006-04-06,44.689040999999996
2006-04-07,44.254433
2006-04-10,43.054534999999994
2006-04-11,42.42152
2006-04-12,42.771095
2006-04-13,43.356873
2006-04-17,43.158463
2006-04-18,43.706447999999995
2006-04-19,43.545834
2006-04-20,44.15995
2006-04-21,43.328528999999996
2006-04-24,42.856128999999996
2006-04-25,42.978951
2006-04-26,43.31908
2006-04-27,44.311119
2006-04-28,43.999336
2006-05-01,43.895409
2006-05-02,45.05751
2006-05-03,44.613457000000004
2006-05-04,44.433945
2006-05-05,44.774071
2006-05-08,44.424496000000005
2006-05-09,43.867065000000004
2006-05-10,44.405602
2006-05-11,42.412071000000005
2006-05-12,42.242008
2006-05-15,42.402621999999994
2006-05-16,41.353896999999996
2006-05-17,40.560265
2006-05-18,39.728840000000005
2006-05-19,39.190304
2006-05-22,39.473743
2006-05-23,39.606014
2006-05-24,39.823318
2006-05-25,39.983936
2006-05-26,39.417057
2006-05-30,38.472256
2006-05-31,38.472256
2006-06-01,40.607506
2006-06-02,40.06897
2006-06-05,38.83128
2006-06-06,38.869071999999996
2006-06-07,38.018753000000004
2006-06-08,37.499111
2006-06-09,37.546352
2006-06-12,36.110256
2006-06-13,36.337009
2006-06-14,36.686584
2006-06-15,38.254951
2006-06-16,37.631386
2006-06-19,37.206223
2006-06-20,36.856646999999995
2006-06-21,37.253464
2006-06-22,36.384246999999995
2006-06-23,36.582657
2006-06-26,36.440937
2006-06-27,36.148047999999996
2006-06-28,36.166942999999996
2006-06-29,39.209202000000005
2006-06-30,39.218647
2006-07-03,39.615463
2006-07-05,39.549328
2006-07-06,39.624912
2006-07-07,38.906864
2006-07-10,38.604527000000004
2006-07-11,38.434464
2006-07-12,38.122681
2006-07-13,37.93372
2006-07-14,37.357391
2006-07-17,36.573208
2006-07-18,36.166942999999996
2006-07-19,37.130638
2006-07-20,37.064503
2006-07-21,36.063015
2006-07-24,37.130638
2006-07-25,37.706965999999994
2006-07-26,36.554314
2006-07-27,40.758671
2006-07-28,42.478207
2006-07-31,43.035641
2006-08-01,41.561752
2006-08-02,42.553791
2006-08-03,42.799438
2006-08-04,41.968018
2006-08-07,41.561752
2006-08-08,41.164936
2006-08-09,40.975975
2006-08-10,40.985424
2006-08-11,40.314617
2006-08-14,40.720879
2006-08-15,42.827785
2006-08-16,43.356873
2006-08-17,43.31908
2006-08-18,42.941158
2006-08-21,42.818335999999995
2006-08-22,42.345936
2006-08-23,41.561752
2006-08-24,41.8074
2006-08-25,41.401134000000006
2006-08-28,42.242008
2006-08-29,42.771095
2006-08-30,41.429482
2006-08-31,41.495616999999996
2006-09-01,41.004318
2006-09-05,41.835743
2006-09-06,41.372791
2006-09-07,40.503574
2006-09-08,40.34296
2006-09-11,40.201240999999996
2006-09-12,40.390202
2006-09-13,41.098801
2006-09-14,40.900391
2006-09-15,41.864086
2006-09-18,40.34296
2006-09-19,40.125656
2006-09-20,40.815360999999996
2006-09-21,41.306656
2006-09-22,40.598057
2006-09-25,42.251457
2006-09-26,42.818335999999995
2006-09-27,43.186809999999994
2006-09-28,42.327042
2006-09-29,42.034153
2006-10-02,40.890945
2006-10-03,40.48468
2006-10-04,40.938183
2006-10-05,40.90984
2006-10-06,40.616951
2006-10-09,40.862598
2006-10-10,41.117695
2006-10-11,40.730328
2006-10-12,41.590096
2006-10-13,41.013767
2006-10-16,41.18383
2006-10-17,40.446888
2006-10-18,40.900391
2006-10-19,41.013767
2006-10-20,40.994873
2006-10-23,41.760159
2006-10-24,42.138081
2006-10-25,42.676617
2006-10-26,41.561752
2006-10-27,40.6264
2006-10-30,39.511536
2006-10-31,40.248482
2006-11-01,39.435951
2006-11-02,38.20771
2006-11-03,38.169922
2006-11-06,37.886478000000004
2006-11-07,37.848686
2006-11-08,39.322575
2006-11-09,39.728840000000005
2006-11-10,39.747738
2006-11-13,39.596569
2006-11-14,39.502087
2006-11-15,39.246990000000004
2006-11-16,40.295719
2006-11-17,40.229584
2006-11-20,40.683085999999996
2006-11-21,41.146042
2006-11-22,42.109737
2006-11-24,41.590096
2006-11-27,40.116207
2006-11-28,39.596569
2006-11-29,40.059521000000004
2006-11-30,39.785526000000004
2006-12-01,40.229584
2006-12-04,41.051559000000005
2006-12-05,41.372791
2006-12-06,41.627888
2006-12-07,41.174385
2006-12-08,41.249969
2006-12-11,41.287762
2006-12-12,41.826298
2006-12-13,42.449863
2006-12-14,42.610481
2006-12-15,42.553791
2006-12-18,42.156975
2006-12-19,42.449863
2006-12-20,42.374279
2006-12-21,43.196255
2006-12-22,42.9884
2006-12-26,43.4608
2006-12-27,43.838718
2006-12-28,44.103264
2006-12-29,43.328528999999996
2007-01-03,44.78352
2007-01-04,46.134583
2007-01-05,46.002311999999996
2007-01-08,45.747215000000004
2007-01-09,46.162929999999996
2007-01-10,46.2952
2007-01-11,47.410065
2007-01-12,48.37376
2007-01-16,47.731297
2007-01-17,47.164417
2007-01-18,46.125137
2007-01-19,46.531399
2007-01-22,45.917278
2007-01-23,44.92524
2007-01-24,45.312607
2007-01-25,44.915791
2007-01-26,45.038616
2007-01-29,44.868553000000006
2007-01-30,45.114201
2007-01-31,48.014736
2007-02-01,48.147007
2007-02-02,48.147007
2007-02-05,48.761127
2007-02-06,49.819305
2007-02-07,49.299664
2007-02-08,49.620895000000004
2007-02-09,49.847649
2007-02-12,48.79892
2007-02-13,48.93119
2007-02-14,47.825775
2007-02-15,48.109215
2007-02-16,47.90136
2007-02-20,48.005287
2007-02-21,47.674606
2007-02-22,47.022696999999994
2007-02-23,47.589577
2007-02-26,47.258896
2007-02-27,45.945625
2007-02-28,46.389679
2007-03-01,45.539359999999995
2007-03-02,44.632351
2007-03-05,44.131607
2007-03-06,45.652737
2007-03-07,45.218128
2007-03-08,45.284264
2007-03-09,45.284264
2007-03-12,45.39764
2007-03-13,44.934689
2007-03-14,45.095303
2007-03-15,45.463776
2007-03-16,45.019718
2007-03-19,45.8228
2007-03-20,46.455814000000004
2007-03-21,47.221104
2007-03-22,47.343928999999996
2007-03-23,47.485649
2007-03-26,47.976944
2007-03-27,47.438408
2007-03-28,47.466751
2007-03-29,47.589577
2007-03-30,48.137562
2007-04-02,48.326519
2007-04-03,48.628857
2007-04-04,48.288727
2007-04-05,48.288727
2007-04-09,47.948601000000004
2007-04-10,47.721848
2007-04-11,47.287239
2007-04-12,47.400616
2007-04-13,47.806881
2007-04-16,48.298176
2007-04-17,47.854118
2007-04-18,47.542336
2007-04-19,48.024184999999996
2007-04-20,48.345417
2007-04-23,48.17535
2007-04-24,48.572165999999996
2007-04-25,49.129601
2007-04-26,49.573654
