Date,WAB
2009-12-29,20.67
2009-12-30,20.65
2009-12-31,20.42
2010-01-04,20.860001
2010-01-05,20.865
2010-01-06,20.995001000000002
2010-01-07,21.014999
2010-01-08,21.355
2010-01-11,21.15
2010-01-12,20.975
2010-01-13,21.16
2010-01-14,20.834999
2010-01-15,20.370001000000002
2010-01-19,20.365
2010-01-20,20.145
2010-01-21,19.92
2010-01-22,19.75
2010-01-25,19.620001000000002
2010-01-26,19.385
2010-01-27,19.385
2010-01-28,18.9
2010-01-29,19.165001
2010-02-01,19.23
2010-02-02,19.315001000000002
2010-02-03,19.014999
2010-02-04,18.445
2010-02-05,18.5
2010-02-08,18.51
2010-02-09,18.65
2010-02-10,18.51
2010-02-11,18.855
2010-02-12,18.825001
2010-02-16,19.035
2010-02-17,19.205
2010-02-18,19.549999
2010-02-19,19.615
2010-02-22,19.68
2010-02-23,19.334999
2010-02-24,18.870001000000002
2010-02-25,19.084999
2010-02-26,19.07
2010-03-01,19.450001
2010-03-02,19.57
2010-03-03,19.67
2010-03-04,19.745001000000002
2010-03-05,20.065001000000002
2010-03-08,20.145
2010-03-09,20.530001000000002
2010-03-10,20.805
2010-03-11,20.98
2010-03-12,21.299999
2010-03-15,21.385
2010-03-16,21.665001
2010-03-17,21.84
2010-03-18,21.639999
2010-03-19,21.315001000000002
2010-03-22,21.57
2010-03-23,22.065001000000002
2010-03-24,21.934998999999998
2010-03-25,21.76
2010-03-26,21.700001
2010-03-29,21.709999
2010-03-30,21.379998999999998
2010-03-31,21.059998999999998
2010-04-01,21.325001
2010-04-05,21.855
2010-04-06,21.674999
2010-04-07,20.74
2010-04-08,21.1
2010-04-09,21.299999
2010-04-12,21.475
2010-04-13,21.705
2010-04-14,23.115
2010-04-15,23.57
2010-04-16,23.715
2010-04-19,23.785
2010-04-20,23.76
2010-04-21,24.195
2010-04-22,24.465
2010-04-23,25.07
2010-04-26,25.209999
2010-04-27,24.26
2010-04-28,23.834999
2010-04-29,24.23
2010-04-30,23.790001
2010-05-03,24.389999
2010-05-04,23.625
2010-05-05,23.200001
2010-05-06,22.6
2010-05-07,22.049999
2010-05-10,23.455
2010-05-11,23.57
2010-05-12,24.74
2010-05-13,24.42
2010-05-14,23.455
2010-05-17,23.225
2010-05-18,22.85
2010-05-19,22.309998999999998
2010-05-20,21.469998999999998
2010-05-21,21.73
2010-05-24,21.43
2010-05-25,21.155001000000002
2010-05-26,21.139999
2010-05-27,22.065001000000002
2010-05-28,21.674999
2010-06-01,20.98
2010-06-02,21.52
2010-06-03,22.035
2010-06-04,20.98
2010-06-07,20.4
2010-06-08,20.610001
2010-06-09,20.799999
2010-06-10,21.66
2010-06-11,21.655001000000002
2010-06-14,21.780001000000002
2010-06-15,22.395
2010-06-16,22.34
2010-06-17,22.145
2010-06-18,22.014999
2010-06-21,21.83
2010-06-22,21.145
2010-06-23,20.965
2010-06-24,20.434998999999998
2010-06-25,20.615
2010-06-28,20.715
2010-06-29,20.040001
2010-06-30,19.945
2010-07-01,19.844998999999998
2010-07-02,19.809998999999998
2010-07-06,19.35
2010-07-07,19.66
2010-07-08,20.125
2010-07-09,20.5
2010-07-12,20.205
2010-07-13,21.145
2010-07-14,21.360001
2010-07-15,21.965
2010-07-16,21.200001
2010-07-19,21.434998999999998
2010-07-20,21.700001
2010-07-21,21.525
2010-07-22,22.225
2010-07-23,22.594998999999998
2010-07-26,22.91
2010-07-27,22.48
2010-07-28,22.18
2010-07-29,22.184998999999998
2010-07-30,22.305
2010-08-02,22.690001000000002
2010-08-03,22.434998999999998
2010-08-04,22.67
2010-08-05,22.565001000000002
2010-08-06,22.264999
2010-08-09,22.559998999999998
2010-08-10,22.344998999999998
2010-08-11,21.245001000000002
2010-08-12,21.02
2010-08-13,20.815001000000002
2010-08-16,20.965
2010-08-17,21.84
2010-08-18,21.9
2010-08-19,21.370001000000002
2010-08-20,21.34
2010-08-23,21.27
2010-08-24,21.219998999999998
2010-08-25,21.065001000000002
2010-08-26,21.035
2010-08-27,21.52
2010-08-30,21.09
2010-08-31,21.264999
2010-09-01,22.075001
2010-09-02,22.495001000000002
2010-09-03,22.9
2010-09-07,22.92
2010-09-08,23.215
2010-09-09,23.17
2010-09-10,23.379998999999998
2010-09-13,23.75
2010-09-14,23.58
2010-09-15,23.674999
2010-09-16,23.530001000000002
2010-09-17,23.639999
2010-09-20,23.695
2010-09-21,23.719998999999998
2010-09-22,23.42
2010-09-23,23.059998999999998
2010-09-24,23.674999
2010-09-27,23.455
2010-09-28,24.205
2010-09-29,23.995001000000002
2010-09-30,23.895
2010-10-01,23.82
2010-10-04,23.495001000000002
2010-10-05,24.094998999999998
2010-10-06,24.110001
2010-10-07,24.02
2010-10-08,24.299999
2010-10-11,24.24
2010-10-12,24.07
2010-10-13,24.405001000000002
2010-10-14,24.195
2010-10-15,24.084999
2010-10-18,24.1
2010-10-19,23.605
2010-10-20,24.055
2010-10-21,24.014999
2010-10-22,23.950001
2010-10-25,23.945
2010-10-26,23.879998999999998
2010-10-27,23.575001
2010-10-28,23.184998999999998
2010-10-29,23.42
2010-11-01,23.465
2010-11-02,23.735001
2010-11-03,23.815001000000002
2010-11-04,24.16
2010-11-05,24.24
2010-11-08,24.195
2010-11-09,24.15
2010-11-10,24.0
2010-11-11,23.940001000000002
2010-11-12,23.475
2010-11-15,23.375
2010-11-16,23.025
2010-11-17,23.110001
2010-11-18,23.465
2010-11-19,23.530001000000002
2010-11-22,23.504998999999998
2010-11-23,23.34
2010-11-24,23.325001
2010-11-26,23.584999
2010-11-29,23.025
2010-11-30,23.115
2010-12-01,23.49
2010-12-02,24.715
2010-12-03,25.584999
2010-12-06,25.5
2010-12-07,25.805
2010-12-08,25.940001000000002
2010-12-09,26.115
2010-12-10,26.450001
2010-12-13,26.41
2010-12-14,26.34
2010-12-15,26.135
2010-12-16,26.415001
2010-12-17,26.475
2010-12-20,26.055
2010-12-21,26.360001
2010-12-22,26.440001000000002
2010-12-23,26.424999
2010-12-27,26.370001000000002
2010-12-28,26.225
2010-12-29,26.34
2010-12-30,26.620001000000002
2010-12-31,26.445
2011-01-03,26.559998999999998
2011-01-04,25.725
2011-01-05,26.065001000000002
2011-01-06,25.934998999999998
2011-01-07,25.924999
2011-01-10,26.440001000000002
2011-01-11,26.299999
2011-01-12,26.684998999999998
2011-01-13,26.684998999999998
2011-01-14,26.834999
2011-01-18,27.42
2011-01-19,27.15
2011-01-20,26.455
2011-01-21,26.76
2011-01-24,26.709999
2011-01-25,26.715
2011-01-26,27.045
2011-01-27,27.27
2011-01-28,26.584999
2011-01-31,27.1
2011-02-01,27.525
2011-02-02,27.48
2011-02-03,27.445
2011-02-04,28.035
2011-02-07,27.99
2011-02-08,28.110001
2011-02-09,27.860001
2011-02-10,28.209999
2011-02-11,28.514999
2011-02-14,28.719998999999998
2011-02-15,28.67
2011-02-16,28.82
2011-02-17,28.870001000000002
2011-02-18,28.780001000000002
2011-02-22,27.68
2011-02-23,27.125
2011-02-24,27.334999
2011-02-25,27.66
2011-02-28,28.379998999999998
2011-03-01,27.855
2011-03-02,28.555
2011-03-03,29.475
2011-03-04,29.245001000000002
2011-03-07,28.23
2011-03-08,28.594998999999998
2011-03-09,28.635
2011-03-10,27.889999
2011-03-11,28.225
2011-03-14,28.18
2011-03-15,27.959999
2011-03-16,28.139999
2011-03-17,28.434998999999998
2011-03-18,28.75
2011-03-21,29.275
2011-03-22,28.865
2011-03-23,28.709999
2011-03-24,29.1
2011-03-25,29.450001
2011-03-28,33.029999
2011-03-29,33.380001
2011-03-30,33.610001000000004
2011-03-31,33.915001000000004
2011-04-01,34.18
2011-04-04,35.57
2011-04-05,35.049999
2011-04-06,34.654999
2011-04-07,34.965
2011-04-08,33.990002000000004
2011-04-11,33.625
2011-04-12,33.419998
2011-04-13,33.645
2011-04-14,33.970001
2011-04-15,34.075001
2011-04-18,33.384997999999996
2011-04-19,34.685001
2011-04-20,34.555
2011-04-21,34.825001
2011-04-25,34.834998999999996
2011-04-26,35.41
2011-04-27,35.77
2011-04-28,35.779999
2011-04-29,35.689999
2011-05-02,35.695
2011-05-03,35.505001
2011-05-04,34.299999
2011-05-05,34.174999
2011-05-06,34.330002
2011-05-09,34.5
2011-05-10,34.869999
2011-05-11,34.18
2011-05-12,34.220001
2011-05-13,33.404999
2011-05-16,33.139998999999996
2011-05-17,32.775002
2011-05-18,33.549999
2011-05-19,33.799999
2011-05-20,33.345001
2011-05-23,32.470001
2011-05-24,32.330002
2011-05-25,32.805
2011-05-26,33.095001
2011-05-27,33.240002000000004
2011-05-31,33.794998
2011-06-01,32.599998
2011-06-02,32.965
2011-06-03,32.375
2011-06-06,32.125
2011-06-07,32.380001
2011-06-08,32.150002
2011-06-09,32.25
2011-06-10,31.389999
2011-06-13,31.190001000000002
2011-06-14,32.115002000000004
2011-06-15,31.23
2011-06-16,31.18
2011-06-17,31.389999
2011-06-20,31.985001
2011-06-21,32.805
2011-06-22,32.424999
2011-06-23,32.59
2011-06-24,32.105
2011-06-27,32.139998999999996
2011-06-28,32.564999
2011-06-29,32.610001000000004
2011-06-30,32.860001000000004
2011-07-01,33.654999
2011-07-05,33.52
2011-07-06,33.974998
2011-07-07,34.404999
2011-07-08,34.400002
2011-07-11,32.625
2011-07-12,32.310001
2011-07-13,32.220001
2011-07-14,31.344998999999998
2011-07-15,31.655001000000002
2011-07-18,31.684998999999998
2011-07-19,32.689999
2011-07-20,32.720001
2011-07-21,33.200001
2011-07-22,33.384997999999996
2011-07-25,33.580002
2011-07-26,33.970001
2011-07-27,32.830002
2011-07-28,32.494999
2011-07-29,32.259997999999996
2011-08-01,32.57
2011-08-02,31.209999
2011-08-03,31.379998999999998
2011-08-04,28.905001000000002
2011-08-05,28.695
2011-08-08,25.92
2011-08-09,27.975
2011-08-10,27.025
2011-08-11,28.469998999999998
2011-08-12,28.49
2011-08-15,28.805
2011-08-16,28.299999
2011-08-17,28.02
2011-08-18,26.57
2011-08-19,26.235001
2011-08-22,26.215
2011-08-23,27.76
2011-08-24,28.315001000000002
2011-08-25,27.780001000000002
2011-08-26,28.975
2011-08-29,30.285
2011-08-30,30.639999
2011-08-31,30.445
2011-09-01,29.555
2011-09-02,28.615
2011-09-06,28.485001
2011-09-07,29.475
2011-09-08,29.225
2011-09-09,28.139999
2011-09-12,28.09
2011-09-13,28.950001
2011-09-14,29.83
2011-09-15,30.34
2011-09-16,30.225
2011-09-19,29.76
2011-09-20,28.955
2011-09-21,27.594998999999998
2011-09-22,26.610001
2011-09-23,26.84
2011-09-26,27.620001000000002
2011-09-27,28.4
2011-09-28,26.950001
2011-09-29,27.73
2011-09-30,26.434998999999998
2011-10-03,25.075001
2011-10-04,26.639999
2011-10-05,27.684998999999998
2011-10-06,28.59
2011-10-07,27.865
2011-10-10,29.035
2011-10-11,29.125
2011-10-12,29.5
2011-10-13,28.91
2011-10-14,29.645
2011-10-17,29.01
2011-10-18,29.995001000000002
2011-10-19,29.155001000000002
2011-10-20,29.52
2011-10-21,30.73
2011-10-24,31.940001000000002
2011-10-25,33.419998
2011-10-26,32.974998
2011-10-27,34.465
2011-10-28,34.595001
2011-10-31,33.59
2011-11-01,32.794998
2011-11-02,33.215
2011-11-03,33.619999
2011-11-04,33.695
2011-11-07,33.93
2011-11-08,34.285
2011-11-09,32.744999
2011-11-10,33.174999
2011-11-11,33.994999
2011-11-14,33.695
2011-11-15,34.025002
2011-11-16,33.465
2011-11-17,33.75
2011-11-18,33.330002
2011-11-21,32.095001
2011-11-22,31.965
2011-11-23,31.16
2011-11-25,30.620001000000002
2011-11-28,31.775
2011-11-29,32.07
2011-11-30,34.125
2011-12-01,34.259997999999996
2011-12-02,34.595001
2011-12-05,34.994999
2011-12-06,34.415001000000004
2011-12-07,34.419998
2011-12-08,33.334998999999996
2011-12-09,34.514998999999996
2011-12-12,33.855
2011-12-13,33.145
2011-12-14,32.299999
2011-12-15,32.459998999999996
2011-12-16,33.810001
2011-12-19,32.794998
2011-12-20,33.564999
2011-12-21,33.884997999999996
2011-12-22,34.0
2011-12-23,34.599998
2011-12-27,34.540001000000004
2011-12-28,33.974998
2011-12-29,34.66
2011-12-30,34.974998
2012-01-03,34.625
2012-01-04,34.455002
2012-01-05,35.18
2012-01-06,35.244999
2012-01-09,35.68
2012-01-10,35.825001
2012-01-11,35.945
2012-01-12,35.805
2012-01-13,35.544998
2012-01-17,35.125
2012-01-18,36.330002
2012-01-19,36.764998999999996
2012-01-20,35.755001
2012-01-23,35.599998
2012-01-24,35.5
2012-01-25,36.064999
2012-01-26,36.014998999999996
2012-01-27,36.060001
2012-01-30,34.580002
2012-01-31,34.395
2012-02-01,35.07
2012-02-02,35.07
2012-02-03,35.419998
2012-02-06,35.189999
2012-02-07,35.195
2012-02-08,35.154999
2012-02-09,35.080002
2012-02-10,35.040001000000004
2012-02-13,35.380001
2012-02-14,35.485001000000004
2012-02-15,34.700001
2012-02-16,35.389998999999996
2012-02-17,35.415001000000004
2012-02-21,35.5
2012-02-22,37.330002
2012-02-23,37.560001
2012-02-24,36.889998999999996
2012-02-27,37.855
2012-02-28,38.209998999999996
2012-02-29,37.365002000000004
2012-03-01,37.744999
2012-03-02,37.735001000000004
2012-03-05,37.310001
2012-03-06,36.014998999999996
2012-03-07,36.305
2012-03-08,37.165001000000004
2012-03-09,37.91
2012-03-12,37.535
2012-03-13,38.32
2012-03-14,37.790001000000004
2012-03-15,38.27
2012-03-16,38.75
2012-03-19,38.994999
2012-03-20,38.419998
2012-03-21,38.384997999999996
2012-03-22,37.639998999999996
2012-03-23,37.860001000000004
2012-03-26,38.400002
2012-03-27,37.825001
2012-03-28,37.174999
2012-03-29,36.895
2012-03-30,37.685001
2012-04-02,37.939999
2012-04-03,37.790001000000004
2012-04-04,37.285
2012-04-05,37.18
2012-04-09,36.794998
2012-04-10,35.525002
2012-04-11,35.650002
2012-04-12,38.18
2012-04-13,38.41
2012-04-16,38.799999
2012-04-17,39.580002
2012-04-18,40.485001000000004
2012-04-19,39.66
2012-04-20,39.959998999999996
2012-04-23,39.494999
2012-04-24,39.349998
2012-04-25,39.055
2012-04-26,39.27
2012-04-27,39.650002
2012-04-30,38.889998999999996
2012-05-01,38.764998999999996
2012-05-02,39.240002000000004
2012-05-03,39.334998999999996
2012-05-04,38.560001
2012-05-07,38.105
2012-05-08,37.904999
2012-05-09,37.294998
2012-05-10,36.68
2012-05-11,37.035
2012-05-14,36.299999
2012-05-15,36.305
2012-05-16,36.0
2012-05-17,34.709998999999996
2012-05-18,34.52
2012-05-21,35.945
2012-05-22,36.314999
2012-05-23,36.470001
2012-05-24,36.705002
2012-05-25,36.275002
2012-05-29,37.029999
2012-05-30,36.285
2012-05-31,36.305
2012-06-01,35.189999
2012-06-04,34.849998
2012-06-05,35.060001
2012-06-06,36.169998
2012-06-07,36.040001000000004
2012-06-08,36.134997999999996
2012-06-11,35.299999
2012-06-12,35.345001
2012-06-13,34.685001
2012-06-14,35.084998999999996
2012-06-15,36.615002000000004
2012-06-18,37.035
2012-06-19,37.939999
2012-06-20,38.014998999999996
2012-06-21,37.68
2012-06-22,37.919998
2012-06-25,36.75
2012-06-26,36.849998
2012-06-27,37.099998
2012-06-28,38.09
2012-06-29,39.005001
2012-07-02,39.029999
2012-07-03,39.220001
2012-07-05,39.139998999999996
2012-07-06,38.34
2012-07-09,38.240002000000004
2012-07-10,37.529999
2012-07-11,37.134997999999996
2012-07-12,37.224998
2012-07-13,38.365002000000004
2012-07-16,37.794998
2012-07-17,38.169998
2012-07-18,38.490002000000004
2012-07-19,38.474998
2012-07-20,37.994999
2012-07-23,37.759997999999996
2012-07-24,38.974998
2012-07-25,39.105
2012-07-26,39.255001
2012-07-27,40.514998999999996
2012-07-30,39.924999
2012-07-31,39.59
2012-08-01,38.785
2012-08-02,38.665001000000004
2012-08-03,39.189999
2012-08-06,39.0
2012-08-07,39.639998999999996
2012-08-08,39.115002000000004
2012-08-09,39.099998
2012-08-10,39.779999
2012-08-13,39.459998999999996
2012-08-14,39.740002000000004
2012-08-15,39.805
2012-08-16,40.490002000000004
2012-08-17,40.389998999999996
2012-08-20,40.09
2012-08-21,40.77
2012-08-22,40.529999
2012-08-23,40.099998
2012-08-24,40.014998999999996
2012-08-27,39.32
2012-08-28,39.169998
2012-08-29,39.165001000000004
2012-08-30,39.035
2012-08-31,39.07
2012-09-04,39.205002
2012-09-05,39.345001
2012-09-06,40.139998999999996
2012-09-07,40.904999
2012-09-10,40.75
2012-09-11,40.674999
2012-09-12,41.439999
2012-09-13,41.029999
2012-09-14,41.375
2012-09-17,40.700001
2012-09-18,40.465
2012-09-19,40.889998999999996
2012-09-20,40.255001
2012-09-21,39.970001
2012-09-24,40.84
2012-09-25,39.415001000000004
2012-09-26,39.290001000000004
2012-09-27,39.799999
2012-09-28,40.145
2012-10-01,39.514998999999996
2012-10-02,40.689999
2012-10-03,41.605
2012-10-04,42.455002
2012-10-05,42.334998999999996
2012-10-08,42.360001000000004
2012-10-09,41.849998
2012-10-10,41.450001
2012-10-11,41.615002000000004
2012-10-12,41.799999
2012-10-15,41.645
2012-10-16,42.044998
2012-10-17,41.945
2012-10-18,42.215
2012-10-19,41.494999
2012-10-22,42.049999
2012-10-23,41.619999
2012-10-24,41.014998999999996
2012-10-25,40.950001
2012-10-26,40.924999
2012-10-31,40.950001
2012-11-01,41.584998999999996
2012-11-02,40.825001
2012-11-05,41.130001
2012-11-06,41.16
2012-11-07,40.404999
2012-11-08,40.154999
2012-11-09,40.029999
2012-11-12,40.584998999999996
2012-11-13,40.345001
2012-11-14,39.900002
2012-11-15,39.805
2012-11-16,39.919998
2012-11-19,40.509997999999996
2012-11-20,40.279999
2012-11-21,40.224998
2012-11-23,40.860001000000004
2012-11-26,41.029999
2012-11-27,41.470001
2012-11-28,41.935001
2012-11-29,42.665001000000004
2012-11-30,42.310001
2012-12-03,42.595001
2012-12-04,43.145
2012-12-05,43.455002
2012-12-06,43.43
2012-12-07,43.505001
2012-12-10,44.209998999999996
2012-12-11,44.009997999999996
2012-12-12,43.98
2012-12-13,43.540001000000004
2012-12-14,43.395
2012-12-17,43.785
2012-12-18,44.345001
2012-12-19,44.185001
2012-12-20,44.18
2012-12-21,43.98
2012-12-24,43.900002
2012-12-26,43.599998
2012-12-27,43.439999
2012-12-28,43.375
2012-12-31,43.77
2013-01-02,44.5
2013-01-03,45.185001
2013-01-04,45.035
2013-01-07,44.615002000000004
2013-01-08,44.564999
2013-01-09,44.599998
2013-01-10,45.0
2013-01-11,44.424999
2013-01-14,44.400002
2013-01-15,44.965
2013-01-16,44.645
2013-01-17,44.700001
2013-01-18,45.290001000000004
2013-01-22,45.790001000000004
2013-01-23,45.77
2013-01-24,46.139998999999996
2013-01-25,46.105
2013-01-28,46.220001
2013-01-29,46.355
2013-01-30,45.865002000000004
2013-01-31,46.810001
2013-02-01,47.924999
2013-02-04,47.610001000000004
2013-02-05,47.834998999999996
2013-02-06,48.0
2013-02-07,47.939999
2013-02-08,48.205002
2013-02-11,48.049999
2013-02-12,48.389998999999996
2013-02-13,48.470001
2013-02-14,48.325001
2013-02-15,47.744999
2013-02-19,49.755001
2013-02-20,48.77
2013-02-21,48.240002000000004
2013-02-22,48.880001
2013-02-25,48.325001
2013-02-26,48.470001
2013-02-27,48.875
2013-02-28,48.895
2013-03-01,48.860001000000004
2013-03-04,49.040001000000004
2013-03-05,49.584998999999996
2013-03-06,49.200001
2013-03-07,49.02
2013-03-08,49.240002000000004
2013-03-11,49.200001
2013-03-12,49.330002
2013-03-13,49.705002
2013-03-14,50.259997999999996
2013-03-15,49.59
2013-03-18,50.025002
2013-03-19,49.869999
2013-03-20,50.32
2013-03-21,49.845001
2013-03-22,50.279999
2013-03-25,49.830002
2013-03-26,49.73
2013-03-27,49.904999
2013-03-28,51.055
2013-04-01,50.244999
2013-04-02,49.325001
2013-04-03,48.439999
2013-04-04,49.005001
2013-04-05,49.509997999999996
2013-04-08,50.0
2013-04-09,50.154999
2013-04-10,50.945
2013-04-11,51.380001
2013-04-12,51.264998999999996
2013-04-15,50.244999
2013-04-16,51.080002
2013-04-17,50.125
2013-04-18,49.709998999999996
2013-04-19,50.505001
2013-04-22,50.509997999999996
2013-04-23,50.889998999999996
2013-04-24,50.705002
2013-04-25,51.959998999999996
2013-04-26,51.540001000000004
2013-04-29,52.334998999999996
2013-04-30,52.470001
2013-05-01,51.32
2013-05-02,52.110001000000004
2013-05-03,52.830002
2013-05-06,52.700001
2013-05-07,52.779999
2013-05-08,52.810001
2013-05-09,52.91
2013-05-10,53.139998999999996
2013-05-13,52.959998999999996
2013-05-14,54.419998
2013-05-15,55.744999
2013-05-16,55.950001
2013-05-17,56.029999
2013-05-20,55.645
2013-05-21,55.465
2013-05-22,55.040001000000004
2013-05-23,54.895
2013-05-24,54.82
2013-05-28,55.450001
2013-05-29,54.935001
2013-05-30,54.970001
2013-05-31,55.005001
2013-06-03,55.435001
2013-06-04,54.68
2013-06-05,54.275002
2013-06-06,54.740002000000004
2013-06-07,55.514998999999996
2013-06-10,55.200001
2013-06-11,54.955002
2013-06-12,53.419998
2013-06-13,53.709998999999996
2013-06-14,53.369999
2013-06-17,53.720001
2013-06-18,53.98
2013-06-19,53.34
2013-06-20,51.560001
2013-06-21,50.540001000000004
2013-06-24,49.650002
2013-06-25,50.509997999999996
2013-06-26,52.259997999999996
2013-06-27,53.310001
2013-06-28,53.43
2013-07-01,53.689999
2013-07-02,53.299999
2013-07-03,53.490002000000004
2013-07-05,54.389998999999996
2013-07-08,54.360001000000004
2013-07-09,55.139998999999996
2013-07-10,54.759997999999996
2013-07-11,55.369999
2013-07-12,56.040001000000004
2013-07-15,55.900002
2013-07-16,55.490002000000004
2013-07-17,55.619999
2013-07-18,56.43
2013-07-19,56.619999
2013-07-22,57.009997999999996
2013-07-23,57.099998
2013-07-24,56.900002
2013-07-25,57.48
2013-07-26,57.32
2013-07-29,57.41
2013-07-30,57.41
2013-07-31,58.060001
2013-08-01,59.529999
2013-08-02,59.150002
2013-08-05,59.080002
2013-08-06,58.619999
2013-08-07,58.240002000000004
2013-08-08,58.900002
2013-08-09,58.779999
2013-08-12,58.939999
2013-08-13,59.27
2013-08-14,58.82
2013-08-15,57.779999
2013-08-16,58.290001000000004
2013-08-19,58.02
2013-08-20,58.580002
2013-08-21,58.880001
2013-08-22,59.75
2013-08-23,59.52
2013-08-26,59.360001000000004
2013-08-27,58.389998999999996
2013-08-28,58.759997999999996
2013-08-29,59.360001000000004
2013-08-30,58.52
2013-09-03,58.639998999999996
2013-09-04,59.060001
2013-09-05,59.509997999999996
2013-09-06,59.91
2013-09-09,61.509997999999996
2013-09-10,62.389998999999996
2013-09-11,62.259997999999996
2013-09-12,61.310001
2013-09-13,61.119999
2013-09-16,61.630001
2013-09-17,61.810001
2013-09-18,62.470001
2013-09-19,62.84
2013-09-20,62.200001
2013-09-23,62.889998999999996
2013-09-24,62.970001
2013-09-25,62.41
2013-09-26,62.619999
2013-09-27,62.560001
2013-09-30,62.869999
2013-10-01,63.740002000000004
2013-10-02,63.43
2013-10-03,63.310001
2013-10-04,63.700001
2013-10-07,62.950001
2013-10-08,62.439999
2013-10-09,62.529999
2013-10-10,64.07
2013-10-11,64.489998
2013-10-14,64.949997
2013-10-15,64.339996
2013-10-16,64.809998
2013-10-17,65.360001
2013-10-18,65.82
2013-10-21,65.809998
2013-10-22,65.849998
2013-10-23,65.790001
2013-10-24,65.489998
2013-10-25,66.08000200000001
2013-10-28,65.699997
2013-10-29,65.739998
2013-10-30,65.16999799999999
2013-10-31,65.190002
2013-11-01,65.82
2013-11-04,66.360001
2013-11-05,66.089996
2013-11-06,65.860001
2013-11-07,63.75
2013-11-08,64.360001
2013-11-11,64.550003
2013-11-12,64.57
2013-11-13,66.190002
2013-11-14,67.0
2013-11-15,67.949997
2013-11-18,67.849998
2013-11-19,67.050003
2013-11-20,66.900002
2013-11-21,66.959999
2013-11-22,67.75
2013-11-25,68.610001
2013-11-26,69.0
2013-11-27,69.089996
2013-11-29,69.0
2013-12-02,68.309998
2013-12-03,66.739998
2013-12-04,67.0
2013-12-05,66.639999
2013-12-06,66.949997
2013-12-09,67.110001
2013-12-10,66.650002
2013-12-11,67.220001
2013-12-12,68.260002
2013-12-13,69.440002
2013-12-16,70.709999
2013-12-17,71.610001
2013-12-18,74.110001
2013-12-19,73.800003
2013-12-20,73.779999
2013-12-23,73.559998
2013-12-24,74.040001
2013-12-26,74.089996
2013-12-27,74.160004
2013-12-30,74.150002
2013-12-31,74.269997
2014-01-02,73.260002
2014-01-03,73.730003
2014-01-06,72.889999
2014-01-07,73.150002
2014-01-08,72.860001
2014-01-09,73.290001
2014-01-10,73.690002
2014-01-13,72.690002
2014-01-14,73.120003
2014-01-15,75.16999799999999
2014-01-16,75.370003
2014-01-17,74.910004
2014-01-21,75.620003
2014-01-22,75.989998
2014-01-23,76.43
2014-01-24,73.0
2014-01-27,72.0
2014-01-28,72.82
2014-01-29,72.25
2014-01-30,73.610001
2014-01-31,73.809998
2014-02-03,70.889999
2014-02-04,71.41999799999999
2014-02-05,71.019997
2014-02-06,72.559998
2014-02-07,73.339996
2014-02-10,72.360001
2014-02-11,73.33000200000001
2014-02-12,74.480003
2014-02-13,75.940002
2014-02-14,76.449997
2014-02-18,75.879997
2014-02-19,75.66999799999999
2014-02-20,77.989998
2014-02-21,78.230003
2014-02-24,79.139999
2014-02-25,79.0
2014-02-26,78.190002
2014-02-27,78.629997
2014-02-28,79.370003
2014-03-03,78.900002
2014-03-04,80.540001
2014-03-05,80.760002
2014-03-06,81.08000200000001
2014-03-07,81.610001
2014-03-10,80.489998
2014-03-11,80.5
2014-03-12,80.739998
2014-03-13,80.400002
2014-03-14,79.510002
2014-03-17,80.440002
2014-03-18,80.699997
2014-03-19,80.970001
2014-03-20,81.040001
2014-03-21,81.459999
2014-03-24,80.230003
2014-03-25,80.199997
2014-03-26,77.900002
2014-03-27,76.160004
2014-03-28,76.970001
2014-03-31,77.5
2014-04-01,78.57
2014-04-02,78.959999
2014-04-03,78.400002
2014-04-04,75.599998
2014-04-07,73.150002
2014-04-08,73.010002
2014-04-09,75.029999
2014-04-10,73.370003
2014-04-11,71.809998
2014-04-14,71.279999
2014-04-15,70.82
2014-04-16,73.470001
2014-04-17,73.889999
2014-04-21,74.199997
2014-04-22,74.779999
2014-04-23,74.510002
2014-04-24,75.510002
2014-04-25,73.83000200000001
2014-04-28,73.660004
2014-04-29,73.970001
2014-04-30,74.550003
2014-05-01,74.540001
2014-05-02,74.220001
2014-05-05,74.910004
2014-05-06,74.480003
2014-05-07,74.849998
2014-05-08,75.209999
2014-05-09,74.309998
2014-05-12,75.900002
2014-05-13,75.83000200000001
2014-05-14,75.300003
2014-05-15,74.239998
2014-05-16,74.389999
2014-05-19,75.639999
2014-05-20,74.660004
2014-05-21,74.849998
2014-05-22,75.32
2014-05-23,77.059998
2014-05-27,78.010002
2014-05-28,77.91999799999999
2014-05-29,78.230003
2014-05-30,78.739998
2014-06-02,78.989998
2014-06-03,78.230003
2014-06-04,78.16999799999999
2014-06-05,78.959999
2014-06-06,79.870003
2014-06-09,81.309998
2014-06-10,81.379997
2014-06-11,81.190002
2014-06-12,80.300003
2014-06-13,80.440002
2014-06-16,80.629997
2014-06-17,81.660004
2014-06-18,82.220001
2014-06-19,82.690002
2014-06-20,83.279999
2014-06-23,82.970001
2014-06-24,81.730003
2014-06-25,82.769997
2014-06-26,82.489998
2014-06-27,82.699997
2014-06-30,82.589996
2014-07-01,82.449997
2014-07-02,83.800003
2014-07-03,83.860001
2014-07-07,82.860001
2014-07-08,81.440002
2014-07-09,82.029999
2014-07-10,80.800003
2014-07-11,80.889999
