Date,MGM
1997-10-30,10.109375
1997-10-31,11.0
1997-11-03,10.625
1997-11-04,10.515625
1997-11-05,10.6875
1997-11-06,10.75
1997-11-07,10.25
1997-11-10,10.015625
1997-11-11,10.015625
1997-11-12,9.90625
1997-11-13,9.8125
1997-11-14,9.9375
1997-11-17,10.296875
1997-11-18,10.265625
1997-11-19,10.4375
1997-11-20,10.5625
1997-11-21,10.34375
1997-11-24,10.125
1997-11-25,9.875
1997-11-26,9.765625
1997-11-28,9.78125
1997-12-01,9.828125
1997-12-02,9.71875
1997-12-03,9.5625
1997-12-04,9.234375
1997-12-05,9.28125
1997-12-08,9.109375
1997-12-09,9.0
1997-12-10,8.953125
1997-12-11,8.796875
1997-12-12,8.625
1997-12-15,8.71875
1997-12-16,8.765625
1997-12-17,8.859375
1997-12-18,8.671875
1997-12-19,8.78125
1997-12-22,8.703125
1997-12-23,8.75
1997-12-24,8.765625
1997-12-26,8.75
1997-12-29,8.8125
1997-12-30,8.890625
1997-12-31,9.03125
1998-01-02,8.984375
1998-01-05,8.765625
1998-01-06,8.640625
1998-01-07,8.75
1998-01-08,8.625
1998-01-09,8.5
1998-01-12,8.40625
1998-01-13,8.46875
1998-01-14,8.734375
1998-01-15,9.0625
1998-01-16,9.46875
1998-01-20,9.25
1998-01-21,9.203125
1998-01-22,9.28125
1998-01-23,8.875
1998-01-26,8.671875
1998-01-27,8.6875
1998-01-28,8.578125
1998-01-29,8.96875
1998-01-30,8.953125
1998-02-02,9.046875
1998-02-03,9.078125
1998-02-04,8.90625
1998-02-05,9.34375
1998-02-06,9.71875
1998-02-09,9.796875
1998-02-10,9.6875
1998-02-11,9.53125
1998-02-12,9.53125
1998-02-13,9.53125
1998-02-17,9.296875
1998-02-18,9.34375
1998-02-19,9.1875
1998-02-20,9.375
1998-02-23,9.53125
1998-02-24,9.1875
1998-02-25,9.25
1998-02-26,9.296875
1998-02-27,9.03125
1998-03-02,8.921875
1998-03-03,9.0
1998-03-04,9.015625
1998-03-05,8.859375
1998-03-06,8.984375
1998-03-09,9.0
1998-03-10,9.125
1998-03-11,9.15625
1998-03-12,9.015625
1998-03-13,8.9375
1998-03-16,8.859375
1998-03-17,8.8125
1998-03-18,8.84375
1998-03-19,8.78125
1998-03-20,8.6875
1998-03-23,8.65625
1998-03-24,8.609375
1998-03-25,8.578125
1998-03-26,8.6875
1998-03-27,8.625
1998-03-30,8.546875
1998-03-31,8.5625
1998-04-01,8.53125
1998-04-02,8.515625
1998-04-03,8.65625
1998-04-06,8.640625
1998-04-07,8.71875
1998-04-08,8.625
1998-04-09,8.75
1998-04-13,8.734375
1998-04-14,8.734375
1998-04-15,8.6875
1998-04-16,8.578125
1998-04-17,8.640625
1998-04-20,8.5625
1998-04-21,8.5625
1998-04-22,8.640625
1998-04-23,8.53125
1998-04-24,8.515625
1998-04-27,8.328125
1998-04-28,8.421875
1998-04-29,8.328125
1998-04-30,8.4375
1998-05-01,8.375
1998-05-04,8.5
1998-05-05,8.546875
1998-05-06,8.75
1998-05-07,8.78125
1998-05-08,8.78125
1998-05-11,8.71875
1998-05-12,8.65625
1998-05-13,8.71875
1998-05-14,8.71875
1998-05-15,8.609375
1998-05-18,8.515625
1998-05-19,8.546875
1998-05-20,8.59375
1998-05-21,8.546875
1998-05-22,8.484375
1998-05-26,8.3125
1998-05-27,8.28125
1998-05-28,8.125
1998-05-29,8.296875
1998-06-01,8.15625
1998-06-02,7.953125
1998-06-03,7.984375
1998-06-04,7.9375
1998-06-05,7.84375
1998-06-08,7.796875
1998-06-09,7.578125
1998-06-10,7.515625
1998-06-11,7.296875
1998-06-12,7.15625
1998-06-15,7.03125
1998-06-16,6.984375
1998-06-17,6.953125
1998-06-18,6.84375
1998-06-19,6.703125
1998-06-22,6.65625
1998-06-23,8.046875
1998-06-24,7.90625
1998-06-25,8.0
1998-06-26,7.890625
1998-06-29,7.890625
1998-06-30,7.890625
1998-07-01,8.046875
1998-07-02,7.9375
1998-07-06,8.09375
1998-07-07,8.171875
1998-07-08,8.203125
1998-07-09,8.109375
1998-07-10,8.140625
1998-07-13,8.25
1998-07-14,8.171875
1998-07-15,8.171875
1998-07-16,8.203125
1998-07-17,8.25
1998-07-20,8.328125
1998-07-21,8.359375
1998-07-22,8.296875
1998-07-23,8.1875
1998-07-24,8.234375
1998-07-27,8.109375
1998-07-28,8.046875
1998-07-29,8.296875
1998-07-30,8.3125
1998-07-31,8.296875
1998-08-03,7.71875
1998-08-04,7.5625
1998-08-05,7.5
1998-08-06,7.53125
1998-08-07,7.96875
1998-08-10,7.78125
1998-08-11,7.59375
1998-08-12,7.78125
1998-08-13,7.40625
1998-08-14,7.515625
1998-08-17,7.546875
1998-08-18,7.578125
1998-08-19,7.546875
1998-08-20,7.515625
1998-08-21,7.5
1998-08-24,7.453125
1998-08-25,7.5
1998-08-26,7.40625
1998-08-27,7.34375
1998-08-28,7.296875
1998-08-31,7.0625
1998-09-01,7.15625
1998-09-02,7.09375
1998-09-03,6.90625
1998-09-04,6.765625
1998-09-08,6.875
1998-09-09,6.984375
1998-09-10,6.9375
1998-09-11,6.9375
1998-09-14,6.875
1998-09-15,6.734375
1998-09-16,6.71875
1998-09-17,6.53125
1998-09-18,6.359375
1998-09-21,6.3125
1998-09-22,6.375
1998-09-23,6.453125
1998-09-24,6.453125
1998-09-25,6.34375
1998-09-28,6.359375
1998-09-29,6.140625
1998-09-30,5.765625
1998-10-01,6.140625
1998-10-02,6.140625
1998-10-05,6.0
1998-10-06,6.0
1998-10-07,5.90625
1998-10-08,5.8125
1998-10-09,5.890625
1998-10-12,5.828125
1998-10-13,5.734375
1998-10-14,5.78125
1998-10-15,5.859375
1998-10-16,6.140625
1998-10-19,6.4375
1998-10-20,6.75
1998-10-21,6.875
1998-10-22,6.71875
1998-10-23,6.640625
1998-10-26,6.6875
1998-10-27,6.703125
1998-10-28,6.671875
1998-10-29,6.59375
1998-10-30,6.53125
1998-11-02,6.65625
1998-11-03,6.71875
1998-11-04,6.75
1998-11-05,6.8125
1998-11-06,7.03125
1998-11-09,7.265625
1998-11-10,7.234375
1998-11-11,7.09375
1998-11-12,6.828125
1998-11-13,6.8125
1998-11-16,6.9375
1998-11-17,7.0625
1998-11-18,7.0
1998-11-19,6.984375
1998-11-20,6.859375
1998-11-23,6.9375
1998-11-24,6.9375
1998-11-25,6.734375
1998-11-27,6.609375
1998-11-30,6.421875
1998-12-01,6.28125
1998-12-02,6.21875
1998-12-03,6.015625
1998-12-04,6.109375
1998-12-07,6.125
1998-12-08,6.296875
1998-12-09,6.328125
1998-12-10,6.25
1998-12-11,6.234375
1998-12-14,6.3125
1998-12-15,6.171875
1998-12-16,6.25
1998-12-17,6.21875
1998-12-18,6.125
1998-12-21,6.40625
1998-12-22,6.4375
1998-12-23,6.703125
1998-12-24,6.640625
1998-12-28,6.546875
1998-12-29,6.609375
1998-12-30,6.609375
1998-12-31,6.78125
1999-01-04,6.9375
1999-01-05,7.25
1999-01-06,7.3125
1999-01-07,7.765625
1999-01-08,8.046875
1999-01-11,7.96875
1999-01-12,7.78125
1999-01-13,7.6875
1999-01-14,7.796875
1999-01-15,8.109375
1999-01-19,8.296875
1999-01-20,8.390625
1999-01-21,8.09375
1999-01-22,7.796875
1999-01-25,7.75
1999-01-26,7.75
1999-01-27,7.71875
1999-01-28,7.703125
1999-01-29,7.625
1999-02-01,7.609375
1999-02-02,7.53125
1999-02-03,7.65625
1999-02-04,7.890625
1999-02-05,7.875
1999-02-08,7.8125
1999-02-09,7.796875
1999-02-10,7.84375
1999-02-11,7.8125
1999-02-12,7.703125
1999-02-16,7.625
1999-02-17,7.75
1999-02-18,8.4375
1999-02-19,9.109375
1999-02-22,9.875
1999-02-23,9.734375
1999-02-24,9.703125
1999-02-25,9.53125
1999-02-26,9.4375
1999-03-01,9.40625
1999-03-02,9.484375
1999-03-03,9.546875
1999-03-04,9.46875
1999-03-05,9.546875
1999-03-08,9.5
1999-03-09,9.8125
1999-03-10,9.78125
1999-03-11,9.875
1999-03-12,9.90625
1999-03-15,9.796875
1999-03-16,9.875
1999-03-17,9.8125
1999-03-18,9.53125
1999-03-19,9.515625
1999-03-22,9.484375
1999-03-23,9.140625
1999-03-24,9.0
1999-03-25,9.0
1999-03-26,8.984375
1999-03-29,8.890625
1999-03-30,8.875
1999-03-31,8.40625
1999-04-01,8.328125
1999-04-05,8.5625
1999-04-06,8.40625
1999-04-07,9.25
1999-04-08,9.515625
1999-04-09,9.5
1999-04-12,9.390625
1999-04-13,9.53125
1999-04-14,9.75
1999-04-15,9.5
1999-04-16,9.78125
1999-04-19,10.09375
1999-04-20,10.375
1999-04-21,10.625
1999-04-22,10.515625
1999-04-23,10.765625
1999-04-26,10.890625
1999-04-27,10.875
1999-04-28,11.25
1999-04-29,10.984375
1999-04-30,11.0
1999-05-03,12.0
1999-05-04,11.96875
1999-05-05,11.765625
1999-05-06,11.59375
1999-05-07,11.84375
1999-05-10,12.140625
1999-05-11,11.984375
1999-05-12,12.328125
1999-05-13,12.234375
1999-05-14,11.9375
1999-05-17,11.84375
1999-05-18,11.734375
1999-05-19,11.34375
1999-05-20,11.25
1999-05-21,11.25
1999-05-24,11.0
1999-05-25,10.3125
1999-05-26,10.640625
1999-05-27,10.65625
1999-05-28,10.5
1999-06-01,10.375
1999-06-02,10.59375
1999-06-03,10.625
1999-06-04,10.3125
1999-06-07,10.375
1999-06-08,10.453125
1999-06-09,10.34375
1999-06-10,10.78125
1999-06-11,11.625
1999-06-14,11.484375
1999-06-15,11.484375
1999-06-16,11.46875
1999-06-17,11.484375
1999-06-18,11.5
1999-06-21,11.796875
1999-06-22,11.90625
1999-06-23,11.78125
1999-06-24,11.96875
1999-06-25,12.0625
1999-06-28,12.0625
1999-06-29,12.140625
1999-06-30,12.25
1999-07-01,12.25
1999-07-02,11.921875
1999-07-06,11.96875
1999-07-07,11.890625
1999-07-08,11.671875
1999-07-09,11.75
1999-07-12,11.78125
1999-07-13,11.75
1999-07-14,11.6875
1999-07-15,11.984375
1999-07-16,11.84375
1999-07-19,11.8125
1999-07-20,11.96875
1999-07-21,12.0625
1999-07-22,12.125
1999-07-23,12.3125
1999-07-26,11.625
1999-07-27,11.625
1999-07-28,11.65625
1999-07-29,11.484375
1999-07-30,11.296875
1999-08-02,11.1875
1999-08-03,11.09375
1999-08-04,10.90625
1999-08-05,10.59375
1999-08-06,10.6875
1999-08-09,11.125
1999-08-10,11.453125
1999-08-11,11.703125
1999-08-12,11.5625
1999-08-13,12.109375
1999-08-16,12.125
1999-08-17,12.328125
1999-08-18,12.28125
1999-08-19,12.25
1999-08-20,12.390625
1999-08-23,12.96875
1999-08-24,12.5625
1999-08-25,12.546875
1999-08-26,12.328125
1999-08-27,12.203125
1999-08-30,12.078125
1999-08-31,12.28125
1999-09-01,12.3125
1999-09-02,12.0
1999-09-03,12.125
1999-09-07,12.1875
1999-09-08,12.484375
1999-09-09,12.453125
1999-09-10,12.5
1999-09-13,12.59375
1999-09-14,12.671875
1999-09-15,12.4375
1999-09-16,11.8125
1999-09-17,12.09375
1999-09-20,12.234375
1999-09-21,12.265625
1999-09-22,12.21875
1999-09-23,12.234375
1999-09-24,11.921875
1999-09-27,11.890625
1999-09-28,12.03125
1999-09-29,12.453125
1999-09-30,12.78125
1999-10-01,12.625
1999-10-04,12.453125
1999-10-05,12.28125
1999-10-06,12.09375
1999-10-07,11.984375
1999-10-08,11.390625
1999-10-11,12.3125
1999-10-12,12.078125
1999-10-13,12.3125
1999-10-14,12.34375
1999-10-15,11.9375
1999-10-18,11.875
1999-10-19,11.96875
1999-10-20,12.078125
1999-10-21,11.96875
1999-10-22,11.9375
1999-10-25,12.1875
1999-10-26,12.09375
1999-10-27,12.0625
1999-10-28,12.0625
1999-10-29,12.75
1999-11-01,13.0
1999-11-02,13.3125
1999-11-03,13.453125
1999-11-04,13.5
1999-11-05,13.453125
1999-11-08,13.53125
1999-11-09,13.59375
1999-11-10,13.25
1999-11-11,13.40625
1999-11-12,13.359375
1999-11-15,11.8125
1999-11-16,12.671875
1999-11-17,11.96875
1999-11-18,12.46875
1999-11-19,12.390625
1999-11-22,12.375
1999-11-23,12.4375
1999-11-24,12.40625
1999-11-26,12.21875
1999-11-29,12.234375
1999-11-30,12.34375
1999-12-01,12.015625
1999-12-02,12.078125
1999-12-03,12.234375
1999-12-06,11.90625
1999-12-07,12.4375
1999-12-08,12.484375
1999-12-09,12.3125
1999-12-10,11.9375
1999-12-13,11.59375
1999-12-14,11.84375
1999-12-15,12.171875
1999-12-16,12.25
1999-12-17,12.140625
1999-12-20,12.421875
1999-12-21,12.25
1999-12-22,12.234375
1999-12-23,12.4375
1999-12-27,12.234375
1999-12-28,12.34375
1999-12-29,12.203125
1999-12-30,12.875
1999-12-31,12.578125
2000-01-03,11.8125
2000-01-04,11.703125
2000-01-05,11.515625
2000-01-06,11.9375
2000-01-07,11.8125
2000-01-10,12.078125
2000-01-11,11.46875
2000-01-12,11.6875
2000-01-13,11.40625
2000-01-14,11.53125
2000-01-18,11.53125
2000-01-19,11.890625
2000-01-20,11.859375
2000-01-21,11.515625
2000-01-24,10.953125
2000-01-25,10.875
2000-01-26,10.78125
2000-01-27,10.484375
2000-01-28,10.390625
2000-01-31,10.34375
2000-02-01,10.71875
2000-02-02,10.625
2000-02-03,10.53125
2000-02-04,11.078125
2000-02-07,10.640625
2000-02-08,10.703125
2000-02-09,10.59375
2000-02-10,10.65625
2000-02-11,10.546875
2000-02-14,10.53125
2000-02-15,10.546875
2000-02-16,10.5
2000-02-17,10.8125
2000-02-18,10.546875
2000-02-22,10.09375
2000-02-23,10.453125
2000-02-24,10.359375
2000-02-25,9.796875
2000-02-28,10.09375
2000-02-29,9.9375
2000-03-01,9.5
2000-03-02,9.5
2000-03-03,9.5
2000-03-06,9.75
2000-03-07,9.8125
2000-03-08,9.625
2000-03-09,10.0625
2000-03-10,10.09375
2000-03-13,9.75
2000-03-14,9.5
2000-03-15,10.09375
2000-03-16,11.25
2000-03-17,10.78125
2000-03-20,11.25
2000-03-21,11.15625
2000-03-22,11.15625
2000-03-23,10.5
2000-03-24,10.5
2000-03-27,10.25
2000-03-28,10.96875
2000-03-29,11.59375
2000-03-30,11.46875
2000-03-31,12.0
2000-04-03,12.0
2000-04-04,11.96875
2000-04-05,12.375
2000-04-06,12.6875
2000-04-07,13.53125
2000-04-10,14.21875
2000-04-11,14.335938
2000-04-12,14.8125
2000-04-13,14.625
2000-04-14,13.5
2000-04-17,13.09375
2000-04-18,13.46875
2000-04-19,13.75
2000-04-20,14.125
2000-04-24,13.8125
2000-04-25,14.46875
2000-04-26,14.3125
2000-04-27,14.09375
2000-04-28,14.75
2000-05-01,14.75
2000-05-02,14.5
2000-05-03,14.28125
2000-05-04,14.5625
2000-05-05,14.9375
2000-05-08,15.5
2000-05-09,15.875
2000-05-10,15.96875
2000-05-11,16.5625
2000-05-12,17.1875
2000-05-15,17.28125
2000-05-16,16.875
2000-05-17,16.78125
2000-05-18,16.625
2000-05-19,16.84375
2000-05-22,16.5625
2000-05-23,16.5
2000-05-24,16.53125
2000-05-25,16.4375
2000-05-26,16.65625
2000-05-30,16.90625
2000-05-31,16.25
2000-06-01,16.65625
2000-06-02,16.75
2000-06-05,16.5
2000-06-06,16.21875
2000-06-07,16.40625
2000-06-08,16.21875
2000-06-09,16.40625
2000-06-12,16.5625
2000-06-13,16.71875
2000-06-14,17.0
2000-06-15,17.09375
2000-06-16,17.15625
2000-06-19,16.75
2000-06-20,16.3125
2000-06-21,15.96875
2000-06-22,16.0625
2000-06-23,15.84375
2000-06-26,16.09375
2000-06-27,16.34375
2000-06-28,16.5
2000-06-29,16.65625
2000-06-30,16.070313
2000-07-03,16.5
2000-07-05,16.8125
2000-07-06,17.0
2000-07-07,17.03125
2000-07-10,17.1875
2000-07-11,17.375
2000-07-12,17.3125
2000-07-13,17.25
2000-07-14,17.25
2000-07-17,17.4375
2000-07-18,17.375
2000-07-19,17.3125
2000-07-20,17.875
2000-07-21,17.96875
2000-07-24,17.9375
2000-07-25,17.96875
2000-07-26,17.96875
2000-07-27,17.90625
2000-07-28,17.40625
2000-07-31,17.96875
2000-08-01,17.78125
2000-08-02,17.71875
2000-08-03,17.65625
2000-08-04,17.5625
2000-08-07,17.375
2000-08-08,17.375
2000-08-09,17.40625
2000-08-10,17.375
2000-08-11,17.65625
2000-08-14,17.34375
2000-08-15,17.09375
2000-08-16,16.5
2000-08-17,17.5625
2000-08-18,17.25
2000-08-21,16.875
2000-08-22,16.96875
2000-08-23,16.6875
2000-08-24,16.8125
2000-08-25,16.84375
2000-08-28,16.71875
2000-08-29,16.84375
2000-08-30,16.71875
2000-08-31,17.1875
2000-09-01,17.125
2000-09-05,17.84375
2000-09-06,17.46875
2000-09-07,17.40625
2000-09-08,17.0
2000-09-11,17.21875
2000-09-12,17.1875
2000-09-13,17.28125
2000-09-14,17.1875
2000-09-15,17.125
2000-09-18,16.8125
2000-09-19,17.0625
2000-09-20,17.46875
2000-09-21,18.0625
2000-09-22,18.46875
2000-09-25,19.0
2000-09-26,18.25
2000-09-27,18.78125
2000-09-28,18.875
2000-09-29,19.09375
2000-10-02,18.40625
2000-10-03,18.09375
2000-10-04,17.5
2000-10-05,17.53125
2000-10-06,16.65625
2000-10-09,16.0
2000-10-10,16.9375
2000-10-11,15.4375
2000-10-12,15.25
2000-10-13,16.34375
2000-10-16,16.28125
2000-10-17,15.46875
2000-10-18,15.90625
2000-10-19,16.71875
2000-10-20,16.53125
2000-10-23,17.1875
2000-10-24,17.875
2000-10-25,17.6875
2000-10-26,17.375
2000-10-27,16.90625
2000-10-30,17.34375
2000-10-31,17.28125
2000-11-01,16.40625
2000-11-02,16.96875
2000-11-03,16.75
2000-11-06,16.1875
2000-11-07,16.375
2000-11-08,16.625
2000-11-09,15.96875
2000-11-10,15.15625
2000-11-13,15.46875
2000-11-14,15.71875
2000-11-15,15.40625
2000-11-16,15.09375
2000-11-17,14.75
2000-11-20,13.8125
2000-11-21,13.46875
2000-11-22,13.25
2000-11-24,13.5625
2000-11-27,14.5
2000-11-28,14.25
2000-11-29,14.3125
2000-11-30,14.3125
2000-12-01,15.0625
2000-12-04,14.9375
2000-12-05,14.875
2000-12-06,15.375
2000-12-07,14.4375
2000-12-08,14.0
2000-12-11,13.9375
2000-12-12,13.34375
2000-12-13,13.5625
2000-12-14,13.53125
2000-12-15,13.25
2000-12-18,13.09375
2000-12-19,12.96875
2000-12-20,12.625
2000-12-21,12.625
2000-12-22,12.53125
2000-12-26,12.96875
2000-12-27,13.875
2000-12-28,14.09375
2000-12-29,14.09375
2001-01-02,13.5625
2001-01-03,14.53125
2001-01-04,14.34375
2001-01-05,14.25
2001-01-08,14.8125
2001-01-09,14.46875
2001-01-10,14.28125
2001-01-11,14.5
2001-01-12,14.40625
2001-01-16,14.65625
2001-01-17,14.5625
2001-01-18,14.125
2001-01-19,13.25
2001-01-22,13.34375
2001-01-23,13.40625
2001-01-24,13.375
2001-01-25,13.15625
2001-01-26,13.03125
2001-01-29,13.895
2001-01-30,14.275
2001-01-31,14.575
2001-02-01,16.014999
2001-02-02,15.31
2001-02-05,15.505
2001-02-06,15.58
2001-02-07,15.19
2001-02-08,14.995
2001-02-09,14.825
2001-02-12,14.41
2001-02-13,14.42
2001-02-14,13.95
2001-02-15,13.725
2001-02-16,13.25
2001-02-20,13.5
2001-02-21,13.1
2001-02-22,13.375
2001-02-23,13.255
2001-02-26,13.365
2001-02-27,13.375
2001-02-28,13.44
2001-03-01,13.36
2001-03-02,13.125
2001-03-05,13.285
2001-03-06,13.26
2001-03-07,13.33
2001-03-08,13.61
2001-03-09,13.65
2001-03-12,13.48
2001-03-13,13.34
2001-03-14,13.005
2001-03-15,13.25
2001-03-16,13.175
2001-03-19,12.83
2001-03-20,13.125
2001-03-21,12.58
2001-03-22,12.0
2001-03-23,12.0
2001-03-26,12.135
2001-03-27,12.365
2001-03-28,12.305
2001-03-29,12.255
2001-03-30,12.55
2001-04-02,12.35
2001-04-03,12.2
2001-04-04,12.21
2001-04-05,12.625
2001-04-06,12.53
2001-04-09,12.855
2001-04-10,13.475
2001-04-11,13.505
2001-04-12,13.505
2001-04-16,13.26
2001-04-17,13.555
2001-04-18,14.7
2001-04-19,14.725
2001-04-20,14.375
2001-04-23,14.5
2001-04-24,14.8
2001-04-25,15.23
2001-04-26,14.9
2001-04-27,14.765
2001-04-30,15.035
2001-05-01,15.275
2001-05-02,15.58
2001-05-03,15.49
2001-05-04,15.175
2001-05-07,14.975
2001-05-08,15.005
2001-05-09,15.05
2001-05-10,15.265
2001-05-11,15.23
2001-05-14,15.525
2001-05-15,15.83
2001-05-16,15.995
2001-05-17,16.365
2001-05-18,15.935
2001-05-21,15.615
2001-05-22,15.6
2001-05-23,15.83
2001-05-24,15.475
2001-05-25,15.7
2001-05-29,15.75
2001-05-30,15.315
2001-05-31,15.72
2001-06-01,15.45
2001-06-04,15.49
2001-06-05,15.505
2001-06-06,15.295
2001-06-07,15.025
2001-06-08,15.055
2001-06-11,15.025
2001-06-12,14.76
2001-06-13,14.79
2001-06-14,14.75
2001-06-15,14.67
2001-06-18,14.755
2001-06-19,14.97
2001-06-20,14.75
2001-06-21,14.6
2001-06-22,14.675
2001-06-25,14.41
2001-06-26,14.03
2001-06-27,14.1
2001-06-28,14.2
2001-06-29,14.98
2001-07-02,15.25
2001-07-03,15.3
2001-07-05,15.39
2001-07-06,14.375
2001-07-09,14.41
2001-07-10,14.555
2001-07-11,14.955
2001-07-12,15.275
2001-07-13,15.355
2001-07-16,15.355
2001-07-17,15.62
2001-07-18,15.975
2001-07-19,16.025
2001-07-20,15.805
2001-07-23,15.48
2001-07-24,14.225
2001-07-25,14.95
2001-07-26,15.14
2001-07-27,15.15
2001-07-30,15.34
2001-07-31,15.45
2001-08-01,15.245
2001-08-02,14.87
2001-08-03,14.75
2001-08-06,14.645
2001-08-07,14.25
2001-08-08,14.32
2001-08-09,14.18
2001-08-10,14.48
2001-08-13,14.94
2001-08-14,14.875
2001-08-15,14.62
2001-08-16,14.44
2001-08-17,14.45
2001-08-20,14.25
2001-08-21,14.205
2001-08-22,14.31
2001-08-23,14.41
2001-08-24,14.65
2001-08-27,14.585
2001-08-28,14.5
2001-08-29,14.56
2001-08-30,14.285
2001-08-31,14.575
2001-09-04,14.51
2001-09-05,14.7
2001-09-06,14.59
2001-09-07,14.24
2001-09-10,14.155
2001-09-17,11.0
2001-09-18,10.44
2001-09-19,9.915
2001-09-20,8.88
2001-09-21,8.995
2001-09-24,9.63
2001-09-25,10.15
2001-09-26,10.675
2001-09-27,10.805
2001-09-28,11.24
2001-10-01,10.7
2001-10-02,11.37
2001-10-03,11.7
2001-10-04,11.425
2001-10-05,11.855
2001-10-08,11.305
2001-10-09,11.005
2001-10-10,11.02
2001-10-11,12.8
2001-10-12,12.135
2001-10-15,12.0
2001-10-16,12.195
2001-10-17,11.55
2001-10-18,11.4
2001-10-19,11.29
2001-10-22,11.445
2001-10-23,11.275
2001-10-24,11.3
2001-10-25,11.735
2001-10-26,11.5
2001-10-29,11.275
2001-10-30,10.875
2001-10-31,11.15
2001-11-01,11.245
2001-11-02,11.25
2001-11-05,11.32
2001-11-06,12.1
2001-11-07,12.325
2001-11-08,12.625
2001-11-09,12.38
2001-11-12,12.025
2001-11-13,12.73
2001-11-14,12.905
2001-11-15,13.15
2001-11-16,13.33
2001-11-19,13.4
2001-11-20,13.105
2001-11-21,12.7
2001-11-23,13.125
2001-11-26,13.275
2001-11-27,13.175
2001-11-28,12.94
2001-11-29,13.005
2001-11-30,13.175
2001-12-03,13.075
2001-12-04,13.025
2001-12-05,13.6
2001-12-06,14.025
2001-12-07,13.875
2001-12-10,13.84
2001-12-11,14.135
2001-12-12,13.8
2001-12-13,13.64
2001-12-14,13.78
2001-12-17,13.69
2001-12-18,14.0
2001-12-19,13.89
2001-12-20,13.75
2001-12-21,13.99
2001-12-24,13.985
2001-12-26,14.345
2001-12-27,14.44
2001-12-28,14.465
2001-12-31,14.435
2002-01-02,14.525
2002-01-03,14.475
2002-01-04,14.75
2002-01-07,14.99
2002-01-08,14.95
2002-01-09,14.945
2002-01-10,15.125
2002-01-11,14.895
2002-01-14,14.425
2002-01-15,14.2
2002-01-16,14.53
2002-01-17,14.6
2002-01-18,14.6
2002-01-22,14.7
2002-01-23,14.925
2002-01-24,15.56
2002-01-25,15.705
2002-01-28,15.93
2002-01-29,15.745
2002-01-30,15.76
2002-01-31,16.280001000000002
2002-02-01,17.155001000000002
2002-02-04,17.18
2002-02-05,15.7
2002-02-06,15.475
2002-02-07,15.56
2002-02-08,15.575
2002-02-11,15.5
2002-02-12,15.5
2002-02-13,15.7
2002-02-14,15.725
2002-02-15,15.65
2002-02-19,15.68
2002-02-20,15.9
2002-02-21,15.91
2002-02-22,16.299999
2002-02-25,16.825001
2002-02-26,17.0
2002-02-27,16.975
2002-02-28,17.200001
2002-03-01,17.434998999999998
2002-03-04,17.875
2002-03-05,18.334999
2002-03-06,17.5
2002-03-07,17.455
2002-03-08,17.65
2002-03-11,17.700001
2002-03-12,18.049999
2002-03-13,17.91
2002-03-14,17.99
2002-03-15,17.875
2002-03-18,18.334999
2002-03-19,18.25
2002-03-20,18.135
2002-03-21,18.0
2002-03-22,18.325001
2002-03-25,18.014999
2002-03-26,17.83
2002-03-27,17.629998999999998
2002-03-28,18.115
2002-04-01,17.75
2002-04-02,17.424999
2002-04-03,17.094998999999998
2002-04-04,17.379998999999998
2002-04-05,17.295
2002-04-08,17.6
2002-04-09,17.870001000000002
2002-04-10,18.195
2002-04-11,18.075001
2002-04-12,18.174999
2002-04-15,18.25
2002-04-16,17.934998999999998
2002-04-17,19.135
2002-04-18,19.254998999999998
2002-04-19,19.549999
2002-04-22,19.549999
2002-04-23,19.9
2002-04-24,20.48
2002-04-25,20.924999
2002-04-26,20.75
2002-04-29,20.075001
2002-04-30,20.075001
2002-05-01,20.15
2002-05-02,20.165001
2002-05-03,20.51
2002-05-06,20.094998999999998
2002-05-07,20.110001
2002-05-08,19.809998999999998
2002-05-09,19.084999
2002-05-10,18.549999
2002-05-13,19.23
2002-05-14,19.620001000000002
2002-05-15,19.360001
2002-05-16,19.395
2002-05-17,19.5
2002-05-20,19.48
2002-05-21,19.025
2002-05-22,18.465
2002-05-23,18.825001
2002-05-24,18.700001
2002-05-28,18.9
2002-05-29,18.809998999999998
2002-05-30,18.445
2002-05-31,18.844998999999998
2002-06-03,17.615
2002-06-04,17.424999
2002-06-05,17.299999
2002-06-06,17.625
2002-06-07,18.055
2002-06-10,18.57
2002-06-11,18.225
2002-06-12,17.365
2002-06-13,17.075001
2002-06-14,17.0
2002-06-17,17.825001
2002-06-18,18.41
2002-06-19,17.9
2002-06-20,18.025
2002-06-21,17.514999
2002-06-24,17.424999
2002-06-25,17.219998999999998
2002-06-26,17.094998999999998
2002-06-27,16.825001
2002-06-28,16.875
2002-07-01,16.23
2002-07-02,15.8
2002-07-03,16.135
2002-07-05,16.99
2002-07-08,16.700001
2002-07-09,16.700001
2002-07-10,16.555
2002-07-11,16.65
2002-07-12,17.0
2002-07-15,16.674999
2002-07-16,16.360001
2002-07-17,16.4
2002-07-18,15.95
2002-07-19,15.5
2002-07-22,15.01
2002-07-23,14.475
2002-07-24,15.795
2002-07-25,16.094998999999998
2002-07-26,15.995
2002-07-29,16.995001000000002
2002-07-30,17.825001
2002-07-31,17.5
2002-08-01,17.065001000000002
2002-08-02,16.26
2002-08-05,15.725
2002-08-06,17.325001
2002-08-07,17.205
2002-08-08,18.219998999999998
2002-08-09,17.889999
2002-08-12,18.25
2002-08-13,17.825001
2002-08-14,17.5
