Date,MS
2002-08-01,39.650002
2002-08-02,38.279999
2002-08-05,36.75
2002-08-06,38.060001
2002-08-07,38.389998999999996
2002-08-08,41.18
2002-08-09,42.73
2002-08-12,41.889998999999996
2002-08-13,41.200001
2002-08-14,44.009997999999996
2002-08-15,44.220001
2002-08-16,44.330002
2002-08-19,46.380001
2002-08-20,45.720001
2002-08-21,45.400002
2002-08-22,45.209998999999996
2002-08-23,44.360001000000004
2002-08-26,44.959998999999996
2002-08-27,44.07
2002-08-28,42.48
2002-08-29,42.27
2002-08-30,42.720001
2002-09-03,39.91
2002-09-04,41.360001000000004
2002-09-05,39.279999
2002-09-06,40.060001
2002-09-09,40.970001
2002-09-10,40.400002
2002-09-11,40.34
2002-09-12,39.759997999999996
2002-09-13,39.919998
2002-09-16,40.080002
2002-09-17,38.939999
2002-09-18,38.099998
2002-09-19,33.900002
2002-09-20,34.419998
2002-09-23,33.389998999999996
2002-09-24,33.189999
2002-09-25,34.689999
2002-09-26,35.279999
2002-09-27,33.860001000000004
2002-09-30,33.880001
2002-10-01,35.799999
2002-10-02,34.0
2002-10-03,31.68
2002-10-04,31.030001000000002
2002-10-07,29.76
2002-10-08,30.950001
2002-10-09,29.309998999999998
2002-10-10,30.950001
2002-10-11,33.400002
2002-10-14,34.529999
2002-10-15,37.060001
2002-10-16,36.459998999999996
2002-10-17,38.02
2002-10-18,37.200001
2002-10-21,38.380001
2002-10-22,37.540001000000004
2002-10-23,38.02
2002-10-24,36.970001
2002-10-25,38.41
2002-10-28,37.84
2002-10-29,38.200001
2002-10-30,38.09
2002-10-31,38.919998
2002-11-01,40.389998999999996
2002-11-04,41.540001000000004
2002-11-05,41.919998
2002-11-06,42.330002
2002-11-07,39.84
2002-11-08,39.27
2002-11-11,38.259997999999996
2002-11-12,39.139998999999996
2002-11-13,39.59
2002-11-14,41.279999
2002-11-15,42.450001
2002-11-18,42.0
2002-11-19,42.0
2002-11-20,43.509997999999996
2002-11-21,46.400002
2002-11-22,46.200001
2002-11-25,46.34
2002-11-26,44.32
2002-11-27,45.98
2002-11-29,45.240002000000004
2002-12-02,45.32
2002-12-03,45.09
2002-12-04,44.02
2002-12-05,42.400002
2002-12-06,42.810001
2002-12-09,40.830002
2002-12-10,41.529999
2002-12-11,41.599998
2002-12-12,42.73
2002-12-13,41.799999
2002-12-16,43.41
2002-12-17,42.709998999999996
2002-12-18,41.099998
2002-12-19,40.299999
2002-12-20,42.040001000000004
2002-12-23,42.049999
2002-12-24,41.5
2002-12-26,41.48
2002-12-27,40.130001
2002-12-30,40.34
2002-12-31,39.919998
2003-01-02,41.939999
2003-01-03,41.860001000000004
2003-01-06,42.990002000000004
2003-01-07,43.220001
2003-01-08,41.919998
2003-01-09,43.619999
2003-01-10,43.419998
2003-01-13,43.599998
2003-01-14,43.810001
2003-01-15,43.099998
2003-01-16,42.540001000000004
2003-01-17,41.990002000000004
2003-01-21,40.48
2003-01-22,39.27
2003-01-23,40.68
2003-01-24,38.720001
2003-01-27,37.900002
2003-01-28,38.299999
2003-01-29,37.799999
2003-01-30,37.029999
2003-01-31,37.900002
2003-02-03,38.549999
2003-02-04,37.439999
2003-02-05,37.02
2003-02-06,36.419998
2003-02-07,35.75
2003-02-10,36.049999
2003-02-11,35.419998
2003-02-12,34.700001
2003-02-13,34.91
2003-02-14,35.779999
2003-02-18,36.490002000000004
2003-02-19,36.93
2003-02-20,36.599998
2003-02-21,37.02
2003-02-24,35.77
2003-02-25,36.169998
2003-02-26,35.419998
2003-02-27,36.52
2003-02-28,36.849998
2003-03-03,36.950001
2003-03-04,36.380001
2003-03-05,37.130001
2003-03-06,36.139998999999996
2003-03-07,36.970001
2003-03-10,35.380001
2003-03-11,34.32
2003-03-12,33.57
2003-03-13,36.080002
2003-03-14,35.880001
2003-03-17,38.400002
2003-03-18,39.139998999999996
2003-03-19,39.48
2003-03-20,40.049999
2003-03-21,41.509997999999996
2003-03-24,40.220001
2003-03-25,40.630001
2003-03-26,40.509997999999996
2003-03-27,40.439999
2003-03-28,40.02
2003-03-31,38.349998
2003-04-01,39.860001000000004
2003-04-02,41.799999
2003-04-03,41.779999
2003-04-04,42.060001
2003-04-07,42.189999
2003-04-08,42.419998
2003-04-09,41.43
2003-04-10,41.84
2003-04-11,41.540001000000004
2003-04-14,42.799999
2003-04-15,44.349998
2003-04-16,44.189999
2003-04-17,45.150002
2003-04-21,44.98
2003-04-22,46.400002
2003-04-23,47.790001000000004
2003-04-24,46.66
2003-04-25,45.009997999999996
2003-04-28,45.169998
2003-04-29,44.400002
2003-04-30,44.75
2003-05-01,44.740002000000004
2003-05-02,45.599998
2003-05-05,44.810001
2003-05-06,45.380001
2003-05-07,45.25
2003-05-08,44.110001000000004
2003-05-09,44.84
2003-05-12,45.610001000000004
2003-05-13,44.77
2003-05-14,44.330002
2003-05-15,44.799999
2003-05-16,44.599998
2003-05-19,42.860001000000004
2003-05-20,42.529999
2003-05-21,42.990002000000004
2003-05-22,43.200001
2003-05-23,42.900002
2003-05-27,44.0
2003-05-28,44.900002
2003-05-29,44.650002
2003-05-30,45.75
2003-06-02,46.540001000000004
2003-06-03,47.029999
2003-06-04,48.0
2003-06-05,48.700001
2003-06-06,48.279999
2003-06-09,47.639998999999996
2003-06-10,48.459998999999996
2003-06-11,49.450001
2003-06-12,48.939999
2003-06-13,48.25
2003-06-16,49.57
2003-06-17,49.669998
2003-06-18,46.889998999999996
2003-06-19,44.009997999999996
2003-06-20,44.27
2003-06-23,42.810001
2003-06-24,43.299999
2003-06-25,43.799999
2003-06-26,43.73
2003-06-27,43.0
2003-06-30,42.75
2003-07-01,44.189999
2003-07-02,44.970001
2003-07-03,44.799999
2003-07-07,46.18
2003-07-08,47.380001
2003-07-09,47.32
2003-07-10,46.290001000000004
2003-07-11,46.66
2003-07-14,47.330002
2003-07-15,48.73
2003-07-16,47.68
2003-07-17,46.91
2003-07-18,47.0
2003-07-21,45.900002
2003-07-22,46.759997999999996
2003-07-23,47.259997999999996
2003-07-24,47.610001000000004
2003-07-25,48.599998
2003-07-28,48.349998
2003-07-29,47.740002000000004
2003-07-30,47.52
2003-07-31,47.439999
2003-08-01,46.150002
2003-08-04,46.130001
2003-08-05,45.799999
2003-08-06,47.09
2003-08-07,47.639998999999996
2003-08-08,48.540001000000004
2003-08-11,48.139998999999996
2003-08-12,48.66
2003-08-13,48.52
2003-08-14,48.610001000000004
2003-08-15,48.639998999999996
2003-08-18,49.189999
2003-08-19,49.639998999999996
2003-08-20,49.07
2003-08-21,49.279999
2003-08-22,48.279999
2003-08-25,48.25
2003-08-26,48.220001
2003-08-27,47.759997999999996
2003-08-28,48.259997999999996
2003-08-29,48.790001000000004
2003-09-02,49.990002000000004
2003-09-03,48.939999
2003-09-04,49.360001000000004
2003-09-05,48.310001
2003-09-08,48.52
2003-09-09,49.32
2003-09-10,48.0
2003-09-11,48.880001
2003-09-12,48.860001000000004
2003-09-15,49.080002
2003-09-16,51.360001000000004
2003-09-17,51.990002000000004
2003-09-18,52.93
2003-09-19,52.380001
2003-09-22,51.150002
2003-09-23,52.330002
2003-09-24,50.77
2003-09-25,50.849998
2003-09-26,50.080002
2003-09-29,51.029999
2003-09-30,50.459998999999996
2003-10-01,51.990002000000004
2003-10-02,53.0
2003-10-03,53.02
2003-10-06,53.119999
2003-10-07,54.0
2003-10-08,53.25
2003-10-09,53.66
2003-10-10,53.27
2003-10-13,54.189999
2003-10-14,54.43
2003-10-15,53.619999
2003-10-16,53.799999
2003-10-17,52.66
2003-10-20,52.669998
2003-10-21,52.849998
2003-10-22,51.200001
2003-10-23,51.900002
2003-10-24,51.439999
2003-10-27,51.779999
2003-10-28,54.0
2003-10-29,53.900002
2003-10-30,54.549999
2003-10-31,54.869999
2003-11-03,56.169998
2003-11-04,56.080002
2003-11-05,55.049999
2003-11-06,56.200001
2003-11-07,56.93
2003-11-10,57.02
2003-11-11,57.450001
2003-11-12,57.830002
2003-11-13,57.689999
2003-11-14,54.939999
2003-11-17,55.029999
2003-11-18,53.82
2003-11-19,53.389998999999996
2003-11-20,52.669998
2003-11-21,52.880001
2003-11-24,54.23
2003-11-25,55.099998
2003-11-26,55.25
2003-11-28,55.279999
2003-12-01,56.509997999999996
2003-12-02,56.060001
2003-12-03,56.349998
2003-12-04,56.52
2003-12-05,55.360001000000004
2003-12-08,56.18
2003-12-09,55.27
2003-12-10,55.02
2003-12-11,55.84
2003-12-12,56.939999
2003-12-15,57.130001
2003-12-16,57.919998
2003-12-17,57.630001
2003-12-18,56.34
2003-12-19,56.009997999999996
2003-12-22,57.060001
2003-12-23,57.330002
2003-12-24,57.029999
2003-12-26,57.450001
2003-12-29,58.599998
2003-12-30,57.970001
2003-12-31,57.869999
2004-01-02,56.98
2004-01-05,57.57
2004-01-06,57.77
2004-01-07,57.799999
2004-01-08,58.369999
2004-01-09,57.23
2004-01-12,58.490002000000004
2004-01-13,58.389998999999996
2004-01-14,58.619999
2004-01-15,59.810001
2004-01-16,60.43
2004-01-20,59.880001
2004-01-21,60.68
2004-01-22,59.860001000000004
2004-01-23,59.290001000000004
2004-01-26,60.330002
2004-01-27,58.720001
2004-01-28,57.060001
2004-01-29,57.84
2004-01-30,58.209998999999996
2004-02-02,58.049999
2004-02-03,57.779999
2004-02-04,56.900002
2004-02-05,56.200001
2004-02-06,57.360001000000004
2004-02-09,57.27
2004-02-10,56.98
2004-02-11,59.860001000000004
2004-02-12,59.049999
2004-02-13,59.75
2004-02-17,60.59
2004-02-18,61.599998
2004-02-19,61.5
2004-02-20,61.189999
2004-02-23,61.049999
2004-02-24,59.599998
2004-02-25,60.43
2004-02-26,60.52
2004-02-27,59.759997999999996
2004-03-01,60.75
2004-03-02,60.82
2004-03-03,61.240002000000004
2004-03-04,61.889998999999996
2004-03-05,62.220001
2004-03-08,60.990002000000004
2004-03-09,60.549999
2004-03-10,59.439999
2004-03-11,59.349998
2004-03-12,60.66
2004-03-15,59.200001
2004-03-16,59.220001
2004-03-17,60.459998999999996
2004-03-18,59.91
2004-03-19,59.610001000000004
2004-03-22,58.240002000000004
2004-03-23,57.459998999999996
2004-03-24,55.900002
2004-03-25,56.549999
2004-03-26,56.73
2004-03-29,56.759997999999996
2004-03-30,57.16
2004-03-31,57.299999
2004-04-01,57.220001
2004-04-02,56.75
2004-04-05,56.599998
2004-04-06,56.950001
2004-04-07,56.5
2004-04-08,56.200001
2004-04-12,56.349998
2004-04-13,54.419998
2004-04-14,53.349998
2004-04-15,53.5
2004-04-16,54.529999
2004-04-19,54.27
2004-04-20,53.040001000000004
2004-04-21,52.779999
2004-04-22,53.48
2004-04-23,53.029999
2004-04-26,53.66
2004-04-27,53.57
2004-04-28,52.400002
2004-04-29,52.360001000000004
2004-04-30,51.389998999999996
2004-05-03,51.470001
2004-05-04,52.48
2004-05-05,52.5
2004-05-06,52.32
2004-05-07,51.939999
2004-05-10,52.099998
2004-05-11,52.439999
2004-05-12,52.779999
2004-05-13,52.650002
2004-05-14,52.080002
2004-05-17,50.610001000000004
2004-05-18,51.32
2004-05-19,52.0
2004-05-20,52.259997999999996
2004-05-21,52.529999
2004-05-24,53.279999
2004-05-25,53.880001
2004-05-26,54.200001
2004-05-27,54.049999
2004-05-28,53.509997999999996
2004-06-01,53.330002
2004-06-02,53.279999
2004-06-03,52.0
2004-06-04,53.029999
2004-06-07,54.639998999999996
2004-06-08,54.560001
2004-06-09,53.900002
2004-06-10,53.23
2004-06-14,52.220001
2004-06-15,51.130001
2004-06-16,52.139998999999996
2004-06-17,51.619999
2004-06-18,51.650002
2004-06-21,51.25
2004-06-22,52.150002
2004-06-23,52.5
2004-06-24,52.810001
2004-06-25,52.439999
2004-06-28,52.32
2004-06-29,52.369999
2004-06-30,52.77
2004-07-01,51.599998
2004-07-02,51.669998
2004-07-06,50.98
2004-07-07,49.880001
2004-07-08,49.82
2004-07-09,50.0
2004-07-12,50.34
2004-07-13,49.5
2004-07-14,49.09
2004-07-15,47.959998999999996
2004-07-16,47.07
2004-07-19,47.450001
2004-07-20,48.459998999999996
2004-07-21,47.869999
2004-07-22,48.380001
2004-07-23,48.0
2004-07-26,47.400002
2004-07-27,48.650002
2004-07-28,48.799999
2004-07-29,49.900002
2004-07-30,49.330002
2004-08-02,49.48
2004-08-03,49.310001
2004-08-04,49.029999
2004-08-05,48.060001
2004-08-06,46.799999
2004-08-09,46.950001
2004-08-10,48.150002
2004-08-11,47.860001000000004
2004-08-12,47.25
2004-08-13,47.27
2004-08-16,48.439999
2004-08-17,49.360001000000004
2004-08-18,49.82
2004-08-19,49.549999
2004-08-20,50.299999
2004-08-23,50.200001
2004-08-24,49.830002
2004-08-25,50.98
2004-08-26,51.990002000000004
2004-08-27,51.57
2004-08-30,50.599998
2004-08-31,50.73
2004-09-01,50.349998
2004-09-02,51.25
2004-09-03,51.0
2004-09-07,52.720001
2004-09-08,52.200001
2004-09-09,51.959998999999996
2004-09-10,52.950001
2004-09-13,52.240002000000004
2004-09-14,52.18
2004-09-15,51.650002
2004-09-16,52.25
2004-09-17,51.450001
2004-09-20,50.959998999999996
2004-09-21,52.380001
2004-09-22,48.720001
2004-09-23,49.52
2004-09-24,50.029999
2004-09-27,48.77
2004-09-28,48.849998
2004-09-29,49.5
2004-09-30,49.299999
2004-10-01,50.560001
2004-10-04,50.599998
2004-10-05,49.52
2004-10-06,49.450001
2004-10-07,48.869999
2004-10-08,48.299999
2004-10-11,48.799999
2004-10-12,48.900002
2004-10-13,48.349998
2004-10-14,47.299999
2004-10-15,48.240002000000004
2004-10-18,48.84
2004-10-19,48.220001
2004-10-20,47.799999
2004-10-21,48.700001
2004-10-22,48.32
2004-10-25,48.080002
2004-10-26,49.25
2004-10-27,51.220001
2004-10-28,51.830002
2004-10-29,51.09
2004-11-01,52.189999
2004-11-02,52.150002
2004-11-03,52.919998
2004-11-04,53.779999
2004-11-05,53.75
2004-11-08,52.93
2004-11-09,52.0
2004-11-10,51.560001
2004-11-11,52.150002
2004-11-12,53.130001
2004-11-15,53.200001
2004-11-16,52.509997999999996
2004-11-17,53.23
2004-11-18,53.580002
2004-11-19,52.259997999999996
2004-11-22,51.950001
2004-11-23,51.5
2004-11-24,51.349998
2004-11-26,51.119999
2004-11-29,51.130001
2004-11-30,50.75
2004-12-01,51.98
2004-12-02,52.139998999999996
2004-12-03,53.07
2004-12-06,53.27
2004-12-07,52.639998999999996
2004-12-08,52.630001
2004-12-09,52.509997999999996
2004-12-10,53.700001
2004-12-13,54.400002
2004-12-14,54.709998999999996
2004-12-15,55.529999
2004-12-16,54.849998
2004-12-17,54.110001000000004
2004-12-20,53.650002
2004-12-21,54.5
2004-12-22,55.080002
2004-12-23,55.07
2004-12-27,54.849998
2004-12-28,55.220001
2004-12-29,55.240002000000004
2004-12-30,55.25
2004-12-31,55.52
2005-01-03,55.900002
2005-01-04,55.299999
2005-01-05,54.98
2005-01-06,56.279999
2005-01-07,56.060001
2005-01-10,56.049999
2005-01-11,55.450001
2005-01-12,55.279999
2005-01-13,55.5
2005-01-14,56.07
2005-01-18,56.450001
2005-01-19,55.43
2005-01-20,54.849998
2005-01-21,54.48
2005-01-24,54.07
2005-01-25,54.400002
2005-01-26,54.169998
2005-01-27,53.75
2005-01-28,54.369999
2005-01-31,55.959998999999996
2005-02-01,57.25
2005-02-02,57.07
2005-02-03,57.18
2005-02-04,58.68
2005-02-07,58.07
2005-02-08,58.599998
2005-02-09,58.169998
2005-02-10,58.869999
2005-02-11,60.32
2005-02-14,60.27
2005-02-15,60.0
2005-02-16,59.73
2005-02-17,59.610001000000004
2005-02-18,57.650002
2005-02-22,56.880001
2005-02-23,57.029999
2005-02-24,56.709998999999996
2005-02-25,57.66
2005-02-28,56.470001
2005-03-01,56.950001
2005-03-02,56.740002000000004
2005-03-03,56.93
2005-03-04,58.389998999999996
2005-03-07,59.200001
2005-03-08,59.400002
2005-03-09,59.959998999999996
2005-03-10,59.98
2005-03-11,58.490002000000004
2005-03-14,59.0
2005-03-15,58.849998
2005-03-16,57.950001
2005-03-17,57.07
2005-03-18,57.779999
2005-03-21,57.009997999999996
2005-03-22,55.700001
2005-03-23,55.639998999999996
2005-03-24,55.59
2005-03-28,55.48
2005-03-29,53.610001000000004
2005-03-30,55.279999
2005-03-31,57.25
2005-04-01,56.869999
2005-04-04,58.299999
2005-04-05,56.450001
2005-04-06,56.599998
2005-04-07,55.98
2005-04-08,55.669998
2005-04-11,54.34
2005-04-12,54.75
2005-04-13,53.130001
2005-04-14,52.330002
2005-04-15,51.490002000000004
2005-04-18,51.580002
2005-04-19,51.73
2005-04-20,50.189999
2005-04-21,51.18
2005-04-22,50.25
2005-04-25,51.220001
2005-04-26,50.540001000000004
2005-04-27,51.18
2005-04-28,50.439999
2005-04-29,52.619999
2005-05-02,49.389998999999996
2005-05-03,49.419998
2005-05-04,50.380001
2005-05-05,50.25
2005-05-06,50.049999
2005-05-09,50.75
2005-05-10,49.419998
2005-05-11,49.849998
2005-05-12,49.400002
2005-05-13,48.220001
2005-05-16,48.799999
2005-05-17,48.66
2005-05-18,48.919998
2005-05-19,50.150002
2005-05-20,50.0
2005-05-23,49.889998999999996
2005-05-24,49.41
2005-05-25,49.5
2005-05-26,49.259997999999996
2005-05-27,49.259997999999996
2005-05-31,48.959998999999996
2005-06-01,50.07
2005-06-02,49.279999
2005-06-03,48.91
2005-06-06,49.110001000000004
2005-06-07,49.139998999999996
2005-06-08,49.439999
2005-06-09,49.630001
2005-06-10,49.880001
2005-06-13,50.880001
2005-06-14,50.599998
2005-06-15,50.610001000000004
2005-06-16,51.900002
2005-06-17,51.380001
2005-06-20,51.560001
2005-06-21,50.970001
2005-06-22,50.52
2005-06-23,51.720001
2005-06-24,53.119999
2005-06-27,53.049999
2005-06-28,53.02
2005-06-29,53.32
2005-06-30,52.470001
2005-07-01,53.029999
2005-07-05,53.77
2005-07-06,53.360001000000004
2005-07-07,53.34
2005-07-08,53.119999
2005-07-11,53.57
2005-07-12,53.509997999999996
2005-07-13,53.470001
2005-07-14,53.720001
2005-07-15,53.639998999999996
2005-07-18,53.400002
2005-07-19,53.509997999999996
2005-07-20,53.75
2005-07-21,53.380001
2005-07-22,54.0
2005-07-25,53.959998999999996
2005-07-26,53.709998999999996
2005-07-27,53.509997999999996
2005-07-28,53.57
2005-07-29,53.049999
2005-08-01,52.84
2005-08-02,53.619999
2005-08-03,54.419998
2005-08-04,53.5
2005-08-05,52.650002
2005-08-08,52.099998
2005-08-09,52.580002
2005-08-10,53.130001
2005-08-11,54.0
2005-08-12,52.849998
2005-08-15,53.599998
2005-08-16,52.959998999999996
2005-08-17,52.849998
2005-08-18,52.299999
2005-08-19,52.040001000000004
2005-08-22,52.290001000000004
2005-08-23,52.400002
2005-08-24,51.529999
2005-08-25,51.619999
2005-08-26,51.560001
2005-08-29,51.220001
2005-08-30,51.029999
2005-08-31,50.869999
2005-09-01,51.400002
2005-09-02,50.830002
2005-09-06,51.93
2005-09-07,52.049999
2005-09-08,52.220001
2005-09-09,52.52
2005-09-12,52.950001
2005-09-13,52.59
2005-09-14,52.470001
2005-09-15,52.0
2005-09-16,52.0
2005-09-19,52.25
2005-09-20,52.400002
2005-09-21,51.75
2005-09-22,52.200001
2005-09-23,51.939999
2005-09-26,51.91
2005-09-27,52.369999
2005-09-28,52.709998999999996
2005-09-29,53.849998
2005-09-30,53.939999
2005-10-03,53.860001000000004
2005-10-04,53.23
2005-10-05,52.990002000000004
2005-10-06,53.150002
2005-10-07,53.450001
2005-10-10,53.5
2005-10-11,53.040001000000004
2005-10-12,51.950001
2005-10-13,51.700001
2005-10-14,52.200001
2005-10-17,52.549999
2005-10-18,52.380001
2005-10-19,53.130001
2005-10-20,52.139998999999996
2005-10-21,52.099998
2005-10-24,53.400002
2005-10-25,53.279999
2005-10-26,53.32
2005-10-27,53.02
2005-10-28,53.93
2005-10-31,54.41
2005-11-01,53.029999
2005-11-02,53.18
2005-11-03,52.720001
2005-11-04,52.41
2005-11-07,52.720001
2005-11-08,52.540001000000004
2005-11-09,53.080002
2005-11-10,54.450001
2005-11-11,55.279999
2005-11-14,55.610001000000004
2005-11-15,55.169998
2005-11-16,54.380001
2005-11-17,55.009997999999996
2005-11-18,55.5
2005-11-21,56.02
2005-11-22,56.450001
2005-11-23,57.349998
2005-11-25,57.77
2005-11-28,56.66
2005-11-29,56.799999
2005-11-30,56.029999
2005-12-01,56.959998999999996
2005-12-02,57.279999
2005-12-05,57.43
2005-12-06,56.57
2005-12-07,56.299999
2005-12-08,56.360001000000004
2005-12-09,55.959998999999996
2005-12-12,56.52
2005-12-13,57.369999
2005-12-14,57.439999
2005-12-15,56.91
2005-12-16,56.880001
2005-12-19,56.669998
2005-12-20,57.709998999999996
2005-12-21,58.110001000000004
2005-12-22,58.48
2005-12-23,58.41
2005-12-27,57.98
2005-12-28,57.630001
2005-12-29,57.130001
2005-12-30,56.740002000000004
2006-01-03,58.310001
2006-01-04,58.349998
2006-01-05,58.509997999999996
2006-01-06,58.57
2006-01-09,59.189999
2006-01-10,59.220001
2006-01-11,59.57
2006-01-12,59.470001
2006-01-13,59.380001
2006-01-17,58.810001
2006-01-18,58.450001
2006-01-19,59.349998
2006-01-20,57.849998
2006-01-23,58.48
2006-01-24,58.689999
2006-01-25,59.169998
2006-01-26,59.970001
2006-01-27,60.779999
2006-01-30,60.669998
2006-01-31,61.450001
2006-02-01,61.830002
2006-02-02,61.27
2006-02-03,61.439999
2006-02-06,61.73
2006-02-07,60.529999
2006-02-08,61.27
2006-02-09,61.18
2006-02-10,60.310001
2006-02-13,59.810001
2006-02-14,60.07
2006-02-15,60.860001000000004
2006-02-16,61.299999
2006-02-17,60.810001
2006-02-21,60.77
2006-02-22,61.580002
2006-02-23,60.849998
2006-02-24,60.830002
2006-02-27,60.740002000000004
2006-02-28,59.66
2006-03-01,60.130001
2006-03-02,59.790001000000004
2006-03-03,59.720001
2006-03-06,59.919998
2006-03-07,59.66
2006-03-08,59.07
2006-03-09,58.66
2006-03-10,59.119999
2006-03-13,58.790001000000004
2006-03-14,60.029999
2006-03-15,59.639998999999996
2006-03-16,59.939999
2006-03-17,60.259997999999996
2006-03-20,60.369999
2006-03-21,60.41
2006-03-22,61.939999
2006-03-23,61.57
2006-03-24,61.470001
2006-03-27,62.119999
2006-03-28,62.060001
2006-03-29,62.900002
2006-03-30,63.619999
2006-03-31,62.82
2006-04-03,63.25
2006-04-04,64.269997
2006-04-05,64.309998
2006-04-06,64.5
2006-04-07,63.77
2006-04-10,64.190002
2006-04-11,62.73
2006-04-12,63.080002
2006-04-13,62.98
2006-04-17,63.610001000000004
2006-04-18,65.639999
2006-04-19,65.160004
2006-04-20,64.980003
2006-04-21,65.029999
2006-04-24,65.309998
2006-04-25,64.370003
2006-04-26,64.410004
2006-04-27,64.970001
2006-04-28,64.300003
2006-05-01,63.16
2006-05-02,64.139999
2006-05-03,63.419998
2006-05-04,63.799999
2006-05-05,65.529999
2006-05-08,65.400002
2006-05-09,65.75
2006-05-10,65.209999
2006-05-11,64.260002
2006-05-12,63.290001000000004
2006-05-15,62.07
2006-05-16,62.060001
2006-05-17,59.990002000000004
2006-05-18,59.860001000000004
2006-05-19,59.939999
2006-05-22,59.169998
2006-05-23,58.77
2006-05-24,59.099998
2006-05-25,59.77
2006-05-26,60.57
2006-05-30,59.110001000000004
2006-05-31,59.619999
2006-06-01,60.580002
2006-06-02,60.59
2006-06-05,58.650002
2006-06-06,58.900002
2006-06-07,59.139998999999996
2006-06-08,58.98
2006-06-09,59.189999
2006-06-12,58.200001
2006-06-13,55.240002000000004
2006-06-14,55.59
2006-06-15,57.330002
2006-06-16,56.990002000000004
2006-06-19,56.52
2006-06-20,57.02
2006-06-21,59.48
2006-06-22,60.009997999999996
2006-06-23,59.700001
2006-06-26,60.400002
2006-06-27,60.040001000000004
2006-06-28,60.139998999999996
2006-06-29,62.540001000000004
2006-06-30,63.209998999999996
2006-07-03,64.019997
2006-07-05,63.650002
2006-07-06,63.869999
2006-07-07,63.950001
2006-07-10,64.209999
2006-07-11,63.93
2006-07-12,62.630001
2006-07-13,61.470001
2006-07-14,60.689999
2006-07-17,61.200001
2006-07-18,61.959998999999996
2006-07-19,63.849998
2006-07-20,63.34
2006-07-21,62.509997999999996
2006-07-24,64.220001
2006-07-25,64.970001
2006-07-26,64.449997
2006-07-27,65.059998
2006-07-28,66.230003
2006-07-31,66.5
2006-08-01,65.940002
2006-08-02,66.230003
2006-08-03,67.800003
2006-08-04,67.690002
2006-08-07,67.139999
2006-08-08,66.279999
2006-08-09,64.68
2006-08-10,65.230003
2006-08-11,65.360001
2006-08-14,65.029999
2006-08-15,66.239998
2006-08-16,66.949997
2006-08-17,67.57
2006-08-18,67.139999
2006-08-21,67.199997
2006-08-22,67.849998
2006-08-23,68.050003
2006-08-24,67.75
2006-08-25,66.980003
2006-08-28,66.889999
2006-08-29,65.639999
2006-08-30,65.5
2006-08-31,65.790001
2006-09-01,66.83000200000001
2006-09-05,67.41999799999999
2006-09-06,66.099998
2006-09-07,65.959999
2006-09-08,66.690002
2006-09-11,66.66999799999999
2006-09-12,68.349998
2006-09-13,69.730003
2006-09-14,70.32
2006-09-15,70.949997
2006-09-18,70.860001
2006-09-19,71.849998
2006-09-20,72.349998
2006-09-21,71.639999
2006-09-22,71.779999
2006-09-25,72.57
2006-09-26,73.260002
2006-09-27,72.389999
2006-09-28,72.889999
2006-09-29,72.910004
2006-10-02,73.040001
2006-10-03,73.559998
2006-10-04,74.540001
2006-10-05,74.559998
2006-10-06,74.410004
2006-10-09,75.0
2006-10-10,75.0
2006-10-11,74.779999
2006-10-12,76.349998
2006-10-13,76.57
2006-10-16,76.809998
2006-10-17,75.779999
2006-10-18,76.300003
2006-10-19,76.18
2006-10-20,76.400002
2006-10-23,77.349998
2006-10-24,78.160004
2006-10-25,77.470001
2006-10-26,77.620003
2006-10-27,76.440002
2006-10-30,76.58000200000001
2006-10-31,76.43
2006-11-01,73.769997
2006-11-02,74.160004
2006-11-03,74.279999
2006-11-06,76.040001
2006-11-07,75.900002
2006-11-08,75.540001
2006-11-09,74.849998
2006-11-10,76.68
2006-11-13,77.33000200000001
2006-11-14,78.230003
2006-11-15,78.660004
2006-11-16,78.68
2006-11-17,79.120003
2006-11-20,79.309998
2006-11-21,79.230003
2006-11-22,79.199997
2006-11-24,78.949997
2006-11-27,76.25
2006-11-28,76.91999799999999
2006-11-29,77.410004
2006-11-30,76.160004
2006-12-01,75.269997
2006-12-04,77.260002
2006-12-05,77.980003
2006-12-06,78.610001
2006-12-07,78.18
2006-12-08,78.610001
2006-12-11,78.769997
2006-12-12,78.400002
2006-12-13,78.959999
2006-12-14,79.599998
2006-12-15,79.260002
2006-12-18,80.370003
2006-12-19,81.699997
2006-12-20,81.279999
2006-12-21,80.790001
2006-12-22,79.699997
2006-12-26,80.730003
2006-12-27,82.0
2006-12-28,81.589996
2006-12-29,81.43
2007-01-03,81.620003
2007-01-04,81.910004
2007-01-05,80.860001
2007-01-08,81.349998
2007-01-09,81.160004
2007-01-10,81.57
2007-01-11,82.370003
2007-01-12,82.860001
2007-01-16,82.610001
2007-01-17,82.379997
2007-01-18,81.209999
2007-01-19,81.5
2007-01-22,83.309998
2007-01-23,82.620003
2007-01-24,84.650002
2007-01-25,82.220001
2007-01-26,82.120003
2007-01-29,81.120003
2007-01-30,81.720001
2007-01-31,82.790001
2007-02-01,83.849998
2007-02-02,84.040001
2007-02-05,83.269997
2007-02-06,83.129997
2007-02-07,83.239998
2007-02-08,82.82
2007-02-09,81.779999
2007-02-12,80.279999
2007-02-13,81.25
2007-02-14,82.360001
2007-02-15,82.82
2007-02-16,82.360001
2007-02-20,83.309998
