Date,NVR
2005-04-28,728.51001
2005-04-29,718.349976
2005-05-02,712.5
2005-05-03,721.5
2005-05-04,736.25
2005-05-05,741.26001
2005-05-06,748.5
2005-05-09,744.0
2005-05-10,747.0
2005-05-11,746.5
2005-05-12,739.0
2005-05-13,731.0
2005-05-16,730.0
2005-05-17,735.0
2005-05-18,736.099976
2005-05-19,755.0
2005-05-20,744.0
2005-05-23,745.5
2005-05-24,748.5
2005-05-25,737.0
2005-05-26,744.75
2005-05-27,751.799988
2005-05-31,759.0
2005-06-01,770.98999
2005-06-02,780.25
2005-06-03,788.0
2005-06-06,782.5
2005-06-07,791.0
2005-06-08,799.0
2005-06-09,799.0
2005-06-10,793.950012
2005-06-13,787.799988
2005-06-14,787.049988
2005-06-15,793.5
2005-06-16,807.299988
2005-06-17,805.0
2005-06-20,804.0
2005-06-21,797.0
2005-06-22,807.0
2005-06-23,792.5
2005-06-24,773.0
2005-06-27,776.5
2005-06-28,787.650024
2005-06-29,807.0
2005-06-30,810.0
2005-07-01,802.549988
2005-07-05,799.75
2005-07-06,799.5
2005-07-07,804.0
2005-07-08,802.25
2005-07-11,816.0
2005-07-12,824.0
2005-07-13,822.0
2005-07-14,803.0
2005-07-15,806.75
2005-07-18,803.5
2005-07-19,834.0
2005-07-20,879.5
2005-07-21,880.75
2005-07-22,882.75
2005-07-25,879.25
2005-07-26,890.0
2005-07-27,907.75
2005-07-28,938.0
2005-07-29,938.0
2005-08-01,926.25
2005-08-02,923.5
2005-08-03,897.25
2005-08-04,895.0
2005-08-05,864.0
2005-08-08,850.0
2005-08-09,861.5
2005-08-10,868.0
2005-08-11,868.0
2005-08-12,868.75
2005-08-15,882.6400150000001
2005-08-16,873.75
2005-08-17,866.0499880000001
2005-08-18,873.75
2005-08-19,874.0
2005-08-22,866.150024
2005-08-23,849.0
2005-08-24,850.5
2005-08-25,844.75
2005-08-26,836.25
2005-08-29,843.5
2005-08-30,843.75
2005-08-31,885.0
2005-09-01,880.0
2005-09-02,877.900024
2005-09-06,873.5
2005-09-07,905.0
2005-09-08,882.0
2005-09-09,882.0
2005-09-12,889.25
2005-09-13,898.0
2005-09-14,878.0
2005-09-15,886.900024
2005-09-16,883.5
2005-09-19,868.5
2005-09-20,827.0
2005-09-21,833.0
2005-09-22,844.5300289999999
2005-09-23,831.25
2005-09-26,850.5
2005-09-27,847.0
2005-09-28,847.0
2005-09-29,868.0
2005-09-30,884.9500119999999
2005-10-03,886.0
2005-10-04,853.25
2005-10-05,817.950012
2005-10-06,817.5
2005-10-07,824.75
2005-10-10,794.0
2005-10-11,783.25
2005-10-12,755.150024
2005-10-13,770.030029
2005-10-14,791.0
2005-10-17,757.75
2005-10-18,680.0
2005-10-19,696.049988
2005-10-20,668.5
2005-10-21,686.0
2005-10-24,724.0
2005-10-25,682.0
2005-10-26,677.5
2005-10-27,660.0
2005-10-28,670.5
2005-10-31,685.5
2005-11-01,680.25
2005-11-02,713.3900150000001
2005-11-03,697.0
2005-11-04,712.0
2005-11-07,714.5
2005-11-08,668.0
2005-11-09,666.25
2005-11-10,694.5
2005-11-11,700.0
2005-11-14,699.0
2005-11-15,680.0
2005-11-16,680.0
2005-11-17,728.0
2005-11-18,732.049988
2005-11-21,738.849976
2005-11-22,755.049988
2005-11-23,742.5
2005-11-25,746.5
2005-11-28,712.0
2005-11-29,709.0
2005-11-30,687.25
2005-12-01,694.0
2005-12-02,712.0
2005-12-05,688.0
2005-12-06,693.0
2005-12-07,679.0
2005-12-08,690.5
2005-12-09,692.0
2005-12-12,687.0
2005-12-13,697.0
2005-12-14,701.5
2005-12-15,716.0
2005-12-16,710.0
2005-12-19,709.0
2005-12-20,725.0
2005-12-21,720.0
2005-12-22,717.5599980000001
2005-12-23,709.0
2005-12-27,707.5
2005-12-28,710.0
2005-12-29,706.5
2005-12-30,702.0
2006-01-03,721.0
2006-01-04,715.0
2006-01-05,734.5
2006-01-06,723.0
2006-01-09,774.5
2006-01-10,810.0
2006-01-11,822.880005
2006-01-12,810.0
2006-01-13,785.25
2006-01-17,773.6099849999999
2006-01-18,764.0
2006-01-19,765.0
2006-01-20,752.5
2006-01-23,737.0
2006-01-24,739.0
2006-01-25,730.5
2006-01-26,773.0
2006-01-27,754.0
2006-01-30,766.5
2006-01-31,794.25
2006-02-01,770.0
2006-02-02,759.0
2006-02-03,770.25
2006-02-06,748.25
2006-02-07,739.849976
2006-02-08,752.0
2006-02-09,735.0
2006-02-10,732.0
2006-02-13,726.0
2006-02-14,736.5
2006-02-15,742.0
2006-02-16,750.0
2006-02-17,760.0
2006-02-21,760.0
2006-02-22,775.5
2006-02-23,767.5
2006-02-24,777.75
2006-02-27,765.0
2006-02-28,753.0
2006-03-01,769.5
2006-03-02,765.0
2006-03-03,742.5
2006-03-06,735.25
2006-03-07,724.75
2006-03-08,725.0
2006-03-09,706.5
2006-03-10,719.98999
2006-03-13,737.0
2006-03-14,775.25
2006-03-15,775.0
2006-03-16,783.0
2006-03-17,792.0
2006-03-20,765.0
2006-03-21,751.0
2006-03-22,751.650024
2006-03-23,773.0
2006-03-24,775.97998
2006-03-27,781.0
2006-03-28,762.700012
2006-03-29,761.0
2006-03-30,745.75
2006-03-31,738.950012
2006-04-03,753.0
2006-04-04,759.0
2006-04-05,842.9799800000001
2006-04-06,815.0
2006-04-07,800.0
2006-04-10,792.0
2006-04-11,794.0
2006-04-12,760.0
2006-04-13,756.0
2006-04-17,748.0
2006-04-18,778.5
2006-04-19,788.0
2006-04-20,806.5
2006-04-21,783.0
2006-04-24,783.0
2006-04-25,780.0
2006-04-26,783.0
2006-04-27,763.0
2006-04-28,755.0
2006-05-01,746.0
2006-05-02,734.5
2006-05-03,738.0
2006-05-04,722.5
2006-05-05,743.0
2006-05-08,733.0
2006-05-09,725.0
2006-05-10,744.0
2006-05-11,721.0
2006-05-12,714.0
2006-05-15,694.0
2006-05-16,690.5
2006-05-17,667.0
2006-05-18,672.25
2006-05-19,679.0
2006-05-22,651.0
2006-05-23,650.0
2006-05-24,652.5
2006-05-25,644.0
2006-05-26,645.5
2006-05-30,626.0
2006-05-31,609.0
2006-06-01,620.0
2006-06-02,612.0
2006-06-05,583.25
2006-06-06,564.0
2006-06-07,557.0
2006-06-08,557.25
2006-06-09,556.5
2006-06-12,540.25
2006-06-13,530.0
2006-06-14,541.0
2006-06-15,559.0
2006-06-16,547.75
2006-06-19,522.0
2006-06-20,508.0
2006-06-21,514.960022
2006-06-22,507.5
2006-06-23,523.0
2006-06-26,500.0
2006-06-27,497.0
2006-06-28,486.0
2006-06-29,502.5
2006-06-30,491.25
2006-07-03,489.05999800000006
2006-07-05,476.5
2006-07-06,481.0
2006-07-07,477.98001100000005
2006-07-10,480.75
2006-07-11,472.0
2006-07-12,455.0
2006-07-13,441.5
2006-07-14,426.10000599999995
2006-07-17,410.0
2006-07-18,394.0
2006-07-19,435.0
2006-07-20,426.25
2006-07-21,440.57000700000003
2006-07-24,457.0
2006-07-25,470.0
2006-07-26,470.0
2006-07-27,464.0
2006-07-28,484.48999000000003
2006-07-31,495.0
2006-08-01,477.60000599999995
2006-08-02,480.0
2006-08-03,517.119995
2006-08-04,527.02002
2006-08-07,524.380005
2006-08-08,493.75
2006-08-09,471.700012
2006-08-10,472.5
2006-08-11,464.5
2006-08-14,464.5
2006-08-15,469.0
2006-08-16,494.5
2006-08-17,499.75
2006-08-18,504.0
2006-08-21,489.660004
2006-08-22,500.0
2006-08-23,483.25
2006-08-24,491.01998899999995
2006-08-25,493.0
2006-08-28,505.0
2006-08-29,505.0
2006-08-30,501.869995
2006-08-31,513.650024
2006-09-01,512.400024
2006-09-05,510.0
2006-09-06,491.48001100000005
2006-09-07,505.10000599999995
2006-09-08,512.0
2006-09-11,516.0
2006-09-12,551.0
2006-09-13,555.75
2006-09-14,566.0
2006-09-15,586.0
2006-09-18,585.5
2006-09-19,569.5
2006-09-20,560.0
2006-09-21,538.0
2006-09-22,556.0
2006-09-25,575.700012
2006-09-26,575.0
2006-09-27,558.099976
2006-09-28,553.25
2006-09-29,535.0
2006-10-02,537.0
2006-10-03,532.950012
2006-10-04,532.330017
2006-10-05,536.75
2006-10-06,533.5
2006-10-09,551.150024
2006-10-10,559.849976
2006-10-11,554.75
2006-10-12,571.75
2006-10-13,559.400024
2006-10-16,560.75
2006-10-17,551.5
2006-10-18,557.73999
2006-10-19,554.0
2006-10-20,554.0
2006-10-23,552.25
2006-10-24,547.299988
2006-10-25,558.75
2006-10-26,567.5
2006-10-27,566.0
2006-10-30,565.099976
2006-10-31,561.5
2006-11-01,555.0
2006-11-02,550.0
2006-11-03,532.0
2006-11-06,534.0
2006-11-07,524.0
2006-11-08,517.0
2006-11-09,518.0
2006-11-10,534.0
2006-11-13,534.0
2006-11-14,584.5
2006-11-15,593.0
2006-11-16,595.0
2006-11-17,587.0
2006-11-20,585.98999
2006-11-21,586.0
2006-11-22,592.0
2006-11-24,584.25
2006-11-27,564.5
2006-11-28,570.0
2006-11-29,565.0
2006-11-30,595.0
2006-12-01,615.0
2006-12-04,628.5
2006-12-05,665.070007
2006-12-06,672.0
2006-12-07,655.0
2006-12-08,645.659973
2006-12-11,650.0
2006-12-12,641.0
2006-12-13,647.0
2006-12-14,642.0
2006-12-15,635.5
2006-12-18,644.0
2006-12-19,639.799988
2006-12-20,643.0
2006-12-21,636.0
2006-12-22,627.0
2006-12-26,627.0
2006-12-27,639.4400019999999
2006-12-28,646.25
2006-12-29,645.0
2007-01-03,606.5
2007-01-04,603.5
2007-01-05,616.5
2007-01-08,601.25
2007-01-09,600.75
2007-01-10,599.0
2007-01-11,592.75
2007-01-12,605.0
2007-01-16,602.0
2007-01-17,625.5
2007-01-18,619.0
2007-01-19,635.0
2007-01-22,630.5
2007-01-23,649.25
2007-01-24,665.0
2007-01-25,640.0
2007-01-26,645.5
2007-01-29,645.5
2007-01-30,653.0
2007-01-31,692.52002
2007-02-01,698.5
2007-02-02,720.0
2007-02-05,724.0
2007-02-06,731.5
2007-02-07,732.5
2007-02-08,729.0
2007-02-09,720.5
2007-02-12,708.25
2007-02-13,712.5
2007-02-14,724.98999
2007-02-15,730.3099980000001
2007-02-16,725.900024
2007-02-20,732.0
2007-02-21,730.0
2007-02-22,722.900024
2007-02-23,687.5
2007-02-26,703.5
2007-02-27,665.25
2007-02-28,676.849976
2007-03-01,689.25
2007-03-02,670.0
2007-03-05,648.5
2007-03-06,646.75
2007-03-07,654.099976
2007-03-08,695.0
2007-03-09,700.0
2007-03-12,675.75
2007-03-13,632.76001
2007-03-14,659.5
2007-03-15,688.0
2007-03-16,685.0
2007-03-19,704.0
2007-03-20,707.0
2007-03-21,728.0
2007-03-22,720.75
2007-03-23,722.5
2007-03-26,712.900024
2007-03-27,698.25
2007-03-28,688.0
2007-03-29,701.0
2007-03-30,665.0
2007-04-02,665.5
2007-04-03,685.710022
2007-04-04,692.0
2007-04-05,706.0
2007-04-09,698.0
2007-04-10,696.0
2007-04-11,681.0
2007-04-12,695.5
2007-04-13,692.5
2007-04-16,716.0
2007-04-17,711.5
2007-04-18,728.549988
2007-04-19,721.799988
2007-04-20,797.0
2007-04-23,775.0
2007-04-24,785.0
2007-04-25,797.25
2007-04-26,842.0
2007-04-27,817.5
2007-04-30,824.0
2007-05-01,830.0
2007-05-02,835.5
2007-05-03,834.5
2007-05-04,796.5
2007-05-07,780.75
2007-05-08,793.0
2007-05-09,803.0
2007-05-10,777.5
2007-05-11,777.5
2007-05-14,773.280029
2007-05-15,759.25
2007-05-16,786.22998
2007-05-17,781.0
2007-05-18,779.51001
2007-05-21,805.75
2007-05-22,830.0
2007-05-23,825.0
2007-05-24,820.5
2007-05-25,810.0
2007-05-29,803.0
2007-05-30,807.5
2007-05-31,797.0
2007-06-01,780.0
2007-06-04,761.0
2007-06-05,755.0
2007-06-06,732.400024
2007-06-07,710.0
2007-06-08,720.98999
2007-06-11,711.0
2007-06-12,690.549988
2007-06-13,688.5
2007-06-14,696.4400019999999
2007-06-15,695.0
2007-06-18,689.0
2007-06-19,695.0
2007-06-20,689.01001
2007-06-21,681.0
2007-06-22,681.200012
2007-06-25,671.0
2007-06-26,666.25
2007-06-27,687.0
2007-06-28,690.0
2007-06-29,679.75
2007-07-02,672.0
2007-07-03,672.0
2007-07-05,667.0
2007-07-06,691.5
2007-07-09,677.75
2007-07-10,651.5
2007-07-11,667.25
2007-07-12,680.25
2007-07-13,718.0
2007-07-16,701.0
2007-07-17,677.25
2007-07-18,670.0
2007-07-19,664.0
2007-07-20,641.75
2007-07-23,623.5
2007-07-24,575.099976
2007-07-25,582.0
2007-07-26,579.25
2007-07-27,578.179993
2007-07-30,598.0
2007-07-31,578.47998
2007-08-01,599.0
2007-08-02,618.0
2007-08-03,599.0
2007-08-06,608.8099980000001
2007-08-07,604.0
2007-08-08,620.0
2007-08-09,612.0
2007-08-10,616.0
2007-08-13,599.099976
2007-08-14,582.0
2007-08-15,542.75
2007-08-16,555.0
2007-08-17,569.0
2007-08-20,569.450012
2007-08-21,582.5
2007-08-22,579.0
2007-08-23,571.0
2007-08-24,568.0
2007-08-27,549.5
2007-08-28,530.5
2007-08-29,535.0
2007-08-30,539.5
2007-08-31,559.5
2007-09-04,571.0
2007-09-05,530.0
2007-09-06,517.0
2007-09-07,498.0
2007-09-10,488.5
2007-09-11,490.0
2007-09-12,485.23001100000005
2007-09-13,480.0
2007-09-14,489.0
2007-09-17,496.0
2007-09-18,534.710022
2007-09-19,516.25
2007-09-20,508.98999000000003
2007-09-21,504.5
2007-09-24,476.0
2007-09-25,450.25
2007-09-26,454.200012
2007-09-27,474.23999000000003
2007-09-28,470.25
2007-10-01,483.299988
2007-10-02,500.200012
2007-10-03,524.0
2007-10-04,498.0
2007-10-05,497.0
2007-10-08,474.5
2007-10-09,485.5
2007-10-10,477.380005
2007-10-11,481.80999800000006
2007-10-12,467.5
2007-10-15,444.0
2007-10-16,431.420013
2007-10-17,413.5
2007-10-18,416.549988
2007-10-19,429.75
2007-10-22,476.0
2007-10-23,468.0
2007-10-24,480.89999400000005
2007-10-25,483.0
2007-10-26,480.25
2007-10-29,482.72000099999997
2007-10-30,480.75
2007-10-31,475.75
2007-11-01,449.0
2007-11-02,436.700012
2007-11-05,436.0
2007-11-06,455.0
2007-11-07,442.23999000000003
2007-11-08,478.5
2007-11-09,479.85000599999995
2007-11-12,492.76000999999997
2007-11-13,512.0
2007-11-14,504.299988
2007-11-15,492.049988
2007-11-16,474.0
2007-11-19,451.42999299999997
2007-11-20,455.049988
2007-11-21,441.35000599999995
2007-11-23,458.60000599999995
2007-11-26,434.0
2007-11-27,444.0
2007-11-28,453.0
2007-11-29,454.25
2007-11-30,492.0
2007-12-03,487.5
2007-12-04,475.5
2007-12-05,493.10000599999995
2007-12-06,556.73999
2007-12-07,558.0
2007-12-10,560.5
2007-12-11,529.119995
2007-12-12,508.0
2007-12-13,516.0
2007-12-14,515.5
2007-12-17,508.0
2007-12-18,521.0
2007-12-19,515.75
2007-12-20,504.0
2007-12-21,523.0
2007-12-24,533.0
2007-12-26,536.0
2007-12-27,527.0
2007-12-28,515.0
2007-12-31,524.0
2008-01-02,515.049988
2008-01-03,515.700012
2008-01-04,480.299988
2008-01-07,475.959991
2008-01-08,459.01998899999995
2008-01-09,466.52999900000003
2008-01-10,477.200012
2008-01-11,478.39001500000006
2008-01-14,483.30999800000006
2008-01-15,471.17999299999997
2008-01-16,479.200012
2008-01-17,488.540009
2008-01-18,497.0
2008-01-22,531.679993
2008-01-23,587.97998
2008-01-24,600.0
2008-01-25,593.0
2008-01-28,603.0
2008-01-29,627.650024
2008-01-30,603.049988
2008-01-31,631.5
2008-02-01,661.0
2008-02-04,627.0
2008-02-05,616.450012
2008-02-06,588.0
2008-02-07,595.01001
2008-02-08,569.429993
2008-02-11,575.679993
2008-02-12,563.0
2008-02-13,559.27002
2008-02-14,548.47998
2008-02-15,536.51001
2008-02-19,561.8099980000001
2008-02-20,565.47998
2008-02-21,567.539978
2008-02-22,549.099976
2008-02-25,559.26001
2008-02-26,593.099976
2008-02-27,588.0
2008-02-28,575.47998
2008-02-29,540.679993
2008-03-03,540.0
2008-03-04,563.5
2008-03-05,558.25
2008-03-06,527.280029
2008-03-07,528.25
2008-03-10,518.099976
2008-03-11,537.200012
2008-03-12,539.5
2008-03-13,563.5
2008-03-14,533.150024
2008-03-17,526.0
2008-03-18,566.0
2008-03-19,585.5
2008-03-20,593.0
2008-03-24,583.869995
2008-03-25,588.900024
2008-03-26,577.049988
2008-03-27,578.340027
2008-03-28,599.130005
2008-03-31,597.5
2008-04-01,625.0
2008-04-02,606.909973
2008-04-03,636.950012
2008-04-04,635.099976
2008-04-07,627.75
2008-04-08,619.799988
2008-04-09,599.909973
2008-04-10,626.590027
2008-04-11,633.5
2008-04-14,600.5
2008-04-15,618.200012
2008-04-16,649.919983
2008-04-17,668.98999
2008-04-18,655.650024
2008-04-21,676.01001
2008-04-22,658.0
2008-04-23,637.0
2008-04-24,663.909973
2008-04-25,665.150024
2008-04-28,671.630005
2008-04-29,644.27002
2008-04-30,613.5
2008-05-01,644.0
2008-05-02,637.0
2008-05-05,637.099976
2008-05-06,639.52002
2008-05-07,644.049988
2008-05-08,625.929993
2008-05-09,610.659973
2008-05-12,611.0
2008-05-13,604.469971
2008-05-14,600.900024
2008-05-15,609.98999
2008-05-16,601.0
2008-05-19,589.0
2008-05-20,570.960022
2008-05-21,555.5
2008-05-22,543.400024
2008-05-23,532.0
2008-05-27,532.599976
2008-05-28,554.299988
2008-05-29,560.530029
2008-05-30,565.369995
2008-06-02,558.429993
2008-06-03,580.0
2008-06-04,564.380005
2008-06-05,566.0
2008-06-06,552.0
2008-06-09,554.460022
2008-06-10,531.820007
2008-06-11,514.5
2008-06-12,511.02999900000003
2008-06-13,522.799988
2008-06-16,539.0
2008-06-17,551.5599980000001
2008-06-18,540.150024
2008-06-19,550.25
2008-06-20,543.0
2008-06-23,529.75
2008-06-24,519.909973
2008-06-25,524.280029
2008-06-26,511.0
2008-06-27,518.0
2008-06-30,500.079987
2008-07-01,507.549988
2008-07-02,484.549988
2008-07-03,490.23001100000005
2008-07-07,491.47000099999997
2008-07-08,520.030029
2008-07-09,514.98999
2008-07-10,489.39999400000005
2008-07-11,480.10000599999995
2008-07-14,468.0
2008-07-15,482.670013
2008-07-16,497.0
2008-07-17,513.969971
2008-07-18,524.599976
2008-07-21,503.17999299999997
2008-07-22,578.400024
2008-07-23,575.25
2008-07-24,535.849976
2008-07-25,543.549988
2008-07-28,532.710022
2008-07-29,549.380005
2008-07-30,542.4400019999999
2008-07-31,552.320007
2008-08-01,539.169983
2008-08-04,545.070007
2008-08-05,568.5
2008-08-06,559.0
2008-08-07,565.5
2008-08-08,594.0
2008-08-11,601.799988
2008-08-12,576.5
2008-08-13,567.01001
2008-08-14,585.719971
2008-08-15,584.5
2008-08-18,558.619995
2008-08-19,544.0
2008-08-20,548.0599980000001
2008-08-21,568.330017
2008-08-22,580.5
2008-08-25,560.26001
2008-08-26,558.659973
2008-08-27,576.3099980000001
2008-08-28,591.0
2008-08-29,597.72998
2008-09-02,595.6099849999999
2008-09-03,575.75
2008-09-04,554.0
2008-09-05,574.0
2008-09-08,618.0599980000001
2008-09-09,565.0
2008-09-10,564.5
2008-09-11,601.02002
2008-09-12,609.150024
2008-09-15,584.0
2008-09-16,603.0
2008-09-17,574.47998
2008-09-18,601.460022
2008-09-19,635.0
2008-09-22,608.0
2008-09-23,581.400024
2008-09-24,598.0
2008-09-25,605.0
2008-09-26,615.0
2008-09-29,605.0
2008-09-30,572.0
2008-10-01,600.0
2008-10-02,581.0
2008-10-03,574.549988
2008-10-06,560.01001
2008-10-07,539.200012
2008-10-08,548.150024
2008-10-09,514.9400019999999
2008-10-10,535.0
2008-10-13,555.0
2008-10-14,534.0
2008-10-15,511.5
2008-10-16,535.0
2008-10-17,510.60000599999995
2008-10-20,553.01001
2008-10-21,550.299988
2008-10-22,539.25
2008-10-23,510.39001500000006
2008-10-24,492.040009
2008-10-27,480.0
2008-10-28,489.47000099999997
2008-10-29,492.0
2008-10-30,503.39999400000005
2008-10-31,490.209991
2008-11-03,498.48999000000003
2008-11-04,494.0
2008-11-05,467.94000199999994
2008-11-06,438.079987
2008-11-07,427.619995
2008-11-10,385.829987
2008-11-11,375.369995
2008-11-12,344.049988
2008-11-13,390.359985
2008-11-14,395.0
2008-11-17,372.730011
2008-11-18,374.899994
2008-11-19,338.450012
2008-11-20,341.380005
2008-11-21,347.179993
2008-11-24,386.160004
2008-11-25,409.5
2008-11-26,431.299988
2008-11-28,434.25
2008-12-01,385.640015
2008-12-02,402.75
2008-12-03,428.119995
2008-12-04,452.700012
2008-12-05,472.5
2008-12-08,464.89999400000005
2008-12-09,447.589996
2008-12-10,463.32000700000003
2008-12-11,444.23999000000003
2008-12-12,434.0
2008-12-15,429.92999299999997
2008-12-16,465.82000700000003
2008-12-17,469.77999900000003
2008-12-18,484.209991
2008-12-19,455.0
2008-12-22,452.39999400000005
2008-12-23,441.049988
2008-12-24,449.5
2008-12-26,451.959991
2008-12-29,443.35000599999995
2008-12-30,446.80999800000006
2008-12-31,456.25
2009-01-02,450.94000199999994
2009-01-05,478.98999000000003
2009-01-06,493.130005
2009-01-07,484.30999800000006
2009-01-08,496.35998499999994
2009-01-09,484.14999400000005
2009-01-12,455.670013
2009-01-13,461.579987
2009-01-14,441.549988
2009-01-15,439.75
2009-01-16,453.60000599999995
2009-01-20,414.040009
2009-01-21,426.55999800000006
2009-01-22,433.339996
2009-01-23,440.77999900000003
2009-01-26,446.299988
2009-01-27,437.98999000000003
2009-01-28,456.549988
2009-01-29,431.55999800000006
2009-01-30,426.089996
2009-02-02,400.0
2009-02-03,404.5
2009-02-04,399.02999900000003
2009-02-05,397.730011
2009-02-06,414.0
2009-02-09,411.200012
2009-02-10,385.0
2009-02-11,379.200012
2009-02-12,379.98999
2009-02-13,388.209991
2009-02-17,375.140015
2009-02-18,356.0
2009-02-19,334.0
2009-02-20,347.549988
2009-02-23,338.22000099999997
2009-02-24,365.0
2009-02-25,346.899994
2009-02-26,336.339996
2009-02-27,332.769989
2009-03-02,326.040009
2009-03-03,319.559998
2009-03-04,324.649994
2009-03-05,329.959991
2009-03-06,320.549988
2009-03-09,322.730011
2009-03-10,363.25
2009-03-11,356.399994
2009-03-12,386.619995
2009-03-13,382.950012
2009-03-16,370.75
2009-03-17,391.369995
2009-03-18,421.60998499999994
2009-03-19,396.47000099999997
2009-03-20,376.959991
2009-03-23,433.0
2009-03-24,422.200012
2009-03-25,418.0
2009-03-26,473.0
2009-03-27,470.0
2009-03-30,438.0
2009-03-31,427.75
2009-04-01,431.0
2009-04-02,463.0
2009-04-03,474.73001100000005
2009-04-06,457.5
2009-04-07,438.829987
2009-04-08,432.079987
2009-04-09,464.5
2009-04-13,452.98999000000003
2009-04-14,440.26000999999997
2009-04-15,451.549988
2009-04-16,483.0
2009-04-17,500.77999900000003
2009-04-20,456.459991
2009-04-21,495.589996
2009-04-22,504.0
2009-04-23,500.0
2009-04-24,518.900024
2009-04-27,518.330017
2009-04-28,512.0
2009-04-29,518.900024
2009-04-30,505.369995
2009-05-01,485.0
2009-05-04,530.47998
2009-05-05,522.349976
2009-05-06,511.839996
2009-05-07,489.35000599999995
2009-05-08,503.22000099999997
2009-05-11,491.39001500000006
2009-05-12,483.57000700000003
2009-05-13,467.14001500000006
2009-05-14,479.14999400000005
2009-05-15,481.0
2009-05-18,499.89999400000005
2009-05-19,505.22000099999997
2009-05-20,498.85000599999995
2009-05-21,492.950012
2009-05-22,484.48001100000005
2009-05-26,492.839996
2009-05-27,479.73001100000005
2009-05-28,480.5
2009-05-29,494.89999400000005
2009-06-01,500.829987
2009-06-02,514.320007
2009-06-03,495.959991
2009-06-04,498.0
2009-06-05,486.01000999999997
2009-06-08,491.829987
2009-06-09,510.60000599999995
2009-06-10,505.80999800000006
2009-06-11,504.170013
2009-06-12,504.910004
2009-06-15,508.17999299999997
2009-06-16,502.64001500000006
2009-06-17,515.409973
2009-06-18,493.89999400000005
2009-06-19,498.0
2009-06-22,501.0
2009-06-23,492.5
2009-06-24,493.0
2009-06-25,509.75
2009-06-26,499.079987
2009-06-29,497.48999000000003
2009-06-30,502.39001500000006
2009-07-01,502.5
2009-07-02,502.0
2009-07-06,488.26000999999997
2009-07-07,490.0
2009-07-08,478.0
2009-07-09,496.799988
2009-07-10,502.01000999999997
2009-07-13,512.0
2009-07-14,519.5
2009-07-15,536.0
2009-07-16,547.8099980000001
2009-07-17,556.570007
2009-07-20,554.98999
2009-07-21,554.340027
2009-07-22,584.169983
2009-07-23,593.429993
2009-07-24,602.799988
2009-07-27,621.070007
2009-07-28,609.119995
2009-07-29,610.0
2009-07-30,604.75
2009-07-31,601.150024
2009-08-03,599.679993
2009-08-04,610.0
2009-08-05,607.530029
2009-08-06,596.97998
2009-08-07,616.840027
2009-08-10,603.6099849999999
2009-08-11,603.780029
2009-08-12,623.0
2009-08-13,611.0
2009-08-14,618.25
2009-08-17,610.630005
2009-08-18,636.77002
2009-08-19,638.5599980000001
2009-08-20,643.659973
2009-08-21,672.820007
2009-08-24,668.0
2009-08-25,683.840027
2009-08-26,693.650024
2009-08-27,690.950012
2009-08-28,688.5
2009-08-31,675.25
2009-09-01,660.77002
2009-09-02,638.570007
2009-09-03,654.929993
2009-09-04,659.469971
2009-09-08,662.799988
2009-09-09,658.3099980000001
2009-09-10,669.820007
2009-09-11,655.27002
2009-09-14,644.830017
2009-09-15,659.419983
2009-09-16,673.52002
2009-09-17,668.450012
2009-09-18,670.429993
2009-09-21,670.0
2009-09-22,664.0
2009-09-23,648.580017
2009-09-24,652.650024
2009-09-25,642.820007
2009-09-28,648.6099849999999
2009-09-29,645.330017
2009-09-30,637.369995
2009-10-01,618.049988
2009-10-02,607.0
2009-10-05,628.4400019999999
2009-10-06,633.150024
2009-10-07,624.1900019999999
2009-10-08,663.799988
2009-10-09,664.969971
2009-10-12,656.700012
2009-10-13,664.0
2009-10-14,677.119995
2009-10-15,662.3599849999999
2009-10-16,683.820007
2009-10-19,668.369995
2009-10-20,668.73999
2009-10-21,703.4400019999999
2009-10-22,728.0
2009-10-23,719.0
2009-10-26,703.130005
2009-10-27,695.030029
2009-10-28,661.75
2009-10-29,681.469971
2009-10-30,662.27002
2009-11-02,673.950012
2009-11-03,668.0
2009-11-04,671.6099849999999
2009-11-05,677.950012
2009-11-06,673.450012
2009-11-09,685.5
2009-11-10,682.080017
2009-11-11,705.0
2009-11-12,688.8900150000001
2009-11-13,681.380005
2009-11-16,684.5
2009-11-17,679.0
2009-11-18,669.289978
2009-11-19,657.580017
2009-11-20,670.1900019999999
2009-11-23,679.429993
2009-11-24,675.919983
2009-11-25,684.26001
2009-11-27,682.200012
2009-11-30,673.150024
2009-12-01,679.6400150000001
2009-12-02,685.4400019999999
2009-12-03,669.97998
2009-12-04,672.909973
2009-12-07,667.830017
2009-12-08,654.8900150000001
2009-12-09,639.409973
2009-12-10,643.950012
2009-12-11,654.530029
2009-12-14,659.98999
2009-12-15,670.01001
2009-12-16,700.0
2009-12-17,692.5
2009-12-18,685.599976
2009-12-21,703.340027
2009-12-22,725.02002
2009-12-23,719.5
2009-12-24,731.0
2009-12-28,711.299988
2009-12-29,707.150024
2009-12-30,712.049988
2009-12-31,710.710022
2010-01-04,712.669983
2010-01-05,715.0
2010-01-06,717.210022
2010-01-07,730.5
2010-01-08,724.98999
2010-01-11,709.900024
2010-01-12,710.330017
2010-01-13,715.590027
2010-01-14,722.099976
2010-01-15,715.0
2010-01-19,728.299988
2010-01-20,724.26001
2010-01-21,721.5
2010-01-22,714.590027
2010-01-25,711.98999
