Date,BWA
2002-11-12,5.5125
2002-11-13,5.6375
2002-11-14,5.74125
2002-11-15,5.77875
2002-11-18,5.69375
2002-11-19,5.7
2002-11-20,5.51125
2002-11-21,5.95625
2002-11-22,6.0625
2002-11-25,6.19625
2002-11-26,6.14375
2002-11-27,6.425
2002-11-29,6.44
2002-12-02,6.58625
2002-12-03,6.34625
2002-12-04,6.275
2002-12-05,6.195
2002-12-06,6.1375
2002-12-09,6.0525
2002-12-10,6.30125
2002-12-11,6.27
2002-12-12,6.33875
2002-12-13,6.1825
2002-12-16,6.2625
2002-12-17,6.2725
2002-12-18,6.14875
2002-12-19,6.175
2002-12-20,6.29375
2002-12-23,6.22
2002-12-24,6.215
2002-12-26,6.29375
2002-12-27,6.2125
2002-12-30,6.29125
2002-12-31,6.3025
2003-01-02,6.56875
2003-01-03,6.56875
2003-01-06,6.69875
2003-01-07,6.5875
2003-01-08,6.4925
2003-01-09,6.73125
2003-01-10,6.7875
2003-01-13,6.785
2003-01-14,6.76875
2003-01-15,6.7375
2003-01-16,6.64125
2003-01-17,6.58875
2003-01-21,6.595
2003-01-22,6.48125
2003-01-23,6.66875
2003-01-24,6.5725
2003-01-27,6.5075
2003-01-28,6.7025
2003-01-29,6.70625
2003-01-30,6.54
2003-01-31,6.69375
2003-02-03,6.70625
2003-02-04,6.76875
2003-02-05,6.88125
2003-02-06,6.7575
2003-02-07,6.6425
2003-02-10,6.695
2003-02-11,6.6925
2003-02-12,6.58125
2003-02-13,6.5375
2003-02-14,6.59375
2003-02-18,6.7875
2003-02-19,6.775
2003-02-20,6.58
2003-02-21,6.6525
2003-02-24,6.53125
2003-02-25,6.555
2003-02-26,6.60625
2003-02-27,6.64125
2003-02-28,6.5275
2003-03-03,6.32625
2003-03-04,5.95875
2003-03-05,5.875
2003-03-06,5.9725
2003-03-07,5.9125
2003-03-10,5.8075
2003-03-11,5.5375
2003-03-12,5.50875
2003-03-13,5.76125
2003-03-14,5.6625
2003-03-17,5.8225
2003-03-18,5.87875
2003-03-19,5.8075
2003-03-20,5.9125
2003-03-21,6.185
2003-03-24,5.88625
2003-03-25,5.93125
2003-03-26,5.9775
2003-03-27,5.9625
2003-03-28,6.08375
2003-03-31,5.98
2003-04-01,6.1025
2003-04-02,6.42125
2003-04-03,6.45
2003-04-04,6.315
2003-04-07,6.30125
2003-04-08,6.28125
2003-04-09,6.3
2003-04-10,6.27625
2003-04-11,6.235
2003-04-14,6.76875
2003-04-15,6.7825
2003-04-16,6.87125
2003-04-17,6.89125
2003-04-21,6.9275
2003-04-22,7.24
2003-04-23,7.4775
2003-04-24,7.2625
2003-04-25,7.13375
2003-04-28,7.2875
2003-04-29,7.32
2003-04-30,7.33375
2003-05-01,7.3225
2003-05-02,7.495
2003-05-05,7.4075
2003-05-06,7.41625
2003-05-07,7.41375
2003-05-08,7.3175
2003-05-09,7.36375
2003-05-12,7.4225
2003-05-13,7.36
2003-05-14,7.3675
2003-05-15,7.39875
2003-05-16,7.07125
2003-05-19,6.98
2003-05-20,6.93375
2003-05-21,6.91375
2003-05-22,6.98125
2003-05-23,6.94875
2003-05-27,7.10625
2003-05-28,7.13125
2003-05-29,7.1375
2003-05-30,7.265
2003-06-02,7.4
2003-06-03,7.44
2003-06-04,7.48125
2003-06-05,7.57375
2003-06-06,7.575
2003-06-09,7.48125
2003-06-10,7.58125
2003-06-11,7.825
2003-06-12,8.09625
2003-06-13,7.885
2003-06-16,8.045
2003-06-17,8.25375
2003-06-18,8.18
2003-06-19,8.18375
2003-06-20,8.2425
2003-06-23,7.9875
2003-06-24,7.97375
2003-06-25,7.98875
2003-06-26,8.08125
2003-06-27,8.02875
2003-06-30,8.05
2003-07-01,7.9625
2003-07-02,8.07625
2003-07-03,8.05875
2003-07-07,8.1375
2003-07-08,8.2875
2003-07-09,8.24125
2003-07-10,8.0825
2003-07-11,8.1475
2003-07-14,8.2875
2003-07-15,8.26625
2003-07-16,8.22375
2003-07-17,8.28
2003-07-18,8.5075
2003-07-21,8.02875
2003-07-22,8.12
2003-07-23,8.33
2003-07-24,8.26625
2003-07-25,8.355
2003-07-28,8.29375
2003-07-29,8.32
2003-07-30,8.30625
2003-07-31,8.34625
2003-08-01,8.22875
2003-08-04,8.20625
2003-08-05,8.05625
2003-08-06,8.11
2003-08-07,8.125
2003-08-08,8.12
2003-08-11,8.1225
2003-08-12,8.18375
2003-08-13,8.2825
2003-08-14,8.48375
2003-08-15,8.5075
2003-08-18,8.57875
2003-08-19,8.58625
2003-08-20,8.59375
2003-08-21,8.745
2003-08-22,8.775
2003-08-25,8.68625
2003-08-26,8.675
2003-08-27,8.6725
2003-08-28,8.76875
2003-08-29,8.9025
2003-09-02,9.125
2003-09-03,8.99625
2003-09-04,9.03
2003-09-05,9.0425
2003-09-08,9.035
2003-09-09,8.81125
2003-09-10,8.63
2003-09-11,8.63
2003-09-12,8.8325
2003-09-15,8.8825
2003-09-16,8.8875
2003-09-17,8.9025
2003-09-18,8.9425
2003-09-19,8.9625
2003-09-22,8.89125
2003-09-23,8.9625
2003-09-24,8.9175
2003-09-25,8.72875
2003-09-26,8.72625
2003-09-29,8.61
2003-09-30,8.48125
2003-10-01,8.735
2003-10-02,9.0775
2003-10-03,9.20625
2003-10-06,9.3125
2003-10-07,9.41625
2003-10-08,9.4325
2003-10-09,9.525
2003-10-10,9.60375
2003-10-13,9.66875
2003-10-14,9.80375
2003-10-15,9.82
2003-10-16,9.86125
2003-10-17,9.70625
2003-10-20,9.62
2003-10-21,9.55
2003-10-22,9.44375
2003-10-23,9.43875
2003-10-24,9.375
2003-10-27,9.47
2003-10-28,9.625
2003-10-29,9.995
2003-10-30,10.0425
2003-10-31,9.94875
2003-11-03,9.97375
2003-11-04,10.1225
2003-11-05,9.9675
2003-11-06,10.0875
2003-11-07,10.0075
2003-11-10,9.875
2003-11-11,9.81875
2003-11-12,9.9125
2003-11-13,10.17
2003-11-14,10.03125
2003-11-17,9.90375
2003-11-18,9.57
2003-11-19,9.51625
2003-11-20,9.35375
2003-11-21,9.5875
2003-11-24,9.7675
2003-11-25,9.83
2003-11-26,9.81625
2003-11-28,9.875
2003-12-01,9.98125
2003-12-02,10.0
2003-12-03,10.0725
2003-12-04,9.97875
2003-12-05,9.96
2003-12-08,10.10375
2003-12-09,10.05
2003-12-10,9.9725
2003-12-11,10.24
2003-12-12,10.3525
2003-12-15,10.41
2003-12-16,10.33
2003-12-17,10.41625
2003-12-18,10.54875
2003-12-19,10.56
2003-12-22,10.5875
2003-12-23,10.5625
2003-12-24,10.57875
2003-12-26,10.58
2003-12-29,10.66625
2003-12-30,10.60625
2003-12-31,10.63375
2004-01-02,10.67375
2004-01-05,10.74875
2004-01-06,10.99125
2004-01-07,11.00875
2004-01-08,11.2
2004-01-09,11.20625
2004-01-12,11.285
2004-01-13,11.375
2004-01-14,11.53625
2004-01-15,11.6725
2004-01-16,11.745
2004-01-20,11.8475
2004-01-21,11.96
2004-01-22,12.21375
2004-01-23,12.2125
2004-01-26,12.31375
2004-01-27,12.1975
2004-01-28,12.04375
2004-01-29,11.82625
2004-01-30,11.615
2004-02-02,11.49125
2004-02-03,11.47625
2004-02-04,11.425
2004-02-05,11.5475
2004-02-06,11.74125
2004-02-09,11.85
2004-02-10,11.84
2004-02-11,12.04375
2004-02-12,11.93875
2004-02-13,11.68625
2004-02-17,11.7625
2004-02-18,11.65
2004-02-19,11.64125
2004-02-20,11.50375
2004-02-23,11.46125
2004-02-24,11.3625
2004-02-25,11.445
2004-02-26,11.36875
2004-02-27,11.275
2004-03-01,11.5675
2004-03-02,11.38375
2004-03-03,11.31125
2004-03-04,11.19875
2004-03-05,11.3425
2004-03-08,11.15375
2004-03-09,10.925
2004-03-10,10.7575
2004-03-11,10.75
2004-03-12,10.85375
2004-03-15,10.66875
2004-03-16,10.74625
2004-03-17,10.955
2004-03-18,10.78125
2004-03-19,10.55125
2004-03-22,10.25
2004-03-23,10.1625
2004-03-24,9.9725
2004-03-25,10.1175
2004-03-26,10.39875
2004-03-29,10.48125
2004-03-30,10.57
2004-03-31,10.60375
2004-04-01,10.56125
2004-04-02,10.6375
2004-04-05,10.785
2004-04-06,10.92875
2004-04-07,10.725
2004-04-08,10.64375
2004-04-12,10.80875
2004-04-13,10.54125
2004-04-14,10.3725
2004-04-15,10.465
2004-04-16,10.62
2004-04-19,10.8125
2004-04-20,10.83375
2004-04-21,11.00625
2004-04-22,11.2075
2004-04-23,11.14375
2004-04-26,10.89625
2004-04-27,10.89
2004-04-28,10.705
2004-04-29,10.36
2004-04-30,10.2425
2004-05-03,10.35
2004-05-04,10.36875
2004-05-05,10.3875
2004-05-06,10.14875
2004-05-07,9.9625
2004-05-10,9.76625
2004-05-11,9.9625
2004-05-12,9.93625
2004-05-13,9.90625
2004-05-14,9.8875
2004-05-17,9.6125
2004-05-18,9.7875
2004-05-19,9.8625
2004-05-20,9.8025
2004-05-21,9.79
2004-05-24,9.8125
2004-05-25,10.175
2004-05-26,10.3125
2004-05-27,10.3775
2004-05-28,10.36
2004-06-01,10.455
2004-06-02,10.5625
2004-06-03,10.6075
2004-06-04,10.605
2004-06-07,10.925
2004-06-08,10.875
2004-06-09,10.7825
2004-06-10,10.7675
2004-06-14,10.5675
2004-06-15,10.7025
2004-06-16,10.7275
2004-06-17,11.0875
2004-06-18,11.11
2004-06-21,10.995
2004-06-22,11.0075
2004-06-23,11.1325
2004-06-24,11.0175
2004-06-25,11.0975
2004-06-28,10.9325
2004-06-29,10.7975
2004-06-30,10.9425
2004-07-01,10.595
2004-07-02,10.435
2004-07-06,10.37
2004-07-07,10.5025
2004-07-08,10.38
2004-07-09,10.5525
2004-07-12,10.6075
2004-07-13,10.92
2004-07-14,10.885
2004-07-15,10.965
2004-07-16,10.8225
2004-07-19,10.9375
2004-07-20,11.055
2004-07-21,11.1
2004-07-22,10.88
2004-07-23,10.8775
2004-07-26,10.77
2004-07-27,10.9525
2004-07-28,11.2375
2004-07-29,11.6425
2004-07-30,11.7975
2004-08-02,12.135
2004-08-03,11.645
2004-08-04,11.855
2004-08-05,11.48
2004-08-06,11.175
2004-08-09,11.2325
2004-08-10,11.635
2004-08-11,11.4575
2004-08-12,11.275
2004-08-13,11.1125
2004-08-16,11.5775
2004-08-17,11.535
2004-08-18,11.4575
2004-08-19,11.2425
2004-08-20,11.285
2004-08-23,11.165
2004-08-24,11.265
2004-08-25,11.33
2004-08-26,11.3775
2004-08-27,11.435
2004-08-30,11.255
2004-08-31,11.185
2004-09-01,11.205
2004-09-02,11.2925
2004-09-03,11.195
2004-09-07,11.415
2004-09-08,11.2925
2004-09-09,11.21
2004-09-10,11.06
2004-09-13,11.0625
2004-09-14,10.9425
2004-09-15,10.6825
2004-09-16,10.71
2004-09-17,10.815
2004-09-20,10.7975
2004-09-21,10.9325
2004-09-22,10.855
2004-09-23,10.69
2004-09-24,10.72
2004-09-27,10.3725
2004-09-28,10.325
2004-09-29,10.4375
2004-09-30,10.8225
2004-10-01,11.3125
2004-10-04,11.31
2004-10-05,11.2325
2004-10-06,11.005
2004-10-07,10.8225
2004-10-08,10.805
2004-10-11,10.795
2004-10-12,10.775
2004-10-13,10.525
2004-10-14,10.0775
2004-10-15,10.255
2004-10-18,10.185
2004-10-19,10.0525
2004-10-20,9.995
2004-10-21,10.0325
2004-10-22,10.1525
2004-10-25,10.82
2004-10-26,11.3775
2004-10-27,11.76
2004-10-28,11.765
2004-10-29,11.595
2004-11-01,11.715
2004-11-02,11.745
2004-11-03,11.965
2004-11-04,12.125
2004-11-05,12.395
2004-11-08,12.4475
2004-11-09,12.4875
2004-11-10,12.4725
2004-11-11,12.7125
2004-11-12,12.79
2004-11-15,12.745
2004-11-16,12.5925
2004-11-17,12.715
2004-11-18,12.71
2004-11-19,12.3775
2004-11-22,12.6075
2004-11-23,12.67
2004-11-24,12.8
2004-11-26,12.84
2004-11-29,12.755
2004-11-30,12.515
2004-12-01,12.7175
2004-12-02,12.6025
2004-12-03,12.715
2004-12-06,12.435
2004-12-07,12.2275
2004-12-08,12.4075
2004-12-09,12.5125
2004-12-10,12.36
2004-12-13,12.43
2004-12-14,12.4525
2004-12-15,12.7875
2004-12-16,12.7275
2004-12-17,12.8375
2004-12-20,12.775
2004-12-21,13.1375
2004-12-22,13.185
2004-12-23,13.1275
2004-12-27,13.25
2004-12-28,13.5
2004-12-29,13.5025
2004-12-30,13.525
2004-12-31,13.5425
2005-01-03,13.27
2005-01-04,13.01
2005-01-05,12.8
2005-01-06,12.9
2005-01-07,12.8525
2005-01-10,12.8575
2005-01-11,12.85
2005-01-12,12.975
2005-01-13,13.3225
2005-01-14,13.4575
2005-01-18,13.505
2005-01-19,13.4875
2005-01-20,13.2475
2005-01-21,13.0125
2005-01-24,13.1275
2005-01-25,13.195
2005-01-26,13.19
2005-01-27,13.2725
2005-01-28,13.205
2005-01-31,13.4225
2005-02-01,13.575
2005-02-02,13.5275
2005-02-03,13.3125
2005-02-04,13.15
2005-02-07,13.415
2005-02-08,13.45
2005-02-09,13.0675
2005-02-10,13.1975
2005-02-11,13.2675
2005-02-14,13.1875
2005-02-15,13.2875
2005-02-16,13.2875
2005-02-17,13.195
2005-02-18,13.2125
2005-02-22,12.845
2005-02-23,13.1725
2005-02-24,13.18
2005-02-25,13.1875
2005-02-28,13.1875
2005-03-01,13.5125
2005-03-02,13.3375
2005-03-03,13.325
2005-03-04,13.09
2005-03-07,13.1
2005-03-08,12.9425
2005-03-09,12.9775
2005-03-10,12.97
2005-03-11,13.1475
2005-03-14,13.265
2005-03-15,13.235
2005-03-16,12.81
2005-03-17,12.705
2005-03-18,12.62
2005-03-21,12.6825
2005-03-22,12.67
2005-03-23,12.44
2005-03-24,12.3925
2005-03-28,12.2875
2005-03-29,12.065
2005-03-30,12.175
2005-03-31,12.17
2005-04-01,12.0725
2005-04-04,12.085
2005-04-05,12.27
2005-04-06,12.4
2005-04-07,12.4525
2005-04-08,12.355
2005-04-11,11.8625
2005-04-12,11.5375
2005-04-13,11.7
2005-04-14,11.5
2005-04-15,11.3575
2005-04-18,11.63
2005-04-19,11.905
2005-04-20,11.6625
2005-04-21,12.02
2005-04-22,11.66
2005-04-25,11.4725
2005-04-26,11.4375
2005-04-27,11.39
2005-04-28,11.3125
2005-04-29,11.43
2005-05-02,11.775
2005-05-03,11.975
2005-05-04,12.8225
2005-05-05,12.485
2005-05-06,12.555
2005-05-09,12.79
2005-05-10,12.6575
2005-05-11,12.6875
2005-05-12,12.26
2005-05-13,12.1875
2005-05-16,12.4375
2005-05-17,12.4275
2005-05-18,12.83
2005-05-19,12.8
2005-05-20,13.0875
2005-05-23,13.2925
2005-05-24,13.1125
2005-05-25,13.1175
2005-05-26,13.3775
2005-05-27,13.375
2005-05-31,13.365
2005-06-01,13.49
2005-06-02,13.2625
2005-06-03,13.175
2005-06-06,13.155
2005-06-07,13.2325
2005-06-08,13.2525
2005-06-09,13.1625
2005-06-10,13.5075
2005-06-13,13.7325
2005-06-14,13.5975
2005-06-15,13.515
2005-06-16,13.68
2005-06-17,13.545
2005-06-20,13.525
2005-06-21,13.655
2005-06-22,13.3775
2005-06-23,13.2225
2005-06-24,12.785
2005-06-27,12.6475
2005-06-28,12.95
2005-06-29,13.285
2005-06-30,13.4175
2005-07-01,13.4925
2005-07-05,13.6875
2005-07-06,14.14
2005-07-07,14.2575
2005-07-08,14.345
2005-07-11,14.4325
2005-07-12,14.3575
2005-07-13,14.2725
2005-07-14,14.425
2005-07-15,14.38
2005-07-18,14.455
2005-07-19,14.8775
2005-07-20,14.89
2005-07-21,14.73
2005-07-22,14.8375
2005-07-25,14.5875
2005-07-26,14.6
2005-07-27,14.5675
2005-07-28,14.6625
2005-07-29,14.5425
2005-08-01,14.5225
2005-08-02,14.5625
2005-08-03,14.4725
2005-08-04,14.295
2005-08-05,14.145
2005-08-08,14.235
2005-08-09,14.4525
2005-08-10,14.3625
2005-08-11,14.5575
2005-08-12,14.555
2005-08-15,14.6825
2005-08-16,14.9625
2005-08-17,14.94
2005-08-18,14.6925
2005-08-19,14.85
2005-08-22,14.9375
2005-08-23,14.7525
2005-08-24,14.715
2005-08-25,15.0775
2005-08-26,14.895
2005-08-29,14.7725
2005-08-30,14.6575
2005-08-31,14.615
2005-09-01,14.565
2005-09-02,14.5575
2005-09-06,14.5275
2005-09-07,14.62
2005-09-08,14.42
2005-09-09,14.4
2005-09-12,14.47
2005-09-13,14.4525
2005-09-14,14.405
2005-09-15,14.1375
2005-09-16,14.105
2005-09-19,13.865
2005-09-20,13.6475
2005-09-21,13.905
2005-09-22,13.94
2005-09-23,14.045
2005-09-26,14.12
2005-09-27,14.245
2005-09-28,14.1375
2005-09-29,14.095
2005-09-30,14.115
2005-10-03,14.1675
2005-10-04,14.0
2005-10-05,13.775
2005-10-06,13.9
2005-10-07,14.075
2005-10-10,13.5675
2005-10-11,13.86
2005-10-12,13.93
2005-10-13,14.15
2005-10-14,14.1475
2005-10-17,14.365
2005-10-18,14.26
2005-10-19,14.16
2005-10-20,14.015
2005-10-21,13.75
2005-10-24,14.245
2005-10-25,14.24
2005-10-26,14.375
2005-10-27,14.065
2005-10-28,14.255
2005-10-31,14.4975
2005-11-01,14.475
2005-11-02,14.925
2005-11-03,14.71
2005-11-04,14.675
2005-11-07,14.875
2005-11-08,14.8975
2005-11-09,14.6725
2005-11-10,14.6125
2005-11-11,14.8325
2005-11-14,14.8375
2005-11-15,14.6825
2005-11-16,14.5675
2005-11-17,14.7275
2005-11-18,14.9375
2005-11-21,15.265
2005-11-22,15.265
2005-11-23,15.375
2005-11-25,15.4025
2005-11-28,15.1625
2005-11-29,15.07
2005-11-30,15.0
2005-12-01,15.1875
2005-12-02,14.895
2005-12-05,14.91
2005-12-06,14.855
2005-12-07,14.7575
2005-12-08,14.9425
2005-12-09,15.045
2005-12-12,15.1525
2005-12-13,15.2725
2005-12-14,15.1125
2005-12-15,15.01
2005-12-16,15.025
2005-12-19,14.7125
2005-12-20,14.6925
2005-12-21,14.84
2005-12-22,14.7625
2005-12-23,14.9875
2005-12-27,14.8525
2005-12-28,15.1375
2005-12-29,15.18
2005-12-30,15.1575
2006-01-03,15.44
2006-01-04,15.2325
2006-01-05,14.94
2006-01-06,14.5525
2006-01-09,14.625
2006-01-10,14.6125
2006-01-11,14.575
2006-01-12,14.0
2006-01-13,14.145
2006-01-17,14.0
2006-01-18,14.065
2006-01-19,14.225
2006-01-20,13.9
2006-01-23,14.04
2006-01-24,14.1125
2006-01-25,14.0775
2006-01-26,13.7225
2006-01-27,13.76
2006-01-30,13.8025
2006-01-31,13.7825
2006-02-01,13.9975
2006-02-02,13.755
2006-02-03,13.6925
2006-02-06,13.825
2006-02-07,13.84
2006-02-08,13.5875
2006-02-09,13.45
2006-02-10,13.5875
2006-02-13,13.3725
2006-02-14,13.9025
2006-02-15,13.9575
2006-02-16,13.9375
2006-02-17,14.26
2006-02-21,14.135
2006-02-22,14.245
2006-02-23,14.2975
2006-02-24,14.0375
2006-02-27,14.1125
2006-02-28,13.9425
2006-03-01,14.3
2006-03-02,13.84
2006-03-03,13.745
2006-03-06,13.7175
2006-03-07,13.73
2006-03-08,13.7375
2006-03-09,13.9375
2006-03-10,14.06
2006-03-13,13.9625
2006-03-14,14.08
2006-03-15,14.255
2006-03-16,14.4475
2006-03-17,14.6775
2006-03-20,14.85
2006-03-21,14.86
2006-03-22,15.05
2006-03-23,14.925
2006-03-24,15.0725
2006-03-27,15.0825
2006-03-28,15.1025
2006-03-29,15.2025
2006-03-30,15.0975
2006-03-31,15.01
2006-04-03,14.9075
2006-04-04,14.915
2006-04-05,15.1
2006-04-06,15.0
2006-04-07,14.995
2006-04-10,15.02
2006-04-11,14.9525
2006-04-12,14.88
2006-04-13,14.865
2006-04-17,14.7075
2006-04-18,14.995
2006-04-19,15.165
2006-04-20,15.275
2006-04-21,15.115
2006-04-24,14.97
2006-04-25,15.0825
2006-04-26,15.4625
2006-04-27,15.425
2006-04-28,15.1825
2006-05-01,15.1
2006-05-02,15.575
2006-05-03,15.8125
2006-05-04,16.09
2006-05-05,16.112499
2006-05-08,16.254998999999998
2006-05-09,16.309998999999998
2006-05-10,16.264999
2006-05-11,16.012501
2006-05-12,15.8275
2006-05-15,16.7425
2006-05-16,16.825001
2006-05-17,16.450001
2006-05-18,16.502501000000002
2006-05-19,16.549999
2006-05-22,16.48
2006-05-23,16.245001000000002
2006-05-24,16.23
2006-05-25,16.455
2006-05-26,16.74
2006-05-30,16.58
2006-05-31,16.445
2006-06-01,16.24
2006-06-02,16.247498999999998
2006-06-05,15.8225
2006-06-06,16.049999
2006-06-07,15.71
2006-06-08,15.64
2006-06-09,15.765
2006-06-12,15.51
2006-06-13,15.31
2006-06-14,15.1875
2006-06-15,15.6625
2006-06-16,15.675
2006-06-19,15.505
2006-06-20,15.5125
2006-06-21,15.725
2006-06-22,15.7875
2006-06-23,15.9625
2006-06-26,15.85
2006-06-27,15.68
2006-06-28,15.54
2006-06-29,15.995
2006-06-30,16.275
2006-07-03,16.049999
2006-07-05,15.9775
2006-07-06,16.127501000000002
2006-07-07,15.99
2006-07-10,16.002501000000002
2006-07-11,15.9825
2006-07-12,15.6525
2006-07-13,15.2025
2006-07-14,15.0975
2006-07-17,14.8825
2006-07-18,14.93
2006-07-19,15.335
2006-07-20,14.45
2006-07-21,14.605
2006-07-24,14.8075
2006-07-25,14.6375
2006-07-26,14.6
2006-07-27,14.98
2006-07-28,15.0575
2006-07-31,15.0
2006-08-01,14.6325
2006-08-02,14.765
2006-08-03,14.9675
2006-08-04,14.9125
2006-08-07,14.8525
2006-08-08,14.7275
2006-08-09,14.7375
2006-08-10,14.7325
2006-08-11,14.6725
2006-08-14,14.5975
2006-08-15,14.955
2006-08-16,15.13
2006-08-17,15.18
2006-08-18,14.6625
2006-08-21,14.245
2006-08-22,14.18
2006-08-23,13.9825
2006-08-24,13.8075
2006-08-25,13.9075
2006-08-28,13.895
2006-08-29,14.0275
2006-08-30,14.11
2006-08-31,14.1775
2006-09-01,14.24
2006-09-05,14.2025
2006-09-06,14.015
2006-09-07,13.7475
2006-09-08,13.68
2006-09-11,13.7625
2006-09-12,14.175
2006-09-13,14.295
2006-09-14,14.2175
2006-09-15,14.075
2006-09-18,13.8725
2006-09-19,13.755
2006-09-20,14.1525
2006-09-21,13.6225
2006-09-22,13.44
2006-09-25,13.96
2006-09-26,14.2
2006-09-27,14.2325
2006-09-28,14.365
2006-09-29,14.2925
2006-10-02,14.565
2006-10-03,14.5
2006-10-04,14.7475
2006-10-05,14.91
2006-10-06,14.86
2006-10-09,14.96
2006-10-10,14.9475
2006-10-11,14.8325
2006-10-12,15.0675
2006-10-13,14.9525
2006-10-16,14.9375
2006-10-17,14.84
2006-10-18,14.81
2006-10-19,14.95
2006-10-20,14.8875
2006-10-23,15.03
2006-10-24,15.1125
2006-10-25,15.145
2006-10-26,15.3275
2006-10-27,14.5625
2006-10-30,14.55
2006-10-31,14.375
2006-11-01,14.2925
2006-11-02,14.1425
2006-11-03,14.105
2006-11-06,14.265
2006-11-07,14.35
2006-11-08,14.4225
2006-11-09,14.445
2006-11-10,14.565
2006-11-13,14.66
2006-11-14,14.9375
2006-11-15,15.2
2006-11-16,15.175
2006-11-17,15.0325
2006-11-20,14.805
2006-11-21,14.7775
2006-11-22,14.7525
2006-11-24,14.6725
2006-11-27,14.4425
2006-11-28,14.4325
2006-11-29,14.5375
2006-11-30,14.45
2006-12-01,14.475
2006-12-04,14.6
2006-12-05,14.6
2006-12-06,14.465
2006-12-07,14.3725
2006-12-08,14.44
2006-12-11,14.41
2006-12-12,14.41
2006-12-13,14.4075
2006-12-14,14.5625
2006-12-15,14.44
2006-12-18,14.385
2006-12-19,14.285
2006-12-20,14.5675
2006-12-21,14.635
2006-12-22,14.47
2006-12-26,14.62
2006-12-27,14.8075
2006-12-28,14.8075
2006-12-29,14.755
2007-01-03,14.8925
2007-01-04,14.815
2007-01-05,14.65
2007-01-08,14.675
2007-01-09,14.7175
2007-01-10,14.75
2007-01-11,16.32
2007-01-12,16.0525
2007-01-16,16.217501000000002
2007-01-17,16.235001
2007-01-18,16.184998999999998
2007-01-19,16.355
2007-01-22,16.622498999999998
2007-01-23,16.705
2007-01-24,17.190001000000002
2007-01-25,16.967501000000002
2007-01-26,16.84
2007-01-29,17.0175
2007-01-30,16.987499
2007-01-31,17.135
2007-02-01,17.4375
2007-02-02,17.315001000000002
2007-02-05,17.434998999999998
2007-02-06,17.5
2007-02-07,17.502501000000002
2007-02-08,18.6
2007-02-09,18.735001
2007-02-12,18.6
2007-02-13,18.782498999999998
2007-02-14,18.895
2007-02-15,19.145
2007-02-16,19.155001000000002
2007-02-20,19.4
2007-02-21,19.415001
2007-02-22,19.290001
2007-02-23,19.52
2007-02-26,19.2325
2007-02-27,18.469998999999998
2007-02-28,18.41
2007-03-01,18.445
2007-03-02,18.2425
2007-03-05,18.190001000000002
2007-03-06,18.465
2007-03-07,18.5375
2007-03-08,18.754998999999998
2007-03-09,18.665001
2007-03-12,18.75
2007-03-13,18.252501000000002
2007-03-14,18.217501000000002
2007-03-15,18.327499
2007-03-16,18.282498999999998
2007-03-19,18.625
2007-03-20,18.950001
2007-03-21,19.157498999999998
2007-03-22,19.1425
2007-03-23,19.129998999999998
2007-03-26,19.235001
2007-03-27,19.112499
2007-03-28,18.940001000000002
2007-03-29,18.852501
2007-03-30,18.855
2007-04-02,18.91
2007-04-03,19.02
2007-04-04,18.8375
2007-04-05,18.9125
2007-04-09,19.059998999999998
2007-04-10,19.2225
2007-04-11,18.555
2007-04-12,18.5625
2007-04-13,18.5175
2007-04-16,18.855
2007-04-17,18.844998999999998
2007-04-18,18.719998999999998
2007-04-19,18.717501000000002
2007-04-20,18.764999
2007-04-23,18.91
2007-04-24,18.924999
2007-04-25,19.26
2007-04-26,20.08
2007-04-27,19.7875
2007-04-30,19.477501
2007-05-01,19.407498999999998
2007-05-02,19.9175
2007-05-03,19.8925
2007-05-04,20.014999
2007-05-07,19.8325
2007-05-08,19.9475
2007-05-09,20.065001000000002
2007-05-10,19.797501
2007-05-11,19.99
2007-05-14,20.1775
2007-05-15,20.3325
2007-05-16,20.5175
2007-05-17,20.815001000000002
2007-05-18,20.692498999999998
2007-05-21,20.91
2007-05-22,20.737499
2007-05-23,20.715
2007-05-24,20.575001
2007-05-25,20.567498999999998
2007-05-29,20.4625
2007-05-30,20.615
2007-05-31,21.040001
2007-06-01,20.9125
2007-06-04,20.995001000000002
2007-06-05,21.002501000000002
2007-06-06,20.7575
2007-06-07,20.5
2007-06-08,20.67
2007-06-11,20.620001000000002
2007-06-12,20.502501000000002
2007-06-13,20.907498999999998
2007-06-14,20.8375
2007-06-15,20.842501000000002
2007-06-18,21.0425
2007-06-19,21.184998999999998
2007-06-20,20.924999
2007-06-21,21.262501
2007-06-22,21.1875
2007-06-25,20.8475
2007-06-26,20.727501
2007-06-27,20.8375
2007-06-28,21.290001
2007-06-29,21.51
2007-07-02,21.965
2007-07-03,22.0175
2007-07-05,22.002501000000002
2007-07-06,22.165001
2007-07-09,22.5825
2007-07-10,22.5
2007-07-11,22.615
2007-07-12,23.0875
2007-07-13,23.115
2007-07-16,23.5625
2007-07-17,23.254998999999998
2007-07-18,23.235001
2007-07-19,23.125
2007-07-20,22.797501
2007-07-23,22.6975
2007-07-24,22.397499
2007-07-25,22.195
2007-07-26,21.549999
2007-07-27,21.174999
2007-07-30,21.68
2007-07-31,21.612499
2007-08-01,21.907498999999998
2007-08-02,22.127501000000002
2007-08-03,21.934998999999998
2007-08-06,21.9025
2007-08-07,22.575001
2007-08-08,23.1975
2007-08-09,23.355
2007-08-10,22.684998999999998
