Date,MKTX
2014-06-17,55.259997999999996
2014-06-18,56.209998999999996
2014-06-19,55.5
2014-06-20,55.639998999999996
2014-06-23,56.02
2014-06-24,55.580002
2014-06-25,55.509997999999996
2014-06-26,55.43
2014-06-27,55.299999
2014-06-30,54.060001
2014-07-01,53.689999
2014-07-02,52.73
2014-07-03,51.900002
2014-07-07,50.900002
2014-07-08,49.970001
2014-07-09,49.220001
2014-07-10,48.049999
2014-07-11,47.5
2014-07-14,48.5
2014-07-15,48.23
2014-07-16,48.110001000000004
2014-07-17,48.580002
2014-07-18,49.610001000000004
2014-07-21,50.099998
2014-07-22,50.369999
2014-07-23,53.91
2014-07-24,56.43
2014-07-25,55.990002000000004
2014-07-28,55.98
2014-07-29,56.380001
2014-07-30,56.950001
2014-07-31,56.23
2014-08-01,55.849998
2014-08-04,56.290001000000004
2014-08-05,55.93
2014-08-06,56.650002
2014-08-07,55.59
2014-08-08,55.369999
2014-08-11,57.299999
2014-08-12,56.470001
2014-08-13,56.580002
2014-08-14,56.810001
2014-08-15,57.299999
2014-08-18,58.23
2014-08-19,58.200001
2014-08-20,58.130001
2014-08-21,57.759997999999996
2014-08-22,57.970001
2014-08-25,59.619999
2014-08-26,59.52
2014-08-27,59.310001
2014-08-28,58.639998999999996
2014-08-29,58.919998
2014-09-02,59.549999
2014-09-03,60.02
2014-09-04,58.41
2014-09-05,59.299999
2014-09-08,59.779999
2014-09-09,59.869999
2014-09-10,59.98
2014-09-11,59.259997999999996
2014-09-12,59.060001
2014-09-15,58.009997999999996
2014-09-16,58.59
2014-09-17,58.810001
2014-09-18,61.630001
2014-09-19,61.75
2014-09-22,60.540001000000004
2014-09-23,59.299999
2014-09-24,60.700001
2014-09-25,60.049999
2014-09-26,61.389998999999996
2014-09-29,62.049999
2014-09-30,61.860001000000004
2014-10-01,61.849998
2014-10-02,61.779999
2014-10-03,62.450001
2014-10-06,62.700001
2014-10-07,62.0
2014-10-08,62.709998999999996
2014-10-09,62.150002
2014-10-10,62.529999
2014-10-13,62.560001
2014-10-14,63.09
2014-10-15,64.610001
2014-10-16,63.779999
2014-10-17,62.860001000000004
2014-10-20,63.950001
2014-10-21,65.629997
2014-10-22,61.150002
2014-10-23,61.25
2014-10-24,62.150002
2014-10-27,63.110001000000004
2014-10-28,64.040001
2014-10-29,63.990002000000004
2014-10-30,64.230003
2014-10-31,64.650002
2014-11-03,64.57
2014-11-04,64.970001
2014-11-05,65.75
2014-11-06,65.629997
2014-11-07,65.360001
2014-11-10,64.949997
2014-11-11,65.260002
2014-11-12,65.910004
2014-11-13,66.07
2014-11-14,65.449997
2014-11-17,63.73
2014-11-18,63.389998999999996
2014-11-19,63.02
2014-11-20,63.939999
2014-11-21,62.740002000000004
2014-11-24,64.300003
2014-11-25,64.010002
2014-11-26,64.870003
2014-11-28,65.57
2014-12-01,64.209999
2014-12-02,65.260002
2014-12-03,66.690002
2014-12-04,67.370003
2014-12-05,68.099998
2014-12-08,67.989998
2014-12-09,69.349998
2014-12-10,68.900002
2014-12-11,69.790001
2014-12-12,68.449997
2014-12-15,68.5
2014-12-16,68.599998
2014-12-17,70.059998
2014-12-18,72.230003
2014-12-19,71.540001
2014-12-22,71.629997
2014-12-23,72.290001
2014-12-24,72.300003
2014-12-26,73.25
2014-12-29,72.230003
2014-12-30,71.989998
2014-12-31,71.709999
2015-01-02,70.349998
2015-01-05,68.989998
2015-01-06,67.660004
2015-01-07,68.269997
2015-01-08,71.699997
2015-01-09,71.510002
2015-01-12,70.989998
2015-01-13,72.610001
2015-01-14,72.959999
2015-01-15,70.599998
2015-01-16,72.410004
2015-01-20,72.160004
2015-01-21,71.550003
2015-01-22,74.440002
2015-01-23,74.019997
2015-01-26,74.360001
2015-01-27,74.150002
2015-01-28,73.260002
2015-01-29,75.949997
2015-01-30,75.970001
2015-02-02,75.08000200000001
2015-02-03,75.949997
2015-02-04,77.980003
2015-02-05,80.410004
2015-02-06,81.68
2015-02-09,80.07
2015-02-10,80.519997
2015-02-11,80.91999799999999
2015-02-12,81.879997
2015-02-13,81.220001
2015-02-17,79.739998
2015-02-18,80.519997
2015-02-19,79.559998
2015-02-20,78.970001
2015-02-23,80.07
2015-02-24,80.099998
2015-02-25,79.83000200000001
2015-02-26,80.93
2015-02-27,79.589996
2015-03-02,80.860001
2015-03-03,80.269997
2015-03-04,83.790001
2015-03-05,86.010002
2015-03-06,84.209999
2015-03-09,85.269997
2015-03-10,84.559998
2015-03-11,85.709999
2015-03-12,86.0
2015-03-13,85.5
2015-03-16,86.029999
2015-03-17,86.66999799999999
2015-03-18,86.900002
2015-03-19,87.309998
2015-03-20,88.800003
2015-03-23,86.93
2015-03-24,85.809998
2015-03-25,83.089996
2015-03-26,83.489998
2015-03-27,83.980003
2015-03-30,86.470001
2015-03-31,82.900002
2015-04-01,82.870003
2015-04-02,84.519997
2015-04-06,85.43
2015-04-07,86.010002
2015-04-08,87.5
2015-04-09,87.269997
2015-04-10,88.07
2015-04-13,88.150002
2015-04-14,89.300003
2015-04-15,88.57
2015-04-16,89.790001
2015-04-17,87.309998
2015-04-20,88.720001
2015-04-21,90.010002
2015-04-22,88.660004
2015-04-23,88.699997
2015-04-24,87.93
2015-04-27,87.839996
2015-04-28,89.839996
2015-04-29,89.059998
2015-04-30,85.849998
2015-05-01,84.959999
2015-05-04,84.980003
2015-05-05,83.300003
2015-05-06,83.900002
2015-05-07,85.019997
2015-05-08,84.66999799999999
2015-05-11,86.07
2015-05-12,86.019997
2015-05-13,86.07
2015-05-14,87.269997
2015-05-15,87.489998
2015-05-18,89.099998
2015-05-19,88.68
2015-05-20,88.360001
2015-05-21,88.0
2015-05-22,87.720001
2015-05-26,86.559998
2015-05-27,89.230003
2015-05-28,89.019997
2015-05-29,88.449997
2015-06-01,88.959999
2015-06-02,88.489998
2015-06-03,87.889999
2015-06-04,86.489998
2015-06-05,86.650002
2015-06-08,86.279999
2015-06-09,85.389999
2015-06-10,86.57
2015-06-11,86.68
2015-06-12,86.309998
2015-06-15,86.989998
2015-06-16,87.300003
2015-06-17,88.709999
2015-06-18,89.209999
2015-06-19,91.510002
2015-06-22,95.269997
2015-06-23,96.199997
2015-06-24,97.25
2015-06-25,97.339996
2015-06-26,96.860001
2015-06-29,92.32
2015-06-30,92.769997
2015-07-01,94.760002
2015-07-02,94.489998
2015-07-06,96.870003
2015-07-07,97.470001
2015-07-08,97.779999
2015-07-09,99.620003
2015-07-10,103.279999
2015-07-13,101.739998
2015-07-14,100.910004
2015-07-15,99.879997
2015-07-16,101.5
2015-07-17,101.309998
2015-07-20,100.940002
2015-07-21,100.220001
2015-07-22,97.949997
2015-07-23,97.949997
2015-07-24,96.540001
2015-07-27,97.949997
2015-07-28,97.660004
2015-07-29,98.160004
2015-07-30,97.07
2015-07-31,97.800003
2015-08-03,97.91999799999999
2015-08-04,96.959999
2015-08-05,99.25
2015-08-06,97.93
2015-08-07,97.57
2015-08-10,97.410004
2015-08-11,96.160004
2015-08-12,95.370003
2015-08-13,94.540001
2015-08-14,96.379997
2015-08-17,97.529999
2015-08-18,97.489998
2015-08-19,98.059998
2015-08-20,96.57
2015-08-21,93.959999
2015-08-24,89.610001
2015-08-25,88.910004
2015-08-26,90.970001
2015-08-27,91.83000200000001
2015-08-28,91.449997
2015-08-31,90.41999799999999
2015-09-01,91.709999
2015-09-02,96.629997
2015-09-03,96.199997
2015-09-04,94.849998
2015-09-08,96.5
2015-09-09,96.620003
2015-09-10,97.139999
2015-09-11,97.349998
2015-09-14,96.959999
2015-09-15,97.300003
2015-09-16,97.5
2015-09-17,96.5
2015-09-18,96.32
2015-09-21,97.040001
2015-09-22,95.91999799999999
2015-09-23,98.989998
2015-09-24,97.150002
2015-09-25,99.519997
2015-09-28,94.699997
2015-09-29,90.82
2015-09-30,92.879997
2015-10-01,94.019997
2015-10-02,95.010002
2015-10-05,96.93
2015-10-06,93.33000200000001
2015-10-07,94.839996
2015-10-08,95.5
2015-10-09,94.699997
2015-10-12,96.959999
2015-10-13,94.559998
2015-10-14,94.239998
2015-10-15,96.5
2015-10-16,96.730003
2015-10-19,95.940002
2015-10-20,96.099998
2015-10-21,86.860001
2015-10-22,89.550003
2015-10-23,90.010002
2015-10-26,95.860001
2015-10-27,95.260002
2015-10-28,100.199997
2015-10-29,102.889999
2015-10-30,101.309998
2015-11-02,99.0
2015-11-03,98.879997
2015-11-04,98.550003
2015-11-05,98.980003
2015-11-06,99.82
2015-11-09,99.160004
2015-11-10,99.970001
2015-11-11,101.18
2015-11-12,100.010002
2015-11-13,98.58000200000001
2015-11-16,100.75
2015-11-17,101.730003
2015-11-18,103.610001
2015-11-19,103.489998
2015-11-20,106.68
2015-11-23,107.349998
2015-11-24,105.199997
2015-11-25,106.0
2015-11-27,107.660004
2015-11-30,106.779999
2015-12-01,106.699997
2015-12-02,106.440002
2015-12-03,109.5
2015-12-04,113.879997
2015-12-07,113.559998
2015-12-08,112.91999799999999
2015-12-09,109.510002
2015-12-10,109.18
2015-12-11,106.650002
2015-12-14,108.269997
2015-12-15,108.0
2015-12-16,109.220001
2015-12-17,107.91999799999999
2015-12-18,104.879997
2015-12-21,105.620003
2015-12-22,104.800003
2015-12-23,104.760002
2015-12-24,111.129997
2015-12-28,112.699997
2015-12-29,114.239998
2015-12-30,112.959999
2015-12-31,111.589996
2016-01-04,109.279999
2016-01-05,110.089996
2016-01-06,108.760002
2016-01-07,107.059998
2016-01-08,105.730003
2016-01-11,106.519997
2016-01-12,106.279999
2016-01-13,102.900002
2016-01-14,104.440002
2016-01-15,101.769997
2016-01-19,102.379997
2016-01-20,103.309998
2016-01-21,101.910004
2016-01-22,103.300003
2016-01-25,101.970001
2016-01-26,104.379997
2016-01-27,108.279999
2016-01-28,111.970001
2016-01-29,116.230003
2016-02-01,115.760002
2016-02-02,114.629997
2016-02-03,113.839996
2016-02-04,111.510002
2016-02-05,106.599998
2016-02-08,105.339996
2016-02-09,106.980003
2016-02-10,105.290001
2016-02-11,106.120003
2016-02-12,108.82
2016-02-16,110.790001
2016-02-17,114.150002
2016-02-18,111.910004
2016-02-19,114.129997
2016-02-22,111.25
2016-02-23,115.25
2016-02-24,116.0
2016-02-25,119.25
2016-02-26,119.900002
2016-02-29,118.459999
2016-03-01,118.309998
2016-03-02,119.959999
2016-03-03,120.760002
2016-03-04,126.290001
2016-03-07,122.029999
2016-03-08,123.790001
2016-03-09,122.599998
2016-03-10,125.93
2016-03-11,124.93
2016-03-14,124.18
2016-03-15,123.07
2016-03-16,123.099998
2016-03-17,123.68
2016-03-18,124.349998
2016-03-21,122.349998
2016-03-22,121.970001
2016-03-23,121.150002
2016-03-24,120.199997
2016-03-28,121.010002
2016-03-29,123.860001
2016-03-30,123.620003
2016-03-31,124.83000200000001
2016-04-01,128.580002
2016-04-04,126.510002
2016-04-05,123.110001
2016-04-06,125.389999
2016-04-07,124.0
2016-04-08,123.010002
2016-04-11,121.550003
2016-04-12,121.870003
2016-04-13,125.0
2016-04-14,125.690002
2016-04-15,124.68
2016-04-18,124.449997
2016-04-19,126.18
2016-04-20,129.110001
2016-04-21,128.240005
2016-04-22,129.46000700000002
2016-04-25,128.580002
2016-04-26,129.399994
2016-04-27,125.709999
2016-04-28,123.75
2016-04-29,122.760002
2016-05-02,123.309998
2016-05-03,120.860001
2016-05-04,122.730003
2016-05-05,124.410004
2016-05-06,125.459999
2016-05-09,127.290001
2016-05-10,127.120003
2016-05-11,128.71000700000002
2016-05-12,131.919998
2016-05-13,130.600006
2016-05-16,132.600006
2016-05-17,131.240005
2016-05-18,133.419998
2016-05-19,133.139999
2016-05-20,134.429993
2016-05-23,134.369995
2016-05-24,138.470001
2016-05-25,140.0
2016-05-26,138.759995
2016-05-27,140.580002
2016-05-31,139.940002
2016-06-01,140.649994
2016-06-02,141.449997
2016-06-03,141.699997
2016-06-06,143.25
2016-06-07,141.75
2016-06-08,143.550003
2016-06-09,142.229996
2016-06-10,141.83999599999999
2016-06-13,142.070007
2016-06-14,141.490005
2016-06-15,141.600006
2016-06-16,142.520004
2016-06-17,140.479996
2016-06-20,140.949997
2016-06-21,138.729996
2016-06-22,139.240005
2016-06-23,144.130005
2016-06-24,139.179993
2016-06-27,135.869995
2016-06-28,141.259995
2016-06-29,142.020004
2016-06-30,145.399994
2016-07-01,143.58999599999999
2016-07-05,144.58999599999999
2016-07-06,150.029999
2016-07-07,149.270004
2016-07-08,151.720001
2016-07-11,150.809998
2016-07-12,151.080002
2016-07-13,150.699997
2016-07-14,151.509995
2016-07-15,151.41000400000001
2016-07-18,149.970001
2016-07-19,152.029999
2016-07-20,152.050003
2016-07-21,151.380005
2016-07-22,152.740005
2016-07-25,153.470001
2016-07-26,153.71000700000002
2016-07-27,153.800003
2016-07-28,159.759995
2016-07-29,161.66000400000001
2016-08-01,161.470001
2016-08-02,161.830002
2016-08-03,161.740005
2016-08-04,162.41000400000001
2016-08-05,162.830002
2016-08-08,161.770004
2016-08-09,161.440002
2016-08-10,162.110001
2016-08-11,161.990005
2016-08-12,162.220001
2016-08-15,164.490005
2016-08-16,163.059998
2016-08-17,164.619995
2016-08-18,166.889999
2016-08-19,166.71000700000002
2016-08-22,165.259995
2016-08-23,164.830002
2016-08-24,165.369995
2016-08-25,165.949997
2016-08-26,166.16000400000001
2016-08-29,167.809998
2016-08-30,168.940002
2016-08-31,168.53999299999998
2016-09-01,169.529999
2016-09-02,172.53999299999998
2016-09-06,168.880005
2016-09-07,169.020004
2016-09-08,168.720001
2016-09-09,171.380005
2016-09-12,172.020004
2016-09-13,169.509995
2016-09-14,169.520004
2016-09-15,173.33999599999999
2016-09-16,172.759995
2016-09-19,170.740005
2016-09-20,172.830002
2016-09-21,173.33999599999999
2016-09-22,172.83999599999999
2016-09-23,170.75
2016-09-26,167.880005
2016-09-27,170.270004
2016-09-28,171.009995
2016-09-29,166.139999
2016-09-30,165.58999599999999
2016-10-03,164.16000400000001
2016-10-04,162.199997
2016-10-05,161.28999299999998
2016-10-06,160.33999599999999
2016-10-07,159.190002
2016-10-10,158.820007
2016-10-11,156.889999
2016-10-12,157.220001
2016-10-13,154.96000700000002
2016-10-14,154.220001
2016-10-17,152.28999299999998
2016-10-18,154.75
2016-10-19,153.33999599999999
2016-10-20,151.399994
2016-10-21,152.220001
2016-10-24,153.259995
2016-10-25,152.220001
2016-10-26,153.149994
2016-10-27,150.639999
2016-10-28,150.130005
2016-10-31,150.759995
2016-11-01,148.309998
2016-11-02,147.690002
2016-11-03,147.800003
2016-11-04,150.470001
2016-11-07,153.119995
2016-11-08,155.21000700000002
2016-11-09,161.25
2016-11-10,159.91000400000001
2016-11-11,161.919998
2016-11-14,165.610001
2016-11-15,163.610001
2016-11-16,165.830002
2016-11-17,171.020004
2016-11-18,169.46000700000002
2016-11-21,170.08999599999999
2016-11-22,169.380005
2016-11-23,168.46000700000002
2016-11-25,169.619995
2016-11-28,169.149994
2016-11-29,168.96000700000002
2016-11-30,165.770004
2016-12-01,162.899994
2016-12-02,161.899994
2016-12-05,164.059998
2016-12-06,166.380005
2016-12-07,163.470001
2016-12-08,164.940002
2016-12-09,166.970001
2016-12-12,168.190002
2016-12-13,168.929993
2016-12-14,164.520004
2016-12-15,167.119995
2016-12-16,162.389999
2016-12-19,160.649994
2016-12-20,157.059998
2016-12-21,153.669998
2016-12-22,150.199997
2016-12-23,149.419998
2016-12-27,149.490005
2016-12-28,148.429993
2016-12-29,145.529999
2016-12-30,146.919998
2017-01-03,150.179993
2017-01-04,152.919998
2017-01-05,152.71000700000002
2017-01-06,157.149994
2017-01-09,156.78999299999998
2017-01-10,156.059998
2017-01-11,156.990005
2017-01-12,156.350006
2017-01-13,156.850006
2017-01-17,155.509995
2017-01-18,156.509995
2017-01-19,155.229996
2017-01-20,156.889999
2017-01-23,155.389999
2017-01-24,158.360001
2017-01-25,175.990005
2017-01-26,180.41000400000001
2017-01-27,179.820007
2017-01-30,181.33999599999999
2017-01-31,187.25
2017-02-01,188.139999
2017-02-02,188.100006
2017-02-03,191.270004
2017-02-06,190.279999
2017-02-07,189.33999599999999
2017-02-08,187.470001
2017-02-09,188.330002
2017-02-10,186.820007
2017-02-13,189.800003
2017-02-14,190.070007
2017-02-15,191.690002
2017-02-16,191.679993
2017-02-17,193.080002
2017-02-21,192.740005
2017-02-22,195.020004
2017-02-23,194.850006
2017-02-24,196.179993
2017-02-27,194.990005
2017-02-28,195.229996
2017-03-01,197.740005
2017-03-02,191.949997
2017-03-03,193.850006
2017-03-06,192.800003
2017-03-07,192.53999299999998
2017-03-08,190.970001
2017-03-09,192.110001
2017-03-10,191.5
2017-03-13,191.679993
2017-03-14,191.240005
2017-03-15,191.119995
2017-03-16,190.779999
2017-03-17,190.050003
2017-03-20,189.830002
2017-03-21,184.429993
2017-03-22,187.949997
2017-03-23,187.0
2017-03-24,187.699997
2017-03-27,184.990005
2017-03-28,185.91000400000001
2017-03-29,185.110001
2017-03-30,185.940002
2017-03-31,187.490005
2017-04-03,187.149994
2017-04-04,185.869995
2017-04-05,180.100006
2017-04-06,181.53999299999998
2017-04-07,182.729996
2017-04-10,183.259995
2017-04-11,182.940002
2017-04-12,180.820007
2017-04-13,178.070007
2017-04-17,182.699997
2017-04-18,183.059998
2017-04-19,182.990005
2017-04-20,185.300003
2017-04-21,184.600006
2017-04-24,185.610001
2017-04-25,184.669998
2017-04-26,194.550003
2017-04-27,195.880005
2017-04-28,192.520004
2017-05-01,192.119995
2017-05-02,189.369995
2017-05-03,186.83999599999999
2017-05-04,186.5
2017-05-05,187.83999599999999
2017-05-08,186.009995
2017-05-09,186.53999299999998
2017-05-10,188.16000400000001
2017-05-11,188.330002
2017-05-12,186.389999
2017-05-15,188.389999
2017-05-16,184.720001
2017-05-17,182.33999599999999
2017-05-18,182.050003
2017-05-19,186.399994
2017-05-22,185.399994
2017-05-23,188.0
2017-05-24,191.679993
2017-05-25,195.559998
2017-05-26,194.169998
2017-05-30,191.21000700000002
2017-05-31,190.580002
2017-06-01,191.970001
2017-06-02,191.600006
2017-06-05,190.5
2017-06-06,187.990005
2017-06-07,194.75
2017-06-08,199.330002
2017-06-09,201.940002
2017-06-12,204.33999599999999
2017-06-13,206.149994
2017-06-14,206.759995
2017-06-15,207.33999599999999
2017-06-16,205.679993
2017-06-19,207.929993
2017-06-20,207.440002
2017-06-21,202.449997
2017-06-22,201.770004
2017-06-23,201.389999
2017-06-26,200.850006
2017-06-27,197.639999
2017-06-28,201.759995
2017-06-29,203.520004
2017-06-30,201.100006
2017-07-03,203.389999
2017-07-05,205.75
2017-07-06,193.380005
2017-07-07,194.03999299999998
2017-07-10,194.990005
2017-07-11,193.240005
2017-07-12,193.75
2017-07-13,194.169998
2017-07-14,190.41000400000001
2017-07-17,190.449997
2017-07-18,192.58999599999999
2017-07-19,194.619995
2017-07-20,194.679993
2017-07-21,194.919998
2017-07-24,196.75
2017-07-25,199.479996
2017-07-26,205.149994
2017-07-27,205.520004
2017-07-28,207.83999599999999
2017-07-31,202.889999
2017-08-01,204.220001
2017-08-02,205.570007
2017-08-03,205.070007
2017-08-04,206.009995
2017-08-07,201.889999
2017-08-08,197.429993
2017-08-09,199.050003
2017-08-10,195.41000400000001
2017-08-11,192.46000700000002
2017-08-14,193.259995
2017-08-15,192.490005
2017-08-16,192.979996
2017-08-17,192.029999
2017-08-18,188.71000700000002
2017-08-21,191.58999599999999
2017-08-22,193.33999599999999
2017-08-23,194.08999599999999
2017-08-24,190.610001
2017-08-25,190.600006
2017-08-28,189.919998
2017-08-29,188.869995
2017-08-30,191.399994
2017-08-31,192.949997
2017-09-01,188.979996
2017-09-05,187.470001
2017-09-06,176.580002
2017-09-07,176.220001
2017-09-08,178.380005
2017-09-11,179.809998
2017-09-12,180.080002
2017-09-13,180.770004
2017-09-14,181.21000700000002
2017-09-15,179.179993
2017-09-18,180.429993
2017-09-19,179.979996
2017-09-20,181.330002
2017-09-21,179.509995
2017-09-22,182.5
2017-09-25,178.5
2017-09-26,176.199997
2017-09-27,178.850006
2017-09-28,182.91000400000001
2017-09-29,184.509995
2017-10-02,185.78999299999998
2017-10-03,185.070007
2017-10-04,184.03999299999998
2017-10-05,186.639999
2017-10-06,187.449997
2017-10-09,189.369995
2017-10-10,187.649994
2017-10-11,191.71000700000002
2017-10-12,190.169998
2017-10-13,191.279999
2017-10-16,192.389999
2017-10-17,191.389999
2017-10-18,193.479996
2017-10-19,188.669998
2017-10-20,190.259995
2017-10-23,191.240005
2017-10-24,190.080002
2017-10-25,179.679993
2017-10-26,179.429993
2017-10-27,175.58999599999999
2017-10-30,173.050003
2017-10-31,174.0
2017-11-01,175.729996
2017-11-02,176.5
2017-11-03,177.0
2017-11-06,179.949997
2017-11-07,178.009995
2017-11-08,178.75
2017-11-09,174.5
2017-11-10,173.490005
2017-11-13,174.520004
2017-11-14,173.940002
2017-11-15,177.820007
2017-11-16,176.25
2017-11-17,180.399994
2017-11-20,183.28999299999998
2017-11-21,188.41000400000001
2017-11-22,187.979996
2017-11-24,188.470001
2017-11-27,188.559998
2017-11-28,193.429993
2017-11-29,196.03999299999998
2017-11-30,195.270004
2017-12-01,195.350006
2017-12-04,197.190002
2017-12-05,196.08999599999999
2017-12-06,197.029999
2017-12-07,195.600006
2017-12-08,196.0
2017-12-11,196.820007
2017-12-12,197.21000700000002
2017-12-13,196.25
2017-12-14,195.070007
2017-12-15,193.850006
2017-12-18,199.360001
2017-12-19,202.100006
2017-12-20,202.91000400000001
2017-12-21,201.720001
2017-12-22,201.75
2017-12-26,201.020004
2017-12-27,201.0
2017-12-28,201.809998
2017-12-29,201.75
2018-01-02,203.630005
2018-01-03,200.940002
2018-01-04,206.53999299999998
2018-01-05,207.229996
2018-01-08,207.41000400000001
2018-01-09,204.559998
2018-01-10,206.380005
2018-01-11,201.520004
2018-01-12,203.720001
2018-01-16,206.46000700000002
2018-01-17,207.369995
2018-01-18,207.860001
2018-01-19,208.389999
2018-01-22,201.259995
2018-01-23,195.979996
2018-01-24,195.740005
2018-01-25,193.580002
2018-01-26,193.490005
2018-01-29,190.78999299999998
2018-01-30,191.850006
2018-01-31,196.21000700000002
2018-02-01,195.600006
2018-02-02,196.28999299999998
2018-02-05,197.130005
2018-02-06,195.259995
2018-02-07,195.009995
2018-02-08,189.020004
2018-02-09,189.16000400000001
2018-02-12,191.5
2018-02-13,193.300003
2018-02-14,197.600006
2018-02-15,198.899994
2018-02-16,201.399994
2018-02-20,200.119995
2018-02-21,201.990005
2018-02-22,199.399994
2018-02-23,197.679993
2018-02-26,199.669998
2018-02-27,201.009995
2018-02-28,202.399994
2018-03-01,205.600006
2018-03-02,202.880005
2018-03-05,209.199997
2018-03-06,211.47000099999997
2018-03-07,212.479996
2018-03-08,216.729996
2018-03-09,218.88000499999998
2018-03-12,223.149994
2018-03-13,223.97000099999997
2018-03-14,223.57000699999998
2018-03-15,224.08999599999999
2018-03-16,224.58999599999999
2018-03-19,222.75
2018-03-20,224.22000099999997
2018-03-21,223.36999500000002
2018-03-22,221.24000499999997
2018-03-23,219.539993
2018-03-26,221.710007
2018-03-27,217.27999900000003
2018-03-28,212.979996
2018-03-29,217.440002
2018-04-02,212.270004
2018-04-03,213.41000400000001
2018-04-04,212.24000499999997
2018-04-05,208.440002
2018-04-06,206.679993
2018-04-09,207.809998
2018-04-10,206.380005
2018-04-11,205.850006
2018-04-12,203.479996
2018-04-13,202.070007
2018-04-16,204.399994
2018-04-17,205.990005
2018-04-18,203.08999599999999
2018-04-19,202.669998
2018-04-20,202.5
2018-04-23,202.059998
2018-04-24,200.880005
2018-04-25,199.28999299999998
2018-04-26,199.479996
2018-04-27,199.259995
2018-04-30,198.630005
2018-05-01,201.520004
2018-05-02,202.020004
2018-05-03,199.0
2018-05-04,201.740005
2018-05-07,204.020004
2018-05-08,203.300003
2018-05-09,205.75
2018-05-10,204.610001
2018-05-11,205.729996
2018-05-14,199.630005
2018-05-15,201.320007
2018-05-16,202.240005
2018-05-17,202.820007
2018-05-18,204.720001
2018-05-21,210.58999599999999
2018-05-22,210.309998
2018-05-23,210.00999500000003
2018-05-24,211.830002
2018-05-25,210.55000299999998
2018-05-29,210.940002
2018-05-30,216.149994
2018-05-31,213.649994
2018-06-01,216.850006
2018-06-04,217.94999700000002
2018-06-05,208.699997
2018-06-06,211.270004
2018-06-07,212.44999700000002
2018-06-08,214.88999900000002
2018-06-11,218.13999900000002
2018-06-12,215.47000099999997
2018-06-13,216.72000099999997
2018-06-14,217.309998
2018-06-15,215.11000099999998
2018-06-18,213.86999500000002
2018-06-19,214.330002
2018-06-20,213.039993
2018-06-21,211.690002
2018-06-22,211.0
2018-06-25,205.419998
2018-06-26,202.71000700000002
2018-06-27,200.309998
2018-06-28,202.649994
2018-06-29,197.860001
2018-07-02,200.720001
2018-07-03,199.600006
2018-07-05,199.78999299999998
2018-07-06,202.550003
2018-07-09,202.800003
2018-07-10,201.630005
2018-07-11,204.110001
2018-07-12,206.58999599999999
2018-07-13,205.860001
2018-07-16,205.979996
2018-07-17,207.58999599999999
2018-07-18,209.75999500000003
2018-07-19,208.91000400000001
2018-07-20,210.22000099999997
2018-07-23,210.50999500000003
2018-07-24,209.600006
2018-07-25,202.91000400000001
2018-07-26,200.369995
2018-07-27,198.600006
2018-07-30,192.21000700000002
2018-07-31,193.770004
2018-08-01,193.529999
2018-08-02,190.809998
2018-08-03,189.639999
2018-08-06,189.679993
2018-08-07,189.440002
2018-08-08,186.229996
2018-08-09,185.979996
2018-08-10,186.470001
2018-08-13,185.96000700000002
2018-08-14,186.440002
2018-08-15,187.240005
2018-08-16,187.970001
2018-08-17,189.080002
2018-08-20,190.020004
2018-08-21,190.669998
2018-08-22,190.740005
2018-08-23,189.179993
2018-08-24,187.380005
2018-08-27,187.220001
2018-08-28,188.520004
2018-08-29,190.03999299999998
2018-08-30,189.979996
2018-08-31,189.820007
2018-09-04,194.380005
2018-09-05,191.190002
2018-09-06,184.169998
2018-09-07,186.96000700000002
2018-09-10,182.990005
2018-09-11,184.369995
2018-09-12,184.08999599999999
2018-09-13,183.300003
2018-09-14,183.449997
2018-09-17,179.78999299999998
2018-09-18,181.639999
2018-09-19,182.619995
2018-09-20,183.240005
2018-09-21,181.860001
2018-09-24,184.179993
2018-09-25,181.619995
2018-09-26,179.190002
2018-09-27,178.169998
2018-09-28,178.490005
2018-10-01,173.889999
2018-10-02,178.100006
2018-10-03,183.139999
2018-10-04,191.529999
2018-10-05,189.53999299999998
2018-10-08,186.059998
2018-10-09,188.690002
2018-10-10,186.809998
2018-10-11,185.199997
2018-10-12,187.5
2018-10-15,189.729996
2018-10-16,193.600006
2018-10-17,196.070007
2018-10-18,194.720001
2018-10-19,197.429993
2018-10-22,196.33999599999999
2018-10-23,192.869995
2018-10-24,208.929993
2018-10-25,210.649994
2018-10-26,207.759995
2018-10-29,209.03999299999998
2018-10-30,217.25999500000003
2018-10-31,209.669998
2018-11-01,208.58999599999999
2018-11-02,213.789993
2018-11-05,207.08999599999999
2018-11-06,207.259995
2018-11-07,208.080002
2018-11-08,206.220001
2018-11-09,208.479996
2018-11-12,207.399994
2018-11-13,207.78999299999998
2018-11-14,210.08999599999999
2018-11-15,210.02999900000003
2018-11-16,213.47000099999997
2018-11-19,214.649994
2018-11-20,217.02999900000003
2018-11-21,214.88999900000002
2018-11-23,213.5
2018-11-26,215.11000099999998
2018-11-27,217.830002
2018-11-28,216.0
2018-11-29,215.05000299999998
2018-11-30,217.729996
2018-12-03,219.289993
2018-12-04,221.99000499999997
2018-12-06,221.91000400000001
2018-12-07,224.729996
2018-12-10,226.399994
2018-12-11,228.690002
2018-12-12,228.270004
2018-12-13,229.33999599999999
2018-12-14,226.5
