Date,IBM
1996-07-03,24.625
1996-07-05,24.46875
1996-07-08,24.59375
1996-07-09,24.75
1996-07-10,24.71875
1996-07-11,24.0
1996-07-12,23.828125
1996-07-15,22.71875
1996-07-16,23.9375
1996-07-17,23.53125
1996-07-18,23.5625
1996-07-19,23.4375
1996-07-22,23.125
1996-07-23,22.5625
1996-07-24,22.9375
1996-07-25,25.90625
1996-07-26,25.96875
1996-07-29,26.1875
1996-07-30,26.84375
1996-07-31,26.875
1996-08-01,26.8125
1996-08-02,27.21875
1996-08-05,27.3125
1996-08-06,27.40625
1996-08-07,28.15625
1996-08-08,28.375
1996-08-09,28.09375
1996-08-12,28.03125
1996-08-13,27.34375
1996-08-14,27.8125
1996-08-15,27.71875
1996-08-16,27.5
1996-08-19,27.5
1996-08-20,27.625
1996-08-21,28.0625
1996-08-22,28.15625
1996-08-23,28.25
1996-08-26,28.125
1996-08-27,27.9375
1996-08-28,28.75
1996-08-29,28.78125
1996-08-30,28.59375
1996-09-03,28.8125
1996-09-04,28.65625
1996-09-05,28.28125
1996-09-06,28.875
1996-09-09,29.40625
1996-09-10,29.53125
1996-09-11,29.5
1996-09-12,29.3125
1996-09-13,30.53125
1996-09-16,30.6875
1996-09-17,30.90625
1996-09-18,31.125
1996-09-19,30.875
1996-09-20,30.75
1996-09-23,31.0625
1996-09-24,31.03125
1996-09-25,31.625
1996-09-26,31.09375
1996-09-27,31.1875
1996-09-30,31.125
1996-10-01,30.9375
1996-10-02,31.46875
1996-10-03,31.25
1996-10-04,31.65625
1996-10-07,31.96875
1996-10-08,32.09375
1996-10-09,31.5625
1996-10-10,31.9375
1996-10-11,32.46875
1996-10-14,32.5
1996-10-15,32.375
1996-10-16,31.90625
1996-10-17,31.40625
1996-10-18,32.34375
1996-10-21,32.53125
1996-10-22,31.75
1996-10-23,32.3125
1996-10-24,31.84375
1996-10-25,31.625
1996-10-28,31.84375
1996-10-29,31.40625
1996-10-30,31.59375
1996-10-31,32.25
1996-11-01,31.875
1996-11-04,32.1875
1996-11-05,32.5625
1996-11-06,33.34375
1996-11-07,33.4375
1996-11-08,33.59375
1996-11-11,33.625
1996-11-12,33.3125
1996-11-13,33.6875
1996-11-14,34.21875
1996-11-15,36.25
1996-11-18,36.6875
1996-11-19,38.53125
1996-11-20,38.15625
1996-11-21,38.53125
1996-11-22,39.625
1996-11-25,39.40625
1996-11-26,39.5
1996-11-27,39.53125
1996-11-29,39.84375
1996-12-02,40.75
1996-12-03,40.65625
1996-12-04,40.5
1996-12-05,39.625
1996-12-06,38.90625
1996-12-09,40.0
1996-12-10,39.4375
1996-12-11,39.03125
1996-12-12,37.90625
1996-12-13,38.21875
1996-12-16,37.15625
1996-12-17,37.96875
1996-12-18,39.65625
1996-12-19,39.53125
1996-12-20,38.65625
1996-12-23,38.5625
1996-12-24,38.9375
1996-12-26,38.9375
1996-12-27,38.78125
1996-12-30,38.40625
1996-12-31,37.875
1997-01-02,38.3125
1997-01-03,39.78125
1997-01-06,40.3125
1997-01-07,40.84375
1997-01-08,39.96875
1997-01-09,40.46875
1997-01-10,40.75
1997-01-13,40.96875
1997-01-14,41.753906
1997-01-15,41.15625
1997-01-16,41.375
1997-01-17,41.3125
1997-01-20,41.75
1997-01-21,42.0
1997-01-22,39.5
1997-01-23,37.9375
1997-01-24,37.625
1997-01-27,36.4375
1997-01-28,37.6875
1997-01-29,39.09375
1997-01-30,39.3125
1997-01-31,39.21875
1997-02-03,38.71875
1997-02-04,38.40625
1997-02-05,37.1875
1997-02-06,36.5
1997-02-07,37.1875
1997-02-10,35.6875
1997-02-11,36.3125
1997-02-12,36.25
1997-02-13,36.59375
1997-02-14,36.25
1997-02-18,36.3125
1997-02-19,35.90625
1997-02-20,35.3125
1997-02-21,34.40625
1997-02-24,35.96875
1997-02-25,36.625
1997-02-26,36.71875
1997-02-27,35.75
1997-02-28,35.9375
1997-03-03,36.28125
1997-03-04,36.21875
1997-03-05,36.375
1997-03-06,36.65625
1997-03-07,36.1875
1997-03-10,36.53125
1997-03-11,36.5
1997-03-12,36.21875
1997-03-13,35.71875
1997-03-14,35.90625
1997-03-17,34.875
1997-03-18,34.84375
1997-03-19,34.46875
1997-03-20,34.21875
1997-03-21,33.125
1997-03-24,34.1875
1997-03-25,33.96875
1997-03-26,35.0625
1997-03-27,34.25
1997-03-31,34.3125
1997-04-01,34.1875
1997-04-02,33.4375
1997-04-03,32.78125
1997-04-04,32.3125
1997-04-07,33.125
1997-04-08,34.15625
1997-04-09,33.28125
1997-04-10,33.25
1997-04-11,33.34375
1997-04-14,34.125
1997-04-15,34.46875
1997-04-16,34.375
1997-04-17,34.4375
1997-04-18,34.9375
1997-04-21,34.34375
1997-04-22,35.0
1997-04-23,35.59375
1997-04-24,38.40625
1997-04-25,37.6875
1997-04-28,37.59375
1997-04-29,39.59375
1997-04-30,40.125
1997-05-01,40.34375
1997-05-02,40.53125
1997-05-05,41.53125
1997-05-06,41.375
1997-05-07,40.53125
1997-05-08,41.84375
1997-05-09,41.875
1997-05-12,43.375
1997-05-13,43.40625
1997-05-14,43.46875
1997-05-15,43.46875
1997-05-16,42.5
1997-05-19,42.1875
1997-05-20,43.4375
1997-05-21,43.78125
1997-05-22,43.125
1997-05-23,43.34375
1997-05-27,44.8125
1997-05-28,45.0625
1997-05-29,43.875
1997-05-30,43.25
1997-06-02,43.5625
1997-06-03,42.1875
1997-06-04,41.6875
1997-06-05,41.4375
1997-06-06,42.8125
1997-06-09,43.4375
1997-06-10,43.125
1997-06-11,43.5625
1997-06-12,44.0625
1997-06-13,44.5
1997-06-16,44.625
1997-06-17,44.9375
1997-06-18,44.5
1997-06-19,44.8125
1997-06-20,44.9375
1997-06-23,43.875
1997-06-24,45.90625
1997-06-25,45.9375
1997-06-26,45.3125
1997-06-27,45.625
1997-06-30,45.125
1997-07-01,45.90625
1997-07-02,46.71875
1997-07-03,47.40625
1997-07-07,47.25
1997-07-08,47.875
1997-07-09,48.09375
1997-07-10,47.875
1997-07-11,47.875
1997-07-14,47.625
1997-07-15,48.0
1997-07-16,48.8125
1997-07-17,49.8125
1997-07-18,52.25
1997-07-21,51.875
1997-07-22,51.5
1997-07-23,52.5625
1997-07-24,53.90625
1997-07-25,53.5
1997-07-28,52.5
1997-07-29,51.4375
1997-07-30,53.0
1997-07-31,52.875
1997-08-01,52.375
1997-08-04,53.125
1997-08-05,53.25
1997-08-06,53.9375
1997-08-07,53.6875
1997-08-08,52.625
1997-08-11,51.5
1997-08-12,51.71875
1997-08-13,52.1875
1997-08-14,51.8125
1997-08-15,49.96875
1997-08-18,52.0
1997-08-19,53.96875
1997-08-20,54.0
1997-08-21,52.875
1997-08-22,53.1875
1997-08-25,52.5
1997-08-26,51.65625
1997-08-27,51.9375
1997-08-28,50.5625
1997-08-29,50.6875
1997-09-02,52.03125
1997-09-03,51.78125
1997-09-04,51.875
1997-09-05,51.8125
1997-09-08,51.4375
1997-09-09,50.0
1997-09-10,48.5
1997-09-11,49.0
1997-09-12,48.875
1997-09-15,48.125
1997-09-16,49.8125
1997-09-17,49.8125
1997-09-18,49.375
1997-09-19,49.625
1997-09-22,51.9375
1997-09-23,51.625
1997-09-24,50.78125
1997-09-25,50.8125
1997-09-26,51.3125
1997-09-29,52.5
1997-09-30,53.0
1997-10-01,51.75
1997-10-02,52.28125
1997-10-03,52.15625
1997-10-06,52.40625
1997-10-07,53.40625
1997-10-08,52.625
1997-10-09,52.3125
1997-10-10,52.46875
1997-10-13,52.25
1997-10-14,51.65625
1997-10-15,50.84375
1997-10-16,49.9375
1997-10-17,47.71875
1997-10-20,48.75
1997-10-21,52.59375
1997-10-22,52.5625
1997-10-23,50.1875
1997-10-24,49.0
1997-10-27,45.0
1997-10-28,49.6875
1997-10-29,49.125
1997-10-30,47.90625
1997-10-31,49.25
1997-11-03,50.8125
1997-11-04,50.96875
1997-11-05,51.375
1997-11-06,50.53125
1997-11-07,49.75
1997-11-10,48.84375
1997-11-11,49.5
1997-11-12,48.3125
1997-11-13,49.5625
1997-11-14,50.75
1997-11-17,51.75
1997-11-18,51.0625
1997-11-19,51.53125
1997-11-20,52.375
1997-11-21,52.78125
1997-11-24,51.5625
1997-11-25,53.6875
1997-11-26,54.875
1997-11-28,54.75
1997-12-01,56.28125
1997-12-02,55.375
1997-12-03,55.1875
1997-12-04,54.625
1997-12-05,56.125
1997-12-08,56.4375
1997-12-09,55.1875
1997-12-10,53.25
1997-12-11,50.8125
1997-12-12,50.1875
1997-12-15,50.4375
1997-12-16,51.875
1997-12-17,51.0
1997-12-18,50.0
1997-12-19,51.0625
1997-12-22,51.28125
1997-12-23,49.3125
1997-12-24,49.5625
1997-12-26,50.84375
1997-12-29,51.375
1997-12-30,51.5625
1997-12-31,52.3125
1998-01-02,52.8125
1998-01-05,53.21875
1998-01-06,52.625
1998-01-07,52.125
1998-01-08,52.09375
1998-01-09,50.03125
1998-01-12,50.0625
1998-01-13,51.0625
1998-01-14,51.3125
1998-01-15,51.71875
1998-01-16,52.5
1998-01-20,54.1875
1998-01-21,50.0625
1998-01-22,49.6875
1998-01-23,49.59375
1998-01-26,49.0625
1998-01-27,48.25
1998-01-28,48.5
1998-01-29,49.09375
1998-01-30,49.375
1998-02-02,50.28125
1998-02-03,49.6875
1998-02-04,49.15625
1998-02-05,49.78125
1998-02-06,49.0
1998-02-09,49.0
1998-02-10,50.4375
1998-02-11,51.34375
1998-02-12,51.4375
1998-02-13,51.1875
1998-02-17,51.0
1998-02-18,51.375
1998-02-19,51.375
1998-02-20,51.3125
1998-02-23,51.4375
1998-02-24,51.25
1998-02-25,52.625
1998-02-26,52.75
1998-02-27,52.21875
1998-03-02,50.96875
1998-03-03,51.0625
1998-03-04,49.5
1998-03-05,49.46875
1998-03-06,49.0625
1998-03-09,48.0625
1998-03-10,48.75
1998-03-11,49.5625
1998-03-12,50.125
1998-03-13,49.8125
1998-03-16,50.625
1998-03-17,50.4375
1998-03-18,50.78125
1998-03-19,51.4375
1998-03-20,51.03125
1998-03-23,50.6875
1998-03-24,51.75
1998-03-25,53.0
1998-03-26,52.53125
1998-03-27,52.1875
1998-03-30,51.625
1998-03-31,51.9375
1998-04-01,52.21875
1998-04-02,52.90625
1998-04-03,52.34375
1998-04-06,53.0
1998-04-07,52.34375
1998-04-08,52.25
1998-04-09,53.1875
1998-04-13,52.09375
1998-04-14,53.125
1998-04-15,54.875
1998-04-16,53.90625
1998-04-17,53.875
1998-04-20,55.59375
1998-04-21,59.0
1998-04-22,57.375
1998-04-23,58.75
1998-04-24,58.6875
1998-04-27,57.65625
1998-04-28,57.84375
1998-04-29,57.78125
1998-04-30,57.9375
1998-05-01,58.4375
1998-05-04,58.3125
1998-05-05,58.90625
1998-05-06,58.625
1998-05-07,58.5625
1998-05-08,60.0
1998-05-11,59.65625
1998-05-12,59.8125
1998-05-13,60.9375
1998-05-14,62.90625
1998-05-15,62.46875
1998-05-18,62.3125
1998-05-19,62.5
1998-05-20,61.75
1998-05-21,61.8125
1998-05-22,60.96875
1998-05-26,60.5
1998-05-27,60.125
1998-05-28,60.03125
1998-05-29,58.75
1998-06-01,58.59375
1998-06-02,57.78125
1998-06-03,56.9375
1998-06-04,58.03125
1998-06-05,59.4375
1998-06-08,59.40625
1998-06-09,59.625
1998-06-10,58.625
1998-06-11,58.0
1998-06-12,58.125
1998-06-15,56.125
1998-06-16,55.0
1998-06-17,55.5
1998-06-18,54.40625
1998-06-19,53.0625
1998-06-22,54.0625
1998-06-23,55.875
1998-06-24,56.0
1998-06-25,56.21875
1998-06-26,56.5
1998-06-29,57.0625
1998-06-30,57.40625
1998-07-01,58.375
1998-07-02,57.59375
1998-07-06,56.84375
1998-07-07,56.9375
1998-07-08,57.5
1998-07-09,58.53125
1998-07-10,59.25
1998-07-13,59.6875
1998-07-14,59.8125
1998-07-15,58.5
1998-07-16,59.1875
1998-07-17,60.09375
1998-07-20,61.0
1998-07-21,64.0625
1998-07-22,63.71875
1998-07-23,61.9375
1998-07-24,62.125
1998-07-27,62.75
1998-07-28,62.71875
1998-07-29,63.9375
1998-07-30,66.6875
1998-07-31,66.25
1998-08-03,66.375
1998-08-04,63.40625
1998-08-05,64.375
1998-08-06,64.875
1998-08-07,64.5625
1998-08-10,64.9375
1998-08-11,64.25
1998-08-12,64.0
1998-08-13,63.09375
1998-08-14,62.6875
1998-08-17,62.5625
1998-08-18,64.4375
1998-08-19,64.96875
1998-08-20,64.03125
1998-08-21,63.9375
1998-08-24,64.28125
1998-08-25,64.21875
1998-08-26,65.4375
1998-08-27,62.625
1998-08-28,61.28125
1998-08-31,56.3125
1998-09-01,58.96875
1998-09-02,60.25
1998-09-03,60.875
1998-09-04,59.6875
1998-09-08,62.96875
1998-09-09,61.75
1998-09-10,61.25
1998-09-11,63.28125
1998-09-14,64.5625
1998-09-15,65.0
1998-09-16,65.25
1998-09-17,63.375
1998-09-18,62.34375
1998-09-21,64.09375
1998-09-22,63.875
1998-09-23,66.03125
1998-09-24,65.28125
1998-09-25,66.75
1998-09-28,66.8125
1998-09-29,65.71875
1998-09-30,64.25
1998-10-01,62.6875
1998-10-02,62.40625
1998-10-05,60.125
1998-10-06,59.625
1998-10-07,60.375
1998-10-08,61.75
1998-10-09,63.65625
1998-10-12,65.4375
1998-10-13,64.09375
1998-10-14,65.25
1998-10-15,68.25
1998-10-16,67.96875
1998-10-19,69.6875
1998-10-20,68.9375
1998-10-21,71.34375
1998-10-22,70.90625
1998-10-23,70.78125
1998-10-26,71.53125
1998-10-27,72.1875
1998-10-28,73.09375
1998-10-29,74.375
1998-10-30,74.25
1998-11-02,74.1875
1998-11-03,73.6875
1998-11-04,73.9375
1998-11-05,74.5
1998-11-06,74.96875
1998-11-09,75.6875
1998-11-10,78.0
1998-11-11,78.5625
1998-11-12,78.9375
1998-11-13,78.71875
1998-11-16,79.6875
1998-11-17,79.0
1998-11-18,79.5
1998-11-19,79.28125
1998-11-20,80.0625
1998-11-23,83.28125
1998-11-24,82.625
1998-11-25,83.375
1998-11-27,85.0
1998-11-30,82.5625
1998-12-01,84.9375
1998-12-02,83.71875
1998-12-03,81.75
1998-12-04,82.125
1998-12-07,83.59375
1998-12-08,84.09375
1998-12-09,84.71875
1998-12-10,82.5
1998-12-11,84.0
1998-12-14,81.4375
1998-12-15,82.5
1998-12-16,82.1875
1998-12-17,83.03125
1998-12-18,85.78125
1998-12-21,88.1875
1998-12-22,91.125
1998-12-23,92.5
1998-12-24,93.96875
1998-12-28,94.625
1998-12-29,93.5625
1998-12-30,93.375
1998-12-31,92.1875
1999-01-04,91.5
1999-01-05,94.8125
1999-01-06,94.375
1999-01-07,95.09375
1999-01-08,93.78125
1999-01-11,94.625
1999-01-12,92.53125
1999-01-13,92.75
1999-01-14,90.3125
1999-01-15,92.46875
1999-01-19,96.125
1999-01-20,97.25
1999-01-21,98.5
1999-01-22,89.875
1999-01-25,91.0
1999-01-26,92.8125
1999-01-27,89.15625
1999-01-28,89.34375
1999-01-29,91.625
1999-02-01,89.875
1999-02-02,88.375
1999-02-03,87.625
1999-02-04,84.78125
1999-02-05,83.0
1999-02-08,83.5
1999-02-09,81.375
1999-02-10,84.4375
1999-02-11,89.25
1999-02-12,86.375
1999-02-16,86.25
1999-02-17,85.25
1999-02-18,87.125
1999-02-19,85.8125
1999-02-22,88.96875
1999-02-23,88.46875
1999-02-24,86.875
1999-02-25,86.8125
1999-02-26,84.875
1999-03-01,84.1875
1999-03-02,83.875
1999-03-03,83.375
1999-03-04,85.5
1999-03-05,89.1875
1999-03-08,89.4375
1999-03-09,91.09375
1999-03-10,90.75
1999-03-11,91.4375
1999-03-12,89.0
1999-03-15,91.0
1999-03-16,90.5
1999-03-17,89.03125
1999-03-18,88.8125
1999-03-19,84.28125
1999-03-22,83.5
1999-03-23,82.6875
1999-03-24,84.75
1999-03-25,85.65625
1999-03-26,86.1875
1999-03-29,88.9375
1999-03-30,89.28125
1999-03-31,88.625
1999-04-01,88.5
1999-04-05,91.96875
1999-04-06,91.5
1999-04-07,93.25
1999-04-08,93.5
1999-04-09,93.15625
1999-04-12,91.71875
1999-04-13,90.0
1999-04-14,89.6875
1999-04-15,88.875
1999-04-16,85.1875
1999-04-19,83.375
1999-04-20,84.875
1999-04-21,85.9375
1999-04-22,97.25
1999-04-23,99.875
1999-04-26,104.9375
1999-04-27,106.0
1999-04-28,102.5
1999-04-29,102.40625
1999-04-30,104.59375
1999-05-03,106.125
1999-05-04,106.0
1999-05-05,106.0625
1999-05-06,104.625
1999-05-07,108.625
1999-05-10,109.3125
1999-05-11,110.5
1999-05-12,112.75
1999-05-13,123.0
1999-05-14,119.625
1999-05-17,118.75
1999-05-18,119.25
1999-05-19,117.9375
1999-05-20,116.4375
1999-05-21,115.1875
1999-05-24,111.875
1999-05-25,110.59375
1999-05-26,118.125
1999-05-27,116.0
1999-05-28,116.0
1999-06-01,112.0
1999-06-02,113.75
1999-06-03,112.9375
1999-06-04,116.0
1999-06-07,120.5
1999-06-08,116.625
1999-06-09,117.0
1999-06-10,115.25
1999-06-11,114.3125
1999-06-14,115.5
1999-06-15,115.875
1999-06-16,120.6875
1999-06-17,120.1875
1999-06-18,120.75
1999-06-21,124.75
1999-06-22,123.375
1999-06-23,122.9375
1999-06-24,122.5625
1999-06-25,123.125
1999-06-28,122.5625
1999-06-29,124.625
1999-06-30,129.25
1999-07-01,131.0
1999-07-02,132.25
1999-07-06,131.0
1999-07-07,132.8125
1999-07-08,134.0
1999-07-09,137.375
1999-07-12,137.8125
1999-07-13,137.875
1999-07-14,137.25
1999-07-15,136.3125
1999-07-16,136.25
1999-07-19,134.625
1999-07-20,128.25
1999-07-21,129.0
1999-07-22,123.875
1999-07-23,124.8125
1999-07-26,123.0
1999-07-27,126.25
1999-07-28,128.375
1999-07-29,125.375
1999-07-30,125.6875
1999-08-02,122.25
1999-08-03,119.375
1999-08-04,118.5
1999-08-05,123.1875
1999-08-06,123.5
1999-08-09,122.1875
1999-08-10,119.3125
1999-08-11,123.3125
1999-08-12,121.125
1999-08-13,123.375
1999-08-16,127.375
1999-08-17,128.5
1999-08-18,123.875
1999-08-19,122.9375
1999-08-20,121.75
1999-08-23,124.4375
1999-08-24,122.0
1999-08-25,122.375
1999-08-26,122.9375
1999-08-27,124.0
1999-08-30,123.1875
1999-08-31,124.5625
1999-09-01,127.25
1999-09-02,125.875
1999-09-03,128.859375
1999-09-07,132.0
1999-09-08,130.75
1999-09-09,134.75
1999-09-10,135.0
1999-09-13,132.375
1999-09-14,133.3125
1999-09-15,131.9375
1999-09-16,130.0
1999-09-17,125.375
1999-09-20,130.125
1999-09-21,127.125
1999-09-22,125.1875
1999-09-23,122.0
1999-09-24,125.0
1999-09-27,123.0
1999-09-28,123.5
1999-09-29,120.0625
1999-09-30,121.0
1999-10-01,117.75
1999-10-04,119.875
1999-10-05,122.0
1999-10-06,119.1875
1999-10-07,116.375
1999-10-08,113.5
1999-10-11,114.25
1999-10-12,110.0
1999-10-13,105.0625
1999-10-14,107.0
1999-10-15,107.875
1999-10-18,107.0
1999-10-19,107.125
1999-10-20,107.0
1999-10-21,91.0
1999-10-22,93.9375
1999-10-25,93.875
1999-10-26,95.5
1999-10-27,93.0
1999-10-28,94.9375
1999-10-29,98.25
1999-11-01,96.75
1999-11-02,94.8125
1999-11-03,94.375
1999-11-04,91.5625
1999-11-05,90.25
1999-11-08,93.9375
1999-11-09,93.625
1999-11-10,97.0
1999-11-11,95.0
1999-11-12,95.875
1999-11-15,94.0625
1999-11-16,94.625
1999-11-17,93.75
1999-11-18,98.0
1999-11-19,103.9375
1999-11-22,107.875
1999-11-23,106.0625
1999-11-24,104.5
1999-11-26,105.0
1999-11-29,104.1875
1999-11-30,103.0625
1999-12-01,103.421875
1999-12-02,105.265625
1999-12-03,111.875
1999-12-06,116.0
1999-12-07,116.625
1999-12-08,118.28125
1999-12-09,113.375
1999-12-10,109.0
1999-12-13,109.703125
1999-12-14,109.25
1999-12-15,107.0
1999-12-16,109.1875
1999-12-17,110.0
1999-12-20,109.203125
1999-12-21,110.125
1999-12-22,108.0
1999-12-23,108.625
1999-12-27,109.75
1999-12-28,109.8125
1999-12-29,109.0
1999-12-30,108.75
1999-12-31,107.875
2000-01-03,116.0
2000-01-04,112.0625
2000-01-05,116.0
2000-01-06,114.0
2000-01-07,113.5
2000-01-10,118.0
2000-01-11,119.0
2000-01-12,119.5
2000-01-13,118.25
2000-01-14,119.625
2000-01-18,115.75
2000-01-19,119.5
2000-01-20,119.0
2000-01-21,121.5
2000-01-24,121.5
2000-01-25,119.125
2000-01-26,116.75
2000-01-27,113.5
2000-01-28,111.5625
2000-01-31,112.25
2000-02-01,110.0
2000-02-02,113.5
2000-02-03,117.125
2000-02-04,115.625
2000-02-07,114.125
2000-02-08,118.8125
2000-02-09,117.375
2000-02-10,119.125
2000-02-11,115.375
2000-02-14,116.0625
2000-02-15,117.125
2000-02-16,115.75
2000-02-17,116.75
2000-02-18,112.5
2000-02-22,111.0
2000-02-23,108.75
2000-02-24,110.5
2000-02-25,108.0
2000-02-28,104.5
2000-02-29,102.75
2000-03-01,100.25
2000-03-02,103.125
2000-03-03,108.0
2000-03-06,103.0625
2000-03-07,103.0
2000-03-08,106.25
2000-03-09,108.0
2000-03-10,105.25
2000-03-13,107.6875
2000-03-14,108.625
2000-03-15,107.0
2000-03-16,109.0
2000-03-17,110.0
2000-03-20,112.75
2000-03-21,113.5
2000-03-22,114.25
2000-03-23,115.25
2000-03-24,120.625
2000-03-27,126.875
2000-03-28,122.5
2000-03-29,119.0
2000-03-30,122.75
2000-03-31,118.375
2000-04-03,122.0
2000-04-04,121.1875
2000-04-05,125.0
2000-04-06,122.75
2000-04-07,123.125
2000-04-10,122.125
2000-04-11,119.375
2000-04-12,113.75
2000-04-13,110.625
2000-04-14,105.0
2000-04-17,111.875
2000-04-18,111.5
2000-04-19,105.0
2000-04-20,104.0
2000-04-24,106.5
2000-04-25,112.5
2000-04-26,110.5
2000-04-27,110.625
2000-04-28,111.5
2000-05-01,112.0
2000-05-02,111.375
2000-05-03,108.125
2000-05-04,107.625
2000-05-05,107.875
2000-05-08,109.75
2000-05-09,109.0
2000-05-10,103.0
2000-05-11,104.4375
2000-05-12,104.4375
2000-05-15,104.1875
2000-05-16,109.0
2000-05-17,107.875
2000-05-18,106.0625
2000-05-19,106.4375
2000-05-22,109.25
2000-05-23,107.375
2000-05-24,109.625
2000-05-25,106.5
2000-05-26,106.9375
2000-05-30,110.9375
2000-05-31,107.3125
2000-06-01,106.0
2000-06-02,108.8125
2000-06-05,112.8125
2000-06-06,112.375
2000-06-07,121.0
2000-06-08,119.75
2000-06-09,119.6875
2000-06-12,118.84375
2000-06-13,119.3125
2000-06-14,116.0
2000-06-15,116.8125
2000-06-16,113.25
2000-06-19,120.375
2000-06-20,116.375
2000-06-21,114.5
2000-06-22,111.8125
2000-06-23,111.875
2000-06-26,114.40625
2000-06-27,109.75
2000-06-28,113.78125
2000-06-29,114.0
2000-06-30,109.5625
2000-07-03,109.5
2000-07-05,105.0
2000-07-06,101.25
2000-07-07,105.0625
2000-07-10,103.3125
2000-07-11,102.0
2000-07-12,104.625
2000-07-13,104.0
2000-07-14,103.9375
2000-07-17,105.5
2000-07-18,103.3125
2000-07-19,108.75
2000-07-20,117.25
2000-07-21,114.75
2000-07-24,112.5
2000-07-25,112.0
2000-07-26,109.875
2000-07-27,110.3125
2000-07-28,111.8125
2000-07-31,112.25
2000-08-01,110.5
2000-08-02,114.25
2000-08-03,116.0
2000-08-04,115.875
2000-08-07,116.3125
2000-08-08,118.875
2000-08-09,118.75
2000-08-10,119.75
2000-08-11,120.625
2000-08-14,123.25
2000-08-15,122.0
2000-08-16,122.375
2000-08-17,122.5
2000-08-18,120.4375
2000-08-21,121.4375
2000-08-22,121.375
2000-08-23,123.25
2000-08-24,124.8125
2000-08-25,129.0
2000-08-28,131.5
2000-08-29,132.875
2000-08-30,130.3125
2000-08-31,132.015625
2000-09-01,133.625
2000-09-05,131.1875
2000-09-06,131.4375
2000-09-07,133.375
2000-09-08,129.5
2000-09-11,124.5
2000-09-12,125.0
2000-09-13,127.6875
2000-09-14,126.875
2000-09-15,125.0
2000-09-18,123.25
2000-09-19,124.9375
2000-09-20,124.75
2000-09-21,121.5
2000-09-22,123.875
2000-09-25,123.0
2000-09-26,119.125
2000-09-27,118.0
2000-09-28,115.25
2000-09-29,112.625
2000-10-02,117.8125
2000-10-03,110.5625
2000-10-04,114.375
2000-10-05,113.1875
2000-10-06,116.0
2000-10-09,117.9375
2000-10-10,114.875
2000-10-11,112.0
2000-10-12,103.125
2000-10-13,109.0625
2000-10-16,111.125
2000-10-17,113.0
2000-10-18,95.4375
2000-10-19,96.4375
2000-10-20,94.75
2000-10-23,92.875
2000-10-24,91.4375
2000-10-25,87.5625
2000-10-26,92.75
2000-10-27,93.6875
2000-10-30,93.3125
2000-10-31,98.5
2000-11-01,98.5625
2000-11-02,101.9375
2000-11-03,100.125
2000-11-06,100.3125
2000-11-07,102.3125
2000-11-08,100.0
2000-11-09,99.4375
2000-11-10,93.0
2000-11-13,97.4375
2000-11-14,99.5
2000-11-15,99.375
2000-11-16,98.25
2000-11-17,101.9375
2000-11-20,103.25
2000-11-21,98.5
2000-11-22,98.5
2000-11-24,99.9375
2000-11-27,98.4375
2000-11-28,97.875
2000-11-29,99.8125
2000-11-30,93.5
2000-12-01,95.625
2000-12-04,98.375
2000-12-05,103.375
2000-12-06,96.75
2000-12-07,93.125
2000-12-08,97.0
2000-12-11,95.0
2000-12-12,93.875
2000-12-13,91.25
2000-12-14,92.4375
2000-12-15,87.8125
2000-12-18,90.5
2000-12-19,90.125
2000-12-20,86.0
2000-12-21,81.5625
2000-12-22,89.0
2000-12-26,84.8125
2000-12-27,84.6875
2000-12-28,85.25
2000-12-29,85.0
2001-01-02,84.8125
2001-01-03,94.625
2001-01-04,93.1875
2001-01-05,94.0
2001-01-08,93.5625
2001-01-09,92.5625
2001-01-10,93.4375
2001-01-11,93.6875
2001-01-12,93.8125
2001-01-16,92.75
2001-01-17,96.6875
2001-01-18,108.3125
2001-01-19,111.25
2001-01-22,108.5625
2001-01-23,109.0625
2001-01-24,110.4375
2001-01-25,110.75
2001-01-26,114.1875
2001-01-29,114.980003
2001-01-30,116.610001
2001-01-31,112.0
2001-02-01,114.050003
2001-02-02,110.269997
2001-02-05,112.220001
2001-02-06,114.190002
2001-02-07,116.910004
2001-02-08,114.099998
2001-02-09,112.0
2001-02-12,114.900002
2001-02-13,113.75
2001-02-14,115.099998
2001-02-15,116.779999
2001-02-16,115.0
2001-02-20,111.5
2001-02-21,107.510002
2001-02-22,108.900002
2001-02-23,104.0
2001-02-26,105.300003
2001-02-27,102.589996
2001-02-28,99.900002
2001-03-01,106.050003
2001-03-02,102.300003
2001-03-05,104.910004
2001-03-06,106.0
2001-03-07,107.550003
2001-03-08,106.470001
2001-03-09,99.290001
2001-03-12,95.489998
2001-03-13,98.389999
2001-03-14,94.959999
2001-03-15,95.559998
2001-03-16,90.099998
2001-03-19,92.599998
2001-03-20,88.300003
2001-03-21,89.08000200000001
2001-03-22,89.099998
2001-03-23,93.510002
2001-03-26,95.400002
2001-03-27,99.5
2001-03-28,94.410004
2001-03-29,95.040001
2001-03-30,96.18
2001-04-02,94.660004
2001-04-03,90.389999
2001-04-04,92.0
2001-04-05,98.209999
2001-04-06,97.949997
2001-04-09,96.0
2001-04-10,99.050003
2001-04-11,97.43
2001-04-12,96.199997
2001-04-16,96.75
2001-04-17,99.699997
2001-04-18,106.5
2001-04-19,114.470001
2001-04-20,114.83000200000001
2001-04-23,112.0
2001-04-24,112.66999799999999
2001-04-25,114.849998
