Date,FFIV
2018-01-30,140.949997
2018-01-31,144.53999299999998
2018-02-01,145.029999
2018-02-02,144.130005
2018-02-05,136.179993
2018-02-06,139.729996
2018-02-07,141.389999
2018-02-08,137.25
2018-02-09,138.639999
2018-02-12,140.149994
2018-02-13,142.429993
2018-02-14,143.5
2018-02-15,145.389999
2018-02-16,145.029999
2018-02-20,143.03999299999998
2018-02-21,144.66000400000001
2018-02-22,143.869995
2018-02-23,147.330002
2018-02-26,151.029999
2018-02-27,150.83999599999999
2018-02-28,148.520004
2018-03-01,146.550003
2018-03-02,148.33999599999999
2018-03-05,150.83999599999999
2018-03-06,152.139999
2018-03-07,153.320007
2018-03-08,147.059998
2018-03-09,147.479996
2018-03-12,146.779999
2018-03-13,147.83999599999999
2018-03-14,147.919998
2018-03-15,148.149994
2018-03-16,148.179993
2018-03-19,146.800003
2018-03-20,148.899994
2018-03-21,149.550003
2018-03-22,146.270004
2018-03-23,144.509995
2018-03-26,147.600006
2018-03-27,144.96000700000002
2018-03-28,142.610001
2018-03-29,144.610001
2018-04-02,140.71000700000002
2018-04-03,142.33999599999999
2018-04-04,143.41000400000001
2018-04-05,143.240005
2018-04-06,140.71000700000002
2018-04-09,140.779999
2018-04-10,144.940002
2018-04-11,145.389999
2018-04-12,148.350006
2018-04-13,155.059998
2018-04-16,155.25
2018-04-17,158.669998
2018-04-18,157.990005
2018-04-19,157.759995
2018-04-20,156.96000700000002
2018-04-23,157.720001
2018-04-24,157.139999
2018-04-25,157.070007
2018-04-26,158.470001
2018-04-27,160.83999599999999
2018-04-30,163.08999599999999
2018-05-01,164.669998
2018-05-02,165.720001
2018-05-03,168.320007
2018-05-04,168.130005
2018-05-07,169.199997
2018-05-08,169.630005
2018-05-09,172.0
2018-05-10,172.759995
2018-05-11,171.759995
2018-05-14,172.58999599999999
2018-05-15,171.199997
2018-05-16,171.03999299999998
2018-05-17,171.139999
2018-05-18,172.270004
2018-05-21,174.41000400000001
2018-05-22,173.96000700000002
2018-05-23,174.570007
2018-05-24,173.41000400000001
2018-05-25,174.800003
2018-05-29,172.75
2018-05-30,173.16000400000001
2018-05-31,173.110001
2018-06-01,175.190002
2018-06-04,176.190002
2018-06-05,177.929993
2018-06-06,178.820007
2018-06-07,176.919998
2018-06-08,176.800003
2018-06-11,176.940002
2018-06-12,177.570007
2018-06-13,179.770004
2018-06-14,181.639999
2018-06-15,182.5
2018-06-18,181.279999
2018-06-19,179.53999299999998
2018-06-20,181.990005
2018-06-21,180.199997
2018-06-22,171.470001
2018-06-25,170.050003
2018-06-26,172.479996
2018-06-27,170.399994
2018-06-28,172.979996
2018-06-29,172.449997
2018-07-02,174.479996
2018-07-03,174.729996
2018-07-05,176.570007
2018-07-06,177.25
2018-07-09,177.91000400000001
2018-07-10,178.619995
2018-07-11,174.929993
2018-07-12,177.350006
2018-07-13,176.029999
2018-07-16,175.679993
2018-07-17,176.75
2018-07-18,179.449997
2018-07-19,171.690002
2018-07-20,172.380005
2018-07-23,172.619995
2018-07-24,172.46000700000002
2018-07-25,175.199997
2018-07-26,177.080002
2018-07-27,174.229996
2018-07-30,170.130005
2018-07-31,171.380005
2018-08-01,170.600006
2018-08-02,172.259995
2018-08-03,172.229996
2018-08-06,175.440002
2018-08-07,176.71000700000002
2018-08-08,179.0
2018-08-09,179.91000400000001
2018-08-10,179.979996
2018-08-13,179.850006
2018-08-14,181.550003
2018-08-15,178.96000700000002
2018-08-16,178.619995
2018-08-17,180.679993
2018-08-20,183.220001
2018-08-21,183.669998
2018-08-22,184.820007
2018-08-23,185.630005
2018-08-24,187.639999
2018-08-27,188.399994
2018-08-28,189.649994
2018-08-29,190.429993
2018-08-30,188.820007
2018-08-31,189.119995
2018-09-04,190.83999599999999
2018-09-05,189.720001
2018-09-06,190.179993
2018-09-07,190.110001
2018-09-10,191.320007
2018-09-11,191.110001
2018-09-12,190.580002
2018-09-13,192.270004
2018-09-14,194.600006
2018-09-17,193.649994
2018-09-18,194.610001
2018-09-19,193.240005
2018-09-20,194.850006
2018-09-21,194.600006
2018-09-24,195.41000400000001
2018-09-25,196.820007
2018-09-26,195.399994
2018-09-27,196.740005
2018-09-28,199.419998
2018-10-01,190.880005
2018-10-02,187.509995
2018-10-03,186.580002
2018-10-04,182.979996
2018-10-05,182.66000400000001
2018-10-08,179.009995
2018-10-09,176.830002
2018-10-10,169.190002
2018-10-11,164.71000700000002
2018-10-12,167.729996
2018-10-15,167.0
2018-10-16,169.669998
2018-10-17,170.53999299999998
2018-10-18,169.880005
2018-10-19,165.729996
2018-10-22,169.220001
2018-10-23,168.740005
2018-10-24,161.600006
2018-10-25,171.470001
2018-10-26,170.380005
2018-10-29,168.58999599999999
2018-10-30,171.440002
2018-10-31,175.279999
2018-11-01,179.08999599999999
2018-11-02,180.28999299999998
2018-11-05,180.820007
2018-11-06,181.419998
2018-11-07,188.46000700000002
2018-11-08,189.270004
2018-11-09,183.240005
2018-11-12,178.91000400000001
2018-11-13,176.78999299999998
2018-11-14,175.83999599999999
2018-11-15,179.199997
2018-11-16,177.770004
2018-11-19,169.53999299999998
2018-11-20,166.690002
2018-11-21,168.619995
2018-11-23,168.119995
2018-11-26,170.619995
2018-11-27,170.080002
2018-11-28,176.53999299999998
2018-11-29,173.529999
2018-11-30,171.970001
2018-12-03,174.860001
2018-12-04,169.550003
2018-12-06,170.919998
2018-12-07,165.320007
2018-12-10,167.190002
2018-12-11,167.28999299999998
2018-12-12,170.350006
2018-12-13,169.020004
2018-12-14,165.440002
2018-12-17,163.070007
2018-12-18,166.21000700000002
2018-12-19,162.199997
2018-12-20,158.25
2018-12-21,154.619995
2018-12-24,150.169998
2018-12-26,157.300003
2018-12-27,160.520004
2018-12-28,160.630005
2018-12-31,162.029999
2019-01-02,161.179993
2019-01-03,154.309998
2019-01-04,159.78999299999998
2019-01-07,163.820007
2019-01-08,164.820007
2019-01-09,166.03999299999998
2019-01-10,165.600006
2019-01-11,163.729996
2019-01-14,162.850006
2019-01-15,163.179993
2019-01-16,161.860001
2019-01-17,156.419998
2019-01-18,158.639999
2019-01-22,157.300003
2019-01-23,159.639999
2019-01-24,156.08999599999999
2019-01-25,158.5
2019-01-28,158.75
2019-01-29,157.630005
2019-01-30,159.639999
2019-01-31,160.949997
2019-02-01,160.720001
2019-02-04,162.83999599999999
2019-02-05,162.41000400000001
2019-02-06,163.96000700000002
2019-02-07,159.71000700000002
2019-02-08,160.919998
2019-02-11,163.100006
2019-02-12,165.100006
2019-02-13,166.75
2019-02-14,168.740005
2019-02-15,171.279999
2019-02-19,169.809998
2019-02-20,168.179993
2019-02-21,169.820007
2019-02-22,172.080002
2019-02-25,171.58999599999999
2019-02-26,171.820007
2019-02-27,171.380005
2019-02-28,168.139999
2019-03-01,166.529999
2019-03-04,163.28999299999998
2019-03-05,162.149994
2019-03-06,161.080002
2019-03-07,158.990005
2019-03-08,157.990005
2019-03-11,162.08999599999999
2019-03-12,149.649994
2019-03-13,151.75
2019-03-14,153.179993
2019-03-15,153.690002
2019-03-18,154.360001
2019-03-19,154.259995
2019-03-20,153.490005
2019-03-21,155.830002
2019-03-22,152.240005
2019-03-25,151.139999
2019-03-26,152.860001
2019-03-27,152.059998
2019-03-28,153.71000700000002
2019-03-29,156.929993
2019-04-01,161.470001
2019-04-02,165.320007
2019-04-03,166.71000700000002
2019-04-04,166.0
2019-04-05,167.330002
2019-04-08,167.880005
2019-04-09,165.66000400000001
2019-04-10,168.149994
2019-04-11,167.28999299999998
2019-04-12,167.009995
2019-04-15,166.610001
2019-04-16,166.119995
2019-04-17,164.449997
2019-04-18,163.399994
2019-04-22,163.75
2019-04-23,163.949997
2019-04-24,164.25
2019-04-25,162.470001
2019-04-26,159.869995
2019-04-29,159.100006
2019-04-30,156.899994
2019-05-01,152.259995
2019-05-02,152.320007
2019-05-03,154.369995
2019-05-06,152.929993
2019-05-07,151.669998
2019-05-08,149.619995
2019-05-09,146.830002
2019-05-10,148.570007
2019-05-13,143.449997
2019-05-14,141.970001
2019-05-15,142.990005
2019-05-16,142.610001
2019-05-17,140.220001
2019-05-20,139.520004
2019-05-21,141.380005
2019-05-22,140.309998
2019-05-23,137.399994
2019-05-24,136.940002
2019-05-28,136.639999
2019-05-29,137.429993
2019-05-30,136.029999
2019-05-31,132.080002
2019-06-03,134.350006
2019-06-04,136.729996
2019-06-05,138.050003
2019-06-06,138.630005
2019-06-07,140.429993
2019-06-10,142.610001
2019-06-11,141.970001
2019-06-12,142.740005
2019-06-13,145.130005
2019-06-14,136.929993
2019-06-17,138.809998
2019-06-18,141.009995
2019-06-19,141.440002
2019-06-20,142.28999299999998
2019-06-21,143.729996
2019-06-24,143.16000400000001
2019-06-25,141.020004
2019-06-26,142.630005
2019-06-27,143.050003
2019-06-28,145.630005
2019-07-01,148.119995
2019-07-02,146.380005
2019-07-03,147.800003
2019-07-05,147.66000400000001
2019-07-08,142.009995
2019-07-09,142.679993
2019-07-10,141.570007
2019-07-11,142.759995
2019-07-12,145.559998
2019-07-15,146.080002
2019-07-16,146.520004
2019-07-17,144.970001
2019-07-18,145.58999599999999
2019-07-19,147.970001
2019-07-22,145.619995
2019-07-23,147.639999
2019-07-24,148.669998
2019-07-25,147.690002
2019-07-26,153.809998
2019-07-29,152.25
2019-07-30,149.880005
2019-07-31,146.720001
2019-08-01,144.759995
2019-08-02,139.03999299999998
2019-08-05,134.610001
2019-08-06,136.119995
2019-08-07,134.0
2019-08-08,137.41000400000001
2019-08-09,133.440002
2019-08-12,130.479996
2019-08-13,131.610001
2019-08-14,127.629997
2019-08-15,126.16999799999999
2019-08-16,128.740005
2019-08-19,129.679993
2019-08-20,127.120003
2019-08-21,129.380005
2019-08-22,129.350006
2019-08-23,124.389999
2019-08-26,125.139999
2019-08-27,122.07
2019-08-28,124.209999
2019-08-29,128.119995
2019-08-30,128.729996
2019-09-03,128.080002
2019-09-04,127.870003
2019-09-05,131.270004
2019-09-06,132.96000700000002
2019-09-09,134.729996
2019-09-10,140.880005
2019-09-11,142.320007
2019-09-12,141.28999299999998
2019-09-13,139.830002
2019-09-16,140.610001
2019-09-17,139.029999
2019-09-18,138.770004
2019-09-19,138.199997
2019-09-20,137.139999
2019-09-23,139.059998
2019-09-24,137.679993
2019-09-25,140.179993
2019-09-26,139.740005
2019-09-27,139.71000700000002
2019-09-30,140.419998
2019-10-01,135.619995
2019-10-02,132.080002
2019-10-03,132.83999599999999
2019-10-04,132.96000700000002
2019-10-07,133.300003
2019-10-08,129.970001
2019-10-09,131.949997
2019-10-10,132.449997
2019-10-11,135.669998
2019-10-14,135.399994
2019-10-15,135.399994
2019-10-16,136.309998
2019-10-17,137.169998
2019-10-18,137.690002
2019-10-21,137.83999599999999
2019-10-22,139.100006
2019-10-23,138.320007
2019-10-24,145.940002
2019-10-25,143.550003
2019-10-28,143.029999
2019-10-29,143.529999
2019-10-30,143.770004
2019-10-31,144.080002
2019-11-01,146.100006
2019-11-04,146.429993
2019-11-05,146.380005
2019-11-06,147.91000400000001
2019-11-07,147.619995
2019-11-08,148.41000400000001
2019-11-11,147.690002
2019-11-12,146.41000400000001
2019-11-13,146.28999299999998
2019-11-14,144.309998
2019-11-15,145.46000700000002
2019-11-18,143.770004
2019-11-19,144.28999299999998
2019-11-20,143.559998
2019-11-21,142.600006
2019-11-22,142.83999599999999
2019-11-25,145.880005
2019-11-26,145.309998
2019-11-27,145.630005
2019-11-29,145.71000700000002
2019-12-02,144.490005
2019-12-03,144.419998
2019-12-04,143.580002
2019-12-05,137.96000700000002
2019-12-06,138.0
2019-12-09,137.279999
2019-12-10,137.880005
2019-12-11,140.820007
2019-12-12,143.46000700000002
2019-12-13,139.25
2019-12-16,138.699997
2019-12-17,141.220001
2019-12-18,140.350006
2019-12-19,143.690002
2019-12-20,138.320007
2019-12-23,139.03999299999998
2019-12-24,138.58999599999999
2019-12-26,139.080002
2019-12-27,139.169998
2019-12-30,139.28999299999998
2019-12-31,139.649994
2020-01-02,140.759995
2020-01-03,140.0
2020-01-06,138.25
2020-01-07,136.990005
2020-01-08,136.440002
2020-01-09,135.990005
2020-01-10,135.149994
2020-01-13,136.199997
2020-01-14,136.100006
2020-01-15,136.119995
2020-01-16,138.679993
2020-01-17,137.0
2020-01-21,135.03999299999998
2020-01-22,132.279999
2020-01-23,133.96000700000002
2020-01-24,135.820007
2020-01-27,132.699997
2020-01-28,126.0
2020-01-29,125.660004
2020-01-30,125.120003
2020-01-31,122.120003
2020-02-03,121.769997
2020-02-04,123.300003
2020-02-05,125.230003
2020-02-06,123.599998
2020-02-07,123.58000200000001
2020-02-10,126.910004
2020-02-11,126.089996
2020-02-12,126.709999
2020-02-13,128.220001
2020-02-14,127.510002
2020-02-18,127.699997
2020-02-19,129.75
2020-02-20,132.850006
2020-02-21,133.360001
2020-02-24,130.259995
2020-02-25,126.790001
2020-02-26,126.449997
2020-02-27,122.800003
2020-02-28,119.949997
2020-03-02,120.040001
2020-03-03,116.129997
2020-03-04,122.400002
2020-03-05,118.800003
2020-03-06,119.639999
2020-03-09,111.690002
2020-03-10,117.879997
2020-03-11,107.800003
2020-03-12,98.33000200000001
2020-03-13,105.699997
2020-03-16,95.660004
2020-03-17,93.129997
2020-03-18,90.550003
2020-03-19,98.33000200000001
2020-03-20,100.139999
2020-03-23,98.650002
2020-03-24,102.709999
2020-03-25,105.290001
2020-03-26,114.050003
2020-03-27,110.800003
2020-03-30,109.809998
2020-03-31,106.629997
2020-04-01,103.730003
2020-04-02,107.120003
2020-04-03,107.300003
2020-04-06,112.690002
2020-04-07,116.760002
2020-04-08,120.900002
2020-04-09,125.389999
2020-04-13,120.699997
2020-04-14,122.980003
2020-04-15,120.41999799999999
2020-04-16,122.32
2020-04-17,124.110001
2020-04-20,122.660004
2020-04-21,119.839996
2020-04-22,123.209999
2020-04-23,124.019997
2020-04-24,127.32
2020-04-27,130.919998
2020-04-28,140.860001
2020-04-29,142.690002
2020-04-30,139.259995
2020-05-01,135.300003
2020-05-04,135.399994
2020-05-05,136.520004
2020-05-06,141.800003
2020-05-07,142.71000700000002
2020-05-08,149.020004
2020-05-11,148.470001
2020-05-12,140.41000400000001
2020-05-13,137.029999
2020-05-14,137.119995
2020-05-15,138.729996
2020-05-18,141.169998
2020-05-19,138.929993
2020-05-20,140.380005
2020-05-21,137.139999
2020-05-22,137.309998
2020-05-26,139.110001
2020-05-27,145.270004
