Date,KMI
2020-03-13,14.78
2020-03-16,12.73
2020-03-17,12.64
2020-03-18,9.98
2020-03-19,11.2
2020-03-20,12.35
2020-03-23,11.03
2020-03-24,12.88
2020-03-25,13.73
2020-03-26,14.48
2020-03-27,13.75
2020-03-30,13.27
2020-03-31,13.92
2020-04-01,12.73
2020-04-02,13.45
2020-04-03,13.41
2020-04-06,13.99
2020-04-07,14.2
2020-04-08,14.83
2020-04-09,15.36
2020-04-13,14.95
2020-04-14,15.12
2020-04-15,14.35
2020-04-16,14.11
2020-04-17,14.97
2020-04-20,14.69
2020-04-21,14.46
2020-04-22,14.67
2020-04-23,14.21
2020-04-24,14.62
2020-04-27,15.02
2020-04-28,15.19
2020-04-29,15.71
2020-04-30,15.23
2020-05-01,14.56
2020-05-04,14.65
2020-05-05,14.95
2020-05-06,14.72
2020-05-07,14.94
2020-05-08,15.35
2020-05-11,15.36
2020-05-12,14.99
2020-05-13,14.73
2020-05-14,14.84
2020-05-15,14.84
2020-05-18,15.49
2020-05-19,15.34
2020-05-20,15.65
2020-05-21,15.36
2020-05-22,15.41
2020-05-26,15.8
2020-05-27,15.97
