Date,VRSN
2016-07-26,83.949997
2016-07-27,83.989998
2016-07-28,84.25
2016-07-29,86.610001
2016-08-01,85.620003
2016-08-02,84.230003
2016-08-03,84.860001
2016-08-04,84.099998
2016-08-05,84.720001
2016-08-08,84.410004
2016-08-09,84.879997
2016-08-10,84.589996
2016-08-11,84.66999799999999
2016-08-12,83.25
2016-08-15,81.809998
2016-08-16,75.970001
2016-08-17,75.220001
2016-08-18,74.199997
2016-08-19,75.050003
2016-08-22,75.16999799999999
2016-08-23,75.379997
2016-08-24,74.43
2016-08-25,75.019997
2016-08-26,75.010002
2016-08-29,74.540001
2016-08-30,74.32
2016-08-31,74.449997
2016-09-01,74.809998
2016-09-02,79.019997
2016-09-06,76.199997
2016-09-07,77.08000200000001
2016-09-08,76.449997
2016-09-09,74.860001
2016-09-12,76.209999
2016-09-13,75.379997
2016-09-14,75.769997
2016-09-15,77.209999
2016-09-16,76.879997
2016-09-19,77.199997
2016-09-20,77.66999799999999
2016-09-21,78.91999799999999
2016-09-22,78.480003
2016-09-23,78.529999
2016-09-26,78.230003
2016-09-27,78.639999
2016-09-28,79.41999799999999
2016-09-29,78.209999
2016-09-30,78.239998
2016-10-03,78.83000200000001
2016-10-04,78.040001
2016-10-05,77.849998
2016-10-06,77.279999
2016-10-07,76.360001
2016-10-10,76.57
2016-10-11,75.470001
2016-10-12,76.25
2016-10-13,75.209999
2016-10-14,75.709999
2016-10-17,75.199997
2016-10-18,75.690002
2016-10-19,75.900002
2016-10-20,76.559998
2016-10-21,81.559998
2016-10-24,81.370003
2016-10-25,79.639999
2016-10-26,79.220001
2016-10-27,80.760002
2016-10-28,84.629997
2016-10-31,84.019997
2016-11-01,83.089996
2016-11-02,80.83000200000001
2016-11-03,80.389999
2016-11-04,79.769997
2016-11-07,81.879997
2016-11-08,81.480003
2016-11-09,82.050003
2016-11-10,81.050003
2016-11-11,81.360001
2016-11-14,78.809998
2016-11-15,78.75
2016-11-16,79.690002
2016-11-17,80.970001
2016-11-18,80.040001
2016-11-21,80.66999799999999
2016-11-22,79.900002
2016-11-23,79.790001
2016-11-25,81.220001
2016-11-28,80.129997
2016-11-29,79.120003
2016-11-30,78.849998
2016-12-01,77.57
2016-12-02,78.349998
2016-12-05,79.459999
2016-12-06,79.809998
2016-12-07,80.160004
2016-12-08,81.610001
2016-12-09,82.129997
2016-12-12,79.529999
2016-12-13,79.91999799999999
2016-12-14,79.120003
2016-12-15,78.959999
2016-12-16,77.900002
2016-12-19,78.089996
2016-12-20,79.360001
2016-12-21,77.900002
2016-12-22,76.559998
2016-12-23,76.470001
2016-12-27,76.75
2016-12-28,76.989998
2016-12-29,75.980003
2016-12-30,76.07
2017-01-03,77.309998
2017-01-04,78.959999
2017-01-05,79.800003
2017-01-06,80.849998
2017-01-09,81.82
2017-01-10,79.25
2017-01-11,80.900002
2017-01-12,81.0
2017-01-13,80.800003
2017-01-17,80.309998
2017-01-18,80.620003
2017-01-19,80.379997
2017-01-20,80.41999799999999
2017-01-23,80.18
2017-01-24,80.550003
2017-01-25,81.309998
2017-01-26,81.550003
2017-01-27,81.220001
2017-01-30,80.839996
2017-01-31,80.209999
2017-02-01,80.230003
2017-02-02,81.699997
2017-02-03,82.110001
2017-02-06,82.18
2017-02-07,82.260002
2017-02-08,82.57
2017-02-09,82.519997
2017-02-10,83.139999
2017-02-13,82.900002
2017-02-14,82.68
2017-02-15,82.849998
2017-02-16,81.91999799999999
2017-02-17,82.300003
2017-02-21,82.980003
2017-02-22,82.190002
2017-02-23,82.400002
2017-02-24,83.309998
2017-02-27,82.540001
2017-02-28,82.470001
2017-03-01,84.120003
2017-03-02,83.620003
2017-03-03,84.040001
2017-03-06,84.150002
2017-03-07,83.660004
2017-03-08,84.889999
2017-03-09,84.849998
2017-03-10,85.480003
2017-03-13,86.339996
2017-03-14,86.129997
2017-03-15,86.949997
2017-03-16,87.440002
2017-03-17,86.25
2017-03-20,86.57
2017-03-21,86.440002
2017-03-22,86.940002
2017-03-23,87.389999
2017-03-24,87.190002
2017-03-27,86.970001
2017-03-28,86.870003
2017-03-29,87.18
2017-03-30,87.190002
2017-03-31,87.110001
2017-04-03,87.629997
2017-04-04,87.300003
2017-04-05,87.66999799999999
2017-04-06,87.260002
2017-04-07,87.260002
2017-04-10,87.110001
2017-04-11,87.910004
2017-04-12,87.940002
2017-04-13,87.68
2017-04-17,88.839996
2017-04-18,88.41999799999999
2017-04-19,88.82
2017-04-20,88.709999
2017-04-21,88.449997
2017-04-24,88.5
2017-04-25,89.279999
2017-04-26,88.839996
2017-04-27,88.529999
2017-04-28,88.91999799999999
2017-05-01,89.739998
2017-05-02,90.839996
2017-05-03,90.5
2017-05-04,90.559998
2017-05-05,89.599998
2017-05-08,89.220001
2017-05-09,89.0
2017-05-10,90.550003
2017-05-11,89.41999799999999
2017-05-12,89.110001
2017-05-15,90.110001
2017-05-16,89.93
2017-05-17,88.07
2017-05-18,88.550003
2017-05-19,89.190002
2017-05-22,89.93
2017-05-23,89.050003
2017-05-24,90.099998
2017-05-25,90.66999799999999
2017-05-26,90.139999
2017-05-30,90.639999
2017-05-31,90.160004
2017-06-01,92.279999
2017-06-02,92.550003
2017-06-05,92.519997
2017-06-06,92.07
2017-06-07,92.260002
2017-06-08,92.949997
2017-06-09,92.33000200000001
2017-06-12,91.110001
2017-06-13,91.599998
2017-06-14,91.660004
2017-06-15,92.190002
2017-06-16,92.459999
2017-06-19,93.650002
2017-06-20,92.650002
2017-06-21,93.230003
2017-06-22,93.519997
2017-06-23,93.959999
2017-06-26,93.559998
2017-06-27,92.800003
2017-06-28,93.769997
2017-06-29,93.510002
2017-06-30,92.959999
2017-07-03,93.900002
2017-07-05,94.440002
2017-07-06,93.25
2017-07-07,94.41999799999999
2017-07-10,95.290001
2017-07-11,95.610001
2017-07-12,96.870003
2017-07-13,97.18
2017-07-14,96.91999799999999
2017-07-17,98.0
2017-07-18,98.43
2017-07-19,98.610001
2017-07-20,98.839996
2017-07-21,98.949997
2017-07-24,99.959999
2017-07-25,100.980003
2017-07-26,101.82
2017-07-27,101.949997
2017-07-28,102.5
2017-07-31,101.16999799999999
2017-08-01,99.370003
2017-08-02,99.410004
2017-08-03,100.050003
2017-08-04,99.309998
2017-08-07,99.32
2017-08-08,98.730003
2017-08-09,99.769997
2017-08-10,97.739998
2017-08-11,97.949997
2017-08-14,98.849998
2017-08-15,98.57
2017-08-16,99.230003
2017-08-17,97.93
2017-08-18,98.199997
2017-08-21,98.959999
2017-08-22,100.239998
2017-08-23,101.019997
2017-08-24,101.5
2017-08-25,101.440002
2017-08-28,102.209999
2017-08-29,101.620003
2017-08-30,102.519997
2017-08-31,103.75
2017-09-01,103.940002
2017-09-05,102.540001
2017-09-06,102.790001
2017-09-07,103.480003
2017-09-08,103.309998
2017-09-11,104.650002
2017-09-12,103.730003
2017-09-13,103.32
2017-09-14,103.389999
2017-09-15,104.389999
2017-09-18,105.08000200000001
2017-09-19,105.410004
2017-09-20,105.889999
2017-09-21,105.769997
2017-09-22,104.58000200000001
2017-09-25,103.349998
2017-09-26,104.220001
2017-09-27,104.720001
2017-09-28,105.620003
2017-09-29,106.389999
2017-10-02,106.489998
2017-10-03,107.989998
2017-10-04,108.57
2017-10-05,108.91999799999999
2017-10-06,109.91999799999999
2017-10-09,109.769997
2017-10-10,108.120003
2017-10-11,108.290001
2017-10-12,108.0
2017-10-13,108.220001
2017-10-16,108.459999
2017-10-17,108.550003
2017-10-18,109.260002
2017-10-19,108.190002
2017-10-20,108.940002
2017-10-23,107.959999
2017-10-24,108.889999
2017-10-25,107.75
2017-10-26,109.199997
2017-10-27,109.07
2017-10-30,107.58000200000001
2017-10-31,107.519997
2017-11-01,108.860001
2017-11-02,109.379997
2017-11-03,108.489998
2017-11-06,109.849998
2017-11-07,109.099998
2017-11-08,109.970001
2017-11-09,109.41999799999999
2017-11-10,109.75
2017-11-13,111.18
2017-11-14,111.16999799999999
2017-11-15,110.41999799999999
2017-11-16,112.970001
2017-11-17,113.75
2017-11-20,115.18
2017-11-21,116.059998
2017-11-22,115.769997
2017-11-24,117.239998
2017-11-27,117.089996
2017-11-28,117.010002
2017-11-29,114.739998
2017-11-30,115.099998
2017-12-01,114.959999
2017-12-04,112.559998
2017-12-05,112.440002
2017-12-06,112.400002
2017-12-07,112.82
2017-12-08,112.980003
2017-12-11,114.32
2017-12-12,114.370003
2017-12-13,113.779999
2017-12-14,114.139999
2017-12-15,115.029999
2017-12-18,116.099998
2017-12-19,115.550003
2017-12-20,116.010002
2017-12-21,114.190002
2017-12-22,113.989998
2017-12-26,113.910004
2017-12-27,114.379997
2017-12-28,115.5
2017-12-29,114.440002
2018-01-02,109.470001
2018-01-03,110.900002
2018-01-04,111.470001
2018-01-05,113.0
2018-01-08,114.309998
2018-01-09,112.970001
2018-01-10,111.959999
2018-01-11,112.230003
2018-01-12,113.610001
2018-01-16,112.650002
2018-01-17,114.0
2018-01-18,114.540001
2018-01-19,114.480003
2018-01-22,114.459999
2018-01-23,115.769997
2018-01-24,115.769997
2018-01-25,115.989998
2018-01-26,115.309998
2018-01-29,112.410004
2018-01-30,112.150002
2018-01-31,114.91999799999999
2018-02-01,114.699997
2018-02-02,112.510002
2018-02-05,108.730003
2018-02-06,109.410004
2018-02-07,109.110001
2018-02-08,105.620003
2018-02-09,109.089996
2018-02-12,111.029999
2018-02-13,110.57
2018-02-14,113.980003
2018-02-15,116.349998
2018-02-16,120.550003
2018-02-20,116.339996
2018-02-21,115.699997
2018-02-22,114.91999799999999
2018-02-23,117.639999
2018-02-26,117.25
2018-02-27,116.410004
2018-02-28,116.019997
2018-03-01,115.019997
2018-03-02,115.779999
2018-03-05,117.260002
2018-03-06,117.449997
2018-03-07,117.93
2018-03-08,118.349998
2018-03-09,120.459999
2018-03-12,120.239998
2018-03-13,120.510002
2018-03-14,123.010002
2018-03-15,125.309998
2018-03-16,125.91999799999999
2018-03-19,124.220001
2018-03-20,125.199997
2018-03-21,124.599998
2018-03-22,122.650002
2018-03-23,119.480003
2018-03-26,121.470001
2018-03-27,117.480003
2018-03-28,116.400002
2018-03-29,118.559998
2018-04-02,115.739998
2018-04-03,117.150002
2018-04-04,117.839996
2018-04-05,119.220001
2018-04-06,117.690002
2018-04-09,118.300003
2018-04-10,120.529999
2018-04-11,120.389999
2018-04-12,121.709999
2018-04-13,122.0
2018-04-16,123.790001
2018-04-17,125.760002
2018-04-18,126.639999
2018-04-19,125.190002
2018-04-20,124.790001
2018-04-23,123.879997
2018-04-24,118.0
2018-04-25,118.610001
2018-04-26,120.900002
2018-04-27,118.300003
2018-04-30,117.41999799999999
2018-05-01,117.940002
2018-05-02,118.050003
2018-05-03,120.0
2018-05-04,122.309998
2018-05-07,122.41999799999999
2018-05-08,122.66999799999999
2018-05-09,123.33000200000001
2018-05-10,124.589996
2018-05-11,125.650002
2018-05-14,126.650002
2018-05-15,126.660004
2018-05-16,127.120003
2018-05-17,127.360001
2018-05-18,127.66999799999999
2018-05-21,128.320007
2018-05-22,127.839996
2018-05-23,128.21000700000002
2018-05-24,128.169998
2018-05-25,128.509995
2018-05-29,128.889999
2018-05-30,130.740005
2018-05-31,130.440002
2018-06-01,132.570007
2018-06-04,134.869995
2018-06-05,135.830002
2018-06-06,137.110001
2018-06-07,136.53999299999998
2018-06-08,137.869995
2018-06-11,137.899994
2018-06-12,139.91000400000001
2018-06-13,139.33999599999999
2018-06-14,141.220001
2018-06-15,142.270004
2018-06-18,145.190002
2018-06-19,143.470001
2018-06-20,142.300003
2018-06-21,140.320007
2018-06-22,138.679993
2018-06-25,135.720001
2018-06-26,136.580002
2018-06-27,135.399994
2018-06-28,137.649994
2018-06-29,137.419998
2018-07-02,140.220001
2018-07-03,138.66000400000001
2018-07-05,140.990005
2018-07-06,141.91000400000001
2018-07-09,143.03999299999998
2018-07-10,143.5
2018-07-11,144.71000700000002
2018-07-12,147.179993
2018-07-13,147.580002
2018-07-16,147.940002
2018-07-17,149.78999299999998
2018-07-18,149.020004
2018-07-19,148.080002
2018-07-20,149.08999599999999
2018-07-23,149.130005
2018-07-24,148.429993
2018-07-25,151.190002
2018-07-26,151.949997
2018-07-27,150.259995
2018-07-30,145.429993
2018-07-31,145.229996
2018-08-01,148.059998
2018-08-02,150.979996
2018-08-03,151.0
2018-08-06,152.059998
2018-08-07,152.300003
2018-08-08,152.16000400000001
2018-08-09,153.350006
2018-08-10,152.919998
2018-08-13,152.53999299999998
2018-08-14,154.0
2018-08-15,153.46000700000002
2018-08-16,152.699997
2018-08-17,150.75
2018-08-20,152.03999299999998
2018-08-21,152.46000700000002
2018-08-22,153.33999599999999
2018-08-23,154.350006
2018-08-24,156.080002
2018-08-27,157.649994
2018-08-28,159.119995
2018-08-29,158.779999
2018-08-30,158.110001
2018-08-31,158.610001
2018-09-04,159.240005
2018-09-05,156.380005
2018-09-06,158.139999
2018-09-07,157.800003
2018-09-10,161.559998
2018-09-11,161.619995
2018-09-12,161.309998
2018-09-13,162.119995
2018-09-14,163.649994
2018-09-17,161.41000400000001
2018-09-18,162.929993
2018-09-19,159.08999599999999
2018-09-20,160.199997
2018-09-21,159.809998
2018-09-24,158.96000700000002
2018-09-25,160.490005
2018-09-26,158.919998
2018-09-27,159.139999
2018-09-28,160.119995
2018-10-01,159.929993
2018-10-02,157.520004
2018-10-03,157.779999
2018-10-04,155.21000700000002
2018-10-05,154.130005
2018-10-08,150.779999
2018-10-09,148.020004
2018-10-10,140.899994
2018-10-11,139.119995
2018-10-12,143.979996
2018-10-15,142.509995
2018-10-16,146.78999299999998
2018-10-17,145.889999
2018-10-18,142.199997
2018-10-19,141.389999
2018-10-22,143.470001
2018-10-23,141.110001
2018-10-24,133.91000400000001
2018-10-25,135.83999599999999
2018-10-26,138.669998
2018-10-29,135.320007
2018-10-30,138.66000400000001
2018-10-31,142.53999299999998
2018-11-01,140.800003
2018-11-02,165.020004
2018-11-05,160.800003
2018-11-06,157.149994
2018-11-07,159.850006
2018-11-08,160.130005
2018-11-09,160.100006
2018-11-12,153.300003
2018-11-13,152.610001
2018-11-14,151.309998
2018-11-15,155.669998
2018-11-16,155.75
2018-11-19,149.199997
2018-11-20,147.190002
2018-11-21,149.389999
2018-11-23,150.330002
2018-11-26,153.649994
2018-11-27,150.800003
2018-11-28,155.850006
2018-11-29,156.66000400000001
2018-11-30,156.059998
2018-12-03,159.270004
2018-12-04,153.550003
2018-12-06,157.399994
2018-12-07,153.949997
2018-12-10,157.0
2018-12-11,155.419998
2018-12-12,157.119995
2018-12-13,156.300003
2018-12-14,152.669998
2018-12-17,150.100006
2018-12-18,150.029999
2018-12-19,149.71000700000002
2018-12-20,147.020004
2018-12-21,142.440002
2018-12-24,139.53999299999998
2018-12-26,146.059998
2018-12-27,148.059998
2018-12-28,146.880005
2018-12-31,148.28999299999998
2019-01-02,147.759995
2019-01-03,142.58999599999999
2019-01-04,148.970001
2019-01-07,151.399994
2019-01-08,156.919998
2019-01-09,155.639999
2019-01-10,157.759995
2019-01-11,157.929993
2019-01-14,157.0
2019-01-15,160.449997
2019-01-16,161.630005
2019-01-17,163.419998
2019-01-18,164.440002
2019-01-22,163.070007
2019-01-23,163.08999599999999
2019-01-24,163.479996
2019-01-25,165.96000700000002
2019-01-28,166.16000400000001
2019-01-29,164.41000400000001
2019-01-30,168.25
2019-01-31,169.270004
2019-02-01,170.520004
2019-02-04,173.28999299999998
2019-02-05,173.779999
2019-02-06,173.889999
2019-02-07,173.050003
2019-02-08,173.08999599999999
2019-02-11,170.529999
2019-02-12,174.28999299999998
2019-02-13,174.279999
2019-02-14,175.110001
2019-02-15,175.399994
2019-02-19,175.679993
2019-02-20,176.009995
2019-02-21,176.0
2019-02-22,178.78999299999998
2019-02-25,178.080002
2019-02-26,178.279999
2019-02-27,177.899994
2019-02-28,178.03999299999998
2019-03-01,180.5
2019-03-04,176.820007
2019-03-05,177.78999299999998
2019-03-06,176.740005
2019-03-07,177.490005
2019-03-08,177.729996
2019-03-11,179.070007
2019-03-12,180.5
2019-03-13,180.479996
2019-03-14,181.429993
2019-03-15,181.619995
2019-03-18,180.91000400000001
2019-03-19,182.300003
2019-03-20,181.850006
2019-03-21,185.380005
2019-03-22,181.669998
2019-03-25,181.270004
2019-03-26,182.970001
2019-03-27,180.179993
2019-03-28,181.03999299999998
2019-03-29,181.559998
2019-04-01,185.96000700000002
2019-04-02,186.880005
2019-04-03,188.08999599999999
2019-04-04,186.130005
2019-04-05,189.240005
2019-04-08,189.770004
2019-04-09,189.020004
2019-04-10,188.970001
2019-04-11,189.529999
2019-04-12,189.600006
2019-04-15,189.050003
2019-04-16,188.800003
2019-04-17,186.300003
2019-04-18,186.649994
2019-04-22,187.03999299999998
2019-04-23,189.28999299999998
2019-04-24,189.360001
2019-04-25,189.179993
2019-04-26,199.860001
2019-04-29,197.470001
2019-04-30,197.449997
2019-05-01,194.440002
2019-05-02,194.979996
2019-05-03,196.949997
2019-05-06,197.130005
2019-05-07,193.179993
2019-05-08,193.149994
2019-05-09,193.729996
2019-05-10,194.639999
2019-05-13,189.21000700000002
2019-05-14,191.25
2019-05-15,193.880005
2019-05-16,196.830002
2019-05-17,195.300003
2019-05-20,194.16000400000001
2019-05-21,195.559998
2019-05-22,197.690002
2019-05-23,194.630005
2019-05-24,194.729996
2019-05-28,194.779999
2019-05-29,194.520004
2019-05-30,195.919998
2019-05-31,194.979996
2019-06-03,189.330002
2019-06-04,194.28999299999998
2019-06-05,200.330002
2019-06-06,203.259995
2019-06-07,207.08999599999999
2019-06-10,207.110001
2019-06-11,206.580002
2019-06-12,206.5
2019-06-13,205.369995
2019-06-14,205.199997
2019-06-17,203.33999599999999
2019-06-18,205.929993
2019-06-19,209.41000400000001
2019-06-20,211.020004
2019-06-21,210.75
2019-06-24,209.570007
2019-06-25,207.899994
2019-06-26,205.690002
2019-06-27,207.28999299999998
2019-06-28,209.16000400000001
2019-07-01,211.289993
2019-07-02,213.82000699999998
2019-07-03,217.059998
2019-07-05,217.330002
2019-07-08,215.63999900000002
2019-07-09,217.479996
2019-07-10,218.86999500000002
2019-07-11,218.58999599999999
2019-07-12,219.649994
2019-07-15,221.039993
2019-07-16,217.539993
2019-07-17,216.960007
2019-07-18,214.80000299999998
2019-07-19,214.210007
2019-07-22,215.940002
2019-07-23,215.74000499999997
2019-07-24,216.83999599999999
2019-07-25,215.850006
2019-07-26,216.580002
2019-07-29,215.539993
2019-07-30,213.92999300000002
2019-07-31,211.08999599999999
2019-08-01,212.80000299999998
2019-08-02,209.470001
2019-08-05,200.300003
2019-08-06,204.360001
2019-08-07,206.139999
2019-08-08,211.32000699999998
2019-08-09,207.820007
2019-08-12,204.0
2019-08-13,208.96000700000002
2019-08-14,201.880005
2019-08-15,203.399994
2019-08-16,205.0
2019-08-19,206.899994
2019-08-20,206.880005
2019-08-21,208.070007
2019-08-22,205.199997
2019-08-23,200.520004
2019-08-26,202.990005
2019-08-27,203.78999299999998
2019-08-28,203.779999
2019-08-29,205.96000700000002
2019-08-30,203.850006
2019-09-03,202.149994
2019-09-04,203.529999
2019-09-05,206.580002
2019-09-06,207.570007
2019-09-09,201.880005
2019-09-10,196.71000700000002
2019-09-11,190.75
2019-09-12,191.179993
2019-09-13,188.740005
2019-09-16,189.550003
2019-09-17,191.199997
2019-09-18,189.899994
2019-09-19,191.08999599999999
2019-09-20,190.690002
2019-09-23,189.820007
2019-09-24,186.779999
2019-09-25,189.929993
2019-09-26,191.190002
2019-09-27,187.25
2019-09-30,188.630005
2019-10-01,183.949997
2019-10-02,177.949997
2019-10-03,181.41000400000001
2019-10-04,184.33999599999999
2019-10-07,183.440002
2019-10-08,180.96000700000002
2019-10-09,184.029999
2019-10-10,185.550003
2019-10-11,186.490005
2019-10-14,185.75
2019-10-15,186.66000400000001
2019-10-16,185.33999599999999
2019-10-17,186.550003
2019-10-18,185.509995
2019-10-21,187.440002
2019-10-22,181.610001
2019-10-23,182.759995
2019-10-24,185.729996
2019-10-25,190.16000400000001
2019-10-28,190.919998
2019-10-29,189.449997
2019-10-30,191.71000700000002
2019-10-31,190.020004
2019-11-01,188.070007
2019-11-04,186.600006
2019-11-05,186.559998
2019-11-06,185.66000400000001
2019-11-07,185.889999
2019-11-08,183.78999299999998
2019-11-11,185.740005
2019-11-12,184.389999
2019-11-13,185.96000700000002
2019-11-14,187.25
2019-11-15,186.809998
2019-11-18,189.559998
2019-11-19,193.46000700000002
2019-11-20,192.5
2019-11-21,189.149994
2019-11-22,188.440002
2019-11-25,188.130005
2019-11-26,191.669998
2019-11-27,191.83999599999999
2019-11-29,190.740005
2019-12-02,184.949997
2019-12-03,186.529999
2019-12-04,186.800003
2019-12-05,185.570007
2019-12-06,188.259995
2019-12-09,188.559998
2019-12-10,188.139999
2019-12-11,189.919998
2019-12-12,189.970001
2019-12-13,191.490005
2019-12-16,192.66000400000001
2019-12-17,190.929993
2019-12-18,190.149994
2019-12-19,190.199997
2019-12-20,192.449997
2019-12-23,192.429993
2019-12-24,192.75
2019-12-26,193.71000700000002
2019-12-27,194.050003
2019-12-30,192.330002
2019-12-31,192.679993
2020-01-02,196.729996
2020-01-03,200.880005
2020-01-06,202.740005
2020-01-07,203.21000700000002
2020-01-08,204.149994
2020-01-09,208.880005
2020-01-10,209.119995
2020-01-13,211.75
2020-01-14,209.369995
2020-01-15,211.74000499999997
2020-01-16,213.539993
2020-01-17,214.0
2020-01-21,214.440002
2020-01-22,214.08999599999999
2020-01-23,215.020004
2020-01-24,212.75
2020-01-27,209.770004
2020-01-28,210.97000099999997
2020-01-29,212.13000499999998
2020-01-30,213.33999599999999
2020-01-31,208.139999
2020-02-03,210.559998
2020-02-04,214.479996
2020-02-05,213.25999500000003
2020-02-06,216.940002
2020-02-07,205.070007
2020-02-10,205.830002
2020-02-11,204.46000700000002
2020-02-12,208.28999299999998
2020-02-13,209.809998
2020-02-14,209.570007
2020-02-18,210.479996
2020-02-19,211.229996
2020-02-20,209.059998
2020-02-21,206.119995
2020-02-24,200.41000400000001
2020-02-25,193.649994
2020-02-26,195.850006
2020-02-27,190.53999299999998
2020-02-28,189.75
2020-03-02,196.850006
2020-03-03,189.050003
2020-03-04,199.779999
2020-03-05,192.309998
2020-03-06,192.009995
2020-03-09,176.809998
2020-03-10,186.059998
2020-03-11,178.029999
2020-03-12,165.669998
2020-03-13,182.619995
2020-03-16,160.279999
2020-03-17,176.190002
2020-03-18,164.0
2020-03-19,164.600006
2020-03-20,157.130005
2020-03-23,151.169998
2020-03-24,170.529999
2020-03-25,166.970001
2020-03-26,175.899994
2020-03-27,173.91000400000001
2020-03-30,188.550003
2020-03-31,180.08999599999999
2020-04-01,175.46000700000002
2020-04-02,181.800003
2020-04-03,182.690002
2020-04-06,195.850006
2020-04-07,190.949997
2020-04-08,193.199997
2020-04-09,196.070007
2020-04-13,199.0
2020-04-14,204.33999599999999
2020-04-15,201.300003
2020-04-16,206.119995
2020-04-17,209.92999300000002
2020-04-20,210.899994
2020-04-21,206.75
2020-04-22,215.66000400000001
2020-04-23,213.0
2020-04-24,212.13000499999998
2020-04-27,214.229996
2020-04-28,211.07000699999998
2020-04-29,211.38999900000002
2020-04-30,209.490005
2020-05-01,205.020004
2020-05-04,208.83999599999999
2020-05-05,210.55000299999998
2020-05-06,212.419998
2020-05-07,211.77999900000003
2020-05-08,210.039993
2020-05-11,212.149994
2020-05-12,208.860001
2020-05-13,212.08999599999999
2020-05-14,214.960007
2020-05-15,217.25
2020-05-18,217.080002
2020-05-19,212.41000400000001
2020-05-20,215.809998
2020-05-21,211.059998
2020-05-22,213.72000099999997
2020-05-26,208.220001
2020-05-27,209.979996
